van	vom	van	vom	ADP	
düsseldorf	düsseldorf	düsseldorf	düsseldorf	N;NEUT;SG	PROPN;NOM;NEUT;SG
düsseldorf	düsseldorf	düsseldorf	düsseldorf	N;NEUT;SG	PROPN;NOM;NEUT;SG
geallieerden	verbündeten	geallieerde	verbünden	N;PL	V;IND;PL;3;PST;FIN
geallieerden	alliierte	geallieerde	alliieren	N;PL	V;IND;SG;3;PST;FIN
geallieerden	alliierten	geallieerde	alliiert	N;PL	V;IND;PL;3;PST;FIN
geallieerden	verbündete	geallieerde	verbünden	N;PL	V;IND;SG;3;PST;FIN
belge	belge	belge	belge	N;MASC+FEM;SG	PROPN;NOM;SG
joris	joris	joris	joris	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
joris	coco	joris	coco	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
joris	georg	joris	georgen	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
joris	george	joris	george	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
toerisme	fremdenverkehr	toerisme	fremdenverkehr	N;NEUT;SG	ADJ
toerisme	tourismus	toerisme	tourismus	N;NEUT;SG	ADV
toerisme	touristik	toerisme	touristik	N;NEUT;SG	ADJ
hills	hügeln	hill	hügeln	N;PL	V;NFIN
hills	berge	hill	bergen	N;PL	
hills	hügel	hill	hügeln	N;PL	
hills	hills	hill	hills	N;PL	PROPN
vruchten	obst	vrucht	obst	N;PL	
vruchten	früchte	vrucht	früchen	N;PL	
vruchten	fruchtsaft	vrucht	fruchtsaft	N;PL	PROPN
vruchten	früchten	vrucht	früchten	N;PL	V;NFIN
vruchten	frucht	vrucht	fruchen	N;PL	PROPN
vruchten	obst	vrucht	obst	N;PL	
vruchten	früchte	vrucht	früchen	N;PL	
vruchten	früchten	vrucht	früchten	N;PL	V;NFIN
vruchten	frucht	vrucht	fruchen	N;PL	PROPN
dik	dicke	dik	dick	ADJ	N;NOM;FEM;PL
dik	fetten	dik	fett	ADJ	V;NFIN
dik	fett	dik	fett	ADJ	
dik	fette	dik	fett	ADJ	N;NOM;FEM;PL
lezers	leser	lezer	leser	N;PL	
lezers	leserschaft	lezer	leserschaft	N;PL	ADJ
lezers	lesern	lezer	lesern	N;PL	
zout	salzig	zout	salzig	N;NEUT;SG	ADJ
zout	salzen	zout	salzen	N;NEUT;SG	V;NFIN
zout	salz	zout	salz	N;NEUT;SG	
zout	salt	zout	salt	N;NEUT;SG	PROPN
zout	salze	zout	salz	N;NEUT;SG	
zout	salzwasser	zout	salzwasser	N;NEUT;SG	
servisch	serben	servisch	serben	ADJ	
under	under	under	under		
under	unter	under	unter		ADP
baarn	baarn	baarn	baarn	N;MASC+FEM;SG	
cooper	cooper	cooper	cooper	N;MASC+FEM;SG	PROPN;NOM;SG
boeddhisme	buddhismus	boeddhisme	buddhismus	N;NEUT;SG	PROPN
hope	hoffen	hope	hoffen	N;MASC+FEM;SG	V;NFIN
hope	hoffnung	hope	hoffnung	N;MASC+FEM;SG	
hope	hoffe	hope	hoffen	N;MASC+FEM;SG	
hope	hope	hope	hopen	N;MASC+FEM;SG	PROPN
waalse	wallonien	waals	wallonien	ADJ	PROPN;NOM
tag	markieren	tag	markieren	N;SG	V;NFIN
tag	markiere	tag	markieren	N;SG	V;SG;FIN
tag	markiert	tag	markieren	N;SG	ADJ;V.PTCP
tag	markierung	tag	markierung	N;SG	ADJ
rosa	rosa	rosa	rosa	N;MASC+FEM;SG	PROPN
wetgeving	gesetzgebung	wetgeving	gesetzgebung	N;MASC+FEM;SG	ADJ
wetgeving	gesetze	wetgeving	gesetzen	N;MASC+FEM;SG	
wetgeving	rechtsvorschriften	wetgeving	rechtsvorschrift	N;MASC+FEM;SG	V;NFIN
opgedragen	engagiert	dragen	engagiert	V;V.PTCP	ADJ;V.PTCP
venus	venus	venus	venus	N;MASC+FEM;SG	PROPN;NOM;SG
vergelijken	vergleich	vergelijken	vergleich	V;NFIN	ADJ
vergelijken	vergleiche	vergelijken	vergleichen	V;NFIN	
vergelijken	vergleich	vergelijken	vergleich	V;NFIN	ADJ
lloyd	lloyd	lloyd	lloyd	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
pakistan	pakistan	pakistan	pakistan	PROPN;NEUT;SG	PROPN;NOM;MASC;SG
democratie	demokratie	democratie	demokratie	N;MASC+FEM;SG	
legers	armee	leger	arme	N;PL	N;NOM;FEM;SG
bundesliga	bundesliga	bundesliga	bundesliga	N;MASC+FEM;SG	ADJ
hoofdkwartier	hauptsitz	hoofdkwartier	hauptsitz	N;NEUT;SG	V;V.PTCP
hoofdkwartier	zentrale	hoofdkwartier	zentral	N;NEUT;SG	ADJ;NOM;FEM;PL
hoofdkwartier	hauptquartier	hoofdkwartier	hauptquartier	N;NEUT;SG	
hoofdkwartier	firmensitz	hoofdkwartier	firmensitz	N;NEUT;SG	ADV
stuart	stuart	stuart	stuaren	N;MASC+FEM;SG	PROPN
watson	watson	watson	watson	N;MASC+FEM;SG	PROPN;NOM;SG
afgerond	gerundet	afronden	runden	V;V.PTCP	ADJ;V.PTCP
marseille	marseille	marseille	marseill	N;MASC+FEM;SG	PROPN;NOM;NEUT;SG
marseille	marseille	marseille	marseill	N;MASC+FEM;SG	PROPN;NOM;NEUT;SG
mol	mol	mol	mol	N;MASC+FEM;SG	
mol	maulwurf	mol	maulwurf	N;MASC+FEM;SG	PROPN
mol	mol	mol	mol	N;MASC+FEM;SG	
mol	mol	mol	mol	N;MASC+FEM;SG	
misbruik	missbrauchen	misbruik	mißbrauchen	N;NEUT;SG	V;NFIN
misbruik	mißbrauch	misbruik	mißbrauchen	N;NEUT;SG	
misbruik	missbrauch	misbruik	mißbrauchen	N;NEUT;SG	
misbruik	missbrauchs	misbruik	mißbrauchs	N;NEUT;SG	ADV
misbruik	misshandlungen	misbruik	mißblundlingen	N;NEUT;SG	V;NFIN
misbruik	missbrauch	misbruik	mißbrauchen	N;NEUT;SG	
misbruik	mißbrauch	misbruik	mißbrauchen	N;NEUT;SG	
misbruik	missbrauchs	misbruik	mißbrauchs	N;NEUT;SG	ADV
doek	tuch	doek	tach	N;NEUT;SG	
doek	lappen	doek	lappen	N;NEUT;SG	V;NFIN
doek	stoff	doek	stoff	N;NEUT;SG	
doek	leinwand	doek	leinwand	N;NEUT;SG	
doek	canvas	doek	canvas	N;NEUT;SG	PROPN
box	box	box	box	N;MASC+FEM;SG	
box	schachtel	box	schachtel	N;MASC+FEM;SG	ADJ;NOM
box	feld	box	feld	N;MASC+FEM;SG	ADV
box	kästchen	box	kästchen	N;MASC+FEM;SG	V;NFIN
box	kasten	box	kasten	N;MASC+FEM;SG	V;NFIN
proefschrift	dissertation	proefschrift	dissertation	N;NEUT;SG	
proefschrift	diplomarbeit	proefschrift	diplomarbeit	N;NEUT;SG	ADJ
proefschrift	doktorarbeit	proefschrift	doktorarbeit	N;NEUT;SG	ADJ
proefschrift	doktorarbeit	proefschrift	doktorarbeit	N;NEUT;SG	ADJ
proefschrift	diplomarbeit	proefschrift	diplomarbeit	N;NEUT;SG	ADJ
gebonden	gebundene	binden	gebunden	V;V.PTCP	ADJ;NOM;FEM;PL
gebonden	gebundenen	binden	gebunden	V;V.PTCP	ADJ
gebonden	gebundene	binden	gebunden	V;V.PTCP	ADJ;NOM;FEM;PL
schaatsen	skating	schaatsen	skating	V;NFIN	
schaatsen	eiskunstlauf	schaatsen	eiskunstlauf	V;NFIN	ADJ
schaatsen	skate	schaatsen	skat	V;NFIN	PROPN
schaatsen	schlittschuhe	schaatsen	schlittschuhe	V;NFIN	;NOM
jurist	jurist	jurist	jurist	N;MASC+FEM;SG	ADJ
jurist	rechtsanwalt	jurist	rechtsanwalt	N;MASC+FEM;SG	ADJ
jurist	juristen	jurist	juristen	N;MASC+FEM;SG	N;NOM;PL
jurist	anwältin	jurist	anwältin	N;MASC+FEM;SG	ADJ
slang	schläuche	slang	schläuch	N;MASC+FEM;SG	ADJ;NOM;FEM;PL
slang	schlauch	slang	schlauchen	N;MASC+FEM;SG	
slang	schlange	slang	schlange	N;MASC+FEM;SG	ADJ;NOM
slang	snake	slang	snak	N;MASC+FEM;SG	PROPN;SG
slang	schlangen	slang	schlangen	N;MASC+FEM;SG	N;NOM;FEM;PL
slang	schlange	slang	schlange	N;MASC+FEM;SG	ADJ;NOM
slang	schlangen	slang	schlangen	N;MASC+FEM;SG	N;NOM;FEM;PL
doelen	ziel	doel	ziel	N;PL	N;NOM;NEUT;SG
doelen	zielsetzung	doel	zielsetzung	N;PL	ADJ
doelen	zielsetzungen	doel	zielsetzehen	N;PL	V;NFIN
doelen	zielvorgaben	doel	zielvorgaben	N;PL	V;NFIN
doelen	zielsetzungen	doel	zielsetzehen	N;PL	V;NFIN
atlas	atlas	atlas	atlas	N;MASC+FEM;SG	PROPN
uci	uci	uci	uci	N;MASC+FEM;SG	PROPN;NOM;SG
ziek	ill	ziek	ill	ADJ	
ziek	kranke	ziek	krank	ADJ	N;NOM;FEM;PL
ziek	kranken	ziek	krank	ADJ	V;NFIN
achterste	hinten	achter	hinten	ADJ	ADV
herschel	herschel	herschel	herschel	N;MASC+FEM;SG	
uitgaven	ausgaben	uitgave	ausgeben	N;PL	V;FIN
uitgaven	aufwendungen	uitgave	aufwendingen	N;PL	V;NFIN
uitgaven	ausgaben	uitgave	ausgeben	N;PL	V;FIN
uitgaven	aufwendungen	uitgave	aufwendingen	N;PL	V;NFIN
uitgaven	ausgaben	uitgave	ausgeben	N;PL	V;FIN
uitgaven	kosten	uitgave	kosten	N;PL	V;NFIN
uitgaven	spesen	uitgave	spesen	N;PL	
uitgaven	unkosten	uitgave	unkosten	N;PL	
uitgaven	aufwendungen	uitgave	aufwendingen	N;PL	V;NFIN
christelijk	christian	christelijk	christian	ADJ	PROPN;NOM;MASC;SG
christelijk	christ	christelijk	christ	ADJ	PROPN
fritz	fritz	fritz	fritz	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
overname	übernahmen	overname	übernehmen	N;MASC+FEM;SG	V;FIN
overname	machtübernahme	overname	machtübernahme	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
mini	mini	mini	mini	N;MASC+FEM;SG	
mini	minigolf	mini	minigolf	N;MASC+FEM;SG	
stanley	stanley	stanley	stanley	N;MASC+FEM;SG	
verzorgde	tendenziell	verzorgen	tendenziell	V;SG;PST;FIN	ADJ
tekening	zeichnen	tekening	zeichnen	N;MASC+FEM;SG	V;NFIN
vestiging	gründung	vestiging	gründung	N;MASC+FEM;SG	ADJ
vestiging	errichtung	vestiging	errichtung	N;MASC+FEM;SG	ADJ
vestiging	einrichtung	vestiging	einrichtung	N;MASC+FEM;SG	ADJ
vestiging	niederlassung	vestiging	niederlassung	N;MASC+FEM;SG	ADJ
soundtrack	soundtrack	soundtrack	soundtrack	N;MASC+FEM;SG	PROPN
respect	respekt	respect	respeken	N;NEUT;SG	PROPN
respect	respektiere	respect	respektieren	N;NEUT;SG	V;IND;SG;3;PRS;FIN
respect	respektieren	respect	respektieren	N;NEUT;SG	V;NFIN
respect	achtung	respect	achtung	N;NEUT;SG	
afc	afc	afc	afc	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
pius	pius	pius	pius	N;MASC+FEM;SG	PROPN;NOM;SG
wright	wright	wright	wright	N;MASC+FEM;SG	PROPN;NOM;SG
meneer	sir	meneer	sir	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
meneer	mister	meneer	mister	N;MASC+FEM;SG	
meneer	monsieur	meneer	monsieur	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
meneer	mr	meneer	mr	N;MASC+FEM;SG	PROPN;NOM;SG
bewegingen	bewegung	beweging	bewegung	N;PL	
bewegingen	bewegungsfreiheit	beweging	bewegungsfreiheit	N;PL	ADJ
bewegingen	bewegungen	beweging	bewegungen	N;PL	V;NFIN
bewegingen	freizügigkeit	beweging	Freizügigkeit	N;PL	
bewegingen	bewegungen	beweging	bewegungen	N;PL	V;NFIN
nintendo	nintendo	nintendo	nintendo	N;MASC+FEM;SG	ADJ
staal	stahlindustrie	staal	stahlindustrie	N;NEUT;SG	
staal	stahl	staal	stahl	N;NEUT;SG	
staal	stählen	staal	stählen	N;NEUT;SG	V;NFIN
staal	stähle	staal	stahlen	N;NEUT;SG	
germaanse	germanistik	germaans	germanistik	V;V.PTCP	ADJ
germaanse	germanischen	germaans	germanisch	V;V.PTCP	ADJ
gecombineerd	kombination	combineren	kombination	V;V.PTCP	N;SG
becker	becker	becker	becker	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
bezwaren	einwand	bezwaar	einwand	N;PL	ADV
bezwaren	einwendungen	bezwaar	einwendüngen	N;PL	V;NFIN
bezwaren	einsprüche	bezwaar	einsprüchen	N;PL	
charleroi	charleroi	charleroi	charleroi	N;MASC+FEM;SG	PROPN
bobby	bobby	bobby	bobby	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
meren	seen	meer	sein	N;PL	
franco	franco	franco	franco	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
horden	hürden	horde	hürden	N;PL	V;NFIN
horden	horden	horde	herden	N;PL	V;NFIN
aanpassingen	anpassungen	aanpassing	anpassingen	N;PL	V;NFIN
aanpassingen	berichtigungen	aanpassing	berichtigung	N;PL	V;NFIN
aanpassingen	anpassung	aanpassing	anpassung	N;PL	N;NOM;FEM;SG
aanpassingen	anpassungen	aanpassing	anpassingen	N;PL	V;NFIN
kok	cook	kok	cook	N;MASC+FEM;SG	PROPN;NOM;SG
kok	kochen	kok	kochen	N;MASC+FEM;SG	V;NFIN
kok	köchin	kok	köchin	N;MASC+FEM;SG	
kok	küchenchef	kok	küchenchef	N;MASC+FEM;SG	ADJ
kok	chefkoch	kok	chefkoch	N;MASC+FEM;SG	PROPN;SG
kok	köchin	kok	köchin	N;MASC+FEM;SG	
kok	koch	kok	koch	N;MASC+FEM;SG	
kok	kok	kok	kok	N;MASC+FEM;SG	
julien	julien	julien	julien	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
roma	roma	roma	roma	PROPN;NEUT;SG	PROPN
iers	irischen	iers	irisch	ADJ	
brigade	brigaden	brigade	brigaden	N;MASC+FEM;SG	N;NOM;PL
brigade	brigade	brigade	brigade	N;MASC+FEM;SG	
leed	leid	lijden	leid	V;SG;PST;FIN	
leed	leidens	lijden	leidens	V;SG;PST;FIN	N;NOM;NEUT;PL
leed	erlitten	lijden	erleiden	V;SG;PST;FIN	V;IND;PL;3;PST;FIN
leed	litten	lijden	litten	V;SG;PST;FIN	V;IND;PL;3;PST;FIN
indiana	indiana	indiana	indiana	PROPN;NEUT;SG	PROPN;NOM;MASC;SG
gast	dude	gast	dude	N;MASC+FEM;SG	PROPN;NOM;SG
gast	alter	gast	alt	N;MASC+FEM;SG	ADJ
gast	kumpel	gast	kumpel	N;MASC+FEM;SG	
gast	gästezimmer	gast	gästezimmer	N;MASC+FEM;SG	ADJ;NOM;FEM;PL
gast	gäste	gast	gesen	N;MASC+FEM;SG	N;NOM;MASC;PL
gast	gast	gast	gast	N;MASC+FEM;SG	
neus	nasen	neus	nase	N;MASC+FEM;SG	N;NOM;PL
albrecht	albrecht	albrecht	albrecht	N;MASC+FEM;SG	PROPN
pablo	pablo	pablo	pablo	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
inheemse	ureinwohner	inheems	ureinwohner	ADJ	
gebroken	broken	breken	brok	V;V.PTCP	
gebroken	kaputt	breken	kaputt	V;V.PTCP	ADJ
gebroken	defekt	breken	defekt	V;V.PTCP	ADJ
gebroken	kaputt	breken	kaputt	V;V.PTCP	ADJ
gebroken	pleite	breken	pleit	V;V.PTCP	ADJ;NOM
gebroken	gebrochenen	breken	gebrochen	V;V.PTCP	ADJ
gebroken	gebrochenes	breken	gebrochen	V;V.PTCP	ADJ;NOM;NEUT;SG
willems	willems	willem	willems	N;PL	PROPN;NOM;MASC;SG
missouri	missouri	missouri	missouri	N;NEUT;SG	PROPN;NOM;MASC;SG
plaatjes	abbildungen	plaat	abbildung	N;PL	V;NFIN
plaatjes	bildmaterial	plaat	bildmaterial	N;PL	ADJ
plaatjes	bildern	plaat	bildern	N;PL	V;NFIN
scherm	screen	scherm	screen	N;NEUT;SG	
scherm	bildschirm	scherm	bildschirm	N;NEUT;SG	ADV
scherm	leinwand	scherm	leinwand	N;NEUT;SG	
scherm	schirm	scherm	schirm	N;NEUT;SG	
extreem	äußerst	extreem	äußerst	ADJ	ADV
extreem	extreme	extreem	extrem	ADJ	N;NOM;FEM;PL
bassist	bassisten	bassist	bassist	N;MASC+FEM;SG	
bassist	bassist	bassist	bassist	N;MASC+FEM;SG	PROPN;NOM;SG
christmas	weihnachten	christmas	weihnacht		V;NFIN
christmas	weihnacht	christmas	weihnachen		PROPN
christmas	weihnachtszeit	christmas	weihnachtszeit		ADJ
baptiste	baptiste	baptist	baptiste	N;MASC+FEM;SG	PROPN;NOM;SG
rangers	rangers	ranger	rangers	N;PL	PROPN;NOM;SG
rangers	ranger	ranger	rang	N;PL	ADJ
apparaat	device	apparaat	device	N;NEUT;SG	PROPN
apparaat	vorrichtung	apparaat	vorrichtung	N;NEUT;SG	V;IND;SG;3;PRS;FIN
apparaat	gerät	apparaat	geraten	N;NEUT;SG	V;V.PTCP
apparaat	gerät	apparaat	geraten	N;NEUT;SG	V;V.PTCP
apparaat	apparate	apparaat	apparat	N;NEUT;SG	N;NOM;FEM;PL
apparaat	geräte	apparaat	geräten	N;NEUT;SG	N;NOM;NEUT;PL
apparaat	apparatur	apparaat	apparatur	N;NEUT;SG	
jorge	jorge	jorg	jorge	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
gotische	gothic	gotisch	gothic	ADJ	PROPN
vijftiende	fifteenth	vijftien	fifteenth	ADJ	
menselijk	mensch	menselijk	mensch	ADJ	N;SG
menselijk	menschen	menselijk	menschen	ADJ	N;NOM;PL
politica	politikerin	politica	politikerin	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
politica	politiker	politica	politik	N;MASC+FEM;SG	ADJ
zwaard	klinge	zwaard	klinge	N;NEUT;SG	
zwaard	blade	zwaard	blade	N;NEUT;SG	
zwaard	schwert	zwaard	schwern	N;NEUT;SG	
zwaard	degen	zwaard	degen	N;NEUT;SG	
zwaard	schwert	zwaard	schwern	N;NEUT;SG	
porto	porto	porto	porto	N;MASC+FEM;SG	PROPN;SG
noten	notizen	noten	notiz	N;PL	V;NFIN
noten	anmerkungen	noten	anmerkingen	N;PL	V;NFIN
noten	bemerkungen	noten	bemerkungen	N;PL	V;NFIN
noten	nüsse	noten	nüß	N;PL	
noten	nuts	noten	nuts	N;PL	;SG
kopie	copy	kopie	copy	N;MASC+FEM;SG	
kopie	abschrift	kopie	abschreifen	N;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
kopie	kopie	kopie	kopie	N;MASC+FEM;SG	
kopie	kopieren	kopie	kopieren	N;MASC+FEM;SG	V;NFIN
brandenburg	brandenburger	brandenburg	brandenburger	N;MASC+FEM;SG	PROPN
brandenburg	brandenburg	brandenburg	brandenburg	N;MASC+FEM;SG	PROPN;NOM;NEUT;SG
jeanne	jeanne	jeanne	jeann	N;MASC+FEM;SG	PROPN;NOM;FEM;SG
kanten	seiten	kant	seiten	N;PL	V;NFIN
kanten	spitzen	kant	spitz	N;PL	V;NFIN
kanten	schnürsenkel	kant	schnürsenkel	N;PL	ADJ
kanten	spitze	kant	spitz	N;PL	ADJ
smit	smit	smit	smit	N;MASC+FEM;SG	
indonesische	indonesien	indonesisch	indonesien	ADJ	PROPN;NOM;NEUT;SG
alt	alt	alt	alt	N;MASC+FEM;SG	ADJ
itf	itf	itf	itf	N;MASC+FEM;SG	
sicilië	sizilien	sicilië	sizilien	N;NEUT;SG	PROPN;NOM;SG
philadelphia	philadelphia	philadelphia	philadelphia	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
ondergrond	substrat	ondergrond	substreten	N;MASC+FEM;SG	
ondergrond	untergrund	ondergrond	untergrund	N;MASC+FEM;SG	ADJ
ondergrond	untergrund	ondergrond	untergrund	N;MASC+FEM;SG	ADJ
takken	niederlassungen	tak	niederlassingen	N;PL	V;NFIN
takken	zweigniederlassungen	tak	zweigniederlassungen	N;PL	V;NFIN
takken	zweigstellen	tak	zweigstellen	N;PL	ADJ
takken	filialen	tak	filialen	N;PL	ADJ;PL
takken	zweige	tak	zweig	N;PL	
mod	mod	mod	mod	N;MASC+FEM;SG	
soul	seelen	soul	seelen	N;MASC+FEM;SG	
soul	seele	soul	seelen	N;MASC+FEM;SG	
soul	soul	soul	soul	N;MASC+FEM;SG	PROPN;SG
map	verzeichnis	map	verzeichnis	N;MASC+FEM;SG	
map	verzeichnisse	map	verzeichnis	N;MASC+FEM;SG	
map	verzeichnis	map	verzeichnis	N;MASC+FEM;SG	
map	heft	map	hefen	N;MASC+FEM;SG	
vertegenwoordigers	repräsentanten	vertegenwoordiger	repräsentant	N;PL	V;PL;FIN
vertegenwoordigers	vertreter	vertegenwoordiger	vertreter	N;PL	ADJ
guillaume	guillaume	guillaum	guillaume	N;MASC+FEM;SG	PROPN;NOM;SG
voorbereiding	vorbereitungen	voorbereiding	vorbereitungen	N;MASC+FEM;SG	V
voorbereiding	vorbereitungen	voorbereiding	vorbereitungen	N;MASC+FEM;SG	V
voorbereiding	vorbereiten	voorbereiding	vorbereiten	N;MASC+FEM;SG	V;NFIN
voorbereiding	zubereitungen	voorbereiding	zubereitung	N;MASC+FEM;SG	V;NFIN
voorbereiding	vorbereitungen	voorbereiding	vorbereitungen	N;MASC+FEM;SG	V
voorbereiding	vorarbeiten	voorbereiding	vorarbeiten	N;MASC+FEM;SG	V;NFIN
voorbereiding	präparate	voorbereiding	präparat	N;MASC+FEM;SG	N;NOM;FEM;PL
typen	arten	typen	arten	V;NFIN	N;PL
typen	typen	typen	typen	V;NFIN	N;NOM;PL
typen	eingabe	typen	eingabe	V;NFIN	N;FEM;SG
godin	göttin	godin	göttin	N;MASC+FEM;SG	
roze	pink	roze	pink	N;MASC+FEM;SG	PROPN
roze	rosa	roze	rosa	N;MASC+FEM;SG	PROPN
stedelijke	urban	stedelijk	urban	ADJ	
stedelijke	stadtplanung	stedelijk	stadtplanung	ADJ	PROPN;SG
robinson	robinson	robinson	robinson	N;MASC+FEM;SG	PROPN;NOM;SG
botanische	botanik	botanisch	botanik	ADJ	PROPN
hal	hal	hal	hal	N;MASC+FEM;SG	PROPN;NOM;SG
hal	halle	hal	hallen	N;MASC+FEM;SG	
hal	eingangshalle	hal	eingangshall	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
hal	flur	hal	flur	N;MASC+FEM;SG	
hal	hall	hal	hall	N;MASC+FEM;SG	
hal	saal	hal	saalen	N;MASC+FEM;SG	ADV
thompson	thompson	thompson	thompson	N;MASC+FEM;SG	PROPN;NOM;SG
rotsen	klippen	rotsen	klippen	N;PL	V;NFIN
rotsen	felsen	rotsen	felsen	N;PL	V;NFIN
rotsen	rockmusik	rotsen	rockmusik	N;PL	ADJ
rotsen	rock	rotsen	rock	N;PL	
rotsen	gestein	rotsen	gestein	N;PL	
rotsen	felsen	rotsen	felsen	N;PL	V;NFIN
rotsen	rockt	rotsen	rocken	N;PL	V;IND;SG;3;PRS;FIN
rotsen	gestein	rotsen	gestein	N;PL	
rotsen	felsen	rotsen	felsen	N;PL	V;NFIN
dialecten	dialekt	dialect	dialekt	N;PL	ADJ
dialecten	dialekte	dialect	dialekt	N;PL	ADJ;NOM;FEM;PL
corporation	corporation	corporation	corporation	N;MASC+FEM;SG	PROPN
corporation	körperschaft	corporation	körperschaft	N;MASC+FEM;SG	ADJ
corporation	konzern	corporation	konzern	N;MASC+FEM;SG	
nomineren	benennung	nomineren	benennung	V;NFIN	ADJ
nomineren	ernennung	nomineren	ernennung	V;NFIN	ADJ;SG
nomineren	nominierung	nomineren	nominierung	V;NFIN	N;NOM;FEM;SG
monaco	monaco	monaco	monaco	N;MASC+FEM;SG	PROPN;NOM;SG
say	say	say	seyen		PROPN
say	sagen	say	sagen		V;NFIN
say	sag	say	saugen		
say	sagt	say	sagen		V;IND;SG;3;PRS;FIN
associatie	verein	associatie	verein	N;MASC+FEM;SG	
associatie	verband	associatie	verbinden	N;MASC+FEM;SG	
associatie	association	associatie	association	N;MASC+FEM;SG	PROPN;NOM;FEM;SG
vera	vera	vera	vera	N;MASC+FEM;SG	PROPN;NOM;SG
klassiek	klassik	klassiek	klassik	ADJ	
klassiek	klassik	klassiek	klassik	ADJ	
klassiek	classic	klassiek	classic	ADJ	PROPN
index	index	index	index	N;MASC+FEM;SG	
index	inhaltsverzeichnis	index	inhaltsverzeichnis	N;MASC+FEM;SG	
index	sachregister	index	sachregister	N;MASC+FEM;SG	ADJ
koreaanse	koreaner	koreaans	koreaner	ADJ	
snap	snap	snap	snap	V;SG;PRS;FIN	PROPN
snap	schnapp	snap	schnapp	V;SG;PRS;FIN	PROPN;SG
koop	kaufen	koop	kaufen	N;MASC+FEM;SG	V;NFIN
koop	buy	koop	buy	N;MASC+FEM;SG	PROPN;NOM;SG
microregio	mikroregion	microregio	mikroregion	N;MASC+FEM;SG	ADJ;NOM;SG
schimmel	formen	schimmel	formen	N;MASC+FEM;SG	V;NFIN
schimmel	pilz	schimmel	pilz	N;MASC+FEM;SG	
schimmel	pilze	schimmel	pilz	N;MASC+FEM;SG	
schimmel	schimmel	schimmel	schimmel	N;MASC+FEM;SG	
processen	prozessen	proces	prozeß	N;PL	V;NFIN
processen	vorgänge	proces	vorgängen	N;PL	
nice	hübsche	nice	hübsch	N;MASC+FEM;SG	ADJ;NOM;FEM;PL
nice	nizza	nice	nizza	N;MASC+FEM;SG	PROPN;NOM;SG
nice	schöner	nice	schön	N;MASC+FEM;SG	ADJ
nice	schöne	nice	schön	N;MASC+FEM;SG	ADJ;NOM;FEM;PL
nice	schön	nice	schön	N;MASC+FEM;SG	ADJ
belasting	steuerwesen	belasting	steuerwesen	N;MASC+FEM;SG	ADJ
belasting	steuerrecht	belasting	steuerrecht	N;MASC+FEM;SG	ADJ
belasting	steuern	belasting	steuern	N;MASC+FEM;SG	V;NFIN
belasting	steuer	belasting	steuer	N;MASC+FEM;SG	
belasting	steuern	belasting	steuern	N;MASC+FEM;SG	V;NFIN
belasting	steuersatz	belasting	steuersatz	N;MASC+FEM;SG	ADJ
belasting	steuer	belasting	steuer	N;MASC+FEM;SG	
belasting	steuern	belasting	steuern	N;MASC+FEM;SG	V;NFIN
belasting	abgaben	belasting	abgeben	N;MASC+FEM;SG	V;FIN
diplomaat	diplomat	diplomaat	diplomat	N;MASC+FEM;SG	ADJ
diplomaat	diplomaten	diplomaat	diplomaten	N;MASC+FEM;SG	V;IND;PL;3;PST;FIN
vasteland	festland	vasteland	festlind	N;NEUT;SG	
loon	lohn	loon	lohn	N;NEUT;SG	
loon	lohn	loon	lohn	N;NEUT;SG	
loon	gehälter	loon	gehält	N;NEUT;SG	ADJ
loon	löhne	loon	löhnen	N;NEUT;SG	
conferentie	konferenzraum	conferentie	konferenzraum	N;MASC+FEM;SG	ADJ
conferentie	konferenz	conferentie	konferenz	N;MASC+FEM;SG	ADJ
conferentie	konferenzen	conferentie	konferenzen	N;MASC+FEM;SG	V;NFIN
ramen	windows	raam	windows	N;PL	PROPN;NOM;SG
ramen	schaufenster	raam	schaufenster	N;PL	ADJ
ramen	fenster	raam	fenster	N;PL	ADJ
ramen	scheiben	raam	scheiben	N;PL	V;NFIN
ramen	fenstern	raam	fenstern	N;PL	V;NFIN
ramen	ramen	raam	ramen	N;PL	
uitvinder	erfinder	uitvinder	erfinder	N;MASC+FEM;SG	ADJ
jerry	jerry	jerry	jerry	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
