com	com	com	com	ADP	
nomeada	מועמדת	nomear	מועמד	V;FEM;SG;V.PTCP	N;FEM;SG
nomeada	מועמדות	nomear	הועמד	V;FEM;SG;V.PTCP	
nomeada	מועמד	nomear	מועמד	V;FEM;SG;V.PTCP	N;MASC;SG
michigan	מישיגן	michigan	מישיגן	N;MASC;SG	PROPN
nigéria	הניגרי	nigéria	הניגרי	N;FEM;SG	PROPN
nigéria	ניגריה	nigéria	ניגריה	N;FEM;SG	PROPN
danny	דני	danny	דני	N;MASC;SG	PROPN
foundation	הקרן	foundation	הקרן	N;MASC;SG	
mora	mora	morar	mora	V;IND;SG;3;PRS;FIN	
aplicar	בקשה	aplicar	בקשה	V;NFIN	N;FEM;SG
algoritmo	אלגוריתם	algoritmo	אלגורי	N;MASC;SG	PROPN
dourada	זהב	dourar	זהב	V;FEM;SG;V.PTCP	N;MASC;SG
dourada	זהוב	dourar	זהוב	V;FEM;SG;V.PTCP	
dourada	גולדן	dourar	גולדן	V;FEM;SG;V.PTCP	PROPN
mortal	קטלנית	mortal	קטלני	N;MASC;SG	ADV
mortal	קטלניים	mortal	קטלני	N;MASC;SG	ADJ;MASC;PL
mortal	קטלניות	mortal	קטלני	N;MASC;SG	N;FEM;PL
mortal	קטלני	mortal	קטלני	N;MASC;SG	ADJ;MASC;SG
escuro	אפל	escuro	אפל	ADJ;MASC;SG	
escuro	אפלה	escuro	אפלה	ADJ;MASC;SG	PROPN
escuro	חושך	escuro	חושך	ADJ;MASC;SG	N;MASC;SG
escuro	כהה	escuro	כהה	ADJ;MASC;SG	
falso	שווא	falso	שווא	ADJ;MASC;SG	
falso	שקר	falso	שקר	ADJ;MASC;SG	
falso	מזויף	falso	מזויף	ADJ;MASC;SG	V;MASC;SG;V.PTCP;PASS
falso	מזוייף	falso	הזויף	ADJ;MASC;SG	V;MASC;SG;V.PTCP;PASS
falso	מזויפת	falso	זויף	ADJ;MASC;SG	V;FEM;SG;V.PTCP;PASS
falso	זיוף	falso	זיוף	ADJ;MASC;SG	N;MASC;SG
falso	מזויפות	falso	הזויף	ADJ;MASC;SG	V;FEM;PL;V.PTCP;PASS
envolvimento	האירוסין	envolvimento	האירוסין	N;MASC;SG	PROPN
envolvimento	אירוסים	envolvimento	אירוס	N;MASC;SG	N;MASC;PL
envolvimento	אירוסין	envolvimento	אירוסין	N;MASC;SG	N;MASC;PL
coreano	קוריאנית	coreano	קורינני	N;MASC;SG	PROPN
coreano	קוריאני	coreano	קוריאני	N;MASC;SG	PROPN
afeganistão	אפגניסטן	afeganistão	אפגניסטן	N;MASC;SG	PROPN
assassino	רוצח	assassino	רצח	N;MASC;SG	PROPN
assassino	רוצחת	assassino	רצח	N;MASC;SG	V;FEM;SG;V.PTCP;ACT
assassino	רוצח	assassino	רצח	N;MASC;SG	PROPN
assassino	רוצחת	assassino	רצח	N;MASC;SG	V;FEM;SG;V.PTCP;ACT
assassino	מתנקש	assassino	מתנקש	N;MASC;SG	V;MASC;SG;V.PTCP
senhores	רבותיי	senhor	רבותיי	N;MASC;PL	PROPN
garcía	גרסייה	garcía	גרסייה	N;FEM;SG	PROPN
twitter	טוויטר	twitter	טוויטר	N;MASC;SG	PROPN
evangelho	הבשורה	evangelho	הבשורה	N;MASC;SG	PROPN
eliminatórias	הפלייאוף	eliminatório	הפלייאוף	N;FEM;PL	PROPN
iguaçu	איגואסו	iguaçar	איגואסו	N;MASC;SG	PROPN
lincoln	לינקולן	lincoln	לינקולן	N;MASC;SG	PROPN
costumes	מכס	costume	מכס	N;MASC;PL	N;MASC;SG
costumes	המכס	costume	המכס	N;MASC;PL	
considerou	נחשבת	considerar	נחשב	V;IND;SG;3;PST;FIN	V;FEM;SG;V.PTCP;MID
considerou	נחשב	considerar	נחשב	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP;MID
mestres	מאסטרס	mestre	המאסטרס	N;MASC;PL	PROPN
gay	לסבית	gay	לסבית	N;MASC;SG	PROPN
gay	הומו	gay	הומה	N;MASC;SG	
gay	גיי	gay	גיי	N;MASC;SG	
operador	מפעיל	operador	מפעיל	N;MASC;SG	V;MASC;SG;V.PTCP;ACT
bits	ביט	bit	ביט	N;MASC;PL	PROPN
galiza	גליסיה	galiza	גליסיה	N;FEM;SG	PROPN
marshall	מארשל	marshall	ארשל	N;MASC;SG	PROPN
marshall	מרשל	marshall	מרשל	N;MASC;SG	PROPN
under	תחת	under	תחת	N;MASC;SG	ADP
under	מתחת	under	מתחת	N;MASC;SG	ADP
turco	טרק	turco	טרק	N;MASC;SG	PROPN
turco	טורק	turco	טורק	N;MASC;SG	PROPN
turco	טורקית	turco	תורכי	N;MASC;SG	PROPN
turco	טורקי	turco	תורכי	N;MASC;SG	PROPN
tocando	נגיעות	tocar	נגיעה	V;V.MSDR	N;FEM;PL
tocando	נגיעה	tocar	נגיעה	V;V.MSDR	N;FEM;SG
tocando	הקשה	tocar	הקשה	V;V.MSDR	
tocando	מקיש	tocar	מקיש	V;V.MSDR	
tocando	משחק	tocar	משחק	V;V.MSDR	N;MASC;SG
tocando	מנגן	tocar	מנגן	V;V.MSDR	N;MASC;SG
leopoldo	לאופולד	leopolder	לאופולד	N;MASC;SG	PROPN
leopoldo	ליאופולד	leopolder	ליאופולד	N;MASC;SG	PROPN
leopoldo	לאופולדו	leopolder	לאופולדו	N;MASC;SG	PROPN
rosaceae	ורדיים	rosaceae	ורדי	N;FEM;SG	PROPN
peito	חזה	peito	חזה	N;MASC;SG	PROPN
peito	שד	peito	שד	N;MASC;SG	
peito	חזה	peito	חזה	N;MASC;SG	PROPN
into	לתוך	into	לתוך	N;MASC;SG	ADP
abrange	כיסויי	abranger	כיסוי	V;IND;SG;3;PRS;FIN	N;PSSD;MASC;PL
abrange	מכסה	abranger	כיסה	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
kansas	קנזס	kansa	קנזס	N;MASC;SG	PROPN
frutos	פרי	fruto	פרי	N;MASC;PL	
matthew	מתיו	matthew	מתיו	N;MASC;SG	PROPN
sicília	סיציליה	sicília	סיציליה	N;FEM;SG	PROPN
special	ספיישל	special	ספיישל	N;MASC;SG	PROPN
special	מיוחדת	special	מיוחד	N;MASC;SG	ADJ;FEM;SG
special	מיוחדים	special	מיוחד	N;MASC;SG	ADJ;MASC;PL
special	מיוחדות	special	מיוחד	N;MASC;SG	ADJ;FEM;PL
special	מיוחד	special	מיוחד	N;MASC;SG	ADJ;MASC;SG
barbara	ברברה	barbara	ברבר	N;FEM;SG	PROPN
studio	סטודיו	studio	סטודיו	N;MASC;SG	PROPN
abu	אבו	abu	אבו	PROPN;MASC;SG	PROPN
adolescentes	נוער	adolescente	נוער	N;MASC;PL	N;MASC;SG
adolescentes	מתבגרים	adolescente	התבגר	N;MASC;PL	V;MASC;PL;V.PTCP
adolescentes	נוער	adolescente	נוער	N;MASC;PL	N;MASC;SG
adolescentes	מתבגר	adolescente	התבגר	N;MASC;PL	V;MASC;SG;V.PTCP
gráficos	גרפי	gráfico	גרף	N;MASC;PL	PROPN
gráficos	גרפיקה	gráfico	גרפיקה	N;MASC;PL	N;FEM;SG
arroz	רייס	arroz	רייס	N;MASC;SG	PROPN
arroz	אורז	arroz	אורז	N;MASC;SG	PROPN
she	היא	she	הוא	N;MASC;SG	PRO;FEM;SG;3
stuttgart	שטוטגרט	stuttgart	שטוטגרט	N;MASC;SG	PROPN
sentir	הרגש	sentir	הרגש	V;NFIN	
centrais	סנטרל	central	סנטרל	N;MASC;PL	PROPN
centrais	מרכזית	central	מרכזי	N;MASC;PL	ADV
centrais	מרכז	central	מרכז	N;MASC;PL	N;MASC;SG
centrais	מרכזי	central	מרכזי	N;MASC;PL	ADJ;MASC;SG
únicos	ייחודית	único	ייחודי	ADJ;MASC;PL	ADV
únicos	ייחודי	único	ייחודי	ADJ;MASC;PL	ADJ;MASC;SG
recusa	לסרב	recusa	סירב	N;FEM;SG	V;NFIN;ACT
recusa	תסרב	recusa	תסרב	N;FEM;SG	V;FEM;SG;3;FUT;ACT
recusa	סרב	recusa	סרב	N;FEM;SG	
recusa	מסרב	recusa	סירב	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
félix	פליקס	félix	פליקס	N;MASC;SG	PROPN
emergência	הופעתה	emergência	הופעה	N;FEM;SG	V;FEM;SG;3;PST;PASS
hélio	הליוס	hélio	הליוס	N;MASC;SG	PROPN
construídas	בנויה	construir	בנה	V;FEM;PL;V.PTCP	ADJ;FEM;SG
construídas	נבנתה	construir	נבנה	V;FEM;PL;V.PTCP	V;FEM;SG;3;PST;MID
construídas	נבנה	construir	נבנה	V;FEM;PL;V.PTCP	V;MASC;SG;3;PST;MID
construídas	בנה	construir	בנה	V;FEM;PL;V.PTCP	
construídas	בנוי	construir	בנה	V;FEM;PL;V.PTCP	V;MASC;SG;V.PTCP;ACT
summer	סאמר	summer	סאמר	N;MASC;SG	PROPN
summer	קיץ	summer	קיץ	N;MASC;SG	
summer	הקיץ	summer	הקיץ	N;MASC;SG	PROPN
montenegro	מונטנגרו	montenegro	מונטנגרו	N;MASC;SG	PROPN
sombra	הצל	sombra	הצל	N;FEM;SG	
sombra	שאדו	sombra	שאדו	N;FEM;SG	PROPN
sombra	צל	sombra	צל	N;FEM;SG	
sombra	צל	sombra	צל	N;FEM;SG	
vaticano	הותיקן	vaticano	הותיקן	N;MASC;SG	PROPN
vaticano	הוותיקן	vaticano	הוותיקן	N;MASC;SG	PROPN
botão	לחצן	botão	חיצן	N;MASC;SG	PROPN
baker	אופה	baker	אופה	N;MASC;SG	PROPN
baker	בייקר	baker	ייקר	N;MASC;SG	PROPN
beta	ביתא	beta	ביתא	N;MASC;SG	PROPN
beta	בטא	beta	בטא	N;MASC;SG	PROPN
permitido	מותר	permitir	מותר	V;MASC;SG;V.PTCP	ADJ;MASC;SG
anastácio	אנסטסיוס	anastácio	אנסטסיוס	N;MASC;SG	PROPN
sucedeu	הצליחו	suceder	הצליח	V;IND;SG;3;PST;FIN	V;PL;3;PST;ACT
saxe	סקסה	saber	סקסה	N;MASC;SG	PROPN
informática	מחשוב	informática	מחשוב	N;FEM;SG	PROPN
dinâmica	דיינמיקס	dinâmica	דיינמיקס	N;FEM;SG	PROPN
sentimento	מרגישה	sentimento	הרגיש	N;MASC;SG	V;FEM;SG;V.PTCP;ACT
sentimento	מרגיש	sentimento	הרגיש	N;MASC;SG	V;MASC;SG;V.PTCP;ACT
contagem	רוזן	contagem	רוזן	N;FEM;SG	PROPN
acessado	גישה	acessar	גישה	V;MASC;SG;V.PTCP	N;FEM;SG
heinrich	היינריך	heinrich	היינריך	N;MASC;SG	PROPN
compositora	מלחין	compositora	מלחין	N;FEM;SG	PROPN
compositora	המלחין	compositora	המלחין	N;FEM;SG	PROPN
patriarca	הפטריארך	patriarca	הפטריארך	N;MASC;SG	PROPN
gráfica	ציורי	gráfico	ציורי	N;FEM;SG	N;PSSD;MASC;PL
gráfica	גרפי	gráfico	גרף	N;FEM;SG	PROPN
ambientes	סביבות	ambiente	סביבה	N;MASC;PL	
cristal	גביש	cristal	גביש	N;MASC;SG	PROPN
cristal	קריסטל	cristal	קריסטל	N;MASC;SG	PROPN
granada	גרנדה	granada	גרנדה	N;FEM;SG	PROPN
granada	גרנדה	granada	גרנדה	N;FEM;SG	PROPN
granada	רימון	granada	רימון	N;FEM;SG	PROPN
extrema	קיצוניות	extremo	קיצוני	ADJ;FEM;SG	ADJ;FEM;PL
extrema	קיצוני	extremo	קיצוני	ADJ;FEM;SG	N;MASC;SG
extrema	אקסטרים	extremo	אקסטרי	ADJ;FEM;SG	N;MASC;PL
extrema	קיצונית	extremo	קיצוני	ADJ;FEM;SG	ADV
emprestado	בהשאלה	emprestar	בהשאלה	V;MASC;SG;V.PTCP	ADV
transforma	פניות	transformar	פנייה	V;IND;SG;3;PRS;FIN	N;FEM;PL
transforma	תורות	transformar	תורה	V;IND;SG;3;PRS;FIN	N;FEM;PL
cristóvão	כריסטופר	cristóvão	כריסטופר	N;MASC;SG	PROPN
distintos	מובהק	distinto	מובהק	ADJ;MASC;PL	ADJ;MASC;SG
distintos	מכובד	distinto	מכובד	ADJ;MASC;PL	ADJ;MASC;SG
grant	גרנט	grant	גרנט	N;MASC;SG	PROPN
grant	גראנט	grant	גראנט	N;MASC;SG	PROPN
armênia	ארמני	armênia	ארמני	N;FEM;SG	PROPN
armênia	ארמניה	armênia	ארמניה	N;FEM;SG	PROPN
autora	מחבר	autora	מחבר	N;FEM;SG	
autora	שחיבר	autora	שחיבר	N;FEM;SG	PROPN
rendeu	נכנעו	render	נכנע	V;IND;SG;3;PST;FIN	V;PL;3;PST;MID
rendeu	הניב	render	הניב	V;IND;SG;3;PST;FIN	PROPN
genebra	נבה	genebra	נבה	N;FEM;SG	PROPN
sementes	זרע	semente	זרע	N;FEM;PL	
guanabara	גואנברה	guanabara	גואנברה	N;MASC;SG	PROPN
parker	פארקר	parker	פארקר	N;MASC;SG	PROPN
parker	פרקר	parker	פרקר	N;MASC;SG	PROPN
repertório	הרפרטואר	repertório	הרפרטואר	N;MASC;SG	PROPN
separados	פרודים	separar	פרוד	V;MASC;PL;V.PTCP	N;MASC;PL
separados	נפרד	separar	נפרד	V;MASC;PL;V.PTCP	ADJ;MASC;SG
separados	נפרד	separar	נפרד	V;MASC;PL;V.PTCP	ADJ;MASC;SG
separados	בנפרד	separar	בנפרד	V;MASC;PL;V.PTCP	PROPN
certificado	תעודה	certificar	תעודה	V;MASC;SG;V.PTCP	N;FEM;SG
produzidas	הפיק	produzir	הפיק	V;FEM;PL;V.PTCP	V;MASC;SG;3;PST;ACT
produzidas	מיוצר	produzir	יוצר	V;FEM;PL;V.PTCP	V;MASC;SG;V.PTCP;PASS
shakespeare	שייקספיר	shakespeare	שייקספיר	N;MASC;SG	PROPN
parecia	הביט	parecer	הביט	V;IND;SG;3;IPFV;FIN	V;MASC;SG;3;PST;ACT
parecia	נראתה	parecer	נראה	V;IND;SG;3;IPFV;FIN	V;FEM;SG;3;PST;MID
poderosa	האדיר	poderoso	האדיר	ADJ;FEM;SG	PROPN
poderosa	עוצמה	poderoso	עוצמה	ADJ;FEM;SG	N;FEM;SG
classificada	סיווג	classificar	סיווג	V;FEM;SG;V.PTCP	N;MASC;SG
escrevendo	כתיבה	escrever	כתיבה	V;V.MSDR	N;FEM;SG
bobby	בובי	bobby	בובי	N;MASC;SG	PROPN
regulares	מתוכנן	regular	תוכנן	ADJ;MASC;PL	V;MASC;SG;V.PTCP;PASS
regulares	מתוזמן	regular	מתוזמן	ADJ;MASC;PL	V;MASC;SG;V.PTCP;PASS
regulares	רגילה	regular	רגיל	ADJ;MASC;PL	ADJ;FEM;SG
regulares	סדיר	regular	סדיר	ADJ;MASC;PL	
regulares	רגיל	regular	רגיל	ADJ;MASC;PL	ADJ;MASC;SG
regulares	קבוע	regular	קבוע	ADJ;MASC;PL	ADJ;MASC;SG
regulares	הקבועים	regular	הקבוע	ADJ;MASC;PL	N;MASC;PL
liderou	הובילו	liderar	הוביל	V;IND;SG;3;PST;FIN	V;PL;3;PST;ACT
liderou	הובלת	liderar	הובלה	V;IND;SG;3;PST;FIN	N;FEM;SG
ocupada	עמוס	ocupar	עמוס	V;FEM;SG;V.PTCP	PROPN
ocupada	עסוקה	ocupar	עסוק	V;FEM;SG;V.PTCP	ADJ;FEM;SG
ocupada	עסוקים	ocupar	עסק	V;FEM;SG;V.PTCP	ADJ;MASC;PL
ocupada	תפוסה	ocupar	תפוסה	V;FEM;SG;V.PTCP	N;FEM;SG
ocupada	כבוש	ocupar	כבוש	V;FEM;SG;V.PTCP	
ocupada	תפוס	ocupar	None	V;FEM;SG;V.PTCP	
cantou	שרתי	cantar	שרתי	V;IND;SG;3;PST;FIN	N;PSSD;MASC;PL
cantou	סאנג	cantar	סאנג	V;IND;SG;3;PST;FIN	PROPN
diagnóstico	האבחנה	diagnóstico	האבחן	N;MASC;SG	PROPN
estável	יציבה	estável	יציב	ADJ;MASC;SG	N;FEM;SG
imediato	מיד	imediato	מייד	N;MASC;SG	ADV
imediato	מיידית	imediato	מיידי	N;MASC;SG	ADV
imediato	מייד	imediato	מייד	N;MASC;SG	
imediato	מיידית	imediato	מיידי	N;MASC;SG	ADV
imediato	מיידי	imediato	מיידי	N;MASC;SG	ADJ;MASC;SG
entendimento	ההבנה	entendimento	ההבנה	N;MASC;SG	PROPN
curva	עקומת	curvo	עקומה	N;FEM;SG	ADV
feridos	פצוע	ferir	פצוע	V;MASC;PL;V.PTCP	N;MASC;SG
feridos	פצועים	ferir	פצוע	V;MASC;PL;V.PTCP	N;MASC;PL
feridos	נפצע	ferir	נפצע	V;MASC;PL;V.PTCP	V;MASC;SG;3;PST;MID
feridos	פצועה	ferir	פצע	V;MASC;PL;V.PTCP	N;FEM;SG
feridos	פצועה	ferir	פצע	V;MASC;PL;V.PTCP	N;FEM;SG
feridos	נפצע	ferir	נפצע	V;MASC;PL;V.PTCP	V;MASC;SG;3;PST;MID
feridos	פצועים	ferir	פצוע	V;MASC;PL;V.PTCP	N;MASC;PL
feridos	פצוע	ferir	פצוע	V;MASC;PL;V.PTCP	N;MASC;SG
edgar	אדגר	edgar	אדגר	N;MASC;SG	PROPN
baltimore	בולטימור	baltimore	בולטימור	N;MASC;SG	PROPN
descobertas	תגליות	descobrir	הגלית	V;FEM;PL;V.PTCP	N;FEM;PL
descobertas	דיסקברי	descobrir	דיסקברי	V;FEM;PL;V.PTCP	PROPN
descobertas	התגלית	descobrir	התגלית	V;FEM;PL;V.PTCP	
descobertas	תגלית	descobrir	תגלית	V;FEM;PL;V.PTCP	N;FEM;SG
descobertas	גילוי	descobrir	גילוי	V;FEM;PL;V.PTCP	N;MASC;SG
ronaldo	רונאלדו	ronaldo	רונאלדו	N;MASC;SG	PROPN
seco	יבשים	seco	יבש	ADJ;MASC;SG	N;MASC;PL
seco	יבש	seco	יבש	ADJ;MASC;SG	
seco	יבשה	seco	יבשה	ADJ;MASC;SG	N;FEM;SG
seco	התייבש	seco	התייבש	ADJ;MASC;SG	V;SG;3;PST
seco	מיובש	seco	מיובש	ADJ;MASC;SG	V;MASC;SG;V.PTCP;PASS
seco	מיובשת	seco	יובש	ADJ;MASC;SG	V;FEM;SG;V.PTCP;PASS
parques	פארקס	parque	פארקס	N;MASC;PL	PROPN
harmonia	הרמוני	harmonia	הרמוני	N;FEM;SG	PROPN
substituiu	הוחלפו	substituir	הוחלף	V;IND;SG;3;PST;FIN	V;PL;3;PST;PASS
síntese	סינתזה	síntese	סינתזה	N;FEM;SG	PROPN
síntese	תקציר	síntese	תקציר	N;FEM;SG	
aposentado	פרשת	aposentar	פרשה	V;MASC;SG;V.PTCP	N;FEM;SG
aposentado	פרש	aposentar	פרש	V;MASC;SG;V.PTCP	PROPN
aposentado	פרשה	aposentar	פרשה	V;MASC;SG;V.PTCP	N;FEM;SG
versos	חרוז	verso	חרוז	N;MASC;PL	N;MASC;SG
versos	פסוק	verso	פסוק	N;MASC;PL	PROPN
dedicar	מקדיש	dedicar	הקדיש	V;NFIN	ADV
dedicar	מקדיש	dedicar	הקדיש	V;NFIN	ADV
dedicar	הקדש	dedicar	הקדש	V;NFIN	PROPN
externo	חיצוניים	externo	חיצוני	ADJ;MASC;SG	ADJ;MASC;PL
externo	חיצוניות	externo	חיצוני	ADJ;MASC;SG	ADJ;FEM;PL
externo	חיצונית	externo	חיצוני	ADJ;MASC;SG	ADV
outono	סתיו	outono	סתיו	N;MASC;SG	
outono	תיפול	outono	נפל	N;MASC;SG	V;FEM;SG;3;FUT;ACT
outono	ליפול	outono	ליפול	N;MASC;SG	V;NFIN;ACT
outono	סתיו	outono	סתיו	N;MASC;SG	
hamburgo	המבורג	hamburgo	להמבורג	N;MASC;SG	PROPN
oração	מתפללת	oração	התפלל	N;FEM;SG	V;FEM;SG;V.PTCP
oração	מתפלל	oração	התפלל	N;FEM;SG	V;MASC;SG;V.PTCP
oração	מתפללים	oração	מתפלל	N;FEM;SG	V;MASC;PL;V.PTCP
oração	תפילות	oração	תפילות	N;FEM;SG	N;FEM;PL
componente	הרכיב	componente	הרכיב	N;MASC;SG	V;MASC;SG;3;PST;ACT
componente	רכיב	componente	רכיב	N;MASC;SG	
divina	אלוהית	divino	אלוהי	N;FEM;SG	ADV
divina	אלוהי	divino	אלוהים	N;FEM;SG	
divina	אלהי	divino	אלהי	N;FEM;SG	PROPN
divina	האלוהי	divino	האלוה	N;FEM;SG	PROPN
cronologia	כרונולוגיה	cronologia	כרונולוגיה	N;FEM;SG	PROPN
mma	mma	mma	mma	N;MASC;SG	PROPN
férias	חג	férias	חג	N;FEM;PL	N;MASC;SG
férias	חופשה	férias	חופשה	N;FEM;PL	N;FEM;SG
férias	נופש	férias	נופש	N;FEM;PL	N;MASC;SG
férias	חופשה	férias	חופשה	N;FEM;PL	N;FEM;SG
férias	חגי	férias	חגי	N;FEM;PL	PROPN
romena	רומניה	romeno	רומניה	N;FEM;SG	PROPN
romena	רומנים	romeno	רומני	N;FEM;SG	N;MASC;PL
romena	רומני	romeno	רומני	N;FEM;SG	PROPN
físicos	גופני	físico	גופני	N;MASC;PL	N;MASC;SG
físicos	פיזית	físico	פיזי	N;MASC;PL	ADV
físicos	פיזי	físico	פיזי	N;MASC;PL	N;MASC;SG
físicos	פיסי	físico	פיסי	N;MASC;PL	ADJ;MASC;SG
projetado	עיצב	projetar	עיצב	V;MASC;SG;V.PTCP	PROPN
significativo	משמעותיות	significativo	משמעותי	ADJ;MASC;SG	ADJ;FEM;PL
significativo	משמעותית	significativo	משמעותי	ADJ;MASC;SG	ADV
significativo	משמעותיים	significativo	משמעותי	ADJ;MASC;SG	ADJ;MASC;PL
significativo	משמעותיות	significativo	משמעותי	ADJ;MASC;SG	ADJ;FEM;PL
significativo	משמעותית	significativo	משמעותי	ADJ;MASC;SG	ADV
acadêmicos	מלומדים	acadêmico	מלומדים	N;MASC;PL	PROPN
acadêmicos	אקדמיה	acadêmico	אקדמיה	N;MASC;PL	PROPN
emissão	השידור	emissão	השידור	N;FEM;SG	PROPN
paquistão	פקיסטן	paquistão	פקיסטן	N;MASC;SG	PROPN
procurando	חיפוש	procurar	חיפוש	V;V.MSDR	N;MASC;SG
joel	יואל	joel	יואל	N;MASC;SG	PROPN
abraços	מחבקת	abraço	מחבקה	N;MASC;PL	V;FEM;SG;V.PTCP;ACT
abraços	חיבוק	abraço	חיבוק	N;MASC;PL	PROPN
lutadores	מתאבקים	lutador	התאבק	N;MASC;PL	V;MASC;PL;V.PTCP
lutadores	לוחמי	lutador	לוחם	N;MASC;PL	PROPN
alô	שלום	alô	שלום	N;MASC;SG	PROPN
alô	הלו	alô	הלו	N;MASC;SG	
euros	אירו	euro	אירו	N;MASC;PL	PROPN
euros	יורו	euro	יורו	N;MASC;PL	PROPN
euros	אירו	euro	אירו	N;MASC;PL	PROPN
euros	יורו	euro	יורו	N;MASC;PL	PROPN
finanças	מימון	finanças	מימון	N;FEM;PL	N;MASC;SG
close	קרוב	close	קרוב	N;MASC;SG	
close	סגור	close	סגור	N;MASC;SG	
close	קרובים	close	קרוב	N;MASC;SG	N;MASC;PL
pioneiro	חלוצי	pioneiro	חלוץ	N;MASC;SG	PROPN
pioneiro	החלוץ	pioneiro	החלוץ	N;MASC;SG	PROPN
pioneiro	פיוניר	pioneiro	פיוניר	N;MASC;SG	PROPN
bottom	תחתון	bottom	תחתון	N;MASC;SG	ADJ;MASC;SG
urbanos	עירונית	urbano	עירוני	N;MASC;PL	ADV
urbanos	עירוני	urbano	עירוני	N;MASC;PL	PROPN
tennessee	טנסי	tennessear	טנסי	N;MASC;SG	PROPN
diminuição	להפחית	diminuição	הפחית	N;FEM;SG	V;NFIN;ACT
compromisso	מחוייבות	compromisso	מחוייבות	N;MASC;SG	V;FEM;SG;V.PTCP;PASS
baden	באדן	baden	באדן	N;MASC;SG	PROPN
complexidade	מורכבות	complexidade	הורכב	N;FEM;SG	V;FEM;PL;V.PTCP;PASS
sean	שון	sean	שון	N;MASC;SG	PROPN
turistas	תיירות	turista	תיירות	N;MASC;PL	N;FEM;SG
turistas	תייר	turista	תייר	N;MASC;PL	
turistas	תיירת	turista	תייר	N;MASC;PL	N;FEM;SG
turistas	תיירות	turista	תיירות	N;MASC;PL	N;FEM;SG
propor	הצע	propor	הצע	V;NFIN	PROPN
comprou	רכשו	comprar	רכש	V;IND;SG;3;PST;FIN	V;PL;3;PST;ACT
comprou	רכש	comprar	רכש	V;IND;SG;3;PST;FIN	PROPN
comprou	קנה	comprar	קנה	V;IND;SG;3;PST;FIN	N;MASC;SG
comprou	קנתה	comprar	קנה	V;IND;SG;3;PST;FIN	N;FEM;SG
comprou	קנית	comprar	קנית	V;IND;SG;3;PST;FIN	V;MASC;SG;2;PST;ACT
alegando	בטענה	alegar	בטענה	V;V.MSDR	
condessa	הרוזנת	condessar	הרוזן	N;FEM;SG	PROPN
condessa	רוזנת	condessar	רזנת	N;FEM;SG	PROPN
tia	דודה	tia	דוד	N;FEM;SG	
tia	דודה	tia	דוד	N;FEM;SG	
tia	דודה	tia	דוד	N;FEM;SG	
tia	טיה	tia	טיה	N;FEM;SG	PROPN
houston	יוסטון	houston	יוסטון	N;MASC;SG	PROPN
dennis	דניס	dennis	דניס	N;MASC;SG	PROPN
foguete	רוקט	foguete	רוקט	N;MASC;SG	
foguete	טיל	foguete	טיל	N;MASC;SG	PROPN
coordenadas	מתואם	coordenada	מתואם	V;FEM;PL;V.PTCP	PROPN
coordenadas	תיאום	coordenada	תיאום	V;FEM;PL;V.PTCP	N;MASC;SG
coordenadas	קואורדינטות	coordenada	קואורדינטה	V;FEM;PL;V.PTCP	N;FEM;SG
vistas	כוונת	vestir	כוונה	V;FEM;PL;V.PTCP	N;FEM;SG
vistas	מראות	vestir	מראה	V;FEM;PL;V.PTCP	N;FEM;PL
vistas	תצוגות	vestir	תצוגה	V;FEM;PL;V.PTCP	N;FEM;PL
vistas	צפיות	vestir	צפית	V;FEM;PL;V.PTCP	N;FEM;PL
stuart	סטיוארט	stuart	סטיוארט	N;MASC;SG	PROPN
stuart	סטוארט	stuart	סטוארט	N;MASC;SG	PROPN
kate	קייט	kate	קייט	N;FEM;SG	PROPN
corre	רוץ	correr	רוץ	V;IND;SG;3;PRS;FIN	PROPN
corre	ריצה	correr	ריצה	V;IND;SG;3;PRS;FIN	N;FEM;SG
nápoles	נפולי	nápoles	נפולי	N;MASC;SG	PROPN
nápoles	נאפולי	nápoles	נאפולי	N;MASC;SG	PROPN
nápoles	נאפולי	nápoles	נאפולי	N;MASC;SG	PROPN
decidido	החלטת	decidir	החלטה	V;MASC;SG;V.PTCP	N;PSSD;FEM;SG
decidido	החליטו	decidir	החליט	V;MASC;SG;V.PTCP	V;PL;3;PST;ACT
cantão	קנטון	cantão	קנטון	N;MASC;SG	PROPN
nossas	שלנו	nosso	None	DET;FEM;PL	
barroco	בארוק	barroco	בארוק	N;MASC;SG	PROPN
uss	uss	uss	uss	N;MASC;SG	
apresentadas	הוצג	apresentar	הוצג	V;FEM;PL;V.PTCP	V;MASC;SG;3;PST;PASS
publica	פרסומים	publicar	פרסום	V;IND;SG;3;PRS;FIN	N;MASC;PL
publica	פרסם	publicar	פרסם	V;IND;SG;3;PRS;FIN	V;MASC;SG;3;PST;ACT
registrada	רשום	registrar	רשם	V;FEM;SG;V.PTCP	PROPN
registrada	רשומה	registrar	רשומה	V;FEM;SG;V.PTCP	N;FEM;SG
itunes	itunes	itune	itunes	N;MASC;PL	PROPN
manda	שלח	mandar	שלח	V;IND;SG;3;PRS;FIN	V;MASC;SG;3;PST
manda	שלחי	mandar	שלח	V;IND;SG;3;PRS;FIN	
