tennessee	tennessee	tennessee	tennesse	PROPN	PROPN;NOM;MASC;SG
guvernarea	upravljanje	guvernare	upravljanje	N;DEF;FEM;SG	N;NOM;NEUT;SG
guvernarea	vodenje	guvernare	vodenje	N;DEF;FEM;SG	N;NOM;NEUT;SG
ascensiunea	vzpon	ascensiune	vzpon	N;DEF;FEM;SG	N;NOM;MASC;SG
ofiterii	častniki	ofiteriu	častnik	N;DEF;MASC;PL	N;NOM;MASC;PL
ofiterii	policisti	ofiteriu	policist	N;DEF;MASC;PL	N;NOM;MASC;PL
ofiterii	oficirji	ofiteriu	oficir	N;DEF;MASC;PL	N;NOM;MASC;PL
ferma	farma	fermă	farma	N;DEF;FEM;SG	N;NOM;FEM;SG
ferma	kmetiji	fermă	kmetija	N;DEF;FEM;SG	N;NOM;FEM;DU
ferma	kmetija	fermă	kmetija	N;DEF;FEM;SG	N;NOM;FEM;SG
ferma	farma	fermă	farma	N;DEF;FEM;SG	N;NOM;FEM;SG
ferma	kmetiji	fermă	kmetija	N;DEF;FEM;SG	N;NOM;FEM;DU
ferma	kmetija	fermă	kmetija	N;DEF;FEM;SG	N;NOM;FEM;SG
teoretice	teoretično	teoretic	teoretično	ADJ;INDF;FEM;PL	ADV
teoretice	teoretična	teoretic	teoretičen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
urmate	sledili	urma	slediti	ADJ;INDF;FEM;PL	V;IPFV;MASC;PL;V.PTCP
urmate	sledilo	urma	slediti	ADJ;INDF;FEM;PL	V;IPFV;NEUT;SG;V.PTCP
urmate	sledila	urma	slediti	ADJ;INDF;FEM;PL	V;IPFV;FEM;SG;V.PTCP
urmate	sledil	urma	slediti	ADJ;INDF;FEM;PL	V;IPFV;MASC;SG;V.PTCP
nacional	nacional	nacional	nacionati	PROPN	PROPN;NOM;MASC;SG
munchen	münchen	munchen	münchen	PROPN	PROPN;NOM;MASC;SG
munchen	münchnu	munchen	münchen	PROPN	PROPN;DAT;MASC;SG
urmarirea	sledenje	urmarire	sledenje	N;DEF;FEM;SG	N;NOM;NEUT;SG
echipaj	posadke	echipaj	posadka	N;INDF;MASC;SG	N;NOM;FEM;PL
rachel	rachel	rachel	rachel	PROPN	N;NOM;FEM;SG
dosarul	mapa	dosar	mapa	N;DEF;MASC;SG	N;NOM;FEM;SG
dosarul	mapo	dosar	mapa	N;DEF;MASC;SG	N;ACC;FEM;SG
click	klikni	click	kliken	N;INDF;MASC;SG	V;PFV;IND;SG;3;PRS;FIN
click	kliknite	click	klikniti	N;INDF;MASC;SG	V;PFV;IMP;PL;2;FIN
iris	iris	iris	iris		PROPN;NOM;FEM;SG
rama	okvir	ramă	okvir	N;DEF;FEM;SG	N;NOM;MASC;SG
rama	okvirja	ramă	okvirje	N;DEF;FEM;SG	N;NOM;MASC;SG
rama	ogrodje	ramă	ogrodje	N;DEF;FEM;SG	N;NOM;NEUT;SG
rama	rama	ramă	rama	N;DEF;FEM;SG	N;NOM;FEM;SG
rama	rami	ramă	rama	N;DEF;FEM;SG	N;NOM;FEM;SG
rama	okvir	ramă	okvir	N;DEF;FEM;SG	N;NOM;MASC;SG
rama	okvirja	ramă	okvirje	N;DEF;FEM;SG	N;NOM;MASC;SG
rama	ogrodje	ramă	ogrodje	N;DEF;FEM;SG	N;NOM;NEUT;SG
interzise	prepovedano	interzice	prepovedan	V;IND;SG;3;PST;FIN	ADJ;NOM;NEUT;SG;V.PTCP
interzise	prepovedan	interzice	prepovedan	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC;SG;V.PTCP
interzise	prepovedani	interzice	prepovedan	V;IND;SG;3;PST;FIN	ADJ;NOM;MASC;PL;V.PTCP
interzise	prepovedana	interzice	prepovedan	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;SG;V.PTCP
interzise	prepovedano	interzice	prepovedan	V;IND;SG;3;PST;FIN	ADJ;NOM;NEUT;SG;V.PTCP
interzise	prepovedane	interzice	prepovedan	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;PL;V.PTCP
interzise	prepovedani	interzice	prepovedan	V;IND;SG;3;PST;FIN	ADJ;NOM;MASC;PL;V.PTCP
interzise	prepovedana	interzice	prepovedan	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;SG;V.PTCP
miles	kilometre	miles	kilometer	PROPN	N;ACC;MASC;PL
miles	milje	miles	milja	PROPN	N;NOM;FEM;SG
miles	kilometri	miles	kilometer	PROPN	N;NOM;MASC;PL
miles	miles	miles	miles	PROPN	
miles	kilometrov	miles	kilometer	PROPN	N;GEN;MASC;PL
miles	milj	miles	milja	PROPN	N;NOM;FEM;PL
sfinte	sveti	sfânt	svet		ADJ;NOM;DEF;MASC;SG
sfinte	sveto	sfânt	svet		ADJ;NOM;NEUT;SG
tolstoi	tolstoj	tolstoi	tolst	PROPN	N;NOM;MASC;SG
impactul	učinek	impact	učinek	N;DEF;MASC;SG	N;NOM;MASC;SG
impactul	trk	impact	trk	N;DEF;MASC;SG	N;NOM;MASC;SG
impactul	vpliv	impact	vpliv	N;DEF;MASC;SG	N;NOM;MASC;SG
impactul	doseg	impact	doseg	N;DEF;MASC;SG	N;NOM;MASC;SG
impactul	reach	impact	reach	N;DEF;MASC;SG	N;NOM;MASC;SG
impactul	doseči	impact	doseči	N;DEF;MASC;SG	V;PFV;NFIN
abilitatea	zmožnosti	abilitate	zmožnost	N;DEF;FEM;SG	N;NOM;FEM;PL
abilitatea	zmožnost	abilitate	zmožnost	N;DEF;FEM;SG	N;NOM;FEM;SG
abilitatea	sposobnost	abilitate	sposobnost	N;DEF;FEM;SG	N;NOM;FEM;SG
coautor	sooblikoval	coautor	sooblikovati	N;INDF;MASC;SG	V;IPFV;MASC;SG;V.PTCP
southern	južna	southern	južen	PROPN	ADJ;NOM;FEM;SG
southern	južno	southern	južen	PROPN	ADV
southern	južni	southern	južen	PROPN	ADJ;NOM;MASC;SG
cultivarea	obdelovanje	cultivare	obdelovanje	N;DEF;FEM;SG	N;NOM;NEUT;SG
cultivarea	gojenje	cultivare	gojenje	N;DEF;FEM;SG	N;NOM;NEUT;SG
demografice	demografija	demografic	demografija	ADJ;INDF;FEM;PL	N;NOM;FEM;SG
inlocui	nadomesti	inlocui	nadomesti	V;IND;SG;3;IPFV;FIN	V;PFV;IND;SG;3;PRS;FIN
inlocui	zamenjaj	inlocui	zamenjaj	V;IND;SG;3;IPFV;FIN	V;PFV;IMP;SG;2;FIN
botezat	krstili	boteza	krstiti	ADJ;INDF;MASC;SG	V;MASC;PL;V.PTCP
teoriile	teorije	teorie	teorija	N;DEF;FEM;PL	N;NOM;FEM;PL
teoriile	teorij	teorie	teorija	N;DEF;FEM;PL	N;GEN;FEM;PL
living	živeti	living	živeti	N;INDF;MASC;SG	V;IPFV;NFIN
living	živel	living	živeti	N;INDF;MASC;SG	V;IPFV;MASC;SG;V.PTCP
living	živela	living	živeti	N;INDF;MASC;SG	V;IPFV;FEM;SG;V.PTCP
orientarea	usmerjenost	orientare	usmerjenost	N;DEF;FEM;SG	N;NOM;FEM;SG
orientarea	usmerjenosti	orientare	usmerjenost	N;DEF;FEM;SG	N;GEN;FEM;SG
orientarea	usmeritev	orientare	usmeritev	N;DEF;FEM;SG	N;NOM;FEM;SG
metz	metz	metz	metz	PROPN	PROPN;NOM;MASC;SG
stefano	stefano	stefano	stefan	PROPN	PROPN;NOM;MASC;SG
modificate	spremenjena	modificat	spremenjen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;V.PTCP
modificate	spremenjen	modificat	spremenjen	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG;V.PTCP
modificate	spremenjeno	modificat	spremenjen	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;V.PTCP
difuzate	razširjajo	difuzat	razširjati	ADJ;INDF;FEM;PL	V;IPFV;IND;PL;3;PRS;FIN
candidati	kandidata	candidat	kandidat	N;INDF;MASC;PL	N;NOM;MASC;SG
candidati	kandidata	candidat	kandidat	N;INDF;MASC;PL	N;NOM;MASC;SG
remarcabila	izjemno	remarcabil	izjemno	ADJ;DEF;FEM;SG	ADV
remarcabila	izjemno	remarcabil	izjemno	ADJ;DEF;FEM;SG	ADV
incetarea	prenehanje	incetare	prenehanje	N;DEF;FEM;SG	N;NOM;NEUT;SG
incetarea	prenehanje	incetare	prenehanje	N;DEF;FEM;SG	N;NOM;NEUT;SG
variantele	variante	variantă	variant	N;DEF;FEM;PL	N;NOM;FEM;PL
variantele	različice	variantă	različica	N;DEF;FEM;PL	N;NOM;FEM;PL
vorbim	govori	vorbi	govoriti	V;IND;PL;1;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
vorbim	govorjenje	vorbi	govorjenje	V;IND;PL;1;PRS;FIN	N;NOM;NEUT;SG
vorbim	pogovor	vorbi	pogovor	V;IND;PL;1;PRS;FIN	N;NOM;MASC;SG
vorbim	pogovori	vorbi	pogovor	V;IND;PL;1;PRS;FIN	N;NOM;MASC;PL
intarit	okrepljene	intarit	okrepljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL;V.PTCP
divizata	deljena	divizat	deljen	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;V.PTCP
divizata	deljeno	divizat	deljen	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;V.PTCP
divizata	razdeljene	divizat	razdeljen	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL;V.PTCP
divizata	razdeljeni	divizat	razdeljen	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
divizata	razdeljeno	divizat	razdeljen	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;V.PTCP
princeton	princeton	princeton	princeton	PROPN	PROPN;NOM;MASC;SG
presedintia	predsedovanje	presedintie	predsedovanje	N;DEF;FEM;SG	N;NOM;NEUT;SG
presedintia	predsedstvo	presedintie	predsedstvo	N;DEF;FEM;SG	N;NOM;NEUT;SG
presedintia	predsedovanje	presedintie	predsedovanje	N;DEF;FEM;SG	N;NOM;NEUT;SG
navigatie	plovba	navigatie	plovba	N;INDF;FEM;SG	N;NOM;FEM;SG
navigatie	navigacijo	navigatie	navigacija	N;INDF;FEM;SG	N;ACC;FEM;SG
navigatie	navigacija	navigatie	navigacija	N;INDF;FEM;SG	N;NOM;FEM;SG
navigatie	plovba	navigatie	plovba	N;INDF;FEM;SG	N;NOM;FEM;SG
navigatie	navigacijo	navigatie	navigacija	N;INDF;FEM;SG	N;ACC;FEM;SG
navigatie	navigacija	navigatie	navigacija	N;INDF;FEM;SG	N;NOM;FEM;SG
navigatie	plovba	navigatie	plovba	N;INDF;FEM;SG	N;NOM;FEM;SG
navigatie	jadranje	navigatie	jadranje	N;INDF;FEM;SG	N;NOM;NEUT;SG
bratul	roka	brat	roka	N;DEF;MASC;SG	N;NOM;MASC;SG
aurul	zlat	aur	zlat	N;DEF;MASC;SG	N;NOM;MASC;SG
aurul	zlato	aur	zlat	N;DEF;MASC;SG	ADJ;NOM;NEUT;SG
aurul	zlate	aur	zlat	N;DEF;MASC;SG	ADJ;NOM;FEM;PL
aurul	zlati	aur	zlat	N;DEF;MASC;SG	ADJ;NOM;DEF;MASC;SG
aurul	zlata	aur	zlat	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
litera	dopis	literă	dopis	N;DEF;FEM;SG	N;NOM;MASC;SG
litera	črka	literă	črka	N;DEF;FEM;SG	N;NOM;FEM;SG
litera	pismo	literă	pismo	N;DEF;FEM;SG	N;NOM;NEUT;SG
australiei	avstralijo	australie	avstralija	PROPN;DEF;FEM;SG	N;ACC;FEM;SG
australiei	avstralije	australie	avstralija	PROPN;DEF;FEM;SG	N;NOM;FEM;PL
australiei	avstraliji	australie	avstralija	PROPN;DEF;FEM;SG	N;NOM;FEM;SG
australiei	avstralija	australie	avstralij	PROPN;DEF;FEM;SG	N;NOM;FEM;SG
violent	nasilne	violent	nasilen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
violent	nasilni	violent	nasilen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
violent	nasilno	violent	nasilen	ADJ;INDF;MASC;SG	ADV
joyce	joyce	joycă	joyce	PROPN	N;NOM;MASC;SG
delle	delle	delle	delle	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
regiunilor	regije	regiune	regija	N;DEF;FEM;PL	N;NOM;FEM;PL
regiunilor	regij	regiune	regija	N;DEF;FEM;PL	N;GEN;FEM;PL
avantaj	prednosti	avantaj	prednost	N;INDF;MASC;SG	N;NOM;FEM;PL
acceptate	sprejeta	accepta	sprejet	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;V.PTCP
acceptate	sprejet	accepta	sprejet	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG;V.PTCP
acceptate	sprejeto	accepta	sprejet	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;V.PTCP
genetica	gensko	genetică	genski	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
genetica	genetsko	genetică	genetsko	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
genetica	genetika	genetică	genetika	N;DEF;FEM;SG	N;NOM;FEM;SG
genetica	genetika	genetică	genetika	N;DEF;FEM;SG	N;NOM;FEM;SG
nopti	noči	nopt	noč		N;NOM;FEM;PL
nopti	noči	nopt	noč		N;NOM;FEM;PL
amiralul	admiral	amiral	admirati	N;DEF;MASC;SG	N;NOM;MASC;SG
konrad	konrad	konrad	konrad	PROPN	N;NOM;MASC;SG
increderea	zaupanje	incredere	zaupanje	N;DEF;FEM;SG	N;NOM;NEUT;SG
increderea	samozavest	incredere	samozavest	N;DEF;FEM;SG	N;NOM;FEM;SG
increderea	zaupanja	incredere	zaupanje	N;DEF;FEM;SG	N;NOM;NEUT;SG
tiparite	tiskani	tiparit	tiskan	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;MASC;SG
tiparite	natisnjeno	tiparit	natisnjen	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;V.PTCP
tiparite	tiskano	tiparit	tiskan	ADJ;INDF;FEM;PL	N;NOM;NEUT;SG
villeneuve	villeneuve	villeneuv	villeneuv	PROPN	ADJ;NOM;FEM;PL
tommy	tomi	tommy	tom	PROPN	N;NOM;MASC;SG
tommy	tommy	tommy	tommy	PROPN	
proiectata	zasnovan	proiectat	zasnovan	N;DEF;FEM;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
proiectata	zasnovana	proiectat	zasnovan	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;V.PTCP
supraveghere	nadzorovanje	supraveghere	nadzorovanje	N;INDF;FEM;SG	N;NOM;NEUT;SG
supraveghere	nadzor	supraveghere	nadzor	N;INDF;FEM;SG	N;NOM;MASC;SG
supraveghere	nadziranje	supraveghere	nadziranje	N;INDF;FEM;SG	N;NOM;NEUT;SG
supraveghere	nadzorovanje	supraveghere	nadzorovanje	N;INDF;FEM;SG	N;NOM;NEUT;SG
supraveghere	nadzor	supraveghere	nadzor	N;INDF;FEM;SG	N;NOM;MASC;SG
popularitatea	priljubljenost	popularitate	priljubljenost	N;DEF;FEM;SG	N;NOM;FEM;SG
decan	dean	decan	dean	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
brest	brest	brest	brest	PROPN	N;NOM;MASC;SG
surorile	sestre	soră	sestra	N;DEF;FEM;PL	N;NOM;FEM;PL
surorile	sestri	soră	sestra	N;DEF;FEM;PL	N;NOM;FEM;DU
extindere	širitev	extindere	širitev	N;INDF;FEM;SG	N;NOM;FEM;SG
extindere	razširitev	extindere	razširitev	N;INDF;FEM;SG	N;NOM;FEM;SG
extindere	širjenje	extindere	širjenje	N;INDF;FEM;SG	N;NOM;NEUT;SG
extindere	širitev	extindere	širitev	N;INDF;FEM;SG	N;NOM;FEM;SG
extindere	razširitev	extindere	razširitev	N;INDF;FEM;SG	N;NOM;FEM;SG
extindere	podaljšek	extindere	podaljšek	N;INDF;FEM;SG	N;NOM;MASC;SG
extindere	podaljšanje	extindere	podaljšanje	N;INDF;FEM;SG	N;NOM;NEUT;SG
dune	sipine	dune	sipina		N;NOM;FEM;PL
dune	dune	dune	duna		N;NOM;MASC;SG
doamne	boga	domn	bog		N;ACC;MASC;SG
doamne	bog	domn	bog		N;NOM;MASC;SG
indirect	posredne	indirect	posreden	ADV	ADJ;NOM;FEM;PL
indirect	posredna	indirect	posreden	ADV	ADJ;NOM;FEM;SG
pure	čisti	pur	čist		ADJ;NOM;DEF;MASC;SG
pure	čista	pur	čist		ADJ;NOM;FEM;SG
episoadele	epizode	episod	epizoda	N;DEF;FEM;PL	N;NOM;FEM;PL
episoadele	epizod	episod	epizod	N;DEF;FEM;PL	N;GEN;FEM;PL
ellen	ellen	ellen	ellen	PROPN	PROPN;NOM;FEM;SG
floare	cvet	floare	cvet	N;INDF;FEM;SG	N;NOM;MASC;SG
floare	cveta	floare	cvet	N;INDF;FEM;SG	N;NOM;MASC;SG
floare	roža	floare	roža	N;INDF;FEM;SG	N;NOM;FEM;SG
floare	rožica	floare	rožica	N;INDF;FEM;SG	N;NOM;FEM;SG
murala	freska	murală	freska	N;DEF;FEM;SG	N;NOM;FEM;SG
miezul	jedro	miez	jedro	N;DEF;MASC;SG	N;NOM;NEUT;SG
concrete	konkretno	concret	konkretno	ADJ;INDF;FEM;PL	ADV
concrete	beton	concret	beton	ADJ;INDF;FEM;PL	N;NOM;MASC;SG
concrete	konkreten	concret	konkreten	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
parteneriat	partnerstva	parteneriat	partnerstvo	N;INDF;MASC;SG	N;NOM;NEUT;PL
kushiro	kushiro	kushiro	kushira		N;NOM;MASC;SG
mortal	smrtonosno	mortal	smrtonosno	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
mortal	smrtno	mortal	smrtno	N;INDF;MASC;SG	ADV
manuscrisul	rokopis	manuscris	rokopis	N;DEF;MASC;SG	N;NOM;MASC;SG
movila	nasipu	movilă	nasip	N;DEF;FEM;SG	N;DAT;MASC;SG
dog	dog	dogă	dog	N;INDF;MASC;SG	
dog	pasja	dogă	pasja	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
dog	pasji	dogă	pasja	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
verificare	preverjanje	verificare	preverjanje	N;INDF;FEM;SG	N;NOM;NEUT;SG
verificare	preveritev	verificare	preveritev	N;INDF;FEM;SG	N;NOM;FEM;SG
verificare	preveri	verificare	preveriti	N;INDF;FEM;SG	V;PFV;IND;SG;3;PRS;FIN
verificare	preveriti	verificare	preveriti	N;INDF;FEM;SG	V;PFV;NFIN
verificare	preverjanje	verificare	preverjanje	N;INDF;FEM;SG	N;NOM;NEUT;SG
verificare	preverite	verificare	prevrit	N;INDF;FEM;SG	V;PFV;IMP;PL;2;FIN
dresda	dresden	dresda	dresden	PROPN	PROPN;NOM;MASC;SG
car	kočija	car	kočija		N;NOM;FEM;SG
emisfera	polobli	emisfera	polobli	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
rai	nebes	rai	nebes		N;NOM;NEUT;SG
rai	nebesa	rai	nebo		N;NOM;FEM;SG
rai	rai	rai	rai		
teritorial	teritorialno	teritorial	teritorialno	ADV	ADJ;NOM;NEUT;SG
teritorial	teritorialne	teritorial	teritorialen	ADV	ADJ;NOM;FEM;PL
teritorial	ozemeljsko	teritorial	ozemeljski	ADV	ADJ;NOM;NEUT;SG
factorii	faktorji	factor	faktor	N;DEF;MASC;PL	N;NOM;MASC;PL
factorii	dejavniki	factor	dejavnik	N;DEF;MASC;PL	N;NOM;MASC;PL
bucata	kos	bucată	kos	N;DEF;FEM;SG	N;NOM;MASC;SG
bucata	delček	bucată	delček	N;DEF;FEM;SG	N;NOM;MASC;SG
bucata	košček	bucată	košček	N;DEF;FEM;SG	N;NOM;MASC;SG
bucata	kosa	bucată	kosati	N;DEF;FEM;SG	N;NOM;MASC;SG
bucata	kos	bucată	kos	N;DEF;FEM;SG	N;NOM;MASC;SG
bucata	delček	bucată	delček	N;DEF;FEM;SG	N;NOM;MASC;SG
bucata	košček	bucată	košček	N;DEF;FEM;SG	N;NOM;MASC;SG
bucata	kosa	bucată	kosati	N;DEF;FEM;SG	N;NOM;MASC;SG
ferrari	ferrari	ferrare	ferrar	N;INDF;MASC;PL	N;NOM;MASC;SG
suplimentar	dodatno	suplimentar	dodatno	ADJ;INDF;MASC;SG	ADV
suplimentar	dodatni	suplimentar	dodaten	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
suplimentar	dodatno	suplimentar	dodatno	ADJ;INDF;MASC;SG	ADV
suplimentar	ekstra	suplimentar	ekstra	ADJ;INDF;MASC;SG	
suplimentar	extra	suplimentar	extra	ADJ;INDF;MASC;SG	
brooklyn	brooklyn	brooklyn	brooklyn	PROPN	N;NOM;MASC;SG
oase	bones	os	bones	N;INDF;FEM;PL	N;NOM;MASC;SG
oase	kost	os	kost	N;INDF;FEM;PL	N;NOM;FEM;SG
oase	bone	os	bona	N;INDF;FEM;PL	N;NOM;MASC;SG
oak	oak	oak	oak	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
textile	tekstil	textile	tekstiti	N;INDF;FEM;PL	N;NOM;MASC;SG
textile	tekstilna	textile	tekstilen	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
textile	tekstilnih	textile	tekstilen	N;INDF;FEM;PL	ADJ;GEN;MASC;PL
textile	tekstilni	textile	tekstilen	N;INDF;FEM;PL	ADJ;NOM;MASC;SG
textile	tekstil	textile	tekstiti	N;INDF;FEM;PL	N;NOM;MASC;SG
textile	tekstila	textile	tekstilo	N;INDF;FEM;PL	N;GEN;NEUT;SG
profesorii	učiteljev	profesor	učitelj	N;DEF;MASC;PL	N;GEN;MASC;PL
profesorii	učitelji	profesor	učitelj	N;DEF;MASC;PL	N;NOM;MASC;PL
profesorii	učiteljice	profesor	učiteljica	N;DEF;MASC;PL	N;NOM;FEM;PL
profesorii	učitelje	profesor	učitelj	N;DEF;MASC;PL	N;ACC;MASC;PL
profesorii	profesorji	profesor	profesor	N;DEF;MASC;PL	N;NOM;MASC;PL
coordonarea	koordinacija	coordonare	koordinacija	N;DEF;FEM;SG	N;NOM;FEM;SG
coordonarea	usklajevanje	coordonare	usklajevanje	N;DEF;FEM;SG	N;NOM;NEUT;SG
craig	craig	craig	craig	PROPN	PROPN;NOM;MASC;SG
obiceiul	navade	obicei	navada	N;DEF;MASC;SG	N;NOM;FEM;PL
obiceiul	navada	obicei	navada	N;DEF;MASC;SG	N;NOM;FEM;SG
ilustrata	prikazano	ilustrată	prikazan	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;V.PTCP
ilustrata	prikazan	ilustrată	prikazan	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
christine	christine	christine	christina	N;INDF;FEM;SG	N;NOM;FEM;PL
flancul	boka	flanc	bok	N;DEF;MASC;SG	N;NOM;MASC;SG
rain	dežja	rain	dež		N;GEN;MASC;SG
rain	rain	rain	rain		PROPN;NOM;MASC;SG
rain	dež	rain	dež		N;NOM;MASC;SG
semnificatie	pomeni	semnificatie	pomeniti	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
semnificatie	pomen	semnificatie	pomen	N;INDF;FEM;SG	N;NOM;MASC;SG
semnificatie	pomen	semnificatie	pomen	N;INDF;FEM;SG	N;NOM;MASC;SG
semnificatie	pomembnost	semnificatie	pomembnost	N;INDF;FEM;SG	N;NOM;FEM;SG
semnificatie	pomen	semnificatie	pomen	N;INDF;FEM;SG	N;NOM;MASC;SG
semnificatie	pomembnost	semnificatie	pomembnost	N;INDF;FEM;SG	N;NOM;FEM;SG
oficiul	pisarna	oficiu	pisarna	N;DEF;MASC;SG	N;NOM;FEM;SG
oficiul	urad	oficiu	urad	N;DEF;MASC;SG	N;NOM;MASC;SG
julien	julien	julien	julien	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
traficul	prometni	trafic	prometen	N;DEF;MASC;SG	ADJ;NOM;MASC;SG
traficul	promet	trafic	promet	N;DEF;MASC;SG	N;NOM;MASC;SG
seniori	senior	senior	senior	N;INDF;MASC;PL	N;NOM;MASC;SG
seniori	starejši	senior	star	N;INDF;MASC;PL	ADJ;NOM;DEF;CMPR;MASC;SG
seniori	višji	senior	visok	N;INDF;MASC;PL	ADJ;NOM;DEF;CMPR;MASC;SG
avansata	napredno	avansat	napreden	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
avansata	napredna	avansat	napreden	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
avansata	napredni	avansat	napreden	N;DEF;FEM;SG	ADJ;NOM;MASC;PL
avansata	napreden	avansat	napreden	N;DEF;FEM;SG	ADJ;NOM;INDF;MASC;SG
combinate	kombinirano	combina	kombiniran	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;V.PTCP
combinate	kombinirana	combina	kombiniran	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;V.PTCP
aplicatie	zahtevek	aplicatie	zahtevek	N;INDF;FEM;SG	N;NOM;MASC;SG
aplicatie	vloga	aplicatie	vloga	N;INDF;FEM;SG	N;NOM;FEM;SG
aplicatie	app	aplicatie	app	N;INDF;FEM;SG	N;NOM;MASC;SG
aplicatie	aplikacija	aplicatie	aplikacija	N;INDF;FEM;SG	N;NOM;FEM;SG
aplicatie	aplikaciji	aplicatie	aplikacija	N;INDF;FEM;SG	N;DAT;FEM;SG
aplicatie	aplikacijo	aplicatie	aplikacija	N;INDF;FEM;SG	N;ACC;FEM;SG
inconjoara	obdaja	inconjoară	obdajati	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;PRS;FIN
inconjoara	obkroža	inconjoară	obkrožati	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;PRS;FIN
inconjoara	obkrožajo	inconjoară	obkrožati	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;3;PRS;FIN
inconjoara	obkrožajo	inconjoară	obkrožati	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;3;PRS;FIN
intretinere	vzdrževanje	intretinere	vzdrževanje	N;INDF;FEM;SG	N;NOM;NEUT;SG
intretinere	vzdrževanje	intretinere	vzdrževanje	N;INDF;FEM;SG	N;NOM;NEUT;SG
silistra	silistra	silistră	silister	PROPN	N;NOM;MASC;SG
liberale	liberalni	liberal	liberalen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
izolate	izolirana	izolat	izoliran	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;V.PTCP
izolate	izolirano	izolat	izoliran	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;V.PTCP
izolate	osamljen	izolat	osamljen	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG;V.PTCP
izolate	izolirana	izolat	izoliran	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;V.PTCP
izolate	izolirano	izolat	izoliran	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;V.PTCP
joi	četrtek	joi	četrtek		N;INAN;ACC;MASC;SG
unice	edinstveno	unic	edinstven	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
unice	edinstven	unic	edinstven	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
unice	edinstvena	unic	edinstven	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
unice	enkratna	unic	enkraten	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
exprimata	izražena	exprima	izražen	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;V.PTCP
