que	той	que	той	PRO;MASC;SG	DET;NOM;MASC;SG
físicos	фізичне	físico	фізичний	N;MASC;PL	ADJ;NOM;NEUT;SG
projetado	розроблена	projetar	розроблений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
projetado	проекція	projetar	проекція	V;MASC;SG;V.PTCP	N;INAN;NOM;FEM;SG
vascular	провідні	vascular	провідний	N;MASC;SG	ADJ;NOM;PL
isótopo	ізотопів	isótopo	ізотоп	N;MASC;SG	N;INAN;GEN;MASC;PL
acadêmicos	вчених	acadêmico	вчений	N;MASC;PL	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
acadêmicos	популяризацію	acadêmico	популяризація	N;MASC;PL	N;INAN;ACC;FEM;SG
paquistão	пакистану	paquistão	пакистаний	N;MASC;SG	PROPN;INAN;GEN;MASC;SG
paquistão	пакистан	paquistão	пакистан	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
procurando	пошук	procurar	пошук	V;V.MSDR	N;INAN;NOM;MASC;SG
procurando	перемотування	procurar	перемотування	V;V.MSDR	N;INAN;NOM;NEUT;SG
joel	джоел	joel	джоель	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
suicídio	самогубство	suicídio	самогубство	N;MASC;SG	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
ibn	ібн	ibn	ібн	PROPN;MASC;SG	PROPN;ANIM;NOM;MASC;SG
euros	eur	euro	eur	N;MASC;PL	
euros	євро	euro	євро	N;MASC;PL	PROPN;INAN;NOM;NEUT;SG
close	закрити	close	закрити	N;MASC;SG	V;PFV;NFIN
close	близький	close	близький	N;MASC;SG	ADJ;NOM;MASC;SG
close	близько	close	близько	N;MASC;SG	ADV
close	близькі	close	близький	N;MASC;SG	ADJ;NOM;PL
pioneiro	pioneer	pioneiro	pioneer	N;MASC;SG	
bottom	внизу	bottom	внизу	N;MASC;SG	ADV
bottom	знизу	bottom	знизу	N;MASC;SG	ADV
urbanos	урбан	urbano	урбан	N;MASC;PL	N;ANIM;NOM;MASC;SG
urbanos	міський	urbano	міський	N;MASC;PL	ADJ;NOM;MASC;SG
tennessee	теннессі	tennessear	теннесс	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
diminuição	зменшено	diminuição	зменшити	N;FEM;SG	V;PFV;IND;0;FIN
diminuição	заднє	diminuição	задній	N;FEM;SG	ADJ;NOM;NEUT;SG
diminuição	зменшити	diminuição	зменшити	N;FEM;SG	V;PFV;NFIN
baden	баден	baden	баден	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
sean	шон	sean	шон	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
turistas	туристичний	turista	туристичний	N;MASC;PL	ADJ;NOM;MASC;SG
turistas	туристичні	turista	туристичний	N;MASC;PL	ADJ;NOM;PL
turistas	турист	turista	турист	N;MASC;PL	N;ANIM;NOM;MASC;SG
turistas	туристичне	turista	туристичний	N;MASC;PL	ADJ;NOM;NEUT;SG
comprou	платні	comprar	платний	V;IND;SG;3;PST;FIN	ADJ;NOM;PL
comprou	придбаний	comprar	придбаний	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
comprou	купили	comprar	купити	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
américas	америки	américo	америка	N;FEM;PL	PROPN;INAN;NOM;FEM;SG
américas	америка	américo	америка	N;FEM;PL	PROPN;INAN;NOM;FEM;SG
houston	houston	houston	houston	N;MASC;SG	
dennis	деніс	dennis	деніс	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
dennis	денис	dennis	денис	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
dennis	денніс	dennis	деннися	N;MASC;SG	ADJ;NOM;PL
prix	prix	prix	prix	N;MASC;SG	
prix	прі	prix	про	N;MASC;SG	
foguete	ракети	foguete	ракета	N;MASC;SG	N;INAN;NOM;FEM;PL
coordenadas	координат	coordenada	координат	V;FEM;PL;V.PTCP	N;INAN;NOM;FEM;SG
coordenadas	керував	coordenada	керувати	V;FEM;PL;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
coordenadas	координати	coordenada	координати	V;FEM;PL;V.PTCP	N;INAN;NOM;FEM;PL
vistas	погляди	vestir	погляд	V;FEM;PL;V.PTCP	N;INAN;NOM;MASC;PL
vistas	переглядів	vestir	перегляд	V;FEM;PL;V.PTCP	N;INAN;NOM;MASC;SG
vistas	погляди	vestir	погляд	V;FEM;PL;V.PTCP	N;INAN;NOM;MASC;PL
vistas	перегляди	vestir	перегляд	V;FEM;PL;V.PTCP	N;INAN;NOM;MASC;PL
stuart	стюарт	stuart	стюарт	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
kate	kate	kate	kate	N;FEM;SG	
kate	кейт	kate	кейт	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
corre	run	correr	run	V;IND;SG;3;PRS;FIN	
nápoles	неаполь	nápoles	неаполь	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
nápoles	наполі	nápoles	наполі	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
decidido	вирішили	decidir	вирішити	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
cantão	гуанчжоу	cantão	гуанчжо	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
nossas	наше	nosso	наш	DET;FEM;PL	DET;NOM;NEUT;SG;1
nossas	наша	nosso	наш	DET;FEM;PL	DET;NOM;FEM;SG;1
nossas	наш	nosso	наш	DET;FEM;PL	DET;NOM;MASC;SG;1
francesco	франческо	francesco	франческо	N;MASC;SG	PROPN;ANIM;NOM;FEM;SG
declarado	оголошені	declarar	оголошений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
uss	uss	uss	uss	N;MASC;SG	
apresentadas	представлена	apresentar	представлений	V;FEM;PL;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
apresentadas	презентувала	apresentar	презентувати	V;FEM;PL;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN
registrada	зареєстровані	registrar	зареєстрований	V;FEM;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
registrada	зареєстрований	registrar	зареєстрований	V;FEM;SG;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
itunes	itunes	itune	itunes	N;MASC;PL	
manda	надсилання	mandar	надсилання	V;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;SG
christmas	новорічний	christma	новорічний	N;MASC;SG	ADJ;NOM;MASC;SG
rivalidade	ятає	rivalidade	ятати	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
cinemas	театрів	cinema	театр	N;MASC;SG	N;INAN;GEN;MASC;PL
cinemas	театрів	cinema	театр	N;MASC;SG	N;INAN;GEN;MASC;PL
cinemas	кінотеатрів	cinema	кінотеатр	N;MASC;SG	N;INAN;GEN;MASC;PL
cinemas	cinema	cinema	cinema	N;MASC;SG	
jurídico	правові	jurídico	правовий	ADJ;MASC;SG	ADJ;NOM;PL
jurídico	правова	jurídico	правовий	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
jurídico	юридичні	jurídico	юридичний	ADJ;MASC;SG	ADJ;NOM;PL
húngaro	угорська	húngaro	угорський	N;MASC;SG	ADJ;NOM;FEM;SG
húngaro	угорський	húngaro	угорський	N;MASC;SG	ADJ;NOM;MASC;SG
ortodoxa	православний	ortodoxa	православний	N;FEM;SG	ADJ;NOM;MASC;SG
ortodoxa	православної	ortodoxa	православний	N;FEM;SG	ADJ;GEN;FEM;SG
ortodoxa	orthodox	ortodoxa	orthodox	N;FEM;SG	
ortodoxa	православна	ortodoxa	православний	N;FEM;SG	ADJ;NOM;FEM;SG
ortodoxa	православні	ortodoxa	православний	N;FEM;SG	ADJ;NOM;PL
pobreza	злидні	pobreza	злидень	N;FEM;SG	N;INAN;NOM;MASC;PL
oitava	восьмий	oitavo	восьмий	N;FEM;SG	ADJ;NOM;MASC;SG
anúncio	рекламні	anúncio	рекламний	N;MASC;SG	ADJ;NOM;PL
reconstrução	реконструкції	reconstrução	реконструкція	N;FEM;SG	N;INAN;NOM;FEM;PL
afirmar	assert	afirmar	assert	V;NFIN	
tocantins	токантінс	tocantim	токантінс	N;MASC;PL	N;INAN;NOM;MASC;SG
servindo	порцію	servir	порція	V;V.MSDR	N;INAN;ACC;FEM;SG
distribuídos	поширюється	distribuir	поширюватися	V;MASC;PL;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
educacional	освітні	educacional	освітній	ADJ;MASC;SG	ADJ;NOM;PL
educacional	навчальних	educacional	навчальний	ADJ;MASC;SG	ADJ;ACC;PL
aceito	прийняті	aceitar	прийнятий	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
aceito	прийняли	aceitar	прийняти	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
aceito	прийнятий	aceitar	прийнятий	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
aceito	прийміть	aceitar	прийміти	V;MASC;SG;V.PTCP	V;PFV;IMP;PL;2;FIN
aceito	приймаємо	aceitar	приймати	V;MASC;SG;V.PTCP	V;IPFV;IND;PL;1;PRS;FIN
pink	рожева	pink	рожевий	N;MASC;SG	ADJ;NOM;FEM;SG
pink	рожевий	pink	рожевий	N;MASC;SG	ADJ;NOM;MASC;SG
benefícios	користь	benefício	користь	N;MASC;PL	N;INAN;ACC;FEM;SG
janelas	windows	janela	windows	N;FEM;PL	
alterado	змінений	alterar	змінений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
alterado	змінені	alterar	змінений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
alterado	змінили	alterar	змінити	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
alterado	змінений	alterar	змінений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
alterado	змінене	alterar	змінений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
alterado	змінені	alterar	змінений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
head	head	head	head	N;MASC;SG	
citada	навели	citar	навеля	V;FEM;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
ann	енн	ann	енн	PROPN;FEM;SG	PROPN;ANIM;NOM;FEM;SG
trindade	тринідад	trindade	тринідад	N;FEM;SG	PROPN;INAN;NOM;MASC;SG
évora	евора	évora	евір	N;MASC;SG	
bloquear	блокування	bloquear	блокування	V;NFIN	N;INAN;NOM;NEUT;SG
bloquear	блок	bloquear	блок	V;NFIN	N;INAN;NOM;MASC;SG
kiss	kiss	kiss	kiss	N;MASC;SG	
natação	плавати	natação	плавати	N;FEM;SG	V;IPFV;NFIN
desporto	спортивні	desporto	спортивний	N;MASC;SG	ADJ;NOM;PL
quantidades	кількість	quantidade	кількість	N;FEM;PL	N;INAN;NOM;FEM;SG
utilidade	корисне	utilidade	корисний	N;FEM;SG	ADJ;NOM;NEUT;SG
utilidade	корисні	utilidade	корисний	N;FEM;SG	ADJ;NOM;PL
utilidade	корисна	utilidade	корисний	N;FEM;SG	ADJ;NOM;FEM;SG
utilidade	корисно	utilidade	корисно	N;FEM;SG	ADV
utilidade	корисний	utilidade	корисний	N;FEM;SG	ADJ;NOM;MASC;SG
sessões	сеанс	sessão	сеанс	N;FEM;PL	N;INAN;NOM;MASC;SG
sessões	сеансу	sessão	сеанс	N;FEM;PL	N;INAN;GEN;MASC;SG
sessões	сесія	sessão	сесія	N;FEM;PL	N;INAN;NOM;FEM;SG
polonês	польською	polonês	польський	N;MASC;SG	ADJ;INS;FEM;SG
polonês	польську	polonês	польський	N;MASC;SG	ADJ;ACC;FEM;SG
polonês	польська	polonês	польський	N;MASC;SG	ADJ;NOM;FEM;SG
polonês	польські	polonês	польський	N;MASC;SG	ADJ;NOM;PL
polonês	польське	polonês	польський	N;MASC;SG	ADJ;NOM;NEUT;SG
years	роки	years	рік	N;MASC;SG	N;INAN;NOM;MASC;PL
fair	справедливо	fair	справедливо	N;MASC;SG	ADV
fair	справедлива	fair	справедливий	N;MASC;SG	ADJ;NOM;FEM;SG
fair	справедливий	fair	справедливий	N;MASC;SG	ADJ;NOM;MASC;SG
point	point	point	point	N;MASC;SG	
trabalhava	спрацювало	trabalhar	спрацювати	V;IND;SG;3;IPFV;FIN	V;PFV;NEUT;IND;SG;PST;FIN
trabalhava	працював	trabalhar	працювати	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN
trabalhava	працювали	trabalhar	працювати	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;PST;FIN
trabalhava	працювала	trabalhar	працювати	V;IND;SG;3;IPFV;FIN	V;IPFV;FEM;IND;SG;PST;FIN
cooper	купер	cooper	купер	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
celeste	небесні	celeste	небесний	N;MASC;SG	ADJ;NOM;PL
celeste	небесна	celeste	небесний	N;MASC;SG	ADJ;NOM;FEM;SG
bryan	браян	bryan	браяна	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
modern	сучасні	modern	сучасний	N;MASC;SG	ADJ;NOM;PL
modern	сучасно	modern	сучасно	N;MASC;SG	ADV
modern	сучасний	modern	сучасний	N;MASC;SG	ADJ;NOM;MASC;SG
modern	сучасне	modern	сучасне	N;MASC;SG	ADJ;NOM;NEUT;SG
walker	вокер	walker	вокерти	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
clínica	клінічних	clínica	клінічний	N;FEM;SG	ADJ;GEN;PL
ossos	кістка	osso	кістка	N;MASC;PL	N;INAN;NOM;FEM;SG
vincent	вінсент	vincent	вінсент	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
vincent	венсан	vincent	венсаний	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
ordenado	замовили	ordenado	замовити	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
ordenado	замовляли	ordenado	замовляти	V;MASC;SG;V.PTCP	V;IPFV;IND;PL;PST;FIN
destruído	знищені	destruir	знищений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
destruído	знищили	destruir	знищити	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
gonzález	гонсалес	gonzález	гонсалес	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
judaica	єврейський	judaica	єврейський	N;FEM;SG	ADJ;NOM;MASC;SG
judaica	єврейська	judaica	єврейський	N;FEM;SG	ADJ;NOM;FEM;SG
protestos	протест	protesto	протест	N;MASC;PL	N;INAN;NOM;MASC;SG
greg	грег	greg	грег	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
mistério	mystery	mistério	mystery	N;MASC;SG	
legado	застаріла	legado	застаріти	N;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
entradas	вхідні	entrada	вхідний	N;FEM;PL	ADJ;NOM;PL
ruim	bad	ruim	bad	ADJ;MASC;SG	
ruim	погано	ruim	погано	ADJ;MASC;SG	ADV
croácia	хорватії	croácia	хорватія	N;FEM;SG	PROPN;INAN;GEN;FEM;SG
amy	емі	amy	емі	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
premiação	нагороди	premiação	нагорода	N;FEM;SG	N;INAN;NOM;MASC;PL
encontraram	знайшов	encontrar	знайти	V;IND;PL;3;FIN	V;PFV;MASC;IND;SG;PST;FIN
encontraram	знайдено	encontrar	знайти	V;IND;PL;3;FIN	V;PFV;IND;0;FIN
encontraram	знайшовся	encontrar	знайтися	V;IND;PL;3;FIN	V;PFV;MASC;IND;SG;PST;FIN
encontraram	знайшла	encontrar	знайти	V;IND;PL;3;FIN	V;PFV;FEM;IND;SG;PST;FIN
encontraram	знайдені	encontrar	знайдений	V;IND;PL;3;FIN	ADJ;PFV;NOM;PL;V.PTCP;PASS
complexos	кластерами	complexo	кластер	ADJ;MASC;PL	N;INAN;INS;MASC;PL
complexos	комплекс	complexo	комплекс	ADJ;MASC;PL	N;INAN;NOM;MASC;SG
destacando	підсвічування	destacar	підсвічування	V;V.MSDR	N;INAN;NOM;NEUT;SG
spencer	спенсер	spencer	спенсер	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
terry	террі	terry	терр	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
duma	думи	doma	дум	N;FEM;SG	N;INAN;NOM;FEM;PL
organizou	організований	organizar	організований	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
organizou	організованого	organizar	організований	V;IND;SG;3;PST;FIN	ADJ;PFV;GEN;MASC;SG;V.PTCP;PASS
secreto	таємний	secreto	таємний	N;MASC;SG	ADJ;NOM;MASC;SG
secreto	секретний	secreto	секретний	N;MASC;SG	ADJ;NOM;MASC;SG
secreto	таємна	secreto	таємний	N;MASC;SG	ADJ;NOM;FEM;SG
secreto	таємно	secreto	таємно	N;MASC;SG	ADV
mágico	чарівна	mágico	чарівний	N;MASC;SG	ADJ;NOM;FEM;SG
mágico	magic	mágico	magic	N;MASC;SG	
mágico	магічні	mágico	магічний	N;MASC;SG	ADJ;NOM;PL
mágico	чарівне	mágico	чарівний	N;MASC;SG	ADJ;NOM;NEUT;SG
mágico	магічне	mágico	магічний	N;MASC;SG	ADJ;NOM;NEUT;SG
cristiano	кріштіану	cristiano	кріштіан	N;MASC;SG	PROPN;ANIM;DAT;MASC;SG
cristiano	християни	cristiano	християнин	N;MASC;SG	N;ANIM;NOM;MASC;PL
cristiano	християнський	cristiano	християнський	N;MASC;SG	ADJ;NOM;MASC;SG
cristiano	християнська	cristiano	християнський	N;MASC;SG	ADJ;NOM;FEM;SG
animado	анімація	animar	анімація	V;MASC;SG;V.PTCP	N;INAN;NOM;FEM;SG
animado	анімаційний	animar	анімаційний	V;MASC;SG;V.PTCP	ADJ;NOM;MASC;SG
animado	анімаційна	animar	анімаційний	V;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG
lema	лема	lema	лема	N;MASC;SG	
stars	зірки	star	зірка	N;MASC;SG	N;ANIM;NOM;FEM;PL
clemente	клементе	clemente	клемент	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
clemente	клеман	clemente	клеман	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
clemente	клемент	clemente	клемент	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
localizados	розташовані	localizar	розташований	V;MASC;PL;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
localizados	знаходиться	localizar	знаходитися	V;MASC;PL;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
localizados	розташований	localizar	розташований	V;MASC;PL;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
localizados	локалізоване	localizar	локалізований	V;MASC;PL;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
localizados	локалізований	localizar	локалізований	V;MASC;PL;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
germânico	германські	germânico	германський	ADJ;MASC;SG	ADJ;NOM;PL
noção	хочеться	noção	хотітися	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
típica	типові	típico	тип	ADJ;FEM;SG	ADJ;NOM;PL
johannes	йоганнес	johanne	йоганнес	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
vivendo	живі	viver	живий	V;V.MSDR	ADJ;NOM;PL
beatles	beatles	beatles	beatles	N;MASC;PL	
murray	мюррей	murray	мюрра	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
famosas	відома	famoso	відомий	ADJ;FEM;PL	ADJ;NOM;FEM;SG
famosas	відомий	famoso	відомий	ADJ;FEM;PL	ADJ;NOM;MASC;SG
famosas	знаменитий	famoso	знаменитий	ADJ;FEM;PL	ADJ;NOM;MASC;SG
gonzaga	гонзага	gonzaga	гонзага	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
fantasy	fantasy	fantasy	fantasy	N;MASC;SG	
tommy	томмі	tommy	томма	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
metais	металевий	metal	металевий	N;MASC;PL	ADJ;NOM;MASC;SG
metais	метал	metal	метал	N;MASC;PL	N;INAN;NOM;MASC;SG
four	чотирьох	four	чотири	N;MASC;SG	NUM;NOM
four	чотири	four	чотири	N;MASC;SG	NUM;NOM
abandonado	покинуті	abandonar	покинутий	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
abandonado	відмовилися	abandonar	відмовитися	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
carey	кері	carey	кирий	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
existiam	існував	existir	існувати	V;IND;PL;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN
existiam	існували	existir	існувати	V;IND;PL;3;IPFV;FIN	V;IPFV;IND;PL;PST;FIN
existiam	існувало	existir	існувати	V;IND;PL;3;IPFV;FIN	V;IPFV;NEUT;IND;SG;PST;FIN
obtendo	отримання	obter	отримання	V;V.MSDR	N;INAN;NOM;NEUT;SG
obtendo	отримання	obter	отримання	V;V.MSDR	N;INAN;NOM;NEUT;SG
obtendo	розм	obter	розм	V;V.MSDR	
dick	дік	dick	дік	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
africanos	африканська	africano	африканський	N;MASC;PL	ADJ;NOM;FEM;SG
africanos	африканський	africano	африканський	N;MASC;PL	ADJ;NOM;MASC;SG
africanos	африканські	africano	африканський	N;MASC;PL	ADJ;NOM;PL
africanos	африканських	africano	африканський	N;MASC;PL	ADJ;ANIM;ACC;PL
nicolas	ніколя	nicola	ніколя	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
fighting	бійцівський	fighting	бійцівський	N;MASC;SG	ADJ;NOM;MASC;SG
fighting	боротись	fighting	боротися	N;MASC;SG	V;IPFV;NFIN
fighting	бойовий	fighting	бойовий	N;MASC;SG	ADJ;NOM;MASC;SG
minerais	мінеральна	mineral	мінеральний	N;MASC;PL	ADJ;NOM;FEM;SG
separado	відокремлених	separar	відокремлений	V;MASC;SG;V.PTCP	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
separado	розійшлися	separar	розійтися	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
separado	розділені	separar	розділений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
separado	окремо	separar	окремо	V;MASC;SG;V.PTCP	ADV
separado	окреме	separar	окреме	V;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG
decoração	декорації	decoração	декорація	N;FEM;SG	N;INAN;NOM;FEM;PL
decoração	тортів	decoração	торт	N;FEM;SG	N;INAN;GEN;MASC;PL
decoração	прикрашати	decoração	прикрашати	N;FEM;SG	V;IPFV;NFIN
secret	таємний	secret	таємний	N;MASC;SG	ADJ;NOM;MASC;SG
secret	секретний	secret	секретний	N;MASC;SG	ADJ;NOM;MASC;SG
secret	таємна	secret	таємний	N;MASC;SG	ADJ;NOM;FEM;SG
