die	do	die	do	DET;DEF	PROPN
kleinletters	inferior	kleinletter	inferior	N;PL	ADJ
mama	mamá	mama	mamá		N
mama	nai	mama	nai		N
venice	venecia	venice	venecia		N
kontroleer	cheque	kontroleer	cheque	V;PRS	N
kontroleer	comprobalo	kontroleer	comprobalo	V;PRS	PROPN
jas	o	jas	o	N;SG	DET
leidrade	leads	leidrade	lear	N;PL	PROPN
leidrade	leva	leidrade	levar	N;PL	V
leidrade	lévame	leidrade	lévame	N;PL	V
sensor	sensor	sensor	sensor		N
sakke	de	sak	de	N;PL	ADP
opsy	vivenda	opsy	vivenda		N
toegemaak	pechado	toemaak	pechado	V;PST;V.PTCP	N
toegemaak	sondaxes	toemaak	sondaxe	V;PST;V.PTCP	N
bourgeoisie	burguesía	bourgeoisie	burguesía		N
broad	amplo	broad	amplo		ADJ
basketball	básquet	basketball	básquet	N;SG	PROPN
zeitung	zeitung	zeitung	zeitung	PROPN;SG	PROPN
gerieflik	conveniente	gerieflik	conveniente	ADV	ADJ
snaakse	gracioso	snaaks	gracioso		ADJ
snaakse	divertido	snaaks	divertir		V
snaakse	raro	snaaks	raro		ADJ
paniek	pánico	paniek	pánico	V;PRS	N
prior	antes	prior	antes		ADV
kundige	experta	kundig	expertar	ADJ;NOM	N
kundige	experto	kundig	experto	ADJ;NOM	N
flow	fluxo	flow	fluxo		N
flow	transmisión	flow	transmisión		N
kenny	kenny	kenny	kenny		PROPN
hal	hal	hal	hal		PROPN
prentjies	as	prentjies	o	N;PL	DET
mick	mick	mick	mick		PROPN
ongelooflik	incrible	ongelooflik	incrible	ADV	ADJ
ongelooflik	incribles	ongelooflik	incrible	ADV	ADJ
ongelooflik	sorprendente	ongelooflik	sorprendente	ADV	ADJ
ongelooflik	o	ongelooflik	o	ADV	DET
ongelooflik	marabilloso	ongelooflik	marabilloso	ADV	ADJ
ongelooflik	asombroso	ongelooflik	asombroso	ADV	N
ongelooflik	incríbel	ongelooflik	incríbel	ADV	ADJ
ongelooflik	incrible	ongelooflik	incrible	ADV	ADJ
heroes	heroes	heroe	heroes		N
heroes	son	heroe	ser		V
heroes	heroínas	heroe	heroína		N
eve	eva	eve	eve		PROPN
eve	aninovo	eve	aninovo		N
eve	data	eve	data		N
eve	véspera	eve	véspera		N
eve	noitevella	eve	noitevella		PROPN
imam	imán	imam	imán		N
drywer	condutor	drywer	condutor		N
drywer	de	drywer	de		ADP
drywer	o	drywer	o		DET
drywer	permiso	drywer	permiso		N
android	android	android	android		PROPN
pulitzer	premio	pulitzer	premio		N
pulitzer	pulitzer	pulitzer	pulitzer		V
veroudering	o	veroudering	o	N;SG	DET
veroudering	envellecer	veroudering	envellecer	N;SG	V
funksioneel	funcionais	funksioneel	funcional	ADV	ADJ
funksioneel	funcional	funksioneel	funcional	ADV	N
bokkie	moza	bokkie	mozo		N
bokkie	unha	bokkie	un		DET
bernstein	bernstein	bernstein	bernstein		PROPN
gek	parva	gek	parva	V;PST;V.PTCP	N
gek	parvo	gek	parvo	V;PST;V.PTCP	N
gek	idiota	gek	idiota	V;PST;V.PTCP	N
gek	toleaches	gek	toleache	V;PST;V.PTCP	N
gek	paspán	gek	paspán	V;PST;V.PTCP	PROPN
gek	tomo	gek	tomo	V;PST;V.PTCP	N
gek	ridículo	gek	ridículo	V;PST;V.PTCP	N
relations	relacións	relations	relación		N
lies	xace	lies	xacir		V
lies	está	lies	estar		V
lies	reside	lies	residir		V
lies	mentira	lies	mentira		ADJ
lies	mentiras	lies	mentira		N
marianne	marianne	marian	marianne	N;PL	PROPN
barney	barney	barney	barney		PROPN
esau	esaú	esau	ese		V
whiskey	whisky	whiskey	whisky		N
whiskey	botellas	whiskey	botella		N
verbygaan	pasar	verbygaan	pasar		V
verbygaan	pase	verbygaan	pase		V
secrets	os	secrets	o		DET
secrets	segredos	secrets	segrir		N
secrets	poden	secrets	poder		V
secrets	adoptar	secrets	adoptar		V
grave	tumba	grave	tumbar		N
grave	grave	grave	grave		ADJ
wagon	carriño	wagon	carriño		N
killer	asasino	killer	asasino		N
killer	do	killer	do		PROPN
bril	lentes	bril	lente		N
bril	gafas	bril	gafo		N
bril	vasos	bril	vaso		N
bril	as	bril	o		DET
pappa	pai	pappa	pai		N
pappa	papá	pappa	papá		PROPN
exhibition	exposición	exhibition	exposición	PROPN;SG	N
slapende	durmindo	slaap	durmindo	ADJ;NOM	V
slapende	durmir	slaap	durmir	ADJ;NOM	V
slapende	somníferos	slaap	somnífer	ADJ;NOM	N
lepel	culler	lepel	culler		N
farmer	granxeiro	farmer	granxeiro		N
onsself	nós	onsself	nós	PRO;PL;1	ADV
onsself	mesmos	onsself	mesmo	PRO;PL;1	DET
piekniek	picnic	piekniek	picnic		PROPN
homer	homer	homer	homer		PROPN
kathleen	kathleen	kathleen	kathleen		PROPN
trok	camión	trok	camión		N
skande	mágoa	skand	mágoa	N;PL	ADJ
skande	que	skand	que	N;PL	PRO
hael	sarabia	hael	sarabia		N
hael	”	hael	”		PROPN
hael	en	hael	en		ADP
hael	galego	hael	galego		ADJ
hael	saudamos	hael	saudar		V
tiaan	tyler	tiaan	tyler		PROPN
aanslae	as	aanslag	o	N;PL	DET
mishandel	as	mishandel	o	N;SG	DET
paradoks	paradoxo	paradoks	paradoxo		N
passion	paixón	passion	paixón		N
pub	bar	pub	bar		N
dawson	dawson	dawson	dawson		PROPN
toemaak	preto	toemaak	preto	V;PRS	ADV
toemaak	a	toemaak	o	V;PRS	DET
nathaniel	nathaniel	nathaniel	nathaniel		PROPN
dophou	coidado	dophou	coidado	V;PRS	N
peggy	peggy	peggy	peggy		PROPN
clifford	clifford	clifford	clifford		PROPN
clifford	ei	clifford	ei		PROPN
defence	defensa	defenc	defensa		N
wally	wally	wally	wally		PROPN
lamb	cordeiro	lamb	cordeiro		N
mickey	mickey	mickey	mickey		PROPN
mickey	micky	mickey	micky		PROPN
speaking	falar	speaking	falar		V
speaking	falando	speaking	falar		V
brain	cerebrais	brain	cerebral		N
brain	cerebro	brain	cerebro		N
brain	cerebral	brain	cerebral		ADJ
beast	besta	beast	besta		N
staff	persoal	staff	persoal		N
staff	bastón	staff	bastón		N
staff	de	staff	de		ADP
staff	plantilla	staff	plantilla		N
except	excepto	except	excepto		ADV
except	só	except	só		ADV
except	pero	except	pero		CONJ
except	agás	except	agás		ADP
except	menos	except	menos		ADV
meule	mill	meul	mill	N;SG	PROPN
thy	túa	thy	teu		PRO
thy	teu	thy	teu		DET
thy	a	thy	o		DET
cannon	canóns	cannon	canón		N
cannon	sobre	cannon	sobre		ADP
cannon	os	cannon	o		DET
cannon	artillaría	cannon	artillar		V
cannon	canón	cannon	canón		N
verpletter	por	verpletter	por	V;PRS	ADP
verpletter	toliño	verpletter	toliño	V;PRS	PROPN
miracle	milagre	miracle	milagre		N
worlds	mundos	worlds	mundo		N
wonderlik	marabillosas	wonderlik	marabilloso	ADV	ADJ
wonderlik	marabilloso	wonderlik	marabilloso	ADV	ADJ
wonderlik	marabillosa	wonderlik	marabillosa	ADV	ADJ
wonderlik	fabuloso	wonderlik	fabuloso	ADV	ADJ
wonderlik	xenial	wonderlik	xenial	ADV	ADJ
wonderlik	gran	wonderlik	gran	ADV	ADJ
wonderlik	grande	wonderlik	grande	ADV	ADJ
wonderlik	grandes	wonderlik	grande	ADV	ADJ
forrest	forrest	forrest	forrest		PROPN
trokke	camións	trok	camión	ADJ;NOM	N
modes	a	mode	o	N;PL	DET
highland	altas	highland	alto	PROPN;SG	ADJ
struggle	loita	struggaal	loita		N
struggle	esfórzome	struggaal	esfórzome		PROPN
struggle	por	struggaal	por		ADP
bewapen	armas	bewapen	arma	V;PRS	N
bewapen	as	bewapen	o	V;PRS	DET
bewapen	armamento	bewapen	armamento	V;PRS	N
bewapen	arma	bewapen	arma	V;PRS	N
polish	polaca	polish	polacar		ADJ
vallende	a	val	o	V;PRS	DET
vallende	derrube	val	derrubir	V;PRS	N
onskuld	inocencia	onskuld	inocencia		N
fat	graxa	fat	graxar		N
fat	gorda	fat	gorda		N
fat	gordo	fat	gordo		N
fat	gordos	fat	gordo		N
fat	o	fat	o		DET
parkinson	párkinson	parkinson	párkinson	N;SG	PROPN
goose	oca	goos	oca		N
goose	branca	goos	branco		ADJ
genome	xenoma	nom	xenomar	V;PST;V.PTCP	N
humphrey	humphrey	humphrey	humphrey		PROPN
heat	calefacción	heat	calefacción		N
heat	calor	heat	calor		N
heat	o	heat	o		DET
nuuskierig	curioso	nuuskierig	curioso	ADV	ADJ
though	aínda	though	aínda		ADV
though	que	though	que		PRO
though	se	though	se		CONJ
handvatsel	manexar	handvatsel	manexar		V
handvatsel	arranxar	handvatsel	arranxar		V
handvatsel	mango	handvatsel	mango		N
handvatsel	facer	handvatsel	facer		V
handvatsel	diso	handvatsel	diso		PRO
sonny	filliño	sonny	filliño	PROPN;SG	PROPN
blaai	fila	blaai	fila	V;PRS	N
fly	e	fly	e		CONJ
fly	pilotar	fly	pilotar		V
fly	voar	fly	voar		V
fly	voan	fly	voar		V
fly	voarei	fly	voar		V
fly	voe	fly	voar		PROPN
fly	voo	fly	voo		N
profesie	profeta	profesie	profeta	N;SG	V
hokkaido	hokkaido	hokkaido	hokkar		PROPN
eenkant	á	eenkant	á		N
gus	gus	gus	gus		PROPN
sagan	sagan	sagan	sagar		PROPN
gesorteer	que	gesorteer	que	V;PST;V.PTCP	PRO
gesorteer	atención	gesorteer	atención	V;PST;V.PTCP	N
besançon	besançon	besançon	besançon		PROPN
hooper	hooper	hooper	hooper		PROPN
elegans	elegans	elegans	elegan		PROPN
romanties	romántico	romanties	romántico		ADJ
romanties	románticos	romanties	romántico		ADJ
lay	aí	lay	aí		ADV
poor	pobre	poor	pobre		ADJ
poor	pobres	poor	pobre		N
naked	espido	naked	espido		N
daniels	daniels	daniels	daniels		PROPN
unless	a	unless	o		DET
unless	non	unless	non		PART
unless	ser	unless	ser		V
unless	que	unless	que		PRO
unless	menos	unless	menos		ADV
unless	se	unless	se		CONJ
unless	agás	unless	agás		ADP
unless	salvo	unless	salvo		ADP
lieflike	sweet	lieflik	sweet	ADJ;NOM	PROPN
lieflike	doces	lieflik	doce	ADJ;NOM	N
lieflike	doce	lieflik	doce	ADJ;NOM	N
bewusteloos	inconsciente	bewusteloos	inconsciente	V;PRS	N
gidse	de	gids	de	ADJ;NOM	ADP
sorgvuldig	con	sorgvuldig	con		ADP
sorgvuldig	coidado	sorgvuldig	coidado		N
sistematies	pór	sistematies	pór		V
sistematies	práctica	sistematies	práctica		N
sistematies	sistematicamente	sistematies	sistematicamente		ADV
singende	cantando	sing	cantar		V
singende	canta	sing	canta		N
singende	cantar	sing	cantar		V
singende	que	sing	que		PRO
gebooie	mandamentos	gebooi	mandamento	V;PRS	N
onverwagse	inesperado	onverwags	inesperar	N;SG	V
gesegde	dicir	gesig	dicir	ADJ;NOM	V
gesegde	dicindo	gesig	dicir	ADJ;NOM	V
gesegde	que	gesig	que	ADJ;NOM	PRO
gesegde	digo	gesig	dicir	ADJ;NOM	V
gesegde	di	gesig	dicir	ADJ;NOM	V
diving	mergullar	diving	mergullar		V
fantasties	fantástico	fantasties	fantástico		ADJ
fantasties	fantástica	fantasties	fantástica		ADJ
cowboy	vaqueiro	cowboy	vaqueiro		N
cowboy	de	cowboy	de		ADP
goliath	goliat	goliath	goliat		N
goliath	goliath	goliath	goliath		PROPN
instruments	instrumental	instrument	instrumental	N;PL	ADJ
bemagtig	lles	bemagtig	lle	V;PRS	PRO
messenger	mensaxeiro	messenger	mensaxeiro		N
infantry	infantería	infantry	infantería	PROPN;SG	N
infantry	infantaría	infantry	infantar	PROPN;SG	N
phase	fase	phase	fase		N
michele	michele	michele	michele	PROPN;SG	PROPN
jagger	jagger	jagger	jagger		PROPN
bonnie	coelliño	bonnie	coelliño	N;SG	PROPN
bonnie	encol	bonnie	encol	N;SG	V
bonnie	bonnie	bonnie	bonnie	N;SG	PROPN
moral	morais	moral	moral		ADJ
moral	moral	moral	moral		N
moral	a	moral	o		DET
moral	vontade	moral	vontade		N
gelaatstrekke	facial	gelaatstrek	facial	N;PL	ADJ
gelaatstrekke	faciais	gelaatstrek	facial	N;PL	ADJ
romanse	romance	romans	romance	ADJ;NOM	N
kamerade	dos	kameraag	dos	N;PL	PROPN
bloody	maldito	bloody	maldito		N
bloody	idiota	bloody	idiota		N
bloody	malditos	bloody	maldito		N
blow	serea	blow	ser		N
opereer	de	opereer	de	V;PRS	ADP
dai	que	dai	que		PRO
dai	iso	dai	iso		PRO
saigon	saigón	saigon	saigón	PROPN;SG	PROPN
eerlike	honestos	eerlik	honesto	ADJ;NOM	N
eerlike	dicir	eerlik	dicir	ADJ;NOM	V
eerlike	verdade	eerlik	verdade	ADJ;NOM	N
eerlike	sincero	eerlik	sincero	ADJ;NOM	N
eerlike	honesto	eerlik	honesto	ADJ;NOM	N
eerlike	de	eerlik	de	ADJ;NOM	ADP
eerlike	honrado	eerlik	honrar	ADJ;NOM	V
fashion	moda	fashion	modo		N
fashion	a	fashion	o		DET
floor	chan	floor	chan		N
floor	piso	floor	piso		N
floor	andar	floor	andar		V
seas	mares	seas	mar		N
seas	alta	seas	alto		ADJ
seas	mar	seas	mar		N
bediende	criada	bediende	criar		V
mental	mentais	mental	mental		N
mental	mental	mental	mental		ADJ
marié	mariechen	marié	mariechen		PROPN
marié	marie	marié	marie		N
seewier	fuco	seewier	fuco	N;SG	PROPN
hammer	martelo	hammer	martelo		N
scene	escena	scene	escenar		N
scene	escea	scene	escear		N
talking	falando	talking	falar		V
talking	de	talking	de		ADP
talking	falar	talking	falar		V
talking	a	talking	o		DET
talking	falo	talking	falar		N
talking	con	talking	con		ADP
phone	teléfono	phoon	teléfono		N
produce	producir	produc	producir		V
produce	produce	produc	producir		V
kaartjie	para	kaartjii	para	N;SG	ADP
kaartjie	liscar	kaartjii	liscar	N;SG	V
kreatief	creativo	kreatief	creativo	ADV	ADJ
kreatief	creativos	kreatief	creativo	ADV	ADJ
kreatief	creativa	kreatief	creativo	ADV	ADJ
kreatief	creativas	kreatief	creativo	ADV	ADJ
robbins	robbins	robbins	robbin		PROPN
beloved	amado	beloved	amado		N
beloved	querido	beloved	querer		V
impact	impacto	impact	impacto		N
impact	un	impact	un		DET
impact	na	impact	na		N
impact	prazo	impact	prazo		N
impact	efecto	impact	efecto		N
impact	mellora	impact	mellorar		V
slegter	peores	slegter	peor		ADJ
slegter	peor	slegter	peor		N
slegter	empeora	slegter	empeorar		N
inlig	informar	inlig	informar		V
ira	ira	ira	ir		N
skuilname	sempre	skuilnaam	sempre	N;PL	ADV
spieëlbeeld	o	spieëlbeeld	o	V;PRS	DET
spieëlbeeld	espello	spieëlbeeld	espello	V;PRS	N
konkordansie	concordancia	konkordansie	concordancia		N
brownell	brownell	brownell	brownell		PROPN
plants	plantas	plants	planta		N
stress	estrés	stress	estrés		PROPN
skaduwees	sombras	skaduwee	sombra		N
deursigtigheid	de	deursigtigheid	de	N;SG	ADP
norma	norma	norma	norma		N
turning	a	turning	o		DET
turning	xirando	turning	xirar		V
ongemaklik	incómoda	ongemaklik	incómodo		ADJ
peoples	xente	people	xente		N
peoples	fronte	people	fronte		N
merker	teas	merker	teu	V;PRS	N
minority	minoría	minority	minoría		N
barton	barton	barton	barton		PROPN
moe	moe	moe	moe		PROPN
singing	cantando	singing	cantar		V
singing	canta	singing	canta		N
singing	cantar	singing	cantar		V
singing	que	singing	que		PRO
corey	corey	corey	corey		PROPN
toy	xoguete	toy	xoguete		N
uitstappies	viaxes	uitstappies	viaxe		N
triumph	triunfo	triumph	triunfo		N
rangskik	unha	rangskik	un		DET
rangskik	como	rangskik	como		PRO
rangskik	de	rangskik	de		ADP
rangskik	tipo	rangskik	tipo		N
rangskik	especie	rangskik	especie		N
rangskik	organizar	rangskik	organizar		V
rangskik	orde	rangskik	orde		N
rangskik	para	rangskik	para		ADP
rangskik	xiro	rangskik	xiro		N
rangskik	postal	rangskik	postal		N
nuclear	nuclear	nuclear	nuclear		N
nuclear	nucleares	nuclear	nuclear		V
flits	de	flits	de		ADP
applous	aplausos	applous	aplauso		N
applous	aplauso	applous	aplauso		N
copper	cobre	copper	cubrir		V
hooi	feo	hooi	feo	V;PRS	N
luisteraar	escoita	luisteraar	escoita		V
luisteraar	ouvinte	luisteraar	ouvinte		N
famous	famoso	famous	famoso		ADJ
famous	famosos	famous	famoso		ADJ
famous	famosa	famous	famor		ADJ
technique	técnica	technique	técnica		N
teller	mostrador	teller	mostrador		N
ponde	case	pond	case	N;PL	ADV
impulse	pulo	impulse	pulo		N
honour	de	honour	de		ADP
honour	honra	honour	honra		N
heldhaftige	heroicos	heldhaftig	heroico	ADJ;NOM	N
soho	soho	soho	soho	PROPN;SG	PROPN
cave	das	cave	das		N
cave	cavernas	cave	caverna		N
cave	cova	cave	cova		N
spaghetti	espaguetis	spaghetti	espaguetis		PROPN
spaghetti	spaghetti	spaghetti	spaghetti		N
glase	as	glas	o	N;PL	DET
donovan	donovan	donovan	donovar	PROPN;SG	V
wenk	punta	wenk	punta	V;PRS	N
wenk	propinas	wenk	propina	V;PRS	N
palms	palmas	palm	palma		N
marga	marga	marga	marga		PROPN
alzheimer	alzheimer	alzheimer	alzheimer		N
alzheimer	alzhéimer	alzheimer	alzhéimer		N
cruise	levádeme	cruis	levádeme		N
donderweer	canóns	donderweer	canón	V;PRS	N
donderweer	trono	donderweer	trono	V;PRS	N
donderweer	os	donderweer	o	V;PRS	DET
donderweer	tronos	donderweer	trono	V;PRS	N
optimisties	optimistas	optimisties	optimista		ADJ
optimisties	optimista	optimisties	optimista		ADJ
inkopies	compras	inkopies	compra		N
inkopies	mercar	inkopies	mercar		V
pound	libra	pound	libra		N
empatie	empatía	empatie	empatía		N
gentleman	cabaleiro	gentleman	cabaleiro		ADJ
gentleman	cabaleiros	gentleman	cabaleiro		ADJ
gentleman	señor	gentleman	señor		N
gentleman	home	gentleman	home		N
gesteelde	roubado	steel	roubado	ADJ;NOM	V
gesteelde	datos	steel	dato	ADJ;NOM	N
gesteelde	roubada	steel	roubada	ADJ;NOM	V
bones	ósos	bones	óso		N
artillery	artillaría	artillery	artillar	N;SG	V
cambodia	camboxa	cambodia	camboxa		PROPN
cambodia	en	cambodia	en		ADP
clint	clint	clint	clint		PROPN
herlaai	lista	herlaai	lista	V;PRS	N
herlaai	preparados	herlaai	preparar	V;PRS	N
herlaai	listo	herlaai	listo	V;PRS	N
herlaai	preparado	herlaai	preparado	V;PRS	N
aanwendings	para	aanwending	para	N;PL	ADP
stewels	as	stewels	o	N;PL	DET
ago	anos	ago	ano		N
ago	meses	ago	mes		N
ago	fai	ago	facer		V
ago	hai	ago	haber		V
ago	días	ago	día		N
ordentlike	decente	ordentlik	decente	V;PRS	ADJ
presisie	protección	presisie	protección		N
presisie	precisión	presisie	precisión		N
skewe	insistir	skewe	insistir		V
gloei	pallaso	gloei	pallaso	V;PRS	N
amazing	incrible	amazing	incrible		ADJ
amazing	incribles	amazing	incrible		ADJ
amazing	sorprendente	amazing	sorprendente		ADJ
amazing	abraiante	amazing	abraiante		ADV
amazing	o	amazing	o		DET
amazing	marabilloso	amazing	marabilloso		ADJ
amazing	asombroso	amazing	asombroso		N
ondertoe	abaixo	ondertoe	abaixo		ADV
buigbare	flexibilidade	buigbaar	flexibilidade	ADJ;NOM	N
bet	aposta	bet	apostar		V
bet	apostar	bet	apostar		V
bet	a	bet	o		DET
bet	aposto	bet	aposto		N
bet	que	bet	que		PRO
bet	seguro	bet	seguro		N
movies	filmes	movie	filme		N
movies	cinema	movie	cinema		N
soda	soda	soda	soda		N
cliff	cliff	cliff	cliff		PROPN
broccoli	brócoli	broccoli	brócoli		N
hook	todos	hook	todo		DET
kleed	para	kleed	para	N;SG	ADP
kleed	satisfacer	kleed	satisfacer	N;SG	V
onaktief	improdutivo	onaktief	improdutivo	ADV	ADJ
essential	esenciais	essential	esencial		ADJ
essential	esencial	essential	esencial		ADJ
cars	coches	cars	coche		N
cars	coche	cars	coche		N
cars	autos	cars	auto		N
warriors	guerreiros	warriors	guerreiro	PROPN;SG	N
clay	clay	clay	clay		PROPN
nederig	humilde	nederig	humilde		N
nederig	humildes	nederig	humilde		N
opportunity	oportunidade	opportunity	oportunidade		N
opportunity	de	opportunity	de		ADP
opportunity	oportunidades	opportunity	oportunidade		N
opportunity	a	opportunity	o		DET
hap	hap	hap	hap		PROPN
skull	cranio	skull	cranio		N
limiete	limita	limiet	limitar	N;PL	V
lyons	lyon	lyons	lyon		PROPN
agricultural	agrícolas	agricultural	agrícola		ADJ
agricultural	agrícola	agricultural	agrícola		ADJ
rank	última	rank	último		ADJ
saldo	equilibrio	saldo	equilibrio		N
saldo	balance	saldo	balance		N
saldo	o	saldo	o		DET
divine	divino	divine	divino		N
divine	divina	divine	divina		ADJ
lieflik	fermoso	lieflik	fermoso		ADJ
lieflik	encantador	lieflik	encantador		ADJ
lieflik	preciosa	lieflik	precioso		ADJ
gallinula	moorhen	gallinula	moorhen		V
fate	destino	fate	destino	PROPN;SG	N
eksperimenteel	experimental	eksperimenteel	experimental	V;PRS	ADJ
slegste	peores	slegste	peor		ADJ
slegste	peor	slegste	peor		N
pew	pew	pew	pew		PROPN
onveilig	inseguro	onveilig	inseguro	V;PRS	ADJ
falling	a	falling	o	N;SG	DET
falling	namorarse	falling	namorarse	N;SG	V
falling	caendo	falling	caendo	N;SG	V
falling	ardendo	falling	arder	N;SG	V
forth	etcétera	forth	etcétera		N
forth	e	forth	e		CONJ
avery	avery	avery	avery		PROPN
voorwaar	realmente	voorwaar	real	N;SG	ADV
voorwaar	global	voorwaar	global	N;SG	ADJ
voorwaar	de	voorwaar	de	N;SG	ADP
ruby	ruby	ruby	ruby		PROPN
wise	sensata	wise	sensatar		N
wise	sabia	wise	sabia		V
wise	sabio	wise	sabio		N
waaier	fan	waaier	facer		V
vertroude	de	vertrou	de	V;PRS	ADP
vertroude	confianza	vertrou	confianza	V;PRS	N
vertroude	en	vertrou	en	V;PRS	ADP
fighting	loita	fighting	loita		N
fighting	contra	fighting	contra		ADP
fighting	loitar	fighting	loitar		V
fighting	loitamos	fighting	loitar		V
fighting	combate	fighting	combate		N
fighting	pelexar	fighting	pelexar		V
fighting	combater	fighting	combater		V
rocket	foguete	rocket	foguete		N
asemhaal	respira	asemhaal	respirar	N;SG	V
aanstootlik	ofensivo	aanstootlik	ofensivo		ADJ
aanstootlik	ofensiva	aanstootlik	ofensivo		N
bing	bing	bing	bing		PROPN
sovereign	soberanas	sovereign	soberano		ADJ
sovereign	soberana	sovereign	soberano		ADJ
buitelug	fóra	buitelug	fóra	N;SG	ADV
arabic	árabe	arabic	árabar	PROPN;SG	N
archaeopteryx	archaeopteryx	archaeopteryx	archaeopteryx	N;SG	PROPN
kwantiteit	cantidade	kwantiteit	cantidade		N
aanhoor	que	aanhoor	que	N;SG	PRO
aanhoor	oído	aanhoor	oír	N;SG	V
aanhoor	escoita	aanhoor	escoita	N;SG	V
aanhoor	escoito	aanhoor	escoito	N;SG	V
spy	espía	spy	espe		N
unity	unidade	unity	unidade		N
dynamics	dinámica	dynamics	dinámica		N
dynamics	dinámicas	dynamics	dinámica		N
bouillon	caldo	bouillon	caldo		N
kaufman	kaufman	kaufman	kaufmar		V
fairy	de	fairy	de		ADP
fairy	fadas	fairy	facer		N
fairy	fada	fairy	fada		N
fairy	marica	fairy	maricar		N
fairy	lesbianas	fairy	lesbiana		N
strip	de	strip	de		ADP
verbeel	que	verbeel	que	V;PRS	PRO
anargistiese	anarquista	anargisties	anarquista	ADJ;NOM	N
disorder	trastorno	disorder	trastorno		N
disorder	desorde	disorder	desorde		N
coward	covarde	coward	covarde		V
onmiddelik	inmediatamente	onmiddelik	inmediatamente		ADV
onmiddelik	inmediato	onmiddelik	inmediato		ADJ
onmiddelik	axiña	onmiddelik	axiña		ADV
onmiddelik	de	onmiddelik	de		ADP
onmiddelik	contado	onmiddelik	contado		ADJ
hordes	as	horde	o	N;PL	DET
ateïs	ateo	ateïs	ateo	V;PRS	N
pynlik	doloroso	pynlik	doloroso	ADV	ADJ
bourgeois	burguesa	bourgeois	burguesa		N
bourgeois	burgueses	bourgeois	burguese		N
cumberland	cumberland	cumberland	cumberlar		V
nigeria	nixeria	nigeria	nixeria	PROPN;SG	N
nigeria	en	nigeria	en	PROPN;SG	ADP
terrible	terrible	terrible	terrible		ADJ
terrible	horrible	terrible	horrible		N
terrible	horríbel	terrible	horríbel		ADJ
terrible	terríbel	terrible	terríbel		N
desperaat	desesperadamente	desperaat	desesperadamente		ADV
heffing	cargo	heffing	cargo		N
heffing	mando	heffing	mando		N
heffing	cargos	heffing	cargo		N
heffing	carga	heffing	carga		N
klarinet	o	klarinet	o	N;SG	DET
yesterday	onte	yesterday	onte		ADV
teaching	ensinar	teaching	ensinar		V
teaching	ensino	teaching	ensino		N
teaching	ensinanza	teaching	ensinanza		N
saag	vin	saag	ver	N;SG	V
saag	viu	saag	ver	N;SG	V
saag	vimos	saag	ver	N;SG	V
tropez	tropez	tropez	tropez		PROPN
onaktiewe	activa	onaktief	activo	ADJ;NOM	N
onaktiewe	a	onaktief	o	ADJ;NOM	DET
onaktiewe	activo	onaktief	activo	ADJ;NOM	N
onaktiewe	activos	onaktief	activo	ADJ;NOM	N
onaktiewe	militante	onaktief	militante	ADJ;NOM	N
weggegooi	toneladas	weggegooi	tonelada	V;PST;V.PTCP	N
techniques	técnicas	technibue	técnica		N
carlyle	carlyle	carlyle	carlyle	N;PL	PROPN
buitelander	estranxeira	buitelander	estranxeiro	N;SG	ADJ
gestand	de	gestand	de	N;SG	ADP
factor	factor	factor	factor		N
