категорія	kategória	категорія	kategória	N;INAN;NOM;FEM;SG	
сірий	grey	сірий	grey	ADJ;NOM;MASC;SG	
сірий	szürke	сірий	szürke	ADJ;NOM;MASC;SG	
змія	snake	змія	snake	N;ANIM;NOM;FEM;SG	
ризик	kockázatos	ризик	kockázatos	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
гей	melegek	гей	meleg		N;NOM;PL
гей	meleg	гей	meleg		
гей	buzi	гей	buzi		N;NOM;SG
збирання	gyűjteni	збирання	gyűjt	N;INAN;NOM;NEUT;SG	V;NFIN;ACT
збирання	építsünk	збирання	épít	N;INAN;NOM;NEUT;SG	V;INDF;IND;PL;1;PRS;FIN;ACT
збирання	építeni	збирання	épít	N;INAN;NOM;NEUT;SG	V;NFIN;ACT
розпочали	elindított	розпочати	elindított	V;PFV;IND;PL;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
розпочали	indított	розпочати	indít	V;PFV;IND;PL;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
август	augustus	август	augustus	PROPN;ANIM;NOM;MASC;SG	
стояли	állt	стояти	áll	V;IPFV;IND;PL;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
стояли	álltam	стояти	áll	V;IPFV;IND;PL;PST;FIN	V;INDF;IND;SG;1;PST;FIN;ACT
духовного	lefekvés	духовний	lefekvés	ADJ;GEN;MASC;SG	N;NOM;SG
бажано	lehetőleg	бажати	lehetőleg	ADV	
бажано	kívánatos	бажати	kívánatos	ADV	ADJ;NOM;SG
статут	rendeletek	статут	rendelet	N;INAN;NOM;MASC;SG	N;NOM;PL
статут	szabályozások	статут	szabályozás	N;INAN;NOM;MASC;SG	N;NOM;PL
механіка	szerelők	механіка	szerelő	N;INAN;NOM;FEM;SG	N;NOM;PL
береги	banks	берег	banks	N;INAN;NOM;MASC;PL	
береги	bankokkal	берег	bank	N;INAN;NOM;MASC;PL	N;INS;PL
камені	stones	камінь	stones	N;INAN;NOM;MASC;PL	N;NOM;SG
висловив	kifejezésre	висловити	kifejezés	V;PFV;MASC;IND;SG;PST;FIN	N;ON+ALL;SG
ген	gene	ген	gene	N;INAN;NOM;MASC;SG	
наче	kalandorok	наче	kalandor	PART	N;NOM;PL
мости	hidakat	міст	híd	N;INAN;NOM;MASC;PL	N;ACC;PL
ступені	cascade	ступін	cascad	N;INAN;NOM;MASC;PL	
ймовірність	valószínűség	ймовірність	valószínűség	N;INAN;NOM;FEM;SG	
атомів	atomok	атом	atom	N;INAN;GEN;MASC;PL	N;NOM;PL
жовті	tárnics	жовтий	tárnics	ADJ;NOM;PL	N;NOM;SG
жовті	sárgák	жовтий	sár	ADJ;NOM;PL	V;DEF;IND;PL;3;PRS;FIN;ACT
жовті	sárga	жовтий	sárga	ADJ;NOM;PL	
повернулася	vissza	повернутися	vissza	V;PFV;FEM;IND;SG;PST;FIN	ADV
дитиною	gyerekes	дитина	gyerekes	N;ANIM;INS;FEM;SG	
усунення	elimináció	усунення	elimináció	N;INAN;NOM;NEUT;SG	
залози	mirigy	залоза	mirigy	N;INAN;NOM;FEM;PL	N;NOM;SG
іспанська	spanyolul	іспанський	spanyolul	ADJ;NOM;FEM;SG	
іспанська	spanyolok	іспанський	spanyol	ADJ;NOM;FEM;SG	N;NOM;PL
іспанська	spanyol	іспанський	spanyol	ADJ;NOM;FEM;SG	
славу	hírnév	слава	hírnév	N;INAN;ACC;FEM;SG	N;NOM;SG
славу	dicsőség	слава	dicsőség	N;INAN;ACC;FEM;SG	N;NOM;SG
жовтого	sárgák	жовтий	sár	ADJ;GEN;MASC;SG	V;DEF;IND;PL;3;PRS;FIN;ACT
жовтого	sárga	жовтий	sárga	ADJ;GEN;MASC;SG	
агентства	hivatalok	агентство	hivatal	N;INAN;NOM;NEUT;SG	N;NOM;PL
агентства	ügynökségek	агентство	ügynökség	N;INAN;NOM;NEUT;SG	N;NOM;PL
чисельністю	bandák	чисельність	banda	N;INAN;INS;FEM;SG	N;NOM;PL
македонія	macedónia	македонія	macedónia	PROPN;INAN;NOM;FEM;SG	
технологічного	technológiai	технологічний	technológiai	ADJ;GEN;MASC;SG	N;NOM;SG
стоять	áll	стояти	áll	V;IPFV;IND;PL;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
стоять	állva	стояти	állva	V;IPFV;IND;PL;3;PRS;FIN	
водосховище	víztározó	водосховище	víztározó	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
водяний	víz	водяний	víz	ADJ;NOM;MASC;SG	N;NOM;SG
водяний	vizet	водяний	víz	ADJ;NOM;MASC;SG	N;ACC;SG
афіни	athéni	афін	athéni	PROPN;INAN;NOM	ADJ;NOM;SG
струмок	creek	струмок	cr	N;INAN;NOM;MASC;SG	
хотіли	akartam	хотіти	akar	V;IPFV;IND;PL;PST;FIN	V;INDF;IND;SG;1;PST;FIN;ACT
хотіли	körözött	хотіти	köröz	V;IPFV;IND;PL;PST;FIN	
швидке	gyorsan	швидке	gyors	ADJ;NOM;NEUT;SG	ADJ;FRML;SG
швидке	gyors	швидке	gyors	ADJ;NOM;NEUT;SG	
швидке	gyorsan	швидке	gyors	ADJ;NOM;NEUT;SG	ADJ;FRML;SG
швидке	gyors	швидке	gyors	ADJ;NOM;NEUT;SG	
книжка	könyvet	книжка	könyv	N;INAN;NOM;FEM;SG	N;ACC;SG
реалізація	végrehajtására	реалізація	végrehajtás	N;INAN;NOM;FEM;SG	N;ON+ALL;SG
реалізація	megvalósításához	реалізація	megvalósítás	N;INAN;NOM;FEM;SG	N;AT+ALL;SG
нащадків	örökösök	нащадок	örökös	N;ANIM;ACC;MASC;PL	N;NOM;PL
сімферополь	szimferopol	сімферополь	szimferopol	PROPN;INAN;NOM;MASC;SG	
ряди	sorozat	ряд	sorozat	N;INAN;NOM;MASC;PL	N;NOM;SG
ряди	felvonulás	ряд	felvonulás	N;INAN;NOM;MASC;PL	N;NOM;SG
дін	ding	дін	ding		
дін	csing	дін	csing		
дін	dean	дін	dean		
дін	dékán	дін	dékán		N;NOM;SG
нещодавно	mostanában	нещодавно	mostanában	ADV	N;IN+ESS;SG
лісова	fa	лісовий	fa	ADJ;NOM;FEM;SG	
лісова	wood	лісовий	wood	ADJ;NOM;FEM;SG	
лісова	erdő	лісовий	erdő	ADJ;NOM;FEM;SG	
лісова	fát	лісовий	fát	ADJ;NOM;FEM;SG	N;ACC;SG
лісова	erdei	лісовий	erdei	ADJ;NOM;FEM;SG	
лісова	erdő	лісовий	erdő	ADJ;NOM;FEM;SG	
лісова	erdők	лісовий	erdő	ADJ;NOM;FEM;SG	N;NOM;PL
плата	plata	плата	plata	N;INAN;NOM;FEM;SG	
брама	kaput	брама	kap	N;INAN;NOM;FEM;SG	N;ACC;SG
електронні	elektronikusan	електронний	elektronikus	ADJ;NOM;PL	ADJ;FRML;SG
електронні	elektronikus	електронний	elektronikus	ADJ;NOM;PL	N;NOM;SG
загрозу	fenyegetés	загроза	fenyegetés	N;INAN;ACC;FEM;SG	N;NOM;SG
маршрути	útvonalakon	маршрути	útvonal	N;INAN;NOM;MASC;PL	N;ON+ESS;PL
звучить	hangok	звучати	hang	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;PL
адресу	cím	адреса	cím	N;INAN;ACC;FEM;SG	N;NOM;SG
адресу	címe	адреса	cím	N;INAN;ACC;FEM;SG	N;NOM;SG
алжиру	algír	алжира	algír	PROPN;INAN;GEN;MASC;SG	
алжиру	algéria	алжира	algéria	PROPN;INAN;GEN;MASC;SG	
турі	turi	турий	turi	N;INAN;NOM;MASC;SG	
александра	alexandra	александр	alexand	PROPN;ANIM;NOM;FEM;SG	N;NOM;SG
молекули	molekula	молекула	molekula	N;INAN;NOM;FEM;PL	N;NOM;SG
міру	mérték	міра	mér	N;INAN;ACC;FEM;SG	
міру	intézkedés	міра	intézkedés	N;INAN;ACC;FEM;SG	N;NOM;SG
значне	high	значний	high	ADJ;NOM;NEUT;SG	
значне	magasan	значний	magasan	ADJ;NOM;NEUT;SG	
зала	hall	зала	hall	N;INAN;NOM;FEM;SG	
трек	nyomon	трек	nyomon	N;INAN;NOM;MASC;SG	
безпека	biztonsági	безпека	biztonsági	N;INAN;NOM;FEM;SG	ADJ;NOM;SG
безпека	biztonsági	безпека	biztonsági	N;INAN;NOM;FEM;SG	ADJ;NOM;SG
башта	tower	башта	tower	N;INAN;NOM;FEM;SG	
майк	mike	майк	mike	PROPN;ANIM;NOM;MASC;SG	
дністра	dnyeszter	дністр	dnyeszter	PROPN;INAN;GEN;MASC;SG	N;NOM;SG
маршрутів	útvonalakon	маршрут	útvonal	N;INAN;GEN;MASC;PL	N;ON+ESS;PL
маршрутів	útvonalak	маршрут	útvonal	N;INAN;GEN;MASC;PL	N;NOM;PL
коментарі	hozzászólás	коментар	hozzászólás	N;INAN;NOM;MASC;PL	
коментарі	megjegyzés	коментар	megjegyzés	N;INAN;NOM;MASC;PL	N;NOM;SG
резиденція	lakóhely	резиденція	lakóhely	N;INAN;NOM;FEM;SG	
крістіан	keresztény	крістіан	keresztény	N;ANIM;NOM;MASC;SG	
крістіан	christian	крістіан	christian	N;ANIM;NOM;MASC;SG	
крістіан	keresztények	крістіан	keresztény	N;ANIM;NOM;MASC;SG	N;NOM;PL
крістіан	kristian	крістіан	kristian	N;ANIM;NOM;MASC;SG	
подібна	hasonlóak	подібний	hasonló	ADJ;NOM;FEM;SG	ADJ;NOM;PL
подібна	hasonlók	подібний	hasonló	ADJ;NOM;FEM;SG	N;NOM;PL
особливі	különlegesség	особливий	különlegesség	ADJ;NOM;PL	N;NOM;SG
особливі	akciók	особливий	akció	ADJ;NOM;PL	N;NOM;PL
особливі	sokszínű	особливий	sokszínű	ADJ;NOM;PL	
особливі	különleges	особливий	különleges	ADJ;NOM;PL	
особливі	speciális	особливий	speciális	ADJ;NOM;PL	ADJ;NOM;SG
кваліфікацію	végzettség	кваліфікація	végzettség	N;INAN;ACC;FEM;SG	N;NOM;SG
кваліфікацію	képesítés	кваліфікація	képesítés	N;INAN;ACC;FEM;SG	N;NOM;SG
тем	témák	тема	téma	N;INAN;GEN;FEM;PL	N;NOM;PL
тем	témák	тема	téma	N;INAN;GEN;FEM;PL	N;NOM;PL
тем	témájú	тема	témájú	N;INAN;GEN;FEM;PL	ADP
яни	gentry	яний	gentry	N;ANIM;NOM;MASC;PL	N;NOM;SG
ефекти	hatás	ефект	hatás	N;INAN;NOM;MASC;PL	N;NOM;SG
садок	garden	садка	garden	N;INAN;NOM;MASC;SG	
садок	kertben	садка	kert	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
виконано	kivégezték	виконати	ki+végez	V;PFV;IND;0;FIN	V;DEF;IND;PL;3;PST;FIN;ACT
виконано	befejeződött	виконати	befejeződik	V;PFV;IND;0;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
виконано	elkészült	виконати	elkészült	V;PFV;IND;0;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
виконано	befejezett	виконати	befejezett	V;PFV;IND;0;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
виконано	kész	виконати	kész	V;PFV;IND;0;FIN	
монреаль	montreali	монреаль	montreali	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
дихання	lélegzik	дихання	lélegzik	N;INAN;NOM;NEUT;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
визначено	meghatározott	визначити	meghatározott	V;PFV;IND;0;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
визначено	meghatározva	визначити	meghatározva	V;PFV;IND;0;FIN	ADV;V.CVB
визначено	tisztázatlan	визначити	tisztázatlan	V;PFV;IND;0;FIN	
визначено	azonosított	визначити	azonosított	V;PFV;IND;0;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
визначено	azonosítva	визначити	azonosítva	V;PFV;IND;0;FIN	ADV;V.CVB
коаліції	koalíció	коаліція	koalíció	N;INAN;NOM;FEM;PL	N;NOM;SG
кордони	határokat	кордон	határ	N;INAN;NOM;MASC;PL	N;ACC;PL
кордони	határokon	кордон	határ	N;INAN;NOM;MASC;PL	N;ON+ESS;PL
кордони	határokon	кордон	határ	N;INAN;NOM;MASC;PL	N;ON+ESS;PL
словаччина	szlovákia	словаччина	szlovákia	PROPN;INAN;NOM;FEM;SG	N;NOM;SG
широка	széles	широка	széles	ADJ;NOM;FEM;SG	N;NOM;SG
барселона	barcelonában	барселон	barcelon	PROPN;INAN;NOM;FEM;SG	N;IN+ESS;SG
барселона	barcelonai	барселон	barcelonai	PROPN;INAN;NOM;FEM;SG	V;DEF;IND;PL;3;PRS;FIN;ACT
барселона	barcelona	барселон	barcelona	PROPN;INAN;NOM;FEM;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
банків	banks	банк	banks	N;INAN;GEN;MASC;PL	
банків	bankokkal	банк	bank	N;INAN;GEN;MASC;PL	N;INS;PL
банків	bankok	банк	bank	N;INAN;GEN;MASC;PL	N;NOM;PL
перевірити	vizsgálati	перевірити	vizsgálati	V;PFV;NFIN	N;NOM;SG
перевірити	vizsgálat	перевірити	vizsgálat	V;PFV;NFIN	N;NOM;SG
перевірити	próba	перевірити	pró	V;PFV;NFIN	N;NOM;SG
перевірити	teszt	перевірити	tesz	V;PFV;NFIN	N;NOM;SG
перевірити	csekk	перевірити	csekk	V;PFV;NFIN	N;NOM;SG
перевірити	csekket	перевірити	csekket	V;PFV;NFIN	N;ACC;SG
перевірити	ellenőrzés	перевірити	ellenőrzés	V;PFV;NFIN	N;NOM;SG
процедури	eljárás	процедура	eljárás	N;INAN;NOM;FEM;PL	N;NOM;SG
процедури	eljárás	процедура	eljárás	N;INAN;NOM;FEM;PL	N;NOM;SG
сильні	erős	сильний	erős	ADJ;NOM;PL	
сильні	erősek	сильний	erős	ADJ;NOM;PL	N;NOM;PL
зат	zat	зат	zat		
стандарту	megfelelés	стандарт	megfelelés	N;INAN;GEN;MASC;SG	
стандарту	megfelelőség	стандарт	megfelelőség	N;INAN;GEN;MASC;SG	N;NOM;SG
стандарту	megfeleltetés	стандарт	megfeleltetés	N;INAN;GEN;MASC;SG	N;NOM;SG
планета	planet	планета	planet	N;INAN;NOM;FEM;SG	
планета	bolygónak	планета	bolygó	N;INAN;NOM;FEM;SG	N;GEN;SG
включено	inkluzív	включити	inkluzív	V;PFV;IND;0;FIN	N;NOM;SG
включено	befogadó	включити	befogadó	V;PFV;IND;0;FIN	
валерія	valeria	валерія	valeria	PROPN;ANIM;NOM;FEM;SG	
чайковського	csajkovszkij	чайковський	csajkovszkij	ADJ;GEN;MASC;SG	N;NOM;SG
діапазон	tartományok	діапазон	tartomány	N;INAN;NOM;MASC;SG	N;NOM;PL
вовк	farkas	вовк	farkas	N;ANIM;NOM;MASC;SG	
вовк	wolf	вовк	wolf	N;ANIM;NOM;MASC;SG	
кдб	kgb	кдб	kgb	PROPN;INAN;NOM;MASC;SG	
схожа	hasonlít	схожий	hasonlít	ADJ;NOM;FEM;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
конте	conte	конти	conte		
тобі	toby	ти	toby	PRO;ANIM;DAT;SG;2	
ветеранів	veteránok	ветеран	vetera	N;ANIM;ACC;MASC;PL	N;NOM;PL
вдалось	lehetne	вдатися	lesz	V;PFV;NEUT;IND;SG;PST;FIN	V;INDF;SG;3;PRS;FIN;ACT
звуки	hangzik	звук	hangzik	N;INAN;NOM;MASC;PL	V;INDF;IND;SG;3;PRS;FIN;ACT
око	szemet	око	szemet	N;INAN;NOM;NEUT;SG	N;ACC;SG
око	eye	око	eye	N;INAN;NOM;NEUT;SG	
око	szem	око	szem	N;INAN;NOM;NEUT;SG	
зон	zónák	зона	zó	N;INAN;GEN;FEM;PL	N;NOM;PL
зон	övezetek	зона	övezet	N;INAN;GEN;FEM;PL	N;NOM;PL
карпати	kárpátok	карпати	kárpa	PROPN;INAN;NOM	N;NOM;PL
ска	ska	ско	ska	PROPN;INAN;NOM;MASC;SG	
близькі	szoros	близький	szoros	ADJ;NOM;PL	
близькі	közel	близький	közel	ADJ;NOM;PL	
близькі	bezárása	близький	bezárás	ADJ;NOM;PL	N;NOM;SG
близькі	közeli	близький	közeli	ADJ;NOM;PL	
водню	hidrogén	водень	hidrog	N;INAN;GEN;MASC;SG	N;NOM;SG
трійці	trinity	трійка	trinity	N;INAN;DAT;FEM;SG	
кальвадос	calvados	кальвадос	calvados	N;INAN;NOM;MASC;SG	
темою	téma	тема	téma	N;INAN;INS;FEM;SG	N;NOM;SG
темою	alany	тема	alany	N;INAN;INS;FEM;SG	N;NOM;SG
темою	tárgy	тема	tárgy	N;INAN;INS;FEM;SG	N;NOM;SG
зуби	fogat	зуб	fog	N;INAN;NOM;MASC;PL	N;ACC;SG
зуби	fog	зуб	fog	N;INAN;NOM;MASC;PL	V;INDF;IND;SG;3;PRS;ACT
зуби	foga	зуб	foga	N;INAN;NOM;MASC;PL	N;NOM;SG
зуби	fogat	зуб	fog	N;INAN;NOM;MASC;PL	N;ACC;SG
європейські	európai	європейський	európai	ADJ;NOM;PL	ADJ;NOM;SG
йоганн	johann	йоганн	johann	PROPN;ANIM;NOM;MASC;SG	
адольф	adolphe	адольф	adolphe	PROPN;ANIM;NOM;MASC;SG	
адольф	adolph	адольф	adolph	PROPN;ANIM;NOM;MASC;SG	
адольф	adolf	адольф	adolf	PROPN;ANIM;NOM;MASC;SG	
щодня	naponta	щодня	naponta	ADV	
щодня	napi	щодня	napi	ADV	
меті	matty	меть	matty	N;INAN;NOM;FEM;SG	
каміння	kövek	каміння	köv	N;INAN;NOM;NEUT;SG	N;NOM;PL
каміння	sziklák	каміння	szik	N;INAN;NOM;NEUT;SG	N;NOM;PL
збігається	gyufa	збігатися	gyufa	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;SG
збігається	egyezés	збігатися	egyezés	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;SG
збігається	ugyanez	збігатися	ugyanez	V;IPFV;IND;SG;3;PRS;FIN	
збігається	ugyanaz	збігатися	ugyanaz	V;IPFV;IND;SG;3;PRS;FIN	
литва	litvániában	литво	litvánia	PROPN;INAN;NOM;FEM;SG	N;IN+ESS;SG
литва	litvánia	литво	litvánia	PROPN;INAN;NOM;FEM;SG	N;NOM;SG
реклами	hirdetés	реклама	hirdetés	N;INAN;NOM;FEM;PL	
реклами	hirdetéseket	реклама	hirdetés	N;INAN;NOM;FEM;PL	N;ACC;PL
гірська	hegyen	гірський	hegy	ADJ;NOM;FEM;SG	N;ON+ESS;SG
гірська	hegyi	гірський	hegyi	ADJ;NOM;FEM;SG	
гірська	hegy	гірський	hegy	ADJ;NOM;FEM;SG	N;NOM;SG
гірська	hegyek	гірський	hegy	ADJ;NOM;FEM;SG	N;NOM;PL
іоанн	john	іоанно	john	PROPN;ANIM;NOM;MASC;SG	
іоанн	jános	іоанно	jános	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
краків	krakkó	крак	krakkó	PROPN;INAN;NOM;MASC;SG	N;NOM;SG
краків	krakkó	крак	krakkó	PROPN;INAN;NOM;MASC;SG	N;NOM;SG
серп	sarló	серп	sarló	PROPN;ANIM;NOM;MASC;SG	
прямий	közvetlen	прямий	közvetlen	ADJ;NOM;MASC;SG	
прямий	direct	прямий	direct	ADJ;NOM;MASC;SG	N;NOM;SG
прямий	közvetlenül	прямий	közvetlen	ADJ;NOM;MASC;SG	ADJ;FRML;SG
прямий	egyenes	прямий	egyenes	ADJ;NOM;MASC;SG	
молекул	molekulák	молекула	molekula	N;INAN;GEN;FEM;PL	N;NOM;PL
гонки	racing	гонка	racing	N;INAN;NOM;FEM;PL	
рейнланд	rajna	рейнланд	rajna		
ранній	korán	ранній	korán	ADJ;NOM;MASC;SG	
ранній	korai	ранній	korai	ADJ;NOM;MASC;SG	
іран	iráni	іран	iráni	PROPN;INAN;NOM;MASC;SG	
іран	irán	іран	irán	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;SG
алекс	alex	алекс	alex	PROPN;ANIM;NOM;MASC;SG	
панорама	panorama	панорама	panoram	N;INAN;NOM;FEM;SG	
довідка	segíteni	довідка	segít	N;INAN;NOM;FEM;SG	V;NFIN;ACT
герби	herbie	герб	her	N;INAN;NOM;MASC;PL	
блоків	tömb	блок	tömb	N;INAN;GEN;MASC;PL	N;NOM;SG
чарлі	charlie	чарлі	charlie	PROPN;ANIM;NOM;MASC;SG	
чарлі	charley	чарлі	charley	PROPN;ANIM;NOM;MASC;SG	
невеликими	enyhe	невеликий	enyhe	ADJ;INS;PL	
водія	sofőr	водія	sofőr	N;ANIM;ACC;MASC;SG	N;NOM;SG
водія	vezető	водія	vezető	N;ANIM;ACC;MASC;SG	
водія	meghajtó	водія	meghajtó	N;ANIM;ACC;MASC;SG	N;NOM;SG
водія	kocsis	водія	kocsis	N;ANIM;ACC;MASC;SG	
водія	járművezető	водія	járművezető	N;ANIM;ACC;MASC;SG	N;NOM;SG
чин	chin	чина	chin	N;INAN;NOM;MASC;SG	
чин	csin	чина	csin	N;INAN;NOM;MASC;SG	
простий	szimpla	простий	szimpla	ADJ;NOM;MASC;SG	
простий	sima	простий	sima	ADJ;NOM;MASC;SG	
відзначається	ünnepelt	відзначатися	ünnepel	V;IPFV;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
турне	touring	турний	touring	N;INAN;NOM;NEUT;SG	
козацька	kozák	козацький	koza	ADJ;NOM;FEM;SG	
труби	tubus	труби	tubus	N;INAN;NOM;FEM;PL	N;NOM;SG
труби	cső	труби	cső	N;INAN;NOM;FEM;PL	N;NOM;SG
запросив	meghívva	запросити	meghívva	V;PFV;MASC;IND;SG;PST;FIN	ADV;V.CVB
вбиває	öl	вбивати	öl	V;IPFV;IND;SG;3;PRS;FIN	
старе	idős	старий	idős	ADJ;NOM;NEUT;SG	
старе	régit	старий	régit	ADJ;NOM;NEUT;SG	N;ACC;SG
старе	régi	старий	régi	ADJ;NOM;NEUT;SG	
старе	öreg	старий	öreg	ADJ;NOM;NEUT;SG	
старе	régiek	старий	régiek	ADJ;NOM;NEUT;SG	N;NOM;PL
коста	costa	кістий	costa	PROPN;ANIM;NOM;FEM;SG	
дорогою	drágám	дорога	drágám	N;INAN;INS;FEM;SG	N;NOM;SG
шер	sher	шер	sher		
шер	cher	шер	cher		
прибуття	érkezés	прибуття	érkezés	N;INAN;NOM;NEUT;SG	
прибуття	érkezők	прибуття	érkező	N;INAN;NOM;NEUT;SG	N;NOM;PL
