категория	kategórie	категория	kategória	N;INDF;FEM;SG	N;NOM;FEM;PL
преведени	preložený	преведа	preložený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
болницата	nemocnice	болница	nemocnica	N;DEF;FEM;SG	N;NOM;FEM;PL
рождество	vianočné	рождество	vianočný	N;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
рождество	vianočný	рождество	vianočný	N;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
рождество	vianoce	рождество	vianoce	N;INDF;NEUT;SG	N;NOM;FEM;PL
рождество	vianočná	рождество	vianočný	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
бруно	bruno	бруно	bruno	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
хана	hana	хана	hana	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
хана	hana	хана	hana	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
защити	chráňte	защитя	chráňiť	V;PFV;IMP;SG;2;FIN	V;IPFV;IMP;PL;2;POS;FIN
защити	chrániť	защитя	chrániť	V;PFV;IMP;SG;2;FIN	V;IPFV;POS;NFIN
процент	percentá	процент	percentý	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
процент	percentuálna	процент	percentuálny	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
идентичност	identity	идентичност	identita	N;INDF;FEM;SG	N;NOM;FEM;PL
установени	zriadené	установя-(се)	zriadený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
установени	zriadená	установя-(се)	zriadený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
установени	usadený	установя-(се)	usadený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
максимум	maximálna	максимум	maximálny	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
максимум	maximálne	максимум	maximálne	N;INDF;MASC;SG	ADV
максимум	maximálny	максимум	maximálny	N;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
оценява	posúdi	оценявам	posúdiť	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
айдахо	idaho	айдахо	idaho	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
зима	zime	зима	zimať	N;INDF;FEM;SG	ADV
зима	zimný	зима	zimný	N;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
зима	zimná	зима	zimný	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
зима	zimné	зима	zimný	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
гърдите	hruď	гръд	hruď	N;DEF;FEM;PL	N;NOM;FEM;SG
гърдите	hrudníka	гръд	hrudník	N;DEF;FEM;PL	N;INAN;GEN;MASC;SG
гърдите	hrudník	гръд	hrudník	N;DEF;FEM;PL	N;INAN;NOM;MASC;SG
арестувани	zatknutia	арестувам	zatknutie	V;PFV;INDF;PL;V.PTCP;PASS	N;NOM;NEUT;PL
арестувани	zatýkanie	арестувам	zatýkanie	V;PFV;INDF;PL;V.PTCP;PASS	N;NOM;NEUT;SG
арестувани	zatknutí	арестувам	zatknutie	V;PFV;INDF;PL;V.PTCP;PASS	N;NOM;NEUT;PL
арестувани	zadržaný	арестувам	zadržaný	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
арестувани	zatknutá	арестувам	zatknutý	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
арестувани	zatknutý	арестувам	zatknutý	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
мавриций	maurícius	мавриций	maurícius	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
техническо	technický	технически	technický	ADV	ADJ;ANIM;NOM;MASC;SG
техническо	technická	технически	technický	ADV	ADJ;NOM;FEM;SG
техническо	technickej	технически	technický	ADV	ADJ;GEN;FEM;SG
техническо	technické	технически	technický	ADV	ADJ;NOM;NEUT;SG
лорънс	laurence	лорънс	laurenie	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
лорънс	lawrence	лорънс	lawrenie	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
сблъсък	clash	сблъсък	clash	N;INDF;MASC;SG	
сблъсък	zrážky	сблъсък	zrážok	N;INDF;MASC;SG	N;NOM;FEM;PL
ник	nick	ник	nick	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ник	nickom	ник	nický	PROPN;INDF;MASC;SG	ADJ;INS;NEUT;SG
ник	nicka	ник	nicko	PROPN;INDF;MASC;SG	PROPN;ANIM;ACC;MASC;SG
пехотата	pechoty	пехота	pechot	N;DEF;FEM;SG	N;NOM;FEM;PL
мозъка	mozgová	мозък	mozgový	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
оригинално	originálny	оригинален	originálny	ADV	ADJ;INAN;NOM;MASC;SG
оригинално	pôvodný	оригинален	pôvodný	ADV	ADJ;INAN;NOM;MASC;SG
оригинално	original	оригинален	originať	ADV	N;INAN;NOM;MASC;SG
оригинално	originálne	оригинален	originálne	ADV	ADJ;NOM;NEUT;SG
оригинално	originál	оригинален	originál	ADV	N;INAN;NOM;MASC;SG
оригинално	pôvodné	оригинален	pôvodný	ADV	ADJ;NOM;NEUT;SG
републиканска	republikán	републикански	republikan	ADJ;INDF;FEM;SG	N;ANIM;NOM;MASC;SG
крим	krym	крим	krym	PROPN;INDF;MASC;SG	N;INAN;NOM;MASC;SG
персонал	zamestnanci	персонал	zamestnanec	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
персонал	personálne	персонал	personálne	N;INDF;MASC;SG	ADV
персонал	zamestnanci	персонал	zamestnanec	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
затворени	uzavretá	затворя-(се)	uzavretý	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
затворени	zatvorená	затворя-(се)	zatvorený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
затворени	zatvorené	затворя-(се)	zatvorený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
затворени	zavreté	затворя-(се)	zavretý	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
затворени	uzavreté	затворя-(се)	uzavretý	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
кайро	káhire	кайро	káhira	PROPN;INDF;MASC;SG	N;INAN;NOM;MASC;SG
празнува	oslava	празнувам	oslava	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG
квадратни	štvorcový	квадратен	štvorcový	ADJ;INDF;PL	ADJ;INAN;NOM;MASC;SG
квадратни	námestie	квадратен	námestie	ADJ;INDF;PL	N;NOM;NEUT;SG
квадратни	štvorec	квадратен	štvorec	ADJ;INDF;PL	N;INAN;NOM;MASC;SG
квадратни	square	квадратен	squar	ADJ;INDF;PL	N;NOM;MASC;SG
болоня	bolonského	болоня	bolonský	PROPN;INDF;FEM;SG	ADJ;GEN;NEUT;SG
милър	millerová	милър	millerový	PROPN;INDF;MASC;SG	N;NOM;FEM;SG
милър	miller	милър	miller	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
онтарио	ontario	онтарио	ontario	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
ключ	kľúčová	ключ	kľúčový	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
ключ	kľúčové	ключ	kľúčový	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
знание	znalosti	знание	znalosť	N;INDF;NEUT;SG	N;NOM;FEM;PL
знание	poznatky	знание	poznatok	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
знание	vedomosti	знание	vedomosť	N;INDF;NEUT;SG	N;NOM;FEM;PL
знание	vedomostí	знание	vedomosť	N;INDF;NEUT;SG	N;GEN;FEM;PL
разлики	diff	разлика	diff	N;INDF;FEM;PL	
въвеждане	vstupné	въвеждане	vstupný	N;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
въвеждане	vstúpiť	въвеждане	vstúpiť	N;INDF;NEUT;SG	V;PFV;POS;NFIN
въвеждане	zadajte	въвеждане	zadať	N;INDF;NEUT;SG	V;PFV;IMP;PL;2;POS;FIN
човешка	ľudských	човешки	ľudský	ADJ;INDF;FEM;SG	ADJ;GEN;MASC;PL
човешка	človek	човешки	človek	ADJ;INDF;FEM;SG	N;ANIM;NOM;MASC;SG
обявени	deklarovaný	обявя-(се)	deklarovaný	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
обявени	vyhlásená	обявя-(се)	vyhlásený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
обявени	deklarované	обявя-(се)	deklarovaný	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
обявени	nahlásené	обявя-(се)	nahlásený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
обявени	deklarovaná	обявя-(се)	deklarovaný	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
обявени	oznámil	обявя-(се)	oznámiť	V;PFV;INDF;PL;V.PTCP;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
обявени	oznámila	обявя-(се)	oznámiť	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;FEM;SG;POS;PST;V.PTCP
обявени	oznámené	обявя-(се)	oznámený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
обявени	ohlásené	обявя-(се)	ohlásený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
обратното	opačne	обратен	opačne	ADJ;DEF;NEUT;SG	ADV
обратното	oproti	обратен	oproti	ADJ;DEF;NEUT;SG	ADP;DAT
обратното	opak	обратен	opak	ADJ;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
заети	zaneprázdnený	заема-(се)	zaneprázdnený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
бомба	bomby	бомба	bomba	N;INDF;FEM;SG	N;NOM;FEM;PL
богинята	bohyne	богиня	bohyňa	N;DEF;FEM;SG	N;NOM;FEM;PL
бон	bonne	бон	bonne	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
бон	bon	бон	bon	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
изключения	výnimka	изключение	výnimka	N;INDF;NEUT;PL	N;NOM;FEM;SG
изключения	výnimku	изключение	výnimka	N;INDF;NEUT;PL	N;ACC;FEM;SG
изключения	vylúčenie	изключение	vylúčenie	N;INDF;NEUT;PL	N;NOM;NEUT;SG
изключения	vylúčení	изключение	vylúčený	N;INDF;NEUT;PL	ADJ;ANIM;NOM;MASC;PL;POS;V.PTCP;PASS
сципион	scipio	сципион	scipio	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
арнолд	arnold	арнолд	arnold	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
яков	jacob	яков	jacob	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
яков	jakub	яков	jakub	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
рафаел	raphael	рафаел	raphael	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
рафаел	rafael	рафаел	rafael	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
страда	trápenie	страдам	trápenie	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
страда	utrpenie	страдам	utrpenie	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
страда	utrpenia	страдам	utrpenie	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;PL
страда	trpela	страдам	trpieť	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
страда	trpel	страдам	trpel	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
страда	utrpelo	страдам	utrpieť	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
страда	utrpeli	страдам	utrpieť	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
страда	utrpel	страдам	utrpieť	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
страда	trpeli	страдам	trpieť	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
преслав	preslav	преслав	preslav	PROPN;INDF;MASC;SG	N;INAN;NOM;MASC;SG
японска	japonci	японски	japonec	ADJ;INDF;FEM;SG	N;ANIM;NOM;MASC;PL
японска	japonsky	японски	japonsky	ADJ;INDF;FEM;SG	ADV
сутрин	rána	сутрин	ráno	N;INDF;FEM;SG	N;NOM;NEUT;PL
сутрин	ranná	сутрин	ranný	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
сутрин	rano	сутрин	rano	N;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
англо	anglo	англо	anglo	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
кралска	royal	кралски	royať	ADJ;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
пола	pohlavia	пола	pohlavie	N;INDF;FEM;SG	N;NOM;NEUT;PL
пола	paula	пола	paul	N;INDF;FEM;SG	PROPN;ANIM;ACC;MASC;SG
гей	gay	гей	gay	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
гей	teplý	гей	teplý	N;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
картър	carterová	картър	carterová	PROPN;INDF;MASC;SG	N;NOM;FEM;SG
картър	carter	картър	carter	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
подходящо	primerané	подходящ	primeraný	ADV	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
подходящо	vhodná	подходящ	vhodný	ADV	ADJ;NOM;FEM;SG
подходящо	primeraná	подходящ	primeraný	ADV	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
подходящо	vhodné	подходящ	vhodný	ADV	ADJ;NOM;NEUT;SG
подходящо	primeraný	подходящ	primeraný	ADV	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
подходящо	vhodný	подходящ	vhodný	ADV	ADJ;ANIM;NOM;MASC;SG
подходящо	vhodný	подходящ	vhodný	ADV	ADJ;ANIM;NOM;MASC;SG
подходящо	vhodné	подходящ	vhodný	ADV	ADJ;NOM;NEUT;SG
подходящо	vhodná	подходящ	vhodný	ADV	ADJ;NOM;FEM;SG
подходящо	vhodnú	подходящ	vhodný	ADV	ADJ;ACC;FEM;SG
подходящо	výstižné	подходящ	výstižný	ADV	ADJ;NOM;NEUT;SG
подходящо	montáž	подходящ	montáž	ADV	N;NOM;FEM;SG
лин	lynn	лин	lynn	PROPN;INDF;FEM;SG	PROPN;NOM;MASC;SG
лин	lin	лин	lin	PROPN;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
лин	lyn	лин	lyn	PROPN;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
кандидати	kandidátske	кандидат	kandidátsky	N;INDF;MASC;PL	ADJ;NOM;NEUT;SG
влак	vlakové	влак	vlakový	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
влак	trénovať	влак	trénovať	N;INDF;MASC;SG	V;IPFV;POS;NFIN
цюрих	zürich	цюрих	zürich	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
цюрих	zurichu	цюрих	zurichu	PROPN;INDF;MASC;SG	N;INAN;GEN;MASC;SG
живели	žili	живея	žiť	V;IPFV;INDF;PL;IPFV;V.PTCP;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
живели	žilo	живея	žiť	V;IPFV;INDF;PL;IPFV;V.PTCP;ACT	V;IPFV;NEUT;SG;POS;PST;V.PTCP
живели	žila	живея	žiť	V;IPFV;INDF;PL;IPFV;V.PTCP;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
живели	žil	живея	žiť	V;IPFV;INDF;PL;IPFV;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
излизане	ukončiť	излизане	ukončiť	N;INDF;NEUT;SG	V;PFV;POS;NFIN
арт	art	арт	art	N;INDF;NEUT;SG	PROPN;ANIM;NOM;MASC;SG
тобаго	tobago	тобаго	tobago	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG
външно	externý	външен	externý	ADV	ADJ;ANIM;NOM;MASC;SG
външно	vonkajšie	външен	vonkajší	ADV	ADJ;NOM;NEUT;SG
външно	vonkajší	външен	vonkajší	ADV	ADJ;INAN;NOM;MASC;SG
външно	externé	външен	externý	ADV	ADJ;NOM;NEUT;SG
външно	vonkajšia	външен	vonkajší	ADV	ADJ;NOM;FEM;SG
външно	vonkajšie	външен	vonkajší	ADV	ADJ;NOM;NEUT;SG
стомана	steel	стомана	stel	N;INDF;FEM;SG	INTJ
стомана	oceľové	стомана	oceľový	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
стомана	ocele	стомана	oceľa	N;INDF;FEM;SG	N;NOM;FEM;PL
стомана	oceľový	стомана	oceľový	N;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
покритие	cover	покритие	cover	N;INDF;NEUT;SG	
покритие	zakryť	покритие	zakryť	N;INDF;NEUT;SG	V;PFV;POS;NFIN
покритие	pokrytia	покритие	pokrytie	N;INDF;NEUT;SG	N;NOM;NEUT;PL
поддържане	udržiavať	поддържане	udržiavať	N;INDF;NEUT;SG	V;IPFV;POS;NFIN
поддържане	zachovať	поддържане	zachovať	N;INDF;NEUT;SG	V;PFV;POS;NFIN
поддържане	údržby	поддържане	údržey	N;INDF;NEUT;SG	N;NOM;FEM;PL
кожи	koža	кожа	koža	N;INDF;FEM;PL	N;NOM;FEM;SG
кожи	kožuch	кожа	kožuch	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
кожи	srsť	кожа	srsť	N;INDF;FEM;PL	N;NOM;FEM;SG
разрушена	zbúrané	разруша-(се)	zbúraný	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
неизвестни	neznámy	неизвестен	neznámy	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
неизвестни	neznáme	неизвестен	neznámy	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
неизвестни	neznáma	неизвестен	neznámy	ADJ;INDF;PL	ADJ;NOM;FEM;SG
дъжд	rain	дъжд	rain	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
обстановка	okolia	обстановка	okolie	N;INDF;FEM;SG	N;NOM;NEUT;PL
мислене	myslenia	мислене	myslenie	N;INDF;NEUT;SG	N;NOM;NEUT;PL
мислене	myslel	мислене	myslieť	N;INDF;NEUT;SG	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
мислене	premýšľa	мислене	premýšľa	N;INDF;NEUT;SG	V;IPFV;IND;SG;3;POS;PRS;FIN
любимец	pet	любимец	pet	N;INDF;MASC;SG	INTJ
въведена	zapísané	въведа	zapísaný	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
въведена	zadaný	въведа	zadaný	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
въведена	zavedená	въведа	zavedený	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
въведена	zavedené	въведа	zavedený	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
въведена	zavedený	въведа	zavedený	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
веригата	reťaze	верига	reťaz	N;DEF;FEM;SG	N;NOM;FEM;PL
клиенти	zákazníka	клиент	zákazník	N;INDF;MASC;PL	N;ANIM;ACC;MASC;SG
клиенти	zákazník	клиент	zákazník	N;INDF;MASC;PL	N;ANIM;NOM;MASC;SG
клиенти	zákazníkovi	клиент	zákazník	N;INDF;MASC;PL	N;ANIM;DAT;MASC;SG
клиенти	odberateľ	клиент	odberateľ	N;INDF;MASC;PL	N;ANIM;NOM;MASC;SG
изречение	vety	изречение	veta	N;INDF;NEUT;SG	N;NOM;FEM;PL
мат	matt	мат	matt	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
антверпен	antverpách	антверпен	antverpa	PROPN;INDF;MASC;SG	N;GEN;FEM;PL
чиста	čisto	чист	čisto	ADJ;INDF;FEM;SG	ADV
чиста	vyčistiť	чист	vyčistiť	ADJ;INDF;FEM;SG	V;PFV;POS;NFIN
семена	semienka	семе	semienka	N;INDF;NEUT;PL	N;NOM;FEM;SG
семена	osiva	семе	osiva	N;INDF;NEUT;PL	N;INAN;GEN;MASC;SG
семена	semeno	семе	semeno	N;INDF;NEUT;PL	N;NOM;NEUT;SG
семена	osivo	семе	osivo	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
марсилия	marseille	марсилия	marseille	PROPN;INDF;FEM;SG	ADV
марсилия	marseille	марсилия	marseille	PROPN;INDF;FEM;SG	ADV
марсилия	marseilles	марсилия	marseilles	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
потър	potter	потър	potter	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
платон	plato	платон	plato	N;INDF;MASC;SG	
кувейт	kuvajte	кувейт	kuvať	N;INDF;MASC;SG	INTJ
манфред	manfred	манфред	manfred	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
построяване	vybudovať	построяване	vybudovať	N;INDF;NEUT;SG	V;PFV;POS;NFIN
построяване	vytvoriť	построяване	vytvoriť	N;INDF;NEUT;SG	V;PFV;POS;NFIN
модерни	moderné	модерен	moderný	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
модерни	moderný	модерен	moderný	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
модерни	moderná	модерен	moderný	ADJ;INDF;PL	ADJ;NOM;FEM;SG
необходимост	treba	необходимост	treba	N;INDF;FEM;SG	ADV
необходимост	potrebné	необходимост	potrebný	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
необходимост	potrebovať	необходимост	potrebovať	N;INDF;FEM;SG	V;IPFV;POS;NFIN
разработена	vyvinutá	разработя-(се)	vyvinutý	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
разработена	vyvinutý	разработя-(се)	vyvinutý	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
разработена	rozvinuté	разработя-(се)	rozvinutý	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
разработена	vyvinuté	разработя-(се)	vyvinutý	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
квебек	quebec	квебек	quebec	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG
богиня	bohyne	богиня	bohyňa	N;INDF;FEM;SG	N;NOM;FEM;PL
източни	východná	източен	východný	ADJ;INDF;PL	ADJ;NOM;FEM;SG
източни	východné	източен	východný	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
източни	východný	източен	východný	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
източни	východnej	източен	východný	ADJ;INDF;PL	ADJ;GEN;FEM;SG
интересен	zaujimave	интересен	zaujimav	ADJ;INDF;MASC;SG	
интересен	zaujímavosti	интересен	zaujímavosť	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
жилища	ubytovanie	жилище	ubytovanie	N;INDF;NEUT;PL	N;NOM;NEUT;SG
жилища	bývanie	жилище	bývanie	N;INDF;NEUT;PL	N;NOM;NEUT;SG
микронезия	mikronézie	микронезия	mikronézia	N;INDF;FEM;SG	N;NOM;FEM;PL
засяга	ovplyvní	засягам-(се)	ovplyvniť	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
височини	heights	височин	height	N;INDF;FEM;PL	PROPN;ANIM;NOM;MASC;SG
пленен	zachytený	пленен	zachytený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
пленен	chytený	пленен	chytený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
пленен	zachytené	пленен	zachytený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
пленен	zajali	пленен	zajať	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
национал	nacional	национал	nacionať	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG
типичен	typicky	типичен	typicky	ADJ;INDF;MASC;SG	ADV
вили	willy	виля-(се)	willy	N;INDF;FEM;PL	N;ANIM;NOM;MASC;SG
вили	williho	виля-(се)	williho	N;INDF;FEM;PL	
канзас	kansas	канзас	kansas	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
касий	cassius	касий	cassius	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
извършване	vykonať	извършване	vykonať	N;INDF;NEUT;SG	V;PFV;POS;NFIN
извършване	vystupovať	извършване	vystupovať	N;INDF;NEUT;SG	V;IPFV;POS;NFIN
извършване	vykonávať	извършване	vykonávať	N;INDF;NEUT;SG	V;IPFV;POS;NFIN
извършване	plniť	извършване	plniť	N;INDF;NEUT;SG	V;IPFV;POS;NFIN
извършване	vykonávajúci	извършване	vykonávajúci	N;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
купър	cooper	купър	cooper	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
предоставят	poskytnúť	предоставя	poskytnúť	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;POS;NFIN
нелсън	nelson	нелсън	nelson	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
стрела	arrow	стрел	arrow	N;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
изложени	odhalený	изложа-(се)	odhalený	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
