kategória	kategori	kategória	kategori	N;NOM;FEM;SG	
navrhnutý	önerilen	navrhnutý	öner	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
matt	matt	matt	matt	PROPN;ANIM;NOM;MASC;SG	
matt	mat	matt	mat	PROPN;ANIM;NOM;MASC;SG	
prijali	kabul	prijať	kabul	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	N;NOM;SG;3
sledovať	pist	sledovať	pist	V;IPFV;POS;NFIN	
sledovať	takip	sledovať	takip	V;IPFV;POS;NFIN	
sledovať	izle	sledovať	izle	V;IPFV;POS;NFIN	
sledovať	izleyin	sledovať	izle	V;IPFV;POS;NFIN	V;PFV;IMP;PL;2;POS;PRS
sledovať	follow	sledovať	follow	V;IPFV;POS;NFIN	
sledovať	takip	sledovať	takip	V;IPFV;POS;NFIN	
editor	editör	editor	editör	N;INAN;NOM;MASC;SG	
editor	düzenleyici	editor	düzenleyici	N;INAN;NOM;MASC;SG	
editor	editor	editor	et	N;INAN;NOM;MASC;SG	
editor	besteci	editor	besteci	N;INAN;NOM;MASC;SG	
editor	düzenleyici	editor	düzenleyici	N;INAN;NOM;MASC;SG	
organizátor	düzenleyen	organizátor	düzenle	N;ANIM;NOM;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP
organizátor	düzenleyici	organizátor	düzenleyici	N;ANIM;NOM;MASC;SG	
organizátor	düzenleyici	organizátor	düzenleyici	N;ANIM;NOM;MASC;SG	
hrdinov	kahramanlar	hrdina	kahraman	N;ANIM;ACC;MASC;PL	ADJ;NOM;PL;3
hrdinov	kahraman	hrdina	kahraman	N;ANIM;ACC;MASC;PL	
vyvinutý	gelişmiş	vyvinutý	geliş	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NFH;IND;POS;PST;V.PTCP
vyvinutý	geliştirilmiş	vyvinutý	geliş	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
vyvinutý	geliştirildi	vyvinutý	geliş	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
vyvinutý	gelişmiş	vyvinutý	geliş	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NFH;IND;POS;PST;V.PTCP
vyvinutý	evrim	vyvinutý	evrim	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	
vyvinutý	evo	vyvinutý	evo	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	
agentúry	ajansı	agentúra	ajansı	N;NOM;FEM;PL	
agentúry	ajans	agentúra	ajans	N;NOM;FEM;PL	
agentúry	teşkilat	agentúra	teşkilat	N;NOM;FEM;PL	
predná	öne	predný	ön	ADJ;NOM;FEM;SG	
predná	cephe	predný	cephe	ADJ;NOM;FEM;SG	
predná	ön	predný	ön	ADJ;NOM;FEM;SG	
laurence	laurence	laurenie	laurence	N;ANIM;NOM;MASC;SG	
rose	rose	ros	rose	PROPN;NOM;FEM;SG	
rose	gülüm	ros	gülüm	PROPN;NOM;FEM;SG	
rose	gül	ros	gül	PROPN;NOM;FEM;SG	PROPN;NOM;SG;3
rose	gülü	ros	gül	PROPN;NOM;FEM;SG	
nezávislý	bağımsız	nezávislý	bağımsız	ADJ;ANIM;NOM;MASC;SG	
predstavený	sunuldu	predstavený	sun	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
predstavený	sunulan	predstavený	sun	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
predstavený	sundu	predstavený	sun	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST
odísť	terk	odísť	terk	V;PFV;POS;NFIN	N;NOM;SG;3
horský	mountain	horský	mountain	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG;3
horský	dağ	horský	dağ	ADJ;ANIM;NOM;MASC;SG	
predaja	satış	predaj	satış	N;INAN;GEN;MASC;SG	
predaja	satışlar	predaj	satış	N;INAN;GEN;MASC;SG	N;NOM;PL;3
princípy	ilke	princíp	ilke	N;INAN;NOM;MASC;PL	
albrecht	albrecht	albrecht	albrecht	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
súhlasím	kabul	súhlasiť	kabul	V;IPFV;IND;SG;1;POS;PRS;FIN	N;NOM;SG;3
súhlasím	katılıyorum	súhlasiť	kat	V;IPFV;IND;SG;1;POS;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS;PASS
okraj	kenar	okraj	kenar	N;INAN;NOM;MASC;SG	
okraj	edge	okraj	edge	N;INAN;NOM;MASC;SG	
okná	windows	okno	windows	N;NOM;NEUT;PL	
okná	pencere	okno	pencere	N;NOM;NEUT;PL	
colorado	colorado	colorado	color	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
čiary	çizgi	čiara	çizgi	N;NOM;FEM;PL	
čiary	hattı	čiara	hat	N;NOM;FEM;PL	
čiary	satır	čiara	satır	N;NOM;FEM;PL	
čiary	line	čiara	line	N;NOM;FEM;PL	
čiary	hat	čiara	hat	N;NOM;FEM;PL	
čiary	satır	čiara	satır	N;NOM;FEM;PL	
čiary	hatları	čiara	hat	N;NOM;FEM;PL	N;ACC;PL;3
chcem	istiyorum	chcieť	iste	V;IPFV;IND;SG;1;POS;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
argentíny	arjantin	argentína	arjantin	N;NOM;FEM;PL	
felix	felix	felix	felix	PROPN;ANIM;NOM;MASC;SG	
ariel	ariel	ariel	ariel	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
najdôležitejšie	önemli	dôležitý	önemli	ADV;RL	
zvláštne	acayip	zvláštny	acayip	ADJ;NOM;NEUT;SG	ADV
zvláštne	tuhaf	zvláštny	tuhaf	ADJ;NOM;NEUT;SG	N;NOM;SG;3
zvláštne	garip	zvláštny	garip	ADJ;NOM;NEUT;SG	
zvláštne	tuhaf	zvláštny	tuhaf	ADJ;NOM;NEUT;SG	N;NOM;SG;3
zvláštne	garip	zvláštny	garip	ADJ;NOM;NEUT;SG	
zvláštne	strange	zvláštny	strange	ADJ;NOM;NEUT;SG	
zvláštne	tuhaf	zvláštny	tuhaf	ADJ;NOM;NEUT;SG	N;NOM;SG;3
zvláštne	garip	zvláštny	garip	ADJ;NOM;NEUT;SG	
kozmického	evrensel	kozmický	evrensel	ADJ;GEN;NEUT;SG	
kozmického	kozmik	kozmický	kozmik	ADJ;GEN;NEUT;SG	
technológia	teknoloji	technológia	teknoloji	N;NOM;FEM;SG	
chapelle	chapelle	chapelle	chapel	N;NOM;FEM;SG	PROPN;NOM;SG;3
platne	plaka	platňa	plaka	N;NOM;FEM;PL	
platne	plakası	platňa	plaka	N;NOM;FEM;PL	N;NOM;SG;3
platne	tabak	platňa	tabak	N;NOM;FEM;PL	
platne	plaka	platňa	plaka	N;NOM;FEM;PL	
platne	levha	platňa	levha	N;NOM;FEM;PL	
platne	tabak	platňa	tabak	N;NOM;FEM;PL	
platne	kayıtları	platňa	kayıt	N;NOM;FEM;PL	N;ACC;PL;3
platne	records	platňa	records	N;NOM;FEM;PL	
hlasy	oya	hlas	oya	N;INAN;NOM;MASC;PL	
hlasy	oy	hlas	oy	N;INAN;NOM;MASC;PL	N;NOM;SG;3
javy	java	jav	java	N;INAN;NOM;MASC;PL	
javy	fenomen	jav	fenomen	N;INAN;NOM;MASC;PL	
vytvorí	yaratır	vytvoriť	yarat	V;PFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS
bang	bang	bang	bang	PROPN;ANIM;NOM;MASC;SG	
suchý	kuru	suchý	kuru	ADJ;ANIM;NOM;MASC;SG	
prináša	getiren	prinášať	getir	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;IND;POS;PRS;V.PTCP
príjem	gelir	príjem	gel	N;INAN;NOM;MASC;SG	
príjem	fatura	príjem	fatura	N;INAN;NOM;MASC;SG	
príjem	fiş	príjem	fiş	N;INAN;NOM;MASC;SG	
príjem	makbuz	príjem	makbuz	N;INAN;NOM;MASC;SG	
príjem	karşılama	príjem	karşıl	N;INAN;NOM;MASC;SG	
príjem	gelir	príjem	gel	N;INAN;NOM;MASC;SG	
rytierov	şövalyeler	rytier	şövalye	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
upravený	klimalı	upravený	klimalı	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	
upravený	özelleştirilmiş	upravený	özelleş	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
mláďatá	yavrular	mláďatý	yavru	N;NOM;NEUT;PL	ADJ;NOM;PL;3
mláďatá	yavrular	mláďatý	yavru	N;NOM;NEUT;PL	ADJ;NOM;PL;3
mláďatá	yavruları	mláďatý	yavru	N;NOM;NEUT;PL	ADJ;ACC;PL;3
ochorenia	hastalık	ochorenie	hastalık	N;NOM;NEUT;PL	N;NOM;SG;3
ochorenia	hastalık	ochorenie	hastalık	N;NOM;NEUT;PL	N;NOM;SG;3
ochorenia	hastalıklara	ochorenie	hastalık	N;NOM;NEUT;PL	N;DAT;PL;3
ochorenia	hastalık	ochorenie	hastalık	N;NOM;NEUT;PL	N;NOM;SG;3
zavedenie	karşınızda	zavedenie	karşınız	N;NOM;NEUT;SG	ADJ;ESS;SG;3
zavedenie	giriş	zavedenie	giriş	N;NOM;NEUT;SG	
zavedenie	tanıtım	zavedenie	tanıtım	N;NOM;NEUT;SG	
obal	ambalaj	obať	ambalaj	N;INAN;NOM;MASC;SG	
obal	paketleme	obať	paketle	N;INAN;NOM;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
hod	hod	hod	hod		
hod	at	hod	at		
hod	atın	hod	at		
slávnostne	senlik	slávnostne	senlik	ADV	
krízy	kriz	kríza	kriz	N;NOM;FEM;PL	
dôkazy	kanıt	dôkaz	kanıt	N;INAN;NOM;MASC;PL	
dôkazy	kanıtı	dôkaz	kanıt	N;INAN;NOM;MASC;PL	
dôkazy	delil	dôkaz	delil	N;INAN;NOM;MASC;PL	
dôkazy	burhan	dôkaz	burhan	N;INAN;NOM;MASC;PL	
dôkazy	kanıt	dôkaz	kanıt	N;INAN;NOM;MASC;PL	
dôkazy	delil	dôkaz	delil	N;INAN;NOM;MASC;PL	
over	üzeri	over	üzer		
over	bitti	over	bit		V;PFV;IND;SG;3;POS;PST
daroval	bağışladı	darovať	bağışla	V;ANIM;MASC;SG;POS;PST;V.PTCP	V;PFV;IND;SG;3;POS;PST
cyklista	bisikletli	cyklista	bisikletli	N;ANIM;NOM;MASC;SG	
speváka	şarkıcı	spevák	şarkıcı	N;ANIM;ACC;MASC;SG	N;NOM;SG;3
speváka	singer	spevák	i	N;ANIM;ACC;MASC;SG	
cache	önbellek	cach	önbellek	N;NOM;FEM;PL	N;NOM;SG;3
wall	duvar	wall	duvar		
vyzerá	görünüyor	vyzerať	görün	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
vyzerá	bakışlar	vyzerať	bakış	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL;3
výhodou	avantajı	výhoda	avantajı	N;INS;FEM;SG	
výhodou	avantajlı	výhoda	avantajlı	N;INS;FEM;SG	ADJ
výhodou	avantaj	výhoda	avantaj	N;INS;FEM;SG	
karta	sekme	karta	sek	N;NOM;FEM;SG	
karta	tab	karta	tab	N;NOM;FEM;SG	
karta	kartı	karta	kart	N;NOM;FEM;SG	
karta	kart	karta	kart	N;NOM;FEM;SG	
stena	duvar	stena	duvar	N;NOM;FEM;SG	
chlorid	klorür	chlorid	klorür	N;INAN;NOM;MASC;SG	
rozprávky	karikatür	rozprávka	karikat	N;NOM;FEM;PL	
miliardy	milyar	miliarda	milyar	N;NOM;FEM;PL	
miliardy	milyarlarca	miliarda	milyarlarca	N;NOM;FEM;PL	NUM
oddelené	ayrılmış	oddelený	ayrıl	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
oddelené	ayrıldı	oddelený	ayrıl	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST
oddelené	ayırın	oddelený	ayır	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IMP;PL;2;POS;PRS
oddelené	ayri	oddelený	ayri	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
opava	opava	opava	opava	PROPN;INAN;NOM;MASC;SG	
zakladateľov	kurucuları	zakladateľ	kurucu	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
povinnosti	sorumluluk	povinnosť	sorumluluk	N;NOM;FEM;PL	N;NOM;SG;3
štvrtá	dördüncüsü	štvrť	dör	ADJ;NOM;FEM;SG	V;PFV;IND;POS;PST;V.PTCP
štvrtá	dördüncü	štvrť	dördüncü	ADJ;NOM;FEM;SG	
screen	ekran	screen	ekran		N;NOM;SG;3
screen	ekranı	screen	ekran		N;NOM;SG;3
usd	tl	usdo	tl	N;NOM;FEM;SG	
umelecká	artistik	umelecký	artistik	ADJ;NOM;FEM;SG	
wien	wien	wien	wien	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
potvrdenie	onaylama	potvrdenie	onayla	N;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
potvrdenie	onay	potvrdenie	onay	N;NOM;NEUT;SG	
potvrdenie	doğrulama	potvrdenie	doğrulama	N;NOM;NEUT;SG	
potvrdenie	onaylama	potvrdenie	onayla	N;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
potvrdenie	onay	potvrdenie	onay	N;NOM;NEUT;SG	
potvrdenie	doğrulama	potvrdenie	doğrulama	N;NOM;NEUT;SG	
potvrdenie	belgesi	potvrdenie	belge	N;NOM;NEUT;SG	
potvrdenie	onayla	potvrdenie	ona	N;NOM;NEUT;SG	
potvrdenie	doğrula	potvrdenie	doğrula	N;NOM;NEUT;SG	
dan	dan	dan	dan	PROPN;ANIM;NOM;MASC;SG	
nútený	zorla	nútený	zor	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	
napísať	yazma	napísať	yazma	V;PFV;POS;NFIN	
napísať	yazın	napísať	yaz	V;PFV;POS;NFIN	
napísať	yaz	napísať	yaz	V;PFV;POS;NFIN	
napísať	beste	napísať	bes	V;PFV;POS;NFIN	
kalendár	takvim	kalendár	takvim	N;INAN;NOM;MASC;SG	
tvár	yüzünü	tvár	yüz	N;NOM;FEM;SG	N;ACC;SG;3
tvár	yüz	tvár	yüz	N;NOM;FEM;SG	
tvár	yüzü	tvár	yüz	N;NOM;FEM;SG	N;ACC;SG;3
tvár	face	tvár	face	N;NOM;FEM;SG	
kláštore	manastır	kláštor	manas	N;INAN;ESS;MASC;SG	
kláštore	manastırı	kláštor	manastırı	N;INAN;ESS;MASC;SG	N;ACC;SG;3
kláštore	manastır	kláštor	manas	N;INAN;ESS;MASC;SG	
kríza	kriz	kríza	kriz	N;NOM;FEM;SG	
orange	orange	oranga	orange	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
orange	portakal	oranga	portakal	N;INAN;NOM;MASC;SG	
orange	turuncu	oranga	turuncu	N;INAN;NOM;MASC;SG	
protokol	protokolü	protoknúť	protokolü	N;INAN;NOM;MASC;SG	N;ACC;SG;3
protokol	protokol	protoknúť	protokol	N;INAN;NOM;MASC;SG	
vnútorný	dahili	vnútorný	dahil	ADJ;ANIM;NOM;MASC;SG	
vnútorný	içsel	vnútorný	içsel	ADJ;ANIM;NOM;MASC;SG	
drží	holding	držať	hol	V;IPFV;IND;SG;3;POS;PRS;FIN	
drží	tutar	držať	tut	V;IPFV;IND;SG;3;POS;PRS;FIN	
vyrábať	üretme	vyrábať	üre	V;IPFV;POS;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
klasická	klasik	klasický	klasik	ADJ;NOM;FEM;SG	
klasická	klasik	klasický	klasik	ADJ;NOM;FEM;SG	
latinskej	latince	latinský	latince	ADJ;GEN;FEM;SG	
latinskej	latin	latinský	latin	ADJ;GEN;FEM;SG	
vlak	trenle	vlak	trenl	N;INAN;NOM;MASC;SG	N;INS;SG;3
vlak	tren	vlak	tren	N;INAN;NOM;MASC;SG	
jednota	birlik	jednota	birlik	N;NOM;FEM;SG	
doktorát	doktora	doktorát	doktora	N;INAN;NOM;MASC;SG	
špecifické	spesifik	špecifický	spesifik	ADJ;NOM;NEUT;SG	
špecifické	belirli	špecifický	belirli	ADJ;NOM;NEUT;SG	
scéna	sahne	scéna	sahne	N;NOM;FEM;SG	
blízke	yakındaki	blízky	yakındaki	ADJ;NOM;NEUT;PL	ADJ;ESS;SG;3
blízke	yakınlardaki	blízky	yakınlardaki	ADJ;NOM;NEUT;PL	ADJ;ESS;PL;3
blízke	yakınında	blízky	yakın	ADJ;NOM;NEUT;PL	ADJ;ESS;SG;3
blízke	yakınlarda	blízky	yakın	ADJ;NOM;NEUT;PL	ADJ;ESS;PL;3
blízke	yakın	blízky	yakın	ADJ;NOM;NEUT;PL	
zaujímavosti	ilginç	zaujímavosť	ilginç	N;NOM;FEM;PL	
zaujímavosti	enteresan	zaujímavosť	enteresan	N;NOM;FEM;PL	
herbert	herbert	herbert	herbert	N;ANIM;NOM;MASC;SG	
rafael	rafael	rafael	rafael	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
kladie	koyar	kladie	koy	V;IPFV;IND;SG;3;POS;PRS;FIN	
leto	yaza	leto	yaza	N;NOM;NEUT;SG	
leto	yaz	leto	yaz	N;NOM;NEUT;SG	
dostupný	mevcuttur	dostupný	mevcut	ADJ;ANIM;NOM;MASC;SG	
dostupný	müsait	dostupný	müsait	ADJ;ANIM;NOM;MASC;SG	
dostupný	mevcut	dostupný	mevcut	ADJ;ANIM;NOM;MASC;SG	
dostupný	kullanılabilir	dostupný	kullan	ADJ;ANIM;NOM;MASC;SG	V;IPFV;POT;SG;3;POS;PASS
silver	gümüş	silver	gümüş	N;ANIM;NOM;MASC;SG	
silver	silver	silver	silve	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
mlyn	mill	mlyn	mill	N;INAN;NOM;MASC;SG	
mlyn	değirmen	mlyn	değir	N;INAN;NOM;MASC;SG	
viem	bil	vedieť	bil	V;IPFV;IND;SG;1;POS;PRS;FIN	
viem	biliyor	vedieť	bil	V;IPFV;IND;SG;1;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
viem	bilin	vedieť	bil	V;IPFV;IND;SG;1;POS;PRS;FIN	
singles	tek	singles	tek	N;INAN;NOM;MASC;SG	
singles	bekarlar	singles	bek	N;INAN;NOM;MASC;SG	N;NOM;PL;3
typicky	tipik	typicky	tipik	ADV	
typicky	genellikle	typicky	genellikle	ADV	
typicky	tipik	typicky	tipik	ADV	
zamerané	odaklanmış	zameraný	odakla	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
zamerané	odaklı	zameraný	odaklı	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
hdp	gsyih	hdp	gsyih	N;INAN;NOM;MASC;SG	
pevné	katı	pevný	kat	ADJ;NOM;NEUT;SG	
pevné	sağlam	pevný	sağlam	ADJ;NOM;NEUT;SG	
zelené	yeşile	zelený	yeşil	ADJ;NOM;NEUT;SG	
zelené	yeşillik	zelený	yeşillik	ADJ;NOM;NEUT;SG	N;NOM;SG;3
zelené	green	zelený	gre	ADJ;NOM;NEUT;SG	
zelené	yeşili	zelený	yeşil	ADJ;NOM;NEUT;SG	ADJ;ACC;SG;3
são	são	são	são	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
zástupcovia	ajan	zástupca	aj	N;ANIM;NOM;MASC;PL	
moderný	modern	moderný	modern	ADJ;ANIM;NOM;MASC;SG	
moderný	çağdaş	moderný	çağdaş	ADJ;ANIM;NOM;MASC;SG	
francesco	francesco	francesco	francesco	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
prejavy	konuşmalar	prejav	konuş	N;INAN;NOM;MASC;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
kontroly	kontrolleri	kontrola	kontrol	N;NOM;FEM;PL	N;ACC;PL;3
kontroly	teftiş	kontrola	teftiş	N;NOM;FEM;PL	
vybrané	seçme	vybraný	seç	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
vybrané	seçilmiş	vybraný	seç	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
vybrané	seçilen	vybraný	seç	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
vybrané	seçili	vybraný	seçili	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
vybrané	seçildi	vybraný	seç	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
dánska	danimarka	dánsky	danim	ADJ;NOM;FEM;SG	
dánska	poğaça	dánsky	poğaç	ADJ;NOM;FEM;SG	N;NOM;SG;3
dánska	danimarka	dánsky	danim	ADJ;NOM;FEM;SG	
milión	milyon	milión	milyon	NUM;NOM;NEUT;SG	
boys	oğlanlar	boys	oğlan	PROPN;ANIM;NOM;MASC;SG	N;NOM;PL;3
boys	gençler	boys	genç	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;PL;3
boys	çocuklar	boys	çocuk	PROPN;ANIM;NOM;MASC;SG	N;NOM;PL;3
boys	cocuklar	boys	cocuk	PROPN;ANIM;NOM;MASC;SG	N;NOM;PL;3
diskusiu	tartışma	diskusia	tartış	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
set	set	set	set	N;INAN;NOM;MASC;SG	
set	seti	set	set	N;INAN;NOM;MASC;SG	
spôsoby	görgü	spôsob	görgü	N;INAN;NOM;MASC;PL	
spôsoby	terbiye	spôsob	terbiye	N;INAN;NOM;MASC;PL	
dosiahnutie	ulaşmak	dosiahnutie	ulaş	N;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
dosiahnutie	başarı	dosiahnutie	başarı	N;NOM;NEUT;SG	
dosiahnutie	başarmak	dosiahnutie	başar	N;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
individuálne	bireysel	individuálne	bireysel	ADV	
individuálne	birey	individuálne	birey	ADV	
pravdy	doğrular	pravda	doğru	N;GEN;FEM;SG	ADJ;NOM;PL;3
pravdy	hakikat	pravda	hakikat	N;GEN;FEM;SG	
pravdy	gerçekler	pravda	gerçek	N;GEN;FEM;SG	ADJ;NOM;PL;3
pravdy	doğruluk	pravda	doğruluk	N;GEN;FEM;SG	N;NOM;SG;3
pravdy	gerçek	pravda	gerçek	N;GEN;FEM;SG	
iau	iau	iau	iau	N;NOM;MASC;SG	
písmen	mektup	písmen	mektup	N;NOM;NEUT;PL	N;NOM;SG;3
písmen	harf	písmen	harf	N;NOM;NEUT;PL	
demo	demo	demo	demo	INTJ	
grafické	grafiksel	grafický	grafiksel	ADJ;NOM;NEUT;SG	
grafické	grafik	grafický	grafik	ADJ;NOM;NEUT;SG	
grafické	grafik	grafický	grafik	ADJ;NOM;NEUT;SG	
záliv	körfez	záliv	körfez	N;INAN;NOM;MASC;SG	
záliv	koyu	záliv	koyu	N;INAN;NOM;MASC;SG	
záliv	körfez	záliv	körfez	N;INAN;NOM;MASC;SG	
záliv	defne	záliv	defne	N;INAN;NOM;MASC;SG	
záliv	bay	záliv	bay	N;INAN;NOM;MASC;SG	
moon	ay	moon	ay	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
moon	moon	moon	moon	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
izraela	israil	izrael	israil	N;NOM;FEM;SG	PROPN;NOM;SG;3
spravodlivosti	adalet	spravodlivosť	adalet	N;NOM;FEM;PL	
regióny	bölgeleri	región	bölge	N;INAN;NOM;MASC;PL	N;ACC;PL;3
kurt	kurt	kurt	kurt	PROPN;ANIM;NOM;MASC;SG	
kurt	kürt	kurt	kürt	PROPN;ANIM;NOM;MASC;SG	
samovraždu	intiharı	samovražda	intihar	N;ACC;FEM;SG	N;NOM;SG;3
samovraždu	intihar	samovražda	intihar	N;ACC;FEM;SG	
osobu	kişi	osoba	kişi	N;ACC;FEM;SG	N;NOM;SG;3
osobu	şahıs	osoba	şahıs	N;ACC;FEM;SG	
osobu	kişiye	osoba	kişi	N;ACC;FEM;SG	N;DAT;SG;3
osobu	insan	osoba	insan	N;ACC;FEM;SG	N;NOM;SG;3
osobu	kisi	osoba	kisi	N;ACC;FEM;SG	
vlasti	vatan	vlasť	vat	N;DAT;FEM;SG	
vlasti	anavatan	vlasť	anavat	N;DAT;FEM;SG	
vlasti	vatan	vlasť	vat	N;DAT;FEM;SG	
polície	polis	polícia	polis	N;NOM;FEM;PL	
výrazné	belirgin	výrazný	belirgin	ADJ;NOM;NEUT;SG	
výrazné	önemli	výrazný	önemli	ADJ;NOM;NEUT;SG	
zelený	yeşile	zelený	yeşil	ADJ;ANIM;NOM;MASC;SG	
zelený	yeşillik	zelený	yeşillik	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG;3
zelený	green	zelený	gre	ADJ;ANIM;NOM;MASC;SG	
zelený	yeşili	zelený	yeşil	ADJ;ANIM;NOM;MASC;SG	ADJ;ACC;SG;3
wright	wright	wright	wright	PROPN;ANIM;NOM;MASC;SG	
profesionálne	mesleki	profesionálny	mesleki	ADV	
profesionálne	profesyonel	profesionálny	profesyonel	ADV	
lucia	lucie	lucí	lucie	PROPN;NOM;FEM;SG	
lucia	lucia	lucí	lucia	PROPN;NOM;FEM;SG	PROPN;NOM;SG;3
ročné	yıllık	ročný	yıllık	ADJ;NOM;NEUT;SG	
ročné	senelik	ročný	senelik	ADJ;NOM;NEUT;SG	
ročné	yıllık	ročný	yıllık	ADJ;NOM;NEUT;SG	
ročné	senelik	ročný	senelik	ADJ;NOM;NEUT;SG	
prísne	katı	prísne	kat	ADV	
nájdené	bulunmuş	nájdený	bul	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
nájdené	bulundu	nájdený	bulun	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST
nájdené	buldum	nájdený	bul	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;1;POS;PST
juhoslávie	yugoslavya	juhoslávie	yugoslavya	N;NOM;FEM;PL	N;NOM;SG;3
typická	tipik	typický	tipik	ADJ;NOM;FEM;SG	
oscar	oscar	oscar	oscar	PROPN;ANIM;NOM;MASC;SG	
oscar	oskar	oscar	oskar	PROPN;ANIM;NOM;MASC;SG	
hrdinu	kahramanlık	hrdina	kahramanlık	N;ANIM;ACC;MASC;SG	N;NOM;SG;3
hrdinu	hero	hrdina	hero	N;ANIM;ACC;MASC;SG	
hrdinu	kahraman	hrdina	kahraman	N;ANIM;ACC;MASC;SG	
hrdinu	yiğit	hrdina	yiğit	N;ANIM;ACC;MASC;SG	
erupcie	patlamalar	erupcia	patla	N;NOM;FEM;PL	
vnútorná	dahili	vnútorný	dahil	ADJ;NOM;FEM;SG	
vnútorná	içsel	vnútorný	içsel	ADJ;NOM;FEM;SG	
