категория	luokan	категория	luokka	N;INAN;NOM;FEM;SG	N;GEN;SG
активный	aktiivisia	активный	aktiivinen	ADJ;NOM;MASC;SG	ADJ;PRT;PL
активный	aktiiviset	активный	aktiivinen	ADJ;NOM;MASC;SG	ADJ;NOM;PL
активный	aktiivisena	активный	aktiivinen	ADJ;NOM;MASC;SG	ADJ;FRML;SG
охватывает	katettu	охватывать	kattaa	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NOM;SG;V.PTCP;PASS
охватывает	kattoi	охватывать	kattaa	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
охватывает	peitetty	охватывать	peittää	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NOM;SG;V.PTCP;PASS
охватывает	kannet	охватывать	kannet	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL
значимые	merkityksellistä	значимый	merkityksellinen	ADJ;NOM;PL	ADJ;PRT;SG
значимые	merkityksellinen	значимый	merkityksellinen	ADJ;NOM;PL	ADJ;NOM;SG
значимые	mielekästä	значимый	mielekäs	ADJ;NOM;PL	ADJ;PRT;SG
общественности	julkinen	общественность	julkinen	N;INAN;NOM;FEM;SG	ADJ;NOM;SG
общественности	julkisen	общественность	julkinen	N;INAN;NOM;FEM;SG	ADJ;GEN;SG
общественности	julkiset	общественность	julkinen	N;INAN;NOM;FEM;SG	ADJ;NOM;PL
ног	nog	нога	nog	N;INAN;GEN;FEM;PL	INTJ
последовательность	johdonmukaisuutta	последовательность	johdon#mukaisuus	N;INAN;NOM;FEM;SG	N;PRT;SG
последовательность	johdonmukaisuuden	последовательность	johdon#mukaisuus	N;INAN;NOM;FEM;SG	N;GEN;SG
присутствие	läsnäolon	присутствие	läsnä#olo	N;INAN;NOM;NEUT;SG	N;GEN;SG
присутствие	läsnä	присутствие	läsnä	N;INAN;NOM;NEUT;SG	ADV
постоянное	pysyvää	постоянный	pysyvä	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
постоянное	jatkuvasti	постоянный	jatkuvasti	ADJ;NOM;NEUT;SG	ADV
постоянное	jatkuvaa	постоянный	jatkuva	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
постоянное	vakio	постоянный	vakio	ADJ;NOM;NEUT;SG	N;NOM;SG
ячейки	selli	ячейка	selli	N;INAN;NOM;FEM;PL	N;NOM;SG
ячейки	solu	ячейка	solu	N;INAN;NOM;FEM;PL	N;NOM;SG
ячейки	solun	ячейка	solu	N;INAN;NOM;FEM;PL	N;GEN;SG
ячейки	solujen	ячейка	solu	N;INAN;NOM;FEM;PL	N;GEN;PL
ячейки	soluja	ячейка	solu	N;INAN;NOM;FEM;PL	N;PRT;PL
отлично	hienoa	отлично	hieno	ADV	ADJ;PRT;SG
терапии	terapiaa	терапия	terapia	N;INAN;NOM;FEM;PL	N;PRT;SG
терапии	hoidon	терапия	hoito	N;INAN;NOM;FEM;PL	N;GEN;SG
терапии	terapia	терапия	terapa	N;INAN;NOM;FEM;PL	N;NOM;SG
терапии	hoitojen	терапия	hoito	N;INAN;NOM;FEM;PL	N;GEN;PL
клод	claude	клод	claude	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
блокировать	esto	блокировать	esto	V;IPFV;NFIN;ACT	N;NOM;SG
блокировать	block	блокировать	block	V;IPFV;NFIN;ACT	N;NOM;SG
аспекты	näkökohtia	аспект	näkö#kohta	N;INAN;NOM;MASC;PL	N;PRT;PL
понимания	ymmärtää	понимание	ymmärtää	N;INAN;GEN;NEUT;SG	V;IND;SG;3;PRS;FIN;ACT
понимания	yhteisymmärrys	понимание	yhteis#ymmärrys	N;INAN;GEN;NEUT;SG	N;NOM;SG
понимания	ymmärtäminen	понимание	ymmärtäminen	N;INAN;GEN;NEUT;SG	N;NOM;SG
понимания	ymmärrys	понимание	ymmärrys	N;INAN;GEN;NEUT;SG	N;NOM;SG
понимания	ymmärtäväinen	понимание	ymmärtäväinen	N;INAN;GEN;NEUT;SG	ADJ;NOM;SG
понимания	ymmärrystä	понимание	ymmärrys	N;INAN;GEN;NEUT;SG	N;PRT;SG
доступен	saatavissa	доступный	saada	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IN+ESS;PL;V.PTCP;PASS
доступен	käytettävissä	доступный	käyttää	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IN+ESS;PL;V.PTCP;PASS
доступен	tarjolla	доступный	tarjolla	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADV
доступен	saatavilla	доступный	saada	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;AT+ESS
;PL;V.PTCP;PASS
пуэрто	puerto	пуэрто	puerto	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
упоминает	mainitaan	упоминать	mainita	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;PASS
упоминает	maininnat	упоминать	maininta	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL
миль	kilometrejä	миля	kilo#metri	N;INAN;GEN;FEM;PL	N;PRT;PL
миль	kilometriä	миля	kilo#metri	N;INAN;GEN;FEM;PL	N;PRT;SG
миль	miles	миля	miles	N;INAN;GEN;FEM;PL	PROPN;NOM;SG
процедуры	menettelyjä	процедура	menettely	N;INAN;NOM;FEM;PL	N;PRT;PL
процедуры	toimenpide	процедура	toimen#pide	N;INAN;NOM;FEM;PL	N;NOM;SG
процедуры	menettelytapa	процедура	menettely#tapa	N;INAN;NOM;FEM;PL	N;NOM;SG
процедуры	menettely	процедура	menettely	N;INAN;NOM;FEM;PL	N;NOM;SG
отказывается	kieltäytyy	отказываться	kieltäytyä	V;IPFV;IND;SG;3;PRS;FIN;MID	V;IND;SG;3;PRS;FIN;ACT
адреса	osoitteita	адрес	osoite	N;INAN;NOM;MASC;PL	N;PRT;PL
адреса	osoite	адрес	osoite	N;INAN;NOM;MASC;PL	N;NOM;SG
адреса	osoitteen	адрес	osoite	N;INAN;NOM;MASC;PL	N;GEN;SG
обнаружен	havaitut	обнаружить	havaita	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
вращения	kierto	вращение	kierto	N;INAN;NOM;NEUT;PL	N;NOM;SG
задания	tehtäviä	задание	tehtävä	N;INAN;NOM;NEUT;PL	N;PRT;PL
поздно	myöhäinen	поздно	myöhäinen	ADV	ADJ;NOM;SG
уточнить	selvennetään	уточнить	selventää	V;PFV;NFIN;ACT	V;IND;PRS;FIN;PASS
уточнить	selkeyttää	уточнить	selkeyttää	V;PFV;NFIN;ACT	N;PRT;SG
льюис	lewis	льюис	lewis	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
льюис	lewisin	льюис	lewisin	N;ANIM;NOM;MASC;SG	ADJ;GEN;SG
добыча	saalista	добыча	saali	N;INAN;NOM;FEM;SG	N;PRT;SG
мыс	cape	мы	cape	N;INAN;NOM;MASC;SG	
мыс	kap	мы	kap	N;INAN;NOM;MASC;SG	N;GEN;SG
желания	halua	желание	haluta	N;INAN;NOM;NEUT;PL	V;IMP;SG;2;FIN;ACT
желания	halun	желание	halu	N;INAN;NOM;NEUT;PL	N;GEN;SG
желания	halu	желание	halu	N;INAN;NOM;NEUT;PL	N;NOM;SG
желания	haluaa	желание	haluta	N;INAN;NOM;NEUT;PL	V;IND;SG;0;PRS;FIN;ACT
желания	toiveita	желание	toive	N;INAN;NOM;NEUT;PL	N;PRT;PL
желания	toivoo	желание	toivoa	N;INAN;NOM;NEUT;PL	V;IND;SG;3;PRS;FIN;ACT
желания	haluja	желание	halu	N;INAN;NOM;NEUT;PL	N;PRT;PL
ветра	tuulia	ветер	tuuli	N;INAN;GEN;MASC;SG	N;PRT;PL
ветра	tuulet	ветер	tuuli	N;INAN;GEN;MASC;SG	N;NOM;PL
ветра	tuulta	ветер	tuuli	N;INAN;GEN;MASC;SG	N;PRT;SG
ветра	tuuli	ветер	tuuli	N;INAN;GEN;MASC;SG	N;NOM;SG
училась	opinnot	учиться	opinto	V;IPFV;FEM;IND;SG;PST;FIN;MID	N;NOM;PL
училась	opiskeli	учиться	opiskella	V;IPFV;FEM;IND;SG;PST;FIN;MID	V;IND;SG;3;PST;FIN;ACT
училась	tutkittu	учиться	tutkia	V;IPFV;FEM;IND;SG;PST;FIN;MID	V;NOM;SG;V.PTCP;PASS
ревизии	tilintarkastus	ревизия	tilin#tarkastus	N;INAN;NOM;FEM;PL	N;NOM;SG
ревизии	tarkastuksen	ревизия	tarkastus	N;INAN;NOM;FEM;PL	N;GEN;SG
ревизии	tarkastus	ревизия	tarkastus	N;INAN;NOM;FEM;PL	N;NOM;SG
ревизии	tarkastusten	ревизия	tarkastus	N;INAN;NOM;FEM;PL	N;GEN;PL
роджер	roger	роджер	roger	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
пропаганды	propagandaa	пропаганда	propaganda	N;INAN;NOM;FEM;PL	N;PRT;SG
остановки	pysähtyy	остановка	pysähtyä	N;INAN;NOM;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
сравнения	vertailua	сравнение	vertailu	N;INAN;NOM;NEUT;SG	N;PRT;SG
сравнения	vertailuja	сравнение	vertailu	N;INAN;NOM;NEUT;SG	N;PRT;PL
роза	ruusun	роза	ruusu	N;INAN;NOM;FEM;SG	N;GEN;SG
роза	rose	роза	rose	N;INAN;NOM;FEM;SG	
потока	virtaus	поток	virtaus	N;INAN;GEN;MASC;SG	N;NOM;SG
потока	virta	поток	virta	N;INAN;GEN;MASC;SG	N;NOM;SG
потока	virrat	поток	virra	N;INAN;GEN;MASC;SG	N;NOM;PL
потока	virtaa	поток	virta	N;INAN;GEN;MASC;SG	N;PRT;SG
обычный	normaalia	обычный	normaali	ADJ;NOM;MASC;SG	ADJ;PRT;SG
обычный	tavalliset	обычный	tavallinen	ADJ;NOM;MASC;SG	ADJ;NOM;PL
корее	korean	корея	korea	N;INAN;NOM;FEM;SG	N;GEN;SG
признана	tunnustetaan	признать	tunnustaa	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;IND;PRS;FIN;PASS
признана	myönsi	признать	myöntää	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
признана	tunnistin	признать	tunnistaa	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;IND;SG;1;PST;FIN;ACT
признана	tunnisti	признать	tunnistaa	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
частный	yksityisiä	частный	yksityinen	ADJ;NOM;MASC;SG	ADJ;PRT;PL
частный	yksityiset	частный	yksityinen	ADJ;NOM;MASC;SG	ADJ;NOM;PL
частный	sotamies	частный	sota#mies	ADJ;NOM;MASC;SG	N;NOM;SG
частный	yksityisen	частный	yksityinen	ADJ;NOM;MASC;SG	ADJ;GEN;SG
открывается	avautuu	открываться	avautua	V;IPFV;IND;SG;3;PRS;FIN;MID	V;IND;SG;3;PRS;FIN;ACT
открывается	aukeaa	открываться	aueta	V;IPFV;IND;SG;3;PRS;FIN;MID	V;IND;SG;3;PRS;FIN;ACT
уравнения	yhtälö	уравнение	yhtälö	N;INAN;NOM;NEUT;PL	N;NOM;SG
уравнения	yhtälöitä	уравнение	yhtälö	N;INAN;NOM;NEUT;PL	N;PRT;PL
духовного	henkinen	духовный	henkinen	ADJ;GEN;MASC;SG	ADJ;NOM;SG
духовного	henkistä	духовный	henkinen	ADJ;GEN;MASC;SG	N;PRT;SG
духовного	hengellinen	духовный	hengellinen	ADJ;GEN;MASC;SG	ADJ;NOM;SG
готовы	valmis	готовый	valmis	ADJ;PL	ADJ;NOM;SG
готовы	valmiina	готовый	valmis	ADJ;PL	ADJ;FRML;SG
мирный	rauhallista	мирный	rauhallinen	ADJ;NOM;MASC;SG	ADJ;PRT;SG
разрушен	tuhosi	разрушить	tuhota	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
разрушен	tuhoutunut	разрушить	tuhoutua	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
аналог	analoginen	аналог	analoginen	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
гей	homoja	гей	homo	N;ANIM;NOM;MASC;SG	N;PRT;PL
очереди	jonossa	очередь	jono	N;INAN;NOM;FEM;PL	N;IN+ESS;SG
очереди	jono	очередь	jono	N;INAN;NOM;FEM;PL	N;NOM;SG
очереди	jonoon	очередь	jono	N;INAN;NOM;FEM;PL	N;IN+ALL;SG
очереди	jonossa	очередь	jono	N;INAN;NOM;FEM;PL	N;IN+ESS;SG
падает	putoaminen	падать	putoaminen	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;SG
падает	falls	падать	falls	V;IPFV;IND;SG;3;PRS;FIN;ACT	
слухи	huhujen	слух	huhu	N;INAN;NOM;MASC;PL	N;GEN;PL
слухи	huhu	слух	huhu	N;INAN;NOM;MASC;PL	N;NOM;SG
слухи	juoruja	слух	juoru	N;INAN;NOM;MASC;PL	N;PRT;PL
слухи	huhuja	слух	huhu	N;INAN;NOM;MASC;PL	N;PRT;PL
слухи	huhuja	слух	huhu	N;INAN;NOM;MASC;PL	N;PRT;PL
слухи	huhu	слух	huhu	N;INAN;NOM;MASC;PL	N;NOM;SG
дочерей	tyttäret	дочь	tytär	N;ANIM;GEN;FEM;PL	N;NOM;PL
югославия	jugoslaviassa	югославие	jugos#lavi	N;INAN;NOM;NEUT;PL	N;IN+ESS;SG
югославия	jugoslavian	югославие	jugoslavi	N;INAN;NOM;NEUT;PL	N;GEN;SG
словении	slovenia	словение	sloven	N;INAN;NOM;NEUT;SG	N;NOM;PL
словении	sloveniassa	словение	slovenia	N;INAN;NOM;NEUT;SG	N;IN+ESS;SG
словении	slovenian	словение	slovenia	N;INAN;NOM;NEUT;SG	N;GEN;PL
словении	slovenian	словение	slovenia	N;INAN;NOM;NEUT;SG	N;GEN;PL
словении	slovenia	словение	sloven	N;INAN;NOM;NEUT;SG	N;NOM;PL
словении	slovenian	словение	slovenia	N;INAN;NOM;NEUT;SG	N;GEN;PL
огайо	ohio	огато	ohio	N;INAN;NOM;MASC;SG	
огайо	ohion	огато	ohio	N;INAN;NOM;MASC;SG	N;GEN;SG
драфт	luonnosta	драфт	luonnos	N;INAN;NOM;MASC;SG	N;IN+ABL;SG
достоинства	ihmisarvo	достоинство	ihmis#arvo	N;INAN;NOM;NEUT;PL	N;NOM;SG
достоинства	arvokkuutta	достоинство	arvokkuus	N;INAN;NOM;NEUT;PL	N;PRT;SG
стратегии	strategioita	стратегия	strategia	N;INAN;NOM;FEM;PL	N;PRT;PL
дона	dona	дон	dona	N;INAN;NOM;MASC;SG	INTJ
дона	don	дон	don	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
церковных	kirkollinen	церковный	kirkollinen	ADJ;GEN;PL	ADJ;NOM;SG
мехико	méxico	мехико	méxico	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
компонентов	osat	компонент	osa	N;INAN;GEN;MASC;PL	N;NOM;PL
компонентов	komponentit	компонент	komponentti	N;INAN;GEN;MASC;PL	N;NOM;PL
легче	sytytin	легкий	sytyttää	ADJ;CMPR	N;NOM;SG
легче	helpommin	легкий	helposti	ADJ;CMPR	ADV;CMPR
легче	helpottaa	легкий	helpottaa	ADJ;CMPR	V;IND;SG;3;PRS;FIN;ACT
легче	helppo	легкий	helppo	ADJ;CMPR	ADJ;NOM;SG
легче	helppoa	легкий	helppo	ADJ;CMPR	ADJ;PRT;SG
оки	oki	ока	oki	N;INAN;NOM;FEM;PL	N;NOM;SG
немногих	harvat	немногие	harva	ADJ;GEN;PL	PRO;NOM;PL
немногих	muutaman	немногие	muutama	ADJ;GEN;PL	PRO;GEN;SG
немногих	harva	немногие	harva	ADJ;GEN;PL	PRO;NOM;SG
немногих	muutama	немногие	muutama	ADJ;GEN;PL	PRO;NOM;SG
прага	prahassa	праг	praha	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
прага	prahan	праг	praha	N;INAN;NOM;FEM;SG	N;GEN;SG
прага	praha	праг	praha	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
подтверждение	vahvistuksen	подтверждение	vahvistus	N;INAN;NOM;NEUT;SG	N;GEN;SG
подтверждение	vahvistusta	подтверждение	vahvistus	N;INAN;NOM;NEUT;SG	N;PRT;SG
подтверждение	vahvistaa	подтверждение	vahvistaa	N;INAN;NOM;NEUT;SG	V;IND;SG;PRS;FIN;ACT
подтверждение	vahvista	подтверждение	vahvistaa	N;INAN;NOM;NEUT;SG	V;IMP;SG;2;FIN;ACT
раненых	haavoittuneet	раненый	haavoittua	N;ANIM;GEN;MASC;PL	V;NOM;PL;V.PTCP;ACT
раненых	haavoittuneita	раненый	haavoittua	N;ANIM;GEN;MASC;PL	V;PRT;PL;V.PTCP;ACT
раненых	haavoittunut	раненый	haavoittua	N;ANIM;GEN;MASC;PL	V;NOM;SG;V.PTCP;ACT
минимальным	minimaalinen	минимальный	minimaalinen	ADJ;INS;NEUT;SG	ADJ;NOM;SG
праге	prahassa	прага	praha	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
праге	prahan	прага	praha	N;INAN;NOM;MASC;SG	N;GEN;SG
праге	praha	прага	praha	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
тейлор	taylor	тейлор	taylor	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
конфедерации	konfederaation	конфедерация	konfederaatio	N;INAN;NOM;FEM;PL	N;GEN;SG
вступила	liittyneet	вступить	liittyä	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;NOM;PL;V.PTCP;ACT
вступила	liittyivät	вступить	liittyä	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;PL;3;PST;FIN;ACT
традиционные	perinteisiä	традиционный	perinteinen	ADJ;NOM;PL	ADJ;PRT;PL
традиционные	perinteinen	традиционный	perinteinen	ADJ;NOM;PL	ADJ;NOM;SG
питание	ruokaa	питание	ruoka	N;INAN;NOM;NEUT;SG	N;PRT;SG
питание	elintarvikkeet	питание	elin#tarvike	N;INAN;NOM;NEUT;SG	N;NOM;PL
волна	aallon	волна	aalto	N;INAN;NOM;FEM;SG	N;GEN;SG
владельца	omistajan	владелец	omistaja	N;ANIM;ACC;MASC;SG	N;GEN;SG
владельца	omistaja	владелец	omistaja	N;ANIM;ACC;MASC;SG	N;NOM;SG
кларк	clarken	кларк	clarke	N;ANIM;NOM;MASC;SG	N;GEN;SG
кларк	clarkin	кларк	clark	N;ANIM;NOM;MASC;SG	N;GEN;SG
кларк	clark	кларк	clark	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
саша	sascha	саш	sascha	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
саша	sasha	саш	sasha	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
трудности	vaikeuksia	трудность	vaikeus	N;INAN;NOM;FEM;PL	N;PRT;PL
трудности	vaikeus	трудность	vaikeus	N;INAN;NOM;FEM;PL	N;NOM;SG
трудности	vaikeuksia	трудность	vaikeus	N;INAN;NOM;FEM;PL	N;PRT;PL
обнаружения	osoittaminen	обнаружение	osoittaminen	N;INAN;NOM;NEUT;PL	N;NOM;SG
обнаружения	toteaminen	обнаружение	toteaminen	N;INAN;NOM;NEUT;PL	N;NOM;SG
обнаружения	havaitseminen	обнаружение	havaitseminen	N;INAN;NOM;NEUT;PL	N;NOM;SG
мосты	siltoja	мост	silta	N;INAN;NOM;MASC;PL	N;PRT;PL
мосты	siltojen	мост	silta	N;INAN;NOM;MASC;PL	N;GEN;PL
ночной	yöllisiä	ночной	yöllinen	ADJ;NOM;MASC;SG	ADJ;PRT;PL
холм	kukkulalle	холм	kukkula	N;INAN;NOM;MASC;SG	N;AT+ALL;SG
холм	hill	холм	hillemmäk	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
примечание	huom	примечание	huomen	N;INAN;NOM;NEUT;SG	INTJ
существующие	olemassa	существовать	olla	V;IPFV;NOM;PL;PRS;V.PTCP;ACT	V;IN+ESS;SG;NFIN;ACT
существующие	nykyiset	существовать	nykyinen	V;IPFV;NOM;PL;PRS;V.PTCP;ACT	ADJ;NOM;PL
марш	marsh	марш	marsh	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
марш	marssi	марш	marssia	N;INAN;NOM;MASC;SG	V;IND;SG;3;PST;FIN;ACT
марш	maaliskuuta	марш	maaliskuu	N;INAN;NOM;MASC;SG	N;PRT;SG
марш	marssia	марш	marssi	N;INAN;NOM;MASC;SG	V;SG;NFIN;ACT
толстого	tolstoi	толстой	tolstaa	ADJ;ACC;MASC;SG	N;NOM;SG
открыли	avattu	открыть	avata	V;PFV;IND;PL;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
открыли	avattiin	открыть	avata	V;PFV;IND;PL;PST;FIN;ACT	V;IND;PST;FIN;PASS
открыли	avasi	открыть	avata	V;PFV;IND;PL;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
турок	turkkilainen	турок	turkki#lainen	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
турок	turkkilaiset	турок	turkki#lainen	N;ANIM;NOM;MASC;SG	N;NOM;PL
турок	turkkilaisia	турок	turkki#lainen	N;ANIM;NOM;MASC;SG	N;PRT;PL
житель	kotimaiset	житель	kotimainen	N;ANIM;NOM;MASC;SG	ADJ;NOM;PL
житель	kotimainen	житель	koti#mainen	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
минуту	minuutti	минута	minuutti	N;INAN;ACC;FEM;SG	N;NOM;SG
минуту	minuutissa	минута	minuutti	N;INAN;ACC;FEM;SG	N;IN+ESS;SG
минуту	minuutin	минута	minuutti	N;INAN;ACC;FEM;SG	N;GEN;SG
дворян	aatelisten	дворянин	aatelinen	N;ANIM;GEN;MASC;PL	ADJ;GEN;PL
повстанцев	kapinallisia	повстанец	kapinallinen	N;ANIM;GEN;MASC;PL	ADJ;PRT;PL
повстанцев	kapinalliset	повстанец	kapinallinen	N;ANIM;GEN;MASC;PL	ADJ;NOM;PL
повстанцев	kapinallisia	повстанец	kapinallinen	N;ANIM;GEN;MASC;PL	ADJ;PRT;PL
повстанцев	kapinalliset	повстанец	kapinallinen	N;ANIM;GEN;MASC;PL	ADJ;NOM;PL
повстанцев	kapinallinen	повстанец	kapinallinen	N;ANIM;GEN;MASC;PL	ADJ;NOM;SG
отмечено	merkityt	отметить	merkitä	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;PL
хорватия	kroatian	хорватие	kroatia	N;INAN;NOM;FEM;SG	N;GEN;SG
менеджер	managerin	менеджер	manageri	N;ANIM;NOM;MASC;SG	N;GEN;SG
описаны	kuvailtu	описать	kuvailla	V;PFV;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
описаны	kuvaillut	описать	kuvailla	V;PFV;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
описаны	kuvattu	описать	kuvata	V;PFV;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
сквозь	kautta	сквозь	kautta	ADP	ADV
сквозь	läpi	сквозь	läpi	ADP	ADV
бар	baariin	бар	baari	N;INAN;NOM;MASC;SG	N;IN+ALL;SG
бар	baarissa	бар	baari	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
бар	baarin	бар	baari	N;INAN;NOM;MASC;SG	N;GEN;SG
состояли	koostui	состоять	koostua	V;IPFV;IND;PL;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
начальная	alustavat	начальный	alustaa	ADJ;NOM;FEM;SG	V;PL;3;FIN;ACT
антоний	anthony	антоний	anthony	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
осады	piiritys	осада	piiritys	N;INAN;NOM;FEM;PL	N;NOM;SG
кабинета	hallitus	кабинет	hallitus	N;INAN;GEN;MASC;SG	N;NOM;SG
кабинета	kaappi	кабинет	kaappi	N;INAN;GEN;MASC;SG	N;NOM;SG
шахты	miinoja	шахта	miina	N;INAN;NOM;FEM;PL	N;PRT;PL
джузеппе	giuseppe	джузеппе	giusippe	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
модификация	muutokset	модификация	muutos	N;INAN;NOM;FEM;SG	N;NOM;PL
модификация	muutoksia	модификация	muutos	N;INAN;NOM;FEM;SG	N;PRT;PL
дагестан	dagestanin	дагестан	dagestan	N;INAN;NOM;MASC;SG	N;GEN;SG
еврейских	juutalaista	еврейский	juutalainen	ADJ;GEN;PL	N;PRT;SG
еврейских	juutalaiset	еврейский	juutalainen	ADJ;GEN;PL	N;NOM;PL
еврейских	juutalainen	еврейский	juutalainen	ADJ;GEN;PL	ADJ;NOM;SG
израильский	israelin	израильский	israeli	ADJ;NOM;MASC;SG	N;GEN;SG
