το	do	ο	do	DET;NOM;DEF;NEUT;SG	PROPN
αργό	lenta	αργό	lento	N;NOM;NEUT;SG	ADJ
αργό	lentos	αργό	lento	N;NOM;NEUT;SG	ADJ
αργό	ou	αργό	ou	N;NOM;NEUT;SG	CONJ
αργό	frean	αργό	frear	N;NOM;NEUT;SG	V
αργό	tranquilo	αργό	tranquilo	N;NOM;NEUT;SG	ADJ
φθορά	levar	φθορά	levar	N;NOM;FEM;SG	V
φθορά	levo	φθορά	levo	N;NOM;FEM;SG	V
φθορά	non	φθορά	non	N;NOM;FEM;SG	PART
φθορά	as	φθορά	o	N;NOM;FEM;SG	DET
συναίσθημα	sentir	συναίσθημα	sentir	N;NOM;NEUT;SG	V
ύπνο	durmir	ύπνο	durmir	N;ACC;MASC;SG	V
αναπνοή	hálito	αναπνοή	hálito	N;NOM;FEM;SG	ADJ
αναπνοή	respirar	αναπνοή	respirar	N;NOM;FEM;SG	V
ανασκαφή	extraer	ανασκαφή	extraer	N;NOM;FEM;SG	V
ανασκαφή	cavar	ανασκαφή	cavar	N;NOM;FEM;SG	V
ανασκαφή	píllalo	ανασκαφή	píllalo	N;NOM;FEM;SG	PROPN
γεια	ola	γεια	ola	V;PFV;IND;SG;1;PRS;FIN;ACT	N
γεια	ola	γεια	ola	V;PFV;IND;SG;1;PRS;FIN;ACT	N
καρποί	tola	καρπός	tola	N;NOM;MASC;PL	PROPN
στοκ	depósito	στοκ	depósito		N
θανάσιμα	mortal	θανάσιμος	mortal	ADV	ADJ
θανάσιμα	pecados	θανάσιμος	pecar	ADV	N
παρτίδα	moito	παρτίδα	moito	N;NOM;FEM;SG	ADV
παρτίδα	moita	παρτίδα	moito	N;NOM;FEM;SG	DET
παρτίδα	moitos	παρτίδα	moito	N;NOM;FEM;SG	DET
παρτίδα	moitas	παρτίδα	moito	N;NOM;FEM;SG	DET
συμφέρον	interesa	συμφέρον	interesar	N;NOM;NEUT;SG	V
οδήγηση	conducir	οδήγηση	conducir	N;NOM;FEM;SG	V
οδήγηση	conduzo	οδήγηση	conduzo	N;NOM;FEM;SG	PROPN
οδήγηση	conducir	οδήγηση	conducir	N;NOM;FEM;SG	V
οδήγηση	conducindo	οδήγηση	conducir	N;NOM;FEM;SG	V
οδήγηση	a	οδήγηση	o	N;NOM;FEM;SG	DET
δημοκρατίες	democráticos	δημοκρατία	democrático	N;NOM;FEM;PL	ADJ
δημοκρατίες	actual	δημοκρατία	actual	N;NOM;FEM;PL	ADJ
σενεγάλη	senegal	σενεγάλος	senegal	PROPN;ACC;FEM;SG	PROPN
σκοράρει	exames	σκοράρω	exame	V;PFV;NFIN;ACT	N
μπέρναρντ	bernard	μπέρναρντ	bernard		V
ορκίζεται	xura	ορκίζω	xuro	V;IPFV;IND;SG;3;PRS;FIN;PASS	N
διπλός	dobre	διπλός	dobre	DET;NOM;DEF;MASC;SG	N
διπλός	double	διπλός	double	DET;NOM;DEF;MASC;SG	PROPN
ιδανική	ideais	ιδανικός	ideal	ADJ;NOM;FEM;SG	N
τσάι	tomar	τσάι	tomar	N;NOM;NEUT;SG	V
τσάι	de	τσάι	de	N;NOM;NEUT;SG	ADP
τσάι	te	τσάι	te	N;NOM;NEUT;SG	PRO
πειραματικά	experimental	πειραματικά	experimental	ADV	ADJ
ασυνήθιστα	estraño	ασυνήθιστο	estraño	ADV	ADJ
συλλογικά	colectivo	συλλογικά	colectivo	ADV	N
συλλογικά	colectiva	συλλογικά	colectivo	ADV	ADJ
εκτεταμένο	a	εκτεταμένος	o	ADJ;NOM;NEUT;SG	DET
εισαγγελέα	fiscal	εισαγγελέας	fiscal	N;GEN;MASC;SG	ADJ
εναλλακτικό	alternativa	εναλλακτικός	alternativa	ADJ;NOM;NEUT;SG	N
αλάσκα	alaska	αλάσκα	alaska	PROPN;NOM;FEM;SG	N
έτοιμη	listos	έτοιμος	listo	ADJ;NOM;FEM;SG	V
έτοιμη	lista	έτοιμος	lista	ADJ;NOM;FEM;SG	N
έτοιμη	preparados	έτοιμος	preparar	ADJ;NOM;FEM;SG	N
έτοιμη	listo	έτοιμος	listo	ADJ;NOM;FEM;SG	N
έτοιμη	preparado	έτοιμος	preparado	ADJ;NOM;FEM;SG	N
δόκτωρ	médico	δόκτωρ	médico		N
δόκτωρ	doutor	δόκτωρ	doutor		N
ότο	otto	ότο	otto		N
γκυ	tipo	γκυ	tipo		N
γκυ	home	γκυ	home		N
γκαρσία	garcía	γκαρσία	garcía		PROPN
ροές	de	ροή	de	N;NOM;FEM;PL	ADP
έρνεστ	ernest	έρνεστ	ernest		PROPN
σύνηθες	de	σύνηθος	de	ADJ;NOM;NEUT;SG	ADP
σύνηθες	sempre	σύνηθος	sempre	ADJ;NOM;NEUT;SG	ADV
σύνηθες	normalidade	σύνηθος	normalidade	ADJ;NOM;NEUT;SG	N
σύνηθες	costume	σύνηθος	costume	ADJ;NOM;NEUT;SG	N
συλληφθεί	prisioneiro	συλλαμβάνω	prisioneiro	V;PFV;NFIN;PASS	N
οργανικά	orgánico	οργανικά	orgánico	ADV	ADJ
καθημερινές	día	καθημερινός	día	ADJ;NOM;FEM;PL	N
καθημερινές	diariamente	καθημερινός	diariamente	ADJ;NOM;FEM;PL	ADV
καθημερινές	cotiá	καθημερινός	cotián	ADJ;NOM;FEM;PL	N
καθημερινές	diario	καθημερινός	diario	ADJ;NOM;FEM;PL	N
ραντεβού	a	ραντεβός	o	N;NOM;NEUT;SG	DET
ιβ	eva	ιβ	eve	NUM;NOM;MASC;SG	PROPN
ιβ	aninovo	ιβ	aninovo	NUM;NOM;MASC;SG	N
ιβ	data	ιβ	data	NUM;NOM;MASC;SG	N
ιβ	véspera	ιβ	véspera	NUM;NOM;MASC;SG	N
ιβ	noitevella	ιβ	noitevella	NUM;NOM;MASC;SG	PROPN
βράχος	de	βράχος	de	N;NOM;MASC;SG	ADP
φέρνοντας	a	φέρνω	o	V;IPFV;V.CVB;ACT	DET
φέρνοντας	estábaa	φέρνω	estábaa	V;IPFV;V.CVB;ACT	PROPN
στάσεις	frea	στάση	frea	N;NOM;FEM;PL	V
στάσεις	detén	στάση	detén	N;NOM;FEM;PL	V
στάσεις	deixa	στάση	deixar	N;NOM;FEM;PL	V
στάσεις	se	στάση	se	N;NOM;FEM;PL	CONJ
χορν	corno	χορν	corno		N
δοκιμασία	probar	δοκιμασία	probar	N;ACC;FEM;SG	V
δοκιμασία	de	δοκιμασία	de	N;ACC;FEM;SG	ADP
δικαιολογία	desculpe	δικαιολογία	desculpe	N;ACC;FEM;SG	PROPN
δικαιολογία	perdoe	δικαιολογία	perdoar	N;ACC;FEM;SG	PROPN
πρόστιμο	ben	πρόστιμο	ben	N;NOM;NEUT;SG	ADV
πρόστιμο	moi	πρόστιμο	moi	N;NOM;NEUT;SG	ADV
προτεστάντες	protestante	προτεστάν	protestante	N;NOM;MASC;PL	ADJ
αναμενόμενο	se	αναμενόμενο	se	ADJ;NOM;NEUT;SG	CONJ
αναμενόμενο	esperaba	αναμενόμενο	esperar	ADJ;NOM;NEUT;SG	V
αναμενόμενο	que	αναμενόμενο	que	ADJ;NOM;NEUT;SG	PRO
τζιοβάνι	giovanni	τζιοβάνι	giovannivi		PROPN
γιούτα	jute	γιούτα	jutir		PROPN
θυσίες	sacrificar	θυσία	sacrificar	N;NOM;FEM;PL	V
θυσίες	zugue	θυσία	zugue	N;NOM;FEM;PL	PROPN
θυσίες	o	θυσία	o	N;NOM;FEM;PL	DET
παραγγελίες	as	παραγγελία	o	N;NOM;FEM;PL	DET
τραγουδάει	canta	τραγούδαι	canta	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
τραγουδάει	canta	τραγούδαι	canta	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
τραγουδάει	que	τραγούδαι	que	V;IPFV;IND;SG;3;PRS;FIN;ACT	PRO
στατιστικές	estatísticas	στατιστικός	estatística	ADJ;NOM;FEM;PL	N
ασφαλές	salvo	ασφαλής	salvo	ADJ;NOM;NEUT;SG	ADP
ασφαλές	seguro	ασφαλής	seguro	ADJ;NOM;NEUT;SG	N
ασφαλές	seguros	ασφαλής	seguro	ADJ;NOM;NEUT;SG	N
ασφαλές	a	ασφαλής	o	ADJ;NOM;NEUT;SG	DET
φριτς	fritz	φριτς	fritz		PROPN
δάπεδο	andar	δάπεδο	andar	N;NOM;NEUT;SG	V
πετάει	moscas	πετώ	mosco	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
ολλανδικό	dutch	ολλανδικός	dutch	ADJ;NOM;NEUT;SG	PROPN
ενεργητικό	bens	ενεργητικός	ben	ADJ;NOM;NEUT;SG	N
αποτελεσματικό	efectivos	αποτελεσματικός	efectivo	ADJ;NOM;NEUT;SG	N
αποτελεσματικό	a	αποτελεσματικός	o	ADJ;NOM;NEUT;SG	DET
ποτό	bebendo	ποτό	beber	N;NOM;NEUT;SG	V
ποτό	beber	ποτό	beber	N;NOM;NEUT;SG	V
ποτό	beber	ποτό	beber	N;NOM;NEUT;SG	V
πλούτος	riqueza	πλούτος	riqueza	ADJ;NOM;MASC;SG	N
πλούτος	riquezas	πλούτος	riqueza	ADJ;NOM;MASC;SG	N
πλούτος	coa	πλούτος	coar	ADJ;NOM;MASC;SG	V
ζωντανός	vida	ζωντανός	vida	ADJ;NOM;MASC;SG	N
ζωντανός	con	ζωντανός	con	ADJ;NOM;MASC;SG	ADP
κεντ	kent	κεντ	kent		PROPN
ρίβερ	río	ρίβερ	río		N
επαναστάτης	revolucionaria	επαναστάτης	revolucionario	N;NOM;MASC;SG	ADJ
μπετόβεν	novena	μπετώ	novenar	N	ADJ
χαρτιά	tarxetas	χαρτιά	tarxeta	ADV	N
χαρτιά	cartas	χαρτιά	carta	ADV	N
χαρτιά	naipes	χαρτιά	naipe	ADV	N
χαρτιά	as	χαρτιά	o	ADV	DET
χαρτιά	ás	χαρτιά	á	ADV	N
χαρτιά	papeis	χαρτιά	papel	ADV	N
χαρτιά	prensa	χαρτιά	prensa	ADV	N
χαρτιά	os	χαρτιά	o	ADV	DET
χαρτιά	xornal	χαρτιά	xornal	ADV	N
χαρτιά	xornais	χαρτιά	xornal	ADV	N
σκοτάδι	escuras	σκοτάδι	escura	N;NOM;NEUT;SG	ADJ
σκοτάδι	escuro	σκοτάδι	escuro	N;NOM;NEUT;SG	ADJ
σκοτάδι	escura	σκοτάδι	escurar	N;NOM;NEUT;SG	ADJ
ίχνος	a	ίχνος	o	N;NOM;NEUT;SG	DET
συμμορία	forzados	συμμορία	forzar	N;NOM;FEM;SG	V
εξελικτική	evolución	εξελικτικός	evolución	ADJ;NOM;FEM;SG	N
μίσος	os	μίσος	o	N;NOM;NEUT;SG	DET
μίσος	o	μίσος	o	N;NOM;NEUT;SG	DET
μίσος	a	μίσος	o	N;NOM;NEUT;SG	DET
πείτε	que	λέγω	que	V;PFV;IMP;PL;2;FIN;ACT	PRO
τρώει	desordes	τρώω	desorde	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
τρώει	coma	τρώω	coma	V;IPFV;IND;SG;3;PRS;FIN;ACT	CONJ
τρώει	a	τρώω	o	V;IPFV;IND;SG;3;PRS;FIN;ACT	DET
τρώει	comelo	τρώω	comelo	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
ιατρικά	medicina	ιατρικός	medicina	ADV	N
ιατρικά	médico	ιατρικός	médico	ADV	N
ιατρικά	médicos	ιατρικός	médico	ADV	N
ιατρικά	médica	ιατρικός	médica	ADV	N
επικίνδυνα	perigoso	επικίνδυνα	perigoso	ADV	ADJ
επικίνδυνα	perigosos	επικίνδυνα	perigoso	ADV	ADJ
επικίνδυνα	perigosa	επικίνδυνα	perigosa	ADV	ADJ
επικίνδυνα	perigosas	επικίνδυνα	perigoso	ADV	ADJ
άνεμο	do	άνεμος	do	N;ACC;MASC;SG	PROPN
άνεμο	chupo	άνεμος	chupo	N;ACC;MASC;SG	PROPN
βολή	disparou	βολή	disparar	N;ACC;FEM;SG	V
κέλι	kelly	κέλι	kelly		PROPN
ειδοποίηση	que	ειδοποίηση	que	N;NOM;FEM;SG	PRO
ειδοποίηση	vin	ειδοποίηση	ver	N;NOM;FEM;SG	V
κινέζικα	os	κινέζικος	o	N;NOM;NEUT;PL	DET
κινέζικα	chinesas	κινέζικος	chinés	N;NOM;NEUT;PL	ADJ
κινέζικα	chinesa	κινέζικος	chinés	N;NOM;NEUT;PL	ADJ
χειρότερα	peores	κακός	peor	ADV;CMPR	ADJ
χειρότερα	peor	κακός	peor	ADV;CMPR	N
χειρότερα	peores	κακός	peor	ADV;CMPR	ADJ
χειρότερα	peor	κακός	peor	ADV;CMPR	N
χειρότερα	empeora	κακός	empeorar	ADV;CMPR	N
αναγνωριστικό	de	αναγνωριστικός	de	N;NOM;NEUT;SG	ADP
κενή	valeiro	κενός	valeiro	ADJ;NOM;FEM;SG	N
μήλο	apple	μήλος	apple	N;NOM;NEUT;SG	PROPN
πρεσβείας	embaixada	πρεσβεία	embaixar	N;GEN;FEM;SG	V
λογαριασμούς	as	λογαριασμός	o	N;ACC;MASC;PL	DET
μαϊάμι	miami	μαϊάμι	miami		PROPN
μπουλ	touro	μπουλ	touro	NUM	N
υπάλληλοι	empregados	υπάλληλος	empregado	ADJ;NOM;MASC;PL	N
υπάλληλοι	os	υπάλληλος	o	ADJ;NOM;MASC;PL	DET
υπάλληλοι	funcionarios	υπάλληλος	funcionario	ADJ;NOM;MASC;PL	N
ιορδανία	jordan	ιορδανία	jordar	PROPN;ACC;FEM;SG	V
δένδρο	tree	δένδρο	trear	N;NOM;NEUT;SG	PROPN
δένδρο	crosstree	δένδρο	crosstree	N;NOM;NEUT;SG	PROPN
ιρλανδική	irlandés	ιρλανδικός	irlandés	ADJ;NOM;FEM;SG	PROPN
ιρλανδική	irlandeses	ιρλανδικός	irlander	ADJ;NOM;FEM;SG	N
ξύλινη	de	ξυλένιος	de	ADJ;NOM;FEM;SG	ADP
ξύλινη	madeira	ξυλένιος	madeira	ADJ;NOM;FEM;SG	N
παρατηρήσει	que	παρατηρώ	que	V;PFV;NFIN;ACT	PRO
παρατηρήσει	conta	παρατηρώ	conta	V;PFV;NFIN;ACT	N
παρατηρήσει	de	παρατηρώ	de	V;PFV;NFIN;ACT	ADP
διεκδίκηση	a	διεκδίκηση	o	N;ACC;FEM;SG	DET
διεκδίκηση	que	διεκδίκηση	que	N;ACC;FEM;SG	PRO
ασφαλής	salvo	ασφαλής	salvo	ADJ;NOM;MASC;SG	ADP
ασφαλής	seguro	ασφαλής	seguro	ADJ;NOM;MASC;SG	N
ασφαλής	seguros	ασφαλής	seguro	ADJ;NOM;MASC;SG	N
ασφαλής	a	ασφαλής	o	ADJ;NOM;MASC;SG	DET
κινέζοι	os	κινέζος	o	N;NOM;MASC;PL	DET
κινέζοι	chinesas	κινέζος	chinés	N;NOM;MASC;PL	ADJ
κινέζοι	chinesa	κινέζος	chinés	N;NOM;MASC;PL	ADJ
τονίζει	estrés	τονίζω	estrés	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN
παρακολουθούσε	ollos	παρακολουθώ	ollo	V;IPFV;IND;SG;3;PST;FIN;ACT	N
υπάρχουσα	telescopios	υπάρχων	telescopio	ADJ;NOM;FEM;SG	N
μπακ	dólar	μπακ	dólar		N
ημερήσια	día	ημερήσιος	día	ADJ;NOM;FEM;SG	N
ημερήσια	diariamente	ημερήσιος	diariamente	ADJ;NOM;FEM;SG	ADV
ημερήσια	cotiá	ημερήσιος	cotián	ADJ;NOM;FEM;SG	N
ημερήσια	diario	ημερήσιος	diario	ADJ;NOM;FEM;SG	N
ρώτησε	pregunteille	ρωτώ	pregunteille	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ
ρώτησε	lle	ρωτώ	lle	V;PFV;IND;SG;3;PST;FIN;ACT	PRO
διάβαση	cruzar	διάβαση	cruzar	N;ACC;FEM;SG	V
διάβαση	cruzando	διάβαση	cruzar	N;ACC;FEM;SG	V
χρόνοι	times	χρόνος	time	N;NOM;MASC;PL	PROPN
περίεργο	moi	περίεργος	moi	ADJ;NOM;NEUT;SG	ADV
χείλη	os	χείλω	o	N;NOM;NEUT;PL	DET
ωκεανός	océano	ωκεανός	océano	PROPN;NOM;MASC;SG	N
ωκεανός	océanos	ωκεανός	océano	PROPN;NOM;MASC;SG	N
σύσκεψη	de	σύσκεψη	de	N;ACC;FEM;SG	ADP
ταγματάρχη	principais	ταγματάρχης	principal	N;ACC;MASC;SG	ADJ
ταγματάρχη	importante	ταγματάρχης	importante	N;ACC;MASC;SG	ADJ
ταγματάρχη	maior	ταγματάρχης	maior	N;ACC;MASC;SG	ADJ
τόμι	tommy	τόμι	tommy		PROPN
τόμι	ei	τόμι	ei		PROPN
ντάλας	dallas	ντάλα	dalla	PROPN;NOM;MASC;SG	N
μεσάνυχτα	noite	μεσάνυχτος	noite	ADV	N
μεσάνυχτα	ano	μεσάνυχτος	ano	ADV	N
μεσάνυχτα	reloxo	μεσάνυχτος	reloxo	ADV	N
μεσάνυχτα	doce	μεσάνυχτος	doce	ADV	N
μεσάνυχτα	media	μεσάνυχτος	media	ADV	N
μεσάνυχτα	medianoite	μεσάνυχτος	medianoite	ADV	PROPN
μεσάνυχτα	da	μεσάνυχτος	da	ADV	V
μεσάνυχτα	á	μεσάνυχτος	á	ADV	N
χαλκός	cobre	χαλκός	cubrir	N;NOM;MASC;SG	V
ιρλανδός	irlandés	ιρλανδός	irlandés	N;NOM;MASC;SG	PROPN
ιρλανδός	irlandesa	ιρλανδός	irlandesa	N;NOM;MASC;SG	ADJ
ιρλανδός	irlandés	ιρλανδός	irlandés	N;NOM;MASC;SG	PROPN
ψηλότερα	altos	ψηλά	alto	ADV;CMPR	N
ψηλότερα	alta	ψηλά	alto	ADV;CMPR	ADJ
ψηλότερα	maior	ψηλά	maior	ADV;CMPR	ADJ
ψηλότερα	altas	ψηλά	alto	ADV;CMPR	ADJ
ψηλότερα	alto	ψηλά	alto	ADV;CMPR	ADJ
σκέλος	strand	σκέλος	strand	N;NOM;NEUT;SG	PROPN
έξτρα	de	έξτρο	de	N	ADP
έξτρα	máis	έξτρο	máis	N	ADV
έξτρα	extra	έξτρο	extra	N	PROPN
έξτρα	un	έξτρο	un	N	DET
ταχυδρομείο	envía	ταχυδρομείο	enviar	N;NOM;NEUT;SG	V
ταχυδρομείο	envíe	ταχυδρομείο	enviar	N;NOM;NEUT;SG	V
τένις	ao	τένις	ao	N;NOM;NEUT;SG	PROPN
επιβεβαίωση	confirmado	επιβεβαίωση	confirmar	N;NOM;FEM;SG	V
συνήθεις	de	συνήθης	de	ADJ;NOM;FEM;PL	ADP
συνήθεις	sempre	συνήθης	sempre	ADJ;NOM;FEM;PL	ADV
συνήθεις	normalidade	συνήθης	normalidade	ADJ;NOM;FEM;PL	N
συνήθεις	costume	συνήθης	costume	ADJ;NOM;FEM;PL	N
λη	lee	λος	lee		PROPN
γέννα	a	γέννα	o	N;NOM;FEM;SG	DET
γέννα	de	γέννα	de	N;NOM;FEM;SG	ADP
φυσιολογικό	normais	φυσιολογικός	normal	ADJ;NOM;NEUT;SG	N
ρόναλντ	ronald	ρόναλντ	ronald	PROPN;NOM;MASC;SG	ADJ
μίξη	as	μίξη	o	N;NOM;FEM;SG	DET
εκτελεστικό	executivo	εκτελεστικός	executivo	ADJ;NOM;NEUT;SG	N
εκτελεστικό	ordenanza	εκτελεστικός	ordenanza	ADJ;NOM;NEUT;SG	N
βάρκα	bote	βάρκα	bote	N;ACC;FEM;SG	PROPN
βάρκα	chalana	βάρκα	chalanar	N;ACC;FEM;SG	ADJ
αυθεντική	é	αυθεντικός	ser	ADJ;NOM;FEM;SG	V
άγχος	estrés	άγχος	estrés	N;NOM;NEUT;SG	PROPN
βέρα	vera	βέρα	verar	PROPN;NOM;FEM;SG	N
ιστός	web	ιστός	web	ADJ;NOM;MASC;SG	N
ιστός	tecido	ιστός	tecido	ADJ;NOM;MASC;SG	N
ντικ	dick	ντικ	dick		PROPN
καράβι	bote	καράβι	bote	N;NOM;NEUT;SG	PROPN
καράβι	chalana	καράβι	chalanar	N;NOM;NEUT;SG	ADJ
οχι	non	οχι	non	ADV	PART
οχι	non	οχι	non	ADV	PART
οχι	hai	οχι	haber	ADV	V
ελάχιστοι	poucos	ελάχιστος	pouco	ADJ;NOM;CMPR;MASC;PL	DET
ελάχιστοι	poucas	ελάχιστος	pouco	ADJ;NOM;CMPR;MASC;PL	DET
ελάχιστοι	uns	ελάχιστος	un	ADJ;NOM;CMPR;MASC;PL	DET
ελάχιστοι	algunhas	ελάχιστος	algún	ADJ;NOM;CMPR;MASC;PL	DET
ελάχιστοι	algúns	ελάχιστος	algún	ADJ;NOM;CMPR;MASC;PL	DET
ελάχιστοι	unhas	ελάχιστος	un	ADJ;NOM;CMPR;MASC;PL	DET
μέι	poden	μέι	poder		V
μέι	pode	μέι	poder		V
μέι	maio	μέι	maio		N
μέι	que	μέι	que		PRO
μέι	podo	μέι	podar		V
καθολικός	catholic	καθολικός	catholic	ADJ;NOM;MASC;SG	PROPN
ποσειδώνας	neptuno	ποσειδώνας	neptuno	PROPN;NOM;MASC;SG	PROPN
ίντσες	cm	ίντσος	cm	N;NOM;FEM;SG	PROPN
ιδανικά	ideais	ιδανικός	ideal	ADV	N
ιδανικά	ideal	ιδανικός	ideal	ADV	ADJ
ιδανικά	ideais	ιδανικός	ideal	ADV	N
ρόμπερτς	roberts	ρόμπερτς	roberts	PROPN;NOM;MASC;SG	PROPN
πρακτικό	práctica	πρακτικός	práctica	ADJ;NOM;NEUT;SG	N
καταρράκτες	cae	καταρράκτης	caer	N;NOM;MASC;PL	V
παράξενο	raro	παράξενος	raro	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ
παράξενο	estraño	παράξενος	estraño	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ
παράξενο	estraña	παράξενος	estraña	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ
παράξενο	extraño	παράξενος	extraño	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ
παράξενο	moi	παράξενος	moi	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADV
παράξενο	rara	παράξενος	raro	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ
παράξενο	raro	παράξενος	raro	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ
αντιμέτωπος	fronte	αντιμέτωπος	fronte	ADJ;NOM;MASC;SG	N
κελιά	as	κελί	o	N;NOM;NEUT;PL	DET
έμμα	emma	έμμα	emma	N;NOM;FEM;SG	PROPN
αφηρημένη	abstracta	αφηρημένος	abstractar	V;PFV;NOM;FEM;SG;V.PTCP;PASS	N
τεχνητό	artifical	τεχνητός	artifical	ADJ;NOM;NEUT;SG	N
καταδίωξη	da	καταδίωξη	da	N;ACC;FEM;SG	V
καταδίωξη	busca	καταδίωξη	buscar	N;ACC;FEM;SG	V
επιβιώσει	á	επιβιώνω	á	V;PFV;NFIN;ACT	N
επιβιώσει	sobreviva	επιβιώνω	sobrevivo	V;PFV;NFIN;ACT	N
επιβιώσει	humano	επιβιώνω	humano	V;PFV;NFIN;ACT	ADJ
επεξεργαστής	de	επεξεργαστής	de	N;NOM;MASC;SG	ADP
ένοχος	culpábeis	ένοχος	culpábel	ADJ;NOM;MASC;SG	N
κυρά	a	κυρώ	o	N;NOM;FEM;SG	DET
εξόρυξης	mineiro	εξόρυξη	mineiro	N;GEN;FEM;SG	ADJ
γίγαντες	xigantes	γίγα	xigante	N;NOM;MASC;PL	ADJ
κρίσιμο	crítica	κρίσιμο	crítica	ADJ;NOM;NEUT;SG	N
κρίσιμο	cruciais	κρίσιμο	crucial	ADJ;NOM;NEUT;SG	N
κατάστρωμα	cuberta	κατάστρωμα	cubrir	N;NOM;NEUT;SG	V
ελπίζοντας	que	ελπίζω	que	V;IPFV;V.CVB;ACT	PRO
ρώσικα	rusa	ρώσικα	rusa	ADV	ADJ
ρώσικα	ruso	ρώσικα	ruso	ADV	N
θέρετρο	recorren	θέρετρο	recorrer	N;NOM;NEUT;SG	V
θέρετρο	recorrer	θέρετρο	recorrer	N;NOM;NEUT;SG	V
ιδιωτικός	raso	ιδιωτικός	raso	ADJ;NOM;MASC;SG	N
ιδιωτικός	soldado	ιδιωτικός	soldar	ADJ;NOM;MASC;SG	V
αίτιο	porque	αίτιο	porque	N;NOM;NEUT;SG	CONJ
αίτιο	causar	αίτιο	causar	N;NOM;NEUT;SG	V
κουμπί	botón	κουμπί	botón		N
εμπορευμάτων	o	εμπόρευμα	o	N;GEN;NEUT;PL	DET
εμπορευμάτων	ben	εμπόρευμα	ben	N;GEN;NEUT;PL	ADV
αντιδρούν	aos	αντιδρώ	aos	V;IPFV;IND;PL;3;PRS;FIN;ACT	PROPN
αντιδρούν	ante	αντιδρώ	ante	V;IPFV;IND;PL;3;PRS;FIN;ACT	ADP
αντιδρούν	reaccionei	αντιδρώ	reaccionar	V;IPFV;IND;PL;3;PRS;FIN;ACT	PROPN
επιτεύχθηκε	independencia	επιτυγχάνω	independencia	V;PFV;IND;SG;3;PST;FIN;PASS	N
χαλ	hal	χαλ	hal		PROPN
υπάρχουσες	telescopios	υπάρχων	telescopio	ADJ;NOM;FEM;PL	N
ακρωτήρι	o	ακρωτήρι	o	N;NOM;NEUT;SG	DET
βυθό	do	βυθός	do	N;NOM;NEUT;SG	PROPN
βυθό	inferior	βυθός	inferior	N;NOM;NEUT;SG	ADJ
βυθό	abaixo	βυθός	abaixo	N;NOM;NEUT;SG	ADV
βυθό	todo	βυθός	todo	N;NOM;NEUT;SG	DET
διευθύντρια	director	διευθύντρια	director	N;NOM;FEM;SG	ADJ
διευθύντρια	de	διευθύντρια	de	N;NOM;FEM;SG	ADP
διευθύντρια	directora	διευθύντρια	director	N;NOM;FEM;SG	ADJ
πτώματα	os	πτώμα	o	N;NOM;NEUT;PL	DET
άσχημη	fea	άσχημος	fear	ADJ;NOM;FEM;SG	N
άσχημη	feo	άσχημος	feo	ADJ;NOM;FEM;SG	N
ρινγκ	anel	ρινγκ	anel		N
πλαστικό	de	πλαστικός	de	ADJ;NOM;NEUT;SG	ADP
πλαστικό	plástico	πλαστικός	plástico	ADJ;NOM;NEUT;SG	N
αναμενόμενη	se	αναμενόμενος	se	ADJ;NOM;FEM;SG	CONJ
αναμενόμενη	esperaba	αναμενόμενος	esperar	ADJ;NOM;FEM;SG	V
αναμενόμενη	que	αναμενόμενος	que	ADJ;NOM;FEM;SG	PRO
ανακοινώσεις	as	ανακοίνωση	o	N;NOM;FEM;PL	DET
αυθεντικό	é	αυθεντικός	ser	ADJ;NOM;NEUT;SG	V
σιντ	sid	σιντ	sid		PROPN
φόρεσε	levas	φορώ	leva	V;PFV;IND;SG;3;PST;FIN;ACT	N
φόρεσε	non	φορώ	non	V;PFV;IND;SG;3;PST;FIN;ACT	PART
φόρεσε	as	φορώ	o	V;PFV;IND;SG;3;PST;FIN;ACT	DET
μαγικό	maxia	μαγικός	maxia	ADJ;NOM;NEUT;SG	N
