dell	dell	dell	dell	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
predare	lehre	predare	lehr	N;INDF;FEM;SG	N;NOM;FEM;SG
predare	unterricht	predare	unterrichten	N;INDF;FEM;SG	
predare	lehren	predare	lehren	N;INDF;FEM;SG	V;NFIN
predare	unterrichten	predare	unterrichten	N;INDF;FEM;SG	V;NFIN
airlines	fluggesellschaften	airlines	fluggesellschaft	PROPN	ADJ
airlines	fluglinien	airlines	fluglini	PROPN	N;NOM;FEM;PL
airlines	airlines	airlines	airlines	PROPN	PROPN;NOM;NEUT;SG
airlines	fluggesellschaft	airlines	fluggesellschaft	PROPN	ADJ
sănătatea	gesundheit	sănătate	gesundheit	N;DEF;FEM;SG	
sănătatea	gesundheitswesen	sănătate	gesundheitswesen	N;DEF;FEM;SG	ADJ
sănătatea	gesundheitsschutz	sănătate	gesundheitsschutz	N;DEF;FEM;SG	ADJ
rareori	selten	rareori	selten	ADV	ADJ
rareori	selten	rareori	selten	ADV	ADJ
climă	klima	climă	klima	N;INDF;FEM;SG	PROPN
climă	klimawandel	climă	klimawandel	N;INDF;FEM;SG	
pătrat	square	pătrat	squar	N;INDF;MASC;SG	PROPN
pătrat	rechteck	pătrat	rechteck	N;INDF;MASC;SG	
pătrat	quadratisch	pătrat	quadratisch	N;INDF;MASC;SG	ADJ
pătrat	quadrat	pătrat	quadrat	N;INDF;MASC;SG	
pătrat	platz	pătrat	platz	N;INDF;MASC;SG	ADV
raze	sonnenstrahlen	rază	sonnenstrahlen	N;INDF;FEM;PL	V;NFIN
raze	strahlen	rază	strahlen	N;INDF;FEM;PL	V;NFIN
epic	epos	epic	epos	N;INDF;MASC;SG	
epic	epic	epic	epic	N;INDF;MASC;SG	PROPN
grație	anmut	grație	anmut	N;INDF;FEM;SG	
grație	gnade	grație	gnade	N;INDF;FEM;SG	
grație	grace	grație	grac	N;INDF;FEM;SG	PROPN;NOM;SG
avere	vermögen	avere	vermögen	N;INDF;FEM;SG	
avere	glück	avere	glück	N;INDF;FEM;SG	N;NOM;SG
avere	fortune	avere	fortun	N;INDF;FEM;SG	PROPN;NOM;SG
avere	reichtum	avere	reichtum	N;INDF;FEM;SG	ADJ
avere	vermögen	avere	vermögen	N;INDF;FEM;SG	
avere	reichtums	avere	reichtums	N;INDF;FEM;SG	N;NOM;NEUT
avere	wohlstand	avere	wohlstehen	N;INDF;FEM;SG	
avere	reichtum	avere	reichtum	N;INDF;FEM;SG	ADJ
avere	reichtümer	avere	reichtüm	N;INDF;FEM;SG	ADJ
windsor	windsor	windsor	windsor	PROPN	PROPN;NOM;MASC;SG
fin	fin	fin	fin	ADV	
birou	niederlassung	birou	niederlassung	N;INDF;MASC;SG	ADJ
birou	büros	birou	büros	N;INDF;MASC;SG	
birou	büro	birou	büro	N;INDF;MASC;SG	
birou	schreibtisch	birou	schreibtisch	N;INDF;MASC;SG	ADJ
birou	bildschirm	birou	bildschirm	N;INDF;MASC;SG	ADV
birou	arbeitsfläche	birou	arbeitsfläch	N;INDF;MASC;SG	
birou	desktop	birou	desktop	N;INDF;MASC;SG	
secretul	geheim	secret	geheim	N;DEF;MASC;SG	ADJ
secretul	geheimnis	secret	geheimnis	N;DEF;MASC;SG	N;NOM;NEUT;SG
secretul	secret	secret	secren	N;DEF;MASC;SG	PROPN;SG
secretul	geheimen	secret	geheimen	N;DEF;MASC;SG	ADJ
secretul	heimlich	secret	heimlich	N;DEF;MASC;SG	ADJ
trilogia	trilogie	trilogie	trilogie	N;DEF;FEM;SG	
aniversare	geburtsdatum	aniversare	geburtsdatum	N;INDF;FEM;SG	ADJ
aniversare	geburtstage	aniversare	geburtstage	N;INDF;FEM;SG	ADJ
aniversare	geburtstag	aniversare	geburtstag	N;INDF;FEM;SG	ADJ
aniversare	jubiläum	aniversare	jubiläum	N;INDF;FEM;SG	N;NOM;NEUT;SG
aniversare	hochzeitstag	aniversare	hochzeitstag	N;INDF;FEM;SG	ADJ
aniversare	jahrestag	aniversare	jahrestag	N;INDF;FEM;SG	ADJ
gonzaga	gonzaga	gonzaga	gonzaga	N;DEF;FEM;SG	PROPN;NOM;MASC;SG
pib	gdp	pib	gdp	N	
pib	bruttoinlandsprodukt	pib	bruttoinlandsprodukt	N	ADJ
frumusețea	schönheit	frumusețe	schönheit	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
frumusețea	beauty	frumusețe	beauty	N;DEF;FEM;SG	
executată	hinrichten	executa	hinrichten	ADJ;INDF;FEM;SG	V;NFIN
executată	ausgeführte	executa	ausgeführt	ADJ;INDF;FEM;SG	ADJ;NOM;SG
executată	ausgeführt	executa	ausführen	ADJ;INDF;FEM;SG	V;V.PTCP
executată	hingerichtet	executa	hinrichten	ADJ;INDF;FEM;SG	V;V.PTCP
musulmană	moslem	musulmană	moslem	ADJ;INDF;FEM;SG	
musulmană	muslim	musulmană	muslim	ADJ;INDF;FEM;SG	PROPN;NOM;SG
musulmană	muslimischen	musulmană	muslimischen	ADJ;INDF;FEM;SG	ADJ;NOM;PL
musulmană	muslimische	musulmană	muslimisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
musulmană	muslime	musulmană	muslim	ADJ;INDF;FEM;SG	
rob	berauben	rob	berauben	N;INDF;MASC;SG	V;NFIN
rob	rauben	rob	rauben	N;INDF;MASC;SG	V;NFIN
rob	rob	rob	rib	N;INDF;MASC;SG	PROPN;NOM;SG
mehmed	mehmet	mehmed	mehmen	N;INDF;MASC;SG	PROPN
mehmed	mehmed	mehmed	mehmed	N;INDF;MASC;SG	PROPN;NOM;SG
concret	konkrete	concret	konkret	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
concret	beton	concret	beton	ADJ;INDF;MASC;SG	
concret	konkreten	concret	konkret	ADJ;INDF;MASC;SG	
frumusețe	schönheit	frumusețe	schönheit	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
frumusețe	beauty	frumusețe	beauty	N;INDF;FEM;SG	
laboratorul	laboruntersuchungen	laborator	laboruntersuchungen	N;DEF;MASC;SG	N;NOM;FEM;PL
laboratorul	laboratorium	laborator	laboratorium	N;DEF;MASC;SG	ADJ
laboratorul	labor	laborator	labor	N;DEF;MASC;SG	
laboratorul	lab	laborator	leben	N;DEF;MASC;SG	
laboratorul	labor	laborator	labor	N;DEF;MASC;SG	
mâini	händen	mână	händen	N;INDF;FEM;PL	V;NFIN
ala	ala	ala	ala		
batalionul	bataillon	batalion	bataillon	N;DEF;MASC;SG	PROPN
conștient	bewusstsein	conștient	bewußtsein	ADJ;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
conștient	bewußtsein	conștient	bewußtsein	ADJ;INDF;MASC;SG	PROPN
sectoare	bereiche	sector	bereich	N;INDF;FEM;PL	
șansă	chance	șansă	chance	N;INDF;FEM;SG	N;NOM;FEM;SG
șansă	gelegenheit	șansă	gelegenheit	N;INDF;FEM;SG	ADJ
șansă	zufall	șansă	zufall	N;INDF;FEM;SG	
autostrada	autobahn	autostradă	Autobahn	N;DEF;FEM;SG	ADJ
autostrada	schnellstraße	autostradă	schnellstraße	N;DEF;FEM;SG	N;NOM;FEM;SG
autostrada	autobahn	autostradă	Autobahn	N;DEF;FEM;SG	ADJ
autostrada	schnellstraße	autostradă	schnellstraße	N;DEF;FEM;SG	N;NOM;FEM;SG
autostrada	landstraße	autostradă	landstraße	N;DEF;FEM;SG	N;NOM;FEM;SG
autostrada	highway	autostradă	highway	N;DEF;FEM;SG	PROPN
compozitori	komponisten	compozitor	komponist	N;INDF;MASC;PL	ADJ
fabricație	fertigung	fabricație	Fertigung	N;INDF;FEM;SG	N;NOM;FEM;SG
fabricație	herstellung	fabricație	herstellung	N;INDF;FEM;SG	N;NOM;FEM;SG
fabricație	fertigung	fabricație	Fertigung	N;INDF;FEM;SG	N;NOM;FEM;SG
fabricație	produktion	fabricație	produktion	N;INDF;FEM;SG	
fabricație	herstellung	fabricație	herstellung	N;INDF;FEM;SG	N;NOM;FEM;SG
treimi	dritteln	treime	dritteln		V;NFIN
treimi	drittel	treime	Drittel		ADJ;NOM
alegere	wahlmöglichkeit	alegere	wahlmöglichkeit	N;INDF;FEM;SG	ADJ
alegere	wahlmöglichkeiten	alegere	wahlmöglichkeiten	N;INDF;FEM;SG	V;NFIN
alegere	wahl	alegere	wahl	N;INDF;FEM;SG	
alegere	auswahl	alegere	auswahl	N;INDF;FEM;SG	N;NOM;SG
notre	notre	motru	notre	N;INDF;MASC;SG	PROPN;SG
moștenire	erbschaft	moștenire	erbschaffen	N;INDF;FEM;SG	ADJ
moștenire	legacy	moștenire	legacy	N;INDF;FEM;SG	
moștenire	vermächtnis	moștenire	vermächtnis	N;INDF;FEM;SG	
moștenire	erbe	moștenire	erben	N;INDF;FEM;SG	N;NOM;NEUT;SG
moștenire	kulturgut	moștenire	kulturgut	N;INDF;FEM;SG	PROPN
moștenire	erbschaft	moștenire	erbschaffen	N;INDF;FEM;SG	ADJ
moștenire	nachlass	moștenire	nachlass	N;INDF;FEM;SG	
moștenire	erbe	moștenire	erben	N;INDF;FEM;SG	N;NOM;NEUT;SG
moștenire	erben	moștenire	erben	N;INDF;FEM;SG	
mode	modus	mode	modus	N;INDF;MASC;SG	
mode	mode	mode	mode	N;INDF;MASC;SG	
negocierile	beitrittsverhandlungen	negociere	beitrittsverhandlungen	N;DEF;FEM;PL	N;NOM;FEM;PL
negocierile	verhandlungen	negociere	verhandlingen	N;DEF;FEM;PL	V
linda	linda	lindă	linda	N;DEF;FEM;SG	PROPN;NOM;SG
split	teilen	split	teilen	N;INDF;MASC;SG	V;NFIN
split	aufteilen	split	aufteilen	N;INDF;MASC;SG	V;NFIN
split	split	split	split	N;INDF;MASC;SG	PROPN
split	geteilt	split	teilen	N;INDF;MASC;SG	V;V.PTCP
cascada	wasserfälle	cascada	wasserfall	N;DEF;FEM;SG	
cascada	wasserfall	cascada	wasserfall	N;DEF;FEM;SG	
lev	lev	lev	lev	PROPN	
lev	lew	lev	lew	PROPN	PROPN;NOM;MASC;SG
colin	colin	colin	colin	PROPN	PROPN
legendele	legenden	legendă	legend	N;DEF;FEM;PL	ADJ
legendele	legende	legendă	legend	N;DEF;FEM;PL	ADJ;NOM;FEM;PL
măsurile	massnahmen	măsură	massnahmen	N;DEF;FEM;PL	V;NFIN
măsurile	maßnahmen	măsură	maßnahmen	N;DEF;FEM;PL	V;NFIN
germana	deutschen	germană	deutsch	N;DEF;FEM;SG	ADJ
germana	deutscher	germană	deutsch	N;DEF;FEM;SG	ADJ
germana	deutsche	germană	deutsch	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
germana	deutsch	germană	deutsch	N;DEF;FEM;SG	ADJ
gruparea	gruppieren	grupare	gruppieren	N;DEF;FEM;SG	V;NFIN
gruparea	gruppierung	grupare	gruppierung	N;DEF;FEM;SG	N;NOM;FEM;SG
intenționat	vorsätzliche	intenționat	vorsätzlich	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
intenționat	absichtliche	intenționat	absichtlich	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
intenționat	absicht	intenționat	absechen	ADJ;INDF;MASC;SG	
iulius	julius	iulius	julius	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
virusul	virus	virus	virus	N;DEF;MASC;SG	
virusul	viren	virus	viren	N;DEF;MASC;SG	N;NOM;PL
tribul	sippe	trib	sippe	N;DEF;MASC;SG	
tribul	stamm	trib	stamm	N;DEF;MASC;SG	ADJ
petrolul	heizöl	petrol	heizöl	N;DEF;MASC;SG	
petrolul	erdöl	petrol	erdöl	N;DEF;MASC;SG	
petrolul	öle	petrol	öle	N;DEF;MASC;SG	N;NOM;MASC;PL
petrolul	öl	petrol	öl	N;DEF;MASC;SG	
erori	fehler	eroare	fehler	N;INDF;FEM;PL	ADJ
erori	fehlermeldungen	eroare	fehlermeldungen	N;INDF;FEM;PL	V
erori	fehlern	eroare	fehlern	N;INDF;FEM;PL	V;NFIN
erori	irrtümer	eroare	irrtum	N;INDF;FEM;PL	ADJ
unghiul	winkel	unghi	winkel	N;DEF;MASC;SG	
egipteană	ägyptische	egiptean	ägyptisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
egipteană	ägypten	egiptean	ägypten	ADJ;INDF;FEM;SG	PROPN;NOM
egipteană	ägyptischen	egiptean	ägyptisch	ADJ;INDF;FEM;SG	ADJ;PL
egipteană	ägypter	egiptean	ägypter	ADJ;INDF;FEM;SG	
implementarea	implementierung	implementare	implementierung	N;DEF;FEM;SG	ADJ
implementarea	umsetzung	implementare	umsetzung	N;DEF;FEM;SG	N;NOM;FEM;SG
implementarea	durchführung	implementare	durchführung	N;DEF;FEM;SG	N;NOM;FEM;SG
implementarea	ausführung	implementare	ausführung	N;DEF;FEM;SG	
implementarea	implementierung	implementare	implementierung	N;DEF;FEM;SG	ADJ
cuneo	cuneo	cunoo	cuneo	N;INDF;SG	
boieri	bojaren	boier	bojaren	N;INDF;MASC;PL	
jakob	jakob	jakob	jakob	PROPN	PROPN;NOM;MASC;SG
organizațiile	organisationen	organizație	organisation	N;DEF;FEM;PL	N;NOM;FEM;PL
msg	msg	msg	msg	N;INDF;MASC;SG	
masacrul	blutbad	masacru	blutbad	N;DEF;MASC;SG	ADJ
masacrul	massaker	masacru	massaker	N;DEF;MASC;SG	ADJ
masacrul	gemetzel	masacru	gemetzel	N;DEF;MASC;SG	ADJ
patria	vaterland	patrie	vaterliend	N;DEF;FEM;SG	
patria	mutterland	patrie	mutterlinden	N;DEF;FEM;SG	
patria	vaterland	patrie	vaterliend	N;DEF;FEM;SG	
patria	homeland	patrie	homeland	N;DEF;FEM;SG	PROPN
patria	heimatland	patrie	heimatland	N;DEF;FEM;SG	ADV
patria	vaterland	patrie	vaterliend	N;DEF;FEM;SG	
aval	flussabwärts	aval	flussabwärts	N;INDF;MASC;SG	ADV
aval	nachgelagerten	aval	nachgelagert	N;INDF;MASC;SG	V;IND;PL;3;PST;FIN
aval	nachgeschalteten	aval	nachgeschaltet	N;INDF;MASC;SG	V;IND;PL;3;PST;FIN
hessa	hessen	hessa	hessen	N;INDF;MASC;SG	PROPN;NOM;NEUT;SG
hessa	hessen	hessa	hessen	N;INDF;MASC;SG	PROPN;NOM;NEUT;SG
hessa	hesse	hessa	hessen	N;INDF;MASC;SG	PROPN;NOM;SG
transferată	übertragenen	transfera	übertragen	ADJ;INDF;FEM;SG	V;IND;PL;3;PST;FIN
transferată	transferiert	transfera	transferieren	ADJ;INDF;FEM;SG	V;V.PTCP
transferată	übertragene	transfera	übertragen	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
transferată	übertragen	transfera	übertragen	ADJ;INDF;FEM;SG	V;V.PTCP
transferată	versetzt	transfera	versetzen	ADJ;INDF;FEM;SG	V;V.PTCP
musulman	moslem	musulman	moslem	ADJ;INDF;MASC;SG	
musulman	muslim	musulman	muslim	ADJ;INDF;MASC;SG	PROPN;NOM;SG
musulman	muslimischen	musulman	muslimischen	ADJ;INDF;MASC;SG	ADJ;NOM;PL
musulman	muslimische	musulman	muslimisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
musulman	muslime	musulman	muslim	ADJ;INDF;MASC;SG	
omagiu	tribut	omagiu	trebun	N;INDF;MASC;SG	
omagiu	hommage	omagiu	hommagen	N;INDF;MASC;SG	ADJ;SG
runda	runden	runda	rund	N;DEF;FEM;SG	ADJ
runda	runde	runda	runde	N;DEF;FEM;SG	ADV
runda	rund	runda	rund	N;DEF;FEM;SG	ADV
runda	round	runda	round	N;DEF;FEM;SG	
negativă	negatives	negativ	negativ	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
negativă	negative	negativ	negativ	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
manuale	lehrbücher	manual	lehrbücher	N;INDF;FEM;PL	ADJ
manuale	handbücher	manual	handbüch	N;INDF;FEM;PL	ADJ
manuale	handbuch	manual	handbuch	N;INDF;FEM;PL	
manuale	anleitungen	manual	anleitungen	N;INDF;FEM;PL	V;NFIN
orientales	orientales	orientales	orientales	ADV	PROPN;NOM;NEUT;SG
estimează	kostenvoranschlag	estima	kostenvoranschlag	V;IND;3;PRS;FIN	ADJ
estimează	schätzung	estima	schätzung	V;IND;3;PRS;FIN	N;NOM;FEM;SG
dezvăluit	weitergegeben	dezvăluit	weitergeben	ADJ;INDF;MASC;SG	V;V.PTCP
dezvăluit	offengelegt	dezvăluit	offenlegen	ADJ;INDF;MASC;SG	V;V.PTCP
dezvăluit	enthüllt	dezvăluit	enthüllen	ADJ;INDF;MASC;SG	V;V.PTCP
dezvăluit	zeigte	dezvăluit	zeigen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
dezvăluit	offenbarte	dezvăluit	offenbart	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
dezvăluit	aufgedeckt	dezvăluit	aufdecken	ADJ;INDF;MASC;SG	V;V.PTCP
dezvăluit	enthüllt	dezvăluit	enthüllen	ADJ;INDF;MASC;SG	V;V.PTCP
dezvăluit	offenbart	dezvăluit	offenbaren	ADJ;INDF;MASC;SG	V;FIN
maritim	seefahrt	maritim	seefahren	ADJ;INDF;MASC;SG	PROPN
maritim	seeverkehr	maritim	seeverkehr	ADJ;INDF;MASC;SG	
maritim	maritime	maritim	maritime	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
nixon	nixon	nixon	nixon	PROPN	PROPN;NOM;MASC;SG
zborul	flug	zbor	flagen	N;DEF;MASC;SG	
zborul	flüge	zbor	flüg	N;DEF;MASC;SG	
arcade	arkaden	arcade	arkaden	N;INDF;FEM;PL	
arcade	spielautomaten	arcade	spielautomaten	N;INDF;FEM;PL	V;PL;FIN
arcade	arcade	arcade	arcade	N;INDF;FEM;PL	
voluntar	freiwillige	voluntar	freiwillig	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
voluntar	freiwillige	voluntar	freiwillig	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
tramvai	tram	tramvai	tremben	N;INDF;MASC;SG	PROPN
tramvai	straßenbahnen	tramvai	straßenbahnen	N;INDF;MASC;SG	N;NOM;PL
tramvai	straßenbahn	tramvai	straßenbahn	N;INDF;MASC;SG	ADJ
responsabilitatea	verantwortung	responsabilitate	verantwortung	N;DEF;FEM;SG	ADJ
responsabilitatea	verantwortlichkeit	responsabilitate	verantwortlichkeit	N;DEF;FEM;SG	ADJ;SG
ceh	tschechische	ceh	tschechisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
ceh	czech	ceh	czech	ADJ;INDF;MASC;SG	PROPN;SG
ceh	tschechischen	ceh	tschechisch	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
elias	elias	elias	elias	PROPN	PROPN;NOM;MASC;SG
stâncă	rockmusik	stâncă	rockmusik	N;INDF;FEM;SG	ADJ
stâncă	rock	stâncă	rock	N;INDF;FEM;SG	
stâncă	gestein	stâncă	gestein	N;INDF;FEM;SG	
stâncă	felsen	stâncă	felsen	N;INDF;FEM;SG	V;NFIN
sfert	quarter	sfert	quarter	N;INDF;MASC;SG	PROPN
sfert	vierteljahr	sfert	vierteljahr	N;INDF;MASC;SG	
sfert	viertel	sfert	viertel	N;INDF;MASC;SG	
violente	gewalt	violent	gewalten	ADJ;INDF;FEM;PL	
colț	eck	colț	eck	N;INDF;MASC;SG	
colț	corner	colț	corner	N;INDF;MASC;SG	
colț	ecken	colț	ecken	N;INDF;MASC;SG	
colț	ecke	colț	eck	N;INDF;MASC;SG	ADV
succesive	nacheinander	succesiv	nacheinander	ADJ;INDF;FEM;PL	ADV
succesive	aufeinander	succesiv	aufeinander	ADJ;INDF;FEM;PL	ADV
eșec	gescheitert	eșec	scheitern	N;INDF;MASC;SG	V;V.PTCP
eșec	fehlgeschlagen	eșec	fehlschlagen	N;INDF;MASC;SG	ADJ;V.PTCP
eșec	versagt	eșec	versagen	N;INDF;MASC;SG	V;V.PTCP
eșec	scheitern	eșec	scheitern	N;INDF;MASC;SG	V;NFIN
eșec	versagen	eșec	versagen	N;INDF;MASC;SG	V;NFIN
eșec	fehlschlag	eșec	fehlschlagen	N;INDF;MASC;SG	ADJ
eșec	ausfall	eșec	ausfall	N;INDF;MASC;SG	
cannes	cannes	cannes	cannes	N;INDF;MASC;SG	PROPN;NOM;NEUT;SG
trib	sippe	trib	sippe	N;INDF;MASC;SG	
trib	stamm	trib	stamm	N;INDF;MASC;SG	ADJ
anatomie	anatomie	anatomie	anatomie	N;INDF;FEM;SG	
varna	varna	varnă	varna	PROPN	PROPN;NOM;SG
confirmă	bestätigung	confirma	Bestätigung	V;IND;SG;3;PST;FIN	N;NOM;FEM;SG
houston	houston	houston	houston	PROPN	PROPN;NOM;SG
eficientă	effizienten	eficient	effizient	ADJ;INDF;FEM;SG	ADJ;PL
eficientă	effizientes	eficient	effizient	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
eficientă	effiziente	eficient	effizient	ADJ;INDF;FEM;SG	ADJ;NOM;SG
eficientă	effektive	eficient	effektiv	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
eficientă	wirksame	eficient	wirksam	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
împărăteasa	kaiserin	împărăteasă	kaiserin	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
proiectare	gestaltung	proiectare	gestaltung	N;INDF;FEM;SG	N;NOM;FEM;SG
proiectare	design	proiectare	design	N;INDF;FEM;SG	N;NOM;NEUT;SG
proiectare	planung	proiectare	planung	N;INDF;FEM;SG	ADJ
proiectare	gestaltung	proiectare	gestaltung	N;INDF;FEM;SG	N;NOM;FEM;SG
proiectare	projektierung	proiectare	projektierung	N;INDF;FEM;SG	N;NOM;FEM;SG
proiectare	entwerfen	proiectare	entwerfen	N;INDF;FEM;SG	V;NFIN
marche	marken	marche	marken	N;INDF;FEM;PL	V;NFIN
sancho	sancho	sancho	sancho	N;INDF;MASC;SG	PROPN;NOM;SG
violență	gewalttätigkeit	violență	gewalttätigkeit	N;INDF;FEM;SG	ADJ
violență	gewalt	violență	gewalten	N;INDF;FEM;SG	
violență	gewalttaten	violență	gewalttat	N;INDF;FEM;SG	ADJ;PL
violență	gewaltanwendung	violență	gewaltanwendung	N;INDF;FEM;SG	ADJ
violență	gewalttätigkeiten	violență	gewalttätigkeiten	N;INDF;FEM;SG	N;NOM;FEM;PL
eleanor	eleanor	eleanor	eleanor	PROPN	PROPN;NOM;SG
eleanor	eleonore	eleanor	eleonore	PROPN	PROPN;NOM;FEM;SG
deșert	wüsten	deșert	wüst	N;INDF;MASC;SG	V;NFIN
deșert	wüste	deșert	wüst	N;INDF;MASC;SG	
oferta	bieten	ofertă	bieten	N;DEF;FEM;SG	V;NFIN
oferta	angebot	ofertă	anpieten	N;DEF;FEM;SG	N;NOM;NEUT;SG
oferta	biete	ofertă	bieten	N;DEF;FEM;SG	V;SG;FIN
oferta	anbieten	ofertă	anbieten	N;DEF;FEM;SG	V;NFIN
castro	castro	castro	castro	PROPN	PROPN;NOM;SG
geologice	geologie	geologic	geologie	ADJ;INDF;FEM;PL	
franc	franc	franc	franc	N;INDF;MASC;SG	
franc	franken	franc	franken	N;INDF;MASC;SG	N;NOM;FEM;PL
franc	francs	franc	francs	N;INDF;MASC;SG	
flavius	flavius	flaviu	flavius	PROPN	PROPN;NOM;SG
koch	koch	koch	koch	PROPN	
israeliene	israelis	israelian	israelis	ADJ;INDF;FEM;PL	
furtună	unwetter	furtună	unwetter	N;INDF;FEM;SG	ADJ
furtună	gewitter	furtună	gewitt	N;INDF;FEM;SG	ADJ
furtună	unwetter	furtună	unwetter	N;INDF;FEM;SG	ADJ
furtună	gewitter	furtună	gewitt	N;INDF;FEM;SG	ADJ
furtună	sturm	furtună	sturm	N;INDF;FEM;SG	
furtună	storm	furtună	storm	N;INDF;FEM;SG	PROPN
vatican	vatikanstadt	vatican	vatikanstadt	N;INDF;MASC;SG	PROPN;NOM;SG
vatican	vatikan	vatican	vatikan	N;INDF;MASC;SG	PROPN;NOM;SG
ken	ken	ken	Ken	PROPN	PROPN;NOM;MASC;SG
remarcabil	bemerkenswerte	remarcabil	bemerkenswert	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
remarcabil	ausstehende	remarcabil	ausstehend	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
remarcabil	ausstehenden	remarcabil	ausstehend	ADJ;INDF;MASC;SG	ADJ;PL
remarcabil	herausragende	remarcabil	herausragend	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
biologice	biologischen	biologic	biologisch	ADJ;INDF;FEM;PL	ADJ;ACC;SG
știut	wussten	ști	wissen	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
știut	kannte	ști	kennen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
știut	wusste	ști	wissen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
știut	wußte	ști	wissen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
lusignan	lusignan	lusignan	lusignan	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
rwanda	ruanda	rwanda	ruanda	PROPN	PROPN;NOM;MASC;SG
biblioteci	bibliothek	bibliotecă	bibliothek	N;INDF;FEM;PL	N;NOM;FEM;SG
ciudat	strange	ciudat	strangen	ADV	
ciudat	merkwürdig	ciudat	merkwürdig	ADV	ADJ
ciudat	seltsam	ciudat	seltsam	ADV	ADJ
ciudat	komisch	ciudat	komisch	ADV	ADJ
ciudat	merkwürdig	ciudat	merkwürdig	ADV	ADJ
ciudat	komisch	ciudat	komisch	ADV	ADJ
ciudat	seltsam	ciudat	seltsam	ADV	ADJ
ciudat	schräg	ciudat	schräg	ADV	ADJ
ciudat	sonderbar	ciudat	sonderbar	ADV	ADJ
ciudat	ungerade	ciudat	ungerade	ADV	ADJ
ciudat	merkwürdig	ciudat	merkwürdig	ADV	ADJ
ciudat	seltsam	ciudat	seltsam	ADV	ADJ
ciudat	komisch	ciudat	komisch	ADV	ADJ
productions	produktionen	productions	produktion	N;INDF;MASC;SG	V;NFIN
productions	produktion	productions	produktion	N;INDF;MASC;SG	
națiune	nationen	națiune	nation	N;INDF;FEM;SG	N;NOM;FEM;PL
națiune	nation	națiune	nation	N;INDF;FEM;SG	
sinteză	synthese	sinteză	synthese	N;INDF;FEM;SG	N;NOM;FEM;SG
mal	mal	mal	mal	N;INDF;MASC;SG	ADV
adăpost	unterschlupf	adăpost	unterschlupf	N;INDF;MASC;SG	ADJ
status	zustand	status	zustand	N;INDF;MASC;SG	
tower	fernsehturm	tower	fernsehturm	PROPN	PROPN
tower	türme	tower	türm	PROPN	N;NOM;PL
tower	turm	tower	turm	PROPN	ADJ
tower	tower	tower	tower	PROPN	PROPN;NOM;SG
tower	hochhaus	tower	hochhaus	PROPN	ADJ
pradă	beute	pradă	beuten	N;INDF;FEM;SG	
franconia	franken	franconie	franken	N;DEF;FEM;SG	N;NOM;FEM;PL
feb	februar	feb	februaer		PROPN;NOM;SG
artista	maler	artista	maler	N;DEF;FEM;SG	ADJ
artista	künstlerinnen	artista	künstlerinnen	N;DEF;FEM;SG	N;NOM;PL
artista	künstler	artista	künstler	N;DEF;FEM;SG	
artista	künstlerin	artista	künstlerin	N;DEF;FEM;SG	PROPN;NOM;SG
titan	titandioxid	titan	titandioxid	N;INDF;MASC;SG	PROPN;SG
titan	titan	titan	titan	N;INDF;MASC;SG	
titan	titan	titan	titan	N;INDF;MASC;SG	
titan	titanen	titan	titanen	N;INDF;MASC;SG	PROPN
mărci	marke	marcă	marken	N;INDF;FEM;PL	N;NOM;FEM;SG
