から	din	から	din	CONJ	ADP;ACC
拉致	rapit	拉致	rapit	N	ADJ;INDF;MASC;SG
拉致	rapeasca	拉致	rapească	N	V;IND;SG;3;IPFV;FIN
知り合い	cunostinte	知り合い	cunoaște	N	
ゲオルク	georg	ゲオルク	georg	PROPN	PROPN
スティーブ	steve	スティーブ	stev	PROPN	PROPN
カウンター	contra	カウンター	contra	N	
サラブレッド	pursange	サラブレッド	pursange	N	
両手	maini	両手	maini	N	
ルネサンス	renascentist	ルネサンス	renascentist	PROPN	ADJ;INDF;MASC;SG
三次	cubi	三次	cub	PROPN	N;INDF;MASC;PL
クラリネット	clarinet	クラリネット	clarinet	PROPN	N;INDF;MASC;SG
ジェームス	james	ジェームス	james	PROPN	PROPN
ジェームス	iacov	ジェームス	iacov	PROPN	PROPN
ジェームス	iacob	ジェームス	iacob	PROPN	PROPN
勝者	invingatori	勝者	invingator	N	ADJ;INDF;MASC;PL
エチオピア	etiopia	エチオピア	etiopia	PROPN	N;DEF;FEM;SG
エチオピア	etiopian	エチオピア	etiopian	PROPN	ADJ;INDF;MASC;SG
アイヌ	ainu	アイヌ	ainu	N	
デリー	delhi	デリー	delhi	PROPN	N;INDF;MASC;SG
デリー	derry	デリー	derry	PROPN	PROPN
自信	increzatoare	自信	increzator	N	ADJ;INDF;FEM
自信	increzator	自信	increzator	N	ADJ;INDF;MASC;SG
自信	increzatori	自信	increzator	N	ADJ;INDF;MASC;PL
ラッキー	norocoasa	ラッキー	norocos	PROPN	ADJ;DEF;FEM;SG
ラッキー	norocos	ラッキー	norocos	PROPN	ADJ;INDF;MASC;SG
誘惑	ispita	誘惑	ispita	V	N;DEF;FEM;SG
誘惑	ispita	誘惑	ispita	V	N;DEF;FEM;SG
ユキ	yuki	ユキ	yuki	PROPN	PROPN
グスタフ	gustav	グスタフ	gustav	PROPN	PROPN
孤独	singuratic	孤独	singuratic	N	ADJ;INDF;MASC;SG
孤独	singur	孤独	singur	N	ADJ;INDF;MASC;SG
押す	push	押す	push	V	
ハイウェイ	highway	ハイウェイ	highway	N	PROPN
パーフェクト	perfect	パーフェクト	perfect	N	ADV
パーフェクト	perfecte	パーフェクト	perfect	N	ADJ;INDF;FEM;PL
パーフェクト	perfecta	パーフェクト	perfecta	N	
パーフェクト	perfecta	パーフェクト	perfecta	N	
アイスランド	islanda	アイスランド	islanda	PROPN	PROPN
クン	kung	クン	kung	PROPN	N;INDF;MASC;SG
カスタム	personalizata	カスタム	personalizat	N	ADJ;DEF;FEM;SG
カスタム	personalizate	カスタム	personalizat	N	ADJ;INDF;FEM;PL
カスタム	personalizat	カスタム	personaliza	N	ADJ;INDF;MASC;SG
アルバート	albert	アルバート	albert	PROPN	PROPN
ケルン	koln	ケルン	koln	PROPN	PROPN
ケルン	köln	ケルン	köln	PROPN	PROPN
青島	qingdao	青島	qingdao	PROPN	PROPN
コリン	collin	コリン	collin	PROPN	PROPN
コリン	colin	コリン	colin	PROPN	PROPN
告発	acuzatii	告発	acuzat	V	N;INDF;FEM;PL
告発	acuzatii	告発	acuzat	V	N;INDF;FEM;PL
カウ	vaca	カウ	vacă	PROPN	N;DEF;FEM;SG
カウ	vaca	カウ	vacă	PROPN	N;DEF;FEM;SG
キングス	regilor	キングス	regilor	PROPN	N;DEF;MASC;PL
キングス	kings	キングス	kings	PROPN	N;INDF;MASC;SG
キングス	regii	キングス	regie	PROPN	N;INDF;MASC;PL
キングス	regi	キングス	rege	PROPN	N;INDF;MASC;PL
ミラクル	minune	ミラクル	minune	PROPN	
ミラクル	miracol	ミラクル	miracol	PROPN	N;INDF;MASC;SG
ミラクル	miracolul	ミラクル	miracol	PROPN	N;DEF;MASC;SG
バク	tapir	バク	tapir	PROPN	
ピート	pete	ピート	pată	PROPN	N;INDF;FEM;PL
幸子	sachiko	幸子	sachiko	PROPN	
駿河	suruga	駿河	suruga	PROPN	
アピール	recurs	アピール	recurs	V	N;INDF;MASC;SG
アピール	apel	アピール	apel	V	N;INDF;MASC;SG
悲しみ	tristete	悲しむ	tristet	V	N;INDF;FEM;SG
悲しみ	intristat	悲しむ	intrista	V	ADJ;INDF;MASC;SG
ポプラ	poplar	ポプラ	poplar	PROPN	PROPN
スターリン	stalin	スターリン	stalin	PROPN	PROPN
武道	budo	武道	budo	N	
コカ	coca	コカ	coca	PROPN	N;DEF;FEM;SG
十八	eighteen	十八	eighteen	NUM	
パレスチナ	palestina	パレスチナ	palestina	PROPN	N;DEF;FEM;SG
パレスチナ	palestiniene	パレスチナ	palestinian	PROPN	ADJ;INDF;FEM;PL
パレスチナ	palestiniana	パレスチナ	palestinian	PROPN	N;DEF;FEM;SG
パレスチナ	palestinieni	パレスチナ	palestinian	PROPN	ADJ;INDF;MASC;PL
パレスチナ	palestinian	パレスチナ	palestinian	PROPN	ADJ;INDF;MASC;SG
正直	sincer	正直	sincer	CONJ	ADV
正直	sinceritatea	正直	sinceritate	CONJ	N;DEF;FEM;SG
正直	cinstea	正直	cinstea	CONJ	N;DEF;FEM;SG
正直	onestitate	正直	onestitate	CONJ	N;INDF;FEM;SG
正直	sinceritate	正直	sinceritate	CONJ	N;INDF;FEM;SG
正直	onest	正直	onest	CONJ	ADJ;INDF;MASC;SG
正直	sincer	正直	sincer	CONJ	ADV
正直	cinstit	正直	cinsti	CONJ	ADJ;INDF;MASC;SG
スマイル	zambeste	スマイル	zambeste	N	
美咲	misaki	美咲	misak	PROPN	PROPN
ゴシック	gotic	ゴシック	gotic	PROPN	N;INDF;MASC;SG
サイレント	tacut	サイレント	tace	N	ADJ;INDF;MASC;SG
根岸	negishi	根岸	negishi	PROPN	
調節	reglare	調節	reglare	V	N;INDF;FEM;SG
調節	ajustarea	調節	ajustare	V	N;DEF;FEM;SG
調節	ajustare	調節	ajustare	V	N;INDF;FEM;SG
コロン	colón	コロン	colón	PROPN	PROPN
コロン	colonul	コロン	colon	PROPN	N;DEF;MASC;SG
コロン	colon	コロン	colon	PROPN	N;INDF;MASC;SG
内装	interioare	内装	interior	N	ADJ;INDF;FEM;PL
ムスリム	musulmani	ムスリム	musulman	N	ADJ;INDF;MASC;PL
ムスリム	musulmane	ムスリム	musulman	N	ADJ;INDF;FEM;PL
ムスリム	musulman	ムスリム	musulman	N	ADJ;INDF;MASC;SG
ムスリム	musulmani	ムスリム	musulman	N	ADJ;INDF;MASC;PL
プラスチック	plastice	プラスチック	plastic	N	ADJ;INDF;FEM;PL
血管	vasculare	血管	vascular	N	ADJ;INDF;FEM;PL
サイモン	simon	サイモン	simon	PROPN	PROPN
コパ	copa	コパ	copa	PROPN	N;SG
ベートーヴェン	beethoven	ベートーヴェン	beethoven	PROPN	PROPN
ウラ	ulla	ウラ	ulla	PROPN	PROPN
中井	nakai	中井	nakai	PROPN	
麻薬	narcotice	麻薬	narcotic	N	ADJ;INDF;FEM;PL
麻薬	narcotic	麻薬	narcotic	N	ADV
間接	indirect	間接	indirect	N	ADV
間接	indirecta	間接	indirecta	N	ADJ;DEF;FEM;SG
間接	indirecte	間接	indirect	N	ADJ;INDF;FEM;PL
感動	impresionat	感動	impresiona	V	ADJ;INDF;MASC;SG
感動	impresionata	感動	impresionat	V	N;DEF;FEM;SG
感動	atingeri	感動	atinge	V	N;INDF;FEM;PL
感動	atingerea	感動	atingere	V	N;DEF;FEM;SG
おんな	onna	おんな	onna	PROPN	N;DEF;FEM;SG
高地	upland	高地	upla	N	
高地	highlands	高地	highlands	N	PROPN
ピッツバーグ	pittsburgh	ピッツバーグ	pittsburgh	PROPN	PROPN
ウェイン	wayne	ウェイン	waynă	PROPN	PROPN
プライム	prime	プライム	primă		N;INDF;FEM;PL
プライム	prim	プライム	prim		NUM;INDF;MASC;SG
賠償	compensare	賠償	compensare	V	N;INDF;FEM;SG
賠償	compensatii	賠償	compensat	V	N;INDF;FEM;PL
賠償	despagubire	賠償	despagubire	V	N;INDF;FEM;SG
賠償	compensatie	賠償	compensatie	V	N;INDF;FEM;SG
テラ	tera	テラ	tăra	N	
補償	compensare	補償	compensare	V	N;INDF;FEM;SG
補償	compensatii	補償	compensat	V	N;INDF;FEM;PL
補償	despagubire	補償	despagubire	V	N;INDF;FEM;SG
補償	compensatie	補償	compensatie	V	N;INDF;FEM;SG
ティム	tim	ティム	tim	PROPN	PROPN
パナマ	panama	パナマ	panamă	PROPN	PROPN
ウラン	uraniu	ウラン	uraniu	PROPN	N;INDF;MASC;PL
摂取	aportul	摂取	aport	V	N;DEF;MASC;SG
摂取	admisie	摂取	admisie	V	N;INDF;FEM;SG
摂取	ingerat	摂取	ingera	V	ADJ;INDF;MASC;SG
摂取	ingerarea	摂取	ingerare	V	N;DEF;FEM;SG
タラ	tara	タラ	tară	PROPN	N;DEF;FEM;SG
タラ	cod	タラ	cod	PROPN	
ねこ	neko	ねこ	neko	PROPN	
ねこ	pisica	ねこ	pisică	PROPN	N;DEF;FEM;SG
ねこ	pisica	ねこ	pisică	PROPN	N;DEF;FEM;SG
ねこ	cat	ねこ	cat	PROPN	
誠一	seiichi	誠一	seiichi	PROPN	
だっ	deoarece	だ	deoarece	CONJ	CONJ;POS
モーリス	morris	モーリス	morri	PROPN	PROPN
モーリス	maurice	モーリス	mauric	PROPN	N;INDF;MASC;SG
重い	heavy	重い	heavy	ADJ	N;INDF;MASC;SG
重い	greu	重い	greu	ADJ	ADV
ミリオン	milioane	ミリオン	milion	PROPN	NUM;INDF;FEM;PL
ミリオン	milion	ミリオン	milion	PROPN	NUM;INDF;MASC;SG
木製	wood	木製	wood	N	PROPN
ネパール	nepal	ネパール	nepal	PROPN	PROPN
川端	kawabata	川端	kawabata	PROPN	N;DEF;FEM;SG
ホーク	hawk	ホーク	hawk	PROPN	N;INDF;MASC;SG
ホーク	hawke	ホーク	hawke	PROPN	PROPN
タバコ	tigari	タバコ	tigar	N	
主権	suverana	主権	suverană	N	ADJ;DEF;FEM;SG
みか	mikado	みく	mikadă	PROPN	
志賀	shiga	志賀	shiga	PROPN	PROPN
直ち	imediat	直ち	imediat	ADJ	ADV
通話	apel	通話	apel	V	N;INDF;MASC;SG
通話	call	通話	call	V	N;INDF;MASC;SG
通話	apeluri	通話	apel	V	N;INDF;FEM;PL
ベネズエラ	venezuelean	ベネズエラ	venezuelean	PROPN	ADJ;INDF;MASC;SG
ベネズエラ	venezuela	ベネズエラ	venezuela	PROPN	N;DEF;FEM;SG
ベネズエラ	venezuela	ベネズエラ	venezuela	PROPN	N;DEF;FEM;SG
ダラス	dallas	ダラス	dallas	PROPN	PROPN
差異	diferente	差異	diferent	V	N;INDF;FEM;PL
差異	diferente	差異	diferent	V	N;INDF;FEM;PL
差異	diferentele	差異	diferent	V	N;DEF;FEM;PL
差異	diferenta	差異	diferent	V	N;DEF;FEM;SG
差異	diferenta	差異	diferent	V	N;DEF;FEM;SG
差異	diferenta	差異	diferent	V	N;DEF;FEM;SG
ニコラ	nicola	ニコラ	nicola	PROPN	N;DEF;FEM;SG
アラスカ	alaska	アラスカ	alaska	PROPN	N;INDF;MASC;SG
デニス	dennis	デニス	dennis	PROPN	PROPN
入り	intrarea	入る	intrare	V	N;DEF;FEM;SG
入り	intrare	入る	intrare	V	N;INDF;FEM;SG
時々	cateodata	時々	cateodată	ADV	
ワルシャワ	varsovia	ワルシャワ	varsovie	PROPN	N;DEF;FEM;SG
ワルシャワ	varsovia	ワルシャワ	varsovie	PROPN	N;DEF;FEM;SG
静か	liniste	静か	liniste	ADJ	
静か	liniste	静か	liniste	ADJ	
マイナス	negativa	マイナス	negativa		ADJ;DEF;FEM;SG
マイナス	negative	マイナス	negativ		ADJ;INDF;FEM;PL
マイナス	negativ	マイナス	negativ		ADV
マイナス	minus	マイナス	minus		N;INDF;MASC;SG
三上	mikami	三上	mikam	PROPN	
急性	acut	急性	acut	N	ADJ;INDF;MASC;SG
ジェーン	jane	ジェーン	jană	PROPN	N;INDF;MASC;SG
吉井	yoshii	吉井	yosh	PROPN	
バンクーバー	vancouver	バンクーバー	vancouver	PROPN	PROPN
新羅	silla	新羅	sillă	PROPN	PROPN
カレン	karen	カレン	karen	PROPN	PROPN
種子	seminte	種子	semânt	N	
種子	seminte	種子	semânt	N	
種子	seminte	種子	semânt	N	
乗り換え	transfer	乗り換える	transfer	V	N;INDF;MASC;SG
乗り換え	transferul	乗り換える	transfer	V	N;DEF;MASC;SG
コンプレックス	complexe	コンプレックス	complex	N	ADJ;INDF;FEM;PL
コンプレックス	complex	コンプレックス	complex	N	ADJ;INDF;MASC;SG
コンプレックス	complexa	コンプレックス	complex	N	ADJ;DEF;FEM;SG
ホルン	corn	ホルン	corn	PROPN	N;INDF;MASC;SG
ホルン	cornul	ホルン	corn	PROPN	N;DEF;MASC;SG
ホルン	horn	ホルン	horn	PROPN	N;INDF;MASC;SG
シンセサイザー	sintetizatoare	シンセサイザー	sintetizator	N	ADJ;INDF;FEM
フェルナンド	fernando	フェルナンド	fernando	PROPN	PROPN
シンプル	simplu	シンプル	simplu	ADJ	ADV
シンプル	simplitatea	シンプル	simplitate	ADJ	N;DEF;FEM;SG
シンプル	simplitate	シンプル	simplitate	ADJ	N;INDF;FEM;SG
アイオワ	iowa	アイオワ	iowa	PROPN	PROPN
ニャン	miau	ニャン	mi	PROPN	V;1
クマ	bears	クマ	bears	N	
クマ	ursu	クマ	ursu	N	PROPN
報復	razbunarea	報復	razbunare	V	N;DEF;FEM;SG
報復	razbunare	報復	razbunare	V	N;INDF;FEM;SG
報復	razbunare	報復	razbunare	V	N;INDF;FEM;SG
報復	represalii	報復	represaliu	V	N;DEF;MASC;PL
準拠	conforme	準拠	conform	V	ADJ;INDF;FEM;PL
アルフレッド	alfred	アルフレッド	alfred	PROPN	PROPN
オールド	vechi	オールド	vechi	N	ADJ;INDF;MASC;SG
オールド	veche	オールド	vechi	N	ADJ;INDF;FEM;SG
一夫	kazuo	一夫	kazuo	PROPN	PROPN
ストライク	strike	ストライク	strik	N	
ガラ	tit	ガラ	tit	N	
スティーヴ	steve	スティーヴ	stev	PROPN	PROPN
クリック	clic	クリック	clic	N	
クリック	apasa	クリック	apasa	N	V;IND;SG;3;IPFV;FIN
カーン	khan	カーン	khan	PROPN	PROPN
積分	integrale	積分	integral	N	ADJ;INDF;FEM;PL
積分	integrala	積分	integrala	N	ADJ;DEF;FEM;SG
有罪	vinovat	有罪	vinovat	V	ADJ;INDF;MASC;SG
有罪	vinovata	有罪	vinovată	V	ADJ;DEF;FEM;SG
初心	incepatori	初心	incepator	N	
初心	novice	初心	novic	N	
初心	incepatoare	初心	incepator	N	ADJ;INDF;FEM
グレゴリオ	gregorio	グレゴリオ	gregorio	PROPN	N;INDF;MASC;SG
交互	supleant	交互	supleant	ADJ	N;INDF;MASC;SG
交互	alternativ	交互	alternativ	ADJ	ADV
交互	alternativ	交互	alternativ	ADJ	ADV
紳士	gentleman	紳士	gentleman	PROPN	N;INDF;MASC;SG
紳士	domn	紳士	domn	PROPN	N;INDF;MASC;SG
サハ	saha	サハ	sahă	PROPN	PROPN
許容	toleranta	許容	tolerant		N;DEF;FEM;SG
許容	toleranta	許容	tolerant		N;DEF;FEM;SG
杉田	sugita	杉田	sugita	PROPN	
無名	nameless	無名	nameless	ADJ	N;INDF;MASC;SG
益田	masuda	益田	masudă	PROPN	
リュウ	ryu	リュウ	ryu	PROPN	N;INDF;MASC;SG
調印	semnare	調印	semnare	V	N;INDF;FEM;SG
調印	semnarea	調印	semnare	V	N;DEF;FEM;SG
布告	decretul	布告	decret	V	N;DEF;MASC;SG
布告	decret	布告	decret	V	N;INDF;MASC;SG
布告	declaratie	布告	declaratie	V	N;INDF;FEM;SG
布告	declaratia	布告	declaratie	V	N;DEF;FEM;SG
宮沢	miyazawa	宮沢	miyazawa	PROPN	N;DEF;FEM;SG
キャンディ	candy	キャンディ	candy	N	
栄え	prosper	栄える	prosper	V	ADJ;INDF;MASC;SG
栄え	prospera	栄える	prospera	V	N;DEF;FEM;SG
エディ	eddie	エディ	eddie	PROPN	PROPN
ビルマ	burma	ビルマ	burmă	PROPN	PROPN
ビルマ	birmania	ビルマ	birmanie	PROPN	PROPN
キャサリン	katherine	キャサリン	katherine	PROPN	PROPN
キャサリン	caterina	キャサリン	caterină	PROPN	N;DEF;FEM;SG
キャサリン	catherine	キャサリン	catherină	PROPN	PROPN
キャサリン	ecaterina	キャサリン	ecaterină	PROPN	N;DEF;FEM;SG
ウド	udo	ウド	udo	PROPN	PROPN
フック	hook	フック	hook	N	PROPN
置換	inlocuind	置換	inlocui	N	V;V.MSDR
置換	inlocuitor	置換	inlocuitor	N	ADJ;INDF;MASC;SG
置換	inlocuieste	置換	inlocui	N	V;IND;SG;3;PRS;FIN
置換	inlocui	置換	inlocui	N	V;IND;SG;3;IPFV;FIN
田川	tagawa	田川	tagawă	PROPN	
あえ	indrazni	あえる	indrazn	V	
エルサ	elsa	エルサ	elsa	PROPN	
ローリング	rolling	ローリング	rolling	PROPN	PROPN
ローリング	rulare	ローリング	rulare	PROPN	N;INDF;FEM;SG
ローリング	laminare	ローリング	laminar	PROPN	N;INDF;FEM;SG
同	alumni	同	alumni	ADJ	N;INDF;MASC;PL
同	reuniunea	同	reuniune	ADJ	N;DEF;FEM;SG
同	reuniune	同	reuniune	ADJ	N;INDF;FEM;SG
窒素	azot	窒素	azot		N;INDF;MASC;SG
窒素	nitrogen	窒素	nitrogen		N;INDF;MASC;SG
クロード	claude	クロード	claudă	PROPN	PROPN
アウグスト	august	アウグスト	august	PROPN	N;INDF;MASC;SG
きみ	kimi	きむ	kimi	N	
ゴッド	doamne	ゴッド	domn	PROPN	
ゴッド	dumnezeu	ゴッド	dumnezeu	PROPN	PROPN
収束	convergenta	収束	convergent	V	N;DEF;FEM;SG
バート	burt	バート	burt	PROPN	PROPN
バート	bart	バート	bart	PROPN	N;INDF;MASC;SG
バート	bert	バート	bert	PROPN	PROPN
大砲	cannon	大砲	cannon	N	PROPN
話者	vorbitor	話者	vorbitor	N	ADJ;INDF;MASC;SG
タール	smoala	タール	smoală	PROPN	N;DEF;FEM;SG
タール	smoala	タール	smoală	PROPN	N;DEF;FEM;SG
タール	tar	タール	tar	PROPN	
タール	gudron	タール	gudron	PROPN	N;INDF;MASC;SG
ひろみ	hiromi	ひろみ	hiromă	PROPN	
弾圧	opresiv	弾圧	opresiv	N	ADJ;INDF;MASC;SG
順子	junko	順子	junko	PROPN	
招聘	invitatie	招聘	invitatie	V	N;INDF;FEM;SG
招聘	invitatie	招聘	invitatie	V	N;INDF;FEM;SG
転写	transcriere	転写	transcriere	V	N;INDF;FEM;SG
ウェブ	web	ウェブ	web	N	
激怒	fury	激怒	fury	V	PROPN
激怒	furie	激怒	furie	V	N;INDF;FEM;SG
激怒	furioasa	激怒	furios	V	ADJ;DEF;FEM;SG
激怒	furios	激怒	furios	V	ADJ;INDF;MASC;SG
激怒	revoltat	激怒	revolta	V	ADJ;INDF;MASC;SG
激怒	infuriat	激怒	infuriat	V	ADJ;INDF;MASC;SG
テナント	tennant	テナント	tennant	N	PROPN
申し出	oferta	申し出る	ofertă	V	N;DEF;FEM;SG
申し出	oferta	申し出る	ofertă	V	N;DEF;FEM;SG
バレンシア	valencia	バレンシア	valencie	PROPN	PROPN
寄稿	contribuit	寄稿	contribui	V	ADJ;INDF;MASC;SG
サリー	sally	サリー	sally	PROPN	N;INDF;MASC;SG
関ヶ原	sekigahara	関ヶ原	sekigahar	PROPN	N;DEF;FEM;SG
バルト	barth	バルト	barth	PROPN	PROPN
甘い	sweet	甘い	sweet	ADJ	N;INDF;MASC;SG
甘い	dulce	甘い	dulce	ADJ	
メルセデス	mercedes	メルセデス	mercedes	PROPN	N;INDF;MASC;SG
スロベニア	slovenia	スロベニア	slovenie	PROPN	PROPN
スロベニア	slovena	スロベニア	slovena	PROPN	N;DEF;FEM;SG
理恵	rie	理恵	rie	PROPN	
ツイ	tsui	ツイ	tsui	PROPN	N;INDF;MASC;SG
三輪	miwa	三輪	miwă	PROPN	
オスカー	oscar	オスカー	oscar	PROPN	N;INDF;MASC;SG
バグ	bugs	バグ	bugs	N	PROPN
ロビンソン	robinson	ロビンソン	robinson	PROPN	N;INDF;MASC;SG
つながり	legaturi	つながり	legatură	V	N;INDF;FEM;PL
つながり	conexiuni	つながり	conexiune	V	N;INDF;FEM;PL
つながり	conexiunea	つながり	conexiune	V	N;DEF;FEM;SG
つながり	conexiune	つながり	conexiune	V	N;INDF;FEM;SG
分ける	divizat	分ける	diviza	V	ADJ;INDF;MASC;SG
分ける	split	分ける	split	V	N;INDF;MASC;SG
商用	comerciale	商用	comercial	V	ADJ;INDF;FEM;PL
商用	comercial	商用	comercial	V	ADJ;INDF;MASC;SG
商用	reclama	商用	reclama	V	N;DEF;FEM;SG
商用	comerciala	商用	comercial	V	ADJ;DEF;FEM;SG
ひかる	hikaru	ひかる	hikaru	PROPN	
スケジュール	orare	スケジュール	orare	N	ADJ;INDF;FEM;PL
スケジュール	orar	スケジュール	orar	N	ADV
スケジュール	programeaza	スケジュール	programeaza	N	V;IND;SG;3;IPFV;FIN
レナ	lena	レナ	lena	PROPN	N;DEF;FEM;SG
レナ	lenei	レナ	lenă	PROPN	N;DEF;FEM;SG
シンデレラ	cenusareasa	シンデレラ	cenusare	PROPN	N;DEF;FEM;SG
キリン	girafa	キリン	girafă	PROPN	N;DEF;FEM;SG
キリン	girafa	キリン	girafă	PROPN	N;DEF;FEM;SG
純子	junko	純子	junko	PROPN	
呼吸	respiratie	呼吸	respiratie	V	N;INDF;FEM;SG
呼吸	respirand	呼吸	respira	V	ADJ;INDF;MASC;SG
呼吸	respiratie	呼吸	respiratie	V	N;INDF;FEM;SG
大国	okuni	大国	okun	N	
慢性	cronic	慢性	cronic	N	ADJ;INDF;MASC;SG
慢性	cronice	慢性	cronic	N	ADJ;INDF;FEM;PL
メリーランド	maryland	メリーランド	maryland	PROPN	N;INDF;MASC;SG
収穫	recoltare	収穫	recoltare	V	N;INDF;FEM;SG
収穫	recolta	収穫	recoltă	V	N;DEF;FEM;SG
収穫	recolta	収穫	recoltă	V	N;DEF;FEM;SG
収穫	recoltare	収穫	recoltare	V	N;INDF;FEM;SG
収穫	recoltarea	収穫	recoltare	V	N;DEF;FEM;SG
あずさ	azusa	あずさ	azusa	PROPN	
量子	cuantic	量子	cuantic	N	ADJ;INDF;MASC;SG
量子	cuantice	量子	cuantic	N	ADJ;INDF;FEM;PL
追認	ratificarea	追認	ratificare	V	N;DEF;FEM;SG
追認	ratificare	追認	ratificare	V	N;INDF;FEM;SG
トリプル	tripla	トリプル	triplă	N	ADJ;DEF;FEM;SG
トリプル	tripla	トリプル	triplă	N	ADJ;DEF;FEM;SG
トリプル	triple	トリプル	triplu	N	
トリプル	triplu	トリプル	triplu	N	ADJ;INDF;MASC;SG
日蓮	nichiren	日蓮	nichiren	PROPN	N;INDF;MASC;SG
ヒューマン	umane	ヒューマン	uman	N	ADJ;INDF;FEM;PL
ヒューマン	umana	ヒューマン	umană	N	ADJ;DEF;FEM;SG
ヒューマン	uman	ヒューマン	uman	N	ADJ;INDF;MASC;SG
ナッシュ	nash	ナッシュ	nash	PROPN	N;INDF;MASC;SG
ルイジアナ	louisiana	ルイジアナ	louisiană	PROPN	N;DEF;FEM;SG
使徒	apostol	使徒	apostol	N	PROPN
三笠	mikasa	三笠	mikasă	PROPN	
虐待	abuzuri	虐待	abuz	V	N;INDF;FEM;PL
虐待	abuz	虐待	abuz	V	N;INDF;MASC;SG
虐待	abuzul	虐待	abuz	V	N;DEF;MASC;SG
ブース	booth	ブース	booth	N	PROPN
集計	agregate	集計	agrega	V	N;INDF;FEM;PL
集計	agregare	集計	agregare	V	N;INDF;FEM;SG
集計	agregate	集計	agrega	V	N;INDF;FEM;PL
博文	hirobumi	博文	hirobum	PROPN	
応答	raspunde	応答	raspunde	V	
応答	raspuns	応答	raspuns	V	N;INDF;MASC;SG
応答	raspunsul	応答	raspuns	V	N;DEF;MASC;SG
クリーク	parau	クリーク	păra	PROPN	N;DEF;FEM;SG
クリーク	creek	クリーク	creeke	PROPN	PROPN
振る	shake	振る	shak	V	
ハーツ	inimi	ハーツ	inimă	PROPN	N;INDF;FEM;PL
ハーツ	inimile	ハーツ	inimă	PROPN	N;DEF;FEM;PL
ウマ	cai	ウマ	cal	PROPN	N;INDF;MASC;PL
ウマ	cailor	ウマ	cal	PROPN	N;DEF;MASC;PL
ウマ	caii	ウマ	cal	PROPN	N;DEF;MASC;PL
ウマ	calul	ウマ	cal	PROPN	N;DEF;MASC;SG
ウマ	horse	ウマ	horsă	PROPN	
ウマ	cal	ウマ	cal	PROPN	N;INDF;MASC;SG
スル	sul	スル	sul	PROPN	N;INDF;MASC;SG
固体	solid	固体	solid	N	ADJ;INDF;MASC;SG
固体	solida	固体	solidă	N	ADJ;DEF;FEM;SG
固体	solide	固体	solid	N	ADJ;INDF;FEM;PL
秀雄	hideo	秀雄	hideo	PROPN	
サント	santo	サント	santo	PROPN	N;INDF;MASC;SG
サント	sainte	サント	sainte	PROPN	PROPN
明子	akiko	明子	akiko	PROPN	
パーカー	parker	パーカー	parker	N	PROPN
暴言	injuraturi	暴言	injuratură	V	N;INDF;FEM;PL
仁川	incheon	仁川	incheon	PROPN	N;INDF;MASC;SG
麻美	asami	麻美	asami	PROPN	
ボビー	bobby	ボビー	bobby	PROPN	PROPN
集約	agregate	集約	agrega	V	N;INDF;FEM;PL
集約	agregare	集約	agregare	V	N;INDF;FEM;SG
ブルックリン	brooklyn	ブルックリン	brooklyn	PROPN	PROPN
時折	ocazional	時折	ocazional	N	ADV
補正	corectii	補正	corect	V	N;INDF;FEM;PL
補正	corectie	補正	corectie	V	N;INDF;FEM;SG
補正	corectarea	補正	corectare	V	N;DEF;FEM;SG
補正	corectare	補正	corectare	V	N;INDF;FEM;SG
補正	ajustari	補正	ajustare	V	N;INDF;FEM;PL
遅い	tarziu	遅い	tarziu	ADJ	
遅い	tarziu	遅い	tarziu	ADJ	
遅い	lent	遅い	lent	ADJ	ADV
拒絶	refuzul	拒絶	refuz	V	N;DEF;MASC;SG
拒絶	refuz	拒絶	refuz	V	N;INDF;MASC;SG
拒絶	respingerea	拒絶	respingere	V	N;DEF;FEM;SG
拒絶	respingere	拒絶	respingere	V	N;INDF;FEM;SG
直子	naoko	直子	naoko	PROPN	
本州	honshu	本州	honshu	PROPN	N;INDF;MASC;SG
マニラ	manila	マニラ	manilă	PROPN	N;DEF;FEM;SG
正明	masaaki	正明	masaak	PROPN	
続行	continuarea	続行	continuare	V	N;DEF;FEM;SG
続行	continuare	続行	continuare	V	N;INDF;FEM;SG
勝つ	victorie	勝つ	victorie	V	N;INDF;FEM;SG
