van	from	van	from	ADP	
afwezigheid	brak	afwezigheid	brak	N;MASC+FEM;SG	V;IND;PRS;FIN
pérez	pérez	pérez	porez	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
aleksandr	aleksandr	aleksandr	aleksandr	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
aleksandr	aleksandr	aleksandr	aleksandr	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
aleksandr	aleksandra	aleksandr	aleksandra	N;MASC+FEM;SG	
getuigen	zeznawać	getuige	zeznawać	N;PL	V;IPFV;NFIN;ACT
getuigen	świadka	getuige	świadek	N;PL	N;ACC;MASC;SG
getuigen	świadek	getuige	świadek	N;PL	N;NOM;MASC;SG
vooruit	naprzód	vooruit	naprzód	ADV	
beatrix	beatrice	beatrix	beatrica	N;MASC+FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
beatrix	beatrix	beatrix	beatrix	N;MASC+FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
letland	łotwa	letland	łotwy	PROPN;NEUT;SG	
letland	łotwy	letland	łotwy	PROPN;NEUT;SG	
letland	łotwie	letland	łotwo	PROPN;NEUT;SG	
voorzijde	przód	voorzijde	przód	N;MASC+FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
verzamelde	zebrane	verzamelen	zebrać	V;SG;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
verzamelde	gromadzone	verzamelen	gromadzić	V;SG;PST;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
verzamelde	pobrana	verzamelen	pobrana	V;SG;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
verzamelde	zbierane	verzamelen	zbierać	V;SG;PST;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
verzamelde	zebrane	verzamelen	zebrać	V;SG;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
goedgekeurd	zatwierdzony	goedkeuren	zatwierdzić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
goedgekeurd	zatwierdzona	goedkeuren	zatwierdzić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
goedgekeurd	zatwierdzone	goedkeuren	zatwierdzić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
goedgekeurd	zatwierdzonych	goedkeuren	zatwierdzić	V;V.PTCP	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
goedgekeurd	przyjęty	goedkeuren	przyjąć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
goedgekeurd	przyjęta	goedkeuren	przyjąć	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
goedgekeurd	adoptowany	goedkeuren	adoptować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
goedgekeurd	przyjęte	goedkeuren	przyjąć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
server	server	server	server	N;MASC+FEM;SG	
server	serwera	server	serwer	N;MASC+FEM;SG	
server	serwery	server	serwer	N;MASC+FEM;SG	N;NOM;MASC;PL
sub	sub	sub	sub	N;MASC+FEM;SG	
isaac	isaac	isaac	isaac	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
fluit	flet	fluit	flet	N;MASC+FEM;SG	
maximum	maksimum	maximum	maksimum	N;NEUT;SG	
maximum	maksymalnie	maximum	maksymalnie	N;NEUT;SG	ADV
maximum	maksymalny	maximum	maksymalny	N;NEUT;SG	ADJ;NOM;MASC;SG
maximum	maksymalna	maximum	maksymalny	N;NEUT;SG	ADJ;NOM;FEM;SG
effectief	skutecznie	effectief	skutecznie	ADJ	ADV
effectief	efektywnie	effectief	efektywnie	ADJ	ADV
gegeten	zjedzony	eten	zjeść	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
maker	twórcy	maker	twórca	N;MASC+FEM;SG	N;NOM;MASC;PL
onderschrift	opis	onderschrift	opis	N;NEUT;SG	
gras	trawy	gras	trawa	N;NEUT;SG	N;ACC;FEM;PL
aus	aus	aus	aus	N;MASC+FEM;SG	
boog	arch	boog	arch	N;MASC+FEM;SG	
ardennen	ardennes	arden	ardennes	N;PL	
brandstof	paliwa	brandstof	paliwy	N;MASC+FEM;SG	
brandstof	paliw	brandstof	paliw	N;MASC+FEM;SG	
brandstof	paliwa	brandstof	paliwy	N;MASC+FEM;SG	
shakespeare	szekspira	shakespeaar	szekspira	N;MASC+FEM;SG	
shakespeare	shakespeare	shakespeaar	shakespeare	N;MASC+FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
keel	keel	keel	keel	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
geroepen	wezwana	roepen	wezwać	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
geroepen	wezwany	roepen	wezwać	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
zur	zur	zur	zur	N;MASC+FEM;SG	
zwakke	słabo	zwak	słabo	ADJ	ADV
kunstwerk	prace	kunstwerk	praca	N;NEUT;SG	N;NOM;FEM;PL
glazen	szkła	glas	szkło	N;PL	N;NOM;NEUT;SG
glazen	szklanka	glas	szklanka	N;PL	N;NOM;FEM;SG
glazen	szkło	glas	szkło	N;PL	N;NOM;NEUT;SG
glazen	szklana	glas	szklany	N;PL	ADJ;NOM;FEM;SG
tellen	hrabia	tellen	hrabia	V;NFIN	N;NOM;MASC;SG
tellen	liczenie	tellen	liczyć	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
forster	forster	forster	forster	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
warme	ciepła	warm	ciepło	ADJ	
warme	ciepło	warm	ciepło	ADJ	
almere	almere	almer	almer	PROPN;NEUT;SG	
introduceerde	wprowadzone	introduceren	wprowadzić	V;SG;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
introduceerde	wprowadzony	introduceren	wprowadzić	V;SG;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
introduceerde	wprowadzona	introduceren	wprowadzić	V;SG;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
side	side	side	sidy		
tsjechisch	czech	tsjechisch	czech	ADJ	
jay	jaya	jay	jayać	N;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
jay	jay	jay	jay	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
burger	burger	burger	burger	N;MASC+FEM;SG	
burger	obywatele	burger	obywatele	N;MASC+FEM;SG	N;NOM;MASC;PL
wateren	wody	wateren	woda	N;PL	N;GEN;FEM;SG
wateren	wód	wateren	woda	N;PL	
schilderen	farba	schilderen	farba	V;NFIN	N;NOM;FEM;SG
schilderen	farby	schilderen	farba	V;NFIN	N;ACC;FEM;PL
schilderen	obraz	schilderen	obraz	V;NFIN	N;NOM;MASC;SG
schilderen	malarstwo	schilderen	malarstwo	V;NFIN	N;NOM;NEUT;SG
schilderen	malowanie	schilderen	malować	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
toronto	toronto	toronto	toronto	N;NEUT;SG	PROPN;NOM;MASC;SG
beperken	ograniczenie	beperken	ograniczenie	V;NFIN	N;NOM;NEUT;SG
beperken	ograniczanie	beperken	ograniczać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
beperken	granica	beperken	granica	V;NFIN	N;NOM;FEM;SG
beperken	ograniczenie	beperken	ograniczenie	V;NFIN	N;NOM;NEUT;SG
beperken	limit	beperken	limit	V;NFIN	N;NOM;MASC;SG
dei	dei	dei	dei	N;MASC+FEM;SG	
getuige	świadkowie	getuige	świadkowie	N;MASC+FEM;SG	N;NOM;MASC;PL
zoogdier	ssaki	zoogdier	ssak	N;NEUT;SG	N;NOM;MASC;PL
vrees	strachu	vrezen	strach	V;SG;PRS;FIN	N;GEN;MASC;SG
vrees	strach	vrezen	strach	V;SG;PRS;FIN	N;NOM;MASC;SG
vrees	lęk	vrezen	lęk	V;SG;PRS;FIN	N;NOM;MASC;SG
vrees	lęki	vrezen	lęki	V;SG;PRS;FIN	N;NOM;MASC;PL
vrees	obawy	vrezen	obawa	V;SG;PRS;FIN	
linkse	lewo	links	lewo	ADJ	
colorado	kolorado	colorado	kolorado	N;NEUT;SG	
heerser	linijki	heerser	linijka	N;MASC+FEM;SG	N;ACC;FEM;PL
regen	rain	regen	raina	N;MASC+FEM;SG	
mecklenburg	mecklenburg	mecklenburg	mecklenburg	N;MASC+FEM;SG	
gewonden	ofiar	gewond	ofiara	ADJ	
gewonden	ofiary	gewond	ofiara	ADJ	N;NOM;FEM;PL
gewonden	urazy	gewond	uraz	ADJ	V;IPFV;IND;SG;PRS;FIN;ACT
gewonden	obrażenia	gewond	obrażenie	ADJ	N;NOM;NEUT;PL
elektrisch	electric	elektrisch	electric	ADJ	
klas	klasa	klas	klasa	N;MASC+FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
klas	zajęcia	klas	zajęcia	N;MASC+FEM;SG	N;NOM;NEUT;PL
klas	klasa	klas	klasa	N;MASC+FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
tevreden	wszystkiego	tevreden	wszystko	ADJ	PRO;GEN;NEUT;SG
fair	uczciwie	fair	uczciwie	ADJ	ADV
fair	targi	fair	targa	ADJ	N;NOM;MASC;PL
fair	fair	fair	fair	ADJ	
fair	jarmark	fair	jarmark	ADJ	N;NOM;MASC;SG
industrieel	przemysł	industrieel	przemysł	ADJ	N;NOM;MASC;SG
industrieel	przemysłowiec	industrieel	przemysłowiec	ADJ	N;NOM;MASC;SG
olga	olga	olga	olga	N;MASC+FEM;SG	PROPN;NOM;FEM;SG
versterken	wzmocnienia	versterken	wzmocnić	V;NFIN	N;PFV;GEN;NEUT;SG;POS;V.MSDR
versterken	umocnienie	versterken	umocnienie	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
versterken	wzmocnienie	versterken	wzmocnić	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
versterken	wzmacnianie	versterken	wzmacniać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
versterken	wzmocnienie	versterken	wzmocnić	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
versterken	wzmacnianie	versterken	wzmacniać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
aangedreven	zasilany	aandrijven	zasilać	V;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
aangedreven	napędzane	aandrijven	napędzać	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
organismen	organizmy	organisme	organizm	N;PL	V;IPFV;IMP;PL;1;FIN;ACT
droegen	nosił	dragen	nosić	V;PL;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
droegen	nosiła	dragen	nosić	V;PL;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
leconte	leconte	lecont	leconty	N;MASC+FEM;SG	
thorell	thorell	thorell	thorell	N;MASC+FEM;SG	
nico	nico	nico	nico	N;MASC+FEM;SG	
praktisch	praktycznie	praktisch	praktycznie	ADJ	ADV
praktisch	praktycznie	praktisch	praktycznie	ADJ	ADV
onzeker	niepewność	onzeker	niepewność	ADJ	N;NOM;FEM;SG
onzeker	niepewnie	onzeker	niepewnie	ADJ	ADV
verbannen	zakazany	verbannen	zakazać	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
verbannen	zakazana	verbannen	zakazać	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
verbannen	zakazane	verbannen	zakazać	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
verbannen	wygnany	verbannen	wygnany	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
verbannen	wygnany	verbannen	wygnany	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
larry	larry	larry	larry	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
ram	ram	ram	ram	N;MASC+FEM;SG	
ram	rama	ram	rama	N;MASC+FEM;SG	
korter	krótszy	kort	krótszyć	ADJ;CMPR	
korter	krócej	kort	króc	ADJ;CMPR	ADV;CMPR
korter	krótsze	kort	krótszyć	ADJ;CMPR	
oren	oren	oor	oren	N;PL	
oren	uszy	oor	ucho	N;PL	
lès	lès	lès	lès	N;MASC+FEM;SG	
functioneren	funkcjonowanie	functioneren	funkcjonowanie	V;NFIN	N;NOM;NEUT;SG
functioneren	funkcjonowaniu	functioneren	funkcjonować	V;NFIN	N;DAT;NEUT;SG
edwin	edwin	edwin	edwina	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
kritisch	krytycznie	kritisch	krytycznie	ADJ	ADV
holes	dziury	holes	dziura	N;PL	
steel	kraść	steel	kraść	N;MASC+FEM;SG	V;IPFV;NFIN;ACT
steel	kradną	steel	kraśny	N;MASC+FEM;SG	V;IPFV;IND;PL;3;PRS;FIN;ACT
steel	ukraść	steel	ukraść	N;MASC+FEM;SG	V;PFV;NFIN;ACT
jef	jef	jef	jef	N;MASC+FEM;SG	
jef	jeff	jef	jeff	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
geïnstalleerd	zainstalowany	installeren	zainstalować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
geïnstalleerd	zainstalowane	installeren	zainstalować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
geïnstalleerd	zainstalowana	installeren	zainstalować	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
jennifer	jennifer	jennifer	jennifer	N;MASC+FEM;SG	
giuseppe	giuseppe	giuseppe	giusepp	N;MASC+FEM;SG	
tower	tower	tower	tower	N;MASC+FEM;SG	
tower	wieży	tower	wieża	N;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
ziel	soul	ziel	soul	N;MASC+FEM;SG	
nasa	nasa	nasa	nas	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
makkelijker	łatwiej	makkelijk	łatwo	ADJ;CMPR	ADV;CMPR
joachim	joachim	joachim	joachić	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
morris	morris	morris	morris	N;MASC+FEM;SG	
fan	fana	fan	fana	N;MASC+FEM;SG	
fan	fan	fan	fan	N;MASC+FEM;SG	
warm	gorąco	warm	gorąco	ADJ	ADV
warm	hot	warm	hot	ADJ	
warm	ciepła	warm	ciepło	ADJ	
warm	ciepło	warm	ciepło	ADJ	
aanzienlijke	znaczne	aanzienlijk	znaczny	ADJ	V;PFV;IND;SG;FIN;ACT
aanzienlijke	znaczący	aanzienlijk	znaczący	ADJ	
emmen	emmen	emmen	emmen	PROPN;NEUT;SG	
elektriciteit	elektrycznej	elektriciteit	elektryczny	N;MASC+FEM;SG	ADJ;GEN;FEM;SG
secret	sekret	secret	sekret		N;NOM;MASC;SG
secret	secret	secret	secret		
secret	tajne	secret	tajny		
secret	tajemnica	secret	tajemnica		N;NOM;FEM;SG
collins	collins	collins	collins	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
collins	collinsa	collins	collins	N;MASC+FEM;SG	
beschuldigd	oskarżony	beschuldigen	oskarżyć	V;V.PTCP	
beschuldigd	oskarżonych	beschuldigen	oskarżony	V;V.PTCP	N;ACC;MASC;PL
beschuldigd	oskarżeni	beschuldigen	oskarżyć	V;V.PTCP	ADJ;NOM;MASC;PL
beschuldigd	oskarżona	beschuldigen	oskarżyć	V;V.PTCP	N;NOM;FEM;SG
vrijgelaten	zwolnione	vrijlaten	zwolnić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vrijgelaten	wydane	vrijlaten	wydać	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vrijgelaten	wydany	vrijlaten	wydać	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
vrijgelaten	zwolniony	vrijlaten	zwolnić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
vrijgelaten	wydana	vrijlaten	wydać	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ingetrokken	schowane	intrekken	schować	V;V.PTCP	ADJ;NOM;NEUT;SG
ingetrokken	uchylone	intrekken	uchylić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ingetrokken	uchylona	intrekken	uchylić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ingetrokken	wycofane	intrekken	wycofać	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ingetrokken	cofnięte	intrekken	cofnić	V;V.PTCP	ADJ;NOM;NEUT;SG
ingetrokken	wycofany	intrekken	wycofać	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ingetrokken	cofnięte	intrekken	cofnić	V;V.PTCP	ADJ;NOM;NEUT;SG
poker	poker	poker	poker	N;MASC+FEM;SG	
poker	pokera	poker	poker	N;MASC+FEM;SG	
miami	miami	miami	mieć	N;MASC+FEM;SG	N;INS;FEM;PL
dortmund	dortmund	dortmund	dortmund	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
stelsel	systemowe	stelsel	systemowy	N;NEUT;SG	ADJ;NOM;NEUT;SG
munt	waluty	munt	waluta	N;MASC+FEM;SG	N;ACC;FEM;PL
munt	monety	munt	monet	N;MASC+FEM;SG	N;NOM;MASC;PL
munt	mint	munt	mint	N;MASC+FEM;SG	
meningen	opinii	mening	opinia	N;PL	N;GEN;FEM;SG
middelburg	middelburg	middelburg	middelburg	N;MASC+FEM;SG	
kanonnen	armaty	kanon	armata	N;PL	N;ACC;FEM;SG
kanonnen	broń	kanon	broń	N;PL	V;IPFV;IMP;SG;2;FIN;ACT
kanonnen	bronie	kanon	bron	N;PL	V;IPFV;IND;PL;2;PRS;FIN;ACT
kanonnen	armata	kanon	armat	N;PL	N;NOM;FEM;SG
kanonnen	armaty	kanon	armata	N;PL	N;ACC;FEM;SG
kanonnen	działo	kanon	dziać	N;PL	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
homo	homo	homo	homo	N;MASC+FEM;SG	
homo	gej	homo	on	N;MASC+FEM;SG	
homo	gejowskie	homo	gejowski	N;MASC+FEM;SG	ADJ;NOM;NEUT;SG
homo	gay	homo	gać	N;MASC+FEM;SG	
strikt	ściśle	strikt	ściśle	ADJ	ADV
klassement	rankingi	klassement	ranking	N;NEUT;SG	N;NOM;MASC;PL
excelsior	excelsior	excelsior	excelsior	N;NEUT;SG	
verdreven	wydalony	verdrijven	wydalić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
verdreven	wyrzucony	verdrijven	wyrzucić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
zitting	sesje	zitting	sesja	N;MASC+FEM;SG	N;NOM;FEM;PL
armenië	armenii	armenië	armenia	PROPN;NEUT;SG	PROPN;GEN;FEM;SG
garcia	garcia	garcia	garcia	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
kenny	kenny	kenny	kenny	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
afgewezen	odrzucona	afwijzen	odrzucić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
afgewezen	odrzucone	afwijzen	odrzucić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
afgewezen	odrzucona	afwijzen	odrzucić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
afgewezen	odrzucony	afwijzen	odrzucić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
afgewezen	odrzucony	afwijzen	odrzucić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
afgewezen	odrzucona	afwijzen	odrzucić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
zuurstof	tlen	zuurstof	tlen	N;MASC+FEM;SG	
histoire	histoire	histoir	histoira	N;MASC+FEM;SG	
amerikaan	amerykańska	amerikaan	amerykański	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
amerikaan	american	amerikaan	american	N;MASC+FEM;SG	
amerikaan	amerykański	amerikaan	amerykański	N;MASC+FEM;SG	ADJ;NOM;MASC;SG
amerikaan	amerykańskie	amerikaan	amerykański	N;MASC+FEM;SG	ADJ;NOM;NEUT;SG
amerikaan	amerykanie	amerikaan	amerykanin	N;MASC+FEM;SG	N;NOM;MASC;PL
amerikaan	amerykanów	amerikaan	amerykanin	N;MASC+FEM;SG	N;GEN;MASC;PL
grot	jaskinia	grot	jaskiniać	N;MASC+FEM;SG	
grot	jaskini	grot	jaskinia	N;MASC+FEM;SG	
teruggevonden	odzyskane	terugvinden	odzyskać	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
albanië	albany	albanië	alban	PROPN;NEUT;SG	N;NOM;MASC;SG
albanië	albania	albanië	albania	PROPN;NEUT;SG	N;NOM;FEM;SG
albanië	albanii	albanië	albania	PROPN;NEUT;SG	
ibn	ibn	ibn	ibn	PROPN;MASC+FEM;SG	PROPN;NOM;MASC;SG
rodríguez	rodríguez	rodríguez	rodríguez	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
kikker	żaby	kikker	żaby	N;MASC+FEM;SG	
weergave	zobacz	weergave	zobaczyć	N;MASC+FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
primera	primera	primera	primer	N;MASC+FEM;SG	
sprong	skok	springen	skok	V;SG;PST;FIN	N;NOM;MASC;SG
sprong	skok	springen	skok	V;SG;PST;FIN	N;NOM;MASC;SG
perry	perry	perry	perry	N;MASC+FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
bedreiging	pogróżki	bedreiging	pogróżka	N;MASC+FEM;SG	N;NOM;FEM;PL
bedreiging	groźby	bedreiging	groźba	N;MASC+FEM;SG	
bedreiging	gróźb	bedreiging	gróźb	N;MASC+FEM;SG	
bedreiging	groźby	bedreiging	groźba	N;MASC+FEM;SG	
con	con	con	con	N;MASC+FEM;SG	
warmte	upał	warmte	upał	N;MASC+FEM;SG	
warmte	heat	warmte	heat	N;MASC+FEM;SG	
warmte	ciepło	warmte	ciepło	N;MASC+FEM;SG	
warmte	gorąco	warmte	gorąco	N;MASC+FEM;SG	ADV
warmte	ciepła	warmte	ciepło	N;MASC+FEM;SG	
warmte	ciepła	warmte	ciepło	N;MASC+FEM;SG	
warmte	ciepło	warmte	ciepło	N;MASC+FEM;SG	
nedersaksen	niedersachsen	nedersaksen	niedersachsen	N;PL	N;NOM;MASC;SG
sleeswijk	schleswig	sleeswijk	schleswig	ADJ	
française	française	français	fransaisa	ADJ	
garros	garros	garros	garros	N;MASC+FEM;SG	
valkenburg	valkenburg	valkenburg	valkenburg	N;NEUT;SG	V;IPFV;IND;SG;PRS;FIN;ACT
failliet	upadłości	failliet	upadłość	ADJ	N;GEN;FEM;SG
failliet	bankructwa	failliet	bankructwo	ADJ	
after	after	after	after		
after	po	after	po		INTJ
ville	ville	vil	vill	N;MASC+FEM;SG	
grove	grove	grof	grovy	ADJ	N;NOM;MASC;SG
kanker	nowotwory	kanker	nowotwór	N;MASC+FEM;SG	N;NOM;MASC;PL
kanker	raka	kanker	raka	N;MASC+FEM;SG	
toegenomen	zwiększone	toenemen	zwiększyć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
toegenomen	zwiększona	toenemen	zwiększyć	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
toegenomen	zwiększony	toenemen	zwiększyć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
toegenomen	zwiększenie	toenemen	zwiększyć	V;V.PTCP	N;PFV;NOM;NEUT;SG;POS;V.MSDR
middelste	środek	middel	środek	ADJ;RL	N;NOM;MASC;SG
middelste	środkowy	middel	środkowy	ADJ;RL	ADJ;NOM;MASC;SG
middelste	środkowa	middel	środkowy	ADJ;RL	ADJ;NOM;FEM;SG
territorium	terytoria	territorium	terytoria	N;NEUT;SG	N;NOM;NEUT;PL
lekker	dobre	lekker	dobry	ADJ	
lekker	dobrze	lekker	dobrze	ADJ	ADV
lekker	pycha	lekker	pychać	ADJ	
lekker	mniam	lekker	mniać	ADJ	
lekker	ładnie	lekker	ładnie	ADJ	ADV
mager	chude	maag	chudy	ADJ	
parma	parma	parma	parma	N;NEUT;SG	
verspreiden	rozproszonym	verspreiden	rozprosić	V;NFIN	ADJ;PFV;INS;MASC;SG;POS;V.PTCP;PASS
missen	panna	missen	panna	V;NFIN	N;NOM;FEM;SG
missen	brakujące	missen	brakować	V;NFIN	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
missen	zaginiony	missen	zaginić	V;NFIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
mitchell	mitchell	mitchell	mitchell	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
vliegt	muchy	vliegen	mucha	V;SG;PRS;FIN	
vliegt	much	vliegen	much	V;SG;PRS;FIN	
achttien	eighteen	achttien	eighteen	NUM	
achttien	osiemnaście	achttien	osiemnaście	NUM	
habitat	siedliska	habitat	siedlisko	N;MASC+FEM;SG	N;NOM;NEUT;PL
habitat	siedlisk	habitat	siedlisk	N;MASC+FEM;SG	N;GEN;NEUT;PL
habitat	siedliska	habitat	siedlisko	N;MASC+FEM;SG	N;NOM;NEUT;PL
duidelijker	wyraźniej	duidelijk	wyraźnie	ADJ;CMPR	ADV;CMPR
duidelijker	jaśniej	duidelijk	jasno	ADJ;CMPR	ADV;CMPR
beoordeling	ocena	beoordeling	ocenać	N;MASC+FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
beoordeling	oceny	beoordeling	ocena	N;MASC+FEM;SG	
beoordeling	przegląd	beoordeling	przegląd	N;MASC+FEM;SG	
beoordeling	ocena	beoordeling	ocenać	N;MASC+FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
beoordeling	rating	beoordeling	rating	N;MASC+FEM;SG	
beoordeling	ocena	beoordeling	ocenać	N;MASC+FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
harrison	harrisona	harrison	harrison	N;MASC+FEM;SG	
harrison	harrison	harrison	harrison	N;MASC+FEM;SG	
legioen	legia	legioen	legia	N;NEUT;SG	
gek	szaleństwo	gek	szaleństwo	ADJ	N;NOM;NEUT;SG
gek	wariatka	gek	wariatka	ADJ	N;NOM;FEM;SG
gek	wariat	gek	wariat	ADJ	N;NOM;MASC;SG
motorfiets	motor	motorfiets	motor	N;MASC+FEM;SG	
motorfiets	motocykle	motorfiets	motocykl	N;MASC+FEM;SG	N;NOM;MASC;PL
motorfiets	motor	motorfiets	motor	N;MASC+FEM;SG	
pol	pol	pol	pol	N;MASC+FEM;SG	
keith	keith	keith	keith	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
tentoonstellingen	wystawy	tentoonstelling	wystawa	N;PL	N;ACC;FEM;SG
osaka	osaki	osaka	osak	N;NEUT;SG	
rocha	rocha	rocha	rochać	N;MASC+FEM;SG	
vlaggen	flag	vlaggen	flag	N;PL	
