और	og	और	og		CONJ
बास	bass	बास	bass	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
फतेहपुर	fatehpur	फतेहपुर	fatehpur	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
अपराधियों	forbrytere	अपराधी	forbrytere	N;ACC;MASC;PL;3	V;NFIN
अपराधियों	forbryterne	अपराधी	forbryterne	N;ACC;MASC;PL;3	N;INDF;NEUT;SG
अपराधियों	kriminelle	अपराधी	kriminell	N;ACC;MASC;PL;3	ADJ;PL
जीती	vinnes	जीत	vinnas	V;PFV;FEM;SG;V.PTCP;ACT	N;INDF;NEUT;SG
जीती	vunnet	जीत	vunn	V;PFV;FEM;SG;V.PTCP;ACT	N;DEF;NEUT;SG
जीती	won	जीत	won	V;PFV;FEM;SG;V.PTCP;ACT	N
जीती	vant	जीत	venje	V;PFV;FEM;SG;V.PTCP;ACT	N;INDF;MASC;SG
जादुई	magisk	जादुई	magisk		ADJ;INDF;NEUT;SG
पोर्टलैंड	portland	पोर्टलैंड	portland	PROPN;NOM;MASC;SG;3	N;INDF;NEUT;SG
सितारे	stjernene	सितारा	stjerne	N;NOM;MASC;SG;3	N;DEF;FEM;PL
सितारे	stjerner	सितारा	stjerne	N;NOM;MASC;SG;3	N;INDF;FEM;PL
गिने	nummerert	गिन	nummerere	V;MASC;SG;FIN;ACT	ADJ;INDF;SG;V.PTCP
गिने	talte	गिन	telje	V;MASC;SG;FIN;ACT	ADJ;PL;V.PTCP
गिने	telte	गिन	telje	V;MASC;SG;FIN;ACT	ADJ;PL;V.PTCP
गिने	talte	गिन	telje	V;MASC;SG;FIN;ACT	ADJ;PL;V.PTCP
गिने	telles	गिन	telles	V;MASC;SG;FIN;ACT	N;INDF;MASC;SG
स्टेज	stadier	स्टेज	stadium	N;NOM;MASC;SG;3	N;INDF;FEM;PL
निष्ठा	oppriktig	निष्ठा	oppriktig	N;NOM;FEM;SG;3	ADJ;INDF;NEUT;SG
ऑप्टिकल	optisk	ऑप्टिकल	optisk	N;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG
साँस	puste	साँस	puste		V;IMP;NFIN
साँस	pust	साँस	pust		N;INDF;MASC;SG
साँस	ånde	साँस	ånde		N;INDF;NEUT;SG
साँस	pust	साँस	pust		N;INDF;MASC;SG
साँस	åndedrag	साँस	åndedrag		N;INDF;NEUT;SG
साँस	åndedrett	साँस	åndedrett		N;INDF;MASC;SG
साँस	puster	साँस	puster		N;INDF;NEUT;SG
साँस	pusting	साँस	pusting		N;INDF;FEM;SG
स्विट्ज़रलैंड	sveits	स्विट्ज़रलैंड	sveits	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
कथाकार	storyteller	कथाकार	storyteller	N;NOM;MASC;SG;3	N;INDF;FEM;PL
दीप	dype	दीप	dype	PROPN;NOM;MASC;SG;3	N;INDF;NEUT;SG
दीप	dyp	दीप	dyp	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
दीप	dypt	दीप	dyp	PROPN;NOM;MASC;SG;3	N;INDF;NEUT;SG
दीप	deep	दीप	deep	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
ग़लत	feil	ग़लत	feil		ADJ;INDF;NEUT;SG
निकालकर	fjerne	निकाल	fjern	V;V.CVB	ADJ;PL
निकालकर	fjerner	निकाल	fjerne	V;V.CVB	N;INDF;FEM;PL
कर्मियों	personell	कर्मी	personell	N;ACC;MASC;PL;3	N;INDF;NEUT;SG
साठ	seksti	साठ	seksti		NUM;PL
लैंड	land	लैंड	land		N;INDF;NEUT;SG
वियना	wien	वियना	wien	PROPN;NOM;MASC;SG;3	N
वियना	vienna	वियना	vienne	PROPN;NOM;MASC;SG;3	N;INDF;NEUT;SG
ज़रूर	javisst	जारूर	javisst	CONJ	ADJ;INDF;NEUT;SG
ज़रूर	sikker	जारूर	sikker	CONJ	ADJ;INDF;SG
कॉमन्स	commons	कॉमन्स	commons	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;INDF;NEUT;SG
उपनिषद्	upanishadene	उपनिषद्	upanishad	N;NOM;MASC;SG;3	N;DEF;FEM;PL
नकद	kontant	नकद	kontant	N;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG
आभूषण	smykker	आभूषण	smykke	N;NOM;MASC;PL;3	N;INDF;NEUT;SG
आभूषण	smykke	आभूषण	smykke	N;NOM;MASC;PL;3	N;INDF;NEUT;SG
आभूषण	smykker	आभूषण	smykke	N;NOM;MASC;PL;3	N;INDF;NEUT;SG
आभूषण	juveler	आभूषण	juvele	N;NOM;MASC;PL;3	N;INDF;MASC;SG
नानक	nanak	नानक	nanak	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
हर्ष	harde	हर्ष	hard	PROPN;NOM;MASC;SG;3	ADJ;PL
तीर	piler	तीर	pile	N;NOM;MASC;SG;3	N;INDF;NEUT;PL
फिनलैंड	finland	फिनलैंड	finland	PROPN;NOM;MASC;SG;3	N;INDF;NEUT;SG
फिनलैंड	finlands	फिनलैंड	finlands	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
पोलिश	polsk	पोलिश	polsk	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
टिम	tim	टिम	tim	PROPN;NOM;MASC;SG;3	N
ओवेन	owen	ओवेन	owen	PROPN;NOM;MASC;SG;3	PROPN
प्रागैतिहासिक	forhistorisk	प्रागैतिहासिक	forhistorisk	N;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG
प्रागैतिहासिक	forhistoriske	प्रागैतिहासिक	forhistorisk	N;NOM;MASC;SG;3	ADJ;PL
इरादे	hensikt	इरादा	hensikt	N;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG
अवधारणाओं	konsepter	अवधारणा	konsepter	N;ACC;FEM;PL;3	N;INDF;NEUT;SG
अवधारणाओं	begreper	अवधारणा	begrepe	N;ACC;FEM;PL;3	N;INDF;NEUT;SG
प्रोफ़ाइल	profilene	प्रोफ़ाइल	profile	N;NOM;MASC;SG;3	N;DEF;FEM;PL
प्रोफ़ाइल	profiler	प्रोफ़ाइल	profilere	N;NOM;MASC;SG;3	N;INDF;FEM;PL
घृणा	hater	घृणा	hate	N;NOM;FEM;SG;3	V;IND;PRS;FIN
एंड्रयू	andrew	एंड्रयू	andrew	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
मसाला	krydder	मसाला	krydder	N;NOM;MASC;SG;3	N;INDF;FEM;PL
मूल्यवान	verdifull	मूल्यवान	verdifull	PROPN;NOM;MASC;SG;3	ADJ;INDF;SG
मूल्यवान	verdifulle	मूल्यवान	verdifull	PROPN;NOM;MASC;SG;3	ADJ;PL
मूल्यवान	verdifullt	मूल्यवान	verdifull	PROPN;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG
कुवैत	kuwait	कुवैत	kuwait	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
विकलांग	deaktivert	विकलांग	deaktivere	N;NOM;MASC;SG;3	ADJ;INDF;SG;V.PTCP
संकीर्ण	smale	संकीर्ण	smale		ADJ;PL
संकीर्ण	smal	संकीर्ण	smal		ADJ;INDF;SG
समझी	vurdert	समझ	vurdere	V;PFV;FEM;SG;V.PTCP;ACT	ADJ;INDF;SG;V.PTCP
विशेषाधिकार	privilegier	विशेषाधिकार	privilegi	N;NOM;MASC;SG;3	N;INDF;FEM;PL
विशेषाधिकार	privilegerte	विशेषाधिकार	privilegere	N;NOM;MASC;SG;3	ADJ;PL;V.PTCP
विशेषाधिकार	privilegert	विशेषाधिकार	privilegere	N;NOM;MASC;SG;3	ADJ;INDF;SG;V.PTCP
रोमांस	romanse	रोमांस	romanse	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
रोमांस	romantikk	रोमांस	romantikk	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
रोमांस	romantikken	रोमांस	romantikk	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
सामयिक	aktuell	सामयिक	aktuell	PROPN;NOM;MASC;SG;3	ADJ;INDF;SG
सामर्थ्य	styrke	सामर्थ्य	styrke		N;INDF;MASC;SG
सामर्थ्य	styrken	सामर्थ्य	styrke		N;DEF;MASC;SG
सामर्थ्य	potensial	सामर्थ्य	potensial		N;INDF;NEUT;SG
सामर्थ्य	potensielt	सामर्थ्य	potensiell		ADJ;INDF;NEUT;SG
सामर्थ्य	potensielle	सामर्थ्य	potensiell		ADJ;PL
सामर्थ्य	potensiale	सामर्थ्य	potensiale		N;INDF;NEUT;SG
आखिरकार	etterhvert	आखिरकार	etterhvert	ADV	ADJ;INDF;NEUT;SG;V.PTCP
आखिरकार	endelig	आखिरकार	endelig	ADV	N;INDF;MASC;SG
लिवरपूल	liverpool	लिवरपूल	liverpool	PROPN;NOM;MASC;SG;3	N;INDF;NEUT;SG
ऐन	ann	ऐन	ann		N;INDF;FEM;SG
ऐन	ain	ऐन	ain		PROPN
अदृश्य	usynlige	अदृश्य	usynlig		ADJ;PL
अदृश्य	usynlig	अदृश्य	usynlig		ADJ;INDF;NEUT;SG
अदृश्य	latent	अदृश्य	latent		ADJ;INDF;SG
अंगूठी	ring	अंगूठी	ring	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
पंचांग	kalender	पंचांग	kalende	N;NOM;MASC;SG;3	N;INDF;FEM;PL
पंचांग	kalendere	पंचांग	kalendere	N;NOM;MASC;SG;3	V;NFIN
मकर	steinbukk	मकर	steinbukk	PROPN;NOM;MASC;SG;3	N;INDF;NEUT;SG
एंडी	andy	एंडी	andy	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
अटल	ubøyelig	अटल	ubøyelig	PROPN;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG
पेंगुइन	pingvin	पेंगुइन	pingvin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
ग्राफ	graf	ग्राफ	graf	PROPN;NOM;MASC;SG;3	N;INDF;NEUT;SG
कुरान	koran	कुरान	koran		N;INDF;MASC;SG
कुरान	koranen	कुरान	koran		N;DEF;MASC;SG
कुरान	koran	कुरान	koran		N;INDF;MASC;SG
दुष्ट	rogue	दुष्ट	rogue	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
दुष्ट	ondskapen	दुष्ट	ondskap	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
दुष्ट	evil	दुष्ट	evil	PROPN;NOM;MASC;SG;3	N
दुष्ट	ondskap	दुष्ट	ondskap	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
दुष्ट	wicked	दुष्ट	wicked	PROPN;NOM;MASC;SG;3	N
पंत	pes	पंत	pes	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
पंत	pant	पंत	pant	PROPN;NOM;MASC;SG;3	N;INDF;NEUT;SG
संयोजित	kombinert	संयोजित	kombinere	PROPN;NOM;SG;3	ADJ;INDF;SG;V.PTCP
वर्जित	forbudte	वर्जित	forbude	PROPN;NOM;SG;3	ADJ;PL;V.PTCP
वर्जित	forbudt	वर्जित	forbude	PROPN;NOM;SG;3	ADJ;INDF;NEUT;SG
बराबरी	likemenn	बराबरी	likemenn	N;NOM;FEM;SG;3	N;INDF;MASC;PL
पाटिल	patil	पाटिल	patil	PROPN;NOM;SG;3	N;INDF;MASC;SG
नकदी	kontant	नकदी	kontant	N;NOM;FEM;SG;3	ADJ;INDF;NEUT;SG
ज्यामितीय	geometrisk	ज्यामितीय	geometrisk	N;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG
फिल्मांकन	filmer	फिल्मांकन	film	N;NOM;MASC;SG;3	N;INDF;FEM;PL
भवानी	bhawani	भवानी	bhawani	PROPN;NOM;SG;3	N;INDF;MASC;SG
सितारों	stars	सितारा	stars	N;ACC;MASC;PL;3	N;INDF;NEUT;SG
गली	street	गली	stre	N;NOM;FEM;SG;3	PROPN
गिरफ्तारी	arrestere	गिरफ्तारी	arrestere	N;NOM;FEM;SG;3	V;NFIN
आणविक	molekylær	आणविक	molekylær	N;NOM;MASC;SG;3	ADJ;INDF;SG
बैंगलोर	bangalore	बैंगलोर	bangalore	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
वेदांत	vedanta	वेदांत	vedanta	PROPN;NOM;MASC;SG;3	N;DEF;NEUT;SG
दबाने	undertrykke	दबा	undertrykk	V;NFIN;ACT	N;INDF;NEUT;SG
दबाने	presser	दबा	presse	V;NFIN;ACT	N;INDF;FEM;PL
दबाने	presserende	दबा	presserende	V;NFIN;ACT	ADJ;PL
हिल्स	åser	हिल	ås	N;NOM;FEM;PL;3	N;INDF;NEUT;SG
हिल्स	hills	हिल	hills	N;NOM;FEM;PL;3	N;INDF;SG
मैट	matt	मैट	matt		N;INDF;MASC;SG
मैट	matte	मैट	matte		N;INDF;MASC;SG
अलाउद्दीन	alauddin	अलाउद्दीन	alauddin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
जरुरी	nødvendig	जरुरी	nødvendig	ADP	ADJ;INDF;NEUT;SG
जरुरी	nødvendige	जरुरी	nødvendig	ADP	ADJ;PL
सोनिया	sonia	सोनिया	sonia	PROPN;NOM;FEM;SG;3	N;INDF;MASC;SG
रोमानिया	romania	रोमानिया	romani	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
रोमानिया	romanias	रोमानिया	romanias	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
ग्रोवर	grover	ग्रोवर	grov	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
मेघालय	meghalaya	मेघालय	meghalay	PROPN;NOM;MASC;SG;3	N;DEF;NEUT;PL
इवान	ivan	इवान	ivan	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
नेल्सन	nelson	नेल्सन	nelson	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
सतही	overfladisk	सतही	overfladisk		ADJ;INDF;NEUT;SG
अक्षम	deaktivert	अक्षम	deaktivere		ADJ;INDF;SG;V.PTCP
पारदर्शी	gjennomskinnelig	पारदर्शी	gjennomskinnelig	ADJ	N;INDF;NEUT;SG
विरोधियों	rivaler	विरोधी	rivale	N;ACC;MASC;PL;3	N;INDF;NEUT;SG
विरोधियों	motstandere	विरोधी	motstandere	N;ACC;MASC;PL;3	N;INDF;FEM;SG
विरोधियों	motstanderne	विरोधी	motstanderne	N;ACC;MASC;PL;3	N;INDF;FEM;SG
लुइस	luis	लुइस	luis	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
क्लैप्टन	clapton	क्लैप्टन	clapton	PROPN;NOM;MASC;SG;3	N;INDF;NEUT;SG
डगलस	douglas	डगलस	douglas	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
एलेक्स	alex	एलेक्स	alex	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
पढ़े	lest	पढ़े	lese	V;PFV;MASC;SG;FIN;ACT	ADJ;INDF;NEUT;SG;V.PTCP
पढ़े	read	पढ़े	read	V;PFV;MASC;SG;FIN;ACT	N;INDF;NEUT;SG
पढ़े	leser	पढ़े	lese	V;PFV;MASC;SG;FIN;ACT	N;INDF;MASC;SG
मोटर्स	motors	मोटर	motors	N;NOM;FEM;PL;3	N;INDF;MASC;SG
अप्रत्याशित	uventede	अप्रत्याशित	uventede	ADJ	N;INDF;MASC;SG
अप्रत्याशित	uventet	अप्रत्याशित	uvent	ADJ	N;DEF;NEUT;SG
यूनिवर्सल	universell	यूनिवर्सल	universell	N;NOM;MASC;SG;3	ADJ;INDF;SG
विधवा	enke	विधवा	enke		N;INDF;FEM;SG
विधवा	enkemann	विधवा	enkemann		N;INDF;MASC;SG
विधवा	enke	विधवा	enke		N;INDF;FEM;SG
विधवा	enken	विधवा	enken		N;INDF;MASC;SG
पंखों	vinger	पंख	vinge	N;ACC;MASC;PL;3	N;INDF;MASC;SG
गोदावरी	godavari	गोदावरी	godavari	PROPN;NOM;FEM;SG;3	N;INDF;MASC;SG
गज	yards	गज	yards		N;INDF;NEUT;SG
दुर्बल	svak	दुर्बल	svak		ADJ;INDF;NEUT;SG
दुर्बल	svakt	दुर्बल	svak		ADJ;INDF;NEUT;SG
दुर्बल	svake	दुर्बल	svak		ADJ;PL
स्थूल	fett	स्थूल	fett		N;INDF;MASC;SG
स्थूल	tjukk	स्थूल	tjukk		ADJ;INDF;SG
स्थूल	fat	स्थूल	fat		N;INDF;NEUT;SG
स्थूल	fet	स्थूल	fet		N;INDF;MASC;SG
स्थूल	feit	स्थूल	feit		N;INDF;MASC;SG
अभूतपूर्व	fenomenal	अभूतपूर्व	fenomenal	ADV	N;INDF;NEUT;SG
दोषों	defekter	दोष	defekter	N;ACC;MASC;PL;3	N;INDF;NEUT;SG
वैचारिक	ideologisk	वैचारिक	ideologisk	PROPN;NOM;SG;3	ADJ;INDF;NEUT;SG
क्षारीय	alkalisk	क्षारीय	alkalisk	N;NOM	ADJ;INDF;NEUT;SG
टीके	vaksiner	टीका	vaksin	N;NOM;MASC;SG;3	N;INDF;FEM;PL
गोलार्ध	halvkule	गोलार्ध	halvkule	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
अल्जीरिया	algerie	अल्जीरिया	algerie	PROPN;NOM;MASC;SG;3	N;INDF;NEUT;SG
रोमांचक	spennende	रोमांचक	spennende	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
अम्मा	amma	अम्मा	amme	V;FEM;SG;FIN;ACT	N;INDF;MASC;SG
संभाल	håndtak	संभाल	håndtak	V;FIN;ACT	N;INDF;NEUT;SG
गन	pistol	गन	pistol		N;INDF;MASC;SG
गन	gun	गन	gun		N
गन	revolver	गन	revolver		N;INDF;MASC;SG
उल्टी	oppkast	उल्टी	oppkast		N;INDF;NEUT;SG
रेलगाड़ी	trene	रेलगाड़ी	trene	N;NOM;FEM;SG;3	V;NFIN
यादृच्छिक	tilfeldige	यादृच्छिक	tilfeldig	N;NOM;3	ADJ;PL
यादृच्छिक	vilkårlig	यादृच्छिक	vilkårlig	N;NOM;3	ADJ;INDF;NEUT;SG
यादृच्छिक	tilfeldig	यादृच्छिक	tilfeldig	N;NOM;3	ADJ;INDF;NEUT;SG
क्रिस्टोफर	christopher	क्रिस्टोफर	christopher	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
सचमुच	bokstavelig	सचमुच	bokstavelig		N;INDF;MASC;SG
सचमुच	egentlig	सचमुच	egentlig		ADJ;INDF;NEUT;SG
सचमुच	virkelig	सचमुच	virkelig		ADJ;INDF;NEUT;SG
किरन	kiran	किरन	kiran	PROPN;NOM;FEM;SG;3	N;INDF;MASC;SG
मॉरिसन	morrison	मॉरिसन	morrison	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
रतन	ratan	रतन	ratan	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
लड़ा	sloss	लड़ा	sloss	V;PFV;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
लड़ा	utkjempet	लड़ा	utkjemp	V;PFV;MASC;SG;V.PTCP;ACT	N;DEF;NEUT;SG
लड़ा	kjempet	लड़ा	kjempe	V;PFV;MASC;SG;V.PTCP;ACT	N;DEF;NEUT;SG
चिप	chip	चिप	chip		N;INDF;MASC;SG
डूब	synkende	डूब	synkende	V;ACT	N;INDF;MASC;SG
डूब	synker	डूब	synker	V;ACT	N;INDF;MASC;SG
डूब	drukning	डूब	drukning	V;ACT	N;INDF;FEM;SG
डूब	drukner	डूब	drukne	V;ACT	N;INDF;FEM;PL
जन्मजात	medfødt	जन्मजात	medfødd	PROPN;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG
खोजा	oppdaget	खोजा	oppdag	V;PFV;MASC;SG;V.PTCP;ACT	N;DEF;NEUT;SG
खोजा	søkt	खोजा	søkje	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;INDF;NEUT;SG;V.PTCP
खोजा	ransaket	खोजा	ransak	V;PFV;MASC;SG;V.PTCP;ACT	N;DEF;NEUT;SG
खोजा	gjennomsøkt	खोजा	gjennomsøkt	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;INDF;NEUT;SG;V.PTCP
जोली	jolie	जोली	jolie	PROPN;NOM;FEM;SG;3	N;INDF;MASC;SG
शेयरधारकों	aksjonærer	शेयरधारक	aksjonære	N;ACC;MASC;PL;3	N;INDF;MASC;SG
तदनुसार	deretter	तदनुसार	deretter		ADV
गेंदों	balla	गेंद	balle	N;ACC;FEM;PL;3	ADJ;INDF;SG;V.PTCP
अमित	amit	अमित	amit	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
झरना	faller	झरना	falle	N;NOM;MASC;SG;3	V;IND;PRS;FIN
झरना	fosser	झरना	fossjå	N;NOM;MASC;SG;3	N;INDF;MASC;PL
अनुमोदित	godkjente	अनुमोदित	godkjenne	PROPN;NOM;MASC;SG;3	ADJ;PL;V.PTCP
अनुमोदित	godkjent	अनुमोदित	godkjenne	PROPN;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG;V.PTCP
अनुमोदित	anmeldt	अनुमोदित	anmald	PROPN;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG;V.PTCP
अनुमोदित	vurdert	अनुमोदित	vurdere	PROPN;NOM;MASC;SG;3	ADJ;INDF;SG;V.PTCP
अनुमोदित	omtalte	अनुमोदित	omtale	PROPN;NOM;MASC;SG;3	V;IND;PST;FIN
अनुमोदित	evaluert	अनुमोदित	evaluere	PROPN;NOM;MASC;SG;3	ADJ;INDF;SG;V.PTCP
अनुमोदित	gjennomgått	अनुमोदित	gjennomgå	PROPN;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG;V.PTCP
जीभ	tunge	जीभ	tung	N;NOM;FEM;SG;3	ADJ;PL
स्विट्जरलैंड	sveits	स्विट्जरलैंड	sveits	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
पागल	sprøtt	पागल	sprøte		ADJ;INDF;NEUT;SG;V.PTCP
पागल	sprø	पागल	sprø		ADJ;INDF;SG
पागल	gale	पागल	galen		ADJ;INDF;NEUT;SG
पागल	sprøere	पागल	sprøere		N;INDF;FEM;SG
पागल	villere	पागल	villere		N;INDF;MASC;SG
बेंजामिन	benjamin	बेंजामिन	benjamin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
समझाया	forklares	समझा	forklare	V;PFV;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
समझाया	forklart	समझा	forklare	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;INDF;NEUT;SG;V.PTCP
होनेवाली	flyktig	हो	flyktig	V;FIN;ACT	ADJ;INDF;NEUT;SG
सहानुभूति	medfølelse	सहानुभूति	medfølels	N;NOM;FEM;SG;3	ADJ;INDF;SG
विनियमित	regulere	विनियमित	regulere	ADJ;NOM	V;NFIN
एंडरसन	anderson	एंडरसन	anderson	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
यादगार	minneverdig	यादगार	minneverdig	PROPN;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG
करों	skatt	कर	skatt	N;ACC;MASC;PL;3	N;INDF;MASC;SG
करों	selvangivelsen	कर	selvangivelse	N;ACC;MASC;PL;3	N;DEF;MASC;SG
गिल	gill	गिल	gill	PROPN;NOM;SG;3	N;INDF;MASC;SG
कक्षाओं	klasserom	कक्षा	klasserom	N;ACC;FEM;PL;3	N;INDF;NEUT;SG
ड्रग	rusmiddel	ड्रग	rusmiddel	PROPN;NOM;MASC;SG;3	N;INDF;NEUT;SG
बॉम्बे	bombay	बॉम्बे	bombay	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
कॉलेजों	høyskoler	कॉलेज	høyskoler	N;ACC;MASC;PL;3	N;INDF;MASC;SG
मिशिगन	michigan	मिशिगन	michigan	PROPN;NOM;MASC;SG;3	PROPN
डकोटा	dakota	डकोटा	dakota	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
जोश	iver	जोश	iver		N;INDF;MASC;SG
जोश	josh	जोश	josh		N;INDF;MASC;SG
सेंटीमीटर	centimeter	सेंटीमीटर	centimeter	N;NOM;MASC;SG;3	N;INDF;MASC;PL
सेंटीमीटर	centimeter	सेंटीमीटर	centimeter	N;NOM;MASC;SG;3	N;INDF;MASC;PL
सेंटीमीटर	centimeter	सेंटीमीटर	centimeter	N;NOM;MASC;SG;3	N;INDF;MASC;PL
पीट	pete	पीट	pete	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
पीट	piet	पीट	piet	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
बॉबी	bobby	बॉबी	bobby	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
विचारकों	tenkere	विचारक	tenkere	N;ACC;MASC;PL;3	N;INDF;FEM;SG
बिशप	biskop	बिशप	biskop	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
बिशप	bishop	बिशप	bishop	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
दुर्भाग्य	dessverre	दुर्भाग्य	dessverre	CONJ	ADV
दुर्भाग्य	desverre	दुर्भाग्य	desverre	CONJ	ADV
दुर्भाग्य	uheldigvis	दुर्भाग्य	uheldigvis	CONJ	ADV
लैस	lacy	लैस	lacy	ADJ	N;INDF;MASC;SG
एथेंस	aten	एथेंस	aten	PROPN;NOM;MASC;SG;3	N
एथेंस	athen	एथेंस	athen	PROPN;NOM;MASC;SG;3	PROPN
धीमा	tregt	धीमा	treg	N;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG
धीमा	langsommere	धीमा	langsommere	N;NOM;MASC;SG;3	V;NFIN
धीमा	saktere	धीमा	saktere	N;NOM;MASC;SG;3	ADJ;INDF;NEUT;SG
