den	de	den	de	PRO;DEF;MASC+FEM;SG	PRO;NOM;PL;3
anhui	anhui	anhui	anhui	N;NOM;INDF;MASC+FEM;SG	PROPN
augusta	augusta	august	augusta	PROPN;NOM	N;INDF;MASC+FEM;SG
reichenbach	reichenbach	reichenbach	reichenbach	PROPN;NOM	N;INDF;MASC+FEM;SG
edit	redigere	edit	redig	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
edit	rediger	edit	redig	N;NOM;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
edit	redigér	edit	redigér	N;NOM;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
sittande	siddende	sitta	sidde	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
sittande	siddende	sitta	sidde	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
sittande	sidder	sitta	sidde	ADJ;NOM;PRS;V.PTCP	V;IND;PRS;FIN;ACT
norfolk	norfolk	norfolk	norfolk	PROPN;NOM	N;INDF;NEUT;SG
johns	johns	john	johns	PROPN;NOM	
ovanstående	ovenfor	ovanstående	ovenfor	ADJ;NOM	ADV
ovanstående	over	ovanstående	over	ADJ;NOM	ADV
ovanstående	ovenover	ovanstående	ovenover	ADJ;NOM	N;INDF;NEUT;SG
ovanstående	ovenstående	ovanstående	ovenstående	ADJ;NOM	ADV
laura	laura	laumal	laura	PROPN;NOM	
luke	luke	luke	luke	PROPN;NOM	N;INDF;MASC+FEM;SG
luke	lukas	luke	lukas	PROPN;NOM	N;INDF;MASC+FEM;SG
deltagarna	deltagere	deltagare	deltager	N;NOM;DEF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
sevilla	sevilla	sevill	sevilla	PROPN;NOM	PROPN
sevilla	sevilla	sevill	sevilla	PROPN;NOM	PROPN
döptes	døbte	döpa	døbe	V;IND;PST;FIN;PASS	V;IND;PST;FIN;ACT
away	væk	away	væk	N;NOM;INDF;MASC+FEM;SG	ADV
bengo	bengo	bengo	bengo	N	
skulpturer	skulptur	skulptur	skulptur	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
pelle	pelle	pelle	pelle	PROPN;NOM	
ljungby	ljungby	ljungby	ljungby	PROPN;NOM	
kronobergs	kronobergs	kronoberg	kronoberg	PROPN;GEN	N;INDF;MASC+FEM;SG
felaktigt	upræcise	felaktig	upræcis	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
felaktigt	unøjagtige	felaktig	unøjagtig	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
bobby	bobby	bobby	bobby	PROPN;NOM	
positivt	positive	positiv	positiv	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
nassau	nassau	nassau	nassau	PROPN;NOM	N;INDF;MASC+FEM;SG
gap	gap	gap	gipe	N;NOM;INDF;NEUT;SG	
markus	markus	markus	markus	PROPN;NOM	
sandberg	sandberg	sandberg	sandberg	PROPN;NOM	N;INDF;MASC+FEM;SG
specifika	specifik	specifik	specifik	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
specifika	specifikt	specifik	specifikt	ADJ;NOM;PL	ADV
dahl	dahl	dahl	dahl	PROPN;NOM	
roca	roca	roca	roca	N;NOM;INDF;MASC+FEM;SG	
navarra	navarra	navarra	navarra	ADJ;NOM;DEF;SG	
navarra	navarra	navarra	navarra	ADJ;NOM;DEF;SG	
dresden	dresden	dresd	dresd	PROPN;NOM	
databasen	database	databas	database	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
ronneby	ronneby	ronneby	ronneby	PROPN;NOM	N;INDF;MASC+FEM;SG
elektrisk	elektriske	elektrisk	elektrisk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
elektrisk	elektriske	elektrisk	elektrisk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
varierande	variabel	variera	variabel	ADJ;NOM;PRS;V.PTCP	N;INDF;MASC+FEM;SG
varierande	variablen	variera	variable	ADJ;NOM;PRS;V.PTCP	N;DEF;MASC+FEM;SG
varierande	varieret	variera	variere	ADJ;NOM;PRS;V.PTCP	V;INDF;SG;PST;V.PTCP
varierande	varierede	variera	variere	ADJ;NOM;PRS;V.PTCP	V;PL;PST;V.PTCP
varierande	varierende	variera	variere	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
blivande	fremtiden	blivande	fremtid	ADJ;NOM;PRS;V.PTCP	N;DEF;MASC+FEM;SG
blivande	kommende	blivande	komme	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
blivande	fremover	blivande	fremover	ADJ;NOM;PRS;V.PTCP	ADV
blivande	fremtid	blivande	fremtid	ADJ;NOM;PRS;V.PTCP	N;INDF;MASC+FEM;SG
lämplig	egnede	lämplig	egne	ADJ;NOM;INDF;MASC+FEM;SG	V;PL;PST;V.PTCP
lämplig	egnet	lämplig	egne	ADJ;NOM;INDF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
äta	spiser	äta	spise	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
äta	spisning	äta	spisning	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
äta	spiser	äta	spise	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
nepal	nepal	nepal	nepal	PROPN;NOM	PROPN
piau	piauí	piau	piauí	ADJ;NOM;INDF;MASC+FEM;SG	
clinton	clintons	clinton	clinton	PROPN;NOM	N;GEN;INDF;MASC+FEM;SG
clinton	clinton	clinton	clinton	PROPN;NOM	
square	firkantet	square	firkantet	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
square	square	square	square	N;NOM;INDF;MASC+FEM;SG	
félix	félix	félix	félix	PROPN;NOM	
pablo	pablo	pablo	pablo	PROPN;NOM	
schweizisk	schweiz	schweizisk	schweiz	ADJ;NOM;INDF;MASC+FEM;SG	
schweizisk	schweiziske	schweizisk	schweizisk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
rasmus	rasmus	rasmus	rasmus	PROPN;NOM	
drottningen	queen	drottning	que	N;NOM;DEF;MASC+FEM;SG	
drottningen	dronning	drottning	dronning	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
cedar	cedar	ceda	cedar	PROPN;NOM	
separata	separat	separat	separat	ADJ;NOM;PL	ADV
separata	særskilt	separat	særskilt	ADJ;NOM;PL	ADJ;INDF;SG
separata	adskilt	separat	adskille	ADJ;NOM;PL	V;INDF;SG;PST;V.PTCP
separata	separate	separat	separat	ADJ;NOM;PL	N;INDF;NEUT;SG
medicinsk	medicinsk	medicinsk	medicinsk	ADJ;NOM;INDF;MASC+FEM;SG	ADV
medicinsk	læge	medicinsk	læge	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
medicinsk	lægehjælp	medicinsk	lægehjælp	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
årliga	årlig	årlig	årlig	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
årliga	årligt	årlig	årligt	ADJ;NOM;PL	ADV
årliga	årlig	årlig	årlig	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
årliga	årligt	årlig	årligt	ADJ;NOM;PL	ADV
leone	leone	leone	leone	PROPN;NOM	N;INDF;MASC+FEM;SG
tillandsia	tillandsia	tillandsi	tillandsia	N;NOM;INDF;MASC+FEM;SG	
försvarare	forsvarer	försvarare	forsvare	N;NOM;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
family	familien	family	familie	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
family	family	family	family	N;NOM;INDF;NEUT;SG	
newton	newton	newton	newton	PROPN;NOM	
gibson	gibson	gibson	gibson	PROPN;NOM	N;INDF;MASC+FEM;SG
fallen	falden	fall	falde	N;NOM;DEF;NEUT;PL	N;DEF;MASC+FEM;SG
fallen	faldne	fall	falden	N;NOM;DEF;NEUT;PL	ADJ;PL
fallen	faldet	fall	falde	N;NOM;DEF;NEUT;PL	V;INDF;SG;PST;V.PTCP
kunglig	kongelige	kunglig	kongelig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
kunglig	royalty	kunglig	royalty	ADJ;NOM;INDF;MASC+FEM;SG	
kunglig	kongelige	kunglig	kongelig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
kunglig	royale	kunglig	royal	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
devils	djævle	devils	djævle	PROPN;NOM	N;INDF;MASC+FEM;PL
klimat	klimaet	klima	klima	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
uppväxt	opvokset	uppväxt	opvokset	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
uppväxt	hævet	uppväxt	hæve	N;NOM;INDF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
uppväxt	opdraget	uppväxt	opdrage	N;NOM;INDF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
uppväxt	opdrættet	uppväxt	opdrætte	N;NOM;INDF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
uppväxt	rejst	uppväxt	rejse	N;NOM;INDF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
gottlieb	gottlieb	gottlieb	gottlie	PROPN;NOM	N;INDF;MASC+FEM;SG
lès	lès	lès	lès	N;NOM;INDF;MASC+FEM;SG	
höjden	højde	höjd	højde	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
accra	accra	accra	accra	PROPN;NOM	
joachim	joachim	joachim	joachim	PROPN;NOM	
terry	terry	terry	terry	PROPN;NOM	
europe	europe	europe	europe	N;NOM	
europe	europa	europe	europa	N;NOM	PROPN
birch	birk	birch	birk	PROPN;NOM	
birch	birch	birch	birch	PROPN;NOM	
mar	mar	mar	mar	NUM;NOM	
solo	solo	solo	solo	N;NOM;INDF;MASC+FEM;SG	
himlen	himmel	himle	himmel	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
himlen	heaven	himle	heaven	N;NOM;DEF;MASC+FEM;SG	
himlen	himmel	himle	himmel	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
himlen	sky	himle	sky	N;NOM;DEF;MASC+FEM;SG	
söderberg	söderberg	söderberg	söderberg	PROPN;NOM	N;INDF;NEUT;SG
julian	julian	julian	julian	PROPN;NOM	
kiev	kiev	kiev	kiev	PROPN;NOM	PROPN
insularis	insularis	insularis	insularis	N;NOM;INDF;MASC+FEM;SG	
skaraborgs	skaraborgs	skaraborg	skaraborg	PROPN;GEN	
bostad	boligen	bostad	bolig	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
bostad	boliger	bostad	bolig	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
bostad	boligforhold	bostad	boligforhold	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;PL
odlas	voksen	odla	voksen	V;NFIN;PASS	ADJ;INDF;MASC+FEM;SG
ellis	ellis	ellis	ellis	PROPN;NOM	
minskat	mindsket	minska	mindske	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
minskat	formindsket	minska	formindske	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
minskat	faldt	minska	falde	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
minskat	sænket	minska	sænke	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
minskat	mindsket	minska	mindske	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
minskat	nedsat	minska	nedsætte	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
minskat	reduceret	minska	reducere	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
minskat	formindsket	minska	formindske	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
minskat	indsnævret	minska	indsnævre	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
minskat	mindsket	minska	mindske	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
minskat	nedsatte	minska	nedsat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PL;PST;V.PTCP
minskat	nedsat	minska	nedsætte	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
minskat	reduceret	minska	reducere	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
minskat	formindsket	minska	formindske	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
peder	peder	peder	peder	PROPN;NOM	
känslor	følelse	känsla	følelse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
känslor	følelserne	känsla	følelse	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
albin	albin	albin	albin	PROPN;NOM	
judisk	jøde	judisk	jøde	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
judisk	jøder	judisk	jøde	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
judisk	jødiske	judisk	jødisk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
europeisk	europæiske	europeisk	europæisk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
kommitté	komiteen	kommitté	komite	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
kommitté	udvalget	kommitté	udvalg	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
act	handle	act	handle	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
sprida	spreder	sprida	spred	V;IMP;NFIN;ACT	V;IND;PRS;FIN;ACT
sprida	spredning	sprida	spredning	V;IMP;NFIN;ACT	N;INDF;MASC+FEM;SG
sprida	spredning	sprida	spredning	V;IMP;NFIN;ACT	N;INDF;MASC+FEM;SG
lahtis	lahti	lahtis	lahti	PROPN;NOM	
nana	nana	nana	nana	N;NOM;INDF;MASC+FEM;SG	
serbiska	serbisk	serbisk	serbisk	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
serbiska	serbiske	serbisk	serbisk	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
serbiska	serbisk	serbisk	serbisk	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
tävla	kapløb	tävla	kapløb	V;IMP;FIN;ACT	N;INDF;NEUT;SG
tävla	race	tävla	race	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
tävla	kapsejlads	tävla	kapsejlads	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
tävla	konkurrerer	tävla	konkurrere	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
edmund	edmund	edmund	edmund	PROPN;NOM	N;INDF;MASC+FEM;SG
svärd	sværdet	svärd	sværd	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
främre	front	främra	front	ADJ;NOM;CMPR	N;INDF;MASC+FEM;SG
främre	foran	främra	foran	ADJ;NOM;CMPR	ADV
främre	forside	främra	forside	ADJ;NOM;CMPR	V;IMP
främre	frontal	främra	frontal	ADJ;NOM;CMPR	N;INDF;MASC+FEM;SG
främre	frontalt	främra	frontalt	ADJ;NOM;CMPR	ADV
viken	golfen	viken	golf	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
viken	bugten	viken	bugt	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
lille	lille	liten	lille	N;NOM;DEF;MASC+FEM;SG	ADJ;SG
butiker	butikkerne	butik	butik	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
butiker	stores	butik	stores	N;NOM;INDF;MASC+FEM;PL	V;NFIN;PASS
säker	sikre	säker	sikre	ADJ;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
säker	safe	säker	safe	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
säker	sikre	säker	sikre	ADJ;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
säker	sikret	säker	sikre	ADJ;NOM;INDF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
melbourne	melbourne	melbourne	melbourn	PROPN;NOM	N;INDF;MASC+FEM;SG
båt	båden	båt	båd	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
larry	larry	larry	larry	PROPN;NOM	
mekaniska	mekanisk	mekanisk	mekanisk	ADJ;NOM;PL	ADV
foster	foster	fost	foste	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
foster	fosteret	fost	foster	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
foster	foster	fost	foste	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
foster	fostret	fost	foste	N;NOM;INDF;NEUT;SG	V;INDF;SG;PST;V.PTCP
biträdande	assisterende	biträdande	assistere	N;NOM;INDF;NEUT;SG	V;PRS;V.PTCP
biträdande	assisterende	biträdande	assistere	N;NOM;INDF;NEUT;SG	V;PRS;V.PTCP
biträdande	vicesherif	biträdande	vicesherif	N;NOM;INDF;NEUT;SG	
biträdande	stedfortrædende	biträdande	stedfortrædende	N;NOM;INDF;NEUT;SG	ADJ
canada	canada	cana	canada	N;NOM;INDF;MASC+FEM;SG	
förhållandet	relation	förhållande	relation	N;NOM;DEF;NEUT;SG	N;INDF;MASC+FEM;SG
förhållandet	relationer	förhållande	relation	N;NOM;DEF;NEUT;SG	N;INDF;MASC+FEM;PL
förhållandet	forhold	förhållande	forhold	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
hemliga	hemmelig	hemlig	hemmelig	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
hemliga	secret	hemlig	secret	ADJ;NOM;PL	
hemliga	hemmelighed	hemlig	hemmelighed	ADJ;NOM;PL	N;INDF;MASC+FEM;SG
hemliga	hemmeligt	hemlig	hemmelig	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
normal	normalt	normal	normalt	ADJ;NOM;INDF;MASC+FEM;SG	ADV
normal	normale	normal	normal	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
jay	jay	jay	jay	PROPN;NOM	
lang	lang	lang	lang	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
philippe	philippe	philippe	philippe	PROPN;NOM	
utmed	langs	utmed	langs	ADP	ADV
kommersiella	kommerciel	kommersiell	kommerciel	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
kommersiella	kommercielt	kommersiell	kommercielt	ADJ;NOM;PL	ADV
libyen	libyen	libyen	liby	PROPN;NOM	N;DEF;MASC+FEM;SG
libyen	libyens	libyen	libye	PROPN;NOM	N;GEN;DEF;MASC+FEM;SG
roberto	roberto	roberto	roberto	PROPN;NOM	
försvinner	forsvind	försvinna	forsvind	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
misstag	fejltagelser	misstag	fejltagelse	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
misstag	fejl	misstag	fejl	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
misstag	fejl	misstag	fejl	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
ibn	ibn	ibn	ibn	PROPN;NOM	PROPN
vorpommern	vorpommern	vorpommer	vorpommern	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
styra	styr	styra	styr	V;NFIN;ACT	N;INDF;NEUT;SG
styra	stud	styra	stud	V;NFIN;ACT	N;INDF;MASC+FEM;SG
transport	transporten	transport	transport	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
transport	transporten	transport	transport	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
richards	richards	richard	richard	PROPN;NOM	
fattiga	fattig	fattig	fattig	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
stjärnan	star	stjärna	star	N;NOM;DEF;MASC+FEM;SG	
stjärnan	stjerne	stjärna	stjer	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
färre	mindre	få	mindre	ADJ;NOM;CMPR	ADV;CMPR
katolsk	katolske	katolsk	katolsk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
katolsk	katolik	katolsk	katolik	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
hört	hørte	höra	høre	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
hört	hørt	höra	høre	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
simpsons	simpsons	simpson	simpsons	PROPN;GEN	N;GEN;INDF;MASC+FEM;SG
dött	døde	döda	død	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;PL
dött	døde	döda	død	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;PL
dött	død	döda	død	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;INDF;MASC+FEM;SG
dött	dead	döda	dead	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	
berömd	berømte	berömd	berømt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;PL
berömd	berømtheder	berömd	berømthed	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;INDF;MASC+FEM;PL
samlingen	samling	samling	samling	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
samlingen	opsamling	samling	opsamling	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
samlingen	afhentning	samling	afhentning	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
samlingen	indsamling	samling	indsamling	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
samlingen	opkrævning	samling	opkrævning	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
pehr	pehr	pehr	pehr	PROPN;NOM	N;INDF;MASC+FEM;SG
sophie	sophie	sophie	sophie	PROPN;NOM	N;INDF;MASC+FEM;SG
houston	houston	houston	houston	PROPN;NOM	
sudan	sudan	suda	sudan	PROPN;NOM	PROPN
human	humane	huma	humane	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
human	humant	huma	humant	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;NEUT;SG
human	human	huma	human	N;NOM;INDF;MASC+FEM;SG	
uppmärksammade	bemærket	uppmärksammad	bemærke	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
framtid	fremtidig	framtid	fremtidig	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
framtid	fremtidige	framtid	fremtidig	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
framtid	fremtiden	framtid	fremtid	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
framtid	kommende	framtid	komme	N;NOM;INDF;MASC+FEM;SG	V;PRS;V.PTCP
framtid	fremover	framtid	fremover	N;NOM;INDF;MASC+FEM;SG	ADV
institut	instituttet	institut	institut	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
institut	institutter	institut	institut	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
institut	institutioner	institut	institution	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
institut	institutionerne	institut	institution	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;PL
venus	venus	venus	venus	PROPN;NOM	N;INDF;MASC+FEM;SG
dubbla	double	dubbel	doubel	ADJ;NOM;PL	
dubbla	dobbelt	dubbel	dobbel	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
dubbla	dobbelt	dubbel	dobbel	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
catherine	cathrine	catherine	cathrin	PROPN;NOM	N;INDF;MASC+FEM;SG
catherine	catherine	catherine	catherin	PROPN;NOM	N;INDF;MASC+FEM;SG
catherine	katarina	catherine	katarina	PROPN;NOM	
inger	inger	inger	inger	N;NOM;INDF;MASC+FEM;SG	PROPN
flod	river	flod	rive	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
flod	floden	flod	flod	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
greta	greta	gret	greta	PROPN;NOM	N;INDF;NEUT;SG
greta	grete	gret	gren	PROPN;NOM	N;INDF;NEUT;SG
kommunikation	meddelelser	kommunikation	meddelelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
äldste	ældste	gammal	gad	N;SG	ADJ;DEF;RL
äldste	ældste	gammal	gad	N;SG	ADJ;DEF;RL
negra	negra	negra	negra	N;NOM;INDF;NEUT;SG	
drabbade	strøget	drabba	strøg	ADJ;NOM;PL;PST;V.PTCP	N;DEF;NEUT;SG
gator	gator	gata	gator	N;NOM;INDF;MASC+FEM;PL	
gator	gaderne	gata	gade	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
henan	henan	hona	henan	PROPN;NOM	
dramatiska	dramatisk	dramatisk	dramatisk	ADJ;NOM;PL	ADJ;INDF;SG
växa	vokser	växa	vokse	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
sjögren	sjögren	sjögr	sjægr	PROPN;NOM	N;DEF;MASC+FEM;SG
craig	craig	craig	craig	PROPN;NOM	
budget	budgettet	budget	budgettet	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
budget	budgetter	budget	budgetter	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
wheeler	wheeler	wheeler	wheeler	PROPN;NOM	N;INDF;MASC+FEM;SG
moçambique	mozambique	moçambique	mozambique	PROPN;NOM	
moçambique	moçambique	moçambique	moçambique	PROPN;NOM	N;INDF;MASC+FEM;SG
tusentals	tusindvis	tusental	tusindvis	N;GEN;INDF;NEUT;PL	ADV
poa	poa	poa	poa	PROPN;NOM	
studerat	studeret	studera	studere	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
studerat	undersøgt	studera	undersøge	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
studerat	studerede	studera	studere	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
buck	buck	buck	buck	N;NOM;INDF;MASC+FEM;SG	
svårare	vanskeligere	svår	vanskeligere	ADJ;NOM;CMPR	ADV;CMPR
dean	dekan	de	dekan	PROPN;NOM	N;INDF;MASC+FEM;SG
dean	dean	de	dean	PROPN;NOM	
masters	masters	mast	mast	N;NOM;INDF;MASC+FEM;SG	N;GEN;INDF;MASC+FEM;PL
masters	mestre	mast	mester	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
producerat	fremstillede	producerad	fremstille	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
producerat	fremstillet	producerad	fremstille	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
producerat	produceret	producerad	producere	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
producerat	producerede	producerad	producere	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
sända	udsendelse	sända	udsendelse	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
