conferit	svěřených	conferi	svěřený	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL;POS
supraveghere	dohled	supraveghere	dohled	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
supraveghere	dozor	supraveghere	dozor	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
supraveghere	sledování	supraveghere	sledování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
supraveghere	dohled	supraveghere	dohled	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
supraveghere	dozor	supraveghere	dozor	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
popularitatea	popularita	popularitate	popularita	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
popularitatea	popularitu	popularitate	popularita	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
decan	dean	decan	dean	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
brest	brestu	brest	brest	PROPN	PROPN;INAN;GEN;MASC;SG;POS
française	française	franpai	franýais	N;INDF;MASC;SG	PROPN;MASC;SG;POS
surorile	sestry	soră	sestra	N;DEF;FEM;PL	N;NOM;FEM;PL;POS
surorile	sester	soră	sestra	N;DEF;FEM;PL	N;GEN;FEM;PL;POS
extindere	zvětšení	extindere	zvětšení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
extindere	rozšíření	extindere	rozšíření	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
extindere	expanze	extindere	expanze	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
extindere	rozšiřování	extindere	rozšiřování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
extindere	rozšíření	extindere	rozšíření	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
extindere	prodloužení	extindere	prodloužení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
extindere	rozšíření	extindere	rozšíření	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
dune	duny	dune	dun		N;NOM;FEM;PL;POS
dune	duna	dune	duna		N;NOM;FEM;SG;POS
fundamental	zásadně	fundamental	zásadně	ADJ;INDF;MASC;SG	ADV;POS
doamne	bůh	domn	bůh		N;ANIM;NOM;MASC;SG;POS
doamne	bože	domn	bůh		INTJ
doamne	boží	domn	boží		ADJ;NOM;MASC;SG;POS
indirect	nepřímý	indirect	přímý	ADV	ADJ;INAN;NOM;MASC;SG;NEG
indirect	nepřímé	indirect	přímý	ADV	ADJ;NOM;NEUT;SG;NEG
pure	čistá	pur	čistý		ADJ;NOM;FEM;SG;POS
pure	čistý	pur	čistý		ADJ;INAN;NOM;MASC;SG;POS
pure	čisté	pur	čistý		ADJ;NOM;NEUT;SG;POS
episoadele	epizod	episod	epizod	N;DEF;FEM;PL	N;GEN;FEM;PL;POS
episoadele	epizody	episod	epizoda	N;DEF;FEM;PL	N;NOM;FEM;PL;POS
ellen	ellen	ellen	ellen	PROPN	PROPN;FEM;SG;POS
floare	kytka	floare	kytka	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
floare	květ	floare	květ	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
floare	květina	floare	květina	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
murala	malbu	murală	malba	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
miezul	jádro	miez	jádro	N;DEF;MASC;SG	N;NOM;NEUT;SG;POS
miezul	core	miez	core	N;DEF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
concrete	betonu	concret	beton	ADJ;INDF;FEM;PL	N;INAN;GEN;MASC;SG;POS
concrete	beton	concret	beton	ADJ;INDF;FEM;PL	N;INAN;NOM;MASC;SG;POS
concrete	konkrétní	concret	konkrétní	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG;POS
miros	cítit	miros	cítit	N;INDF;MASC;SG	V;IPFV;POS;NFIN
mortal	smrtící	mortal	smrtící	N;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
mortal	smrtelný	mortal	smrtelný	N;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
mortal	smrtelná	mortal	smrtelný	N;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
mortal	smrtelné	mortal	smrtelný	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
manuscrisul	rukopis	manuscris	rukopis	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
dog	psí	dogă	psí	N;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
verificare	ověření	verificare	ověření	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
verificare	ověřování	verificare	ověřování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
verificare	šek	verificare	šek	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
verificare	kontrola	verificare	kontrola	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
verificare	zkontrolovat	verificare	zkontrolovat	N;INDF;FEM;SG	V;PFV;POS;NFIN
verificare	zkontrolujte	verificare	zkontrolovat	N;INDF;FEM;SG	V;PFV;IMP;PL;2;POS;FIN
dresda	dresden	dresda	dresden	PROPN	N;INAN;NOM;MASC;SG;POS
expresii	frází	expresie	fráze	N;INDF;FEM;PL	N;INS;FEM;SG;POS
confruntat	konfrontoval	confrunta	konfrontovat	ADJ;INDF;MASC;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
emisfera	polokouli	emisfera	polokoule	N;DEF;FEM;SG	N;DAT;FEM;SG;POS
rai	nebe	rai	nebe		N;NOM;NEUT;SG;POS
rai	nebesa	rai	besa		N;NOM;FEM;SG;POS
rai	rai	rai	rai		PROPN;NOM;MASC;SG;POS
teritorial	teritoriální	teritorial	teritoriální	ADV	ADJ;NOM;MASC;SG;POS
teritorial	územní	teritorial	územní	ADV	ADJ;NOM;MASC;SG;POS
factorii	faktorů	factor	faktor	N;DEF;MASC;PL	N;INAN;GEN;MASC;PL;POS
factorii	faktory	factor	faktor	N;DEF;MASC;PL	N;INAN;NOM;MASC;PL;POS
factorii	činitele	factor	činitel	N;DEF;MASC;PL	N;ANIM;ACC;MASC;SG;POS
bucata	kus	bucată	kus	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
bucata	kousek	bucată	kousek	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
bucata	kus	bucată	kus	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
bucata	kousek	bucată	kousek	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
bucata	kus	bucată	kus	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
ferrari	ferrari	ferrare	ferrare	N;INDF;MASC;PL	N;NOM;MASC;SG;POS
suplimentar	extra	suplimentar	extra	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG;POS
brooklyn	brooklyn	brooklyn	brooklyn	PROPN	PROPN;INAN;NOM;MASC;SG;POS
brooklyn	brooklynu	brooklyn	brooklyn	PROPN	N;INAN;DAT;MASC;SG;POS
oase	kostí	os	kost	N;INDF;FEM;PL	N;INS;FEM;SG;POS
oase	kost	os	kost	N;INDF;FEM;PL	N;NOM;FEM;SG;POS
oase	kostí	os	kost	N;INDF;FEM;PL	N;INS;FEM;SG;POS
oase	bone	os	bon	N;INDF;FEM;PL	PROPN;INAN;NOM;MASC;SG;POS
oak	oak	oak	oak	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
textile	textilní	textile	textilní	N;INDF;FEM;PL	ADJ;NOM;MASC;SG;POS
textile	textilních	textile	textilní	N;INDF;FEM;PL	ADJ;GEN;MASC;PL;POS
textile	textilií	textile	textilie	N;INDF;FEM;PL	N;INS;FEM;SG;POS
profesorii	učitele	profesor	učitel	N;DEF;MASC;PL	N;ANIM;ACC;MASC;PL;POS
profesorii	učitelé	profesor	učitel	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL;POS
coordonarea	koordinační	coordonare	koordinační	N;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
coordonarea	koordinace	coordonare	koordinace	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
coordonarea	koordinaci	coordonare	koordinace	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
craig	craig	craig	craig	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
obiceiul	zvyk	obicei	zvyk	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
ilustrata	illustrated	ilustrată	illustrated	ADJ;DEF;FEM;SG	N;MASC;POS
ilustrata	ilustrace	ilustrată	ilustrace	ADJ;DEF;FEM;SG	N;NOM;FEM;SG;POS
christine	kristýna	christine	kristýna	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
christine	christine	christine	christine	N;INDF;FEM;SG	PROPN;NOM;FEM;SG;POS
flancul	křídlo	flanc	křídlo	N;DEF;MASC;SG	N;NOM;NEUT;SG;POS
rain	deště	rain	déšť		N;INAN;NOM;MASC;SG;POS
rain	déšť	rain	déšť		N;INAN;NOM;MASC;SG;POS
rain	rain	rain	rain		PROPN;INAN;NOM;MASC;SG;POS
vegas	vegas	vegas	vegas	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;POS
semnificatie	myšleno	semnificatie	myšlený	N;INDF;FEM;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
semnificatie	význam	semnificatie	význam	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
semnificatie	smysl	semnificatie	smysl	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
semnificatie	význam	semnificatie	význam	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
semnificatie	význam	semnificatie	význam	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
oficiul	kancelář	oficiu	kancelář	N;DEF;MASC;SG	N;NOM;FEM;SG;POS
oficiul	kanceláře	oficiu	kancelář	N;DEF;MASC;SG	N;NOM;FEM;PL;POS
oficiul	úřad	oficiu	úřad	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
oficiul	office	oficiu	office	N;DEF;MASC;SG	N;NOM;FEM;SG;POS
traficul	provoz	trafic	provoz	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
traficul	doprava	trafic	doprava	N;DEF;MASC;SG	N;NOM;FEM;SG;POS
suspendat	pozastavena	suspendat	pozastavený	ADJ;INDF;MASC;SG	ADJ;POS;V.PTCP;PASS
seniori	senior	senior	senior	N;INDF;MASC;PL	N;ANIM;NOM;MASC;SG;POS
avansata	pokročilý	avansat	pokročilý	N;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
avansata	vyspělá	avansat	vyspělý	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
avansata	pokročilé	avansat	pokročilý	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
avansata	pokročilá	avansat	pokročilý	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
combinate	kombinovaný	combina	kombinovaný	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
combinate	kombinovaná	combina	kombinovaný	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
combinate	kombinované	combina	kombinovaný	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
aplicatie	přihláška	aplicatie	přihláška	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
aplicatie	aplikace	aplicatie	aplikace	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
aplicatie	žádost	aplicatie	žádost	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
aplicatie	aplikace	aplicatie	aplikace	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
aplicatie	app	aplicatie	app	N;INDF;FEM;SG	PROPN;MASC;SG;POS
aplicatie	aplikaci	aplicatie	aplikace	N;INDF;FEM;SG	N;ACC;FEM;SG;POS
inconjoara	obklopuje	inconjoară	obklopovat	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
inconjoara	obklopují	inconjoară	obklopovat	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
inconjoara	obklopují	inconjoară	obklopovat	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
intretinere	údržby	intretinere	údržba	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
intretinere	údržba	intretinere	údržba	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
intretinere	údržbu	intretinere	údržba	N;INDF;FEM;SG	N;ACC;FEM;SG;POS
intretinere	údržby	intretinere	údržba	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
intretinere	údržba	intretinere	údržba	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
intretinere	údržbu	intretinere	údržba	N;INDF;FEM;SG	N;ACC;FEM;SG;POS
silistra	silistra	silistră	silistr	PROPN	N;NOM;MASC;SG;POS
liberale	liberální	liberal	liberální	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
izolate	izolované	izolat	izolovaný	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
izolate	izolovaný	izolat	izolovaný	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
izolate	izolované	izolat	izolovaný	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
izolate	ojedinělé	izolat	ojedinělý	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
izolate	izolovaný	izolat	izolovaný	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
joi	čtvrtek	joi	čtvrtek		N;INAN;NOM;MASC;SG;POS
unice	jedinečný	unic	jedinečný	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
unice	unikátní	unic	unikátní	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG;POS
unice	jedinečná	unic	jedinečný	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
unice	jedinečné	unic	jedinečný	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
exprimata	vyjádřené	exprima	vyjádřený	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;PL;POS
exprimata	vyjádřila	exprima	vyjádřit	ADJ;DEF;FEM;SG	V;PFV;POS;PST;V.PTCP;ACT
exprimata	vyjádřil	exprima	vyjádřit	ADJ;DEF;FEM;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
dionisie	dionysius	dionisie	dionysius	N;INDF;FEM;SG	N;ANIM;NOM;MASC;SG;POS
urata	ošklivý	urata	ošklivý	ADJ;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
urata	ošklivá	urata	ošklivý	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
urata	ošklivý	urata	ošklivý	ADJ;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
urata	ošklivá	urata	ošklivý	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
vecinatate	okolí	vecinatate	okolí	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
vecinatate	čtvrť	vecinatate	čtvrť	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
vecinatate	sousedství	vecinatate	sousedství	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
vecinatate	okolí	vecinatate	okolí	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
vecinatate	čtvrť	vecinatate	čtvrť	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
vecinatate	sousedství	vecinatate	sousedství	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
vizual	vizuální	vizual	vizuální	ADV	ADJ;NOM;MASC;SG;POS
fanii	fanoušci	fan	fanoušek	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL;POS
fanii	fanoušky	fan	fanoušek	N;DEF;MASC;PL	N;ANIM;ACC;MASC;PL;POS
fanii	ventilátory	fan	ventilátor	N;DEF;MASC;PL	N;INAN;NOM;MASC;PL;POS
prevenirea	prevenci	prevenire	prevence	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
prevenirea	prevence	prevenire	prevence	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
extraordinar	mimořádné	extraordinar	mimořádný	ADV	ADJ;NOM;MASC;PL;POS
extraordinar	neobyčejný	extraordinar	obyčejný	ADV	ADJ;INAN;NOM;MASC;SG;NEG
extraordinar	mimořádná	extraordinar	mimořádný	ADV	ADJ;NOM;FEM;SG;POS
talie	pas	talie	pas	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
talie	pase	talie	pas	N;INDF;FEM;SG	N;DAT;FEM;SG;POS
distribuite	sdílený	distribuit	sdílený	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
distribuite	sdílené	distribuit	sdílený	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
distribuite	distribuován	distribuit	distribuovaný	ADJ;INDF;FEM;PL	ADJ;MASC;SG;POS;V.PTCP;PASS
ace	eso	ac	eso		N;NOM;MASC;SG;POS
ace	ace	ac	ace		PROPN;NOM;MASC;SG;POS
dracula	drákula	dracula	drákovat	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
bonus	prémie	bonus	prémie	N;INDF;MASC;SG	N;NOM;FEM;PL;POS
bonus	bonusy	bonus	bonus	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL;POS
justificarea	ospravedlnění	justificare	ospravedlnění	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
justificarea	zdůvodnění	justificare	zdůvodnění	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
justificarea	odůvodnění	justificare	odůvodnění	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
restaurat	obnovena	restaurat	obnovený	ADJ;INDF;MASC;SG	ADJ;POS;V.PTCP;PASS
tradare	zrada	tradare	zrada	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
tradare	zradu	tradare	zrada	N;INDF;FEM;SG	N;ACC;FEM;SG;POS
tradare	zrada	tradare	zrada	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
tradare	zrady	tradare	zrada	N;INDF;FEM;SG	N;NOM;FEM;PL;POS
tradare	zrada	tradare	zrada	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
tradare	zrady	tradare	zrada	N;INDF;FEM;SG	N;NOM;FEM;PL;POS
tradare	zradu	tradare	zrada	N;INDF;FEM;SG	N;ACC;FEM;SG;POS
tradare	zrada	tradare	zrada	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
tradare	zrady	tradare	zrada	N;INDF;FEM;SG	N;NOM;FEM;PL;POS
tradare	zrada	tradare	zrada	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
tradare	zrady	tradare	zrada	N;INDF;FEM;SG	N;NOM;FEM;PL;POS
scrieti	napište	scrieti	napišit	V;IND;SG;2;PRS;FIN	V;IMP;PL;2;POS;FIN
scrieti	napiš	scrieti	napiš	V;IND;SG;2;PRS;FIN	V;PFV;IMP;SG;1;POS;FIN
scrieti	pište	scrieti	psát	V;IND;SG;2;PRS;FIN	V;IMP;PL;2;POS;FIN
scrieti	napište	scrieti	napišit	V;IND;SG;2;PRS;FIN	V;IMP;PL;2;POS;FIN
scrieti	napiš	scrieti	napiš	V;IND;SG;2;PRS;FIN	V;PFV;IMP;SG;1;POS;FIN
scrieti	pište	scrieti	psát	V;IND;SG;2;PRS;FIN	V;IMP;PL;2;POS;FIN
beck	beck	beck	beck	N	PROPN;ANIM;NOM;MASC;SG;POS
corespondenta	korespondenci	corespondent	korespondence	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
corespondenta	korespondence	corespondent	korespondence	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
corespondenta	korespondenci	corespondent	korespondence	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
corespondenta	korespondence	corespondent	korespondence	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
atomica	atomová	atomica	atomový	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
atomica	atomové	atomica	atomový	N;DEF;FEM;SG	ADJ;NOM;MASC;PL;POS
atomica	atomový	atomica	atomový	N;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
atomica	atomová	atomica	atomový	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
atomica	atomové	atomica	atomový	N;DEF;FEM;SG	ADJ;NOM;MASC;PL;POS
atomica	atomový	atomica	atomový	N;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
adaptarea	přizpůsobení	adaptare	přizpůsobení	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
adaptarea	přizpůsobování	adaptare	přizpůsobování	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
adaptarea	adaptace	adaptare	adaptace	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
adaptarea	přizpůsobení	adaptare	přizpůsobení	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
mann	mann	mann	mann	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
rara	vzácný	rar	vzácný	ADJ;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
rara	vzácné	rar	vzácný	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
rara	vzácná	rar	vzácný	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
rara	vzácný	rar	vzácný	ADJ;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
rara	vzácné	rar	vzácný	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
rara	vzácná	rar	vzácný	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
fostele	bývalí	fost	bývalý	N;DEF;FEM;PL	ADJ;ANIM;NOM;MASC;PL;POS
calda	teplé	calda	teplý	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
calda	teplo	calda	teplo	ADJ;DEF;FEM;SG	N;NOM;NEUT;SG;POS
calda	teplá	calda	teplý	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
calda	teplý	calda	teplý	ADJ;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
yves	yves	yves	yves	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
exilat	exilu	exila	exil	ADJ;INDF;MASC;SG	N;INAN;DAT;MASC;SG;POS
exilat	vyhnal	exila	vyhnat	ADJ;INDF;MASC;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
seminte	osiva	semânt	osivo		N;NOM;NEUT;SG;POS
seminte	semínka	semânt	semínko		N;NOM;NEUT;PL;POS
seminte	semena	semânt	semeno		N;NOM;NEUT;PL;POS
seminte	osivo	semânt	osivo		N;NOM;NEUT;SG;POS
seminte	osiva	semânt	osivo		N;NOM;NEUT;SG;POS
seminte	semena	semânt	semeno		N;NOM;NEUT;PL;POS
seminte	semeno	semânt	semeno		N;NOM;NEUT;SG;POS
seminte	osivo	semânt	osivo		N;NOM;NEUT;SG;POS
seminte	osiva	semânt	osivo		N;NOM;NEUT;SG;POS
seminte	semínka	semânt	semínko		N;NOM;NEUT;PL;POS
seminte	semena	semânt	semeno		N;NOM;NEUT;PL;POS
seminte	osivo	semânt	osivo		N;NOM;NEUT;SG;POS
stanford	stanfordu	stanford	stanford	PROPN	N;INAN;DAT;MASC;SG;POS
stanford	stanford	stanford	stanford	PROPN	PROPN;INAN;NOM;MASC;SG;POS
constitutionale	ústavní	constitutional	ústavní	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
ponta	ponta	pontă	ponta	PROPN	PROPN;NOM;MASC;SG;POS
lajos	lajos	lajos	lajos	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
grecilor	řekové	grec	řekový	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL;POS
grecilor	řeky	grec	řeka	N;DEF;MASC;PL	N;NOM;FEM;PL;POS
intelectuala	duševní	intelectual	duševní	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
intelectuala	intelektuální	intelectual	intelektuální	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
adiacente	sousední	adiacent	sousední	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG;POS
adiacente	přilehlé	adiacent	přilehlý	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
bond	bond	bond	bond	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
apucat	popadl	apuca	popadnout	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
knight	knight	knight	knight	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
knight	rytíři	knight	rytíř	PROPN	N;ANIM;NOM;MASC;PL;POS
knight	rytíř	knight	rytíř	PROPN	N;ANIM;NOM;MASC;SG;POS
paine	pečivo	pain	pečivo		N;NOM;NEUT;SG;POS
paine	chleba	pain	chléb		N;INAN;NOM;MASC;SG;POS
paine	chléb	pain	chléb		N;INAN;NOM;MASC;SG;POS
paine	paine	pain	paine		PROPN;ANIM;NOM;MASC;SG;POS
paine	pečivo	pain	pečivo		N;NOM;NEUT;SG;POS
paine	chleba	pain	chléb		N;INAN;NOM;MASC;SG;POS
paine	chléb	pain	chléb		N;INAN;NOM;MASC;SG;POS
radacinile	kořeny	radacine	kořen	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL;POS
radacinile	kořenů	radacine	kořen	N;DEF;FEM;PL	N;INAN;GEN;MASC;PL;POS
editorul	vydavatel	editor	vydavatel	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG;POS
editorul	redaktor	editor	redaktor	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG;POS
editorul	editor	editor	editor	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
editorul	šéfredaktor	editor	šéfredaktor	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG;POS
constand	sestávající	constand	sestávající		ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
heights	výšky	heights	výška	N;INDF;MASC;SG	N;NOM;FEM;PL;POS
heights	heights	heights	heighta	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
heights	výšek	heights	výška	N;INDF;MASC;SG	N;GEN;FEM;PL;POS
nikita	nikita	nikita	nikita	N;DEF;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
aquila	aquila	aquila	aquila	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
malcolm	malcolm	malcolm	malcolm	PROPN	N;ANIM;NOM;MASC;SG;POS
malcolm	malcolma	malcolm	malcolma	PROPN	N;ANIM;ACC;MASC;SG;POS
trento	trento	trento	trento	PROPN	PROPN;INAN;NOM;MASC;SG;POS
gerard	gerard	gerard	gerard	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
apreciata	ocenil	apreciat	ocenit	ADJ;DEF;FEM;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
instanta	soudu	instant	soud	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG;POS
instanta	soud	instant	soud	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
instanta	dvůr	instant	dvůr	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
eng}}	eng}}	eng}}	eng}}		PROPN;NOM;MASC;SG;POS
ghidul	průvodce	ghid	průvodce	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG;POS
ghidul	průvodci	ghid	průvodce	N;DEF;MASC;SG	N;ANIM;NOM;MASC;PL;POS
ghidul	příručka	ghid	příručka	N;DEF;MASC;SG	N;NOM;FEM;SG;POS
transportat	přepravovány	transportat	přepravovaný	ADJ;INDF;MASC;SG	ADJ;INAN;PL;POS;V.PTCP;PASS
