در	vrata	در	vrata	ADP	N;NOM;NEUT;PL
تکراری	podvoji	تکراری	podvoj	ADJ	V;PFV;IND;SG;3;PRS;FIN
تکراری	dvojnik	تکراری	dvojnik	ADJ	N;NOM;MASC;SG
سالار	salar	سالار	salar	N;SG	
پرینستون	princeton	پرینستون	princeton	N;SG	PROPN;NOM;MASC;SG
باهاما	bahamih	باهاما	baha	N;SG	N;ESS;MASC;PL
دعا	moli	None	moliti	N;SG	V;IPFV;IND;SG;3;PRS;FIN
دعا	molil	None	moliti	N;SG	V;IPFV;MASC;SG;V.PTCP
دعا	molitve	None	molitev	N;SG	N;NOM;FEM;PL
دیوانه	noro	دیوانه	nora	N;SG	ADV
دیوانه	noro	دیوانه	nora	N;SG	ADV
دیوانه	nori	دیوانه	nor	N;SG	ADJ;NOM;MASC;PL
دیوانه	jezna	دیوانه	jezen	N;SG	ADJ;NOM;FEM;SG
دیوانه	mad	دیوانه	mada	N;SG	
بصره	basri	بصره	basra	N;SG	N;NOM;FEM;PL
قرص	tablete	قرص	tableta	N;SG	N;NOM;FEM;PL
قرص	tabletke	قرص	tabletka	N;SG	N;NOM;FEM;PL
قرص	tabletke	قرص	tabletka	N;SG	N;NOM;FEM;PL
عادت	navade	عادت	navada	N;SG	N;NOM;FEM;PL
ساقه	izvornih	None	izvoren	N;SG	ADJ;GEN;MASC;PL
ساقه	stebla	None	steblo	N;SG	N;NOM;NEUT;PL
نروژی	norveško	نروژی	norveški	N;SG	ADJ;NOM;NEUT;SG
نروژی	norveške	نروژی	norveški	N;SG	ADJ;NOM;FEM;PL
نروژی	norveška	نروژی	norveški	N;SG	ADJ;NOM;FEM;SG
نروژی	norveški	نروژی	norveški	N;SG	ADJ;NOM;DEF;MASC;SG
شجاع	pogumna	None	pogumen	N;SG	ADJ;NOM;FEM;SG
شجاع	pogumni	None	pogumen	N;SG	ADJ;NOM;MASC;PL
شجاع	pogumen	None	pogumen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
شجاع	hrabro	None	hrabro	N;SG	ADV
شجاع	pogumno	None	pogumno	N;SG	ADV
شجاع	pogumno	None	pogumno	N;SG	ADV
شجاع	pogumna	None	pogumen	N;SG	ADJ;NOM;FEM;SG
شجاع	pogumen	None	pogumen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
باربری	tovorni	باربری	tovoren	N;SG	ADJ;NOM;DEF;MASC;SG
سیگار	cigaret	سیگار	cigareta	N;SG	N;GEN;FEM;PL
سیگار	cigarete	سیگار	cigareta	N;SG	N;NOM;FEM;PL
بازماندگان	preživelih	None	preživel	N;PL	ADJ;GEN;MASC;PL;V.PTCP
بازماندگان	preživele	None	preživeti	N;PL	V;PFV;FEM;PL;V.PTCP
بازماندگان	preživeli	None	preživeti	N;PL	V;PFV;MASC;PL;V.PTCP
رهنمود	smernice	رهنمود	smernica	N;SG	N;NOM;FEM;PL
رهنمود	napotki	رهنمود	napotek	N;SG	N;NOM;MASC;PL
منعکس	odražajo	منعکس	odražati	ADJ	V;IPFV;IND;PL;3;PRS;FIN
منعکس	odraža	منعکس	odražati	ADJ	V;IPFV;IND;SG;3;PRS;FIN
منعکس	odraža	منعکس	odražati	ADJ	V;IPFV;IND;SG;3;PRS;FIN
رافائل	rafael	رافائل	rafaeti	N;SG	PROPN;NOM;MASC;SG
اشعه	žarki	None	žarek	N;SG	N;NOM;MASC;PL
اشعه	žarke	None	žarek	N;SG	N;ACC;MASC;PL
راین	ryan	راین	ryan	N;SG	PROPN;NOM;MASC;SG
راین	porenje	راین	porenje	N;SG	PROPN;NOM;NEUT;SG
راین	ren	راین	ren	N;SG	PROPN;NOM;FEM;SG
حوض	rezervoarje	None	rezervoar	N;SG	N;ACC;MASC;PL
حوض	rezervoarji	None	rezervoar	N;SG	N;NOM;MASC;PL
بصری	vizualno	بصری	vizualen	N;SG	ADV
یار	yar	یار	yar	N;SG	PROPN;NOM;MASC;SG
دشمنی	sovražniki	دشمنی	sovražnik	N;SG	N;NOM;MASC;PL
دشمنی	sovražni	دشمنی	sovražen	N;SG	ADJ;NOM;MASC;SG
دشمنی	sovražna	دشمنی	sovražen	N;SG	ADJ;NOM;FEM;SG
دشمنی	sovražno	دشمنی	sovražno	N;SG	ADV
یورک	york	یورک	york	N;SG	PROPN;NOM;MASC;SG
بازنشستگی	pokojnine	بازنشستگی	pokojnina	N;SG	N;NOM;FEM;PL
عروق	žilne	عروق	žilen	N;PL	ADJ;NOM;FEM;PL
ورشو	varšavi	ورشو	varšava	N;SG	PROPN;NOM;FEM;SG
مخصوصا	zlasti	مخصوصا	zlasti	ADV	PART
جادویی	čarobno	جادویی	čarobno	N;SG	ADJ;NOM;NEUT;SG
جادویی	magično	جادویی	magičen	N;SG	ADJ;NOM;NEUT;SG
جادویی	čarobna	جادویی	čaroben	N;SG	ADJ;NOM;FEM;SG
جادویی	magično	جادویی	magičen	N;SG	ADJ;NOM;NEUT;SG
جادویی	čaroben	جادویی	čaroben	N;SG	ADJ;NOM;INDF;MASC;SG
جادویی	čarobno	جادویی	čarobno	N;SG	ADJ;NOM;NEUT;SG
فاجعه	katastrofe	فاجعه	katastrofa	N;SG	N;NOM;FEM;PL
فقیر	bogi	None	biti	N;SG	ADJ;NOM;DEF;MASC;SG
فقیر	ubogi	None	ubog	N;SG	ADJ;NOM;MASC;PL
فقیر	revni	None	reven	N;SG	ADJ;NOM;MASC;PL
فقیر	uboga	None	ubog	N;SG	ADJ;NOM;FEM;SG
فقیر	revnejših	None	reven	N;SG	ADJ;GEN;CMPR;MASC;PL
برون	ven	برون	ven	N;SG	ADV
برون	zunaj	برون	zunaj	N;SG	ADV
عمود	pravokotnih	عمود	pravokoten	N;SG	ADJ;GEN;MASC;PL
عمود	pravokotno	عمود	pravokotno	N;SG	ADV
عمود	pravokotna	عمود	pravokoten	N;SG	ADJ;NOM;FEM;SG
مجاری	madžarsko	مجاری	madžarski	N;SG	ADJ;NOM;NEUT;SG
مجاری	madžarski	مجاری	madžarski	N;SG	ADJ;NOM;DEF;MASC;SG
مجاری	madžarska	مجاری	madžarski	N;SG	ADJ;NOM;FEM;SG
تعبیه	mnogoterosti	تعبیه	mnogoterost	N;SG	N;NOM;FEM;PL
گله	jate	گله	jata	N;SG	N;NOM;FEM;PL
گله	črede	گله	čred	N;SG	N;NOM;FEM;PL
دومینیکن	dominikanski	دومینیکن	dominikanski	ADJ;RL	ADJ;NOM;MASC;SG
تفلیس	tbilisi	تفلیس	tbilis	N;SG	N;NOM;MASC;PL
موی	dlake	مو	dlaka	N;SG	N;NOM;FEM;PL
موی	lasje	مو	las	N;SG	N;NOM;MASC;PL
موی	lase	مو	las	N;SG	N;ACC;MASC;PL
ظروف	posodo	ظرف	posoda	N;PL	N;ACC;FEM;SG
ظروف	posoda	ظرف	posoda	N;PL	N;NOM;FEM;SG
خشن	nasilno	None	nasilen	ADJ	ADV
خشن	grobo	None	grobo	ADJ	ADV
پستان	prsi	پستان	prsi	N;SG	N;NOM;FEM;PL
راهبردی	strateško	راهبرد	strateški	N;SG	ADJ;NOM;NEUT;SG
راهبردی	strateški	راهبرد	strateški	N;SG	ADJ;NOM;MASC;SG
راهبردی	strateška	راهبرد	strateški	N;SG	ADJ;NOM;FEM;SG
پرسنل	osebje	پرسنل	osebje	N;PL	N;NOM;NEUT;SG
مارکس	znamenja	None	znamenje	N;SG	N;NOM;NEUT;PL
مارکس	oznake	None	oznak	N;SG	N;NOM;FEM;PL
افق	obzorja	افق	obzorje	N;SG	N;NOM;NEUT;PL
آجری	brick	آجری	brick	N;SG	
لئو	lea	لئو	le	N;SG	PROPN;NOM;FEM;SG
گیل	gill	گیل	gill	N;SG	PROPN;NOM;MASC;SG
گیل	gil	گیل	gil	N;SG	PROPN;NOM;MASC;SG
گیل	gail	گیل	gail	N;SG	PROPN;NOM;FEM;SG
دایر	dyer	دایر	dyera	ADJ	N;NOM;MASC;SG
رحم	maternice	رحم	maternica	N;SG	N;NOM;FEM;PL
تساوی	enakost	تساوی	enakost	N;SG	DET;NOM;NEUT;SG
وعده	obljube	وعده	obljuba	N;SG	N;NOM;FEM;PL
وعده	obljub	وعده	obljuba	N;SG	N;GEN;FEM;PL
وعده	obljubi	وعده	obljuba	N;SG	V;PFV;IND;SG;3;PRS;FIN
بشکه	sodih	بشکه	sod	N;SG	N;GEN;MASC;PL
بشکه	sodi	بشکه	soditi	N;SG	V;IPFV;IND;SG;3;PRS;FIN
فاکتور	prejemki	فاکتور	prejemek	N;SG	N;NOM;MASC;PL
بیننده	gledalce	بیننده	gledalec	N;SG	N;ACC;MASC;PL
بیننده	gledalci	بیننده	gledalec	N;SG	N;NOM;MASC;PL
بیننده	gledalcem	بیننده	gledalec	N;SG	N;DAT;MASC;PL
باس	bos	باس	bos	N;SG	
هوگو	hugo	هوگو	hug	N;SG	
خودی	prijateljski	خودی	prijateljski	N;SG	ADJ;NOM;MASC;SG
خودی	prijazen	خودی	prijazen	N;SG	ADJ;NOM;INDF;MASC;SG
خودی	prijateljsko	خودی	prijateljsko	N;SG	ADV
خودی	prijateljska	خودی	prijateljski	N;SG	ADJ;NOM;FEM;SG
خودی	prijazno	خودی	prijazen	N;SG	ADJ;NOM;NEUT;SG
خودی	prijazni	خودی	prijazen	N;SG	ADJ;NOM;MASC;PL
نوآوری	inovacije	None	inovacija	N;SG	N;NOM;FEM;PL
نوآوری	novosti	None	novost	N;SG	N;NOM;FEM;PL
نوآوری	inovacije	None	inovacija	N;SG	N;NOM;FEM;PL
نوآوری	inovacij	None	inovacija	N;SG	N;GEN;FEM;PL
شر	cher	شر	chera		PROPN;NOM;MASC;SG
شر	zlobna	شر	zloben		ADJ;NOM;FEM;SG
شر	hudoben	شر	hudoben		ADJ;NOM;INDF;MASC;SG
شر	zloben	شر	zloben		ADJ;NOM;INDF;MASC;SG
شر	zlobno	شر	zlobno		ADJ;NOM;NEUT;SG
یونانیان	grki	یونانی	grk	N;PL	ADJ;NOM;MASC;PL
گوگنهایم	guggenheim	گوگن	guggenhe	N;PL	N;NOM;MASC;SG
کنده	conde	None	cond	V;SG;3;V.PTCP	PROPN;NOM;MASC;SG
کنده	štor	None	štor	V;SG;3;V.PTCP	N;NOM;MASC;SG
گرانشی	gravitacijsko	گرانشی	gravitacijski	N;SG	ADJ;NOM;NEUT;SG
آنری	henri	آنری	hener	N;SG	PROPN;NOM;MASC;SG
آنری	henry	آنری	henry	N;SG	PROPN;NOM;MASC;SG
قیر	tar	قیر	tar	N;SG	
مزیت	prednosti	مزیت	prednost	N;SG	N;NOM;FEM;PL
خرگوش	zajce	خرگوش	zajce	N;SG	N;ACC;MASC;PL
خرگوش	kuncih	خرگوش	kunec	N;SG	N;ESS;MASC;PL
خرگوش	zajčki	خرگوش	zajček	N;SG	N;NOM;MASC;PL
خرگوش	zajci	خرگوش	zajeca	N;SG	N;NOM;MASC;PL
طالب	želje	None	želja	N;SG	N;NOM;FEM;PL
صرفه	varčni	صرفه	varčen	N;SG	ADJ;NOM;MASC;PL
تد	ted	تد	ted	N;SG	PROPN;NOM;MASC;SG
لیون	lyon	لیون	lyon	N;SG	PROPN;NOM;MASC;SG
رایش	rajh	رایش	rajh	N;SG	PROPN;NOM;MASC;SG
اسکان	poravnava	اسکان	poravnava	N;PL	N;NOM;FEM;SG
اسکان	kolonizacijo	اسکان	kolonizacija	N;PL	N;ACC;FEM;SG
ارز	cenjena	ارز	cenjen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
ارز	cenjen	ارز	cenjen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
ارز	cenjene	ارز	cenjen	N;SG	ADJ;NOM;FEM;PL;V.PTCP
ارز	cenjeni	ارز	cenjen	N;SG	ADJ;NOM;MASC;PL;V.PTCP
انتگرال	sestavni	انتگرال	sestaven	N;SG	ADJ;NOM;DEF;MASC;SG
رخدادهای	pojavljanja	رخداد	pojavljanje	N;PL	N;GEN;NEUT;SG
صلاح	salah	None	sala	N;SG	N;NOM;FEM;PL
نوشیدنی	pijače	نوشیدنی	pijača	N;SG	N;NOM;FEM;PL
ارتقای	promocije	ارتقا	promocija	N;SG	N;NOM;FEM;PL
قانع	prepričal	None	prepričati	ADJ	V;PFV;MASC;SG;V.PTCP
فیبر	vlakna	None	vlakno	N;SG	N;NOM;NEUT;PL
کارناتاکا	karnataka	کارناتاکا	karnataka	N;SG	N;NOM;MASC;DU
جذاب	privlačno	None	privlačen	ADJ	ADV
مداخله	posredovati	مداخله	posredovati	N;SG	V;NFIN
مداخله	vmešavanja	مداخله	vmešavanje	N;SG	N;NOM;NEUT;PL
مداخله	motnje	مداخله	motnja	N;SG	N;NOM;FEM;PL
مداخله	intervencije	مداخله	intervencija	N;SG	N;NOM;FEM;PL
انداختن	pada	None	padati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
مول	mol	مول	mola	N;SG	PROPN;NOM;MASC;SG
سوری	surrey	سوری	surrey	N;SG	PROPN;NOM;MASC;SG
سوری	sirski	سوری	sirski	N;SG	ADJ;NOM;MASC;SG
نجومی	astronomski	نجومی	astronomski	N;SG	ADJ;NOM;MASC;SG
مجروح	poškodovanih	مجروح	poškodovan	N;SG	ADJ;GEN;MASC;PL;V.PTCP
مجروح	poškodovan	مجروح	poškodovan	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
مجروح	poškodovani	مجروح	poškodovan	N;SG	ADJ;NOM;MASC;PL;V.PTCP
مجروح	poškodovane	مجروح	poškodovan	N;SG	ADJ;NOM;FEM;PL;V.PTCP
مجروح	poškodovana	مجروح	poškodovan	N;SG	ADJ;NOM;FEM;SG;V.PTCP
مجروح	ranjena	مجروح	ranjen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
مجروح	ranjene	مجروح	ranjen	N;SG	ADJ;NOM;FEM;PL;V.PTCP
مجروح	ranjen	مجروح	ranjen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
مجروح	ranjenci	مجروح	ranjenec	N;SG	N;NOM;MASC;PL
بارندگی	deževati	بارندگی	deževati	N;SG	V;IPFV;NFIN
بارندگی	dežuje	بارندگی	deževati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
بارندگی	padavin	بارندگی	padavina	N;SG	N;GEN;FEM;PL
بارندگی	padavine	بارندگی	padavina	N;SG	N;NOM;FEM;PL
جهش	skoči	None	skočiti	N;SG	
جهش	skoki	None	skok	N;SG	N;NOM;MASC;PL
جهش	skokov	None	skok	N;SG	N;GEN;MASC;PL
جهش	skoči	None	skočiti	N;SG	
جهش	mutacije	None	mutacija	N;SG	N;NOM;FEM;PL
پیشرو	napredno	None	napreden	N;SG	ADJ;NOM;NEUT;SG
پیشرو	postopno	None	postopno	N;SG	ADV
پیشرو	napreden	None	napreden	N;SG	ADJ;NOM;INDF;MASC;SG
مان	mun	ما	mun	PRO;PL;1	PROPN;NOM;MASC;SG
مان	mann	ما	mann	PRO;PL;1	PROPN;NOM;MASC;SG
تبریک	čestitke	تبریک	čestitek	N;SG	N;NOM;MASC;PL
تبریک	čestitam	تبریک	čestita	N;SG	V;IND;SG;1;PRS;FIN
تبریک	čestitke	تبریک	čestitek	N;SG	N;NOM;MASC;PL
بروکسل	bruselj	بروکسل	bruselj	N;SG	PROPN;NOM;MASC;SG
لب	ustnic	لب	ustnica	N;SG	N;GEN;FEM;PL
لب	ustnice	لب	ustnica	N;SG	N;NOM;FEM;PL
لب	ustnice	لب	ustnica	N;SG	N;NOM;FEM;PL
سرخس	fern	سرخس	fern	N;SG	
برزیلی	brazilski	برزیلی	brazilski	N;SG	ADJ;NOM;MASC;SG
ابزارها	orodje	ابزار	orodje	N;PL	N;NOM;NEUT;SG
مبادله	zamenjaj	مبادله	zamenjaj	N;SG	V;PFV;IMP;SG;2;FIN
مبادله	izmenjave	مبادله	izmenjava	N;SG	N;NOM;FEM;PL
دوشیزه	gospodična	دوشیزه	gospodičen	N;SG	ADJ;NOM;FEM;SG
دوشیزه	virginis	دوشیزه	virginis	N;SG	N;NOM;MASC;PL
دودویی	binarni	دودویی	binarna	N;SG	ADJ;NOM;DEF;MASC;SG
دیابت	diabetične	دیابت	diabetičen	N;SG	ADJ;NOM;FEM;PL
دیابت	sladkorna	دیابت	sladkoren	N;SG	ADJ;NOM;FEM;SG
معرفت	znanja	معرفت	znanje	N;SG	N;NOM;NEUT;PL
علنی	javnosti	None	javnost	ADJ	N;GEN;FEM;SG
علنی	javnost	None	javnost	ADJ	N;NOM;FEM;SG
علنی	javno	None	javno	ADJ	ADV
شانه	rame	شانه	rame	N;SG	N;ACC;MASC;PL
تورین	thorin	تورین	thorina	N;SG	
تورین	torinu	تورین	torin	N;SG	PROPN;DAT;MASC;SG
عامیانه	sleng	عامیانه	slengo	ADV	N;NOM;MASC;SG
چندگانه	večkratno	چندگانه	večkraten	ADJ	ADV
کریمه	krim	کریمه	krim	N;SG	PROPN;NOM;MASC;SG
کریمه	krimske	کریمه	krimski	N;SG	ADJ;NOM;FEM;PL
انها	polnim	انها	poln	N;PL	ADJ;DAT;MASC;PL
انها	polnjenje	انها	polnjenje	N;PL	N;NOM;NEUT;SG
آرشیو	arhiv	آرشیو	arhiv	N;PL	N;NOM;MASC;SG
آرشیو	arhiv	آرشیو	arhiv	N;PL	N;NOM;MASC;SG
علف	trave	None	trava	N;SG	N;NOM;FEM;PL
علف	trave	None	trava	N;SG	N;NOM;FEM;PL
ناپل	neapelj	ناپل	neapelj	N;SG	PROPN;NOM;MASC;SG
ناپل	neaplju	ناپل	neapelj	N;SG	PROPN;DAT;MASC;SG
بازگشتی	rekurzivno	بازگشتی	rekurzivno	N;SG	ADV
لشکرکشی	kampanje	لشکرکشی	kampanja	N;SG	N;NOM;FEM;PL
کاوش	raziskuje	کاوش	raziskovati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
کاوش	raziskati	کاوش	raziskati	N;SG	V;PFV;NFIN
زایمان	dostavi	زایمان	dostava	N;SG	V;PFV;IND;SG;3;PRS;FIN
چاد	chad	چاد	chad	N;SG	PROPN;NOM;MASC;SG
اشک	solze	None	solza	N;SG	N;NOM;FEM;PL
پیک	piki	پیک	pika	N;SG	N;NOM;MASC;PL
تان	tan	شما	tan	PRO;PL;2	PROPN;NOM;MASC;SG
خشمگین	besni	خشمگین	besen	N;SG	ADJ;NOM;MASC;PL
خشمگین	besna	خشمگین	besen	N;SG	ADJ;NOM;FEM;SG
خشمگین	drzni	خشمگین	drzen	N;SG	ADJ;NOM;DEF;MASC;SG
خشمگین	jezna	خشمگین	jezen	N;SG	ADJ;NOM;FEM;SG
خشمگین	jezen	خشمگین	jezen	N;SG	ADJ;NOM;INDF;MASC;SG
خشمگین	jezni	خشمگین	jezen	N;SG	ADJ;NOM;MASC;PL
خشمگین	jezno	خشمگین	jezno	N;SG	ADV
حسی	senzorična	None	senzoričen	N;SG	ADJ;NOM;FEM;SG
براین	bryan	براین	bryan	ADP	PROPN;NOM;MASC;SG
براین	brian	براین	brian	ADP	PROPN;NOM;MASC;SG
لوکس	razkošne	لوکس	razkošen	N;SG	ADJ;NOM;FEM;PL
موجودی	zaloge	None	zaloga	N;SG	N;NOM;FEM;PL
سوادکوه	iran	سوادکوه	iran	N;SG	PROPN;NOM;MASC;SG
سرانه	nerešljivih	سرانه	nerešljiv	N;SG	ADJ;GEN;MASC;PL
دانمارکی	dansko	دانمارکی	danski	N;SG	ADJ;NOM;NEUT;SG
دانمارکی	danske	دانمارکی	danski	N;SG	ADJ;NOM;FEM;PL
دانمارکی	danski	دانمارکی	danski	N;SG	ADJ;NOM;DEF;MASC;SG
شاد	čepa	شاد	čep	ADJ	
بنایی	zidarski	بنا	zidarski	N;SG	ADJ;NOM;MASC;PL
لرزش	vibracije	لرزش	vibracija	N;SG	N;NOM;FEM;PL
لرزش	pretresi	لرزش	pretresti	N;SG	N;NOM;MASC;PL
مداری	orbitalni	مداری	orbitalen	N;SG	ADJ;NOM;MASC;PL
مبهم	fuzzy	مبهم	fuzzy	ADJ	N;NOM;MASC;SG
دیپلماتیک	diplomatsko	دیپلماتیک	diplomatski	N;SG	ADJ;NOM;NEUT;SG
دیپلماتیک	diplomatskih	دیپلماتیک	diplomatski	N;SG	ADJ;GEN;MASC;PL
دیپلماتیک	diplomatski	دیپلماتیک	diplomatski	N;SG	ADJ;NOM;MASC;SG
دیپلماتیک	diplomatska	دیپلماتیک	diplomatski	N;SG	ADJ;NOM;FEM;SG
گردو	orehe	گردو	oreh	N;SG	N;ACC;MASC;PL
گردو	orehi	گردو	oreh	N;SG	N;NOM;MASC;PL
گردو	orehov	گردو	oreh	N;SG	N;GEN;MASC;PL
یادآور	opomnik	یادآور	opomnik	ADJ	N;NOM;MASC;SG
یادآور	opomin	یادآور	opomin	ADJ	N;NOM;MASC;SG
سعادت	bliss	سعادت	bliss	N;SG	
کشش	napetost	کشش	napetost		N;NOM;FEM;SG
کشش	napetosti	کشش	napetost		N;GEN;FEM;SG
بنفش	vijolično	بنفش	vijoličen	N;SG	ADV
بنفش	škrlatna	بنفش	škrlaten	N;SG	ADJ;NOM;FEM;SG
بنفش	vijolična	بنفش	vijoličen	N;SG	ADJ;NOM;FEM;SG
بنفش	vijolično	بنفش	vijoličen	N;SG	ADV
بنفش	vijolična	بنفش	vijoličen	N;SG	ADJ;NOM;FEM;SG
بنفش	violet	بنفش	violet	N;SG	
دریانوردی	pomorski	دریانوردی	pomorski	N;SG	ADJ;NOM;DEF;MASC;SG
دریانوردی	pomorsko	دریانوردی	pomorski	N;SG	ADJ;NOM;NEUT;SG
دریانوردی	pomorske	دریانوردی	pomorski	N;SG	ADJ;NOM;FEM;PL
متیو	matthew	متیو	matthew	N;SG	PROPN;NOM;MASC;SG
پخته	kuhane	پخته	kuhan	N;SG	ADJ;NOM;FEM;PL;V.PTCP
پخته	kuhan	پخته	kuhan	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
پخته	kuhana	پخته	kuhan	N;SG	ADJ;NOM;FEM;SG;V.PTCP
پخته	kuhano	پخته	kuhan	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
پخته	pečeni	پخته	pečen	N;SG	ADJ;NOM;MASC;PL;V.PTCP
پخته	pečen	پخته	pečen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
پخته	pečeno	پخته	pečen	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
پخته	pečena	پخته	pečen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
متخصصان	tehniki	متخصص	tehnika	N;PL	N;NOM;FEM;SG
شخصاً	osebno	شخصاً	oseben	ADV	ADJ;NOM;NEUT;SG
حفره	alveolarni	حفره	alveolaren	N;SG	ADJ;NOM;MASC;SG
دوچرخه	kolesa	دوچرخه	koleso	N;SG	N;NOM;NEUT;PL
مادها	heraklij	ماد	heraklija	N;PL	N;NOM;MASC;SG
یگانه	enga	یگانه	en	N;SG	PRO;ACC;MASC;SG
یگانه	ena	یگانه	en	N;SG	NUM;NOM;FEM;SG
یگانه	en	یگانه	en	N;SG	NUM;NOM;MASC;SG
یگانه	eden	یگانه	eden	N;SG	NUM;NOM;MASC;SG
یگانه	eno	یگانه	en	N;SG	NUM;NOM;NEUT;SG
استر	esther	استر	esther	N;SG	PROPN;NOM;FEM;SG
شل	ohlapno	None	ohlapen	N;SG	ADV
شل	sproščeno	None	sproščeno	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
فیروزه	turkizno	فیروزه	turkizno	N;SG	ADV
هفده	seventeen	هفده	seventeen	NUM	N;NOM;MASC;SG
یوری	yuri	یوری	yuri	N;SG	
ملبورن	melbourne	ملبورن	melbouren	N;SG	ADJ;NOM;FEM;SG
چو	chu	چو	chu		PROPN;NOM;MASC;SG
چو	cho	چو	cho		PROPN;NOM;MASC;SG
ورق	kartice	ورق	kartica	N;SG	N;NOM;FEM;PL
ورق	kartic	ورق	kartica	N;SG	N;GEN;FEM;PL
ورق	karte	ورق	karta	N;SG	N;NOM;FEM;PL
ورق	palubi	ورق	palub	N;SG	N;NOM;FEM;DU
درشت	makro	درشت	makra	ADJ	N;NOM;MASC;SG
زنبور	čebelji	زنبور	čebelji	N;SG	ADJ;NOM;DEF;MASC;SG
زنبور	bee	زنبور	bee	N;SG	
کاسه	sklede	کاسه	skleda	N;SG	N;NOM;FEM;PL
رام	ukrotiti	رام	ukrotiti	N;SG	V;PFV;NFIN
دود	kadite	دود	kaditi	N;SG	V;IPFV;IMP;PL;2;FIN
مشرف	mušaraf	مشرف	mušaraf	ADJ	N;NOM;MASC;SG
کبود	modro	کبود#کن	moder	N;SG	ADV
کبود	modre	کبود#کن	moder	N;SG	ADJ;NOM;FEM;PL
کبود	modri	کبود#کن	moder	N;SG	ADJ;NOM;DEF;MASC;SG
کبود	modra	کبود#کن	moder	N;SG	ADJ;NOM;FEM;SG
ویدیو	videi	ویدیو	videi	N;SG	N;NOM;MASC;PL
ویدیو	videe	ویدیو	videe	N;SG	N;ACC;MASC;PL
تخصیص	dodelitve	تخصیص	dodelitev	N;SG	N;NOM;FEM;PL
دیجیتالی	digitalnega	None	digitalen	N;SG	ADJ;GEN;NEUT;SG
دیجیتالی	digitalna	None	digitalen	N;SG	ADJ;NOM;FEM;SG
دیجیتالی	digitalno	None	digitalen	N;SG	ADJ;NOM;NEUT;SG
دیجیتالی	digitalni	None	digitalen	N;SG	ADJ;NOM;MASC;SG
دیجیتالی	digitalne	None	digitalen	N;SG	ADJ;NOM;FEM;PL
رودی	rudy	رودی	rudy	N;SG	PROPN;NOM;MASC;SG
رودی	rudi	رودی	rudi	N;SG	PROPN;NOM;MASC;SG
دمکراتیک	demokratične	None	demokratičen	N;SG	ADJ;NOM;FEM;PL
دمکراتیک	demokratični	None	demokratičen	N;SG	ADJ;NOM;MASC;SG
دمکراتیک	demokratično	None	demokratično	N;SG	ADV
دمکراتیک	demokratična	None	demokratičen	N;SG	ADJ;NOM;FEM;SG
بلا	bela	بلا	bel		ADJ;NOM;FEM;SG
بلا	bello	بلا	bello		N;NOM;MASC;SG
بلا	bella	بلا	bell		N;NOM;FEM;SG
اعتصاب	stavki	None	stavka	N;SG	N;NOM;FEM;PL
آبشاری	cascade	آبشاری	cascada	N;SG	N;NOM;MASC;PL
تداخل	vmešavanja	تداخل	vmešavanje	N;SG	N;NOM;NEUT;PL
تداخل	motnje	تداخل	motnja	N;SG	N;NOM;FEM;PL
طولی	vzdolžno	طولی	vzdolžen	N;SG	ADV
طولی	vzdolžne	طولی	vzdolžen	N;SG	ADJ;NOM;FEM;PL
طولی	vzdolžni	طولی	vzdolžen	N;SG	ADJ;NOM;DEF;MASC;SG
عادل	adel	None	adeti	N;SG	
بیمارستانی	bolniška	بیمارستان	bolniški	N;SG	ADJ;NOM;FEM;SG
نادری	redki	نادری	redek	N;SG	ADJ;NOM;MASC;PL
نادری	redko	نادری	redko	N;SG	ADV
تهاجمی	agresivno	تهاجمی	agresiven	N;SG	ADV
تهاجمی	agresivne	تهاجمی	agresiven	N;SG	ADJ;NOM;FEM;PL
تهاجمی	agresiven	تهاجمی	agresiven	N;SG	ADJ;NOM;INDF;MASC;SG
تهاجمی	žaljivo	تهاجمی	žaljiv	N;SG	ADJ;NOM;NEUT;SG
شرطی	pogojni	شرط	pogojen	N;SG	ADJ;NOM;DEF;MASC;SG
شرطی	pogojna	شرط	pogojen	N;SG	ADJ;NOM;FEM;SG
شرطی	pogojno	شرط	pogojno	N;SG	ADV
فوران	izbruhnil	فوران	izbruhniti	N;SG	V;PFV;MASC;SG;V.PTCP
سرشار	full	سرشار	full	ADJ	N;NOM;MASC;SG
سرشار	polno	سرشار	polno	ADJ	ADV
دانستن	vedoč	None	vedoč	N;SG	ADV
دانستن	dunstan	None	dunstan	N;SG	
