den	os	den	o	PRO;DEF;MASC+FEM;SG	PRO;ACC;MASC;PL;3
rörelser	movimentação	rörelse	movimentação	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
rörelser	movimento	rörelse	movimento	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
hittade	achado	hitta	achado	V;IND;PST;FIN;ACT	N;MASC;SG
fifa	fifa	fifa	fifa	PROPN;NOM	N;FEM;SG
emery	emery	emery	emery	PROPN;NOM	N;MASC;SG
åka	skate	åka	skate	V;IMP;FIN;ACT	N;MASC;SG
kazakstan	cazaquistão	kamakstad	cazaquistão	PROPN;NOM	N;MASC;SG
utgåva	solte	utgåva	soltar	N;NOM;INDF;MASC+FEM;SG	V;SBJV;SG;3;PRS;FIN
studie	estuda	studium	estudar	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
studie	estude	studium	estude	N;NOM;INDF;MASC+FEM;SG	V;SBJV;SG;3;PRS;FIN
studie	estudar	studium	estudar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
förändring	mudar	förändring	mudar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
förändring	mudanças	förändring	mudança	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
front	frente	front	frente	N;NOM;INDF;MASC+FEM;SG	ADV
melodi	melodias	melodi	melodia	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
joensuu	joensuu	joensuu	joensuar	PROPN;NOM	N;MASC;SG
foundation	fundações	foundation	fundação	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
rösta	votação	rösta	votação	V;IMP;FIN;ACT	N;FEM;SG
rösta	voto	rösta	voto	V;IMP;FIN;ACT	N;MASC;SG
rösta	vote	rösta	vote	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
rösta	votem	rösta	votar	V;IMP;FIN;ACT	V;SBJV;PL;3;PRS;FIN
stenar	rocks	sten	rock	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
graubünden	grisões	graubnnd	grisão	PROPN;NOM	N;MASC;SG
dåliga	ruim	dålig	ruim	ADJ;NOM;PL	ADJ;MASC;SG
dåliga	bad	dålig	bad	ADJ;NOM;PL	N;MASC;SG
dåliga	mau	dålig	mau	ADJ;NOM;PL	ADJ;MASC;SG
dåliga	má	dålig	má	ADJ;NOM;PL	ADJ;FEM;SG
hantera	gerenciamento	hantera	gerenciamento	V;IMP;FIN;ACT	N;MASC;SG
hantera	alça	hantera	alça	V;IMP;FIN;ACT	N;FEM;SG
vila	vila	vila	vila	V;IMP;FIN;ACT	N;FEM;SG
vila	repouso	vila	repouso	V;IMP;FIN;ACT	N;MASC;SG
vila	descansa	vila	descansar	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
vila	resto	vila	resto	V;IMP;FIN;ACT	N;MASC;SG
vila	descanse	vila	descanse	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
vila	descanso	vila	descanso	V;IMP;FIN;ACT	N;MASC;SG
fenomen	fenómenos	fenom	fenómeno	N;NOM;INDF;NEUT;SG	N;MASC;PL
fenomen	fenômenos	fenom	fenômeno	N;NOM;INDF;NEUT;SG	N;MASC;PL
fenomen	fenômenos	fenom	fenômeno	N;NOM;INDF;NEUT;SG	N;MASC;PL
rik	ricas	rik	rico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;PL
rik	ricos	rik	rico	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
rik	rich	rik	rich	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vilda	selvagem	vilja	selvagem	ADJ;NOM;PL	ADJ;MASC;SG
vilda	wild	vilja	wild	ADJ;NOM;PL	N;MASC;SG
vilda	selvagens	vilja	selvagem	ADJ;NOM;PL	N;MASC;PL
vilda	selvagem	vilja	selvagem	ADJ;NOM;PL	ADJ;MASC;SG
vilda	savage	vilja	savage	ADJ;NOM;PL	N;MASC;SG
vilda	selvagens	vilja	selvagem	ADJ;NOM;PL	N;MASC;PL
passar	apto	passa	apto	V;IND;PRS;FIN;ACT	ADJ;MASC;SG
passar	fit	passa	fit	V;IND;PRS;FIN;ACT	N;MASC;SG
passar	ternos	passa	terno	V;IND;PRS;FIN;ACT	N;MASC;PL
passar	fatos	passa	fato	V;IND;PRS;FIN;ACT	N;MASC;PL
andel	proporções	andel	proporção	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
utställning	exposições	utställning	exposição	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
representant	representativo	representant	representativo	N;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
representant	representativa	representant	representativa	N;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
definieras	definiu	definiera	definir	V;IND;PRS;FIN;PASS	V;IND;SG;3;PST;FIN
främmande	alien	främmande	alien	ADJ;NOM	N;MASC;SG
främmande	extraterrestre	främmande	extraterrestre	ADJ;NOM	N;MASC;SG
främmande	aliens	främmande	aliem	ADJ;NOM	N;MASC;PL
främmande	estrangeiro	främmande	estrangeiro	ADJ;NOM	N;MASC;SG
främmande	estrangeiro	främmande	estrangeiro	ADJ;NOM	N;MASC;SG
främmande	estrangeira	främmande	estrangeiro	ADJ;NOM	N;FEM;SG
främmande	estrangeiras	främmande	estrangeiro	ADJ;NOM	N;FEM;PL
främmande	estrangeiros	främmande	estrangeiro	ADJ;NOM	N;MASC;PL
edwin	edwin	edwin	edwin	PROPN;NOM	N;MASC;SG
sol	solares	sol	solar	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
östersund	östersund	östersund	östersund	PROPN;NOM	N;MASC;SG
schefflera	schefflera	schefflera	schefflera	V;IMP;FIN;ACT	N;FEM;SG
viii	viii	viii	viier	PROPN;NOM	ADJ;MASC;SG
rangers	rangers	rang	ranger	N;GEN;INDF;MASC+FEM;SG	N;MASC;PL
helge	helge	helge	helge	PROPN;NOM	N;MASC;SG
lorenzo	lorenzo	lorenzo	lorenzo	PROPN;NOM	N;MASC;SG
lorenzo	lourenço	lorenzo	lourenço	PROPN;NOM	N;MASC;SG
steven	steven	stev	steven	PROPN;NOM	N;MASC;SG
slutspel	playoffs	slutspel	playofã	N;NOM;INDF;NEUT;SG	N;MASC;PL
slutspel	eliminatórias	slutspel	eliminatório	N;NOM;INDF;NEUT;SG	N;FEM;PL
slutspel	playoffs	slutspel	playofã	N;NOM;INDF;NEUT;SG	N;MASC;PL
tillgängliga	disponível	tillgänglig	disponível	ADJ;NOM;PL	ADJ;MASC;SG
tillgängliga	disponíveis	tillgänglig	disponível	ADJ;NOM;PL	N;MASC;PL
tillgängliga	disponivel	tillgänglig	disponivel	ADJ;NOM;PL	ADJ;MASC;SG
beatles	beatles	beatla	beatles	PROPN;NOM	N;MASC;PL
bidra	contribua	bidra	contribuir	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
bidra	contribuam	bidra	contribuir	V;IMP;FIN;ACT	V;SBJV;PL;3;PRS;FIN
värd	organizador	värd	organizador	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
värd	hospedeiro	värd	hospedeiro	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
värd	anfitrião	värd	anfitrião	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
värd	host	värd	host	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
värd	apresentador	värd	apresentador	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
värd	acolhimento	värd	acolhimento	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
värd	valendo	värd	valer	ADJ;NOM;INDF;MASC+FEM;SG	V;V.MSDR
värd	worth	värd	worth	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
värd	hospedagem	värd	hospedagem	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
värd	alojado	värd	alojar	ADJ;NOM;INDF;MASC+FEM;SG	V;MASC;SG;V.PTCP
värd	hospedado	värd	hospedar	ADJ;NOM;INDF;MASC+FEM;SG	V;MASC;SG;V.PTCP
nacional	nacional	nacional	nacional	N;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
poesi	poesias	poesi	poesia	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
take	pega	take	pegar	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
take	levar	take	levar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
take	pegue	take	pegar	N;NOM;INDF;MASC+FEM;SG	V;SBJV;SG;3;PRS;FIN
take	toma	take	tomar	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
take	leve	take	levar	N;NOM;INDF;MASC+FEM;SG	V;SBJV;SG;3;PRS;FIN
läkemedel	remédio	läkemedel	remédio	N;NOM;INDF;NEUT;PL	N;MASC;SG
läkemedel	medicina	läkemedel	medicina	N;NOM;INDF;NEUT;PL	N;FEM;SG
läkemedel	farmacêutica	läkemedel	farmacêutica	N;NOM;INDF;NEUT;PL	N;FEM;SG
läkemedel	droga	läkemedel	droga	N;NOM;INDF;NEUT;PL	N;FEM;SG
block	blocos	block	bloco	N;NOM;INDF;NEUT;SG	N;MASC;PL
block	bloqueios	block	bloqueio	N;NOM;INDF;NEUT;SG	N;MASC;PL
block	quadras	block	quadra	N;NOM;INDF;NEUT;SG	N;FEM;PL
block	bloquear	block	bloquear	N;NOM;INDF;NEUT;SG	V;NFIN
gammalt	antiga	gammal	antigo	ADJ;NOM;INDF;NEUT;SG	N;FEM;SG
gammalt	velhos	gammal	velho	ADJ;NOM;INDF;NEUT;SG	N;MASC;PL
salu	venda	salu	venda	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
listor	lista	listor	lista	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
brant	brant	brant	brant	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
santos	santos	santos	santo	PROPN;NOM	N;MASC;PL
försäljning	vendas	försäljning	venda	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
indisk	indianos	indisk	indiano	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
indisk	índios	indisk	índio	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
indisk	indian	indisk	indian	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
indisk	índio	indisk	índio	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
indisk	indiano	indisk	indiano	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
indisk	índia	indisk	índia	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
undervisning	ensinando	undervisning	ensinar	N;NOM;INDF;MASC+FEM;SG	V;V.MSDR
undervisning	ensinar	undervisning	ensinar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
stödja	apoio	stödja	apoio	V;IMP;FIN;ACT	N;MASC;SG
stödja	suporte	stödja	suporte	V;IMP;FIN;ACT	N;MASC;SG
stödja	apoios	stödja	apoio	V;IMP;FIN;ACT	N;MASC;PL
kartor	mapa	karta	mapa	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
eleonora	leonor	eleonora	leonor	PROPN;NOM	N;FEM;SG
eleonora	eleonora	eleonora	eleonora	PROPN;NOM	N;FEM;SG
warner	warner	warner	warner	PROPN;NOM	N;FEM;SG
xinjiang	xinjiang	xinjiang	xinjiang	PROPN;NOM	N;FEM;SG
lind	lind	lind	lind	PROPN;NOM	N;MASC;SG
rådgivare	conselheiro	rådgivare	conselheiro	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
rådgivare	assessor	rådgivare	assessor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
rådgivare	consultor	rådgivare	consultor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
rådgivare	conselheira	rådgivare	conselheira	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
rådgivare	conselheiro	rådgivare	conselheiro	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
rådgivare	conselheira	rådgivare	conselheira	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
rådgivare	conselheiro	rådgivare	conselheiro	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
rådgivare	assessor	rådgivare	assessor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
stoppa	pára	stoppa	parar	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
slutspelet	eliminatórias	slutspel	eliminatório	N;NOM;DEF;NEUT;SG	N;FEM;PL
slutspelet	playoffs	slutspel	playofã	N;NOM;DEF;NEUT;SG	N;MASC;PL
robertson	robertson	robertson	robertson	PROPN;NOM	N;MASC;SG
congress	congressos	congress	congresso	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
martins	martins	marti	martin	PROPN;GEN	N;MASC;SG
professionella	professional	professionell	professional	ADJ;NOM;PL	N;MASC;SG
professionella	profissionais	professionell	profissional	ADJ;NOM;PL	N;MASC;PL
professionella	profissional	professionell	profissional	ADJ;NOM;PL	N;MASC;SG
professionella	profissionais	professionell	profissional	ADJ;NOM;PL	N;MASC;PL
vinster	ganha	vinst	ganhar	N;NOM;INDF;MASC+FEM;PL	V;IND;SG;3;PRS;FIN
vinster	vence	vinst	vencer	N;NOM;INDF;MASC+FEM;PL	V;IND;SG;3;PRS;FIN
vinster	lucro	vinst	lucro	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
leddes	led	leda	led	V;IND;PST;FIN;PASS	N;MASC;SG
valt	escolhido	välja	escolher	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
valt	escolhida	välja	escolher	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
valt	escolhidos	välja	escolher	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
patrik	patrik	patrik	patrik	PROPN;NOM	N;MASC;SG
patrik	patrick	patrik	patrick	PROPN;NOM	N;MASC;SG
patrik	nuno	patrik	nuno	PROPN;NOM	N;MASC;SG
patrik	patrício	patrik	patrício	PROPN;NOM	N;MASC;SG
semiothisa	macaria	semiothisa	macaria	N;NOM;INDF;MASC+FEM;SG	V;COND;SG;3;FIN
stranden	praias	strand	praia	N;NOM;DEF;MASC+FEM;SG	N;FEM;PL
försvara	defenda	försvara	defender	V;IMP;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
försvara	defendam	försvara	defender	V;IMP;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
försvara	defende	försvara	defender	V;IMP;NFIN;ACT	V;IND;SG;3;PRS;FIN
räknar	condes	räkna	conde	V;IND;PRS;FIN;ACT	N;MASC;PL
räknar	contagens	räkna	contagem	V;IND;PRS;FIN;ACT	N;FEM;PL
räknar	contagem	räkna	contagem	V;IND;PRS;FIN;ACT	N;FEM;SG
uddevalla	uddevalla	uddevalla	uddevalla	PROPN;NOM	N;MASC;SG
play	jogar	play	jogar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
play	joga	play	jogar	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
play	jogue	play	joguar	N;NOM;INDF;MASC+FEM;SG	V;SBJV;SG;3;PRS;FIN
play	reproduzir	play	reproduzir	N;NOM;INDF;MASC+FEM;SG	V;NFIN
fysiska	física	fysisk	física	ADJ;NOM;PL	N;FEM;SG
fysiska	físicas	fysisk	físico	ADJ;NOM;PL	N;FEM;PL
fysiska	fisico	fysisk	fisico	ADJ;NOM;PL	N;MASC;SG
fysiska	físicos	fysisk	físico	ADJ;NOM;PL	N;MASC;PL
fysiska	físico	fysisk	físico	ADJ;NOM;PL	N;MASC;SG
arkeologiska	arqueológica	arkeologisk	arqueológico	ADJ;NOM;PL	N;FEM;SG
arkeologiska	arqueológico	arkeologisk	arqueológico	ADJ;NOM;PL	ADJ;MASC;SG
arkeologiska	arqueológicos	arkeologisk	arqueológico	ADJ;NOM;PL	N;MASC;PL
arkeologiska	arqueológicas	arkeologisk	arqueológico	ADJ;NOM;PL	N;FEM;PL
arkeologiska	arqueologia	arkeologisk	arqueologia	ADJ;NOM;PL	N;FEM;SG
kristianstad	kristianstad	kristianstad	kristianstad	PROPN;NOM	ADJ;MASC;SG
nordland	nordland	nordland	nordland	PROPN;NOM	N;MASC;PL
ber	ore	be	ore	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
ber	oração	be	oração	V;IMP;FIN;ACT	N;FEM;SG
caroline	caroline	caroline	caroline	PROPN;NOM	N;FEM;SG
caroline	carolina	caroline	carolina	PROPN;NOM	N;FEM;SG
djupt	profunda	djup	profundo	ADV	ADJ;FEM;SG
djupt	profundo	djup	profundo	ADV	ADJ;MASC;SG
djupt	deep	djup	deep	ADV	N;MASC;SG
villkor	condição	villkor	condição	N;NOM;INDF;NEUT;PL	N;FEM;SG
villkor	estado	villkor	estado	N;NOM;INDF;NEUT;PL	N;MASC;SG
ändamål	fins	ändamål	fim	N;NOM;INDF;NEUT;SG	N;MASC;PL
ändamål	propósitos	ändamål	propósito	N;NOM;INDF;NEUT;SG	N;MASC;PL
ändamål	finalidades	ändamål	finalidade	N;NOM;INDF;NEUT;SG	N;FEM;PL
flotta	frotas	flotta	frota	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
palestina	palestina	palestina	palestina	PROPN;NOM	N;FEM;SG
arbetare	trabalhador	arbetare	trabalhador	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
arbetare	operário	arbetare	operário	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
essex	essex	essex	essex	PROPN;NOM	N;MASC;SG
födda	born	född	born	ADJ;NOM;PL;PST;V.PTCP	N;MASC;SG
födda	nascido	född	nascer	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
födda	nascida	född	nascer	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
födda	nasceu	född	nascer	ADJ;NOM;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
födda	partos	född	parto	ADJ;NOM;PL;PST;V.PTCP	N;MASC;PL
födda	nascimentos	född	nascimento	ADJ;NOM;PL;PST;V.PTCP	N;MASC;PL
stein	stein	stein	stein	PROPN;NOM	N;MASC;SG
störst	greatest	stor	greatest	ADJ;NOM;INDF;RL	N;MASC;SG
inspirerad	inspirado	inspirerad	inspirar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
inspirerad	inspirou	inspirerad	inspirar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
inspirerad	inspirada	inspirerad	inspirar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
inspirerad	inspirados	inspirerad	inspirar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
murphy	murphy	murphy	murphy	PROPN;NOM	N;MASC;SG
skrivet	escrito	skriva	escrever	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
skrivet	escritas	skriva	escrever	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
skrivet	escritos	skriva	escrever	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
skrivet	escrita	skriva	escrita	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;FEM;SG
motorer	motors	motor	motor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
meadow	prados	meadol	prado	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
ted	ted	ted	ted	PROPN;NOM	N;MASC;SG
silva	silva	silva	silva	PROPN;NOM	N;MASC;SG
tropiska	tropical	tropisk	tropical	ADJ;NOM;PL	ADJ;MASC;SG
starr	cataratas	starr	catarata	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
ahl	ahl	ahl	ahl	PROPN;NOM	N;MASC;SG
dina	seu	du	seu	PRO;DEF;PL	DET;MASC;SG
dina	sua	du	seu	PRO;DEF;PL	DET;FEM;SG
dina	dina	du	dina	PRO;DEF;PL	N;FEM;SG
dina	seu	du	seu	PRO;DEF;PL	DET;MASC;SG
dina	sua	du	seu	PRO;DEF;PL	DET;FEM;SG
medverkande	participando	medverkande	participar	ADJ;NOM;PRS;V.PTCP	V;V.MSDR
medverkande	participar	medverkande	participar	ADJ;NOM;PRS;V.PTCP	V;NFIN
medverkande	patrocinador	medverkande	patrocinador	ADJ;NOM;PRS;V.PTCP	N;MASC;SG
medverkande	patrocínio	medverkande	patrocínio	ADJ;NOM;PRS;V.PTCP	N;MASC;SG
medverkande	patrocinar	medverkande	patrocinar	ADJ;NOM;PRS;V.PTCP	V;NFIN
huddinge	huddinge	huddinge	huddinge	PROPN;NOM	N;MASC;SG
sjukhuset	hospitalares	sjukhus	hospitalar	N;NOM;DEF;NEUT;SG	N;MASC;PL
sjukhuset	hospitalar	sjukhus	hospitalar	N;NOM;DEF;NEUT;SG	ADJ;MASC;SG
ida	ida	ida	ida	PROPN;NOM	N;FEM;SG
tillgänglig	disponíveis	tillgänglig	disponível	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
jeff	jeff	jeff	jeff	PROPN;NOM	N;MASC;SG
tyskt	alemã	tysk	alemã	ADJ;NOM;INDF;NEUT;SG	N;FEM;SG
tyskt	alemães	tysk	alemão	ADJ;NOM;INDF;NEUT;SG	N;MASC;PL
tyskt	alemão	tysk	alemão	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
snabba	rápido	snabb	rápido	ADJ;NOM;PL	ADJ;MASC;SG
snabba	fast	snabb	fast	ADJ;NOM;PL	N;MASC;SG
snabba	rápido	snabb	rápido	ADJ;NOM;PL	ADJ;MASC;SG
robusta	robusta	robust	robusta	ADJ;NOM;PL	ADJ;FEM;SG
robusta	robusto	robust	robusto	ADJ;NOM;PL	ADJ;MASC;SG
managua	manágua	managun	manágua	PROPN;NOM	N;MASC;SG
cochrane	cochrane	cochrane	cochrane	PROPN;NOM	N;MASC;SG
phil	phil	phil	phil	PROPN;NOM	N;MASC;SG
veracruz	veracruz	veracruz	veracruz	PROPN;NOM	N;MASC;SG
målning	pintar	målning	pintar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
målning	pintando	målning	pintar	N;NOM;INDF;MASC+FEM;SG	V;V.MSDR
religiös	religiosos	religiös	religioso	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;PL
religiös	religiosas	religiös	religioso	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;PL
festivalen	festival	festival	festival	N;NOM;DEF;NEUT;PL	N;MASC;SG
classic	clássicos	classic	clássico	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
geografiskt	geográficos	geografisk	geográfico	ADV	N;MASC;PL
geografiskt	geográfico	geografisk	geográfico	ADV	ADJ;MASC;SG
geografiskt	geográfica	geografisk	geográfico	ADV	ADJ;FEM;SG
geografiskt	geográfico	geografisk	geográfico	ADV	ADJ;MASC;SG
geografiskt	geográfica	geografisk	geográfico	ADV	ADJ;FEM;SG
upptäcker	descubra	upptäcka	descubrar	V;IND;PRS;FIN;ACT	V;SBJV;SG;3;PRS;FIN
upptäcker	descubram	upptäcka	descubrar	V;IND;PRS;FIN;ACT	V;SBJV;PL;3;PRS;FIN
torra	seca	torr	seca	ADJ;NOM;PL	N;FEM;SG
torra	secos	torr	seco	ADJ;NOM;PL	N;MASC;PL
torra	secas	torr	seca	ADJ;NOM;PL	N;FEM;PL
torra	secar	torr	secar	ADJ;NOM;PL	V;NFIN
torra	seco	torr	seco	ADJ;NOM;PL	ADJ;MASC;SG
airlines	airlines	airlines	airline	PROPN;NOM	N;MASC;SG
ole	ole	ole	ole	PROPN;NOM	N;MASC;SG
ritade	drew	rita	drew	V;IND;PST;FIN;ACT	N;MASC;SG
påverkan	impactos	påverkan	impacto	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
påverkan	influencia	påverkan	influencia	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
påverkan	influências	påverkan	influência	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
påverkan	influenciar	påverkan	influenciar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
påverkan	impactos	påverkan	impacto	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
påverkan	impactes	påverkan	impacte	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
skulptur	esculturas	skulptur	escultura	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
uteslutande	exclusões	uteslutande	exclusão	ADJ;NOM;PRS;V.PTCP	N;FEM;PL
uteslutande	exclusão	uteslutande	exclusão	ADJ;NOM;PRS;V.PTCP	N;FEM;SG
uteslutande	exclusivamente	uteslutande	exclusivamente	ADJ;NOM;PRS;V.PTCP	ADV
utgivare	editor	utgivare	editor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
utgivare	editora	utgivare	editora	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
yunnan	yunnan	yunna	yunnan	PROPN;NOM	N;MASC;SG
talade	falava	tala	falar	V;PST;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
chiapas	chiapas	chiapa	chiapa	PROPN;GEN	N;MASC;SG
cundinamarca	cundinamarca	cundinam	cundinamarca	ADJ;NOM;DEF;SG	N;FEM;SG
offer	sacrifícios	offer	sacrifício	N;NOM;INDF;NEUT;SG	N;MASC;PL
offer	vitimas	offer	vitima	N;NOM;INDF;NEUT;SG	N;FEM;PL
offer	vítimas	offer	vítima	N;NOM;INDF;NEUT;SG	N;FEM;PL
förteckning	índices	förteckning	índice	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
förteckning	listar	förteckning	listar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
wells	poços	wells	poço	PROPN;NOM	N;MASC;PL
wells	wells	wells	well	PROPN;NOM	N;MASC;SG
rika	rico	rik	rico	ADJ;NOM;PL	ADJ;MASC;SG
rika	ricos	rik	rico	ADJ;NOM;PL	N;MASC;PL
rika	rich	rik	rich	ADJ;NOM;PL	N;MASC;SG
rika	rica	rik	rico	ADJ;NOM;PL	ADJ;FEM;SG
rika	ricos	rik	rico	ADJ;NOM;PL	N;MASC;PL
avslutas	pontas	avsluta	ponta	V;IND;PRS;FIN;PASS	N;FEM;PL
avslutas	extremidades	avsluta	extremidade	V;IND;PRS;FIN;PASS	N;FEM;PL
kapacitet	capacidades	kapacitet	capacidade	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
kapacitet	capacidades	kapacitet	capacidade	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
australiska	australiana	australisk	australiano	ADJ;NOM;PL	N;FEM;SG
australiska	australianos	australisk	australiano	ADJ;NOM;PL	N;MASC;PL
australiska	austrália	australisk	austrália	ADJ;NOM;PL	N;FEM;SG
australiska	australiano	australisk	australiano	ADJ;NOM;PL	N;MASC;SG
australiska	australian	australisk	australian	ADJ;NOM;PL	N;MASC;SG
personlig	personal	personlig	personal	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
personlig	pessoal	personlig	pessoal	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
personlig	pessoais	personlig	pessoal	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;PL
nutida	contemporâneos	nutida	contemporâneo	ADJ;NOM	N;MASC;PL
nutida	contemporânea	nutida	contemporâneo	ADJ;NOM	N;FEM;SG
insats	esforços	insats	esforço	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
paulus	paulo	paulus	paulo	PROPN;NOM	N;MASC;SG
paulus	paul	paulus	paul	PROPN;NOM	N;MASC;SG
