של	shel	של	shel	PART;GEN	N;MASC;SG
מכוונת	deliberado	מכוון	deliberar	ADJ;FEM;SG	V;MASC;SG;V.PTCP
מסגד	mesquita	מסגד	mesquita	PROPN	N;FEM;SG
כבשה	ovinos	כבש	ovino	N;FEM;SG	N;MASC;PL
כבשה	carneiros	כבש	carneiro	N;FEM;SG	N;MASC;PL
כבשה	ovelhas	כבש	ovelha	N;FEM;SG	N;FEM;PL
ראויים	merecemos	ראוי	merecer	ADJ;MASC;PL	V;IND;PL;1;PRS;FIN
ראויים	merecer	ראוי	merecer	ADJ;MASC;PL	V;NFIN
ראויים	merece	ראוי	merecer	ADJ;MASC;PL	V;IND;SG;3;PRS;FIN
ראויים	merecem	ראוי	merecer	ADJ;MASC;PL	V;IND;PL;3;PRS;FIN
ראויים	mereço	ראוי	mereço	ADJ;MASC;PL	V;IND;SG;1;PRS;FIN
ראויים	merecedor	ראוי	merecedor	ADJ;MASC;PL	ADJ;MASC;SG
ראויים	merecedora	ראוי	merecedora	ADJ;MASC;PL	ADJ;FEM;SG
ראויים	digno	ראוי	digno	ADJ;MASC;PL	ADJ;MASC;SG
ראויים	merecedor	ראוי	merecedor	ADJ;MASC;PL	ADJ;MASC;SG
ראויים	digna	ראוי	digno	ADJ;MASC;PL	ADJ;FEM;SG
דיי	dey	די	dey		N;MASC;SG
ממשק	interface	ממשק	interface		N;FEM;SG
ממשק	interfaces	ממשק	interface		N;FEM;PL
פז	paz	פז	paz	PROPN	N;FEM;SG
פז	fez	פז	fazer	PROPN	V;IND;SG;3;PST;FIN
פז	pez	פז	pez	PROPN	N;MASC;SG
שרד	sobreviveram	שרד	sobreviver	V;MASC;SG;3;PST;ACT	V;IND;PL;3;FIN
עבדאללה	abdullah	עבדאללה	abdullah	PROPN	N;MASC;SG
יוונים	grega	יוון	grego	N;MASC;PL	N;FEM;SG
יוונים	grécia	יוון	grécia	N;MASC;PL	N;FEM;SG
יוונים	grego	יוון	grego	N;MASC;PL	N;MASC;SG
אמונים	fidelidade	אמון	fidelidade	N;MASC;PL	N;FEM;SG
קרוליינה	carolina	קרוליינה	carolina	PROPN	N;FEM;SG
פרסומים	publica	פרסום	publicar	N;MASC;PL	V;IND;SG;3;PRS;FIN
שד	demónio	שד	demónio		N;MASC;SG
שד	demon	שד	demon		N;MASC;SG
שד	demônio	שד	demônio		N;MASC;SG
שד	peito	שד	peito		N;MASC;SG
שד	mama	שד	mama		N;FEM;SG
שד	seio	שד	seio		N;MASC;SG
שד	seios	שד	seio		N;MASC;PL
מתקדמת	progressista	התקדם	progressista	V;FEM;SG;V.PTCP	ADJ;MASC;SG
מתקדמת	progressiva	התקדם	progressivo	V;FEM;SG;V.PTCP	N;FEM;SG
מתקדמת	progressivo	התקדם	progressivo	V;FEM;SG;V.PTCP	ADJ;MASC;SG
מתקדמת	avançados	התקדם	avançar	V;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
מתקדמת	advanced	התקדם	advanced	V;FEM;SG;V.PTCP	N;MASC;SG
מתקדמת	avançadas	התקדם	avançar	V;FEM;SG;V.PTCP	V;FEM;PL;V.PTCP
איאן	lan	איאן	lan	PROPN	N;FEM;SG
איאן	ian	איאן	ian	PROPN	N;MASC;SG
איאן	lan	איאן	lan	PROPN	N;FEM;SG
איאן	ian	איאן	ian	PROPN	N;MASC;SG
חוב	dívidas	חוב	dívida	N;MASC;SG	N;FEM;PL
סגורה	fechou	סגור	fechar	ADJ;FEM;SG	V;IND;SG;3;PST;FIN
סגורה	fechado	סגור	fechar	ADJ;FEM;SG	V;MASC;SG;V.PTCP
סגורה	fechada	סגור	fechar	ADJ;FEM;SG	V;FEM;SG;V.PTCP
סגורה	fechados	סגור	fechar	ADJ;FEM;SG	V;MASC;PL;V.PTCP
לוקאס	lucas	לוקאס	luca	PROPN	N;MASC;PL
לוקאס	lukas	לוקאס	luka	PROPN	N;MASC;SG
יוצרו	fabricado	הוצר	fabricar	V;PL;3;PST;PASS	V;MASC;SG;V.PTCP
יוצרו	fabricada	הוצר	fabricar	V;PL;3;PST;PASS	V;FEM;SG;V.PTCP
תומכת	suporta	תמך	suportar	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
תומכת	apoia	תמך	apoiar	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
תומכת	suportes	תמך	suporte	V;FEM;SG;V.PTCP;ACT	N;MASC;PL
תומכת	apoios	תמך	apoio	V;FEM;SG;V.PTCP;ACT	N;MASC;PL
מחר	amanha	מחר	amanha	ADV	INTJ
עצמאיים	independent	עצמאי	independent	ADJ;MASC;PL	N;MASC;SG
עצמאיים	independentes	עצמאי	independente	ADJ;MASC;PL	N;MASC;PL
עצמאיים	independente	עצמאי	independente	ADJ;MASC;PL	ADJ;MASC;SG
פציעה	lesões	פציעה	lesão	N;FEM;SG	N;FEM;PL
בפורמט	formato	בפורמט	formato		N;MASC;SG
בפורמט	formatar	בפורמט	formatar		V;NFIN
בפורמט	formatação	בפורמט	formatação		N;FEM;SG
אוונס	owens	אוונס	owem	PROPN	N;MASC;SG
אוונס	evans	אוונס	evans	PROPN	N;MASC;SG
אחורי	posteriores	אחורי	posterior	ADJ;MASC;SG	ADJ;MASC;PL
אחורי	retaguarda	אחורי	retaguarda	ADJ;MASC;SG	N;FEM;SG
אחורי	traseiro	אחורי	traseiro	ADJ;MASC;SG	N;MASC;SG
אחורי	traseiros	אחורי	traseiro	ADJ;MASC;SG	N;MASC;PL
אחורי	traseira	אחורי	traseira	ADJ;MASC;SG	N;FEM;SG
אוסלו	oslo	None	oslo	PROPN	N;MASC;SG
פילדלפיה	filadélfia	פילדלפיה	filadélfia	PROPN	N;FEM;SG
פילדלפיה	philadelphia	פילדלפיה	philadelphia	PROPN	N;MASC;SG
דליה	delia	דליה	delia	PROPN	N;FEM;SG
דליה	dahlia	דליה	dahlia	PROPN	N;FEM;SG
דליה	dalia	דליה	daler	PROPN	N;FEM;SG
אטלנטה	atlanta	אטאלנטה	atlantar	PROPN	N;MASC;SG
לצייר	empate	צייר	empate	V;NFIN;ACT	N;MASC;SG
לצייר	sorteio	צייר	sorteio	V;NFIN;ACT	N;MASC;SG
האיטלקים	italianos	האיטלקי	italiano	PROPN	N;MASC;PL
שיווק	marketing	שיווק	marketing	PROPN	N;MASC;SG
שיווק	comercialização	שיווק	comercialização	PROPN	N;FEM;SG
ישב	sab	ישב	sab	V;MASC;SG;3;PST	N;MASC;SG
ישב	sentei	ישב	sentar	V;MASC;SG;3;PST	V;IND;SG;1;PST;FIN
ישב	sáb	ישב	sábado	V;MASC;SG;3;PST	N;MASC;SG
ישב	sat	ישב	sat	V;MASC;SG;3;PST	N;MASC;SG
תג	marcar	תג	marcar		V;NFIN
תג	marca	תג	marca		N;FEM;SG
תג	marque	תג	marque		V;SBJV;SG;3;PRS;FIN
תג	etiqueta	תג	etiqueta		N;FEM;SG
תג	tag	תג	tag		N;FEM;SG
תג	atalho	תג	atalho		N;MASC;SG
תג	insígnia	תג	insígnio		N;FEM;SG
תג	distintivo	תג	distintivo		N;MASC;SG
בספק	duvido	בספק	duvido	ADV	V;IND;SG;1;PRS;FIN
בספק	dúvidas	בספק	dúvida	ADV	N;FEM;PL
בספק	duvidas	בספק	duvida	ADV	N;FEM;PL
בספק	dúvida	בספק	dúvida	ADV	N;FEM;SG
בספק	duvida	בספק	duvidar	ADV	N;FEM;SG
בספק	duvidoso	בספק	duvidoso	ADV	ADJ;MASC;SG
בספק	duvidosa	בספק	duvidoso	ADV	ADJ;FEM;SG
בספק	duvido	בספק	duvido	ADV	V;IND;SG;1;PRS;FIN
הזמין	ordenados	הזמין	ordenado	V;MASC;SG;3;PST;ACT	V;MASC;PL;V.PTCP
בוא	vem	בוא	vir		V;IND;SG;3;PRS;FIN
בוא	venham	בוא	vir		V;SBJV;PL;3;PRS;FIN
בוא	venha	בוא	vir		V;SBJV;SG;3;PRS;FIN
גופי	pateta	גוף	pateta	N;MASC;PL	N;MASC;SG
מפריע	perturbador	הפריע	perturbador	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;SG
עדה	testemunhou	עדה	testemunhar		V;IND;SG;3;PST;FIN
עדה	testemunhado	עדה	testemunhar		V;MASC;SG;V.PTCP
עדה	testemunha	עדה	testemunha		N;FEM;SG
עדה	testemunhar	עדה	testemunhar		V;NFIN
עדה	ada	עדה	ada		N;MASC;SG
כראוי	corretamente	כראוי	corretamente		ADV
אחידה	farda	אחיד	farda	ADJ;FEM;SG	N;FEM;SG
אחידה	uniforme	אחיד	uniforme	ADJ;FEM;SG	N;MASC;SG
אחידה	uniformes	אחיד	uniforme	ADJ;FEM;SG	N;MASC;PL
סטטוס	status	סטטוס	status		N;MASC;SG
סטטוס	estatuto	סטטוס	estatuto		N;MASC;SG
סטטוס	estado	סטטוס	estado		N;MASC;SG
סינית	chineses	סיני	chinês	PROPN	N;MASC;PL
סינית	chinesa	סיני	chinês	PROPN	N;FEM;SG
סינית	chinês	סיני	chinês	PROPN	N;MASC;SG
לשונית	separador	לשונית	separador	ADV	N;MASC;SG
לשונית	tab	לשונית	tab	ADV	N;MASC;SG
לשונית	aba	לשונית	abar	ADV	N;FEM;SG
הדרקון	dragão	הדרקון	dragão	PROPN	N;MASC;SG
הדרקון	dragões	הדרקון	dragão	PROPN	N;MASC;PL
הדרקון	dragon	הדרקון	dragon	PROPN	N;MASC;SG
תיקו	desenhar	תיקו	desenhar	N;MASC;SG	V;NFIN
תיקו	desenhe	תיקו	desenhe	N;MASC;SG	V;SBJV;SG;3;PRS;FIN
תיקו	desenha	תיקו	desenhar	N;MASC;SG	V;IND;SG;3;PRS;FIN
הספק	fornecedores	הספק	fornecedor	N;MASC;SG	N;MASC;PL
הספק	vendedores	הספק	vendedor	N;MASC;SG	N;MASC;PL
ארמניה	arménia	ארמניה	arménio	PROPN	N;FEM;SG
ארמניה	armênia	ארמניה	armênia	PROPN	N;FEM;SG
אדון	senhor	אדון	senhor		N;MASC;SG
אדון	mister	אדון	mister		N;MASC;SG
אדון	mestre	אדון	mestre		N;MASC;SG
אדון	master	אדון	master		N;MASC;SG
תצלום	fotografar	תצלום	fotografar	N;MASC;SG	V;NFIN
גרים	grim	גר	grim	N;MASC;PL	N;MASC;SG
ואדי	wadi	ואדי	wadi	PROPN	N;MASC;SG
ארבעים	forty	ארבעים	forty	NUM;SG	N;MASC;SG
מציינים	observado	ציין	observar	V;MASC;PL;V.PTCP;ACT	V;MASC;SG;V.PTCP
מציינים	observada	ציין	observar	V;MASC;PL;V.PTCP;ACT	V;FEM;SG;V.PTCP
מציינים	observou	ציין	observar	V;MASC;PL;V.PTCP;ACT	V;IND;SG;3;PST;FIN
התגלתה	descobriram	התגלה	descobrir	V;FEM;SG;3;PST	V;IND;PL;3;FIN
התגלתה	descoberta	התגלה	descoberta	V;FEM;SG;3;PST	N;FEM;SG
התגלתה	descobertos	התגלה	descobrir	V;FEM;SG;3;PST	V;MASC;PL;V.PTCP
הודה	admitidos	הודה	admitir	V;MASC;SG;3;PST;ACT	V;MASC;PL;V.PTCP
פועלות	trabalhadores	פעל	trabalhador	V;FEM;PL;V.PTCP;ACT	N;MASC;PL
פועלות	operários	פעל	operário	V;FEM;PL;V.PTCP;ACT	N;MASC;PL
פועלות	trabalhadoras	פעל	trabalhador	V;FEM;PL;V.PTCP;ACT	N;FEM;PL
כס	trono	כס	trono		N;MASC;SG
הלוגו	logo	הלוגו	logo	PROPN	ADV
הלוגו	logótipo	הלוגו	logótipo	PROPN	N;MASC;SG
הלוגו	logotipo	הלוגו	logotipo	PROPN	N;MASC;SG
לרנר	lerner	לרנר	lerner	PROPN	N;MASC;SG
עירונית	urban	עירוני	urban	ADV	N;MASC;SG
עירונית	urbano	עירוני	urbano	ADV	N;MASC;SG
עירונית	urbana	עירוני	urbano	ADV	N;FEM;SG
עירונית	urbanas	עירוני	urbano	ADV	N;FEM;PL
עירונית	urbanos	עירוני	urbano	ADV	N;MASC;PL
היגר	emigrou	היגר	emigrar	PROPN	V;IND;SG;3;PST;FIN
היגר	imigrou	היגר	imigrar	PROPN	V;IND;SG;3;PST;FIN
דגן	dagan	דגן	dagan	PROPN	N;MASC;SG
דגן	grão	דגן	grão	PROPN	N;MASC;SG
דגן	cereais	דגן	cereal	PROPN	N;MASC;PL
דגן	grãos	דגן	grão	PROPN	N;MASC;PL
הקצה	borda	הקצה	borda		N;FEM;SG
הקצה	aresta	הקצה	aresta		N;FEM;SG
הקצה	edge	הקצה	edge		N;MASC;SG
חבלה	sabotar	חבלה	sabotar	N;FEM;SG	V;NFIN
הונגרים	húngaros	הונגרי	húngaro	ADJ;MASC;PL	N;MASC;PL
חיצונית	externas	חיצוני	externo	ADV	N;FEM;PL
חיצונית	externo	חיצוני	externo	ADV	ADJ;MASC;SG
חיצונית	externos	חיצוני	externo	ADV	ADJ;MASC;PL
חיצונית	externa	חיצוני	externo	ADV	N;FEM;SG
הוקרה	tributo	הוקר	tributo	V;FEM;SG;3;PST;PASS	N;MASC;SG
הוקרה	tributos	הוקר	tributo	V;FEM;SG;3;PST;PASS	N;MASC;PL
הוקרה	homenagem	הוקר	homenagem	V;FEM;SG;3;PST;PASS	N;FEM;SG
מקובלים	aceitáveis	מקובל	aceitável	N;MASC;PL	ADJ;MASC;PL
מקובלים	aceitável	מקובל	aceitável	N;MASC;PL	ADJ;MASC;SG
נחושת	cobre	נחושה	cobre		N;MASC;SG
שוטר	oficial	שוטר	oficial	N;MASC;SG	ADJ;MASC;SG
נתנה	dei	נתן	dar	V;FEM;SG;3;PST	V;IND;SG;1;PST;FIN
קתולית	católico	קתולי	católico	ADV	N;MASC;SG
קתולית	católicas	קתולי	católico	ADV	N;FEM;PL
קתולית	católicos	קתולי	católico	ADV	N;MASC;PL
קתולית	catolicismo	קתולי	catolicismo	ADV	N;MASC;SG
קתולית	católica	קתולי	católico	ADV	N;FEM;SG
הרולד	harold	הרולד	harold	PROPN	N;MASC;SG
הרולד	haroldo	הרולד	haroldo	PROPN	N;MASC;SG
ההעפלה	nfc	ההעפלה	nfc	PROPN	N;MASC;SG
נורית	buttercup	נורית	buttercup	PROPN	N;MASC;SG
נורית	florzinha	נורית	florzinha	PROPN	N;FEM;SG
המבורג	hamburgo	להמבורג	hamburgo	PROPN	N;MASC;SG
לטינית	latim	לטיני	latim	ADV	N;MASC;SG
לטינית	latino	לטיני	latino	ADV	N;MASC;SG
לטינית	latinos	לטיני	latino	ADV	N;MASC;PL
לטינית	latina	לטיני	latino	ADV	N;FEM;SG
לטינית	latina	לטיני	latino	ADV	N;FEM;SG
חינוכית	educacionais	חינוכי	educacional	ADV	N;MASC;PL
חינוכית	educação	חינוכי	educação	ADV	N;FEM;SG
חינוכית	educacional	חינוכי	educacional	ADV	ADJ;MASC;SG
חינוכית	educativo	חינוכי	educativo	ADV	ADJ;MASC;SG
ובר	weber	ובר	weber		N;MASC;SG
ובר	webber	ובר	webber		N;MASC;SG
הבעל	marido	הבעל	marido		N;MASC;SG
הבעל	marido	הבעל	marido		N;MASC;SG
הבעל	esposo	הבעל	esposo		N;MASC;SG
נסים	milagres	נסים	milagre	PROPN	N;MASC;PL
נסים	nissim	נסים	nissim	PROPN	N;MASC;SG
נון	non	נון	non	PROPN	N;MASC;SG
אפליה	discriminações	אפליה	discriminação	N;FEM;SG	N;FEM;PL
סקסוניה	saxónia	סקסוניה	saxónia	PROPN	N;FEM;SG
סקסוניה	saxônia	סקסוניה	saxônia	PROPN	N;FEM;SG
נוהל	procedimento	נוהל	procedimento	PROPN	N;MASC;SG
לבה	lava	לב	lavar		N;FEM;SG
פרויד	freud	פרויד	freud	PROPN	N;MASC;SG
כתובים	escrito	כתוב	escrever	N;MASC;PL	V;MASC;SG;V.PTCP
כתובים	escritas	כתוב	escrever	N;MASC;PL	V;FEM;PL;V.PTCP
כתובים	escritos	כתוב	escrever	N;MASC;PL	V;MASC;PL;V.PTCP
כתובים	escrita	כתוב	escrita	N;MASC;PL	N;FEM;SG
פסגת	pico	פסגה	pico	PROPN	N;MASC;SG
פסגת	peak	פסגה	peak	PROPN	N;MASC;SG
קלן	colônia	בקלן	colônia	PROPN	N;FEM;SG
קלן	colónia	בקלן	colónia	PROPN	N;FEM;SG
מקבילים	paralelo	הקביל	paralelo	V;MASC;PL;V.PTCP;ACT	N;MASC;SG
מקבילים	paralelas	הקביל	paralelo	V;MASC;PL;V.PTCP;ACT	N;FEM;PL
מקבילים	paralelos	הקביל	paralelo	V;MASC;PL;V.PTCP;ACT	N;MASC;PL
מקבילים	paralela	הקביל	paralelo	V;MASC;PL;V.PTCP;ACT	N;FEM;SG
גארי	gary	גארי	gary	PROPN	N;MASC;SG
הבטיח	prometi	הבטיח	prometer	V;MASC;SG;3;PST;ACT	V;IND;SG;1;PST;FIN
טאון	vila	טאון	vila	PROPN	N;FEM;SG
טאון	cidade	טאון	cidade	PROPN	N;FEM;SG
זרע	espermatozóides	זרע	espermatozóide		N;MASC;PL
זרע	esperma	זרע	espermo		N;MASC;SG
זרע	sêmen	זרע	sêmen		N;MASC;SG
זרע	sémen	זרע	sémen		N;MASC;SG
זרע	semente	זרע	semente		N;FEM;SG
זרע	sementes	זרע	semente		N;FEM;PL
בנט	bennett	בנט	bennett		N;MASC;SG
בנט	bennet	בנט	bennet		N;FEM;SG
בנט	bent	בנט	bent		N;MASC;SG
בנט	dobrado	בנט	dobrar		V;MASC;SG;V.PTCP
בנט	bennet	בנט	bennet		N;FEM;SG
נהרסו	destruído	נהרס	destruir	V;PL;3;PST;MID	V;MASC;SG;V.PTCP
נהרסו	destruída	נהרס	destruir	V;PL;3;PST;MID	V;FEM;SG;V.PTCP
פקודה	comandar	פקודה	comandar	N;FEM;SG	V;NFIN
פקודה	encomendar	פקודה	encomendar	N;FEM;SG	V;NFIN
פקודה	ordens	פקודה	ordem	N;FEM;SG	N;FEM;PL
פקודה	encomendas	פקודה	encomenda	N;FEM;SG	N;FEM;PL
שבתאי	saturn	שבתאי	saturn		N;MASC;SG
שבתאי	saturno	שבתאי	saturno		N;MASC;SG
אורוגוואי	uruguai	אורוגוואי	urugual	PROPN	N;MASC;SG
מוערך	estimados	הוערך	estimar	V;MASC;SG;V.PTCP;PASS	V;MASC;PL;V.PTCP
מוערך	estimativa	הוערך	estimativa	V;MASC;SG;V.PTCP;PASS	N;FEM;SG
מוערך	apreciados	הוערך	apreciar	V;MASC;SG;V.PTCP;PASS	V;MASC;PL;V.PTCP
מוערך	apreciadas	הוערך	apreciar	V;MASC;SG;V.PTCP;PASS	V;FEM;PL;V.PTCP
מעוניינים	interessada	מעוניין	interessado	ADJ;MASC;PL	ADJ;FEM;SG
מעוניינים	interessado	מעוניין	interessado	ADJ;MASC;PL	ADJ;MASC;SG
מעוניינים	interessados	מעוניין	interessado	ADJ;MASC;PL	N;MASC;PL
מעוניינים	interessadas	מעוניין	interessado	ADJ;MASC;PL	N;FEM;PL
קטר	locomotiva	קטר	locomotiva	PROPN	N;FEM;SG
ניב	dialeto	ניב	dialeto	PROPN	N;MASC;SG
ניב	dialecto	ניב	dialecto	PROPN	N;MASC;SG
אמנותית	artística	אמנותי	artístico	ADV	N;FEM;SG
אמנותית	artístico	אמנותי	artístico	ADV	ADJ;MASC;SG
אמנותית	artísticas	אמנותי	artístico	ADV	N;FEM;PL
חשד	suspeitos	חשד	suspeito	N;MASC;SG	N;MASC;PL
חשד	desconfiado	חשד	desconfiar	N;MASC;SG	V;MASC;SG;V.PTCP
חשד	suspeitas	חשד	suspeita	N;MASC;SG	N;FEM;PL
חשד	suspeitas	חשד	suspeita	N;MASC;SG	N;FEM;PL
השוער	porteiro	השוער	porteiro	PROPN	N;MASC;SG
לז	les	לז	les		N;MASC;SG
באף	buff	באף	buff		N;MASC;SG
קדושים	saints	קדוש	saint	N;MASC;PL	N;MASC;SG
קדושים	santo	קדוש	santo	N;MASC;PL	N;MASC;SG
צמוד	apertado	צמוד	apertar		V;MASC;SG;V.PTCP
צמוד	apertadas	צמוד	apertar		V;FEM;PL;V.PTCP
צמוד	apertada	צמוד	apertar		V;FEM;SG;V.PTCP
מעניק	confere	העניק	conferir	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מעניק	dá	העניק	dar	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
קם	cam	קם	cam		N;FEM;SG
המחאה	protesto	המחאה	protesto	PROPN	N;MASC;SG
המחאה	protestar	המחאה	protestar	PROPN	V;NFIN
המחאה	protestos	המחאה	protesto	PROPN	N;MASC;PL
המחאה	cheque	המחאה	cheque	PROPN	N;MASC;SG
פקיסטן	paquistão	פקיסטן	paquistão	PROPN	N;MASC;SG
אבק	dust	אבק	dust		N;MASC;SG
אבק	pó	אבק	pó		N;MASC;SG
אבק	poeiras	אבק	poeira		N;FEM;PL
אבק	poeira	אבק	poeira		N;FEM;SG
נגישות	acessível	נגישה	acessível	N;FEM;SG	ADJ;MASC;SG
נגישות	acessíveis	נגישה	acessível	N;FEM;SG	ADJ;MASC;PL
השווה	comparar	השווה	comparar	PROPN	V;NFIN
השווה	compare	השווה	comparar	PROPN	N;MASC;PL
ליו	liu	ליו	ler	PROPN	N;MASC;SG
היריב	adversário	היריב	adversário	PROPN	N;MASC;SG
היריב	opositor	היריב	opositor	PROPN	N;MASC;SG
היריב	oponente	היריב	oponente	PROPN	N;MASC;SG
אריך	erich	אריך	erich	PROPN	N;MASC;SG
הפסיק	pararam	הפסיק	parar	V;MASC;SG;3;PST;ACT	V;IND;PL;3;FIN
הפסיק	parei	הפסיק	parar	V;MASC;SG;3;PST;ACT	V;IND;SG;1;PST;FIN
פיין	payne	פיין	payne	PROPN	N;MASC;SG
פיין	paine	פיין	paine	PROPN	N;MASC;SG
פיין	pinheiro	פיין	pinheiro	PROPN	N;MASC;SG
פיין	pine	פיין	pine	PROPN	N;MASC;SG
פיין	pinho	פיין	pinho	PROPN	N;MASC;SG
מיליונים	milhões	מיליונים	milhão	NUM;MASC;PL	N;MASC;PL
מיליונים	milhoes	מיליונים	milho	NUM;MASC;PL	N;MASC;PL
מגמה	tendências	מגמה	tendência	N;FEM;SG	N;FEM;PL
להכריז	anuncie	הכריז	anunciar	V;NFIN;ACT	N;MASC;SG
ארנולד	arnold	ארנולד	arnold	PROPN	N;MASC;SG
קהיר	cairo	קהיר	cairo	PROPN	N;MASC;SG
מרגיש	feel	הרגיש	feel	V;MASC;SG;V.PTCP;ACT	N;MASC;SG
מרגיש	sente	הרגיש	sentir	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מרגיש	sinta	הרגיש	sinta	V;MASC;SG;V.PTCP;ACT	V;SBJV;SG;3;PRS;FIN
מרגיש	sente	הרגיש	sentir	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מרגיש	sentimento	הרגיש	sentimento	V;MASC;SG;V.PTCP;ACT	N;MASC;SG
מרגיש	sensação	הרגיש	sensação	V;MASC;SG;V.PTCP;ACT	N;FEM;SG
מרגיש	feeling	הרגיש	feeling	V;MASC;SG;V.PTCP;ACT	N;MASC;SG
סוד	segredos	סוד	segredo		N;MASC;PL
סוד	segredo	סוד	segredo		N;MASC;SG
סוד	secret	סוד	secret		N;MASC;SG
סוד	secreto	סוד	secreto		N;MASC;SG
סוד	secreta	סוד	secreto		N;FEM;SG
עממית	folk	עממי	folk	ADV	N;MASC;SG
לורן	lauren	לורן	lauren	PROPN	N;FEM;SG
לורן	laurent	לורן	laurent	PROPN	N;MASC;SG
לורן	loren	לורן	loren	PROPN	N;FEM;SG
הוק	hook	הוק	hook		N;MASC;SG
הוק	gancho	הוק	gancho		N;MASC;SG
הוק	anzol	הוק	anzol		N;MASC;SG
הוק	gavião	הוק	gavião		N;MASC;SG
הוק	falcão	הוק	falcão		N;MASC;SG
הוק	hawk	הוק	hawk		N;MASC;SG
פרנקו	franco	פרנקו	franco	PROPN	N;MASC;SG
המסגד	mesquita	המסגד	mesquita	PROPN	N;FEM;SG
יוז	hughes	יוז	hughe	PROPN	N;MASC;SG
מסודר	arrumada	מסודר	arrumar	ADJ;MASC;SG	V;FEM;SG;V.PTCP
מסודר	arrumado	מסודר	arrumar	ADJ;MASC;SG	V;MASC;SG;V.PTCP
מסודר	arrumado	מסודר	arrumar	ADJ;MASC;SG	V;MASC;SG;V.PTCP
הפיכת	virando	הפיכה	virar	N;PSSD;FEM;SG	V;V.MSDR
הפיכת	transformando	הפיכה	transformar	N;PSSD;FEM;SG	V;V.MSDR
חיזוק	reforçando	חיזוק	reforçar	N;MASC;SG	V;V.MSDR
ימות	morre	יום	morrer		V;IND;SG;3;PRS;FIN
גד	gad	גד	gad		PROPN;MASC;SG
גד	ged	גד	ged		N;MASC;SG
נאות	adequada	None	adequado		ADJ;FEM;SG
מיותרת	desnecessárias	מיותר	desnecessário	ADJ;FEM;SG	ADJ;FEM;PL
מיותרת	desnecessários	מיותר	desnecessário	ADJ;FEM;SG	ADJ;MASC;PL
מאחור	atrás	מאחור	atrás		ADV
עשירים	rico	עשיר	rico	ADJ;MASC;PL	ADJ;MASC;SG
עשירים	ricos	עשיר	rico	ADJ;MASC;PL	N;MASC;PL
עשירים	rich	עשיר	rich	ADJ;MASC;PL	N;MASC;SG
עשירים	rica	עשיר	rico	ADJ;MASC;PL	ADJ;FEM;SG
חמים	quente	חם	quente	ADJ;MASC;PL	N;MASC;SG
חמים	morno	חם	morno	ADJ;MASC;PL	ADJ;MASC;SG
חמים	acolhedor	חם	acolhedor	ADJ;MASC;PL	ADJ;MASC;SG
חמים	aconchegante	חם	aconchegante	ADJ;MASC;PL	ADJ;MASC;SG
חמים	acolhedora	חם	acolhedora	ADJ;MASC;PL	ADJ;FEM;SG
חמים	aconchegante	חם	aconchegante	ADJ;MASC;PL	ADJ;MASC;SG
חמים	acolhedor	חם	acolhedor	ADJ;MASC;PL	ADJ;MASC;SG
חמים	acolhedora	חם	acolhedora	ADJ;MASC;PL	ADJ;FEM;SG
ניצן	bud	ניצן	bud	PROPN	N;MASC;SG
חמושים	armada	חמוש	armar	ADJ;MASC;PL	V;FEM;SG;V.PTCP
חמושים	armados	חמוש	armar	ADJ;MASC;PL	V;MASC;PL;V.PTCP
חמושים	armadas	חמוש	armar	ADJ;MASC;PL	N;FEM;PL
חמושים	armado	חמוש	armar	ADJ;MASC;PL	V;MASC;SG;V.PTCP
הצמד	snap	הצמד	snap	PROPN	N;MASC;SG
הצמד	duo	הצמד	duo	PROPN	N;MASC;SG
שוכנים	habitam	שוכן	habitar	V;MASC;PL;V.PTCP;ACT	V;IND;PL;3;PRS;FIN
מאלה	mala	מאלה	mala		N;FEM;SG
סימפסון	simpson	סימפסון	simpson	PROPN	N;MASC;SG
ליווי	acompanhantes	ליווי	acompanhante	N;MASC;SG	N;MASC;PL
ליווי	acompanhantes	ליווי	acompanhante	N;MASC;SG	N;MASC;PL
מודה	gratos	הודה	grato	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;PL
מודה	grato	הודה	grato	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;SG
מודה	grata	הודה	grata	V;MASC;SG;V.PTCP;ACT	ADJ;FEM;SG
מודה	admita	הודה	admitir	V;MASC;SG;V.PTCP;ACT	V;SBJV;SG;3;PRS;FIN
מודה	admite	הודה	admitir	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
ריצה	executando	ריצה	executar	N;FEM;SG	V;V.MSDR
ריצה	correndo	ריצה	correr	N;FEM;SG	V;V.MSDR
ריצה	executar	ריצה	executar	N;FEM;SG	V;NFIN
ריצה	corra	ריצה	corra	N;FEM;SG	V;SBJV;SG;3;PRS;FIN
