del	del	del	del	ADP;MASC;SG	
berlin	베를린	berlin	베를린	N;MASC;SG	PROPN
pedido	순서	pedido	순서	ADJ;MASC;SG;V.PTCP	N
pedido	주문	pedido	주문	ADJ;MASC;SG;V.PTCP	N
educativa	교육	educativo	교육	ADJ;FEM;SG	N
específica	구체적	específico	구체+적	ADJ;FEM;SG	N
específica	특정	específico	특정	ADJ;FEM;SG	
específica	구체	específico	구체	ADJ;FEM;SG	
huelga	스트라이크	huelga	스트라이크	N;FEM;SG	
distinta	달라	distinto	달+라	ADJ;FEM;SG	
distinta	다름	distinto	다르+ㅁ	ADJ;FEM;SG	
eddie	에디	eddie	에디	N;MASC;SG	
claudia	클로디아	claudia	클로디아	N;FEM;SG	
claudia	클라우디아	claudia	클라우디아	N;FEM;SG	
claudia	클로드	claudia	클로드	N;FEM;SG	PROPN
apple	사과	applir	사과	PROPN	
apple	애플	applir	애플	PROPN	
benjamin	벤저민	benjamin	벤저민	PROPN	PROPN
benjamin	벤자민	benjamin	벤자민	PROPN	PROPN
capitales	캐피털	capital	캐피털	N;MASC;PL	
capitales	수도	capital	수+도	N;MASC;PL	
capitales	캐피탈	capital	캐피탈	N;MASC;PL	
capitales	캐피털	capital	캐피털	N;MASC;PL	
just	단지	justo	단지	N	ADV
just	그냥	justo	그냥	N	ADV
vídeos	동영상	vídeo	동영상	N;MASC;PL	
serena	세레나	ser	세레+나	N;FEM;SG	
serena	세리나	ser	세리+나	N;FEM;SG	
declarada	선포	declarar	선포	ADJ;FEM;SG;V.PTCP	N
salsa	소스	salsar	소스	N;FEM;SG	
salvaje	와일드	salvaje	와일드	ADJ;SG	
salvaje	야생	salvaje	야생	ADJ;SG	N
bryan	브라이언	bryar	브라이언	PROPN	PROPN
visitó	방문	visitar	방문	V;IND;SG;3;PST;FIN	
horizontal	수평	horizontal	수평	ADJ;SG	N
vestido	드레스	vestido	드레스	ADJ;MASC;SG;V.PTCP	N
especializada	전문	especializado	전문	ADJ;FEM;SG;V.PTCP	N
octavo	여덟번째	octavo	여덟번+째	ADJ;MASC;SG	N
palestina	팔레스타인	palestino	팔레스타인	ADJ;FEM;SG	PROPN
palestina	팔레스타인인	palestino	팔레스타인인	ADJ;FEM;SG	V
palestina	팔레스타인	palestino	팔레스타인	ADJ;FEM;SG	PROPN
palestina	팔레스타인인	palestino	팔레스타인인	ADJ;FEM;SG	V
ampliar	확대	ampliar	확대	V;NFIN	N
ampliar	축소	ampliar	축소	V;NFIN	N
ampliar	확대	ampliar	확대	V;NFIN	N
ampliar	확장	ampliar	확장	V;NFIN	N
ampliar	확대	ampliar	확대	V;NFIN	N
cartel	포스터	cartel	포스터	N;MASC;SG	
maryland	메릴랜드	maryland	메릴랜드	N;FEM;SG	PROPN
arm	팔이	arm	팔+이	N	
patas	다리	pata	다리	N;FEM;PL	
vanguardia	뱅가드	vanguardia	뱅가드	N;FEM;SG	
presentada	제출	presentado	제출	ADJ;FEM;SG;V.PTCP	N
dream	드림	dream	드리+ㅁ	N	
liderazgo	리더십	liderazgo	리더십	N;MASC;SG	
space	스페이스	spacer	스페이스	N	
célula	셀프	célula	셀프	N;FEM;SG	
lineal	직선형	lineal	직선형	ADJ;SG	
lineal	선형	lineal	선형	ADJ;SG	N
franquicia	프랜차이즈	franquicia	프랜차이즈	N;FEM;SG	
adquirir	구매	adquirir	구매	V;NFIN	N
adquirir	구입	adquirir	구입	V;NFIN	N
adquirir	습득	adquirir	습득	V;NFIN	N
adquirir	확보	adquirir	확보	V;NFIN	N
adquirir	획득	adquirir	획득	V;NFIN	N
linda	린다	linda	리+ㄴ다	ADJ;FEM;SG	
linda	귀여워	linda	귀엽+어	ADJ;FEM;SG	
linda	나이스	linda	나이스	ADJ;FEM;SG	
plana	평평한	plano	평평+하+ㄴ	ADJ;FEM;SG	V
plana	플랫	plano	플랫	ADJ;FEM;SG	
rivales	라이벌	rival	라이벌	N;PL	
alice	앨리스	alice	앨리스	N;FEM;SG	
rayo	레이	rayo	레이	N;MASC;SG	
rayo	썬더볼트	rayo	갬더보트	N;MASC;SG	
rayo	선더볼트	rayo	선더보트	N;MASC;SG	
físicos	물리학자	físico	물리학자	ADJ;MASC;PL	N
físicos	물리적	físico	물리+적	ADJ;MASC;PL	N
físicos	물리	físico	물리	ADJ;MASC;PL	N
maurice	모리스	maurizar	모리스	PROPN	PROPN
financieros	재무	financiero	재무	ADJ;MASC;PL	N
financieros	금융	financiero	금융	ADJ;MASC;PL	N
cecilia	세실리아	cecilia	세실리아	N;FEM;SG	
marte	마스	marte	마스	PROPN	
marte	화성	marte	화성	PROPN	
retratos	portraits	retrato	portraits	N;MASC;PL	
loco	미쳐	loco	미치+어	ADJ;MASC;SG	CONJ
loco	미친	loco	미치+ㄴ	ADJ;MASC;SG	
loco	mad	loco	mad	ADJ;MASC;SG	
loco	loco	loco	loco	ADJ;MASC;SG	
exitoso	성공적	exitoso	성공+적	ADJ;MASC;SG	N
exitoso	성공함	exitoso	성공함	ADJ;MASC;SG	V
exitoso	성공	exitoso	성공	ADJ;MASC;SG	N
exitoso	성공적인	exitoso	성공+적+이+ㄴ	ADJ;MASC;SG	V
harrison	해리슨	harrison	해리슨	N;MASC;SG	
stewart	스튜어트	stewart	스튜어트	PROPN	PROPN
argelia	알제리	argelia	알제리	N;FEM;SG	PROPN
argelia	알제리	argelia	알제리	N;FEM;SG	PROPN
sound	사운드	sound	사운드	N	
novio	신랑	novio	신랑	N;MASC;SG	
novio	보이프렌드	novio	보이프렌드	N;MASC;SG	
novio	남친	novio	남치+ㄴ	N;MASC;SG	
rechazo	거절	rechazo	거절	N;MASC;SG	
rechazo	거절	rechazo	거절	N;MASC;SG	
parker	파커	parker	파커	N;MASC;SG	
firmar	서명	firmar	서명	V;NFIN	N
firmar	사인	firmar	사인	V;NFIN	
firmar	기호	firmar	기호	V;NFIN	N
firmar	서명	firmar	서명	V;NFIN	N
firmar	사인	firmar	사인	V;NFIN	
describir	설명	describir	설명	V;NFIN	N
chipre	키프로스	chipre	키프로스	N;FEM;SG	PROPN
songs	songs	songs	songs	N	
previsto	예정된	previsto	예정+되+ㄴ	ADJ;MASC;SG;V.PTCP	V
previsto	계획	previsto	계획	ADJ;MASC;SG;V.PTCP	N
adolescente	사춘기	adolescente	사춘기	N;SG	
inés	아그네스	inés	아그네스	N;FEM;SG	
actualizado	업데이트	actualizado	업데이트	ADJ;MASC;SG;V.PTCP	N
prototipo	프로토타입	prototipo	프로토타입	N;MASC;SG	
prototipo	프로토타입을	prototipo	프로토타입+을	N;MASC;SG	PROPN
dinámica	동역학	dinámica	동역학	N;FEM;SG	
dinámica	다이내믹스	dinámica	다이내믹스	N;FEM;SG	
dinámica	다이내믹	dinámica	다이내믹	N;FEM;SG	
variación	바뀌기	variación	바뀌+기	N;FEM;SG	V
variación	바꾸기	variación	바꾸+기	N;FEM;SG	V
trío	트리오	trío	트리오	N;MASC;SG	
óleo	오일	óleo	오일	N;MASC;SG	
óleo	기름	óleo	기름	N;MASC;SG	
usted	귀하	tú	귀하	PRO;SG;2;FORM	
alfa	알파	alfa	알파	N;FEM;SG	
alfa	알파	alfa	알파	N;FEM;SG	
caudal	플로	caudal	플로	N;MASC;SG	
caudal	플로우	caudal	플로우	N;MASC;SG	
caudal	흐름	caudal	흐름	N;MASC;SG	
ann	ann	ann	ann	PROPN	
grabada	새겨	grabado	새기+어	ADJ;FEM;SG;V.PTCP	
irlandés	아일랜드어	irlandés	아일랜드어	N;MASC;SG	
irlandés	아일랜드인	irlandés	아일랜드인	N;MASC;SG	
asiático	아시아	asiático	아시아	ADJ;MASC;SG	PROPN
barry	배리	barry	배리	PROPN	PROPN
utilidad	유용하다	utilidad	유용+하+다	N;FEM;SG	V
utilidad	유용합니다	utilidad	유용+하+ㅂ니다	N;FEM;SG	V
utilidad	유용	utilidad	유용	N;FEM;SG	
utilidad	유용	utilidad	유용	N;FEM;SG	
manchester	맨체스터	manchester	맨체스터	N;MASC;SG	PROPN
beatles	beatles	beatle	beatles	N;MASC;PL	
higgins	히긴스	higgin	히긴스	PROPN	
prólogo	prologue	prólogo	prologue	N;MASC;SG	
valenciano	발렌시아	valenciano	발렌시아	N;MASC;SG	PROPN
force	포스	force	포스	N	
campeona	챔프	campeona	챔프	N;FEM;SG	
campeona	챔피언십	campeona	後피+언감	N;FEM;SG	
lgbt	lgbt	lgbt	lgbt	N;SG	
centre	센터	centre	센터	N;MASC;SG	
abraham	아브라함	abraham	아브라함	PROPN	PROPN
abraham	에이브러햄	abraham	에이브러햄	PROPN	PROPN
colaboradores	파트너	colaborador	파트너	N;MASC;PL	
lost	로스트	lost	로스트	N	
lost	잃어버린	lost	잃+어+버리+ㄴ	N	V
caras	비싼	cara	비싸+ㄴ	N;FEM;PL	ADJ
caras	비싸다	cara	비싸+다	N;FEM;PL	
turín	토리노	turín	토리노	N;MASC;SG	PROPN
disminución	거절	disminución	거절	N;FEM;SG	
disminución	줄이기	disminución	줄이+기	N;FEM;SG	V
apoyó	지원	apoyar	지원	V;IND;SG;3;PST;FIN	N
sídney	시드니	sídney	시드니	N;MASC;SG	PROPN
libras	lbs	libra	l+bs	N;MASC;PL	NUM
libras	파운드	libra	파운드	N;MASC;PL	
libras	파운드	libra	파운드	N;MASC;PL	
modificar	수정	modificar	수정	V;NFIN	N
land	육지	land	육지	N	
land	랜드	land	랜드	N	
terrestres	지상	terrestre	지상	N;PL	
rara	희귀한	raro	희귀+하+ㄴ	ADJ;FEM;SG	V
rara	귀한	raro	귀하+ㄴ	ADJ;FEM;SG	
rara	희귀	raro	희귀	ADJ;FEM;SG	N
rara	드문	raro	드물+ㄴ	ADJ;FEM;SG	
soviéticos	소련	soviético	소련	N;MASC;PL	PROPN
adquirido	습득	adquirido	습득	ADJ;MASC;SG;V.PTCP	N
adquirido	획득	adquirido	획득	ADJ;MASC;SG;V.PTCP	N
adquirido	구매	adquirido	구매	ADJ;MASC;SG;V.PTCP	N
pérdidas	손해	pérdida	손해	N;FEM;PL	
fantasía	판타지	fantasía	판타지	N;FEM;SG	
fantasía	환상	fantasía	환상	N;FEM;SG	
conecta	연결	conectar	연결	V;IND;SG;3;PRS;FIN	N
bus	버스	bus	버스	N;MASC;SG	
master	마스터	master	마스터	N;MASC;SG	
africano	아프리카	africano	아프리카	ADJ;MASC;SG	
robinson	로빈슨	robinson	로빈슨	N;MASC;SG	
otomano	오스만	otomano	오스만	N;MASC;SG	PROPN
sinfónica	교향곡	sinfónico	교향곡	ADJ;FEM;SG	N
ocupada	바쁜	ocupado	바쁘+ㄴ	ADJ;FEM;SG;V.PTCP	
ocupada	바쁘다	ocupado	바쁘+다	ADJ;FEM;SG;V.PTCP	
ocupada	바빠	ocupado	바부	ADJ;FEM;SG;V.PTCP	
ocupada	점령	ocupado	점령	ADJ;FEM;SG;V.PTCP	N
renault	르노	renault	르노	N;MASC;SG	PROPN
raymond	레이먼드	raymond	레이먼드	N;MASC;SG	PROPN
raymond	레이몬드	raymond	레이몬드	N;MASC;SG	
comparte	공유	compartir	공유	V;IND;SG;3;PRS;FIN	N
comparte	주식	compartir	주식	V;IND;SG;3;PRS;FIN	N
comparte	공유	compartir	공유	V;IND;SG;3;PRS;FIN	N
jerry	제리	jerry	제리	N;MASC;SG	
árbitro	ref	árbitro	ref	N;MASC;SG	
significativa	의미있는	significativo	의미있+는	ADJ;FEM;SG	
protegida	보호	protegido	보호	ADJ;FEM;SG;V.PTCP	N
derivado	파생상품	derivado	파생+상품	ADJ;MASC;SG;V.PTCP	N
derivado	미분	derivado	미분	ADJ;MASC;SG;V.PTCP	N
escalera	계단	escalera	계단	N;FEM;SG	
escalera	계단	escalera	계단	N;FEM;SG	
escalera	사다리	escalera	사다리	N;FEM;SG	
escalera	계단	escalera	계단	N;FEM;SG	
heinrich	하인리히	heinrich	하인리히	N;MASC;SG	PROPN
arabia	아라비아	arabia	아라비아	N;FEM;SG	PROPN
gigantes	자이언트	gigante	자이언트	N;PL	
gigantes	자이언트	gigante	자이언트	N;PL	
gigantes	거대	gigante	거대	N;PL	
mito	신화	mito	신화	N;MASC;SG	
grabados	녹음	grabado	녹음	ADJ;MASC;PL;V.PTCP	N
grabados	녹화	grabado	녹화	ADJ;MASC;PL;V.PTCP	N
efectivo	캐시	efectivo	캐시	ADJ;MASC;SG	N
efectivo	현금	efectivo	현금	ADJ;MASC;SG	N
efectivo	cash	efectivo	cash	ADJ;MASC;SG	
hembra	암컷	hembra	암컷	N;FEM;SG	
empresarial	기업인	empresarial	기업인	ADJ;SG	V
empresarial	기업	empresarial	기업	ADJ;SG	N
gold	골드	gold	골드	N	
gold	황금	gold	황금	N	
procedimientos	절차	procedimiento	절차	N;MASC;PL	
dominante	지배	dominante	지배	ADJ;SG	N
dominante	지배자	dominante	지배자	ADJ;SG	N
fred	프레드	fred	프레드	PROPN	
luchador	파이터	luchador	파이터	N;MASC;SG	
ligera	가볍게	ligero	가볍+게	ADJ;FEM;SG	CONJ
ligera	라이트	ligero	라이트	ADJ;FEM;SG	
ligera	가벼움	ligero	가벼움	ADJ;FEM;SG	
site	사이트	sitir	사이트	N;MASC;SG	
específicos	구체적	específico	구체+적	ADJ;MASC;PL	N
específicos	특정	específico	특정	ADJ;MASC;PL	
específicos	구체	específico	구체	ADJ;MASC;PL	
wright	라이트	wright	라이트	PROPN	
llano	평원	llano	평원	ADJ;MASC;SG	N
llano	평범	llano	평범	ADJ;MASC;SG	
romper	브레이크	romper	브레이크	V;NFIN	
romper	휴식	romper	휴식	V;NFIN	N
romper	break	romper	break	V;NFIN	
romper	깨짐	romper	깨+ㅁ	V;NFIN	V
romper	브레이킹	romper	브레이킹	V;NFIN	
septentrional	북부	septentrional	북부	ADJ;SG	N
seguimiento	트래킹	seguimiento	트래킹	N;MASC;SG	
seguimiento	모니터링	seguimiento	모니터링	N;MASC;SG	
difíciles	어려움	difícil	어렵+ㅁ	ADJ;PL	V
difíciles	어려워	difícil	어렵+어	ADJ;PL	
proyección	프로젝션	proyección	프로젝션	N;FEM;SG	
proyección	도법	proyección	도법	N;FEM;SG	
neerlandés	네덜란드	neerlandés	네덜란드	N;MASC;SG	PROPN
neerlandés	네덜란드인	neerlandés	네덜란드인	N;MASC;SG	V
neerlandés	네덜란드령	neerlandés	네덜란드령	N;MASC;SG	PROPN
neerlandés	네덜란드어	neerlandés	네덜란드어	N;MASC;SG	
chiapas	치아파스	chiapa	치아파스	N;FEM;PL	PROPN
compuestas	합성	compuesto	합성	ADJ;FEM;PL;V.PTCP	N
compuestas	컴포지트	compuesto	컴포지트	ADJ;FEM;PL;V.PTCP	N
compuestas	화합물	compuesto	화합물	ADJ;FEM;PL;V.PTCP	N
compuestas	복합	compuesto	복합	ADJ;FEM;PL;V.PTCP	N
compuestas	복합체	compuesto	복합체	ADJ;FEM;PL;V.PTCP	N
bloqueado	잠겨	bloqueado	잠기+어	ADJ;MASC;SG;V.PTCP	V
bloqueado	locked	bloqueado	locked	ADJ;MASC;SG;V.PTCP	
bloqueado	차단	bloqueado	차단	ADJ;MASC;SG;V.PTCP	N
bloqueado	차단됨	bloqueado	차단+되+ㄴ	ADJ;MASC;SG;V.PTCP	V
bloqueado	차단되었습니다	bloqueado	차단+되+었+습니다	ADJ;MASC;SG;V.PTCP	V
infierno	인페르노	infierno	인페르노	N;MASC;SG	
gastos	비용	gasto	비용	N;MASC;PL	
gastos	비용	gasto	비용	N;MASC;PL	
africana	아프리카	africano	아프리카	ADJ;FEM;SG	
montenegro	몬테네그로	montenegro	몬테네그+로	N;FEM;SG	ADV
avanzada	고급	avanzado	고급	ADJ;FEM;SG;V.PTCP	
emma	엠마	emma	엠마	N;FEM;SG	
terry	테리	terry	테리	PROPN	
jornadas	데이즈	jornada	데이즈	N;FEM;PL	
lobos	볼프	lobo	볼프	N;MASC;PL	
lobos	울프	lobo	울프	N;MASC;PL	
especialista	전문가	especialista	전문가	N;SG	
octava	여덟번째	octavo	여덟번+째	ADJ;FEM;SG	N
pendiente	경사	pendiente	경사	ADJ;SG	N
pendiente	귀걸이	pendiente	귀걸+이	ADJ;SG	N
realista	현실적	realista	현실+적	ADJ;SG	N
century	세기	century	세기	PROPN	N
definitivo	기말고사	definitivo	기말고사	ADJ;MASC;SG	N
definitivo	파이널	definitivo	파이널	ADJ;MASC;SG	
definitivo	결승전	definitivo	결승전	ADJ;MASC;SG	N
recordar	기억	recordar	기억	V;NFIN	N
recordar	리콜	recordar	리콜	V;NFIN	N
recordar	remember	recordar	remember	V;NFIN	
recordar	기억	recordar	기억	V;NFIN	N
comenzando	시작	comenzar	시작	V;V.MSDR	N
paraíso	파라다이스	paraíso	파라다이스	N;MASC;SG	
paraíso	천국	paraíso	천국	N;MASC;SG	
paraíso	낙원	paraíso	낙원	N;MASC;SG	
malta	몰타	malta	몰타	N;FEM;SG	PROPN
balonmano	핸드볼	balonmano	핸드보+ㄹ	N;MASC;SG	
bloques	블록	bloque	블록	N;MASC;PL	
bloques	블럭	bloque	블럭	N;MASC;PL	
positiva	긍정	positivo	긍정	ADJ;FEM;SG	N
positiva	양수	positivo	양수	ADJ;FEM;SG	
positiva	긍정적	positivo	긍정+적	ADJ;FEM;SG	N
positiva	긍정적인	positivo	긍정+적+이+ㄴ	ADJ;FEM;SG	V
turner	터너	turner	터너	N;SG	
polvo	가루	polvo	가루	N;MASC;SG	
polvo	파우더	polvo	파우더	N;MASC;SG	
declara	선포	declarar	선포	V;IND;SG;3;PRS;FIN	N
alegría	기쁨	alegría	기쁘+ㅁ	N;FEM;SG	
alegría	조이	alegría	종이	N;FEM;SG	
luxemburgo	룩셈부르크	luxemburgo	룩셈부르크	N;MASC;SG	PROPN
cronología	타임라인	cronología	타임라인	N;FEM;SG	
cross	교차	cross	교차	N	
cross	십자	cross	십자	N	
cross	크로스	cross	크로스	N	
singular	특이	singular	특+이	ADJ;SG	
phoenix	피닉스	phoenix	피닉스	N;MASC;SG	
maine	메인	maine	메인	N;MASC;SG	
varsovia	바르샤바	varsovia	바르샤바	N;FEM;SG	PROPN
vinos	와인	vino	와인	N;MASC;PL	
vinos	포도주	vino	포도주	N;MASC;PL	
vinos	와인	vino	와인	N;MASC;PL	
denuncia	신고	denuncia	신+고	N;FEM;SG	
denuncia	보고서	denuncia	보고서	N;FEM;SG	
denuncia	보고	denuncia	보+고	N;FEM;SG	
decidir	결정	decidir	결정	V;NFIN	N
decidir	결정	decidir	결정	V;NFIN	N
frutas	과일	fruta	과일	N;FEM;PL	
frutas	열매	fruta	열매	N;FEM;PL	
frutas	과일과	fruta	과일+과	N;FEM;PL	CONJ
frutas	과일	fruta	과일	N;FEM;PL	
frutas	과일과	fruta	과일+과	N;FEM;PL	CONJ
periodos	월경	periodo	월경	N;MASC;PL	
periodos	마침표	periodo	마침표	N;MASC;PL	
graham	그레이엄	graham	그레이엄	PROPN	PROPN
duquesa	공작부인	duquesa	공작부+이+ㄴ	N;FEM;SG	V
preocupación	염려	preocupación	염려	N;FEM;SG	
metales	메탈	metal	메탈	N;MASC;PL	
sufrir	고통받고	sufrir	고통받+고	V;NFIN	
creencias	믿음	creencia	믿음	N;FEM;PL	
creencias	믿음	creencia	믿음	N;FEM;PL	
sucre	수크레	sucre	수크레	N;MASC;SG	PROPN
baltimore	볼티모어	baltimore	볼티모어	N;MASC;SG	PROPN
stars	스타	star	스타	N	
reputación	명성	reputación	명성	N;FEM;SG	
party	party	party	party	N	
norman	노르만	normar	노르만	N;MASC;SG	
norman	노먼	normar	노서+ㄴ	N;MASC;SG	PROPN
humberto	휴버트	humberto	휴버트	PROPN	N
conexiones	커넥션	conexión	커넥션	N;FEM;PL	
aurora	아우로라	aurora	아우로라	N;FEM;SG	
australiana	오스트레일리아	australiano	오스트레일리아	ADJ;FEM;SG	PROPN
australiana	오스트레일리아의	australiano	오스트레일리아+의	ADJ;FEM;SG	PROPN
ámsterdam	암스테르담	ámsterdam	암스테르담	N;MASC;SG	PROPN
ilustración	일러스트	ilustración	일러스트	N;FEM;SG	
potosí	포토시	potosí	포토시	N;MASC;PL	PROPN
efectiva	효과적	efectivo	효과+적	ADJ;FEM;SG	N
convertir	변환	convertir	변환	V;NFIN	N
convertir	전환	convertir	전환	V;NFIN	N
llanura	평범	llanura	평범	N;FEM;SG	
hebreo	히브리어	hebreo	히브리어	N;MASC;SG	PROPN
hebreo	히브리	hebreo	히브리	N;MASC;SG	
propaganda	선전	propaganda	선전	N;FEM;SG	
desea	소원	desear	소원	V;IND;SG;3;PRS;FIN	
desea	소망	desear	소망	V;IND;SG;3;PRS;FIN	
desea	소원	desear	소원	V;IND;SG;3;PRS;FIN	
thompson	톰프슨	thompson	톰프슨	N;MASC;SG	PROPN
jay	제이	jayto	제이	PROPN	
placas	배지	placa	배+지	N;FEM;PL	
placas	뱃지	placa	배+지	N;FEM;PL	
culpa	죄책감	culpa	죄책감	N;FEM;SG	
singapur	싱가포르가	singapur	싱가포르+가	N;MASC;SG	PROPN
singapur	싱가폴	singapur	싱가폴	N;MASC;SG	PROPN
singapur	싱가포르	singapur	싱가포르	N;MASC;SG	PROPN
secreta	시크릿	secreto	시크릿	ADJ;FEM;SG	
secreta	비밀	secreto	비밀	ADJ;FEM;SG	N
comerciantes	상인	comerciante	상인	N;PL	
comerciantes	상인인	comerciante	상인+이+ㄴ	N;PL	V
comerciantes	딜러	comerciante	딜러	N;PL	
bank	뱅크	bank	뱅크	N	
meseta	메사	meseta	메사	N;FEM;SG	
hamburgo	함부르크	hamburgo	함부르크	N;MASC;SG	PROPN
ordenado	순서	ordenado	순서	ADJ;MASC;SG;V.PTCP	N
proporción	비례	proporción	비례	N;FEM;SG	
asociada	연관	asociado	연관	ADJ;FEM;SG;V.PTCP	
estimada	추정	estimar	추정	ADJ;FEM;SG;V.PTCP	N
interfaz	인터페이스	interfaz	인터+바이스	N;FEM;SG	
colaborar	콜라보레이션	colaborar	콜라보레이션	V;NFIN	N
colaborar	협력	colaborar	협력	V;NFIN	N
colaborar	협업	colaborar	협업	V;NFIN	N
colaborar	협력	colaborar	협력	V;NFIN	N
colaborar	협업	colaborar	협업	V;NFIN	N
magallanes	마젤란	magallan	마젤+란	N;MASC;PL	
distribuye	배포	distribuir	배포	V;IND;SG;3;PRS;FIN	N
distribuye	분배	distribuir	분배	V;IND;SG;3;PRS;FIN	N
concacaf	concacaf	concacaf	concacaf	N;FEM;SG	
auxiliar	조교	auxiliar	조교	V;NFIN	N
auxiliar	조수	auxiliar	조수	V;NFIN	
auxiliar	보조	auxiliar	보조	V;NFIN	N
auxiliar	보좌	auxiliar	보좌	V;NFIN	N
auxiliar	보조	auxiliar	보조	V;NFIN	N
corteza	나무껍질	corteza	나무껍질	N;FEM;SG	
corteza	크러스트	corteza	크러스트	N;FEM;SG	
verso	구절	verso	구절	N;MASC;SG	
anónimo	익명	anónimo	익명	ADJ;MASC;SG	
sensación	기분	sensación	기분	N;FEM;SG	
sensación	느낌	sensación	느끼+ㅁ	N;FEM;SG	
suave	부드럽게	suave	부드럽+게	ADJ;SG	
suave	부드러워	suave	부드럽+어	ADJ;SG	
suave	청량	suave	청량	ADJ;SG	
suave	부드럽게	suave	부드럽+게	ADJ;SG	
suave	소프트	suave	소프트	ADJ;SG	
constantes	상수	constante	상수	ADJ;PL	N
constantes	상수	constante	상수	ADJ;PL	N
cbs	cbs	cbs	cbs	N;FEM;SG	
suizo	스위스	suizo	스위스	N;MASC;SG	PROPN
jamaica	자메이카	jamaica	자메이카	N;FEM;SG	PROPN
jamaica	자메이카	jamaica	자메이카	N;FEM;SG	PROPN
sencilla	단순	sencillo	단순	ADJ;FEM;SG	
sencilla	간단	sencillo	간단	ADJ;FEM;SG	
sencilla	심플	sencillo	심플	ADJ;FEM;SG	
sencilla	단순한	sencillo	단순+하+ㄴ	ADJ;FEM;SG	V
sencilla	간단하다	sencillo	간단+하+다	ADJ;FEM;SG	V
sencilla	간단한	sencillo	간단+하+ㄴ	ADJ;FEM;SG	V
sencilla	쉽게	sencillo	쉽+게	ADJ;FEM;SG	CONJ
rebelde	반란군	rebelde	반란군	ADJ;SG	
rebelde	반군	rebelde	반군	ADJ;SG	N
matías	마티아스	matía	마티아스	PROPN	PROPN
nancy	낸시	nancy	낸시	N;FEM;SG	
liberado	발매	liberado	발매	ADJ;MASC;SG;V.PTCP	N
liberado	개봉	liberado	개봉	ADJ;MASC;SG;V.PTCP	N
gerente	매니저	gerente	매니저	N;SG	
seca	건조	seco	건조	ADJ;FEM;SG	N
seca	드라이	seco	드라이	ADJ;FEM;SG	
seca	건조	seco	건조	ADJ;FEM;SG	N
medir	측정	medir	측정	V;NFIN	N
medir	계측	medir	계측	V;NFIN	N
medir	측정	medir	측정	V;NFIN	N
medir	측도	medir	측도	V;NFIN	
dieta	다이어트	dieta	다이어트	N;FEM;SG	
aparente	겉보기	aparente	겉보기	ADJ;SG	N
discusiones	토론	discusión	토론	N;FEM;PL	
discusiones	토론	discusión	토론	N;FEM;PL	
discusiones	인수	discusión	인수	N;FEM;PL	
stanley	스탠리	stanley	스탠리	PROPN	PROPN
panorama	파노라마	panorama	파노라마	N;MASC;SG	
rin	라인	rin	라인	N;MASC;SG	
animada	애니메이션	animado	애니메이션	ADJ;FEM;SG;V.PTCP	
nativa	네이티브	nativo	네이티브	ADJ;FEM;SG	
intensa	강렬하게	intenso	강렬+하+게	ADJ;FEM;SG	CONJ
intensa	강렬한	intenso	강렬+하+ㄴ	ADJ;FEM;SG	V
duelo	애도	duelo	애도	N;MASC;SG	
legend	레전드	legend	레전드	N	
seattle	시애틀	seattle	시애틀	N;MASC;SG	PROPN
rectangular	사각형	rectangular	사각형	ADJ;SG	
rectangular	직사각형	rectangular	직사각형	ADJ;SG	
acústica	어쿠스틱	acústicar	어쿠스틱	ADJ;FEM;SG	N
administrativas	행정	administrativo	행정	ADJ;FEM;PL	N
