ogas	bär	oga	bära	N;NOM;FEM;PL	V;IMP;FIN;ACT
uzpildes	fylla	uzpilde	fylla	N;NOM;FEM;PL	V;IMP;FIN;ACT
agnese	agnese	agnese	agnese	N;NOM;FEM;SG	PROPN;NOM
agnese	agnes	agnese	agnes	N;NOM;FEM;SG	PROPN;NOM
cēloņi	orsakar	cēlonis	orsak	N;NOM;MASC;PL	V;IND;PRS;FIN;ACT
dziļa	djup	dziļa	djup	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dziļa	djupa	dziļa	djup	ADJ;NOM;FEM;SG	ADJ;NOM;PL
dziļa	deep	dziļa	deep	ADJ;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
dziļa	djupt	dziļa	djup	ADJ;NOM;FEM;SG	ADV
egons	egon	egons	egon	N;NOM;MASC;SG	PROPN;NOM
garšas	smak	garša	smak	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
garšas	smaka	garša	smaka	N;NOM;FEM;PL	V;IMP;FIN;ACT
garšas	smakar	garša	smaka	N;NOM;FEM;PL	V;IND;PRS;FIN;ACT
garšas	smaken	garša	smak	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
garšas	smak	garša	smak	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
garšas	arom	garša	arom	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
afgāņu	afghanska	afgāns	afghansk	N;GEN;MASC;PL	ADJ;NOM;PL
afgāņu	afghansk	afgāns	afghansk	N;GEN;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
afgāņu	afghaner	afgāns	afghan	N;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
svinīgi	högtidligt	svinīgi	högtidlig	ADV	ADJ;NOM;INDF;NEUT;SG
dabūt	få	dabūt	få	V;POS;NFIN	ADJ;NOM;INDF;PL
dabūt	get	dabūt	ge	V;POS;NFIN	N;NOM;INDF;MASC+FEM;SG
bioloģisko	biologiskt	bioloģiska	biologisk	ADJ;ACC;MASC;SG	ADJ;NOM;INDF;NEUT;SG
bioloģisko	biologisk	bioloģiska	biologisk	ADJ;ACC;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
bioloģisko	biologiska	bioloģiska	biologisk	ADJ;ACC;MASC;SG	ADJ;NOM;PL
lašu	laxar	lasis	laxa	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;PL
lašu	lax	lasis	lax	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
prakses	praxis	prakse	praxis	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
magazine	tidskrift	magazine	tidskrift		N;NOM;INDF;MASC+FEM;SG
magazine	tidskriften	magazine	tidskrift		N;NOM;DEF;MASC+FEM;SG
magazine	tidningen	magazine	tidning		N;NOM;DEF;MASC+FEM;SG
magazine	tidning	magazine	tidning		N;NOM;INDF;MASC+FEM;SG
magazine	magasin	magazine	magasin		N;NOM;INDF;NEUT;SG
denijs	danny	denijs	danny	N;NOM;MASC;SG	PROPN;NOM
pulkstenis	titta	pulkstenis	titta	N;NOM;MASC;SG	V;IMP;FIN;ACT
lēcas	lins	lēkties	lins	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
lēcas	objektiv	lēkties	objektiv	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
pārvadājumi	vagn	pārvadājums	vagn	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
pārvadājumi	ekipage	pārvadājums	ekipag	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
pārvadājumi	transportera	pārvadājums	transportera	N;NOM;MASC;PL	V;IMP;FIN;ACT
pārvadājumi	transport	pārvadājums	transport	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
gviānas	guyana	gviāna	guyan	N;NOM;FEM;PL	PROPN;NOM
tavs	dina	tavs	du	PRO;NOM;MASC;SG;3	PRO;DEF;PL
tavs	dina	tavs	du	PRO;NOM;MASC;SG;3	PRO;DEF;PL
saņemts	mottaget	saņemt	mottagen	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;NOM;DEF;NEUT;SG
saņemts	mottagen	saņemt	mottag	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
saņemts	mottagna	saņemt	motta	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
albānija	albanien	albānija	albanie	N;NOM;FEM;SG	PROPN;NOM
stabili	stabil	stabilis	stabil	ADV	ADJ;NOM;INDF;MASC+FEM;SG
stabili	stabila	stabilis	stabil	ADV	ADJ;NOM;PL
stabili	stall	stabilis	stall	ADV	N;NOM;INDF;NEUT;SG
stabili	stallet	stabilis	stall	ADV	N;NOM;DEF;NEUT;SG
stabili	stabilt	stabilis	stabil	ADV	ADJ;NOM;INDF;NEUT;SG
svarīgas	viktig	svarīga	viktig	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
svarīgas	viktigt	svarīga	viktig	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;NEUT;SG
pārdod	säljer	pārdot	sälja	V;IMP;SG;2;POS;FIN;ACT	V;IND;PRS;FIN;ACT
pārdod	sälj	pārdot	sälj	V;IMP;SG;2;POS;FIN;ACT	N
pārdod	sålda	pārdot	såld	V;IMP;SG;2;POS;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
pārdod	säljs	pārdot	sälja	V;IMP;SG;2;POS;FIN;ACT	V;IND;PRS;FIN;PASS
sacentās	tävlat	sacent	tävla	V;FH;IND;3;POS;REFL;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
līgumi	avtal	līgums	avtal	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
līgumi	kontrakt	līgums	kontrakt	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
līgumi	fördrag	līgums	fördrag	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
līgumi	avtal	līgums	avtal	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
grūtniecības	graviditet	grūtniecība	graviditet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
pārbaude	kontrollerar	pārbaude	kontrollera	N;NOM;FEM;SG	V;IND;PRS;FIN;ACT
pārbaude	kollar	pārbaude	kolla	N;NOM;FEM;SG	V;IND;PRS;FIN;ACT
pārbaude	testa	pārbaude	testa	N;NOM;FEM;SG	V;IMP;FIN;ACT
pārbaude	inspektioner	pārbaude	inspektion	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
pārbaude	kontrollera	pārbaude	kontrollera	N;NOM;FEM;SG	V;IMP;FIN;ACT
pārbaude	kolla	pārbaude	kolla	N;NOM;FEM;SG	V;IMP;FIN;ACT
ārpusē	utomhus	ārpuse	utomhus	N;ESS;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ārpusē	utanför	ārpuse	utanför	N;ESS;FEM;SG	ADP
ārpusē	utsidan	ārpuse	utsida	N;ESS;FEM;SG	N;NOM;DEF;MASC+FEM;SG
astotā	eighth	astots	eighth	ADJ;NOM;DEF;FEM;SG	PROPN;NOM
zīmējumi	grafik	zīmējums	grafik	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
zīmējumi	konstverk	zīmējums	konstverk	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
kursā	kurs	kurss	kurs	N;ESS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
iemācījies	lärt	iemācīties	lära	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
minardi	minardi	minarde	minardi	PROPN	N;NOM;INDF;MASC+FEM;SG
bengālijas	bengal	bengālija	bengal	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
apmeklētājiem	besökare	apmeklētājs	besökare	N;DAT;MASC;PL	N;NOM;INDF;MASC+FEM;PL
fia	fia	fia	fia	PROPN	N;NOM;INDF;MASC+FEM;SG
telekomunikāciju	telekommunikationer	telekomunikācija	telekommunikation	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;PL
telekomunikāciju	telekommunikation	telekomunikācija	telekommunikation	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
telekomunikāciju	telekommunikationer	telekomunikācija	telekommunikation	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;PL
telekomunikāciju	telekommunikation	telekomunikācija	telekommunikation	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dzēriens	drick	dzēriens	drick	N;NOM;MASC;SG	V;IMP;FIN;ACT
dzēriens	dricker	dzēriens	drick	N;NOM;MASC;SG	V;IND;PRS;FIN;ACT
dzēriens	supa	dzēriens	supa	N;NOM;MASC;SG	V;IMP;FIN;ACT
dzēriens	dricka	dzēriens	dricka	N;NOM;MASC;SG	V;IMP;NFIN;ACT
navbox	navbox	navbokt	navbox		N;NOM;INDF;MASC+FEM;SG
tīkli	nät	tīkls	nät	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
tīkli	nätverk	tīkls	nätverk	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
relatīvais	relativt	relatīvs	relativt	ADJ;NOM;MASC;SG	ADV
relatīvais	relativa	relatīvs	relativa	ADJ;NOM;MASC;SG	ADJ;NOM;PL
relatīvais	släkting	relatīvs	släkting	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ger}	ger}}	ger}	gern		N;NOM;INDF;MASC+FEM;SG
džimijs	jimmy	džimijs	jimmy	N;NOM;MASC;SG	PROPN;NOM
definēts	definierad	definēt	definierad	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
definēts	definierat	definēt	definiera	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
definēts	definieras	definēt	definiera	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
definēts	definierade	definēt	definiera	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
uzbrucēju	angripare	uzbrucēt	angripare	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mijiedarbības	samspel	mijiedarbība	samspel	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
mijiedarbības	interaktion	mijiedarbība	interaktion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
mijiedarbības	växelverkan	mijiedarbība	växelverkan	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
mijiedarbības	samverkan	mijiedarbība	samverkan	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
mijiedarbības	interaktion	mijiedarbība	interaktion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
protokoli	protokoll	protokolis	protokoll	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
protokoli	protokollen	protokolis	protokoll	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;SG
starppilsētu	intercity	starppilsēta	intercity	N;ACC;FEM;SG	N;NOM;INDF;NEUT;SG
asa	asa	ass	asa	N;NOM;FEM;SG	PROPN;NOM
asa	åsa	ass	åsa	N;NOM;FEM;SG	PROPN;NOM
rabīns	rabbi	rabīns	rabbi	N;NOM;MASC;SG	PROPN;NOM
īres	hyra	īre	hyra	N;NOM;FEM;PL	V;IMP;FIN;ACT
īres	uthyrning	īre	uthyrning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
pierādījumi	bevis	pierādījums	bevis	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
pierādījumi	bevis	pierādījums	bevis	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
pierādījumi	belägg	pierādījums	belägg	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
pierādījumi	bevisning	pierādījums	bevisning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
pierādījumi	bevismaterial	pierādījums	bevismaterial	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
karēlijas	karelen	karēlija	karel	N;NOM;FEM;PL	PROPN;NOM
marokas	marockanska	maroka	marockansk	PROPN;NOM;FEM;PL	ADJ;NOM;PL
anete	annette	anete	anneda	PROPN;NOM;FEM;SG	PROPN;NOM
anete	anette	anete	anette	PROPN;NOM;FEM;SG	PROPN;NOM
alekss	alex	alekss	alex	PROPN;NOM;MASC;SG	PROPN;NOM
dzintara	amber	dzintars	amber	N;GEN;MASC;SG	PROPN;NOM
indukcijas	induktion	indukcija	induktion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
sampo	sampo	sampot	sampo	N	PROPN;NOM
vendu	venda	vends	venda	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rūzvelts	roosevelt	rūzvelts	roosevel	PROPN;NOM;MASC;SG	PROPN;NOM
tauriņu	fjäril	tauriņš	fjäril	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
miruši	död	mirt	död	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
miruši	döda	mirt	död	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;PL
miruši	dött	mirt	döda	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
miruši	dead	mirt	dead	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
piedāvāts	erbjuds	piedāvāt	erbjuda	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
piedāvāts	erbjudna	piedāvāt	erbjuden	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
piedāvāts	erbjuden	piedāvāt	erbjuden	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ierobežot	gräns	ierobežot	gräns	V;POS;NFIN	N;NOM;INDF;MASC+FEM;SG
ierobežot	gränsvärde	ierobežot	gränsvärde	V;POS;NFIN	N;NOM;INDF;NEUT;SG
briselē	bryssel	brisele	bryssel	N;ESS;FEM;SG	PROPN;NOM
vagoni	tränare	vagons	tränare	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
klauss	tomte	klauss	tom	PROPN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
klauss	claus	klauss	claus	PROPN;NOM;MASC;SG	PROPN;NOM
klauss	klaus	klauss	klaus	PROPN;NOM;MASC;SG	PROPN;NOM
reālā	real	reāls	real	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
reālā	riktigt	reāls	riktig	ADJ;NOM;FEM;SG	ADV
sasniegta	uppnådda	sasniegt	uppnådd	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
sasniegta	nått	sasniegt	nå	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sasniegta	nådd	sasniegt	nådd	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
sasniegta	uppnådd	sasniegt	uppnådd	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
sasniegta	uppnådda	sasniegt	uppnådd	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
sasniegta	uppnått	sasniegt	uppnåta	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
krustā	korsfäst	krusts	korsfäst	N;ESS;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
porcelāna	porslin	porcelāns	porslin	N;GEN;MASC;SG	N;NOM;INDF;NEUT;SG
traģēdija	tragedier	traģēdija	tragedi	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
nākotni	framtiden	Nākotne	framtid	N;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
nākotni	framtid	Nākotne	framtid	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
nākotni	future	Nākotne	future	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
nākotni	framtida	Nākotne	framtida	N;ACC;FEM;SG	ADJ;NOM
nākotni	blivande	Nākotne	blivande	N;ACC;FEM;SG	ADJ;NOM;PRS;V.PTCP
dokuments	dokumentera	dokuments	dokumentera	N;NOM;MASC;SG	V;IMP;FIN;ACT
siu	siu	sia	siu		N;NOM;INDF;MASC+FEM;SG
bruņotajiem	beväpnad	bruņots	beväpnad	ADJ;DAT;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bruņotajiem	väpnad	bruņots	väpna	ADJ;DAT;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bruņotajiem	beväpnade	bruņots	beväpna	ADJ;DAT;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
bruņotajiem	väpnade	bruņots	väpna	ADJ;DAT;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
dzim	födelseort	dzimt	födelseort	PROPN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dzim	födelseplats	dzimt	födelsepla	PROPN;NOM;FEM;SG	V;V.CVB;PASS
auduma	tyg	audums	tyg	N;GEN;MASC;SG	N;NOM;INDF;NEUT;SG
auduma	väv	audums	väv	N;GEN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
stabilitāti	stabilitet	stabilitāte	stabilitet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
skulptūru	skulptur	skulptūra	skulptur	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
skulptūru	staty	skulptūra	staty	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
skulptūru	skulpturer	skulptūra	skulptur	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;PL
skulptūru	skulpturer	skulptūra	skulptur	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;PL
edu	edu	eda	edu	V;FH;IND;SG;1;POS;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
datubāzē	databas	datubāze	databa	N;ESS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
datubāzē	databasen	datubāze	databas	N;ESS;MASC;SG	N;NOM;DEF;MASC+FEM;SG
identitātes	identitet	identitāte	identitet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
minimālā	minst	minimāls	lite	ADJ;NOM;FEM;SG	ADV;RL
minimālā	minimum	minimāls	minimum	ADJ;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
minimālā	minsta	minimāls	liten	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;RL
paraugi	exemplar	paraugs	exempel	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
paraugi	exemplaren	paraugs	exemplare	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;SG
paraugi	prov	paraugs	prov	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
smith	svensson	smith	svensson		PROPN;NOM
smith	smith	smith	smith		PROPN;NOM
desmiti	tiotal	desmits	tiotal	NUM;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
desmiti	ten	desmits	ten	NUM;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
desmiti	dussin	desmits	dussin	NUM;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
benz	benz	benz	benz		PROPN;NOM
benz	bens	benz	ben		N;NOM;INDF;NEUT;SG
pframe	pframe	pframe	pframe		N;NOM;INDF;MASC+FEM;SG
sulas	juice	sula	juice	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
sulas	saft	sula	säfta	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
klusais	pacific	kluss	pacific	ADJ;NOM;MASC;SG	PROPN;NOM
klusais	stillahavsområdet	kluss	stillahavsområde	ADJ;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
teroristu	terrorister	terorists	terrorist	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;PL
teroristu	terrorist	terorists	terrorist	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
teroristu	terroristen	terorists	terroristen	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ciematu	byn	ciemats	byn	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ciematu	by	ciemats	by	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ciematu	village	ciemats	village	N;ACC;MASC;SG	N;NOM;INDF;NEUT;SG
akadēmiskais	akademiker	akadēmisks	akademik	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
akadēmiskais	akademiska	akadēmisks	akademisk	ADJ;NOM;MASC;SG	ADJ;NOM;PL
korupcijas	korruption	korupcija	korruption	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
krēpes	manen	krēpe	man	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
dārzkopības	trädgårdsskötsel	dārzkopība	trädgårdsskötsel	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
dārzkopības	trädgårdsskötsel	dārzkopība	trädgårdsskötsel	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
dārzkopības	trädgårdsarbete	dārzkopība	trädgårdsarbete	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
valdījumā	innehav	valdījums	innehav	N;ESS;MASC;SG	N;NOM;INDF;NEUT;SG
valdījumā	besittning	valdījums	besittning	N;ESS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
indiana	indiana	indiana	indiana	PROPN;NOM;FEM;SG	PROPN;NOM
jāņu	midsommar	jāņi	midsomma	PROPN;GEN;MASC	N;NOM;INDF;MASC+FEM;PL
skaistas	vacker	skaista	vacker	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
skaistas	vackert	skaista	vacker	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;NEUT;SG
skaistas	söt	skaista	söta	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
cietā	solid	cieta	solid	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pagalmā	borggården	pagalms	borggård	N;ESS;MASC;SG	N;NOM;DEF;MASC+FEM;SG
pagalmā	innergård	pagalms	innergård	N;ESS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sargs	väktare	sargs	väkt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
sargs	vårdnadshavare	sargs	vårdnadshavare	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
sargs	vakta	sargs	vakta	N;NOM;MASC;SG	V;IMP;FIN;ACT
sekunžu	sekunderna	sekunda	sekund	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;PL
sekunžu	sekunder	sekunda	sekund	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;PL
ivo	ivo	ivo	ivo	PROPN;NOM;MASC;SG	PROPN;NOM
slovēņu	slovenska	slovēns	slovensk	N;ACC;FEM;PL	ADJ;NOM;PL
slovēņu	slovenien	slovēns	slovenien	N;ACC;FEM;PL	N;NOM;DEF;MASC+FEM;SG
slovēņu	slovenska	slovēns	slovensk	N;ACC;FEM;PL	ADJ;NOM;PL
spriedumu	domen	spriedums	dom	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
spriedumu	omdöme	spriedums	omdöme	N;ACC;MASC;SG	V;IMP;FIN;ACT
prūsija	preussen	prūsija	preuss	N;NOM;FEM;SG	PROPN;NOM
varonību	hjältedåd	varonība	hjältedåd	N;ACC;FEM;SG	N;NOM;INDF;NEUT;SG
unikāla	unika	unikāls	unik	ADJ;NOM;FEM;SG	ADJ;NOM;PL
izņēmumi	undantag	izņēmums	undantag	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
izņēmumi	uteslutning	izņēmums	uteslutning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
izņēmumi	undantag	izņēmums	undantag	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
stratēģiskā	strategiska	stratēģisks	strategisk	ADJ;NOM;FEM;SG	ADJ;NOM;PL
konstante	konstanta	konstante	konstant	N;NOM;FEM;SG	ADJ;NOM;PL
konstante	konstant	konstante	konstant	N;NOM;FEM;SG	ADV
motīvi	motiv	motīvi	motiv	ADJ;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
pastāvēšana	existera	pastāvēšana	existera	N;NOM;FEM;SG	V;IMP;FIN;ACT
saglabāta	sparat	saglabāt	spara	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
saglabāta	räddad	saglabāt	rädda	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
saglabāta	sparad	saglabāt	spara	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
skautu	spejare	skauts	spejare	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;PL
skautu	scout	skauts	scout	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
atkārtot	repris	atkārtot	repris	V;POS;NFIN	N;NOM;INDF;MASC+FEM;SG
paulu	paulo	pauls	paulo	N;ACC;MASC;SG	PROPN;NOM
mīksts	mjuka	mīksts	mjuk	ADJ;NOM;MASC;SG	ADJ;NOM;PL
mīksts	soft	mīksts	soft	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
slikta	stackars	slikta	stack	ADJ;NOM;FEM;SG	N;GEN;INDF;MASC+FEM;PL
slikta	fattiga	slikta	fattig	ADJ;NOM;FEM;SG	ADJ;NOM;PL
slikta	bad	slikta	be	ADJ;NOM;FEM;SG	V;IMP;FIN;ACT
slikta	dåliga	slikta	dålig	ADJ;NOM;FEM;SG	ADJ;NOM;PL
netieši	indirekt	netieši	indirekt	ADV	ADJ;NOM;INDF;MASC+FEM;SG
netieši	indirekta	netieši	indirekt	ADV	ADJ;NOM;PL
netieši	indirekt	netieši	indirekt	ADV	ADJ;NOM;INDF;MASC+FEM;SG
dzirde	hörande	dzirde	höra	N;NOM;FEM;SG	ADJ;NOM;PRS;V.PTCP
pelēkās	grå	pelēka	grå	ADJ;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
pelēkās	grått	pelēka	gråda	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;NEUT;SG
rafaels	rafael	rafaels	rafael	N;NOM;MASC;SG	PROPN;NOM
skaitās	räknas	skaitīties	räkna	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IND;NFIN;PASS
lūkas	luckan	lūka	lucka	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
lūkas	lucka	lūka	lucka	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
piekrīt	accepteras	piekrist	acceptera	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;NFIN;PASS
tipiska	typiska	tipiska	typisk	ADJ;NOM;FEM;SG	ADJ;NOM;PL
viedokļi	utsikt	viedoklis	utsikt	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
