que	che	que	che	PRO	DET
apostas	voi	aposta	voi	N	PRO;PL;2
apostas	scommettere	aposta	scommettere	N	V;NFIN
iría	lei	ir	lei	V	PRO;SG;3
iría	she	ir	she	V	
cheira	odori	cheira	odore	V	N;MASC;PL
cheira	olfatto	cheira	olfatto	V	N;MASC;SG
cheira	odore	cheira	odore	V	N;MASC;SG
cheira	puzza	cheira	puzza	V	N;FEM;SG
discos	registrare	disco	registrare	N	V;NFIN
discos	registra	disco	registrare	N	V;IND;SG;3;PRS;FIN
discos	succhia	disco	succhiare	N	V;IND;SG;3;PRS;FIN
pomba	era	pomba	essere	N	V;IND;SG;3;IPFV;FIN
pomba	fu	pomba	essere	N	V;IND;SG;3;PST;FIN
mafia	il	mafia	il	PROPN	DET;DEF;MASC;SG
mafia	la	mafia	il	PROPN	DET;DEF;FEM;SG
mafia	mob	mafia	mob	PROPN	N;MASC
mafia	mafia	mafia	mafia	PROPN	N;FEM;SG
mafia	mafia	mafia	mafia	PROPN	N;FEM;SG
deixemos	let	deixar	let	V	
deixemos	stop	deixar	stop	V	N;MASC
deixemos	fermo	deixar	fermo	V	ADJ;MASC;SG
gozar	enjoy	gozar	enjoy	V	N
avisar	avviso	avisar	avviso	V	N;MASC;SG
avisar	avvertimento	avisar	avvertimento	V	N;MASC;SG
avisar	avvertenza	avisar	avvertenza	V	N;FEM;SG
avisar	call	avisar	call	V	N
avisar	chiamate	avisar	chiamata	V	N;FEM;PL
avisar	te	avisar	te	V	PRO;SG;2
avisar	tu	avisar	tu	V	PRO;SG;2
avisar	voi	avisar	voi	V	PRO;PL;2
franco	right	franco	right	N	
franco	giusto	franco	giusto	N	ADJ;MASC;SG
franco	per	franco	per	N	ADP
pagou	retribuito	pagar	retribuire	V	ADJ;MASC;SG
pagou	bill	pagar	bill	V	N
pagou	pay	pagar	pay	V	N
viñese	qui	viñer	qui	V	ADV
viñese	here	viñer	vero	V	
viñese	her	viñer	her	V	ADJ;SG
viñese	arrivo	viñer	arrivo	V	N;MASC;SG
viñese	coming	viñer	coming	V	N
confesar	make	confesar	make	V	N
confesar	confessioni	confesar	confessione	V	N;FEM;PL
confesar	confessione	confesar	confessione	V	N;FEM;SG
cineclube	il	cineclubir	il	PROPN	DET;DEF;MASC;SG
cineclube	la	cineclubir	il	PROPN	DET;DEF;FEM;SG
cineclube	sottotitoli	cineclubir	sottotitolo	PROPN	N;MASC;PL
compostela	end	compostela	end	PROPN	N;MASC
compostela	fine	compostela	fine	PROPN	N;FEM;SG
compostela	il	compostela	il	PROPN	DET;DEF;MASC;SG
compostela	la	compostela	il	PROPN	DET;DEF;FEM;SG
compostela	sottotitoli	compostela	sottotitolo	PROPN	N;MASC;PL
pono	metti	pono	mettere	N	V;IMP;SG;2;PRS;FIN
pono	messo	pono	mettere	N	V;MASC;SG;PST;V.PTCP
pono	mettere	pono	mettere	N	V;NFIN
pono	mettete	pono	mettere	N	V;IMP;PL;2;PRS;FIN
heite	te	heite	te	PROPN	PRO;SG;2
heite	tu	heite	tu	PROPN	PRO;SG;2
heite	voi	heite	voi	PROPN	PRO;PL;2
prato	principali	prato	principale	N	ADJ;PL
prato	main	prato	main	N	
prato	principale	prato	principale	N	ADJ;SG
escaleira	il	escaleira	il	N	DET;DEF;MASC;SG
escaleira	la	escaleira	il	N	DET;DEF;FEM;SG
berros	piangi	berro	piangere	N	V;IMP;SG;2;PRS;FIN
berros	piangere	berro	piangere	N	V;NFIN
berros	il	berro	il	N	DET;DEF;MASC;SG
berros	la	berro	il	N	DET;DEF;FEM;SG
berros	grida	berro	gridare	N	V;IND;SG;3;PRS;FIN
berros	urla	berro	urlo	N	V;IND;SG;3;PRS;FIN
dígoche	te	dígoche	te	V	PRO;SG;2
dígoche	tu	dígoche	tu	V	PRO;SG;2
dígoche	voi	dígoche	voi	V	PRO;PL;2
dígoche	ripetizione	dígoche	ripetizione	V	N;FEM;SG
diaño	con	diar	con	N	ADP
diaño	il	diar	il	N	DET;DEF;MASC;SG
diaño	la	diar	il	N	DET;DEF;FEM;SG
bernburg	bernburg	bernburg	bernburg	PROPN	N;MASC;SG
farta	aveva	farta	avere	N	V;IND;SG;3;IPFV;FIN
farta	avevano	farta	avere	N	V;IND;PL;3;IPFV;FIN
farta	abbastanza	farta	abbastanza	N	ADV
farta	malata	farta	malato	N	ADJ;FEM;SG
farta	malato	farta	malato	N	ADJ;MASC;SG
farta	nutriti	farta	nutrire	N	V;MASC;PL;PST;V.PTCP
farta	nutrita	farta	nutrito	N	ADJ;FEM;SG
farta	nutrito	farta	nutrire	N	V;MASC;SG;PST;V.PTCP
anoxado	arrabbiato	anoxar	arrabbiare	V	ADJ;MASC;SG
peche	chiudi	peche	chiudere	N	V;IND;SG;2;PRS;FIN
peche	chiudete	peche	chiudere	N	V;IMP;PL;2;PRS;FIN
toquio	tokio	toquio	tokio	PROPN	N;MASC;SG
toquio	tokyo	toquio	tokyo	PROPN	N;MASC
vd	te	vd	te	PROPN	PRO;SG;2
vd	tu	vd	tu	PROPN	PRO;SG;2
vd	voi	vd	voi	PROPN	PRO;PL;2
déixaa	let	déixar	let	N	
déixaa	her	déixar	her	N	ADJ;SG
déixaa	lasciare	déixar	lasciare	N	V;NFIN
déixaa	lascia	déixar	lasciare	N	V;IND;SG;2;PRS;FIN
déixaa	lasciate	déixar	lasciare	N	V;IMP;PL;2;PRS;FIN
soubo	mai	soubo	mai	V	ADV
soubo	never	soubo	never	V	
soubo	know	soubo	know	V	N
soubo	fuori	soubo	fuori	V	ADV
soubo	out	soubo	out	V	N;MASC
hitler	hitler	hitler	hitlare	PROPN	N;MASC
gado	bovino	gado	bovino	N	ADJ;MASC;SG
gado	giù	gado	giù	N	ADJ;MASC;SG
gado	lì	gado	lì	N	ADV
gado	là	gado	là	N	ADV
juan	juan	juan	juan	PROPN	N;MASC;SG
apetece	piuttosto	apetecer	piuttosto	V	ADV
apetece	come	apetecer	come	V	ADV
apetece	like	apetecer	like	V	
coñecelo	te	coñecelo	te	N	PRO;SG;2
coñecelo	tu	coñecelo	tu	N	PRO;SG;2
coñecelo	voi	coñecelo	voi	N	PRO;PL;2
coñecelo	lui	coñecelo	lui	N	PRO;MASC;SG;3
acabe	end	acabar	end	V	N;MASC
acabe	fine	acabar	fine	V	N;FEM;SG
acabe	quando	acabar	quando	V	ADV
acabe	when	acabar	when	V	
acabe	finitura	acabar	finitura	V	N;FEM;SG
acabe	over	acabar	over	V	N
acabe	oltre	acabar	oltre	V	ADV
detective	privati	detective	privato	N	ADJ;MASC;PL
detective	privato	detective	privato	N	ADJ;MASC;SG
detective	privata	detective	privato	N	ADJ;FEM;SG
detective	private	detective	privato	N	ADJ;FEM;PL
déixanos	let	déixano	let	V	
xenerais	due	xeneral	due	N	NUM
xenerais	two	xeneral	two	N	
xenerais	uccisi	xeneral	uccidere	N	V;MASC;PL;PST;V.PTCP
xenerais	ucciso	xeneral	uccidere	N	V;MASC;SG;PST;V.PTCP
xenerais	uccise	xeneral	uccidere	N	V;PL;PST;V.PTCP
xenerais	abbattuti	xeneral	abbattere	N	V;MASC;PL;PST;V.PTCP
gwen	gwen	gwen	gwen	PROPN	N;FEM;SG
camiñantes	bianca	camiñante	bianco	N	ADJ;FEM;SG
camiñantes	bianco	camiñante	bianco	N	ADJ;MASC;SG
camiñantes	bianche	camiñante	bianco	N	ADJ;FEM;PL
tyrion	tyrion	tyrion	tyrion	PROPN	N;MASC;SG
drogo	will	drogo	will	N	
greyjoy	greyjoy	greyroyar	greyjoy	PROPN	N;FEM
afganistán	afghanistan	afganistán	afghanistan	PROPN	N;SG
cuberta	coperto	cubrir	coperto	V	ADJ;MASC;SG
díxenlles	loro	díxenlles	loro	PROPN	PRO;PL;3
díxenlles	detto	díxenlles	dire	PROPN	V;MASC;SG;PST;V.PTCP
díxenlles	said	díxenlles	said	PROPN	
cerebral	brain	cerebral	brain	ADJ	N;MASC
cerebral	cervello	cerebral	cervello	ADJ	N;MASC;SG
complexo	complesso	complexo	complesso	N	ADJ;MASC;SG
complexo	complessa	complexo	complesso	N	ADJ;FEM;SG
complexo	complesse	complexo	complesso	N	ADJ;FEM;PL
habitual	solito	habitual	solito	ADJ	N;MASC;SG
curar	cure	curar	cura	V	N;FEM;PL
curar	cura	curar	cura	V	N;FEM;SG
nacionais	national	nacional	nationale	ADJ	N
saíron	fuori	saír	fuori	V	ADV
saíron	out	saír	out	V	N;MASC
puidesen	loro	poder	loro	V	PRO;PL;3
puidesen	potrebbe	poder	potere	V	V;COND;SG;3;PRS;FIN
puidesen	potrebbero	poder	potere	V	V;COND;PL;3;PRS;FIN
principais	major	principal	major	ADJ	N
escuras	dark	escura	dark	ADJ	N
escuras	buio	escura	buio	ADJ	N;MASC;SG
escuras	oscurità	escura	oscurità	ADJ	N;FEM
sons	suona	son	suonare	N	V;IND;SG;3;PRS;FIN
interesados	interessata	interesado	interessato	N	ADJ;FEM;SG
interesados	interessato	interesado	interessato	N	ADJ;MASC;SG
interesados	interessati	interesado	interessato	N	ADJ;MASC;PL
contratar	noleggio	contratar	noleggio	V	N;MASC;SG
repente	tutto	repente	tutto	ADV	PRO;MASC;SG
repente	tutte	repente	tutto	ADV	DET;FEM;PL
repente	tutti	repente	tutto	ADV	PRO;MASC;PL
repente	improvvisa	repente	improvvisare	ADV	V;IND;SG;3;PRS;FIN
repente	improvviso	repente	improvviso	ADV	ADJ;MASC;SG
velas	vedere	vela	vedere	N	V;NFIN
velas	vedi	vela	vedere	N	V;IMP;SG;2;PRS;FIN
velas	loro	vela	loro	N	PRO;PL;3
voulles	andando	voulle	andare	N	V;V.MSDR
activa	attivo	activo	attivo	N	ADJ;MASC;SG
activa	attivi	activo	attivo	N	ADJ;MASC;PL
activa	attive	activo	attivo	N	ADJ;FEM;PL
activa	attiva	activo	attivo	N	ADJ;FEM;SG
amosarlles	mostra	amosarles	mostrare	N	V;IND;SG;3;PRS;FIN
amosarlles	te	amosarles	te	N	PRO;SG;2
amosarlles	tu	amosarles	tu	N	PRO;SG;2
amosarlles	voi	amosarles	voi	N	PRO;PL;2
especiais	special	especial	special	ADJ	N;FEM;SG
marchemos	let	marchr	let	V	
volvendo	schiena	volver	schiena	V	N;FEM;SG
volvendo	ritorno	volver	ritorno	V	N;MASC;SG
volvendo	back	volver	back	V	N
volvendo	indietro	volver	indietro	V	ADV
errado	errata	errar	errato	N	ADJ;FEM;SG
errado	sbagliata	errar	sbagliato	N	V;FEM;SG;PST;V.PTCP
errado	errato	errar	errato	N	ADJ;MASC;SG
errado	sbagliato	errar	sbagliare	N	V;MASC;SG;PST;V.PTCP
temporal	temporaneamente	temporal	temporaneamente	ADJ	ADV
nesas	questi	neso	questo	DET	PRO;MASC;PL
nesas	quelli	neso	quello	DET	PRO;MASC;PL
nesas	quelle	neso	quello	DET	PRO;FEM;PL
comprensión	comprensiva	comprensión	comprensivo	N	ADJ;FEM;SG
comprensión	comprendere	comprensión	comprendere	N	V;NFIN
comprensión	comprensivo	comprensión	comprensivo	N	ADJ;MASC;SG
steve	steve	stavar	steva	PROPN	N;SG
steve	stefano	stavar	stefare	PROPN	ADJ;MASC;SG
ficou	era	ficar	essere	V	V;IND;SG;3;IPFV;FIN
ficou	fu	ficar	essere	V	V;IND;SG;3;PST;FIN
calado	silenzioso	calado	silenzioso	N	ADJ;MASC;SG
calado	tranquillo	calado	tranquillo	N	ADJ;MASC;SG
policial	polizia	policial	polizia	ADJ	N;FEM;SG
policial	police	policial	police	ADJ	N
dominio	il	dominio	il	N	DET;DEF;MASC;SG
dominio	la	dominio	il	N	DET;DEF;FEM;SG
disparo	sparato	disparar	sparare	N	V;MASC;SG;PST;V.PTCP
escoitando	ascolto	escoitar	ascolto	V	N;MASC;SG
xénero	il	xénero	il	N	DET;DEF;MASC;SG
xénero	la	xénero	il	N	DET;DEF;FEM;SG
xénero	internationale	xénero	internationale	N	ADJ;SG
xénero	will	xénero	will	N	
normais	normale	normal	normale	N	ADJ;SG
normais	normali	normal	normale	N	ADJ;PL
poñerse	ottenere	poñer	ottenere	PROPN	V;NFIN
poñerse	ottieni	poñer	ottenere	PROPN	V;IMP;SG;2;PRS;FIN
poñerse	ricevi	poñer	ricevere	PROPN	V;IMP;SG;2;PRS;FIN
estadounidenses	americani	estadounidenses	americano	ADJ	N;MASC;PL
estadounidenses	americani	estadounidenses	americano	ADJ	N;MASC;PL
empezando	inizio	empezar	inizio	V	N;MASC;SG
seria	serietà	seria	serietà	ADJ	N;FEM
ray	raggio	ray	raggio	PROPN	N;MASC;SG
ray	ray	ray	ray	PROPN	N;MASC
respectar	rispetto	respectar	rispetto	V	ADV
comece	start	comecer	start	V	N;MASC
comece	inizio	comecer	inizio	V	N;MASC;SG
papi	poppa	papi	poppa	PROPN	N;FEM;SG
papi	papino	papi	papino	PROPN	N;MASC;SG
papi	papà	papi	papà	PROPN	N;MASC
deberes	compiti	deber	compito	V	N;MASC;PL
deberes	doveri	deber	dovere	V	N;MASC;PL
deberes	dazi	deber	dazio	V	N;MASC;PL
oculta	nascosto	oculto	nascosto	V	ADJ;MASC;SG
oculta	nascosti	oculto	nascondere	V	ADJ;MASC;PL
sincero	sinceri	sincero	sincero	N	ADJ;MASC;PL
sincero	onesta	sincero	onesto	N	ADJ;FEM;SG
sincero	onesto	sincero	onesto	N	ADJ;MASC;SG
sincero	onesti	sincero	onesto	N	ADJ;MASC;PL
sofren	loro	sofrer	loro	V	PRO;PL;3
aqui	qui	aqui	qui	PROPN	ADV
aqui	here	aqui	vero	PROPN	
tí	te	tí	te		PRO;SG;2
tí	tu	tí	tu		PRO;SG;2
tí	voi	tí	voi		PRO;PL;2
armados	armati	armar	armato	N	ADJ;MASC;PL
armados	armato	armar	armato	N	ADJ;MASC;SG
perrin	perrin	perrir	perrin	PROPN	N;MASC;SG
conduce	azionamenti	conducir	azionamento	V	N;MASC;PL
coñecidos	noto	coñecer	noto	V	ADJ;MASC;SG
coñecidos	noti	coñecer	noto	V	ADJ;MASC;PL
busco	per	busco	per	N	ADP
busco	guardando	busco	guardare	N	V;V.MSDR
criado	servitore	criar	servitore	V	N;MASC;SG
criado	servo	criar	servo	V	N;MASC;SG
criado	servitù	criar	servitù	V	N;FEM
sabor	assaggia	sabor	assaggiare	N	V;IMP;SG;3;PRS;FIN
ri	risata	rir	risata	V	N;FEM;SG
ri	risate	rir	risata	V	N;FEM;PL
gobernador	alto	gobernador	alto	N	ADJ;MASC;SG
gobernador	alte	gobernador	alto	N	ADJ;FEM;PL
gobernador	alta	gobernador	alto	N	ADJ;FEM;SG
gobernador	elevata	gobernador	elevato	N	ADJ;FEM;SG
gobernador	elevato	gobernador	elevato	N	ADJ;MASC;SG
balde	libera	balde	libero	N	ADJ;FEM;SG
balde	liberi	balde	libero	N	ADJ;MASC;PL
balde	libero	balde	libero	N	ADJ;MASC;SG
balde	gratuito	balde	gratuito	N	ADJ;MASC;SG
coñeceu	met	coñecer	met	V	N;MASC;SG
fuxiu	dal	fuxiu	dal	V	ADJ;SG
fuxiu	dalla	fuxiu	dalla	V	ADJ;SG
fuxiu	from	fuxiu	from	V	
fuxiu	da	fuxiu	da	V	ADP
asasinar	omicidio	asasinar	omicidio	V	N;MASC;SG
asasinar	delitto	asasinar	delitto	V	N;MASC;SG
asasinar	assassinio	asasinar	assassinio	V	N;MASC;SG
comprendes	capire	comprender	capire	N	V;NFIN
comprendes	comprendere	comprender	comprendere	N	V;NFIN
comprendes	te	comprender	te	N	PRO;SG;2
comprendes	tu	comprender	tu	N	PRO;SG;2
comprendes	voi	comprender	voi	N	PRO;PL;2
creme	credete	creme	credere	PROPN	V;IND;PL;2;PRS;FIN
creme	credere	creme	credere	PROPN	V;NFIN
quedas	te	queda	te	N	PRO;SG;2
quedas	tu	queda	tu	N	PRO;SG;2
quedas	voi	queda	voi	N	PRO;PL;2
oia	udire	oia	udire	PROPN	V;NFIN
amaba	amati	amabar	amare	V	ADJ;MASC;PL
lévao	prendi	lévao	prendere	N	V;IMP;SG;2;PRS;FIN
lévao	prendere	lévao	prendere	N	V;NFIN
lévao	prendete	lévao	prendere	N	V;IND;PL;2;PRS;FIN
lévao	lui	lévao	lui	N	PRO;MASC;SG;3
maten	kill	mater	kill	V	N
vasme	te	vasme	te	PROPN	PRO;SG;2
vasme	tu	vasme	tu	PROPN	PRO;SG;2
vasme	voi	vasme	voi	PROPN	PRO;PL;2
armada	armati	armada	armato	N	ADJ;MASC;PL
armada	armato	armada	armato	N	ADJ;MASC;SG
chover	rain	chover	rain	V	N
chover	pioggia	chover	pioggia	V	N;FEM;SG
tomarei	prendi	tomar	prendere	N	V;IMP;SG;2;PRS;FIN
tomarei	prendere	tomar	prendere	N	V;NFIN
tomarei	prendete	tomar	prendere	N	V;IND;PL;2;PRS;FIN
sospeitoso	sospetto	sospeitoso	sospetto	ADJ	N;MASC;SG
sospeitoso	sospettato	sospeitoso	sospettare	ADJ	V;MASC;SG;PST;V.PTCP
sospeitoso	sospetti	sospeitoso	sospetto	ADJ	N;MASC;PL
sospeitoso	sospetta	sospeitoso	sospetto	ADJ	V;IND;SG;3;PRS;FIN
acusados	queste	acusar	questo	V	DET;FEM;PL
acusados	questi	acusar	questo	V	PRO;MASC;PL
acusados	imputati	acusar	imputato	V	N;MASC;PL
saberás	know	saber	know	V	N
saberás	te	saber	te	V	PRO;SG;2
saberás	tu	saber	tu	V	PRO;SG;2
saberás	voi	saber	voi	V	PRO;PL;2
horror	horror	horror	horror	PROPN	N;MASC;SG
horror	orrore	horror	orrore	PROPN	N;MASC;SG
annie	annie	annie	annia	PROPN	N;FEM;SG
téñoo	got	téñoo	got	PROPN	
enfermeira	infermiere	enfermeiro	infermiere	ADJ	N;FEM;SG
enfermeira	infermiera	enfermeiro	infermierare	ADJ	N;FEM;SG
rhett	rhett	rhett	rhett	PROPN	N;SG
casada	sposato	casado	sposare	N	V;MASC;SG;PST;V.PTCP
casada	coniugato	casado	coniugare	N	ADJ;MASC;SG
casada	sposati	casado	sposare	N	V;MASC;PL;PST;V.PTCP
casada	sposata	casado	sposare	N	V;FEM;SG;PST;V.PTCP
volviches	te	volviche	te	N	PRO;SG;2
volviches	tu	volviche	tu	N	PRO;SG;2
volviches	voi	volviche	voi	N	PRO;PL;2
volviches	indietro	volviche	indietro	N	ADV
corporación	pubblica	corporación	pubblico	N	ADJ;FEM;SG
corporación	pubblici	corporación	pubblico	N	ADJ;MASC;PL
corporación	pubblico	corporación	pubblico	N	ADJ;MASC;SG
polaco	polacca	polaco	polacco	N	ADJ;FEM;SG
polaco	polacco	polaco	polacco	N	ADJ;MASC;SG
gustaríanos	come	gustaríano	come	V	ADV
gustaríanos	like	gustaríano	like	V	
cumberland	cumberland	cumberlar	cumberlare	V	N;FEM;SG
vietminh	viet	vietminh	viet	PROPN	N;MASC
vietminh	minh	vietminh	minh	PROPN	N;MASC
corten	cut	cortar	cut	V	N
corten	taglia	cortar	taglia	V	N;FEM;SG
corten	taglio	cortar	taglio	V	N;MASC;SG
corten	con	cortar	con	V	ADP
corten	spento	cortar	spento	V	ADJ;MASC;SG
corten	off	cortar	off	V	ADJ;SG
corten	her	cortar	her	V	ADJ;SG
ric	ric	ric	ric	PROPN	N;SG
napier	napier	napier	napier	PROPN	N;FEM;SG
embarazada	incinta	embarazar	incinto	V	N;FEM;SG
embarazada	incinte	embarazar	incinte	V	N;FEM;PL
saiban	know	saibar	know	V	N
conseguilo	make	conseguilo	make	ADV	N
conseguilo	ottenere	conseguilo	ottenere	ADV	V;NFIN
conseguilo	ottieni	conseguilo	ottenere	ADV	V;IMP;SG;2;PRS;FIN
conseguilo	ricevi	conseguilo	ricevere	ADV	V;IMP;SG;2;PRS;FIN
exemplos	pochi	exemplo	poco	N	DET;MASC;PL
exemplos	poche	exemplo	poco	N	DET;FEM;PL
caen	fall	caer	fall	V	N
patrick	patrizia	patrick	patrizia	PROPN	N;FEM;SG
patrick	patrick	patrick	patrick	PROPN	N;MASC
patrick	patrizio	patrick	patrizio	PROPN	N;MASC;SG
divertida	divertenti	diverter	divertente	V	ADJ;PL
divertida	buffo	diverter	buffo	V	ADJ;MASC;SG
divertida	divertente	diverter	divertente	V	ADJ;SG
divertida	divertimento	diverter	divertimento	V	N;MASC;SG
divertida	fun	diverter	funo	V	N
divertida	divertenti	diverter	divertente	V	ADJ;PL
divertida	divertente	diverter	divertente	V	ADJ;SG
investigar	ricerche	investigar	ricerca	V	N;FEM;PL
investigar	ricerca	investigar	ricerca	V	N;FEM;SG
decidiron	decisi	decidir	decidere	V	ADJ;MASC;PL
decidiron	loro	decidir	loro	V	PRO;PL;3
pódelo	possono	pódelo	potere	N	V;IND;PL;3;PRS;FIN
pódelo	can	pódelo	can	N	
pódelo	può	pódelo	potere	N	V;IND;SG;3;PRS;FIN
pódelo	te	pódelo	te	N	PRO;SG;2
pódelo	tu	pódelo	tu	N	PRO;SG;2
pódelo	voi	pódelo	voi	N	PRO;PL;2
sentíame	feltri	sentíame	feltro	V	N;MASC
sentíame	feltro	sentíame	feltro	V	N;MASC;SG
prol	per	prol	per	PROPN	ADP
fixeran	loro	facer	loro	V	PRO;PL;3
extraer	fuori	extraer	fuori	V	ADV
extraer	out	extraer	out	V	N;MASC
demostra	spettacoli	demostrar	spettacolo	V	N;MASC;PL
semellan	come	semellar	come	V	ADV
semellan	like	semellar	like	V	
dunhas	pochi	dunha	poco	N	DET;MASC;PL
dunhas	poche	dunha	poco	N	DET;FEM;PL
foses	erano	fose	essere	V	V;IND;PL;3;IPFV;FIN
foses	te	fose	te	V	PRO;SG;2
foses	tu	fose	tu	V	PRO;SG;2
foses	voi	fose	voi	V	PRO;PL;2
esperamos	speranze	esperar	speranza	V	N;FEM;PL
esperamos	hope	esperar	hope	V	N
esperamos	speranza	esperar	speranza	V	N;FEM;SG
estarían	loro	estar	loro	V	PRO;PL;3
conte	te	conte	te	V	PRO;SG;2
conte	tu	conte	tu	V	PRO;SG;2
conte	voi	conte	voi	V	PRO;PL;2
abertas	aperto	abrir	aperto	V	ADJ;MASC;SG
abertas	open	abrir	open	V	N;MASC
abertas	aperti	abrir	aprire	V	ADJ;MASC;PL
bloque	bloccare	bloque	bloccare	N	V;NFIN
bloque	blocca	bloque	bloccare	N	V;IND;SG;3;PRS;FIN
atopalo	trovate	atopalo	trovare	N	V;IND;PL;2;PRS;FIN
atopalo	trovare	atopalo	trovare	N	V;NFIN
atopalo	trova	atopalo	trovare	N	V;IND;SG;3;PRS;FIN
atopalo	lui	atopalo	lui	N	PRO;MASC;SG;3
nelas	loro	nela	loro	DET	PRO;PL;3
anciáns	antico	ancián	antico	N	ADJ;MASC;SG
anciáns	vecchi	ancián	vecchio	N	ADJ;MASC;PL
anciáns	vecchio	ancián	vecchio	N	ADJ;MASC;SG
anciáns	vecchia	ancián	vecchio	N	ADJ;FEM;SG
sorrí	sorrisi	sorrí	sorriso	V	N;MASC;PL
sorrí	smile	sorrí	smile	V	N;MASC
sorrí	sorriso	sorrí	sorriso	V	N;MASC;SG
esquecerei	won	esquecer	won	V	N;SG
cualquera	qualsiasi	cualquera	qualsiasi	V	DET;SG
cualquera	qualunque	cualquera	qualunque	V	DET;SG
tacto	tocchi	tacto	toccare	N	V;IND;SG;2;PRS;FIN
únicas	solo	único	solo	ADJ	ADV
únicas	only	único	only	ADJ	
únicas	soltanto	único	soltanto	ADJ	ADV
canadá	canada	canadá	canada	PROPN	N;FEM;SG
satisfeito	soddisfatti	satisfacer	soddisfatto	V	ADJ;MASC;PL
satisfeito	soddisfatta	satisfacer	soddisfatto	V	ADJ;FEM;SG
satisfeito	soddisfatto	satisfacer	soddisfare	V	ADJ;MASC;SG
volveuse	lei	volveuse	lei	V	PRO;SG;3
volveuse	she	volveuse	she	V	
saudar	hello	saudar	hello	V	N;MASC
esperanzas	spera	esperanza	sperare	N	V;IND;SG;3;PRS;FIN
esperanzas	speri	esperanza	spero	N	V;IND;SG;2;PRS;FIN
esperanzas	auguro	esperanza	augurare	N	V;IND;SG;1;PRS;FIN
achégate	vieni	achégate	venire	N	V;IND;SG;2;PRS;FIN
achégate	venite	achégate	venita	N	V;IND;PL;2;PRS;FIN
achégate	qui	achégate	qui	N	ADV
achégate	here	achégate	vero	N	
naquela	che	naquela	che	PROPN	DET
naquela	il	naquela	il	PROPN	DET;DEF;MASC;SG
naquela	la	naquela	il	PROPN	DET;DEF;FEM;SG
traballadora	lavorare	traballador	lavorare	N	V;NFIN
retirada	ritirata	retirada	ritirare	N	V;FEM;SG;PST;V.PTCP
retirada	ritirarsi	retirada	ritirare	N	V;IND;SG;3;PRS;FIN
español	spagnoli	español	spagnolo	ADJ	N;MASC;PL
dirixida	diretto	dirixir	diretto	V	ADJ;MASC;SG
poderán	possono	poder	potere	V	V;IND;PL;3;PRS;FIN
poderán	can	poder	can	V	
poderán	può	poder	potere	V	V;IND;SG;3;PRS;FIN
poderán	will	poder	will	V	
poderán	testamento	poder	testamento	V	N;MASC;SG
poderán	volontà	poder	volontà	V	N;FEM
hugh	ugo	hugh	ugo	PROPN	N;MASC;SG
hugh	hugh	hugh	hugh	PROPN	N
nick	nick	nick	nick	PROPN	N
volveron	schiena	volver	schiena	V	N;FEM;SG
volveron	ritorno	volver	ritorno	V	N;MASC;SG
volveron	back	volver	back	V	N
volveron	indietro	volver	indietro	V	ADV
axudarlle	aiutare	axudarlle	aiutare	N	V;NFIN
axudarlle	te	axudarlle	te	N	PRO;SG;2
axudarlle	tu	axudarlle	tu	N	PRO;SG;2
axudarlle	voi	axudarlle	voi	N	PRO;PL;2
esquerdo	sinistro	esquerdo	sinistro	ADJ	N;MASC;SG
esquerdo	sinistra	esquerdo	sinistra	ADJ	N;FEM;SG
esquerdo	lasciato	esquerdo	lasciare	ADJ	V;MASC;SG;PST;V.PTCP
acepto	accetti	acepto	accettare		V;IND;SG;2;PRS;FIN
acepto	accetto	acepto	accettare		V;IND;SG;1;PRS;FIN
acepto	accetta	acepto	accettare		V;IND;SG;3;PRS;FIN
acepto	accettare	acepto	accettare		V;NFIN
acepto	accettate	acepto	accettare		V;FEM;PL;PST;V.PTCP
acepto	accettano	acepto	accettare		V;IND;PL;3;PRS;FIN
acepto	don	acepto	don		N;MASC;SG
ogallá	augurio	ogallá	augurio	V	N;MASC;SG
ogallá	desiderio	ogallá	desiderio	V	N;MASC;SG
faloume	circa	faloume	circa	V	ADV
faloume	lei	faloume	lei	V	PRO;SG;3
faloume	she	faloume	she	V	
alimentar	feed	alimentar	feed	V	N
alimentar	mangimi	alimentar	mangimo	V	N;MASC;PL
alimentar	mangime	alimentar	mangima	V	N;MASC;SG
morrerá	will	morrer	will	V	
morrerá	testamento	morrer	testamento	V	N;MASC;SG
morrerá	volontà	morrer	volontà	V	N;FEM
morrerá	die	morrer	die	V	N;MASC;SG
chove	rain	chove	rain	V	N
chove	pioggia	chove	pioggia	V	N;FEM;SG
chove	piogge	chove	pioggia	V	N;FEM;PL
comes	te	come	te	PROPN	PRO;SG;2
comes	tu	come	tu	PROPN	PRO;SG;2
comes	voi	come	voi	PROPN	PRO;PL;2
comes	mangiare	come	mangiare	PROPN	V;NFIN
comes	mangia	come	mangiare	PROPN	V;IND;SG;3;PRS;FIN
nubes	nubi	nub	nubo	N	ADJ;FEM;PL
cargar	carica	cargar	carica	V	N;FEM;SG
cargar	carico	cargar	carico	V	N;MASC;SG
queridos	amati	querer	amare	V	ADJ;MASC;PL
queridos	carissimi	querer	caro	V	ADJ;AB;MASC;PL
queridos	cara	querer	caro	V	ADJ;FEM;SG
queridos	caro	querer	caro	V	ADJ;MASC;SG
queridos	cari	querer	caro	V	ADJ;MASC;PL
queridos	amati	querer	amare	V	ADJ;MASC;PL
