kategória	kategori	kategória	kategori	N;NOM;FEM;SG	PROPN;SG
zložený	komposit	zložený	komposit	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	N;SG
zložený	terdiri	zložený	terdiri	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
zložený	senyawa	zložený	senyawa	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	N;SG
krátka	short	krátka	short	ADJ;NOM;FEM;SG	PROPN
revue	revue	revu	revue	N;NOM;FEM;SG	PROPN
dieťaťa	ank	dieťa	ank	N;NOM;NEUT;PL	PROPN
dieťaťa	anakan	dieťa	anakan	N;NOM;NEUT;PL	N;SG
dieťaťa	child	dieťa	child	N;NOM;NEUT;PL	PROPN
dieťaťa	anak	dieťa	anak	N;NOM;NEUT;PL	N;SG
kariet	kartu	kariet	kartu	N;GEN;FEM;PL	N;SG
kariet	tab	kariet	tab	N;GEN;FEM;PL	PROPN
rastislav	rastislav	rastislav	rastislav	N;ANIM;NOM;MASC;SG	PROPN
princa	prince	princ	prince	N;ANIM;ACC;MASC;SG	PROPN
škótsko	scotland	škótsko	scotland	ADV	PROPN
škótsko	skotlandia	škótsko	skotlandia	ADV	N;SG
priemyselné	industri	priemyselný	industri	ADJ;NOM;NEUT;SG	N;SG
priemyselné	industrial	priemyselný	industrial	ADJ;NOM;NEUT;SG	PROPN
jon	jon	jon	jon	PROPN;ANIM;NOM;MASC;SG	PROPN
pacientov	pasien	pacient	pasien	N;INAN;GEN;MASC;PL	N;SG
jednoty	bhinneka	jednota	bhinneka	N;NOM;FEM;PL	PROPN
jednoty	unity	jednota	unity	N;NOM;FEM;PL	PROPN
jednoty	persatuan	jednota	persatuan	N;NOM;FEM;PL	N;SG
jednoty	kekompakan	jednota	kekompakan	N;NOM;FEM;PL	N;SG
živý	hidup	živý	hidup	ADJ;ANIM;NOM;MASC;SG	N;SG
živý	alive	živý	alive	ADJ;ANIM;NOM;MASC;SG	PROPN
manažment	management	manažment	management	N;INAN;NOM;MASC;SG	PROPN
príchod	datang	príchod	datang	N;INAN;NOM;MASC;SG	V;SG;ACT
príchod	coming	príchod	coming	N;INAN;NOM;MASC;SG	PROPN
vydať	masalah	vydať	masalah	V;PFV;POS;NFIN	N;SG
vydať	isu	vydať	isu	V;PFV;POS;NFIN	N;SG
sklon	gradien	sklon	gradien	N;INAN;NOM;MASC;SG	PROPN
ukončenie	ending	ukončenie	ending	N;NOM;NEUT;SG	PROPN
ukončenie	berakhiran	ukončenie	berakhiran	N;NOM;NEUT;SG	V;SG;ACT
ukončenie	mengakhiri	ukončenie	menakhiri	N;NOM;NEUT;SG	V;SG;ACT
ukončenie	berakhir	ukončenie	berakhir	N;NOM;NEUT;SG	V;SG;ACT
verejná	publik	verejný	publik	ADJ;NOM;FEM;SG	N
verejná	public	verejný	public	ADJ;NOM;FEM;SG	PROPN
príčin	penyebabnya	príčina	pensebab	N;GEN;FEM;PL	N;SG
príčin	penyebab	príčina	pensebab	N;GEN;FEM;PL	N;SG
príčin	menyebabkan	príčina	mensebabkan	N;GEN;FEM;PL	V;SG;ACT
celosvetovo	worldwide	celosvetov	worldwide	ADV	PROPN
celosvetovo	mendunia	celosvetov	mendunia	ADV	V;SG;ACT
zložená	terdiri	zložený	terdiri	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;SG;PASS
zložená	komposit	zložený	komposit	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	N;SG
židovský	yahudi	židovský	yahudi	ADJ;ANIM;NOM;MASC;SG	PROPN;SG
gordon	gordon	gordon	gordon	PROPN;ANIM;NOM;MASC;SG	PROPN
ihneď	seketika	ihneď	seketika	ADV	
slovania	slavs	slovanie	slavs	N;ANIM;NOM;MASC;PL	PROPN
jako	suka	jako	suka		V;SG
jako	sukai	jako	sukai		ADJ;SG
jako	seperti	jako	seperti		ADP
jako	like	jako	like		PROPN
marse	mars	marsa	mars	N;INAN;NOM;MASC;SG	PROPN
alternatívne	alternatifnya	alternatívne	alternatif	ADJ;NOM;NEUT;SG	N;SG
alternatívne	alternative	alternatívne	alternative	ADJ;NOM;NEUT;SG	N;SG
alternatívne	alternatif	alternatívne	alternatif	ADJ;NOM;NEUT;SG	N;SG
alternatívne	alternative	alternatívne	alternative	ADJ;NOM;NEUT;SG	N;SG
alternatívne	alternatif	alternatívne	alternatif	ADJ;NOM;NEUT;SG	N;SG
kamil	kamil	kamil	kamil	PROPN;ANIM;NOM;MASC;SG	
odstrániť	buang	odstrániť	buang	V;PFV;POS;NFIN	PROPN;SG;ACT
odstrániť	hapus	odstrániť	hapus	V;PFV;POS;NFIN	PROPN;SG
odstrániť	hapus	odstrániť	hapus	V;PFV;POS;NFIN	PROPN;SG
odstrániť	delete	odstrániť	delete	V;PFV;POS;NFIN	PROPN
teba	you	ty	you	PRO;ACC;SG;2	PROPN
ťah	move	ťah	move	N;INAN;NOM;MASC;SG	PROPN
ťah	pindah	ťah	pindah	N;INAN;NOM;MASC;SG	V;SG;ACT
ťah	pindahkan	ťah	pindahkan	N;INAN;NOM;MASC;SG	V;SG;ACT
ťah	bergerak	ťah	bergerak	N;INAN;NOM;MASC;SG	V;SG;ACT
mol	mol	môl	mol		PROPN
čínska	tionghoa	čínsky	tionghoa	ADJ;NOM;FEM;SG	N
čínska	china	čínsky	china	ADJ;NOM;FEM;SG	PROPN
čínska	cina	čínsky	cina	ADJ;NOM;FEM;SG	PROPN;SG
centrálna	central	centrálny	central	ADJ;NOM;FEM;SG	PROPN
centrálna	tengah	centrálny	tengah	ADJ;NOM;FEM;SG	PROPN;SG
centrálna	pusat	centrálny	pusat	ADJ;NOM;FEM;SG	N;SG
centrálna	sentral	centrálny	sentral	ADJ;NOM;FEM;SG	N;SG
centrálna	upt	centrálny	upt	ADJ;NOM;FEM;SG	PROPN
xiii	xiii	xii	xiii	NUM	PROPN
ľahké	easy	ľahký	easy	ADJ;NOM;NEUT;SG	PROPN
opatrenia	pencegahan	opatrenie	pencegahan	N;NOM;NEUT;PL	N;SG
opatrenia	mengukur	opatrenie	menukur	N;NOM;NEUT;PL	V;SG;ACT
silná	strong	silný	strong	ADJ;NOM;FEM;SG	PROPN
možný	mungkin	možný	mungkin	ADJ;ANIM;NOM;MASC;SG	ADV
možný	kemungkinan	možný	kemungkinan	ADJ;ANIM;NOM;MASC;SG	N;SG
možný	dimungkinkan	možný	dimungkinkan	ADJ;ANIM;NOM;MASC;SG	V;SG;ACT
prax	berlatih	prax	berlatih	N;NOM;FEM;SG	V;SG;ACT
marco	marco	marco	marco	PROPN;ANIM;NOM;MASC;SG	PROPN
akékoľvek	setiap	akýkoľvek	setiap	DET;NOM;NEUT;SG	DET
akékoľvek	sembarang	akýkoľvek	sembarang	DET;NOM;NEUT;SG	N
akékoľvek	any	akýkoľvek	any	DET;NOM;NEUT;SG	PROPN
zálive	gulf	záliva	gulf	N;NOM;FEM;SG	PROPN
zálive	bay	záliva	bay	N;NOM;FEM;SG	PROPN
lópez	lópez	lópez	lópez	PROPN;ANIM;NOM;MASC;SG	PROPN
potter	potter	potter	potter	PROPN;ANIM;NOM;MASC;SG	N
nebezpečenstvo	danger	nebezpečenstvo	danger	N;NOM;NEUT;SG	PROPN
nebezpečenstvo	hazard	nebezpečenstvo	hazard	N;NOM;NEUT;SG	PROPN
major	major	major	major	PROPN;ANIM;NOM;MASC;SG	PROPN
major	mayor	major	mayor	PROPN;ANIM;NOM;MASC;SG	PROPN
major	jurusan	major	jurusan	PROPN;ANIM;NOM;MASC;SG	N;SG
koncepcie	konsep	koncepcia	konsep	N;NOM;FEM;PL	N;SG
koncepcie	konsepsi	koncepcia	konsepsi	N;NOM;FEM;PL	N;SG
koncepcie	konsep	koncepcia	konsep	N;NOM;FEM;PL	N;SG
dne	terbawah	deň	terbawah	N;NOM;NEUT;SG	ADP;RL;SG
dne	bottom	deň	bottom	N;NOM;NEUT;SG	PROPN
prejsť	oper	prejsť	oper	V;PFV;POS;NFIN	PROPN
prejsť	pass	prejsť	pass	V;PFV;POS;NFIN	PROPN
zlé	bad	zlý	bad	ADJ;NOM;NEUT;SG	PROPN
chcela	buronan	chcieť	buronan	V;IPFV;FEM;SG;POS;PST;V.PTCP	N
chcela	wanted	chcieť	wanted	V;IPFV;FEM;SG;POS;PST;V.PTCP	PROPN
valley	valley	valli	valley	N;INAN;NOM;MASC;SG	PROPN
holt	holt	holt	holt	PROPN;ANIM;NOM;MASC;SG	PROPN
fond	fund	fond	fund	N;INAN;NOM;MASC;SG	PROPN
útokov	menyerang	útok	menserang	N;INAN;GEN;MASC;PL	V;SG;ACT
útokov	serangan	útok	serangan	N;INAN;GEN;MASC;PL	N;SG
útokov	penyerangan	útok	penserangan	N;INAN;GEN;MASC;PL	N;SG
wales	wales	wales	wales	PROPN;ANIM;NOM;MASC;SG	PROPN
normy	norma	norma	norma	N;NOM;FEM;PL	N;SG
normy	standar	norma	standar	N;NOM;FEM;PL	ADJ;SG
ťažký	heavy	ťažký	heavy	ADJ;ANIM;NOM;MASC;SG	PROPN
čítanie	bacalah	čítanie	bacalah	N;NOM;NEUT;SG	V;SG;ACT
čítanie	baca	čítanie	baca	N;NOM;NEUT;SG	V;SG;ACT
čítanie	read	čítanie	read	N;NOM;NEUT;SG	PROPN
čítanie	dibaca	čítanie	dibaca	N;NOM;NEUT;SG	V;SG;PASS
čítanie	membaca	čítanie	menbaca	N;NOM;NEUT;SG	V;SG;ACT
čítanie	membaca	čítanie	menbaca	N;NOM;NEUT;SG	V;SG;ACT
čítanie	reading	čítanie	reading	N;NOM;NEUT;SG	PROPN
prípady	kasusnya	prípad	kasus	N;INAN;NOM;MASC;PL	N;SG
prípady	kasus	prípad	kasus	N;INAN;NOM;MASC;PL	N;SG
odmeny	imbalan	odmena	imbalan	N;NOM;FEM;PL	N;SG
odmeny	reward	odmena	reward	N;NOM;FEM;PL	PROPN
takáto	such	takýto	such	DET;NOM;FEM;SG	PROPN
georgia	georgia	georgia	georgia	PROPN;NOM;FEM;SG	PROPN
zlepšenie	ditingkatkan	zlepšenie	ditingkatkan	N;NOM;NEUT;SG	V;SG;PASS
zlepšenie	disempurnakan	zlepšenie	disempurnakan	N;NOM;NEUT;SG	V;SG;PASS
zlepšenie	meningkatkan	zlepšenie	mentingkatkan	N;NOM;NEUT;SG	V;SG;ACT
sport	sport	sport	sport	PROPN;ANIM;NOM;MASC;SG	PROPN
sport	olahraga	sport	olahraga	PROPN;ANIM;NOM;MASC;SG	N;SG
wings	sayap	winga	sayap	PROPN;ANIM;NOM;MASC;SG	N;SG
wings	wings	winga	wings	PROPN;ANIM;NOM;MASC;SG	PROPN
kvalita	berkualitas	kvalita	berkualitas	N;NOM;FEM;SG	V;SG;ACT
duša	soul	duša	soul	N;NOM;FEM;SG	PROPN
duša	ruh	duša	ruh	N;NOM;FEM;SG	PROPN;SG
duša	spirit	duša	spirit	N;NOM;FEM;SG	PROPN
kombinácia	menggabungkan	kombinácia	mengabungkan	N;NOM;FEM;SG	V;SG;ACT
kombinácia	combining	kombinácia	combining	N;NOM;FEM;SG	PROPN
hity	hantaman	hity	hantaman	N;INAN;NOM;MASC;PL	N;SG
led	led	led	led		PROPN
strach	takut	strach	takut	N;INAN;NOM;MASC;SG	ADJ;SG
strach	fear	strach	fear	N;INAN;NOM;MASC;SG	PROPN
strach	takut	strach	takut	N;INAN;NOM;MASC;SG	ADJ;SG
pozorovanie	observasi	pozorovanie	observasi	N;NOM;NEUT;SG	PROPN;SG
pozorovanie	mengamati	pozorovanie	menamati	N;NOM;NEUT;SG	V;SG;ACT
nízka	rendah	nízko	rendah	N;NOM;FEM;SG	ADJ;SG
nízka	low	nízko	low	N;NOM;FEM;SG	PROPN
paláci	puput	palác	puput	N;INAN;ESS;MASC;SG	PROPN
paláci	keraton	palác	keraton	N;INAN;ESS;MASC;SG	PROPN
biblie	bible	biblia	bible	N;NOM;FEM;PL	PROPN
biblie	alkitab	biblia	alkitab	N;NOM;FEM;PL	N;SG
biblie	alkitab	biblia	alkitab	N;NOM;FEM;PL	N;SG
rudy	rudy	ruda	rudy	N;NOM;FEM;PL	PROPN
rudy	bijih	ruda	bijih	N;NOM;FEM;PL	N;SG
rudy	ore	ruda	ore	N;NOM;FEM;PL	PROPN
vladislav	vladislav	vladislav	vladislav	PROPN;ANIM;NOM;MASC;SG	PROPN
leo	leo	leo	leo	PROPN;ANIM;NOM;MASC;SG	PROPN
zásady	prinsip	zásada	prinsip	N;NOM;FEM;PL	N;SG
deviatich	nine	devať	nine	NUM;GEN;MASC;PL	PROPN
horské	gunung	horský	gunung	ADJ;NOM;NEUT;PL	N;SG
horské	mountain	horský	mountain	ADJ;NOM;NEUT;PL	PROPN
horské	pegunungan	horský	pegunungan	ADJ;NOM;NEUT;PL	N;SG
klasický	klasik	klasický	klasik	ADJ;ANIM;NOM;MASC;SG	N;SG
klasický	klasik	klasický	klasik	ADJ;ANIM;NOM;MASC;SG	N;SG
klasický	classic	klasický	classic	ADJ;ANIM;NOM;MASC;SG	PROPN
československá	cekoslowakia	československý	cekoslowakia	ADJ;NOM;FEM;SG	PROPN
spoločenstiev	komunitas	spoločenstvo	komunitas	N;GEN;NEUT;PL	N;SG
prudko	melonjak	prudko	menlonjak	ADV	V;SG;ACT
paula	paulie	paul	paulie	PROPN;ANIM;ACC;MASC;SG	PROPN
paula	paula	paul	paula	PROPN;ANIM;ACC;MASC;SG	PROPN
ano	ya	ano	ya	INTJ	PART
ano	yes	ano	yes	INTJ	PROPN
ano	iya	ano	iya	INTJ	PART
ano	ya	ano	ya	INTJ	PART
ano	yeah	ano	yeah	INTJ	PROPN
indiana	indiana	indian	indiana	N;ANIM;NOM;MASC;SG	PROPN
vojnové	perang	vojnový	perang	ADJ;NOM;NEUT;SG	N;SG
vojnové	peperangan	vojnový	peperangan	ADJ;NOM;NEUT;SG	N
vojnové	war	vojnový	war	ADJ;NOM;NEUT;SG	PROPN
preklady	translation	preklad	translation	N;INAN;NOM;MASC;PL	PROPN
preklady	terjemahan	preklad	terjemahan	N;INAN;NOM;MASC;PL	N;SG
preklady	penerjemahan	preklad	penterjemahan	N;INAN;NOM;MASC;PL	N;SG
preklady	terjemahan	preklad	terjemahan	N;INAN;NOM;MASC;PL	N;SG
preklady	penerjemahan	preklad	penterjemahan	N;INAN;NOM;MASC;PL	N;SG
vytváranie	membuat	vytváranie	menbuat	N;NOM;NEUT;SG	V;SG;ACT
vytváranie	menciptakan	vytváranie	menciptakan	N;NOM;NEUT;SG	V;SG;ACT
vytváranie	berkreasi	vytváranie	berkreasi	N;NOM;NEUT;SG	V;SG;ACT
hádzanárske	handball	hádzanársky	handball	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	PROPN
kiss	cium	kiss	cium	PROPN;ANIM;NOM;MASC;SG	PROPN;SG;ACT
kiss	kiss	kiss	kiss	PROPN;ANIM;NOM;MASC;SG	PROPN
kiss	ciuman	kiss	ciuman	PROPN;ANIM;NOM;MASC;SG	N;SG
neapol	napoli	neapol	napoli	PROPN;INAN;NOM;MASC;SG	PROPN
neapol	napoli	neapol	napoli	PROPN;INAN;NOM;MASC;SG	PROPN
mníchove	münchen	mníchov	münchen	N;ANIM;NOM;MASC;PL	PROPN
mníchove	munchen	mníchov	munchen	N;ANIM;NOM;MASC;PL	PROPN
mníchove	munich	mníchov	munich	N;ANIM;NOM;MASC;PL	PROPN
potrebný	diperlukan	potrebný	diperlukan	ADJ;INAN;NOM;MASC;SG	V;SG;PASS
potrebný	dibutuhkan	potrebný	dibutuhkan	ADJ;INAN;NOM;MASC;SG	V;SG;PASS
sex	sex	sex	sex	N;INAN;NOM;MASC;SG	PROPN
vystúpenie	speech	vystúpenie	speech	N;NOM;NEUT;SG	PROPN
vystúpenie	berpidato	vystúpenie	berpidato	N;NOM;NEUT;SG	V;SG;ACT
vládne	pemerintahan	vládnuť	penperintahan	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
vládne	reigns	vládnuť	reigns	V;IPFV;IND;SG;3;POS;PRS;FIN	PROPN
vládne	pemerintah	vládnuť	penperintah	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
vládne	pemerintahan	vládnuť	penperintahan	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
turistika	mendaki	turistika	mendaki	N;NOM;FEM;SG	V;SG;ACT
severovýchod	northeast	severovýchod	northeast	N;INAN;NOM;MASC;SG	PROPN
vetra	wind	vetra	wind	N;INAN;NOM;MASC;SG	PROPN
povýšený	dipromosikan	povýšený	dipromosikan	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
negatívne	negative	negatívne	negative	ADV	PROPN
negatívne	negatif	negatívne	negatif	ADV	ADJ;SG
médií	media	médieť	media	N;GEN;FEM;PL	N;SG
elizabeth	elizabeth	elizabet	elizabeth	N;NOM;FEM;SG	PROPN
všade	kemanapun	všade	kemanapun	ADV	
zimný	winter	zimný	winter	ADJ;INAN;NOM;MASC;SG	PROPN
stefan	stefan	stefan	stefan	PROPN;ANIM;NOM;MASC;SG	PROPN
michigan	michigan	michigan	michigan	PROPN;ANIM;NOM;MASC;SG	PROPN
antoine	antoine	antoine	antoine	PROPN;ANIM;NOM;MASC;SG	PROPN
luna	luna	luna	luna	N;NOM;FEM;SG	PROPN
neznámy	bruk	neznámy	bruk	ADJ;ANIM;NOM;MASC;SG	PROPN
križovatka	menyeberang	križovatko	menseberang	N;NOM;FEM;SG	V;SG;ACT
križovatka	crossing	križovatko	crossing	N;NOM;FEM;SG	PROPN
križovatka	melintas	križovatko	menlintas	N;NOM;FEM;SG	V;SG;ACT
križovatka	junction	križovatko	junction	N;NOM;FEM;SG	PROPN
spôsobiť	penyebab	spôsobiť	pensebab	V;PFV;POS;NFIN	N;SG
spôsobiť	sebab	spôsobiť	sebab	V;PFV;POS;NFIN	CONJ;SG
spôsobiť	cause	spôsobiť	cause	V;PFV;POS;NFIN	PROPN
grant	kabulkan	grant	kabulkan	N;ANIM;NOM;MASC;SG	V;SG;ACT
grant	grant	grant	grant	N;ANIM;NOM;MASC;SG	PROPN
výmena	exchange	výmena	exchange	N;NOM;FEM;SG	PROPN
výmena	swap	výmena	swap	N;NOM;FEM;SG	PROPN
vstupe	inlet	vstup	inlet	N;INAN;NOM;MASC;SG	PROPN
zachovanie	melestarikan	zachovanie	melestarikan	N;NOM;NEUT;SG	V;SG;ACT
zachovanie	memelihara	zachovanie	menpelihara	N;NOM;NEUT;SG	V;SG;ACT
domáca	indoor	domáci	indoor	ADJ;NOM;FEM;SG	PROPN
domáca	prt	domáci	prt	ADJ;NOM;FEM;SG	PROPN
domáca	domestik	domáci	domestik	ADJ;NOM;FEM;SG	N;SG
domáca	home	domáci	home	ADJ;NOM;FEM;SG	PROPN
domáca	rumah	domáci	rumah	ADJ;NOM;FEM;SG	N;SG
domáca	pulang	domáci	pulang	ADJ;NOM;FEM;SG	V;SG;ACT
domáca	beranda	domáci	beranda	ADJ;NOM;FEM;SG	
oka	oka	oko	oka	N;GEN;NEUT;SG	PROPN
oka	eye	oko	eye	N;GEN;NEUT;SG	PROPN
explorer	explorer	explorer	explorer	N;NOM;MASC;SG	PROPN
zrušený	membatalkan	zrušený	menbatalkan	ADJ;INAN;NOM;MASC;SG	V;SG;ACT
zrušený	dibatalkan	zrušený	dibatalkan	ADJ;INAN;NOM;MASC;SG	V;SG;PASS
zrušený	batalkan	zrušený	batalkan	ADJ;INAN;NOM;MASC;SG	V;SG;ACT
zrušený	membatalkan	zrušený	menbatalkan	ADJ;INAN;NOM;MASC;SG	V;SG;ACT
zrušený	dibatalkan	zrušený	dibatalkan	ADJ;INAN;NOM;MASC;SG	V;SG;PASS
dominik	dominik	dominik	dominik	N;ANIM;NOM;MASC;SG	PROPN
dominik	dominic	dominik	dominic	N;ANIM;NOM;MASC;SG	PROPN
horváth	horváth	horvath	horváth	PROPN;ANIM;NOM;MASC;SG	PROPN
horváth	horvath	horvath	horvath	PROPN;ANIM;NOM;MASC;SG	N
študent	student	študent	student	N;ANIM;NOM;MASC;SG	PROPN
duch	ghost	duch	ghost	N;ANIM;NOM;MASC;SG	PROPN
duch	ruh	duch	ruh	N;ANIM;NOM;MASC;SG	PROPN;SG
duch	spirit	duch	spirit	N;ANIM;NOM;MASC;SG	PROPN
čestný	terhormat	čestný	terhormat	ADJ;ANIM;NOM;MASC;SG	ADJ;RL;SG
pľúc	paru	pľúca	paru	N;GEN;NEUT;PL	PROPN;SG
pľúc	lung	pľúca	lung	N;GEN;NEUT;PL	PROPN
pľúc	paru	pľúca	paru	N;GEN;NEUT;PL	PROPN;SG
stupne	derajat	stupeň	derajat	N;INAN;NOM;MASC;PL	N;SG
lokálne	local	lokálny	local	ADJ;NOM;NEUT;SG	PROPN
miller	miller	miller	miller	PROPN;ANIM;NOM;MASC;SG	PROPN
hit	ramaikan	hit	ramaikan	N;INAN;NOM;MASC;SG	V;SG;ACT
hit	memukul	hit	menpukul	N;INAN;NOM;MASC;SG	V;SG;ACT
zobraziť	tampilan	zobraziť	tampilan	V;PFV;POS;NFIN	N;SG
zobraziť	tampilan	zobraziť	tampilan	V;PFV;POS;NFIN	N;SG
zobraziť	display	zobraziť	display	V;PFV;POS;NFIN	N
zobraziť	show	zobraziť	show	V;PFV;POS;NFIN	PROPN
zobraziť	pertunjukan	zobraziť	pertunjukan	V;PFV;POS;NFIN	N;SG
zadná	rear	zadný	rear	ADJ;NOM;FEM;SG	PROPN
zadná	belakang	zadný	belakang	ADJ;NOM;FEM;SG	N;SG
belgický	belgia	belgický	belgia	ADJ;ANIM;NOM;MASC;SG	PROPN;SG
juniorov	yunior	junior	yunior	N;INAN;GEN;MASC;PL	PROPN
juniorov	juniors	junior	juniors	N;INAN;GEN;MASC;PL	PROPN
wayne	wayne	wayne	wayne	PROPN;ANIM;NOM;MASC;SG	PROPN
vietor	wind	vietor	wind	N;INAN;NOM;MASC;SG	PROPN
obyčajná	ordinary	obyčajný	ordinary	ADJ;NOM;FEM;SG	PROPN
ekonomický	perekonomian	ekonomický	perekonomian	ADJ;ANIM;NOM;MASC;SG	N;SG
ekonomický	ekonomi	ekonomický	ekonomi	ADJ;ANIM;NOM;MASC;SG	N;SG
land	daratan	land	daratan		N;SG
land	tanah	land	tanah		N;SG
land	land	land	land		PROPN
stephan	stephan	stephan	stephan	N;ANIM;NOM;MASC;SG	PROPN
zlom	break	zlom	break	N;INS;NEUT;SG	PROPN
zlom	jahat	zlom	jahat	N;INS;NEUT;SG	ADJ;SG
zlom	evil	zlom	evil	N;INS;NEUT;SG	PROPN
goya	goya	goya	goya	PROPN;ANIM;NOM;MASC;SG	PROPN
takých	such	taký	such	DET;ANIM;GEN;MASC;PL	PROPN
odstránenie	buang	odstránenie	buang	N;NOM;NEUT;SG	PROPN;SG;ACT
odstránenie	hapus	odstránenie	hapus	N;NOM;NEUT;SG	PROPN;SG
odstránenie	menghapus	odstránenie	menhapus	N;NOM;NEUT;SG	V;SG;ACT
odstránenie	hilangkan	odstránenie	hilangkan	N;NOM;NEUT;SG	V;SG;ACT
trance	trans	trianec	trans	N;INAN;NOM;MASC;SG	PROPN
nórsky	norwegia	nórsk	norwegia	ADJ;ANIM;NOM;MASC;SG	PROPN
relácie	sesi	relácia	sesi	N;NOM;FEM;PL	N;SG
relácie	memperlihatkan	relácia	menperlihatkan	N;NOM;FEM;PL	V;SG;ACT
relácie	menunjukkan	relácia	mentunjukkan	N;NOM;FEM;PL	V;SG;ACT
relácie	menampilkan	relácia	mentampilkan	N;NOM;FEM;PL	V;SG;ACT
relácie	pertunjukan	relácia	pertunjukan	N;NOM;FEM;PL	N;SG
mont	mont	mont	mont	PROPN;ANIM;NOM;MASC;SG	PROPN
vzal	took	vziať	took	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	PROPN
sezón	seasons	sezón	seasons	N;GEN;FEM;PL	PROPN
sezón	musim	sezón	musim	N;GEN;FEM;PL	N;SG
sekundy	detik	sekunda	detik	N;NOM;FEM;PL	N;SG
vysiela	siaran	vysieť	siaran	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
pedro	pedro	pedro	pedro	PROPN;ANIM;NOM;MASC;SG	PROPN
duchovný	spiritual	duchovný	spiritual	ADJ;ANIM;NOM;MASC;SG	N
duchovný	rohani	duchovný	rohani	ADJ;ANIM;NOM;MASC;SG	N;SG
výhra	win	výhra	win	N;NOM;FEM;SG	PROPN
výhra	menang	výhra	menang	N;NOM;FEM;SG	;SG
výhra	menangkan	výhra	mentangkan	N;NOM;FEM;SG	V;SG;ACT
výhra	memenangkan	výhra	menmenangkan	N;NOM;FEM;SG	V;SG;ACT
výhra	menang	výhra	menang	N;NOM;FEM;SG	;SG
odchádza	dedaunan	odchádzať	dedaunan	V;IPFV;IND;SG;3;POS;PRS;FIN	N
odchádza	daun	odchádzať	daun	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
odchádza	leaving	odchádzať	leaving	V;IPFV;IND;SG;3;POS;PRS;FIN	PROPN
iron	besi	iron	besi	PROPN;ANIM;NOM;MASC;SG	N;SG
iron	iron	iron	iron	PROPN;ANIM;NOM;MASC;SG	PROPN
esa	esa	esa	esa	PROPN;ANIM;NOM;MASC;SG	PROPN;SG
myslí	qii	myslieť	qii	V;IPFV;IND;SG;3;POS;PRS;FIN	PROPN
hydra	hydra	hydra	hydra	N;NOM;FEM;SG	PROPN
ndr	gdr	ndr	gdr		PROPN
plánov	rencana	plán	rencana	N;INAN;GEN;MASC;PL	N;SG
okom	eye	oko	eye	ADV	PROPN
okom	mata	oko	mata	ADV	N;SG
nikolajevič	nikolaevich	nikolajevič	nikolaevich	N;ANIM;NOM;MASC;SG	PROPN
kapitoly	bab	kapitola	bab	N;NOM;FEM;PL	N;SG
konečná	final	konečný	final	ADJ;NOM;FEM;SG	N
pripojené	lampirkan	pripojený	lampirkan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;ACT
pripojené	terlampir	pripojený	terlampir	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N
pripojené	dilampirkan	pripojený	dilampirkan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
pripojené	terhubung	pripojený	terhubung	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
pripojené	terkoneksi	pripojený	terkoneksi	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
pripojené	tersambung	pripojený	tersambung	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
funkčné	fungsional	funkčný	fungsional	ADJ;NOM;NEUT;SG	N
bruno	bruno	bruno	bruno	PROPN;ANIM;NOM;MASC;SG	PROPN
prijať	adopsi	prijať	adopsi	V;PFV;POS;NFIN	N;SG
prijať	terima	prijať	terrima	V;PFV;POS;NFIN	N;SG;ACT
stavovce	vertebrates	stavovec	vertebrates	N;INAN;NOM;MASC;PL	PROPN
sólo	solo	sólo	solo	N;NOM;NEUT;SG	PROPN;SG
sns	sns	sen	sns		PROPN
právomoci	yuridiksi	právomoc	yuridiksi	N;NOM;FEM;PL	PROPN
právomoci	powers	právomoc	powers	N;NOM;FEM;PL	PROPN
rakúske	austria	rakúska	austria	N;NOM;FEM;PL	PROPN
papier	paper	papier	paper	N;INAN;NOM;MASC;SG	PROPN
otakar	otakar	otakar	otakar	PROPN;ANIM;NOM;MASC;SG	
pôda	land	pôda	land	N;NOM;FEM;SG	PROPN
bot	bot	bot	bot	PROPN;ANIM;VOC;MASC;SG	PROPN
bot	bot	bot	bot	PROPN;ANIM;VOC;MASC;SG	PROPN
