destinatari	آخذ.	destinatari	آخذ.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
butch	مردانہ	butch	مردانہ	N;MASC;SG	ADJ
guillotina	مقصلہ.	guillotí	مقصلہ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
infeliç	ناشاد.	infeliç	ناشاد.		PROPN;NOM;MASC;SG;3
infeliç	منحوس	infeliç	منحوس		N;SG
fax	مثل.	fax	مثل.		PROPN;NOM;MASC;SG;3
fax	نقل	fax	نقل		N;NOM;MASC;SG;3
clown	بدّھو	clown	بدّھو	N;MASC;SG	PROPN;NOM;MASC;SG;3
clown	دیہاتی	clown	دیہاتی	N;MASC;SG	ADJ
clown	گنوار.	clown	گنوار.	N;MASC;SG	PROPN;NOM;MASC;SG;3
duplica	مثنیٰ	duplicar	مثنیٰ	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
duplica	مشابہ	duplicar	مشابہ	V;IND;SG;3;PRS;FIN	ADJ
duplica	مثنیٰ	duplicar	مثنیٰ	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
duplica	مشابہ	duplicar	مشابہ	V;IND;SG;3;PRS;FIN	ADJ
duplica	نقل	duplicar	نقل	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
seminal	پھپھولا.	seminal	پھپھولا.	ADJ;SG	PROPN;NOM;MASC;SG;3
seminal	آبلہ	seminal	آبلہ	ADJ;SG	V;SG;V.PTCP;ACT
ermini	قاقم	ermini	قاقم	N;MASC;SG	
majestuosa	شاہانہ	majestuós	شاہانہ	ADJ;FEM;SG	N;NOM;MASC;SG;3
inflamables	التہابپذیر	inflamable	التہابپذیر	ADJ;PL	PROPN;NOM;MASC;SG;3
inflamables	آتشگیر	inflamable	آتشگیر	ADJ;PL	PROPN;NOM;MASC;SG;3
aixeta	کھٹاکا	aixeta	کھٹاکا	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
aixeta	ف	aixeta	ف	V;IND;SG;3;PRS;FIN	
aixeta	بھرنا.	aixeta	بھرنا.	V;IND;SG;3;PRS;FIN	
aixeta	دستک	aixeta	دستک	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
aixeta	کھٹاکا	aixeta	کھٹاکا	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
aixeta	ف	aixeta	ف	V;IND;SG;3;PRS;FIN	
aixeta	بھرنا.	aixeta	بھرنا.	V;IND;SG;3;PRS;FIN	
aixeta	نل	aixeta	نل	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
aixeta	دستک	aixeta	دستک	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
peristil	مندر	peristil	مندر	ADJ;SG	PROPN;NOM;MASC;SG;3
multicolor	رنگدار	multicolor	رنگدار		PROPN;NOM;MASC;SG;3
multicolor	رنگدار	multicolor	رنگدار		PROPN;NOM;MASC;SG;3
multicolor	رنگین	multicolor	رنگین		PROPN;NOM;MASC;SG;3
birdsong	چہچہا	birdsong	چہچہا	PROPN	
nociu	مضر	nociu	مضر	ADJ;MASC;SG	N;NOM;MASC;SG;3
gingebre	تحرک	gingebre	تحرک	N;MASC;SG	
gingebre	جذبہ.	gingebre	جذبہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
orbe	کرہ	orbe	کرہ		N;NOM;MASC;SG;3
nihilisme	ارتیابیت.	nihilisme	ارتیابیت.	N;MASC;SG	PROPN;NOM;MASC;SG;3
estoc	وراثت	estar	وراثت		N;NOM;MASC;SG;3
estoc	نژاد.	estar	نژاد.		PROPN;NOM;MASC;SG;3
estoc	پیوندی.	estar	پیوندی.		PROPN;NOM;MASC;SG;3
estoc	فرسودہ	estar	فرسودہ		ADJ
estoc	خاندان	estar	خاندان		N;NOM;MASC;SG;3
estoc	تیار	estar	تیار		ADJ
estoc	ترکاریاں	estar	ترکاری		N;NOM;MASC;PL;3
estoc	اصل	estar	اصل		ADJ
encaixada	مصافحہ	encaixat	مصافحہ	ADJ;FEM;SG;V.PTCP	N;NOM;MASC;SG;3
neologisme	تسکیک	neologisme	تسکیک	N;MASC;SG	PROPN;NOM;MASC;SG;3
quad	چوپرتہ.	quad	چوپرتہ.		PROPN;NOM;MASC;SG;3
quad	چوکور.	quad	چوکور.		PROPN;NOM;MASC;SG;3
vegetariana	سبزی	vegetarià	سبزی	ADJ;FEM;SG	N;NOM;FEM;SG;3
vegetariana	دودھ	vegetarià	دودھ	ADJ;FEM;SG	N;NOM;MASC;SG;3
vegetariana	دہی	vegetarià	دہی	ADJ;FEM;SG	
cistell	حرامی	cistell	حرامی	N;MASC;SG	ADJ
jolly	مرغوب	jolly	مرغوب	PROPN	ADJ
jolly	رسم.	jolly	رسم.	PROPN	PROPN;NOM;MASC;SG;3
jolly	رنگیلا	jolly	رنگیلا	PROPN	PROPN;NOM;MASC;SG;3
jolly	بجائے	jolly	بجائے	PROPN	PART;NEG
jolly	مگن	jolly	مگن	PROPN	
jolly	ضیافت	jolly	ضیافت	PROPN	N;NOM;MASC;SG;3
jolly	خوشگوار	jolly	خوشگوار	PROPN	ADJ
jolly	دعوت	jolly	دعوت	PROPN	N;NOM;FEM;SG;3
jolly	تقریب	jolly	تقریب	PROPN	N;NOM;FEM;SG;3
jolly	پچکارنا.	jolly	پچکارنا.	PROPN	V;MASC;SG;V.PTCP;ACT
jolly	بہت	jolly	بہت	PROPN	DET
desa	لعنت	desa	لعنت		N;NOM;FEM;SG;3
desa	پھٹکار	desa	پھٹک		V;SG;ACT
desa	لعنت	desa	لعنت		N;NOM;FEM;SG;3
desa	مگر	desa	مگر		CONJ
desa	پھٹکار	desa	پھٹک		V;SG;ACT
cohort	ساتھی	cohort	ساتھی		N;NOM;MASC;SG;3
cohort	رفیق	cohort	رفیق		PROPN;NOM;MASC;SG;3
maldestre	بھونڈا	maldestre	بھونڈا	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
maldestre	پھوہڑ.	maldestre	پھوہڑ.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
maldestre	بھونڈا	maldestre	بھونڈا	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
maldestre	پھوہڑ.	maldestre	پھوہڑ.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
maldestre	بھدّا	maldestre	بھدلا	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
graciós	شوروغوغا	graciós	شوروغوغا	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
eixam	ازدحام.	eixam	ازدحام		N;NOM;MASC;SG;3
eixam	ہجوم	eixam	ہجوم		N;NOM;MASC;SG;3
buy	خریداری	buy	خرید	PROPN	N;NOM;FEM;SG;3
buy	سودا	buy	سودا	PROPN	PROPN;NOM;MASC;SG;3
buy	خریدنا	buy	خرید	PROPN	V;SG;NFIN;ACT
buy	خریداری	buy	خرید	PROPN	N;NOM;FEM;SG;3
buy	سودا	buy	سودا	PROPN	PROPN;NOM;MASC;SG;3
malentès	ناراضگی.	malentès	ناراضگی.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
desafia	مقابلے	desafiar	مقابلہ	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
fraus	مکاّری	frau	مکاّری	N;MASC;PL	PROPN;NOM;MASC;SG;3
fraus	نقلی	frau	نقلی	N;MASC;PL	ADJ
fraus	جھوٹا	frau	جھوٹا	N;MASC;PL	PROPN;NOM;MASC;SG;3
mandra	آلکسی	mandra	آلکسی		PROPN;NOM;MASC;SG;3
mandra	کاہلی	mandra	کاہلی		N;NOM;MASC;SG;3
estabilitzador	توازن	estabilitzador	توازن	ADJ;MASC;SG	N;NOM;MASC;SG;3
escolàstic	تخمینی.	escolàstic	تخمینیؤ	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
escolàstic	اصول	escolàstic	اصول	ADJ;MASC;SG	N;NOM;MASC;SG;3
referencial	اشتہاری	referencial	اشتہاری	ADJ;SG	N;NOM;MASC;SG;3
tory	خصوصاً	tory	خصوصاً	ADJ;SG	ADV
crook	چالاک.	crook	چالاک.	PROPN	V;PFV;MASC;SG;V.PTCP;ACT
crook	چالاک	crook	چالاک	PROPN	ADJ;NOM;MASC;SG
crook	آنکڑہ.	crook	آنکڑہ.	PROPN	
crook	موڑ	crook	موڑ	PROPN	N;NOM;MASC;SG;3
crook	موڑنا	crook	موڑ	PROPN	V;NFIN;ACT
crook	ہک	crook	ہک	PROPN	
crook	ناکارہ	crook	ناکارہ	PROPN	ADJ
crook	غصیل.	crook	غصیل.	PROPN	
crook	پیچ	crook	پیچ	PROPN	V;SG;V.PTCP;ACT
crook	عیار	crook	عیار	PROPN	
crook	خم	crook	خم	PROPN	
crook	چالاک.	crook	چالاک.	PROPN	V;PFV;MASC;SG;V.PTCP;ACT
crook	چالاک	crook	چالاک	PROPN	ADJ;NOM;MASC;SG
crook	آنکڑہ.	crook	آنکڑہ.	PROPN	
crook	موڑ	crook	موڑ	PROPN	N;NOM;MASC;SG;3
crook	موڑنا	crook	موڑ	PROPN	V;NFIN;ACT
crook	ہک	crook	ہک	PROPN	
crook	ناکارہ	crook	ناکارہ	PROPN	ADJ
crook	غصیل.	crook	غصیل.	PROPN	
crook	پیچ	crook	پیچ	PROPN	V;SG;V.PTCP;ACT
crook	عیار	crook	عیار	PROPN	
crook	بل	crook	بل	PROPN	N;NOM;MASC;SG;3
crook	خم	crook	خم	PROPN	
cobriment	پوشش	cobriment	پوشش	N;MASC;SG	PROPN;NOM;MASC;SG;3
sàvia	انداز	savi	انداز	ADJ;FEM;SG	N;NOM;MASC;SG;3
sàvia	ذکی.	savi	ذکی.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
sàvia	طور	savi	طور	ADJ;FEM;SG	N;NOM;MASC;SG;3
sàvia	طرح	savi	طرح	ADJ;FEM;SG	N;NOM;MASC;SG;3
sàvia	درجہ.	savi	درجہ.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
sàvia	انداز	savi	انداز	ADJ;FEM;SG	N;NOM;MASC;SG;3
sàvia	فہیم	savi	فہیم	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
sàvia	ذکی.	savi	ذکی.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
sàvia	طور	savi	طور	ADJ;FEM;SG	N;NOM;MASC;SG;3
sàvia	طرح	savi	طرح	ADJ;FEM;SG	N;NOM;MASC;SG;3
sàvia	درجہ.	savi	درجہ.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
macabeus	مکابیات	macabeu	مکابی	ADJ;MASC;PL	N;NOM;MASC;PL;3
patch	ریزہ	patch	ریزہ		N;NOM;MASC;SG;3
patch	ٹوٹا	patch	ٹوٹا		V;PFV;MASC;SG;V.PTCP;ACT
patch	شاخسار.	patch	شاخسار.		PROPN;NOM;MASC;SG;3
patch	چپکنا.	patch	چپکنا.		V;MASC;PL;V.PTCP;ACT
obstetrícia	قبالت.	obstetrícia	قبالت.	N;FEM;SG	V;IPFV;MASC;SG;V.PTCP;ACT
imparcialitat	معادلت	imparcialitat	معادلت	N;FEM;SG	PROPN;NOM;MASC;SG;3
translúcid	شفاف.	translúcid	شفاف.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
turbulència	آشوب.	turbulència	آشوب.	N;FEM;SG	PROPN;NOM;MASC;SG;3
turbulència	اُبال	turbulència	اُبال	N;FEM;SG	PROPN;NOM;MASC;SG;3
turbulència	طوفان.	turbulència	طوفان.	N;FEM;SG	ADJ
turbulència	ہیجان.	turbulència	ہیجان.	N;FEM;SG	PROPN;NOM;MASC;SG;3
bloomsbury	مُدمّغ.	bloomsbury	مُدمّغ.		PROPN;NOM;MASC;SG;3
bloomsbury	دانشور	bloomsbury	دانشور		N;NOM;MASC;SG;3
juxtaposició	ہمدوشی	juxtaposició	ہمدوشی	N;FEM;SG	PROPN;NOM;MASC;SG;3
amulet	تعویذ.	amulet	تعویذ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
puntada	گرمانے	puntada	گرما	N;FEM;SG	V;NFIN
puntada	ترنگ	puntada	ترنگ	N;FEM;SG	PROPN;NOM;MASC;SG;3
venciment	چُنگی	venciment	چُنگی	N;MASC;SG	PROPN;NOM;MASC;SG;3
venciment	لازم	venciment	لازم	N;MASC;SG	
venciment	آنے	venciment	آ	N;MASC;SG	V;NFIN;ACT
venciment	ٹھیک	venciment	ٹھیک	N;MASC;SG	ADJ
venciment	منتظر	venciment	منتظر	N;MASC;SG	ADJ
venciment	استحقاقی	venciment	استحقاقی	N;MASC;SG	ADJ;NOM
venciment	پہنچنے	venciment	پہنچ	N;MASC;SG	V;ACC;NFIN
venciment	چُنگی	venciment	چُنگی	N;MASC;SG	PROPN;NOM;MASC;SG;3
venciment	لازم	venciment	لازم	N;MASC;SG	
venciment	آنے	venciment	آ	N;MASC;SG	V;NFIN;ACT
venciment	حق	venciment	حق	N;MASC;SG	PROPN;NOM;MASC;SG;3
venciment	ٹھیک	venciment	ٹھیک	N;MASC;SG	ADJ
venciment	منتظر	venciment	منتظر	N;MASC;SG	ADJ
venciment	استحقاقی	venciment	استحقاقی	N;MASC;SG	ADJ;NOM
venciment	پہنچنے	venciment	پہنچ	N;MASC;SG	V;ACC;NFIN
venciment	بلوغ	venciment	بلوغ	N;MASC;SG	
venciment	بلوغ	venciment	بلوغ	N;MASC;SG	
sucumbir	دبنا	sucumbir	دبنا	V;NFIN	PROPN;NOM;MASC;SG;3
moderador	معدل	moderador	معدل	N;MASC;SG	PROPN;NOM;MASC;SG;3
moderador	ثالث	moderador	ثالث	N;MASC;SG	PROPN;NOM;MASC;SG;3
moderador	حَکم.	moderador	حَکم.	N;MASC;SG	PROPN;NOM;MASC;SG;3
moderador	بچولیا	moderador	بچولیا	N;MASC;SG	PROPN;NOM;MASC;SG;3
esclavista	تھوک	esclavista	تھوک	ADJ;SG	
benelux	بلجیم	benelux	بلجیم	ADJ;SG	PROPN;NOM;MASC;SG;3
catapulta	غلیل	catapulta	غلیل	N;FEM;SG	
catapulta	گوپھن.	catapulta	گوپھن.	N;FEM;SG	PROPN;NOM;MASC;SG;3
catapulta	غلیل	catapulta	غلیل	N;FEM;SG	
catapulta	فلاخن	catapulta	فلاخن	N;FEM;SG	
catapulta	گوپھن.	catapulta	گوپھن.	N;FEM;SG	PROPN;NOM;MASC;SG;3
sentinel	نگہبان.	sentinel	نگہبان.		PROPN;NOM;MASC;SG;3
vulva	فرج	vulva	فرج	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
enderrocs	روڑی	enderroc	روڑی	N;MASC;PL	PROPN;NOM;MASC;SG;3
enderrocs	روڑے.	enderroc	روڑہ	N;MASC;PL	V;PL;FIN;ACT
capoll	پیلا.	capoll	پیلا.		PROPN;NOM;MASC;SG;3
capoll	کویا	capoll	کویا		PROPN;NOM;MASC;SG;3
avar	حریص.	avar	حریص.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
avar	ممسک	avar	ممسک	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
avar	حریص.	avar	حریص.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
avar	ممسک	avar	ممسک	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
avar	بخیل	avar	بخیل	ADJ;MASC;SG	
alfals	فصفصہ	alfals	فصفصہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
hun	لٹیرا.	hun	لٹیرا.		PROPN;NOM;MASC;SG;3
fuites	رسنے	fuita	رسنہ	N;FEM;PL	V;SG;V.PTCP;ACT
feldspat	فلسپار	feldspat	فلسپار	N;MASC;SG	PROPN;NOM;MASC;SG;3
feldspat	سوڈے	feldspat	سوڈے	N;MASC;SG	V;PFV;MASC;PL;V.PTCP;ACT
feldspat	پوٹاش	feldspat	پوٹاش	N;MASC;SG	PROPN;NOM;MASC;SG;3
cessa	بلاتوقف.	cessa	بلاتوقف.	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
cessa	بلاتوقف.	cessa	بلاتوقف.	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
clúster	اکٹھا	clúster	اکٹھا	N;MASC;SG	ADJ;NOM;MASC;SG
clúster	دَل	clúster	دَل	N;MASC;SG	
clúster	پرا	clúster	پرا	N;MASC;SG	V;SG;V.PTCP;ACT
clúster	غول	clúster	غول	N;MASC;SG	
clúster	جمگھٹا	clúster	جمگھٹا	N;MASC;SG	PROPN;NOM;MASC;SG;3
clúster	اکٹھا	clúster	اکٹھا	N;MASC;SG	ADJ;NOM;MASC;SG
clúster	دَل	clúster	دَل	N;MASC;SG	
clúster	پرا	clúster	پرا	N;MASC;SG	V;SG;V.PTCP;ACT
clúster	خوشہ	clúster	خوشہ	N;MASC;SG	
clúster	غول	clúster	غول	N;MASC;SG	
clúster	جمگھٹا	clúster	جمگھٹا	N;MASC;SG	PROPN;NOM;MASC;SG;3
canalitzacions	کریم	canalització	کریم	N;FEM;PL	PROPN;NOM;MASC;SG;3
desbordament	بھردینا.	desbordament	بھردینا.	N;MASC;SG	PROPN;NOM;MASC;SG;3
coacció	زبردستی.	coacció	زبردستی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
envellit	بوڑھا.	envellir	بوڑھا.	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
envellit	بوڑھا.	envellir	بوڑھا.	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
envellit	مُسِن	envellir	مُسِن	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fond	راغب	fond	راغب		ADJ
fond	نادانی	fond	نادانی		ADJ
fond	شیفتہ.	fond	شیفتہ.		PROPN;NOM;MASC;SG;3
esfínter	عاصرہ	esfínter	عاصرہ	N;MASC;SG	
dispensa	مقدر	dispensar	مقدر	V;IND;SG;3;IPFV;FIN	N;NOM;MASC;SG;3
cordial	دلی	cordial	دلی	ADJ;SG	PROPN;NOM;MASC;SG;3
cordial	مسکّن	cordial	مسکلن	ADJ;SG	PROPN;NOM;MASC;SG;3
cordial	قلبی	cordial	قلبی	ADJ;SG	PROPN;NOM;MASC;SG;3
racionalització	توجیہہ	racionalització	توجیہہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
reu	خطاکار	reu	خطاکار		PROPN;NOM;MASC;SG;3
reu	مجرم	reu	مجرم		N;NOM;MASC;SG;3
esvàstica	سواستیکا	esvàstic	سواستیکا	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
anonymous	مجہول	anonymou	مجہول	N;MASC;PL	N;NOM;MASC;SG;3
nitrós	نائٹروجنی	nitrós	نائٹروجنی	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
soldar	دھات	soldar	دھات	V;NFIN	N;NOM;MASC;SG;3
soldar	(	soldar	(	V;NFIN	
soldar	ٹانکا.	soldar	ٹانکا.	V;NFIN	
pòquer	لکڑی	pòquer	لکڑی		N;NOM;MASC;SG;3
registrador	مسجّل.	registrador	مسجّل.	N;MASC;SG	
relativisme	حق	relativisme	حق	N;MASC;SG	PROPN;NOM;MASC;SG;3
contradictori	اِبائی	contradictori	اِبائی	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
contradictori	تردیدی.	contradictori	تردیدی.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
antítesi	ضد.	antítesi	ضد.	N;FEM;SG	
decent	پاکیزہ.	decent	پاکیزہ.	ADJ;SG	PROPN;NOM;MASC;SG;3
decent	مناسب.	decent	مناسب.	ADJ;SG	PROPN;NOM;MASC;SG;3
decent	مخیّر	decent	مخیّر	ADJ;SG	PROPN;NOM;MASC;SG;3
decent	مہربان	decent	مہربان	ADJ;SG	PROPN;NOM;MASC;SG;3
tunica	۴	tunica	۴	N;FEM;SG	
drupa	نوائیہ.	drupa	نوائیہ.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
drupa	آڑو	drupa	آڑو	V;IND;SG;3;PRS;FIN	
navega	ڈنٹھل	navegar	ڈنٹھل	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
navega	چرنا.	navegar	چرنا.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
convertible	(	convertible	(	ADJ;SG	
elixir	اکسیر	elixir	اکسیر		PROPN;NOM;MASC;SG;3
safir	نیلم.	safir	نیلم.		PROPN;NOM;MASC;SG;3
covard	بزدل	covard	بزدل	ADJ;MASC;SG	
flinders	چھپٹیاں.	flinder	چھپٹی	ADJ;MASC;SG	V;FEM;PL;FIN;ACT
flinders	ٹکڑے	flinder	ٹکڑے	ADJ;MASC;SG	V;PFV;MASC;PL;V.PTCP;ACT
flinders	ریزے	flinder	ریزہ	ADJ;MASC;SG	N;NOM;MASC;SG;3
kohl	اَنجن	kohl	اَنجن	PROPN	
kohl	کحل	kohl	کحل	PROPN	
estructuralisme	ساختیات.	estructuralisme	ساختیات.	N;MASC;SG	ADJ;NOM
oncologia	سلعیات	oncologia	سلعیات	N;FEM;SG	N;NOM;MASC;PL;3
glotal	حنجری	glotal	حنجری	ADJ;SG	PROPN;NOM;MASC;SG;3
almàssera	غلہ	almàssera	غلہ	ADJ;FEM;SG	N;NOM;MASC;SG;3
almàssera	مارنا	almàssera	مار	ADJ;FEM;SG	V;MASC;SG;NFIN;ACT
almàssera	لڑنا	almàssera	لڑنا	ADJ;FEM;SG	V;MASC;SG;NFIN;ACT
almàssera	پھینٹنا	almàssera	پھینٹنا	ADJ;FEM;SG	V;SG;NFIN;ACT
almàssera	دانے	almàssera	دا	ADJ;FEM;SG	N;NOM;MASC;SG;3
almàssera	بھڑنا.	almàssera	بھڑنا.	ADJ;FEM;SG	V;SG;NFIN;ACT
almàssera	مل.	almàssera	مل.	ADJ;FEM;SG	
annihilator	ہادم	annihilator	ہادم	N;MASC;SG	PROPN;NOM;MASC;SG;3
vegetarià	سبزی	vegetarià	سبزی	ADJ;MASC;SG	N;NOM;FEM;SG;3
vegetarià	دودھ	vegetarià	دودھ	ADJ;MASC;SG	N;NOM;MASC;SG;3
vegetarià	دہی	vegetarià	دہی	ADJ;MASC;SG	
imago	مثالیہ	imagar	مثالیہ	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
dissetena	سترھواں	dissetè	سترھواں	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
delphinium	نربسی.	delphinium	نربسی.		PROPN;NOM;MASC;SG;3
babe	معصوم	babe	معصوم		N;NOM;MASC;SG;3
ape	چمپانزی	ape	چمپانزی		PROPN;NOM;MASC;SG;3
degradant	رسوا	degradar	رسوا	V;V.MSDR	PROPN;NOM;MASC;SG;3
degradant	ذلیل	degradar	ذلیل	V;V.MSDR	ADJ
conserge	دربان.	conserge	دربان.	N;MASC;SG	PROPN;NOM;MASC;SG;3
orenga	نازبو	orenga	نازبو		PROPN;NOM;MASC;SG;3
simi	بوزنیہ.	simi	بوزنیہ.		PROPN;NOM;MASC;SG;3
simi	بندر	simi	بندر		PROPN;NOM;MASC;SG;3
persuasió	تشویق	persuasió	تشویق	N;FEM;SG	PROPN;NOM;MASC;SG;3
scorer	جیتنے	scorer	جیت		V;NFIN;ACT
abocat	کھلا	abocat	کھل	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
abocat	دائرہ	abocat	دائرہ	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
abocat	کھلا	abocat	کھل	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
abocat	دائرہ	abocat	دائرہ	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
professionalitat	لیاقت	professionalitat	لیاقت	N;FEM;SG	PROPN;NOM;MASC;SG;3
galió	بجرا.	galió	بجرا.	N;MASC;SG	
ero	قبل	ero	قبل	PROPN	ADP;NOM;MASC;SG;3
astringent	تند	astringent	تند	ADJ;SG	V;MASC;SG;ACT
enrich	قدر	enrich	قدر		;NOM;MASC;SG;3
enrich	خصوصیت	enrich	خصوصیت		N;NOM;MASC;SG;3
enrich	خوبی	enrich	خوبی		N;NOM;MASC;SG;3
enrich	قسم	enrich	قسم		N;NOM;MASC;SG;3
braçalet	ہتھکڑی	braçalet	ہتھکڑی	N;MASC;SG	ADJ
neutrí	نیوٹرینو	neutre	نیوٹرینو	N;MASC;SG	ADJ;NOM
mew	شکروں	mew	شکر		N;ACC;MASC;PL;3
mew	بند	mew	بند		ADJ
mew	کریزکریں.	mew	کریزکریں		V;IND;PL;3;FUT;FIN;ACT
baa	ممیانا	ba	ممیانا	N;FEM;SG	PROPN;NOM;MASC;SG;3
heterogeneïtat	تنوّع	heterogeneïtat	تنوّع	N;FEM;SG	PROPN;NOM;MASC;SG;3
heterogeneïtat	تباین	heterogeneïtat	تباین	N;FEM;SG	PROPN;NOM;MASC;SG;3
handicap	بندش	handicap	بندش		PROPN;NOM;MASC;SG;3
handicap	رکاوٹ	handicap	رکاوٹ		N;NOM;MASC;SG;3
terapeuta	معالج	terapeuta	معالج	N;MASC;SG	PROPN;NOM;MASC;SG;3
glamour	لُبھانا.	glamour	لُبھانا.		PROPN;NOM;MASC;SG;3
glamour	تزئین	glamour	تزئین		N;NOM;MASC;SG;3
glamour	رونق	glamour	رونق		N;NOM;MASC;SG;3
glamour	پُرکشش	glamour	پُرکشش		ADJ
glamour	جھمکڑا	glamour	جھمکڑا		PROPN;NOM;MASC;SG;3
cruixent	سجل.	cruixent	سجل.	ADJ;SG	PROPN;NOM;MASC;SG;3
cruixent	چست	cruixent	چست	ADJ;SG	
cruixent	کرارا	cruixent	کرارا	ADJ;SG	PROPN;NOM;MASC;SG;3
cruixent	خستہ.	cruixent	خستہ.	ADJ;SG	PROPN;NOM;MASC;SG;3
curi	کیوریم.	curi	کیوریم.		PROPN;NOM;MASC;SG;3
insegur	ٹھٹکتا	insegur	ٹھٹک	ADJ;MASC;SG	V;IPFV;MASC;SG;V.PTCP;ACT
insegur	جھجکتا	insegur	جھجک	ADJ;MASC;SG	V;IPFV;MASC;SG;V.PTCP;ACT
esclafar	عاجز	esclafar	عاجز	V;NFIN	N;NOM;MASC;SG;3
esclafar	پیسنا.	esclafar	پیسنا.	V;NFIN	PROPN;NOM;MASC;SG;3
esclafar	پیلنا.	esclafar	پیلنا.	V;NFIN	PROPN;NOM;MASC;SG;3
esclafar	بیلنا	esclafar	بیلنا	V;NFIN	PROPN;NOM;MASC;SG;3
divuitena	اٹھارواں	divuitè	اٹھارو	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
esquemàtica	مجازی.	esquemàtica	مجازی	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
melmelada	بھینچ	melmelat	بھینچ	N;FEM;SG	V;ACT
melmelada	رُبّ	melmelat	رُبّ	N;FEM;SG	PROPN;NOM;MASC;SG;3
melmelada	گھسانا	melmelat	گھسانا	N;FEM;SG	
melmelada	جام.	melmelat	جام.	N;FEM;SG	PROPN;NOM;MASC;SG;3
melmelada	ٹھونسنا	melmelat	ٹھونسنا	N;FEM;SG	PROPN;NOM;MASC;SG;3
melmelada	بھرنا.	melmelat	بھرنا.	N;FEM;SG	
melmelada	فشار	melmelat	فشار	N;FEM;SG	PROPN;NOM;MASC;SG;3
melmelada	دباؤ.	melmelat	دباؤ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
disquet	ناہموار.	disquet	ناہموار.	N;MASC;SG	ADJ
disquet	ڈھلمل	disquet	ڈھلمل	N;MASC;SG	PROPN;NOM;MASC;SG;3
arbrat	بن.	arbrat	بن.	ADJ;MASC;SG;V.PTCP	
arbrat	جنگل	arbrat	جنگل	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
