que	dat	que	dat	CONJ	PRO;3
sexuales	seks	sexual	seks	ADJ;PL	N;MASC+FEM;SG
sexuales	geslacht	sexual	geslacht	ADJ;PL	N;NEUT;SG
sexuales	sex	sexual	sex	ADJ;PL	N;MASC+FEM;SG
espalda	terug	espalda	terug	N;FEM;SG	ADV
espalda	ruggen	espalda	rug	N;FEM;SG	N;PL
signos	tekenen	signo	tekenen	N;MASC;PL	V;NFIN
noches	avond	noche	avond	N;FEM;PL	N;MASC+FEM;SG
noches	nacht	noche	nacht	N;FEM;PL	N;MASC+FEM;SG
noches	avondje	noche	avond	N;FEM;PL	N;NEUT;SG
estrecha	narrows	estrecho	narrow	ADJ;FEM;SG	N;MASC+FEM;SG
extraño	odd	extraño	odd	ADJ;MASC;SG	N;MASC+FEM;SG
extraño	strange	extraño	strang	ADJ;MASC;SG	N;MASC+FEM;SG
extraño	juffrouw	extraño	juffrouw	ADJ;MASC;SG	N;MASC+FEM;SG
extraño	miss	extraño	missen	ADJ;MASC;SG	N;MASC+FEM;SG
extraño	mejuffrouw	extraño	mejuffrouw	ADJ;MASC;SG	N;MASC+FEM;SG
extraño	missen	extraño	missen	ADJ;MASC;SG	V;NFIN
extraño	vreemdeling	extraño	vreemdeling	ADJ;MASC;SG	N;MASC+FEM;SG
determinada	vastbesloten	determinado	vastbesloten	ADJ;FEM;SG;V.PTCP	V;V.PTCP
cirugía	opereren	cirugía	opereren	N;FEM;SG	V;NFIN
cirugía	chirurgische	cirugía	chirurgisch	N;FEM;SG	ADJ
cirugía	chirurgisch	cirugía	chirurgisch	N;FEM;SG	ADJ
chinos	chinees	chino	chinees	N;MASC;PL	ADJ
chinos	chinese	chino	chinees	N;MASC;PL	ADJ
destruido	vernietigd	destruido	vernietigen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
destruido	vernietigde	destruido	vernietigen	ADJ;MASC;SG;V.PTCP	V;SG;PST;FIN
destruido	vernield	destruido	vernielen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
destruido	verwoest	destruido	verwoesten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
ayudante	plaatsvervangend	ayudante	plaatsvervangend	N;SG	V;V.PTCP
característico	kenmerkend	característico	kenmerken	ADJ;MASC;SG	V;V.PTCP
característico	kenmerk	característico	kenmerk	ADJ;MASC;SG	N;NEUT;SG
latin	latijnse	latin	Latijns	N	ADJ
latin	latijns	latin	latijn	N	ADJ
perfectamente	perfect	perfectamente	perfect	ADV	ADJ
diablo	duivels	diablo	duivel	N;MASC;SG	N;PL
viviendo	living	vivir	living	V;V.MSDR	N;MASC+FEM;SG
transferencia	overdragen	transferencia	overdragen	N;FEM;SG	V;NFIN
more	more	more	more		
more	meer	more	veel		PRO
intérpretes	vertolking	intérprete	vertolking	N;PL	N;MASC+FEM;SG
intérpretes	tolk	intérprete	tolk	N;PL	N;MASC+FEM;SG
intérpretes	vertaler	intérprete	vertaler	N;PL	N;MASC+FEM;SG
internos	stagiaires	interno	stagiaire	ADJ;MASC;PL	N;PL
internos	stagiair	interno	stagiair	ADJ;MASC;PL	N;MASC+FEM;SG
llena	full	lleno	full	ADJ;FEM;SG	N;MASC+FEM;SG
llena	vult	lleno	vullen	ADJ;FEM;SG	V;SG;PRS;FIN
llena	vullen	lleno	vullen	ADJ;FEM;SG	V;NFIN
llena	vul	lleno	vul	ADJ;FEM;SG	V;SG;PRS;FIN
llena	opvullen	lleno	opvullen	ADJ;FEM;SG	V;NFIN
alcohol	alcoholische	alcohol	alcoholisch	N;MASC;SG	ADJ
cubano	cubaanse	cubano	cubaans	N;MASC;SG	ADJ
cubano	cubaans	cubano	cubaans	N;MASC;SG	ADJ
rodeado	omringd	rodeado	omringen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
rodeado	omsingeld	rodeado	omsingelen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
rodeado	omgeven	rodeado	omgeven	ADJ;MASC;SG;V.PTCP	V;V.PTCP
rodeado	omringt	rodeado	omringen	ADJ;MASC;SG;V.PTCP	V;SG;PRS;FIN
destacadas	highlights	destacado	highlights	ADJ;FEM;PL;V.PTCP	N;MASC+FEM;SG
destacadas	hoogtepunten	destacado	hoogtepunt	ADJ;FEM;PL;V.PTCP	N;PL
destacadas	uitgelicht	destacado	uitlichten	ADJ;FEM;PL;V.PTCP	V;V.PTCP
destacadas	uitgelichte	destacado	uitlichten	ADJ;FEM;PL;V.PTCP	V;V.PTCP
destacadas	aanbevolen	destacado	aanbevelen	ADJ;FEM;PL;V.PTCP	V;V.PTCP
inspirado	inspirerend	inspirado	inspireren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
inspirado	geïnspireerd	inspirado	inspireren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
inspirado	geïnspireerde	inspirado	inspireren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
subir	upload	subir	upload	V;NFIN	N;MASC+FEM;SG
subir	klim	subir	klim	V;NFIN	N;MASC+FEM;SG
urbanos	urban	urbano	urban	ADJ;MASC;PL	N;MASC+FEM;SG
iniciales	initialen	inicial	initiaal	ADJ;PL	N;PL
alimento	levensmiddelen	alimento	levensmiddelen	N;MASC;SG	N;PL
alimento	eten	alimento	eten	N;MASC;SG	V;NFIN
alimento	voeden	alimento	voeden	N;MASC;SG	V;NFIN
corre	runs	correr	run	V;IND;SG;3;PRS;FIN	N;PL
corre	ren	correr	ren	V;IND;SG;3;PRS;FIN	N;MASC+FEM;SG
corre	run	correr	run	V;IND;SG;3;PRS;FIN	N;MASC+FEM;SG
light	lichte	light	licht	N	ADJ
protesta	protesten	protesta	protest	N;FEM;SG	N;PL
protesta	protesteren	protesta	protesteren	N;FEM;SG	V;NFIN
ochenta	tachtig	ochenta	tachtig	N;MASC;PL	NUM
ochenta	eighty	ochenta	eighty	N;MASC;PL	N;MASC+FEM;SG
detener	halt	detener	halt	V;NFIN	ADJ
genética	genen	genético	gen	ADJ;FEM;SG	N;PL
genética	genetica	genético	genetica	ADJ;FEM;SG	N;MASC+FEM;SG
sufrido	leed	sufrido	lijden	ADJ;MASC;SG;V.PTCP	V;SG;PST;FIN
protestas	protest	protesta	protest	N;FEM;PL	N;NEUT;SG
protestas	protesteren	protesta	protesteren	N;FEM;PL	V;NFIN
protestas	protest	protesta	protest	N;FEM;PL	N;NEUT;SG
contratado	gecontracteerd	contratado	contracteren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
contratado	opgelopen	contratado	oplopen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
contratado	ingehuurd	contratado	inhuren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
contratado	aangenomen	contratado	aannemen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
contratado	gehuurd	contratado	huren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
correcta	corrigeren	correcto	corrigeren	ADJ;FEM;SG	V;NFIN
patricio	patrick	patricio	patrick	PROPN	N;MASC+FEM;SG
patricio	patricio	patricio	patricio	PROPN	N;MASC+FEM;SG
islandia	ijsland	islandia	ijsland	ADJ;FEM;SG	N;NEUT;SG
controversia	geschillen	controversia	geschil	N;FEM;SG	N;PL
controversia	betwisten	controversia	betwisten	N;FEM;SG	V;NFIN
controversia	controverse	controversia	controvers	N;FEM;SG	ADJ
orlando	orlando	orlar	orlando	V;V.MSDR	N;MASC+FEM;SG
anillos	rings	anillo	rings	N;MASC;PL	N;MASC+FEM;SG
arenas	arenas	arena	arenas	N;FEM;PL	N;MASC+FEM;SG
arenas	sands	arena	sands	N;FEM;PL	N;MASC+FEM;SG
contribución	premies	contribución	premie	N;FEM;SG	N;PL
contribución	bijdragen	contribución	bijdrage	N;FEM;SG	N;PL
voluntarios	vrijwilliger	voluntario	vrijwillig	N;MASC;PL	N;MASC+FEM;SG
voluntarios	vrijwilliger	voluntario	vrijwillig	N;MASC;PL	N;MASC+FEM;SG
voluntarios	vrijwillig	voluntario	vrijwillig	N;MASC;PL	ADJ
vegetal	groente	vegetal	groente	ADJ;SG	N;MASC+FEM;SG
vegetal	groenten	vegetal	groent	ADJ;SG	N;PL
vegetal	plant	vegetal	plant	ADJ;SG	N;MASC+FEM;SG
transportes	vervoer	transporte	vervoer	N;MASC;PL	N;NEUT;SG
transportes	transport	transporte	transport	N;MASC;PL	N;NEUT;SG
transportes	vervoer	transporte	vervoer	N;MASC;PL	N;NEUT;SG
transportes	transport	transporte	transport	N;MASC;PL	N;NEUT;SG
domínguez	dominguez	domínguez	dominguez	PROPN	N;MASC+FEM;SG
domínguez	domínguez	domínguez	domínguez	PROPN	N;MASC+FEM;SG
horacio	horatio	horacio	horatio	PROPN	N;MASC+FEM;SG
horacio	horacio	horacio	horacio	PROPN	N;MASC+FEM;SG
horacio	horace	horacio	horace	PROPN	N;MASC+FEM;SG
distinciones	eert	distinción	eert	N;FEM;PL	V;SG;PRS;FIN
distinciones	onderscheid	distinción	onderscheid	N;FEM;PL	N;NEUT;SG
distinciones	onderscheid	distinción	onderscheid	N;FEM;PL	N;NEUT;SG
literalmente	letterlijk	literalmente	letterlijk	ADV	ADJ
gráfica	grafiek	gráfico	grafiek	ADJ;FEM;SG	N;MASC+FEM;SG
gráfica	grafiek	gráfico	grafiek	ADJ;FEM;SG	N;MASC+FEM;SG
gráfica	grafieken	gráfico	grafiek	ADJ;FEM;SG	N;PL
gráfica	graphics	gráfico	graphics	ADJ;FEM;SG	N;PL
emisiones	emissie	emisión	emissie	N;FEM;PL	N;MASC+FEM;SG
emisiones	uitstoot	emisión	uitstoot	N;FEM;PL	N;MASC+FEM;SG
emisiones	emissie	emisión	emissie	N;FEM;PL	N;MASC+FEM;SG
emisiones	uitstoot	emisión	uitstoot	N;FEM;PL	N;MASC+FEM;SG
supuestamente	zogenaamd	supuestamente	zogenaamd	ADV	ADJ
supuestamente	vermeend	supuestamente	vermenen	ADV	ADJ
supuestamente	vermoedelijk	supuestamente	vermoedelijk	ADV	ADJ
supuestamente	zogenaamd	supuestamente	zogenaamd	ADV	ADJ
supuestamente	vermeend	supuestamente	vermenen	ADV	ADJ
western	westelijk	western	westelijk	N;MASC;SG	ADJ
isaac	isaac	isaac	isaac	PROPN	N;MASC+FEM;SG
bosnia	bosnië	bosnia	bosnië	ADJ;FEM;SG	PROPN;NEUT;SG
químico	chemicus	químico	chemicus	ADJ;MASC;SG	N;MASC+FEM;SG
destinos	bestemming	destino	bestemming	N;MASC;PL	N;MASC+FEM;SG
reacciones	reactie	reacción	reactie	N;FEM;PL	N;MASC+FEM;SG
ponce	ponce	ponce	ponce	PROPN	N;MASC+FEM;SG
silvestre	silvestre	silvestre	silvestre	ADJ;SG	N;MASC+FEM;SG
silvestre	wilde	silvestre	willen	ADJ;SG	V;SG;PST;FIN
silvestre	sylvester	silvestre	sylvester	ADJ;SG	N;MASC+FEM;SG
gary	gary	gary	gary	PROPN	N;MASC+FEM;SG
ian	lan	ir	lan	PROPN	N;MASC+FEM;SG
ian	ian	ir	ian	PROPN	N;MASC+FEM;SG
hip	hip	hip	hip	N;MASC;SG	ADJ
hip	hippe	hip	hippe	N;MASC;SG	ADJ
escuchar	hoor	escuchar	hoor	V;NFIN	INTJ
catorce	fourteen	catorce	fourteen	N;FEM;PL	N;MASC+FEM;SG
catorce	veertien	catorce	veertien	N;FEM;PL	NUM
gráficos	grafisch	gráfico	grafisch	N;MASC;PL	ADJ
gráficos	grafische	gráfico	grafisch	N;MASC;PL	ADJ
gráficos	grafisch	gráfico	grafisch	N;MASC;PL	ADJ
ferrer	ferrer	ferrer	ferrer	PROPN	N;MASC+FEM;SG
taiwán	taiwan	taiwán	taiwan	N;MASC;SG	PROPN;NEUT;SG
taiwán	taiwanese	taiwán	taiwanees	N;MASC;SG	ADJ
taiwán	taiwanese	taiwán	taiwanees	N;MASC;SG	ADJ
natación	zwem	natación	zwem	N;FEM;SG	V;SG;PRS;FIN
natación	zwemmen	natación	zwemmen	N;FEM;SG	V;NFIN
natación	zwemmen	natación	zwemmen	N;FEM;SG	V;NFIN
anuncio	commerciële	anuncio	commerciel	N;MASC;SG	ADJ
anuncio	commercieel	anuncio	commercieel	N;MASC;SG	ADJ
azules	blue	azul	blue	ADJ;PL	N;MASC+FEM;SG
azules	blues	azul	blues	ADJ;PL	N;MASC+FEM;SG
flamenco	vlaams	flamenco	vlaam	N;MASC;SG	ADJ
flamenco	vlaamse	flamenco	vlaams	N;MASC;SG	ADJ
cálculo	berekenen	cálculo	berekenen	N;MASC;SG	V;NFIN
cálculo	berekeningen	cálculo	berekening	N;MASC;SG	N;PL
orange	oranje	orange	oranje	N;SG	ADJ
quebec	quebec	quebec	quebec	PROPN	N;MASC+FEM;SG
lorena	lotharingen	lorena	lotharing	N;FEM;SG	N;PL
entrevistas	interview	entrevista	interview	N;FEM;PL	N;NEUT;SG
entrevistas	sollicitatiegesprek	entrevista	sollicitatiegesprek	N;FEM;PL	N;NEUT;SG
entrevistas	sollicitatie	entrevista	sollicitatie	N;FEM;PL	N;MASC+FEM;SG
entrevistas	interviewen	entrevista	interviewen	N;FEM;PL	V;NFIN
futura	toekomst	futuro	toekomst	ADJ;FEM;SG	N;MASC+FEM;SG
conduce	drive	conducir	drive	V;IND;SG;3;PRS;FIN	N;MASC+FEM;SG
bibliotecas	bibliotheek	biblioteca	bibliotheek	N;FEM;PL	N;MASC+FEM;SG
propietarios	eigenaar	propietario	eigenaar	N;MASC;PL	N;MASC+FEM;SG
propietarios	baasje	propietario	baas	N;MASC;PL	N;NEUT;SG
hierba	kruiden	hierba	kruid	N;FEM;SG	N;PL
responsables	verantwoord	responsable	verantwoorden	N;PL	V;V.PTCP
responsables	verantwoordelijke	responsable	verantwoordelijk	N;PL	ADJ
responsables	verantwoordelijk	responsable	verantwoordelijk	N;PL	ADJ
convenciones	conventie	convención	conventie	N;FEM;PL	N;MASC+FEM;SG
convenciones	verdrag	convención	verdrag	N;FEM;PL	N;NEUT;SG
convenciones	verdragen	convención	verdragen	N;FEM;PL	V;NFIN
extremadamente	extreem	extremadamente	extreem	ADV	ADJ
toca	tap	tocar	tap	V;IND;SG;3;PRS;FIN	N;MASC+FEM;SG
cubana	cubaan	cubano	cubaan	ADJ;FEM;SG	N;MASC+FEM;SG
hernán	hernán	hernán	hernen	PROPN	N;MASC+FEM;SG
hablan	spreek	hablar	spreken	V;IND;PL;3;PRS;FIN	V;SG;PRS;FIN
químicos	chemisch	químico	chemisch	N;MASC;PL	ADJ
rechazó	weigerden	rechazar	weigeren	V;IND;SG;3;PST;FIN	V;PL;PST;FIN
publicadas	gepubliceerd	publicado	publiceren	ADJ;FEM;PL;V.PTCP	V;V.PTCP
publicadas	verschenen	publicado	verschijnen	ADJ;FEM;PL;V.PTCP	V;V.PTCP
publicadas	gepubliceerde	publicado	publiceren	ADJ;FEM;PL;V.PTCP	V;V.PTCP
publicadas	uitgegeven	publicado	uitgeven	ADJ;FEM;PL;V.PTCP	V;V.PTCP
iniciado	ingeleid	iniciado	inleiden	ADJ;MASC;SG;V.PTCP	V;V.PTCP
iniciado	geïnitieerd	iniciado	enitiëren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
iniciado	gestart	iniciado	starten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
iniciado	begonnen	iniciado	beginnen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
iniciado	gestart	iniciado	starten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
iniciado	begon	iniciado	beginnen	ADJ;MASC;SG;V.PTCP	V;SG;PST;FIN
iniciado	opgestart	iniciado	opstarten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
iniciado	begonnen	iniciado	beginnen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
manifiesto	manifesteren	manifiesto	manifesteren	N;MASC;SG	V;NFIN
centímetros	inch	centímetro	inch	N;MASC;PL	N;MASC+FEM;SG
centímetros	centimeter	centímetro	centimeter	N;MASC;PL	N;MASC+FEM;SG
revuelta	rellen	revuelta	rel	N;FEM;SG	N;PL
regulares	stamgasten	regular	stamgast	ADJ;PL	N;PL
suyo	uwe	suyo	uw	DET;MASC;SG;3	N;MASC+FEM;SG
carlo	carlo	carlo	carlo	PROPN	N;MASC+FEM;SG
bello	bello	bello	bello	ADJ;MASC;SG	N;MASC+FEM;SG
arreglos	regeling	arreglo	regeling	N;MASC;PL	N;MASC+FEM;SG
arreglos	arrangement	arreglo	arrangement	N;MASC;PL	N;NEUT;SG
esencial	essentials	esencial	essential	ADJ;SG	N;PL
nombramiento	nomineren	nombramiento	nomineren	N;MASC;SG	V;NFIN
abreviado	verkorte	abreviado	verkorten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
abreviado	ingekort	abreviado	inkorten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
abreviado	afgekort	abreviado	afkorten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
abreviado	verkorte	abreviado	verkorten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
abreviado	verkort	abreviado	verkorten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
esquema	contouren	esquema	contour	N;MASC;SG	N;PL
esquema	schematisch	esquema	schematisch	N;MASC;SG	ADJ
esquema	schematische	esquema	schematisch	N;MASC;SG	ADJ
piratas	piraat	pirata	piraat	N;PL	N;MASC+FEM;SG
dato	gegevens	dato	gegeven	N;MASC;SG	N;PL
faro	vuurtoren	faro	vuurtor	N;MASC;SG	N;PL
jon	jon	jon	jon	PROPN	PROPN;MASC+FEM;SG
phil	phil	phil	phil	PROPN	PROPN;MASC+FEM;SG
especializado	specialist	especializado	specialist	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
especializado	gespecialiseerd	especializado	gespecialiseerd	ADJ;MASC;SG;V.PTCP	V;V.PTCP
especializado	gespecialiseerd	especializado	gespecialiseerd	ADJ;MASC;SG;V.PTCP	V;V.PTCP
especializado	gespecialiseerd	especializado	gespecialiseerd	ADJ;MASC;SG;V.PTCP	V;V.PTCP
asignado	toegewezen	asignar	toewijzen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
asignado	toegewezen	asignar	toewijzen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
producidos	produceerde	producido	produceren	ADJ;MASC;PL;V.PTCP	V;SG;PST;FIN
producidos	geproduceerd	producido	produceren	ADJ;MASC;PL;V.PTCP	V;V.PTCP
producidos	geproduceerde	producido	produceren	ADJ;MASC;PL;V.PTCP	V;V.PTCP
separados	gescheiden	separado	scheiden	ADJ;MASC;PL;V.PTCP	V;V.PTCP
separados	gescheiden	separado	scheiden	ADJ;MASC;PL;V.PTCP	V;V.PTCP
omar	omar	omar	omar	PROPN	N;MASC+FEM;SG
descanso	breken	descanso	breken	N;MASC;SG	V;NFIN
descanso	uitrusten	descanso	uitrusten	N;MASC;SG	V;NFIN
descanso	rusten	descanso	rusten	N;MASC;SG	V;NFIN
sinónimo	synoniem	sinónimo	synoniem	ADJ;MASC;SG	N;NEUT;SG
sinónimo	synoniem	sinónimo	synoniem	ADJ;MASC;SG	N;NEUT;SG
sinónimo	synoniemen	sinónimo	synoniem	ADJ;MASC;SG	N;PL
violación	verkrachtingen	violación	verkrachting	N;FEM;SG	N;PL
violación	verkracht	violación	verkrachten	N;FEM;SG	V;V.PTCP
violación	verkrachten	violación	verkrachten	N;FEM;SG	V;NFIN
desempeño	prestaties	desempeño	prestatie	N;MASC;SG	N;PL
clemente	clemente	clemente	clement	PROPN	N;MASC+FEM;SG
clemente	clement	clemente	clement	PROPN	N;MASC+FEM;SG
platos	kenteken	plato	kenteken	N;MASC;PL	N;NEUT;SG
platos	afwas	plato	afwas	N;MASC;PL	N;MASC+FEM;SG
débil	zwakken	débil	zwak	ADJ;SG	V;NFIN
vidrio	glazen	vidrio	glas	N;MASC;SG	N;PL
casarse	trouwen	casarse	trouwen		V;NFIN
casarse	trouw	casarse	trouw		ADJ
reseña	reviews	reseñar	review	N;FEM;SG	N;PL
reseña	beoordelingen	reseñar	beoordeling	N;FEM;SG	N;PL
reseña	recensies	reseñar	recensie	N;FEM;SG	N;PL
desarrollada	ontwikkelden	desarrollado	ontwikkelen	ADJ;FEM;SG;V.PTCP	V;PL;PST;FIN
desarrollada	ontwikkelde	desarrollado	ontwikkelen	ADJ;FEM;SG;V.PTCP	V;SG;PST;FIN
desarrollada	ontwikkeld	desarrollado	ontwikkelen	ADJ;FEM;SG;V.PTCP	V;V.PTCP
valdés	valdes	valdés	valde	N;MASC;SG	N;PL
free	free	freer	free	N	
free	vrij	freer	vrij	N	ADJ
free	gratis	freer	gratis	N	ADJ
derivados	derivaten	derivado	derivaat	ADJ;MASC;PL;V.PTCP	N;PL
derivados	derivaat	derivado	derivaat	ADJ;MASC;PL;V.PTCP	N;NEUT;SG
derivados	afgeleid	derivado	afleiden	ADJ;MASC;PL;V.PTCP	V;V.PTCP
derivados	afgeleide	derivado	afleiden	ADJ;MASC;PL;V.PTCP	V;V.PTCP
vivos	levend	vivo	leven	ADJ;MASC;PL	V;V.PTCP
gerardo	gérard	gerardo	gérard	PROPN	N;MASC+FEM;SG
gerardo	gerhard	gerardo	hareren	PROPN	PROPN;MASC+FEM;SG
gerardo	gerardo	gerardo	gerardo	PROPN	N;MASC+FEM;SG
gerardo	gerard	gerardo	rarden	PROPN	N;MASC+FEM;SG
australiano	australisch	australiano	australisch	N;MASC;SG	ADJ
australiano	australische	australiano	australisch	N;MASC;SG	ADJ
ascendido	gepromoot	ascendido	gepromoot	ADJ;MASC;SG;V.PTCP	V;V.PTCP
ascendido	gepromoveerd	ascendido	promoveren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
ascendido	opgestegen	ascendido	opstijgen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
dimensión	afmetingen	dimensión	afmeting	N;FEM;SG	N;PL
atentado	attack	atentado	attack	N;MASC;SG	
atentado	aanvallen	atentado	aanval	N;MASC;SG	N;PL
atentado	bombardementen	atentado	bombardement	N;MASC;SG	N;PL
atentado	bombarderen	atentado	bombard	N;MASC;SG	V;NFIN
creía	geloofden	creer	geloven	V;IND;SG;3;IPFV;FIN	V;PL;PST;FIN
creía	geloofde	creer	geloven	V;IND;SG;3;IPFV;FIN	V;SG;PST;FIN
afganistán	afghaanse	afganistán	afghaans	N;MASC;SG	ADJ
perry	perry	perry	perry	PROPN	N;MASC+FEM;SG
heridas	letsel	herida	letsel	N;FEM;PL	N;NEUT;SG
heridas	gewonden	herida	gewond	N;FEM;PL	ADJ
diagnóstico	diagnoses	diagnóstico	diagnose	N;MASC;SG	N;PL
diagnóstico	diagnostische	diagnóstico	diagnostisch	N;MASC;SG	ADJ
montana	montana	montana	montana	ADJ;FEM;SG	N;MASC+FEM;SG
privados	prive	privado	prive	ADJ;MASC;PL;V.PTCP	N;MASC+FEM;SG
simultáneamente	gelijktijdige	simultáneamente	gelijktijdig	ADV	ADJ
simultáneamente	gelijktijdig	simultáneamente	gelijktijdig	ADV	ADJ
simultáneamente	gelijktijdig	simultáneamente	gelijktijdig	ADV	ADJ
intelectuales	intelligentsia	intelectual	intelligentsia	N;PL	N;MASC+FEM;SG
intelectuales	intellectuele	intelectual	intellectueel	N;PL	ADJ
intelectuales	intellectueel	intelectual	intellectueel	N;PL	ADJ
macho	mannelijk	macho	mannelijk	N;MASC;SG	ADJ
macho	mannelijke	macho	mannelijk	N;MASC;SG	ADJ
steven	steven	steven	steven	PROPN	N;PL
reemplazo	vervangen	reemplazo	vervangen	N;MASC;SG	V;V.PTCP
reemplazo	vervang	reemplazo	vervang	N;MASC;SG	V;SG;PRS;FIN
décimo	tenth	décimo	tenth	ADJ;MASC;SG	
setenta	seventy	setenta	seventy	N;MASC;PL	
setenta	zeventig	setenta	zeventig	N;MASC;PL	NUM
clasificaciones	klassement	clasificación	klassement	N;FEM;PL	N;NEUT;SG
clasificaciones	ranglijst	clasificación	ranglijst	N;FEM;PL	N;MASC+FEM;SG
viña	wijngaarden	viña	wijngaard		N;PL
viña	wijngaard	viña	wijngaard		N;MASC+FEM;SG
viña	wijnstokken	viña	wijnstok		N;PL
viña	viña	viña	viña		N;NEUT;SG
capas	lagen	capa	liggen	N;FEM;PL	V;PL;PST;FIN
capas	laag	capa	laag	N;FEM;PL	ADJ
capas	gelaagd	capa	lagen	N;FEM;PL	V;V.PTCP
capas	gelaagde	capa	gelaagd	N;FEM;PL	V;V.PTCP
interacción	interacties	interacción	interactie	N;FEM;SG	N;PL
murray	murray	murray	murray	PROPN	N;MASC+FEM;SG
permitido	toegestaan	permitido	toestaan	ADJ;MASC;SG;V.PTCP	V;V.PTCP
permitido	toegelaten	permitido	toelaten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
permitido	toegestane	permitido	toestaan	ADJ;MASC;SG;V.PTCP	V;V.PTCP
permitido	toegestaan	permitido	toestaan	ADJ;MASC;SG;V.PTCP	V;V.PTCP
permitido	toegelaten	permitido	toelaten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
permitido	toegestane	permitido	toestaan	ADJ;MASC;SG;V.PTCP	V;V.PTCP
jordi	jordi	jordi	jordi	PROPN	N;MASC+FEM;SG
jordi	joris	jordi	joris	PROPN	N;MASC+FEM;SG
jordi	george	jordi	georg	PROPN	N;MASC+FEM;SG
universitarios	universiteit	universitario	universiteit	N;MASC;PL	N;MASC+FEM;SG
persa	farsi	persa	farsi	N;MASC;SG	ADJ
persa	perzisch	persa	perzisch	N;MASC;SG	ADJ
persa	perzische	persa	perzisch	N;MASC;SG	ADJ
complejos	complexe	complejo	complex	N;MASC;PL	ADJ
complejos	complex	complejo	complex	N;MASC;PL	N;NEUT;SG
complejos	ingewikkeld	complejo	ingewikkeld	N;MASC;PL	ADJ
turco	turken	turco	turken	N;MASC;SG	N;PL
turco	turkse	turco	turks	N;MASC;SG	ADJ
turco	turks	turco	turk	N;MASC;SG	ADJ
convocado	bijeengeroepen	convocado	bijeengeroep	ADJ;MASC;SG;V.PTCP	V;V.PTCP
convocado	opgeroepen	convocado	oproepen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
convocado	ontboden	convocado	ontbieden	ADJ;MASC;SG;V.PTCP	V;V.PTCP
convocado	geroepen	convocado	roepen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
apartado	paragraaf	apartado	paragraaf	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
apartado	alinea	apartado	alinea	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
mineral	erts	mineral	erts	ADJ;SG	N;NEUT;SG
mineral	mineraal	mineral	mineraal	ADJ;SG	N;NEUT;SG
impulso	promoten	impulso	promoot	N;MASC;SG	V;NFIN
lectores	reader	lector	reader	N;MASC;PL	N;MASC+FEM;SG
lectores	lezer	lector	lezer	N;MASC;PL	N;MASC+FEM;SG
lectores	lezer	lector	lezer	N;MASC;PL	N;MASC+FEM;SG
castellana	castellana	castellano	castellana	ADJ;FEM;SG	N;MASC+FEM;SG
móviles	mobile	móvil	mobil	N;MASC;PL	N;MASC+FEM;SG
móviles	mobiel	móvil	mobiel	N;MASC;PL	ADJ
integra	integra	integrar	integra	V;IND;SG;3;PRS;FIN	N;MASC+FEM;SG
rotación	roteren	rotación	roteren	N;FEM;SG	V;NFIN
rotación	draaiend	rotación	draaien	N;FEM;SG	V;V.PTCP
rotación	draaien	rotación	draaien	N;FEM;SG	V;NFIN
rotación	roterende	rotación	roteren	N;FEM;SG	V;V.PTCP
dependiente	dochtermaatschappij	dependiente	dochtermaatschappij	ADJ;SG	N;MASC+FEM;SG
dependiente	filiaal	dependiente	filiaal	ADJ;SG	N;NEUT;SG
dependiente	dochteronderneming	dependiente	dochteronderneming	ADJ;SG	N;MASC+FEM;SG
curva	gebogen	curva	buigen	N;FEM;SG	V;V.PTCP
