پِنڈلی	shin	پِنڈلی	shin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تِلام	servitorii	تِلام	servitor	PROPN;NOM;MASC;SG;3	N;DEF;MASC;PL
تِلام	sclave	تِلام	sclavă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تِلام	sclavii	تِلام	sclavie	PROPN;NOM;MASC;SG;3	N;DEF;MASC;PL
تِلام	sclavi	تِلام	sclav	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
تلامِذہ	studenti	تلامِذہ	student	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
تلامِذہ	elevi	تلامِذہ	elev	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
تلامِذہ	studenți	تلامِذہ	student	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
تلامِذہ	elevii	تلامِذہ	elev	PROPN;NOM;MASC;SG;3	N;DEF;MASC;PL
تلامِذہ	elevi	تلامِذہ	elev	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
تلامِذہ	pupilele	تلامِذہ	pupil	PROPN;NOM;MASC;SG;3	N;DEF;FEM;PL
تلامِذہ	elevii	تلامِذہ	elev	PROPN;NOM;MASC;SG;3	N;DEF;MASC;PL
تلامِذہ	discipolii	تلامِذہ	discipol	PROPN;NOM;MASC;SG;3	N;DEF;MASC;PL
تلامِذہ	discipoli	تلامِذہ	discipol	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
تلاملی	nerăbdare	تلاملی	nerăbdare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلاملی	nerăbdarea	تلاملی	nerăbdare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلاوا	patrulă	تلاوا	patrulă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلاوا	patrula	تلاوا	patrulă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلاوا	patrulare	تلاوا	patrular	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلائو	tank	تلائو	tank	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلائو	rezervor	تلائو	rezervor	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلائو	tanc	تلائو	tanc	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلائو	lacul	تلائو	lac	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تلائو	lake	تلائو	lakă	PROPN;NOM;MASC;SG;3	PROPN
تلائو	lac	تلائو	lac	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلائو	pond	تلائو	pond	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلائو	balta	تلائو	baltă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلائو	iazul	تلائو	iaz	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تلائو	iaz	تلائو	iaz	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تُلائی	cântărire	تُلائی	cântărire	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تُلائی	cântărind	تُلائی	cântări	N;NOM;MASC;SG;3	V;V.MSDR
تِلبر	pătate	تِلبر	păta	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تِلبر	pătat	تِلبر	păta	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تِلبر	pătată	تِلبر	păta	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تلبُّس	pansament	تلبُّس	pansament	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلبُّس	dressing	تلبُّس	dressinge	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلبیس	fraude	تلبیس	fraudă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تلبیس	frauda	تلبیس	fraudă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلبیس	fraudă	تلبیس	fraudă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلبیس	personificare	تلبیس	personificare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلبیس	fraude	تلبیس	fraudă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تلبیس	frauda	تلبیس	fraudă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلبیس	fraudă	تلبیس	fraudă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلپٹ	pierdut	تلپٹ	pierdut	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تلپٹ	pierdute	تلپٹ	pierdut	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تلپٹ	pierdută	تلپٹ	pierde	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تلپٹ	lost	تلپٹ	lost	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلپٹ	distrusa	تلپٹ	distrus	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
تلپٹ	distruse	تلپٹ	distruge	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
تلپٹ	distrus	تلپٹ	distruge	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تلپٹ	distrusă	تلپٹ	distruge	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تلپٹ	ruinat	تلپٹ	ruina	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تلپٹ	ruinată	تلپٹ	ruina	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تلپٹ	irosite	تلپٹ	irosit	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تلپٹ	irosit	تلپٹ	irosi	PROPN;NOM;MASC;SG;3	V;MASC;SG;V.PTCP
تلچھٹ	drojdia	تلچھٹ	drojdie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تلچھٹ	sedimente	تلچھٹ	sediment	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تلچھٹ	refuza	تلچھٹ	refuza	N;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
تلچھٹ	refuză	تلچھٹ	refuza	N;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
تلچھٹ	drojdia	تلچھٹ	drojdie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تلچھٹ	sedimente	تلچھٹ	sediment	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تلچھٹ	refuza	تلچھٹ	refuza	N;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
تلچھٹ	refuză	تلچھٹ	refuza	N;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
تلخ	neplăcut	تلخ	neplăcut		ADJ;INDF;MASC;SG
تلخ	neplăcută	تلخ	neplăcut		ADJ;INDF;FEM;SG
تلخ	neplăcute	تلخ	neplăcut		ADJ;INDF;FEM;PL
تلخ	amare	تلخ	amar		ADJ;INDF;FEM;PL
تلخ	amară	تلخ	amar		ADJ;INDF;FEM;SG
تلخ	neplăcut	تلخ	neplăcut		ADJ;INDF;MASC;SG
تلخ	neplăcută	تلخ	neplăcut		ADJ;INDF;FEM;SG
تلخ	neplăcute	تلخ	neplăcut		ADJ;INDF;FEM;PL
تلخی	amărăciunea	تلخی	amărăciune	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تلخی	amărăciune	تلخی	amărăciune	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلخی	neplăceri	تلخی	neplăcere	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تلخیص	sumar	تلخیص	sumar	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلخیص	rezumatul	تلخیص	rezumat	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تلخیص	rezumat	تلخیص	rezumat	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلخیص	abstract	تلخیص	abstract	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تلخیص	abstractă	تلخیص	abstract	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تلخیص	sumar	تلخیص	sumar	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلخیص	rezumatul	تلخیص	rezumat	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تلخیص	rezumat	تلخیص	rezumat	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلذُّذ	încântare	تلذُّذ	încântare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلّڑ	stomacului	تلّڑ	stomac		N;DEF;MASC;SG
تلّڑ	stomacul	تلّڑ	stomac		N;DEF;MASC;SG
تلّڑ	stomac	تلّڑ	stomac		N;INDF;MASC;SG
تلّڑ	burtă	تلّڑ	burtă		N;INDF;FEM;SG
تلّڑ	burta	تلّڑ	burtă		N;DEF;FEM;SG
تلّڑ	belly	تلّڑ	belly		ADJ
تلطُّف	favoare	تلطُّف	favoare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلطُّف	bunătate	تلطُّف	bunătate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلطُّف	bunătatea	تلطُّف	bunătate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلطیف	înmuiere	تلطیف	înmuiere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلطیف	rafinament	تلطیف	rafinament	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلعُّب	sport	تلعُّب	sport	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلعُّب	sportul	تلعُّب	sport	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تلعُّب	distracție	تلعُّب	distracție	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلعُّب	distractiv	تلعُّب	distractiv	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تلعُّب	distractie	تلعُّب	distractie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلف	pierderi	تلف	pierdere	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تلف	pierderea	تلف	pierdere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تلف	pierdere	تلف	pierdere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلف	distrugere	تلف	distrugere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلف	distrugerea	تلف	distrugere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تلف	distrugeri	تلف	distrugere	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تلف	ruinat	تلف	ruina	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تلف	ruinată	تلف	ruina	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تلف	irosite	تلف	irosit	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تلف	irosit	تلف	irosi	N;NOM;MASC;SG;3	V;MASC;SG;V.PTCP
تلف	cheltuială	تلف	cheltuială	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلف	cheltuiala	تلف	cheltuială	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تلف	cheltuieli	تلف	cheltuială	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تلفُّظ	pronunție	تلفُّظ	pronunție	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلفی	moartea	تلفی	moarte	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تلفی	moarte	تلفی	moarte	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلفی	distrugere	تلفی	distrugere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلفی	distrugerea	تلفی	distrugere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تلفی	distrugeri	تلفی	distrugere	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تلفی	devastare	تلفی	devastare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلفیف	turlă	تلفیف	turlă		N;INDF;FEM;SG
تلفیق	interpolare	تلفیق	interpolare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلقّی	intalnire	تلقّی	intalnire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلقّی	întâlnirea	تلقّی	întâlnire	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلقّی	întâlnire	تلقّی	întâlnire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلقّی	omologare	تلقّی	omologare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلقّی	omologarea	تلقّی	omologare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلقّی	aprobarea	تلقّی	aprobare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلقّی	aprobare	تلقّی	aprobare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلقیح	fertilizare	تلقیح	fertilizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلقیح	polenizare	تلقیح	polenizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلقین	predau	تلقین	preda	N;NOM;FEM;SG;3	V;IND;PL;3;IPFV;FIN
تلقین	predare	تلقین	predare	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تلقین	convingere	تلقین	convingere	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تلک	până	تلک	până	PROPN;NOM;MASC;SG;3	ADP;ACC
تِلک	instalație	تِلک	instalație		N;INDF;FEM;SG
تِلک	montare	تِلک	montare		N;INDF;FEM;SG
تِلک	instalarea	تِلک	instalare		N;DEF;FEM;SG
تِلک	instalare	تِلک	instalare		N;INDF;FEM;SG
تِلک	sef	تِلک	sef		N;INDF;MASC;SG
تِلک	șef	تِلک	șef		N;INDF;MASC;SG
تِلک	consacrare	تِلک	consacrare		N;INDF;FEM;SG
تِلک	lider	تِلک	lider		N;INDF;MASC;SG
تِلک	conducător	تِلک	conducător		N;INDF;MASC;SG
تِلک	leader	تِلک	leader		N;INDF;MASC;SG
تِلک	liderul	تِلک	lider		N;DEF;MASC;SG
تِلک	zestrea	تِلک	zestri		N;DEF;FEM;SG
تِلک	zestre	تِلک	zestre		N;INDF;FEM;SG
تُللّی	flux	تُللّی	flux	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تُللّی	stream	تُللّی	strea	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تُللّی	flux	تُللّی	flux	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تُللّی	fluxul	تُللّی	flux	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تُللّی	debit	تُللّی	debit	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلم	sclavă	تلم	sclavă		ADJ;INDF;FEM;SG
تلم	sclava	تلم	sclavă		N;DEF;FEM;SG
تلم	sclav	تلم	sclav		N;INDF;MASC;SG
تلم	servitor	تلم	servitor		N;INDF;MASC;SG
تلم	slujitor	تلم	slujitor		N;INDF;MASC;SG
تلم	slugă	تلم	slugă		N;INDF;FEM;SG
تلم	servitoare	تلم	servitor		ADJ;INDF;FEM
تلم	servitorul	تلم	servitor		N;DEF;MASC;SG
تلم	captivi	تلم	captiv		ADJ;INDF;MASC;PL
تلم	captive	تلم	captiv		ADJ;INDF;FEM;PL
تلم	captivă	تلم	captivă		ADJ;INDF;FEM;SG
تلم	captiv	تلم	captiv		ADJ;INDF;MASC;SG
تلملی	nerăbdare	تلملی	nerăbdare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلملی	nerăbdarea	تلملی	nerăbdare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلمُود	talmud	تلمُود	talmud	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلمیح	aluzia	تلمیح	aluzie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تلمیذ	studentă	تلمیذ	studentă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلمیذ	elevă	تلمیذ	elevă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلمیذ	elev	تلمیذ	elev	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلمیذ	student	تلمیذ	student	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلمیذ	elevul	تلمیذ	elev	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تلمیذ	elev	تلمیذ	elev	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلمیذ	savant	تلمیذ	savant	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلوار	sabre	تلوار	sabră	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلوار	sabre	تلوار	sabră	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلوار	spadă	تلوار	spadă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلوار	sabia	تلوار	sabia	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلوار	sabie	تلوار	sabie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلوارباز	spadasin	تلوارباز	spadasin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلوُّث	poluare	تلوُّث	poluare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلوُّث	poluarea	تلوُّث	poluare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلوریا	spadasin	تلوریا	spadasin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلوریا	spadasin	تلوریا	spadasin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلویم	condamnare	تلویم	condamnare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلویم	condamnarea	تلویم	condamnare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلوین	colorant	تلوین	colorant	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلوین	coloranți	تلوین	colorant	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
تلوین	variația	تلوین	variație	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلوین	variație	تلوین	variație	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلّہ	pond	تلّہ	pond		N;INDF;MASC;SG
تلّہ	balta	تلّہ	baltă		N;DEF;FEM;SG
تلّہ	iazul	تلّہ	iaz		N;DEF;MASC;SG
تلّہ	iaz	تلّہ	iaz		N;INDF;MASC;SG
تلّہ	piscina	تلّہ	piscină		N;DEF;FEM;SG
تلّہ	biliard	تلّہ	biliard		N;INDF;MASC;SG
تلّہ	piscină	تلّہ	piscină		N;INDF;FEM;SG
تِلہا	uleios	تِلہا	uleios	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تلہُّف	lament	تلہُّف	lament	PROPN;NOM;MASC;SG;3	
تلئین	înmuiere	تلئین	înmuiere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلی	prăjite	تلی	prăjit	N;NOM;FEM;SG;3	ADJ;INDF;FEM;PL
تلے	dedesubt	تلا	dedesubt	N;NOM;MASC;SG;3	
تلے	dedesubt	تلا	dedesubt	N;NOM;MASC;SG;3	
تلے	subordonat	تلا	subordonat	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تلے	subordonate	تلا	subordonat	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تلے	subordonată	تلا	subordonat	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تلے	sub	تلا	sub	N;NOM;MASC;SG;3	ADP;ACC
تلے	dedesubt	تلا	dedesubt	N;NOM;MASC;SG;3	
تلے	dedesubt	تلا	dedesubt	N;NOM;MASC;SG;3	
تلے	subordonat	تلا	subordonat	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تلے	subordonate	تلا	subordonat	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تلے	subordonată	تلا	subordonat	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تِلیر	starling	تِلیر	starling	PROPN;NOM;MASC;SG;3	PROPN
تلَینڈُو	paginii	تلَینڈُو	pagină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلَینڈُو	pagina	تلَینڈُو	pagină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلَینڈُو	pagină	تلَینڈُو	pagină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلَینڈُو	sclavă	تلَینڈُو	sclavă	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تلَینڈُو	sclava	تلَینڈُو	sclavă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلَینڈُو	sclav	تلَینڈُو	sclav	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تماثُل	asemănare	تماثُل	asemănare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماثُل	asemănare	تماثُل	asemănare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماثُل	similitudine	تماثُل	similitudine	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماثُل	asemănare	تماثُل	asemănare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماچہ	palmă	تماچہ	palmă		N;INDF;FEM;SG
تماخِرہ	distracție	تماخِرہ	distracție	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماخِرہ	distractiv	تماخِرہ	distractiv	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تماخِرہ	distractie	تماخِرہ	distractie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماخِرہ	gluma	تماخِرہ	glumă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تماخِرہ	glumă	تماخِرہ	glumă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماخِرہ	banc	تماخِرہ	banc	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تمادی	durata	تمادی	durată	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تمادی	durată	تمادی	durată	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تمادی	prelungirea	تمادی	prelungire	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تمادی	perioadă	تمادی	perioadă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تمادی	perioada	تمادی	perioadă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تمازت	strălucire	تمازت	strălucire	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تماس	contact	تماس	contact		N;INDF;MASC;SG
تماس	contactează	تماس	contacta		V;IND;3;PRS;FIN
تماس	contactul	تماس	contact		N;DEF;MASC;SG
تماس	bond	تماس	bond		N;INDF;MASC;SG
تماس	atinge	تماس	atinge		V;IND;SG;3;PRS;FIN
تماس	touch	تماس	touch		N;INDF;MASC;SG
تماس	atingere	تماس	atingere		N;INDF;FEM;SG
تماس	conexiunea	تماس	conexiune		N;DEF;FEM;SG
تماس	conexiune	تماس	conexiune		N;INDF;FEM;SG
تماسُک	coeziune	تماسُک	coeziune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماسُک	coeziunii	تماسُک	coeziune	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تماسُک	coeziunea	تماسُک	coeziune	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تماسُک	coerență	تماسُک	coerență	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماسُک	coerența	تماسُک	coerență	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تماسُک	fermitate	تماسُک	fermitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماسُک	legare	تماسُک	legare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماسُک	legarea	تماسُک	legare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تماشا	sport	تماشا	sport	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تماشا	sportul	تماشا	sport	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تماشا	expoziţia	تماشا	expozigie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تماشا	expozitie	تماشا	expozitie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماشا	expoziţie	تماشا	expoziţie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماشا	distracție	تماشا	distracție	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماشا	distractiv	تماشا	distractiv	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تماشا	distractie	تماشا	distractie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماشا	amuzament	تماشا	amuzament	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تماشا	sport	تماشا	sport	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تماشا	sportul	تماشا	sport	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تماشا	expoziţia	تماشا	expozigie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تماشا	expozitie	تماشا	expozitie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماشا	expoziţie	تماشا	expoziţie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماشا	distracție	تماشا	distracție	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماشا	distractiv	تماشا	distractiv	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تماشا	distractie	تماشا	distractie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تماشا	arată	تماشا	arăta	PROPN;NOM;MASC;SG;3	V;IND;3;PRS;FIN
تماشا	arata	تماشا	arata	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
تماشا	spectacol	تماشا	spectacol	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تماشا	afișează	تماشا	afișa	PROPN;NOM;MASC;SG;3	V;IND;3;PRS;FIN
تماشا	divertisment	تماشا	divertisment	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تماشا	entertainment	تماشا	entertainment	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تماشا	amuzament	تماشا	amuzament	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تماشاگر	actor	تماشاگر	actor	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تماشاگر	actorul	تماشاگر	actor	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تماشائی	spectator	تماشائی	spectator	ADJ	N;INDF;MASC;SG
تمام	intreg	تمام	intreg	ADJ	
تمام	sfârșit	تمام	sfârșit	ADJ	N;INDF;MASC;SG
تمام	sfarsit	تمام	sfarsi	ADJ	
تمام	final	تمام	final	ADJ	N;INDF;MASC;SG
تمام	total	تمام	total	ADJ	ADV
تمام	totalul	تمام	total	ADJ	N;DEF;MASC;SG
تمام	full	تمام	full	ADJ	
تمام	plin	تمام	plin	ADJ	ADV
تمام	toti	تمام	toti	ADJ	
تمام	toți	تمام	tot	ADJ	PRO;MASC;PL;3
تمام	toate	تمام	tot	ADJ	PRO;FEM;PL;3
تمام	tot	تمام	tot	ADJ	PRO;MASC;SG;3
تمام	intreg	تمام	intreg	ADJ	
تمام	sfârșit	تمام	sfârșit	ADJ	N;INDF;MASC;SG
تمام	sfarsit	تمام	sfarsi	ADJ	
تمام	final	تمام	final	ADJ	N;INDF;MASC;SG
تمام	total	تمام	total	ADJ	ADV
تمام	totalul	تمام	total	ADJ	N;DEF;MASC;SG
تمام	full	تمام	full	ADJ	
تمام	plin	تمام	plin	ADJ	ADV
تمام	complet	تمام	complet	ADJ	ADV
تمامی	ultimele	تمامی	ultim	ADJ	NUM;DEF;FEM;PL
تمامی	ultima	تمامی	ultim	ADJ	NUM;DEF;FEM;SG
تمامی	ultimul	تمامی	ultim	ADJ	NUM;DEF;MASC;SG
تمامی	last	تمامی	last	ADJ	N;INDF;MASC;SG
