что	hva	что	hva	PRO;NOM	N;INDF;NEUT;SG
сомнений	tvile	сомнение	tvile	N;INAN;GEN;NEUT;PL	N;INDF;FEM;SG
сомнений	tvil	сомнение	tvil	N;INAN;GEN;NEUT;PL	N;INDF;MASC;SG
оригинальный	originalen	оригинальный	originale	ADJ;NOM;MASC;SG	N;DEF;MASC;SG
оригинальный	originale	оригинальный	original	ADJ;NOM;MASC;SG	ADJ;PL
оригинальный	opprinnelige	оригинальный	opprinnelig	ADJ;NOM;MASC;SG	ADJ;PL
итальянская	italiener	итальянский	italiene	ADJ;NOM;FEM;SG	N;INDF;MASC;PL
итальянская	italienske	итальянский	italiensk	ADJ;NOM;FEM;SG	ADJ;PL
итальянская	italiensk	итальянский	italiensk	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
наказание	straffer	наказание	straff	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
строить	bygge	строить	bygge	V;IPFV;NFIN;ACT	N;INDF;NEUT;SG
строить	bygg	строить	bygg	V;IPFV;NFIN;ACT	N;INDF;NEUT;PL
автомобильная	automotive	автомобильный	automotiv	ADJ;NOM;FEM;SG	ADJ;PL
учиться	learn	учиться	learn	V;IPFV;NFIN;MID	N;INDF;MASC;SG
учиться	lære	учиться	lære	V;IPFV;NFIN;MID	N;INDF;FEM;SG
учиться	lær	учиться	lær	V;IPFV;NFIN;MID	N;INDF;NEUT;SG
полей	felt	поле	felt	N;INAN;GEN;NEUT;PL	N;INDF;NEUT;SG
полей	åkre	поле	åkre	N;INAN;GEN;NEUT;PL	N;INDF;MASC;SG
сибирский	siberian	сибирский	siberian	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
турецкий	tyrkisk	турецкий	tyrkisk	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
британские	britisk	британский	britisk	ADJ;NOM;PL	ADJ;INDF;SG
сербской	srpska	сербский	srpske	ADJ;INS;FEM;SG	PROPN
черногории	montenegros	черногория	montenegros	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
черногории	montenegro	черногория	montenegro	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
черногории	montenegros	черногория	montenegros	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
предприниматель	gründer	предприниматель	gründ	N;ANIM;NOM;MASC;SG	N;INDF;FEM;PL
местоположение	sted	местоположение	stå	N;INAN;NOM;NEUT;SG	
сомнение	tviler	сомнение	tvile	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
выполнены	oppfylt	выполнить	oppfylle	V;PFV;PL;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
выполнены	fullført	выполнить	fullføre	V;PFV;PL;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
прямые	direkte	прямой	direkte	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
прямые	direct	прямой	direct	ADJ;NOM;PL	N
навсегда	forever	навсегда	foreve	ADV	N;INDF;SG
навсегда	evig	навсегда	evig	ADV	ADJ;INDF;NEUT;SG
навсегда	evighet	навсегда	evighet	ADV	N;INDF;MASC;SG
навсегда	permanent	навсегда	permanent	ADV	ADJ;INDF;NEUT;SG
такси	drosjer	такси	drosje	N;INAN;NOM;NEUT;SG	N;INDF;MASC;PL
сильнее	vanskeligere	сильный	vanskeligere	ADJ;CMPR	V;NFIN
сильнее	hardere	сильный	hardere	ADJ;CMPR	N;INDF;MASC;SG
сильнее	tøffere	сильный	tøffere	ADJ;CMPR	N;INDF;FEM;SG
сильнее	sterkere	сильный	sterkere	ADJ;CMPR	V;NFIN
франсиско	francisco	франсиский	francisco	ADV	N
производителей	produsenter	производитель	produsenter	N;ANIM;ACC;MASC;PL	N;INDF;NEUT;SG
производителей	produsenter	производитель	produsenter	N;ANIM;ACC;MASC;PL	N;INDF;NEUT;SG
перенесено	beveget	перенести	beveg	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;DEF;NEUT;SG
перенесено	flytta	перенести	flytte	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
перенесено	flyttet	перенести	flytt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
аналогичные	lignende	аналогичный	lignende	ADJ;NOM;PL	N;INDF;MASC;SG
аналогичные	liknende	аналогичный	liknende	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
напряжения	voltage	напряжение	voltag	N;INAN;NOM;NEUT;PL	N;INDF;MASC;SG
риск	risikere	риск	risikere	N;INAN;NOM;MASC;SG	V;NFIN
специальная	special	специальный	special	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
специальная	spesielle	специальный	spesiell	ADJ;NOM;FEM;SG	ADJ;PL
специальная	spesial	специальный	spesial	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
периоды	perioder	период	periode	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
джим	jim	джим	jim	N;ANIM;NOM;MASC;SG	PROPN
привлечь	draw	привлечь	draw	V;PFV;NFIN;ACT	N
привлечь	trekk	привлечь	trekk	V;PFV;NFIN;ACT	N;INDF;NEUT;SG
привлечь	uavgjort	привлечь	uavgjort	V;PFV;NFIN;ACT	ADJ;INDF;NEUT;SG
привлечь	tegne	привлечь	ta	V;PFV;NFIN;ACT	N;INDF;FEM;SG
привлечь	tiltrekke	привлечь	tiltrekke	V;PFV;NFIN;ACT	N;INDF;NEUT;SG
прекратил	sluttet	прекратить	slutt	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;DEF;NEUT;SG
прекратил	stoppes	прекратить	stoppes	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;INDF;MASC;SG
прекратил	stoppet	прекратить	stopp	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;DEF;NEUT;SG
прекратил	stanset	прекратить	stanse	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;DEF;NEUT;SG
прекратил	slutta	прекратить	slutte	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;SG;V.PTCP
прекратил	stoppa	прекратить	stoppe	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;SG;V.PTCP
обзоры	omtaler	обзор	omtale	N;INAN;NOM;MASC;PL	V;IND;PRS;FIN
обзоры	anmeldelser	обзор	anmeldelse	N;INAN;NOM;MASC;PL	N;INDF;NEUT;SG
пунктах	avsnitt	пункт	avsnitt	N;INAN;ESS;MASC;PL	N;INDF;NEUT;SG
ивано	ivano	ивано	ivano	ADV	N;INDF;MASC;SG
уничтожение	ødelegger	уничтожение	ødelegg	N;INAN;NOM;NEUT;SG	V;IND;PRS;FIN
учителей	lærere	учитель	lærere	N;ANIM;GEN;MASC;PL	V;NFIN
учителей	lærerne	учитель	lærern	N;ANIM;GEN;MASC;PL	N;INDF;FEM;SG
активный	aktive	активный	aktiv	ADJ;NOM;MASC;SG	ADJ;PL
активный	active	активный	activ	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
охватывает	dekkes	охватывать	dekkes	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC;SG
охватывает	dekket	охватывать	dekk	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;DEF;NEUT;SG
охватывает	dyna	охватывать	dyn	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;DEF;FEM;SG
значимые	meningsfull	значимый	meningsfull	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
значимые	meningsfylt	значимый	meningsfylt	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
общественности	offentleg	общественность	offentleg	N;INAN;NOM;FEM;SG	ADJ;INDF;NEUT;SG
общественности	offentlige	общественность	offentlige	N;INAN;NOM;FEM;SG	ADJ;PL
общественности	offentlig	общественность	offentlig	N;INAN;NOM;FEM;SG	ADJ;INDF;NEUT;SG
философы	filosofer	философ	filosofer	N;ANIM;NOM;MASC;PL	N;INDF;MASC;SG
ног	nog	нога	nog	N;INAN;GEN;FEM;PL	N;INDF;MASC;SG
присутствие	tilstedeværelse	присутствие	tilstedeværelse	N;INAN;NOM;NEUT;SG	ADJ;PL
постоянное	permanente	постоянный	permanent	ADJ;NOM;NEUT;SG	ADJ;PL
постоянное	constant	постоянный	constant	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
ячейки	celle	ячейка	celle	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
отлично	flott	отлично	flott	ADV	ADJ;INDF;NEUT;SG
отлично	supert	отлично	super	ADV	ADJ;INDF;NEUT;SG
отлично	flotte	отлично	flott	ADV	ADJ;PL
отлично	kjempefint	отлично	kjempefint	ADV	ADJ;INDF;NEUT;SG
терапии	terapi	терапия	terapi	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
блокировать	blokkering	блокировать	blokkering	V;IPFV;NFIN;ACT	N;INDF;FEM;SG
блокировать	blokker	блокировать	blokke	V;IPFV;NFIN;ACT	N;INDF;FEM;PL
блокировать	blokk	блокировать	blokk	V;IPFV;NFIN;ACT	N;INDF;FEM;SG
аспекты	aspekter	аспект	aspekter	N;INAN;NOM;MASC;PL	N;INDF;NEUT;SG
аспекты	dimensjoner	аспект	dimensjon	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
понимания	forstå	понимание	forstå	N;INAN;GEN;NEUT;SG	V;NFIN
доступен	tilgjengelige	доступный	tilgjengelig	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PL
доступен	tilgjengeleg	доступный	tilgjengeleg	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;INDF;SG
доступен	ledig	доступный	ledig	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;INDF;SG
доступен	tilgjengelig	доступный	tilgjengelig	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG
кодекс	kodeks	кодекс	kodeks	N;INAN;NOM;MASC;SG	ADJ;INDF;SG
миль	miles	миля	miles	N;INAN;GEN;FEM;PL	N;INDF;MASC;SG
миль	mil	миля	mil	N;INAN;GEN;FEM;PL	N;INDF;FEM;SG
процедуры	prosedyre	процедура	prosedyre	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
процедуры	prosedyren	процедура	prosedyr	N;INAN;NOM;FEM;PL	N;DEF;MASC;SG
отказывается	nekter	отказываться	nekter	V;IPFV;IND;SG;3;PRS;FIN;MID	N;INDF;FEM;PL
адреса	adresse	адрес	adresse	N;INAN;NOM;MASC;PL	N;INDF;FEM;SG
обнаружен	oppdaget	обнаружить	oppdag	V;PFV;MASC;SG;PST;V.PTCP;PASS	N;DEF;NEUT;SG
обнаружен	oppdaget	обнаружить	oppdag	V;PFV;MASC;SG;PST;V.PTCP;PASS	N;DEF;NEUT;SG
вращения	rotasjon	вращение	rotasjon	N;INAN;NOM;NEUT;PL	N;INDF;MASC;SG
поздно	sen	поздно	sen	ADV	N;INDF;MASC;SG
поздно	seint	поздно	sein	ADV	ADJ;INDF;NEUT;SG
поздно	sein	поздно	sein	ADV	N;INDF;MASC;SG
поздно	sent	поздно	senje	ADV	N;INDF;MASC;SG
уточнить	finjustere	уточнить	finjustere	V;PFV;NFIN;ACT	N;INDF;MASC;SG
льюис	lewis	льюис	lewis	N;ANIM;NOM;MASC;SG	PROPN
добыча	bytte	добыча	byte	N;INAN;NOM;FEM;SG	ADJ;PL;V.PTCP
желания	begjær	желание	begjær	N;INAN;NOM;NEUT;PL	N;INDF;MASC;SG
желания	ønsker	желание	ønske	N;INAN;NOM;NEUT;PL	V;IND;PRS;FIN
училась	studert	учиться	studere	V;IPFV;FEM;IND;SG;PST;FIN;MID	ADJ;INDF;SG;V.PTCP
ревизии	revisjon	ревизия	revisjon	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
стремление	streve	стремление	streve	N;INAN;NOM;NEUT;SG	V;IMP;NFIN
пропаганды	propaganda	пропаганда	propaganda	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
вызвать	tilkalle	вызвать	tilkalle	V;PFV;NFIN;ACT	N;INDF;FEM;SG
вызвать	tilkaller	вызвать	tilkalle	V;PFV;NFIN;ACT	N;INDF;FEM;PL
вызвать	innkalle	вызвать	innkall	V;PFV;NFIN;ACT	N;INDF;MASC;SG
сравнения	sammenligninger	сравнение	sammenligninger	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
зачёте	plasseringer	зачет	plasseringe	N;INAN;ESS;MASC;SG	N;INDF;FEM;PL
сделала	did	делать	did	V;PFV;FEM;IND;SG;PST;FIN;ACT	
потока	flyt	поток	flyte	N;INAN;GEN;MASC;SG	V;IMP;PRS;FIN
обычный	normale	обычный	normal	ADJ;NOM;MASC;SG	ADJ;PL
обычный	normalen	обычный	normal	ADJ;NOM;MASC;SG	N;DEF;MASC;SG
господа	gentlemen	господин	gentlem	N;ANIM;NOM;MASC;PL	N;INDF;MASC;SG
господа	herrer	господин	herre	N;ANIM;NOM;MASC;PL	N;INDF;MASC;SG
признана	anerkjent	признать	anerkjent	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
признана	gjenkjent	признать	gjenkjent	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
признана	anerkjente	признать	anerkjenne	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;PL;V.PTCP
признана	anerkjent	признать	anerkjent	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
частный	menig	частный	menig	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
частный	enerom	частный	enerom	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
частный	private	частный	privat	ADJ;NOM;MASC;SG	ADJ;PL
открывается	åpnes	открываться	åpes	V;IPFV;IND;SG;3;PRS;FIN;MID	N;INDF;MASC;SG
уравнения	ligning	уравнение	ligning	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
выполнить	henrette	выполнить	henrette	V;PFV;NFIN;ACT	ADJ;PL
готовы	klar	готовый	klar	ADJ;PL	ADJ;INDF;SG
мирный	fredelig	мирный	fredelig	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
мирный	fredelige	мирный	fredelig	ADJ;NOM;MASC;SG	ADJ;PL
разрушен	ødelagt	разрушить	ødeleggje	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
разрушен	ødelegges	разрушить	ødelegges	V;PFV;MASC;SG;PST;V.PTCP;PASS	N;INDF;MASC;SG
разрушен	tilintetgjort	разрушить	tilintetgjere	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG
чеченской	tsjetsjensk	чеченский	tsjetsjensk	ADJ;INS;FEM;SG	N;INDF;MASC;SG
очереди	køen	очередь	køen	N;INAN;NOM;FEM;PL	N;DEF;MASC;SG
очереди	kø	очередь	kø	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
очереди	køer	очередь	køfre	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
падает	fallende	падать	fallende	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC;SG
падает	dropper	падать	droppe	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
падает	detter	падать	detter	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC;SG
падает	falls	падать	falls	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;SG
слухи	sladder	слух	sladder	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
слухи	gossip	слух	gossip	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
слухи	ryktes	слух	rykte	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
дочерей	døtre	дочь	døtter	N;ANIM;GEN;FEM;PL	N;INDF;NEUT;SG
югославия	jugoslavia	югославие	jugoslavia	N;INAN;NOM;NEUT;PL	N;DEF;NEUT;SG
словении	slovensk	словение	slovensk	N;INAN;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
огайо	ohio	огато	ohio	N;INAN;NOM;MASC;SG	PROPN
достоинства	verdighet	достоинство	verdighet	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
равен	likemenn	равный	likemenn	ADJ;MASC;SG	N;INDF;MASC;PL
компонентов	komponenter	компонент	komponenter	N;INAN;GEN;MASC;PL	N;INDF;NEUT;SG
легче	lysere	легкий	lysere	ADJ;CMPR	N;INDF;FEM;SG
легче	lettere	легкий	lettere	ADJ;CMPR	N;INDF;MASC;SG
легче	lighter	легкий	lighter	ADJ;CMPR	N;INDF;NEUT;SG
легче	enklere	легкий	enklere	ADJ;CMPR	V;NFIN
легче	lettere	легкий	lettere	ADJ;CMPR	N;INDF;MASC;SG
легче	enkel	легкий	enkel	ADJ;CMPR	ADJ;INDF;SG
легче	enkelt	легкий	enkel	ADJ;CMPR	ADJ;INDF;NEUT;SG
легче	rolig	легкий	rolig	ADJ;CMPR	ADJ;INDF;NEUT;SG
легче	lett	легкий	lett	ADJ;CMPR	ADJ;INDF;NEUT;SG
легче	easy	легкий	easy	ADJ;CMPR	N;INDF;SG
оки	oki	ока	oki	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
немногих	fåtall	немногие	fåtall	ADJ;GEN;PL	N;INDF;MASC;SG
разряд	singler	разряд	single	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
раненых	skadd	раненый	skade	N;ANIM;GEN;MASC;PL	ADJ;INDF;SG;V.PTCP
раненых	såret	раненый	sår	N;ANIM;GEN;MASC;PL	N;DEF;NEUT;SG
раненых	skadde	раненый	skade	N;ANIM;GEN;MASC;PL	ADJ;PL;V.PTCP
минимальным	minimale	минимальный	minimal	ADJ;INS;NEUT;SG	ADJ;PL
конфедерации	confederation	конфедерация	confederation	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
вступила	sluttet	вступить	slutt	V;PFV;FEM;IND;SG;PST;FIN;ACT	N;DEF;NEUT;SG
традиционные	tradisjonelt	традиционный	tradisjonell	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
традиционные	tradisjonell	традиционный	tradisjonell	ADJ;NOM;PL	ADJ;INDF;SG
лидия	lydia	лидия	lydium	N;ANIM;NOM;FEM;SG	PROPN
действовали	oppførte	действовать	oppføre	V;IPFV;IND;PL;PST;FIN;ACT	ADJ;PL;V.PTCP
действовали	handlet	действовать	handle	V;IPFV;IND;PL;PST;FIN;ACT	N;DEF;NEUT;SG
мосты	bridges	мост	bridges	N;INAN;NOM;MASC;PL	N;INDF;SG
ночной	nattdyr	ночной	nattdyr	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
холм	hill	холм	hill	N;INAN;NOM;MASC;SG	PROPN
включен	aktivert	включить	aktivere	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
примечание	merk	примечание	merk	N;INAN;NOM;NEUT;SG	V;IMP;FIN
существующие	eksisterende	существовать	eksisterende	V;IPFV;NOM;PL;PRS;V.PTCP;ACT	N;INDF;MASC;SG
марш	marsjere	марш	marsjere	N;INAN;NOM;MASC;SG	V;NFIN
толстого	tolstoj	толстой	tolstoj	ADJ;ACC;MASC;SG	N;INDF;MASC;SG
скобках	parantes	скобка	parantes	N;INAN;ESS;FEM;PL	N;INDF;NEUT;SG
открыли	åpnet	открыть	åpn	V;PFV;IND;PL;PST;FIN;ACT	N;DEF;NEUT;SG
открыли	ulåst	открыть	ulåst	V;PFV;IND;PL;PST;FIN;ACT	ADJ;INDF;NEUT;SG;V.PTCP
турок	tyrker	турок	tyrke	N;ANIM;NOM;MASC;SG	N;INDF;FEM;PL
повстанцев	opprørere	повстанец	opprørere	N;ANIM;GEN;MASC;PL	V;NFIN
повстанцев	opprørere	повстанец	opprørere	N;ANIM;GEN;MASC;PL	V;NFIN
повстанцев	opprørerne	повстанец	opprørerne	N;ANIM;GEN;MASC;PL	N;INDF;NEUT;SG
повстанцев	rebell	повстанец	rebell	N;ANIM;GEN;MASC;PL	N;INDF;MASC;SG
повстанцев	rebel	повстанец	rebel	N;ANIM;GEN;MASC;PL	N;INDF;MASC;SG
отмечено	tagget	отметить	tagg	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;INDF;NEUT;SG
хорватия	kroatia	хорватие	kroati	N;INAN;NOM;FEM;SG	N;DEF;NEUT;PL
описаны	beskrives	описать	beskrives	V;PFV;PL;PST;V.PTCP;PASS	N;INDF;MASC;SG
описаны	beskrevet	описать	beskrev	V;PFV;PL;PST;V.PTCP;PASS	N;DEF;NEUT;SG
описаны	beskrev	описать	beskrev	V;PFV;PL;PST;V.PTCP;PASS	N;INDF;MASC;SG
сквозь	through	сквозь	through	ADP	
бар	bar	бар	bere	N;INAN;NOM;MASC;SG	V;IND;PST;FIN
состояли	besto	состоять	besto	V;IPFV;IND;PL;PST;FIN;ACT	N;INDF;MASC;SG
седьмой	sjuende	седьмой	sjuende	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
седьмой	seventh	седьмой	seventh	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
седьмой	syvende	седьмой	syvende	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
начальная	innledende	начальный	innledende	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
осады	beleiring	осада	beleiring	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
осады	beleiringen	осада	beleiring	N;INAN;NOM;FEM;PL	N;DEF;MASC;SG
расширить	forstørre	расширить	forstørre	V;PFV;NFIN;ACT	N;INDF;MASC;SG
расширить	utvid	расширить	utvid	V;PFV;NFIN;ACT	N;INDF;MASC;SG
культурный	kulturelle	культурный	kulturell	ADJ;NOM;MASC;SG	ADJ;PL
еврейских	jødisk	еврейский	jødisk	ADJ;GEN;PL	ADJ;INDF;SG
израильский	israelske	израильский	israelsk	ADJ;NOM;MASC;SG	ADJ;PL
окрестности	nabolaget	окрестность	nabolag	N;INAN;NOM;FEM;PL	N;DEF;NEUT;SG
окрестности	nabolag	окрестность	nabolag	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
окрестности	strøket	окрестность	strøk	N;INAN;NOM;FEM;PL	N;DEF;NEUT;SG
посетителей	besøkende	посетитель	besøkende	N;ANIM;GEN;MASC;PL	N;INDF;FEM;SG
афины	athen	афиный	athen	N;INAN;NOM;MASC;PL	PROPN
полные	full	полный	full	ADJ;NOM;PL	ADJ;INDF;SG
полные	fullt	полный	full	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
полные	fult	полный	føle	ADJ;NOM;PL	N;INDF;MASC;SG
полные	mett	полный	mett	ADJ;NOM;PL	N;INDF;MASC;SG
эффекты	effekter	эффект	effekt	N;INAN;NOM;MASC;PL	N;INDF;NEUT;SG
японские	japansk	японский	japansk	ADJ;NOM;PL	ADJ;INDF;SG
спрашивает	spurt	спрашивать	spørje	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;INDF;SG;V.PTCP
спрашивает	stilt	спрашивать	stille	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;INDF;NEUT;SG;V.PTCP
спрашивает	bedt	спрашивать	be	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;INDF;NEUT;SG;V.PTCP
спрашивает	spurte	спрашивать	spørje	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PST;FIN
рыба	fiskene	рыба	fiske	N;ANIM;NOM;FEM;SG	N;DEF;FEM;PL
украинские	ukrainsk	украинский	ukrainsk	ADJ;NOM;PL	N;INDF;MASC;SG
вьетнама	vietnamesisk	вьетнам	vietnamesisk	N;INAN;GEN;MASC;SG	ADJ;INDF;NEUT;SG
