категория	kategorien	категория	kategorien	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
средневековой	mittelalters	средневековый	mittelalters	ADJ;INS;FEM;SG	
найдено	fanden	найти	finden	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
гарнизон	garrison	гарнизон	garrison	N;INAN;NOM;MASC;SG	PROPN
гарнизон	garnison	гарнизон	garnison	N;INAN;NOM;MASC;SG	
афинах	athen	афиный	athen	N;INAN;ESS;FEM;PL	PROPN;NOM;SG
протест	protestiere	протест	protestieren	N;INAN;NOM;MASC;SG	
протест	proteste	протест	prot	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
протест	protestieren	протест	protestieren	N;INAN;NOM;MASC;SG	V;NFIN
отмены	anheben	отмена	anheben	N;INAN;NOM;FEM;SG	V;NFIN
отмены	heben	отмена	heben	N;INAN;NOM;FEM;SG	V;NFIN
плоды	obst	плод	obst	N;INAN;NOM;MASC;PL	
плоды	früchte	плод	früchen	N;INAN;NOM;MASC;PL	
плоды	fruchtsaft	плод	fruchtsaft	N;INAN;NOM;MASC;PL	PROPN
плоды	früchten	плод	früchten	N;INAN;NOM;MASC;PL	V;NFIN
плоды	frucht	плод	fruchen	N;INAN;NOM;MASC;PL	PROPN
плоды	obst	плод	obst	N;INAN;NOM;MASC;PL	
плоды	früchte	плод	früchen	N;INAN;NOM;MASC;PL	
плоды	früchten	плод	früchten	N;INAN;NOM;MASC;PL	V;NFIN
плоды	frucht	плод	fruchen	N;INAN;NOM;MASC;PL	PROPN
оскорбления	beleidigung	оскорбление	beleidigung	N;INAN;NOM;NEUT;PL	ADJ
оскорбления	beleidigen	оскорбление	beleidigen	N;INAN;NOM;NEUT;PL	V;NFIN
оскорбления	beleidigt	оскорбление	beleidigt	N;INAN;NOM;NEUT;PL	ADJ;V.PTCP
оскорбления	beleidigungen	оскорбление	beleidigung	N;INAN;NOM;NEUT;PL	V
хип	hip	хип	hip	INTJ	ADJ
хип	hüften	хип	hüfen	INTJ	V;NFIN
хип	hüfte	хип	hüfen	INTJ	
хип	heep	хип	heep	INTJ	
популярный	populäre	популярный	populär	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
популярный	beliebte	популярный	beliebt	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
вечера	abende	вечер	abend	N;INAN;NOM;MASC;PL	ADJ;NOM
вечера	abends	вечер	abends	N;INAN;NOM;MASC;PL	ADV
вечера	abend	вечер	Abend	N;INAN;NOM;MASC;PL	ADV
подтвердить	bestätigung	подтвердить	Bestätigung	V;PFV;NFIN;ACT	N;NOM;FEM;SG
пользователь	verwender	пользователь	verwender	N;ANIM;NOM;MASC;SG	
пользователь	anwender	пользователь	anwender	N;ANIM;NOM;MASC;SG	ADJ
пользователь	nutzer	пользователь	nutzer	N;ANIM;NOM;MASC;SG	
пользователь	benutzer	пользователь	benutzer	N;ANIM;NOM;MASC;SG	ADJ
миссис	herrin	миссис	herrin	N;ANIM;NOM;FEM;SG	
миссис	gattin	миссис	gattin	N;ANIM;NOM;FEM;SG	
частицы	partikeln	частица	partikeln	N;INAN;NOM;FEM;PL	ADJ
частицы	partikel	частица	partikel	N;INAN;NOM;FEM;PL	ADJ
частицы	teilchen	частица	teilch	N;INAN;NOM;FEM;PL	
частицы	partikeln	частица	partikeln	N;INAN;NOM;FEM;PL	ADJ
частицы	partikel	частица	partikel	N;INAN;NOM;FEM;PL	ADJ
частицы	teilchen	частица	teilch	N;INAN;NOM;FEM;PL	
частицы	partikel	частица	partikel	N;INAN;NOM;FEM;PL	ADJ
частицы	teilchen	частица	teilch	N;INAN;NOM;FEM;PL	
вала	vala	вал	vala	N;INAN;GEN;MASC;SG	PROPN;NOM;SG
механизма	maschinen	механизм	maschen	N;INAN;GEN;MASC;SG	N;NOM;FEM;PL
механизма	maschine	механизм	maschine	N;INAN;GEN;MASC;SG	ADJ
механизма	maschinenbau	механизм	maschinenbau	N;INAN;GEN;MASC;SG	ADJ
механизма	mechanismus	механизм	mechanismus	N;INAN;GEN;MASC;SG	ADV
механизма	mechanismen	механизм	mechanismus	N;INAN;GEN;MASC;SG	V;NFIN
всеволод	wsewolod	всеволод	wsewolod	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
модернизации	modernisieren	модернизация	modernisieren	N;INAN;GEN;FEM;SG	V;NFIN
модернизации	modernisierung	модернизация	modernisierung	N;INAN;GEN;FEM;SG	N;NOM;FEM;SG
электронный	elektronische	электронный	elektronisch	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
волн	welle	волна	wellen	N;INAN;GEN;FEM;PL	
волн	wellen	волна	wellen	N;INAN;GEN;FEM;PL	
математике	mathematik	математика	mathematik	N;INAN;DAT;FEM;SG	ADJ
математике	mathematische	математика	mathematisch	N;INAN;DAT;FEM;SG	ADJ;NOM;FEM;PL
математике	mathe	математика	mathen	N;INAN;DAT;FEM;SG	
редакторов	redakteure	редактор	redakteur	N;ANIM;GEN;MASC;PL	N;NOM;PL
редакторов	editoren	редактор	editor	N;ANIM;GEN;MASC;PL	N;NOM;PL
редакторов	herausgeber	редактор	herausgeber	N;ANIM;GEN;MASC;PL	ADJ
редакторов	redaktion	редактор	redaktion	N;ANIM;GEN;MASC;PL	N;SG
контакт	kontaktaufnahme	контакт	kontaktaufnahme	N;INAN;NOM;MASC;SG	ADJ;SG
контакт	kontakte	контакт	kontakt	N;INAN;NOM;MASC;SG	ADJ
контакт	kontaktieren	контакт	kontaktieren	N;INAN;NOM;MASC;SG	V;NFIN
контакт	ansprechpartner	контакт	ansprechpartner	N;INAN;NOM;MASC;SG	ADJ
работники	beschäftigte	работник	beschäftigen	N;ANIM;NOM;MASC;PL	V;IND;SG;3;PST;FIN
работники	mitarbeiterinnen	работник	mitarbeiterinnen	N;ANIM;NOM;MASC;PL	ADJ
работники	arbeitnehmer	работник	arbeitnehmer	N;ANIM;NOM;MASC;PL	ADJ
работники	mitarbeiter	работник	Mitarbeiter	N;ANIM;NOM;MASC;PL	ADJ
работники	angestellte	работник	angestellt	N;ANIM;NOM;MASC;PL	ADJ;NOM;FEM;SG
работники	arbeitskräfte	работник	arbeitskraft	N;ANIM;NOM;MASC;PL	ADJ;NOM
работники	arbeitnehmer	работник	arbeitnehmer	N;ANIM;NOM;MASC;PL	ADJ
работники	arbeiter	работник	arbeiter	N;ANIM;NOM;MASC;PL	
кеннеди	kennedy	кеннедь	kennedy	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
возрождение	renaissance	возрождение	renaissanc	N;INAN;NOM;NEUT;SG	PROPN;NOM;SG
возрождение	wiederaufnahme	возрождение	wiederaufnahme	N;INAN;NOM;NEUT;SG	ADJ;NOM;FEM;SG
возрождение	wiedergeburt	возрождение	wiederburen	N;INAN;NOM;NEUT;SG	
фактор	factor	фактор	factor	N;INAN;NOM;MASC;SG	PROPN
фактор	faktor	фактор	faktor	N;INAN;NOM;MASC;SG	ADJ
астрономии	astronomie	астрономия	astronomie	N;INAN;NOM;FEM;PL	
астрономии	astronomischen	астрономия	astronomisch	N;INAN;NOM;FEM;PL	ADJ
мюнхен	münchen	мюнхен	münchen	N;INAN;NOM;MASC;SG	PROPN;NOM;NEUT;SG
вещания	ausstrahlung	вещание	ausstrahlung	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
вещания	rundfunk	вещание	rundfunk	N;INAN;NOM;NEUT;PL	
вещания	sendung	вещание	sendung	N;INAN;NOM;NEUT;PL	
кэтрин	kathryn	кэтрин	kathryn	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
кэтрин	steffen	кэтрин	steffen	N;ANIM;NOM;FEM;SG	PROPN
кэтрин	katherine	кэтрин	katherin	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
кэтрин	katharina	кэтрин	katharina	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
кэтрин	catherine	кэтрин	catherine	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
кэтрин	katharina	кэтрин	katharina	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
отмечен	markierten	отметить	markiert	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
отмечен	markiert	отметить	markieren	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;V.PTCP
отмечен	markierte	отметить	markiert	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;NOM;SG
концентрации	konzentration	концентрация	konzentration	N;INAN;NOM;FEM;PL	ADJ
концентрации	konzentration	концентрация	konzentration	N;INAN;NOM;FEM;PL	ADJ
концентрации	zusammenschluß	концентрация	zusammenschluß	N;INAN;NOM;FEM;PL	ADJ
концентрации	zusammenschluss	концентрация	zusammenschlussen	N;INAN;NOM;FEM;PL	ADJ
крымских	krim	крымский	krim	ADJ;GEN;PL	PROPN;NOM;SG
ирака	irak	ирак	irak	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG
ирака	iraker	ирак	iraker	N;INAN;GEN;MASC;SG	
ирака	irakischen	ирак	irakisch	N;INAN;GEN;MASC;SG	ADJ;NOM;MASC;PL
ирака	irakische	ирак	irakisch	N;INAN;GEN;MASC;SG	ADJ;NOM;FEM;PL
ирака	irakischer	ирак	irakisch	N;INAN;GEN;MASC;SG	ADJ
ведение	unterhalt	ведение	unterhalt	N;INAN;NOM;NEUT;SG	
ведение	instandhaltung	ведение	instandhaltung	N;INAN;NOM;NEUT;SG	ADJ
ведение	pflege	ведение	pfleg	N;INAN;NOM;NEUT;SG	
смена	schicht	смена	schechen	N;INAN;NOM;FEM;SG	ADJ
смена	verschieben	смена	verscheiben	N;INAN;NOM;FEM;SG	V;NFIN
смена	shift	смена	shefen	N;INAN;NOM;FEM;SG	PROPN
механизмы	mechanismus	механизм	mechanismus	N;INAN;NOM;MASC;PL	ADV
механизмы	mechanismen	механизм	mechanismus	N;INAN;NOM;MASC;PL	V;NFIN
попробовать	versuche	пробовать	versuchen	V;PFV;NFIN;ACT	N;NOM;SG
эвакуации	evakuieren	эвакуация	evakuieren	N;INAN;NOM;FEM;SG	V;NFIN
аудитории	publikum	аудитория	publikum	N;INAN;NOM;FEM;PL	ADJ
аудитории	zielgruppe	аудитория	zielgruppe	N;INAN;NOM;FEM;PL	ADJ
аудитории	zuhörer	аудитория	zuhörer	N;INAN;NOM;FEM;PL	ADJ
аудитории	zielgruppen	аудитория	zielgruppen	N;INAN;NOM;FEM;PL	V;NFIN
аудитории	zuschauer	аудитория	zuschauer	N;INAN;NOM;FEM;PL	ADV
аудитории	publikum	аудитория	publikum	N;INAN;NOM;FEM;PL	ADJ
аудитории	zielgruppen	аудитория	zielgruppen	N;INAN;NOM;FEM;PL	V;NFIN
окно	schaufenster	окно	schaufenster	N;INAN;NOM;NEUT;SG	ADJ
окно	fenster	окно	fenster	N;INAN;NOM;NEUT;SG	ADJ
ключевых	taste	ключевой	tasten	ADJ;GEN;PL	
ключевых	key	ключевой	key	ADJ;GEN;PL	
сокращения	kürzel	сокращение	kürzel	N;INAN;NOM;NEUT;PL	
сокращения	abkürzungen	сокращение	abkürzingen	N;INAN;NOM;NEUT;PL	V;NFIN
сражался	kämpften	сражаться	kämpfen	V;IPFV;MASC;IND;SG;PST;FIN;MID	V;IND;PL;3;PST;FIN
теодор	theodore	теодор	theodore	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
теодор	theodor	теодор	theodor	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
теодор	theodor	теодор	theodor	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
американцы	amerikaner	американец	amerikaner	N;ANIM;NOM;MASC;PL	ADJ
бригадир	brigadier	бригадир	brigadier	N;ANIM;NOM;MASC;SG	
бригадир	brigadegeneral	бригадир	brigadegeneral	N;ANIM;NOM;MASC;SG	ADJ
демократии	demokratie	демократия	demokratie	N;INAN;NOM;FEM;PL	
демократии	demokratie	демократия	demokratie	N;INAN;NOM;FEM;PL	
точности	genauigkeit	точность	genauigkeit	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
точности	präzises	точность	präzis	N;INAN;NOM;FEM;PL	ADJ;NOM;NEUT;SG
точности	präzise	точность	präzis	N;INAN;NOM;FEM;PL	ADJ
точности	präzision	точность	präzision	N;INAN;NOM;FEM;PL	ADJ
точности	genauigkeit	точность	genauigkeit	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
точности	richtigkeit	точность	richtigkeit	N;INAN;NOM;FEM;PL	ADJ
точности	korrektheit	точность	korrektheit	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
точности	präzision	точность	präzision	N;INAN;NOM;FEM;PL	ADJ
след	footprint	след	footprint	N;INAN;NOM;MASC;SG	PROPN
след	pfad	след	pfad	N;INAN;NOM;MASC;SG	
след	trail	след	trail	N;INAN;NOM;MASC;SG	
след	trace	след	trecen	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
след	spuren	след	spur	N;INAN;NOM;MASC;SG	V;NFIN
филолог	philologe	филолог	philologe	N;ANIM;NOM;MASC;SG	ADJ
экспертов	fachleute	эксперт	fachleut	N;ANIM;GEN;MASC;PL	ADJ;NOM;SG
экспертов	experten	эксперт	expert	N;ANIM;GEN;MASC;PL	V;IND;PL;3;FIN
экспертов	sachverständigen	эксперт	sachverständig	N;ANIM;GEN;MASC;PL	ADJ
экспертов	sachverständige	эксперт	sachverständig	N;ANIM;GEN;MASC;PL	ADJ;NOM;FEM;PL
набережной	waterfront	набережная	waterfront	N;INAN;DAT;FEM;SG	
набережной	promenade	набережная	promenade	N;INAN;DAT;FEM;SG	
конструкций	designs	конструкция	designs	N;INAN;GEN;FEM;PL	
конструкций	entwürfe	конструкция	entwürfen	N;INAN;GEN;FEM;PL	N;NOM;MASC;PL
конструкций	konstruktionen	конструкция	konstruktion	N;INAN;GEN;FEM;PL	V;NFIN
конструкций	konstruktionen	конструкция	konstruktion	N;INAN;GEN;FEM;PL	V;NFIN
конструкций	bauwerke	конструкция	bauwerk	N;INAN;GEN;FEM;PL	
показаны	gezeigte	показать	gezeigt	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG
бек	beck	бек	beck	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
бек	bec	бек	bec	N;ANIM;NOM;MASC;SG	
трубы	pipe	труба	pipe	N;INAN;NOM;FEM;PL	
трубы	rohre	труба	rohren	N;INAN;NOM;FEM;PL	
трубы	pfeife	труба	pfeif	N;INAN;NOM;FEM;PL	
трубы	röhre	труба	röhren	N;INAN;NOM;FEM;PL	
трубы	rohr	труба	Rohr	N;INAN;NOM;FEM;PL	
трубы	pfeifen	труба	pfeifen	N;INAN;NOM;FEM;PL	V;NFIN
трубы	rohre	труба	rohren	N;INAN;NOM;FEM;PL	
трубы	röhren	труба	röhren	N;INAN;NOM;FEM;PL	V;NFIN
трубы	rohre	труба	rohren	N;INAN;NOM;FEM;PL	
трубы	schläuche	труба	schläuch	N;INAN;NOM;FEM;PL	ADJ;NOM;FEM;PL
трубы	röhre	труба	röhren	N;INAN;NOM;FEM;PL	
трубы	röhren	труба	röhren	N;INAN;NOM;FEM;PL	V;NFIN
трубы	trompeten	труба	trompet	N;INAN;NOM;FEM;PL	V;NFIN
рука	arm	рука	arm	N;INAN;NOM;FEM;SG	ADJ
парад	parade	парад	parade	N;INAN;NOM;MASC;SG	
показ	zeigen	показ	zeigen	N;INAN;NOM;MASC;SG	V;NFIN
показ	zeigt	показ	zeigen	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
показ	zeige	показ	zeigen	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
показ	anzeigen	показ	anzeigen	N;INAN;NOM;MASC;SG	V;NFIN
показ	zeigen	показ	zeigen	N;INAN;NOM;MASC;SG	V;NFIN
показ	bildschirm	показ	bildschirm	N;INAN;NOM;MASC;SG	ADV
показ	anzeige	показ	anzeig	N;INAN;NOM;MASC;SG	
показ	display	показ	display	N;INAN;NOM;MASC;SG	PROPN
показ	anzeigen	показ	anzeigen	N;INAN;NOM;MASC;SG	V;NFIN
ривер	river	ривер	river		PROPN;NOM;SG
ривер	fluss	ривер	flassen		N;NOM;MASC;SG
ривер	flusses	ривер	fluß		ADV
ереван	jerewan	ереван	jerewan	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
вещание	übertragung	вещание	übertragung	N;INAN;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
вещание	rundfunk	вещание	rundfunk	N;INAN;NOM;NEUT;SG	
вещание	sendung	вещание	sendung	N;INAN;NOM;NEUT;SG	
вещание	übertragen	вещание	übertragen	N;INAN;NOM;NEUT;SG	V;V.PTCP
вещание	rundfunk	вещание	rundfunk	N;INAN;NOM;NEUT;SG	
вещание	sendung	вещание	sendung	N;INAN;NOM;NEUT;SG	
микрорегион	mikroregion	микрорегион	mikroregion	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
согласны	zustimmen	согласный	zustimmen	ADJ;PL	V;NFIN
согласны	stimme	согласный	stimmen	ADJ;PL	V;IND;SG;3;PRS;FIN
согласны	einverstanden	согласный	einverstanden	ADJ;PL	V;NFIN
каналы	kanäle	канал	kanal	N;INAN;NOM;MASC;PL	
каналы	kanälen	канал	kanal	N;INAN;NOM;MASC;PL	V;NFIN
каналы	kanäle	канал	kanal	N;INAN;NOM;MASC;PL	
каналы	kanälen	канал	kanal	N;INAN;NOM;MASC;PL	V;NFIN
каналы	kanal	канал	kanal	N;INAN;NOM;MASC;PL	ADV
каналы	kanäle	канал	kanal	N;INAN;NOM;MASC;PL	
каналы	sender	канал	sender	N;INAN;NOM;MASC;PL	
каналы	channel	канал	channel	N;INAN;NOM;MASC;PL	PROPN;NOM;SG
основателя	gründer	основатель	gründer	N;ANIM;GEN;MASC;SG	
основателя	begründer	основатель	begründer	N;ANIM;GEN;MASC;SG	ADJ
основателя	gründerin	основатель	gründerin	N;ANIM;GEN;MASC;SG	ADJ
обстоятельства	umstand	обстоятельство	umstand	N;INAN;NOM;NEUT;PL	ADV
обстоятельства	umständen	обстоятельство	umständen	N;INAN;NOM;NEUT;PL	
обстоятельства	umständen	обстоятельство	umständen	N;INAN;NOM;NEUT;PL	
камни	steinen	камень	stein	N;INAN;NOM;MASC;PL	V;NFIN
камни	rockt	камень	rocken	N;INAN;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
камни	gestein	камень	gestein	N;INAN;NOM;MASC;PL	
камни	felsen	камень	felsen	N;INAN;NOM;MASC;PL	V;NFIN
зависимость	abhängigkeit	зависимость	abhängigkeit	N;INAN;NOM;FEM;SG	V;SG;FIN
зависимость	abhängigkeiten	зависимость	abhängigkeit	N;INAN;NOM;FEM;SG	V;NFIN
зависимость	abhängigkeit	зависимость	abhängigkeit	N;INAN;NOM;FEM;SG	V;SG;FIN
зависимость	abhängig	зависимость	abhängig	N;INAN;NOM;FEM;SG	ADJ
зависимость	süchtig	зависимость	süchtig	N;INAN;NOM;FEM;SG	ADJ
зависимость	drogensucht	зависимость	drogensuchen	N;INAN;NOM;FEM;SG	ADJ
зависимость	sucht	зависимость	suchen	N;INAN;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
зависимость	abhängigkeit	зависимость	abhängigkeit	N;INAN;NOM;FEM;SG	V;SG;FIN
монографий	monographien	монография	monographien	N;INAN;GEN;FEM;PL	ADJ
арене	arena	арена	arena	N;INAN;DAT;FEM;SG	
орлов	orlow	орловой	orlow	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
наса	nasa	нас	nasa	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG
танцы	dance	танец	dance	N;INAN;NOM;MASC;PL	PROPN
танцы	tanzen	танец	tanzen	N;INAN;NOM;MASC;PL	V;NFIN
танцы	tanze	танец	tanzen	N;INAN;NOM;MASC;PL	V;IND;SG;3;FIN
танцы	tanz	танец	tanz	N;INAN;NOM;MASC;PL	
танцы	dance	танец	dance	N;INAN;NOM;MASC;PL	PROPN
танцы	tanzen	танец	tanzen	N;INAN;NOM;MASC;PL	V;NFIN
танцы	tanz	танец	tanz	N;INAN;NOM;MASC;PL	
трагедии	dramen	трагедия	dramen	N;INAN;NOM;FEM;PL	
трагедии	tragödie	трагедия	tragödie	N;INAN;NOM;FEM;PL	
трагедии	tragisch	трагедия	tragisch	N;INAN;NOM;FEM;PL	ADJ
ярославль	jaroslawl	ярославль	jaroslawl	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG
справка	helfen	справка	helfen	N;INAN;NOM;FEM;SG	V;NFIN
справка	hilfen	справка	halfen	N;INAN;NOM;FEM;SG	V;NFIN
справка	help	справка	help	N;INAN;NOM;FEM;SG	PROPN
справка	zertifikat	справка	zertifikat	N;INAN;NOM;FEM;SG	V;V.PTCP
справка	bescheinigung	справка	Bescheinigung	N;INAN;NOM;FEM;SG	ADJ
справка	zertifikate	справка	zertifikate	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
звуки	sound	звук	sound	N;INAN;NOM;MASC;PL	
звуки	geräusche	звук	geräusch	N;INAN;NOM;MASC;PL	ADJ;NOM
звуки	ton	звук	ton	N;INAN;NOM;MASC;PL	
звуки	klang	звук	klingen	N;INAN;NOM;MASC;PL	
звуки	geräusch	звук	geräusch	N;INAN;NOM;MASC;PL	ADJ
звуки	sounds	звук	sounds	N;INAN;NOM;MASC;PL	ADJ
звуки	klingt	звук	klingen	N;INAN;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
звуки	klänge	звук	klänge	N;INAN;NOM;MASC;PL	
звуки	geräusche	звук	geräusch	N;INAN;NOM;MASC;PL	ADJ;NOM
хватит	reicht	хватить	reichen	V;PFV;IND;SG;3;FUT;FIN;ACT	V;IND;SG;3;PRS;FIN
хватит	genügend	хватить	genügend	V;PFV;IND;SG;3;FUT;FIN;ACT	ADV
