nie	не	nie	не	PART;NEG	INTJ;NEG
przyniósł	доведен	przynieść	доведа	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
przyniósł	доведени	przynieść	доведа	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
montrealu	монреал	montreal	монреал	N;GEN;MASC;SG	PROPN;INDF;MASC;SG
tradycje	традицията	tradycja	традиция	N;NOM;FEM;PL	N;DEF;FEM;SG
tradycje	традиция	tradycja	традиция	N;NOM;FEM;PL	N;INDF;FEM;SG
wolfgang	волфганг	wolfgang	волфганг	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
ameryka	америка	ameryka	америка		PROPN;INDF;FEM;SG
ameryka	сащ	ameryka	сащ		PROPN;INDF;MASC;PL
ameryka	usa	ameryka	usa		PROPN;INDF;MASC;SG
pierścień	пръстен	pierścienie	пръстен	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
sms	sms	smać	sms		N;INDF;MASC;SG
przywódcy	ръководители	przywódca	ръководител	N;NOM;MASC;SG	N;INDF;MASC;PL
przywódcy	лидерите	przywódca	лидер	N;NOM;MASC;SG	N;DEF;MASC;PL
przywódcy	лидери	przywódca	лидер	N;NOM;MASC;SG	N;INDF;MASC;PL
przywódcy	водачи	przywódca	водач	N;NOM;MASC;SG	N;INDF;MASC;PL
listopad	ноември	listopad	ноември		N;INDF;MASC;SG
listopad	ноември	listopad	ноември		N;INDF;MASC;SG
spory	спорове	spór	спор		N;INDF;MASC;PL
spory	споровете	spór	спор		N;DEF;MASC;PL
ltd	еоод	ltd	еоод		N;INDF;MASC;SG
ltd	оод	ltd	оод		N;INDF;FEM;SG
ltd	ltd	ltd	ltd		ADV
organizacyjne	организационни	organizacyjny	организационен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
organizacyjne	организационни	organizacyjny	организационен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
nasz	нашите	nasz	наш	DET;NOM;MASC;SG;1	DET;DEF;PL;1
nasz	наши	nasz	наш	DET;NOM;MASC;SG;1	DET;INDF;PL;1
nasz	нашите	nasz	наш	DET;NOM;MASC;SG;1	DET;DEF;PL;1
lewy	ляво	lewy	ляв	ADJ;NOM;MASC;SG	ADV
lewy	ляв	lewy	ляв	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
lewy	наляво	lewy	наляво	ADJ;NOM;MASC;SG	ADV
sara	сара	sara	сар	PROPN;NOM;FEM;SG	PROPN;INDF;FEM;SG
sara	сара	sara	сар	PROPN;NOM;FEM;SG	PROPN;INDF;FEM;SG
ciepła	горещина	ciepło	горещина		N;INDF;FEM;SG
ciepła	жега	ciepło	жега		N;INDF;FEM;SG
ciepła	топлина	ciepło	топлина		N;INDF;FEM;SG
ciepła	топло	ciepło	топло		ADV
ciepła	топла	ciepło	топъл		ADJ;INDF;FEM;SG
ciepła	топъл	ciepło	топъл		ADJ;INDF;MASC;SG
ciepła	топли	ciepło	топъл		ADJ;INDF;PL
ciepła	топлина	ciepło	топлина		N;INDF;FEM;SG
przeznaczona	предназначен	przeznaczyć	предназнача	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
przeznaczona	предвидена	przeznaczyć	предвидя	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
przeznaczona	предназначени	przeznaczyć	предназнача	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
dziekan	дийн	dziekany	дийн	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
franklin	франклин	franklin	франклин		N;INDF;MASC;SG
maine	мейн	mainy	мейн		PROPN;INDF;MASC;SG
aleksiej	алексей	aleksiać	алексей	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
aleksiej	алексей	aleksiać	алексей	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
aleksiej	алекси	aleksiać	алекс	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
nova	nova	nova	nova		N;INDF;MASC;SG
nova	нова	nova	нов		ADJ;INDF;FEM;SG
box	box	box	box		N;INDF;MASC;SG
box	клетка	box	клетка		N;INDF;FEM;SG
box	кутия	box	кутия		N;INDF;FEM;SG
guy	гай	guy	гай	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
schroniska	хостели	schronisko	хостел	N;NOM;NEUT;SG	N;INDF;MASC;PL
santos	сантос	santos	сантос	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
opublikowane	публикуван	opublikować	публикувам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
opublikowane	публикувано	opublikować	публикувам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
opublikowane	публикувани	opublikować	публикувам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
opublikowane	публикуван	opublikować	публикувам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
opublikowane	публикувана	opublikować	публикувам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
opublikowane	публикувано	opublikować	публикувам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
sprzedany	продаден	sprzedać	продам	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
sprzedany	продадена	sprzedać	продам	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
sprzedany	продадено	sprzedać	продам	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
sprzedany	продадени	sprzedać	продам	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
stop	сплав	stop	сплав		N;INDF;FEM;SG
ciał	телата	ciało	тяло		N;DEF;NEUT;PL
ciał	тела	ciało	тяло		N;INDF;NEUT;PL
ciał	трупове	ciało	труп		N;INDF;MASC;PL
argentyna	аржентина	argentyna	аржентина		N;INDF;FEM;SG
argentyna	аржентина	argentyna	аржентина		N;INDF;FEM;SG
twierdził	заявено	twierdzić	заявя	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
twierdził	твърдеше	twierdzić	твърдя	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;IND;SG;3;IPFV;FIN;ACT
herschel	хершел	herschel	хершел	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
mountain	планински	mountain	планински		ADJ;INDF;MASC;SG
mountain	планина	mountain	планина		N;INDF;FEM;SG
mountain	планината	mountain	планина		N;DEF;FEM;SG
nasiona	семе	nasiono	семе	N;NOM;NEUT;PL	N;INDF;NEUT;SG
nasiona	семе	nasiono	семе	N;NOM;NEUT;PL	N;INDF;NEUT;SG
istniało	съществували	istnieć	съществувам	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IPFV;INDF;PL;IPFV;V.PTCP;ACT
istniało	съществуваше	istnieć	съществувам	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IPFV;IND;SG;3;IPFV;FIN;ACT
istniało	съществувало	istnieć	съществувам	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IPFV;INDF;NEUT;SG;IPFV;V.PTCP;ACT
roboty	работа	robota	работа	N;ACC;FEM;PL	N;INDF;FEM;SG
roboty	труд	robota	труд	N;ACC;FEM;PL	N;INDF;MASC;SG
roboty	работи	robota	работя	N;ACC;FEM;PL	V;IPFV;IMP;SG;2;FIN
ana	ана	ann	ана	PROPN;NOM;MASC;SG	PROPN;INDF;FEM;SG
walker	уокър	walker	уокър		N;INDF;MASC;SG
walker	уолкър	walker	уолкър		PROPN;INDF;MASC;SG
luty	февруари	luty	февруари		N;INDF;MASC;SG
luty	февруари	luty	февруари		N;INDF;MASC;SG
elst	елст	elst	елст		N;INDF;MASC;SG
urugwaju	уругвай	urugwaj	уругвам	PROPN;GEN;MASC;SG	V;IPFV;IMP;SG;2;FIN
udany	успешна	udany	успешен		ADJ;INDF;FEM;SG
udany	успешни	udany	успешен		ADJ;INDF;PL
udany	успешен	udany	успешен		ADJ;INDF;MASC;SG
udany	успешно	udany	успешно		ADV
przepraszam	сори	przepraszać	сора	V;IPFV;IND;SG;1;PRS;FIN;ACT	INTJ
nasze	нашите	nasz	наш	DET;NOM;NEUT;SG;1	DET;DEF;PL;1
nasze	наши	nasz	наш	DET;NOM;NEUT;SG;1	DET;INDF;PL;1
nasze	нашите	nasz	наш	DET;NOM;NEUT;SG;1	DET;DEF;PL;1
rano	утро	rano	утро	ADV	N;INDF;NEUT;SG
rano	сутрин	rano	сутрин	ADV	N;INDF;FEM;SG
ogłosiła	обявена	ogłosić	обявя-(се)	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
ogłosiła	обявен	ogłosić	обявя-(се)	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
ogłosiła	обявени	ogłosić	обявя-(се)	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
ogłosiła	обявено	ogłosić	обявя-(се)	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
soul	душа	soul	душа		N;INDF;FEM;SG
soul	соул	soul	соул		N;INDF;MASC;SG
soul	душата	soul	душа		N;DEF;FEM;SG
decyzje	решението	decyzja	решение	N;NOM;FEM;PL	N;DEF;NEUT;SG
decyzje	решение	decyzja	решение	N;NOM;FEM;PL	N;INDF;NEUT;SG
zła	лоша	zły	лош		ADJ;INDF;FEM;SG
zła	зле	zły	зле		ADV
zła	лошо	zły	лошо		ADV
zła	лош	zły	лош		ADJ;INDF;MASC;SG
zła	кофти	zły	кофта		ADV
zła	гневен	zły	гневен		ADJ;INDF;MASC;SG
zła	бесен	zły	бесен		N;INDF;MASC;SG
zła	ядосан	zły	ядосам-(се)		N;INDF;MASC;SG
zła	ядосана	zły	ядосам-(се)		N;INDF;FEM;SG
zła	злото	zły	зло		N;DEF;NEUT;SG
zła	зла	zły	зъл		ADJ;INDF;FEM;SG
zła	зъл	zły	зъл		ADJ;INDF;MASC;SG
zła	зли	zły	зли		N;INDF;MASC;PL
zła	зло	zły	зло		N;INDF;NEUT;SG
ekonomiczna	икономическо	ekonomiczny	икономически	ADJ;NOM;FEM;SG	ADV
kadra	преподаватели	kadra	преподавател	N;NOM;FEM;SG	N;INDF;MASC;PL
kadra	служители	kadra	служител	N;NOM;FEM;SG	N;INDF;MASC;PL
bas	бас	bas	бас		N;INDF;MASC;SG
bas	баса	bas	баса		N;DEF;MASC;SG
bas	костур	bas	костур		N;INDF;MASC;SG
zjawisk	феномен	zjawisko	феномен	N;GEN;NEUT;PL	N;INDF;MASC;SG
postępowanie	производства	postępowanie	производство	N;NOM;NEUT;SG	N;INDF;NEUT;PL
janina	янина	janin	янина	PROPN;NOM;FEM;SG	PROPN;INDF;FEM;SG
długa	дълги	długi	дълъг	ADJ;NOM;FEM;SG	ADJ;INDF;PL
długa	дълго	długi	дълго	ADJ;NOM;FEM;SG	ADV
długa	лонг	długi	лонг	ADJ;NOM;FEM;SG	PROPN;INDF;MASC;SG
władza	правомощия	władza	правомощие	N;NOM;FEM;SG	N;INDF;NEUT;PL
użyte	използвано	użyć	използвам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS
użyte	използван	użyć	използвам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
użyte	използвани	użyć	използвам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;INDF;PL;V.PTCP;PASS
użyte	използвана	użyć	използвам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
szkolenie	тренировки	szkolenie	тренировка	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;INDF;FEM;PL
neil	нийл	neil	нийл	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
prince	княз	prinka	княз		N;INDF;MASC;SG
prince	принц	prinka	принц		N;INDF;MASC;SG
prince	принс	prinka	принс		PROPN;INDF;MASC;SG
prince	принцът	prinka	принц		N;DEF;MASC;SG
lokalny	локално	lokalny	локално	ADJ;NOM;MASC;SG	ADV
lokalny	местно	lokalny	местен	ADJ;NOM;MASC;SG	ADV
lokalny	местни	lokalny	местен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
lokalny	местен	lokalny	местя-(се)	ADJ;NOM;MASC;SG	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
mołdawii	молдова	mołdawia	молдова	N;GEN;FEM;SG	PROPN;INDF;FEM;SG
orange	оранжев	oranga	оранжев		N;INDF;MASC;SG
orange	оранжева	oranga	оранжева		ADJ;INDF;FEM;SG
orange	оранжево	oranga	оранжево		ADV
orange	оранжеви	oranga	оранжев		ADJ;INDF;PL
orange	портокал	oranga	портокал		N;INDF;MASC;SG
kennedy	кенеди	kenned	кенеда		N;INDF;MASC;SG
roma	рома	roma	рома		N;DEF;MASC;SG
roma	ромите	roma	ром		N;DEF;MASC;PL
roma	ромски	roma	ромски		ADJ;INDF;MASC;SG
roma	роми	roma	ром		N;INDF;MASC;PL
dodatkowy	допълнителни	dodatkowy	допълнителен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
dodatkowy	допълнително	dodatkowy	допълнително	ADJ;NOM;MASC;SG	ADV
dodatkowy	допълнителни	dodatkowy	допълнителен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
dodatkowy	допълнително	dodatkowy	допълнително	ADJ;NOM;MASC;SG	ADV
dodatkowy	екстра	dodatkowy	екстра	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
solo	соло	solo	соло		N;INDF;MASC;SG
egzekucji	екзекуциите	egzekucja	екзекуция	N;GEN;FEM;SG	N;DEF;FEM;PL
egzekucji	екзекуции	egzekucja	екзекуция	N;GEN;FEM;SG	N;INDF;FEM;PL
ocena	оценяване	ocenać	оценяване	V;IPFV;IND;SG;2;FIN;ACT	N;INDF;NEUT;SG
ocena	оценката	ocenać	оценка	V;IPFV;IND;SG;2;FIN;ACT	N;DEF;FEM;SG
ocena	оценка	ocenać	оценка	V;IPFV;IND;SG;2;FIN;ACT	N;INDF;FEM;SG
ocena	преценка	ocenać	преценка	V;IPFV;IND;SG;2;FIN;ACT	N;INDF;FEM;SG
ocena	оценяване	ocenać	оценяване	V;IPFV;IND;SG;2;FIN;ACT	N;INDF;NEUT;SG
ocena	оценка	ocenać	оценка	V;IPFV;IND;SG;2;FIN;ACT	N;INDF;FEM;SG
ocena	рейтинги	ocenać	рейтинг	V;IPFV;IND;SG;2;FIN;ACT	N;INDF;MASC;PL
ocena	рейтинг	ocenać	рейтинг	V;IPFV;IND;SG;2;FIN;ACT	N;INDF;MASC;SG
ocena	квалификация	ocenać	квалификация	V;IPFV;IND;SG;2;FIN;ACT	N;INDF;FEM;SG
tło	фон	tło	фон		N;INDF;MASC;SG
tło	контекст	tło	контекст		N;INDF;MASC;SG
lato	лятото	lato	лято		N;DEF;NEUT;SG
lato	съмър	lato	съмър		N;INDF;MASC;SG
lato	лято	lato	лято		N;INDF;NEUT;SG
lato	лятно	lato	летен		ADV
lato	самър	lato	самър		PROPN;INDF;MASC;SG
szwajcaria	швейцария	szwajcariać	швейцария	N;NOM;FEM;SG	PROPN;INDF;FEM;SG
szwajcaria	швейцария	szwajcariać	швейцария	N;NOM;FEM;SG	PROPN;INDF;FEM;SG
szwajcaria	швейцарски	szwajcariać	швейцарски	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
szwajcaria	швейцарско	szwajcariać	швейцарски	N;NOM;FEM;SG	ADV
szwajcaria	швейцарска	szwajcariać	швейцарски	N;NOM;FEM;SG	ADJ;INDF;FEM;SG
delta	делта	delt	делт		N;INDF;FEM;SG
delta	delta	delt	delta		N;INDF;MASC;SG
wright	райт	wright	райт		PROPN;INDF;MASC;SG
szkocki	шотландски	szkocki	шотландски	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
piękna	прекрасни	piękny	прекрасен	ADJ;NOM;FEM;SG	ADJ;INDF;PL
piękna	красиво	piękny	красиво	ADJ;NOM;FEM;SG	ADV
niedawno	скорошна	niedawno	скорошен	ADV	ADJ;INDF;FEM;SG
niedawno	скорошни	niedawno	скорошен	ADV	ADJ;INDF;PL
ścieżki	пътека	ścieżka	пътека	N;ACC;FEM;PL	N;INDF;FEM;SG
ścieżki	път	ścieżka	път	N;ACC;FEM;PL	N;INDF;MASC;SG
franco	франко	franca	франко		N;INDF;MASC;SG
gare	gare	gary	gare		PROPN;INDF;MASC;SG
hydrograficzne	хидрографски	hydrograficzny	хидрографски	ADJ;NOM;NEUT;SG	PROPN;INDF;MASC;SG
przyspieszenie	ускори	przyspieszenie	ускоря	N;NOM;NEUT;SG	V;PFV;IMP;SG;2;PST;FIN
zmniejszenie	намален	zmniejszenie	намаля	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;PFV;INDF;MASC;SG;V.PTCP;PASS
zmniejszenie	понижен	zmniejszenie	понижен	N;PFV;NOM;NEUT;SG;POS;V.MSDR	ADJ;INDF;MASC;SG
zmniejszenie	намалено	zmniejszenie	намаля	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
zmniejszenie	намалена	zmniejszenie	намаля	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;PFV;INDF;FEM;SG;V.PTCP;PASS
lądowe	сухоземни	lądowy	сухоземен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
edukacja	образователна	edukacja	образователен	N;NOM;FEM;SG	ADJ;INDF;FEM;SG
edukacja	образователен	edukacja	образователен	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
edukacja	образователно	edukacja	образователно	N;NOM;FEM;SG	ADV
edukacja	образователни	edukacja	образователен	N;NOM;FEM;SG	ADJ;INDF;PL
monety	монета	monet	монета	N;NOM;MASC;PL	N;INDF;FEM;SG
bogini	богиня	bogina	богиня	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;SG
bogini	богинята	bogina	богиня	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;DEF;FEM;SG
mińsku	минск	mińsko	минск	PROPN;DAT;MASC;SG	PROPN;INDF;MASC;SG
strat	загуби	strata	загуба		N;INDF;FEM;PL
strat	загубите	strata	загуба		N;DEF;FEM;PL
przybyli	пристигнал	przybyć	пристигна	V;PFV;MASC;IND;PL;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
przybyli	пристигна	przybyć	пристигна	V;PFV;MASC;IND;PL;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
grecja	гръцки	grecja	гръцки	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
grecja	гръцко	grecja	гръцко	N;NOM;FEM;SG	ADV
grecja	гръцка	grecja	гръцки	N;NOM;FEM;SG	ADJ;INDF;FEM;SG
grecja	гърция	grecja	гърция	N;NOM;FEM;SG	PROPN;INDF;FEM;SG
murphy	мърфи	murpha	мърфя-(се)	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
opublikowany	публикувани	opublikować	публикувам	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
opublikowany	публикуван	opublikować	публикувам	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
opublikowany	публикувана	opublikować	публикувам	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
opublikowany	публикувано	opublikować	публикувам	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
browar	пивоварна	browar	пивоварен	N;NOM;MASC;SG	ADJ;INDF;FEM;SG
nasza	нашите	nasz	наш	DET;NOM;FEM;SG;1	DET;DEF;PL;1
nasza	наши	nasz	наш	DET;NOM;FEM;SG;1	DET;INDF;PL;1
nasza	нашите	nasz	наш	DET;NOM;FEM;SG;1	DET;DEF;PL;1
szkoda	съжаление	szkoda	съжаление	V;IND;PRS;FIN	N;INDF;NEUT;SG
szkoda	жалост	szkoda	жалост	V;IND;PRS;FIN	N;INDF;FEM;SG
szkoda	жалко	szkoda	жалко	V;IND;PRS;FIN	ADV
szkoda	жал	szkoda	жал	V;IND;PRS;FIN	N;INDF;FEM;SG
szkoda	срам	szkoda	срам	V;IND;PRS;FIN	N;INDF;MASC;SG
szkoda	срамота	szkoda	срамота	V;IND;PRS;FIN	N;INDF;FEM;SG
paolo	паоло	paolo	паоло	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
paolo	пауло	paolo	пауло	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
abd	абд	abd	абд	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
włączona	включено	włączyć	включа-(се)	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
włączona	включена	włączyć	включа-(се)	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
przyszłość	бъдещ	przyszłość	бъдещ	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
przyszłość	бъдещи	przyszłość	бъдещ	N;NOM;FEM;SG	ADJ;INDF;PL
przyszłość	бъдеща	przyszłość	бъдещ	N;NOM;FEM;SG	ADJ;INDF;FEM;SG
węzła	възел	wązła	възел		N;INDF;MASC;SG
ogrodu	градински	ogród	градински	N;GEN;MASC;SG	ADJ;INDF;MASC;SG
rodzinne	семейство	rodzinny	семейство	ADJ;NOM;NEUT;SG	N;INDF;NEUT;SG
rodzinne	семейството	rodzinny	семейство	ADJ;NOM;NEUT;SG	N;DEF;NEUT;SG
roussillon	русийон	roussillon	русийон	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
via	виа	via	видя-(се)		N;INDF;MASC;SG
via	via	via	via		ADJ
via	чрез	via	чрез		ADP
łotwy	латвия	łotwy	латвия		PROPN;INDF;FEM;SG
przeniesione	преместени	przenieść	преместя-(се)	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
przeniesione	преместен	przenieść	преместя-(се)	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
przeniesione	преместена	przenieść	преместя-(се)	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
przeniesione	прехвърлен	przenieść	прехвърля-(се)	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
przeniesione	прехвърлено	przenieść	прехвърля-(се)	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
przeniesione	прехвърлени	przenieść	прехвърля-(се)	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
przeniesione	преместен	przenieść	преместя-(се)	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
przeniesione	прехвърлена	przenieść	прехвърля-(се)	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
gdański	гдански	gdański	гдански	ADJ;NOM;MASC;SG	PROPN;INDF;MASC;SG
eva	ева	eva	ева	PROPN;NOM;FEM;SG	PROPN;INDF;FEM;SG
eva	ива	eva	ива	PROPN;NOM;FEM;SG	PROPN;INDF;FEM;SG
recenzje	отзиви	recenzja	отзивя-(се)	N;NOM;FEM;SG	N;INDF;FEM;PL
recenzje	прегледи	recenzja	преглед	N;NOM;FEM;SG	N;INDF;MASC;PL
wirtembergia	вюртемберг	wirtembergia	вюртемберг		N;INDF;MASC;SG
prąd	текущ	prąd	текущ	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
prąd	текуща	prąd	текущ	N;NOM;MASC;SG	ADJ;INDF;FEM;SG
prąd	текущи	prąd	текущ	N;NOM;MASC;SG	ADJ;INDF;PL
johan	йохан	johanin	йохан	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
prosty	прости	prosty	прост	ADJ;NOM;MASC;SG	ADJ;INDF;PL
prosty	простичко	prosty	простичка	ADJ;NOM;MASC;SG	ADV
krytyka	критики	krytyka	критика	N;NOM;FEM;SG	N;INDF;FEM;PL
krytyka	критици	krytyka	критик	N;NOM;FEM;SG	N;INDF;MASC;PL
krytyka	критиците	krytyka	критик	N;NOM;FEM;SG	N;DEF;MASC;PL
energię	energy	energia	energy	N;ACC;FEM;SG	INTJ
wilk	улф	wilk	улф	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
wilk	уолф	wilk	уолф	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
wilk	волф	wilk	волф	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
kate	кейт	kat	кейт		N;INDF;FEM;SG
kombinacja	комбинирано	kombinacja	комбинирам	N;NOM;FEM;SG	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
raf	раф	raf	раф	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
aplikacji	приложения	aplikacja	приложение	N;GEN;FEM;SG	N;INDF;NEUT;PL
cóż	еее	cóż	ее	PRO;ACC;NEUT;SG	INTJ
opisać	описвам	opisać	описвам	V;PFV;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
