что	какво	что	какъв	PRO;NOM	DET;NEUT;SG
руслан	руслан	руслан	руслан	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
алиса	алис	алиса	алис	N;ANIM;NOM;FEM;SG	PROPN;INDF;FEM;SG
оставляет	листа	оставлять	листа	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;SG
оставляет	листата	оставлять	листа	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;DEF;FEM;SG
неверно	неправилно	неверный	неправилно	ADJ;NEUT;SG	ADV
неверно	грешно	неверный	грешно	ADJ;NEUT;SG	ADV
неверно	грешка	неверный	грешка	ADJ;NEUT;SG	N;INDF;FEM;SG
обычные	обикновен	обычный	обикновен	ADJ;NOM;PL	ADJ;INDF;MASC;SG
обычные	обикновена	обычный	обикновен	ADJ;NOM;PL	ADJ;INDF;FEM;SG
прочитать	четете	прочесть	чета	V;PFV;NFIN;ACT	V;IPFV;IMP;PL;2;FIN
прочитать	чета	прочесть	чета	V;PFV;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
прочитать	чети	прочесть	чета	V;PFV;NFIN;ACT	N;INDF;FEM;PL
прочитать	четене	прочесть	четене	V;PFV;NFIN;ACT	N;INDF;NEUT;SG
заблокировать	катинар	блокировать	катинар	V;PFV;NFIN;ACT	N;INDF;MASC;SG
заблокировать	заключване	блокировать	заключване	V;PFV;NFIN;ACT	N;INDF;NEUT;SG
заблокировать	ключалка	блокировать	ключалка	V;PFV;NFIN;ACT	N;INDF;FEM;SG
заблокировать	блокиране	блокировать	блокиране	V;PFV;NFIN;ACT	N;INDF;NEUT;SG
заблокировать	блок	блокировать	блок	V;PFV;NFIN;ACT	N;INDF;MASC;SG
рэй	рей	рэй	рей	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
изданы	издадена	издать	издам-(се)	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
изданы	издаден	издать	издам-(се)	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
изданы	издадено	издать	издам-(се)	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
тайна	секретно	тайна	секретен	N;INAN;NOM;FEM;SG	ADV
тайна	тайно	тайна	тайно	N;INAN;NOM;FEM;SG	ADV
говорите	говори	говорить	говоря	V;IPFV;IND;PL;2;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
иркутск	иркутск	иркутск	иркутск	N;INAN;NOM;MASC;SG	PROPN;INDF;MASC;SG
торгового	търговец	торговый	търговец	ADJ;GEN;MASC;SG	N;INDF;MASC;SG
авторитет	правомощия	авторитет	правомощие	N;INAN;NOM;MASC;SG	N;INDF;NEUT;PL
медведев	медведев	медведь	медведев	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
продан	продадени	продать	продам	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
алла	алла	алла	алла	N;ANIM;NOM;FEM;SG	PROPN;INDF;FEM;SG
железный	желязо	железный	желяз	ADJ;NOM;MASC;SG	N;INDF;NEUT;SG
железный	железни	железный	железен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
старшая	елдър	старший	елдър	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
старшая	старейшина	старший	старейшина	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
вьетнам	виетнам	вьетный	виетнам	N;INAN;NOM;MASC;PL	ADJ;INDF;FEM;SG
доказательство	улики	доказательство	улика	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
доказательство	доказателства	доказательство	доказателство	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;PL
доказательство	доказателства	доказательство	доказателство	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;PL
победила	уон	победить	уон	V;PFV;FEM;IND;SG;PST;FIN;ACT	N;INDF;MASC;SG
супруг	съпрузи	супруг	съпруг	N;ANIM;NOM;MASC;SG	N;INDF;MASC;PL
супруг	съпруги	супруг	съпруг	N;ANIM;NOM;MASC;SG	N;INDF;MASC;PL
майами	маями	май	маям-(се)	N;INAN;INS;FEM;PL	PROPN;INDF;MASC;SG
видны	видима	видный	видим	ADJ;PL	ADJ;INDF;FEM;SG
видны	видимо	видный	видимо	ADJ;PL	ADV
марсель	марсилия	марсель	марсилия	N;INAN;NOM;MASC;SG	PROPN;INDF;FEM;SG
марсель	марсел	марсель	марсел	N;INAN;NOM;MASC;SG	PROPN;INDF;MASC;SG
мануэль	мануел	мануэль	мануел	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
рафаэль	рафаел	рафаэль	рафаел	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
рафаэль	рафаел	рафаэль	рафаел	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
опытных	опитен	опытный	опитен	ADJ;GEN;PL	ADJ;INDF;MASC;SG
опытных	опитна	опытный	опитна-(се)	ADJ;GEN;PL	ADJ;INDF;FEM;SG
длительного	удължено	длительный	удължа	ADJ;GEN;NEUT;SG	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
длительного	удължен	длительный	удължа	ADJ;GEN;NEUT;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
длительного	продължително	длительный	продължително	ADJ;GEN;NEUT;SG	ADV
описать	описвам	описать	описвам	V;PFV;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
эстония	естония	эстония	естония	N;INAN;NOM;FEM;SG	PROPN;INDF;FEM;SG
посредника	посредници	посредник	посредник	N;ANIM;ACC;MASC;SG	N;INDF;MASC;PL
расходы	разход	расход	разход	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
основа	основи	основа	основа	N;INAN;NOM;FEM;SG	N;INDF;FEM;PL
французы	френско	француз	френски	N;ANIM;NOM;MASC;PL	ADV
французы	френска	француз	френски	N;ANIM;NOM;MASC;PL	ADJ;INDF;FEM;SG
французы	френски	француз	френски	N;ANIM;NOM;MASC;PL	ADJ;INDF;MASC;SG
французы	французин	француз	французин	N;ANIM;NOM;MASC;PL	N;INDF;MASC;SG
бит	ритъм	бит	ритъм		N;INDF;MASC;SG
бит	победи	бит	победа		N;INDF;FEM;PL
бит	бит	бит	бия-(се)		N;INDF;MASC;SG
бит	парченца	бит	парченц		N;INDF;NEUT;PL
бит	късчета	бит	късче		N;INDF;NEUT;PL
бит	парчета	бит	парче		N;INDF;NEUT;PL
прямая	преки	прямой	преки	ADJ;NOM;FEM;SG	ADJ;INDF;PL
прямая	директно	прямой	директно	ADJ;NOM;FEM;SG	ADV
прямая	пряко	прямой	пряко	ADJ;NOM;FEM;SG	ADV
преломления	пречупване	преломление	пречупване	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
деревянные	дървен	деревянный	дървен	ADJ;NOM;PL	ADJ;INDF;MASC;SG
деревянные	дървено	деревянный	дървен	ADJ;NOM;PL	ADV
деревянные	дървена	деревянный	дървен	ADJ;NOM;PL	ADJ;INDF;FEM;SG
двенадцать	twelve	двенадцать	twelve	NUM;NOM	N;INDF;MASC;SG
саксен	саксония	саксен	саксония		PROPN;INDF;FEM;SG
кале	кейл	кала	кейл	N;INAN;NOM;MASC;SG	PROPN;INDF;MASC;SG
нашла	намерено	найти	намеря-(се)	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
нашла	намерени	найти	намеря-(се)	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
нашла	открит	найти	открия-(се)	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
нашла	намерена	найти	намеря-(се)	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
нашла	намерен	найти	намеря-(се)	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
дальний	далечно	дальний	далечен	ADJ;NOM;MASC;SG	ADV
дальний	далечни	дальний	далечен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
прикладной	приложен	прикладной	приложа	ADJ;INS;FEM;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
прикладной	приложена	прикладной	приложа	ADJ;INS;FEM;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
прикладной	прилагана	прикладной	прилагам	ADJ;INS;FEM;SG	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
прикладной	приложено	прикладной	приложа	ADJ;INS;FEM;SG	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
прикладной	приложени	прикладной	приложа	ADJ;INS;FEM;SG	V;PFV;INDF;PL;V.PTCP;PASS
смешанных	смесен	смешанный	смесен	ADJ;GEN;PL	ADJ;INDF;MASC;SG
смешанных	смесено	смешанный	смесено	ADJ;GEN;PL	ADV
смешанных	смесена	смешанный	смесен	ADJ;GEN;PL	ADJ;INDF;FEM;SG
меди	меден	медь	меден	N;INAN;GEN;FEM;SG	ADJ;INDF;MASC;SG
меди	медни	медь	меден	N;INAN;GEN;FEM;SG	ADJ;INDF;PL
меди	медна	медь	меден	N;INAN;GEN;FEM;SG	ADJ;INDF;FEM;SG
преступление	престъпления	преступление	престъпление	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;PL
популярные	популярно	популярный	популярен	ADJ;NOM;PL	ADV
популярные	популярен	популярный	популярен	ADJ;NOM;PL	ADJ;INDF;MASC;SG
популярные	популярна	популярный	популярен	ADJ;NOM;PL	ADJ;INDF;FEM;SG
популярные	актуално	популярный	актуален	ADJ;NOM;PL	ADV
герцеговины	херцеговина	герцеговина	херцеговина	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
инструкции	инструкция	инструкция	инструкция	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
кпк	дс	кпк	дс	N;INAN;NOM;MASC;SG	PROPN;INDF;FEM;SG
кпк	преносимо	кпк	преносимо	N;INAN;NOM;MASC;SG	ADV
вызов	предизвикателно	вызов	предизвикателно	N;INAN;NOM;MASC;SG	ADV
создают	поза	создавать	поза	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;INDF;FEM;SG
лицензия	лицензиран	лицензия	лицензирам	N;INAN;NOM;FEM;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
лицензия	лицензирани	лицензия	лицензирам	N;INAN;NOM;FEM;SG	V;PFV;INDF;PL;V.PTCP;PASS
цик	цик	цик	цик	N;INAN;NOM;MASC;SG	PROPN;INDF;FEM;SG
плохой	зле	плохой	зле	ADJ;NOM;MASC;SG	ADV
плохой	лошо	плохой	лошо	ADJ;NOM;MASC;SG	ADV
плохой	кофти	плохой	кофта	ADJ;NOM;MASC;SG	ADV
гражданский	гражданско	гражданский	граждански	ADJ;NOM;MASC;SG	ADV
гражданский	гражданско	гражданский	граждански	ADJ;NOM;MASC;SG	ADV
гражданский	цивилни	гражданский	цивилен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
передано	предадени	передать	предам-(се)	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
мирного	мирно	мирный	мирно	ADJ;GEN;MASC;SG	ADV
мирного	мирен	мирный	мирен	ADJ;GEN;MASC;SG	N;INDF;MASC;SG
михайлов	михайлов	михайл	михайлов	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
монте	монте	монт	монте	N;INAN;NOM;MASC;SG	PROPN;INDF;MASC;SG
тени	сянката	тень	сянка	N;INAN;NOM;FEM;PL	N;DEF;FEM;SG
тени	сянка	тень	сянка	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
тени	нюанс	тень	нюанс	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
тени	сянка	тень	сянка	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
построенные	изградена	строить	изградя	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
построенные	построена	строить	построя-(се)	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
построенные	построено	строить	построя-(се)	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
построенные	построен	строить	построя-(се)	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
построенные	изградено	строить	изградя	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
заслуживает	заслужена	заслуживать	заслужа	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
заслуживает	заслужено	заслуживать	заслужа	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
заслуживает	заслужават	заслуживать	заслужавам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
нор	nord	нора	nor	N;INAN;NOM;MASC;PL	PROPN;INDF;MASC;SG
направлены	насочено	направить	насоча-(се)	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
построили	построени	строить	построя-(се)	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
построили	изградена	строить	изградя	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
построили	построена	строить	построя-(се)	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
построили	построено	строить	построя-(се)	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
построили	построен	строить	построя-(се)	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
региональные	регионален	региональный	регионален	ADJ;NOM;PL	ADJ;INDF;MASC;SG
региональные	регионално	региональный	регионален	ADJ;NOM;PL	ADV
региональные	регионална	региональный	регионален	ADJ;NOM;PL	ADJ;INDF;FEM;SG
теоретической	теоретично	теоретический	теоретично	ADJ;INS;FEM;SG	ADV
теоретической	теоретични	теоретический	теоретичен	ADJ;INS;FEM;SG	ADJ;INDF;PL
даны	дейна	дать	деен	V;PFV;PL;PST;V.PTCP;PASS	N;INDF;FEM;SG
даны	дана	дать	дана	V;PFV;PL;PST;V.PTCP;PASS	PROPN;INDF;FEM;SG
широкие	широка	широкий	широк	ADJ;NOM;PL	ADJ;INDF;FEM;SG
широкие	широко	широкий	широко	ADJ;NOM;PL	ADV
широкие	широк	широкий	широк	ADJ;NOM;PL	ADJ;INDF;MASC;SG
широкие	широка	широкий	широк	ADJ;NOM;PL	ADJ;INDF;FEM;SG
воспитание	родителски	воспитание	родителски	N;INAN;NOM;NEUT;SG	ADJ;INDF;MASC;SG
стояли	стоеше	стоять	стоя	V;IPFV;IND;PL;PST;FIN;ACT	V;IPFV;IND;SG;3;IPFV;FIN;ACT
получено	получени	получить	получа	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
получено	получени	получить	получа	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
барри	бари	барри	бара	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
ранняя	ранни	ранний	ранна	ADJ;NOM;FEM;SG	ADJ;INDF;PL
ранняя	рано	ранний	рано	ADJ;NOM;FEM;SG	ADV
ранняя	ърли	ранний	ъръл	ADJ;NOM;FEM;SG	N;INDF;FEM;PL
стрелки	стрелка	стрелка	стрелка	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
стрелки	стрела	стрелка	стрел	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
стрелки	стрелата	стрелка	стрела	N;INAN;NOM;FEM;PL	N;DEF;FEM;SG
пауль	паул	пауль	паул	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
одежду	облекла	одежда	облека	N;INAN;ACC;FEM;SG	N;INDF;NEUT;PL
одежду	дрехи	одежда	дреха	N;INAN;ACC;FEM;SG	N;INDF;FEM;PL
одежду	дрехите	одежда	дреха	N;INAN;ACC;FEM;SG	N;DEF;FEM;PL
одежду	дрехи	одежда	дреха	N;INAN;ACC;FEM;SG	N;INDF;FEM;PL
ветеран	ветерани	ветеран	ветерани	N;ANIM;NOM;MASC;SG	N;INDF;MASC;PL
эффективно	ефективна	эффективно	ефективен	ADV	ADJ;INDF;FEM;SG
эффективно	ефикасен	эффективно	ефикасен	ADV	ADJ;INDF;MASC;SG
эффективно	ефективен	эффективно	ефективен	ADV	ADJ;INDF;MASC;SG
эффективно	ефективна	эффективно	ефективен	ADV	ADJ;INDF;FEM;SG
эффективно	ефективен	эффективно	ефективен	ADV	ADJ;INDF;MASC;SG
эффективно	ефективни	эффективно	ефективен	ADV	ADJ;INDF;PL
