категория	kategorii	категория	kategoria	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
смешанных	zmieszane	смешанный	zmieszać	ADJ;GEN;PL	
смешанных	mieszane	смешанный	mieszany	ADJ;GEN;PL	ADJ;NOM;NEUT;SG
смешанных	mieszana	смешанный	mieszać	ADJ;GEN;PL	ADJ;NOM;FEM;SG
смешанных	mieszany	смешанный	mieszany	ADJ;GEN;PL	
смешанных	mieszanej	смешанный	mieszany	ADJ;GEN;PL	ADJ;GEN;FEM;SG
меди	miedzi	медь	miedzieć	N;INAN;GEN;FEM;SG	
меди	miedź	медь	miedzieć	N;INAN;GEN;FEM;SG	
газов	gazy	газ	gaz	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
преступление	zbrodni	преступление	zbrodnia	N;INAN;NOM;NEUT;SG	
пленных	jeńców	пленный	jeniec	N;ANIM;GEN;MASC;PL	N;ACC;MASC;PL
пользуются	smacznego	пользоваться	smaczny	V;IPFV;IND;PL;3;PRS;FIN;MID	ADJ;ACC;MASC;SG
пользуются	zapraszamy	пользоваться	zapraszać	V;IPFV;IND;PL;3;PRS;FIN;MID	V;IPFV;IND;PL;1;PRS;FIN;ACT
склонах	zboczach	склон	zboczyć	N;INAN;ESS;MASC;PL	N;GEN;MASC;PL
палата	komory	палата	komora	N;INAN;NOM;FEM;SG	N;ACC;FEM;PL
палата	izbie	палата	izba	N;INAN;NOM;FEM;SG	N;DAT;FEM;SG
популярные	popularny	популярный	popularny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
популярные	popularnych	популярный	popularny	ADJ;NOM;PL	ADJ;GEN;MASC;PL
популярные	popularne	популярный	popularny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
популярные	popularna	популярный	popularny	ADJ;NOM;PL	ADJ;NOM;FEM;SG
популярные	najpopularniejsze	популярный	popularny	ADJ;NOM;PL	ADJ;NOM;CMPR;NEUT;SG
популярные	popularne	популярный	popularny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
реестр	rejestru	реестр	rejester	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
реестр	rejestru	реестр	rejester	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
печени	wątroba	печень	wątroba	N;INAN;GEN;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
печени	wątroby	печень	wątroba	N;INAN;GEN;FEM;SG	
герцеговины	hercegowina	герцеговина	hercegowiny	N;INAN;NOM;FEM;PL	ADJ;NOM;FEM;SG
инструкции	instrukcji	инструкция	instrukcja	N;INAN;NOM;FEM;PL	N;GEN;FEM;SG
инструкции	instrukcja	инструкция	instrukcja	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
кпк	pda	кпк	pda	N;INAN;NOM;MASC;SG	
кпк	cpc	кпк	cpc	N;INAN;NOM;MASC;SG	
кпк	ccp	кпк	cep	N;INAN;NOM;MASC;SG	
кпк	ręczny	кпк	ręczny	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
фан	fana	фан	fana	N;INAN;NOM;MASC;SG	
фан	fan	фан	fan	N;INAN;NOM;MASC;SG	
вызов	challenge	вызов	challenga	N;INAN;NOM;MASC;SG	
стена	ściany	стена	ściana	N;INAN;NOM;FEM;SG	N;ACC;FEM;PL
стена	mury	стена	mur	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL
стена	ścianie	стена	ściana	N;INAN;NOM;FEM;SG	N;DAT;FEM;SG
лицензия	licencje	лицензия	licencja	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
лицензия	licencji	лицензия	licencja	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
лицензия	licencji	лицензия	licencja	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
лицензия	licencje	лицензия	licencja	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
лицензия	licencję	лицензия	licencja	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
маркиз	markiza	маркиз	markiza	N;ANIM;NOM;MASC;SG	
маркиз	marquis	маркиз	marquis	N;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
плохой	źle	плохой	źle	ADJ;NOM;MASC;SG	ADV
плохой	bad	плохой	bad	ADJ;NOM;MASC;SG	
плохой	zła	плохой	zły	ADJ;NOM;MASC;SG	
плохой	złe	плохой	zły	ADJ;NOM;MASC;SG	
плохой	zły	плохой	zły	ADJ;NOM;MASC;SG	
гражданский	obywatelskiego	гражданский	obywatelski	ADJ;NOM;MASC;SG	ADJ;ACC;MASC;SG
гражданский	obywatelskiej	гражданский	obywatelski	ADJ;NOM;MASC;SG	ADJ;GEN;FEM;SG
гражданский	civic	гражданский	civica	ADJ;NOM;MASC;SG	
гражданский	cywile	гражданский	cywile	ADJ;NOM;MASC;SG	N;NOM;MASC;PL
гражданский	cywil	гражданский	cywil	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
гражданский	cywilnej	гражданский	cywilny	ADJ;NOM;MASC;SG	ADJ;GEN;FEM;SG
передано	przekazywane	передать	przekazywać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
передано	przekazany	передать	przekazać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
передано	przekazana	передать	przekazać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
передано	przesłane	передать	przesłać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
передано	przekazane	передать	przekazać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ост	ost	ост	osta	N;INAN;NOM;MASC;SG	
мирного	pokojowe	мирный	pokojowy	ADJ;GEN;MASC;SG	ADJ;NOM;NEUT;SG
мирного	pokojowych	мирный	pokojowy	ADJ;GEN;MASC;SG	ADJ;GEN;MASC;PL
мирного	spokojne	мирный	spokojny	ADJ;GEN;MASC;SG	ADJ;NOM;NEUT;SG
мирного	spokojna	мирный	spokojny	ADJ;GEN;MASC;SG	ADJ;NOM;FEM;SG
батальонов	bataliony	батальон	batalić	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
датский	duńskim	датский	duński	ADJ;NOM;MASC;SG	ADJ;INS;MASC;SG
томов	objętości	том	objętość	N;INAN;GEN;MASC;PL	N;GEN;FEM;SG
монте	monte	монт	monty	N;INAN;NOM;MASC;SG	
тени	cieni	тень	cień	N;INAN;NOM;FEM;PL	
тени	cień	тень	cień	N;INAN;NOM;FEM;PL	
тени	cieniu	тень	cień	N;INAN;NOM;FEM;PL	N;GEN;MASC;SG
тени	cienia	тень	cień	N;INAN;NOM;FEM;PL	N;GEN;MASC;SG
тени	shadow	тень	shadow	N;INAN;NOM;FEM;PL	
тени	cień	тень	cień	N;INAN;NOM;FEM;PL	
тени	odcień	тень	odcień	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
тени	cienia	тень	cień	N;INAN;NOM;FEM;PL	N;GEN;MASC;SG
тени	cieniu	тень	cień	N;INAN;NOM;FEM;PL	N;GEN;MASC;SG
тени	cień	тень	cień	N;INAN;NOM;FEM;PL	
построенные	zbudowany	строить	zbudować	V;PFV;NOM;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
построенные	wybudowany	строить	wybudować	V;PFV;NOM;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
построенные	zbudowane	строить	zbudować	V;PFV;NOM;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
построенные	zbudowano	строить	zbudować	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
построенные	zbudowana	строить	zbudować	V;PFV;NOM;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
построенные	zbudowany	строить	zbudować	V;PFV;NOM;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
построенные	skonstruowane	строить	skonstruować	V;PFV;NOM;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
построенные	zbudowane	строить	zbudować	V;PFV;NOM;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
бета	beta	бета	bet	N;INAN;NOM;FEM;SG	
артём	artem	артема	artem	N;ANIM;NOM;MASC;SG	PROPN;INS;MASC;SG
заслуживает	zasłużył	заслуживать	zasłużyć	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
нор	nord	нора	nord	N;INAN;NOM;MASC;PL	
направлены	skierowany	направить	skierować	V;PFV;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
направлены	skierowana	направить	skierować	V;PFV;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
направлены	reżyseria	направить	reżyser	V;PFV;PL;PST;V.PTCP;PASS	
направлены	skierowane	направить	skierować	V;PFV;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
направлены	przekazany	направить	przekazać	V;PFV;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
направлены	przekazana	направить	przekazać	V;PFV;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
направлены	przekazano	направить	przekazać	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
направлены	przekazane	направить	przekazać	V;PFV;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
построили	zbudowany	строить	zbudować	V;PFV;IND;PL;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
построили	wybudowany	строить	wybudować	V;PFV;IND;PL;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
построили	zbudowane	строить	zbudować	V;PFV;IND;PL;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
построили	zbudowana	строить	zbudować	V;PFV;IND;PL;PST;FIN;ACT	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
орбиту	orbity	орбита	orbić	N;INAN;ACC;FEM;SG	N;GEN;FEM;SG
орбиту	orbicie	орбита	orbić	N;INAN;ACC;FEM;SG	N;DAT;FEM;SG
региональные	regionalnych	региональный	regionalny	ADJ;NOM;PL	ADJ;GEN;MASC;PL
региональные	regionalne	региональный	regionalny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
региональные	regionalny	региональный	regionalny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
региональные	regionalna	региональный	regionalny	ADJ;NOM;PL	ADJ;NOM;FEM;SG
теоретической	teoretyczne	теоретический	teoretyczny	ADJ;INS;FEM;SG	ADJ;NOM;NEUT;SG
существа	istoty	существо	istota	N;INAN;NOM;NEUT;PL	N;ACC;FEM;SG
существа	stworzenia	существо	stworzyć	N;INAN;NOM;NEUT;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
даны	dany	дать	dana	V;PFV;PL;PST;V.PTCP;PASS	
даны	dana	дать	dana	V;PFV;PL;PST;V.PTCP;PASS	N;NOM;FEM;SG
широкие	szeroka	широкий	szeroki	ADJ;NOM;PL	ADJ;NOM;FEM;SG
широкие	szerokie	широкий	szeroki	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
широкие	szeroki	широкий	szeroki	ADJ;NOM;PL	ADJ;NOM;MASC;SG
широкие	szerokiej	широкий	szeroki	ADJ;NOM;PL	ADJ;GEN;FEM;SG
широкие	szeroki	широкий	szeroki	ADJ;NOM;PL	ADJ;NOM;MASC;SG
широкие	szeroka	широкий	szeroki	ADJ;NOM;PL	ADJ;NOM;FEM;SG
широкие	szeroko	широкий	szeroko	ADJ;NOM;PL	ADV
широкие	szerokie	широкий	szeroki	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
обычного	zwyczajowe	обычный	zwyczajowy	ADJ;GEN;MASC;SG	ADJ;NOM;NEUT;SG
обычного	zwyczajowo	обычный	zwyczajowo	ADJ;GEN;MASC;SG	ADV
заметки	nuty	заметка	nuta	N;INAN;NOM;FEM;PL	
заметки	notatek	заметка	notatka	N;INAN;NOM;FEM;PL	N;GEN;FEM;PL
заметки	zauważa	заметка	zauważać	N;INAN;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
обсерватория	obserwatorium	обсерватория	obserwatorium	N;INAN;NOM;FEM;SG	N;DAT;NEUT;SG
стояли	stał	стоять	stać	V;IPFV;IND;PL;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
получено	uzyskano	получить	uzyskać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
получено	uzyskane	получить	uzyskać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
получено	otrzymana	получить	otrzymać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
получено	otrzymany	получить	otrzymać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
получено	otrzymane	получить	otrzymać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
получено	otrzymała	получить	otrzymać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;FEM;IND;SG;PST;FIN;ACT
получено	otrzymana	получить	otrzymać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
получено	otrzymano	получить	otrzymać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
получено	otrzymany	получить	otrzymać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
получено	otrzymane	получить	otrzymać	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
стандарты	normy	стандарт	norma	N;INAN;NOM;MASC;PL	
стандарты	norm	стандарт	norma	N;INAN;NOM;MASC;PL	
климата	klimat	климат	klimat	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
барри	barry	барри	barry	N;ANIM;NOM;MASC;SG	
ранняя	wczesna	ранний	wczesny	ADJ;NOM;FEM;SG	
ранняя	wcześnie	ранний	wcześnie	ADJ;NOM;FEM;SG	ADV
ранняя	wczesne	ранний	wczesny	ADJ;NOM;FEM;SG	
стрелки	strzałka	стрелка	strzałek	N;INAN;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
стрелки	arrow	стрелка	arrow	N;INAN;NOM;FEM;PL	
стрелки	strzała	стрелка	strzał	N;INAN;NOM;FEM;PL	
стрелки	strzelców	стрелка	strzelec	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL
эгидой	aegis	эгида	aegis	N;INAN;INS;FEM;SG	
пауль	pawel	пауль	pawel	N;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;PST;FIN;ACT
пауль	paweł	пауль	paweł	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
одежду	ubrania	одежда	ubranie	N;INAN;ACC;FEM;SG	N;NOM;NEUT;PL
одежду	odzież	одежда	odzież	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
одежду	ubranie	одежда	ubranie	N;INAN;ACC;FEM;SG	N;NOM;NEUT;SG
одежду	ubrania	одежда	ubranie	N;INAN;ACC;FEM;SG	N;NOM;NEUT;PL
одежду	odzież	одежда	odzież	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
одежду	ubranie	одежда	ubranie	N;INAN;ACC;FEM;SG	N;NOM;NEUT;SG
ветеран	weterynarza	ветеран	weterynarz	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
эффективно	efektywne	эффективно	efektywny	ADV	ADJ;NOM;NEUT;SG
эффективно	skuteczne	эффективно	skuteczny	ADV	ADJ;NOM;NEUT;SG
эффективно	efektywny	эффективно	efektywny	ADV	ADJ;NOM;MASC;SG
эффективно	sprawny	эффективно	sprawny	ADV	ADJ;NOM;MASC;SG
эффективно	efektywne	эффективно	efektywny	ADV	ADJ;NOM;NEUT;SG
эффективно	skuteczny	эффективно	skuteczny	ADV	ADJ;NOM;MASC;SG
эффективно	efektywna	эффективно	efektywny	ADV	ADJ;NOM;FEM;SG
эффективно	efektywny	эффективно	efektywny	ADV	ADJ;NOM;MASC;SG
эффективно	skuteczne	эффективно	skuteczny	ADV	ADJ;NOM;NEUT;SG
веру	wierze	вера	wierzyć	N;INAN;ACC;FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
веру	faith	вера	faith	N;INAN;ACC;FEM;SG	
веру	wiara	вера	wiara	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
веру	wiary	вера	wiara	N;INAN;ACC;FEM;SG	N;GEN;FEM;SG
охрана	ochrony	охрана	ochrona	N;INAN;NOM;FEM;SG	
императрица	cesarzowa	императрица	cesarz	N;ANIM;NOM;FEM;SG	ADJ;NOM;FEM;SG
ломоносова	łomonosow	ломоносов	łomonosow	N;INAN;NOM;MASC;SG	V;IPFV;IND;0;PST;FIN;ACT
огромные	ogromny	огромный	ogromny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
огромные	ogromna	огромный	ogromny	ADJ;NOM;PL	ADJ;NOM;FEM;SG
огромные	ogromne	огромный	ogromny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
огромные	ogromny	огромный	ogromny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
огромные	ogromne	огромный	ogromny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
либретто	libretto	либретто	libretto	N;INAN;NOM;MASC;SG	
франков	franków	франк	franek	N;INAN;GEN;MASC;PL	N;ACC;MASC;PL
парламентских	parlamentarnej	парламентский	parlamentarny	ADJ;GEN;PL	ADJ;GEN;FEM;SG
парламентских	parlamentarne	парламентский	parlamentarny	ADJ;GEN;PL	ADJ;NOM;NEUT;SG
оби	obi	оба	obić	N;INAN;NOM;MASC;SG	
украину	ukrainy	украина	ukrainy	N;INAN;ACC;FEM;SG	
украину	ukraina	украина	ukrainać	N;INAN;ACC;FEM;SG	
украину	ukrainie	украина	ukrać	N;INAN;ACC;FEM;SG	
нормальный	normalnie	нормальный	normalnie	ADJ;NOM;MASC;SG	ADV
удовлетворяет	satysfakcjonujące	удовлетворять	satysfakcjonować	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;NEUT;SG
удовлетворяет	zadowalające	удовлетворять	zadować	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
пассажирских	pasażerów	пассажирский	pasażer	ADJ;GEN;PL	N;ACC;MASC;PL
пассажирских	pasażerski	пассажирский	pasażerski	ADJ;GEN;PL	ADJ;NOM;MASC;SG
пассажирских	pasażer	пассажирский	pasażer	ADJ;GEN;PL	N;NOM;MASC;SG
пассажирских	pasażera	пассажирский	pasażer	ADJ;GEN;PL	N;ACC;MASC;SG
ходить	chodzenie	ходить	chodzenie	V;IPFV;NFIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ходить	spacery	ходить	spacer	V;IPFV;NFIN;ACT	
ходить	spaceru	ходить	spacer	V;IPFV;NFIN;ACT	N;GEN;MASC;SG
ходить	spacer	ходить	spacer	V;IPFV;NFIN;ACT	N;ACC;MASC;SG
ходить	spacer	ходить	spacer	V;IPFV;NFIN;ACT	N;ACC;MASC;SG
ходить	walk	ходить	walk	V;IPFV;NFIN;ACT	
уничтожены	zniszczona	уничтожить	zniszczyć	V;PFV;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
уничтожены	zniszczone	уничтожить	zniszczyć	V;PFV;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
уничтожены	zniszczony	уничтожить	zniszczyć	V;PFV;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
детектив	detektywie	детектив	detektywie	N;ANIM;NOM;MASC;SG	
духовенства	kler	духовенство	kler	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
волк	wolf	волк	wolf	N;ANIM;NOM;MASC;SG	
волк	wilka	волк	wilka	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
короли	kings	король	kings	N;ANIM;NOM;MASC;PL	
короли	królów	король	król	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
фильмография	filmografia	фильмография	filmografia	N;INAN;NOM;FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
талант	talenty	талант	talent	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
талант	talentu	талант	talent	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
утро	rano	утро	rano	N;INAN;NOM;NEUT;SG	ADV
утро	poranek	утро	poranek	N;INAN;NOM;NEUT;SG	N;ACC;MASC;SG
боль	bólu	боль	ból	N;INAN;NOM;FEM;SG	N;GEN;MASC;SG
боль	bóle	боль	ból	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL
бей	bey	бей	bey	INTJ	PROPN;NOM;MASC;SG
бей	zatoka	бей	zatokać	INTJ	N;NOM;FEM;SG
бей	zatoki	бей	zatok	INTJ	
бей	bay	бей	bać	INTJ	V;IPFV;IND;SG;2;PRS;FIN;ACT
чей	czyja	чей	czyj	DET;NOM;MASC;SG	
чей	czyj	чей	czyj	DET;NOM;MASC;SG	N;NOM;MASC;SG
чей	czyje	чей	czyj	DET;NOM;MASC;SG	
любил	kochany	любить	kochany	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;MASC;SG
точное	precyzyjnie	точный	precyzyjnie	ADJ;NOM;NEUT;SG	ADV
убийцы	zabójców	убийца	zabójca	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
убийцы	mordercy	убийца	morderca	N;ANIM;NOM;MASC;PL	N;ACC;MASC;SG
убийцы	zabójcy	убийца	zabójca	N;ANIM;NOM;MASC;PL	
убийцы	morderców	убийца	morderca	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
убийцы	mordercy	убийца	morderca	N;ANIM;NOM;MASC;PL	N;ACC;MASC;SG
убийцы	zabójców	убийца	zabójca	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
убийцы	mordercy	убийца	morderca	N;ANIM;NOM;MASC;PL	N;ACC;MASC;SG
убийцы	zabójcy	убийца	zabójca	N;ANIM;NOM;MASC;PL	
дисков	tarcze	диск	tarczyć	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
дисков	dyski	диск	dyski	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
взяты	zrobione	брать	zrobić	V;PFV;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
взяты	podjęte	брать	podjąć	V;PFV;PL;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
физиологии	fizjologii	физиология	fizjologia	N;INAN;NOM;FEM;PL	N;GEN;FEM;SG
осуществления	realizacji	осуществление	realizacja	N;INAN;NOM;NEUT;SG	N;GEN;FEM;SG
установок	instalacje	установка	instalacja	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
установок	instalacji	установка	instalacja	N;INAN;GEN;FEM;PL	N;GEN;FEM;SG
газету	gazety	газета	gazeta	N;INAN;ACC;FEM;SG	N;ACC;FEM;PL
газету	gazeta	газета	gazeta	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
афганистана	afganistan	афганистан	afganistan	N;INAN;GEN;MASC;SG	
афганистана	afganistanie	афганистан	afganistan	N;INAN;GEN;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
владивосток	władywostoku	владивосток	władywostok	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
победить	beat	победить	beat	V;PFV;NFIN;ACT	
победить	win	победить	wina	V;PFV;NFIN;ACT	
победить	wygrana	победить	wygrać	V;PFV;NFIN;ACT	N;NOM;FEM;SG
победить	porażki	победить	porażka	V;PFV;NFIN;ACT	N;ACC;FEM;PL
победить	klęska	победить	klęski	V;PFV;NFIN;ACT	N;NOM;FEM;SG
победить	przegrana	победить	przegrać	V;PFV;NFIN;ACT	N;NOM;FEM;SG
победить	porażka	победить	porażka	V;PFV;NFIN;ACT	N;NOM;FEM;SG
парень	boy	парень	boy	N;ANIM;NOM;MASC;SG	
парень	guy	парень	guy	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
парень	gość	парень	gość	N;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;PST;FIN;ACT
парень	kid	парень	kid	N;ANIM;NOM;MASC;SG	
парень	chłopaku	парень	chłopak	N;ANIM;NOM;MASC;SG	N;VOC;MASC;SG
парень	chłopaka	парень	chłopak	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
чтение	czytania	чтение	czytać	N;INAN;NOM;NEUT;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
чтение	czytam	чтение	czytać	N;INAN;NOM;NEUT;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
факто	facto	факто	facto	N;INAN;NOM;MASC;SG	
лицей	lyceum	лицо	lyceum	N;INAN;NOM;MASC;SG	
формулировка	sformułowania	формулировка	sformułować	N;INAN;NOM;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
захвачен	złapany	захватить	złapać	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
захвачен	złapana	захватить	złapać	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
захвачен	złapani	захватить	złapać	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
