que	det	que	det	CONJ	PRO;NEUT;SG;3
puentes	bridges	puente	bridges	N;MASC;PL	N;INDF;SG
previo	prior	previo	prior	ADJ;MASC;SG	N;INDF;NEUT;SG
previo	tidligere	previo	tidligere	ADJ;MASC;SG	N;INDF;FEM;SG
previo	førre	previo	førre	ADJ;MASC;SG	DET;DEF
previo	forrige	previo	forrige	ADJ;MASC;SG	ADJ;PL
mora	mora	mora	mor		N;DEF;FEM;SG
beneficios	profitt	beneficio	profitt	N;MASC;PL	N;INDF;MASC;SG
beneficios	fortjeneste	beneficio	fortjeneste	N;MASC;PL	N;INDF;FEM;SG
beneficios	fordeler	beneficio	fordel	N;MASC;PL	V;IND;PRS;FIN
beneficios	goder	beneficio	god	N;MASC;PL	N;INDF;NEUT;SG
beneficios	fortjeneste	beneficio	fortjeneste	N;MASC;PL	N;INDF;FEM;SG
beneficios	profitt	beneficio	profitt	N;MASC;PL	N;INDF;MASC;SG
canaria	canaria	canario	canarium	N;FEM;SG	PROPN
gala	galla	gala	galle	N;FEM;SG	ADJ;INDF;SG;V.PTCP
charlie	charlie	charlie	charlie	PROPN	N;INDF;MASC;SG
fósiles	fossil	fósil	fossil	N;MASC;PL	N;INDF;MASC;SG
fósiles	fossil	fósil	fossil	N;MASC;PL	N;INDF;MASC;SG
presentaciones	presentasjoner	presentación	presentasjon	N;FEM;PL	N;INDF;MASC;SG
tablas	bord	tabla	bord	N;FEM;PL	N;INDF;NEUT;SG
representaciones	representasjoner	representación	representasjon	N;FEM;PL	N;INDF;MASC;SG
representaciones	representasjon	representación	representasjon	N;FEM;PL	N;INDF;MASC;SG
ofensiva	offensiv	ofensiva	offensiv	N;FEM;SG	ADJ;INDF;SG
negó	fornektet	negar	fornekt	V;IND;SG;3;PST;FIN	N;DEF;NEUT;SG
negó	avslått	negar	avslå	V;IND;SG;3;PST;FIN	ADJ;INDF;NEUT;SG;V.PTCP
negó	avvist	negar	avvise	V;IND;SG;3;PST;FIN	ADJ;INDF;NEUT;SG;V.PTCP
negó	avslag	negar	avslag	V;IND;SG;3;PST;FIN	N;INDF;NEUT;SG
negó	nektet	negar	nekt	V;IND;SG;3;PST;FIN	N;DEF;NEUT;SG
roy	roy	roy	roy	PROPN	N;INDF;MASC;SG
coches	bil	coche	bil	N;MASC;PL	N;INDF;MASC;SG
esperar	avventer	esperar	avventer	V;NFIN	N;INDF;FEM;PL
esperar	waiting	esperar	waiting	V;NFIN	N;INDF;MASC;SG
esperar	venting	esperar	venting	V;NFIN	N;INDF;FEM;SG
esperar	vent	esperar	vent	V;NFIN	N;INDF;MASC;SG
esperar	vente	esperar	vente	V;NFIN	N;INDF;FEM;SG
russell	russell	russell	russell	PROPN	N;INDF;MASC;SG
rumbo	sjølsagt	rumbo	sjølsagt	N;MASC;SG	ADJ;INDF;NEUT;SG
cruces	krysser	cruce	krysse	N;MASC;PL	V;IND;PRS;FIN
negras	sort	negro	sort	ADJ;FEM;PL	N;INDF;MASC;SG
negras	svart	negro	svart	ADJ;FEM;PL	ADJ;INDF;NEUT;SG
negras	black	negro	black	ADJ;FEM;PL	N
exactamente	presis	exactamente	presis	ADV	ADJ;INDF;SG
exactamente	nøyaktig	exactamente	nøyaktig	ADV	ADJ;INDF;NEUT;SG
exactamente	eksakt	exactamente	eksakt	ADV	ADJ;INDF;NEUT;SG
mira	watch	mirar	watch	V;IMP;SG;2;FIN	N;INDF;MASC;SG
mira	titt	mirar	titt	V;IMP;SG;2;FIN	N;INDF;MASC;SG
mira	look	mirar	look	V;IMP;SG;2;FIN	N;INDF;MASC;SG
mira	se	mirar	se	V;IMP;SG;2;FIN	
mira	mira	mirar	mira	V;IMP;SG;2;FIN	N;INDF;MASC;SG
leo	leo	leo	leo	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
opciones	alternativer	opción	alternativ	N;FEM;PL	N;INDF;NEUT;SG
opciones	opsjon	opción	opsjon	N;FEM;PL	N;INDF;MASC;SG
alcaldes	ordførere	alcalde	ordførere	N;MASC;PL	N;INDF;FEM;SG
cortés	cortés	cortés	corté	PROPN	N
cortés	høflig	cortés	høflig	PROPN	ADJ;INDF;NEUT;SG
cortés	høflige	cortés	høflig	PROPN	ADJ;PL
cortés	cortez	cortés	cortez	PROPN	N
cortés	høflig	cortés	høflig	PROPN	ADJ;INDF;NEUT;SG
cortés	cortes	cortés	corte	PROPN	N
oliver	oliver	oliver	oliver	PROPN	N;INDF;MASC;SG
localizada	lokaliserte	localizado	lokalisere	ADJ;FEM;SG;V.PTCP	ADJ;PL;V.PTCP
warner	advarer	warner	advare	N;SG	V;IND;PRS;FIN
privadas	menig	privado	menig	ADJ;FEM;PL;V.PTCP	N;INDF;MASC;SG
privadas	privat	privado	privat	ADJ;FEM;PL;V.PTCP	ADJ;INDF;NEUT;SG
privadas	enerom	privado	enerom	ADJ;FEM;PL;V.PTCP	N;INDF;MASC;SG
last	siste	last	sist	N	ADJ;DEF;SG
last	sist	last	sist	N	ADV
bernard	bernard	bernard	bernard	PROPN	N;INDF;MASC;SG
rené	rené	rené	rené	PROPN	N;INDF;MASC;SG
rené	rené	rené	rené	PROPN	N;INDF;MASC;SG
rené	rene	rené	rene	PROPN	N;INDF;NEUT;SG
matt	matt	matt	matt	PROPN	N;INDF;MASC;SG
lanzar	lansering	lanzar	lansering	V;NFIN	N;INDF;FEM;SG
lanzar	utskyting	lanzar	utskyting	V;NFIN	N;INDF;FEM;SG
lanzar	lanser	lanzar	lanse	V;NFIN	N;INDF;MASC;SG
accidentes	uhell	accidente	uhell	N;MASC;PL	N;INDF;NEUT;SG
accidentes	ulykke	accidente	ulykke	N;MASC;PL	N;INDF;FEM;SG
accidentes	uhell	accidente	uhell	N;MASC;PL	N;INDF;NEUT;SG
adecuado	passende	adecuado	passende	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
adecuado	passende	adecuado	passende	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
adecuado	egnet	adecuado	egn	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
plena	fult	pleno	føle	ADJ;FEM;SG	N;INDF;MASC;SG
plena	mett	pleno	mett	ADJ;FEM;SG	N;INDF;MASC;SG
sudamericana	sudamericana	sudamericano	sudamerican	ADJ;FEM;SG	N;INDF;FEM;SG
restantes	gjenstår	restante	gjenstå	ADJ;PL	V;IND;PRS;FIN
restantes	gjenstående	restante	gjenstående	ADJ;PL	N;INDF;MASC;SG
restantes	gjenværende	restante	gjenværende	ADJ;PL	N;INDF;FEM;SG
electorales	kurfyrstedømmet	electoral	kurfyrstedøm	ADJ;PL	N;DEF;NEUT;SG
electorales	valget	electoral	valg	ADJ;PL	N;DEF;NEUT;SG
sugiere	foreslå	sugerir	foreslå	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
conforme	overensstemmelse	conforme	overensstemmelse		N;INDF;MASC;SG
apoyar	støtte	apoyar	støtte	V;NFIN	N;INDF;FEM;SG
causó	forårsaket	causar	forårsak	V;IND;SG;3;PST;FIN	N;DEF;NEUT;SG
marrón	brown	marrón	brown	ADJ;MASC;SG	N;INDF;MASC;SG
marrón	brune	marrón	brune	ADJ;MASC;SG	ADJ;PL
relevantes	relevant	relevante	relevant	ADJ;PL	ADJ;INDF;NEUT;SG
magia	magisk	magia	magisk	N;FEM;SG	ADJ;INDF;NEUT;SG
vender	sell	vender	sell	V;NFIN	N
vender	selg	vender	selg	V;NFIN	N;INDF;MASC;SG
vender	selge	vender	selge	V;NFIN	N;INDF;MASC;SG
vender	seige	vender	seige	V;NFIN	ADJ;PL
vender	selger	vender	selger	V;NFIN	N;INDF;MASC;SG
simples	enkelt	simple	enkel	ADJ;PL	ADJ;INDF;NEUT;SG
simples	enkel	simple	enkel	ADJ;PL	ADJ;INDF;SG
houston	houston	houston	houston	N;MASC;SG	PROPN
hard	hard	hard	hard	N;SG	ADJ;INDF;SG
hard	vanskeleg	hard	vanskeleg	N;SG	ADJ;INDF;NEUT;SG
hard	hardt	hard	hard	N;SG	ADJ;INDF;NEUT;SG
hard	vanskelig	hard	vanskelig	N;SG	ADJ;INDF;NEUT;SG
part	del	part	dele	N	V;IMP;FIN
manejo	håndterer	manejo	håndtere	N;MASC;SG	V;IND;PRS;FIN
dorado	golden	dorado	gold	ADJ;MASC;SG;V.PTCP	N;DEF;MASC;SG
dorado	gylne	dorado	gyle	ADJ;MASC;SG;V.PTCP	ADJ;PL
dorado	gyllen	dorado	gyll	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
dorado	gyllent	dorado	gyllent	ADJ;MASC;SG;V.PTCP	N;INDF;NEUT;SG
dorado	dorado	dorado	dorado	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
dorado	gull	dorado	gull	ADJ;MASC;SG;V.PTCP	N;INDF;NEUT;SG
celular	mobile	celular	mobil	ADJ;SG	N;INDF;NEUT;SG
celular	mobil	celular	mobil	ADJ;SG	N;INDF;MASC;SG
celular	celle	celular	celle	ADJ;SG	N;INDF;FEM;SG
ryan	ryan	ryan	ryan	PROPN	PROPN
armando	armando	armar	armando	V;V.MSDR	N;INDF;MASC;SG
armando	arnold	armar	arnold	V;V.MSDR	N;INDF;MASC;SG
armando	armand	armar	armand	V;V.MSDR	N;INDF;MASC;SG
diarios	daglige	diario	daglig	N;MASC;PL	ADJ;PL
diarios	daily	diario	daily	N;MASC;PL	N;INDF;MASC;SG
diarios	daglig	diario	daglig	N;MASC;PL	ADJ;INDF;NEUT;SG
pisos	etasjer	piso	etasje	N;MASC;PL	N;INDF;MASC;SG
pisos	gulv	piso	gulv	N;MASC;PL	N;INDF;NEUT;SG
armenia	armensk	armenia	armensk	ADJ;FEM;SG	N;INDF;MASC;SG
armenia	armenias	armenia	armenias	ADJ;FEM;SG	N;DEF;MASC;SG
armenia	armenia	armenia	armenia	ADJ;FEM;SG	N;INDF;MASC;SG
mina	mitt	mina	min	N;FEM;SG	PRO;NEUT;SG
mina	mine	mina	min	N;FEM;SG	PRO;PL
mina	min	mina	min	N;FEM;SG	PRO;MASC;SG
gráfico	graf	gráfico	graf	ADJ;MASC;SG	N;INDF;NEUT;SG
gráfico	diagrammet	gráfico	diagram	ADJ;MASC;SG	N;DEF;NEUT;SG
gráfico	diagram	gráfico	diagram	ADJ;MASC;SG	N;INDF;NEUT;SG
gráfico	grafikk	gráfico	grafikk	ADJ;MASC;SG	N;INDF;MASC;SG
emitió	luftet	emitir	luft	V;IND;SG;3;PST;FIN	N;DEF;NEUT;SG
cuál	hvilket	cuál	hvilk	PRO;SG	N;DEF;NEUT;SG
cuál	hvilken	cuál	hvilk	PRO;SG	N;DEF;MASC;SG
salazar	salazar	salazar	salaz	V;NFIN	N;INDF;MASC;PL
acta	handle	acta	handle	N;FEM;SG	V;NFIN
evidente	innlysende	evidente	innlysende	ADJ;SG	N;INDF;FEM;SG
evidente	åpenbare	evidente	åpenbar	ADJ;SG	ADJ;PL
rescate	løsepengene	rescate	løsepeng	N;MASC;SG	N;DEF;FEM;PL
rescate	løsepenger	rescate	løsepenge	N;MASC;SG	N;INDF;NEUT;PL
rescate	redde	rescate	redd	N;MASC;SG	ADJ;PL
aceptar	aksepter	aceptar	aksepter	V;NFIN	N;INDF;NEUT;SG
fundamentalmente	fundamentalt	fundamentalmente	fundamental	ADV	ADJ;INDF;NEUT;SG
reducido	reduserte	reducido	redusere	ADJ;MASC;SG;V.PTCP	ADJ;PL;V.PTCP
athletic	atletisk	athletic	atletisk	N;MASC;SG	ADJ;INDF;NEUT;SG
come	spis	come	spis	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
come	eter	come	eter	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
come	spises	come	spises	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
come	spise	come	spise	V;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
come	ete	come	ete	V;IND;SG;3;PRS;FIN	V;IMP;FIN
come	eat	come	ein	V;IND;SG;3;PRS;FIN	N
come	spiser	come	spise	V;IND;SG;3;PRS;FIN	N;INDF;FEM;PL
cinematográfica	cinematic	cinematográfico	cinematic	ADJ;FEM;SG	N
perros	fotballturnering	perro	fotballturnering	N;MASC;PL	N;INDF;FEM;SG
perros	hunder	perro	hunder	N;MASC;PL	N;INDF;MASC;SG
perros	dogs	perro	dogs	N;MASC;PL	N;INDF;MASC;SG
perros	bikkje	perro	bikkje	N;MASC;PL	N;INDF;FEM;SG
perros	hund	perro	hund	N;MASC;PL	N;INDF;MASC;SG
perros	bikkja	perro	bikkje	N;MASC;PL	N;DEF;FEM;SG
profundo	dype	profundo	dype	ADJ;MASC;SG	N;INDF;NEUT;SG
profundo	dyp	profundo	dyp	ADJ;MASC;SG	N;INDF;MASC;SG
profundo	dypt	profundo	dyp	ADJ;MASC;SG	N;INDF;NEUT;SG
profundo	deep	profundo	deep	ADJ;MASC;SG	N;INDF;MASC;SG
ruedas	hjul	rueda	hjul	N;FEM;PL	N;INDF;NEUT;SG
modificaciones	modifikasjoner	modificación	modifikasjon	N;FEM;PL	N;INDF;MASC;SG
modificaciones	modifisering	modificación	modifisering	N;FEM;PL	N;INDF;FEM;SG
aguirre	aguirre	aguerrir	aguire	PROPN	N;INDF;MASC;SG
arqueológicos	arkeologisk	arqueológico	arkeologisk	ADJ;MASC;PL	ADJ;INDF;NEUT;SG
down	ned	down	ned	N	ADP
down	nedover	down	nedover	N	ADP
down	nede	down	nede	N	ADP
gallego	galisisk	gallego	galisisk	N;MASC;SG	ADJ;INDF;NEUT;SG
asociados	partnerne	asociado	partnerne	ADJ;MASC;PL;V.PTCP	N;INDF;MASC;SG
asociados	partners	asociado	partners	ADJ;MASC;PL;V.PTCP	N;INDF;MASC;SG
asociados	samarbeidspartnere	asociado	samarbeidspartnere	ADJ;MASC;PL;V.PTCP	V;NFIN
asociados	partnere	asociado	partnere	ADJ;MASC;PL;V.PTCP	V;NFIN
asociados	samarbeidspartnere	asociado	samarbeidspartnere	ADJ;MASC;PL;V.PTCP	V;NFIN
asociados	medarbeidere	asociado	medarbeidere	ADJ;MASC;PL;V.PTCP	V;NFIN
naranja	oransje	naranja	oransje	N;FEM;SG	ADJ;PL
naranja	appelsiner	naranja	appelsin	N;FEM;SG	N;INDF;MASC;PL
autobuses	buss	autobús	buss	N;MASC;PL	N;INDF;MASC;SG
autobuses	bus	autobús	bus	N;MASC;PL	N;INDF;MASC;SG
autobuses	busser	autobús	busse	N;MASC;PL	N;INDF;MASC;SG
americanos	amerikanske	americano	amerikansk	N;MASC;PL	ADJ;PL
americanos	amerikansk	americano	amerikansk	N;MASC;PL	ADJ;INDF;SG
americanos	amerikanerne	americano	amerikanern	N;MASC;PL	ADJ;PL
americanos	amerikanere	americano	amerikanere	N;MASC;PL	N;INDF;MASC;SG
rayos	ray	rayo	ray	N;MASC;PL	N;INDF;MASC;SG
rayos	lyn	rayo	lyn	N;MASC;PL	N;INDF;NEUT;SG
rayos	lynet	rayo	lyn	N;MASC;PL	N;DEF;NEUT;SG
ducado	duke	ducado	duke	ADJ;MASC;SG;V.PTCP	N;INDF;NEUT;SG
ducado	hertug	ducado	hertug	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
ducado	hertugdømmet	ducado	hertugdøm	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
aficionados	amatører	aficionado	amatøre	N;MASC;PL	N;INDF;MASC;SG
aficionados	amatør	aficionado	amatør	N;MASC;PL	N;INDF;MASC;SG
aficionados	fans	aficionado	fan	N;MASC;PL	N;INDF;NEUT;SG
aficionados	tilhengere	aficionado	tilhengere	N;MASC;PL	N;INDF;NEUT;SG
representada	representerte	representado	representere	ADJ;FEM;SG;V.PTCP	V;IND;PST;FIN
marc	marc	marc	marc	PROPN	N;INDF;NEUT;SG
multitud	folkemengder	multitud	folkemengd	N;FEM;SG	N;INDF;FEM;PL
licenciado	lisensiert	licenciado	lisensiere	N;MASC;SG	ADJ;INDF;SG;V.PTCP
page	siden	pager	siden	N	
fort	fort	fort	fort	N;MASC	ADJ;INDF;NEUT;SG
playas	beach	playa	beach	N;FEM;PL	N;INDF;NEUT;SG
playas	stranda	playa	strand	N;FEM;PL	N;DEF;FEM;SG
playas	strand	playa	strand	N;FEM;PL	N;INDF;FEM;SG
docente	lærer	docente	lære	N;SG	V;IND;PRS;FIN
docente	læremester	docente	læremeste	N;SG	N;INDF;FEM;PL
aceptadas	godtatt	aceptado	godta	ADJ;FEM;PL;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
aceptadas	godtas	aceptado	godta	ADJ;FEM;PL;V.PTCP	N;INDF;MASC;SG
aceptadas	akseptert	aceptado	akseptere	ADJ;FEM;PL;V.PTCP	ADJ;INDF;SG;V.PTCP
aceptadas	godkjent	aceptado	godkjenne	ADJ;FEM;PL;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
dirigentes	ledere	dirigente	ledere	N;PL	N;INDF;MASC;SG
shorts	shorts	short	short	N;MASC;PL	N;INDF;MASC;SG
descubrir	oppdag	descubrir	oppdag	V;NFIN	N;INDF;NEUT;SG
industrias	industries	industria	industries	N;FEM;PL	N;INDF;MASC;SG
industrias	industrier	industria	industri	N;FEM;PL	N;INDF;FEM;SG
industrias	bransjer	industria	bransje	N;FEM;PL	N;INDF;MASC;SG
mejoras	forbedring	mejora	forbedring	N;FEM;PL	N;INDF;FEM;SG
mejoras	oppgradering	mejora	oppgradering	N;FEM;PL	N;INDF;FEM;SG
agrícolas	landbruks	agrícola	landbruks	ADJ;PL	N;INDF;MASC;SG
publicar	publisering	publicar	publisering	V;NFIN	N;INDF;FEM;SG
publicar	publisering	publicar	publisering	V;NFIN	N;INDF;FEM;SG
publicar	post	publicar	post	V;NFIN	N;INDF;MASC;SG
publicar	innlegget	publicar	innlegg	V;NFIN	N;DEF;NEUT;SG
publicar	innlegg	publicar	innlegg	V;NFIN	N;INDF;NEUT;PL
publicar	publisering	publicar	publisering	V;NFIN	N;INDF;FEM;SG
publicar	innlegg	publicar	innlegg	V;NFIN	N;INDF;NEUT;PL
judío	jødisk	judío	jødisk	N;MASC;SG	ADJ;INDF;SG
judío	jødiske	judío	jødisk	N;MASC;SG	ADJ;PL
deberían	skulle	deber	skulle	V;COND;PL;3;FIN	V;IND;PST;FIN
deberían	bør	deber	burde	V;COND;PL;3;FIN	V;IND;PRS;FIN
deberían	burde	deber	burde	V;COND;PL;3;FIN	V;IND;PST;FIN
investigador	etterforsker	investigador	etterforske	N;MASC;SG	N;INDF;FEM;PL
negociaciones	forhandling	negociación	forhandling	N;FEM;PL	N;INDF;FEM;SG
negociaciones	forhandle	negociación	forhandle	N;FEM;PL	V;NFIN
marítimo	maritime	marítimo	maritim	N;MASC;SG	ADJ;PL
físicas	fysikk	físico	fysikk	ADJ;FEM;PL	N;INDF;MASC;SG
físicas	fysikalsk	físico	fysikalsk	ADJ;FEM;PL	ADJ;INDF;NEUT;SG
físicas	fysisk	físico	fysisk	ADJ;FEM;PL	ADJ;INDF;NEUT;SG
federales	føderalt	federal	føderal	ADJ;PL	ADJ;INDF;NEUT;SG
federales	federal	federal	federal	ADJ;PL	N;INDF;MASC;SG
federales	føderal	federal	føderal	ADJ;PL	ADJ;INDF;SG
federales	fbi	federal	fbi	ADJ;PL	N;INDF;NEUT;SG
judía	jødiske	judío	jødisk	ADJ;FEM;SG	ADJ;PL
judía	jøde	judío	jøde	ADJ;FEM;SG	N;INDF;MASC;SG
escritas	skrevet	escrito	skrev	ADJ;FEM;PL;V.PTCP	N;DEF;NEUT;SG
dificultad	vanskeligheter	dificultad	vanskeligheter	N;FEM;SG	N;INDF;FEM;PL
dificultad	vansker	dificultad	vansker	N;FEM;SG	N;INDF;FEM;PL
dificultad	vanskeligheter	dificultad	vanskeligheter	N;FEM;SG	N;INDF;FEM;PL
dificultad	vansker	dificultad	vansker	N;FEM;SG	N;INDF;FEM;PL
dave	dave	dave	dave	PROPN	N;INDF;FEM;SG
sustituido	erstattet	sustituir	erstatt	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
belga	belgiske	belga	belgisk	N;SG	ADJ;PL
belga	belgisk	belga	belgisk	N;SG	ADJ;INDF;NEUT;SG
operativo	operative	operativo	operativ	ADJ;MASC;SG	ADJ;PL
operativo	opererer	operativo	operere	ADJ;MASC;SG	V;IND;PRS;FIN
épocas	times	época	time	N;FEM;PL	N;GEN;INDF;MASC;SG
terminado	fullførte	terminar	fullføre	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN
terminado	ferdige	terminar	ferdig	ADJ;MASC;SG;V.PTCP	ADJ;PL
terminado	fullførte	terminar	fullføre	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN
terminado	avsluttet	terminar	avslutt	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
extensa	omfattende	extenso	omfattende	ADJ;FEM;SG	N;INDF;MASC;SG
armamento	våpen	armamento	våpen	N;MASC;SG	N;INDF;NEUT;PL
profunda	dype	profundo	dype	ADJ;FEM;SG	N;INDF;NEUT;SG
profunda	dyp	profundo	dyp	ADJ;FEM;SG	N;INDF;MASC;SG
profunda	dypt	profundo	dyp	ADJ;FEM;SG	N;INDF;NEUT;SG
profunda	deep	profundo	deep	ADJ;FEM;SG	N;INDF;MASC;SG
destacada	fremhevet	destacado	fremhev	ADJ;FEM;SG;V.PTCP	N;DEF;NEUT;SG
destacada	featured	destacado	featured	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
orleans	orleans	orlean	orleans	N;MASC;PL	N;INDF;MASC;SG
orleans	orléans	orlean	orléans	N;MASC;PL	N;INDF;MASC;SG
orleans	orléans	orlean	orléans	N;MASC;PL	N;INDF;MASC;SG
krasnodar	krasnodar	krasnodar	krasnode	N;MASC;SG	N;INDF;MASC;PL
sabor	smake	sabor	smake	N;MASC;SG	V;IMP;NFIN
detenido	arresterte	detenido	arrestere	ADJ;MASC;SG;V.PTCP	ADJ;PL;V.PTCP
detenido	anholdt	detenido	anhold	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
detenido	pågrepet	detenido	pågrep	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
detenido	anholdt	detenido	anhold	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
golden	gylne	golden	gyle	N;MASC;SG	ADJ;PL
alcanzado	nådde	alcanzado	nå	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN
alcanzado	strakk	alcanzado	strakk	ADJ;MASC;SG;V.PTCP	N;INDF;NEUT;SG
festivales	festival	festival	festival	N;MASC;PL	N;INDF;MASC;SG
festivales	festivaler	festival	festival	N;MASC;PL	N;INDF;NEUT;SG
elegidos	valgt	elegido	velg	ADJ;MASC;PL;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
elegidos	utvalgt	elegido	utvalg	ADJ;MASC;PL;V.PTCP	ADJ;INDF;NEUT;SG
elegidos	valgt	elegido	velg	ADJ;MASC;PL;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
vale	okei	valer	okei	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
vale	vale	valer	vale	V;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
pabellón	ward	pabellón	ward	N;MASC;SG	PROPN
jason	jason	jason	jason	PROPN	N;INDF;MASC;SG
expertos	eksperter	experto	eksperter	N;MASC;PL	N;INDF;NEUT;SG
expertos	ekspert	experto	ekspert	N;MASC;PL	N;INDF;MASC;SG
necesarios	nødvendig	necesario	nødvendig	ADJ;MASC;PL	ADJ;INDF;NEUT;SG
permanece	forbli	permanecer	forbli	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
tecnológico	technology	tecnológico	technology	ADJ;MASC;SG	N
tecnológico	teknologi	tecnológico	teknologi	ADJ;MASC;SG	N;INDF;MASC;SG
tecnológico	teknologiske	tecnológico	teknologisk	ADJ;MASC;SG	ADJ;PL
manifestaciones	demonstrasjoner	manifestación	demonstrasjon	N;FEM;PL	N;INDF;MASC;SG
elegida	utvalgte	elegido	utvalg	ADJ;FEM;SG;V.PTCP	ADJ;PL
masas	masse	masa	masse	N;FEM;PL	N;INDF;MASC;SG
masas	messe	masa	messe	N;FEM;PL	N;INDF;FEM;SG
empezar	start	empezar	start	V;NFIN	N;INDF;MASC;SG
empezar	begynn	empezar	begynn	V;NFIN	N;INDF;MASC;SG
empezar	begynn	empezar	begynn	V;NFIN	N;INDF;MASC;SG
demostrado	beviste	demostrado	bevise	ADJ;MASC;SG;V.PTCP	ADJ;PL;V.PTCP
demostrado	demonstrerte	demostrado	demonstrere	ADJ;MASC;SG;V.PTCP	ADJ;PL;V.PTCP
disputado	omstridte	disputado	omstridt	ADJ;MASC;SG;V.PTCP	ADJ;PL
wikimedia	wikimedia	wikimedia	wikimedia	ADJ;FEM;SG	N;DEF;NEUT;PL
viajar	reiser	viajar	reise	V;NFIN	N;INDF;FEM;PL
viajar	reise	viajar	reise	V;NFIN	N;INDF;FEM;SG
viajar	reiser	viajar	reise	V;NFIN	N;INDF;FEM;PL
viajar	reiser	viajar	reise	V;NFIN	N;INDF;FEM;PL
viajar	reise	viajar	reise	V;NFIN	N;INDF;FEM;SG
viajar	reising	viajar	reising	V;NFIN	N;INDF;FEM;SG
toros	toros	toro	toros	N;MASC;PL	N;INDF;MASC;SG
toros	tyrefekting	toro	tyrefekting	N;MASC;PL	N;INDF;FEM;SG
toros	okser	toro	okse	N;MASC;PL	N;INDF;MASC;SG
toros	bulls	toro	bulls	N;MASC;PL	N;INDF;MASC;SG
crece	voks	crecer	vekse	V;IND;SG;3;PRS;FIN	V;IND;PST;FIN
crece	vokse	crecer	vokse	V;IND;SG;3;PRS;FIN	ADJ;INDF;NEUT;SG;V.PTCP
crece	vokser	crecer	vokse	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
anuales	årlig	anual	årlig	ADJ;PL	ADJ;INDF;NEUT;SG
observa	observer	observar	observere	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
informó	rapportert	informar	rapportere	V;IND;SG;3;PST;FIN	ADJ;INDF;SG;V.PTCP
diplomático	diplomatisk	diplomático	diplomatisk	N;MASC;SG	ADJ;INDF;NEUT;SG
diplomático	diplomatiske	diplomático	diplomatisk	N;MASC;SG	ADJ;PL
malasia	malaysisk	malasio	malaysisk	N;FEM;SG	ADJ;INDF;NEUT;SG
marinos	sjøfolk	marino	sjøfolk	N;MASC;PL	N;INDF;NEUT;SG
marinos	marinesoldat	marino	marinesoldat	N;MASC;PL	N;INDF;MASC;SG
marinos	marine	marino	marin	N;MASC;PL	N;INDF;MASC;SG
lingüística	lingvistikk	lingüístico	lingvistikk	ADJ;FEM;SG	N;INDF;MASC;SG
condesa	komtesse	condesar	komtesse	N;FEM;SG	ADJ;PL;V.PTCP
mencionar	omtale	mencionar	omtale	V;NFIN	N;INDF;FEM;SG
mencionar	nevn	mencionar	nevn	V;NFIN	N;INDF;MASC;SG
ross	ross	ross	ross	PROPN	N;INDF;MASC;SG
jerónimo	geronimo	jerónimo	geronimo	ADJ;MASC;SG	N;INDF;MASC;SG
jerónimo	jerónimo	jerónimo	jerónimo	ADJ;MASC;SG	N;INDF;MASC;SG
jerónimo	jerome	jerónimo	jerome	ADJ;MASC;SG	N;INDF;MASC;SG
cumple	bursdag	cumplir	bursdag	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
cumple	bursdagen	cumplir	bursdag	V;IND;SG;3;PRS;FIN	N;DEF;MASC;SG
cumple	fødselsdag	cumplir	fødselsdag	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
asegurar	forsikrer	asegurar	forsikre	V;NFIN	N;INDF;FEM;PL
