kategória	kategorijo	kategória	kategorija	N;NOM;FEM;SG	N;ACC;FEM;SG
mtv	mtv	mtv	mtv	PROPN;NOM;FEM;SG	N;NOM;MASC;SG
ukončené	zaključene	ukončený	zaključen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
ukončené	končalo	ukončený	končati	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;V.PTCP
ukončené	končala	ukončený	končati	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;V.PTCP
hodinu	ura	hodina	ura	N;ACC;FEM;SG	N;NOM;FEM;SG
hodinu	urice	hodina	urica	N;ACC;FEM;SG	N;NOM;FEM;PL
ústie	ustju	ústie	ustje	N;NOM;NEUT;SG	N;DAT;NEUT;SG
fort	utrdba	fort	utrdba	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
fort	trdnjava	fort	trdnjava	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
fort	utrdbo	fort	utrdba	PROPN;ANIM;NOM;MASC;SG	N;ACC;FEM;SG
fort	fort	fort	fort	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
označený	označeni	označený	označen	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
označený	označene	označený	označen	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
aux	aux	aux	aux		N;NOM;MASC;SG
arabských	arabska	arabský	arabski	ADJ;GEN;MASC;PL	ADJ;NOM;FEM;SG
arabských	arabski	arabský	arabski	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;SG
arabských	arabec	arabský	arabec	ADJ;GEN;MASC;PL	N;NOM;MASC;SG
úsilie	napori	úsilie	napor	N;NOM;NEUT;SG	N;NOM;MASC;PL
úsilie	prizadevanja	úsilie	prizadevanje	N;NOM;NEUT;SG	N;NOM;NEUT;PL
úsilie	prizadevanja	úsilie	prizadevanje	N;NOM;NEUT;SG	N;NOM;NEUT;PL
úsilie	napora	úsilie	napor	N;NOM;NEUT;SG	N;GEN;MASC;SG
kontrakt	pogodbo	kontrakt	pogodba	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
bush	bush	bush	bush	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
bush	grmovje	bush	grmovje	PROPN;ANIM;NOM;MASC;SG	N;NOM;NEUT;SG
bush	grm	bush	grm	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
označená	označeni	označený	označen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
označená	označene	označený	označen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
označená	označeni	označený	označen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
označená	označene	označený	označen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
korún	krone	korún	krona	N;GEN;FEM;PL	N;NOM;FEM;PL
design	zasnova	design	zasnova	INTJ	N;NOM;FEM;SG
design	oblikovanje	design	oblikovanje	INTJ	N;NOM;NEUT;SG
design	dizajn	design	dizajno	INTJ	N;NOM;MASC;SG
nariadil	urejen	nariadiť	urejen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP
nariadil	naročeno	nariadiť	naročen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP
veriacich	vernikov	veriaci	vernik	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;GEN;MASC;PL
veriacich	verniki	veriaci	vernik	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;NOM;MASC;PL
mierou	zmernost	miera	zmernost	N;INS;FEM;SG	N;NOM;FEM;SG
here	tukaj	hero	tukaj		ADV
zvýšiť	povečanje	zvýšiť	povečanje	V;PFV;POS;NFIN	N;NOM;NEUT;SG
zvýšiť	zvišanje	zvýšiť	zvišanje	V;PFV;POS;NFIN	N;NOM;NEUT;SG
zvýšiť	povišanje	zvýšiť	povišanje	V;PFV;POS;NFIN	N;NOM;NEUT;SG
autobusy	avtobuse	autobus	avtobus	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
vieru	faith	viera	faith	N;ACC;FEM;SG	N;NOM;FEM;SG
vieru	vera	viera	vera	N;ACC;FEM;SG	N;NOM;FEM;SG
vieru	vere	viera	vera	N;ACC;FEM;SG	N;NOM;FEM;PL
vieru	veri	viera	vera	N;ACC;FEM;SG	N;NOM;FEM;SG
geologické	geološke	geologický	geološki	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
geologické	geološke	geologický	geološki	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
detail	podrobnosti	detail	podrobnost	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
priama	neposredni	priama	neposreden	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
priama	neposreden	priama	neposreden	N;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
priama	neposredna	priama	neposreden	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
priama	neposredne	priama	neposreden	N;NOM;FEM;SG	ADJ;NOM;FEM;PL
priama	neposredno	priama	neposredno	N;NOM;FEM;SG	ADV
podmienkou	pogoj	podmienka	pogoj	N;INS;FEM;SG	N;NOM;MASC;SG
podmienkou	stanje	podmienka	stanje	N;INS;FEM;SG	N;NOM;NEUT;SG
matematiku	matematika	matematika	matematika	N;ACC;FEM;SG	N;NOM;FEM;SG
matematiku	matematika	matematika	matematika	N;ACC;FEM;SG	N;NOM;FEM;SG
matematiku	matematiki	matematika	matematika	N;ACC;FEM;SG	N;NOM;FEM;SG
matematiku	matematika	matematika	matematika	N;ACC;FEM;SG	N;NOM;FEM;SG
maľba	naslikal	maľba	naslikati	N;NOM;FEM;SG	V;PFV;MASC;SG;V.PTCP
maľba	sliko	maľba	slika	N;NOM;FEM;SG	N;ACC;FEM;SG
vedúca	vodilni	vedúci	vodilen	N;NOM;FEM;SG	ADJ;NOM;MASC;PL
vedúca	vodilna	vedúci	vodilen	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
este	este	este	esta	INTJ	N;NOM;MASC;SG
záležitosti	izdaj	záležitosť	izdaja	N;NOM;FEM;PL	N;GEN;FEM;PL
doplniť	dopolnjujejo	doplniť	dopolnjevati	V;PFV;POS;NFIN	V;IPFV;IND;PL;3;PRS;FIN
doplniť	dodatek	doplniť	dodatek	V;PFV;POS;NFIN	N;NOM;MASC;SG
spôsobil	povzročena	spôsobiť	povzročen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;SG;V.PTCP
spôsobil	povzročeno	spôsobiť	povzročen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP
menu	meni	menu	meniti	N;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
menu	meniji	menu	menij	N;NOM;NEUT;SG	N;NOM;MASC;PL
upraviť	urejanje	upraviť	urejanje	V;PFV;POS;NFIN	N;NOM;NEUT;SG
párov	pari	pár	par	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
párov	pari	pár	par	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
prirodzene	naravno	prirodzene	naraven	ADV	ADJ;NOM;NEUT;SG
seč	cet	seč	ceto		N;NOM;MASC;SG
povinnosť	dajatev	povinnosť	dajatev	N;NOM;FEM;SG	N;GEN;FEM;SG
povinnosť	dolžnosti	povinnosť	dolžnost	N;NOM;FEM;SG	N;NOM;FEM;PL
povinnosť	obveznosti	povinnosť	obveznost	N;NOM;FEM;SG	N;NOM;FEM;PL
náhle	nenadna	náhle	nenaden	ADV	ADJ;NOM;FEM;SG
náhle	nenaden	náhle	nenaden	ADV	ADJ;NOM;INDF;MASC;SG
rozličné	različni	rozličný	različen	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
rozličné	različne	rozličný	različen	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
rozličné	razne	rozličný	razen	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
rozličné	razno	rozličný	razno	ADJ;NOM;NEUT;SG	
rozličné	razni	rozličný	razen	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
daň	davki	da_	davek	N;NOM;FEM;SG	N;NOM;MASC;PL
daň	davčna	da_	davčen	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
head	glavo	head	glava	PROPN;NOM;FEM;SG	N;ACC;FEM;SG
head	glava	head	glava	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
head	head	head	heada	PROPN;NOM;FEM;SG	
ťahu	potisk	ťaha	potisk	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
ťahu	potiska	ťaha	potisk	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
robin	robin	robin	robina	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
víťaza	zmagovalec	víťaz	zmagovalec	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
víťaza	zmagovalka	víťaz	zmagovalka	N;ANIM;ACC;MASC;SG	N;NOM;FEM;SG
osobná	osebne	osobný	oseben	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
osobná	potnik	osobný	potnik	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
osobná	sopotnik	osobný	sopotnik	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
osobná	potnika	osobný	potnik	ADJ;NOM;FEM;SG	N;ANIM;ACC;MASC;SG
mexika	mehika	mexika	mehika	N;INAN;GEN;MASC;SG	PROPN;NOM;FEM;SG
právny	zakonito	právny	zakonit	ADJ;INAN;NOM;MASC;SG	ADV
právny	pravne	právny	praven	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
prijatie	posvojitve	prijatie	posvojitev	N;NOM;NEUT;SG	N;NOM;FEM;PL
rick	rick	rick	rick	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
rick	ricka	rick	ricko	PROPN;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
leva	levu	lev	lev	N;ANIM;ACC;MASC;SG	N;DAT;MASC;SG
leva	leva	lev	lev	N;ANIM;ACC;MASC;SG	ADJ;NOM;FEM;SG
leva	lev	lev	lev	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
novinári	novinarjev	novinár	novinar	N;ANIM;NOM;MASC;PL	N;GEN;MASC;PL
novinári	novinarje	novinár	novinar	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
kone	konje	kono	konj	N;NOM;FEM;PL	N;ACC;MASC;PL
kone	konjev	kono	konj	N;NOM;FEM;PL	N;GEN;MASC;PL
zničený	uničeni	zničený	uničen	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
zničený	uničene	zničený	uničen	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
kontexte	konteksta	kontext	kontekst	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
vedená	vodeni	vedený	voden	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL
vedená	voden	vedený	voden	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	N;NOM;MASC;SG
alternatívny	alternative	alternatívny	alternativa	ADJ;INAN;NOM;MASC;SG	N;NOM;FEM;PL
alternatívny	alternativa	alternatívny	alternativa	ADJ;INAN;NOM;MASC;SG	N;NOM;FEM;SG
vaucluse	vaucluse	vauclus	vauclus	ADV	N;NOM;MASC;PL
dedín	vasi	dedina	vas	N;GEN;FEM;PL	N;GEN;FEM;SG
bane	bane	baňa	bana	N;NOM;FEM;PL	N;NOM;MASC;SG
bane	poguba	baňa	pogub	N;NOM;FEM;PL	N;NOM;FEM;SG
bane	mine	baňa	miniti	N;NOM;FEM;PL	V;PFV;IND;SG;3;PRS;FIN
hamilton	hamilton	hamilton	hamilton	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
perry	perry	perry	perry	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
centier	središča	centrum	središče	N;GEN;NEUT;PL	N;NOM;NEUT;PL
centier	centri	centrum	center	N;GEN;NEUT;PL	N;NOM;MASC;PL
centier	centre	centrum	center	N;GEN;NEUT;PL	N;NOM;FEM;PL
centier	središča	centrum	središče	N;GEN;NEUT;PL	N;NOM;NEUT;PL
centier	centri	centrum	center	N;GEN;NEUT;PL	N;NOM;MASC;PL
centier	centre	centrum	center	N;GEN;NEUT;PL	N;NOM;FEM;PL
philip	philip	philip	philip	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
philip	filip	philip	filip	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
páry	parov	pára	par	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
páry	parov	pára	par	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
dobytka	govedo	dobytok	goveda	N;INAN;GEN;MASC;SG	N;ACC;FEM;SG
dobytka	živina	dobytok	živina	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG
dobytka	goveda	dobytok	govedati	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
nárast	rasti	nárast	rasti	N;INAN;NOM;MASC;SG	V;IPFV;NFIN
prescott	prescott	prescott	prescott	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
ekonomická	ekonomski	ekonomický	ekonomski	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
ekonomická	ekonomske	ekonomický	ekonomski	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
roy	roy	ro	roy	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
starosti	skrbi	starosť	skrbeti	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
starosti	skrbi	starosť	skrbeti	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
starosti	zaskrbljena	starosť	zaskrbljen	N;NOM;FEM;PL	ADJ;NOM;FEM;SG;V.PTCP
starosti	zaskrbljeni	starosť	zaskrbljen	N;NOM;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
starosti	zaskrbljen	starosť	zaskrbljen	N;NOM;FEM;PL	ADJ;NOM;INDF;MASC;SG;V.PTCP
sporu	spor	spor	spor	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
charakteristická	značilnost	charakteristický	značilnost	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
pravý	pristno	pravý	pristen	ADJ;ANIM;NOM;MASC;SG	ADV
časy	krat	čas	krat	N;INAN;NOM;MASC;PL	ADV
časy	times	čas	times	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG
experimenty	poskuse	experiment	poskus	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
zástupcov	predstavniki	zástupca	predstavnik	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
zástupcov	zastopniki	zástupca	zastopnik	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
zástupcov	namestniki	zástupca	namestnik	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
triede	stopnja	trieda	stopnja	N;DAT;FEM;SG	N;NOM;FEM;SG
oddiely	čet	oddiel	čet	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG
kosť	kosti	kosť	kost	N;NOM;FEM;SG	N;NOM;FEM;PL
kosť	kosteh	kosť	kost	N;NOM;FEM;SG	N;ESS;MASC;PL
kosť	kosti	kosť	kost	N;NOM;FEM;SG	N;NOM;FEM;PL
vatikán	vatikanu	vatikán	vatikan	N;ANIM;NOM;MASC;SG	N;DAT;MASC;SG
transport	prevozno	transport	prevozen	N;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
predstavy	idej	predstava	ideja	N;NOM;FEM;PL	N;GEN;FEM;PL
trhová	trg	trhový	trg	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
trhová	tržišče	trhový	tržišče	ADJ;NOM;FEM;SG	N;NOM;NEUT;SG
svadba	poroke	svadba	poroka	N;NOM;FEM;SG	N;NOM;FEM;PL
svadba	poroko	svadba	poroka	N;NOM;FEM;SG	N;ACC;FEM;SG
harris	harris	harris	harris	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
sas	sas	sas	sas		N;NOM;MASC;SG
špeciálny	posebne	špeciálny	poseben	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
špeciálny	posebno	špeciálny	posebno	ADJ;INAN;NOM;MASC;SG	ADV
sochu	kipec	socha	kipec	N;ACC;FEM;SG	N;NOM;MASC;SG
sochu	kip	socha	kip	N;ACC;FEM;SG	N;NOM;MASC;SG
sochu	kipa	socha	kipa	N;ACC;FEM;SG	N;NOM;MASC;SG
express	izraziti	express	izraziti	PROPN;ANIM;NOM;MASC;SG	V;PFV;NFIN
express	express	express	express	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
prístavu	pristanišče	prístava	pristanišče	N;INAN;GEN;MASC;SG	N;NOM;NEUT;SG
prístavu	pristanišča	prístava	pristanišče	N;INAN;GEN;MASC;SG	N;NOM;NEUT;PL
prístavu	port	prístava	port	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
prístavu	harbour	prístava	harbour	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
age	starost	age	starost	PROPN;NOM;MASC;SG	N;NOM;FEM;SG
miami	miami	miam	miama	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
rozsiahla	obsežna	rozsiahnuť	obsežen	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;SG
rozsiahla	obširno	rozsiahnuť	obširen	V;PFV;FEM;SG;POS;PST;V.PTCP	ADV
rozsiahla	obsežno	rozsiahnuť	obsežno	V;PFV;FEM;SG;POS;PST;V.PTCP	ADV
rozsiahla	obsežne	rozsiahnuť	obsežen	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;PL
lough	lough	lough	loug	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
elena	elena	elena	elena	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
elena	eleno	elena	eleno	PROPN;NOM;FEM;SG	N;ACC;FEM;SG
elena	eleni	elena	elena	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
slovenčina	slovaški	slovenčina	slovaški	N;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
slovenčina	slovaško	slovenčina	slovaški	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
slovenčina	angleško	slovenčina	angleško	N;NOM;FEM;SG	ADV
slovenčina	angleži	slovenčina	anglež	N;NOM;FEM;SG	N;NOM;MASC;PL
slovenčina	angleški	slovenčina	angleški	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
sudca	judge	sudca	judgo	N;ANIM;NOM;MASC;SG	
howard	howard	howard	howard	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
julius	julius	julius	julius	N;ANIM;NOM;MASC;SG	
prebiehajú	teku	prebiehať	tek	V;IPFV;IND;PL;3;POS;PRS;FIN	N;DAT;MASC;SG
populárne	priljubljene	populárne	priljubljen	ADV	ADJ;NOM;FEM;PL
populárne	priljubljena	populárne	priljubljen	ADV	ADJ;NOM;FEM;SG
populárne	priljubljeni	populárne	priljubljen	ADV	ADJ;NOM;MASC;PL
populárne	priljubljen	populárne	priljubljen	ADV	ADJ;NOM;INDF;MASC;SG
nízky	nizki	nízky	nizek	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
nízky	nizka	nízky	nizek	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
nízky	nizko	nízky	nizko	N;INAN;NOM;MASC;SG	ADV
nízky	nizek	nízky	nizek	N;INAN;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
nízky	nizke	nízky	nizek	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
definovaný	opredeljeni	definovaný	opredeljen	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
aktívna	dejavno	aktívny	dejavno	ADJ;NOM;FEM;SG	ADV
aktívna	aktivni	aktívny	aktiven	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
aktívna	aktivno	aktívny	aktivno	ADJ;NOM;FEM;SG	ADV
kladno	kladno	kladno	kladen	PROPN;NOM;NEUT;SG	ADV
kennedyho	kennedy	kennedy	kennedy	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
populácia	zaloge	populácia	zaloga	N;NOM;FEM;SG	N;NOM;FEM;PL
minúty	zapisnik	minúta	zapisnik	N;NOM;FEM;PL	N;NOM;MASC;SG
minúty	minut	minúta	minuta	N;NOM;FEM;PL	N;GEN;FEM;PL
minúty	minutah	minúta	minuta	N;NOM;FEM;PL	N;ESS;FEM;PL
steel	jekla	stel	jeklo	INTJ	N;NOM;NEUT;PL
steel	jeklo	stel	jekla	INTJ	N;NOM;NEUT;SG
steel	jeklena	stel	jeklen	INTJ	ADJ;NOM;FEM;SG
steel	jeklene	stel	jeklen	INTJ	ADJ;NOM;FEM;PL
steel	jekleni	stel	jeklen	INTJ	ADJ;NOM;MASC;SG
steel	jekleno	stel	jeklen	INTJ	ADV
černý	černý	černý	čeren	PROPN;ANIM;NOM;MASC;SG	
spieva	zapoje	spievať	zapeti	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
zvýšil	povečana	zvýšiť	povečan	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;SG;V.PTCP
zvýšil	povečan	zvýšiť	povečan	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP
zvýšil	povečano	zvýšiť	povečan	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP
zvýšil	zvišana	zvýšiť	zvišan	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;SG;V.PTCP
ihrisko	igrišča	ihrisko	igrišče	N;NOM;NEUT;SG	N;NOM;NEUT;PL
kontinentálne	celinske	kontinentálne	celinski	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
delá	topove	delo	top	N;NOM;NEUT;PL	N;ACC;MASC;PL
delá	topov	delo	top	N;NOM;NEUT;PL	N;GEN;MASC;PL
delá	orožje	delo	orožje	N;NOM;NEUT;PL	N;NOM;NEUT;SG
delá	top	delo	top	N;NOM;NEUT;PL	N;NOM;MASC;SG
delá	topa	delo	top	N;NOM;NEUT;PL	N;NOM;MASC;SG
spôsobili	povzročena	spôsobiť	povzročen	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	ADJ;NOM;FEM;SG;V.PTCP
spôsobili	povzročila	spôsobiť	povzročiti	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP
spôsobili	povzročil	spôsobiť	povzročiti	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
spôsobili	povzročeno	spôsobiť	povzročen	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP
ženská	ženska	ženský	ženska	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
ženská	žensko	ženský	ženska	ADJ;NOM;FEM;SG	N;ACC;FEM;SG
ženská	ženska	ženský	ženska	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
ženská	samica	ženský	samica	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
ženská	žensko	ženský	ženska	ADJ;NOM;FEM;SG	N;ACC;FEM;SG
fox	fox	fox	fox	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
fox	lisica	fox	lisica	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
fox	lisjak	fox	lisjak	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
rozpráva	pogovori	rozprávať	pogovor	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;MASC;PL
libier	funtov	libier	funt	N;NOM;FEM;SG	N;GEN;MASC;PL
libier	kilogramov	libier	kilogram	N;NOM;FEM;SG	N;GEN;MASC;PL
tovar	dobrine	tovar	dobrina	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
tovar	blaga	tovar	blago	N;INAN;NOM;MASC;SG	N;GEN;NEUT;SG
krásna	prelepi	krásny	prelep	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
krásna	prelepe	krásny	prelep	ADJ;NOM;FEM;SG	N;NOM;FEM;PL
krásna	lepi	krásny	lep	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
krásna	lepe	krásny	lep	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
légie	legija	légia	legija	N;NOM;FEM;PL	N;NOM;FEM;SG
légie	legijo	légia	legati	N;NOM;FEM;PL	N;ACC;FEM;SG
kontakty	stike	kontakt	stik	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
ľadu	led	ľad	led	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
ľadu	ice	ľad	ice	N;INAN;GEN;MASC;SG	
ľadu	ledom	ľad	led	N;INAN;GEN;MASC;SG	N;DAT;MASC;PL
listina	listine	listina	listina	N;NOM;FEM;SG	N;NOM;FEM;PL
chordata	chordata	chordata	chordat	N;NOM;FEM;SG	V;IPFV;IND;DU;3;PRS;FIN
základného	osnovno	základný	osnoven	ADJ;GEN;NEUT;SG	ADJ;NOM;NEUT;SG
základného	osnovni	základný	osnoven	ADJ;GEN;NEUT;SG	ADJ;NOM;MASC;PL
mačka	mačji	mačka	mačja	N;NOM;FEM;SG	
mačka	cat	mačka	cat	N;NOM;FEM;SG	
manuel	manuel	manuel	manuel	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
potrebná	potrebovali	potrebný	potrebovati	ADJ;NOM;FEM;SG	V;IPFV;MASC;PL;V.PTCP
médiá	medijev	médiať	medij	N;NOM;NEUT;PL	N;GEN;MASC;PL
médiá	media	médiať	media	N;NOM;NEUT;PL	N;NOM;MASC;SG
chrámy	templjev	chrám	templji	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
pridať	dodajanje	pridať	dodajanje	V;PFV;POS;NFIN	N;NOM;NEUT;SG
väzňov	zaporniki	väzeň	zapornik	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
väzňov	ujetniki	väzeň	ujetnik	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
väzňov	zaporniki	väzeň	zapornik	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
jason	jason	jason	jason	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
podpísaná	podpisani	podpísaný	podpisan	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
priniesli	pripeljan	priniesť	pripeljan	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP
priniesli	prinesel	priniesť	prinesti	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
bojovníkov	vojščaki	bojovník	vojščak	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
