magnolia	magnolia	magnolie	magnolia	N;DEF;FEM;SG	PROPN;NOM;SG
sabia	degen	sabia	degen	N;DEF;FEM;SG	
sabia	schwert	sabia	schwern	N;DEF;FEM;SG	
proiectarea	gestaltung	proiectare	gestaltung	N;DEF;FEM;SG	N;NOM;FEM;SG
proiectarea	design	proiectare	design	N;DEF;FEM;SG	N;NOM;NEUT;SG
proiectarea	planung	proiectare	planung	N;DEF;FEM;SG	ADJ
existent	vorhandenen	existent	vorhanden	ADJ;INDF;MASC;SG	ADJ;PL
existent	vorhandene	existent	vorhanden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
existent	bestehende	existent	bestehend	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
instalarea	installieren	instalare	installieren	N;DEF;FEM;SG	V;NFIN
instalarea	anlage	instalare	anlage	N;DEF;FEM;SG	N;NOM;FEM;SG
instalarea	installieren	instalare	installieren	N;DEF;FEM;SG	V;NFIN
afectata	betroffene	afectată	betroffen	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
afectata	beeinträchtigt	afectată	beeinträchtigen	N;DEF;FEM;SG	V;V.PTCP
afectata	betroffenen	afectată	betroffen	N;DEF;FEM;SG	ADJ;PL
afectata	betroffen	afectată	betreffen	N;DEF;FEM;SG	ADJ
afectata	betroffene	afectată	betroffen	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
afectata	beeinträchtigt	afectată	beeinträchtigen	N;DEF;FEM;SG	V;V.PTCP
afectata	betroffenen	afectată	betroffen	N;DEF;FEM;SG	ADJ;PL
afectata	betroffen	afectată	betreffen	N;DEF;FEM;SG	ADJ
franci	franc	franc	franc	N;INDF;MASC;PL	
franci	francs	franc	francs	N;INDF;MASC;PL	
franci	franks	franc	franks	N;INDF;MASC;PL	
tropicale	tropen	tropical	tropen	ADJ;INDF;FEM;PL	
tropicale	tropical	tropical	tropical	ADJ;INDF;FEM;PL	
tropicale	tropisches	tropical	tropisch	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
kane	kane	kane	könen	PROPN	ADJ
puerto	puerto	puerto	puerto	N;INDF;MASC;SG	PROPN
cheltuielile	ausgaben	cheltuială	ausgeben	N;DEF;FEM;PL	V;FIN
cheltuielile	aufwendungen	cheltuială	aufwendingen	N;DEF;FEM;PL	V;NFIN
cheltuielile	ausgaben	cheltuială	ausgeben	N;DEF;FEM;PL	V;FIN
cheltuielile	kosten	cheltuială	kosten	N;DEF;FEM;PL	V;NFIN
cheltuielile	spesen	cheltuială	spesen	N;DEF;FEM;PL	
cheltuielile	unkosten	cheltuială	unkosten	N;DEF;FEM;PL	
cheltuielile	aufwendungen	cheltuială	aufwendingen	N;DEF;FEM;PL	V;NFIN
costurile	kosten	cost	kosten	N;DEF;FEM;PL	V;NFIN
tehnologic	technologisches	tehnologic	technologisches	ADV	ADJ;NOM;NEUT;SG
tehnologic	technologische	tehnologic	technologisch	ADV	ADJ;NOM;FEM;PL
semnate	signiert	semnat	signieren	ADJ;INDF;FEM;PL	V;V.PTCP
semnate	unterzeichnete	semnat	unterzeichnen	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
semnate	unterzeichnet	semnat	unterzeichnen	ADJ;INDF;FEM;PL	V;V.PTCP
semnate	unterschrieben	semnat	unterschreiben	ADJ;INDF;FEM;PL	V;V.PTCP
vai	tälern	vai	tälern		V;NFIN
opereaza	betreibt	operează	betreiben	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
dallas	dallas	dallas	dallas	PROPN	PROPN;NOM;MASC;SG
opune	gegen	opune	gegen	V;IND;SG;3;PRS;FIN	ADP
retezat	abgetrennt	reteza	abtrennen	ADJ;INDF;MASC;SG	V;V.PTCP
retezat	abgetrennten	reteza	abgetrennt	ADJ;INDF;MASC;SG	V;PL;FIN
atingand	abhören	atinga	abhören	N;INDF;MASC;SG	V;NFIN
atingand	klopfen	atinga	klopfen	N;INDF;MASC;SG	V;NFIN
atingand	tippen	atinga	tippen	N;INDF;MASC;SG	V;NFIN
geometrie	geometrie	geometrie	geometrie	N;INDF;FEM;SG	
notele	qualitäten	notă	qualität	N;DEF;FEM;PL	V;NFIN
notele	besoldungsgruppen	notă	besoldungsgruppen	N;DEF;FEM;PL	V;NFIN
notele	sorten	notă	sorten	N;DEF;FEM;PL	V;IND;PL;3;FIN
notele	noten	notă	not	N;DEF;FEM;PL	V;NFIN
calde	warmen	cald	warm	ADJ;INDF;FEM;PL	
calde	wärme	cald	wärm	ADJ;INDF;FEM;PL	
clienti	abnehmer	client	abnehmer	N;INDF;MASC;PL	ADJ
clienti	kundschaft	client	kundschaft	N;INDF;MASC;PL	ADJ
clienti	abnehmer	client	abnehmer	N;INDF;MASC;PL	ADJ
clienti	kundschaft	client	kundschaft	N;INDF;MASC;PL	ADJ
clienti	klienten	client	klienen	N;INDF;MASC;PL	V;IND;PL;3;FIN
clienti	mandanten	client	mandant	N;INDF;MASC;PL	V;IND;PL;3;PST;FIN
clienti	kundschaft	client	kundschaft	N;INDF;MASC;PL	ADJ
clienti	auftraggeber	client	auftraggeber	N;INDF;MASC;PL	ADJ
calul	pferde	cal	pferd	N;DEF;MASC;SG	
calul	reiten	cal	reiten	N;DEF;MASC;SG	V;NFIN
calul	pferd	cal	pferd	N;DEF;MASC;SG	
abuz	misshandlungen	abuz	mißblundlingen	N;INDF;MASC;SG	V;NFIN
abuz	missbrauch	abuz	mißbrauchen	N;INDF;MASC;SG	
abuz	mißbrauch	abuz	mißbrauchen	N;INDF;MASC;SG	
abuz	missbrauchs	abuz	mißbrauchs	N;INDF;MASC;SG	ADV
unghi	winkel	unghi	winkel	N;INDF;MASC;SG	
piacenza	piacenza	piacenză	piacenza	PROPN	PROPN
madagascar	madagaskar	madagascar	madagaskar	N;INDF;MASC;SG	PROPN;NOM;SG
madagascar	kapverden	madagascar	kapverden	N;INDF;MASC;SG	
relativa	relative	relativa	relativ	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
relativa	verwandte	relativa	verwenden	ADJ;DEF;FEM;SG	
interventii	interventionen	intervent	interventionen	N;INDF;FEM;PL	V;NFIN
interventii	interventionen	intervent	interventionen	N;INDF;FEM;PL	V;NFIN
examenul	examen	examen	examen	N;DEF;MASC;SG	V;NFIN
examenul	aufnahmeprüfung	examen	aufnahmeprüfung	N;DEF;MASC;SG	ADJ
operatie	betrieb	operatie	betreiben	N;INDF;FEM;SG	V;IND;SG;3;PST;FIN
operatie	arbeitsweise	operatie	arbeitsweise	N;INDF;FEM;SG	ADV
operatie	operation	operatie	operation	N;INDF;FEM;SG	
operatie	operationen	operatie	operation	N;INDF;FEM;SG	V;NFIN
operatie	operation	operatie	operation	N;INDF;FEM;SG	
operatie	chirurgie	operatie	chirurgie	N;INDF;FEM;SG	
operatie	op	operatie	op	N;INDF;FEM;SG	
voivodina	vojvodina	voivodină	vojvodina	N;DEF;FEM;SG	PROPN;NOM;SG
peisajul	landschaft	peisaj	landschaft	N;DEF;MASC;SG	
peisajul	naturlandschaft	peisaj	naturlandschaft	N;DEF;MASC;SG	ADJ
peisajul	landschaften	peisaj	landschaft	N;DEF;MASC;SG	ADJ
copaci	bäumen	copac	bäumen	N;INDF;MASC;PL	
urs	bären	urs	bären	N;INDF;MASC;SG	V;NFIN
urs	tragen	urs	tragen	N;INDF;MASC;SG	V;NFIN
urs	bear	urs	bear	N;INDF;MASC;SG	
urs	bär	urs	bär	N;INDF;MASC;SG	
nina	nina	nină	nina	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
stalpi	säulen	stalp	säulen	N;INDF;MASC;PL	V;NFIN
stalpi	pfeiler	stalp	pfeil	N;INDF;MASC;PL	ADJ
stalpi	grundpfeiler	stalp	grundpfeiler	N;INDF;MASC;PL	ADJ
stalpi	säule	stalp	säul	N;INDF;MASC;PL	
stalpi	stützen	stalp	stützen	N;INDF;MASC;PL	V;NFIN
divortat	geschieden	divorta	scheiden	ADJ;INDF;MASC;SG	V;V.PTCP
divortat	scheidung	divorta	scheidung	ADJ;INDF;MASC;SG	PROPN
divortat	geschiedene	divorta	geschieden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
divortat	geschieden	divorta	scheiden	ADJ;INDF;MASC;SG	V;V.PTCP
divortat	scheidung	divorta	scheidung	ADJ;INDF;MASC;SG	PROPN
divortat	geschiedene	divorta	geschieden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
stratul	ebene	strat	eben	N;DEF;MASC;SG	
stratul	schicht	strat	schechen	N;DEF;MASC;SG	ADJ
stratul	layer	strat	layer	N;DEF;MASC;SG	PROPN
plantele	anlagen	plantă	anlagen	N;DEF;FEM;PL	V;NFIN
plantele	pflanzen	plantă	pflanz	N;DEF;FEM;PL	V;NFIN
plantele	pflanze	plantă	pflanz	N;DEF;FEM;PL	
orientala	oriental	orientală	oriental	ADJ;DEF;FEM;SG	PROPN
orientala	orientalischen	orientală	orientalisch	ADJ;DEF;FEM;SG	ADJ;NOM;PL
orientala	orientalische	orientală	orientalisch	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
rick	rick	rick	racken	PROPN	PROPN;NOM;SG
politist	polizist	politist	polizist	N;INDF;MASC;SG	PROPN
politist	cop	politist	cop	N;INDF;MASC;SG	
politist	bulle	politist	bullen	N;INDF;MASC;SG	PROPN;SG
politist	polizist	politist	polizist	N;INDF;MASC;SG	PROPN
politist	polizisten	politist	polizist	N;INDF;MASC;SG	N;PL
politist	polizist	politist	polizist	N;INDF;MASC;SG	PROPN
politist	cop	politist	cop	N;INDF;MASC;SG	
politist	bulle	politist	bullen	N;INDF;MASC;SG	PROPN;SG
politist	polizist	politist	polizist	N;INDF;MASC;SG	PROPN
politist	polizisten	politist	polizist	N;INDF;MASC;SG	N;PL
jeremy	jeremy	jeremy	jeremy	PROPN	PROPN;NOM;MASC;SG
locuitor	resident	locuitor	resident	N;INDF;MASC;SG	PROPN
locuitor	ansässig	locuitor	ansässig	N;INDF;MASC;SG	ADJ
locuitor	wohnsitz	locuitor	wohnsitz	N;INDF;MASC;SG	ADJ
locuitor	wohnhaft	locuitor	wohnhaft	N;INDF;MASC;SG	ADJ
locuitor	einwohner	locuitor	einwohner	N;INDF;MASC;SG	N;NOM;MASC;PL
cafea	kaffee	cafea	kaffee	N;DEF;FEM;SG	
cafea	kaffeemaschine	cafea	kaffeemaschine	N;DEF;FEM;SG	ADJ
cafea	kaffe	cafea	kaffen	N;DEF;FEM;SG	
cafea	kaffees	cafea	kaffees	N;DEF;FEM;SG	
profesional	fachmann	profesional	fachmann	ADJ;INDF;MASC;SG	
profesional	profi	profesional	profi	ADJ;INDF;MASC;SG	
profesional	professionelle	profesional	professionell	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
aziz	aziz	aziz	aziz	N;INDF;MASC;SG	PROPN;NOM;SG
weber	weber	weber	weber	PROPN	PROPN;NOM;MASC;SG
guvernarea	regierungsführung	guvernare	regierungsführung	N;DEF;FEM;SG	N;NOM;FEM;SG
guvernarea	unternehmensführung	guvernare	unternehmensführung	N;DEF;FEM;SG	N;NOM;FEM;SG
guvernarea	governance	guvernare	governance	N;DEF;FEM;SG	
guvernarea	steuerung	guvernare	steuerung	N;DEF;FEM;SG	ADJ
ascensiunea	himmelfahrt	ascensiune	himmelfahren	N;DEF;FEM;SG	ADJ
ascensiunea	auffahrt	ascensiune	auffahren	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
ascensiunea	auferstehung	ascensiune	auferstehung	N;DEF;FEM;SG	
ascensiunea	aufstieg	ascensiune	aufsteigen	N;DEF;FEM;SG	V;IND;SG;3;PST;FIN
ofiterii	beamte	ofiteriu	beamt	N;DEF;MASC;PL	N;NOM;FEM;PL
ofiterii	amtsträger	ofiteriu	amtsträger	N;DEF;MASC;PL	ADJ
ofiterii	offiziere	ofiteriu	offizieren	N;DEF;MASC;PL	
straturi	schichten	strat	schicht	N;INDF;FEM;PL	V;NFIN
straturi	lagen	strat	liegen	N;INDF;FEM;PL	V;IND;PL;3;PST;FIN
straturi	layer	strat	layer	N;INDF;FEM;PL	PROPN
straturi	ebenen	strat	eben	N;INDF;FEM;PL	
ferma	hof	fermă	hof	N;DEF;FEM;SG	
ferma	farm	fermă	farm	N;DEF;FEM;SG	PROPN
ferma	landgut	fermă	landgut	N;DEF;FEM;SG	N;NOM;NEUT;SG
ferma	bauernhof	fermă	bauernhof	N;DEF;FEM;SG	ADJ
ferma	bauernhaus	fermă	bauernhaus	N;DEF;FEM;SG	ADJ
ferma	hof	fermă	hof	N;DEF;FEM;SG	
ferma	farm	fermă	farm	N;DEF;FEM;SG	PROPN
ferma	landgut	fermă	landgut	N;DEF;FEM;SG	N;NOM;NEUT;SG
ferma	bauernhof	fermă	bauernhof	N;DEF;FEM;SG	ADJ
ferma	bauernhaus	fermă	bauernhaus	N;DEF;FEM;SG	ADJ
teoretice	theoretisches	teoretic	theoretisch	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
urmate	gefolgt	urma	folgen	ADJ;INDF;FEM;PL	V;V.PTCP
urmate	folgten	urma	folgen	ADJ;INDF;FEM;PL	V;IND;PL;3;PST;FIN
urmate	abonniert	urma	abonnieren	ADJ;INDF;FEM;PL	V;V.PTCP
urmate	folgte	urma	folgen	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
nacional	nacional	nacional	nacional	PROPN	PROPN
munchen	münchen	munchen	münchen	PROPN	PROPN;NOM;NEUT;SG
ivanovici	iwanowitsch	ivanovic	iwanowitsch	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
urmarirea	verfolgen	urmarire	verfolgen	N;DEF;FEM;SG	V;NFIN
urmarirea	tracking	urmarire	tracking	N;DEF;FEM;SG	PROPN
urmarirea	verfolgung	urmarire	verfolgung	N;DEF;FEM;SG	
groza	groza	groză	groza	N;DEF;FEM;SG	
echipaj	besatzung	echipaj	Besatzung	N;INDF;MASC;SG	ADJ
echipaj	besatzungsmitglieder	echipaj	besatzungsmitglieder	N;INDF;MASC;SG	ADJ
echipaj	mannschaft	echipaj	mannschaft	N;INDF;MASC;SG	ADJ
echipaj	crew	echipaj	crew	N;INDF;MASC;SG	PROPN
rachel	rachel	rachel	rachel	PROPN	PROPN;NOM;SG
vecini	nachbarschaft	vecin	nachbarschaft	N;INDF;MASC;PL	ADJ
vecini	nachbarn	vecin	nachbarn	N;INDF;MASC;PL	ADJ
vecini	nachbar	vecin	nachbar	N;INDF;MASC;PL	ADJ
vecini	nachbarschaft	vecin	nachbarschaft	N;INDF;MASC;PL	ADJ
vecini	nachbarländer	vecin	nachbarländer	N;INDF;MASC;PL	ADJ
vecini	nachbarn	vecin	nachbarn	N;INDF;MASC;PL	ADJ
vecini	nachbar	vecin	nachbar	N;INDF;MASC;PL	ADJ
vecini	nachbarstaaten	vecin	nachbarstaat	N;INDF;MASC;PL	ADJ
patron	patron	patron	patron	N;INDF;MASC;SG	
dosarul	verzeichnis	dosar	verzeichnis	N;DEF;MASC;SG	
dosarul	heft	dosar	hefen	N;DEF;MASC;SG	
click	klickt	click	klickt	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
click	klicke	click	klick	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
click	anklicken	click	anklicken	N;INDF;MASC;SG	V;NFIN
click	klick	click	klick	N;INDF;MASC;SG	
click	klicken	click	klicken	N;INDF;MASC;SG	V;NFIN
iris	iris	iris	iris		PROPN;NOM;FEM;SG
rama	rahmen	ramă	rahmen	N;DEF;FEM;SG	V;NFIN
rama	frame	ramă	framen	N;DEF;FEM;SG	
rama	gestell	ramă	gestell	N;DEF;FEM;SG	
rama	rahmens	ramă	rahmens	N;DEF;FEM;SG	N;NOM;PL
rama	rama	ramă	rama	N;DEF;FEM;SG	
rama	rahmen	ramă	rahmen	N;DEF;FEM;SG	V;NFIN
rama	frame	ramă	framen	N;DEF;FEM;SG	
rama	gestell	ramă	gestell	N;DEF;FEM;SG	
rama	rahmens	ramă	rahmens	N;DEF;FEM;SG	N;NOM;PL
afganistan	afghanistan	afganistan	afghanistan	N;INDF;MASC;SG	PROPN;NOM;SG
interzise	verbotene	interzice	verboten	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;PL
interzise	verbotenen	interzice	verboten	V;IND;SG;3;PST;FIN	ADJ;PL
interzise	unzulässig	interzice	unzulässig	V;IND;SG;3;PST;FIN	ADJ
interzise	verboten	interzice	verbieten	V;IND;SG;3;PST;FIN	ADJ;V.PTCP
interzise	verbotene	interzice	verboten	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;PL
interzise	unzulässig	interzice	unzulässig	V;IND;SG;3;PST;FIN	ADJ
interzise	verboten	interzice	verbieten	V;IND;SG;3;PST;FIN	ADJ;V.PTCP
miles	meilen	miles	meilen	PROPN	
miles	miles	miles	miles	PROPN	PROPN;NOM;SG
miles	kilometer	miles	kilometer	PROPN	ADJ
sfinte	heilig	sfânt	heilig		ADJ
sfinte	heilige	sfânt	heilig		ADJ;NOM;FEM;PL
sfinte	heiligen	sfânt	heilig		ADJ
sfinte	holy	sfânt	holy		PROPN
sfinte	heiliger	sfânt	heilig		ADJ
tolstoi	tolstoi	tolstoi	tolstoi	PROPN	PROPN;NOM;MASC;SG
impactul	impact	impact	impact	N;DEF;MASC;SG	PROPN
impactul	wirkung	impact	wirkung	N;DEF;MASC;SG	N;NOM;FEM;SG
impactul	auswirkungen	impact	auswirkingen	N;DEF;MASC;SG	V;NFIN
impactul	einfluss	impact	einfluß	N;DEF;MASC;SG	ADJ
impactul	reichweite	impact	reichweit	N;DEF;MASC;SG	ADJ;NOM
impactul	erreiche	impact	erreichen	N;DEF;MASC;SG	V;IND;SG;3;PRS;FIN
impactul	reach	impact	reach	N;DEF;MASC;SG	ADJ
impactul	erreichen	impact	erreichen	N;DEF;MASC;SG	V;NFIN
trentino	trentino	trentino	trentino	N;INDF;MASC;SG	PROPN;NOM;SG
ouest	ouest	ouest	ouest	N;INDF;MASC;SG	PROPN
abilitatea	fähigkeit	abilitate	fähigkeit	N;DEF;FEM;SG	ADJ
abilitatea	befähigung	abilitate	befähigung	N;DEF;FEM;SG	N;NOM;FEM;SG
abilitatea	fähigkeiten	abilitate	fähigkeit	N;DEF;FEM;SG	V;NFIN
tango	tango	tango	tango	N;INDF;MASC;SG	PROPN;NOM;SG
designer	konstrukteur	designer	konstrukteur	N;INDF;MASC;SG	ADJ
designer	designer	designer	designer	N;INDF;MASC;SG	ADJ
southern	süden	southern	süden	PROPN	V;NFIN
southern	süd	southern	süd	PROPN	N;NOM;NEUT;SG
southern	southern	southern	southern	PROPN	PROPN
southern	südliches	southern	südlich	PROPN	ADJ;NOM;NEUT;SG
southern	südlichen	southern	südlich	PROPN	ADJ;ACC;MASC;SG
southern	südliche	southern	südlich	PROPN	ADJ;NOM;FEM;PL
cultivarea	anbau	cultivare	anbau	N;DEF;FEM;SG	
politicieni	politikern	politician	politikern	N;INDF;MASC;PL	ADJ
politicieni	politiker	politician	politik	N;INDF;MASC;PL	ADJ
demografice	demographie	demografic	demographie	ADJ;INDF;FEM;PL	
demografice	demografie	demografic	demografie	ADJ;INDF;FEM;PL	PROPN
demografice	demografie	demografic	demografie	ADJ;INDF;FEM;PL	PROPN
inlocui	ersetzung	inlocui	Ersetzung	V;IND;SG;3;IPFV;FIN	N;NOM;FEM;SG
inlocui	ersatz	inlocui	ersatzen	V;IND;SG;3;IPFV;FIN	
botezat	getauft	boteza	taufen	ADJ;INDF;MASC;SG	V;V.PTCP
botezat	getauft	boteza	taufen	ADJ;INDF;MASC;SG	V;V.PTCP
botezat	taufen	boteza	taufen	ADJ;INDF;MASC;SG	V;NFIN
botezat	getauft	boteza	taufen	ADJ;INDF;MASC;SG	V;V.PTCP
teoriile	theorie	teorie	theorie	N;DEF;FEM;PL	PROPN
adeseori	häufig	adeseori	häufig	ADV	ADJ
living	lebendigen	living	lebendig	N;INDF;MASC;SG	ADJ
living	leben	living	leben	N;INDF;MASC;SG	V;NFIN
living	lebende	living	lebend	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
living	wohnen	living	wohnen	N;INDF;MASC;SG	V;NFIN
living	living	living	living	N;INDF;MASC;SG	
orientarea	ausrichtung	orientare	ausrichtung	N;DEF;FEM;SG	ADJ
orientarea	orientierung	orientare	orientierung	N;DEF;FEM;SG	N;NOM;FEM;SG
metz	metz	metz	metz	PROPN	PROPN;NOM;MASC;SG
stefano	stefano	stefano	stefano	PROPN	PROPN;NOM;SG
modificate	modifizierte	modificat	modifizieren	ADJ;INDF;FEM;PL	ADJ;SG
modificate	abgeändert	modificat	abändern	ADJ;INDF;FEM;PL	V;V.PTCP
modificate	modifiziert	modificat	modifizieren	ADJ;INDF;FEM;PL	V;V.PTCP
modificate	geändert	modificat	ändern	ADJ;INDF;FEM;PL	V;V.PTCP
modificate	verändert	modificat	verändern	ADJ;INDF;FEM;PL	V;V.PTCP
difuzate	verbreiteten	difuzat	verbreiten	ADJ;INDF;FEM;PL	V;IND;PL;3;PST;FIN
difuzate	verbreitete	difuzat	verbreitet	ADJ;INDF;FEM;PL	ADJ;SG
candidati	bewerber	candidat	bewerber	N;INDF;MASC;PL	
candidati	anwärter	candidat	anwärter	N;INDF;MASC;PL	ADJ
candidati	bewerber	candidat	bewerber	N;INDF;MASC;PL	
candidati	anwärter	candidat	anwärter	N;INDF;MASC;PL	ADJ
remarcabila	bemerkenswerte	remarcabil	bemerkenswert	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
remarcabila	bemerkenswertes	remarcabil	bemerkenswertes	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
remarcabila	bemerkenswerte	remarcabil	bemerkenswert	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
remarcabila	bemerkenswertes	remarcabil	bemerkenswertes	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
incetarea	beendigung	incetare	beendigung	N;DEF;FEM;SG	ADV
incetarea	kündigung	incetare	kündigung	N;DEF;FEM;SG	ADJ
incetarea	auflösung	incetare	auflösung	N;DEF;FEM;SG	N;NOM;FEM;SG
variantele	varianten	variantă	variant	N;DEF;FEM;PL	V;NFIN
vorbim	vortrag	vorbi	vortragen	V;IND;PL;1;PRS;FIN	N;SG
vorbim	gespräch	vorbi	gespräch	V;IND;PL;1;PRS;FIN	N;NOM;NEUT;SG
vorbim	talk	vorbi	talk	V;IND;PL;1;PRS;FIN	
intarit	verstärkte	intarit	verstärken	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
intarit	gestärkt	intarit	stärken	ADJ;INDF;MASC;SG	V;V.PTCP
intarit	verstärkte	intarit	verstärken	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
intarit	gestärkt	intarit	stärken	ADJ;INDF;MASC;SG	V;V.PTCP
experimente	experimenten	experiment	experiment	N;INDF;FEM;PL	V;FIN
experimente	versuche	experiment	versuchen	N;INDF;FEM;PL	N;NOM;SG
experimente	experimentiert	experiment	experimentieren	N;INDF;FEM;PL	V;V.PTCP
experimente	experimente	experiment	experiment	N;INDF;FEM;PL	ADJ;NOM;PL
divizata	geteilte	divizat	geteilt	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
divizata	aufgeteilt	divizat	aufteilen	ADJ;DEF;FEM;SG	V;V.PTCP
divizata	geteilt	divizat	teilen	ADJ;DEF;FEM;SG	V;V.PTCP
divizata	gespalten	divizat	spalten	ADJ;DEF;FEM;SG	V;V.PTCP
princeton	princeton	princeton	princeton	PROPN	PROPN;NOM;SG
presedintia	vorsitz	presedintie	vorsitz	N;DEF;FEM;SG	
presedintia	präsidium	presedintie	präsidium	N;DEF;FEM;SG	PROPN
presedintia	ratspräsidentschaft	presedintie	ratspräsidentschaft	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
presedintia	vorsitz	presedintie	vorsitz	N;DEF;FEM;SG	
presedintia	präsidentschaft	presedintie	präsidentschaft	N;DEF;FEM;SG	N;NOM;FEM;SG
navigatie	schiffahrt	navigatie	schiffahren	N;INDF;FEM;SG	PROPN
navigatie	navigieren	navigatie	navigieren	N;INDF;FEM;SG	V;NFIN
navigatie	navigation	navigatie	navigation	N;INDF;FEM;SG	ADJ
navigatie	schifffahrt	navigatie	schifffahren	N;INDF;FEM;SG	ADJ
navigatie	navigationssystem	navigatie	navigationssystem	N;INDF;FEM;SG	N;NOM;NEUT;SG
navigatie	schiffahrt	navigatie	schiffahren	N;INDF;FEM;SG	PROPN
navigatie	navigieren	navigatie	navigieren	N;INDF;FEM;SG	V;NFIN
navigatie	navigation	navigatie	navigation	N;INDF;FEM;SG	ADJ
navigatie	schifffahrt	navigatie	schifffahren	N;INDF;FEM;SG	ADJ
navigatie	navigationssystem	navigatie	navigationssystem	N;INDF;FEM;SG	N;NOM;NEUT;SG
navigatie	segeln	navigatie	segeln	N;INDF;FEM;SG	
navigatie	segelboot	navigatie	segelboot	N;INDF;FEM;SG	
bratul	arm	brat	arm	N;DEF;MASC;SG	ADJ
aurul	gold	aur	gold	N;DEF;MASC;SG	
aurul	goldene	aur	golden	N;DEF;MASC;SG	ADJ;NOM;FEM;PL
litera	schreiben	literă	schreiben	N;DEF;FEM;SG	V;NFIN
litera	buchstaben	literă	buchstaben	N;DEF;FEM;SG	V;NFIN
litera	brief	literă	brufen	N;DEF;FEM;SG	V;IND;SG;3;PST;FIN
litera	buchstabe	literă	buchstabe	N;DEF;FEM;SG	
participant	teilnehmers	participant	teilnehmers	N;INDF;MASC;SG	ADV
participant	teilnehmer	participant	teilnehmer	N;INDF;MASC;SG	
australiei	australien	australie	australien	PROPN;DEF;FEM;SG	PROPN;NOM;NEUT;SG
violent	gewalt	violent	gewalten	ADJ;INDF;MASC;SG	
violent	gewalttätige	violent	gewalttätig	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
joyce	joyce	joycă	joyce	PROPN	PROPN;NOM;MASC;SG
delle	delle	delle	dellen	N;INDF;MASC;SG	PROPN;NOM;SG
regiunilor	regionen	regiune	regionen	N;DEF;FEM;PL	V;NFIN
avantaj	vorteil	avantaj	vorteil	N;INDF;MASC;SG	ADV
acceptate	angenommen	accepta	annehmen	ADJ;INDF;FEM;PL	V;V.PTCP
acceptate	akzeptierten	accepta	akzeptieren	ADJ;INDF;FEM;PL	V;IND;PL;3;PST;FIN
acceptate	akzeptierte	accepta	akzeptieren	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
acceptate	akzeptiert	accepta	akzeptieren	ADJ;INDF;FEM;PL	V;V.PTCP
genetica	genetische	genetică	genetisch	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
genetica	genetisch	genetică	genetisch	N;DEF;FEM;SG	ADJ
genetica	genetischen	genetică	genetisch	N;DEF;FEM;SG	ADJ
genetica	gentechnik	genetică	gentechnik	N;DEF;FEM;SG	ADJ
genetica	genetik	genetică	genetik	N;DEF;FEM;SG	
genetica	gentechnik	genetică	gentechnik	N;DEF;FEM;SG	ADJ
genetica	genetik	genetică	genetik	N;DEF;FEM;SG	
genetica	gentechnik	genetică	gentechnik	N;DEF;FEM;SG	ADJ
brunswick	brunswick	brunswick	brunswick	N;INDF;MASC;SG	PROPN
brunswick	braunschweig	brunswick	braunschweig	N;INDF;MASC;SG	ADJ
colegiu	kollegium	colegiu	kollegium	N;INDF;MASC;SG	
colegiu	college	colegiu	college	N;INDF;MASC;SG	
nucleu	kern	nucleu	kern	N;INDF;MASC;SG	ADJ
nucleu	core	nucleu	core	N;INDF;MASC;SG	
nucleu	kernkompetenzen	nucleu	kernkompetenzen	N;INDF;MASC;SG	V;NFIN
