som	kao	som	kao	ADP	CONJ
påvist	dokazano	påvise	dokazati	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
påvist	dokazana	påvise	dokazati	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
organismer	organizmi	organisme	organizam	N;INDF;MASC;SG	N;NOM;MASC;PL
produsenter	producenti	produsenter	producent	N;INDF;NEUT;SG	N;NOM;MASC;PL
produsenter	proizvođači	produsenter	proizvođač	N;INDF;NEUT;SG	N;NOM;MASC;PL
mørkt	tamni	mørk	taman	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
mørkt	tamno	mørk	tamno	ADJ;INDF;NEUT;SG	ADV
mørkt	tamna	mørk	tamna	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
mørkt	mrak	mørk	mrak	ADJ;INDF;NEUT;SG	N;NOM;MASC;SG
lysere	svjetlije	lysere	svjetlije	N;INDF;FEM;SG	N;NOM;FEM;PL
lysere	svjetlije	lysere	svjetlije	N;INDF;FEM;SG	N;NOM;FEM;PL
lysere	lakši	lysere	lak	N;INDF;FEM;SG	ADJ;NOM;DEF;CMPR;MASC;SG
greatest	najveći	greaté	velik	N;INDF;MASC;SG	ADJ;NOM;DEF;RL;MASC;SG
greatest	najveci	greaté	vekok	N;INDF;MASC;SG	ADJ;NOM;DEF;RL;MASC;SG
israelsk	izraelci	israelsk	izraelac	ADJ;INDF;SG	N;NOM;MASC;PL
israelsk	izraelski	israelsk	izraelski	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
israelsk	izraelska	israelsk	izraelski	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
nøytral	neutralna	nøytral	neutralan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
nøytral	neutralni	nøytral	neutralan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
kritiske	kritičnom	kritisk	kritičan	ADJ;PL	ADJ;INS;DEF;FEM;SG
kritiske	kritično	kritisk	kritičan	ADJ;PL	ADJ;NOM;NEUT;SG
kritiske	kritična	kritisk	kritičan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
dramatiske	dramatična	dramatisk	dramatičan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
dramatiske	dramatičan	dramatisk	dramatičan	ADJ;PL	ADJ;NOM;INDF;MASC;SG
dramatiske	dramatično	dramatisk	dramatičan	ADJ;PL	ADV
tyngre	teži	tung	težiti	ADJ;CMPR	V;IND;SG;3;PRS;FIN
tyngre	teže	tung	teško	ADJ;CMPR	ADV;CMPR
rykte	reputacije	rykte	reputacija	N;INDF;NEUT;SG	N;NOM;FEM;PL
cook	cook	cook	cook	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
cook	kuhati	cook	kuhati	N;INDF;MASC;SG	V;NFIN
skikkelig	pravilno	skikkelig	pravilno	ADJ;INDF;NEUT;SG	ADV
skikkelig	propisno	skikkelig	propisan	ADJ;INDF;NEUT;SG	ADV
biskoper	biskupi	biskoper	biskup	N;INDF;MASC;SG	N;NOM;MASC;PL
falle	jesen	falle	jesen	ADJ;INDF;NEUT;SG;V.PTCP	N;ACC;FEM;SG
falle	pad	falle	pad	ADJ;INDF;NEUT;SG;V.PTCP	N;NOM;MASC;SG
langvarig	dugotrajno	langvarig	dugotrajan	ADJ;INDF;NEUT;SG	ADV
alger	algi	alger	algi	N;INDF;NEUT;SG	N;NOM;FEM;PL
alger	alge	alger	alga	N;INDF;NEUT;SG	N;NOM;FEM;PL
filmet	snimio	film	snimiti	N;DEF;NEUT;SG	V;MASC;SG;PST;V.PTCP;ACT
filmet	snimljeno	film	snimiti	N;DEF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
dallas	dallas	dallas	dallas	PROPN	PROPN;NOM;MASC;SG
aus	aus	aus	aus	N;INDF;SG	ADP
remix	remix	remix	remix	N	ADP
want	želite	want	željeti	N	V;IND;PL;2;PRS;FIN
want	želim	want	željeti	N	V;IND;SG;1;PRS;FIN
hellig	sveta	hellig	svet	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
hellig	sveti	hellig	svet	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
hellig	sveto	hellig	svet	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
hellig	sveto	hellig	svet	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
utfører	obavljanje	utføre	obavljanje	V;IND;PRS;FIN	N;NOM;NEUT;SG
utfører	izvođenje	utføre	izvođenje	V;IND;PRS;FIN	N;NOM;NEUT;SG
kjennetegn	karakteristike	kjennetegn	karakteristika	N;INDF;NEUT;SG	N;NOM;FEM;PL
oskar	oskar	oske	oskar	N;INDF;MASC;PL	N;NOM;MASC;SG
iowa	iowi	iowe	iow	PROPN	N;DAT;FEM;SG
santos	santos	santos	santos	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
jordskjelv	potresi	jordskjelv	potres	N;INDF;NEUT;SG	N;NOM;MASC;PL
roland	roland	roland	roland	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
hunner	ženke	hunner	ženka	N;INDF;MASC;SG	N;NOM;FEM;PL
mari	mari	mari	mar	N;INDF;FEM;SG	V;IND;SG;2;PRS;FIN
engasjerte	zaručen	engasjere	zaručiti	ADJ;PL;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP
vender	okretanje	vende	okretanje	V;IND;PRS;FIN	N;NOM;NEUT;SG
misjonærer	misionari	misjonær	misionar	N;INDF;MASC;SG	N;NOM;MASC;PL
oversette	prevođenje	oversetje	prevođenje	ADJ;PL;V.PTCP	N;NOM;NEUT;SG
oversette	prevodi	oversetje	prevoditi	ADJ;PL;V.PTCP	V;IND;SG;3;PRS;FIN
sitte	sjedeći	sitte	sjedeći	N;INDF;MASC;SG	ADV;PRS;V.CVB
hendelse	događaja	hendelse	događaj	N;INDF;MASC;SG	N;GEN;MASC;PL
militæret	vojno	militær	vojno	N;DEF;NEUT;SG	ADJ;NOM;NEUT;SG
militæret	vojni	militær	vojni	N;DEF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
reisende	putnici	reisende	putnik	N;INDF;NEUT;SG	N;NOM;MASC;PL
reisende	putnici	reisende	putnik	N;INDF;NEUT;SG	N;NOM;MASC;PL
know	znati	know	znati		V;NFIN
know	znaj	know	znaj		INTJ
dean	dekan	dean	dekan	PROPN	N;NOM;MASC;SG
dean	din	dean	din	PROPN	N;NOM;MASC;SG
dean	dean	dean	dean	PROPN	N;NOM;MASC;SG
knop	čvorova	knop	čvor	N;INDF;MASC;SG	N;GEN;MASC;PL
stråling	radijacije	stråling	radijacija	N;INDF;FEM;SG	N;NOM;FEM;PL
identisk	identično	identisk	identičan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
identisk	identične	identisk	identičan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;PL
identisk	identični	identisk	identičan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;PL
teoretisk	teoretski	teoretisk	teoretski	ADJ;INDF;NEUT;SG	ADV
teoretisk	teoretski	teoretisk	teoretski	ADJ;INDF;NEUT;SG	ADV
liberal	liberalne	liberal	liberalan	ADJ;INDF;SG	ADJ;NOM;FEM;PL
liberal	liberalni	liberal	liberalan	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
liberal	liberalna	liberal	liberalan	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
essay	eseje	essay	eseja	N;INDF;NEUT;SG	N;ACC;MASC;PL
hudson	hudson	hudson	hudson	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
belønnet	nagrađena	belønn	nagraditi	N;DEF;NEUT;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
belønnet	nagrađeni	belønn	nagraditi	N;DEF;NEUT;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
belønnet	nagrađen	belønn	nagraditi	N;DEF;NEUT;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP;PASS
sammenligning	usporedbe	sammenligning	usporedba	N;INDF;FEM;SG	N;NOM;FEM;PL
sammenligning	usporedi	sammenligning	usporediti	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
sammenligning	usporedite	sammenligning	usporediti	N;INDF;FEM;SG	V;IMP;PL;2;FIN
sammenligning	usporediti	sammenligning	usporediti	N;INDF;FEM;SG	V;NFIN
sammenligning	uspoređujući	sammenligning	uspoređivati	N;INDF;FEM;SG	ADV;RL
brower	brower	browe	brower	N;INDF;MASC;SG	
spennende	uzbudljivo	spennende	uzbudljiv	N;INDF;FEM;SG	ADJ;NOM;DEF;NEUT;SG
simonsen	simus	simons	simus	N;DEF;MASC;SG	
konkret	konkretno	konkret	konkretno	ADJ;INDF;NEUT;SG	ADV
konkret	beton	konkret	beton	ADJ;INDF;NEUT;SG	N;NOM;MASC;SG
konkret	betona	konkret	beton	ADJ;INDF;NEUT;SG	N;GEN;MASC;SG
alliert	saveznika	alliere	saveznik	ADJ;INDF;SG;V.PTCP	N;ACC;MASC;SG
alliert	saveznik	alliere	saveznik	ADJ;INDF;SG;V.PTCP	N;NOM;MASC;SG
alliert	ally	alliere	ally	ADJ;INDF;SG;V.PTCP	PROPN;NOM;MASC;SG
plante	biljke	plant	biljka	N;INDF;FEM;SG	N;NOM;FEM;PL
stars	zvijezde	stars	zvijezda	N;INDF;NEUT;SG	N;NOM;FEM;PL
stars	zvezde	stars	zvezda	N;INDF;NEUT;SG	N;NOM;FEM;PL
stars	zvjezdice	stars	zvjezdica	N;INDF;NEUT;SG	N;NOM;MASC;PL
virksomheter	poduzeća	virksomheter	poduzeće	N;INDF;NEUT;SG	N;NOM;NEUT;PL
virksomheter	tvrtke	virksomheter	tvrtka	N;INDF;NEUT;SG	N;NOM;FEM;PL
kulturell	kulturne	kulturell	kulturan	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;PL
kulturell	kulturni	kulturell	kulturan	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
kulturell	kulturna	kulturell	kulturan	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
imponerende	impresivno	imponerende	impresivan	ADJ;PL;V.PTCP	ADV
industrielle	industrijski	industriell	industrijski	ADJ;PL	ADV
industrielle	industrijska	industriell	industrijski	ADJ;PL	ADJ;NOM;DEF;FEM;SG
reaksjoner	reakcije	reaksjon	reakcija	N;INDF;MASC;SG	N;NOM;FEM;PL
utsagn	izjave	utsagn	izjava	N;INDF;NEUT;SG	N;NOM;FEM;PL
fylle	ispune	fylle	ispuniti	V;IMP;NFIN	V;IND;PL;3;PRS;FIN
fylle	ispuni	fylle	ispuniti	V;IMP;NFIN	V;IND;SG;3;PRS;FIN
fylle	napuni	fylle	napun	V;IMP;NFIN	V;IND;SG;3;PRS;FIN
tillit	vjeruj	tillit	vjerovati	N;INDF;FEM;SG	INTJ
tillit	vjerujte	tillit	vjerovati	N;INDF;FEM;SG	V;IMP;PL;2;FIN
hemmelighet	tajno	hemmelighet	tajno	N;INDF;MASC;SG	ADV
hemmelighet	tajni	hemmelighet	tajan	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
rekkevidde	dohvati	rekkevidd	dohvati	N;INDF;FEM;SG	V;NFIN
snakkes	pričaj	snakkes	pričaj	N;INDF;NEUT;SG	V;IMP;SG;2;FIN
gallery	galerije	gallery	galerija	N;INDF;FEM;SG	N;NOM;FEM;PL
late	lijeni	la	lijena	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;PL
late	lijen	la	lijen	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
beskytter	zaštitnika	beskytte	zaštitnik	N;INDF;FEM;PL	N;ANIM;ACC;MASC;SG
beskytter	zaštitnik	beskytte	zaštitnik	N;INDF;FEM;PL	N;NOM;MASC;SG
beskytter	štiti	beskytte	štititi	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
beskytter	štiti	beskytte	štititi	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
beskytter	zaštitnik	beskytte	zaštitnik	N;INDF;FEM;PL	N;NOM;MASC;SG
vert	domaćin	verte	domaćin	V;IND;PRS;FIN	N;NOM;MASC;SG
vert	voditelj	verte	voditelj	V;IND;PRS;FIN	N;NOM;MASC;SG
ufullstendig	nepotpuna	ufullstendig	nepotpun	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
gilbert	gilbert	gilbere	gilbert	ADJ;INDF;NEUT;SG	PROPN;NOM;MASC;SG
veg	way	veg	way	N;INDF;MASC;SG	ADP
involverte	umiješan	involvere	umiješan	ADJ;PL;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP
involverte	uključen	involvere	uključiti	ADJ;PL;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP
melding	savjetodavno	melding	savjetodavno	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
delstater	drzava	delstater	drzava	N;INDF;MASC;PL	N;NOM;FEM;SG
delstater	stanje	delstater	stanje	N;INDF;MASC;PL	N;NOM;NEUT;SG
delstater	država	delstater	država	N;INDF;MASC;PL	N;NOM;FEM;SG
delstater	stanju	delstater	stanje	N;INDF;MASC;PL	N;DAT;NEUT;SG
levetid	doživotno	levetid	doživotno	N;INDF;FEM;SG	ADV
godkjente	odobrena	godkjenne	odobriti	ADJ;PL;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
godkjente	odobrio	godkjenne	odobriti	ADJ;PL;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
godkjente	odobreno	godkjenne	odobreno	ADJ;PL;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
godkjente	odobren	godkjenne	odobriti	ADJ;PL;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
sekund	drugi	sekund	drugi	N;INDF;NEUT;SG	ADJ;NOM;MASC;SG
sekund	drugo	sekund	drugi	N;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
sekund	druga	sekund	drugi	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
offensiv	uvredljivo	offensiv	uvredljivo	ADJ;INDF;SG	ADV
fair	pošteno	fair	pošteno	N;INDF;MASC;SG	ADV
marshall	marshall	marshall	marshall	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
sivil	civil	sivil	civil	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
sivil	civilno	sivil	civilno	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
sivil	civilni	sivil	civilan	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
sivil	civila	sivil	civil	N;INDF;MASC;SG	N;GEN;MASC;PL
avslørt	otkriveno	avsløre	otkriti	ADJ;INDF;SG;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
avslørt	otkrivena	avsløre	otkriti	ADJ;INDF;SG;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
avslørt	izloženi	avsløre	izložiti	ADJ;INDF;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
avslørt	izložena	avsløre	izložiti	ADJ;INDF;SG;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
avslørt	otkrivena	avsløre	otkriti	ADJ;INDF;SG;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
reed	reed	reed	reed	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
larsson	larsson	larsson	larsson	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
bin	bin	bin	bin	PROPN	PROPN;NOM;MASC;SG
pascoe	pascoe	pascoe	pasco	N;INDF;FEM;SG	
minnet	podsjetila	minne	podsjetiti	N;DEF;NEUT;SG	V;FEM;SG;PST;V.PTCP;ACT
minnet	podsjetio	minne	podsjetiti	N;DEF;NEUT;SG	V;MASC;SG;PST;V.PTCP;ACT
minnet	memorije	minne	memorija	N;DEF;NEUT;SG	N;NOM;FEM;PL
nederlaget	porazi	nederlag	poraziti	N;DEF;NEUT;SG	N;NOM;MASC;PL
oppfølger	nastavak	oppfølge	nastavak	N;INDF;FEM;PL	N;NOM;MASC;SG
lurt	prevario	lure	prevariti	ADJ;INDF;NEUT;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
morris	morris	morris	morris	N;INDF;NEUT;SG	PROPN;NOM;MASC;SG
anta	pretpostavi	anta	pretpostava	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
anta	pretpostaviti	anta	pretpostaviti	N;INDF;NEUT;SG	V;NFIN
evig	zauvijek	evig	zauvijek	ADJ;INDF;NEUT;SG	N;NOM;MASC;SG
evig	vječna	evig	vječan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
evig	vječni	evig	vječan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
bulgarsk	bugarski	bulgarsk	bugarski	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
mord	ubojstava	mord	ubojstvo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
mord	ubojstva	mord	ubojstvo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
mord	umorstva	mord	umorstvo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
tilbudt	ponuđena	tilbyde	ponuditi	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
tilbudt	ponudio	tilbyde	ponuditi	ADJ;INDF;NEUT;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
tilbudt	ponuđeno	tilbyde	ponuditi	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
maksimal	maksimum	maksimal	maksimum	ADJ;INDF;SG	N;NOM;MASC;SG
maksimal	maksimalno	maksimal	maksimalan	ADJ;INDF;SG	ADV
grovt	grubi	grov	grub	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
grovt	grubo	grov	grubo	ADJ;INDF;NEUT;SG	ADV
grovt	gruba	grov	grub	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
dødsfall	smrti	dødsfall	smrt	N;INDF;NEUT;SG	N;NOM;FEM;PL
synge	pjevajte	syngje	pjevati	N;INDF;NEUT;SG	V;IMP;PL;2;FIN
bestå	sastoji	bestå	sastojati	V;IMP;FIN	V;IND;SG;3;PRS;FIN
skule	školski	skule	školski	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
skule	školska	skule	školski	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
sas	sas	seie	sas	N;NEUT	N;NOM;MASC;SG
terry	terry	terry	terry	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
skåret	urezao	skår	urezati	N;DEF;NEUT;SG	V;MASC;SG;PST;V.PTCP;ACT
hyppig	česte	hyppig	čest	ADJ;INDF;NEUT;SG	N;NOM;FEM;PL
avsluttes	završava	avsluttes	završavati	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
elias	elias	elias	elias	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
stalin	staljin	stalin	staljin	PROPN	N;NOM;MASC;SG
christiansen	christiansen	christianse	christiansen	N;DEF;MASC;SG	ADJ;NOM;MASC;SG
fyrste	prince	fyrste	princ	ADJ;DEF;SG	ADP
fyrste	kraljević	fyrste	kraljević	ADJ;DEF;SG	N;NOM;MASC;SG
fyrste	princ	fyrste	princ	ADJ;DEF;SG	N;NOM;MASC;SG
afrikansk	afrički	afrikansk	afrički	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
afrikansk	afrička	afrikansk	afrički	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
påfallende	upadljivo	påfallende	upadljiv	N;INDF;MASC;SG	ADV
lovet	obećana	lov	obećati	N;DEF;NEUT;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
lovet	obećao	lov	obećati	N;DEF;NEUT;SG	V;MASC;SG;PST;V.PTCP;ACT
lovet	obećano	lov	obećati	N;DEF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
pink	pink	pink	pink	N;INDF;NEUT;SG	ADP
pink	ružičasta	pink	ružičast	N;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
pink	roze	pink	roziti	N;INDF;NEUT;SG	N;NOM;FEM;PL
journalister	novinari	journalister	novinar	N;INDF;MASC;SG	N;NOM;MASC;PL
journalister	novinari	journalister	novinar	N;INDF;MASC;SG	N;NOM;MASC;PL
journalister	reporteri	journalister	reporter	N;INDF;MASC;SG	N;NOM;MASC;PL
ming	ming	ming	ming	N;INDF;NEUT;SG	PROPN;NOM;MASC;SG
lisboa	lisbon	lisbo	lisbon	N;INDF;NEUT;SG	ADP
villig	voljna	villig	voljan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
rapportert	prijavljena	rapportere	prijaviti	ADJ;INDF;SG;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
rapportert	prijavljeni	rapportere	prijavljen	ADJ;INDF;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
venter	čekanje	vente	čekanje	V;IND;PRS;FIN	N;NOM;NEUT;SG
venter	čekajući	vente	čekati	V;IND;PRS;FIN	ADV;RL
venter	čekanju	vente	čekanje	V;IND;PRS;FIN	N;DAT;NEUT;SG
stian	stian	stian	stian	N;INDF;MASC;SG	
walisisk	velški	walisisk	velški	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
fornyet	obnovljena	fornye	obnoviti	N;DEF;NEUT;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
fornyet	obnovljen	fornye	obnoviti	N;DEF;NEUT;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
herjet	opustošili	herj	opustošiti	N;DEF;NEUT;SG	V;MASC;PL;PST;V.PTCP;ACT
formell	formalno	formell	formalno	ADJ;INDF;SG	ADV
formell	formalni	formell	formalan	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
stiftelse	temelji	stiftelse	temeljiti	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
through	kroz	through	kroz		ADP;ACC
interessante	interesantno	interessant	interesantan	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
interessante	zanimljivo	interessant	zanimljiv	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
argentinsk	argentinski	argentinsk	argentinski	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
fest	party	fest	Party	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
forsvunnet	nedostaje	forsvinne	nedostajati	N;DEF;NEUT;SG	V;IND;SG;3;PRS;FIN
forsvunnet	nestala	forsvinne	nestati	N;DEF;NEUT;SG	V;FEM;SG;PST;V.PTCP;ACT
forsvunnet	fali	forsvinne	faliti	N;DEF;NEUT;SG	V;IND;SG;3;PRS;FIN
forsvunnet	nestao	forsvinne	nestati	N;DEF;NEUT;SG	V;MASC;SG;PST;V.PTCP;ACT
middle	sredina	middle	sredini	PROPN	N;NOM;FEM;SG
middle	srednja	middle	srednji	PROPN	ADJ;NOM;DEF;FEM;SG
middle	srednji	middle	srednji	PROPN	ADJ;NOM;DEF;MASC;SG
philippe	filipe	philippe	filip	N;INDF;MASC;SG	INTJ
beograd	beograd	beograd	beograd	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
tråden	nit	tråd	nit	N;DEF;MASC;SG	
orange	narančasta	orang	narančast	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
orange	orange	orang	oranga	N;INDF;MASC;SG	ADP
orange	narančasto	orang	narančasto	N;INDF;MASC;SG	ADV
orange	naranče	orang	naranče	N;INDF;MASC;SG	N;NOM;FEM;PL
moser	moser	moser	moser	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
utdødd	izumrli	utdødd	izumrijeti	ADJ;INDF;NEUT;SG	V;MASC;PL;PST;V.PTCP;ACT
avgjort	definitivno	avgjere	definitivno	ADJ;INDF;NEUT;SG;V.PTCP	ADV
oppgradert	nadograditi	oppgradere	nadograditi	ADJ;INDF;SG;V.PTCP	V;NFIN
mette	mette	mette	metta	N;INDF;NEUT;SG	
utvalgt	odabrani	utvalg	odabrati	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
utvalgt	odabrana	utvalg	odabrati	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
utvalgt	izabrani	utvalg	izabrati	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
utvalgt	izabrani	utvalg	izabrati	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
utvalgt	odabrani	utvalg	odabrati	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
utvalgt	odabrane	utvalg	odabrati	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;PL;V.PTCP
utvalgt	odabrana	utvalg	odabrati	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
lånt	posudila	låne	posuditi	ADJ;INDF;NEUT;SG;V.PTCP	V;FEM;SG;PST;V.PTCP;ACT
lånt	posudio	låne	posuditi	ADJ;INDF;NEUT;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
lånt	posudili	låne	posuditi	ADJ;INDF;NEUT;SG;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
fotballspillere	nogometaši	fotballspillere	nogometaš	N;INDF;FEM;SG	N;NOM;MASC;PL
litterær	književni	litterær	književan	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
eksistens	postojanja	eksistens	postojanje	N;INDF;MASC;SG	N;NOM;NEUT;PL
skulptur	skulpture	skulptur	skulptura	N;INDF;MASC;SG	N;NOM;FEM;PL
dana	dana	dana	dan	N;INDF;MASC;SG	N;GEN;MASC;PL
streng	strogi	streng	strog	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
streng	strogo	streng	strogo	ADJ;INDF;SG	ADV
streng	stroga	streng	strog	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
streng	string	streng	string	ADJ;INDF;SG	N;NOM;MASC;SG
aktuell	pravovremeno	aktuell	pravovremeno	ADJ;INDF;SG	ADV
krigføring	ratovanja	krigføring	ratovanje	N;INDF;FEM;SG	N;NOM;NEUT;PL
sanne	istinito	sann	istinit	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
sanne	istina	sann	istina	ADJ;PL	N;NOM;FEM;SG
blind	slijep	blind	slijep	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
blind	slijepi	blind	slijep	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;PL
blind	slijepa	blind	slijep	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
most	najviše	most	mnogo	N;INDF;FEM;SG	ADV;RL
most	najvise	most	mnogo	N;INDF;FEM;SG	ADJ;NOM;DEF;RL;FEM;SG
apollo	apollo	apollo	apollo	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
følgelig	stoga	følgelig	stoga	N;INDF;MASC;SG	ADV
rumensk	rumunjski	rumensk	rumunjski	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
camp	camp	camp	camp	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
skjulte	skriven	skjule	skriven	ADJ;PL;V.PTCP	ADJ;NOM;INDF;MASC;SG
skjulte	skriveno	skjule	skriven	ADJ;PL;V.PTCP	ADJ;NOM;DEF;NEUT;SG
skjulte	skrivena	skjule	skriven	ADJ;PL;V.PTCP	ADJ;NOM;DEF;FEM;SG
