من	מי	مِن	מי	ADP	ADV
متصلة	מחובר	مُتَّصِل	חובר	ADJ;NOM;INDF;FEM;SG	V;MASC;SG;V.PTCP;PASS
متصلة	מחוברת	مُتَّصِل	מחובר	ADJ;NOM;INDF;FEM;SG	PROPN
الخيمة	אוהל	خِيمَة	אוהל	N;NOM;DEF;SG	PROPN
الخيمة	האוהל	خِيمَة	האוהל	N;NOM;DEF;SG	PROPN
بنغلاديش	בנגלדש	بَنغِلَادِيش	בנגלדש		PROPN
الملاحة	ניווט	مِلَاحَة	ניווט	N;NOM;DEF;SG	PROPN
نوري	נורי	نوري	נורי		PROPN
التحقق	לאמת	تَحَقُّق	אימת	N;NOM;DEF;SG	V;NFIN;ACT
التحقق	אמתי	تَحَقُّق	אמתי	N;NOM;DEF;SG	
التحقق	אימות	تَحَقُّق	אימות	N;NOM;DEF;SG	
التحقق	בדוק	تَحَقُّق	בדוק	N;NOM;DEF;SG	
ميامي	מיאמי	مَيَامِي	מיאמי		PROPN
جمعت	אסף	جَمَع	אסף	V;PFV;FEM;SG;3;ACT	PROPN
جمعت	נאסף	جَمَع	נאסף	V;PFV;FEM;SG;3;ACT	V;MASC;SG;3;PST;MID
جمعت	אסף	جَمَع	אסף	V;PFV;FEM;SG;3;ACT	PROPN
فقر	עוני	فَقر	עונה	N;NOM;INDF;SG	N;MASC;PL
غربية	המערבי	غَربِيّ	המערבי	ADJ;NOM;INDF;FEM;SG	PROPN
غربية	מערב	غَربِيّ	מערב	ADJ;NOM;INDF;FEM;SG	N;MASC;SG
غربية	מערבי	غَربِيّ	מערבי	ADJ;NOM;INDF;FEM;SG	PROPN
تلقت	שהתקבלו	تَلَقَّى	שהתקבל	V;PFV;FEM;SG;3;ACT	V;PL;3;PST
تلقت	התקבלו	تَلَقَّى	התקבל	V;PFV;FEM;SG;3;ACT	V;PL;3;PST
طبي	רפואי	طِبِّيّ	רפואי	N;NOM;INDF;SG	ADJ;MASC;SG
بوت	בוט	بوت	בוט		PROPN
الشر	רשע	شَرّ	רשע	N;NOM;DEF;SG	PROPN
الشر	רוע	شَرّ	רוע	N;NOM;DEF;SG	
العينة	דוגמית	عَينَة	דוגמי	N;NOM;DEF;SG	ADV
التصفيات	הפלייאוף	تَصفِيَة	הפלייאוף	N;NOM;DEF;PL	PROPN
التصفيات	במוקדמות	تَصفِيَة	במוקדמות	N;NOM;DEF;PL	ADV
مناسبات	ארועים	مُنَاسَبَة	אירוע	ADJ;NOM;INDF;FEM;PL	N;MASC;PL
مناسبات	אירועים	مُنَاسَبَة	אירוע	ADJ;NOM;INDF;FEM;PL	N;MASC;PL
مزارع	חוות	مَزرَعَة	חווה	N;NOM;INDF;PL	N;FEM;SG
مزارع	חוואי	مَزرَعَة	חוואי	N;NOM;INDF;PL	PROPN
مزارع	פרמר	مَزرَعَة	פרמר	N;NOM;INDF;PL	
مزارع	פארמר	مَزرَعَة	פארמר	N;NOM;INDF;PL	PROPN
مزارع	איכר	مَزرَعَة	איכר	N;NOM;INDF;PL	
مزارع	חקלאי	مَزرَعَة	חקלאי	N;NOM;INDF;PL	N;MASC;SG
المجد	תפארת	مَجد	תפארת	N;NOM;DEF;SG	PROPN
المجد	תהילה	مَجد	תהילה	N;NOM;DEF;SG	PROPN
المجد	גלורי	مَجد	גלורי	N;NOM;DEF;SG	PROPN
رب	לורד	رَبّ	לורד		PROPN
فرانسوا	פרנסואה	فَرَانَس	פרנסואה		PROPN
حمى	חום	حُمَّى	חום	N;NOM;INDF;SG	
المترجم	מתורגמן	مُتَرَجِّم	מתורגמן	ADJ;NOM;DEF;MASC;SG	N;MASC;SG
المترجم	המתרגם	مُتَرَجِّم	המתרגם	ADJ;NOM;DEF;MASC;SG	PROPN
المترجم	מתרגם	مُتَرَجِّم	מתרגם	ADJ;NOM;DEF;MASC;SG	N;MASC;SG
المترجم	מתורגמן	مُتَرَجِّم	מתורגמן	ADJ;NOM;DEF;MASC;SG	N;MASC;SG
المترجم	מתרגם	مُتَرَجِّم	מתרגם	ADJ;NOM;DEF;MASC;SG	N;MASC;SG
لاتفيا	לטביה	لاتفيا	לטביה		PROPN
لاتفيا	לטביה	لاتفيا	לטביה		PROPN
الوسيط	מגשר	وَسِيط	מגשר	N;NOM;DEF;SG	
الوسيط	מתווך	وَسِيط	התווך	N;NOM;DEF;SG	
الوسيط	מתווך	وَسِيط	התווך	N;NOM;DEF;SG	
الوسيط	ברוקר	وَسِيط	ברוקר	N;NOM;DEF;SG	PROPN
القصف	הפגזות	قَصف	הפגזה	N;NOM;DEF;SG	N;FEM;PL
القصف	הפצצת	قَصف	הפצצה	N;NOM;DEF;SG	N;PSSD;FEM;SG
القصف	הפיגוע	قَصف	הפיגוע	N;NOM;DEF;SG	PROPN
هند	האחוריות	هند	האחוריות		N;FEM;PL
التربوية	הפדגוגית	تَربَوِيّ	הפדגוגית	N;NOM;DEF;SG	PROPN
ينطبق	רלוונטי	اِنطَبَق	רלוונטי	V;IPFV;MASC;IND;SG;3;FIN;ACT	ADJ;MASC;SG
كود	קוד	كود	קוד		
كود	צופן	كود	צפן		N;MASC;SG
كود	בקלה	كود	בקלה		PROPN
كوك	קוק	كُوك	קוק		PROPN
كوك	טבח	كُوك	טבח		N;MASC;SG
ذرات	אטומים	ذِرَة	אטום	N;NOM;INDF;PL	ADJ;MASC;PL
بايرن	באיירן	بَايِرن	אייר		PROPN
بايرن	ביירון	بَايِرن	ביירון		PROPN
فيزيائي	פיזיקאי	فِيزِيَائِيّ	פיזיקאי	ADJ;NOM;INDF;MASC;SG	N;MASC;SG
اللحوم	בשר	لَحم	בשר	N;NOM;DEF;PL	
عقوبة	עונשין	عُقُوبَة	עונש	N;NOM;INDF;SG	N;MASC;PL
عقوبة	קנס	عُقُوبَة	קנס	N;NOM;INDF;SG	PROPN
مقسمة	מחולק	مُقَسَّم	חולק	ADJ;NOM;INDF;FEM;SG	V;MASC;SG;V.PTCP;PASS
مقسمة	מחולקת	مُقَسَّم	חולק	ADJ;NOM;INDF;FEM;SG	V;FEM;SG;V.PTCP;PASS
طباعة	מדפיס	طِبَاعَة	הדפיס	N;NOM;INDF;SG	V;MASC;SG;V.PTCP;ACT
القيود	המגבלות	قَيد	המגבלות	N;NOM;DEF;PL	N;FEM;SG
بنسلفانيا	פנסילבניה	بَنسلَفَانِيَا	פנסילבניה		PROPN
التحويل	המרה	تَحوِيل	המרה	N;NOM;DEF;SG	
تخفيض	להפחית	تَخفِيض	הפחית	N;NOM;INDF;SG	V;NFIN;ACT
البلجيكي	בלגי	بِلجِيكِيّ	בלגי	N;NOM;DEF;SG	PROPN
البلجيكي	בלגיה	بِلجِيكِيّ	בלגיה	N;NOM;DEF;SG	PROPN
السطحية	שטחית	سَطحِيّ	שטחי	ADJ;NOM;DEF;FEM;SG	ADV
السطحية	שטחי	سَطحِيّ	שטח	ADJ;NOM;DEF;FEM;SG	PROPN
قلوب	לבבות	قَلب	לב	N;NOM;INDF;PL	
الطين	בוץ	طِين	בוץ	N;NOM;DEF;SG	PROPN
الطين	הבוץ	طِين	הבוץ	N;NOM;DEF;SG	
الهضمي	העיכול	هَضمِيّ	העיכול	N;NOM;DEF;SG	PROPN
الضرر	נזקים	ضَرر	נזק	N;NOM;DEF;SG	N;MASC;PL
سهولة	הקלות	سُهُولَة	הקלה	N;NOM;INDF;SG	N;FEM;PL
سهولة	להקל	سُهُولَة	הקל	N;NOM;INDF;SG	V;NFIN;ACT
السعادة	אושר	سَعَادَة	אושר	N;NOM;DEF;SG	PROPN
جنو	גנו	جنو	גן		PROPN
الحفر	חופר	حَفر	חופר	N;NOM;DEF;SG	
الحفر	חופרת	حَفر	חופר	N;NOM;DEF;SG	V;FEM;SG;V.PTCP;ACT
الحفر	לחפור	حَفر	חפר	N;NOM;DEF;SG	V;NFIN;ACT
نسبية	יחסי	نِسبِيّ	יחסים	ADJ;NOM;INDF;FEM;SG	N;PSSD;MASC;PL
نادى	קלאב	نَادِي	קלאב		PROPN
نادى	מועדון	نَادِي	מועדון		N;MASC;SG
نادى	המועדון	نَادِي	המועדון		PROPN
البشرة	העור	بَشَرَة	העור	N;NOM;DEF;SG	
الجانبين	צד	جَانِب	צד	N;ACC;DEF;DU	N;MASC;SG
الجانبين	צדדים	جَانِب	צד	N;ACC;DEF;DU	N;MASC;PL
عقيدة	קריד	عَقِيدَة	קריד	N;NOM;INDF;SG	PROPN
تلقي	מקבל	تلقي	קיבל		V;MASC;SG;V.PTCP;ACT
تلقي	מקבלת	تلقي	קיבל		V;FEM;SG;V.PTCP;ACT
تلقي	קבלת	تلقي	קבלה		N;FEM;SG
نقول	תגיד	قَال	הגיד	V;IPFV;MASC;IND;PL;1;FIN;ACT	V;MASC;SG;2;FUT;ACT
نقول	אמור	قَال	אמור	V;IPFV;MASC;IND;PL;1;FIN;ACT	ADJ;MASC;SG
نقول	תגידי	قَال	תגיד	V;IPFV;MASC;IND;PL;1;FIN;ACT	PROPN
عملات	מטבעות	عُملَة	מטבע	N;NOM;INDF;PL	
جافا	java	جَافّ	java	ADJ;ACC;INDF;MASC;SG	PROPN
ثقب	חור	ثَقب	חור	N;NOM;INDF;SG	
ثقب	גומה	ثَقب	גומה	N;NOM;INDF;SG	
ثقب	פירסינג	ثَقب	פירסינג	N;NOM;INDF;SG	PROPN
تعليمات	הוראה	تَعلِيم	הוראה	N;NOM;INDF;PL	N;FEM;SG
تعليمات	הדרכה	تَعلِيم	הדרכה	N;NOM;INDF;PL	N;FEM;SG
مجهول	אנונימי	مَجهُول	אנונימי	ADJ;NOM;INDF;MASC;SG	ADV
مجهول	אנונימיות	مَجهُول	אנונימיות	ADJ;NOM;INDF;MASC;SG	N;FEM;PL
مجهول	אלמוני	مَجهُول	אלמוני	ADJ;NOM;INDF;MASC;SG	PROPN
مجهول	אנונימית	مَجهُول	אנונימי	ADJ;NOM;INDF;MASC;SG	ADV
يموت	גוסס	مَات	גסס	V;IPFV;MASC;IND;SG;3;FIN;ACT	PROPN
يموت	למות	مَات	מת	V;IPFV;MASC;IND;SG;3;FIN;ACT	
جماعي	הקולקטיבי	جَمَاعِيّ	הקולקטיבי	ADJ;NOM;INDF;MASC;SG	PROPN
منتظمة	סדיר	مُنتَظِم	סדיר	ADJ;NOM;INDF;FEM;SG	
بافاريا	בוואריה	بَافَارِيَا	בוואריה		PROPN
التقليد	המסורת	تَقلِيد	המסורה	N;NOM;DEF;SG	PROPN
الحفلات	מסיבות	حَفلَة	מסיבה	N;NOM;DEF;PL	
بوليفيا	בוליביה	بُولِيفِيَا	בוליביה		PROPN
هوب	מקווה	هوب	קיווה		V;MASC;SG;V.PTCP;ACT
هوب	הופ	هوب	הופ		
هوب	תקוה	هوب	תקוה		PROPN
هوب	התקווה	هوب	התקווה		N
هوب	תקווה	هوب	תקווה		N;FEM;SG
طيب	טובה	طيب	None		ADV
طيب	טוב	طيب	טוב		ADJ;MASC;SG
طيب	יופי	طيب	יופי		PROPN
صناعي	תעשייתית	صِنَاعِيّ	תעשייתי	ADJ;NOM;INDF;MASC;SG	ADV
مستقبلات	קולטני	مُستَقبَل	קולטני	N;NOM;INDF;PL	PROPN
اختير	נבחר	اِختَار	נבחר	V;PFV;MASC;SG;3;PASS	V;MASC;SG;3;PST;MID
اختير	נבחרים	اِختَار	נבחר	V;PFV;MASC;SG;3;PASS	N;MASC;PL
اختير	שנבחר	اِختَار	שנבחר	V;PFV;MASC;SG;3;PASS	PROPN
اختير	נבחרו	اِختَار	נבחר	V;PFV;MASC;SG;3;PASS	V;PL;3;PST;MID
اختير	נבחרה	اِختَار	נבחר	V;PFV;MASC;SG;3;PASS	V;FEM;SG;3;PST;MID
كينغ	המלך	كينغ	המלך		
كينغ	קינג	كينغ	קינג		PROPN
كينغ	מלך	كينغ	מלך		N;MASC;SG
علوي	עליון	علوي	עליון		ADJ;MASC;SG
علوي	העליונה	علوي	העליונה		PROPN
الغالبية	הרוב	غَالِبِيَّة	הרוב	N;NOM;DEF;SG	
خيار	מלפפון	خِيَار	מלפפון	N;NOM;INDF;SG	PROPN
حيوي	חיוניות	حَيَوِيّ	חיוניות	ADJ;NOM;INDF;MASC;SG	N;FEM;SG
يستحق	שווי	اِستَحَقّ	שווי	V;IPFV;MASC;IND;SG;3;FIN;ACT	
يستحق	שווים	اِستَحَقّ	שווה	V;IPFV;MASC;IND;SG;3;FIN;ACT	ADJ;MASC;PL
يستحق	שווה	اِستَحَقّ	שווה	V;IPFV;MASC;IND;SG;3;FIN;ACT	PROPN
المرتفعات	הייטס	مُرتَفِع	הייטס	N;NOM;DEF;PL	PROPN
صلبة	מוצק	صُلبَة	הוצק	ADJ;NOM;INDF;FEM;SG	V;MASC;SG;V.PTCP;PASS
صلبة	מוצקה	صُلبَة	הוצק	ADJ;NOM;INDF;FEM;SG	V;FEM;SG;V.PTCP;PASS
الوالي	פרפקט	الوالي	פרפקט	N;NOM;DEF;SG	PROPN
جسد	גוף	جَسَد	גוף		N;MASC;SG
جسد	הגוף	جَسَد	הגוף		
جسد	גופה	جَسَد	גופה		N;FEM;SG
الشعبة	הדיוויזיה	شُعبَة	הדיוויזיה	N;NOM;DEF;SG	PROPN
عاصفة	סופה	عَاصِفَة	ספה	N;NOM;INDF;SG	
عاصفة	סטורם	عَاصِفَة	סטורם	N;NOM;INDF;SG	PROPN
الدوار	ורטיגו	دَوَار	ורטיגו	N;NOM;DEF;SG	PROPN
الدوار	עקיפה	دَوَار	עקיף	N;NOM;DEF;SG	ADV
كشفت	נחשף	كَشَف	נחשף	V;PFV;FEM;SG;3;ACT	V;MASC;SG;3;PST;MID
ممتاز	מושלמות	مُمتَاز	הושלם	ADJ;NOM;INDF;MASC;SG	V;FEM;PL;V.PTCP;PASS
ممتاز	מושלמים	مُمتَاز	הושלם	ADJ;NOM;INDF;MASC;SG	V;MASC;PL;V.PTCP;PASS
ممتاز	מושלמת	مُمتَاز	הושלם	ADJ;NOM;INDF;MASC;SG	V;FEM;SG;V.PTCP;PASS
ممتاز	מעולה	مُمتَاز	מעולה	ADJ;NOM;INDF;MASC;SG	
ممتاز	מצויין	مُمتَاز	צוין	ADJ;NOM;INDF;MASC;SG	V;MASC;SG;V.PTCP;PASS
هاواي	הוואי	هاواي	הוואי		PROPN
بعلبك	בעלבכ	بعلبك	בעלבכ		PROPN
الصلاحيات	פאוורס	صَلَاحِيَّة	פאוורס	N;NOM;DEF;PL	PROPN
كينيدي	קנדי	كِينِيدِي	קנדי		PROPN
الخالق	יוצר	خَالِق	יצר		V;MASC;SG;V.PTCP;ACT
الخالق	יוצרת	خَالِق	יצר		V;FEM;SG;V.PTCP;ACT
الخالق	היוצר	خَالِق	היוצר		PROPN
يقرر	מחליטה	قَرَّر	החליט	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;FEM;SG;V.PTCP;ACT
يقرر	מחליט	قَرَّر	מחליט	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;MASC;SG;V.PTCP;ACT
تقي	אדוק	تقي	אדוק		ADJ;MASC;SG
فرانس	צרפת	فرَانس	צרפת		PROPN
القسام	קסאם	القسام	קסאם		PROPN
الحزم	חבילות	حِزم	חבילות	N;NOM;DEF;SG	N;FEM;PL
الحزم	חבילות	حِزم	חבילות	N;NOM;DEF;SG	N;FEM;PL
الحزم	חפיסות	حِزم	חפיסות	N;NOM;DEF;SG	N;FEM;PL
الحزم	קשיחות	حِزم	קשיחה	N;NOM;DEF;SG	
قسطنطين	קונסטנטין	قُسطُنط	קונסטנטין		PROPN
التوراة	התורה	تَوَرَّاة	התורה	N;NOM;DEF;SG	
العميد	דין	عَمِيد	דין	N;NOM;DEF;SG	PROPN
العميد	דיקן	عَمِيد	דיקן	N;NOM;DEF;SG	PROPN
ري	השקיה	رَيّ	השקיה		N;FEM;SG
ري	שטיפה	رَيّ	שטיפה		N;FEM;SG
ري	רי	رَيّ	רי		
الناشئة	מתגלים	نَاشِئ	התגלה	N;NOM;DEF;SG	V;MASC;PL;V.PTCP
الناشئة	מתהווה	نَاشِئ	התהווה	N;NOM;DEF;SG	V;FEM;SG;V.PTCP
الخطوات	צעדי	خَطوَة	צעד	N;NOM;DEF;PL	PROPN
الحريري	חרירי	الحريري	חריר		PROPN
حلم	החלום	حُلم	החלום	N;NOM;INDF;SG	PROPN
حلم	לחלום	حُلم	חלם	N;NOM;INDF;SG	V;NFIN;ACT
كاثوليكية	קתולי	كَاثُولِيكِيّ	קתולי		PROPN
كاثوليكية	קתולית	كَاثُولِيكِيّ	קתולי		ADV
كاثوليكية	קתולים	كَاثُولِيكِيّ	קתולי		N;MASC;PL
عزت	עזת	عزت	עזה		
البلاط	אריח	بَلَاط	אריח	N;NOM;DEF;SG	PROPN
البلاط	האריח	بَلَاط	האריח	N;NOM;DEF;SG	PROPN
البلاط	אריחים	بَلَاط	אריח	N;NOM;DEF;SG	N;MASC;PL
الانطلاق	השקה	اِنطِلَاق	השקה	N;NOM;DEF;SG	PROPN
زرع	שתל	زَرع	שתל	N;NOM;INDF;SG	
زرع	שתל	زَرع	שתל	N;NOM;INDF;SG	
زرع	צמח	زَرع	צמח	N;NOM;INDF;SG	PROPN
زرع	שתול	زَرع	שתול	N;NOM;INDF;SG	PROPN
زرع	השתלת	زَرع	השתלה	N;NOM;INDF;SG	N;PSSD;FEM;SG
لطفي	לוטפי	لطفي	לוטפי		PROPN
دان	דן	دان	דן		PROPN
تبني	יבנה	تَبَنِّي	יבנה	N;NOM;INDF;SG	PROPN
تبني	בנה	تَبَنِّي	בנה	N;NOM;INDF;SG	
تبني	לבנות	تَبَنِّي	בנה	N;NOM;INDF;SG	V;NFIN;ACT
السحب	העננים	سَحب	הענים	N;NOM;DEF;SG	N;MASC;PL
السحب	עננים	سَحب	ענן	N;NOM;DEF;SG	N;MASC;PL
قاع	תחתון	قَاع	תחתון	N;NOM;INDF;SG	ADJ;MASC;SG
ضياء	דיה	ضياء	די		
ضياء	זיה	ضياء	זיה		
صيني	סינית	صِينِيّ	סיני	ADJ;NOM;INDF;MASC;SG	PROPN
صيني	סיני	صِينِيّ	סיני	ADJ;NOM;INDF;MASC;SG	PROPN
جسيمات	חלקיק	جَسِيم	חלקיק	N;NOM;INDF;PL	PROPN
جسيمات	חלקיק	جَسِيم	חלקיק	N;NOM;INDF;PL	PROPN
قيصر	קיסר	قَيصَر	קיסר		PROPN
الجراح	כירורג	جُرح	כירורג	N;NOM;DEF;SG	PROPN
الجراح	מנתחת	جُرح	מנתח	N;NOM;DEF;SG	V;FEM;SG;V.PTCP;ACT
الجراح	מנתח	جُرح	מנתח	N;NOM;DEF;SG	
معدن	מטאל	مَعدِن	מטאל	N;NOM;INDF;SG	PROPN
معدن	מתכות	مَعدِن	מתכת	N;NOM;INDF;SG	N;FEM;PL
البولندية	פוליש	بُولَندِيّ	פוליש	ADJ;NOM;DEF;FEM;SG	PROPN
البولندية	לק	بُولَندِيّ	לק	ADJ;NOM;DEF;FEM;SG	
البولندية	פולני	بُولَندِيّ	פולני	ADJ;NOM;DEF;FEM;SG	PROPN
البولندية	הברקה	بُولَندِيّ	הברקה	ADJ;NOM;DEF;FEM;SG	N;FEM;SG
دالاس	דאלאס	دَالَاس	דאלאס		PROPN
نانسي	ננסי	نانسي	ניסה		PROPN
تخفيف	הקלת	تَخفِيف	הקלה	N;NOM;INDF;SG	N;PSSD;FEM;SG
الفيلسوف	פילוסוף	فَيلَسُوف	פילוסוף	N;NOM;DEF;SG	PROPN
باحث	חוקרת	بَاحِث	חקר	N;NOM;INDF;SG	V;FEM;SG;V.PTCP;ACT
باحث	מלומד	بَاحِث	לומד	N;NOM;INDF;SG	
مول	הקניון	مَولَ	הקניון		PROPN
مول	קניון	مَولَ	קניון		PROPN
مول	מול	مَولَ	מול		ADP
العبادة	לסגוד	عِبَادَة	סגד	N;NOM;DEF;SG	V;NFIN;ACT
العبادة	סוגדים	عِبَادَة	סוגד	N;NOM;DEF;SG	V;MASC;PL;V.PTCP;ACT
يكتشف	מגלה	اِكتَشَف	גילה	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;MASC;SG;V.PTCP
يكتشف	גלו	اِكتَشَف	גל	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;PL;3;PST;ACT
يكتشف	גלה	اِكتَشَف	גל	V;IPFV;MASC;IND;SG;3;FIN;ACT	PROPN
يكتشف	גלי	اِكتَشَف	גל	V;IPFV;MASC;IND;SG;3;FIN;ACT	
متساوية	שווים	مُتَسَاوِي	שווה	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;PL
متساوية	שווה	مُتَسَاوِي	שווה	ADJ;NOM;INDF;FEM;SG	PROPN
عرفات	ערפאת	عرفات	ערפאת		PROPN
روبن	רובין	رُوبِن	רובין		PROPN
جغرافي	גיאוגרפי	جُغرَافِيّ	גיאוגרפי	ADJ;NOM;INDF;MASC;SG	PROPN
جغرافي	גיאוגרפי	جُغرَافِيّ	גיאוגרפי	ADJ;NOM;INDF;MASC;SG	PROPN
الفارس	אביר	فَارِس	אביר		PROPN
الفوضى	כאוס	فَوضَى	כאוס	N;NOM;DEF;SG	PROPN
ستريت	סטריט	سترِيت	סטריט		PROPN
ستريت	רחוב	سترِيت	רחוב		N;MASC;SG
القرم	קרים	قَرم	קרים		PROPN
القرم	קרים	قَرم	קרים		PROPN
النجمة	כוכבית	نَجمَة	כוכבי	N;NOM;DEF;SG	ADV
النجمة	סטאר	نَجمَة	סטאר	N;NOM;DEF;SG	PROPN
مور	mor	مُور	mor		
مور	מור	مُور	מור		PROPN
مور	מור	مُور	מור		PROPN
دييغو	דייגו	دييغو	דייגו		PROPN
دييغو	דיאגו	دييغو	דיאגו		PROPN
كييف	קייב	كييف	קייב		PROPN
كييف	קייב	كييف	קייב		PROPN
المقدم	הוגשה	مُقَدَّم	הוגש	N;NOM;DEF;SG	V;FEM;SG;3;PST;PASS
المقدم	הגיש	مُقَدَّم	הגיש	N;NOM;DEF;SG	V;MASC;SG;3;PST;ACT
المقدم	נשלחו	مُقَدَّم	נשלח	N;NOM;DEF;SG	V;PL;3;PST;MID
المقدم	נשלח	مُقَدَّم	נשלח	N;NOM;DEF;SG	V;MASC;SG;3;PST;MID
المقدم	נשלחה	مُقَدَّم	נשלח	N;NOM;DEF;SG	V;FEM;SG;3;PST;MID
حمدان	חמדאן	حمدان	חמדאן		PROPN
الحظ	מזל	حَظّ	מזל	N;NOM;DEF;SG	
خلافة	הירושה	خِلَافَة	הירושה	N;NOM;INDF;SG	
المثلث	המשולש	مُثَلَّث	המשולש	N;NOM;DEF;SG	PROPN
المثلث	משולש	مُثَلَّث	משולש	N;NOM;DEF;SG	PROPN
العود	לאוטה	عَود	לאוטה	N;NOM;DEF;SG	PROPN
العود	מקל	عَود	הקל	N;NOM;DEF;SG	
العود	סטיק	عَود	סטיק	N;NOM;DEF;SG	
القولون	הגס	قَولَة	הגס	N;NOM;DEF;SG	
القولون	קולון	قَولَة	קולון	N;NOM;DEF;SG	PROPN
بركات	הברכות	بَرَكَة	הברכה		N;FEM;PL
بركات	ברכות	بَرَكَة	ברכה		
بركات	ברכה	بَرَكَة	ברכה		PROPN
بركات	ברכאת	بَرَكَة	ברכאת		PROPN
تدريجيا	בהדרגה	تَدرِيجِيّ	בהדרגה	ADJ;ACC;INDF;MASC;SG	
صعب	קשה	صَعب	קשה	ADJ;NOM;INDF;MASC;SG	ADV
صعب	קשיח	صَعب	קשיח	ADJ;NOM;INDF;MASC;SG	
صعب	קשה	صَعب	קשה	ADJ;NOM;INDF;MASC;SG	ADV
صعب	קשוחים	صَعب	קשוח	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;PL
صعب	קשה	صَعب	קשה	ADJ;NOM;INDF;MASC;SG	ADV
صعب	קשים	صَعب	קשה	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;PL
المصنعة	יוצר	مُصَنَّع	יצר	N;NOM;DEF;SG	V;MASC;SG;V.PTCP;ACT
المصنعة	מיוצר	مُصَنَّع	יוצר	N;NOM;DEF;SG	V;MASC;SG;V.PTCP;PASS
المصنعة	יוצרו	مُصَنَّع	הוצר	N;NOM;DEF;SG	V;PL;3;PST;PASS
المصنعة	מיוצרים	مُصَنَّع	יוצר	N;NOM;DEF;SG	V;MASC;PL;V.PTCP;PASS
مارشال	מארשל	مارشال	ארשל		PROPN
مارشال	מרשל	مارشال	מרשל		PROPN
المفتاح	מקש	مُفتَاح	מקש	N;NOM;DEF;SG	PROPN
المفتاح	המפתח	مُفتَاح	המפתח	N;NOM;DEF;SG	PROPN
لوك	לוק	لُوك	לוק		PROPN
متقدمة	מתקדמת	مُتَقَدِّم	התקדם	ADJ;NOM;INDF;FEM;SG	V;FEM;SG;V.PTCP
متقدمة	מתקדם	مُتَقَدِّم	התקדם	ADJ;NOM;INDF;FEM;SG	V;MASC;SG;V.PTCP
متقدمة	מתקדמים	مُتَقَدِّم	מתקדם	ADJ;NOM;INDF;FEM;SG	V;MASC;PL;V.PTCP
يومية	יומית	يَومِيّ	יומי	ADJ;NOM;INDF;FEM;SG	ADV
يومية	יומי	يَومِيّ	יומי	ADJ;NOM;INDF;FEM;SG	PROPN
يومية	דיילי	يَومِيّ	דיילי	ADJ;NOM;INDF;FEM;SG	PROPN
الحداد	נפח	حِدَاد	נפח	N;NOM;DEF;SG	
الحداد	באבל	حِدَاد	באבל	N;NOM;DEF;SG	PROPN
الحداد	מתאבלת	حِدَاد	התאבל	N;NOM;DEF;SG	V;FEM;SG;V.PTCP
الحداد	מתאבל	حِدَاد	התאבל	N;NOM;DEF;SG	V;MASC;SG;V.PTCP
الحداد	האבל	حِدَاد	האבל	N;NOM;DEF;SG	PROPN
العملات	מטבעות	عُملَة	מטבע	N;NOM;DEF;PL	
استطلاع	סקר	اِستِطلَاع	סקר	N;NOM;INDF;SG	
الابتدائي	ראשי	اِبتِدَائِيّ	ראש	ADJ;NOM;DEF;MASC;SG	N;PSSD;MASC;PL
الابتدائي	העיקרי	اِبتِدَائِيّ	העיקר	ADJ;NOM;DEF;MASC;SG	PROPN
مغادرة	עזוב	مُغَادَرَة	עזוב	N;NOM;INDF;SG	
مغادرة	עזבו	مُغَادَرَة	עזב	N;NOM;INDF;SG	V;PL;3;PST;ACT
مغادرة	עוזב	مُغَادَرَة	עוזב	N;NOM;INDF;SG	V;MASC;SG;V.PTCP;ACT
مغادرة	עוזבת	مُغَادَرَة	עזב	N;NOM;INDF;SG	V;FEM;SG;V.PTCP;ACT
مغادرة	עוזבים	مُغَادَرَة	עזב	N;NOM;INDF;SG	V;MASC;PL;V.PTCP;ACT
الناشر	מפרסם	نَاشِر	פרסם	N;NOM;DEF;SG	V;MASC;SG;V.PTCP;ACT
بوردو	בורדו	بوردو	בורדו		PROPN
نعيم	נעים	نعيم	נעים		
مرسي	רחמים	مرسي	רחמים		N;MASC;PL
مرسي	מרסי	مرسي	מרסי		PROPN
مرسي	חסד	مرسي	חסד		
هرب	ברח	هَرَب	ברח	V;PFV;MASC;SG;3;ACT	
هرب	נמלט	هَرَب	נמלט	V;PFV;MASC;SG;3;ACT	V;MASC;SG;3;PST;MID
المتغيرات	משתנים	مُتَغَيِّر	משתנה	ADJ;NOM;DEF;FEM;PL	N;MASC;PL
المتغيرات	גרסאות	مُتَغَيِّر	גרסה	ADJ;NOM;DEF;FEM;PL	N;FEM;PL
برازيلي	ברזילאית	برازيلي	ברזילאית		PROPN
برازيلي	ברזילאי	برازيلي	ברזילאי		PROPN
حملت	הורדת	حَمَل	הורדה	V;PFV;FEM;SG;3;ACT	N;FEM;SG
حملت	הורדתי	حَمَل	הורדתי	V;PFV;FEM;SG;3;ACT	V;SG;1;PST;ACT
حملت	הורד	حَمَل	הורד	V;PFV;FEM;SG;3;ACT	PROPN
