категория	kategória	категория	kategória	N;INAN;NOM;FEM;SG	
полученные	beérkezett	получить	be+érkezik	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
подробности	részleteket	подробность	részlet	N;INAN;NOM;FEM;PL	N;ACC;PL
куба	kubában	куб	kuba	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
куба	kuba	куб	kuba	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
преподавателей	tanárok	преподаватель	tanár	N;ANIM;GEN;MASC;PL	N;NOM;PL
дополнения	kiegészítés	дополнение	kiegészítés	N;INAN;NOM;NEUT;PL	N;NOM;SG
собаки	kutyáknak	собака	kutya	N;ANIM;NOM;FEM;PL	N;DAT;PL
собаки	kutya	собака	kutya	N;ANIM;NOM;FEM;PL	N;NOM;SG
охота	hunt	охота	hunt	N;INAN;NOM;FEM;SG	
охота	vadászatot	охота	vadászat	N;INAN;NOM;FEM;SG	N;ACC;SG
охота	vadászik	охота	vadászik	N;INAN;NOM;FEM;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
охота	vadászni	охота	vadász	N;INAN;NOM;FEM;SG	V;NFIN;ACT
охота	vadász	охота	vadász	N;INAN;NOM;FEM;SG	
пользуется	élvezi	пользоваться	élvez	V;IPFV;IND;SG;3;PRS;FIN;MID	V;DEF;IND;SG;3;PRS;FIN;ACT
беженцев	menekült	беженец	menekült	N;ANIM;GEN;MASC;PL	V;INDF;IND;SG;3;PST;FIN;ACT
торговой	kereskedés	торговый	kereskedés	ADJ;INS;FEM;SG	N;NOM;SG
гимн	himnuszt	гимн	himnusz	N;INAN;NOM;MASC;SG	N;ACC;SG
шанс	esélyt	шанс	esély	N;INAN;NOM;MASC;SG	N;ACC;SG
шанс	chance	шанс	chance	N;INAN;NOM;MASC;SG	
маргарет	margaret	маргарет	margaret	N;ANIM;NOM;FEM;SG	
маргарет	margit	маргарет	margit	N;ANIM;NOM;FEM;SG	
гордон	gordon	гордон	gord	N;ANIM;NOM;MASC;SG	
снимать	forgatás	снимать	forgatás	V;IPFV;NFIN;ACT	N;NOM;SG
ареста	roham	арест	roham	N;INAN;GEN;MASC;SG	N;NOM;SG
норм	normák	норма	norma	N;INAN;GEN;FEM;PL	N;NOM;PL
норм	norma	норма	norma	N;INAN;GEN;FEM;PL	
норм	norm	норма	norm	N;INAN;GEN;FEM;PL	N;NOM;SG
переходы	átmenet	переход	átmenet	N;INAN;NOM;MASC;PL	
принцессы	királylány	принцесса	királylány	N;ANIM;NOM;FEM;PL	N;NOM;SG
принцессы	hercegnő	принцесса	hercegnő	N;ANIM;NOM;FEM;PL	N;NOM;SG
специальное	különleges	специальный	különleges	ADJ;NOM;NEUT;SG	
найден	megtalált	найти	meg+talál	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
найден	megtaláltam	найти	meg+talál	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;DEF;IND;SG;1;PST;FIN;ACT
найден	talált	найти	talál	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
гарсия	garcia	гарсия	garcia	N;INAN;NOM;FEM;SG	
гарсия	garcía	гарсия	garcía	N;INAN;NOM;FEM;SG	
профессиональная	profi	профессиональный	profi	ADJ;NOM;FEM;SG	
примечания	jegyzet	примечание	jegyzet	N;INAN;NOM;NEUT;PL	N;NOM;SG
воздействие	hatások	воздействие	hatás	N;INAN;NOM;NEUT;SG	N;NOM;PL
заявка	kérelem	заявка	kérel	N;INAN;NOM;FEM;SG	
уэльс	wales	уэльс	wales	N;INAN;NOM;MASC;SG	
бумаги	papír	бумага	papír	N;INAN;NOM;FEM;PL	N;NOM;SG
бумаги	papírokat	бумага	papír	N;INAN;NOM;FEM;PL	N;ACC;PL
ударов	fúj	удар	fúj	N;INAN;GEN;MASC;PL	V;INDF;IND;SG;3;PRS;FIN;ACT
положительные	pozitív	положительный	pozitív	ADJ;NOM;PL	ADJ;NOM;SG
никола	nicola	никол	nicola	N;ANIM;NOM;MASC;SG	
никола	nikola	никол	nikola	N;ANIM;NOM;MASC;SG	
положительно	pozitívak	положительно	pozitív	ADV	ADJ;NOM;PL
положительно	pozitív	положительно	pozitív	ADV	ADJ;NOM;SG
положительно	pozitívan	положительно	pozitívan	ADV	ADJ;FRML;SG
исландии	izlandi	исландия	izlandi	N;INAN;NOM;FEM;PL	
исландии	izland	исландия	izland	N;INAN;NOM;FEM;PL	PROPN;NOM;SG
исландии	izlandi	исландия	izlandi	N;INAN;NOM;FEM;PL	
исландии	izland	исландия	izland	N;INAN;NOM;FEM;PL	PROPN;NOM;SG
плавания	hajózás	плавание	hajózás	N;INAN;NOM;NEUT;PL	N;NOM;SG
плавания	vitorlázás	плавание	vitorlázás	N;INAN;NOM;NEUT;PL	N;NOM;SG
плавания	vitorlás	плавание	vitorlás	N;INAN;NOM;NEUT;PL	N;NOM;SG
рассмотрение	figyelembe	рассмотрение	figyel	N;INAN;NOM;NEUT;SG	
короткое	rövid	короткий	rövid	ADJ;NOM;NEUT;SG	
короткое	röviden	короткий	röviden	ADJ;NOM;NEUT;SG	
козлов	kozlov	козел	kozlov	N;ANIM;NOM;MASC;PL	PROPN;NOM;SG
снято	vágás	снять	vágás	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;NOM;SG
мое	enyém	мой	enyém	DET;NOM;NEUT;SG	N;NOM;SG
распределения	terjesztés	распределение	terjesztés	N;INAN;NOM;NEUT;PL	N;NOM;SG
распределения	eloszlás	распределение	eloszlás	N;INAN;NOM;NEUT;PL	N;NOM;SG
распределения	elosztás	распределение	elosztás	N;INAN;NOM;NEUT;PL	N;NOM;SG
распределения	forgalmazási	распределение	forgalmazási	N;INAN;NOM;NEUT;PL	ADJ;NOM;SG
распределения	elosztása	распределение	elosztás	N;INAN;NOM;NEUT;PL	N;NOM;SG
распределения	forgalmazás	распределение	forgalmazás	N;INAN;NOM;NEUT;PL	N;NOM;SG
вандализма	vandalizmus	вандализм	vandalizmus	N;INAN;GEN;MASC;SG	N;NOM;SG
ата	ata	атот	ata		N;NOM;SG
пилотов	pilóták	пилот	piló	N;ANIM;GEN;MASC;PL	N;NOM;PL
пушка	cannon	пушка	cannon	N;INAN;NOM;FEM;SG	
уэльса	wales	уэльс	wales	N;INAN;GEN;MASC;SG	
уэльса	walesi	уэльс	walesi	N;INAN;GEN;MASC;SG	
уэльса	wales	уэльс	wales	N;INAN;GEN;MASC;SG	
производитель	gyártó	производитель	gyártó	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
производитель	termelő	производитель	termelő	N;ANIM;NOM;MASC;SG	
производитель	termelői	производитель	termelő	N;ANIM;NOM;MASC;SG	N;NOM;PL
производитель	gyártó	производитель	gyártó	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
греков	görögök	грек	görög	N;ANIM;GEN;MASC;PL	
греков	görög	грек	görög	N;ANIM;GEN;MASC;PL	
джаз	jazz	джаз	jazz	N;INAN;NOM;MASC;SG	
механика	szerelők	механика	szerelő	N;INAN;NOM;FEM;SG	N;NOM;PL
упал	fell	падать	fell	V;PFV;MASC;IND;SG;PST;FIN;ACT	
артура	artúr	артур	artúr	N;ANIM;ACC;MASC;SG	
артура	arthur	артур	arthur	N;ANIM;ACC;MASC;SG	
люксембург	luxemburgi	люксембург	luxemburgi	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
люксембург	luxemburgban	люксембург	luxemburg	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
люксембург	luxemburg	люксембург	luxemburg	N;INAN;NOM;MASC;SG	
люксембург	luxembourg	люксембург	luxembourg	N;INAN;NOM;MASC;SG	
послал	elküldve	послать	elküldve	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;NOM;SG
маленькие	kis	маленький	kis	ADJ;NOM;PL	ADJ;NOM;SG
маленькие	kicsik	маленький	kicsik	ADJ;NOM;PL	
маленькие	kicsi	маленький	kicsi	ADJ;NOM;PL	
маленькие	kis	маленький	kis	ADJ;NOM;PL	ADJ;NOM;SG
маленькие	kicsi	маленький	kicsi	ADJ;NOM;PL	
маленькие	kevés	маленький	kevés	ADJ;NOM;PL	
петрова	petrova	петров	petrova	N;ANIM;NOM;FEM;SG	
завоевания	hódítás	завоевание	hódítás	N;INAN;NOM;NEUT;PL	N;NOM;SG
завоевания	hódító	завоевание	hódító	N;INAN;NOM;NEUT;PL	
защитника	védő	защитник	védő	N;ANIM;ACC;MASC;SG	ADJ;NOM;SG
защитника	védelmező	защитник	védelmező	N;ANIM;ACC;MASC;SG	ADJ;NOM;SG
тканей	szövetek	ткань	szövet	N;INAN;GEN;FEM;PL	N;NOM;PL
конрад	conrad	конрад	conrad	N;ANIM;NOM;MASC;SG	
сочетании	együttesen	сочетание	együttes	N;INAN;ESS;NEUT;SG	ADJ;FRML;SG
сочетании	együttes	сочетание	együttes	N;INAN;ESS;NEUT;SG	
сочетании	kombinált	сочетание	kombinált	N;INAN;ESS;NEUT;SG	V;INDF;IND;SG;3;PST;FIN;ACT
сочетании	kombináció	сочетание	kombináció	N;INAN;ESS;NEUT;SG	N;NOM;SG
родственников	hozzátartozók	родственник	hozzátartozó	N;ANIM;GEN;MASC;PL	N;NOM;PL
родственников	rokonok	родственник	rokon	N;ANIM;GEN;MASC;PL	N;NOM;PL
толстой	tolsztoj	толстый	tolszik	ADJ;NOM;MASC;SG	N;NOM;SG
итого	teljes	итого	teljes	ADV	
итого	összesen	итого	összesen	ADV	
кухня	konyhában	кухня	konyha	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
ограничение	korlátozás	ограничение	korlátozás	N;INAN;NOM;NEUT;SG	
ограничение	korlátozás	ограничение	korlátozás	N;INAN;NOM;NEUT;SG	
ограничение	korlátozás	ограничение	korlátozás	N;INAN;NOM;NEUT;SG	
ограничение	limit	ограничение	limi	N;INAN;NOM;NEUT;SG	
ограничение	korlátozva	ограничение	korlátozva	N;INAN;NOM;NEUT;SG	ADV;V.CVB
ограничение	korlátozó	ограничение	korlátozó	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
средневековой	középkori	средневековый	középkori	ADJ;INS;FEM;SG	N;NOM;SG
найдено	megtalált	найти	meg+talál	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
найдено	megtaláltam	найти	meg+talál	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;DEF;IND;SG;1;PST;FIN;ACT
найдено	talált	найти	talál	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
афинах	athéni	афиный	athéni	N;INAN;ESS;FEM;PL	ADJ;NOM;SG
отмены	emelő	отмена	emelő	N;INAN;NOM;FEM;SG	
плоды	gyümölcs	плод	gyümölcs	N;INAN;NOM;MASC;PL	N;NOM;SG
плоды	gyümölcsöt	плод	gyümölcsöt	N;INAN;NOM;MASC;PL	N;ACC;SG
плоды	gyümölcs	плод	gyümölcs	N;INAN;NOM;MASC;PL	N;NOM;SG
оскорбления	sértés	оскорбление	sértés	N;INAN;NOM;NEUT;PL	N;NOM;SG
хип	hip	хип	hip	INTJ	
хип	csípő	хип	csípő	INTJ	N;NOM;SG
популярный	népszerű	популярный	népszerű	ADJ;NOM;MASC;SG	
популярный	népszerűek	популярный	népszerű	ADJ;NOM;MASC;SG	ADJ;NOM;PL
вечера	esténként	вечер	esténkénik	N;INAN;NOM;MASC;PL	N;ABS;SG
подтвердить	megerősítés	подтвердить	megerősítés	V;PFV;NFIN;ACT	N;NOM;SG
подтвердить	megerősítése	подтвердить	megerősítés	V;PFV;NFIN;ACT	N;NOM;SG
подтвердить	megerősítve	подтвердить	megerősítve	V;PFV;NFIN;ACT	ADV;V.CVB
пользователь	felhasználó	пользователь	felhasználó	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
пользователь	felhasználói	пользователь	felhasználói	N;ANIM;NOM;MASC;SG	N;NOM;PL
частицы	részecske	частица	részecske	N;INAN;NOM;FEM;PL	N;NOM;SG
частицы	részecske	частица	részecske	N;INAN;NOM;FEM;PL	N;NOM;SG
механизма	gépezet	механизм	gépezet	N;INAN;GEN;MASC;SG	N;NOM;SG
механизма	gépek	механизм	gép	N;INAN;GEN;MASC;SG	N;NOM;PL
механизма	gép	механизм	gép	N;INAN;GEN;MASC;SG	N;NOM;SG
механизма	mechanizmus	механизм	mechanizmus	N;INAN;GEN;MASC;SG	N;NOM;SG
электронный	elektronikusan	электронный	elektronikus	ADJ;NOM;MASC;SG	ADJ;FRML;SG
электронный	elektronikus	электронный	elektronikus	ADJ;NOM;MASC;SG	N;NOM;SG
волн	hullám	волна	hullám	N;INAN;GEN;FEM;PL	N;NOM;SG
волн	hullámok	волна	hullám	N;INAN;GEN;FEM;PL	N;NOM;PL
математике	matek	математика	ma	N;INAN;DAT;FEM;SG	N;NOM;SG
математике	matematika	математика	matematika	N;INAN;DAT;FEM;SG	N;NOM;SG
контакт	kontakt	контакт	kontakt	N;INAN;NOM;MASC;SG	
контакт	kapcsolatba	контакт	kapcsolat	N;INAN;NOM;MASC;SG	N;IN+ALL;SG
работники	foglalkoztatottak	работник	foglalkozik	N;ANIM;NOM;MASC;PL	V;INDF;IND;PL;3;PST;FIN;ACT
кеннеди	kennedy	кеннедь	kennedy	N;ANIM;NOM;MASC;SG	
астрономии	csillagászat	астрономия	csillagász	N;INAN;NOM;FEM;PL	N;NOM;SG
астрономии	csillagászati	астрономия	csillagászati	N;INAN;NOM;FEM;PL	N;NOM;SG
вещания	műsorszolgáltatás	вещание	műsorszolgáltatás	N;INAN;NOM;NEUT;PL	N;NOM;SG
отмечен	megjelöltek	отметить	meg+jelöl	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;IND;PL;3;PST;FIN;ACT
отмечен	megjelölt	отметить	megjelölt	V;PFV;MASC;SG;PST;V.PTCP;PASS	
концентрации	koncentrációja	концентрация	koncentráció	N;INAN;NOM;FEM;PL	N;NOM;SG
концентрации	koncentráció	концентрация	koncentráció	N;INAN;NOM;FEM;PL	N;NOM;SG
концентрации	összefonódás	концентрация	összefonódás	N;INAN;NOM;FEM;PL	N;NOM;SG
концентрации	koncentrációt	концентрация	koncentráció	N;INAN;NOM;FEM;PL	N;ACC;SG
крымских	krími	крымский	krími	ADJ;GEN;PL	
ирака	iraki	ирак	iraki	N;INAN;GEN;MASC;SG	N;NOM;SG
ведение	karbantartási	ведение	karbantartási	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
механизмы	mechanizmus	механизм	mechanizmus	N;INAN;NOM;MASC;PL	N;NOM;SG
эвакуации	evakuálás	эвакуация	evakuálás	N;INAN;NOM;FEM;SG	
аудитории	célközönség	аудитория	célközönség	N;INAN;NOM;FEM;PL	N;NOM;SG
аудитории	közönség	аудитория	közönség	N;INAN;NOM;FEM;PL	N;NOM;SG
окно	ablak	окно	ablak	N;INAN;NOM;NEUT;SG	
окно	ablakon	окно	ablak	N;INAN;NOM;NEUT;SG	
ключевых	kulcsfontosságú	ключевой	kulcsfontosságú	ADJ;GEN;PL	ADJ;NOM;SG
ключевых	key	ключевой	key	ADJ;GEN;PL	
ключевых	kulcs	ключевой	kulcs	ADJ;GEN;PL	N;NOM;SG
сокращения	rövidítés	сокращение	rövidítés	N;INAN;NOM;NEUT;PL	N;NOM;SG
сражался	harcolt	сражаться	harcol	V;IPFV;MASC;IND;SG;PST;FIN;MID	V;INDF;IND;SG;3;PST;FIN;ACT
сражался	küzdött	сражаться	küzdött	V;IPFV;MASC;IND;SG;PST;FIN;MID	V;INDF;IND;SG;3;PST;FIN;ACT
теодор	theodore	теодор	theodor	N;ANIM;NOM;MASC;SG	
теодор	theodor	теодор	theodor	N;ANIM;NOM;MASC;SG	
умирает	haldokló	умирать	haldokló	V;IPFV;IND;SG;3;PRS;FIN;ACT	
демократии	demokrácia	демократия	demokrácia	N;INAN;NOM;FEM;PL	N;NOM;SG
точности	precíziós	точность	precíziós	N;INAN;NOM;FEM;PL	N;NOM;SG
точности	pontosság	точность	pontosság	N;INAN;NOM;FEM;PL	N;NOM;SG
точности	pontosság	точность	pontosság	N;INAN;NOM;FEM;PL	N;NOM;SG
след	nyom	след	nyom	N;INAN;NOM;MASC;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
экспертов	szakértők	эксперт	szakértő	N;ANIM;GEN;MASC;PL	N;NOM;PL
хорошее	jó	хороший	jó	ADJ;NOM;NEUT;SG	
набережной	sétányon	набережная	sétány	N;INAN;DAT;FEM;SG	N;ON+ESS;SG
конструкций	terveket	конструкция	terv	N;INAN;GEN;FEM;PL	N;ACC;PL
конструкций	tervek	конструкция	terv	N;INAN;GEN;FEM;PL	N;NOM;PL
конструкций	szerkezetek	конструкция	szerkezet	N;INAN;GEN;FEM;PL	N;NOM;PL
бек	beck	бек	beck	N;ANIM;NOM;MASC;SG	
трубы	cső	труба	cső	N;INAN;NOM;FEM;PL	N;NOM;SG
трубы	pipa	труба	pipa	N;INAN;NOM;FEM;PL	
трубы	csöveket	труба	csöv	N;INAN;NOM;FEM;PL	N;ACC;PL
рука	karját	рука	kar	N;INAN;NOM;FEM;SG	N;ACC;SG
рука	kezét	рука	kéz	N;INAN;NOM;FEM;SG	N;ACC;SG
показ	mutasd	показ	mutasd	N;INAN;NOM;MASC;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
показ	show	показ	show	N;INAN;NOM;MASC;SG	
ривер	folyami	ривер	folyami		N;NOM;SG
согласны	egyetértek	согласный	egyetért	ADJ;PL	V;INDF;IND;PL;3;PST;FIN;ACT
каналы	csatorna	канал	csator	N;INAN;NOM;MASC;PL	N;NOM;SG
основателя	alapítója	основатель	alapító	N;ANIM;GEN;MASC;SG	N;NOM;SG
основателя	alapító	основатель	alapító	N;ANIM;GEN;MASC;SG	N;NOM;SG
обстоятельства	körülmény	обстоятельство	körülmény	N;INAN;NOM;NEUT;PL	N;NOM;SG
обстоятельства	körülmény	обстоятельство	körülmény	N;INAN;NOM;NEUT;PL	N;NOM;SG
камни	stones	камень	stones	N;INAN;NOM;MASC;PL	N;NOM;SG
зависимость	függő	зависимость	függő	N;INAN;NOM;FEM;SG	
арене	aréna	арена	aréna	N;INAN;DAT;FEM;SG	N;NOM;SG
орлов	orlov	орловой	orlov	N;ANIM;NOM;MASC;SG	
танцы	dance	танец	dance	N;INAN;NOM;MASC;PL	
танцы	tánc	танец	tánc	N;INAN;NOM;MASC;PL	N;NOM;SG
танцы	táncolj	танец	táncol	N;INAN;NOM;MASC;PL	V;DEF;IND;SG;3;PRS;FIN;ACT
танцы	táncolni	танец	táncol	N;INAN;NOM;MASC;PL	V;NFIN;ACT
танцы	tánc	танец	tánc	N;INAN;NOM;MASC;PL	N;NOM;SG
танцы	táncolni	танец	táncol	N;INAN;NOM;MASC;PL	V;NFIN;ACT
танцы	táncol	танец	táncol	N;INAN;NOM;MASC;PL	V;INDF;IND;SG;3;PRS;FIN;ACT
трагедии	tragédia	трагедия	tragédia	N;INAN;NOM;FEM;PL	N;NOM;SG
справка	segíteni	справка	segít	N;INAN;NOM;FEM;SG	V;NFIN;ACT
справка	tanúsítványok	справка	tanúsítvány	N;INAN;NOM;FEM;SG	N;NOM;PL
справка	tanúsítványt	справка	tanúsítvány	N;INAN;NOM;FEM;SG	N;ACC;SG
звуки	hang	звук	hang	N;INAN;NOM;MASC;PL	N;NOM;SG
звуки	hangot	звук	hang	N;INAN;NOM;MASC;PL	N;ACC;SG
звуки	hangzik	звук	hangzik	N;INAN;NOM;MASC;PL	V;INDF;IND;SG;3;PRS;FIN;ACT
хватит	elég	хватить	elég	V;PFV;IND;SG;3;FUT;FIN;ACT	
руины	tönkre	руина	tönk	N;INAN;NOM;FEM;PL	ADP
руины	romokban	руина	romok	N;INAN;NOM;FEM;PL	N;IN+ESS;SG
бульвар	boulevard	бульвар	boulevard	N;INAN;NOM;MASC;SG	
бульвар	körúton	бульвар	körút	N;INAN;NOM;MASC;SG	N;ON+ESS;SG
обвинение	vád	обвинение	vád	N;INAN;NOM;NEUT;SG	
обвинение	vád	обвинение	vád	N;INAN;NOM;NEUT;SG	
завершить	befejezés	завершить	befejezés	V;PFV;NFIN;ACT	N;NOM;SG
завершить	komplett	завершить	komplett	V;PFV;NFIN;ACT	
завершить	teljes	завершить	teljes	V;PFV;NFIN;ACT	
лиза	lisa	лиз	lisa	N;ANIM;NOM;FEM;SG	
нуля	karcolás	нуль	karcolás	N;INAN;GEN;MASC;SG	N;NOM;SG
кавказ	kaukázusi	кавказ	kaukázusi	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
контакты	kapcsolatfelvétel	контакт	kapcsolatfelvétel	N;INAN;NOM;MASC;PL	N;NOM;SG
контакты	kapcsolattartó	контакт	kapcsolattartó	N;INAN;NOM;MASC;PL	N;NOM;SG
контакты	kontakt	контакт	kontakt	N;INAN;NOM;MASC;PL	
контакты	érintkezés	контакт	érintkezés	N;INAN;NOM;MASC;PL	N;NOM;SG
контакты	kapcsolat	контакт	kapcsolat	N;INAN;NOM;MASC;PL	N;NOM;SG
контакты	kapcsolatba	контакт	kapcsolat	N;INAN;NOM;MASC;PL	N;IN+ALL;SG
контакты	kapcsolattartás	контакт	kapcsolattartás	N;INAN;NOM;MASC;PL	N;NOM;SG
служили	szolgálta	служить	szolgál	V;IPFV;IND;PL;PST;FIN;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
служили	szolgált	служить	szolgál	V;IPFV;IND;PL;PST;FIN;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
эмиль	emile	эмиль	emile	N;ANIM;NOM;MASC;SG	
эмиль	emil	эмиль	emil	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
вперед	előre	вперед	előre	ADV	
здравствуйте	helló	здравствовать	helló	V;IPFV;IMP;PL;2;FIN;ACT	
здравствуйте	hello	здравствовать	héll	V;IPFV;IMP;PL;2;FIN;ACT	
копии	másolatot	копия	másolat	N;INAN;NOM;FEM;PL	N;ACC;SG
зная	tudván	знать	tudván	V;IPFV;PRS;V.CVB;ACT	
зная	ismerve	знать	ismerve	V;IPFV;PRS;V.CVB;ACT	ADV;V.CVB
зная	tudva	знать	tudva	V;IPFV;PRS;V.CVB;ACT	ADV;V.CVB
вальтер	walther	вальтер	walther	N;ANIM;NOM;MASC;SG	
вальтер	walter	вальтер	walter	N;ANIM;NOM;MASC;SG	
хроники	idővonal	хроник	idővonal	N;ANIM;NOM;MASC;PL	N;NOM;SG
снарядов	kagylókat	снаряд	kagyló	N;INAN;GEN;MASC;PL	N;ACC;PL
