medaljen	medalj	medalje	medalj	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
break	brytning	break	brytning		N;NOM;INDF;MASC+FEM;SG
break	bryt	break	bryta		V;IMP;FIN;ACT
done	avklarat	done	avklara		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
done	done	done	dö		V;IMP;FIN;ACT
done	gjort	done	göra		V;V.CVB;ACT
done	färdig	done	färdig		ADJ;NOM;INDF;MASC+FEM;SG
radar	radar	radar	rad	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
radar	radarn	radar	radarn	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
elias	elias	elias	elia	N;INDF;MASC+FEM;SG	PROPN;NOM
halsen	strupe	hals	strupe	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
halsen	hals	hals	hals	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
halsen	hals	hals	hals	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
halsen	nacke	hals	nacke	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
nancy	nancy	nancy	nancy		PROPN;NOM
repræsentation	representationen	repræsentation	representation	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
tårne	towers	tå	tow	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
tårne	tornen	tå	tor	N;INDF;MASC+FEM;PL	N;NOM;DEF;NEUT;PL
tårne	höghusen	tå	höghus	N;INDF;MASC+FEM;PL	N;NOM;DEF;NEUT;PL
tårne	torn	tå	torn	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
gotisk	gotiska	gotisk	gotisk	ADJ;INDF;SG	ADJ;NOM;PL
spirit	ande	spirit	ande		N;NOM;INDF;MASC+FEM;SG
spirit	anda	spirit	anda		N;NOM;INDF;MASC+FEM;SG
spirit	spirit	spirit	spirit		N;NOM;INDF;MASC+FEM;SG
fed	djärva	fed	djärva	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
fed	fetstil	fed	fetstil	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
fed	fett	fed	fett	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
iss	iss	iss	is	N;INDF;NEUT;SG	PROPN;NOM
ministerium	departement	ministerium	departement	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;PL
ministerium	ministeriet	ministerium	ministeri	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
tusinder	tusental	tusinde	tusental	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
thott	thott	thot	thott		PROPN;NOM
ækvator	ekvatorn	ækvator	ekvator	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
shepherd	shepherd	shepherd	shepherd		N;NOM;INDF;MASC+FEM;SG
shepherd	herden	shepherd	herd		N;NOM;DEF;MASC+FEM;SG
shepherd	herde	shepherd	herde		N;NOM;INDF;MASC+FEM;SG
prøvet	provat	prøve	provat	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
prøvet	testad	prøve	testad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
prøvet	testat	prøve	testad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
thompson	thompson	thompson	thompson		PROPN;NOM
thompson	thomson	thompson	thomson		PROPN;NOM
daily	dagligen	daily	dagligen		ADV
daily	daglig	daily	daglig		ADJ;NOM;INDF;MASC+FEM;SG
daily	dagliga	daily	daglig		ADJ;NOM;PL
daily	daily	daily	daily		N;NOM;INDF;MASC+FEM;SG
aristoteles	aristoteles	aristotele	aristoteles	N;INDF;MASC+FEM;SG	PROPN;NOM
sagn	legenden	sagn	legende	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;PL
sagn	legender	sagn	legender	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;PL
blank	glansiga	blank	glansig	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
blank	blanka	blank	blank	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
blank	blank	blank	blank	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
dårligere	värre	dårlig	ond	ADV;CMPR	ADJ;NOM;CMPR
nature	natur	natur	natur		N;NOM;INDF;MASC+FEM;SG
nature	naturen	natur	natur		N;NOM;DEF;MASC+FEM;SG
nature	nature	natur	nature		N;NOM;INDF;MASC+FEM;SG
aktuelt	aktuella	aktuel	aktuell	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
speed	hastighet	speed	hastighet		N;NOM;INDF;MASC+FEM;SG
speed	snabbhet	speed	snabbhet		N;NOM;INDF;MASC+FEM;SG
speed	speed	speed	speed		N;NOM;INDF;MASC+FEM;SG
speed	varvtal	speed	varvtal		N;NOM;INDF;NEUT;SG
speed	växlad	speed	växla		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
zagreb	zagreb	zagreb	zagreb		PROPN;NOM
tilfældigt	slumpmässiga	tilfældigt	slumpmässig	ADV	ADJ;NOM;PL
tilfældigt	random	tilfældigt	random	ADV	N;NOM;INDF;MASC+FEM;SG
tilfældigt	slumpvis	tilfældigt	slumpvis	ADV	N;NOM;INDF;NEUT;SG
tilfældigt	slumpmässig	tilfældigt	slumpmässig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
tilfældigt	sammanträffande	tilfældigt	sammanträffande	ADV	N;NOM;INDF;NEUT;SG
tilfældigt	tillfällighet	tilfældigt	tillfällighet	ADV	N;NOM;INDF;MASC+FEM;SG
tilfældigt	slump	tilfældigt	slump	ADV	N;NOM;INDF;MASC+FEM;SG
tilfældigt	slumpen	tilfældigt	slump	ADV	N;NOM;DEF;MASC+FEM;SG
tilfældigt	slumpvis	tilfældigt	slumpvis	ADV	N;NOM;INDF;NEUT;SG
smart	smarta	smart	smart	ADJ;INDF;SG	ADJ;NOM;PL
holding	håller	holding	hålla	N;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
oder	oder	oder	od		N;NOM;INDF;NEUT;SG
roland	roland	roland	roland	N;INDF;MASC+FEM;SG	PROPN;NOM
turner	turners	turner	turn	N;INDF;MASC+FEM;SG	N;GEN;INDF;MASC+FEM;PL
turner	turner	turner	turner	N;INDF;MASC+FEM;SG	PROPN;NOM
primitive	primitiv	primitiv	primitiv	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
primitive	primitivt	primitiv	primitiv	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
wing	vingen	wing	ving		N;NOM;DEF;MASC+FEM;SG
wing	flygeln	wing	flygel		N;NOM;DEF;MASC+FEM;SG
wing	wing	wing	bing		N;NOM;INDF;NEUT;SG
wing	vinge	wing	vinga		N;NOM;INDF;MASC+FEM;SG
wing	flygel	wing	flygel		N;NOM;INDF;MASC+FEM;SG
udnævnelse	nominerad	udnævnelse	nominera	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
udnævnelse	förordnande	udnævnelse	förordnande	N;INDF;MASC+FEM;SG	ADJ;NOM;PRS;V.PTCP
nytte	användbarhet	nytte	användbarhet	V;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
nytte	användbarhet	nytte	användbarhet	V;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
ligue	ligue	ligue	ligue	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
joan	joan	joan	joan		PROPN;NOM
afhængige	missbrukare	afhængig	missbrukare	ADJ;PL	N;NOM;INDF;MASC+FEM;PL
dirty	smutsig	dirty	smutsig		ADJ;NOM;INDF;MASC+FEM;SG
dirty	smutsiga	dirty	smutsig		ADJ;NOM;PL
dirty	smutsigt	dirty	smutsig		ADJ;NOM;INDF;NEUT;SG
cirkus	cirkusen	cirkus	cirkus	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
cirkus	cirkusar	cirkus	cirkus	N;INDF;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
landing	landar	landing	landa	N;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
skyder	skjut	skyde	skjut	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
skyder	skjuta	skyde	skjuta	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
skyder	skjuta	skyde	skjuta	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
skyder	skjutande	skyde	skjuta	V;IND;PRS;FIN;ACT	ADJ;NOM;PRS;V.PTCP
skyder	skytte	skyde	skytte	V;IND;PRS;FIN;ACT	N;NOM;INDF;NEUT;SG
skyder	avfyrning	skyde	avfyrning	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
indledning	inledande	indledning	inledande	N;INDF;MASC+FEM;SG	ADJ;NOM;PRS;V.PTCP
præsenterede	presenterade	præsentere	presentera	V;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
præsenterede	framlagda	præsentere	framlagd	V;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
præsenterede	presenteras	præsentere	presentera	V;PL;PST;V.PTCP	V;IND;PRS;FIN;PASS
præsenterede	presenterad	præsentere	presentera	V;PL;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
præsenterede	presenterat	præsentere	presentera	V;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dekoreret	inredda	dekorere	inredd	V;INDF;SG;PST;V.PTCP	N;NOM;INDF;NEUT;PL
dekoreret	dekorerade	dekorere	dekorera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
dekoreret	dekorerad	dekorere	dekorerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
syndrom	syndromet	syndrom	syndrom	N;INDF;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
orientering	genomgången	orientering	genomgång	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
bin	bin	bin	bi		N;NOM;INDF;NEUT;SG
floyd	floyd	floyd	floyd		PROPN;NOM
liège	liège	liège	liège		PROPN;NOM
lilla	lila	lilla	lila		N;NOM;INDF;MASC+FEM;SG
massiv	massiva	massiv	massiv	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
massiv	massive	massiv	massive	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bros	bros	bros	bros		PROPN;NOM
groft	tufft	groft	tufft	ADV	ADJ;NOM;INDF;NEUT;SG
groft	grov	groft	grov	ADV	ADJ;NOM;INDF;MASC+FEM;SG
groft	tuff	groft	tuff	ADV	ADJ;NOM;INDF;MASC+FEM;SG
groft	grovt	groft	grov	ADV	ADJ;NOM;INDF;NEUT;SG
groft	grova	groft	grova	ADV	ADJ;NOM;PL
krydset	korsning	kryds	korsning	N;DEF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
krydset	korsat	kryds	korsat	N;DEF;NEUT;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
krydset	korsade	kryds	korsa	N;DEF;NEUT;SG	V;NOM;PST;V.PTCP
overdrev	överdrivna	overdrev	överdriven	N;INDF;NEUT;SG	ADJ;NOM;PL;PST;V.PTCP
overdrev	överdriven	overdrev	överdriven	N;INDF;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
overdrev	överdrivet	overdrev	överdrivet	N;INDF;NEUT;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ulfeldt	ulfeldt	ulfelde	ulfeldd	N;INDF;MASC+FEM;SG	PROPN;NOM
ledsaget	åtföljda	ledsag	åtföljd	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
ledsaget	åtföljs	ledsag	åtfölja	V;INDF;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
iowa	iowa	iowa	iowa		PROPN;NOM
litteraturen	litteratur	litteratur	litteratur	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gennemgang	granska	gennemgang	granska	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
drager	drakar	drage	drak	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
drager	drakar	drage	drak	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
kaos	kaoset	kaos	kaos	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
marina	marina	marina	marin	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
arrangerede	ordnad	arrangere	ordna	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
arrangerede	ordnat	arrangere	ordna	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
arrangerede	arrangerat	arrangere	arrangerad	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
arrangerede	arrangerade	arrangere	arrangera	V;IND;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
konsul	konsuln	konsul	konsuln	N;INDF;MASC+FEM;SG	PROPN;NOM
kvaliteten	kvalité	kvalitet	kvalité	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kvaliteten	kvalitet	kvalitet	kvalitet	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
cfg	cfg	cfg	cfg		N;NOM;INDF;MASC+FEM;SG
teknikken	teknik	teknik	teknik	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
pablo	pablo	pablo	pablo		PROPN;NOM
split	dela	split	dela		V;IMP;FIN;ACT
split	delning	split	delning		N;NOM;INDF;MASC+FEM;SG
split	split	split	splita		N;NOM;INDF;NEUT;SG
split	delad	split	delad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
johnston	johnston	johnston	johnston	N;INDF;MASC+FEM;SG	PROPN;NOM
luftwaffe	luftwaffe	luftwaffe	luftwaffe	N;INDF;MASC+FEM;SG	PROPN;NOM
begrænsninger	begränsning	begrænsning	begränsning	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
gaver	presenterar	gave	presentera	N;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
soldaterne	soldater	soldat	soldat	N;DEF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;PL
oplevelse	erfarenheter	oplevelse	erfarenhet	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
mystiske	mystisk	mystisk	mystisk	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
mystiske	mystiskt	mystisk	mystisk	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
mystiske	mystisk	mystisk	mystisk	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
mystiske	mystiskt	mystisk	mystisk	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
mystiske	mystic	mystisk	mystic	ADJ;PL	N;NOM;INDF;NEUT;SG
massakren	massakern	massakr	massakern	N;DEF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;PL
massakren	massakrer	massakr	massakr	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
massakren	massaker	massakr	massak	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
paradise	paradiset	paradis	paradis	N;INDF;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
sri	sri	sri	sri	PROPN	PROPN;NOM
kvartfinalen	kvartsfinal	kvartfinale	kvartsfinal	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
filosofisk	filosofisk	filosofisk	filosofisk	ADV	ADJ;NOM;INDF;MASC+FEM;SG
filosofisk	filosofiska	filosofisk	filosofisk	ADV	ADJ;NOM;PL
glade	grattis	glad	grattis	ADJ;PL	N;NOM;INDF;NEUT;SG
glade	lycklig	glad	lycklig	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
glade	nöjd	glad	nöjd	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
glade	glad	glad	glad	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
krater	månkrater	krate	månkrat	N;INDF;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
bestilt	beställt	bestille	beställa	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bestilt	beställd	bestille	beställd	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bestilt	beställda	bestille	beställd	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
bestilt	bokat	bestille	boka	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bestilt	bokade	bestille	boka	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
bestilt	ordnad	bestille	ordna	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bestilt	beställt	bestille	beställa	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bestilt	beställd	bestille	beställd	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bestilt	beställda	bestille	beställd	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
cola	coke	cola	coke		PROPN;NOM
cola	kola	cola	kola		N;NOM;INDF;MASC+FEM;SG
cola	koks	cola	koks		N;NOM;INDF;MASC+FEM;SG
cola	cola	cola	cola		N;NOM;INDF;MASC+FEM;SG
cola	cola	cola	cola		N;NOM;INDF;MASC+FEM;SG
overlay	överdrag	overlay	överdrag		N;NOM;INDF;NEUT;SG
overlay	overlay	overlay	overlay		N;NOM;INDF;MASC+FEM;SG
queens	drottningar	que	drottning	N;GEN;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
queens	queens	que	Pueens	N;GEN;DEF;MASC+FEM;SG	PROPN;NOM
moser	moser	mose	mos	N;INDF;MASC+FEM;PL	PROPN;NOM
afsluttende	stängning	afslutte	stängning	V;PRS;V.PTCP	N;NOM;INDF;MASC+FEM;SG
afsluttende	avslutande	afslutte	avslutande	V;PRS;V.PTCP	ADJ;NOM;PRS;V.PTCP
afsluttende	slutliga	afslutte	slutlig	V;PRS;V.PTCP	ADJ;NOM;PL
afsluttende	final	afslutte	final	V;PRS;V.PTCP	N;NOM;INDF;MASC+FEM;SG
afsluttende	slutligt	afslutte	slutlig	V;PRS;V.PTCP	ADV
afsluttende	sista	afslutte	sista	V;PRS;V.PTCP	ADJ;NOM;DEF;RL
afsluttende	slutgiltigt	afslutte	slutgiltig	V;PRS;V.PTCP	ADV
afsluttende	slutlig	afslutte	slutlig	V;PRS;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
emilie	emelie	emilie	emelie		PROPN;NOM
emilie	emelie	emilie	emelie		PROPN;NOM
emilie	emilie	emilie	emilium		PROPN;NOM
utah	utah	utah	utah		PROPN;NOM
profession	yrket	profession	yrke	N;INDF;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
karakterer	betyg	karakter	betyg	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
karakterer	tecken	karakter	tecken	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
provinserne	provinser	provins	provins	N;DEF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;PL
joint	joint	joint	join		N;NOM;INDF;NEUT;SG
joint	gemensamt	joint	gemensam		ADJ;NOM;INDF;NEUT;SG
joint	gemensamma	joint	gemensam		ADJ;NOM;PL
joint	gemensam	joint	gemensam		ADJ;NOM;INDF;MASC+FEM;SG
ondt	onda	ondt	onda	ADV	ADJ;NOM;PL
ondt	ondskan	ondt	ondska	ADV	N;NOM;DEF;MASC+FEM;SG
ondt	ondska	ondt	ondsk	ADV	N;NOM;INDF;MASC+FEM;SG
ondt	evil	ondt	evil	ADV	N;NOM;INDF;MASC+FEM;SG
ondt	ond	ondt	ond	ADV	ADJ;NOM;INDF;MASC+FEM;SG
ondt	ont	ondt	ond	ADV	ADJ;NOM;INDF;NEUT;SG
ondt	skadad	ondt	skada	ADV	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ondt	sårad	ondt	såra	ADV	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ondt	ont	ondt	ond	ADV	ADJ;NOM;INDF;NEUT;SG
ondt	grym	ondt	grym	ADV	ADJ;NOM;INDF;MASC+FEM;SG
ondt	grymma	ondt	grymma	ADV	ADJ;NOM;PL
fattig	stackars	fattig	stack	ADJ;INDF;MASC+FEM;SG	N;GEN;INDF;MASC+FEM;PL
fattig	fattiga	fattig	fattig	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
juliane	juliane	juliane	juliane	N;INDF;MASC+FEM;SG	PROPN;NOM
funktionen	funktion	funktion	funktion	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
funktionen	befattning	funktion	befattning	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
mainsnak	mainsnak	mainsnak	mainsnak		N;NOM;INDF;MASC+FEM;SG
avanceret	avancerad	avanceret	avancerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
avanceret	avancerat	avanceret	avancera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
avanceret	avancerade	avanceret	avancera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
fauna	fauna	fauna	fiun	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
udsatte	uppskjutet	udsat	uppskjuten	ADJ;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
udsatte	uppskjuten	udsat	uppskjuta	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
udsatte	uppskjutet	udsat	uppskjuten	ADJ;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
udsatte	uppskjuten	udsat	uppskjuta	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
udsatte	sårbart	udsat	sårbar	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
udsatte	sårbar	udsat	sårbar	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
craig	craig	craig	craig		PROPN;NOM
beregninger	beräkningarna	beregning	beräkning	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
varieret	varierad	variere	variera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
varieret	varierade	variere	variera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
varieret	varierat	variere	variera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
varieret	varierande	variere	variera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PRS;V.PTCP
stjernen	stjärna	stjerne	stjärna	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
stjernen	star	stjerne	star	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
skånske	skånska	skånsk	skånsk	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
bonn	bonn	bonn	bonna	PROPN	PROPN;NOM
smal	smala	smal	smal	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
mekaniske	mekaniskt	mekanisk	mekanisk	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
mekaniske	mekanisk	mekanisk	mekanisk	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
litterær	litterära	litterær	litterär	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
fylde	rostock	fylde	rostock	V;NFIN;ACT	PROPN;NOM
farvande	vatten	farvand	vatten	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
farvande	waters	farvand	pat	N;INDF;NEUT;PL	PROPN;NOM
farvande	vattnen	farvand	vatten	N;INDF;NEUT;PL	N;NOM;DEF;NEUT;PL
gener	olägenhet	gen	olägenhet	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
gener	generna	gen	gen	N;INDF;NEUT;PL	N;NOM;DEF;MASC+FEM;PL
flytning	rörliga	flytning	rörlig	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
flytning	flytta	flytning	flytta	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
flytning	flyttar	flytning	flytta	N;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
flytning	rörelser	flytning	rörelse	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
flytning	rörelsen	flytning	rörelse	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
munke	munkarna	munke	munke	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
undersøgte	utrett	undersøge	utreda	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
undersøgte	undersökt	undersøge	undersöka	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
undersøgte	undersökta	undersøge	undersöka	V;IND;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
undersøgte	undersökt	undersøge	undersöka	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
undersøgte	undersökta	undersøge	undersöka	V;IND;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
mexicansk	mexikanska	mexicansk	mexikansk	ADJ;INDF;SG	ADJ;NOM;PL
gottlieb	gottlieb	gottlie	gottlieb	N;INDF;MASC+FEM;SG	PROPN;NOM
jung	jung	jung	jung		PROPN;NOM
sheffield	sheffield	sheffield	sheffield		PROPN;NOM
offensiven	offensiv	offensiv	offensiv	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
offensiven	offensiva	offensiv	offensiv	N;DEF;MASC+FEM;SG	ADJ;NOM;PL
offensiven	stötande	offensiv	stöta	N;DEF;MASC+FEM;SG	ADJ;NOM;PRS;V.PTCP
offensiven	kränkande	offensiv	kränka	N;DEF;MASC+FEM;SG	ADJ;NOM;PRS;V.PTCP
truman	truman	truman	truman		PROPN;NOM
harbor	hamn	harbor	hamn		N;NOM;INDF;MASC+FEM;SG
harbor	harbor	harbor	harbor		PROPN;NOM
harbor	hamnen	harbor	hamn		N;NOM;DEF;MASC+FEM;SG
viby	viby	viby	viby		PROPN;NOM
påstande	anspråk	påstande	anspråk	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
riges	riket	rig	rike	ADJ;GEN	N;NOM;DEF;NEUT;SG
riges	rikets	rig	rike	ADJ;GEN	N;GEN;DEF;NEUT;SG
eftermiddagen	eftermiddag	eftermiddag	eftermiddag	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
wisconsin	wisconsin	wisconsin	wisconsin	N;INDF;NEUT;SG	PROPN;NOM
crystal	crystal	crystal	crystal		N;NOM;INDF;NEUT;SG
crystal	kristall	crystal	kristall		N;NOM;INDF;NEUT;SG
vedligeholdelse	bibehållande	vedligeholdelse	bibehålla	N;INDF;MASC+FEM;SG	ADJ;NOM;PRS;V.PTCP
