right	ben	righta	ben		ADV
sten	as	sten	o	N;GEN;FEM;PL	DET
kapital	capitol	kapital	capitol	N;NOM;MASC;SG	PROPN
kapital	o	kapital	o	N;NOM;MASC;SG	DET
glukoze	glicosa	glukoza	glicosa	N;NOM;FEM;PL	ADJ
naročila	que	naročiti	que	V;PFV;FEM;SG;V.PTCP	PRO
naročila	atención	naročiti	atención	V;PFV;FEM;SG;V.PTCP	N
naročila	contratos	naročiti	contrato	V;PFV;FEM;SG;V.PTCP	N
naročila	orde	naročiti	orde	V;PFV;FEM;SG;V.PTCP	N
naročila	para	naročiti	para	V;PFV;FEM;SG;V.PTCP	ADP
naročila	xiro	naročiti	xiro	V;PFV;FEM;SG;V.PTCP	N
naročila	postal	naročiti	postal	V;PFV;FEM;SG;V.PTCP	N
naročila	ordes	naročiti	orde	V;PFV;FEM;SG;V.PTCP	N
naročila	orde	naročiti	orde	V;PFV;FEM;SG;V.PTCP	N
naročila	as	naročiti	o	V;PFV;FEM;SG;V.PTCP	DET
naročila	encargos	naročiti	encargo	V;PFV;FEM;SG;V.PTCP	N
karta	para	karta	para	N;NOM;FEM;SG	ADP
karta	liscar	karta	liscar	N;NOM;FEM;SG	V
karta	de	karta	de	N;NOM;FEM;SG	ADP
karta	unha	karta	un	N;NOM;FEM;SG	DET
venera	venus	vener	venus	N;NOM;FEM;SG	PROPN
sloni	elefantes	sloneti	elefante	V;IPFV;IND;SG;3;PRS;FIN	N
sloni	elefante	sloneti	elefante	V;IPFV;IND;SG;3;PRS;FIN	N
irsko	irlandés	irski	irlandés	ADJ;NOM;NEUT;SG	PROPN
irsko	irlandeses	irski	irlander	ADJ;NOM;NEUT;SG	N
irsko	irlanda	irski	irlanda	ADJ;NOM;NEUT;SG	PROPN
spodbujanje	a	spodbujanje	o	N;NOM;NEUT;SG	DET
pripadala	á	pripadati	á	V;IPFV;FEM;SG;V.PTCP	N
lepote	a	lepota	o	N;NOM;FEM;PL	DET
zakonodajo	a	zakonodaja	o	N;ACC;FEM;SG	DET
raznolikost	de	raznolikost	de	N;NOM;FEM;SG	ADP
nogo	outro	noga	outro	N;ACC;FEM;SG	DET
nogo	o	noga	o	N;ACC;FEM;SG	DET
nogo	unha	noga	un	N;ACC;FEM;SG	DET
računalniška	ordenador	računalniški	ordenador	ADJ;NOM;FEM;SG	N
računalniška	computador	računalniški	computador	ADJ;NOM;FEM;SG	N
računalniška	ordenadores	računalniški	ordenador	ADJ;NOM;FEM;SG	N
augustus	augustus	augustus	augustus	N;NOM;MASC;SG	PROPN
slapovi	cae	slap	caer	N;NOM;MASC;PL	V
avstralijo	australia	avstralija	australia	N;ACC;FEM;SG	PROPN
označi	mark	označiti	mark	V;PFV;IND;SG;3;PRS;FIN	PROPN
označi	marca	označiti	marca	V;PFV;IND;SG;3;PRS;FIN	N
označi	a	označiti	o	V;PFV;IND;SG;3;PRS;FIN	DET
označi	marcos	označiti	marco	V;PFV;IND;SG;3;PRS;FIN	N
digitalna	dixitais	digitalen	dixital	ADJ;NOM;FEM;SG	N
zlo	mal	zlo	mal		ADV
zlo	malo	zlo	malo		PROPN
zlo	malvado	zlo	malvado		ADJ
zlo	maldade	zlo	maldade		N
zlo	malvados	zlo	malvado		ADJ
centimetrov	cm	centimeter	cm	N;GEN;MASC;PL	PROPN
razdeljeni	dividido	razdeljen	dividir	ADJ;NOM;MASC;PL;V.PTCP	V
vest	a	vest	o	N;NOM;FEM;SG	DET
vest	da	vest	da	N;NOM;FEM;SG	V
amy	amy	amy	amy	PROPN;NOM;FEM;SG	PROPN
grič	hill	grič	hill	N;NOM;MASC;SG	PROPN
grič	924	grič	924	N;NOM;MASC;SG	NUM
clay	clay	clay	clay	PROPN;NOM;MASC;SG	PROPN
živec	nerviosas	živec	nervioso	N;NOM;MASC;SG	ADJ
pričakuje	agardas	pričakovati	agarda	V;IPFV;IND;SG;3;PRS;FIN	N
pričakuje	agárdao	pričakovati	agárdao	V;IPFV;IND;SG;3;PRS;FIN	PROPN
pričakuje	a	pričakovati	o	V;IPFV;IND;SG;3;PRS;FIN	DET
plastike	os	plastika	o	N;NOM;FEM;PL	DET
obalna	costeiras	obalen	costeiro	ADJ;NOM;FEM;SG	N
obalna	costa	obalen	costa	ADJ;NOM;FEM;SG	N
afriški	áfrica	afriški	áfrica	ADJ;NOM;MASC;SG	PROPN
daljša	xa	dolg	xa	ADJ;NOM;CMPR;FEM;SG	ADV
daljša	máis	dolg	máis	ADJ;NOM;CMPR;FEM;SG	ADV
daljša	tempo	dolg	tempo	ADJ;NOM;CMPR;FEM;SG	N
daljša	non	dolg	non	ADJ;NOM;CMPR;FEM;SG	PART
daljša	a	dolg	o	ADJ;NOM;CMPR;FEM;SG	DET
poceni	barato	poceni	barato		N
zadetek	arranxar	zadetek	arranxar	N;NOM;MASC;SG	V
fanta	os	fant	o	N;ACC;MASC;SG	DET
magic	máxico	magica	máxico	N;NOM;MASC;SG	ADJ
magic	máxica	magica	máxica	N;NOM;MASC;SG	ADJ
vrstice	de	vrstica	de	N;NOM;FEM;PL	ADP
narejeni	fixen	narejen	facer	ADJ;NOM;MASC;PL;V.PTCP	V
narejeni	fixo	narejen	facer	ADJ;NOM;MASC;PL;V.PTCP	V
narejeni	feito	narejen	feito	ADJ;NOM;MASC;PL;V.PTCP	N
mate	oficial	mati	oficial		ADJ
junakov	son	junak	ser	N;GEN;MASC;PL	V
ozek	estreito	ozek	estreito	ADJ;NOM;INDF;MASC;SG	N
zdravo	ola	zdravo	ola	ADV	N
trdnost	a	trdnost	o	N;NOM;FEM;SG	DET
trdnost	radica	trdnost	radicar	N;NOM;FEM;SG	V
sled	a	sled	o	N;NOM;FEM;SG	DET
sklop	strand	sklop	strand	N;NOM;MASC;SG	PROPN
zimo	no	zima	no	N;ACC;FEM;SG	V
zimo	o	zima	o	N;ACC;FEM;SG	DET
krovu	de	krov	de	N;DAT;MASC;SG	ADP
kovina	de	kovina	de	N;NOM;FEM;SG	ADP
kilogramov	case	kilogram	case	N;GEN;MASC;PL	ADV
miško	rato	miški	rato	ADV	N
apple	apple	apple	apple	N;NOM;MASC;SG	PROPN
odgovori	responder	odgovor	responder	N;NOM;MASC;PL	V
winter	no	winter	no	N;NOM;MASC;SG	V
winter	o	winter	o	N;NOM;MASC;SG	DET
ustrezna	para	ustrezen	para	ADJ;NOM;FEM;SG	ADP
ustrezna	máis	ustrezen	máis	ADJ;NOM;FEM;SG	ADV
maščevanje	vingar	maščevanje	vingar	N;NOM;NEUT;SG	V
ribolov	pescar	ribolov	pescar	N;NOM;MASC;SG	V
vprašal	pregunteille	vprašati	pregunteille	V;PFV;MASC;SG;V.PTCP	ADJ
vprašal	lle	vprašati	lle	V;PFV;MASC;SG;V.PTCP	PRO
prepovedana	prohibido	prepovedan	prohibir	ADJ;NOM;FEM;SG;V.PTCP	V
prepovedana	prohibidas	prepovedan	prohibir	ADJ;NOM;FEM;SG;V.PTCP	V
zadovoljen	satisfeito	zadovoljen	satisfacer	ADJ;NOM;INDF;MASC;SG	V
jabolko	apple	jabolko	apple	N;NOM;NEUT;SG	PROPN
digitalno	dixitais	digitalen	dixital	ADJ;NOM;NEUT;SG	N
ubitih	a	ubit	o	ADJ;GEN;MASC;PL;V.PTCP	DET
ubitih	mataron	ubit	matar	ADJ;GEN;MASC;PL;V.PTCP	V
ubitih	matou	ubit	matar	ADJ;GEN;MASC;PL;V.PTCP	V
ubitih	asasinado	ubit	asasinar	ADJ;GEN;MASC;PL;V.PTCP	V
ubitih	mortos	ubit	morto	ADJ;GEN;MASC;PL;V.PTCP	N
novica	novas	novica	novo	N;NOM;FEM;SG	ADJ
aretirali	o	aretirati	o	V;MASC;PL;V.PTCP	DET
aplikacije	para	aplikacija	para	N;NOM;FEM;PL	ADP
steza	track	steza	track	N;NOM;FEM;SG	PROPN
nemec	alemán	nemec	alemán	N;NOM;MASC;SG	ADJ
nemec	alemana	nemec	alemanar	N;NOM;MASC;SG	ADJ
nemec	alemaña	nemec	alemaña	N;NOM;MASC;SG	PROPN
gustave	gustave	gustava	gustave	N;NOM;MASC;SG	PROPN
obdelava	procesando	obdelava	procesar	N;NOM;FEM;SG	V
jeklo	de	jekla	de	N;NOM;NEUT;SG	ADP
jeklo	o	jekla	o	N;NOM;NEUT;SG	DET
prisilno	obrigado	prisilno	obrigar	ADV	V
prisilno	a	prisilno	o	ADV	DET
prisilno	forzado	prisilno	forzar	ADV	V
prisilno	todo	prisilno	todo	ADV	DET
prisilno	obrigoume	prisilno	obrigoume	ADV	V
prisilno	recrutado	prisilno	recrutar	ADV	V
beatles	dos	beatles	dos	N;NOM;MASC;SG	PROPN
klic	chamada	klic	chamar	N;NOM;MASC;SG	V
klic	chamamos	klic	chamar	N;NOM;MASC;SG	V
klic	chamar	klic	chamar	N;NOM;MASC;SG	V
bivanje	quedar	bivanje	quedar	N;NOM;NEUT;SG	V
bivanje	aquí	bivanje	aquí	N;NOM;NEUT;SG	ADV
bivanje	quedará	bivanje	quedar	N;NOM;NEUT;SG	V
rogers	rogers	rogers	roger	N;NOM;MASC;SG	PROPN
terapije	de	terapija	de	N;NOM;FEM;PL	ADP
atlantic	atlántico	atlantica	atlántico	N;NOM;MASC;SG	ADJ
maščob	fats	maščoba	fats	N;GEN;FEM;PL	PROPN
maščob	o	maščoba	o	N;GEN;FEM;PL	DET
odstotek	por	odstotek	por	N;NOM;MASC;SG	ADP
miss	a	miss	o	N;NOM;FEM;SG	DET
nepričakovano	inesperado	nepričakovano	inesperar	ADV	V
katerokoli	máis	katerolol	máis	DET;NOM;NEUT;SG	ADV
strel	disparou	strel	disparar	N;NOM;MASC;SG	V
express	expresar	express	expresar	N;NOM;MASC;SG	V
men	os	mena	o	N;NOM;MASC;SG	DET
izvolitev	electoral	izvolitev	electoral	N;NOM;FEM;SG	ADJ
sveže	fresco	sveže	fresco		N
sveže	fresca	sveže	frescar		N
sveže	frescos	sveže	fresco		N
sveže	descarado	sveže	descarar		V
sveže	descarados	sveže	descarar		V
sveže	frescas	sveže	fresca		N
sveže	cambiar	sveže	cambiar		V
stavki	¡	stavka	¡	N;NOM;FEM;PL	
stavki	que	stavka	que	N;NOM;FEM;PL	PRO
stavki	empece	stavka	empecer	N;NOM;FEM;PL	V
kap	cerebral	kap	cerebral	N;NOM;MASC;SG	ADJ
najdeni	atopei	najden	atopar	ADJ;NOM;RL;MASC;PL	V
najdeni	que	najden	que	ADJ;NOM;RL;MASC;PL	PRO
najdeni	atopamos	najden	atopar	ADJ;NOM;RL;MASC;PL	V
najdeni	atoparon	najden	atopar	ADJ;NOM;RL;MASC;PL	V
najdeni	atopou	najden	atopar	ADJ;NOM;RL;MASC;PL	V
starše	os	starš	o	N;ACC;MASC;PL	DET
volumen	o	volumen	o	N;NOM;MASC;SG	DET
izvršni	executivo	izvršen	executivo	ADJ;NOM;MASC;SG	N
izvršni	ordenanza	izvršen	ordenanza	ADJ;NOM;MASC;SG	N
afganistanu	afganistán	afganistan	afganistán	N;DAT;MASC;SG	PROPN
afganistanu	afghanistán	afganistan	afghanistán	N;DAT;MASC;SG	PROPN
koristno	para	koristen	para	ADJ;NOM;NEUT;SG	ADP
koristno	axuda	koristen	axuda	ADJ;NOM;NEUT;SG	N
tvoje	túa	tvoj	teu	DET;NOM;NEUT;SG;1	PRO
tvoje	túa	tvoj	teu	DET;NOM;NEUT;SG;1	PRO
sončno	solar	sončno	solar	ADJ;NOM;NEUT;SG	V
sončno	noso	sončno	noso	ADJ;NOM;NEUT;SG	DET
sprosti	reláxate	sprostiti	reláxate	V;PFV;IND;SG;3;PRS;FIN	PROPN
pero	boli	peri	boli	N;NOM;MASC;SG	PROPN
kolidž	que	kolidž	que	N;NOM;MASC;SG	PRO
kolidž	college	kolidž	collegar	N;NOM;MASC;SG	PROPN
črn	negra	črn	negro	ADJ;NOM;INDF;MASC;SG	N
črn	negro	črn	negro	ADJ;NOM;INDF;MASC;SG	N
črn	negros	črn	negro	ADJ;NOM;INDF;MASC;SG	N
usmerjeni	dirixida	usmerjen	dirixir	ADJ;NOM;MASC;PL;V.PTCP	V
hranil	nutrientes	hranilo	nutriente	N;GEN;MASC;SG	ADJ
hranil	nutrintes	hranilo	nutrinte	N;GEN;MASC;SG	ADJ
kapitala	capitol	kapital	capitol	N;GEN;MASC;SG	PROPN
kapitala	o	kapital	o	N;GEN;MASC;SG	DET
gorsko	montaña	gorski	montaña	ADJ;NOM;NEUT;SG	N
plesa	bailando	ples	bailar	N;NOM;MASC;SG	V
plesa	bailar	ples	bailar	N;NOM;MASC;SG	V
plesa	bailaba	ples	bailar	N;NOM;MASC;SG	V
sredozemsko	mediterráneo	sredozemsko	mediterráneo	ADV	ADJ
izraelski	israel	izraelski	israel	ADJ;NOM;MASC;SG	PROPN
zima	no	zima	no	N;NOM;FEM;SG	V
zima	o	zima	o	N;NOM;FEM;SG	DET
vejo	póla	vedeti	póla	V;IPFV;IND;PL;3;PRS;FIN	N
vejo	sucursal	vedeti	sucursal	V;IPFV;IND;PL;3;PRS;FIN	N
nemščina	alemán	nemščina	alemán	N;NOM;FEM;SG	ADJ
nemščina	alemana	nemščina	alemanar	N;NOM;FEM;SG	ADJ
nemščina	alemaña	nemščina	alemaña	N;NOM;FEM;SG	PROPN
klarinet	o	klarinet	o	N;NOM;MASC;SG	DET
vesela	feliz	vesel	feliz	ADJ;NOM;FEM;SG	N
vesela	contento	vesel	contento	ADJ;NOM;FEM;SG	ADV
vesela	felices	vesel	felice	ADJ;NOM;FEM;SG	N
vesela	contenta	vesel	contentar	ADJ;NOM;FEM;SG	V
učinkoviti	efectivos	učinkovit	efectivo	ADJ;NOM;MASC;PL	N
učinkoviti	a	učinkovit	o	ADJ;NOM;MASC;PL	DET
susan	susan	susan	susar	PROPN;NOM;FEM;SG	PROPN
alois	alois	alois	alois	N;NOM;MASC;SG	PROPN
atomsko	núcleo	atomski	núcleo	ADJ;NOM;NEUT;SG	N
seattle	seattle	seatel	seattle	PROPN;NOM;MASC;SG	PROPN
upravitelj	director	upravitelj	director	N;NOM;MASC;SG	ADJ
letel	sobre	leteti	sobre	V;IPFV;MASC;SG;V.PTCP	ADP
stori	que	storiti	que	V;PFV;IND;SG;3;PRS;FIN	PRO
pen	boli	pen	boli	N;NOM;MASC;SG	PROPN
debelo	groso	debel	groso	ADV	N
gline	clay	gline	clay	N;NOM;FEM;PL	PROPN
hitrejši	máis	hiter	máis	ADJ;NOM;DEF;CMPR;MASC;SG	ADV
hitrejši	axiña	hiter	axiña	ADJ;NOM;DEF;CMPR;MASC;SG	ADV
zmanjševanje	reducir	zmanjševanje	reducir	N;NOM;NEUT;SG	V
moder	sensata	moder	sensatar	ADJ;NOM;INDF;MASC;SG	N
moder	sabia	moder	sabia	ADJ;NOM;INDF;MASC;SG	V
moder	sabio	moder	sabio	ADJ;NOM;INDF;MASC;SG	N
umetna	artifical	umeten	artifical	ADJ;NOM;FEM;SG	N
letne	estacións	leten	estación	ADJ;NOM;FEM;PL	N
objava	de	objava	de	N;NOM;FEM;SG	ADP
sodnikov	os	sodnik	o	N;GEN;MASC;PL	DET
resničnost	a	resničnost	o	N;NOM;FEM;SG	DET
emile	emile	emiti	emile	PROPN;NOM;MASC;SG	PROPN
break	romper	break	romper	N;NOM;MASC;SG	V
break	o	break	o	N;NOM;MASC;SG	DET
prikazano	que	prikazan	que	ADJ;NOM;NEUT;SG;V.PTCP	PRO
prikazano	se	prikazan	se	ADJ;NOM;NEUT;SG;V.PTCP	CONJ
prikazano	mostra	prikazan	mostra	ADJ;NOM;NEUT;SG;V.PTCP	N
prikazano	amosado	prikazan	amosar	ADJ;NOM;NEUT;SG;V.PTCP	V
prikazano	demostrado	prikazan	demostrar	ADJ;NOM;NEUT;SG;V.PTCP	V
prikazano	as	prikazan	o	ADJ;NOM;NEUT;SG;V.PTCP	DET
papa	papá	papa	papá		PROPN
ujet	atrapado	ujet	atrapar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
ujet	colleran	ujet	coller	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
ujet	capturado	ujet	capturado	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
ujet	capturados	ujet	capturar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
ujet	prisioneiro	ujet	prisioneiro	ADJ;NOM;INDF;MASC;SG;V.PTCP	N
ujet	atrapado	ujet	atrapar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
bledu	desangraron	bled	desangrar	N;DAT;MASC;SG	V
bledu	ao	bled	ao	N;DAT;MASC;SG	PROPN
bledu	mataron	bled	matar	N;DAT;MASC;SG	V
toplo	calor	toplo	calor	ADV	N
toplo	quentes	toplo	quente	ADV	ADJ
toplo	quente	toplo	quente	ADV	N
toplo	cálida	toplo	cálida	ADV	ADJ
block	bloquear	block	bloquear	N;NOM;MASC;SG	V
titan	titán	titan	ter	N;NOM;MASC;SG	PROPN
izboljšave	mellora	izboljšava	mellorar	N;NOM;FEM;PL	V
izboljšave	mellor	izboljšava	mellor	N;NOM;FEM;PL	ADJ
generacijo	da	generacija	da	N;ACC;FEM;SG	V
razdeljene	dividido	razdeljen	dividir	ADJ;NOM;FEM;PL;V.PTCP	V
tvoj	túa	tvoj	teu	DET;NOM;MASC;SG;1	PRO
tvoj	túa	tvoj	teu	DET;NOM;MASC;SG;1	PRO
luknja	hole	luknja	hole	N;NOM;FEM;SG	PROPN
selitev	movéndose	selitev	movéndose	N;NOM;FEM;SG	V
selitev	aquí	selitev	aquí	N;NOM;FEM;SG	ADV
selitev	de	selitev	de	N;NOM;FEM;SG	ADP
trening	estudan	trening	estudar	N;NOM;MASC;SG	V
trening	unha	trening	un	N;NOM;MASC;SG	DET
trening	practicar	trening	practicar	N;NOM;MASC;SG	V
trening	exercen	trening	exercer	N;NOM;MASC;SG	V
doc	doc	doc	doc	N;NOM;MASC;SG	PROPN
sidney	sidney	sidney	sidney	ADJ;NOM;DEF;MASC;SG	PROPN
oblečena	de	oblečen	de	ADJ;NOM;FEM;SG;V.PTCP	ADP
oblečena	vestida	oblečen	vestida	ADJ;NOM;FEM;SG;V.PTCP	V
oblečena	vestidos	oblečen	vestido	ADJ;NOM;FEM;SG;V.PTCP	V
oblečena	vestidas	oblečen	vestida	ADJ;NOM;FEM;SG;V.PTCP	V
oblečena	vestir	oblečen	vestir	ADJ;NOM;FEM;SG;V.PTCP	V
nosu	o	nos	o	N;DAT;MASC;SG	DET
nosu	no	nos	no	N;DAT;MASC;SG	V
suh	delgado	suh	delgar	ADJ;NOM;INDF;MASC;SG	N
suh	fraca	suh	fracar	ADJ;NOM;INDF;MASC;SG	N
gostje	convidados	gost	convidar	N;NOM;MASC;PL	V
poškodovan	feridos	poškodovan	ferido	ADJ;NOM;INDF;MASC;SG;V.PTCP	N
poškodovan	dano	poškodovan	dano	ADJ;NOM;INDF;MASC;SG;V.PTCP	N
poškodovan	ferido	poškodovan	ferido	ADJ;NOM;INDF;MASC;SG;V.PTCP	N
oboroženi	armados	oborožen	armar	ADJ;NOM;MASC;PL;V.PTCP	N
oboroženi	armado	oborožen	armar	ADJ;NOM;MASC;PL;V.PTCP	N
oboroženi	armada	oborožen	armada	ADJ;NOM;MASC;PL;V.PTCP	N
oboroženi	armadas	oborožen	armado	ADJ;NOM;MASC;PL;V.PTCP	N
palica	quedarei	palica	quedar	N;NOM;FEM;SG	V
dolar	dolar	dolar	dolar	N;NOM;MASC;SG	V
dolar	por	dolar	por	N;NOM;MASC;SG	ADP
priljubljene	popular	priljubljen	popular	ADJ;NOM;FEM;PL	N
priljubljene	frente	priljubljen	frente	ADJ;NOM;FEM;PL	N
priljubljene	cantante	priljubljen	cantante	ADJ;NOM;FEM;PL	N
kosa	unha	kosati	un	N;NOM;MASC;SG	DET
peš	camiñando	peš	camiñar	N;NOM;MASC;SG	V
peš	andar	peš	andar	N;NOM;MASC;SG	V
peš	andando	peš	andar	N;NOM;MASC;SG	V
peš	subindo	peš	subir	N;NOM;MASC;SG	V
peš	camiñaba	peš	camiñar	N;NOM;MASC;SG	V
peš	camiñar	peš	camiñar	N;NOM;MASC;SG	V
peš	andar	peš	andar	N;NOM;MASC;SG	V
peš	camiñar	peš	camiñar	N;NOM;MASC;SG	V
zaprte	pechada	zaprt	pechada	ADJ;NOM;FEM;PL;V.PTCP	V
zaprte	pechado	zaprt	pechado	ADJ;NOM;FEM;PL;V.PTCP	N
zaprte	pechou	zaprt	pechar	ADJ;NOM;FEM;PL;V.PTCP	V
zaprte	pechados	zaprt	pechar	ADJ;NOM;FEM;PL;V.PTCP	V
zaprte	sondaxes	zaprt	sondaxe	ADJ;NOM;FEM;PL;V.PTCP	N
ukrajinski	ucraniano	ukrajinski	ucraniano	ADJ;NOM;MASC;SG	PROPN
bush	bush	bush	bush	N;NOM;MASC;SG	PROPN
miren	calma	miren	calma	ADJ;NOM;INDF;MASC;SG	N
miren	acouga	miren	acougar	ADJ;NOM;INDF;MASC;SG	V
miren	mar	miren	mar	ADJ;NOM;INDF;MASC;SG	N
miren	calmo	miren	calmo	ADJ;NOM;INDF;MASC;SG	N
miren	calme	miren	calme	ADJ;NOM;INDF;MASC;SG	PROPN
živ	vida	živ	vida	ADJ;NOM;INDF;MASC;SG	N
živ	con	živ	con	ADJ;NOM;INDF;MASC;SG	ADP
kmetiji	a	kmetija	o	N;NOM;FEM;DU	DET
vogel	vogel	vogel	vogel	N;NOM;MASC;SG	PROPN
pošta	envía	pošta	enviar	N;NOM;FEM;SG	V
pošta	envíe	pošta	enviar	N;NOM;FEM;SG	V
cepiva	as	cepiv	o	N;GEN;MASC;SG	DET
kompleksna	complexo	kompleksen	complexo	ADJ;NOM;FEM;SG	N
kompleksna	complexas	kompleksen	complexo	ADJ;NOM;FEM;SG	N
kompleksna	complexos	kompleksen	complexo	ADJ;NOM;FEM;SG	N
komponenta	compoñente	komponent	compoñente	N;NOM;FEM;SG	ADJ
dragi	querido	drag	querer	ADJ;NOM;MASC;PL	V
dragi	querida	drag	querer	ADJ;NOM;MASC;PL	V
zasebna	raso	zaseben	raso	ADJ;NOM;FEM;SG	N
zasebna	soldado	zaseben	soldar	ADJ;NOM;FEM;SG	V
maščobe	fats	maščoba	fats	N;NOM;FEM;PL	PROPN
maščobe	o	maščoba	o	N;NOM;FEM;PL	DET
poučevanje	ensinar	poučevanje	ensinar	N;NOM;NEUT;SG	V
trupla	cadáveres	trupla	cadáveres	V;PFV;FEM;PL;V.PTCP	N
trupla	corpos	trupla	corpo	V;PFV;FEM;PL;V.PTCP	N
trupla	corpo	trupla	corpo	V;PFV;FEM;PL;V.PTCP	N
trupla	os	trupla	o	V;PFV;FEM;PL;V.PTCP	DET
nadstropje	andar	nadstropje	andar	N;NOM;NEUT;SG	V
skala	de	skala	de	N;NOM;FEM;SG	ADP
ptiči	as	ptič	o	N;NOM;MASC;PL	DET
prednikov	ancestral	prednik	ancestral	N;GEN;MASC;PL	ADJ
obvestilo	que	obvestiti	que	N;NOM;NEUT;SG	PRO
obvestilo	vin	obvestiti	ver	N;NOM;NEUT;SG	V
oddaljenost	lonxe	oddaljenost	lonxe	N;NOM;FEM;SG	ADV
oddaljenost	as	oddaljenost	o	N;NOM;FEM;SG	DET
oddaljenost	até	oddaljenost	até	N;NOM;FEM;SG	ADV
oddaljenost	de	oddaljenost	de	N;NOM;FEM;SG	ADP
oddaljenost	montañosa	oddaljenost	montañoso	N;NOM;FEM;SG	ADJ
ogrožena	ameazada	ogrožen	ameazar	ADJ;NOM;FEM;SG;V.PTCP	V
bazen	a	bazen	o	N;NOM;MASC;SG	DET
yorka	york	yorka	york	N;GEN;MASC;SG	PROPN
yorka	iorque	yorka	iorque	N;GEN;MASC;SG	PROPN
zagon	a	zagon	o	N;NOM;MASC;SG	DET
zagon	comezando	zagon	comezar	N;NOM;MASC;SG	V
zagon	empezando	zagon	empezar	N;NOM;MASC;SG	V
zagon	comeza	zagon	comezar	N;NOM;MASC;SG	V
zagon	tiña	zagon	ter	N;NOM;MASC;SG	V
zagon	iniciar	zagon	iniciar	N;NOM;MASC;SG	V
zagon	comezaba	zagon	comezar	N;NOM;MASC;SG	V
zagon	comezar	zagon	comezar	N;NOM;MASC;SG	V
pravočasno	oportuno	pravočasno	oportuno	ADV	ADJ
marion	marion	marion	marion	N;NOM;FEM;SG	PROPN
pogum	valente	pogum	valente	N;NOM;MASC;SG	ADJ
ravnovesje	o	ravnovesje	o	N;NOM;NEUT;SG	DET
neža	stella	než	stellar	PROPN;NOM;FEM;SG	N
dovoli	permitídeme	dovoliti	permitídeme	V;PFV;IND;SG;3;PRS;FIN	N
dovoli	permiso	dovoliti	permiso	V;PFV;IND;SG;3;PRS;FIN	N
kanado	canadá	kanada	canadá	N;ACC;FEM;SG	PROPN
sovražniki	inimigo	sovražnik	inimigo	N;NOM;MASC;PL	ADJ
sovražniki	inimigos	sovražnik	inimigo	N;NOM;MASC;PL	ADJ
sovražniki	inimigos	sovražnik	inimigo	N;NOM;MASC;PL	ADJ
preverjanje	o	preverjanje	o	N;NOM;NEUT;SG	DET
preverjanje	comprobalo	preverjanje	comprobalo	N;NOM;NEUT;SG	PROPN
zakonodaja	a	zakonodaja	o	N;NOM;FEM;SG	DET
priljubljeni	popular	priljubljen	popular	ADJ;NOM;MASC;PL	N
priljubljeni	frente	priljubljen	frente	ADJ;NOM;MASC;PL	N
priljubljeni	cantante	priljubljen	cantante	ADJ;NOM;MASC;PL	N
priljubljeni	favorito	priljubljen	favorito	ADJ;NOM;MASC;PL	N
priljubljeni	favoritos	priljubljen	favorito	ADJ;NOM;MASC;PL	N
priljubljeni	favorita	priljubljen	favoritar	ADJ;NOM;MASC;PL	N
priljubljeni	preferido	priljubljen	preferir	ADJ;NOM;MASC;PL	N
voznik	de	voznik	de	N;NOM;MASC;SG	ADP
voznik	o	voznik	o	N;NOM;MASC;SG	DET
rubin	ruby	rubin	ruby	N;NOM;MASC;SG	PROPN
globoka	no	globok	no	ADJ;NOM;FEM;SG	V
globoka	fondo	globok	fondo	ADJ;NOM;FEM;SG	N
globoka	profundidade	globok	profundidade	ADJ;NOM;FEM;SG	N
globoka	de	globok	de	ADJ;NOM;FEM;SG	ADP
zaznavanje	do	zaznavanje	do	N;NOM;NEUT;SG	PROPN
deklice	as	deklica	o	N;NOM;FEM;PL	DET
škotsko	escocia	škotski	escocia	ADJ;NOM;NEUT;SG	PROPN
vrgel	o	vreči	o	V;PFV;MASC;SG;V.PTCP	DET
globok	no	globok	no	ADJ;NOM;INDF;MASC;SG	V
globok	fondo	globok	fondo	ADJ;NOM;INDF;MASC;SG	N
globok	profundidade	globok	profundidade	ADJ;NOM;INDF;MASC;SG	N
globok	de	globok	de	ADJ;NOM;INDF;MASC;SG	ADP
srede	o	sreda	o		DET
srede	mércores	sreda	mércores		N
rdeč	vermello	rdeč	vermello	ADJ;NOM;INDF;MASC;SG	N
rdeč	vermella	rdeč	vermello	ADJ;NOM;INDF;MASC;SG	N
rdeč	vermellos	rdeč	vermello	ADJ;NOM;INDF;MASC;SG	N
rdeč	roxa	rdeč	roxa	ADJ;NOM;INDF;MASC;SG	N
rdeč	comunista	rdeč	comunista	ADJ;NOM;INDF;MASC;SG	N
mehanske	mecánica	mehanski	mecánica	ADJ;NOM;FEM;PL	N
mehanske	mecánico	mehanski	mecánico	ADJ;NOM;FEM;PL	N
liberty	a	liberty	o	N;NOM;MASC;SG	DET
standardno	estándar	standardno	estándar	ADJ;NOM;NEUT;SG	V
standardno	de	standardno	de	ADJ;NOM;NEUT;SG	ADP
pravosodje	justice	pravosodje	justice	N;NOM;NEUT;SG	PROPN
pravosodje	a	pravosodje	o	N;NOM;NEUT;SG	DET
