armónica	وزن	armónico	وزن	ADJ;FEM;SG	N;NOM;MASC;SG;3
sharp	چالاک	sharp	چالاک	N	ADJ;NOM;MASC;SG
sharp	سخت	sharp	سخت	N	ADJ
sharp	سڈول	sharp	سڈول	N	PROPN;NOM;MASC;SG;3
sharp	ڈھالو	sharp	ڈھالو	N	
sharp	ترش	sharp	ترش	N	ADJ
sharp	اچانک	sharp	اچانک	N	ADV
sharp	اشتہا	sharp	اشتہا	N	ADJ
sharp	چنٹ.	sharp	چنٹ.	N	PROPN;NOM;MASC;SG;3
sharp	نکیلا.	sharp	نکیل	N	PROPN;NOM;MASC;SG;3
sharp	عیار	sharp	عیار	N	
sharp	تیز	sharp	تیز	N	ADJ
sharp	طاقتور.	sharp	طاقتور.	N	PROPN;NOM;MASC;SG;3
sharp	معاً	sharp	معاً	N	PROPN;NOM;MASC;SG;3
sharp	سیدھے	sharp	سیدھے	N	V;ACT
sharp	چالاک	sharp	چالاک	N	ADJ;NOM;MASC;SG
sharp	سخت	sharp	سخت	N	ADJ
sharp	سڈول	sharp	سڈول	N	PROPN;NOM;MASC;SG;3
sharp	ڈھالو	sharp	ڈھالو	N	
sharp	ذکی	sharp	ذکی	N	PROPN;NOM;MASC;SG;3
aprendido	عالم	aprender	عالم	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
eden	آرام؛جنت	eden	آرام؛جنت	N;MASC	ADJ
eden	عیش	eden	عیش	N;MASC	
factoría	کوٹھی.	factoría	کوٹھی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
factoría	کارگاہ	factoría	کارگاہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
factoría	کارخانہ	factoría	کارخانہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
influir	اثر	influir	اثر	V;NFIN	N;NOM;MASC;SG;3
popa	دنبالہ.	popa	دنبالہ.		PROPN;NOM;MASC;SG;3
popa	درشت	popa	درشت		PROPN;NOM;MASC;SG;3
popa	پشت.	popa	پشت.		PROPN;NOM;MASC;SG;3
popa	پچھاڑی	popa	پچھاڑی		PROPN;NOM;MASC;SG;3
asa	قبضہ	asar	قبضہ		N;NOM;MASC;SG;3
asa	چلانا.	asar	چلاناؤ		V;MASC;SG;NFIN;ACT
asa	ہلانا	asar	ہلا		V;MASC;SG;NFIN;ACT
asa	دستہ	asar	دستہ		N;NOM;MASC;SG;3
profecía	عمل.	profecía	عمل.	N;FEM;SG	
profecía	عمل.	profecía	عمل.	N;FEM;SG	
profecía	کہانت	profecía	کہانت	N;FEM;SG	
desigualdad	نابرابری.	desigualdad	نابرابری.	N;FEM;SG	PROPN;NOM;MASC;SG;3
examinar	جانچنا.	examinar	جانچناؤ	V;NFIN	PROPN;NOM;MASC;SG;3
perennes	سوتا	perenne	سوتا	ADJ;PL	V;IPFV;MASC;SG;V.PTCP;ACT
globales	عالمگیر	global	عالمگیر	ADJ;PL	PROPN;NOM;MASC;SG;3
tomorrow	آئندہ	tomorrow	آئندہ	N;MASC;SG	ADJ
tomorrow	آئندہ	tomorrow	آئندہ	N;MASC;SG	ADJ
tomorrow	فردا	tomorrow	فردا	N;MASC;SG	
mirage	واہمہ.	mirage	واہمہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
mirage	واہمہ.	mirage	واہمہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
mirage	سراب	mirage	سراب	N;MASC;SG	PROPN;NOM;MASC;SG;3
importaciones	مدّعا	importación	مدّعا	N;FEM;PL	
running	چالو	running	چالو	N;MASC;SG	V;ACT
running	رواں-	running	رواں-	N;MASC;SG	PROPN;NOM;MASC;SG;3
running	متواتر-	running	متواتر-	N;MASC;SG	ADJ
protectora	ولی.	protectora	ولی.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
maravilla	کرشمہ	maravilla	کرشمہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
maravilla	متحیر	maravilla	متحیر	N;FEM;SG	ADJ
maravilla	عجوبہ.	maravilla	عجوبہ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
maravilla	کرامات.	maravilla	کرام	N;FEM;SG	V;IPFV;MASC;PL;V.PTCP;ACT
maravilla	اچرج.	maravilla	اچرج.	N;FEM;SG	PROPN;NOM;MASC;SG;3
maravilla	اچنبھا	maravilla	اچنبھا	N;FEM;SG	PROPN;NOM;MASC;SG;3
maravilla	عجائباتی.	maravilla	عجائبہ	N;FEM;SG	N;NOM;MASC;PL;3
maravilla	استعجاب	maravilla	استعجاب	N;FEM;SG	PROPN;NOM;MASC;SG;3
combinan	جوڑنا	combinar	جوڑ	V;IND;PL;3;PRS;FIN	V;MASC;SG;NFIN;ACT
combinan	جڑنا	combinar	جڑ	V;IND;PL;3;PRS;FIN	V;MASC;SG;NFIN;ACT
incierto	غیرواضح	incierto	غیرواضح	ADJ;MASC;SG	N
freno	جھاڑی	freno	جھاڑی	N;MASC;SG	ADJ
freno	سرخس	freno	سرخس	N;MASC;SG	PROPN;NOM;MASC;SG;3
monumentales	یادگار	monumental	یادگار	ADJ;PL	PROPN;NOM;MASC;SG;3
expandir	افزوں	expandir	افزہ	V;NFIN	N;ACC;MASC;PL;3
expandir	بیش	expandir	بیش	V;NFIN	
expandir	جسامت	expandir	جسامت	V;NFIN	N;NOM;MASC;SG;3
expandir	پھیلانا.	expandir	پھیلانا.	V;NFIN	PROPN;NOM;MASC;SG;3
indicativo	بیانیہ.	indicativo	بیانیہ.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
escribano	منشی	escribano	منشی	N;MASC;SG	PROPN;NOM;MASC;SG;3
escribano	کلرکی	escribano	کلرکی	N;MASC;SG	V;MASC;SG;V.PTCP;ACT
escribano	منشی	escribano	منشی	N;MASC;SG	PROPN;NOM;MASC;SG;3
escribano	فقیہہ.	escribano	فقیہہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
hoyo	رستہ	hoyo	رستہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
hoyo	کٹیا	hoyo	کٹیا	N;MASC;SG	
hoyo	تکیہ	hoyo	تکیہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
hoyo	سوراخ.	hoyo	سوراخ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
hoyo	کٹھڑیا.	hoyo	کٹھڑیا.	N;MASC;SG	PROPN;NOM;MASC;SG;3
hoyo	چھید	hoyo	چھید	N;MASC;SG	
hoyo	رستہ	hoyo	رستہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
hoyo	کٹیا	hoyo	کٹیا	N;MASC;SG	
hoyo	تکیہ	hoyo	تکیہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
hoyo	سوراخ.	hoyo	سوراخ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
hoyo	کٹھڑیا.	hoyo	کٹھڑیا.	N;MASC;SG	PROPN;NOM;MASC;SG;3
hoyo	رخنہ.	hoyo	رخنہ.	N;MASC;SG	
hoyo	رخنہ.	hoyo	رخنہ.	N;MASC;SG	
hoyo	گڑھا	hoyo	گڑھ	N;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
mongoles	منگولی.	mongol	منگولی.	N;MASC;PL	PROPN;NOM;MASC;SG;3
instrumentales	اسما	instrumental	اسما	ADJ;PL	
instrumentales	سازینہ	instrumental	سازینہ	ADJ;PL	PROPN;NOM;MASC;SG;3
himalaya	ہمالیائی.	himalaya	ہمالیائی	N;FEM;SG	PROPN;NOM;MASC;SG;3
tecla	مفتاح.	tecla	مفتاح.	N;FEM;SG	ADJ
tecla	بنیادی	tecla	بنیادی	N;FEM;SG	ADJ
tecla	ٹاپو	tecla	ٹاپو	N;FEM;SG	PROPN;NOM;MASC;SG;3
tecla	غوزہ	tecla	غوزہ	N;FEM;SG	
tecla	لازمی	tecla	لازمی	N;FEM;SG	ADJ
tecla	پیچ	tecla	پیچ	N;FEM;SG	V;SG;V.PTCP;ACT
tecla	کنجی	tecla	کنجی	N;FEM;SG	;NOM;MASC;SG;3
tecla	ثمارہ.	tecla	ثمارہ.	N;FEM;SG	
considere	امیدوار	considerar	امیدوار	V;SBJV;SG;3;FIN	N;NOM;MASC;SG;3
elementales	خالص	elemental	خالص	ADJ;PL	N;NOM;MASC;SG;3
comandancia	مستحق	comandancia	مستحق	N;FEM;SG	ADJ
comandancia	مستحق	comandancia	مستحق	N;FEM;SG	ADJ
heather	اریکا.	heather	اریکا.	N;FEM;SG	PROPN;NOM;MASC;SG;3
cafetería	کافی	cafetería	کافی	N;FEM;SG	ADJ
intro	تعارف.	intro	تعارف.	N;FEM;SG	PROPN;NOM;MASC;SG;3
piña	انناس	piña	انناس	N;FEM;SG	PROPN;NOM;MASC;SG;3
verbos	happen	verbo	happen	N;MASC;PL	PROPN;NOM;MASC;SG;3
verbos	become	verbo	become	N;MASC;PL	PROPN;NOM;MASC;SG;3
verbos	فعل	verbo	فعل	N;MASC;PL	N;NOM;MASC;SG;3
perpetuo	سرمدی.	perpetuo	سرمدی.		PROPN;NOM;MASC;SG;3
perpetuo	ابدی	perpetuo	ابدی		PROPN;NOM;MASC;SG;3
perpetuo	مسلسل	perpetuo	مسلسل		ADV
anular	منسوخی	anular	منسوخی	V;NFIN	N;NOM;MASC;SG;3
anular	تنسیخ.	anular	تنسیخ.	V;NFIN	PROPN;NOM;MASC;SG;3
anular	فائق	anular	فائق	V;NFIN	ADJ
met	موسمیاتی.	met	موسمیاتی.		PROPN;NOM;MASC;SG;3
subsistencia	جینا	subsistencia	جینا	N;FEM;SG	PROPN;NOM;MASC;SG;3
subsistencia	زیست	subsistencia	زیست	N;FEM;SG	PROPN;NOM;MASC;SG;3
subsistencia	روزی.	subsistencia	روزی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
caldo	نژاد.	caldo	نژاد.	N;MASC;SG	PROPN;NOM;MASC;SG;3
caldo	پیوندی.	caldo	پیوندی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
caldo	فرسودہ	caldo	فرسودہ	N;MASC;SG	ADJ
caldo	تیار	caldo	تیار	N;MASC;SG	ADJ
caldo	ترکاریاں	caldo	ترکاری	N;MASC;SG	N;NOM;MASC;PL;3
caldo	اصل	caldo	اصل	N;MASC;SG	ADJ
frenar	جنگلا	frenar	جنگلا	V;NFIN	PROPN;NOM;MASC;SG;3
frenar	کھینچنا.	frenar	کھینچنا.	V;NFIN	
frenar	بندش.	frenar	بندش.	V;NFIN	PROPN;NOM;MASC;SG;3
frenar	رکاوٹ	frenar	رکاوٹ	V;NFIN	N;NOM;MASC;SG;3
atrio	کہف	atrio	کہف	N;MASC;SG	PROPN;NOM;MASC;SG;3
desechos	فالتو	desecho	فالتو	N;MASC;PL	N;NOM;MASC;SG;3
desechos	ویرانہ	desecho	ویرانہ	N;MASC;PL	PROPN;NOM;MASC;SG;3
desechos	بیکار	desecho	بیکار	N;MASC;PL	
desechos	پھکنا.	desecho	پھکنا.	N;MASC;PL	
desechos	فضلہ	desecho	فضلہ	N;MASC;PL	N;NOM;MASC;SG;3
desechos	ناکارہ	desecho	ناکارہ	N;MASC;PL	ADJ
desechos	اسراف	desecho	اسراف	N;MASC;PL	N;NOM;MASC;SG;3
desechos	بیابان.	desecho	بیابان.	N;MASC;PL	PROPN;NOM;MASC;SG;3
desechos	بربادی.	desecho	بربادی.	N;MASC;PL	PROPN;NOM;MASC;SG;3
desechos	گھلاؤ	desecho	گھلاؤ	N;MASC;PL	
desechos	ضیاع	desecho	ضیاع	N;MASC;PL	N;NOM;MASC;SG;3
desechos	فرسودگی	desecho	فرسودگی	N;MASC;PL	ADJ
trimestre	وغیرہ.	trimestre	وغیرہ.	N;MASC;SG	
trimestre	پڑاؤ.	trimestre	پڑاؤ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
trimestre	چہارم	trimestre	چہارم	N;MASC;SG	PROPN;NOM;MASC;SG;3
trimestre	(	trimestre	(	N;MASC;SG	
trimestre	ربع	trimestre	ربع	N;MASC;SG	
peón	پیادہ.	peón	پیادہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
palanca	بیرم.	palanca	بیرم.	N;FEM;SG	PROPN;NOM;MASC;SG;3
palanca	out	palanca	out	N;FEM;SG	
palanca	کسنی.	palanca	کسنی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
palanca	کسنی.	palanca	کسنی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
palanca	سبّل	palanca	سبّل	N;FEM;SG	PROPN;NOM;MASC;SG;3
proporcionando	عطف.	proporcionar	عطف.	V;V.MSDR	
fun	پُرلطف	fun	پُرلطف	N	ADJ
fun	پُرلطف	fun	پُرلطف	N	ADJ
champion	بہترین	champion	بہترین	N;MASC;SG	ADJ
champion	شاندار	champion	شاندار	N;MASC;SG	ADJ
cosacos	قزاق.	cosaco	قزاق.	N;MASC;PL	PROPN;NOM;MASC;SG;3
ajeno	اناڑی.	ajeno	اناڑی.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
ascensor	off	ascensor	off	N;MASC;SG	
ascensor	(	ascensor	(	N;MASC;SG	
ascensor	اٹھنے	ascensor	اٹھ	N;MASC;SG	V;NFIN;ACT
ascensor	ابھرنے	ascensor	ابھر	N;MASC;SG	V;NFIN
ascensor	موافق	ascensor	موافق	N;MASC;SG	ADJ
ascensor	ابھرنا	ascensor	ابھر	N;MASC;SG	V;MASC;SG;NFIN;ACT
ascensor	دنبال	ascensor	دنبال	N;MASC;SG	PROPN;NOM;MASC;SG;3
enferma	نقصان.	enferma	نقصان.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
enferma	مخالف.	enferma	مخالف.	ADJ;FEM;SG	
enferma	قباحت.	enferma	قباحت.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
enferma	چوٹ	enferma	چوٹ	ADJ;FEM;SG	V;ACT
enferma	مضر	enferma	مضر	ADJ;FEM;SG	N;NOM;MASC;SG;3
enferma	تکلیف	enferma	تکلیف	ADJ;FEM;SG	N;NOM;FEM;SG;3
enferma	نقصان.	enferma	نقصان.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
enferma	مخالف.	enferma	مخالف.	ADJ;FEM;SG	
enferma	قباحت.	enferma	قباحت.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
enferma	چوٹ	enferma	چوٹ	ADJ;FEM;SG	V;ACT
enferma	مضر	enferma	مضر	ADJ;FEM;SG	N;NOM;MASC;SG;3
enferma	علیل	enferma	علیل	ADJ;FEM;SG	
enferma	تکلیف	enferma	تکلیف	ADJ;FEM;SG	N;NOM;FEM;SG;3
enferma	الٹی	enferma	الٹی	ADJ;FEM;SG	N;NOM;MASC;SG;3
enferma	عاجز	enferma	عاجز	ADJ;FEM;SG	N;NOM;MASC;SG;3
enferma	استفراغ.	enferma	استفراغ.	ADJ;FEM;SG	N;NOM;MASC;SG;3
enferma	بیماری	enferma	بیماری	ADJ;FEM;SG	N;NOM;FEM;SG;3
enferma	قے	enferma	قے	ADJ;FEM;SG	N;NOM;MASC;SG;3
enferma	مرضین	enferma	مرضین	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
cut	ٹکڑے	cut	ٹکڑے		V;PFV;MASC;PL;V.PTCP;ACT
cut	چاقو	cut	چاقو		V;MASC;SG;V.PTCP;ACT
cut	نگینے	cut	نگینہ		V;MASC;SG;ACT
cut	قیمت	cut	قیمت		N;NOM;FEM;SG;3
cut	کٹوتی	cut	کٹوتی		N;NOM;FEM;SG;3
cut	فلم	cut	فلم		N;NOM;FEM;SG;3
cut	انقطاع.	cut	انقطاع.		PROPN;NOM;MASC;SG;3
cut	کمیشن	cut	کمیشن		N;NOM;MASC;SG;3
cut	دوڑنا.	cut	دوڑنا.		V;MASC;SG;NFIN;ACT
cut	ملانا.	cut	ملانا.		PROPN;NOM;MASC;SG;3
cut	کاٹنے	cut	کاٹ		V;ACC;NFIN
cut	بالوں	cut	بال		N;ACC;MASC;PL;3
cut	ڈرامے	cut	ڈرامہ		N;NOM;MASC;SG;3
cut	کنجی	cut	کنجی		;NOM;MASC;SG;3
cut	ٹکڑے	cut	ٹکڑے		V;PFV;MASC;PL;V.PTCP;ACT
cut	چاقو	cut	چاقو		V;MASC;SG;V.PTCP;ACT
cut	نگینے	cut	نگینہ		V;MASC;SG;ACT
cut	قیمت	cut	قیمت		N;NOM;FEM;SG;3
cut	کٹوتی	cut	کٹوتی		N;NOM;FEM;SG;3
cut	فلم	cut	فلم		N;NOM;FEM;SG;3
cut	انقطاع.	cut	انقطاع.		PROPN;NOM;MASC;SG;3
cut	کمیشن	cut	کمیشن		N;NOM;MASC;SG;3
cut	دوڑنا.	cut	دوڑنا.		V;MASC;SG;NFIN;ACT
cut	ملانا.	cut	ملانا.		PROPN;NOM;MASC;SG;3
cut	کاٹنے	cut	کاٹ		V;ACC;NFIN
cut	بالوں	cut	بال		N;ACC;MASC;PL;3
cut	ڈرامے	cut	ڈرامہ		N;NOM;MASC;SG;3
cut	کنجی	cut	کنجی		;NOM;MASC;SG;3
inmortal	لازوال	inmortal	لازوال	ADJ;SG	V;PFV;FEM;SG;V.PTCP;ACT
inmortal	خداوندی.	inmortal	خداوندین	ADJ;SG	PROPN;NOM;MASC;SG;3
limitadas	تھوڑا	limitado	تھوڑ	ADJ;FEM;PL;V.PTCP	ADJ;NOM;MASC;SG
afluencia	فراخی	afluencia	فراخی	N;FEM;SG	ADJ
afluencia	دولت.	afluencia	دولت.	N;FEM;SG	V;IPFV;MASC;SG;V.PTCP;ACT
helechos	سرخس	helecho	سرخس	N;MASC;PL	PROPN;NOM;MASC;SG;3
tiroteo	چھوٹنا	tiroteo	چھوٹ	N;MASC;SG	V;NFIN
viñedos	تاکستان	viñedo	تاکستان	N;MASC;PL	PROPN;NOM;MASC;SG;3
comunicar	اظہار	comunicar	اظہار	V;NFIN	N;NOM;MASC;SG;3
incapaces	قاصر.	incapaz	قاصر.	ADJ;PL	
genero	ڈراما	genero	ڈراما	N;MASC;SG	PROPN;NOM;MASC;SG;3
desplazarse	دستاویز	desplazarse	دستاویز	V;SBJV;SG;3;IPFV;FIN	N;NOM;MASC;SG;3
desplazarse	طومار.	desplazarse	طومار.	V;SBJV;SG;3;IPFV;FIN	PROPN;NOM;MASC;SG;3
desplazarse	پارچہ	desplazarse	پارچہ	V;SBJV;SG;3;IPFV;FIN	N;NOM;MASC;SG;3
disculpa	وضاحت.	disculpa	وضاحت.	N;FEM;SG	ADJ
disculpa	وضاحت.	disculpa	وضاحت.	N;FEM;SG	ADJ
evidentes	بظاہر	evidente	بظاہر	ADJ;PL	
evidentes	مبیّنہ	evidente	مبیّنہ	ADJ;PL	PROPN;NOM;MASC;SG;3
aglomeración	ڈھیر	aglomeración	ڈھیر	N;FEM;SG	V;ACT
tech	فنّیات.	tech	فنّیات.	N	PROPN;NOM;MASC;SG;3
reproductor	اداکار.	reproductor	اداکار.	N;MASC;SG	PROPN;NOM;MASC;SG;3
tranquila	خاموشی	tranquilo	خاموشی	ADJ;FEM;SG	N;NOM;MASC;SG;3
tranquila	متین.	tranquilo	متین.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
tranquila	سکون	tranquilo	سکون	ADJ;FEM;SG	
tranquila	ساکن	tranquilo	ساکن	ADJ;FEM;SG	N;NOM;MASC;SG;3
tranquila	ٹھہراؤ.	tranquilo	ٹھہراؤ.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
tranquila	خاموشی	tranquilo	خاموشی	ADJ;FEM;SG	N;NOM;MASC;SG;3
tranquila	متین.	tranquilo	متین.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
tranquila	سکون	tranquilo	سکون	ADJ;FEM;SG	
tranquila	ساکن	tranquilo	ساکن	ADJ;FEM;SG	N;NOM;MASC;SG;3
tranquila	ٹھہراؤ.	tranquilo	ٹھہراؤ.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
tranquila	آسودہ	tranquilo	آسودہ	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
ballena	وھیل	ballena	وھیل	N;FEM;SG	
yerba	امچور	yerba	امچور	N;FEM;SG	PROPN;NOM;MASC;SG;3
yerba	اڑاہا	yerba	اڑاہا	N;FEM;SG	PROPN;NOM;MASC;SG;3
yerba	چکھرن.	yerba	چکھرن.	N;FEM;SG	V;SG;NFIN;ACT
yerba	(	yerba	(	N;FEM;SG	
reclamación	اِدّعا	reclamación	اِدّعا	N;FEM;SG	PROPN;NOM;MASC;SG;3
reclamación	نالش	reclamación	نالش	N;FEM;SG	PROPN;NOM;MASC;SG;3
reclamación	فریاد.	reclamación	فریاد.	N;FEM;SG	PROPN;NOM;MASC;SG;3
reclamación	شکوہ	reclamación	شکوہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
reclamación	مرض.	reclamación	مرض.	N;FEM;SG	PROPN;NOM;MASC;SG;3
coincidir	متفق	coincidir	متفق	V;NFIN	ADJ
coincidir	موافق	coincidir	موافق	V;NFIN	ADJ
coincidir	متفق	coincidir	متفق	V;NFIN	ADJ
coincidir	مطابق	coincidir	مطابق	V;NFIN	ADP
coincidir	موزوں	coincidir	موزوں	V;NFIN	ADJ
coincidir	توپ	coincidir	توپ	V;NFIN	PROPN;NOM;MASC;SG;3
coincidir	ازدواج.	coincidir	ازدواج	V;NFIN	PROPN;NOM;MASC;SG;3
coincidir	بیاہ	coincidir	بیاہ	V;NFIN	N;NOM;MASC;SG;3
coincidir	شادی	coincidir	شادی	V;NFIN	N;NOM;FEM;SG;3
coincidir	موزوں	coincidir	موزوں	V;NFIN	ADJ
coincidir	توپ	coincidir	توپ	V;NFIN	PROPN;NOM;MASC;SG;3
coincidir	ازدواج.	coincidir	ازدواج	V;NFIN	PROPN;NOM;MASC;SG;3
coincidir	ثانی	coincidir	ثانی	V;NFIN	PROPN;NOM;MASC;SG;3
coincidir	بیاہ	coincidir	بیاہ	V;NFIN	N;NOM;MASC;SG;3
coincidir	شادی	coincidir	شادی	V;NFIN	N;NOM;FEM;SG;3
adicción	علّت.	adicción	علّت.	N;FEM;SG	PROPN;NOM;MASC;SG;3
adicción	لت	adicción	لت	N;FEM;SG	V;ACT
adicción	علّت.	adicción	علّت.	N;FEM;SG	PROPN;NOM;MASC;SG;3
originalidad	اپج.	originalidad	اپج.	N;FEM;SG	
originalidad	ابداء	originalidad	ابداء	N;FEM;SG	PROPN;NOM;MASC;SG;3
originalidad	اپج.	originalidad	اپج.	N;FEM;SG	
originalidad	بداعت	originalidad	بداعت	N;FEM;SG	PROPN;NOM;MASC;SG;3
originalidad	ابداء	originalidad	ابداء	N;FEM;SG	PROPN;NOM;MASC;SG;3
rutina	روایتی	rutina	روایتی	N;FEM;SG	ADJ
rutina	معیاری	rutina	معیاری	N;FEM;SG	ADJ
veracidad	دیانت.	veracidad	دیانت.	N;FEM;SG	PROPN;NOM;MASC;SG;3
veracidad	دیانت.	veracidad	دیانت.	N;FEM;SG	PROPN;NOM;MASC;SG;3
coraje	جرأت.	coraje	جراکت	N;MASC;SG	PROPN;NOM;MASC;SG;3
intercambios	ہنر	intercambio	ہنر	N;MASC;PL	N;NOM;MASC;SG;3
hocico	نکو.	hocico	نکو.	N;MASC;SG	
hocico	مُخبر.	hocico	مُخبر.	N;MASC;SG	PROPN;NOM;MASC;SG;3
hocico	تھوتھنی.	hocico	تھوتھنی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
absorber	تصادم	absorber	تصادم	V;NFIN	N;NOM;MASC;SG;3
absorber	(	absorber	(	V;NFIN	
foreign	غیر	foreign	غیر	N	ADJ
foreign	بدیشی	foreign	بدیشی	N	PROPN;NOM;MASC;SG;3
foreign	پرایا.	foreign	پرایا.	N	PROPN;NOM;MASC;SG;3
foreign	اوپری	foreign	اوپری	N	ADJ
foreign	غیر	foreign	غیر	N	ADJ
foreign	بدیشی	foreign	بدیشی	N	PROPN;NOM;MASC;SG;3
foreign	پرایا.	foreign	پرایا.	N	PROPN;NOM;MASC;SG;3
foreign	اجنبی	foreign	اجنبی	N	V;SG;V.PTCP;ACT
foreign	اوپری	foreign	اوپری	N	ADJ
foreign	بیرونی	foreign	بیرونی	N	ADJ
veterinaria	بیطار	veterinario	بیطار	N;FEM;SG	PROPN;NOM;MASC;SG;3
veterinaria	سلوتری	veterinario	سلوتری	N;FEM;SG	PROPN;NOM;MASC;SG;3
veterinaria	بیطارانہ	veterinario	بیطارانہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
veterinaria	سلوتری.	veterinario	سلوتری.	N;FEM;SG	PROPN;NOM;MASC;SG;3
golpeado	(	golpear	(	ADJ;MASC;SG;V.PTCP	
golpeado	ہرایا	golpear	ہرایا	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
neumonía	نمونیا	neumoner	نمونیا	N;FEM;SG	ADJ
vigas	شہتیر	viga	شہتیر	N;FEM;PL	PROPN;NOM;MASC;SG;3
vigas	بَلّی	viga	بَلّی	N;FEM;PL	PROPN;NOM;MASC;SG;3
enigma	چیستاں	enigmar	چیستاں	N;MASC;SG	PROPN;NOM;MASC;SG;3
enigma	متناقضہ.	enigmar	متناقضہ.	N;MASC;SG	ADJ
universales	عمیم	universal	عمیم	ADJ;PL	PROPN;NOM;MASC;SG;3
inmune	to	inmune	to	N;SG	
inmune	مستثنیٰ	inmune	مستثنیٰ	N;SG	ADJ
floral	پھولدار	floral	پھولدار	ADJ;SG	PROPN;NOM;MASC;SG;3
floral	مشجّر	floral	مشجّر	ADJ;SG	PROPN;NOM;MASC;SG;3
floral	منقش	floral	منقش	ADJ;SG	PROPN;NOM;MASC;SG;3
gasterópodo	نائمہ	gasterópodo	نائمہ	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
costillas	لگانا.	costilla	لگان	N;FEM;PL	V;MASC;SG;NFIN;ACT
costillas	ستانا	costilla	ستانا	N;FEM;PL	PROPN;NOM;MASC;SG;3
costillas	پسلی.	costilla	پسلی.	N;FEM;PL	PROPN;NOM;MASC;SG;3
costillas	جڑنا	costilla	جڑ	N;FEM;PL	V;MASC;SG;NFIN;ACT
costillas	چانپ.	costilla	چانپ.	N;FEM;PL	PROPN;NOM;MASC;SG;3
costillas	لوہے	costilla	لوہ	N;FEM;PL	N;NOM;MASC;SG;3
revelan	دکھانا	revelar	دکھا	V;IND;PL;3;PRS;FIN	V;MASC;SG;NFIN;ACT
estético	جمالیات.	estético	جمالیات.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
berta	نیچا	berta	نیچا	N;FEM;SG	PROPN;NOM;MASC;SG;3
chance	باری	chance	باری	N;FEM;SG	PROPN;NOM;MASC;SG;3
chance	حادثاتی	chance	حادثاتی	N;FEM;SG	ADJ
chance	وار	chance	وار	N;FEM;SG	
chance	اتفاقی	chance	اتفاقی	N;FEM;SG	ADJ
cala	آدمی-	cala	آدمی-	N;FEM;SG	PROPN;NOM;MASC;SG;3
cala	نفر	cala	نفر	N;FEM;SG	
espontánea	رواں.	espontáneo	رواں.	ADJ;FEM;SG	
espontánea	خودرو	espontáneo	خودرو	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
espontánea	ازخود	espontáneo	ازخود	ADJ;FEM;SG	
espontánea	اضطراری	espontáneo	اضطراری	ADJ;FEM;SG	N;NOM;MASC;SG;3
queja	نالش	queja	نالش	N;FEM;SG	PROPN;NOM;MASC;SG;3
queja	فریاد.	queja	فریاد.	N;FEM;SG	PROPN;NOM;MASC;SG;3
queja	شکوہ	queja	شکوہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
queja	مرض.	queja	مرض.	N;FEM;SG	PROPN;NOM;MASC;SG;3
cerámicas	سفالی	cerámico	سفالی	N;FEM;PL	ADJ
