експлуатація	utnyttjande	експлуатація	utnyttja	N;INAN;NOM;FEM;SG	ADJ;NOM;PRS;V.PTCP
неволі	glädjas	неволі	glädja	N;INAN;NOM;FEM;PL	V;NFIN;PASS
неволі	jubla	неволі	jubla	N;INAN;NOM;FEM;PL	V;IMP;FIN;ACT
неволі	gläds	неволі	gläds	N;INAN;NOM;FEM;PL	V;IND;FIN
практичне	praktiska	практичний	praktisk	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
редакторів	redigerare	редактор	rediger	N;ANIM;ACC;MASC;PL	N;NOM;INDF;MASC+FEM;PL
редакторів	redaktörer	редактор	redaktör	N;ANIM;ACC;MASC;PL	N;NOM;INDF;MASC+FEM;PL
організаціях	frivilligorganisationer	організація	frivilligorganisation	N;INAN;ESS;FEM;PL	N;NOM;INDF;MASC+FEM;PL
організаціях	ngo	організація	ngo	N;INAN;ESS;FEM;PL	PROPN;NOM
шини	buss	шина	buss	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
шини	bus	шина	bus	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
продовжили	fly	продовжити	fly	V;PFV;IND;PL;PST;FIN	V;IMP;FIN;ACT
дане	dane	дане	dane	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS	PROPN;NOM
житель	medborgare	житель	medborgare	N;ANIM;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
брокгауза	efron	брокгауза	efron	N;INAN;NOM;MASC;SG	PROPN;NOM
демократичний	demokratiska	демократичний	demokratisk	ADJ;NOM;MASC;SG	ADJ;NOM;PL
демократичний	demokrat	демократичний	demokrat	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
сирія	syrien	сирія	syrien	N;INAN;NOM;FEM;SG	PROPN;NOM
індіана	indiana	індіаний	indiana	PROPN;INAN;NOM;MASC;SG	PROPN;NOM
боже	jösses	бог	jöss		N
боже	jösses	бог	jöss		N
боже	gud	бог	gud		PROPN;NOM
прикрашені	prydd	прикрашений	prydd	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
ситуаціях	situationer	ситуація	situation	N;INAN;ESS;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ситуаціях	situationerna	ситуація	situation	N;INAN;ESS;FEM;PL	N;NOM;DEF;MASC+FEM;PL
зараження	smittat	зараження	smitta	N;INAN;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
зараження	infekterad	зараження	infektera	N;INAN;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
зараження	infekterade	зараження	infektera	N;INAN;NOM;NEUT;SG	ADJ;NOM;PL;PST;V.PTCP
зараження	smittade	зараження	smitta	N;INAN;NOM;NEUT;SG	ADJ;NOM;PL;PST;V.PTCP
зараження	smittad	зараження	smitta	N;INAN;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
зараження	infekterat	зараження	infektera	N;INAN;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
захисників	försvarare	захисник	försvarare	N;ANIM;ACC;MASC;PL	N;NOM;INDF;MASC+FEM;PL
форд	ford	форд	ford		PROPN;NOM
фірмі	firma	фірма	firma	N;INAN;DAT;FEM;SG	N;NOM;INDF;MASC+FEM;SG
фірмі	bestämd	фірма	bestämd	N;INAN;DAT;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
юхимович	rasputin	юхимович	rasputin	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
лід	leda	лід	leda	N;INAN;NOM;MASC;SG	V;IMP;FIN;ACT
мор	maure	мор	maure		N;NOM;INDF;MASC+FEM;SG
соціалістів	socialisterna	соціаліст	socialist	N;ANIM;ACC;MASC;PL	N;NOM;DEF;MASC+FEM;PL
соціалістів	socialdemokrater	соціаліст	socialdemokrat	N;ANIM;ACC;MASC;PL	N;NOM;INDF;MASC+FEM;PL
соціалістів	socialdemokraterna	соціаліст	socialdemokrat	N;ANIM;ACC;MASC;PL	N;NOM;DEF;MASC+FEM;PL
соціалістів	socialister	соціаліст	socialist	N;ANIM;ACC;MASC;PL	N;NOM;INDF;MASC+FEM;PL
дунай	donau	дунай	donau	PROPN;INAN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
демо	demo	дема	demo		N;NOM;INDF;MASC+FEM;SG
демо	demonstration	дема	demonstration		N;NOM;INDF;MASC+FEM;SG
прибрати	rena	прибрати	rena	V;PFV;NFIN	ADJ;NOM;PL
прибрати	ren	прибрати	ren	V;PFV;NFIN	ADJ;NOM;INDF;MASC+FEM;SG
прибрати	rent	прибрати	ren	V;PFV;NFIN	ADV
прибрати	clean	прибрати	clea	V;PFV;NFIN	N;NOM;INDF;MASC+FEM;SG
прибрати	avlägsna	прибрати	avlägsen	V;PFV;NFIN	ADJ;NOM;PL
палаті	ward	палата	ward	N;INAN;DAT;FEM;SG	PROPN;NOM
нагірно	nagorno	нагірно	nagorno	ADV	N;NOM;DEF;MASC+FEM;SG
темний	mörka	темний	mörka	ADJ;NOM;MASC;SG	ADJ;NOM;PL
мусульмани	muslimskt	мусульман	muslimsk	N;ANIM;NOM;MASC;PL	ADJ;NOM;INDF;NEUT;SG
мусульмани	muslim	мусульман	muslim	N;ANIM;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
мусульмани	muslimska	мусульман	muslimsk	N;ANIM;NOM;MASC;PL	ADJ;NOM;PL
мусульмани	muslimsk	мусульман	muslimsk	N;ANIM;NOM;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
видобування	lagrar	видобування	lagra	N;INAN;NOM;NEUT;SG	V;IND;PRS;FIN;ACT
видобування	sliter	видобування	slita	N;INAN;NOM;NEUT;SG	V;IND;PRS;FIN;ACT
ходів	drag	хід	drag	N;INAN;GEN;MASC;PL	N;NOM;INDF;NEUT;SG
ходів	flyttar	хід	flytta	N;INAN;GEN;MASC;PL	V;IND;PRS;FIN;ACT
ніколас	nicolás	ніколас	nicol	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
ніколас	nikolaj	ніколас	nikolaj	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
ніколас	nicholas	ніколас	nichola	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
брами	gates	брама	gate	N;INAN;NOM;FEM;PL	PROPN;NOM
уфа	ufa	уфа	ufa	PROPN;INAN;NOM;MASC;SG	PROPN;NOM
баррі	barry	барр	barry	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
лувр	louvren	лувр	louvren		N;NOM;DEF;NEUT;PL
фішер	fisher	фішер	fisher	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
фішер	fischer	фішер	fisch	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
припинено	avbrutet	припинути	avbruten	V;PFV;IND;0;FIN	ADJ;NOM;INDF;NEUT;SG
припинено	avbruten	припинути	avbruta	V;PFV;IND;0;FIN	N;NOM;INDF;MASC+FEM;SG
казані	kazan	казан	ka a	PROPN;INAN;GEN;MASC;SG	PROPN;NOM
гарно	snyggt	гарно	snygga	ADV	ADJ;NOM;INDF;NEUT;SG
гарно	trevligt	гарно	trevlig	ADV	ADJ;NOM;INDF;NEUT;SG
гарно	fint	гарно	fin	ADV	ADJ;NOM;INDF;NEUT;SG
гарно	fina	гарно	fin	ADV	ADJ;NOM;PL
гарно	snygg	гарно	snygg	ADV	ADJ;NOM;INDF;MASC+FEM;SG
гарно	snygga	гарно	snygg	ADV	ADJ;NOM;PL
перетворено	konverterade	перетворити	konvertera	V;PFV;IND;0;FIN	ADJ;NOM;PL;PST;V.PTCP
перетворено	konverterat	перетворити	konvertera	V;PFV;IND;0;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
перетворено	omvandlade	перетворити	omvandla	V;PFV;IND;0;FIN	ADJ;NOM;PL;PST;V.PTCP
геологічних	geologisk	геологічний	geologisk	ADJ;GEN;PL	ADJ;NOM;INDF;MASC+FEM;SG
геологічних	geologiska	геологічний	geologisk	ADJ;GEN;PL	ADJ;NOM;PL
корі	corey	кора	corey		PROPN;NOM
корі	cory	кора	cory		PROPN;NOM
корі	cori	кора	cori		PROPN;NOM
трудові	arbetarpartiet	трудовий	arbetarparti	N;INAN;NOM;MASC;PL	N;NOM;DEF;NEUT;SG
трудові	arbetarnas	трудовий	arbetare	N;INAN;NOM;MASC;PL	N;GEN;DEF;MASC+FEM;PL
трудові	arbetskraft	трудовий	arbetskraft	N;INAN;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
поставлені	prestationer	поставлений	prestation	ADJ;PFV;NOM;PL;V.PTCP;PASS	N;NOM;INDF;MASC+FEM;PL
перемагає	vinna	перемагати	vinna	V;IPFV;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
перемагає	vinnande	перемагати	vinnande	V;IPFV;IND;SG;3;PRS;FIN	ADJ;NOM;PRS;V.PTCP
груди	kista	груди	kista	N;INAN;NOM	PROPN;NOM
груди	bröstkorg	груди	bröstkorg	N;INAN;NOM	N;NOM;INDF;NEUT;SG
груди	bröst	груди	bröst	N;INAN;NOM	N;NOM;INDF;NEUT;SG
груди	bröstet	груди	bröst	N;INAN;NOM	N;NOM;DEF;NEUT;SG
груди	bröst	груди	bröst	N;INAN;NOM	N;NOM;INDF;NEUT;SG
допоміжні	assistenter	допоміжний	assistent	ADJ;NOM;PL	N;NOM;INDF;MASC+FEM;PL
вченим	lärd	вчений	lärd	ADJ;PFV;INS;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
птаха	fågel	птах	fågel	N;ANIM;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
птаха	fågeln	птах	fågel	N;ANIM;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
повідомили	informerad	повідомити	informerad	V;PFV;IND;PL;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
повідомили	informerat	повідомити	informera	V;PFV;IND;PL;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
повідомили	informerade	повідомити	informera	V;PFV;IND;PL;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
ззовні	utomhus	ззовні	utomhus	ADV	N;NOM;INDF;MASC+FEM;SG
ззовні	utanför	ззовні	utanför	ADV	ADP
ззовні	utsidan	ззовні	utsida	ADV	N;NOM;DEF;MASC+FEM;SG
пояснив	förklarat	пояснити	förklara	V;PFV;MASC;IND;SG;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
автоматична	automat	автоматичний	automat	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
автоматична	automatiska	автоматичний	automatisk	ADJ;NOM;FEM;SG	ADJ;NOM;PL
автоматична	automatisk	автоматичний	automatisk	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
партизани	gerillan	партизаний	gerillan	N;ANIM;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;SG
отвори	hål	отвір	hål	N;INAN;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
зближення	gränser	зближення	gräns	N;INAN;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
сухі	torrt	сухий	torr	ADJ;NOM;PL	ADJ;NOM;INDF;NEUT;SG
сухі	torka	сухий	torka	ADJ;NOM;PL	V;IMP;FIN;ACT
сухі	torr	сухий	torr	ADJ;NOM;PL	ADJ;NOM;INDF;MASC+FEM;SG
поповнення	ersättare	поповнення	ersättare	N;INAN;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
поповнення	trupper	поповнення	trupp	N;INAN;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
жива	alive	живий	aliv	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
фасо	faso	фасо	faso		PROPN;NOM
фізично	fysiskt	фізично	fysisk	ADV	ADJ;NOM;INDF;NEUT;SG
дивитися	klocka	дивитися	klocka	V;IPFV;NFIN	N;NOM;INDF;MASC+FEM;SG
ставлять	släkte	ставити	släkte	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;INDF;NEUT;SG
ставлять	ras	ставити	ras	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
жанна	jeanne	жанний	jea	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM
таємниця	hemliga	таємниця	hemlig	N;INAN;NOM;FEM;SG	ADJ;NOM;PL
таємниця	hemlig	таємниця	hemlig	N;INAN;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
таємниця	hemligt	таємниця	hemlig	N;INAN;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
творців	skapare	творець	skapare	N;ANIM;ACC;MASC;PL	N;NOM;INDF;MASC+FEM;PL
печер	grottor	печер	grottor	N;INAN;GEN;FEM;PL	N;NOM;INDF;MASC+FEM;PL
печер	grottorna	печер	grotta	N;INAN;GEN;FEM;PL	N;NOM;DEF;MASC+FEM;PL
прогнозування	prognoser	прогнозування	prognos	N;INAN;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
коротко	kortfattat	коротко	kortfatta	ADV	N;NOM;INDF;NEUT;SG
коротко	kortvarigt	коротко	kortvarig	ADV	ADJ;NOM;INDF;NEUT;SG
коротко	korthet	коротко	korthet	ADV	N;NOM;INDF;MASC+FEM;SG
коротко	kortfattad	коротко	kortfattad	ADV	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
коротко	kortfattat	коротко	kortfatta	ADV	N;NOM;INDF;NEUT;SG
коротко	korta	коротко	kort	ADV	ADJ;NOM;PL
тяжко	jobbigt	тяжко	jobbig	ADV	ADJ;NOM;INDF;NEUT;SG
тяжко	hård	тяжко	hård	ADV	ADJ;NOM;INDF;MASC+FEM;SG
тяжко	svårt	тяжко	svår	ADV	ADJ;NOM;INDF;NEUT;SG
тяжко	hårda	тяжко	hård	ADV	ADJ;NOM;PL
тяжко	omvårdnad	тяжко	omvårdnad	ADV	N;NOM;INDF;MASC+FEM;SG
тяжко	ammande	тяжко	ammande	ADV	N;NOM;INDF;NEUT;SG
нагляду	övervakning	нагляд	övervakning	N;INAN;GEN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
нагляду	tillsyn	нагляд	tillsyn	N;INAN;GEN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ректора	rektorn	ректор	rektor	N;ANIM;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ректора	rektor	ректор	rektor	N;ANIM;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
молодша	yngre	молодший	ung	ADJ;NOM;RL;FEM;SG	ADJ;NOM;CMPR
куб	kub	куб	kub		N;NOM;INDF;MASC+FEM;SG
куб	kuben	куб	kub		N;NOM;DEF;MASC+FEM;SG
напали	attackerad	напасти	attackerad	V;PFV;IND;PL;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
напали	attackerade	напасти	attackera	V;PFV;IND;PL;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
напали	överfallen	напасти	överfall	V;PFV;IND;PL;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG
універсальний	enade	універсальний	enade	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
універсальний	universella	універсальний	universella	ADJ;NOM;MASC;SG	ADJ;NOM;PL
універсальний	universal	універсальний	universal	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
подивитися	klocka	подивитися	klocka	V;PFV;NFIN	N;NOM;INDF;MASC+FEM;SG
очікується	förväntade	очікуватися	förväntad	V;IPFV;IND;SG;3;PRS;FIN	ADJ;NOM;PL;PST;V.PTCP
очікується	förväntat	очікуватися	förväntad	V;IPFV;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
очікується	förväntad	очікуватися	förväntad	V;IPFV;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
очікується	väntande	очікуватися	vänta	V;IPFV;IND;SG;3;PRS;FIN	ADJ;NOM;PRS;V.PTCP
матвій	matthew	матвій	matthew	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
матвій	matteus	матвій	matteus	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
печерської	fortifikation	печерський	fortifikation	ADJ;GEN;FEM;SG	N;NOM;INDF;MASC+FEM;SG
оригінальне	ursprungliga	оригінальний	ursprunglig	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
оригінальне	original	оригінальний	original	ADJ;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
звернутися	konsultera	звернутися	konsultera	V;PFV;NFIN	N;NOM;INDF;MASC+FEM;SG
повітряна	antenn	повітряний	antenn	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
повітряна	air	повітряний	air	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
повітряна	luft	повітряний	luft	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
подають	serverad	подавати	serverad	V;IPFV;IND;PL;3;PRS;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
подають	avtjänat	подавати	avtjänad	V;IPFV;IND;PL;3;PRS;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
подають	tjänat	подавати	tjäna	V;IPFV;IND;PL;3;PRS;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
битв	slagfältet	битва	slagfält	N;INAN;GEN;NEUT;PL	N;NOM;DEF;NEUT;SG
битв	slagfält	битва	slagfält	N;INAN;GEN;NEUT;PL	N;NOM;INDF;NEUT;SG
ірак	irak	ірак	irak	PROPN;INAN;NOM;MASC;SG	PROPN;NOM
гомер	homer	гомер	homer	N;ANIM;NOM;MASC;SG	PROPN;NOM
смирнов	smirnov	смирнов	smirnov	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
пострілів	skott	постріл	skott	N;INAN;GEN;MASC;PL	N;NOM;INDF;NEUT;SG
пострілів	shots	постріл	shots	N;INAN;GEN;MASC;PL	N;NOM;INDF;NEUT;SG
переглянути	översyn	переглянути	översyn	V;PFV;NFIN	N;NOM;INDF;MASC+FEM;SG
переглянути	granskning	переглянути	granskning	V;PFV;NFIN	N;NOM;INDF;MASC+FEM;SG
переглянути	omprövning	переглянути	omprövning	V;PFV;NFIN	N;NOM;INDF;MASC+FEM;SG
переглянути	recension	переглянути	recension	V;PFV;NFIN	N;NOM;INDF;MASC+FEM;SG
переглянути	utsikt	переглянути	utsikt	V;PFV;NFIN	N;NOM;INDF;NEUT;SG
переглянути	vy	переглянути	vy	V;PFV;NFIN	N;NOM;INDF;MASC+FEM;SG
поклав	deponerade	покласти	deponera	V;PFV;MASC;IND;SG;PST;FIN	V;NOM;PL;PST;V.PTCP
поклав	deponeras	покласти	deponera	V;PFV;MASC;IND;SG;PST;FIN	V;IND;PRS;FIN;PASS
поклав	insatta	покласти	sätta_in	V;PFV;MASC;IND;SG;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
християни	kristet	християнин	kristen	N;ANIM;NOM;MASC;PL	ADJ;NOM;INDF;NEUT;SG
християни	christian	християнин	christian	N;ANIM;NOM;MASC;PL	PROPN;NOM
християни	kristna	християнин	kristen	N;ANIM;NOM;MASC;PL	ADJ;NOM;PL
християни	kristen	християнин	kristen	N;ANIM;NOM;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
християни	kristna	християнин	kristen	N;ANIM;NOM;MASC;PL	ADJ;NOM;PL
паша	pasha	паш	pasha	N;ANIM;NOM;MASC;SG	PROPN;NOM
простіше	lättare	простіше	lätt	ADV;CMPR	ADJ;NOM;CMPR
простіше	enklare	простіше	enkel	ADV;CMPR	ADJ;NOM;CMPR
простіше	enklare	простіше	enkel	ADV;CMPR	ADJ;NOM;CMPR
горами	högar	гора	högar	N;INAN;INS;FEM;PL	N;NOM;INDF;MASC+FEM;PL
олівер	oliver	олівер	oliv	PROPN;ANIM;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
фундамент	grundande	фундамент	grunda	N;INAN;NOM;MASC;SG	ADJ;NOM;PRS;V.PTCP
окреме	separata	окреме	separat	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
окреме	separera	окреме	separera	ADJ;NOM;NEUT;SG	V;IMP;NFIN;ACT
ходити	walking	ходити	walking	V;IPFV;NFIN	N;NOM;INDF;MASC+FEM;SG
ходити	gående	ходити	gå	V;IPFV;NFIN	ADJ;NOM;PRS;V.PTCP
ходити	vandrande	ходити	vandrande	V;IPFV;NFIN	ADJ;NOM;PRS;V.PTCP
ходити	promenad	ходити	promenad	V;IPFV;NFIN	N;NOM;INDF;MASC+FEM;SG
заборонені	förbjuden	заборонений	förbjuden	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
заборонені	förbjudet	заборонений	förbjuden	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
хоккайдо	hokkaido	хоккайдо	hokkaido	N;INAN;NOM;FEM;SG	PROPN;NOM
волтер	walter	волтер	walter	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
орест	orest	орест	orest	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
орест	orestes	орест	orestes	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
ключі	keys	ключ	key	N;INAN;NOM;MASC;PL	PROPN;NOM
бак	bac	бак	bac	N;INAN;NOM;MASC;SG	V;IMP;FIN;ACT
самка	kvinnliga	самка	kvinnlig	N;ANIM;NOM;FEM;SG	ADJ;NOM;PL
самка	kvinnligt	самка	kvinnlig	N;ANIM;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
таблиць	tabeller	таблиця	tabell	N;INAN;GEN;FEM;PL	N;NOM;INDF;MASC+FEM;PL
таблиць	bord	таблиця	bord	N;INAN;GEN;FEM;PL	N;NOM;INDF;NEUT;SG
таблиць	tabellerna	таблиця	tabell	N;INAN;GEN;FEM;PL	N;NOM;DEF;MASC+FEM;PL
гарольд	harold	гарольд	harold	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM
турин	torino	турина	torino	PROPN;INAN;NOM;MASC;SG	PROPN;NOM
платон	platon	платон	platon	PROPN;ANIM;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
чия	vilkas	чия	vilka	DET;NOM;FEM;SG	PRO;DEF
чия	vars	чия	vars	DET;NOM;FEM;SG	PRO;DEF
чия	vems	чия	vema	DET;NOM;FEM;SG	PRO;DEF
грудей	bröst	груди	bröst	N;INAN;GEN	N;NOM;INDF;NEUT;SG
збережені	räddade	збережений	rädda	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;IND;PST;FIN;ACT
збережені	sparade	збережений	spara	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;PST;V.PTCP;ACT
збережені	sparat	збережений	spara	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
збережені	räddad	збережений	rädda	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
збережені	sparad	збережений	spara	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
буш	bush	бути	bush		PROPN;NOM
буш	buske	бути	buske		N;NOM;INDF;MASC+FEM;SG
глибокий	djup	глибокий	djup	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
глибокий	djupa	глибокий	djup	ADJ;NOM;MASC;SG	ADJ;NOM;PL
глибокий	deep	глибокий	deep	ADJ;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
глибокий	djupt	глибокий	djup	ADJ;NOM;MASC;SG	ADV
просте	enkla	прости	enkel	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
зареєстрований	registrerades	зареєстрований	registrera	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	V;IND;PST;FIN;PASS
зареєстрований	registrerade	зареєстрований	registrera	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
іванова	ivanova	івановий	ivanova	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM
чеської	tjeckiska	чеський	tjeckisk	ADJ;GEN;FEM;SG	N;NOM;INDF;MASC+FEM;SG
чеської	tjeckien	чеський	tjeckien	ADJ;GEN;FEM;SG	PROPN;NOM
дано	dano	дати	dano	V;PFV;IND;0;FIN	N;NOM;INDF;MASC+FEM;SG
дано	givet	дати	giv	V;PFV;IND;0;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
дано	given	дати	given	V;PFV;IND;0;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
дано	givna	дати	givna	V;PFV;IND;0;FIN	ADJ;NOM;PL;PST;V.PTCP
посадку	landar	посадок	landa	N;INAN;ACC;FEM;SG	V;IND;PRS;FIN;ACT
посадку	landning	посадок	landning	N;INAN;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
посадку	landing	посадок	landing	N;INAN;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
поліпшити	påfallande	поліпшити	påfallande	V;PFV;NFIN	ADJ;NOM
поліпшити	märkbar	поліпшити	märkbar	V;PFV;NFIN	ADJ;NOM;INDF;MASC+FEM;SG
поліпшити	märkbara	поліпшити	märkbar	V;PFV;NFIN	ADJ;NOM;PL
скандал	skandaler	скандал	skandal	N;INAN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
скандал	skandaler	скандал	skandal	N;INAN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
арабські	arabisk	арабський	arabisk	ADJ;NOM;PL	ADJ;NOM;INDF;MASC+FEM;SG
арабські	arabiska	арабський	arabisk	ADJ;NOM;PL	N;NOM;INDF;MASC+FEM;SG
кей	kay	Кей	kay		PROPN;NOM
реп	rappa	реп.	rappa	N;INAN;NOM;MASC;SG	V;IMP;FIN;ACT
супер	super	супер	sup		N;NOM;INDF;MASC+FEM;SG
аматорів	amatörer	аматор	amatör	N;ANIM;ACC;MASC;PL	N;NOM;INDF;MASC+FEM;PL
їсти	ätande	їсти	äta	V;IPFV;NFIN	N;NOM;INDF;NEUT;SG
відправлення	avgår	відправлення	avgå	N;INAN;NOM;NEUT;PL	V;IND;PRS;FIN;ACT
відправлення	avresa	відправлення	avresa	N;INAN;NOM;NEUT;PL	V;IMP;FIN;ACT
відправлення	avgång	відправлення	avgång	N;INAN;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
відправлення	avfärd	відправлення	avfärd	N;INAN;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
зручності	bekvämlighet	зручність	bekvämlighet	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
