پِزشک	lékař	پِزشک	lékař	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
ترسیل	posílám	ترسیل	posílat	N;NOM;MASC;SG;3	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
ترسیل	posílám	ترسیل	posílat	N;NOM;MASC;SG;3	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
ترسیم	grafu	ترسیم	graf	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
ترسیم	graf	ترسیم	graf	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تُرش	kyselé	تُرش	kyselý	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
تُرش	kyselý	تُرش	kyselý	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تُرش	kyselé	تُرش	kyselý	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
تُرش	kyseliny	تُرش	kyselina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تُرش	kyselina	تُرش	kyselina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِرشا	touha	تِرشا	touha	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِرشا	touhy	تِرشا	touha	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تِرشا	touhu	تِرشا	touha	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تِرشا	touha	تِرشا	touha	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِرشا	žízeň	تِرشا	žízeň	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تُرشابہ	ocet	تُرشابہ	ocet	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تُرشابہ	kyseliny	تُرشابہ	kyselina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تُرشابہ	kyselina	تُرشابہ	kyselina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترشاترشایا	rafinované	ترشاترشایا	rafinovaný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
ترشاترشایا	rafinovaný	ترشاترشایا	rafinovaný	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
ترشاترشایا	slušný	ترشاترشایا	slušný	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
ترشاترشایا	slušná	ترشاترشایا	slušný	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
ترشاترشایا	slušné	ترشاترشایا	slušný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
ترشاترشایا	civilizované	ترشاترشایا	civilizovaný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تُرشاوا	citrus	تُرشاوا	citrus	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترشُّح	zjevná	ترشُّح	zjevný	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
ترشُّح	zjevné	ترشُّح	zjevný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
ترشُّح	zřejmé	ترشُّح	zřejmý	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
ترشُّح	zřejmá	ترشُّح	zřejmý	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تِرِشنا	touha	تِرِشنا	touha	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِرِشنا	touhy	تِرِشنا	touha	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تِرِشنا	touhu	تِرِشنا	touha	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تِرِشنا	žízeň	تِرِشنا	žízeň	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِرِشنا	ambice	تِرِشنا	ambice	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تُرشئی	kyselé	تُرشئی	kyselý	N;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
تُرشی	kyselosti	تُرشی	kyselost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترُّصد	hope	ترُّصد	hopně	N;NOM;MASC;SG;3	PROPN;NOM;MASC;SG;POS
ترُّصد	naději	ترُّصد	naděje	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترُّصد	doufám	ترُّصد	doufat	N;NOM;MASC;SG;3	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
ترُّصد	doufat	ترُّصد	doufat	N;NOM;MASC;SG;3	V;IPFV;POS;NFIN
ترصیص	stabilita	ترصیص	stabilita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترصیص	stability	ترصیص	stabilita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترصیص	stabilitu	ترصیص	stabilita	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترصیص	sílu	ترصیص	síla	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترصیص	síla	ترصیص	síla	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترصیص	síly	ترصیص	síla	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترصیف	sladění	ترصیف	sladění	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تُرغہ	drozd	تُرغہ	drozda	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
ترغیب	stimulaci	ترغیب	stimulace	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترغیب	návnady	ترغیب	návnada	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترغیب	návnadu	ترغیب	návnada	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترغیب	stimulaci	ترغیب	stimulace	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترُّفع	výšku	ترُّفع	výška	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترُّفع	výšky	ترُّفع	výška	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترُّقب	naděje	ترُّقب	naděje	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترُّقب	hope	ترُّقب	hopně	PROPN;NOM;MASC;SG;3	PROPN;NOM;MASC;SG;POS
ترُّقب	naději	ترُّقب	naděje	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترُّقب	doufám	ترُّقب	doufat	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
ترُّقب	doufat	ترُّقب	doufat	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
ترُّقب	očekávání	ترُّقب	očekávání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترقنا	crack	ترقنا	crack	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترقّی	zvýšit	ترقّی	zvýšit	N;NOM;MASC;SG;3	V;PFV;POS;NFIN
ترقّی	pokroku	ترقّی	pokrok	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
ترقّی	progress	ترقّی	progress	N;NOM;MASC;SG;3	PROPN;INAN;NOM;MASC;SG;POS
ترقّی	propagaci	ترقّی	propagace	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترقیدہ	rozdělit	ترقیدہ	rozdělit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
ترقیدہ	split	ترقیدہ	split	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترقیع	roubování	ترقیع	roubování	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترقیق	ředění	ترقیق	ředění	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترقیم	zápis	ترقیم	zápis	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترقیم	označování	ترقیم	označování	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترقیم	značení	ترقیم	značení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترقیم	označení	ترقیم	označení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترقیم	psaní	ترقیم	psaní	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترقیم	píšu	ترقیم	psát	PROPN;NOM;MASC;SG;3	V;IND;SG;1;POS;PRS;FIN;ACT
ترَک	paprsek	ترَک	paprsek		N;INAN;NOM;MASC;SG;POS
ترَک	log	ترَک	log		N;INAN;NOM;MASC;SG;POS
ترک	dezerce	ترک	dezerec	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترک	domněnka	ترک	domněnka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترک	domněnka	ترک	domněnka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترک	dohady	ترک	dohad	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
ترک	opomenutí	ترک	opomenutí	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترک	argumentace	ترک	argumentace	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترک	argument	ترک	argument	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترک	argumenty	ترک	argument	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
ترک	abdikace	ترک	abdikace	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترک	odchází	ترک	odcházet	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
ترک	odchod	ترک	odchod	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترک	odcházím	ترک	odcházet	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
ترک	odchodu	ترک	odchod	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
ترک	diskuse	ترک	diskuse	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترک	diskuze	ترک	diskuse	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترک	záložky	ترک	záložka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترک	záložku	ترک	záložka	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترک	dezerce	ترک	dezerec	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترک	domněnka	ترک	domněnka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترک	domněnka	ترک	domněnka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترک	dohady	ترک	dohad	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
ترک	opomenutí	ترک	opomenutí	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترک	opuštění	ترک	opuštění	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترک	argumentace	ترک	argumentace	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترک	argument	ترک	argument	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترک	argumenty	ترک	argument	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
ترک	abdikace	ترک	abdikace	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترک	odchází	ترک	odcházet	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
ترک	odchod	ترک	odchod	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترک	odcházím	ترک	odcházet	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
ترک	odchodu	ترک	odchod	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
ترک	diskuse	ترک	diskuse	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترک	diskuze	ترک	diskuse	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترک	záložky	ترک	záložka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترک	záložku	ترک	záložka	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تُرک	turecký	تُرک	turecký	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تُرک	turecké	تُرک	turecký	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
تُرک	turecká	تُرک	turecký	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تُرک	milovaná	تُرک	milovaný	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تُرک	milovaný	تُرک	milovaný	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تُرک	milované	تُرک	milovaný	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تُرک	turku	تُرک	turk	PROPN;NOM;MASC;SG;3	PROPN;INAN;NOM;MASC;SG;POS
تُرک	turk	تُرک	turk	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG;POS
تُرک	turek	تُرک	turek	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تُرک	vojáku	تُرک	voják	PROPN;NOM;MASC;SG;3	N;ANIM;DAT;MASC;SG;POS
تُرک	voják	تُرک	voják	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تُرک	muslim	تُرک	muslit	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تُرک	muslimské	تُرک	muslimský	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
ترکاری	zeleninové	ترکاری	zeleninový	N;NOM;FEM;SG;3	ADJ;NOM;MASC;SG;POS
ترکاری	zeleniny	ترکاری	zelenina	N;NOM;FEM;SG;3	N;NOM;FEM;PL;POS
تِرکال	minulosti	تِرکال	minulost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِرکال	minulé	تِرکال	minulý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تِرکال	minulost	تِرکال	minulost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِرکال	polední	تِرکال	polední	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
تِرکال	poledne	تِرکال	poledne	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تِرکون	trojúhelník	تِرکون	trojúhelník	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تِرکون	trojúhelníkové	تِرکون	trojúhelník	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
ترکہ	odkaz	ترکہ	odkaz		N;INAN;NOM;MASC;SG;POS
تُرکی	statečnost	تُرکی	statečnost		N;NOM;FEM;SG;POS
تُرکی	turecko	تُرکی	turecký		PROPN;NOM;NEUT;SG;POS
تُرکی	krocan	تُرکی	krocan		N;ANIM;NOM;MASC;SG;POS
تُرکی	turecký	تُرکی	turecký		ADJ;ANIM;NOM;MASC;SG;POS
تُرکی	turecké	تُرکی	turecký		ADJ;NOM;MASC;PL;POS
تُرکی	turecká	تُرکی	turecký		ADJ;NOM;FEM;SG;POS
ترکیب	systému	ترکیب	systém	N;NOM;FEM;SG;3	N;INAN;GEN;MASC;SG;POS
ترکیب	struktury	ترکیب	struktura	N;NOM;FEM;SG;3	N;NOM;FEM;PL;POS
ترکیب	strukturu	ترکیب	struktura	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
ترکیب	mode	ترکیب	mode	N;NOM;FEM;SG;3	PROPN;NOM;MASC;SG;POS
ترکیب	techniky	ترکیب	technika	N;NOM;FEM;SG;3	N;NOM;FEM;PL;POS
ترکیب	techniku	ترکیب	technika	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
ترکیب	ústavy	ترکیب	ústava	N;NOM;FEM;SG;3	N;NOM;FEM;PL;POS
ترکیب	taktiku	ترکیب	taktika	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
ترکیب	metodu	ترکیب	metoda	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
ترکیب	plánovat	ترکیب	plánovat	N;NOM;FEM;SG;3	V;IPFV;POS;NFIN
ترکیب	naplánovat	ترکیب	naplánovat	N;NOM;FEM;SG;3	V;PFV;POS;NFIN
ترکیب	zpracovat	ترکیب	zpracovat	N;NOM;FEM;SG;3	V;PFV;POS;NFIN
ترکیب	procesu	ترکیب	proces	N;NOM;FEM;SG;3	N;INAN;GEN;MASC;SG;POS
ترکیب	systému	ترکیب	systém	N;NOM;FEM;SG;3	N;INAN;GEN;MASC;SG;POS
ترکیب	struktury	ترکیب	struktura	N;NOM;FEM;SG;3	N;NOM;FEM;PL;POS
ترکیب	strukturu	ترکیب	struktura	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
ترکیب	mode	ترکیب	mode	N;NOM;FEM;SG;3	PROPN;NOM;MASC;SG;POS
ترکیب	syntézu	ترکیب	syntéza	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
ترکیب	syntézy	ترکیب	syntéza	N;NOM;FEM;SG;3	N;NOM;FEM;PL;POS
ترکیب	techniky	ترکیب	technika	N;NOM;FEM;SG;3	N;NOM;FEM;PL;POS
ترکیب	techniku	ترکیب	technika	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
ترکیب	ústavy	ترکیب	ústava	N;NOM;FEM;SG;3	N;NOM;FEM;PL;POS
ترکیب	taktiku	ترکیب	taktika	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
ترکیب	metodu	ترکیب	metoda	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
ترکیب	plánovat	ترکیب	plánovat	N;NOM;FEM;SG;3	V;IPFV;POS;NFIN
ترکیب	naplánovat	ترکیب	naplánovat	N;NOM;FEM;SG;3	V;PFV;POS;NFIN
ترکیب	zpracovat	ترکیب	zpracovat	N;NOM;FEM;SG;3	V;PFV;POS;NFIN
ترکیب	procesu	ترکیب	proces	N;NOM;FEM;SG;3	N;INAN;GEN;MASC;SG;POS
ترکیبی	složil	ترکیبی	složit	ADJ	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
ترکیبی	skládá	ترکیبی	skládat	ADJ	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
ترکیز	soustředění	ترکیز	soustředění	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترکیز	koncentrace	ترکیز	koncentrace	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترِلوک	zemi	ترِلوک	země	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترِلوک	země	ترِلوک	země	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترِلوک	zem	ترِلوک	země	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تُرم	trumpetu	تُرم	trumpet		N;ACC;FEM;SG;POS
تُرم	trubka	تُرم	trubka		N;NOM;FEM;SG;POS
تِرمرانا	toulec	تِرمرانا	toulec	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تِرمرانا	dazzle	تِرمرانا	dazzle	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG;POS
تِرمِری	závratě	تِرمِری	závrata	ADJ;NOM	N;NOM;FEM;PL;POS
تِرمِری	závrať	تِرمِری	závrať	ADJ;NOM	N;NOM;FEM;SG;POS
تِرمِری	vertigo	تِرمِری	vertigo	ADJ;NOM	N;NOM;MASC;SG;POS
ترمیم	úpravy	ترمیم	úprava	N;NOM;FEM;SG;3	N;NOM;FEM;PL;POS
ترُن	nový	ترُن	nový		ADJ;INAN;NOM;MASC;SG;POS
ترُن	nově	ترُن	nově		ADV;POS
ترُن	nové	ترُن	nový		ADJ;NOM;MASC;PL;POS
ترُن	nová	ترُن	nový		ADJ;NOM;FEM;SG;POS
ترُن	novinka	ترُن	novinka		N;NOM;FEM;SG;POS
ترُن	čerstvé	ترُن	čerstvý		ADJ;NOM;NEUT;SG;POS
ترُن	fresh	ترُن	fresh		PROPN;INAN;NOM;MASC;SG;POS
ترُن	svěží	ترُن	svěží		ADJ;NOM;MASC;SG;POS
ترُن	čerstvý	ترُن	čerstvý		ADJ;INAN;NOM;MASC;SG;POS
ترُن	čerstvá	ترُن	čerstvý		ADJ;NOM;FEM;SG;POS
ترُن	mladistvých	ترُن	mladistvý		ADJ;ANIM;GEN;MASC;PL;POS
ترُن	dětinské	ترُن	dětinský		ADJ;NOM;NEUT;SG;POS
ترُن	román	ترُن	román		N;INAN;NOM;MASC;SG;POS
ترُن	dospělých	ترُن	dospělý		ADJ;ANIM;GEN;MASC;PL;POS
ترُن	dospělé	ترُن	dospělý		ADJ;ANIM;NOM;MASC;PL;POS
ترُن	dospělá	ترُن	dospělý		ADJ;NOM;FEM;SG;POS
ترُن	dospělí	ترُن	dospělý		ADJ;ANIM;NOM;MASC;PL;POS
ترُن	dospělý	ترُن	dospělý		ADJ;ANIM;NOM;MASC;SG;POS
ترُن	mladá	ترُن	mladý		ADJ;NOM;FEM;SG;POS
ترُن	mladé	ترُن	mladý		ADJ;NOM;MASC;PL;POS
ترُن	mladý	ترُن	mladý		ADJ;ANIM;NOM;MASC;SG;POS
ترُن	young	ترُن	young		PROPN;ANIM;NOM;MASC;SG;POS
ترُن	mladí	ترُن	mladý		ADJ;ANIM;NOM;MASC;PL;POS
تِرنا	plavat	تِرنا	plavat	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
تِرنا	plout	تِرنا	plout	PROPN;NOM;MASC;SG;3	V;POS;NFIN
تِرنا	plavat	تِرنا	plavat	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
تِرنا	plav	تِرنا	plava	PROPN;NOM;MASC;SG;3	PROPN;NOM;FEM;SG;POS
تُرنت	rychle	تُرنت	rychle	PROPN;NOM;MASC;SG;3	ADV;POS
تُرنت	okamžitě	تُرنت	okamžitě	PROPN;NOM;MASC;SG;3	ADV;POS
تُرنت	ihned	تُرنت	ihned	PROPN;NOM;MASC;SG;3	ADV
تُرنت	spěšně	تُرنت	spěšně	PROPN;NOM;MASC;SG;3	ADV;POS
تُرنت	narychlo	تُرنت	narychlo	PROPN;NOM;MASC;SG;3	ADV
تُرنج	grapefruit	تُرنج	grapefruit	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترنگ	caprice	ترنگ	caprika	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترنگ	pýcha	ترنگ	pýcha	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترنگ	hrdost	ترنگ	hrdost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترنگ	rozmar	ترنگ	rozmar	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترنگ	kotel	ترنگ	kotel	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترنگ	extázi	ترنگ	extáze	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترنگ	extáze	ترنگ	extáze	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِرنگا	trikolorní	تِرنگا	trikolorní	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
تُرنگنی	vážka	تُرنگنی	vážka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترنّم	zpívání	ترنّم	zpívání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترنّم	zpěv	ترنّم	zpěv	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترنّم	zpívám	ترنّم	zpívam	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
ترنّم	odlišení	ترنّم	odlišení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترو	strom	ترو	strom		N;INAN;NOM;MASC;SG;POS
ترویب	zmrazení	ترویب	zmrazení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترویب	koagulační	ترویب	koagulační	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
ترویج	měny	ترویج	měna	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترویج	oběhu	ترویج	oběh	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
ترویق	úklid	ترویق	úklid	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترویق	čištění	ترویق	čištění	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترہ	zelení	ترہ	zelený		ADJ;ANIM;NOM;MASC;PL;POS
تُرہی	trumpetu	تُرہی	trumpet	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تُرہی	trubka	تُرہی	trubka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترہیب	hrozba	ترہیب	hrozba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترہیب	ohrožení	ترہیب	ohrožení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترہیب	hrozba	ترہیب	hrozba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تری	ocean	تری	ocean		PROPN;NOM;MASC;SG;POS
تری	oceán	تری	oceán		N;INAN;NOM;MASC;SG;POS
تری	marsh	تری	marsh		PROPN;ANIM;NOM;MASC;SG;POS
تری	bažiny	تری	bažina		N;NOM;FEM;PL;POS
تری	bažině	تری	bažina		N;DAT;FEM;SG;POS
تری	vlhkost	تری	vlhkost		N;NOM;FEM;SG;POS
تری	vlhkosti	تری	vlhkost		N;NOM;FEM;SG;POS
تِری	vaše	تِری	tvůj		DET;NOM;SG;2
تِری	váš	تِری	tvůj		DET;NOM;MASC;SG;2
تِری	tvůj	تِری	tvůj		DET;NOM;MASC;SG;1
تِری	tvoje	تِری	tvoj		ADJ;NOM;FEM;SG;POS
تِری	vaši	تِری	tvůj		DET;NOM;FEM;SG;2
تِریا	samice	تِریا	samice	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِریا	ženská	تِریا	ženský	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تِریا	žena	تِریا	žena	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِریا	ženská	تِریا	ženský	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تِریا	žena	تِریا	žena	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِریاق	opium	تِریاق	opium	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تِریاق	opia	تِریاق	opia	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تِریسر	trojúhelník	تِریسر	trojúhelník	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تِریسر	trojúhelníkové	تِریسر	trojúhelník	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تڑ	havárie	تڑ	havárie		N;NOM;FEM;SG;POS
تڑ	krach	تڑ	krach		N;INAN;NOM;MASC;SG;POS
تڑ	crack	تڑ	crack		N;INAN;NOM;MASC;SG;POS
تڑپڑ	rychle	تڑپڑ	rychle		ADV;POS
تڑپڑ	okamžitě	تڑپڑ	okamžitě		ADV;POS
تڑپڑ	ihned	تڑپڑ	ihned		ADV
