que	att	que	att	PRO	PART
diversión	roligt	diversión	rolig	N	ADJ;NOM;INDF;NEUT;SG
diversión	sparkar	diversión	spark	N	V;IND;PRS;FIN;ACT
daquel	att	daquel	att	ADV	PART
daquel	för	daquel	för	ADV	ADP
daquel	denna	daquel	denna	ADV	PRO;DEF;MASC+FEM;SG
daquel	detta	daquel	denna	ADV	PRO;DEF;NEUT;SG
daquel	från	daquel	från	ADV	ADP
roto	knäckt	roto	knäcka	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
roto	brutet	roto	brut	N	ADJ;NOM;INDF;NEUT;SG
roto	trasig	roto	trasig	N	ADJ;NOM;INDF;MASC+FEM;SG
roto	trasigt	roto	trasig	N	ADV
roto	eftersom	roto	eftersom	N	CONJ
tomo	ta	tomo	ta	N	V;IMP;FIN;ACT
tomo	aldrig	tomo	aldrig	N	ADV;NEG
tomo	ge	tomo	ge	N	V;IMP;FIN;ACT
tomo	giv	tomo	giv	N	V;IMP;FIN;ACT
tomo	lura	tomo	lura	N	V;IMP;FIN;ACT
helicóptero	ut	helicóptero	ut	N	ADV
helicóptero	ute	helicóptero	ute	N	ADV
pelotón	vakta	pelotón	vakta	N	V;IMP;FIN;ACT
lo	vad	lo	vad	N	PRO;INDF;NEUT;SG
lo	minst	lo	lite	N	ADV;RL
buscalo	söker	buscalo	söka	N	V;IND;PRS;FIN;ACT
buscalo	letar	buscalo	leta	N	V;IND;PRS;FIN;ACT
buscalo	tittar	buscalo	titta	N	V;IND;PRS;FIN;ACT
buscalo	titta	buscalo	titta	N	V;IMP;FIN;ACT
buscalo	för	buscalo	för	N	ADP
buscalo	honom	buscalo	han	N	PRO;ACC;DEF;MASC+FEM;SG
buscalo	see	buscalo	see	N	V;IMP;FIN;ACT
buscalo	se	buscalo	se	N	V;IMP;FIN;ACT
buscalo	hämta	buscalo	hämta	N	V;IMP;FIN;ACT
buscalo	skaffa	buscalo	skaffa	N	V;IMP;FIN;ACT
buscalo	få	buscalo	få	N	ADJ;NOM;INDF;PL
mataches	döda	matache	död	N	ADJ;NOM;PL
mataches	dödade	matache	döda	N	ADJ;NOM;PL;PST;V.PTCP
mataches	dödat	matache	döda	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
mataches	dödad	matache	dödad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
mataches	mördad	matache	mörda	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
mataches	ni	matache	ni	N	PRO;NOM;DEF;MASC+FEM;SG
mataches	dig	matache	du	N	PRO;ACC;DEF;MASC+FEM;SG
mataches	du	matache	du	N	PRO;NOM;DEF;MASC+FEM;SG
mataches	gjorde	matache	göra	N	V;IND;PST;FIN;ACT
volvede	tillbaks	volvede	tillbaks	N	ADV
volvede	tillbaka	volvede	tillbaka	N	ADV
volvede	bakåt	volvede	bakåt	N	ADV
volvede	backa	volvede	backa	N	V;IMP;FIN;ACT
volvede	hämta	volvede	hämta	N	V;IMP;FIN;ACT
volvede	skaffa	volvede	skaffa	N	V;IMP;FIN;ACT
volvede	få	volvede	få	N	ADJ;NOM;INDF;PL
catorce	fjorton	catorce	fjorton	N	NUM;NOM
catorce	var	catorce	var	N	PRO;INDF;MASC+FEM;SG
catorce	när	catorce	när	N	ADV
chames	call	chame	call	V	N;NOM;INDF;NEUT;SG
chames	samtal	chame	samtal	V	N;NOM;INDF;NEUT;SG
agarden	tysta	agardar	tyst	V	ADJ;NOM;PL
agarden	tyst	agardar	tyst	V	ADJ;NOM;INDF;MASC+FEM;SG
agarden	bara	agardar	bara	V	ADV
agarden	minuten	agardar	minut	V	N;NOM;DEF;MASC+FEM;SG
agarden	minut	agardar	minut	V	N;NOM;INDF;MASC+FEM;SG
espías	spy	espír	spy	N	V;IMP;FIN;ACT
espías	spionera	espír	spionera	N	V;IMP;FIN;ACT
propietario	ut	propietario	ut	N	ADV
propietario	ute	propietario	ute	N	ADV
propietario	mäster	propietario	mästa	N	PROPN;NOM
danza	dansa	danza	dansa	N	V;IMP;FIN;ACT
danza	dansar	danza	dansa	N	V;IND;PRS;FIN;ACT
danza	dansar	danza	dansa	N	V;IND;PRS;FIN;ACT
danza	dansande	danza	dansande	N	ADJ;NOM;PRS;V.PTCP
danza	dansa	danza	dansa	N	V;IMP;FIN;ACT
danza	dansar	danza	dansa	N	V;IND;PRS;FIN;ACT
xúroo	ärlig	xúroo	ärlig	N	ADJ;NOM;INDF;MASC+FEM;SG
xúroo	ärliga	xúroo	ärlig	N	ADJ;NOM;PL
xúroo	svär	xúroo	svär	N	V;IMP;FIN;ACT
xúroo	gud	xúroo	gud	N	PROPN;NOM
billy	billy	billy	billy	PROPN	PROPN;NOM
cuns	med	cun	med	ADV	ADP
cuns	komma	cun	komma	ADV	V;IMP;FIN;ACT
cuns	kommer	cun	komma	ADV	V;IND;PRS;FIN;ACT
considerado	övervägt	considerar	överväga	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
considerado	branded	considerar	branded	V	N;NOM;INDF;MASC+FEM;SG
considerado	märkt	considerar	märka	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
medianoite	midnatt	medianoite	midnatt	PROPN	N;NOM;INDF;MASC+FEM;SG
medianoite	midnight	medianoite	midnight	PROPN	N;NOM;INDF;MASC+FEM;SG
medianoite	kring	medianoite	kring	PROPN	ADP
medianoite	omkring	medianoite	omkring	PROPN	ADV
medianoite	runt	medianoite	runt	PROPN	ADV
soñar	dream	soñar	dream	V	N;NOM;INDF;MASC+FEM;SG
soñar	dröm	soñar	dröm	V	N;NOM;INDF;MASC+FEM;SG
soñar	drömmar	soñar	drömma	V	N;NOM;INDF;MASC+FEM;PL
soñar	dreams	soñar	dream	V	N;NOM;INDF;MASC+FEM;SG
hill	kullen	hill	kull	PROPN	N;NOM;DEF;MASC+FEM;SG
hill	backen	hill	back	PROPN	N;NOM;DEF;MASC+FEM;SG
hill	backe	hill	backe	PROPN	N;NOM;INDF;MASC+FEM;SG
hill	kulle	hill	kulle	PROPN	N;NOM;INDF;MASC+FEM;SG
hill	hill	hill	hill	PROPN	PROPN;NOM
davies	davies	davies	davies	N	PROPN;NOM
encantador	charming	encantador	charming	ADJ	N;NOM;INDF;MASC+FEM;SG
responsábel	ansvarsfullt	responsábel	ansvarsfull	N	ADJ;NOM;INDF;NEUT;SG
responsábel	ansvariga	responsábel	ansvarig	N	ADJ;NOM;PL
responsábel	ansvarsfull	responsábel	ansvarsfull	N	ADJ;NOM;INDF;MASC+FEM;SG
responsábel	ansvarig	responsábel	ansvarig	N	ADJ;NOM;INDF;MASC+FEM;SG
responsábel	ansvarigt	responsábel	ansvarig	N	ADJ;NOM;INDF;NEUT;SG
responsábel	för	responsábel	för	N	ADP
groves	groves	grove	grova	PROPN	PROPN;NOM
groves	ni	grove	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
groves	dig	grove	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
groves	du	grove	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
cliff	klippan	cliff	klippa	PROPN	N;NOM;DEF;MASC+FEM;SG
cliff	klippa	cliff	klippa	PROPN	V;IMP;FIN;ACT
cliff	cliff	cliff	cliff	PROPN	PROPN;NOM
ideais	idealiska	ideal	idealisk	N	ADJ;NOM;PL
ideais	ideala	ideal	ideal	N	ADJ;NOM;PL
ideais	idealisk	ideal	idealisk	N	ADJ;NOM;INDF;MASC+FEM;SG
ideais	idealiskt	ideal	idealisk	N	ADJ;NOM;INDF;NEUT;SG
maldición	fuck	maldición	fuck	N	V;IMP;FIN;ACT
maldición	shit	maldición	shit	N	V;IMP;FIN;ACT
festas	gjorde	festa	göra	N	V;IND;PST;FIN;ACT
macdonald	macdonald	macdonald	macdonald	ADJ	N;NOM;INDF;MASC+FEM;SG
leal	lojalt	leal	lojal	ADJ	ADV
leal	sanna	leal	sanna	ADJ	N;NOM;INDF;MASC+FEM;SG
leal	sant	leal	sant	ADJ	N;NOM;INDF;NEUT;SG
leal	true	leal	true	ADJ	N;NOM;INDF;NEUT;SG
viets	de	viets	de	PROPN	PRO;NOM;DEF;PL
viets	dom	viets	de	PROPN	PRO;NOM;DEF;PL
viets	de	viets	de	PROPN	PRO;NOM;DEF;PL
viets	den	viets	den	PROPN	PRO;DEF;MASC+FEM;SG
zorra	att	zorra	att	N	PART
zorra	ni	zorra	ni	N	PRO;NOM;DEF;MASC+FEM;SG
zorra	dig	zorra	du	N	PRO;ACC;DEF;MASC+FEM;SG
zorra	du	zorra	du	N	PRO;NOM;DEF;MASC+FEM;SG
zorra	galen	zorra	gal	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
zorra	galet	zorra	gal	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
zorra	tokig	zorra	tokig	N	ADJ;NOM;INDF;MASC+FEM;SG
zorra	sledge	zorra	sledge	N	PROPN;NOM
winston	winston	winston	winston	PROPN	PROPN;NOM
winston	let	winston	leta	PROPN	N;NOM;INDF;NEUT;SG
winston	låt	winston	låta	PROPN	V;IMP;FIN;ACT
pompeio	pompeius	pompeio	pompeius	PROPN	N;NOM;INDF;MASC+FEM;SG
pompeio	had	pompeio	had	PROPN	V;IMP;FIN;ACT
pompeio	hadde	pompeio	ha	PROPN	V;IND;PST;FIN;ACT
pompeio	hade	pompeio	ha	PROPN	V;IND;PST;FIN;ACT
pompeio	haft	pompeio	ha	PROPN	V;V.CVB;ACT
marcel	marcel	marcel	marcel	PROPN	PROPN;NOM
forks	gafflar	forks	gaffla	PROPN	N;NOM;INDF;MASC+FEM;PL
haynes	haynes	haber	haynes	PROPN	PROPN;NOM
haynes	jävla	haber	jävla	PROPN	V;IMP;FIN;ACT
haynes	fucking	haber	fucking	PROPN	N;NOM;INDF;MASC+FEM;SG
haynes	skickas	haber	skicka	PROPN	V;IND;PRS;FIN;PASS
haynes	skickade	haber	skicka	PROPN	V;IND;PST;FIN;ACT
haynes	skickat	haber	skicka	PROPN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
haynes	skickad	haber	skicka	PROPN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
invasión	invadera	invasión	invadera	N	V;IMP;FIN;ACT
invasión	invaderar	invasión	invadera	N	V;IND;PRS;FIN;ACT
fortaleza	röda	fortalezar	röd	N	ADJ;NOM;PL
fortaleza	rött	fortalezar	rött	N	ADJ;NOM;INDF;NEUT;SG
fortaleza	röd	fortalezar	röd	N	ADJ;NOM;INDF;MASC+FEM;SG
dixese	say	dicir	say	V	N;NOM;INDF;NEUT;SG
dixese	tell	dicir	tell	V	N;NOM;INDF;NEUT;SG
dixese	sagda	dicir	sagda	V	ADJ;NOM;PL;PST;V.PTCP
dixese	berättat	dicir	berätta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dixese	var	dicir	var	V	PRO;INDF;MASC+FEM;SG
pacífico	pacific	pacífico	pacific	ADJ	PROPN;NOM
pacífico	stillahavsområdet	pacífico	stillahavsområde	ADJ	N;NOM;DEF;NEUT;SG
pacífico	vilka	pacífico	vilken	ADJ	PRO;INDF;PL
pacífico	vilket	pacífico	vilken	ADJ	PRO;INDF;NEUT;SG
pacífico	vilken	pacífico	vilken	ADJ	PRO;INDF;MASC+FEM;SG
pacífico	som	pacífico	som	ADJ	CONJ
aumentar	ökande	aumentar	öka	V	ADJ;NOM;PRS;V.PTCP
aumentar	ökning	aumentar	ökning	V	N;NOM;INDF;MASC+FEM;SG
aumentar	höjning	aumentar	höjning	V	N;NOM;INDF;MASC+FEM;SG
aumentar	höjning	aumentar	höjning	V	N;NOM;INDF;MASC+FEM;SG
aumentar	och	aumentar	och	V	CONJ
estraños	främlingar	estraño	främling	ADJ	N;NOM;INDF;MASC+FEM;PL
italiano	italienare	italiano	italienare	ADJ	N;NOM;INDF;MASC+FEM;PL
emocional	känslomässiga	emocional	känslomässig	N	ADJ;NOM;PL
emocional	känslomässigt	emocional	känslomässig	N	ADJ;NOM;INDF;NEUT;SG
emocional	emotionell	emocional	emotionell	N	ADJ;NOM;INDF;MASC+FEM;SG
emocional	känslomässig	emocional	känslomässig	N	ADJ;NOM;INDF;MASC+FEM;SG
emocional	emotionellt	emocional	emotionell	N	ADJ;NOM;INDF;NEUT;SG
correos	publicera	correo	publicera	N	V;IMP;FIN;ACT
voluntarios	frivilliga	voluntario	frivillig	N	ADJ;NOM;PL
voluntarios	frivillig	voluntario	frivillig	N	ADJ;NOM;INDF;MASC+FEM;SG
básica	basic	básico	basic	ADJ	N;NOM;INDF;MASC+FEM;SG
sentados	sittande	sentar	sitta	V	ADJ;NOM;PRS;V.PTCP
sentados	där	sentar	där	V	ADV
sentados	kring	sentar	kring	V	ADP
sentados	omkring	sentar	omkring	V	ADV
sentados	runt	sentar	runt	V	ADV
sentados	bara	sentar	bara	V	ADV
sentados	lör	sentar	löra	V	N
sentados	sitt	sentar	sig	V	PRO;DEF;NEUT;SG
sentados	sit	sentar	sit	V	N;NOM;INDF;NEUT;SG
jack	jack	jack	jack	PROPN	PROPN;NOM
bobby	bobby	bobby	bobby	PROPN	PROPN;NOM
seguintes	härnäst	seguinte	härnäst	ADJ	ADV
seguintes	följer	seguinte	följa	ADJ	V;IND;PRS;FIN;ACT
seguintes	de	seguinte	de	ADJ	PRO;NOM;DEF;PL
seguintes	den	seguinte	den	ADJ	PRO;DEF;MASC+FEM;SG
and	och	and	och	PROPN	CONJ
descubrimos	upptäckt	descubrir	upptäcka	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
descubrimos	upptäckta	descubrir	upptäckt	V	ADJ;NOM;PL;PST;V.PTCP
descubrimos	funnen	descubrir	finna	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
descubrimos	hittad	descubrir	hittad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
descubrimos	hittat	descubrir	hitta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
descubrimos	lärt	descubrir	lära	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cotiá	vardagliga	cotián	vardaglig	N	ADJ;NOM;PL
cotiá	dagligen	cotián	dagligen	N	ADV
cotiá	daglig	cotián	daglig	N	ADJ;NOM;INDF;MASC+FEM;SG
cotiá	dagliga	cotián	daglig	N	ADJ;NOM;PL
cotiá	vanliga	cotián	vanlig	N	ADJ;NOM;PL
valentes	valiant	valente	valiant	ADJ	N;NOM;INDF;MASC+FEM;SG
street	gatan	street	gata	PROPN	N;NOM;DEF;MASC+FEM;SG
street	street	street	stre	PROPN	PROPN;NOM
street	gata	street	gata	PROPN	N;NOM;INDF;MASC+FEM;SG
darnos	inser	darno	inse	N	V;IND;PRS;FIN;ACT
darnos	ge	darno	ge	N	V;IMP;FIN;ACT
darnos	giv	darno	giv	N	V;IMP;FIN;ACT
raios	de	raio	de	N	PRO;NOM;DEF;PL
raios	den	raio	den	N	PRO;DEF;MASC+FEM;SG
raios	ray	raio	ray	N	PROPN;NOM
xene	gene	xenar	gene	N	PROPN;NOM
técnico	teknisk	técnico	teknisk	N	ADJ;NOM;INDF;MASC+FEM;SG
técnico	tekniskt	técnico	teknisk	N	ADV
técnico	tekniska	técnico	teknisk	N	ADJ;NOM;PL
técnico	vill	técnico	vilja	N	V;IND;PRS;FIN;ACT
falso	false	falso	false	ADJ	PROPN;NOM
asistente	kontorist	asistente	kontorist	ADJ	N;NOM;INDF;MASC+FEM;SG
asistente	biträdande	asistente	biträdande	ADJ	N;NOM;INDF;NEUT;SG
asistente	assistent	asistente	assistent	ADJ	N;NOM;INDF;MASC+FEM;SG
afrontar	erbjudande	afrontar	erbjudande	V	ADJ;NOM;PRS;V.PTCP
afrontar	deal	afrontar	deal	V	N;NOM;INDF;MASC+FEM;SG
afrontar	med	afrontar	med	V	ADP
afrontar	utmaningarna	afrontar	utmaning	V	N;NOM;DEF;MASC+FEM;PL
afrontar	utmaningar	afrontar	utmaning	V	N;NOM;INDF;MASC+FEM;PL
afrontar	ansikte	afrontar	ansikte	V	N;NOM;INDF;NEUT;SG
afrontar	ansiktet	afrontar	ansikt	V	N;NOM;DEF;NEUT;SG
afrontar	face	afrontar	face	V	N;NOM;INDF;MASC+FEM;SG
vouvos	going	vouvo	going	V	N;NOM;INDF;MASC+FEM;SG
vouvos	show	vouvo	show	V	N;NOM;INDF;MASC+FEM;SG
vouvos	och	vouvo	och	V	CONJ
vouvos	let	vouvo	leta	V	N;NOM;INDF;NEUT;SG
vouvos	tell	vouvo	tell	V	N;NOM;INDF;NEUT;SG
lentamente	sakta	lentamente	sakta	ADV	V;IMP;FIN;ACT
nocturno	natten	nocturno	natt	ADJ	N;NOM;DEF;MASC+FEM;SG
nocturno	night	nocturno	night	ADJ	N;NOM;INDF;MASC+FEM;SG
nocturno	kväll	nocturno	kväll	ADJ	N;NOM;INDF;MASC+FEM;SG
nocturno	natt	nocturno	natt	ADJ	N;NOM;INDF;MASC+FEM;SG
nocturno	nattklubb	nocturno	nattklubb	ADJ	N;NOM;INDF;MASC+FEM;SG
ocultar	gömt	ocultar	göma	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ocultar	dold	ocultar	dölja	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ocultar	gömd	ocultar	gömd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ocultar	dolda	ocultar	dölja	V	ADJ;NOM;PL;PST;V.PTCP
ocultar	dolt	ocultar	dolt	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ocultar	dagordning	ocultar	dagordning	V	N;NOM;INDF;MASC+FEM;SG
ocultar	dagordningen	ocultar	dagordning	V	N;NOM;DEF;MASC+FEM;SG
ocultar	agenda	ocultar	agend	V	N;NOM;INDF;MASC+FEM;SG
ocultar	agendan	ocultar	agenda	V	N;NOM;DEF;NEUT;SG
new	ny	new	ny	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
new	nyhet	new	nyhet	PROPN	N;NOM;INDF;MASC+FEM;SG
new	nya	new	ny	PROPN	ADJ;NOM;PL
new	nytt	new	ny	PROPN	ADJ;NOM;INDF;NEUT;SG
asumir	antag	asumir	antag	V	N;NOM;INDF;NEUT;SG
asumir	tagande	asumir	taga	V	ADJ;NOM;PRS;V.PTCP
asumir	kan	asumir	kunna	V	V;IND;PRS;FIN;ACT
asumir	can	asumir	can	V	N;NOM;INDF;MASC+FEM;SG
asumir	ansvarsområden	asumir	ansvarsområde	V	N;NOM;INDF;NEUT;PL
asumir	ansvar	asumir	ansvar	V	N;NOM;INDF;NEUT;SG
apostar	satsning	apostar	satsning	V	N;NOM;INDF;MASC+FEM;SG
apostar	skulle	apostar	skola	V	V;IND;PST;FIN;ACT
competencia	annan	competencia	annan	N	ADJ;NOM;INDF;MASC+FEM;SG
competencia	övrig	competencia	övrig	N	ADJ;NOM;INDF;MASC+FEM;SG
competencia	övriga	competencia	övrig	N	ADJ;NOM;PL
competencia	andra	competencia	annan	N	PRO;INDF;PL
competencia	övrigt	competencia	övrigt	N	ADJ;NOM;INDF;NEUT;SG
competencia	annat	competencia	annan	N	PRO;INDF;NEUT;SG
amosan	de	amosar	de	V	PRO;NOM;DEF;PL
amosan	dom	amosar	de	V	PRO;NOM;DEF;PL
amosan	forskning	amosar	forskning	V	N;NOM;INDF;MASC+FEM;SG
amosan	shower	amosar	showa	V	N;NOM;INDF;MASC+FEM;PL
amosan	show	amosar	show	V	N;NOM;INDF;MASC+FEM;SG
extra	extra	extra	extra	PROPN	ADJ;NOM
vih	hiv	vih	hiv	PROPN	N;NOM;INDF;NEUT;SG
vih	inom	vih	inom	PROPN	ADP
vih	aids	vih	aid	PROPN	N;NOM;INDF;NEUT;SG
vih	hjälpmedel	vih	hjälpmedel	PROPN	N;NOM;INDF;NEUT;SG
quizáis	ni	quizáis	ni	ADV	PRO;NOM;DEF;MASC+FEM;SG
quizáis	dig	quizáis	du	ADV	PRO;ACC;DEF;MASC+FEM;SG
quizáis	du	quizáis	du	ADV	PRO;NOM;DEF;MASC+FEM;SG
lóxico	att	lóxico	att	ADJ	PART
lóxico	bindas	lóxico	binda	ADJ	V;NFIN;PASS
dígolle	say	dígolle	say	PROPN	N;NOM;INDF;NEUT;SG
dígolle	säg	dígolle	säg	PROPN	V;IMP;FIN;ACT
dígolle	säga	dígolle	säga	PROPN	V;IMP;FIN;ACT
dígolle	ni	dígolle	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
dígolle	dig	dígolle	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
dígolle	du	dígolle	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
dígolle	berätta	dígolle	berätta	PROPN	V;IMP;FIN;ACT
dígolle	tell	dígolle	tell	PROPN	N;NOM;INDF;NEUT;SG
dígolle	berättar	dígolle	berätta	PROPN	V;IND;PRS;FIN;ACT
pouquiño	lilla	pouquiño	liten	N	ADJ;NOM;DEF;SG
pouquiño	litet	pouquiño	litet	N	ADV
pouquiño	liten	pouquiño	liten	N	ADJ;NOM;INDF;MASC+FEM;SG
pouquiño	bet	pouquiño	bet	N	V;IMP;FIN;ACT
pouquiño	medan	pouquiño	medan	N	CONJ
poñelo	lägger	poñelo	lägga	N	V;IND;PRS;FIN;ACT
poñelo	lägga	poñelo	lägga	N	V;IMP;FIN;ACT
poñelo	sätta	poñelo	sätta	N	V;IMP;NFIN;ACT
poñelo	lägg	poñelo	lägg	N	V;IMP;FIN;ACT
poñelo	testa	poñelo	testa	N	V;IMP;FIN;ACT
andando	walking	andar	walking	V	N;NOM;INDF;MASC+FEM;SG
andando	gående	andar	gå	V	ADJ;NOM;PRS;V.PTCP
andando	vandrande	andar	vandrande	V	ADJ;NOM;PRS;V.PTCP
andando	promenad	andar	promenad	V	N;NOM;INDF;MASC+FEM;SG
andando	få	andar	få	V	ADJ;NOM;INDF;PL
andando	get	andar	ge	V	N;NOM;INDF;MASC+FEM;SG
andando	going	andar	going	V	N;NOM;INDF;MASC+FEM;SG
andando	promenad	andar	promenad	V	N;NOM;INDF;MASC+FEM;SG
andando	walk	andar	walk	V	N;NOM;INDF;MASC+FEM;SG
andando	let	andar	leta	V	N;NOM;INDF;NEUT;SG
desapareceron	försvunnen	desaparecer	försvinn	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
desapareceron	de	desaparecer	de	V	PRO;NOM;DEF;PL
desapareceron	dom	desaparecer	de	V	PRO;NOM;DEF;PL
desapareceron	ha	desaparecer	ha	V	INTJ
desapareceron	borta	desaparecer	borta	V	ADV
desapareceron	varit	desaparecer	vara	V	V;V.CVB;ACT
crean	få	crear	få	V	ADJ;NOM;INDF;PL
crean	get	crear	ge	V	N;NOM;INDF;MASC+FEM;SG
crean	och	crear	och	V	CONJ
baixos	nedre	baixo	nedre	N	ADJ;NOM;CMPR
baixos	lägre	baixo	låg	N	ADJ;NOM;CMPR
baixos	undre	baixo	undre	N	ADV;CMPR
baixos	låga	baixo	låg	N	ADJ;NOM;PL
baixos	lågt	baixo	låg	N	ADJ;NOM;INDF;NEUT;SG
baixos	låg	baixo	låg	N	INTJ
baixos	snål	baixo	snål	N	ADJ;NOM;INDF;MASC+FEM;SG
baixos	snåla	baixo	snåla	N	V;IMP;FIN;ACT
baixos	billigt	baixo	billig	N	ADJ;NOM;INDF;NEUT;SG
baixos	billiga	baixo	billig	N	ADJ;NOM;PL
multitude	där	multitude	där	N	ADV
anthony	anthony	anthony	anthony	PROPN	PROPN;NOM
desaparece	sedan	desaparecer	sedan	V	ADV
desaparece	sen	desaparecer	sen	V	ADV
desaparece	då	desaparecer	då	V	ADV
desaparece	iväg	desaparecer	iväg	V	ADV
desaparece	bort	desaparecer	bort	V	ADV
desaparece	away	desaparecer	away	V	N;NOM;INDF;MASC+FEM;SG
desaparece	ut	desaparecer	ut	V	ADV
desaparece	out	desaparecer	out	V	N;NOM;INDF;MASC+FEM;SG
desaparece	ute	desaparecer	ute	V	ADV
química	kemisk	químico	kemisk	N	ADJ;NOM;INDF;MASC+FEM;SG
química	kemiskt	químico	kemisk	N	ADJ;NOM;INDF;NEUT;SG
fea	ful	fear	ful	N	ADJ;NOM;INDF;MASC+FEM;SG
fea	fult	fear	fult	N	ADJ;NOM;INDF;NEUT;SG
fea	fula	fear	ful	N	ADJ;NOM;PL
fea	hon	fear	hon	N	PRO;NOM;DEF;MASC+FEM;SG
fea	she	fear	she	N	V;IMP;FIN;ACT
fea	gamla	fear	gammal	N	ADJ;NOM;PL
fea	gammal	fear	gammal	N	ADJ;NOM;INDF;MASC+FEM;SG
fea	gammalt	fear	gammal	N	ADJ;NOM;INDF;NEUT;SG
deseño	designa	deseño	desigen	N	V;IMP;FIN;ACT
deseño	utforma	deseño	utforma	N	V;IMP;FIN;ACT
deseño	rita	deseño	rita	N	V;IMP;FIN;ACT
deseño	ritar	deseño	rita	N	V;IND;PRS;FIN;ACT
deseño	utformade	deseño	utforma	N	ADJ;NOM;PL;PST;V.PTCP
deseño	designad	deseño	designad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
deseño	utformat	deseño	utforma	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
deseño	utformad	deseño	utforma	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
deseño	designat	deseño	designad	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
deseño	konstruerad	deseño	konstruerad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
helen	helen	helar	hel	PROPN	N;NOM;DEF;MASC+FEM;SG
criminais	kriminella	criminal	kriminell	N	ADJ;NOM;PL
criminais	kriminella	criminal	kriminell	N	ADJ;NOM;PL
criminais	kriminell	criminal	kriminell	N	ADJ;NOM;INDF;MASC+FEM;SG
criminais	brottslig	criminal	brottslig	N	ADJ;NOM;INDF;MASC+FEM;SG
comemos	åt	comer	åt	V	ADP
protector	beskyddare	protector	beskyddare	ADJ	N;NOM;INDF;MASC+FEM;PL
parou	stoppad	parar	stoppa	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
parou	stoppade	parar	stoppa	V	ADJ;NOM;PL;PST;V.PTCP
parou	slutat	parar	sluta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
respiración	andas	respiración	anda	N	V;IMP;FIN;ACT
respiración	hålla	respiración	hålla	N	V;NFIN;ACT
respiración	inneha	respiración	inneha	N	V;IMP;FIN;ACT
respiración	hold	respiración	hold	N	V;IMP;FIN;ACT
respiración	våra	respiración	vi	N	PRO;DEF;PL
respiración	vårat	respiración	vira	N	PRO;DEF;NEUT;SG
respiración	vårt	respiración	vi	N	PRO;DEF;NEUT;SG
alimentos	premium	alimento	premium	N	V;IMP;FIN;ACT
atopas	ni	atopa	ni	V	PRO;NOM;DEF;MASC+FEM;SG
atopas	dig	atopa	du	V	PRO;ACC;DEF;MASC+FEM;SG
atopas	du	atopa	du	V	PRO;NOM;DEF;MASC+FEM;SG
púxose	hennes	púxose	hon	V	PRO;DEF
púxose	her	púxose	her	V	N;NOM;INDF;MASC+FEM;SG
púxose	henne	púxose	hon	V	PRO;ACC;DEF;MASC+FEM;SG
púxose	got	púxose	got	V	N;NOM;INDF;NEUT;SG
púxose	down	púxose	do	V	N;NOM;INDF;MASC+FEM;SG
púxose	neråt	púxose	neråt	V	ADV
púxose	nere	púxose	nere	V	ADV
púxose	nedåt	púxose	nedåt	V	ADV
púxose	ner	púxose	ner	V	ADV
púxose	hon	púxose	hon	V	PRO;NOM;DEF;MASC+FEM;SG
definitivamente	de	definitivamente	de	ADV	PRO;NOM;DEF;PL
