din	from	din	from	ADP;ACC	
sugerat	zasugerował	sugera	zasugerować	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
soluția	rozwiązanie	soluție	rozwiązanie	N;DEF;FEM;SG	N;NOM;NEUT;SG
soluția	roztwór	soluție	roztwór	N;DEF;FEM;SG	N;NOM;MASC;SG
soluția	rozwiązania	soluție	rozwiązanie	N;DEF;FEM;SG	N;NOM;NEUT;PL
atmosferă	atmosferę	atmosferă	atmosfera	N;INDF;FEM;SG	N;ACC;FEM;SG
atmosferă	atmosfera	atmosferă	atmosfera	N;INDF;FEM;SG	N;NOM;FEM;SG
atmosferă	atmosfery	atmosferă	atmosfera	N;INDF;FEM;SG	N;GEN;FEM;SG
andreas	andreas	andreas	andreas	PROPN	PROPN;NOM;MASC;SG
marinescu	marinescu	marinescu	marinesca	PROPN	
extreme	skrajności	extremă	skrajność		N;GEN;FEM;SG
extreme	ekstremalnie	extremă	ekstremalnie		ADV
extreme	ekstremalne	extremă	ekstremalny		ADJ;NOM;NEUT;SG
stade	stade	stad	stade	PROPN	
acumulare	akumulacji	acumulare	akumulacja	N;INDF;FEM;SG	N;GEN;FEM;SG
laborator	laboratoryjne	laborator	laboratoryjny	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
moldovan	mołdawii	moldovan	mołdawia	PROPN	N;GEN;FEM;SG
htm	htm	htm	htma	N;INDF;MASC;SG	
egale	równe	egal	równy	ADJ;INDF;FEM;PL	
egale	równa	egal	równać	ADJ;INDF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
egale	równy	egal	równy	ADJ;INDF;FEM;PL	
termenii	warunki	termen	warunki	N;DEF;MASC;PL	N;NOM;NEUT;PL
termenii	terminy	termen	termin	N;DEF;MASC;PL	N;NOM;MASC;PL
precis	dokładne	precis	dokładny	ADV	ADJ;NOM;NEUT;SG
precis	precyzyjne	precis	precyzyjny	ADV	ADJ;NOM;NEUT;SG
precis	dokładny	precis	dokładny	ADV	ADJ;NOM;MASC;SG
precis	dokładna	precis	dokładny	ADV	ADJ;NOM;FEM;SG
russell	russel	russell	russel	PROPN	N;NOM;MASC;SG
russell	russell	russell	russel	PROPN	PROPN;NOM;MASC;SG
russell	russella	russell	russell	PROPN	
plantă	roślin	plantă	roślina	N;INDF;FEM;SG	
plantă	rośliny	plantă	roślina	N;INDF;FEM;SG	N;ACC;FEM;PL
plantă	roślina	plantă	roślina	N;INDF;FEM;SG	N;NOM;FEM;SG
clară	klara	clar	klara	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
clară	clara	clar	clara	ADJ;INDF;FEM;SG	PROPN;NOM;FEM;SG
vremuri	times	vreme	times	N;INDF;FEM;PL	
motorul	silnik	motor	silnik	N;DEF;MASC;SG	N;NOM;MASC;SG
motorul	silnika	motor	silnik	N;DEF;MASC;SG	N;GEN;MASC;SG
motorul	silniki	motor	silnik	N;DEF;MASC;SG	N;NOM;MASC;PL
consum	zużycie	consum	zużyć	N;INDF;MASC;SG	
perspectiva	perspektywa	perspectivă	perspektywa	N;DEF;FEM;SG	N;NOM;FEM;SG
perspectiva	perspektywę	perspectivă	perspektywa	N;DEF;FEM;SG	N;ACC;FEM;SG
perspectiva	perspektywy	perspectivă	perspektywa	N;DEF;FEM;SG	N;ACC;FEM;PL
kurt	kurt	kurt	kurt	PROPN	PROPN;NOM;MASC;SG
kurt	kurta	kurt	kurta	PROPN	
perechi	par	pereche	par	N;INDF;FEM;PL	
perechi	pary	pereche	para	N;INDF;FEM;PL	
sumă	sum	sumă	suma	N;INDF;FEM;SG	
sumă	sumę	sumă	suma	N;INDF;FEM;SG	N;ACC;FEM;SG
sumă	sumy	sumă	suma	N;INDF;FEM;SG	
sumă	kwota	sumă	kwota	N;INDF;FEM;SG	N;NOM;FEM;SG
sumă	suma	sumă	suma	N;INDF;FEM;SG	N;NOM;FEM;SG
sumă	kwota	sumă	kwota	N;INDF;FEM;SG	N;NOM;FEM;SG
sumă	ilość	sumă	ilość	N;INDF;FEM;SG	N;NOM;FEM;SG
purtând	noszenia	purta	nosienie	V;V.MSDR	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
purtând	noszenie	purta	nosić	V;V.MSDR	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
obligatoriu	wymagana	obligatoriu	wymagać	ADV	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
obligatoriu	wymagane	obligatoriu	wymagać	ADV	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
obligatoriu	wymagany	obligatoriu	wymagać	ADV	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
obligatoriu	obowiązkowe	obligatoriu	obowiązkowy	ADV	ADJ;NOM;NEUT;SG
obligatoriu	obowiązkowa	obligatoriu	obowiązkowy	ADV	ADJ;NOM;FEM;SG
obligatoriu	obowiązkowy	obligatoriu	obowiązkowy	ADV	ADJ;NOM;MASC;SG
obligatoriu	obowiązkowe	obligatoriu	obowiązkowy	ADV	ADJ;NOM;NEUT;SG
obligatoriu	obowiązkowy	obligatoriu	obowiązkowy	ADV	ADJ;NOM;MASC;SG
obligatoriu	obowiązkowa	obligatoriu	obowiązkowy	ADV	ADJ;NOM;FEM;SG
înfrângere	porażki	înfrângere	porażka	N;INDF;FEM;SG	N;ACC;FEM;PL
înfrângere	klęska	înfrângere	klęski	N;INDF;FEM;SG	N;NOM;FEM;SG
înfrângere	przegrana	înfrângere	przegrać	N;INDF;FEM;SG	N;NOM;FEM;SG
înfrângere	pokonać	înfrângere	pokonać	N;INDF;FEM;SG	V;PFV;NFIN;ACT
înfrângere	porażka	înfrângere	porażka	N;INDF;FEM;SG	N;NOM;FEM;SG
amintiri	pamięci	amintire	pamięć	N;INDF;FEM;PL	
bell	dzwonek	bell	dzwonek	PROPN	N;ACC;MASC;SG
bell	dzwon	bell	dzwon	PROPN	N;NOM;MASC;SG
bell	bell	bell	bell	PROPN	PROPN;NOM;MASC;SG
depășit	przekroczył	depăși	przekroczyć	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
depășit	przekroczenie	depăși	przekroczenie	ADJ;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
donald	donalda	donald	donalda	PROPN	
donald	donald	donald	donald	PROPN	
ferestre	windows	fereastră	windows	N;INDF;FEM;PL	
ferestre	okien	fereastră	okno	N;INDF;FEM;PL	
campaniei	kampanie	campanie	kampan	N;DEF;FEM;SG	N;NOM;MASC;PL
campaniei	kampanię	campanie	kampania	N;DEF;FEM;SG	N;ACC;FEM;SG
campaniei	kampania	campanie	kampania	N;DEF;FEM;SG	N;NOM;FEM;SG
campaniei	kampanii	campanie	kampania	N;DEF;FEM;SG	N;GEN;FEM;SG
masive	ogromna	masiv	ogromny	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
masive	ogromne	masiv	ogromny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
masive	ogromny	masiv	ogromny	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
interpretată	interpretowane	interpreta	interpretować	ADJ;INDF;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
interpretată	interpretować	interpreta	interpretować	ADJ;INDF;FEM;SG	V;IPFV;NFIN;ACT
tim	tim	tim	ten	PROPN	PROPN;NOM;MASC;SG
tim	tima	tim	tima	PROPN	
made	wykonane	made	wykonać		ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
made	zrobione	made	zrobić		ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
uitat	zapomniał	uita	zapomnieć	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
uitat	zapomniał	uita	zapomnieć	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
însemna	oznaczało	însemna	oznaczać	V;IND;SG;3;IPFV;FIN	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
însemna	znaczyło	însemna	znaczyć	V;IND;SG;3;IPFV;FIN	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
motivele	powody	motiv	powód	N;DEF;FEM;PL	N;NOM;MASC;PL
motivele	przyczyny	motiv	przyczyna	N;DEF;FEM;PL	N;ACC;FEM;PL
magnus	magnus	magnus	magnus	PROPN	N;NOM;MASC;SG
clarke	clarke	clarke	clarka	PROPN	
iubire	baby	iubire	baba	N;INDF;FEM;SG	
iubire	dziecko	iubire	dziecko	N;INDF;FEM;SG	N;NOM;NEUT;SG
iubire	kochanie	iubire	kochanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
iubire	miłość	iubire	miłość	N;INDF;FEM;SG	N;NOM;FEM;SG
iubire	love	iubire	lova	N;INDF;FEM;SG	
iubire	miłości	iubire	miłość	N;INDF;FEM;SG	N;GEN;FEM;SG
iubire	kocham	iubire	kochać	N;INDF;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
feat	wyczyn	feat	wyczyna		N;NOM;MASC;SG
romanele	powieści	roman	powieść	N;DEF;FEM;PL	N;GEN;FEM;SG
aragon	aragon	aragon	aragon	N;INDF;MASC;SG	
diego	diego	diego	diego	PROPN	PROPN;NOM;MASC;SG
oliver	olivera	oliver	oliver	PROPN	
oliver	oliver	oliver	oliver	PROPN	N;NOM;MASC;SG
klein	klein	klein	klein	PROPN	
separată	osobne	separa	osobny	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
separată	odrębne	separa	odrębny	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
separată	oddzielne	separa	oddzielny	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
înlocuită	zastąpiony	înlocui	zastąpić	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
înlocuită	zastąpiła	înlocui	zastąpić	ADJ;INDF;FEM;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
înlocuită	zastąpił	înlocui	zastąpić	ADJ;INDF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
înlocuită	zastąpić	înlocui	zastąpić	ADJ;INDF;FEM;SG	V;PFV;NFIN;ACT
înlocuită	zastąpiona	înlocui	zastąpić	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
înlocuită	zastąpione	înlocui	zastąpić	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
mississippi	missisipi	mississipp	missisipa	PROPN	
mississippi	mississippi	mississipp	mississippa	PROPN	
financiară	finansowe	financiar	finansowy	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
financiară	financial	financiar	financial	ADJ;INDF;FEM;SG	
financiară	finansowy	financiar	finansowy	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
financiară	finansowych	financiar	finansowy	ADJ;INDF;FEM;SG	ADJ;GEN;MASC;PL
financiară	finansowa	financiar	finansowy	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
mtv	mtv	mtv	Mtv	N	
profesionale	zawodowe	profesional	zawodowy	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
profesionale	profesjonalne	profesional	profesjonalny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
profesionale	profesjonalna	profesional	profesjonalny	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
profesionale	profesjonalny	profesional	profesjonalny	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
profesionale	profesjonalnie	profesional	profesjonalnie	ADJ;INDF;FEM;PL	ADV
blues	blues	blues	blues	N;INDF;MASC;SG	
episcopiei	biskupstwo	episcopie	biskupstwo	N;DEF;FEM;SG	N;NOM;NEUT;SG
prețul	ceny	preț	cena	N;DEF;MASC;SG	N;NOM;FEM;PL
prețul	price	preț	prica	N;DEF;MASC;SG	
prețul	cena	preț	cena	N;DEF;MASC;SG	
ltd	ltd	ltd	ltd	N	
colaborarea	współpracę	colaborare	współpraca	N;DEF;FEM;SG	N;ACC;FEM;SG
colaborarea	współpracy	colaborare	współpraca	N;DEF;FEM;SG	
colaborarea	współpraca	colaborare	współpracać	N;DEF;FEM;SG	N;NOM;FEM;SG
mamifere	ssak	mamifer	ssak	N;INDF;FEM;PL	N;NOM;MASC;SG
linnaeus	linnaeus	linnaeus	linnaeus	PROPN	N;NOM;FEM;SG
kărdjali	kyrdżali	kărdjali	kyrdżać	N;INDF;MASC;SG	V;IPFV;MASC;IND;PL;PST;FIN;ACT
galbenă	żółte	galben	żółty	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
galbenă	żółta	galben	żółta	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
galbenă	żółty	galben	żółty	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
identitate	tożsamości	identitate	tożsamość	N;INDF;FEM;SG	N;GEN;FEM;SG
identitate	tożsamość	identitate	tożsamość	N;INDF;FEM;SG	N;ACC;FEM;SG
generații	pokolenie	generație	pokolenie	N;INDF;FEM;PL	N;NOM;NEUT;SG
generații	pokolenia	generație	pokolenie	N;INDF;FEM;PL	N;NOM;NEUT;SG
generații	pokoleń	generație	pokolenie	N;INDF;FEM;PL	
expediție	wyprawy	expediție	wyprawa	N;INDF;FEM;SG	N;ACC;FEM;PL
expediție	ekspedycja	expediție	ekspedycja	N;INDF;FEM;SG	N;NOM;FEM;SG
expediție	wyprawa	expediție	wyprawa	N;INDF;FEM;SG	N;NOM;FEM;SG
acordarea	przyznania	acordare	przyznanie	N;DEF;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
acordarea	przyznawanie	acordare	przyznawać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
acordarea	przyznanie	acordare	przyznać	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
acordarea	udzielanie	acordare	udzielać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
frecvente	wspólnej	frecvent	wspólny	ADJ;INDF;FEM;PL	ADJ;GEN;FEM;SG
frecvente	wspólny	frecvent	wspólny	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
frecvente	częste	frecvent	częsty	ADJ;INDF;FEM;PL	
frecvente	często	frecvent	często	ADJ;INDF;FEM;PL	ADV
frecvente	wspólne	frecvent	wspólny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
senatului	senatu	senat	senat	N;DEF;MASC;SG	N;GEN;MASC;SG
senatului	senat	senat	senat	N;DEF;MASC;SG	
secretă	sekret	secret	sekret	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
secretă	secret	secret	secret	ADJ;INDF;FEM;SG	
secretă	tajne	secret	tajny	ADJ;INDF;FEM;SG	
secretă	tajemnica	secret	tajemnica	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
ocupate	zajęta	ocupat	zająć	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
ocupate	zajęte	ocupat	zajęty	ADJ;INDF;FEM;PL	
ocupate	zajęty	ocupat	zająć	ADJ;INDF;FEM;PL	
ocupate	zajęte	ocupat	zajęty	ADJ;INDF;FEM;PL	
ocupate	zajęty	ocupat	zająć	ADJ;INDF;FEM;PL	
fizica	fizyki	fizică	fizyka	N;DEF;FEM;SG	
fizica	fizyka	fizică	fizyk	N;DEF;FEM;SG	
comandat	dowodził	comanda	dowodzić	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
cooperare	współpracę	cooperare	współpraca	N;INDF;FEM;SG	N;ACC;FEM;SG
cooperare	współpracy	cooperare	współpraca	N;INDF;FEM;SG	
cooperare	współpraca	cooperare	współpracać	N;INDF;FEM;SG	N;NOM;FEM;SG
tunisia	tunezja	tunisie	tunezja	PROPN	
trimise	wysłany	trimite	wysłać	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
trimise	wysłane	trimite	wysłać	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
trimise	wysłano	trimite	wysłać	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
mountain	górski	mountain	górski	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
mountain	mountain	mountain	mountain	N;INDF;MASC;SG	
mountain	góra	mountain	góra	N;INDF;MASC;SG	
mountain	góry	mountain	góra	N;INDF;MASC;SG	N;NOM;FEM;PL
zilnic	dzienna	zilnic	dzienny	ADV	ADJ;NOM;FEM;SG
zilnic	daily	zilnic	daily	ADV	
zilnic	codzienne	zilnic	codzienny	ADV	ADJ;NOM;NEUT;SG
altarul	ołtarz	altar	ołtarz	N;DEF;MASC;SG	N;NOM;MASC;SG
altarul	ołtarzu	altar	ołtarz	N;DEF;MASC;SG	N;INS;MASC;SG
altarul	ołtarza	altar	ołtarz	N;DEF;MASC;SG	N;GEN;MASC;SG
altarul	sanktuarium	altar	sanktuarium	N;DEF;MASC;SG	N;ACC;NEUT;SG
rezolvarea	rozwiązywanie	rezolvare	rozwiązywać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
aux	aux	aux	aux	N;INDF;MASC;SG	
constituție	konstytucji	constituție	konstytucja	N;INDF;FEM;SG	N;GEN;FEM;SG
constituție	konstytucja	constituție	konstytucja	N;INDF;FEM;SG	N;NOM;FEM;SG
constituție	konstytucję	constituție	konstytucja	N;INDF;FEM;SG	N;ACC;FEM;SG
decat	niz	decat	niz		V;IPFV;SG;NFIN;ACT
decat	niż	decat	niż		ADV
gotha	gotha	gothă	gothać	PROPN	
efort	wysiłki	efort	wysiłek	N;INDF;MASC;SG	N;NOM;MASC;PL
criteriile	kryterium	criteriu	kryterium	N;DEF;FEM;PL	N;NOM;NEUT;SG
criteriile	kryteria	criteriu	kryterium	N;DEF;FEM;PL	N;NOM;NEUT;PL
catherine	katarzyna	catherină	katarzyno	PROPN	N;NOM;FEM;SG
juniori	juniors	junior	juniors	N;INDF;MASC;PL	PROPN;NOM;MASC;SG
juniori	junior	junior	junior	N;INDF;MASC;PL	
turcilor	turków	turcă	turek	N;DEF;MASC;PL	N;ACC;MASC;PL
turcilor	turcy	turcă	turca	N;DEF;MASC;PL	N;NOM;MASC;PL
churchill	churchill	churchill	churchill	PROPN	PROPN;NOM;MASC;SG
dând	dawanie	da	dawan	V;V.MSDR	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
uciderea	zabijanie	ucidere	zabijać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
uciderea	zabójstwo	ucidere	zabójstwo	N;DEF;FEM;SG	N;NOM;NEUT;SG
uciderea	zabicie	ucidere	zabity	N;DEF;FEM;SG	V;PFV;IND;PST;FIN;ACT
acordată	udzielone	acordat	udzielić	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
acordată	przyznana	acordat	przyznać	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
acordată	przyznane	acordat	przyznać	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
acordată	przyznany	acordat	przyznać	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
acordată	przyznano	acordat	przyznać	ADJ;INDF;FEM;SG	V;PFV;IND;0;PST;FIN;ACT
exploatarea	eksploatacji	exploatare	eksploatacja	N;DEF;FEM;SG	N;GEN;FEM;SG
exploatarea	wykorzystywanie	exploatare	wykorzystywać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
exploatarea	eksploatacja	exploatare	eksploatacja	N;DEF;FEM;SG	N;NOM;FEM;SG
exploatarea	eksploatację	exploatare	eksploatacja	N;DEF;FEM;SG	N;ACC;FEM;SG
silviu	silviu	silviu	silviej	PROPN	V;IPFV;IND;SG;2;PRS;FIN;ACT
antoine	antoni	antoină	antoni	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
antoine	antoine	antoină	antoiny	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
academy	academy	academy	academ	N;INDF;MASC;SG	
animalele	zwierząt	animal	zwierzę	N;DEF;FEM;PL	N;GEN;NEUT;PL
animalele	zwierzęta	animal	zwierzę	N;DEF;FEM;PL	N;NOM;NEUT;PL
olandeză	dutch	olandez	dutch	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG
olandeză	holenderskie	olandez	holenderski	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
olandeză	holenderski	olandez	holenderski	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
drôme	drôme	dr	drama	N;INDF;FEM;SG	
instituțiile	instytucji	instituție	instytucja	N;DEF;FEM;PL	N;GEN;FEM;SG
instituțiile	instytucje	instituție	instytucja	N;DEF;FEM;PL	N;NOM;FEM;PL
echipamente	wyposażenie	echipament	wyposażenie	N;INDF;FEM;PL	N;NOM;NEUT;SG
echipamente	sprzęt	echipament	sprzęt	N;INDF;FEM;PL	N;ACC;MASC;SG
succesorul	następcą	succesor	następca	N;DEF;MASC;SG	N;INS;MASC;SG
succesorul	następcę	succesor	następca	N;DEF;MASC;SG	N;ACC;MASC;SG
succesorul	następca	succesor	następca	N;DEF;MASC;SG	N;NOM;MASC;SG
succesorul	następcy	succesor	następca	N;DEF;MASC;SG	N;NOM;MASC;SG
identificarea	identyfikacja	identificare	identyfikacja	N;DEF;FEM;SG	N;NOM;FEM;SG
identificarea	identyfikacji	identificare	identyfikacja	N;DEF;FEM;SG	N;GEN;FEM;SG
scufundare	nurkowanie	scufundare	nurkować	N;INDF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
scufundare	zanurzenie	scufundare	zanurzenie	N;INDF;FEM;SG	N;NOM;NEUT;SG
scufundare	nurkować	scufundare	nurkować	N;INDF;FEM;SG	V;PFV;NFIN;ACT
scufundare	nurkowanie	scufundare	nurkować	N;INDF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
vineri	piątek	vineri	piątek		N;NOM;MASC;SG
mixtă	zmieszane	mixt	zmieszać	ADJ;INDF;FEM;SG	
mixtă	mieszane	mixt	mieszany	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
mixtă	mieszana	mixt	mieszać	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
mixtă	mieszany	mixt	mieszany	ADJ;INDF;FEM;SG	
mixtă	mieszanej	mixt	mieszany	ADJ;INDF;FEM;SG	ADJ;GEN;FEM;SG
inginerie	maszynownia	inginerie	maszynownia	N;INDF;FEM;SG	N;NOM;FEM;SG
inginerie	inżynieria	inginerie	inżynierie	N;INDF;FEM;SG	N;NOM;FEM;SG
inginerie	inżynierii	inginerie	inżynieria	N;INDF;FEM;SG	
picioarele	stóp	picior	stóp	N;DEF;FEM;PL	
picioarele	stopy	picior	stopa	N;DEF;FEM;PL	
picioarele	nogi	picior	noga	N;DEF;FEM;PL	N;NOM;FEM;PL
picioarele	nóżki	picior	nóżka	N;DEF;FEM;PL	
picioarele	nóg	picior	noga	N;DEF;FEM;PL	
wayne	wayne	waynă	wayny	PROPN	PROPN;NOM;MASC;SG
wayne	łukasz	waynă	łukasz	PROPN	V;IPFV;IND;SG;2;PRS;FIN;ACT
cross	cross	cross	cross	N;INDF;MASC;SG	
înregistrează	rejestru	înregistra	rejester	V;IND;3;PRS;FIN	N;GEN;MASC;SG
înregistrează	rejestr	înregistra	rejestr	V;IND;3;PRS;FIN	N;NOM;MASC;SG
înregistrează	rekord	înregistra	rekord	V;IND;3;PRS;FIN	N;NOM;MASC;SG
înregistrează	zapis	înregistra	zapis	V;IND;3;PRS;FIN	N;NOM;MASC;SG
înregistrează	płyta	înregistra	płyta	V;IND;3;PRS;FIN	N;NOM;FEM;SG
suficiente	wystarczające	suficient	wystarczający	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
suficiente	wystarczająca	suficient	wystarczający	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
suficiente	wystarczający	suficient	wystarczający	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
colonii	kolonii	colonie	kolonia	N;INDF;FEM;PL	
colonii	kolonie	colonie	kolonie	N;INDF;FEM;PL	N;NOM;FEM;SG
restaurare	przywrócić	restaurare	przywrócić	N;INDF;FEM;SG	V;PFV;NFIN;ACT
restaurare	przywrócenie	restaurare	przywrócenie	N;INDF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
restaurare	przywrócenie	restaurare	przywrócenie	N;INDF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
restaurare	odbudowa	restaurare	odbudowy	N;INDF;FEM;SG	
restaurare	odtworzenie	restaurare	odtworzyć	N;INDF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
restaurare	przywrócenia	restaurare	przywrócić	N;INDF;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
reprezentarea	reprezentacja	reprezentare	reprezentacja	N;DEF;FEM;SG	N;NOM;FEM;SG
reprezentarea	przedstawicielstwa	reprezentare	przedstawicielstwo	N;DEF;FEM;SG	N;NOM;NEUT;SG
reprezentarea	reprezentacji	reprezentare	reprezentacja	N;DEF;FEM;SG	N;DAT;FEM;SG
reprezentarea	przedstawicielstwo	reprezentare	przedstawicielstwo	N;DEF;FEM;SG	N;NOM;NEUT;SG
tren	pociągi	tren	pociąg	N;INDF;MASC;SG	N;NOM;MASC;PL
sous	sous	sous	sous	N;INDF;MASC;SG	
alimente	żywności	aliment	żywność	N;INDF;FEM;PL	N;GEN;FEM;SG
alimente	pokarm	aliment	pokarm	N;INDF;FEM;PL	N;NOM;MASC;SG
alimente	żywność	aliment	żywność	N;INDF;FEM;PL	N;NOM;FEM;SG
alimente	jedzenie	aliment	jedzenie	N;INDF;FEM;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
alimente	żywności	aliment	żywność	N;INDF;FEM;PL	N;GEN;FEM;SG
alimente	żywność	aliment	żywność	N;INDF;FEM;PL	N;NOM;FEM;SG
acordate	udzielone	acordat	udzielić	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
acordate	przyznana	acordat	przyznać	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
acordate	przyznane	acordat	przyznać	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
acordate	przyznany	acordat	przyznać	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
acordate	przyznano	acordat	przyznać	ADJ;INDF;FEM;PL	V;PFV;IND;0;PST;FIN;ACT
ceară	woski	cere	wosek	V;SBJV;3;PRS;FIN	N;NOM;MASC;PL
ceară	wosk	cere	wosk	V;SBJV;3;PRS;FIN	N;NOM;MASC;SG
clima	klimat	climă	klimat	N;DEF;FEM;SG	N;NOM;MASC;SG
dej	dej	dej	dać	PROPN	
diplomă	dyplomy	diplomă	dyplóm	N;INDF;FEM;SG	N;NOM;MASC;PL
diplomă	dyplom	diplomă	dyplom	N;INDF;FEM;SG	N;NOM;MASC;SG
diplomă	stopień	diplomă	stopień	N;INDF;FEM;SG	N;NOM;MASC;SG
acidul	kwasy	acid	kwas	N;DEF;MASC;SG	N;NOM;MASC;PL
acidul	kwas	acid	kwas	N;DEF;MASC;SG	N;NOM;MASC;SG
străzi	ulic	stradă	ulica	N;INDF;FEM;PL	
