evans	evans	evans	evans		PROPN;NOM;MASC;SG
közvetett	indirekte	közvetett	indirekt	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;NOM;PL
közvetett	indirekter	közvetett	indirekt	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
közvetett	indirekten	közvetett	indirekt	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
közvetett	indizien	közvetett	indizien	V;INDF;IND;SG;3;PST;FIN;ACT	N;NOM;SG
elme	verstand	elem	verstehen	N;NOM;SG	
elme	mind	elem	mind	N;NOM;SG	
elme	geist	elem	geisen	N;NOM;SG	
sugárzott	abgestrahlte	sugárzott	abgestrahlt	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;NOM;SG
büszke	stolzer	büszke	stolz		ADJ
büszke	stolz	büszke	stolz		ADJ
büszke	stolzen	büszke	stolzen		ADJ
mia	mia	mia	mia		PROPN;NOM;SG
orleans	orleans	orleans	orleans	N;NOM;SG	PROPN;NOM;NEUT;SG
orleans	orléans	orleans	orléans	N;NOM;SG	PROPN;NOM;MASC;SG
dinoszaurusz	dinosaurier	dinoszaurusz	dinosaurier	N;NOM;SG	
xxx	xxx	xxx	xxx	N;NOM;SG	
kambodzsa	kambodscha	kambodzs	kambodscha		PROPN;NOM;SG
yonne	yonne	yonne	yonne	PROPN;NOM;SG	PROPN;NOM;SG
bristol	bristol	bristol	bristol		PROPN
gyümölcsök	obst	gyümölcs	obst	N;NOM;PL	
gyümölcsök	früchte	gyümölcs	früchen	N;NOM;PL	
gyümölcsök	fruchtsaft	gyümölcs	fruchtsaft	N;NOM;PL	PROPN
gyümölcsök	früchten	gyümölcs	früchten	N;NOM;PL	V;NFIN
gyümölcsök	frucht	gyümölcs	fruchen	N;NOM;PL	PROPN
gyümölcsök	obst	gyümölcs	obst	N;NOM;PL	
gyümölcsök	früchte	gyümölcs	früchen	N;NOM;PL	
gyümölcsök	früchten	gyümölcs	früchten	N;NOM;PL	V;NFIN
gyümölcsök	frucht	gyümölcs	fruchen	N;NOM;PL	PROPN
gyárban	werk	gyár	werk	N;IN+ESS;SG	N;NOM;NEUT;SG
gyárban	fabrik	gyár	fabrik	N;IN+ESS;SG	
bretagne	bretagne	bretag	bretagne		PROPN;NOM;FEM;SG
moss	moss	moss	miesen		PROPN;NOM;MASC;SG
énekelni	sing	énekel	sein	V;NFIN;ACT	
énekelni	gesang	énekel	gesingen	V;NFIN;ACT	ADJ
anders	anders	anders	anders	PROPN;NOM;SG	ADV
téglalap	rechteckig	téglalap	rechteckig		ADJ
téglalap	rechteckigen	téglalap	rechteckig		ADJ
téglalap	rechteckig	téglalap	rechteckig		ADJ
téglalap	rechteckige	téglalap	rechteckig		ADJ;NOM;FEM;PL
szigetcsoport	archipel	szigetcsoport	archipel	N;NOM;SG	
szigetcsoport	archipels	szigetcsoport	archipels	N;NOM;SG	PROPN
líra	lira	líra	lira	N;NOM;SG	PROPN
líra	lire	líra	lire	N;NOM;SG	PROPN;NOM;SG
líra	lire	líra	lire	N;NOM;SG	PROPN;NOM;SG
feleségek	hausfrauen	fel+eség	hausfrauen	N;NOM;PL	V;NFIN
feleségek	frauen	fel+eség	frau	N;NOM;PL	V;NFIN
feleségek	weiber	fel+eség	weiber	N;NOM;PL	
böngésző	browsern	böngésző	browsern	N;NOM;SG	N;PL
böngésző	browser	böngésző	brows	N;NOM;SG	ADJ
olvasott	read	olvasot	read	V;INDF;IND;SG;3;PST;FIN;ACT	PROPN;SG
olvasott	lies	olvasot	lesen	V;INDF;IND;SG;3;PST;FIN;ACT	
olvasott	lese	olvasot	lese	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
bolton	bolton	bolton	bolton		PROPN
milton	milton	milton	milton		PROPN
napokon	tage	nap	tagen	N;ON+ESS;PL	N;NOM;MASC;PL
napokon	tagen	nap	tagen	N;ON+ESS;PL	ADJ
nagyok	großen	nagy	groß	N;NOM;PL	ADJ;PL
nagyok	große	nagy	groß	N;NOM;PL	ADJ;NOM;FEM;PL
nagyok	groß	nagy	groß	N;NOM;PL	ADJ
nagyok	großer	nagy	groß	N;NOM;PL	ADJ
nagyok	big	nagy	bigen	N;NOM;PL	
nagyok	großen	nagy	groß	N;NOM;PL	ADJ;PL
nagyok	große	nagy	groß	N;NOM;PL	ADJ;NOM;FEM;PL
nagyok	groß	nagy	groß	N;NOM;PL	ADJ
nagyok	großes	nagy	groß	N;NOM;PL	ADJ;NOM;NEUT;SG
zimbabwe	tansania	zimbabwe	tansania		PROPN;NOM;MASC;SG
csupasz	bloßen	csupasz	bloß		ADJ
csupasz	nackten	csupasz	nackt		V;IND;PL;3;PST;FIN
garcia	garcia	garcia	garcia		PROPN;NOM;SG
garcia	garcía	garcia	garcía		PROPN;NOM;MASC;SG
repül	fly	repül	fly	V;INDF;IND;SG;3;PRS;FIN;ACT	PROPN;NOM;SG
repül	fliege	repül	fliegen	V;INDF;IND;SG;3;PRS;FIN;ACT	
repül	fliegende	repül	fliegend	V;INDF;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;FEM;PL
sullivan	sullivan	sullivan	sullivan		PROPN;SG
airways	atemwege	airways	atemweg	N;NOM;SG	
airways	airways	airways	airways	N;NOM;SG	PROPN;NOM;MASC;SG
érzelmek	emotion	érzelem	emotion	N;NOM;PL	PROPN
érzelmek	gefühl	érzelem	Gefühl	N;NOM;PL	N;NOM;NEUT;SG
érzelmek	gefühle	érzelem	gefühlen	N;NOM;PL	ADJ
érzelmek	emotionen	érzelem	emotion	N;NOM;PL	V;NFIN
érzelmek	emotion	érzelem	emotion	N;NOM;PL	PROPN
érzelmek	gefühlen	érzelem	fühlen	N;NOM;PL	V;V.PTCP
érzelmek	gefühle	érzelem	gefühlen	N;NOM;PL	ADJ
érzelmek	emotionen	érzelem	emotion	N;NOM;PL	V;NFIN
érzelmek	gefühle	érzelem	gefühlen	N;NOM;PL	ADJ
érzelmek	gefühlen	érzelem	fühlen	N;NOM;PL	V;V.PTCP
galaxy	galaxis	galaxy	galaxis		PROPN;NOM;SG
galaxy	galaxy	galaxy	galaxy		PROPN;NOM;SG
galaxy	milchstraße	galaxy	milchstraße		N;NOM;FEM;SG
jung	jung	jung	jung		ADJ
dallam	melody	dallam	melody	N;NOM;SG	PROPN;SG
dallam	melodien	dallam	melodien	N;NOM;SG	
dallam	melodie	dallam	melodie	N;NOM;SG	
dallam	einschalten	dallam	einschalten	N;NOM;SG	V;NFIN
dallam	melodie	dallam	melodie	N;NOM;SG	
helyzetű	benachteiligte	helyzetű	benachteiligt	ADJ;NOM;SG	V;IND;SG;3;PST;FIN
helyzetű	benachteiligung	helyzetű	benachteiligung	ADJ;NOM;SG	N;NOM;FEM;SG
helyzetű	benachteiligten	helyzetű	benachteiligen	ADJ;NOM;SG	V;IND;PL;3;PST;FIN
kívánok	wünsche	kíván	wünschen	V;INDF;IND;SG;1;PRS;FIN;ACT	;SG
sandra	sandra	sand	sandra		PROPN;NOM;SG
sebész	chirurg	sebész	chirurg	N;NOM;SG	
sebész	chirurgen	sebész	chirurg	N;NOM;SG	
sebész	chirurgen	sebész	chirurg	N;NOM;SG	
folyami	river	folyami	river	N;NOM;SG	PROPN;NOM;SG
folyami	flusses	folyami	fluß	N;NOM;SG	ADV
folyami	fluß	folyami	flaß	N;NOM;SG	
nyilatkozat	impressum	nyilatkozat	impressum	N;NOM;SG	
nyilatkozat	anweisung	nyilatkozat	anweisung	N;NOM;SG	
nyilatkozat	aussage	nyilatkozat	aussagen	N;NOM;SG	
nyilatkozat	deklaration	nyilatkozat	deklaration	N;NOM;SG	ADJ
málna	himbeeren	mál	himbeeren	N;NOM;SG	V;NFIN
málna	himbeeren	mál	himbeeren	N;NOM;SG	V;NFIN
málna	himbeere	mál	hembenr	N;NOM;SG	
algériai	algerischen	algériai	algerisch	ADJ;NOM;SG	ADJ;NOM;MASC;PL
algériai	algerien	algériai	algerien	ADJ;NOM;SG	
algériai	algerische	algériai	algerisch	ADJ;NOM;SG	ADJ;NOM;FEM;PL
övé	ihres	övé	ihr	V;DEF;IND;SG;3;PRS;FIN;ACT	DET;GEN;MASC;SG
regina	regina	regina	Regina		PROPN;NOM;FEM;SG
simone	simone	simone	simone		PROPN;NOM;FEM;SG
richards	richards	richards	richards		PROPN;NOM;SG
koronázás	krönung	koronázás	krönung	N;NOM;SG	ADJ
pozíciók	standpunkte	pozíció	standpunkt	N;NOM;PL	V;IND;PL;3;PST;FIN
pozíciók	positionen	pozíció	position	N;NOM;PL	V;NFIN
órák	öffnungszeiten	óra	öffnungszeit	N;NOM;PL	V;NFIN
órák	stunden	óra	stehen	N;NOM;PL	V;NFIN
órák	arbeitszeit	óra	arbeitszeit	N;NOM;PL	
órák	betriebszeiten	óra	betriebszeiten	N;NOM;PL	V;NFIN
órák	armbanduhr	óra	armbanduhr	N;NOM;PL	PROPN
tár	clip	tár	clip	N;NOM;SG	
tár	magazin	tár	magazin	N;NOM;SG	ADJ
tár	zeitschriften	tár	zeitschreifen	N;NOM;SG	V;NFIN
tár	zeitschrift	tár	zeitschrefen	N;NOM;SG	ADJ
tár	heft	tár	hefen	N;NOM;SG	
marion	marion	marion	marion		PROPN;NOM;SG
taxon	taxon	taxon	taxon	N;NOM;SG	PROPN
tizennyolc	achtzehn	tizennyolc	achtzehn		NUM
lev	lew	lev	lew		PROPN;NOM;MASC;SG
christina	kathrin	christina	kathrin		PROPN;NOM;FEM;SG
christina	christina	christina	christina		PROPN;NOM;FEM;SG
helmut	helmut	helmut	helmut		PROPN;NOM;MASC;SG
említ	erwähnte	említ	erwähnen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
említ	erwähnung	említ	Erwähnung	V;DEF;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG
nathan	nathan	nat	nathan		PROPN;NOM;SG
nero	nero	nero	nero		PROPN;NOM;SG
szabadalmi	patent	szabadalmi	patent	N;NOM;SG	PROPN
szabadalmi	patentieren	szabadalmi	patentieren	N;NOM;SG	V;NFIN
szabadalmi	patentrecht	szabadalmi	patentrecht	N;NOM;SG	ADJ
szabadalmi	patente	szabadalmi	patent	N;NOM;SG	N;NOM;FEM;PL
fenntartott	reservierten	fenntartott	reserviert	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
fenntartott	reservierte	fenntartott	reserviert	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;SG
fenntartott	reserviert	fenntartott	reservieren	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;V.PTCP
museo	museo	museo	museo		PROPN;SG
toledo	toledo	toledo	toledo		PROPN;NOM;SG
petri	petri	petri	petri		PROPN;NOM;MASC;SG
operatív	operationelle	operatív	operationell	ADJ;NOM;SG	ADJ;NOM;FEM;PL
operatív	operative	operatív	operativ	ADJ;NOM;SG	ADJ;NOM;FEM;PL
tévedés	fehler	tévedés	fehler	N;NOM;SG	ADJ
tévedés	irrtum	tévedés	irrtum	N;NOM;SG	ADJ
tévedés	verwechselt	tévedés	verwechseln	N;NOM;SG	V;V.PTCP
tévedés	fehler	tévedés	fehler	N;NOM;SG	ADJ
tévedés	fehlermeldung	tévedés	fehlermeldung	N;NOM;SG	ADJ
tévedés	fehlermeldungen	tévedés	fehlermeldungen	N;NOM;SG	V
tévedés	irrtum	tévedés	irrtum	N;NOM;SG	ADJ
claudia	claudia	claudia	claudia	N;NOM;SG	PROPN;NOM;SG
ágak	niederlassungen	ág	niederlassingen	N;NOM;PL	V;NFIN
ágak	zweigniederlassungen	ág	zweigniederlassungen	N;NOM;PL	V;NFIN
ágak	zweigstellen	ág	zweigstellen	N;NOM;PL	ADJ
ágak	filialen	ág	filialen	N;NOM;PL	ADJ;PL
ágak	zweige	ág	zweig	N;NOM;PL	
gard	gard	gard	gard	PROPN;NOM;SG	PROPN
klubok	clubs	klub	club	N;NOM;PL	
klubok	vereine	klub	verein	N;NOM;PL	
klubok	klubs	klub	klubsen	N;NOM;PL	ADV
braun	braun	braun	braun		ADJ
aude	aude	aude	aude		PROPN;SG
övezet	gebiet	övezet	gebieten	N;NOM;SG	ADJ
övezet	zonen	övezet	zon	N;NOM;SG	N;NOM;PL
övezet	zone	övezet	zon	N;NOM;SG	
megmenteni	save	megment	save	V;NFIN;ACT	PROPN
megmenteni	ersparnis	megment	ersparnis	V;NFIN;ACT	ADJ
megmenteni	einsparung	megment	einsparung	V;NFIN;ACT	N;FEM;SG
kivételek	ausnahmen	kivétel	ausnehmen	N;NOM;PL	V;NFIN
kivételek	ausnahme	kivétel	ausnehmen	N;NOM;PL	
kivételek	ausnahmeregelung	kivétel	ausnahmeregelung	N;NOM;PL	ADJ;NOM;SG
kivételek	ausnahme	kivétel	ausnehmen	N;NOM;PL	
kivételek	freistellung	kivétel	Freistellung	N;NOM;PL	ADJ;SG
kivételek	befreiungen	kivétel	befreiungen	N;NOM;PL	V;NFIN
kivételek	ausnahmen	kivétel	ausnehmen	N;NOM;PL	V;NFIN
rajongó	fächer	rajongó	fach		ADJ
rajongó	ventilatoren	rajongó	ventilator		N;NOM;PL
hozzáférhető	zugängliche	hozzáférhető	zugänglich	ADJ;NOM;SG	ADJ;NOM;FEM;PL
hozzáférhető	zugänglichen	hozzáférhető	zugänglich	ADJ;NOM;SG	V;NFIN
válaszokat	antworten	válasz	antworten	N;ACC;PL	V;NFIN
válaszokat	reaktionen	válasz	reaktion	N;ACC;PL	V;NFIN
válaszokat	antworten	válasz	antworten	N;ACC;PL	V;NFIN
válaszokat	antwort	válasz	antworen	N;ACC;PL	
fogyasztása	verbrauch	fogyasztás	verbrauchen	N;NOM;SG	ADJ
fogyasztása	verbrauchs	fogyasztás	verbrauchs	N;NOM;SG	
értékelés	bewertung	értékelés	bewertung	N;NOM;SG	ADJ
értékelés	beurteilung	értékelés	beurteilung	N;NOM;SG	ADJ;NOM;FEM;SG
értékelés	bewertung	értékelés	bewertung	N;NOM;SG	ADJ
értékelés	assessment	értékelés	assessment	N;NOM;SG	PROPN
értékelés	beurteilung	értékelés	beurteilung	N;NOM;SG	ADJ;NOM;FEM;SG
értékelés	bewertung	értékelés	bewertung	N;NOM;SG	ADJ
jeleket	signale	jelek	signal	N;ACC;PL	ADJ;NOM;FEM;PL
küldeni	schick	küld	schick	V;NFIN;ACT	ADJ
iskolákban	schule	iskola	schule	N;IN+ESS;PL	N;NOM;FEM;SG
iskolákban	schulen	iskola	schallen	N;IN+ESS;PL	V;NFIN
iskolákban	schulwesen	iskola	schulwesen	N;IN+ESS;PL	ADJ
államférfi	staatsmann	államférfi	staatsmann	N;NOM;SG	PROPN
állatkert	tiergarten	állatker	tiergarten	N;NOM;SG	PROPN;SG
állatkert	zoo	állatker	zoo	N;NOM;SG	PROPN;NOM;SG
csökkenteni	reduzierung	csökkent	Reduzierung	V;NFIN;ACT	N;NOM;FEM;SG
günther	günter	günther	günt		PROPN;NOM;MASC;SG
günther	günther	günther	günther		PROPN;NOM;MASC;SG
chase	chase	chase	chase		PROPN;NOM;SG
szenegál	senegal	szenegál	senegal		PROPN;NOM;SG
metropolitan	metropolen	metropolitan	Metropole		ADJ
metropolitan	metropolregion	metropolitan	metropolregion		ADJ
metropolitan	metropolitan	metropolitan	metropolitan		PROPN
időbeli	zeitliche	időbeli	zeitlich	ADJ;NOM;SG	ADJ;NOM;FEM;PL
díszlet	kulisse	díszlet	kulisse	N;NOM;SG	ADJ
díszlet	landschaft	díszlet	landschaft	N;NOM;SG	
díszlet	landschaften	díszlet	landschaft	N;NOM;SG	ADJ
díszlet	sätze	díszlet	satzen	N;NOM;SG	
díszlet	sets	díszlet	sets	N;NOM;SG	
díszlet	zusammenstellungen	díszlet	zusammenstellingen	N;NOM;SG	N;NOM;FEM;PL
díszlet	setzt	díszlet	setzen	N;NOM;SG	V;IND;SG;3;PRS;FIN
duke	herzog	duke	herziehen		PROPN;NOM;MASC;SG
duke	großherzog	duke	großherzig		PROPN;SG
duke	duke	duke	duke		PROPN;NOM;MASC;SG
ellátás	zubehör	ellátás	zubehör	N;NOM;SG	
ellátás	lieferungen	ellátás	lieferung	N;NOM;SG	V;NFIN
ellátás	vorrat	ellátás	vorreten	N;NOM;SG	PROPN
ellátás	lieferung	ellátás	lieferung	N;NOM;SG	ADJ
gedeon	gideon	gedeon	gideon		PROPN;NOM;MASC;SG
ruhát	bekleidung	ruha	bekleidung	N;ACC;SG	
ruhát	kleidung	ruha	kleidung	N;ACC;SG	N;NOM;FEM;SG
ruhát	klamotten	ruha	klamott	N;ACC;SG	V;NFIN
ruhát	kleider	ruha	kleider	N;ACC;SG	ADJ
rákos	krebserkrankungen	rákos	krebserkrankung		N;NOM;FEM;PL
far	far	far	far		PROPN
far	weit	far	weit		ADJ
alabama	alabama	alabam	alabama		PROPN;NOM;NEUT;SG
majom	affen	majom	affen	N;NOM;SG	
majom	affe	majom	affen	N;NOM;SG	
majom	monkey	majom	monkey	N;NOM;SG	PROPN;NOM;SG
majom	affen	majom	affen	N;NOM;SG	
majom	affe	majom	affen	N;NOM;SG	
kasztília	kastilien	kasztília	kastil	N;NOM;SG	PROPN;NOM;SG
kasztília	castilla	kasztília	castilla	N;NOM;SG	PROPN
teatro	teatro	teatro	teatro		PROPN;SG
merész	frech	merész	frech		ADJ
merész	mutige	merész	mutig		ADJ;NOM;FEM;PL
merész	gewagt	merész	wagen		V;V.PTCP
josh	josh	josh	josh		PROPN;NOM;MASC;SG
jezsuiták	jesuiten	jezsui	jesuit	N;NOM;PL	
dohány	tabakanbau	dohány	tabakanbau		ADJ
dohány	tabakwaren	dohány	tabakwaren		V;NFIN
nbc	nbc	nbc	nbc	N;NOM;SG	PROPN;NOM;MASC;SG
lemondását	kündigung	lemondás	kündigung	N;ACC;SG	ADJ
lemondását	ausscheiden	lemondás	ausscheiden	N;ACC;SG	V;NFIN
lemondását	rücktritt	lemondás	rücktreten	N;ACC;SG	V;IND;SG;3;PST;FIN
üstökös	komet	üstökös	komen	N;NOM;SG	PROPN
üstökös	kometen	üstökös	komen	N;NOM;SG	V;FIN
univerzális	universell	univerzális	universell		ADJ
univerzális	universellen	univerzális	universellen		ADJ
univerzális	universal	univerzális	universal		ADJ
univerzális	allgemein	univerzális	allgemein		ADJ
univerzális	universalität	univerzális	universalität		ADJ
platina	platinum	platina	platinum		PROPN
powell	powell	powell	powell		PROPN
teher	bürde	teher	bürden	N;NOM;SG	
teher	belastung	teher	belastung	N;NOM;SG	ADJ
teher	last	teher	last	N;NOM;SG	
teher	lasten	teher	lasten	N;NOM;SG	V;NFIN
fegyverzet	bewaffnung	fegyverzet	bewaffnung	N;NOM;SG	
fegyverzet	bewaffnung	fegyverzet	bewaffnung	N;NOM;SG	
fegyverzet	waffen	fegyverzet	waffen	N;NOM;SG	
nyitó	öffnungszeiten	nyitó	öffnungszeit		V;NFIN
nyitó	öffnung	nyitó	öffnung		ADJ;SG
nyitó	eröffnung	nyitó	Eröffnung		
nyitó	öffnen	nyitó	öffnen		V;NFIN
szerencse	glück	szerencse	glück		N;NOM;SG
szerencse	fortune	szerencse	fortun		PROPN;NOM;SG
szerencse	reichtum	szerencse	reichtum		ADJ
szerencse	glücklich	szerencse	glücklich		ADJ
szerencse	glücklichen	szerencse	glücklich		ADJ
szerencse	glück	szerencse	glück		N;NOM;SG
szerencse	lucky	szerencse	lucky		PROPN
szerencse	glück	szerencse	glück		N;NOM;SG
termékeket	produkten	termék	produkt	N;ACC;PL	V;IND;PL;3;FIN
termékeket	produkte	termék	produkt	N;ACC;PL	N;NOM;NEUT;PL
termékeket	erzeugnisse	termék	erzeugnis	N;ACC;PL	N;NOM;PL
sokoldalú	vielseitige	sokoldalú	vielseitig	ADJ;NOM;SG	ADJ;NOM;FEM;PL
szalag	band	szalag	binden	N;NOM;SG	
szalag	tape	szalag	tape	N;NOM;SG	
szalag	klebeband	szalag	klebeband	N;NOM;SG	ADJ
szalag	kassette	szalag	kassett	N;NOM;SG	ADJ;SG
szalag	band	szalag	binden	N;NOM;SG	
szalag	schleife	szalag	schleife	N;NOM;SG	ADJ;NOM
szalag	streifen	szalag	streifen	N;NOM;SG	V;NFIN
szalag	ausziehen	szalag	ausziehen	N;NOM;SG	V;NFIN
szalag	strip	szalag	strip	N;NOM;SG	PROPN
vágás	schnitt	vágás	schneiden	N;NOM;SG	ADJ
vágás	zerlegen	vágás	zerlegen	N;NOM;SG	V;NFIN
vágás	schneiden	vágás	schneiden	N;NOM;SG	V;NFIN
vágás	ausschneiden	vágás	ausschneiden	N;NOM;SG	V;NFIN
vágás	schnitt	vágás	schneiden	N;NOM;SG	ADJ
vágás	cut	vágás	cut	N;NOM;SG	PROPN
vágás	schneiden	vágás	schneiden	N;NOM;SG	V;NFIN
vágás	abschneiden	vágás	abschneiden	N;NOM;SG	V;NFIN
vágás	schnitt	vágás	schneiden	N;NOM;SG	ADJ
vágás	editieren	vágás	editieren	N;NOM;SG	V;NFIN
vágás	bearbeiten	vágás	bearbeiten	N;NOM;SG	V;NFIN
vágás	schlachten	vágás	schlachten	N;NOM;SG	V;NFIN
vágás	gemetzel	vágás	gemetzel	N;NOM;SG	ADJ
vágás	teilstücke	vágás	teilstücken	N;NOM;SG	ADJ;NOM
vágás	kürzungen	vágás	kürzung	N;NOM;SG	V;NFIN
felismerhető	erkennbare	felismerhető	erkennbar	ADJ;NOM;SG	ADJ;NOM;FEM;PL
testek	gremien	tesik	gremien	N;NOM;PL	ADJ
testek	körper	tesik	körp	N;NOM;PL	
testek	körperschaften	tesik	körperschaft	N;NOM;PL	ADJ
őrmester	sarge	őrmester	sargen	N;NOM;SG	
őrmester	feldwebel	őrmester	feldwebel	N;NOM;SG	ADJ
őrmester	wachtmeister	őrmester	wachtmeister	N;NOM;SG	ADJ
őrmester	sergeant	őrmester	sergeant	N;NOM;SG	PROPN
manhattan	manhattan	manhat	manhattan	V;INDF;POT;SG;3;PST;FIN;ACT	PROPN;NOM;SG
tisztviselő	verwaltungsrat	tisztviselő	verwaltungsrat	N;NOM;SG	ADJ
tisztviselő	administrator	tisztviselő	administrator	N;NOM;SG	PROPN
tisztviselő	verwalter	tisztviselő	verwalter	N;NOM;SG	
tisztviselő	administratoren	tisztviselő	administratoren	N;NOM;SG	N;NOM;PL
tisztviselő	beamter	tisztviselő	beamt	N;NOM;SG	ADJ
tisztviselő	offizielles	tisztviselő	offiziell	N;NOM;SG	ADJ;NOM;NEUT;SG
tisztviselő	offizielle	tisztviselő	offiziell	N;NOM;SG	ADJ;NOM;FEM;PL
tisztviselő	offizieller	tisztviselő	offiziell	N;NOM;SG	ADJ
tisztviselő	offiziellen	tisztviselő	offiziell	N;NOM;SG	ADJ
vancouver	vancouver	vancouver	vancouver	N;NOM;SG	PROPN;NOM;SG
állatorvos	tierarzt	állatorvos	tierarzt	N;NOM;SG	
állatorvos	berufsbildung	állatorvos	berufsbildung	N;NOM;SG	
állatorvos	tierärztliche	állatorvos	tierärztliche	N;NOM;SG	ADJ;NOM;FEM;PL
állatorvos	veterinär	állatorvos	veterinär	N;NOM;SG	PROPN
állatorvos	tierarzt	állatorvos	tierarzt	N;NOM;SG	
állatorvos	tierärzte	állatorvos	tierarzt	N;NOM;SG	V;IND;SG;3;PST;FIN
állatorvos	veterinärmedizin	állatorvos	veterinärmedizin	N;NOM;SG	
állatorvos	tierarzt	állatorvos	tierarzt	N;NOM;SG	
szabályozása	regulieren	szabályozás	regulieren	N;NOM;SG	V;NFIN
szabályozása	regulieren	szabályozás	regulieren	N;NOM;SG	V;NFIN
brüsszelben	brüssel	brüsszel	brüssel	N;IN+ESS;SG	PROPN;NOM;NEUT;SG
eugene	eugene	eug	eugen	PROPN;NOM;SG	
konstantinápoly	konstantinopel	konstantinápoly	konstantinopel	N;NOM;SG	PROPN;NOM;MASC;SG
prof	prof	prof	prof	N;NOM;SG	
fogadó	gastgeber	fogadó	gastgeber		ADJ
fogadó	host	fogadó	hosen		
fogadó	gastgeberin	fogadó	gastgeberin		ADJ
fogadó	inn	fogadó	inn		PROPN
fogadó	gasthof	fogadó	gasthof		PROPN
fogadó	gasthaus	fogadó	gasthaus		PROPN
fogadó	gaststätte	fogadó	gaststätte		;SG
fogadó	empfängers	fogadó	empfängers		
fogadó	empfänger	fogadó	empfänger		ADJ
fogadó	receiver	fogadó	receiv		ADJ
apostolok	gesandten	apostol	gesandt	N;NOM;PL	ADJ
apostolok	apostel	apostol	apostel	N;NOM;PL	
szándékos	vorsätzliche	szándékos	vorsätzlich		ADJ;NOM;FEM;PL
szándékos	absichtliche	szándékos	absichtlich		ADJ;NOM;FEM;PL
szándékos	absichtlich	szándékos	absichtlich		ADJ
szándékos	vorsätzlich	szándékos	vorsätzlich		ADJ
szándékos	absichtlich	szándékos	absichtlich		ADJ
szándékos	vorsätzlich	szándékos	vorsätzlich		ADJ
szándékos	vorsätzliche	szándékos	vorsätzlich		ADJ;NOM;FEM;PL
hívő	gläubiger	hívő	gläubig	N;NOM;SG	ADJ
hívő	gläubige	hívő	gläubig	N;NOM;SG	ADJ;NOM;FEM;PL
hívő	gläubig	hívő	gläubig	N;NOM;SG	ADJ
hívő	gläubigen	hívő	gläubig	N;NOM;SG	ADJ
kezdetleges	rudimentäre	kezdetleges	rudimentär		ADJ;NOM;PL
egyetemek	hochschule	egyetem	hochschule	N;NOM;PL	N;NOM;FEM;SG
abdul	abdul	azdul	abdul		PROPN;NOM;SG
abdul	abd	azdul	abd		PROPN;NOM;MASC;SG
app	applikation	app	applikation	N;NOM;SG	ADJ
app	app	app	app	N;NOM;SG	
íze	probieren	íze	probieren	N;NOM;SG	V;NFIN
íze	schmecken	íze	schmecken	N;NOM;SG	V;NFIN
íze	geschmack	íze	geschmack	N;NOM;SG	ADJ
íze	schmeckt	íze	schmecken	N;NOM;SG	V;IND;SG;3;PRS;FIN
íze	geschmack	íze	geschmack	N;NOM;SG	ADJ
túlélő	überlebenden	túlélő	überlebend	ADJ;NOM;SG	V;IND;PL;3;FIN
túlélő	überlebende	túlélő	überlebend	ADJ;NOM;SG	ADJ;NOM;FEM;PL
túlélő	hinterbliebene	túlélő	hinterblieben	ADJ;NOM;SG	ADJ;NOM;FEM;PL
túlélő	hinterbliebenen	túlélő	hinterblieben	ADJ;NOM;SG	ADJ;PL
túlélő	überleben	túlélő	überleben	ADJ;NOM;SG	V;NFIN
túlélő	überlebenden	túlélő	überlebend	ADJ;NOM;SG	V;IND;PL;3;FIN
túlélő	überlebt	túlélő	überleben	ADJ;NOM;SG	V;V.PTCP
túlélő	überlebenden	túlélő	überlebend	ADJ;NOM;SG	V;IND;PL;3;FIN
túlélő	überlebende	túlélő	überlebend	ADJ;NOM;SG	ADJ;NOM;FEM;PL
túlélő	hinterbliebene	túlélő	hinterblieben	ADJ;NOM;SG	ADJ;NOM;FEM;PL
graf	graf	graf	graf		PROPN;NOM;MASC;SG
tengerparton	meer	tengerpart	meer	N;ON+ESS;SG	ADJ
tengerparton	sandstrand	tengerpart	sandstrand	N;ON+ESS;SG	ADJ
tengerparton	strände	tengerpart	strand	N;ON+ESS;SG	N;NOM
tengerparton	strand	tengerpart	strand	N;ON+ESS;SG	ADJ
kristályos	crystal	kristályos	crystal	N;NOM;SG	PROPN
kristályos	kristalle	kristályos	kristall	N;NOM;SG	ADJ;NOM
kristályos	kristall	kristályos	kristall	N;NOM;SG	
kristályos	kristallines	kristályos	kristallin	N;NOM;SG	ADJ;NOM;NEUT;SG
xavier	xavier	xavier	xavier	PROPN;NOM;SG	PROPN;NOM;MASC;SG
xavier	xaver	xavier	xaver	PROPN;NOM;SG	PROPN;NOM;MASC;SG
csúnya	hässlichen	csúny	hässlich		ADJ
