kupfer	kobber	küpfen	kobber	ADJ	N;INDF;MASC+FEM;PL
indischer	indisk	indisch	indisk	ADJ	N;INDF;MASC+FEM;SG
indischer	indian	indisch	indian	ADJ	N;INDF;MASC+FEM;SG
universum	univers	universum	univers	ADV	N;INDF;NEUT;SG
universum	universet	universum	univers	ADV	N;DEF;NEUT;SG
gespräche	samtalerne	gespräch	samtale	ADJ	N;DEF;MASC+FEM;PL
gespräche	samtaler	gespräch	samtale	ADJ	N;INDF;MASC+FEM;PL
gespräche	interview	gespräch	interview	ADJ	N;INDF;NEUT;SG
gespräche	samtaler	gespräch	samtale	ADJ	N;INDF;MASC+FEM;PL
gespräche	interviews	gespräch	interviews	ADJ	N;INDF;NEUT;PL
gespräche	interviewer	gespräch	interviewe	ADJ	V;IND;PRS;FIN;ACT
gespräche	afhøringer	gespräch	afhøring	ADJ	N;INDF;MASC+FEM;PL
gespräche	drøftelserne	gespräch	drøftelse	ADJ	N;DEF;MASC+FEM;PL
gespräche	diskussioner	gespräch	diskussion	ADJ	N;INDF;MASC+FEM;PL
gespräche	drøftelser	gespräch	drøftelse	ADJ	N;INDF;MASC+FEM;PL
biathlon	biathlon	biathlon	biathlon	ADJ	
wärme	termisk	wärm	termisk		ADJ;INDF;SG
wärme	termiske	wärm	termisk		ADJ;PL
wärme	heat	wärm	heat		N;INDF;NEUT;SG
wärme	varme	wärm	varme		N;INDF;MASC+FEM;SG
wärme	varm	wärm	varm		ADJ;INDF;MASC+FEM;SG
wärme	varme	wärm	varme		N;INDF;MASC+FEM;SG
wärme	varmt	wärm	varm		ADJ;INDF;NEUT;SG
wärme	varmer	wärm	varm		V;IND;PRS;FIN;ACT
wärme	opvarmning	wärm	opvarmning		N;INDF;MASC+FEM;SG
kommerzielle	kommerciel	kommerziell	kommerciel	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
kommerzielle	kommercielt	kommerziell	kommercielt	ADJ;NOM;FEM;PL	ADV
korrigieren	korrektion	korrigieren	korrektion	V;NFIN	N;INDF;MASC+FEM;SG
korrigieren	rettelse	korrigieren	rettelse	V;NFIN	N;INDF;MASC+FEM;SG
korrigieren	berigtigelse	korrigieren	berigtigelse	V;NFIN	N;INDF;MASC+FEM;SG
korrigieren	fix	korrigieren	fix	V;NFIN	N;INDF;NEUT;SG
korrigieren	fiks	korrigieren	fiks	V;NFIN	ADJ;INDF;MASC+FEM;SG
korrigieren	korrekte	korrigieren	korrekt	V;NFIN	ADJ;PL
korrigieren	korrekt	korrigieren	korrekt	V;NFIN	ADJ;INDF;SG
mechanische	mekanisk	mechanisch	mekanisk	ADJ;NOM;FEM;PL	ADV
moor	moor	moor	moor		
moor	mose	moor	mose		N;INDF;MASC+FEM;SG
moor	marsh	moor	marsh		
moor	mosen	moor	mosen		N;DEF;MASC+FEM;SG
moor	mose	moor	mose		N;INDF;MASC+FEM;SG
moor	mosen	moor	mosen		N;DEF;MASC+FEM;SG
moor	sump	moor	sump		N;INDF;MASC+FEM;SG
bezeugt	vidnede	bezeugen	vidne	ADJ;V.PTCP	V;IND;PST;FIN;ACT
schach	skak	schach	skak	ADJ	N;INDF;MASC+FEM;SG
hauptquartier	hovedkontor	hauptquartier	hovedkontor		N;INDF;NEUT;SG
hauptquartier	hovedkvarteret	hauptquartier	hovedkvarter		N;DEF;NEUT;SG
hauptquartier	hovedkvarter	hauptquartier	hovedkvarter		N;INDF;NEUT;SG
hauptquartier	hovedsædet	hauptquartier	hovedsæde		N;DEF;NEUT;SG
hauptquartier	hovedsæde	hauptquartier	hovedsæde		N;INDF;NEUT;SG
ward	ward	werden	ward		
vieles	mange	viel	mange	PRO;NOM;INDF;NEUT;SG	ADJ;PL
vieles	much	viel	much	PRO;NOM;INDF;NEUT;SG	
vieles	meget	viel	meget	PRO;NOM;INDF;NEUT;SG	ADJ;INDF;SG
einheitlich	forenet	einheitlich	forenet	ADJ	V;INDF;SG;PST;V.PTCP
einheitlich	uniformen	einheitlich	uniform	ADJ	N;DEF;MASC+FEM;SG
einheitlich	uniform	einheitlich	uniform	ADJ	N;INDF;MASC+FEM;SG
ehrungen	udmærkelse	ehringen	udmærkelse	V;NFIN	N;INDF;MASC+FEM;SG
auftauchen	fremkomst	auftauchen	fremkomst	V;NFIN	N;INDF;MASC+FEM;SG
auftauchen	opståen	auftauchen	opstå	V;NFIN	N;DEF;MASC+FEM;SG
steinen	sten	stein	sten	V;NFIN	N;INDF;MASC+FEM;SG
breitengrad	bredde	breitengrad	bredde	ADJ	N;INDF;MASC+FEM;SG
breitengrad	breddegrad	breitengrad	breddegrad	ADJ	N;INDF;MASC+FEM;SG
breitengrad	parallelt	breitengrad	parallelt	ADJ	ADV
breitengrad	parallel	breitengrad	parallel	ADJ	N;INDF;MASC+FEM;SG
breitengrad	længde	breitengrad	længde	ADJ	N;INDF;MASC+FEM;SG
breitengrad	længdegrad	breitengrad	længdegrad	ADJ	N;INDF;MASC+FEM;SG
silberne	sølvfarvet	silbern	sølvfarvet	ADJ;NOM;FEM;PL	V;INDF;SG;PST;V.PTCP
silberne	silver	silbern	silve	ADJ;NOM;FEM;PL	
silberne	sølv	silbern	sølv	ADJ;NOM;FEM;PL	N;INDF;NEUT;SG
commonwealth	commonwealth	commonwealth	commonwealth	ADJ	
commonwealth	cac	commonwealth	cac	ADJ	
hohenzollern	hohenzollern	hohenzollern	hohenzollern	ADJ;PL	N;INDF;MASC+FEM;SG
klang	lyd	klingen	lyd		N;INDF;MASC+FEM;SG
klang	lyde	klingen	lyde		V;NFIN;ACT
klang	sound	klingen	sound		
klang	lyden	klingen	lyd		N;DEF;MASC+FEM;SG
klang	lød	klingen	lyde		V;IND;PST;FIN;ACT
verpflichtete	forpligtede	verpflichten	forpligte	V;IND;SG;3;PST;FIN	V;PL;PST;V.PTCP
verpflichtete	menige	verpflichten	menig	V;IND;SG;3;PST;FIN	ADJ;PL
malta	maltas	malta	maltas		N;INDF;MASC+FEM;SG
malta	malta	malta	malta		N;INDF;MASC+FEM;SG
sitzung	mødes	sitzung	mødes	N;SG	V;NFIN;ACT
sitzung	møder	sitzung	møde	N;SG	V;IND;PRS;FIN;ACT
sitzung	siddende	sitzung	sidde	N;SG	V;PRS;V.PTCP
sitzung	sidder	sitzung	sidde	N;SG	V;IND;PRS;FIN;ACT
séance	seance	séance	seance		N;INDF;MASC+FEM;SG
bolivien	bolivianske	bolivien	boliviansk	PROPN;NOM;NEUT;SG	ADJ;PL
bolivien	bolivia	bolivien	bolivia	PROPN;NOM;NEUT;SG	
schwerpunkte	fremhæver	schwerpunkt	fremhæve	ADJ;SG	V;IND;PRS;FIN;ACT
schwerpunkte	højdepunkter	schwerpunkt	højdepunkt	ADJ;SG	N;INDF;NEUT;PL
schwerpunkte	fokus	schwerpunkt	fokus	ADJ;SG	N;INDF;NEUT;SG
schwerpunkte	focus	schwerpunkt	focus	ADJ;SG	N;INDF;MASC+FEM;SG
schwerpunkte	prioritering	schwerpunkt	prioritering	ADJ;SG	N;INDF;MASC+FEM;SG
schwerpunkte	prioriteringer	schwerpunkt	prioritering	ADJ;SG	N;INDF;MASC+FEM;PL
schwerpunkte	prioriteter	schwerpunkt	prioritet	ADJ;SG	N;INDF;MASC+FEM;PL
seoul	seoul	seoul	seoul	PROPN;NOM;MASC;SG	
verpflichtung	covenant	verpflichtung	covenant	V;IND;SG;3;PRS;FIN	
verpflichtung	pagt	verpflichtung	pagt	V;IND;SG;3;PRS;FIN	N;INDF;MASC+FEM;SG
verpflichtung	pagten	verpflichtung	pagt	V;IND;SG;3;PRS;FIN	N;DEF;MASC+FEM;SG
verpflichtung	pligt	verpflichtung	pligt	V;IND;SG;3;PRS;FIN	N;INDF;MASC+FEM;SG
verpflichtung	forpligtelse	verpflichtung	forpligtelse	V;IND;SG;3;PRS;FIN	N;INDF;MASC+FEM;SG
verpflichtung	tilsagn	verpflichtung	tilsagn	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
verpflichtung	engagement	verpflichtung	engagement	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
verpflichtung	forpligtelse	verpflichtung	forpligtelse	V;IND;SG;3;PRS;FIN	N;INDF;MASC+FEM;SG
verpflichtung	tilsagn	verpflichtung	tilsagn	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
verpflichtung	forpligtelser	verpflichtung	forpligtelse	V;IND;SG;3;PRS;FIN	N;INDF;MASC+FEM;PL
teilnahmen	deltaget	teilnehmen	deltage	V;IND;PL;3;PST;FIN	V;INDF;SG;PST;V.PTCP
teilnahmen	deltaget	teilnehmen	deltage	V;IND;PL;3;PST;FIN	V;INDF;SG;PST;V.PTCP
aufsatz	essay	aufsatzen	essay		N;INDF;NEUT;SG
leiche	lig	leiche	lig	ADJ;NOM;FEM;SG	N;INDF;NEUT;SG
leiche	kadaver	leiche	kadave	ADJ;NOM;FEM;SG	N;INDF;NEUT;SG
warner	warner	warn	warner	PROPN	N;INDF;MASC+FEM;SG
nordsee	nordpå	nordsee	nordpå	PROPN;NOM;SG	ADV
nordsee	nordlige	nordsee	nordlig	PROPN;NOM;SG	ADJ;PL
nordsee	north	nordsee	north	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
nordsee	nord	nordsee	nord	PROPN;NOM;SG	N;INDF
abschied	afsked	abscheiden	afsked		N;INDF;MASC+FEM;SG
abschied	farvel	abscheiden	farvel		N;INDF;NEUT;SG
abschied	farvel	abscheiden	farvel		N;INDF;NEUT;SG
perfekt	perfect	perfekt	perfect	ADJ	
burgruine	burgruine	burgruin	burgruine	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
burgruine	ruiner	burgruin	ruin	PROPN;NOM;SG	N;INDF;MASC+FEM;PL
burgruine	ruin	burgruin	ruin	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
burgruine	ruinerne	burgruin	ruin	PROPN;NOM;SG	N;DEF;MASC+FEM;PL
kommunisten	kommunist	kommunist	kommunist	N;PL	N;INDF;MASC+FEM;SG
kommunisten	kommunistiske	kommunist	kommunistisk	N;PL	ADJ;PL
kommunisten	kommunistisk	kommunist	kommunistisk	N;PL	ADV
ngc	ngc	ngc	ngc	PROPN;NOM;SG	N;INDF;NEUT;SG
augustin	augustine	augusten	augustine	PROPN;NOM;MASC;SG	
augustin	augustin	augusten	augustin	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
werdegang	karriere	werdegang	karriere		N;INDF;MASC+FEM;SG
werdegang	karrieren	werdegang	karriere		N;DEF;MASC+FEM;SG
werdegang	historik	werdegang	historik		N;INDF;MASC+FEM;SG
werdegang	historie	werdegang	historie		N;INDF;MASC+FEM;SG
organ	organerne	organ	organ		N;DEF;MASC+FEM;PL
organ	organer	organ	organ		N;INDF;MASC+FEM;PL
organ	organ	organ	organ		N;INDF;NEUT;SG
organ	organet	organ	organ		N;DEF;NEUT;SG
inhaftiert	fængslet	inhaftieren	fængsel	V;V.PTCP	N;DEF;NEUT;SG
busse	bus	büssen	bus		N;INDF;MASC+FEM;SG
busse	bussen	büssen	bus		N;DEF;MASC+FEM;SG
busse	busser	büssen	bus		N;INDF;MASC+FEM;PL
busse	trænere	büssen	træner		N;INDF;MASC+FEM;PL
busse	personvogne	büssen	personvogne		ADJ;PL
busse	rutebiler	büssen	rutebil		N;INDF;MASC+FEM;PL
busse	busser	büssen	bus		N;INDF;MASC+FEM;PL
busse	busserne	büssen	bus		N;DEF;MASC+FEM;PL
mineral	mineralske	mineral	mineralsk	PROPN	ADJ;PL
mineral	mineral	mineral	mineral	PROPN	N;INDF;NEUT;SG
mineral	mineraler	mineral	mineral	PROPN	N;INDF;NEUT;PL
mixed	blandede	mixed	blande	PROPN	V;PL;PST;V.PTCP
mixed	blandet	mixed	blande	PROPN	V;INDF;SG;PST;V.PTCP
konzerten	koncerter	konzern	koncert	V;FIN	N;INDF;MASC+FEM;PL
holger	holger	holger	holge		N;INDF;MASC+FEM;SG
kommissar	kriminalassistent	kommissar	kriminalassistent	PROPN	N;INDF;MASC+FEM;SG
kommissar	detektiv	kommissar	detektiv	PROPN	N;INDF;MASC+FEM;SG
kommissar	kriminalbetjent	kommissar	kriminalbetjent	PROPN	N;INDF;MASC+FEM;SG
kommissar	kontrollør	kommissar	kontrollør	PROPN	N;INDF;MASC+FEM;SG
kommissar	inspektør	kommissar	inspektør	PROPN	N;INDF;MASC+FEM;SG
kommissar	politikommissær	kommissar	politikommissær	PROPN	N;INDF;MASC+FEM;SG
kommissar	kommissær	kommissar	kommissær	PROPN	N;INDF;MASC+FEM;SG
erlernte	læres	erlernen	læres	V;IND;SG;3;PST;FIN	V;IND;PRS;FIN;PASS
uhrzeigersinn	uret	uhrzeigersinn	uret	ADJ	N;DEF;NEUT;SG
präsentierte	præsenterede	präsentieren	præsentere	V;IND;SG;3;PST;FIN	V;PL;PST;V.PTCP
dream	drømme	dream	drøm		N;INDF;MASC+FEM;PL
dream	dream	dream	dream		
dream	drømmer	dream	drømme		V;IND;PRS;FIN;ACT
dream	drøm	dream	drøm		N;INDF;MASC+FEM;SG
aktien	lager	akteinen	lage		N;INDF;MASC+FEM;PL
aktien	bestande	akteinen	bestand		N;INDF;MASC+FEM;PL
aktien	beholdninger	akteinen	beholdning		N;INDF;MASC+FEM;PL
aktien	lagre	akteinen	lager		N;INDF;NEUT;PL
aktien	lager	akteinen	lage		N;INDF;MASC+FEM;PL
aktien	bestand	akteinen	bestand		N;INDF;MASC+FEM;SG
aktien	stock	akteinen	stock		N;INDF;NEUT;SG
aktien	delinger	akteinen	deling		N;INDF;MASC+FEM;PL
aktien	aktier	akteinen	aktie		N;INDF;MASC+FEM;PL
aktien	andele	akteinen	anden		N;INDF;MASC+FEM;PL
aktien	egenkapital	akteinen	egenkapital		N;INDF;MASC+FEM;SG
aktien	rimelighed	akteinen	rimelighed		N;INDF;MASC+FEM;SG
grammatik	lingvistik	grammatik	lingvistik	ADJ	N;INDF;MASC+FEM;SG
grammatik	grammatik	grammatik	grammatik	ADJ	N;INDF;MASC+FEM;SG
lustig	fun	lustig	fun	ADJ	
lustig	funny	lustig	funny	ADJ	
fernseh	tv	fernseh	tv		N;INDF;NEUT;SG
fernseh	fjernsynet	fernseh	fjernsyn		N;DEF;NEUT;SG
fernseh	fjernsyn	fernseh	fjernsyn		N;INDF;NEUT;SG
landshut	landshut	landshut	landshut		N;INDF;MASC+FEM;SG
silver	sølvfarvet	silver	sølvfarvet	PROPN	V;INDF;SG;PST;V.PTCP
silver	silver	silver	silve	PROPN	
silver	sølv	silver	sølv	PROPN	N;INDF;NEUT;SG
spanier	spanier	spanier	spanie		N;INDF;MASC+FEM;SG
spanier	spaniere	spanier	spanier		N;INDF;MASC+FEM;PL
spanier	spanierne	spanier	spanier		N;DEF;MASC+FEM;PL
upper	øvre	upper	øvre		ADJ
upper	øverste	upper	øvre		ADJ;DEF;RL
upper	overdel	upper	overdel		N;INDF;MASC+FEM;SG
filter	filter	filter	filter	ADJ	N;INDF;NEUT;SG
filter	filtret	filter	filter	ADJ	N;DEF;NEUT;SG
filter	filter	filter	filter	ADJ	N;INDF;NEUT;SG
hölle	helvede	höllen	helvede		N;INDF;NEUT;SG
hölle	hellfire	höllen	hellfire		
beat	beat	beaten	beat	PROPN;SG	N;INDF;NEUT;SG
beat	slået	beaten	slå	PROPN;SG	V;INDF;SG;PST;V.PTCP
beat	slå	beaten	slå	PROPN;SG	V;NFIN;ACT
meta	meta	meta	meta	PROPN;NOM;SG	
charakteristisch	karakteristik	charakteristisch	karakteristik	ADJ	N;INDF;MASC+FEM;SG
grade	grade	grad	grad		
grade	klassetrin	grad	klassetrin		N;INDF;MASC+FEM;SG
grade	klasse	grad	klasse		N;INDF;MASC+FEM;SG
grade	grader	grad	grad		N;INDF;MASC+FEM;PL
mönch	munken	mönch	munk	PROPN;SG	N;DEF;MASC+FEM;SG
mönch	monk	mönch	monk	PROPN;SG	
mönch	munk	mönch	munk	PROPN;SG	N;INDF;MASC+FEM;SG
plateau	plateau	plateau	plateau	ADJ	N;INDF;NEUT;SG
mathematischen	matematisk	mathematisch	matematisk	ADJ;NOM;PL	ADV
amateur	amatør	amateur	amatør	PROPN	N;INDF;MASC+FEM;SG
nachbarschaft	naboer	nachbarschaft	nabo	ADJ	N;INDF;MASC+FEM;PL
nachbarschaft	naboerne	nachbarschaft	nabo	ADJ	N;DEF;MASC+FEM;PL
nachbarschaft	naboer	nachbarschaft	nabo	ADJ	N;INDF;MASC+FEM;PL
nachbarschaft	naboerne	nachbarschaft	nabo	ADJ	N;DEF;MASC+FEM;PL
nachbarschaft	nabolande	nachbarschaft	naboland	ADJ	N;INDF;NEUT;PL
nachbarschaft	kvarter	nachbarschaft	kvarter	ADJ	N;INDF;NEUT;SG
nachbarschaft	nabolag	nachbarschaft	nabolag	ADJ	N;INDF;NEUT;SG
nachbarschaft	kvarteret	nachbarschaft	kvarter	ADJ	N;DEF;NEUT;SG
nachbarschaft	nabolaget	nachbarschaft	nabolag	ADJ	N;DEF;NEUT;SG
nachbarschaft	kvarter	nachbarschaft	kvarter	ADJ	N;INDF;NEUT;SG
nachbarschaft	nabolag	nachbarschaft	nabolag	ADJ	N;INDF;NEUT;SG
nachbarschaft	naboskab	nachbarschaft	naboskab	ADJ	N;INDF;NEUT;SG
staatsanwaltschaft	retsforfølgning	staatsanwaltschaft	retsforfølgning	ADJ	N;INDF;MASC+FEM;SG
staatsanwaltschaft	anklagemyndigheden	staatsanwaltschaft	anklagemyndighed	ADJ	N;DEF;MASC+FEM;SG
staatsanwaltschaft	retsforfølgelse	staatsanwaltschaft	retsforfølgelse	ADJ	N;INDF;MASC+FEM;SG
staatsanwaltschaft	anklagemyndighed	staatsanwaltschaft	anklagemyndighed	ADJ	N;INDF;MASC+FEM;SG
staatsanwaltschaft	anklager	staatsanwaltschaft	anklage	ADJ	N;INDF;MASC+FEM;PL
staatsanwaltschaft	anklagemyndigheden	staatsanwaltschaft	anklagemyndighed	ADJ	N;DEF;MASC+FEM;SG
staatsanwaltschaft	anklageren	staatsanwaltschaft	anklager	ADJ	N;DEF;MASC+FEM;SG
popularität	popularitet	popularität	popularitet	ADJ	N;INDF;MASC+FEM;SG
oberhausen	oberhausen	oberhausen	oberhause	PROPN;NOM;NEUT;SG	PROPN
laurent	laurent	laurent	laurent	PROPN;NOM;SG	
wolfenbüttel	wolfenbüttel	wolfenbüttel	wolfenbüttel	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
konsequenzen	følgevirkninger	konsequenz	følgevirkning	V;NFIN	N;INDF;MASC+FEM;PL
konsequenzen	konsekvenser	konsequenz	konsekvens	V;NFIN	N;INDF;MASC+FEM;PL
konsequenzen	implikationer	konsequenz	implikation	V;NFIN	N;INDF;MASC+FEM;PL
konsequenzen	konsekvenserne	konsequenz	konsekvens	V;NFIN	N;DEF;MASC+FEM;PL
konsequenzen	konsekvenser	konsequenz	konsekvens	V;NFIN	N;INDF;MASC+FEM;PL
konsequenzen	følgerne	konsequenz	folger	V;NFIN	N;DEF;MASC+FEM;PL
belgische	belgisk	belgisch	belgisk	ADJ;NOM;FEM;PL	ADJ;INDF;SG
rechtsprechung	jurisdiktion	rechtsprechung	jurisdiktion	ADJ	N;INDF;MASC+FEM;SG
rechtsprechung	kompetence	rechtsprechung	kompetence	ADJ	N;INDF;MASC+FEM;SG
rechtsprechung	domme	rechtsprechung	dom	ADJ	N;INDF;MASC+FEM;PL
rechtsprechung	retspraksis	rechtsprechung	retspraksis	ADJ	N;INDF;MASC+FEM;SG
rechtsprechung	retsvæsen	rechtsprechung	retsvæsen	ADJ	N;INDF;NEUT;SG
rechtsprechung	retsvæsenet	rechtsprechung	retsvæsen	ADJ	N;DEF;NEUT;SG
rechtsprechung	retspraksis	rechtsprechung	retspraksis	ADJ	N;INDF;MASC+FEM;SG
rechtsprechung	retsvidenskab	rechtsprechung	retsvidenskab	ADJ	N;INDF;MASC+FEM;SG
bakterien	bakterie	bakterien	bakterie	N;NOM;PL	N;INDF;MASC+FEM;SG
bakterien	bakteriel	bakterien	bakteriel	N;NOM;PL	N;INDF;MASC+FEM;SG
bakterien	bakterie	bakterien	bakterie	N;NOM;PL	N;INDF;MASC+FEM;SG
martha	martha	martha	martha	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
pan	pande	pan	pande	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
pan	pan	pan	pan	PROPN;NOM;MASC;SG	
channel	kanal	channel	kanal	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
channel	channel	channel	channel	PROPN;NOM;SG	
channel	kanalen	channel	kanal	PROPN;NOM;SG	N;DEF;MASC+FEM;SG
übersetzen	oversættelse	übersetzen	oversættelse	V;NFIN	N;INDF;MASC+FEM;SG
übersetzen	oversæt	übersetzen	oversæt	V;NFIN	N;INDF;MASC+FEM;SG
erhard	erhard	erherden	erhard	PROPN;NOM;MASC;SG	
hunderte	hundreder	hundern	hundrede	NUM	N;INDF;NEUT;PL
hunderte	hundredevis	hundern	hundredevis	NUM	ADV
hunderte	hundredvis	hundern	hundredvis	NUM	ADV
börse	ombytning	börsen	ombytning		N;INDF;MASC+FEM;SG
börse	udveksling	börsen	udveksling		N;INDF;MASC+FEM;SG
börse	bytte	börsen	bytte		N;INDF;MASC+FEM;SG
börse	exchange	börsen	exchange		
börse	börse	börsen	börse		
kings	konger	kings	konge	PROPN;NOM;SG	N;INDF;MASC+FEM;PL
kings	kings	kings	kings	PROPN;NOM;SG	
taunus	taunus	taunus	taunus	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
angefangen	start	anfangen	start	V;V.PTCP	N;INDF;MASC+FEM;SG
damm	dam	damm	dam		
damm	dæmningen	damm	dæmning		N;DEF;MASC+FEM;SG
damm	dæmning	damm	dæmning		N;INDF;MASC+FEM;SG
damm	dige	damm	dige		N;INDF;NEUT;SG
damm	damm	damm	damme		
genua	genova	genua	genova	PROPN;NOM;SG	PROPN
genua	genova	genua	genova	PROPN;NOM;SG	PROPN
cook	cook	cook	cook	PROPN;NOM;SG	
cook	kogning	cook	kogning	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
cook	kok	cook	kok	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
cook	kog	cook	koge	PROPN;NOM;SG	V;IMP
cook	koge	cook	koge	PROPN;NOM;SG	V;NFIN;ACT
exzellent	excellent	exzellent	excellent	ADJ	
juristen	sagfører	juristen	sagfører	N;NOM;PL	N;INDF;MASC+FEM;SG
juristen	jurist	juristen	jurist	N;NOM;PL	N;INDF;MASC+FEM;SG
juristen	advokat	juristen	advokat	N;NOM;PL	N;INDF;MASC+FEM;SG
juristen	advokatbistand	juristen	advokatbistand	N;NOM;PL	N;INDF;MASC+FEM;SG
rum	rom	rum	rom		PROPN
preisgeld	præmie	preisgeld	præmie		N;INDF;MASC+FEM;SG
sekunde	sekunder	sekunde	sekunder		N;INDF;MASC+FEM;PL
sekunde	sekund	sekunde	sekund		N;INDF;NEUT;SG
sekunde	andet	sekunde	anden		PRO;NEUT;SG
sekunde	anden	sekunde	anden		PRO;MASC+FEM;SG
sekunde	sec	sekunde	sec		
sekunde	sek	sekunde	sekund		N;INDF;NEUT;SG
warren	warren	warr	warren		
nigeria	nigerianske	nigeria	nigeriansk	PROPN;NOM;NEUT;SG	ADJ;PL
nigeria	nigeria	nigeria	nigeria	PROPN;NOM;NEUT;SG	
fuhren	kørt	fahren	køre	V;IND;PL;3;PST;FIN	V;INDF;SG;PST;V.PTCP
orient	orient	orient	orient		N;INDF;MASC+FEM;SG
benötigen	behov	benötigen	behov	V;NFIN	N;INDF;NEUT;SG
schwäbischen	schwäbische	schwäbisch	schwäbische	ADJ;PL	N;INDF;MASC+FEM;SG
vorrangig	prioritere	vorrangig	prioritere	ADJ	V;NFIN;ACT
gespeichert	oplagret	speichern	oplagre	V;V.PTCP	N;DEF;NEUT;SG
christiane	christiane	christiane	christian	PROPN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
gültige	gyldigt	gültig	gyldig	ADJ;NOM;FEM;PL	ADJ;INDF;NEUT;SG
gültige	gyldig	gültig	gyldig	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
bezirke	distrikterne	bezirken	distrikt		N;DEF;NEUT;PL
bezirke	kvarterer	bezirken	kvarter		N;INDF;NEUT;PL
bezirke	distrikter	bezirken	distrikt		N;INDF;NEUT;PL
bezirke	amter	bezirken	amt		N;INDF;NEUT;PL
bezirke	amterne	bezirken	amt		N;DEF;NEUT;PL
paare	par	paaren	par		N;INDF;NEUT;SG
paare	pair	paaren	pair		N;INDF;MASC+FEM;SG
paare	par	paaren	par		N;INDF;NEUT;SG
paare	par	paaren	par		N;INDF;NEUT;SG
blood	blod	blood	blod	PROPN	N;INDF;NEUT;SG
blood	blood	blood	blood	PROPN	
mathematische	matematisk	mathematisch	matematisk	ADJ;NOM;FEM;PL	ADV
mathematische	matematisk	mathematisch	matematisk	ADJ;NOM;FEM;PL	ADV
mathematische	matematik	mathematisch	matematik	ADJ;NOM;FEM;PL	N;INDF;MASC+FEM;SG
mathematische	matematik	mathematisch	matematik	ADJ;NOM;FEM;PL	N;INDF;MASC+FEM;SG
gefasst	pågrebet	fassen	pågreb	V;V.PTCP	N;DEF;NEUT;SG
set	sæt	set	sætte		V;IMP
set	indstillet	set	indstille		V;INDF;SG;PST;V.PTCP
set	sat	set	sætte		V;INDF;SG;PST;V.PTCP
protagonisten	hovedperson	protagonisten	hovedperson		N;INDF;MASC+FEM;SG
störung	forstyrrelser	störung	forstyrrelse	N;FEM;SG	N;INDF;MASC+FEM;PL
störung	uroligheder	störung	urolighed	N;FEM;SG	N;INDF;MASC+FEM;PL
störung	uroligheder	störung	urolighed	N;FEM;SG	N;INDF;MASC+FEM;PL
rekonstruktion	rekonstruere	rekonstruktion	rekonstruere	N;NOM;FEM;SG	V;NFIN;ACT
administratoren	admin	administratoren	admin	N;NOM;PL	
administratoren	administrator	administratoren	administrator	N;NOM;PL	N;INDF;MASC+FEM;SG
administratoren	administrator	administratoren	administrator	N;NOM;PL	N;INDF;MASC+FEM;SG
administratoren	fuldmægtig	administratoren	fuldmægtig	N;NOM;PL	N;INDF;MASC+FEM;SG
gefüllt	fyld	füllen	fyld	V;V.PTCP	N;INDF;NEUT;SG
auslegung	fortolkninger	auslegung	fortolkning	ADV	N;INDF;MASC+FEM;PL
auslegung	fortolkning	auslegung	fortolkning	ADV	N;INDF;MASC+FEM;SG
auslegung	tolkning	auslegung	tolkning	ADV	N;INDF;MASC+FEM;SG
auslegung	tolkning	auslegung	tolkning	ADV	N;INDF;MASC+FEM;SG
auslegung	tolkningen	auslegung	tolkning	ADV	N;DEF;MASC+FEM;SG
haushalt	husstande	haushalt	husstand		N;INDF;MASC+FEM;PL
haushalt	husholdningerne	haushalt	husholdning		N;DEF;MASC+FEM;PL
haushalt	husholdninger	haushalt	husholdning		N;INDF;MASC+FEM;PL
haushalt	husholdning	haushalt	husholdning		N;INDF;MASC+FEM;SG
haushalt	husstand	haushalt	husstand		N;INDF;MASC+FEM;SG
haushalt	husstanden	haushalt	husstand		N;DEF;MASC+FEM;SG
haushalt	budgettet	haushalt	budgettet		N;DEF;NEUT;SG
haushalt	budget	haushalt	budget		N;INDF;NEUT;SG
haushalt	budgetter	haushalt	budgetter		N;INDF;MASC+FEM;PL
haushalt	husholdning	haushalt	husholdning		N;INDF;MASC+FEM;SG
marschall	marshall	marschall	marshall	ADJ	
marschall	marshalls	marschall	marshall	ADJ	N;GEN;INDF;MASC+FEM;SG
marschall	sherif	marschall	sherif	ADJ	N;INDF;MASC+FEM;SG
marschall	marshal	marschall	marshal	ADJ	
