پِدر	father	پِدر	father	PROPN;NOM;MASC;SG;3	N;SG
تبرید	cooling	تبرید	cool	PROPN;NOM;MASC;SG;3	N;SG
تبریدگر	refrigerator	تبریدگر	refrigerator	PROPN;NOM;MASC;SG;3	N;SG
تبریدگر	cooler	تبریدگر	cooler	PROPN;NOM;MASC;SG;3	ADJ;CMPR
تبریدگری	refrigeration	تبریدگری	refrigeration	PROPN;NOM;MASC;SG;3	N;SG
تبریق	electrification	تبریق	electrification	PROPN;NOM;MASC;SG;3	N;SG
تبرِیہ	acquittal	تبرِیہ	acquittal	PROPN;NOM;MASC;SG;3	N;SG
تبّڑ	family	تبّڑ	family		N;SG
تبسُّط	scope	تبسُّط	scope	PROPN;NOM;MASC;SG;3	N;SG
تبسُّط	breadth	تبسُّط	breadth	PROPN;NOM;MASC;SG;3	N;SG
تبسُّط	expansion	تبسُّط	expansion	PROPN;NOM;MASC;SG;3	N;SG
تبسُّم	smile	تبسُّم	smile	PROPN;NOM;MASC;SG;3	N;SG
تبطُّن	hiding	تبطُّن	hiding	PROPN;NOM;MASC;SG;3	N;SG
تبطُّن	concealment	تبطُّن	concealment	PROPN;NOM;MASC;SG;3	N;SG
تبع	follower	تبع	follower	PROPN;NOM;MASC;SG;3	N;SG
تبعی	supplementary	تبعی	supplementary	PROPN;NOM;MASC;SG;3	ADJ
تبعی	secondary	تبعی	secondary	PROPN;NOM;MASC;SG;3	ADJ
تبعیّت	dependence	تبعیّت	dependence	PROPN;NOM;MASC;SG;3	N;SG
تبعیّت	obedience	تبعیّت	obedience	PROPN;NOM;MASC;SG;3	N;SG
تبعیّت	following	تبعیّت	follow	PROPN;NOM;MASC;SG;3	V;V.MSDR
تبعید	remoteness	تبعید	remoteness	PROPN;NOM;MASC;SG;3	N;SG
تبعید	separation	تبعید	separation	PROPN;NOM;MASC;SG;3	N;SG
تبعیض	division	تبعیض	division	PROPN;NOM;MASC;SG;3	N;SG
تبغیض	animus	تبغیض	animus	PROPN;NOM;MASC;SG;3	N;SG
تبغیض	enmity	تبغیض	enmity	PROPN;NOM;MASC;SG;3	N;SG
تِبن	straw	تِبن	straw		N;SG
تبنیّ	adoption	تبنیّ	adoption	PROPN;NOM;MASC;SG;3	N;SG
تبوری	tumour	تبوری	tumour	PROPN;NOM;MASC;SG;3	N;SG
تبوُّل	urination	تبوُّل	urination	PROPN;NOM;MASC;SG;3	N;SG
تبویض	ovulation	تبویض	ovulation	PROPN;NOM;MASC;SG;3	N;SG
تبہ	devastated	تبہ	devastate		ADJ
تبہ	destroyed	تبہ	destroy		V;PST;V.PTCP
تبٔین	clarification	تبٔین	clarification	PROPN;NOM;MASC;SG;3	N;SG
تبٔین	explanation	تبٔین	explanation	PROPN;NOM;MASC;SG;3	N;SG
تِبیان	manifestation	تِبیان	manifestation	PROPN;NOM;MASC;SG;3	N;SG
تپ	anger	تپ	anger		N;SG
تپ	fever	تپ	fever		N;SG
تپ	tap	تپ	tap		N;SG
تپ	fury	تپ	fury		N;SG
تپ	devotion	تپ	devotion		N;SG
تپاس	labour	تپاس	labour		N;SG
تپاک	esteem	تپاک	esteem	PROPN;NOM;MASC;SG;3	N;SG
تپاک	warmth	تپاک	warmth	PROPN;NOM;MASC;SG;3	N;SG
تپاک	fervour	تپاک	fervour	PROPN;NOM;MASC;SG;3	N;SG
تپاں	uneasy	تپاں	uneasy		ADJ
تپاں	restless	تپاں	restless		ADJ
تپاں	hot	تپاں	hot		ADJ
تپاں	agitated	تپاں	agitate		ADJ
تپانا	warm	تپانا	warm	PROPN;NOM;MASC;SG;3	ADJ
تپانا	torment	تپانا	torment	PROPN;NOM;MASC;SG;3	N;SG
تپانا	warm	تپانا	warm	PROPN;NOM;MASC;SG;3	ADJ
تپانا	torment	تپانا	torment	PROPN;NOM;MASC;SG;3	N;SG
تپانا	heat	تپانا	heat	PROPN;NOM;MASC;SG;3	N;SG
تُپانا	cover	تُپانا	cover	V;MASC;SG;V.PTCP;ACT	N;SG
تپاون	libation	تپاون	libation	PROPN;NOM;MASC;SG;3	N;SG
تپّڑ	courage	تپّڑ	courage		N;SG
تپّڑ	desire	تپّڑ	desire		N;SG
تپّڑ	mat	تپّڑ	mat		N;SG
تپّڑ	spirit	تپّڑ	spirit		N;SG
تپّڑ	resolution	تپّڑ	resolution		N;SG
تپّڑ	capacity	تپّڑ	capacity		N;SG
تپسّی	devotee	تپسّی	devotee	PROPN;NOM;MASC;SG;3	N;SG
تپسّی	ascetic	تپسّی	ascetic	PROPN;NOM;MASC;SG;3	ADJ
تپسیا	devotion	تپسیا	devotion		N;SG
تپسیا	prayer	تپسیا	prayer		N;SG
تپِش	heat	تپِش	heat	PROPN;NOM;MASC;SG;3	N;SG
تپِش	distress	تپِش	distress	PROPN;NOM;MASC;SG;3	N;SG
تپِش	burning	تپِش	burn	PROPN;NOM;MASC;SG;3	N;SG
تپِش	warmth	تپِش	warmth	PROPN;NOM;MASC;SG;3	N;SG
تپِش	agitation	تپِش	agitation	PROPN;NOM;MASC;SG;3	N;SG
تُپک	musket	تُپک	musket		N;SG
تُپکچی	musketeer	تُپکچی	musketeer	PROPN;NOM;MASC;SG;3	N;SG
تُپکچی	rifleman	تُپکچی	rifleman	PROPN;NOM;MASC;SG;3	N;SG
تُپکچی	gunner	تُپکچی	gunner	PROPN;NOM;MASC;SG;3	N;SG
تپکنا	pain	تپک	pain	V;SG;ACT	N;SG
تپن	warmth	تپن	warmth		N;SG
تپن	heat	تپن	heat		N;SG
تپنا	glow	تپنا	glow	PROPN;NOM;MASC;SG;3	N;SG
تپنچہ	pistol	تپنچہ	pistol		N;SG
تپیدہ	glowing	تپیدہ	glow	PROPN;NOM;MASC;SG;3	N;SG
تپیدہ	restless	تپیدہ	restless	PROPN;NOM;MASC;SG;3	ADJ
تپیدہ	hot	تپیدہ	hot	PROPN;NOM;MASC;SG;3	ADJ
تت	result	تت	result		N;SG
تت	true	تت	true		ADJ
تت	pure	تت	pure		ADJ
تت	essence	تت	essence		N;SG
تت	element	تت	element		N;SG
تت	sincere	تت	sincere		ADJ
تتّا	angry	تتّا	angry		ADJ
تتّا	furious	تتّا	furious		ADJ
تتّا	hot	تتّا	hot		ADJ
تتّا	boiling	تتّا	boiling		N;SG
تتّا	enthusiastic	تتّا	enthusiastic		ADJ
تتّا	warm	تتّا	warm		ADJ
تتاتائولا	hasty	تتاتائولا	hasty	PROPN;NOM;MASC;SG;3	ADJ
تتاتائولا	impetuous	تتاتائولا	impetuous	PROPN;NOM;MASC;SG;3	ADJ
تتاتائولا	rash	تتاتائولا	rash	PROPN;NOM;MASC;SG;3	N;SG
تتابُع	successive	تتابُع	successive	PROPN;NOM;MASC;SG;3	ADJ
تتابُع	continuous	تتابُع	continuous	PROPN;NOM;MASC;SG;3	ADJ
تتبُّع	imitation	تتبُّع	imitation	PROPN;NOM;MASC;SG;3	N;SG
تِتربِتّر	scattered	تِتربِتّر	scatter	ADJ	V;PST;V.PTCP
تِتربِتّر	dispersed	تِتربِتّر	disperse	ADJ	V;PST;V.PTCP
تتری	belle	تتری	belle	PROPN;NOM;MASC;SG;3	PROPN;SG
تِتری	butterfly	تِتری	butterfly	PROPN;NOM;MASC;SG;3	N;SG
تُتق	tent	تُتق	tent	PROPN;NOM;MASC;SG;3	N;SG
تُتلانا	lisp	تُتلانا	lisp	V;SG;NFIN;ACT	N;SG
تِتلی	belle	تِتلی	belle	PROPN;NOM;MASC;SG;3	PROPN;SG
تِتلی	butterfly	تِتلی	butterfly	PROPN;NOM;MASC;SG;3	N;SG
تِتمبا	dispute	تِتمبا	dispute	PROPN;NOM;MASC;SG;3	N;SG
تِتمبا	plot	تِتمبا	plot	PROPN;NOM;MASC;SG;3	N;SG
تِتمبا	fix	تِتمبا	fix	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تِتمبا	worry	تِتمبا	worry	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تِتمبا	impediment	تِتمبا	impediment	PROPN;NOM;MASC;SG;3	N;SG
تِتمبا	stratagem	تِتمبا	stratagem	PROPN;NOM;MASC;SG;3	N;SG
تِتمبا	obstacle	تِتمبا	obstacle	PROPN;NOM;MASC;SG;3	N;SG
تتِمّہ	supplement	تتِمّہ	supplement	PROPN;NOM;MASC;SG;3	N;SG
تتِمّہ	appendix	تتِمّہ	appendix	PROPN;NOM;MASC;SG;3	N;SG
تتِمّہ	epilogue	تتِمّہ	epilogue	PROPN;NOM;MASC;SG;3	N;SG
تتِمّہ	postscript	تتِمّہ	postscript	PROPN;NOM;MASC;SG;3	N;SG
تتمیم	consummation	تتمیم	consummation	PROPN;NOM;MASC;SG;3	N;SG
تتمیم	completion	تتمیم	completion	PROPN;NOM;MASC;SG;3	N;SG
تتمیم	accomplishment	تتمیم	accomplishment	PROPN;NOM;MASC;SG;3	N;SG
تتمیم	perfection	تتمیم	perfection	PROPN;NOM;MASC;SG;3	N;SG
تتّوتھمبو	solace	تتّوتھمبو	solace	PROPN;NOM;MASC;SG;3	N;SG
تتّوتھمبو	soothing	تتّوتھمبو	soothing	PROPN;NOM;MASC;SG;3	ADJ
تتّوتھمبو	preventing	تتّوتھمبو	prevent	PROPN;NOM;MASC;SG;3	N;SG
تتّوتھمبو	checking	تتّوتھمبو	check	PROPN;NOM;MASC;SG;3	V;V.MSDR
تتیّا	clever	تتیّا	clever	PROPN;NOM;MASC;SG;3	ADJ
تتیّا	sharp	تتیّا	sharp	PROPN;NOM;MASC;SG;3	ADJ
تتھا	also	تتھا	also	PROPN;NOM;MASC;SG;3	ADV
تٹ	slope	تٹ	slope		N;SG
تٹ	horizon	تٹ	horizon		PROPN;SG
تثاقل	heaviness	تثاقل	heaviness		N;SG
تثلیث	trine	تثلیث	trine	N;NOM;MASC;SG;3	PROPN;SG
تثنیہ	doubling	تثنیہ	double	PROPN;NOM;MASC;SG;3	N;SG
تجاذُب	attraction	تجاذُب	attraction	PROPN;NOM;MASC;SG;3	N;SG
تجاذُب	gravitation	تجاذُب	gravitation	PROPN;NOM;MASC;SG;3	N;SG
تُجّار	merchants	تُجّار	merchant	PROPN;NOM;MASC;SG;3	N;PL
تجارِب	experiences	تجارِب	experience	PROPN;NOM;MASC;SG;3	N;PL
تِجارتی	mercantile	تِجارتی	mercantile	ADJ;NOM	N;SG
تِجارتی	business	تِجارتی	business	ADJ;NOM	N;SG
تجاسُر	courage	تجاسُر	courage	PROPN;NOM;MASC;SG;3	N;SG
تجاسُر	daring	تجاسُر	daring	PROPN;NOM;MASC;SG;3	ADJ
تجاسُر	boldness	تجاسُر	boldness	PROPN;NOM;MASC;SG;3	N;SG
تجاسُر	firmness	تجاسُر	firmness	PROPN;NOM;MASC;SG;3	N;SG
تجاوُز	deviation	تجاوُز	deviation	PROPN;NOM;MASC;SG;3	N;SG
تجاوُز	trespass	تجاوُز	trespass	PROPN;NOM;MASC;SG;3	N;SG
تجاوُز	transgression	تجاوُز	transgression	PROPN;NOM;MASC;SG;3	N;SG
تجاہُد	trying	تجاہُد	try	PROPN;NOM;MASC;SG;3	V;V.MSDR
تجاہُل	connivance	تجاہُل	connivance	PROPN;NOM;MASC;SG;3	N;SG
تجاہُل	apathy	تجاہُل	apathy	PROPN;NOM;MASC;SG;3	N;SG
تجاہُل	indifference	تجاہُل	indifference	PROPN;NOM;MASC;SG;3	N;SG
تجبرُّ	stubbornness	تجبرُّ	stubbornness	PROPN;NOM;MASC;SG;3	N;SG
تجبرُّ	obstinacy	تجبرُّ	obstinacy	PROPN;NOM;MASC;SG;3	N;SG
تجدُّد	innovation	تجدُّد	innovation	PROPN;NOM;MASC;SG;3	N;SG
تجدُّد	novelty	تجدُّد	novelty	PROPN;NOM;MASC;SG;3	ADJ
تجدُّد	freshness	تجدُّد	freshness	PROPN;NOM;MASC;SG;3	N;SG
تجدید	novelty	تجدید	novelty	N;NOM;MASC;SG;3	ADJ
تجدید	novelty	تجدید	novelty	N;NOM;MASC;SG;3	ADJ
تجدیدی	revived	تجدیدی	revive	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
تجدیدی	renewed	تجدیدی	renew	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
تجدیف	heresy	تجدیف	heresy	PROPN;NOM;MASC;SG;3	N;SG
تجدیف	blasphemy	تجدیف	blasphemy	PROPN;NOM;MASC;SG;3	N;SG
تجرُّد	celibacy	تجرُّد	celibacy	PROPN;NOM;MASC;SG;3	N;SG
تجرُّد	solitude	تجرُّد	solitude	PROPN;NOM;MASC;SG;3	N;SG
تجریح	accusation	تجریح	accusation	PROPN;NOM;MASC;SG;3	N;SG
تجریح	criticism	تجریح	criticism	PROPN;NOM;MASC;SG;3	N;SG
تجرید	separation	تجرید	separation	PROPN;NOM;MASC;SG;3	N;SG
تجرید	abstraction	تجرید	abstraction	PROPN;NOM;MASC;SG;3	N;SG
تجرید	solitude	تجرید	solitude	PROPN;NOM;MASC;SG;3	N;SG
تجریدی	idea	تجریدی	idea	ADJ	N;SG
تجریع	dripping	تجریع	drip	PROPN;NOM;MASC;SG;3	N;SG
تجزّی	analysis	تجزّی	analysis	PROPN;NOM;MASC;SG;3	N;SG
تجلجُل	commotion	تجلجُل	commotion		N;SG
تجلجُل	agitation	تجلجُل	agitation		N;SG
تجلّی	lustre	تجلّی	lustre	PROPN;NOM;MASC;SG;3	N;SG
تجلّی	brightness	تجلّی	brightness	PROPN;NOM;MASC;SG;3	N;SG
تجلّی	brilliance	تجلّی	brilliance	PROPN;NOM;MASC;SG;3	N;SG
تجلّی	splendour	تجلّی	splendour	PROPN;NOM;MASC;SG;3	N;SG
تجلیل	commendation	تجلیل	commendation	PROPN;NOM;MASC;SG;3	N;SG
تجلیل	eulogy	تجلیل	eulogy	PROPN;NOM;MASC;SG;3	N;SG
تجلیل	praise	تجلیل	praise	PROPN;NOM;MASC;SG;3	N;SG
تجلیہ	polishing	تجلیہ	polish	PROPN;NOM;MASC;SG;3	N;SG
تجمُّد	solidification	تجمُّد	solidification	PROPN;NOM;MASC;SG;3	N;SG
تجمُّد	consolidation	تجمُّد	consolidation	PROPN;NOM;MASC;SG;3	N;SG
تجمُّع	accumulation	تجمُّع	accumulation	PROPN;NOM;MASC;SG;3	N;SG
تجمُّل	splendour	تجمُّل	splendour	PROPN;NOM;MASC;SG;3	N;SG
تجمُّل	beautification	تجمُّل	beautification	PROPN;NOM;MASC;SG;3	N;SG
تجمُّل	decoration	تجمُّل	decoration	PROPN;NOM;MASC;SG;3	N;SG
تجمید	freezing	تجمید	freezing	PROPN;NOM;MASC;SG;3	N;SG
تجمیر	incense	تجمیر	incense	PROPN;NOM;MASC;SG;3	N;SG
تجمیع	collectivization	تجمیع	collectivization	PROPN;NOM;MASC;SG;3	N;SG
تجمیع	aggregate	تجمیع	aggregate	PROPN;NOM;MASC;SG;3	N;SG
تجمیع	plurality	تجمیع	plurality	PROPN;NOM;MASC;SG;3	N;SG
تجنا	renounce	تجنا	renounce		V;IMP;FIN
تجنا	abandon	تجنا	abandon		V;IMP;FIN
تجنُّب	avoidance	تجنُّب	avoidance	PROPN;NOM;MASC;SG;3	N;SG
تجنُّب	withdrawal	تجنُّب	withdrawal	PROPN;NOM;MASC;SG;3	N;SG
تجنُّب	avoiding	تجنُّب	avoid	PROPN;NOM;MASC;SG;3	V;V.MSDR
تجنیس	homogenization	تجنیس	homogenization	PROPN;NOM;MASC;SG;3	N;SG
تجنیس	resemblance	تجنیس	resemblance	PROPN;NOM;MASC;SG;3	N;SG
تجنیس	homogeneity	تجنیس	homogeneity	PROPN;NOM;MASC;SG;3	N;SG
تجنیس	alliteration	تجنیس	alliteration	PROPN;NOM;MASC;SG;3	N;SG
تجنیس	analogy	تجنیس	analogy	PROPN;NOM;MASC;SG;3	N;SG
دغا	treachery	دغا	treachery	PROPN;NOM;MASC;SG;3	N;SG
دغا	desertion	دغا	desertion	PROPN;NOM;MASC;SG;3	N;SG
دغا	deception	دغا	deception	PROPN;NOM;MASC;SG;3	N;SG
دغا	treason	دغا	treason	PROPN;NOM;MASC;SG;3	N;SG
دغا	betrayal	دغا	betrayal	PROPN;NOM;MASC;SG;3	N;SG
داب	pomp	داب	pomp		N;SG
داب	pride	داب	pride		N;SG
داب	pressure	داب	pressure		N;SG
داب	restraint	داب	restraint		N;SG
داب	control	داب	control		N;SG
داب	custom	داب	custom		N;SG
داب	authority	داب	authority		N;SG
داب	manners	داب	manners		N;PL
داب	ostentation	داب	ostentation		N;SG
داب	force	داب	force		N;SG
داب	awe	داب	awe		ADJ
داب	magnificence	داب	magnificence		N;SG
داب	weight	داب	weight		N;SG
داب	grandeur	داب	grandeur		N;SG
داب	etiquette	داب	etiquette		N;SG
داب	check	داب	check		V;IMP;FIN
داب	code	داب	code		N;SG
داب	power	داب	power		N;SG
تِجوری	safe	تِجوری	safe	PROPN;NOM;MASC;SG;3	ADJ
تِجوری	vault	تِجوری	vault	PROPN;NOM;MASC;SG;3	N;SG
تجوُّز	connivance	تجوُّز	connivance	PROPN;NOM;MASC;SG;3	N;SG
تجوُّز	concession	تجوُّز	concession	PROPN;NOM;MASC;SG;3	N;SG
تجوُّع	want	تجوُّع	want	PROPN;NOM;MASC;SG;3	V;IND;PRS;FIN
تجوُّع	demand	تجوُّع	demand	PROPN;NOM;MASC;SG;3	N;SG
تجوُّع	hunger	تجوُّع	hunger	PROPN;NOM;MASC;SG;3	N;SG
تجویزی	tried	تجویزی	try	ADJ	V;IND;PST;FIN
تجویزی	proved	تجویزی	prove	ADJ	V;PST;V.PTCP
تجویف	hole	تجویف	hole	PROPN;NOM;MASC;SG;3	N;SG
تجہیز	adorning	تجہیز	adorning	N;NOM;MASC;SG;3	V;V.MSDR
تجہیل	ignorance	تجہیل	ignorance		N;SG
تُجھ	you	تُجھ	you	;NOM;MASC;SG;3	PRO;ACC;2
تُجھے	you	تھجھ	you	V;PFV;SG;V.PTCP;ACT	PRO;ACC;2
تچانا	heat	تچا	heat	V;MASC;SG;NFIN;ACT	N;SG
تُچھ	useless	تُچھ	useless		ADJ
تحاسُد	envy	تحاسُد	envy	PROPN;NOM;MASC;SG;3	N;SG
تحاسُد	jealousy	تحاسُد	jealousy	PROPN;NOM;MASC;SG;3	N;SG
تحاشی	never	تحاشی	never	ADJ	ADV
تحالُف	consultation	تحالُف	consultation		N;SG
تحبُّب	friendship	تحبُّب	friendship	PROPN;NOM;MASC;SG;3	N;SG
تحت	under	تحت	under	ADP	ADV
تحت	depth	تحت	depth	ADP	N;SG
تحت	control	تحت	control	ADP	N;SG
تحت	below	تحت	below	ADP	ADV
تحت	charge	تحت	charge	ADP	N;SG
تحت	possession	تحت	possession	ADP	N;SG
تحتانی	following	تحتانی	follow	ADJ;NOM	V;V.MSDR
تحدُّب	convexity	تحدُّب	convexity	PROPN;NOM;MASC;SG;3	N;SG
تحدُّب	hump	تحدُّب	hump	PROPN;NOM;MASC;SG;3	N;SG
تحدّی	challenge	تحدّی	challenge	PROPN;NOM;MASC;SG;3	N;SG
تحدّی	fight	تحدّی	fight	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تحدّی	threat	تحدّی	threat	PROPN;NOM;MASC;SG;3	N;SG
تحدیث	narration	تحدیث	narration		N;SG
تحدیق	gaze	تحدیق	gaze	PROPN;NOM;MASC;SG;3	N;SG
تحذیر	warning	تحذیر	warning	PROPN;NOM;MASC;SG;3	N;SG
تحذیر	threatening	تحذیر	threaten	PROPN;NOM;MASC;SG;3	ADJ
تحرُّز	avoidance	تحرُّز	avoidance	PROPN;NOM;MASC;SG;3	N;SG
تحرُّز	evasion	تحرُّز	evasion	PROPN;NOM;MASC;SG;3	N;SG
تحرُّق	burning	تحرُّق	burn	PROPN;NOM;MASC;SG;3	N;SG
تحرُّق	inflammation	تحرُّق	inflammation	PROPN;NOM;MASC;SG;3	N;SG
تحرُّک	movement	تحرُّک	movement	PROPN;NOM;MASC;SG;3	N;SG
تحرُّک	agitation	تحرُّک	agitation	PROPN;NOM;MASC;SG;3	N;SG
تحرُّک	urging	تحرُّک	urging	PROPN;NOM;MASC;SG;3	V;V.MSDR
تحریراً	written	تحریراً	write	ADV	V;PST;V.PTCP
تحریری	written	تحریری	write	ADJ	V;PST;V.PTCP
تحریری	documentary	تحریری	documentary	ADJ	N;SG
تحریز	defence	تحریز	defence	PROPN;NOM;MASC;SG;3	N;SG
تحریص	inciting	تحریص	incite	PROPN;NOM;MASC;SG;3	N;SG
تحریص	instigation	تحریص	instigation	PROPN;NOM;MASC;SG;3	N;SG
تحریص	lure	تحریص	lure	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تحریص	stimulation	تحریص	stimulation	PROPN;NOM;MASC;SG;3	N;SG
تحریص	inciting	تحریص	incite	PROPN;NOM;MASC;SG;3	N;SG
تحریص	instigation	تحریص	instigation	PROPN;NOM;MASC;SG;3	N;SG
تحریص	lure	تحریص	lure	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تحریص	temptation	تحریص	temptation	PROPN;NOM;MASC;SG;3	N;SG
تحریص	stimulation	تحریص	stimulation	PROPN;NOM;MASC;SG;3	N;SG
تحریق	burning	تحریق	burn	PROPN;NOM;MASC;SG;3	N;SG
تحریق	combustion	تحریق	combustion	PROPN;NOM;MASC;SG;3	N;SG
تحریق	conflagration	تحریق	conflagration	PROPN;NOM;MASC;SG;3	N;SG
تحریک	instigation	تحریک	instigation	PROPN;NOM;MASC;SG;3	N;SG
تحریک	urging	تحریک	urging	PROPN;NOM;MASC;SG;3	V;V.MSDR
تحریک	suggestion	تحریک	suggestion	PROPN;NOM;MASC;SG;3	N;SG
تحریک	proposal	تحریک	proposal	PROPN;NOM;MASC;SG;3	N;SG
تحریک	incitement	تحریک	incitement	PROPN;NOM;MASC;SG;3	N;SG
تحریک	encouragement	تحریک	encouragement	PROPN;NOM;MASC;SG;3	N;SG
تحریک	agitation	تحریک	agitation	PROPN;NOM;MASC;SG;3	N;SG
تحسیب	accountancy	تحسیب	accountancy	PROPN;NOM;MASC;SG;3	N;SG
تحسین	appreciation	تحسین	appreciation	ADJ	N;SG
تحسین	acclamation	تحسین	acclamation	ADJ	N;SG
تحسین	cheers	تحسین	cheer	ADJ	N;PL
تحسین	applause	تحسین	applause	ADJ	N;SG
تحشُّم	splendour	تحشُّم	splendour	PROPN;NOM;MASC;SG;3	N;SG
تحشُّم	glory	تحشُّم	glory	PROPN;NOM;MASC;SG;3	N;SG
تحشیہ	annotation	تحشیہ	annotation	PROPN;NOM;MASC;SG;3	N;SG
تحصیر	surrounding	تحصیر	surround	PROPN;NOM;MASC;SG;3	V;V.MSDR
تحصیل	gain	تحصیل	gain	N;NOM;MASC;SG;3	V;IMP;FIN
تحصین	shelter	تحصین	shelter	PROPN;NOM;MASC;SG;3	N;SG
تحصین	refuge	تحصین	refuge	PROPN;NOM;MASC;SG;3	N;SG
تحصین	fortification	تحصین	fortification	PROPN;NOM;MASC;SG;3	N;SG
تحصین	protection	تحصین	protection	PROPN;NOM;MASC;SG;3	N;SG
تحفُّظ	security	تحفُّظ	security	PROPN;NOM;MASC;SG;3	N;SG
تحفُّظ	preservation	تحفُّظ	preservation	PROPN;NOM;MASC;SG;3	N;SG
تحفُّظ	protection	تحفُّظ	protection	PROPN;NOM;MASC;SG;3	N;SG
تحفُّظ	safeguarding	تحفُّظ	safeguard	PROPN;NOM;MASC;SG;3	N;SG
تحفُّظاتی	preservative	تحفُّظاتی	preservative	ADJ;NOM	N;SG
تُحفگی	rarity	تُحفگی	rarity	PROPN;NOM;MASC;SG;3	N;SG
تُحفگی	excellence	تُحفگی	excellence	PROPN;NOM;MASC;SG;3	N;SG
تُحفگی	commendation	تُحفگی	commendation	PROPN;NOM;MASC;SG;3	N;SG
تُحفگی	elegance	تُحفگی	elegance	PROPN;NOM;MASC;SG;3	N;SG
تُحفہ	rare	تُحفہ	rare		ADJ
تُحفہ	present	تُحفہ	present		ADJ
تُحفہ	gift	تُحفہ	gift		N;SG
تحقُّق	certainty	تحقُّق	certainty	PROPN;NOM;MASC;SG;3	N;SG
تحکُّم	domination	تحکُّم	domination	PROPN;NOM;MASC;SG;3	N;SG
تحکُّم	authority	تحکُّم	authority	PROPN;NOM;MASC;SG;3	N;SG
تحکیم	arbitration	تحکیم	arbitration		N;SG
تحلُّل	decomposition	تحلُّل	decomposition	PROPN;NOM;MASC;SG;3	N;SG
تحلُّل	disintegration	تحلُّل	disintegration	PROPN;NOM;MASC;SG;3	N;SG
تحلیل	legalization	تحلیل	legalization	ADJ	N;SG
تحلیل	digestion	تحلیل	digestion	ADJ	N;SG
تحلیل	assimilation	تحلیل	assimilation	ADJ	N;SG
تحلیل	dissipation	تحلیل	dissipation	ADJ	N;SG
تحلیل	vanishing	تحلیل	vanish	ADJ	N;SG
تحلیل	analysis	تحلیل	analysis	ADJ	N;SG
تحلیل	legalization	تحلیل	legalization	ADJ	N;SG
تحلیل	digestion	تحلیل	digestion	ADJ	N;SG
تحلیل	dissolution	تحلیل	dissolution	ADJ	N;SG
تحلیل	assimilation	تحلیل	assimilation	ADJ	N;SG
تحلیل	dissipation	تحلیل	dissipation	ADJ	N;SG
تحلیل	vanishing	تحلیل	vanish	ADJ	N;SG
تحلیل	analysis	تحلیل	analysis	ADJ	N;SG
تحمُّل	endurance	تحمُّل	endurance	PROPN;NOM;MASC;SG;3	N;SG
تحمُّل	patience	تحمُّل	patience	PROPN;NOM;MASC;SG;3	N;SG
تحمیل	loading	تحمیل	loading	PROPN;NOM;MASC;SG;3	N;SG
تحنُّث	praying	تحنُّث	pray	PROPN;NOM;MASC;SG;3	N;SG
تحوُّل	apostasy	تحوُّل	apostasy	PROPN;NOM;MASC;SG;3	N;SG
تحویل	trust	تحویل	trust	N;NOM;MASC;SG;3	V;IMP;FIN
تحیّت	greeting	تحیّت	greeting	PROPN;NOM;MASC;SG;3	N;SG
تحیُّر	wonder	تحیُّر	wonder	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تخبیط	madness	تخبیط	madness	PROPN;NOM;MASC;SG;3	N;SG
تخت	takht	تخت	takh	N;NOM;MASC;SG;3	PROPN;SG
تخدیر	anaesthesia	تخدیر	anaesthesia	PROPN;NOM;MASC;SG;3	N;SG
تخدیع	cheating	تخدیع	cheat	PROPN;NOM;MASC;SG;3	N;SG
تخدیع	deceit	تخدیع	deceit	PROPN;NOM;MASC;SG;3	N;SG
تخدیع	fraud	تخدیع	fraud	PROPN;NOM;MASC;SG;3	N;SG
تخصیب	fertilization	تخصیب	fertilization		N;SG
تخلُّف	delay	تخلُّف	delay	PROPN;NOM;MASC;SG;3	N;SG
تخلُّل	discord	تخلُّل	discord	PROPN;NOM;MASC;SG;3	N;SG
تخلُّل	disturbance	تخلُّل	disturbance	PROPN;NOM;MASC;SG;3	N;SG
تخلُّل	dissension	تخلُّل	dissension	PROPN;NOM;MASC;SG;3	N;SG
تخلیص	salvage	تخلیص	salvage		N;SG
تخلیص	clearance	تخلیص	clearance		N;SG
تخلیص	release	تخلیص	release		N;SG
تخلیص	freedom	تخلیص	freedom		N;SG
تخلیص	percolation	تخلیص	percolation		N;SG
تخلیص	saving	تخلیص	save		V;V.MSDR
تخلیط	blending	تخلیط	blend	PROPN;NOM;MASC;SG;3	N;SG
تخلیط	adulteration	تخلیط	adulteration	PROPN;NOM;MASC;SG;3	N;SG
تخلیط	mixing	تخلیط	mixing	PROPN;NOM;MASC;SG;3	N;SG
تخلیف	disagreement	تخلیف	disagreement	PROPN;NOM;MASC;SG;3	N;SG
تخلیف	opposition	تخلیف	opposition	PROPN;NOM;MASC;SG;3	N;SG
تخلیہ	seclusion	تخلیہ	seclusion	PROPN;NOM;MASC;SG;3	N;SG
