von	from	von	from	ADP	
taschenbuch	ciltsiz	taschenbuch	ciltsiz	ADJ	
dirk	dirk	dirk	dirk	PROPN;NOM;MASC;SG	
badminton	badminton	badminton	badminton		N;NOM;SG;3
geöffnet	açık	öffnen	açık	V;V.PTCP	ADJ
geöffnet	open	öffnen	open	V;V.PTCP	
geöffnet	aç	öffnen	aç	V;V.PTCP	
geöffnet	açıl	öffnen	açıl	V;V.PTCP	
geöffnet	açar	öffnen	aç	V;V.PTCP	
veränderung	değişim	veränderung	değişim	N;NOM;FEM;SG	
veränderung	değişim	veränderung	değişim	N;NOM;FEM;SG	
veränderung	değiştir	veränderung	değiş	N;NOM;FEM;SG	
veränderung	değiştirme	veränderung	değiş	N;NOM;FEM;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
zentral	merkezi	zentral	merkez	ADJ	N;ACC;SG;3
zentral	merkez	zentral	merkez	ADJ	
schröder	schroeder	schröder	schroeder	PROPN	
umliegenden	çevresi	umliegend	çevre	ADJ;PL	N;NOM;SG;3
umliegenden	çevreleyen	umliegend	çevrele	ADJ;PL	V;PFV;IND;POS;PRS;V.PTCP
zeichner	çizer	zeichner	çizer	ADJ	
zeichner	maniyerist	zeichner	maniyerist	ADJ	
definitiv	kesinlikle	definitiv	kesinlik	ADJ	N;INS;SG;3
stirbt	ölür	sterben	ölür	V;IND;SG;3;PRS;FIN	
stirbt	ölüyorum	sterben	öl	V;IND;SG;3;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
dasselbe	aynısından	dasselbe	aynı	ADV	ADJ;AT+ABL;SG;3
dasselbe	aynen	dasselbe	aynen	ADV	
dasselbe	ayni	dasselbe	ayni	ADV	
dasselbe	aynı	dasselbe	aynı	ADV	ADJ
dasselbe	aynısı	dasselbe	aynı	ADV	N;NOM;SG;3
grundstück	arsa	grundstücken	arsa		N;NOM;SG;3
grundstück	arsa	grundstücken	arsa		N;NOM;SG;3
grundstück	mülkiyet	grundstücken	mülkiyet		N;NOM;SG;3
grundstück	emlak	grundstücken	emlak		N;NOM;SG;3
grundstück	gayrimenkul	grundstücken	gayrimenkul		N;NOM;SG;3
grundstück	arsa	grundstücken	arsa		N;NOM;SG;3
grundstück	land	grundstücken	la		PROPN;NOM;SG;3
berücksichtigung	dikkate	berücksichtigung	dikkat	ADJ	N;DAT;SG;3
berücksichtigung	değerlendirme	berücksichtigung	değerlen	ADJ	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
karls	charlemagne	karls	charlemagn		PROPN;NOM;SG;3
schuld	suçla	schuld	suç	ADJ	N;INS;SG;3
schuld	kabahat	schuld	kabahat	ADJ	
schuld	fay	schuld	fay	ADJ	
schuld	borç	schuld	borç	ADJ	
schuld	borcu	schuld	borcu	ADJ	
schuld	borçlar	schuld	borç	ADJ	N;NOM;PL;3
schuld	suçluluk	schuld	suçluluk	ADJ	N;NOM;SG;3
wozu	neden	wozu	ne	ADV	
wozu	niçin	wozu	niçin	ADV	
diego	diego	diego	diego	PROPN;NOM;MASC;SG	PROPN;NOM;SG;3
panzer	panzer	panzer	panzer	ADJ	
panzer	tankı	panzer	tankı	ADJ	N;NOM;SG;3
panzer	tank	panzer	tank	ADJ	
panzer	tanklar	panzer	tank	ADJ	N;NOM;PL;3
panzer	tankları	panzer	tank	ADJ	N;ACC;PL;3
rekord	plak	rekord	plak		
rekord	rekor	rekord	rekor		
rekord	kayıt	rekord	kayıt		
total	kesinlikle	total	kesinlik	ADJ	N;INS;SG;3
total	tamamen	total	tamamen	ADJ	
fördern	tanıtımı	fördern	tanıtım	V;NFIN	N;NOM;SG;3
fördern	tanıtımını	fördern	tanıtım	V;NFIN	N;ACC;SG;3
fördern	tanıtımı	fördern	tanıtım	V;NFIN	N;NOM;SG;3
fördern	tanıtımını	fördern	tanıtım	V;NFIN	N;ACC;SG;3
fördern	tanıtım	fördern	tanıtım	V;NFIN	
fördern	foster	fördern	foster	V;NFIN	PROPN;NOM;SG;3
kevin	kevin	kevin	kevin	PROPN;NOM;MASC;SG	
ausgesetzt	askıya	aussetzen	askı	V;V.PTCP	N;DAT;SG;3
ausgesetzt	ifşa	aussetzen	ifşa	V;V.PTCP	
ausgesetzt	açıkta	aussetzen	açık	V;V.PTCP	N;ESS;SG;3
verteilung	dağılımı	Verteilung	dağılım	N;NOM;SG	
verteilung	dağıtım	Verteilung	dağıt	N;NOM;SG	
verteilung	dağıtımlar	Verteilung	dağıtım	N;NOM;SG	N;NOM;PL;3
verteilung	dağıtmak	Verteilung	dağıt	N;NOM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
restaurant	restoran	restaurant	restoran	PROPN	N;NOM;SG;3
restaurant	lokanta	restaurant	lokan	PROPN	N;NOM;SG;3
restaurant	lokantası	restaurant	lokanta	PROPN	N;NOM;SG;3
restaurant	restaurant	restaurant	restaurant	PROPN	N;NOM;SG;3
piloten	kılavuz	pilot	kılavuz	N;PL	
piloten	pilot	pilot	pilot	N;PL	
fotografie	fotoğrafçılık	fotografie	fotoğrafçılık	PROPN	N;NOM;SG;3
fotografie	fotoğraf	fotografie	fotoğraf	PROPN	
luzern	luzern	luzern	luzern	PROPN	PROPN;NOM;SG;3
luzern	lucerne	luzern	licer	PROPN	PROPN;NOM;SG;3
restauriert	restore	restaurieren	restore	V;V.PTCP	
jane	jane	jane	jane	PROPN;NOM;MASC;SG	
ruth	ruth	ruth	ruth	PROPN;NOM;FEM;SG	
hinweisen	ipuçları	hinweisen	ipuç	V;NFIN	N;ACC;PL;3
cross	karşıya	cross	karşı	PROPN	
cross	haç	cross	haç	PROPN	
cross	çapraz	cross	çapraz	PROPN	
cross	hacı	cross	hacı	PROPN	
cross	cross	cross	cross	PROPN	
täter	failleri	tät	fail	ADJ	N;ACC;PL;3
täter	fail	tät	fail	ADJ	
täter	faili	tät	faili	ADJ	
klare	net	klar	net	ADJ;NOM;FEM;PL	
klare	temizle	klar	temiz	ADJ;NOM;FEM;PL	V;PFV;IMP;SG;2;POS;PRS
klare	temiz	klar	temiz	ADJ;NOM;FEM;PL	
klare	berrak	klar	berrak	ADJ;NOM;FEM;PL	
grau	gray	grau	gray	ADJ	
grau	gri	grau	gri	ADJ	
grau	grey	grau	grey	ADJ	
grau	gri	grau	gri	ADJ	
grau	grau	grau	grau	ADJ	INTJ
abgebaut	mayınlı	abbauen	mayınlı	V;V.PTCP	
moore	moore	moor	moore	PROPN	
motive	sebep	motiv	sebep	ADJ;NOM;PL	
motive	gerekçe	motiv	gerekçe	ADJ;NOM;PL	
motive	sebebi	motiv	sebep	ADJ;NOM;PL	
motive	nedeni	motiv	neden	ADJ;NOM;PL	N;NOM;SG;3
motive	motifleri	motiv	motif	ADJ;NOM;PL	N;NOM;PL;3
motive	sebepleri	motiv	sebep	ADJ;NOM;PL	N;NOM;PL;3
krise	kriz	krise	kriz	N;NOM;FEM;SG	
billy	billy	billy	billy	PROPN;NOM;MASC;SG	
pause	break	pausen	break		
pause	kır	pausen	kır		
pause	mola	pausen	mola		N;NOM;SG;3
pause	kırma	pausen	kırma		
pause	durdur	pausen	i		V;PFV;IMP;SG;2;POS;PRS;CAUS
pause	teneffüs	pausen	teneffüs		N;NOM;SG;3
glocke	çan	glock	çan	N;NOM;FEM;SG	
glocke	zil	glock	zil	N;NOM;FEM;SG	
glocke	can	glock	can	N;NOM;FEM;SG	
glocke	bell	glock	bell	N;NOM;FEM;SG	
besonderes	ozel	besonder	ozel	ADJ;NOM;NEUT;SG	
besonderes	özeldir	besonder	özel	ADJ;NOM;NEUT;SG	
baumeister	inşaatçı	baumeister	inşaatçı	ADJ	
baumeister	mimar	baumeister	mimar	ADJ	
schottischen	iskoç	schottisch	iskoç	ADJ;PL	
perspektive	prospect	perspektiv	prospect	ADJ;NOM;FEM;SG	PROPN;NOM;SG;3
perspektive	outlook	perspektiv	outlook	ADJ;NOM;FEM;SG	
perspektive	görünüm	perspektiv	görün	ADJ;NOM;FEM;SG	N;NOM;SG;3
perspektive	perspektif	perspektiv	perspektif	ADJ;NOM;FEM;SG	
perspektive	perspektifler	perspektiv	perspektif	ADJ;NOM;FEM;SG	N;NOM;PL;3
armen	fakir	arm	fakir	ADJ	
armen	zavallı	arm	zavallı	ADJ	
armen	yoksul	arm	yoksul	ADJ	
armen	silahlar	arm	silah	ADJ	N;NOM;PL;3
armen	kollar	arm	kol	ADJ	
armen	kolları	arm	kol	ADJ	N;ACC;PL;3
lissabon	lisboa	lissabon	lisboa	PROPN;NOM;SG	PROPN;NOM;SG;3
lissabon	lizbon	lissabon	lizbon	PROPN;NOM;SG	PROPN;NOM;SG;3
lissabon	lizbon	lissabon	lizbon	PROPN;NOM;SG	PROPN;NOM;SG;3
lokal	yerli	lokal	yerli	ADJ	
lokal	lokal	lokal	lokal	ADJ	
lokal	yöresel	lokal	yöresel	ADJ	
lokal	yerel	lokal	yerel	ADJ	
forscher	araştırmacı	forsch	araştır	ADJ	
forscher	müfettişler	forsch	müfettiş	ADJ	N;NOM;PL;3
forscher	araştırmacılar	forsch	araştır	ADJ	N;NOM;PL;3
forscher	kaşifler	forsch	kaşif	ADJ	N;NOM;PL;3
forscher	araştırmacılar	forsch	araştır	ADJ	N;NOM;PL;3
dran	takipte	dran	takip	ADV	N;ESS;SG;3
phänomen	fenomen	phänom	fenomen	V;NFIN	
phänomen	fenomen	phänom	fenomen	V;NFIN	
phänomen	olgu	phänom	olgu	V;NFIN	
einkommen	gelir	einkommen	gel	V;NFIN	
einkommen	gelirleri	einkommen	gelir	V;NFIN	N;ACC;PL;3
einkommen	gelirler	einkommen	gel	V;NFIN	N;NOM;PL;3
einkommen	kazanç	einkommen	kazanç	V;NFIN	N;NOM;SG;3
einkommen	kazançlar	einkommen	kazanç	V;NFIN	N;NOM;PL;3
einkommen	gelir	einkommen	gel	V;NFIN	
jährliche	yıllık	jährlich	yıllık	ADJ;NOM;FEM;PL	
jährliche	senelik	jährlich	senelik	ADJ;NOM;FEM;PL	
jährliche	yıllık	jährlich	yıllık	ADJ;NOM;FEM;PL	
jährliche	senelik	jährlich	senelik	ADJ;NOM;FEM;PL	
produzenten	yapımcılar	produzent	yapımcı	V;IND;PL;3;PST;FIN	N;NOM;PL;3
produzenten	üretici	produzent	üretici	V;IND;PL;3;PST;FIN	
produzenten	yapımcı	produzent	yapımcı	V;IND;PL;3;PST;FIN	
produzenten	üretici	produzent	üretici	V;IND;PL;3;PST;FIN	
produzenten	üreticileri	produzent	üretici	V;IND;PL;3;PST;FIN	N;NOM;PL;3
bedeckt	kaplı	bedecken	kaplı	ADJ;V.PTCP	
bedeckt	örtülü	bedecken	örtül	ADJ;V.PTCP	N;NOM;SG;3
bedeckt	bulutlu	bedecken	bulutlu	ADJ;V.PTCP	
echt	hakiki	echt	hakiki	ADJ	
echt	meşru	echt	meşru	ADJ	
echt	yasal	echt	yasal	ADJ	
echt	gercekten	echt	gercek	ADJ	ADV
echt	cidden	echt	cidden	ADJ	
echt	gerçekten	echt	gerçekten	ADJ	ADV
menschliche	insani	menschlich	insani	ADJ;NOM;FEM;PL	
menschliche	insan	menschlich	insan	ADJ;NOM;FEM;PL	N;NOM;SG;3
betreut	denetimli	betreuen	denetimli	V;V.PTCP	
kansas	kansas	kansas	kansas	PROPN;NOM;NEUT;SG	PROPN;NOM;SG;3
führende	liderlik	führend	liderlik	ADJ;NOM;FEM;PL	N;NOM;SG;3
führende	lider	führend	lider	ADJ;NOM;FEM;PL	
führende	başrol	führend	başrol	ADJ;NOM;FEM;PL	
opposition	muhalefet	opposition	muhalefet	N;NOM;SG	
opposition	muhalif	opposition	muhalif	N;NOM;SG	
dunkel	koyu	dunkel	koyu	ADJ	
dunkel	karanlık	dunkel	karanlık	ADJ	
dunkel	dark	dunkel	dark	ADJ	
dunkel	karanlık	dunkel	karanlık	ADJ	
logik	mantıksal	logik	mantıksal		ADJ
aufhebung	kaldırılması	aufhebung	kal	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
aufhebung	yürürlükten	aufhebung	yürürlük	N;NOM;FEM;SG	N;AT+ABL;SG;3
aufhebung	kaldırma	aufhebung	kaldırma	N;NOM;FEM;SG	
aufhebung	kaldırmak	aufhebung	kal	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
unabhängigen	bağımsızlar	unabhängig	bağımsız	ADJ	N;NOM;PL;3
unabhängigen	bağımsız	unabhängig	bağımsız	ADJ	
freigabe	sürüm	freigabe	sürü	N;NOM;FEM;SG	
freigabe	serbest	freigabe	serbest	N;NOM;FEM;SG	
freigabe	engeli	freigabe	engel	N;NOM;FEM;SG	
mischung	karıştırma	mischung	karış	ADJ	V;PFV;NOM;IND;2;POS;PRS;V.MSDR;CAUS
mischung	karıştırmak	mischung	karış	ADJ	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
mischung	karıştırın	mischung	karış	ADJ	V;PFV;IMP;PL;2;POS;PRS;CAUS
mischung	karışık	mischung	karışık	ADJ	
mischung	karışım	mischung	karışım	ADJ	
mischung	karışımı	mischung	karışım	ADJ	N;NOM;SG;3
mischung	harmanlama	mischung	harmanlama	ADJ	V;PFV;NOM;IND;POS;PRS;V.MSDR
geschäft	shop	schäfen	shop	N;NOM;NEUT;SG	
geschäft	dükkanlar	schäfen	dükkan	N;NOM;NEUT;SG	N;NOM;PL;3
geschäft	mağazalar	schäfen	mağaza	N;NOM;NEUT;SG	N;NOM;PL;3
geschäft	aktarım	schäfen	aktarım	N;NOM;NEUT;SG	
geschäft	işlem	schäfen	işlem	N;NOM;NEUT;SG	
geschäft	mağazadan	schäfen	mağaza	N;NOM;NEUT;SG	N;AT+ABL;SG;3
geschäft	store	schäfen	store	N;NOM;NEUT;SG	
geschäft	business	schäfen	business	N;NOM;NEUT;SG	
geschäft	işletme	schäfen	işle	N;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
geschäft	ticaret	schäfen	ticaret	N;NOM;NEUT;SG	
angehörige	akrabalar	angehörig	akraba	ADJ;NOM;FEM;PL	N;NOM;PL;3
angehörige	akrabaları	angehörig	akraba	ADJ;NOM;FEM;PL	N;NOM;PL;3
pour	doldur	pour	dol		V;PFV;IMP;SG;2;POS;PRS
pour	dök	pour	dök		V;PFV;IMP;SG;2;POS;PRS
streng	katı	streng	kat	ADJ	
inc	inc	inc	inc		
claus	claus	claus	claus	PROPN;NOM;MASC;SG	
katholisch	katolik	katholisch	katolik	ADJ	
katholisch	katolikler	katholisch	katolik	ADJ	N;NOM;PL;3
katholisch	katolik	katholisch	katolik	ADJ	
colorado	colorado	colorado	color	PROPN;NOM;MASC;SG	PROPN;NOM;SG;3
botaniker	botanikçi	botaniker	botanikçi	ADJ	N;NOM;SG;3
übersetzungen	çevirisi	übersetzingen	çevir	V;NFIN	N;NOM;SG;3
übersetzungen	tercüme	übersetzingen	tercüme	V;NFIN	
übersetzungen	çevirmen	übersetzingen	çevir	V;NFIN	
übersetzungen	çeviri	übersetzingen	çevir	V;NFIN	
übersetzungen	çeviriler	übersetzingen	çevir	V;NFIN	N;NOM;PL;3
letztendlich	nihayet	letztendlich	nihayet	ADJ	
letztendlich	sonunda	letztendlich	sonunda	ADJ	ADV
gotha	gotha	gotha	gotha	PROPN;NOM;SG	PROPN;NOM;SG;3
opera	opera	opera	opera	PROPN;NOM;SG	
brasilianischer	brezilyalı	brasilianisch	brezilyalı	ADJ	PROPN;NOM;SG;3
brasilianischer	brezilya	brasilianisch	brezilya	ADJ	PROPN;NOM;SG;3
dichte	yoğun	dicht	yoğun	ADJ;NOM;SG	
dichte	yoğunluk	dicht	yoğunluk	ADJ;NOM;SG	N;NOM;SG;3
dichte	yoğunluğu	dicht	yoğunluk	ADJ;NOM;SG	N;ACC;SG;3
verursacht	nedenler	verursachen	neden	V;V.PTCP	N;NOM;PL;3
verursacht	nedenleri	verursachen	neden	V;V.PTCP	N;ACC;PL;3
abfahrt	iniş	abfahren	iniş	PROPN	
abfahrt	gidiş	abfahren	gitiş	PROPN	
abfahrt	gidenler	abfahren	giden	PROPN	N;NOM;PL;3
abfahrt	çık	abfahren	çık	PROPN	
abfahrt	çıkışı	abfahren	çıkış	PROPN	N;ACC;SG;3
abfahrt	çıkış	abfahren	çıkış	PROPN	
abfahrt	gidiş	abfahren	gitiş	PROPN	
abfahrt	kalkış	abfahren	kalkış	PROPN	N;NOM;SG;3
male	kez	malen	kez	ADJ	N;NOM;SG;3
male	times	malen	times	ADJ	
male	zamanlar	malen	zaman	ADJ	N;NOM;PL;3
spät	gec	spät	gec	ADJ	
spät	geç	spät	geç	ADJ	
gnu	gnu	gnu	gn	PROPN;NOM;MASC;SG	
kopie	kopyala	kopie	kopyal		V;PFV;IMP;SG;2;POS;PRS
kopie	kopyalar	kopie	kopya		N;NOM;PL;3
kopie	kopyaları	kopie	kopya		N;ACC;PL;3
östliche	doğulu	östlich	doğul	ADJ;NOM;FEM;PL	
östliche	doğu	östlich	doğu	ADJ;NOM;FEM;PL	
zeichnete	çizdim	zeichnen	çiz	V;IND;SG;3;PST;FIN	V;PFV;IND;SG;1;POS;PST
zeichnete	drew	zeichnen	drew	V;IND;SG;3;PST;FIN	
zeichnete	çizmiş	zeichnen	çiz	V;IND;SG;3;PST;FIN	
enkel	torunları	enkel	torun		N;ACC;PL;3
enkel	torunlar	enkel	torun		N;NOM;PL;3
enkel	torunları	enkel	torun		N;ACC;PL;3
enkel	torunu	enkel	torun		N;NOM;SG;3
danzig	gdansk	danzig	gdansk	PROPN;NOM;MASC;SG	PROPN;NOM;SG;3
danzig	danzig	danzig	danzig	PROPN;NOM;MASC;SG	
bevölkerungsdichte	yoğunluk	bevölkerungsdichte	yoğunluk	ADJ;NOM;FEM;SG	N;NOM;SG;3
bevölkerungsdichte	yoğunluğu	bevölkerungsdichte	yoğunluk	ADJ;NOM;FEM;SG	N;ACC;SG;3
experten	uzmanlar	expert	uzman	V;IND;PL;3;FIN	ADJ;NOM;PL;3
experten	uzmanlara	expert	uzman	V;IND;PL;3;FIN	ADJ;DAT;PL;3
experten	uzmanlar	expert	uzman	V;IND;PL;3;FIN	ADJ;NOM;PL;3
experten	uzmanları	expert	uzman	V;IND;PL;3;FIN	ADJ;NOM;PL;3
experten	uzman	expert	uzman	V;IND;PL;3;FIN	
experten	uzmanlara	expert	uzman	V;IND;PL;3;FIN	ADJ;DAT;PL;3
experten	uzman	expert	uzman	V;IND;PL;3;FIN	
experten	profesyoneller	expert	profesyon	V;IND;PL;3;FIN	N;NOM;PL;3
experten	profesyonel	expert	profesyonel	V;IND;PL;3;FIN	
ralph	ralph	ralph	ralph	PROPN;SG	
liberalen	liberaller	liberal	liberal	ADJ;PL	N;NOM;PL;3
liberalen	liberal	liberal	liberal	ADJ;PL	
nachfrage	talep	nachfrage	talep		
normal	olağan	normal	olağan	ADJ	
normal	normal	normal	normal	ADJ	
besuchen	ziyaret	besuchen	ziyaret	V;NFIN	N;NOM;SG;3
besuchen	ziyaretler	besuchen	ziyaret	V;NFIN	N;NOM;PL;3
besuchen	ziyaretleri	besuchen	ziyaret	V;NFIN	N;NOM;PL;3
besuchen	ziyaret	besuchen	ziyaret	V;NFIN	N;NOM;SG;3
besuchen	ziyaret	besuchen	ziyaret	V;NFIN	N;NOM;SG;3
besuchen	ziyareti	besuchen	ziyaret	V;NFIN	N;ACC;SG;3
alternativ	alternatifi	alternativ	alternatifi	ADJ	N;ACC;SG;3
alternativ	alternatif	alternativ	alternatif	ADJ	
schafft	yaratır	schaffen	yarat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS
vorübergehend	geçici	vorübergehend	geçici	ADJ	
vorübergehend	geçici	vorübergehend	geçici	ADJ	
reform	reformları	reform	reform		N;NOM;PL;3
reform	reformların	reform	reform		N;GEN;PL;3
reform	reformlar	reform	reform		N;NOM;PL;3
reform	reformu	reform	reform		N;NOM;SG;3
europäischer	avrupa	europäisch	avrupa	ADJ	
europäischer	avrupalı	europäisch	avrupalı	ADJ	
paulo	paulo	paulo	paulo	PROPN;NOM;MASC;SG	PROPN;NOM;SG;3
reiter	reiter	reiter	reiter	ADJ	
reiter	sürücüler	reiter	sürücü	ADJ	N;NOM;PL;3
reiter	atlı	reiter	atlı	ADJ	
reiter	süvari	reiter	süvari	ADJ	
reiter	sürücü	reiter	sürücü	ADJ	
reiter	rider	reiter	rider	ADJ	
reiter	binici	reiter	binici	ADJ	
mond	ay	mond	ay	PROPN;NOM;SG	N;NOM;SG;3
mond	moon	mond	moon	PROPN;NOM;SG	N;NOM;SG;3
verfasser	yazarlar	verfasser	yazar		N;NOM;PL;3
dozent	okutman	dozent	oku	ADJ	V;PFV;IND;SG;2;NEG;PRS;CAUS
dozent	eğitmen	dozent	eğitmen	ADJ	
dozent	hocam	dozent	hocam	ADJ	N;NOM;SG;3
dozent	öğretmen	dozent	öğretmen	ADJ	
dozent	öğretmenim	dozent	öğretmen	ADJ	N;NOM;SG;3
dozent	hoca	dozent	hoca	ADJ	
autos	arabalar	autos	araba		N;NOM;PL;3
autos	otomobil	autos	otomobil		N;NOM;SG;3
austausch	takas	austausch	takas		
austausch	döviz	austausch	döviz		N;NOM;SG;3
finanzierung	finans	finanzierung	finans	N;NOM;FEM;SG	
finanzierung	finanse	finanzierung	finanse	N;NOM;FEM;SG	
finanzierung	fon	finanzierung	fon	N;NOM;FEM;SG	
finanzierung	maliye	finanzierung	maliye	N;NOM;FEM;SG	
finanzierung	finans	finanzierung	finans	N;NOM;FEM;SG	
finanzierung	finanse	finanzierung	finanse	N;NOM;FEM;SG	
dringend	acil	dringend	acil	ADJ	
dringend	acilen	dringend	ac	ADJ	ADV
überzeugen	ikna	überzeugen	ikna	V;NFIN	
überzeugen	inandırıcı	überzeugen	inandırıcı	V;NFIN	ADJ
kommandant	kumandan	kommandant	kumandan	ADJ	N;NOM;SG;3
kommandant	komutan	kommandant	komut	ADJ	
kommandant	kumandan	kommandant	kumandan	ADJ	N;NOM;SG;3
kommandant	komutan	kommandant	komut	ADJ	
äußere	dış	äußer	dış	ADJ;NOM;FEM;PL	
century	yüzyıl	century	yüzyıl	PROPN	
century	asır	century	asır	PROPN	
stone	taş	stone	taş	PROPN;SG	
stone	tas	stone	tas	PROPN;SG	
töten	öldür	töten	öl	V;NFIN	
töten	öldür	töten	öl	V;NFIN	
raymond	raymond	raymond	raymond	PROPN;NOM;MASC;SG	PROPN;NOM;SG;3
anbau	yetiştirme	anbau	yetiş		V;PFV;IMP;SG;2;POS;PRS;CAUS
angebaut	yetişkin	anbauen	yetişkin	V;V.PTCP	
angebaut	kültürlü	anbauen	kültürlü	V;V.PTCP	ADJ
hammer	tokmak	Hammer	tok	ADJ	
hammer	harika	Hammer	harik	ADJ	
hammer	şahane	Hammer	şahane	ADJ	
hammer	muhtesem	Hammer	muhtesem	ADJ	
hammer	muhteşem	Hammer	muhteşem	ADJ	
hammer	müthiş	Hammer	müthiş	ADJ	
hammer	çekiç	Hammer	çekiç	ADJ	
hammer	hammer	Hammer	hammer	ADJ	
hammer	çekici	Hammer	çekici	ADJ	
feststellen	tespit	feststellen	tespit	V;NFIN	
unterbrochen	yarıda	unterbrechen	yarı	V;V.PTCP	N;ESS;SG;3
unterbrochen	askıya	unterbrechen	askı	V;V.PTCP	N;DAT;SG;3
publiziert	yayınlar	publizieren	yayın	V;V.PTCP	N;NOM;PL;3
tournee	gezdi	tournen	gez		V;PFV;IND;SG;3;POS;PST
tournee	turneye	tournen	turne		N;DAT;SG;3
takt	alt	takt	alt	ADJ	
takt	felç	takt	felç	ADJ	
takt	inme	takt	in	ADJ	
beinahe	nerdeyse	beinahe	nerdeyse	ADV	
beinahe	neredeyse	beinahe	neredeyse	ADV	
beinahe	nerdeyse	beinahe	nerdeyse	ADV	
beinahe	neredeyse	beinahe	neredeyse	ADV	
glaubt	inan	glauben	inan	V;IND;SG;3;PRS;FIN	
glaubt	iman	glauben	iman	V;IND;SG;3;PRS;FIN	
glaubt	inanın	glauben	inan	V;IND;SG;3;PRS;FIN	N;NOM;SG;3
genehmigung	yetki	genehmigung	yetki	ADJ	
genehmigung	izni	genehmigung	izin	ADJ	
genehmigung	izin	genehmigung	izin	ADJ	
genehmigung	rıza	genehmigung	rız	ADJ	
genehmigung	yetki	genehmigung	yetki	ADJ	
genehmigung	onaylama	genehmigung	onayla	ADJ	V;PFV;NOM;IND;POS;PRS;V.MSDR
genehmigung	onay	genehmigung	onay	ADJ	
ausführlich	ayrıntılı	ausführlich	ayrıntılı	ADJ	
ausführlich	detaylı	ausführlich	detaylı	ADJ	
ausnahmen	istisna	ausnehmen	istisna	V;NFIN	
sitzt	oturuyorum	sitzen	otur	V;IND;SG;3;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
administrator	admin	administrator	admin	PROPN	
administrator	yöneticisi	administrator	yönetici	PROPN	N;NOM;SG;3
administrator	yönetici	administrator	yönetici	PROPN	
administrator	yönetici	administrator	yönetici	PROPN	
entwicklungen	kalkınma	entwicklung	kalkın	V;NFIN	
entwicklungen	gelişme	entwicklung	geliş	V;NFIN	
entwicklungen	gelişim	entwicklung	geliş	V;NFIN	
entwicklungen	eğilimler	entwicklung	eğilim	V;NFIN	N;NOM;PL;3
entwicklungen	eğilim	entwicklung	eğ	V;NFIN	
entwicklungen	evrim	entwicklung	evrim	V;NFIN	
verletzung	ihlal	verletzung	ihlal	N;FEM;SG	
verletzung	ihlali	verletzung	ihlali	N;FEM;SG	
verletzung	ihlal	verletzung	ihlal	N;FEM;SG	
verletzung	ihlali	verletzung	ihlali	N;FEM;SG	
verletzung	yara	verletzung	yara	N;FEM;SG	
verletzung	yaralanma	verletzung	yaralan	N;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
verletzung	yaralama	verletzung	yaralama	N;FEM;SG	
verletzung	yaralanma	verletzung	yaralan	N;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
verletzung	yaraları	verletzung	yara	N;FEM;SG	N;NOM;PL;3
verletzung	yaralar	verletzung	yara	N;FEM;SG	N;NOM;PL;3
verletzung	yaralanmalar	verletzung	yaralan	N;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
verletzung	yaralılar	verletzung	yaralı	N;FEM;SG	N;NOM;PL;3
verletzung	gedik	verletzung	gedik	N;FEM;SG	
verletzung	ihlal	verletzung	ihlal	N;FEM;SG	
verletzung	ihlali	verletzung	ihlali	N;FEM;SG	
eintritt	giriş	eintreten	giriş	V;IND;SG;3;PRS;FIN	
eintritt	girdi	eintreten	gir	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PST
eintritt	girişi	eintreten	giriş	V;IND;SG;3;PRS;FIN	
erhebt	yükselir	erheben	yüksel	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS
nationaler	millî	national	millî	ADJ	
nationaler	national	national	national	ADJ	N;DAT;SG;3
nationaler	ulusal	national	ulusal	ADJ	
roy	roy	roy	roy	PROPN;NOM;MASC;SG	
gottlieb	gottlieb	gottlei	gottlieb	PROPN;NOM;SG	PROPN;NOM;SG;3
eingebunden	atlı	einbinden	atlı	V;V.PTCP	
girl	kız	gerlen	kız		
girl	girl	gerlen	girl		
girl	kızım	gerlen	kız		ADJ;NOM;SG;3
girl	kiz	gerlen	kiz		
sozialistischen	sosyalist	sozialistisch	sosyalist	ADJ;NOM;MASC;PL	
spektrum	spektrum	spektrum	spek	ADJ	N;NOM;SG;3
erben	varisi	erben	vari		N;NOM;SG;3
offiziere	memurlar	offizieren	memur		N;NOM;PL;3
offiziere	memurların	offizieren	memur		N;GEN;PL;3
