que	ka	que	ka	PRO	
amosarlles	rādīt	amosarles	rādīt	N	V;POS;NFIN
amosarlles	parādīt	amosarles	parādīt	N	V;POS;NFIN
amosarlles	tu	amosarles	tu	N	PRO;NOM;SG;2
amosarlles	tevi	amosarles	tu	N	PRO;ACC;SG;2
amosarlles	jums	amosarles	jūs	N	PRO;DAT;PL;2
amosarlles	tev	amosarles	tu	N	PRO;DAT;SG;2
amosarlles	jūs	amosarles	jūs	N	PRO;NOM;PL;2
especiais	īpaši	especial	īpaši	ADJ	ADV
volvendo	muguru	volver	mugura	V	N;ACC;FEM;SG
volvendo	atpakaļ	volver	atpakaļ	V	ADV
volvendo	mugura	volver	mugura	V	N;NOM;FEM;SG
errado	nepareizi	errar	nepareizi	N	ADV
errado	nepareiza	errar	nepareiza	N	ADJ;NOM;FEM;SG
errado	nepareizs	errar	nepareizs	N	ADJ;NOM;MASC;SG
temporal	pagaidu	temporal	pagaidīt	ADJ	N;ACC;MASC;SG
temporal	īslaicīgi	temporal	īslaicīgi	ADJ	ADV
nesas	šīs	neso	šī	DET	PRO;NOM;FEM;PL
nesas	šie	neso	šis	DET	PRO;NOM;MASC;PL
steve	stīvs	stavar	stīvs	PROPN	PROPN;NOM;MASC;SG
ficou	tika	ficar	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
calado	kluss	calado	kluss	N	ADJ;NOM;MASC;SG
calado	klusa	calado	klusa	N	ADJ;NOM;FEM;SG
calado	klusi	calado	klusi	N	ADV
estudio	studio	estudio	studio	N	
policial	policija	policial	policija	ADJ	N;NOM;FEM;SG
policial	policijā	policial	policija	ADJ	N;ESS;FEM;SG
policial	policiju	policial	policija	ADJ	N;ACC;FEM;SG
policial	policijas	policial	policija	ADJ	N;NOM;FEM;PL
mortal	nāvējošs	mortal	nāvēt	ADJ	V;IPFV;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
disparo	sašāva	disparar	sašāva	N	V;FH;IND;3;POS;PST;FIN;ACT
escoitando	klausīšanās	escoitar	klausīšanās	V	N;NOM;FEM;SG
xénero	būs	xénero	būt	N	V;FH;IND;3;POS;FUT;FIN;ACT
normais	normāla	normal	normāls	N	ADJ;NOM;FEM;SG
normais	normāli	normal	normāli	N	ADV
normais	normāls	normal	normāls	N	ADJ;NOM;MASC;SG
poñerse	iegūsti	poñer	iegūt	PROPN	V;IMP;SG;2;POS;FIN;ACT
poñerse	dabūt	poñer	dabūt	PROPN	V;POS;NFIN
estadounidenses	amerikāņi	estadounidenses	amerikānis	ADJ	N;NOM;MASC;PL
estadounidenses	american	estadounidenses	american	ADJ	PROPN;NOM;FEM;SG
estadounidenses	amerikāņu	estadounidenses	amerikānis	ADJ	N;GEN;MASC;PL
estadounidenses	amerikas	estadounidenses	amerika	ADJ	PROPN;NOM;FEM;PL
empezando	sākums	empezar	sākums	V	N;NOM;MASC;SG
dío	saki	dío	sacīt	V	INTJ
seria	nopietni	seria	nopietni	ADJ	ADV
ray	stars	ray	stars	PROPN	N;NOM;MASC;SG
ray	ray	ray	ray	PROPN	
respectar	sakarā	respectar	sakars	V	N;ESS;MASC;SG
respectar	cieņā	respectar	cieņa	V	ADJ;NOM;FEM;SG
respectar	cieņa	respectar	cieņa	V	N;NOM;FEM;SG
comece	sākums	comecer	sākums	V	N;NOM;MASC;SG
comece	starts	comecer	starts	V	N;NOM;MASC;SG
papi	tētis	papi	tētis	PROPN	N;NOM;MASC;SG
papi	tēti	papi	tētis	PROPN	N;ACC;MASC;SG
deberes	nodokļi	deber	nodoklis	V	N;NOM;MASC;PL
deberes	nodevas	deber	nodeva	V	N;NOM;FEM;PL
deberes	pienākumi	deber	pienākums	V	N;NOM;MASC;PL
sincero	godīgs	sincero	godīgs	N	ADJ;NOM;MASC;SG
sincero	godīgi	sincero	godīgi	N	ADV
sofren	viņi	sofrer	viņš	V	PRO;NOM;MASC;PL;3
sofren	tie	sofrer	tas	V	PRO;NOM;MASC;PL
sofren	tās	sofrer	tā	V	PRO;NOM;FEM;PL
aqui	šeit	aqui	šeit	PROPN	ADV
aqui	te	aqui	te	PROPN	ADV
tí	tu	tí	tu		PRO;NOM;SG;2
tí	tevi	tí	tu		PRO;ACC;SG;2
tí	jums	tí	jūs		PRO;DAT;PL;2
tí	tev	tí	tu		PRO;DAT;SG;2
tí	jūs	tí	jūs		PRO;NOM;PL;2
armados	bruņots	armar	bruņots	N	ADJ;NOM;MASC;SG
armados	bruņota	armar	bruņots	N	ADJ;NOM;FEM;SG
armados	bruņotajiem	armar	bruņots	N	ADJ;DAT;MASC;PL
armados	bruņoti	armar	bruņots	N	ADJ;NOM;MASC;PL
jacques	žaks	jacque	žaks	N	PROPN;NOM;MASC;SG
jacques	jacques	jacque	jaczue	N	
breve	īsi	breve	īsi	ADJ	ADV
busco	par	busco	par	N	
busco	priekš	busco	priekš	N	ADP
busco	for	busco	for	N	
busco	izskaties	busco	izskatīties	N	V;IMP;SG;2;POS;REFL;FIN;ACT
criado	kalps	criar	kalps	V	N;NOM;MASC;SG
ira	ira	ir	ira	N	
gobernador	augstā	gobernador	augsts	N	ADJ;NOM;FEM;SG
gobernador	augstu	gobernador	augstu	N	ADV
gobernador	augsts	gobernador	augsts	N	ADJ;NOM;MASC;SG
gobernador	augsta	gobernador	augsts	N	ADJ;NOM;FEM;SG
balde	brīva	balde	brīva	N	ADJ;NOM;FEM;SG
balde	free	balde	free	N	
balde	brīvs	balde	brīvs	N	ADJ;NOM;MASC;SG
coñeceu	ter	coñecer	terēt	V	
fuxiu	no	fuxiu	no	V	
asasinar	slepkavības	asasinar	slepkavība	V	N;NOM;FEM;PL
asasinar	slepkavība	asasinar	slepkavība	V	N;NOM;FEM;SG
asasinar	slepkavību	asasinar	slepkavība	V	N;ACC;FEM;SG
comprendes	saprast	comprender	saprast	N	V;POS;NFIN
comprendes	izprast	comprender	izprast	N	V;POS;NFIN
comprendes	saprotu	comprender	saprast	N	V;FH;IND;SG;1;POS;PRS;FIN;ACT
comprendes	tu	comprender	tu	N	PRO;NOM;SG;2
comprendes	tevi	comprender	tu	N	PRO;ACC;SG;2
comprendes	jums	comprender	jūs	N	PRO;DAT;PL;2
comprendes	tev	comprender	tu	N	PRO;DAT;SG;2
comprendes	jūs	comprender	jūs	N	PRO;NOM;PL;2
creme	noticēt	creme	noticēt	PROPN	V;POS;NFIN
creme	tici	creme	ticēt	PROPN	INTJ
creme	ticu	creme	ticēt	PROPN	V;FH;IND;SG;1;POS;PRS;FIN;ACT
edición	edition	edición	edition	N	
quedas	tu	queda	tu	N	PRO;NOM;SG;2
quedas	tevi	queda	tu	N	PRO;ACC;SG;2
quedas	jums	queda	jūs	N	PRO;DAT;PL;2
quedas	tev	queda	tu	N	PRO;DAT;SG;2
quedas	jūs	queda	jūs	N	PRO;NOM;PL;2
oia	dzird	oia	dzirdēt	PROPN	V;FH;IND;3;POS;PRS;FIN;ACT
oia	dzirdu	oia	dzirdēt	PROPN	V;FH;IND;SG;1;POS;PRS;FIN;ACT
oia	dzirdēt	oia	dzirdēt	PROPN	V;POS;NFIN
lévao	ņemt	lévao	ņemt	N	V;POS;NFIN
lévao	ņem	lévao	ņemt	N	V;IMP;SG;2;POS;FIN;ACT
lévao	viņam	lévao	viņš	N	PRO;DAT;MASC;SG;3
lévao	viņu	lévao	viņš	N	PRO;ACC;MASC;SG;3
vasme	tu	vasme	tu	PROPN	PRO;NOM;SG;2
vasme	tevi	vasme	tu	PROPN	PRO;ACC;SG;2
vasme	jums	vasme	jūs	PROPN	PRO;DAT;PL;2
vasme	tev	vasme	tu	PROPN	PRO;DAT;SG;2
vasme	jūs	vasme	jūs	PROPN	PRO;NOM;PL;2
armada	bruņots	armada	bruņots	N	ADJ;NOM;MASC;SG
armada	bruņota	armada	bruņots	N	ADJ;NOM;FEM;SG
armada	bruņotajiem	armada	bruņots	N	ADJ;DAT;MASC;PL
armada	bruņoti	armada	bruņots	N	ADJ;NOM;MASC;PL
chover	lietus	chover	lietus	V	N;NOM;MASC;SG
díxomo	pateica	díxomo	pateikt	PROPN	V;FH;IND;3;POS;PST;FIN;ACT
tomarei	ņemt	tomar	ņemt	N	V;POS;NFIN
tomarei	ņem	tomar	ņemt	N	V;IMP;SG;2;POS;FIN;ACT
sospeitoso	aizdomas	sospeitoso	aizdomas	ADJ	N;NOM;FEM
acusados	šīs	acusar	šī	V	PRO;NOM;FEM;PL
acusados	šie	acusar	šis	V	PRO;NOM;MASC;PL
saberás	tu	saber	tu	V	PRO;NOM;SG;2
saberás	tevi	saber	tu	V	PRO;ACC;SG;2
saberás	jums	saber	jūs	V	PRO;DAT;PL;2
saberás	tev	saber	tu	V	PRO;DAT;SG;2
saberás	jūs	saber	jūs	V	PRO;NOM;PL;2
horror	šausmas	horror	šausmas	PROPN	N;NOM;FEM
annie	annija	annie	annija	PROPN	N;NOM;FEM;SG
téñoo	saņēmu	téñoo	saņemt	PROPN	V;FH;IND;SG;1;POS;PST;FIN;ACT
enfermeira	māsiņa	enfermeiro	māsiņa	ADJ	N;NOM;FEM;SG
enfermeira	medmāsa	enfermeiro	medmāsa	ADJ	N;NOM;FEM;SG
casada	precējusies	casado	precēties	N	V;PFV;NOM;INDF;FEM;SG;REFL;PST;V.PTCP
casada	precējies	casado	precēties	N	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
volviches	tu	volviche	tu	N	PRO;NOM;SG;2
volviches	tevi	volviche	tu	N	PRO;ACC;SG;2
volviches	jums	volviche	jūs	N	PRO;DAT;PL;2
volviches	tev	volviche	tu	N	PRO;DAT;SG;2
volviches	jūs	volviche	jūs	N	PRO;NOM;PL;2
volviches	atpakaļ	volviche	atpakaļ	N	ADV
volviches	atnācu	volviche	atnākt	N	V;FH;IND;SG;1;POS;PST;FIN;ACT
volviches	atnāca	volviche	atnākt	N	V;FH;IND;3;POS;PST;FIN;ACT
corporación	publiski	corporación	publiski	N	ADV
corporación	publiskais	corporación	publisks	N	ADJ;NOM;MASC;SG
corporación	publiska	corporación	publiska	N	ADJ;NOM;FEM;SG
alxeria	alžīrija	alxeria	alžīrija	N	PROPN;NOM;FEM;SG
polaco	polijas	polaco	polija	N	PROPN;NOM;FEM;SG
gustaríanos	like	gustaríano	like	V	
vietminh	minh	vietminh	minht	PROPN	
comunal	commune	comunal	commune	ADJ	N;NOM;FEM;SG
corten	griezums	cortar	griezums	V	N;NOM;MASC;SG
corten	ar	cortar	ar	V	ADP
corten	nost	cortar	nost	V	ADV
corten	off	cortar	off	V	
corten	viņai	cortar	viņa	V	PRO;DAT;FEM;SG;3
corten	viņas	cortar	viņa	V	PRO;NOM;FEM;PL;3
embarazada	grūtniecība	embarazar	grūtniecība	V	N;NOM;FEM;SG
embarazada	stāvoklī	embarazar	stāvoklis	V	N;ESS;MASC;SG
sagrado	svēto	sagrar	svēts	ADJ	N
conscientes	samaņas	consciente	samaņa	ADJ	N;NOM;FEM;PL
conscientes	apzinoties	consciente	apzināties	ADJ	V;REFL;V.CVB
conseguilo	padarīt	conseguilo	padarīt	ADV	V;POS;NFIN
conseguilo	padarītu	conseguilo	padarīt	ADV	V;COND;POS;FIN;ACT
conseguilo	make	conseguilo	make	ADV	
conseguilo	marka	conseguilo	marka	ADV	N;NOM;FEM;SG
conseguilo	iegūsti	conseguilo	iegūt	ADV	V;IMP;SG;2;POS;FIN;ACT
conseguilo	dabūt	conseguilo	dabūt	ADV	V;POS;NFIN
exemplos	maz	exemplo	maz	N	ADV
caen	kritiens	caer	kritiens	V	N;NOM;MASC;SG
caen	kritums	caer	kritums	V	N;NOM;MASC;SG
patrick	patriks	patrick	patrikt	PROPN	PROPN;NOM;MASC;SG
divertida	smieklīgi	diverter	smieklīgi	V	ADV
divertida	jocīgi	diverter	jocīgi	V	ADV
divertida	jautra	diverter	jautra	V	ADJ;NOM;FEM;SG
divertida	jautrība	diverter	jautrība	V	N;NOM;FEM;SG
divertida	jautri	diverter	jautri	V	ADV
divertida	prieki	diverter	prieki	V	N;NOM;MASC;PL
investigar	pētījumi	investigar	pētījums	V	N;NOM;MASC;PL
investigar	pētniecības	investigar	pētniecība	V	N;NOM;FEM;PL
investigar	pētniecība	investigar	pētniecība	V	N;NOM;FEM;SG
investigar	izpēte	investigar	izpēte	V	N;NOM;FEM;SG
decidiron	viņi	decidir	viņš	V	PRO;NOM;MASC;PL;3
decidiron	tie	decidir	tas	V	PRO;NOM;MASC;PL
decidiron	tās	decidir	tā	V	PRO;NOM;FEM;PL
pódelo	var	pódelo	varēt	N	V;FH;IND;3;POS;PRS;FIN;ACT
pódelo	varam	pódelo	varēt	N	V;FH;IND;PL;1;POS;PRS;FIN;ACT
pódelo	tu	pódelo	tu	N	PRO;NOM;SG;2
pódelo	tevi	pódelo	tu	N	PRO;ACC;SG;2
pódelo	jums	pódelo	jūs	N	PRO;DAT;PL;2
pódelo	tev	pódelo	tu	N	PRO;DAT;SG;2
pódelo	jūs	pódelo	jūs	N	PRO;NOM;PL;2
sentíame	filcs	sentíame	filcs	V	N;NOM;MASC;SG
prol	par	prol	par	PROPN	
prol	priekš	prol	priekš	PROPN	ADP
prol	for	prol	for	PROPN	
fixeran	viņi	facer	viņš	V	PRO;NOM;MASC;PL;3
fixeran	tie	facer	tas	V	PRO;NOM;MASC;PL
fixeran	tās	facer	tā	V	PRO;NOM;FEM;PL
extraer	ārā	extraer	ārā	V	ADV
extraer	out	extraer	out	V	
extraer	ekstrakts	extraer	ekstrakts	V	N;NOM;MASC;SG
extraer	izraksts	extraer	izraksts	V	N;NOM;MASC;SG
débil	vāji	débil	vāji	ADJ	ADV
débil	vājas	débil	vāja	ADJ	N;NOM;FEM;PL
semellan	like	semellar	like	V	
dunhas	maz	dunha	maz	N	ADV
foses	tu	fose	tu	V	PRO;NOM;SG;2
foses	tevi	fose	tu	V	PRO;ACC;SG;2
foses	jums	fose	jūs	V	PRO;DAT;PL;2
foses	tev	fose	tu	V	PRO;DAT;SG;2
foses	jūs	fose	jūs	V	PRO;NOM;PL;2
esperamos	cerību	esperar	cerība	V	N;ACC;FEM;SG
esperamos	cerības	esperar	cerība	V	N;NOM;FEM;PL
esperamos	cerība	esperar	cerība	V	N;NOM;FEM;SG
estarían	viņi	estar	viņš	V	PRO;NOM;MASC;PL;3
estarían	tie	estar	tas	V	PRO;NOM;MASC;PL
estarían	tās	estar	tā	V	PRO;NOM;FEM;PL
conte	tu	conte	tu	V	PRO;NOM;SG;2
conte	tevi	conte	tu	V	PRO;ACC;SG;2
conte	jums	conte	jūs	V	PRO;DAT;PL;2
conte	tev	conte	tu	V	PRO;DAT;SG;2
conte	jūs	conte	jūs	V	PRO;NOM;PL;2
bloque	bloķēt	bloque	bloķēt	N	V;POS;NFIN
atopalo	atrodi	atopalo	atrast	N	V;IMP;SG;2;POS;FIN;ACT
atopalo	meklēt	atopalo	meklēt	N	V;POS;NFIN
atopalo	atrast	atopalo	atrast	N	V;POS;NFIN
atopalo	viņam	atopalo	viņš	N	PRO;DAT;MASC;SG;3
atopalo	viņu	atopalo	viņš	N	PRO;ACC;MASC;SG;3
nelas	viņiem	nela	viņš	DET	PRO;DAT;MASC;PL;3
anciáns	vecā	ancián	veca	N	ADJ;NOM;FEM;SG
anciáns	veca	ancián	veca	N	ADJ;NOM;FEM;SG
anciáns	veci	ancián	vecs	N	ADJ;NOM;MASC;PL
anciáns	vecs	ancián	vecs	N	ADJ;NOM;MASC;SG
sorrí	smaidi	sorrí	smaids	V	N;NOM;MASC;PL
sorrí	smaids	sorrí	smaids	V	N;NOM;MASC;SG
cualquera	jebkuru	cualquera	jebkurš	V	PRO;ACC;MASC;SG
cualquera	jebkura	cualquera	jebkura	V	PRO;NOM;FEM;SG
cualquera	jebkurš	cualquera	jebkurš	V	PRO;NOM;MASC;SG
tacto	pieskarties	tacto	pieskarties	N	V;POS;REFL;NFIN
delincuentes	noziedzniekus	delincuente	noziedznieks	ADJ	N;ACC;MASC;PL
delincuentes	noziedzniekiem	delincuente	noziedznieks	ADJ	N;DAT;MASC;PL
delincuentes	noziedznieki	delincuente	noziedznieks	ADJ	N;NOM;MASC;PL
únicas	tikai	único	tikai	ADJ	PART
canadá	kanāda	canadá	kanāda	PROPN	PROPN;NOM;FEM;SG
volveuse	kļuva	volveuse	kļūt	V	V;FH;IND;3;POS;PST;FIN;ACT
volveuse	viņa	volveuse	viņa	V	PRO;NOM;FEM;SG;3
volveuse	vina	volveuse	vins	V	N;NOM;FEM;SG
volveuse	kļūt	volveuse	kļūt	V	V;POS;NFIN
volveuse	kļuvis	volveuse	kļūt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
saudar	saki	saudar	sacīt	V	INTJ
saudar	sveiks	saudar	sveiks	V	N;NOM;MASC;SG
saudar	hello	saudar	hella	V	
saudar	sveika	saudar	sveika	V	ADJ;NOM;FEM;SG
saudar	sveiki	saudar	sveike	V	N;NOM;MASC;SG
graves	smagi	grave	smags	ADJ	ADV
esperanzas	ceru	esperanza	cerēt	N	V;FH;IND;SG;1;POS;PRS;FIN;ACT
achégate	nāc	achégate	nākt	N	V;IMP;SG;2;POS;FIN;ACT
achégate	šeit	achégate	šeit	N	ADV
achégate	te	achégate	te	N	ADV
naquela	ka	naquela	ka	PROPN	
naquela	tas	naquela	tas	PROPN	PRO;NOM;MASC;SG
traballadora	strādāt	traballador	strādāt	N	V;POS;NFIN
traballadora	strādājam	traballador	strādāt	N	V;FH;IND;PL;1;POS;PRS;FIN;ACT
traballadora	strādā	traballador	strādāt	N	V;FH;IND;3;POS;PRS;FIN;ACT
retirada	atkāpties	retirada	atkāpties	N	V;POS;REFL;NFIN
español	spāņu	español	spānis	ADJ	N;GEN;MASC;PL
español	spānijas	español	spānija	ADJ	PROPN;NOM;FEM;SG
hugh	hjū	hugh	hjū	PROPN	
nick	niks	nick	niks	PROPN	PROPN;NOM;MASC;SG
nick	nik	nick	nik	PROPN	
claras	skaidri	claro	skaidri	ADJ	ADV
volveron	muguru	volver	mugura	V	N;ACC;FEM;SG
volveron	atpakaļ	volver	atpakaļ	V	ADV
volveron	mugura	volver	mugura	V	N;NOM;FEM;SG
axudarlle	palīdzēt	axudarlle	palīdzēt	N	V;POS;NFIN
axudarlle	help	axudarlle	help	N	
axudarlle	tu	axudarlle	tu	N	PRO;NOM;SG;2
axudarlle	tevi	axudarlle	tu	N	PRO;ACC;SG;2
axudarlle	jums	axudarlle	jūs	N	PRO;DAT;PL;2
axudarlle	tev	axudarlle	tu	N	PRO;DAT;SG;2
axudarlle	jūs	axudarlle	jūs	N	PRO;NOM;PL;2
esquerdo	palicis	esquerdo	palikt	ADJ	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
esquerdo	palikusi	esquerdo	palikt	ADJ	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
acepto	pieņemam	acepto	pieņemt		V;FH;IND;PL;1;POS;PRS;FIN;ACT
acepto	pieņem	acepto	pieņemt		V;FH;IND;3;POS;PRS;FIN;ACT
acepto	akceptēt	acepto	akceptēt		V;POS;NFIN
acepto	pieņemu	acepto	pieņemt		V;FH;IND;SG;1;POS;PRS;FIN;ACT
acepto	pieņemt	acepto	pieņemt		V;POS;NFIN
acepto	dons	acepto	dons		PROPN;NOM;MASC;SG
acepto	don	acepto	don		
ogallá	vēlme	ogallá	vēlme	V	N;NOM;FEM;SG
xenebra	ženēvā	xenebra	ženēvs	N	PROPN;ESS;FEM;SG
xenebra	ženēvas	xenebra	ženēva	N	PROPN;NOM;FEM;SG
faloume	par	faloume	par	V	
faloume	viņa	faloume	viņa	V	PRO;NOM;FEM;SG;3
faloume	vina	faloume	vins	V	N;NOM;FEM;SG
alimentar	barības	alimentar	barība	V	N;NOM;FEM;PL
alimentar	barību	alimentar	barība	V	N;ACC;FEM;SG
alimentar	barībai	alimentar	barība	V	N;DAT;FEM;SG
alimentar	barība	alimentar	barība	V	N;NOM;FEM;SG
morrerá	die	morrer	die	V	
tales	tādi	tal	tāds	DET	PRO;NOM;MASC;PL
tales	tāda	tal	tāda	DET	PRO;NOM;FEM;SG
tales	tāds	tal	tāds	DET	PRO;NOM;MASC;SG
tremendo	milzīgo	tremer	milzīgs	N	ADJ;ACC;MASC;SG
tremendo	milzīgs	tremer	milzīgs	N	ADJ;NOM;MASC;SG
chove	lietus	chove	lietus	V	N;NOM;MASC;SG
comes	tu	come	tu	PROPN	PRO;NOM;SG;2
comes	tevi	come	tu	PROPN	PRO;ACC;SG;2
comes	jums	come	jūs	PROPN	PRO;DAT;PL;2
comes	tev	come	tu	PROPN	PRO;DAT;SG;2
comes	jūs	come	jūs	PROPN	PRO;NOM;PL;2
comes	ēst	come	ēst	PROPN	V;POS;NFIN
comes	jāēd	come	ēst	PROPN	V;POS;FIN;ACT
comes	apēd	come	apēst	PROPN	V;FH;IND;3;POS;PRS;FIN;ACT
comes	ēd	come	ēst	PROPN	V;FH;IND;3;POS;PRS;FIN;ACT
cargar	slodze	cargar	slodze	V	N;NOM;FEM;SG
cargar	slodzes	cargar	slodze	V	N;NOM;FEM;PL
cargar	krava	cargar	krava	V	N;NOM;FEM;SG
queridos	mīļie	querer	mīļs	V	ADJ;NOM;MASC;PL
queridos	dārgā	querer	dārga	V	ADJ;NOM;FEM;SG
queridos	mīļā	querer	mīļa	V	ADJ;NOM;FEM;SG
queridos	mīļoto	querer	mīļots	V	ADJ;ACC;MASC;SG
queridos	mīļotā	querer	mīļots	V	ADJ;NOM;FEM;SG
sentinme	filcs	sentinme	filcs	V	N;NOM;MASC;SG
sentinme	tika	sentinme	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
moto	motocikls	moto	motocikls	PROPN	N;NOM;MASC;SG
moto	motociklu	moto	motocikls	PROPN	N;ACC;MASC;SG
moto	mopēds	moto	mopēds	PROPN	N;NOM;MASC;SG
tokio	tokijas	tokio	tokija	PROPN	N;NOM;FEM;PL
escoitas	tu	escoita	tu	N	PRO;NOM;SG;2
escoitas	tevi	escoita	tu	N	PRO;ACC;SG;2
escoitas	jums	escoita	jūs	N	PRO;DAT;PL;2
escoitas	tev	escoita	tu	N	PRO;DAT;SG;2
escoitas	jūs	escoita	jūs	N	PRO;NOM;PL;2
escoitas	dzird	escoita	dzirdēt	N	V;FH;IND;3;POS;PRS;FIN;ACT
escoitas	dzirdu	escoita	dzirdēt	N	V;FH;IND;SG;1;POS;PRS;FIN;ACT
escoitas	dzirdēt	escoita	dzirdēt	N	V;POS;NFIN
escoitas	klausies	escoita	klausies	N	V;IMP;SG;2;POS;REFL;FIN;ACT
sabería	būtu	saber	būt	V	V;COND;POS;FIN;ACT
primo	maz	primo	maz	N	ADV
primo	maza	primo	maza	N	ADJ;NOM;FEM;SG
primo	mazais	primo	mazs	N	ADJ;NOM;MASC;SG
cazar	medības	cazar	medības	V	N;NOM;FEM
cazar	medību	cazar	medības	V	N;GEN;FEM
cazar	medībās	cazar	medības	V	N;ESS;FEM
cazar	medības	cazar	medības	V	N;NOM;FEM
dinlle	iedeva	dinlle	iedot	PROPN	V;FH;IND;3;POS;PST;FIN;ACT
mascota	pet	mascota	pet	N	
rabo	viņa	rabo	viņa	N	PRO;NOM;FEM;SG;3
remataron	pār	rematar	pār	V	ADP
honesto	godīgs	honesto	godīgs	N	ADJ;NOM;MASC;SG
honesto	godīgi	honesto	godīgi	N	ADV
perdóame	piedot	perdóame	piedot	PROPN	V;POS;NFIN
mac	mac	mac	macēt	PROPN	
mac	mak	mac	mak	PROPN	
esqueza	dons	esquecer	dons	V	PROPN;NOM;MASC;SG
esqueza	don	esquecer	don	V	
ocupa	viens	ocupar	viens	V	NUM;NOM;MASC;SG
ocupa	viena	ocupar	viena	V	NUM;NOM;FEM;SG
ocupa	vienu	ocupar	viens	V	NUM;ACC;MASC;SG
descúlpeme	attaisnojums	descúlpeme	attaisnojums	PROPN	N;NOM;MASC;SG
walker	vokers	walker	vokers	PROPN	N;NOM;MASC;SG
asustados	nobijies	asustado	nobīties	ADJ	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
asustados	bail	asustado	bail	ADJ	ADV
conseguiches	did	conseguiches	did	V	
conseguiches	tu	conseguiches	tu	V	PRO;NOM;SG;2
conseguiches	tevi	conseguiches	tu	V	PRO;ACC;SG;2
conseguiches	jums	conseguiches	jūs	V	PRO;DAT;PL;2
conseguiches	tev	conseguiches	tu	V	PRO;DAT;SG;2
conseguiches	jūs	conseguiches	jūs	V	PRO;NOM;PL;2
traseira	atpakaļ	traseiro	atpakaļ	N	ADV
traseira	aizmugurējā	traseiro	aizmugurējs	N	ADJ;ESS;FEM;SG
rula	mīļā	rula	mīļa	N	ADJ;NOM;FEM;SG
rula	mazā	rula	maza	N	ADJ;NOM;FEM;SG
moe	moe	moe	moe	PROPN	
morro	mirst	morro	mirst	N	V;FH;IND;3;POS;PRS;FIN;ACT
morro	die	morro	die	N	
morro	mirt	morro	mirt	N	V;POS;NFIN
morro	nomirt	morro	nomirt	N	V;POS;NFIN
morro	nomira	morro	nomirt	N	V;FH;IND;3;POS;PST;FIN;ACT
morro	mira	morro	mirt	N	V;FH;IND;3;POS;PST;FIN;ACT
quieta	vēl	quieto	vēl	N	ADV
quieta	vēljoprojām	quieto	vēljoprojām	N	V;FH;IND;PL;1;POS;PST;FIN;ACT
quieta	joprojām	quieto	joprojām	N	ADV
impórtame	kopšana	impórtame	kopšana	PROPN	N;NOM;FEM;SG
impórtame	aprūpe	impórtame	aprūpe	PROPN	N;NOM;FEM;SG
impórtame	aprūpi	impórtame	aprūpe	PROPN	N;ACC;FEM;SG
impórtame	dons	impórtame	dons	PROPN	PROPN;NOM;MASC;SG
impórtame	don	impórtame	don	PROPN	
impórtame	iedot	impórtame	iedot	PROPN	V;POS;NFIN
impórtame	dod	impórtame	dot	PROPN	V;FH;IND;3;POS;PRS;FIN;ACT
impórtame	dot	impórtame	dot	PROPN	V;POS;NFIN
impórtame	dodiet	impórtame	dot	PROPN	V;IMP;PL;2;POS;FIN;ACT
fidel	fidel	fidel	fidel	PROPN	
mentireira	melis	mentireiro	melis	ADJ	N;NOM;MASC;SG
gobernar	noteikums	gobernar	noteikums	V	N;NOM;MASC;SG
may	var	may	varēt	PROPN	V;FH;IND;3;POS;PRS;FIN;ACT
may	drīkst	may	drīkstēt	PROPN	V;FH;IND;3;POS;PRS;FIN;ACT
may	maijs	may	maijs	PROPN	N;NOM;MASC;SG
paguei	maksā	paguar	maksāt	N	V;FH;IND;3;POS;PRS;FIN;ACT
paguei	maksāja	paguar	maksāt	N	V;FH;IND;3;POS;PST;FIN;ACT
paguei	samaksāts	paguar	samaksāt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
paguei	par	paguar	par	N	
paguei	priekš	paguar	priekš	N	ADP
paguei	for	paguar	for	N	
marqués	marquis	marqués	marquis	N	
cálmate	mierīgi	cálmate	mierīgi	PROPN	ADV
cálmate	mierīgs	cálmate	mierīgs	PROPN	ADJ;NOM;MASC;SG
cálmate	mierīga	cálmate	mierīga	PROPN	ADJ;NOM;FEM;SG
cálmate	leju	cálmate	leja	PROPN	N;ACC;FEM;SG
cálmate	lejā	cálmate	lejā	PROPN	ADV
cálmate	lejup	cálmate	lejup	PROPN	ADV
nana	lullaby	nano	lullaby	PROPN	PROPN;NOM;FEM;SG
gustábame	iepatikās	gustábame	iepatikās	PROPN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
gustábame	patika	gustábame	patikt	PROPN	V;FH;IND;3;POS;PST;FIN;ACT
gustábame	patīk	gustábame	patikt	PROPN	V;FH;IND;3;POS;PRS;FIN;ACT
gustábame	like	gustábame	like	PROPN	
jun	jun	jun	jun	PROPN	N
bird	putns	bird	putns	PROPN	N;NOM;MASC;SG
