από	from	από	from	ADP	
μείγμα	karışık	μείγμα	karışık	N;NOM;NEUT;SG	
μείγμα	karışım	μείγμα	karışım	N;NOM;NEUT;SG	
συγκεντρώσεις	konsantrasyonları	σύγκεντρωση	konsantrasyon	N;NOM;FEM;PL	N;ACC;PL;3
συγκεντρώσεις	birleşme	σύγκεντρωση	birleşme	N;NOM;FEM;PL	
τελετές	törenleri	τελετής	tören	N;NOM;FEM;PL	N;ACC;PL;3
χαμηλά	alçak	χαμηλός	alçak	ADV	
χαμηλά	düşük	χαμηλός	düşük	ADV	
αγρότες	çiftçiler	αγρότης	çiftçi	N;NOM;MASC;PL	ADJ;NOM;PL;3
αγρότες	çiftçi	αγρότης	çiftçi	N;NOM;MASC;PL	
αγρότες	çiftçilerin	αγρότης	çiftçi	N;NOM;MASC;PL	N;GEN;PL;3
υποδομής	altyapı	υποδομή	altyap	N;GEN;FEM;SG	
παρακμή	düşüş	παρακμή	düşüş	N;NOM;FEM;SG	
παρακμή	reddetme	παρακμή	reddet	N;NOM;FEM;SG	
παρακμή	reddetmek	παρακμή	reddet	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
διαγωνισμός	yarışma	διαγωνισμός	yarış	N;NOM;MASC;SG	
διαγωνισμός	rekabet	διαγωνισμός	rekabet	N;NOM;MASC;SG	
διαγωνισμός	rakip	διαγωνισμός	rakip	N;NOM;MASC;SG	
διαγωνισμός	yarışma	διαγωνισμός	yarış	N;NOM;MASC;SG	
διαγωνισμός	yarışması	διαγωνισμός	yarış	N;NOM;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
αντίγραφα	kopyaları	αντίγραφο	kopya	N;NOM;NEUT;PL	N;ACC;PL;3
αντίγραφα	kopyaları	αντίγραφο	kopya	N;NOM;NEUT;PL	N;ACC;PL;3
μητρική	anakart	μητρικός	anakart	ADJ;NOM;FEM;SG	N;NOM;SG;3
μητρική	ebeveyn	μητρικός	ebevey	ADJ;NOM;FEM;SG	
μητρική	veli	μητρικός	veli	ADJ;NOM;FEM;SG	
μητρική	ebeveynler	μητρικός	ebeveyn	ADJ;NOM;FEM;SG	N;NOM;PL;3
καθεδρικό	katedral	καθεδρικός	katedral	ADJ;NOM;NEUT;SG	N;ESS;SG;3
καθεδρικό	katedrali	καθεδρικός	katedrali	ADJ;NOM;NEUT;SG	N;ESS;SG;3
συνείδηση	vicdan	συνείδηση	vicdan	N;ACC;FEM;SG	
συνείδηση	bilinç	συνείδηση	bilinç	N;ACC;FEM;SG	
συνείδηση	bilincin	συνείδηση	bilinç	N;ACC;FEM;SG	N;GEN;SG;3
συνείδηση	bilinci	συνείδηση	bilinci	N;ACC;FEM;SG	N;NOM;SG;3
σεργκέι	sergey	σεργκέι	sergey		
σεργκέι	sergei	σεργκέι	sergei		
σεργκέι	sergey	σεργκέι	sergey		
συμπεριλαμβάνονται	dâhil	συμπεριλαμβάνω	dâhil	V;IPFV;IND;PL;3;PRS;FIN;PASS	
συμπεριλαμβάνονται	dahil	συμπεριλαμβάνω	dahil	V;IPFV;IND;PL;3;PRS;FIN;PASS	
υποψήφιο	aday	υποψήφιο	aday	N;NOM;NEUT;SG	
διεργασίες	süreç	διεργασία	süreç	N;NOM;FEM;PL	
διεργασίες	süreçleri	διεργασία	süreç	N;NOM;FEM;PL	N;ACC;PL;3
εκτελέσεις	infaz	εκτέλεση	infaz	N;NOM;FEM;PL	
πρόσκληση	davet	πρόσκληση	davet	N;ACC;FEM;SG	
πρόσκληση	davetli	πρόσκληση	davetli	N;ACC;FEM;SG	ADJ
πρόσκληση	davet	πρόσκληση	davet	N;ACC;FEM;SG	
πρόσκληση	davetli	πρόσκληση	davetli	N;ACC;FEM;SG	ADJ
πρόσκληση	davetiye	πρόσκληση	davetiy	N;ACC;FEM;SG	N;NOM;SG;3
θεσμός	enstitü	θεσμός	enstit	N;NOM;MASC;SG	
θεσμός	kuruluş	θεσμός	kuruluş	N;NOM;MASC;SG	
θεσμός	kurum	θεσμός	kurum	N;NOM;MASC;SG	
νεκρός	ölüler	νεκρός	ölü	ADJ;NOM;MASC;SG	ADJ;NOM;PL;3
νεκρός	öldü	νεκρός	öl	ADJ;NOM;MASC;SG	V;PFV;IND;SG;3;POS;PST
νεκρός	ölü	νεκρός	ölü	ADJ;NOM;MASC;SG	
νεκρός	dead	νεκρός	dead	ADJ;NOM;MASC;SG	
μπρους	bruce	μπρος	bruce		
επιθεώρηση	denetleme	επιθεώρηση	denetle	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
επιθεώρηση	teftiş	επιθεώρηση	teftiş	N;NOM;FEM;SG	
επιθεώρηση	inceleme	επιθεώρηση	incele	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
επιθεώρηση	denetim	επιθεώρηση	denetim	N;NOM;FEM;SG	
συντελεστές	katsayıları	συντελεστής	katsayı	N;NOM;MASC;PL	N;ACC;PL;3
συντελεστές	katkıda	συντελεστής	katkı	N;NOM;MASC;PL	N;ESS;SG;3
όμορφη	guzel	όμορφος	guzel	ADJ;NOM;FEM;SG	
όμορφη	beautiful	όμορφος	beautiful	ADJ;NOM;FEM;SG	
όμορφη	güzelim	όμορφος	güzelim	ADJ;NOM;FEM;SG	
μαν	mann	μαν	mann		
διοξείδιο	dioksit	διοξείδιο	dioksit	N;NOM;NEUT;SG	
γραμματική	dilbilgisi	γραμματικός	dilbilgi	ADJ;NOM;FEM;SG	N;NOM;SG;3
αστικό	şehirli	αστικός	şehirli	ADJ;NOM;NEUT;SG	
αστικό	şehir	αστικός	şehir	ADJ;NOM;NEUT;SG	
αστικό	kentsel	αστικός	kentsel	ADJ;NOM;NEUT;SG	N;NOM;SG;3
τριβή	aşınma	τριβή	aş	N;NOM;FEM;SG	
τριβή	sürtünme	τριβή	sürt	N;NOM;FEM;SG	
εναλλακτικά	alternatifi	εναλλακτικά	alternatifi	ADV	N;ACC;SG;3
εναλλακτικά	alternatif	εναλλακτικά	alternatif	ADV	
παράρτημα	ek	παράρτημα	ek	N;NOM;NEUT;SG	
εξελιχθεί	evrim	εξελίχομαι	evrim	V;PFV;NFIN;PASS	
εξελιχθεί	evrim	εξελίχομαι	evrim	V;PFV;NFIN;PASS	
φράγμα	dam	φράγμα	dam	N;NOM;NEUT;SG	
φράγμα	baraj	φράγμα	baraj	N;NOM;NEUT;SG	
χέρμαν	hermann	χέρω	hermann		PROPN;NOM;SG;3
χέρμαν	herman	χέρω	herman		
χέρμαν	herrmann	χέρω	herrmann		PROPN;NOM;SG;3
σαμ	şam	σαμ	şam		
σαμ	sam	σαμ	sam		
ισούται	eşittir	ισόύω	işi	V;IPFV;IND;SG;3;PRS;FIN;PASS	
ισούται	eşit	ισόύω	eşit	V;IPFV;IND;SG;3;PRS;FIN;PASS	
προδοσία	ihanet	προδοσία	ihanet	N;NOM;FEM;SG	
προδοσία	ihanet	προδοσία	ihanet	N;NOM;FEM;SG	
προδοσία	ihanet	προδοσία	ihanet	N;NOM;FEM;SG	
επαναστατική	devrim	επαναστατικός	devrim	ADJ;NOM;FEM;SG	
επαναστατική	devrimci	επαναστατικός	devrimci	ADJ;NOM;FEM;SG	
προάστιο	banliyö	προάστιο	banli	N;NOM;NEUT;SG	
προάστιο	banliyö	προάστιο	banli	N;NOM;NEUT;SG	
ημερομηνίες	tarihleri	ημερομηνία	tarih	N;NOM;FEM;PL	N;ACC;PL;3
επαφές	kişileri	επαφή	kişi	N;NOM;FEM;PL	N;ACC;PL;3
φόντο	geçmişi	φόντος	geçmiş	N;NOM;NEUT;SG	
φόντο	arkaplan	φόντος	arkapla	N;NOM;NEUT;SG	
κινδύνων	tehlikeler	κίνδυνας	tehlike	N;GEN;MASC;PL	N;NOM;PL;3
κινδύνων	riskleri	κίνδυνας	risk	N;GEN;MASC;PL	N;ACC;PL;3
κινδύνων	riskler	κίνδυνας	risk	N;GEN;MASC;PL	N;NOM;PL;3
κινδύνων	risk	κίνδυνας	risk	N;GEN;MASC;PL	
ακαδημίες	akademileri	ακαδημία	akadem	N;NOM;FEM;PL	N;ACC;PL;3
νοκ	tak	νοκ	tak	NUM	
νοκ	nok	νοκ	nok	NUM	
ιστοσελίδες	siteleri	ιστοσελίδα	site	N;NOM;FEM;PL	N;ACC;PL;3
εχθρούς	düşman	εχθρός	düşman	N;ACC;MASC;PL	
εχθρούς	düşmanlar	εχθρός	düşman	N;ACC;MASC;PL	ADJ;NOM;PL;3
υπόβαθρο	geçmişi	υπόβαθρος	geçmiş	N;NOM;NEUT;SG	
υπόβαθρο	arkaplan	υπόβαθρος	arkapla	N;NOM;NEUT;SG	
νόσος	hastalıklar	νόσος	hastalık	N;NOM;MASC;SG	N;NOM;PL;3
χρέη	borç	χρέος	borç	N;NOM;NEUT;PL	
παρεμβολή	parazit	παρεμβολή	parazit	N;NOM;FEM;SG	
παρεμβολή	müdahale	παρεμβολή	müdahale	N;NOM;FEM;SG	
ομοσπονδιακό	federal	ομοσπονδιακός	federal	ADJ;NOM;NEUT;SG	
γάλα	süt	γάλα	süt	N;NOM;NEUT;SG	
γάλα	milk	γάλα	milk	N;NOM;NEUT;SG	
γάλα	sütlü	γάλα	sütlü	N;NOM;NEUT;SG	
τρόποι	modları	τρόπος	mod	N;NOM;MASC;PL	N;ACC;PL;3
τρόποι	görgü	τρόπος	görgü	N;NOM;MASC;PL	
τρόποι	terbiye	τρόπος	terbiye	N;NOM;MASC;PL	
διαφήμιση	reklam	διαφήμιση	reklam	N;NOM;FEM;SG	
έθιμο	özel	έθιμο	özel	N;NOM;NEUT;SG	ADJ
κέρδη	kâr	κέρδος	kâr	N;NOM;NEUT;PL	
κέρδη	kar	κέρδος	kar	N;NOM;NEUT;PL	
κέρδη	kazanç	κέρδος	kazanç	N;NOM;NEUT;PL	N;NOM;SG;3
κέρδη	kazanç	κέρδος	kazanç	N;NOM;NEUT;PL	N;NOM;SG;3
κέρδη	kâr	κέρδος	kâr	N;NOM;NEUT;PL	
κέρδη	kar	κέρδος	kar	N;NOM;NEUT;PL	
κέρδη	kazanç	κέρδος	kazanç	N;NOM;NEUT;PL	N;NOM;SG;3
ιλιάδα	ilyada	ιλιάδα	ilya	PROPN;NOM;FEM;SG	N;ESS;SG;3
σχηματισμός	düzen	σχηματισμός	düz	N;NOM;MASC;SG	
σχηματισμός	oluşumu	σχηματισμός	oluş	N;NOM;MASC;SG	N;ACC;SG;3
σχηματισμός	oluşum	σχηματισμός	oluş	N;NOM;MASC;SG	
σκέψεις	düşünce	σκέψη	düşünce	N;NOM;FEM;PL	
φιλιππίνες	filipinler	φιλιππίνα	filip	PROPN;NOM;FEM;PL	N;NOM;PL;3
κύπριοι	kıbrıslı	κύπριος	kıbrıslı	N;NOM;MASC;PL	
ιησούς	isa	ιησός	isa	N;NOM;MASC;SG	
παλαιστίνη	filistin	παλαιστίνος	filistin	PROPN;ACC;FEM;SG	
βαρύτητας	yerçekimi	βαρύτητα	ye	N;GEN;FEM;SG	
δόντια	dişli	δόντια	dişli	N;NOM;NEUT;PL	
χορήγηση	idare	χορήγηση	idare	N;ACC;FEM;SG	
χορήγηση	yönetim	χορήγηση	yönetim	N;ACC;FEM;SG	
χορήγηση	yönetimi	χορήγηση	yönetim	N;ACC;FEM;SG	N;NOM;SG;3
χορήγηση	idari	χορήγηση	idari	N;ACC;FEM;SG	
εξήγηση	açıklama	εξήγηση	açıkla	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
ολλανδικά	hollandalı	ολλανδικά	hollandal	ADV	
γραπτά	yazıları	γραπτός	yazı	N;NOM;NEUT;PL	N;ACC;PL;3
βάζει	koyar	βάζει	koy	V;IPFV;IND;SG;3;PRS;FIN;ACT	
αθλήτρια	sporcu	αθλήτρια	sporcu	N;NOM;FEM;SG	
γερουσιαστής	senator	γερουσιαστής	senator	N;NOM;MASC;SG	PROPN;NOM;SG;3
γερουσιαστής	senatör	γερουσιαστής	senatör	N;NOM;MASC;SG	
σλοβενία	slovenya	σλοβενία	slovenya	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
παραδόθηκε	teslim	παραδίδω	teslim	V;PFV;IND;SG;3;PST;FIN;PASS	
αλγόριθμος	algoritma	αλγόριθμος	algoritma	N;NOM;MASC;SG	
ενήλικες	yetişkin	ενήλικος	yetişkin	ADJ;NOM;FEM;PL	
ενήλικες	yetişkinler	ενήλικος	yetişkin	ADJ;NOM;FEM;PL	N;NOM;PL;3
ενήλικες	yetişkinlere	ενήλικος	yetişkin	ADJ;NOM;FEM;PL	N;DAT;PL;3
ενήλικες	yetişkin	ενήλικος	yetişkin	ADJ;NOM;FEM;PL	
αντιλήψεις	algıları	αντίληψη	algı	N;NOM;FEM;PL	N;ACC;PL;3
διπολική	bipolar	διπολικός	bipo	ADJ;NOM;FEM;SG	
ζεύγη	çifti	ζεύγος	çift	N;NOM;NEUT;PL	ADJ;NOM;SG;3
ζεύγη	çift	ζεύγος	çift	N;NOM;NEUT;PL	
ζεύγη	çiftleri	ζεύγος	çift	N;NOM;NEUT;PL	ADJ;ACC;PL;3
ζεύγη	çiftler	ζεύγος	çift	N;NOM;NEUT;PL	ADJ;NOM;PL;3
ιππότης	şövalye	ιππότης	şövalye	N;NOM;MASC;SG	
ιππότης	knight	ιππότης	knight	N;NOM;MASC;SG	
κλαρκ	clarke	κλαρκ	clarke		PROPN;NOM;SG;3
κλαρκ	clark	κλαρκ	clark		
καταστράφηκαν	imha	καταστρέφω	imha	V;PFV;IND;PL;3;PST;FIN;PASS	
παράγωγα	türevleri	παράγωγο	türev	N;NOM;NEUT;PL	N;ACC;PL;3
ατλαντικού	atlantic	ατλαντικός	atlantic	ADJ;GEN;NEUT;SG	PROPN;NOM;SG;3
ατλαντικού	atlantik	ατλαντικός	atlantik	ADJ;GEN;NEUT;SG	
βαλένθια	valencia	βαλένκιος	valencia	PROPN;NOM;FEM;SG	PROPN;NOM;SG;3
πρωτεΐνες	protein	πρωτεύνα	protein	N;NOM;FEM;PL	
πρωτεΐνες	protein	πρωτεύνα	protein	N;NOM;FEM;PL	
τρέχει	koşarak	τρέχω	koş	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;POS;PRS;V.CVB
τρέχει	koşmak	τρέχω	koş	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR
τρέχει	koşu	τρέχω	koşu	V;IPFV;IND;SG;3;PRS;FIN;ACT	
τρέχει	koşan	τρέχω	koş	V;IPFV;IND;SG;3;PRS;FIN;ACT	
τρέχει	koşarken	τρέχω	koş	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;V.CVB
τρέχει	koşuyor	τρέχω	koş	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
τρέχει	koşar	τρέχω	koş	V;IPFV;IND;SG;3;PRS;FIN;ACT	
τρέχει	yönetiyor	τρέχω	yönet	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
κρητική	girit	κρητικός	girit	ADJ;NOM;FEM;SG	
υγρά	sıvı	υγρά	sıv	N;NOM;NEUT;PL	
υγρά	sıvı	υγρά	sıv	N;NOM;NEUT;PL	
θέτει	pozlar	θέτω	poz	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL;3
ατμών	buhar	ατμός	buhar	N;GEN;NEUT;PL	
κεμπέκ	quebec	κεμπέκ	quebec	PROPN;NOM;FEM;SG	PROPN;NOM;SG;3
εγκρίθηκε	onaylı	εγκρίνω	onaylı	V;PFV;IND;SG;3;PST;FIN;PASS	
εγκρίθηκε	evlatlık	εγκρίνω	evlatlık	V;PFV;IND;SG;3;PST;FIN;PASS	N;NOM;SG;3
γενικώς	genellikle	γενικώς	genellikle	ADV	
υποβρύχιο	alt	υποβρύχιο	alt	N;NOM;NEUT;SG	
αλιεία	balık	αλιεία	balık	N;NOM;FEM;SG	
ισλανδίας	izlanda	ισλανδία	izlan	PROPN;GEN;FEM;SG	
κρυσταλλική	kristal	κρυσταλλικός	kristal	ADJ;NOM;FEM;SG	
κρυσταλλική	crystal	κρυσταλλικός	crystal	ADJ;NOM;FEM;SG	PROPN;NOM;SG;3
κρυσταλλική	kristal	κρυσταλλικός	kristal	ADJ;NOM;FEM;SG	
αντίοχος	antiochus	αντίοχος	antiochus	N;NOM;MASC;SG	
φιλολογία	edebiyatı	φιλολογία	edebiyat	N;NOM;FEM;SG	N;ACC;SG;3
φιλολογία	filoloji	φιλολογία	filoloji	N;NOM;FEM;SG	
δεκαπέντε	fifteen	δεκαπέντε	fifte	NUM;NOM;NEUT;PL	
δεκαπέντε	onbeş	δεκαπέντε	onbeş	NUM;NOM;NEUT;PL	
τέκνα	çocuk	τέκνα	çocuk	N;NOM;NEUT;PL	N;NOM;SG;3
χριστιανισμού	hıristiyanlık	χριστιανισμός	hıristiyanlık	N;GEN;MASC;SG	N;NOM;SG;3
μαθηματικοί	matematikçiler	μαθηματικός	matematikçi	ADJ;NOM;MASC;PL	N;NOM;PL;3
σοσιαλιστική	sosyalist	σοσιαλιστικός	sosyalist	ADJ;NOM;FEM;SG	
νοέμβριος	kasım	νοέμβριος	kasım	N;NOM;MASC;SG	
βίλα	villa	βίλα	villa		N;NOM;SG;3
άλογο	at	άλογος	at	N;NOM;NEUT;SG	
απρίλιος	nişan	απρίλιος	nişan	N;NOM;MASC;SG	
απρίλιος	nisan	απρίλιος	nisan	N;NOM;MASC;SG	
σκάνδαλο	skandal	σκάνδαλο	skandal	N;NOM;NEUT;SG	
διάσημη	meşhur	διάσημος	meşhur	ADJ;NOM;FEM;SG	
δώρο	şimdiki	δώρος	şimdiki	N;NOM;NEUT;SG	
δώρο	mevcut	δώρος	mevcut	N;NOM;NEUT;SG	
δώρο	armağan	δώρος	armağan	N;NOM;NEUT;SG	
ιερέα	papaz	ιερία	papaz	N;ACC;MASC;SG	
ιερέα	rahip	ιερία	rahip	N;ACC;MASC;SG	
άδειες	izinleri	άδεια	izin	N;NOM;FEM;PL	N;ACC;PL;3
οδηγό	sürücüsü	οδηγός	sürücü	N;ACC;MASC;SG	N;NOM;SG;3
οδηγό	sürücü	οδηγός	sürücü	N;ACC;MASC;SG	
οδηγό	şoför	οδηγός	şoför	N;ACC;MASC;SG	
οδηγό	şöför	οδηγός	şöför	N;ACC;MASC;SG	
οδηγό	rehberlik	οδηγός	rehberlik	N;ACC;MASC;SG	N;NOM;SG;3
οδηγό	rehberi	οδηγός	rehber	N;ACC;MASC;SG	N;NOM;SG;3
οδηγό	rehber	οδηγός	rehber	N;ACC;MASC;SG	
οδηγό	kılavuz	οδηγός	kılavuz	N;ACC;MASC;SG	
ίνες	fiber	ίνος	fiber	N;NOM;FEM;PL	
διακόπηκε	yarıda	διακόπτω	yarı	V;PFV;IND;SG;3;PST;FIN;PASS	N;ESS;SG;3
αρχιπέλαγος	takımadaları	αρχιπέλαγος	takımada	N;NOM;NEUT;SG	V;PFV;IND;PL;NEG;PRS
εξουσίες	güçleri	εξουσία	güç	N;NOM;FEM;PL	ADJ;ACC;PL;3
εξουσίες	güçler	εξουσία	güç	N;NOM;FEM;PL	ADJ;NOM;PL;3
εξουσίες	powers	εξουσία	powers	N;NOM;FEM;PL	
όλγα	olga	όλγα	olga	PROPN;NOM;FEM;SG	
θρύλος	efsane	θρύλος	efsane	N;NOM;MASC;SG	
καλλιέργειες	ekin	καλλιέργεια	ekin	N;NOM;FEM;PL	
καλλιέργειες	kültür	καλλιέργεια	kültür	N;NOM;FEM;PL	
τοπία	manzara	τοπία	manzara	N;NOM;NEUT;PL	N;NOM;SG;3
γιόζεφ	josef	γιόζεφ	josef		PROPN;NOM;SG;3
συνταγματάρχη	albay	συνταγματάρχης	albay	N;NOM;MASC;SG	
συνταγματάρχη	yarbay	συνταγματάρχης	yarbay	N;NOM;MASC;SG	
αποθήκευση	kaydet	αποθήκευση	kaydet	N;NOM;FEM;SG	
αποθήκευση	kurtar	αποθήκευση	kurtar	N;NOM;FEM;SG	
αποθήκευση	depo	αποθήκευση	depo	N;NOM;FEM;SG	
αποθήκευση	saklama	αποθήκευση	sakla	N;NOM;FEM;SG	
αποθήκευση	depolama	αποθήκευση	depolama	N;NOM;FEM;SG	
μητροπολιτική	metropolitan	μητροπολιτικός	metropolitan	ADJ;NOM;FEM;SG	
πλούταρχος	plutarch	πλούταρχος	plutarch	PROPN;NOM;MASC;SG	
μουσουλμάνους	müslümanlar	μουσουλμάνος	müslüman	N;ACC;MASC;PL	N;NOM;PL;3
μουσουλμάνους	müslümanların	μουσουλμάνος	müslüman	N;ACC;MASC;PL	N;GEN;PL;3
μουσουλμάνους	müslümanlara	μουσουλμάνος	müslüman	N;ACC;MASC;PL	N;DAT;PL;3
όραμα	görme	όραμα	gör	N;NOM;NEUT;SG	
όραμα	vizyon	όραμα	vizyon	N;NOM;NEUT;SG	
λογικό	makul	λογικός	makul	ADJ;NOM;NEUT;SG	
λογικό	mantıklı	λογικός	mantıklı	ADJ;NOM;NEUT;SG	
λογικό	mantık	λογικός	mantık	ADJ;NOM;NEUT;SG	
λογικό	mantıklı	λογικός	mantıklı	ADJ;NOM;NEUT;SG	
λεπτομέρεια	detay	λεπτομέρεια	detay	N;NOM;FEM;SG	
λεπτομέρεια	ayrıntı	λεπτομέρεια	ayrıntı	N;NOM;FEM;SG	
λεπτομέρεια	detaylı	λεπτομέρεια	detaylı	N;NOM;FEM;SG	
μουρ	moore	μουρ	moore		
ποικιλίες	çeşitleri	ποικιλία	çeşit	N;NOM;FEM;PL	N;ACC;PL;3
φραντς	franz	φραντς	franz		PROPN;NOM;SG;3
ενα	biri	ένας	biri	N;NOM;NEUT;SG	PRO;NOM;SG;3
ενα	bir	ένας	bir	N;NOM;NEUT;SG	
ακούγεται	sesleri	ακούω	ses	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;PL;3
ακούγεται	sesler	ακούω	ses	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;PL;3
ψυχής	ruhu	ψυχή	ruh	N;GEN;FEM;SG	
ψυχής	ruh	ψυχή	ruh	N;GEN;FEM;SG	
ψυχής	soul	ψυχή	soul	N;GEN;FEM;SG	
τζίμι	jimmy	τζίμι	jimmy		
νικολαΐδης	nikolaidis	νικολαΐδης	nikolaidis	PROPN;NOM;MASC;SG	
εμπειρίες	deneyimleri	εμπειρία	deneyim	N;NOM;FEM;PL	N;ACC;PL;3
κατακτήσεις	fetih	κατάκτηση	fetih	N;NOM;FEM;PL	
τσέλσι	chelsea	τσέλσι	chelsea		
παρακολουθεί	izlerken	παρακολουθώ	izle	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;V.CVB
παρακολουθεί	izlemek	παρακολουθώ	izle	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR
παρακολουθεί	izleyen	παρακολουθώ	izle	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;POS;PRS;V.PTCP
παρακολουθεί	izliyorum	παρακολουθώ	izle	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;1;POS;INFM;PRS
παρακολουθεί	izliyor	παρακολουθώ	izle	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
ποτάμια	rivers	ποτάμιο	rivers	N;NOM;NEUT;PL	PROPN;NOM;SG;3
τόκιο	tokyo	τόκιο	tokyo		PROPN;NOM;SG;3
φίλιπ	phillip	φίλιπ	phillip		PROPN;NOM;SG;3
φίλιπ	philip	φίλιπ	phil		N;NOM;SG;3
φίλιπ	filip	φίλιπ	fil		
τράπεζες	banks	τράπεζα	banks	N;NOM;FEM;PL	
τράπεζες	banka	τράπεζα	banka	N;NOM;FEM;PL	N;NOM;SG;3
τράπεζες	bankaların	τράπεζα	banka	N;NOM;FEM;PL	N;GEN;PL;3
τράπεζες	bankacılık	τράπεζα	bankacılık	N;NOM;FEM;PL	N;NOM;SG;3
αφήγηση	anlatım	αφήγηση	anlatım	N;ACC;FEM;SG	
αφήγηση	öykü	αφήγηση	öykü	N;ACC;FEM;SG	
τέταρτος	dördüncüsü	τέταρτος	dör	NUM;NOM;MASC;SG	V;PFV;IND;POS;PST;V.PTCP
τέταρτος	dördüncü	τέταρτος	dördüncü	NUM;NOM;MASC;SG	
νικά	galibiyet	νικά	galibiyet	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;SG;3
νικά	kazanıyor	νικά	kazan	V;PFV;IND;SG;3;PST;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
νικά	kazanır	νικά	kazan	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;POS
ανάφλεξης	ateşleme	ανάφλεξη	ateşle	N;GEN;FEM;SG	
ανάφλεξης	kontak	ανάφλεξη	kontak	N;GEN;FEM;SG	
πόλωση	kutuplaşma	πόλωση	kutuplaş	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
πόλωση	kutuplaşma	πόλωση	kutuplaş	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
σκηνοθέτησε	yöneten	σκηνοθετώ	yönet	V;PFV;IND;SG;3;PST;FIN;ACT	
σκηνοθέτησε	yönetmen	σκηνοθετώ	yönetmen	V;PFV;IND;SG;3;PST;FIN;ACT	
σκηνοθέτησε	yönlendirilmiş	σκηνοθετώ	yönlen	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;NFH;IND;SG;3;POS;PST;PASS
μπαρ	bar	μπαρ	bar	N;NOM;NEUT;PL	N;NOM;SG;3
μπαρ	çubuk	μπαρ	çubuk	N;NOM;NEUT;PL	
διεύθυνσης	direksiyon	διεύθυνση	direksiyon	N;GEN;FEM;SG	N;NOM;SG;3
ουαλία	wales	ουαλία	wales	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
ουαλία	galler	ουαλία	gal	PROPN;ACC;FEM;SG	
λίγοι	birkaç	λίγος	birkaç	ADJ;NOM;MASC;PL	DET
πορτρέτο	portre	πορτρέτω	portre	N;NOM;NEUT;SG	
πορτρέτο	dikey	πορτρέτω	dikey	N;NOM;NEUT;SG	
φαγητό	yiyecek	φαγητό	yiyecek	N;NOM;NEUT;SG	
φαγητό	yemekler	φαγητό	yemek	N;NOM;NEUT;SG	N;NOM;PL;3
φαγητό	gıda	φαγητό	gıda	N;NOM;NEUT;SG	
κρόνου	satürn	κρόνος	satürn	N;GEN;MASC;SG	
ανακατεύθυνση	yönlendirme	ανακατεύθυνση	yönlen	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
ανακατεύθυνση	yönlendir	ανακατεύθυνση	yönle	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;SG;POS;PRS
ανακατεύθυνση	yönlendirdim	ανακατεύθυνση	yönle	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;SG;1;POS;PST;CAUS
ανακατεύθυνση	yönlendiriliyor	ανακατεύθυνση	yönlen	V;PFV;IND;SG;3;PST;FIN;PASS	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
παραγωγές	productions	παραγωγή	productions	N;NOM;FEM;PL	N;NOM;SG;3
παραγωγές	prodüksiyon	παραγωγή	prodüksiyon	N;NOM;FEM;PL	
χριστούγεννα	yılbaşı	χριστούγεννα	yılbaşı	N;NOM;NEUT;PL	
χριστούγεννα	noel	χριστούγεννα	noel	N;NOM;NEUT;PL	
