در	deur	در	deur	ADP	N;MASC+FEM;SG
جعل	vervalsingen	None	vervalsing	N;SG	N;PL
جعل	nep	None	nep	N;SG	ADJ
جعل	fake	None	fake	N;SG	ADJ
سیمین	zilveren	سیمین	zilveren	N;SG	V;V.PTCP
یال	manen	یال	manen	N;SG	N;PL
صلیبی	kruistochten	صلیبی	kruistocht	N;SG	N;PL
صلیبی	kruisvaarders	صلیبی	kruisvaarder	N;SG	N;PL
دینامیک	dynamische	دینامیک	dynamisch	N;SG	ADJ
دینامیک	dynamisch	دینامیک	dynamisch	N;SG	ADJ
استراحت	breken	استراحت	breken	N;SG	V;NFIN
استراحت	uitrusten	استراحت	uitrusten	N;SG	V;NFIN
استراحت	rusten	استراحت	rusten	N;SG	V;NFIN
اکتشاف	verkennen	اکتشاف	verkennen	N;SG	V;NFIN
اکتشاف	ontdekkingen	اکتشاف	ontdekking	N;SG	N;PL
ترکمن	turkmeense	ترکمن	turkmeens	N;SG	ADJ
آنتن	antennes	None	antennes	N;SG	N;PL
هان	han	هان	han	INTJ	N;MASC+FEM;SG
فضاپیمای	ruimtevaartuigen	فضاپیما	ruimtevaartuig	N;SG	N;PL
مسافرت	reizen	مسافرت	reizen	N;SG	V;NFIN
شاخ	hoorns	شاخ	hoorn	N;SG	N;PL
شاخ	toeters	شاخ	toeter	N;SG	N;PL
شاخ	horens	شاخ	horens	N;SG	N;PL
شاخ	schud	شاخ	schud	N;SG	V;SG;PRS;FIN
شاخ	schudden	شاخ	schudden	N;SG	V;NFIN
دوام	duur	دوام	duur	N;SG	ADJ
دوام	duurzaam	دوام	duurzaam	N;SG	ADJ
دوام	duurzame	دوام	duurzaam	N;SG	ADJ
ارسطو	aristoteles	ارسطو	aristoteles	N;SG	N;PL
ریال	jemenitische	ریال	jemenitisch	N;SG	ADJ
ناشناس	anoniem	ناشناس	anoniem	N;SG	ADJ
ناشناس	anonieme	ناشناس	anoniem	N;SG	ADJ
ناشناس	incognito	ناشناس	incognito	N;SG	ADJ
ارتقا	upgraden	ارتقا	upgraad	N;SG	V;NFIN
ارتقا	opwaarderen	ارتقا	opwaarderen	N;SG	V;NFIN
ارتقا	promoten	ارتقا	promoot	N;SG	V;NFIN
ارتقا	promoten	ارتقا	promoot	N;SG	V;NFIN
ارتقا	promoot	ارتقا	promoot	N;SG	V;SG;PRS;FIN
ارتقا	bevorderen	ارتقا	bevorderen	N;SG	V;NFIN
ارتقا	promoten	ارتقا	promoot	N;SG	V;NFIN
آش	as	آش	zijn	N;SG	
آش	assen	آش	ass	N;SG	PROPN;NEUT;SG
ساعات	uur	ساعت	uur	N;PL	N;NEUT;SG
زیتون	olijven	None	olijven	N;SG	N;PL
کیسه	tassen	کیسه	tas	N;SG	N;PL
کیسه	zakken	کیسه	zakken	N;SG	V;NFIN
کیسه	zakjes	کیسه	zak	N;SG	N;PL
غیرفعال	passieve	غیرفعال	passief	N;SG	ADJ
غیرفعال	passief	غیرفعال	passief	N;SG	ADJ
غیرفعال	deactiveren	غیرفعال	deactiveren	N;SG	V;NFIN
غیرفعال	gedeactiveerd	غیرفعال	deactiveren	N;SG	V;V.PTCP
غیرفعال	gehandicapten	غیرفعال	gehandicapten	N;SG	ADJ
غیرفعال	uitgeschakeld	غیرفعال	uitschakelen	N;SG	V;V.PTCP
غیرفعال	gehandicapte	غیرفعال	handicappen	N;SG	V;SG;PST;FIN
غیرفعال	gehandicapt	غیرفعال	gehandicapt	N;SG	V;V.PTCP
غیرفعال	inactieve	غیرفعال	inactief	N;SG	ADJ
غیرفعال	inactief	غیرفعال	inactief	N;SG	ADJ
ببر	tijger	None	tijger	V;IMP;SG;2	N;MASC+FEM;SG
آمازون	amazones	آمازون	amazone	N;SG	N;PL
متناوب	afgewisseld	متناوب	afwisselen	N;SG	V;V.PTCP
متناوب	afwisselend	متناوب	afwisselen	N;SG	V;V.PTCP
متناوب	afwisselende	متناوب	afwisselen	N;SG	V;V.PTCP
متناوب	afwisselen	متناوب	afwisselen	N;SG	V;NFIN
مکانیسم	mechanismen	None	mechanism	N;SG	N;PL
شکاف	openingen	شکاف	opening	N;SG	N;PL
شکاف	hiaten	شکاف	haten	N;SG	N;PL
شکاف	lacunes	شکاف	lacune	N;SG	N;PL
شکاف	leemten	شکاف	leemte	N;SG	N;PL
شکاف	gaten	شکاف	gat	N;SG	N;PL
شکاف	barst	شکاف	barst	N;SG	V;SG;PRS;FIN
شکاف	kraken	شکاف	kraken	N;SG	V;NFIN
کاشت	implanteren	کاشت#کار	implanteren	N;SG	V;NFIN
پاکسازی	zuiveren	پاکسازی	zuiveren	N;SG	V;NFIN
پاکسازی	opruimen	پاکسازی	opruimen	N;SG	V;NFIN
فسفات	fosfaat	فسفات	fosfaat	N;PL	N;MASC+FEM;SG
گنجینه	schatten	گنجینه	schatten	N;SG	V;NFIN
جاناتان	jonathan	جانات	jonathan	N;PL	N;MASC+FEM;SG
سیبری	siberische	سیبری	siberisch	N;SG	ADJ
تجویز	voorschrijven	تجویز	voorschrijven	N;SG	V;NFIN
ویرجین	maagden	ویرجین	maagd	N;SG	N;PL
عبارات	terminologie	عبارت	terminologie	N;PL	N;MASC+FEM;SG
خلبانان	loodsen	خلبان	loods	N;PL	V;NFIN
اسکاتلندی	schotten	اسکاتلندی	schitten	N;SG	N;PL
اسکاتلندی	schots	اسکاتلندی	schots	N;SG	ADJ
اسکاتلندی	schotse	اسکاتلندی	schots	N;SG	ADJ
اسکاتلندی	schots	اسکاتلندی	schots	N;SG	ADJ
اسطوره	mythes	اسطوره	mythes	N;SG	N;PL
گرا	georiënteerd	گرا	oriënteren	N;SG	V;V.PTCP
گرا	georiënteerde	گرا	oriënteren	N;SG	V;V.PTCP
باختر	westelijk	باخت#باز	westelijk	N;SG	ADJ
رنه	rené	رنه	rené	N;SG	PROPN;MASC+FEM;SG
رنه	rené	رنه	rené	N;SG	PROPN;MASC+FEM;SG
شهادت	getuigen	شهادت	getuige	N;SG	N;PL
شهادت	getuigenissen	شهادت	getuigenis	N;SG	N;PL
صخره	rotsen	None	rotsen	N;SG	N;PL
جالبی	interessante	جالب	interessant	N;SG	ADJ
جالبی	interessant	جالب	interessant	N;SG	ADJ
اظهارات	statement	اظهار	statement	N;PL	N;NEUT;SG
اظهارات	verklaring	اظهار	verklaring	N;PL	N;MASC+FEM;SG
عضلانی	gespierde	عضلانی	gespierd	N;SG	ADJ
عضلانی	gespierd	عضلانی	spieren	N;SG	ADJ
یونگ	jonge	یونگ	jong	N;SG	ADJ
یونگ	jong	یونگ	jong	N;SG	ADJ
دزد	dieven	دزد	dief	N;SG	N;PL
پروازی	vliegend	پروازی	vliegen	N;SG	V;V.PTCP
پروازی	vliegen	پروازی	vliegen	N;SG	V;NFIN
تحریر	typen	تحریر	typen	N;SG	V;NFIN
حاد	acuut	None	acuut	N;SG	ADJ
تکراری	duplicaat	تکراری	duplicaat	ADJ	N;NEUT;SG
تکراری	dupliceren	تکراری	dupliceren	ADJ	V;NFIN
تکراری	terugkerende	تکراری	terugkeren	ADJ	V;V.PTCP
تکراری	terugkerend	تکراری	terugkeren	ADJ	V;V.PTCP
دعا	bidden	None	bidden	N;SG	V;NFIN
دعا	bidden	None	bidden	N;SG	V;NFIN
دعا	gebeden	None	gebeden	N;SG	N;PL
دیوانه	waanzinnig	دیوانه	waanzinnig	N;SG	ADJ
دیوانه	krankzinnig	دیوانه	krankzinnig	N;SG	ADJ
دیوانه	gek	دیوانه	gek	N;SG	ADJ
دیوانه	zot	دیوانه	zot	N;SG	ADJ
دیوانه	boos	دیوانه	boos	N;SG	ADJ
قرص	pillen	قرص	pil	N;SG	N;PL
عادت	ongebruikte	عادت	ongebruikte	N;SG	V;SG;PST;FIN
عادت	ongebruikt	عادت	ongebruikt	N;SG	ADJ
ساقه	stalken	None	stalk	N;SG	V;NFIN
راهپیمایی	maart	راهپیمایی	maart	N;SG	PROPN;MASC+FEM;SG
راهپیمایی	marcheren	راهپیمایی	marcheren	N;SG	V;NFIN
نروژی	noors	نروژی	noors	N;SG	ADJ
نروژی	noorse	نروژی	noors	N;SG	ADJ
سرگذشت	kronieken	سرگذشت	kroniek	N;SG	N;PL
شجاع	moedig	None	moedig	N;SG	ADJ
شجاع	dapper	None	dapper	N;SG	ADJ
شجاع	dappere	None	dapper	N;SG	ADJ
شجاع	moedig	None	moedig	N;SG	ADJ
شجاع	moedige	None	moedig	N;SG	ADJ
سیگار	sigaretten	سیگار	sigaret	N;SG	N;PL
سیگار	sigaretten	سیگار	sigaret	N;SG	N;PL
شکستگی	fracturen	شکستگی	fractuur	N;SG	N;PL
بازماندگان	overlevenden	None	overlevende	N;PL	ADJ
منعکس	reflecteren	منعکس	reflecteren	ADJ	V;NFIN
منعکس	weerspiegelen	منعکس	weerspiegelen	ADJ	V;NFIN
منعکس	weerspiegelde	منعکس	weerspiegeld	ADJ	V;SG;PST;FIN
منعکس	weerspiegeld	منعکس	weerspiegeld	ADJ	V;V.PTCP
اشعه	stralen	None	straal	N;SG	N;PL
لطفی	gunsten	لطفی	gunst	N;SG	N;PL
سطر	roei	سطر	roei	N;SG	V;SG;PRS;FIN
سطر	roeien	سطر	roeien	N;SG	V;NFIN
حوض	reservoirs	None	reservoir	N;SG	N;PL
کبیسه	sprong	کبیسه	springen	N;SG	V;SG;PST;FIN
بصری	visueel	بصری	visueel	N;SG	ADJ
بصری	visuele	بصری	visueel	N;SG	ADJ
کلن	keulen	کلن	keulen	N;SG	V;NFIN
دشمنی	vijandelijk	دشمنی	vijandelijk	N;SG	ADJ
دشمنی	vijandige	دشمنی	vijandig	N;SG	ADJ
دشمنی	vijandig	دشمنی	vijandig	N;SG	ADJ
یورک	york	یورک	york	N;SG	ADV
عروق	vasculaire	عروق	vasculair	N;PL	ADJ
نعمت	zegenen	نعمت	zegenen	N;SG	V;NFIN
داود	david	داود	david	N;SG	PROPN;MASC+FEM;SG
جادویی	magisch	جادویی	magisch	N;SG	ADJ
جادویی	magische	جادویی	magisch	N;SG	ADJ
جادویی	magisch	جادویی	magisch	N;SG	ADJ
بستری	bedlegerig	بستری	bedlegerig	N;SG	ADJ
فاجعه	rampen	فاجعه	ramp	N;SG	N;PL
فقیر	arme	None	arm	N;SG	ADJ
فقیر	arm	None	arm	N;SG	ADJ
فقیر	armer	None	arm	N;SG	ADJ;CMPR
فقیر	armere	None	arm	N;SG	ADJ;CMPR
برون	eruit	برون	eruit	N;SG	ADV
برون	uit	برون	uit	N;SG	ADP
برون	out	برون	out	N;SG	
گریز	ontvluchten	گریز	ontvluchten	N;SG	V;NFIN
گریز	ontduiken	گریز	ontduiken	N;SG	V;NFIN
گریز	ontsnappen	گریز	ontsnappen	N;SG	V;NFIN
عمود	loodrecht	عمود	loodrecht	N;SG	ADJ
عمود	loodrechte	عمود	loodrecht	N;SG	ADJ
مجاری	hongaarse	مجاری	hongaars	N;SG	ADJ
مجاری	hongaars	مجاری	hongaars	N;SG	ADJ
تعبیه	insluiten	تعبیه	insluiten	N;SG	V;NFIN
گله	runderen	گله	rund	N;SG	N;PL
دومینیکن	dominicaanse	دومینیکن	dominicaans	ADJ;RL	ADJ
موی	haar	مو	haar	N;SG	PRO;ACC;3
موی	haren	مو	haar	N;SG	N;PL
موی	haartjes	مو	haar	N;SG	N;PL
ظروف	afwas	ظرف	afwas	N;PL	N;MASC+FEM;SG
پستان	borsten	پستان	borst	N;SG	N;PL
راهبردی	strategisch	راهبرد	strategisch	N;SG	ADJ
پرسنل	personeel	پرسنل	personeel	N;PL	N;NEUT;SG
مارکس	marken	None	mark	N;SG	N;PL
مارکس	merktekens	None	merkteken	N;SG	N;PL
لئو	leo	لئو	leo	N;SG	PROPN;MASC+FEM;SG
دایر	dyer	دایر	dyer	ADJ	N;MASC+FEM;SG
وعده	beloften	وعده	belofte	N;SG	N;PL
وعده	beloftes	وعده	belofte	N;SG	N;PL
وعده	beloven	وعده	beloven	N;SG	V;NFIN
وعده	beloof	وعده	beloven	N;SG	V;SG;PRS;FIN
بشکه	vaten	بشکه	vaten	N;SG	N;PL
فاکتور	ontvangsten	فاکتور	ontvangst	N;SG	N;PL
هندوراس	honduras	هندوراس	honduras	N;SG	PROPN;NEUT;SG
بوکس	boksen	None	boksen	N;SG	V;NFIN
بوکس	boxen	None	boxen	N;SG	N;PL
بیننده	kijkers	بیننده	kijker	N;SG	N;PL
خودی	vriendschappelijk	خودی	vriendschappelijk	N;SG	ADJ
خودی	vriendelijke	خودی	vriendelijk	N;SG	ADJ
خودی	vriendelijk	خودی	vriendelijk	N;SG	ADJ
اوگاندا	oeganda	اوهاندا	oeganda	N;SG	PROPN;NEUT;SG
نوآوری	innovaties	None	innovatie	N;SG	N;PL
نوآوری	vernieuwingen	None	vernieuwing	N;SG	N;PL
نوآوری	nieuwigheden	None	nieuwigheid	N;SG	N;PL
نوآوری	innoveren	None	innoveren	N;SG	V;NFIN
نوآوری	innovaties	None	innovatie	N;SG	N;PL
شر	cher	شر	cher		N;MASC+FEM;SG
شر	sher	شر	sher		N;MASC+FEM;SG
شر	kwaad	شر	kwaad		N;NEUT;SG
شر	slechtheid	شر	slechtheid		N;MASC+FEM;SG
شر	evil	شر	evil		N;MASC+FEM;SG
گوگنهایم	guggenheim	گوگن	guggenheim	N;PL	N;NEUT;SG
کنده	conde	None	conde	V;SG;3;V.PTCP	N;MASC+FEM;SG
کنده	stomp	None	stomp	V;SG;3;V.PTCP	N;NEUT;SG
دوش	douchen	None	douchen	N;SG	V;NFIN
دوش	douches	None	douche	N;SG	N;PL
دوش	buien	None	bui	N;SG	N;PL
دوش	douchen	None	douchen	N;SG	V;NFIN
قیر	teer	قیر	teer	N;SG	ADJ
خرگوش	konijnen	خرگوش	konijn	N;SG	N;PL
خرگوش	konijnen	خرگوش	konijn	N;SG	N;PL
طالب	wens	None	wens	N;SG	ADJ
طالب	verlangens	None	verlangen	N;SG	N;PL
طالب	begeert	None	begeren	N;SG	V;SG;PRS;FIN
صرفه	spaarzaam	صرفه	spaarzaam	N;SG	ADJ
صرفه	zuinig	صرفه	zuinig	N;SG	ADJ
رایش	rijk	رایش	rijk	N;SG	ADJ
اسکان	vereffening	اسکان	vereffening	N;PL	N;MASC+FEM;SG
اسکان	nederzetting	اسکان	nederzetting	N;PL	N;MASC+FEM;SG
اسکان	schikking	اسکان	schikking	N;PL	N;MASC+FEM;SG
اسکان	afwikkeling	اسکان	afwikkeling	N;PL	N;MASC+FEM;SG
اسکان	kolonisatie	اسکان	kolonisatie	N;PL	N;MASC+FEM;SG
ارز	gewaardeerde	ارز	waarderen	N;SG	V;V.PTCP
ارز	gewaardeerd	ارز	waarderen	N;SG	V;V.PTCP
انتگرال	integraal	انتگرال	integraal	N;SG	ADJ
تایپ	typ	تایپ	typ	N;SG	V;SG;PRS;FIN
تایپ	typen	تایپ	typen	N;SG	V;NFIN
بخارا	buchara	بخارا	buchara	N;SG	PROPN;NEUT;SG
رخدادهای	nasleep	رخداد	nasleep	N;PL	N;MASC+FEM;SG
نوشیدنی	drankjes	نوشیدنی	drank	N;SG	N;PL
نوشیدنی	dranken	نوشیدنی	drank	N;SG	N;PL
ارتقای	promoten	ارتقا	promoot	N;SG	V;NFIN
قانع	overtuigde	None	overtuigen	ADJ	V;SG;PST;FIN
قانع	overtuigd	None	overtuigen	ADJ	V;V.PTCP
فیبر	vezels	None	vezel	N;SG	N;PL
جذاب	cute	None	cute	ADJ	
جولای	juli	جولا	juli	N;SG	PROPN;MASC+FEM;SG
مداخله	interventies	مداخله	interventie	N;SG	N;PL
ذخایر	schatten	ذخیره	schatten	N;PL	V;NFIN
سوری	syrische	سوری	syrisch	N;SG	ADJ
سوری	syrisch	سوری	syrisch	N;SG	ADJ
سوری	suri	سوری	suri	N;SG	PROPN;MASC+FEM;SG
نجومی	astronomische	نجومی	astronomisch	N;SG	ADJ
مجروح	gewond	مجروح	gewond	N;SG	ADJ
مجروح	gewonden	مجروح	gewond	N;SG	ADJ
مجروح	geblesseerd	مجروح	blesseren	N;SG	V;V.PTCP
مجروح	gewond	مجروح	gewond	N;SG	ADJ
مجروح	gewonden	مجروح	gewond	N;SG	ADJ
مجروح	gewonde	مجروح	gewond	N;SG	ADJ
جهش	spring	None	spring	N;SG	V;SG;PRS;FIN
جهش	springen	None	springen	N;SG	V;NFIN
جهش	sprong	None	springen	N;SG	V;SG;PST;FIN
جهش	sprongen	None	sprong	N;SG	N;PL
جهش	springt	None	springen	N;SG	V;SG;PRS;FIN
جهش	mutaties	None	mutatie	N;SG	N;PL
جهش	sprong	None	springen	N;SG	V;SG;PST;FIN
پیشرو	vooruitstrevend	None	vooruitstrevend	N;SG	ADJ
پیشرو	progressieve	None	progressief	N;SG	ADJ
پیشرو	progressief	None	progressief	N;SG	ADJ
مان	mun	ما	mun	PRO;PL;1	N;MASC+FEM;SG
مان	mann	ما	mann	PRO;PL;1	N;MASC+FEM;SG
تبریک	feliciteren	تبریک	feliciteren	N;SG	V;NFIN
تبریک	gefeliciteerd	تبریک	feliciteren	N;SG	V;V.PTCP
بروکسل	brussel	بروکسل	brussel	N;SG	PROPN;NEUT;SG
لب	lippen	لب	lip	N;SG	N;PL
سرخس	bracken	سرخس	brack	N;SG	N;PL
برزیلی	braziliaanse	برزیلی	braziliaans	N;SG	ADJ
برزیلی	braziliaans	برزیلی	braziliaans	N;SG	ADJ
ابزارها	gereedschap	ابزار	gereedschap	N;PL	N;NEUT;SG
مبادله	ruilen	مبادله	ruilen	N;SG	V;NFIN
مبادله	omwisselen	مبادله	omwisselen	N;SG	V;NFIN
مبادله	uitwisselen	مبادله	uitwisselen	N;SG	V;NFIN
دوشیزه	missen	دوشیزه	missen	N;SG	V;NFIN
موتوری	motorische	موتوری	motorisch	N;SG	ADJ
دودویی	binaire	دودویی	binair	N;SG	ADJ
دودویی	binair	دودویی	binair	N;SG	ADJ
دیابت	diabetische	دیابت	diabetisch	N;SG	ADJ
دیابت	diabetes	دیابت	diabete	N;SG	N;PL
علنی	publiek	None	publiek	ADJ	N;NEUT;SG
شانه	kammen	شانه	kammen	N;SG	N;PL
چندگانه	meerdere	چندگانه	meerdere	ADJ	PRO
چندگانه	veelvoud	چندگانه	veelvoud	ADJ	N;NEUT;SG
انها	opladen	انها	opladen	N;PL	V;NFIN
آرشیو	archief	آرشیو	archief	N;PL	N;NEUT;SG
آرشیو	archief	آرشیو	archief	N;PL	N;NEUT;SG
آرشیو	archiveren	آرشیو	archiveren	N;PL	V;NFIN
ناپل	napels	ناپل	napel	N;SG	N;PL
بازگشتی	recursief	بازگشتی	recursief	N;SG	ADJ
بازگشتی	recursieve	بازگشتی	recursief	N;SG	ADJ
کاوش	verkennen	کاوش	verkennen	N;SG	V;NFIN
کاوش	ontdekken	کاوش	ontdekken	N;SG	V;NFIN
کاوش	verkennen	کاوش	verkennen	N;SG	V;NFIN
اشک	scheuren	None	scheuren	N;SG	V;NFIN
اشک	tranen	None	traan	N;SG	N;PL
پیک	schoppen	پیک	schoppen	N;SG	V;NFIN
تان	tan	شما	tan	PRO;PL;2	N;MASC+FEM;SG
تان	kleurtje	شما	kleurtje	PRO;PL;2	N;NEUT;SG
تان	tân	شما	tân	PRO;PL;2	N;MASC+FEM;SG
خشمگین	razend	خشمگین	razend	N;SG	V;V.PTCP
خشمگین	woedend	خشمگین	woedend	N;SG	ADJ
خشمگین	woest	خشمگین	woest	N;SG	ADJ
خشمگین	boos	خشمگین	boos	N;SG	ADJ
حسی	zintuiglijke	None	zintuiglijk	N;SG	ADJ
حسی	sensorische	None	sensorisch	N;SG	ADJ
براین	bryan	براین	bryan	ADP	N;MASC+FEM;SG
براین	brian	براین	brian	ADP	N;MASC+FEM;SG
لوکس	luxueus	لوکس	luxueus	N;SG	ADJ
موجودی	wezen	None	wezen	N;SG	V;NFIN
موجودی	stock	None	stock	N;SG	
سوادکوه	iraanse	سوادکوه	iraans	N;SG	ADJ
سوادکوه	iran	سوادکوه	iran	N;SG	PROPN;NEUT;SG
دانمارکی	deens	دانمارکی	deens	N;SG	ADJ
دانمارکی	deense	دانمارکی	deens	N;SG	ADJ
شاد	shad	شاد	shad	ADJ	N;MASC+FEM;SG
شاد	happy	شاد	happy	ADJ	N;MASC+FEM;SG
لرزش	trillingen	لرزش	trilling	N;SG	N;PL
لرزش	vibraties	لرزش	vibratie	N;SG	N;PL
لرزش	flikkeren	لرزش	flikkeren	N;SG	V;NFIN
لرزش	schud	لرزش	schud	N;SG	V;SG;PRS;FIN
لرزش	schudden	لرزش	schudden	N;SG	V;NFIN
سواد	ongeschoolde	ساده	ongeschoold	N;SG	ADJ
سواد	ongeschoold	ساده	onscholen	N;SG	ADJ
مداری	orbitale	مداری	orbitaal	N;SG	ADJ
مبهم	fuzzy	مبهم	fuzzy	ADJ	N;MASC+FEM;SG
عینی	objectief	عینی	objectief	N;SG	ADJ
دیپلماتیک	diplomatiek	دیپلماتیک	diplomatiek	N;SG	ADJ
دیپلماتیک	diplomatieke	دیپلماتیک	diplomatiek	N;SG	ADJ
گردو	walnoten	گردو	walnoot	N;SG	N;PL
گردو	walnoten	گردو	walnoot	N;SG	N;PL
یادآور	herinnering	یادآور	herinnering	ADJ	N;MASC+FEM;SG
بهایی	prijzen	بهایی	prijs	N;SG	N;PL
کشش	stretch	کشش	stretch		N;MASC+FEM;SG
کشش	uitstrekken	کشش	uitstrekken		V;NFIN
کشش	strekken	کشش	strekken		V;NFIN
کشش	rekken	کشش	rekken		V;NFIN
کشش	uitrekken	کشش	uitrekken		V;NFIN
کشش	spanning	کشش	spanning		N;MASC+FEM;SG
کشش	spanningen	کشش	spanning		N;PL
بنفش	paars	بنفش	paar	N;SG	ADJ
بنفش	paarse	بنفش	paars	N;SG	ADJ
بنفش	violet	بنفش	violet	N;SG	ADJ
دریانوردی	maritiem	دریانوردی	maritiem	N;SG	ADJ
دریانوردی	varen	دریانوردی	varen	N;SG	V;NFIN
پخته	gekookte	پخته	koken	N;SG	V;V.PTCP
پخته	gekookt	پخته	koken	N;SG	V;V.PTCP
پخته	gebakken	پخته	bakken	N;SG	V;V.PTCP
متخصصان	deskundigen	متخصص	deskundig	N;PL	ADJ
شخصاً	persoonlijk	شخصاً	persoonlijk	ADV	ADJ
حفره	alveolaire	حفره	alveolair	N;SG	ADJ
مادها	herakleios	ماد	herakleios	N;PL	N;MASC+FEM;SG
یگانه	one	یگانه	oon	N;SG	
یگانه	één	یگانه	één	N;SG	NUM
یگانه	een	یگانه	een	N;SG	DET;INDF
شل	los	None	los	N;SG	ADJ
شل	losjes	None	los	N;SG	N;PL
شل	losse	None	losse	N;SG	ADJ
هفده	seventeen	هفده	seventeen	NUM	N;MASC+FEM;SG
چو	chu	چو	chu		N;MASC+FEM;SG
چو	cho	چو	cho		N;MASC+FEM;SG
نساجی	weven	نساجی	weven	N;SG	V;NFIN
فیلیپس	phillips	فیلیپس	phillips	N;SG	N;PL
درشت	large	درشت	larg	ADJ	
درشت	macro	درشت	macro	ADJ	N;MASC+FEM;SG
زنبور	bijen	زنبور	bij	N;SG	N;PL
آریایی	arische	آریایی	arisch	N;SG	ADJ
کاسه	kommen	کاسه	kommen	N;SG	N;PL
کاسه	schalen	کاسه	schaal	N;SG	N;PL
پیاز	uien	پیاز	uien	N;SG	N;PL
پیاز	uien	پیاز	uien	N;SG	N;PL
رام	onderworpen	رام	onderwerpen	N;SG	V;V.PTCP
رام	rammen	رام	rammen	N;SG	V;NFIN
رام	temmen	رام	temmen	N;SG	V;NFIN
دود	roken	دود	roken	N;SG	V;NFIN
مشرف	musharraf	مشرف	musharraf	ADJ	N;MASC+FEM;SG
کبود	blauw	کبود#کن	blauw	N;SG	ADJ
کبود	blauwe	کبود#کن	blauw	N;SG	ADJ
ویدیو	filmpjes	ویدیو	filmp	N;SG	N;PL
ویدیو	videos	ویدیو	videos	N;SG	N;PL
دیجیتالی	digitaal	None	digitaal	N;SG	ADJ
دمکراتیک	democratische	None	democratisch	N;SG	ADJ
دمکراتیک	democratisch	None	democratisch	N;SG	ADJ
بلا	bela	بلا	bela		N;MASC+FEM;SG
بلا	bella	بلا	bella		N;MASC+FEM;SG
اعتصاب	strike	None	strik	N;SG	
آبشاری	cascading	آبشاری	cascading	N;SG	ADJ
انتها	tijdloze	انت	tijdloos	N;SG	ADJ
انتها	tijdloos	انت	tijdloos	N;SG	ADJ
دفاتر	kantoor	دفاتر	kantoor	N;PL	N;NEUT;SG
طولی	longitudinale	طولی	longitudinaal	N;SG	ADJ
مشورت	raadplegen	مشورت	raadplegen	N;SG	V;NFIN
مشورت	geraadpleegde	مشورت	geraadpleegd	N;SG	V;V.PTCP
مشورت	geconsulteerd	مشورت	consulteren	N;SG	V;V.PTCP
مشورت	geraadpleegd	مشورت	raadplegen	N;SG	V;V.PTCP
مشورت	consulteren	مشورت	consulteren	N;SG	V;NFIN
مشورت	raadplegen	مشورت	raadplegen	N;SG	V;NFIN
یی	yee	None	yee		N;MASC+FEM;SG
نادری	zeldzame	نادری	zeldzaam	N;SG	ADJ
نادری	zelden	نادری	zelden	N;SG	ADV
نادری	zeldzaam	نادری	zeldzaam	N;SG	ADJ
تهاجمی	agressieve	تهاجمی	agressief	N;SG	ADJ
تهاجمی	agressief	تهاجمی	agressief	N;SG	ADJ
تهاجمی	aanstootgevend	تهاجمی	aanstootgevend	N;SG	ADJ
تهاجمی	beledigend	تهاجمی	beledigen	N;SG	V;V.PTCP
شرطی	voorwaardelijke	شرط	voorwaardelijk	N;SG	ADJ
شرطی	voorwaardelijk	شرط	voorwaardelijk	N;SG	ADJ
خوشحال	happy	None	happy	ADJ	N;MASC+FEM;SG
فوران	uitbarsten	فوران	uitbarsten	N;SG	V;NFIN
سرشار	full	سرشار	full	ADJ	N;MASC+FEM;SG
دانستن	wetende	None	weten	N;SG	V;V.PTCP
تطابق	bijpassende	تطابق	bijpassen	N;SG	V;V.PTCP
تطابق	overeenkomende	تطابق	overeenkomen	N;SG	V;V.PTCP
تطابق	overeenkomend	تطابق	overeenkomend	N;SG	V;V.PTCP
پرستش	aanbidding	پرستش	aanbidding		N;MASC+FEM;SG
پرستش	verering	پرستش	verering		N;MASC+FEM;SG
پرستش	aanbidden	پرستش	aanbidden		V;NFIN
پارلمانی	parlementaire	پارلمانی	parlementair	N;SG	ADJ
پارلمانی	parlementair	پارلمانی	parlementair	N;SG	ADJ
پروازهای	vlucht	پرواز	vlucht	N;PL	N;MASC+FEM;SG
مسطح	plat	مسطح	plat	N;SG	ADJ
مسطح	planaire	مسطح	planair	N;SG	ADJ
ملاحظه	attent	None	attent	N;SG	ADJ
مختص	uitsluitend	مختص	uitsluitend	N;SG	ADJ
تکذیب	ontkent	تکذیب	ontkennen	N;SG	V;SG;PRS;FIN
تکذیب	ontken	تکذیب	ontken	N;SG	V;SG;PRS;FIN
تکذیب	ontkennen	تکذیب	ontkennen	N;SG	V;NFIN
اعلان	prompt	اعلان	prompt	N;SG	ADV
اعلان	aankondigen	اعلان	aankondigen	N;SG	V;NFIN
اعلان	meldingen	اعلان	melding	N;SG	N;PL
اعلان	aanmeldingen	اعلان	aanmelding	N;SG	N;PL
غیررسمی	informele	غیررسمی	informeel	N;SG	ADJ
غیررسمی	informeel	غیررسمی	informeel	N;SG	ADJ
غیررسمی	onofficiële	غیررسمی	onofficeel	N;SG	ADJ
غیررسمی	officieus	غیررسمی	officieus	N;SG	ADJ
غیررسمی	onofficieel	غیررسمی	onofficieel	N;SG	ADJ
غیررسمی	officieuze	غیررسمی	officieus	N;SG	ADJ
غیررسمی	officieus	غیررسمی	officieus	N;SG	ADJ
غیررسمی	onofficieel	غیررسمی	onofficieel	N;SG	ADJ
