evakuasi	انخلاء	evakuasi	انخلاء	N;SG	PROPN;NOM;MASC;SG;3
hurt	زبردستی.	hurt	زبردستی.	PROPN	PROPN;NOM;MASC;SG;3
sitoplasma	خلومایہ	sitoplasma	خلومایہ	N	
sembunyi	چھپانا.	sembunyi	چھپانا.	N;SG	PROPN;NOM;MASC;SG;3
sembunyi	چمڑی.	sembunyi	چمڑی.	N;SG	PROPN;NOM;MASC;SG;3
sembunyi	چھپنا.	sembunyi	چھپنا.	N;SG	V;SG;ACT
defisit	خسارہ.	defisit	خسارہ.	N;SG	
defisit	خسارہ.	defisit	خسارہ.	N;SG	
mebel	لوازم	mebel	لوازم	N	
mebel	کنڈی	mebel	کنڈی	N	PROPN;NOM;MASC;SG;3
mebel	قبضے.	mebel	قبضے.	N	
mebel	کرسی	mebel	کرسی	N	PROPN;NOM;MASC;SG;3
kunyit	جوگیا.	kunyit	جوگیا.	N;SG	PROPN;NOM;MASC;SG;3
kunyit	زعفران	kunyit	زعفران	N;SG	PROPN;NOM;MASC;SG;3
kunyit	جوگیا.	kunyit	جوگیا.	N;SG	PROPN;NOM;MASC;SG;3
melontarkan	غلیل	menlontarkan	غلیل	V;SG;ACT	
melontarkan	گوپھن.	menlontarkan	گوپھن.	V;SG;ACT	PROPN;NOM;MASC;SG;3
melontarkan	غلیل	menlontarkan	غلیل	V;SG;ACT	
melontarkan	فلاخن	menlontarkan	فلاخن	V;SG;ACT	
melontarkan	گوپھن.	menlontarkan	گوپھن.	V;SG;ACT	PROPN;NOM;MASC;SG;3
reverse	الٹنا	reverse	الٹنا	PROPN	V;MASC;SG;NFIN;ACT
reverse	معکوس.	reverse	معکوس.	PROPN	PROPN;NOM;MASC;SG;3
reverse	مصیبت	reverse	مصیبت	PROPN	N;NOM;FEM;SG;3
favourite	پسندیدہ	favourite	پسندیدہ	PROPN	ADJ
occidental	ولایتی.	occidental	ولایتی.	PROPN	PROPN;NOM;MASC;SG;3
lance	برچھا.	lance	برچھا.	PROPN	V;PFV;MASC;SG;V.PTCP;ACT
lance	برچھا.	lance	برچھا.	PROPN	V;PFV;MASC;SG;V.PTCP;ACT
lance	بھالا	lance	بھالا	PROPN	V;PFV;MASC;SG;V.PTCP;ACT
stranger	پرایا.	stranger	پرایا.	PROPN	PROPN;NOM;MASC;SG;3
stranger	غیر	stranger	غیر	PROPN	ADJ
stranger	پرایا.	stranger	پرایا.	PROPN	PROPN;NOM;MASC;SG;3
stranger	اجنبی	stranger	اجنبی	PROPN	V;SG;V.PTCP;ACT
stranger	غیر	stranger	غیر	PROPN	ADJ
utopia	یوٹوپیا	utopia	یوٹوپیا	N	PROPN;NOM;MASC;SG;3
promise	اقرار.	promise	اقرارؤ	PROPN	PROPN;NOM;MASC;SG;3
promise	قول	promise	قول	PROPN	N;NOM;MASC;SG;3
promise	عہد	promise	عہد	PROPN	N;NOM;MASC;SG;3
promise	اقرار.	promise	اقرارؤ	PROPN	PROPN;NOM;MASC;SG;3
promise	قول	promise	قول	PROPN	N;NOM;MASC;SG;3
promise	وعدہ	promise	وعدہ	PROPN	N;NOM;MASC;SG;3
tersambung	ہمرشتہ	tersambung	ہمرشتہ	V;SG;PASS	ADJ
tersambung	مسلسل	tersambung	مسلسل	V;SG;PASS	ADV
tersambung	متعلق	tersambung	متعلق	V;SG;PASS	ADP
tersambung	منسوب.	tersambung	منسوب.	V;SG;PASS	PROPN;NOM;MASC;SG;3
pencucian	تھپیٹرنا.	pencucian	تھپیٹرنا.	N;SG	PROPN;NOM;MASC;SG;3
pencucian	(	pencucian	(	N;SG	
pencucian	out	pencucian	out	N;SG	
pencucian	نہانا.	pencucian	نہانا.	N;SG	PROPN;NOM;MASC;SG;3
pencucian	ترکرنا	pencucian	ترکرنا	N;SG	V;NFIN;ACT
pencucian	بھگونا	pencucian	بھگونا	N;SG	PROPN;NOM;MASC;SG;3
pencucian	پھوار	pencucian	پھوار	N;SG	PROPN;NOM;MASC;SG;3
pencucian	دھلاوا	pencucian	دھلاوا	N;SG	
pencucian	لادی.	pencucian	لادی.	N;SG	PROPN;NOM;MASC;SG;3
pencucian	نہلانا-	pencucian	نہلانات	N;SG	PROPN;NOM;MASC;SG;3
pencucian	تھپیٹرنا.	pencucian	تھپیٹرنا.	N;SG	PROPN;NOM;MASC;SG;3
pencucian	(	pencucian	(	N;SG	
pencucian	دھونا	pencucian	دھونا	N;SG	V;MASC;SG;NFIN;ACT
pencucian	out	pencucian	out	N;SG	
pencucian	نہانا.	pencucian	نہانا.	N;SG	PROPN;NOM;MASC;SG;3
pencucian	ترکرنا	pencucian	ترکرنا	N;SG	V;NFIN;ACT
pencucian	بھگونا	pencucian	بھگونا	N;SG	PROPN;NOM;MASC;SG;3
pencucian	پھوار	pencucian	پھوار	N;SG	PROPN;NOM;MASC;SG;3
pencucian	دھلاوا	pencucian	دھلاوا	N;SG	
pencucian	لادی.	pencucian	لادی.	N;SG	PROPN;NOM;MASC;SG;3
pencucian	نہلانا-	pencucian	نہلانات	N;SG	PROPN;NOM;MASC;SG;3
mentransfer	ٹکٹ	mentransfer	ٹکٹ	V;SG;ACT	N;NOM;MASC;SG;3
mentransfer	املاک	mentransfer	ملک	V;SG;ACT	N;NOM;MASC;SG;3
mentransfer	کلب	mentransfer	کلب	V;SG;ACT	N;NOM;MASC;SG;3
sedap	لذیذ	sedap	لذیذ	ADJ;SG	N;NOM;MASC;SG;3
periuk	چرس.	periuk	چرس.	N	PROPN;NOM;MASC;SG;3
periuk	حاجتی.	periuk	حاجت	N	PROPN;NOM;MASC;PL;3
periuk	جیتنا.	periuk	جیتنا.	N	PROPN;NOM;MASC;SG;3
tersentuh	اچھوت.	tersentuh	اچھوت.	V;SG;PASS	PROPN;NOM;MASC;SG;3
tersentuh	شودر	tersentuh	شودر	V;SG;PASS	N;NOM;MASC;SG;3
tersentuh	اچھوت	tersentuh	اچھوت	V;SG;PASS	N;NOM;MASC;SG;3
keimanan	یقین	keimanan	یقین	N;SG	
keimanan	دھرم	keimanan	دھرم	N;SG	PROPN;NOM;MASC;SG;3
menguap	جمائی.	menguap	جمائی.		PROPN;NOM;MASC;SG;3
periksa	پرکھنا.	periksa	پرکھنا.	V;SG;ACT	PROPN;NOM;MASC;SG;3
periksa	تنقیہ	periksa	تنقیہ	V;SG;ACT	PROPN;NOM;MASC;SG;3
periksa	اقرار	periksa	اقرار	V;SG;ACT	N;NOM;MASC;SG;3
periksa	بندش	periksa	بندش	V;SG;ACT	PROPN;NOM;MASC;SG;3
periksa	تحدید	periksa	تحدید	V;SG;ACT	N;NOM;MASC;SG;3
periksa	تنقیہ	periksa	تنقیہ	V;SG;ACT	PROPN;NOM;MASC;SG;3
periksa	اقرار	periksa	اقرار	V;SG;ACT	N;NOM;MASC;SG;3
periksa	شہ	periksa	شہ	V;SG;ACT	N;NOM;MASC;SG;3
periksa	بندش	periksa	بندش	V;SG;ACT	PROPN;NOM;MASC;SG;3
periksa	تحدید	periksa	تحدید	V;SG;ACT	N;NOM;MASC;SG;3
dok	گھاٹ.	dok	گھاٹ.	PROPN	
dok	کنارا	dok	کنارا	PROPN	V;PFV;MASC;SG;V.PTCP;ACT
dok	جوڑنا.	dok	جوڑنا.	PROPN	V;MASC;SG;NFIN;ACT
belut	گوچھی	belut	گوچھی	N	PROPN;NOM;MASC;SG;3
belut	عیار	belut	عیار	N	
belut	لمبی	belut	لمبی	N	ADJ;FEM
belut	گوچھی	belut	گوچھی	N	PROPN;NOM;MASC;SG;3
belut	عیار	belut	عیار	N	
belut	لمبی	belut	لمبی	N	ADJ;FEM
belut	بام	belut	بام	N	PROPN;NOM;MASC;SG;3
beralasan	مناسب	beralasan	مناسب	V;SG;ACT	ADJ
beralasan	متوازن	beralasan	متوازن	V;SG;ACT	ADJ
beralasan	بامعنی.	beralasan	بامعنی.	V;SG;ACT	PROPN;NOM;MASC;SG;3
beralasan	غنیمت	beralasan	غنیمت	V;SG;ACT	N;NOM;MASC;SG;3
beralasan	فہمیدہ.	beralasan	فہمیدہ.	V;SG;ACT	ADJ
beralasan	مناسب	beralasan	مناسب	V;SG;ACT	ADJ
beralasan	معقول	beralasan	معقول	V;SG;ACT	ADJ
beralasan	متوازن	beralasan	متوازن	V;SG;ACT	ADJ
beralasan	بامعنی.	beralasan	بامعنی.	V;SG;ACT	PROPN;NOM;MASC;SG;3
beralasan	غنیمت	beralasan	غنیمت	V;SG;ACT	N;NOM;MASC;SG;3
beralasan	فہمیدہ.	beralasan	فہمیدہ.	V;SG;ACT	ADJ
cangkir	بھاگ	cangkir	بھاگ	N;SG	V;ACT
cangkir	پیالہ	cangkir	پیالہ	N;SG	PROPN;NOM;MASC;SG;3
plug	fireplug	plug	fireplug	PROPN	PROPN;NOM;MASC;SG;3
plug	روک	plug	روک	PROPN	V;ACT
plug	اڑواس.	plug	اڑواس.	PROPN	PROPN;NOM;MASC;SG;3
plug	ڈاٹ	plug	ڈاٹ	PROPN	
plug	fireplug	plug	fireplug	PROPN	PROPN;NOM;MASC;SG;3
plug	روک	plug	روک	PROPN	V;ACT
plug	اڑواس.	plug	اڑواس.	PROPN	PROPN;NOM;MASC;SG;3
projek	ابھارنا.	projek	ابھارن	N;SG	PROPN;NOM;MASC;SG;3
projek	دھکیلنا.	projek	دھکیلنا.	N;SG	PROPN;NOM;MASC;SG;3
projek	ڈالنا	projek	ڈال	N;SG	V;MASC;SG;NFIN;ACT
projek	پھینکنا	projek	پھینکنا	N;SG	V;NFIN;ACT
mengaitkan	دوست.	menaitkan	دوست.	V;SG;ACT	PROPN;NOM;MASC;SG;3
mengaitkan	ہمدم	menaitkan	ہمدم	V;SG;ACT	
mengaitkan	ساجھی	menaitkan	ساجھی	V;SG;ACT	PROPN;NOM;MASC;SG;3
mengaitkan	صحبت	menaitkan	صحبت	V;SG;ACT	N;NOM;FEM;SG;3
kerah	کنٹھ	kerah	کنٹھ	N;SG	PROPN;NOM;MASC;SG;3
kerah	پکڑلینا	kerah	پکڑلینا	N;SG	PROPN;NOM;MASC;SG;3
kerah	ہتھیانا	kerah	ہتھیانا	N;SG	PROPN;NOM;MASC;SG;3
kerah	للکارنا	kerah	للکارنا	N;SG	V;SG;NFIN;ACT
kumuh	کمزور	kumuh	کمزور	N;SG	ADJ
kumuh	بیمار.	kumuh	بیمار.	N;SG	PROPN;NOM;MASC;SG;3
kumuh	بدوضع	kumuh	بدوضع	N;SG	
kumuh	ماندا	kumuh	ماندا	N;SG	PROPN;NOM;MASC;SG;3
barbar	ظالمانہ	barbar	ظالمانہ	PROPN;SG	ADJ
barbar	ناشائستہ	barbar	ناشائستہ	PROPN;SG	PROPN;NOM;MASC;SG;3
barbar	وحشیانہ	barbar	وحشیانہ	PROPN;SG	ADJ
barbar	دہقانی	barbar	دہقانی	PROPN;SG	ADJ
barbar	اُجڈ	barbar	وجج	PROPN;SG	
barbar	قبائلی	barbar	قبائلی	PROPN;SG	ADJ
grammar	مبادیات.	grammar	مبادیات.	N	V;IPFV;MASC;SG;V.PTCP;ACT
loyal	وفاداری	loyal	وفاداری	PROPN;SG	ADJ
loyal	وفادار	loyal	وفادار	PROPN;SG	ADJ
flame	(	flame	(	PROPN	
flame	out	flame	out	PROPN	
flame	چمکنا	flame	چمک	PROPN	V;MASC;SG;NFIN;ACT
flame	forth	flame	forth	PROPN	PROPN;NOM;MASC;SG;3
flame	(	flame	(	PROPN	
flame	out	flame	out	PROPN	
flame	چمکنا	flame	چمک	PROPN	V;MASC;SG;NFIN;ACT
flame	لپٹ	flame	لپٹ	PROPN	V;ACT
flame	forth	flame	forth	PROPN	PROPN;NOM;MASC;SG;3
mengunci	محصور	menkunci	محصور	V;SG;ACT	ADJ
mengunci	in	menkunci	in	V;SG;ACT	
mengunci	مبہوت	menkunci	مبہوت	V;SG;ACT	PROPN;NOM;MASC;SG;3
mengunci	کھڑکی	menkunci	کھڑکی	V;SG;ACT	N;NOM;FEM;SG;3
mengunci	معنی۲.	menkunci	معنی۲.	V;SG;ACT	PROPN;NOM;MASC;SG;3
mengunci	قفل	menkunci	قفل	V;SG;ACT	
mengunci	تالا	menkunci	تالا	V;SG;ACT	PROPN;NOM;MASC;SG;3
mengunci	محصور	menkunci	محصور	V;SG;ACT	ADJ
mengunci	in	menkunci	in	V;SG;ACT	
mengunci	مبہوت	menkunci	مبہوت	V;SG;ACT	PROPN;NOM;MASC;SG;3
mengunci	کھڑکی	menkunci	کھڑکی	V;SG;ACT	N;NOM;FEM;SG;3
mengunci	معنی۲.	menkunci	معنی۲.	V;SG;ACT	PROPN;NOM;MASC;SG;3
mengunci	قفل	menkunci	قفل	V;SG;ACT	
geometris	(	geometris	(	N	
geometris	ہموار	geometris	ہموار	N	ADJ
menyedihkan	حقیر.	mensedihkan	حقیر.	V;SG;ACT	PROPN;NOM;MASC;SG;3
menyedihkan	جذباتی.	mensedihkan	جذباتی	V;SG;ACT	PROPN;NOM;MASC;SG;3
menyedihkan	رنج	mensedihkan	رنج	V;SG;ACT	N;NOM;MASC;SG;3
kontrasepsi	بنجھوئی.	kontrasepsi	بنجھوئی.	N	
sake	برائے	sake	برائے	PROPN	
rekam	روئیداد	rekam	روئیداد	N;SG	PROPN;NOM;MASC;SG;3
linier	پتلا	linier	پتلا	PROPN	N;NOM;MASC;SG;3
linier	لمبا	linier	لمبا	PROPN	ADJ;NOM;MASC
linier	ہموار.	linier	مےں	PROPN	PROPN;NOM;MASC;SG;3
linier	خطوط	linier	خط	PROPN	N;NOM;MASC;PL;3
metafora	استعارۃً	metafora	استعارۃً	N	ADJ
prem	کشمش.	prem	کشمش.	PROPN	PROPN;NOM;MASC;SG;3
patch	ریزہ	patch	ریزہ	PROPN	N;NOM;MASC;SG;3
patch	ٹوٹا	patch	ٹوٹا	PROPN	V;PFV;MASC;SG;V.PTCP;ACT
patch	شاخسار.	patch	شاخسار.	PROPN	PROPN;NOM;MASC;SG;3
patch	چپکنا.	patch	چپکنا.	PROPN	V;MASC;PL;V.PTCP;ACT
patch	ٹکڑا.	patch	ٹکڑا.	PROPN	
merkuri	سیماب	merkuri	سیماب	N;SG	PROPN;NOM;MASC;SG;3
merkuri	سیماب	merkuri	سیماب	N;SG	PROPN;NOM;MASC;SG;3
dermawan	کثیر	dermawan	کثیر	N;MASC;SG	
dermawan	مخیر	dermawan	مخیر	N;MASC;SG	
dermawan	مربی	dermawan	مربی	N;MASC;SG	PROPN;NOM;MASC;SG;3
bereksperimen	امکاں	berreksperimen	امکاں	V;SG;ACT	PROPN;NOM;MASC;SG;3
bereksperimen	جانچ	berreksperimen	جانچ	V;SG;ACT	N;NOM;MASC;SG;3
bereksperimen	جانچنا.	berreksperimen	جانچناؤ	V;SG;ACT	PROPN;NOM;MASC;SG;3
bereksperimen	اختبار	berreksperimen	اختبار	V;SG;ACT	N;NOM;MASC;SG;3
bereksperimen	مزاولت	berreksperimen	مزاولت	V;SG;ACT	PROPN;NOM;MASC;SG;3
bereksperimen	آزمائش	berreksperimen	آزمائش	V;SG;ACT	N;NOM;MASC;SG;3
bereksperimen	پرکھ.	berreksperimen	پرکھ.	V;SG;ACT	PROPN;NOM;MASC;SG;3
lendir	مخاط	lendir	مخاط	N;SG	PROPN;NOM;MASC;SG;3
lendir	رال	lendir	رال	N;SG	
lendir	بدّھو	lendir	بدّھو	N;SG	PROPN;NOM;MASC;SG;3
lendir	بوڑم	lendir	بوڑم	N;SG	PROPN;NOM;MASC;SG;3
marshal	حقائق	marshal	حق	PROPN	N;NOM;MASC;PL;3
phi	ϕ	phi	ϕ	PROPN	PROPN;NOM;MASC;SG;3
konyol	لغو	konyol	لغو	ADJ;SG	
konyol	معصوم	konyol	معصوم	ADJ;SG	N;NOM;MASC;SG;3
selebritis	دھوم.	selebritis	دھوم.	N	PROPN;NOM;MASC;SG;3
partnership	شراکت	partnership	شراکت	PROPN	N;NOM;MASC;SG;3
partnership	ساجھا	partnership	ساجھا	PROPN	PROPN;NOM;MASC;SG;3
partnership	شراکت	partnership	شراکت	PROPN	N;NOM;MASC;SG;3
plakat	پوسٹر.	plakat	پوسٹر.	N	PROPN;NOM;MASC;SG;3
plakat	لوحین.	plakat	لوحین.	N	PROPN;NOM;MASC;SG;3
sixth	ششم.	sixth	ششم.	PROPN	PROPN;NOM;MASC;SG;3
sixth	چھٹا	sixth	چھٹا	PROPN	NUM
sixth	ششم.	sixth	ششم.	PROPN	PROPN;NOM;MASC;SG;3
thinking	افکار.	thinking	فک	PROPN	N;NOM;MASC;SG;3
frost	سرد	frost	سرد	PROPN	N;NOM;MASC;SG;3
frost	ناکامی.	frost	ناکامی.	PROPN	PROPN;NOM;MASC;SG;3
farewell	رخصت	farewell	رخصت	PROPN	N;NOM;FEM;SG;3
farewell	الوداع.	farewell	الوداع.	PROPN	PROPN;NOM;MASC;SG;3
swami	سوامی	swami	سوامی	PROPN	PROPN;NOM;MASC;SG;3
mual	گھناؤنا	mual	گھناؤنا	N;SG	PROPN;NOM;MASC;SG;3
mual	کراہت.	mual	کراہت.	N;SG	V;IPFV;MASC;SG;V.PTCP;ACT
mual	تنفر	mual	تنفر	N;SG	
mual	ابکائی.	mual	ابکائیؤ	N;SG	PROPN;NOM;MASC;SG;3
mual	گھن	mual	گھن	N;SG	
lovely	حسینہ	lovely	حسینہ	PROPN	PROPN;NOM;MASC;SG;3
urea	یوریا	urea	یوریا	N	PROPN;NOM;MASC;SG;3
memacu	ترغیب	menpacu	ترغیب	V;SG;ACT	N;NOM;MASC;SG;3
memacu	تحریک.	menpacu	تحریک.	V;SG;ACT	PROPN;NOM;MASC;SG;3
memacu	ترغیب	menpacu	ترغیب	V;SG;ACT	N;NOM;MASC;SG;3
memacu	ایڑ	menpacu	ایڑ	V;SG;ACT	
memacu	مہمیز	menpacu	مہمیز	V;SG;ACT	N;NOM;MASC;SG;3
memacu	تحریک.	menpacu	تحریک.	V;SG;ACT	PROPN;NOM;MASC;SG;3
berwajah	مجہول	berwajah	مجہول	V;SG;ACT	N;NOM;MASC;SG;3
bersandar	back	bersandar	back	V;SG;ACT	
bersandar	میلان	bersandar	میلان	V;SG;ACT	PROPN;NOM;MASC;SG;3
bersandar	on	bersandar	on	V;SG;ACT	
bersandar	لاحاصل	bersandar	لاحاصل	V;SG;ACT	N;NOM;MASC;SG;3
bersandar	جھکاؤ	bersandar	جھکاؤ	V;SG;ACT	PROPN;NOM;MASC;SG;3
bersandar	جھکاؤ	bersandar	جھکاؤ	V;SG;ACT	PROPN;NOM;MASC;SG;3
bersandar	رجحان	bersandar	رجحان	V;SG;ACT	N;NOM;MASC;SG;3
stok	نژاد.	stok	نژاد.	N;SG	PROPN;NOM;MASC;SG;3
stok	پیوندی.	stok	پیوندی.	N;SG	PROPN;NOM;MASC;SG;3
stok	فرسودہ	stok	فرسودہ	N;SG	ADJ
stok	تیار	stok	تیار	N;SG	ADJ
stok	ترکاریاں	stok	ترکاری	N;SG	N;NOM;MASC;PL;3
stok	اصل	stok	اصل	N;SG	ADJ
ditiadakan	مذمّت	ditiadakan	مذمّت	V;SG;PASS	PROPN;NOM;MASC;SG;3
selendang	شال	selendang	شال	N	PROPN;NOM;MASC;SG;3
cotton	پنبہ	cotton	پنبہ	N	PROPN;NOM;MASC;SG;3
tegar	شدید-	tegar	شدید-	ADJ;SG	PROPN;NOM;MASC;SG;3
tegar	خالص	tegar	خالص	ADJ;SG	N;NOM;MASC;SG;3
tegar	پکّا	tegar	پکڑ	ADJ;SG	PROPN;NOM;MASC;SG;3
tegar	تند	tegar	تند	ADJ;SG	V;MASC;SG;ACT
tegar	شدید-	tegar	شدید-	ADJ;SG	PROPN;NOM;MASC;SG;3
tegar	خالص	tegar	خالص	ADJ;SG	N;NOM;MASC;SG;3
tegar	پکّا	tegar	پکڑ	ADJ;SG	PROPN;NOM;MASC;SG;3
tegar	تند	tegar	تند	ADJ;SG	V;MASC;SG;ACT
absolute	مطلق	absolute	مطلق	PROPN	N;NOM;MASC;SG;3
absolute	آخری	absolute	آخری	PROPN	ADJ
absolute	کامل	absolute	کامل	PROPN	N;NOM;MASC;SG;3
absolute	مکمل	absolute	مکمل	PROPN	ADJ
absolute	ناطق.	absolute	ناطق.	PROPN	ADJ
mengasumsikan	ہتھیانا	menasumsikan	ہتھیانا	V;SG;ACT	PROPN;NOM;MASC;SG;3
corpus	متون	corpus	متون	PROPN	N;NOM;MASC;SG;3
dickens	what	dickens	what	PROPN	PROPN;NOM;MASC;SG;3
jasper	یشب.	jasper	یشب.	PROPN	PROPN;NOM;MASC;SG;3
jasper	یشم	jasper	یشم	PROPN	PROPN;NOM;MASC;SG;3
posting	منصب.	posting	منصب.	PROPN	PROPN;NOM;MASC;SG;3
posting	بلّی	posting	بلّی	PROPN	PROPN;NOM;MASC;SG;3
posting	عہدہ	posting	عہدہ	PROPN	N;NOM;MASC;SG;3
fluks	پنیانا	fluks	پنیانا	N	PROPN;NOM;MASC;SG;3
fluks	نزف	fluks	نزف	N	
fluks	سیلان	fluks	سیلان	N	PROPN;NOM;MASC;SG;3
fluks	نکاس.	fluks	نکاس.	N	PROPN;NOM;MASC;SG;3
fluks	سیلان.	fluks	سیلان.	N	PROPN;NOM;MASC;SG;3
fluks	پگھلانا	fluks	پگھلا	N	V;MASC;SG;NFIN;ACT
fluks	بہاؤ.	fluks	بہاؤ.	N	
ghetto	پاڑا	ghetto	پاڑا	PROPN	PROPN;NOM;MASC;SG;3
kekeliruan	بدی	kekeliruan	بدی	N;SG	PROPN;NOM;MASC;SG;3
kekeliruan	خطا	kekeliruan	خطا	N;SG	PROPN;NOM;MASC;SG;3
kekeliruan	بدی	kekeliruan	بدی	N;SG	PROPN;NOM;MASC;SG;3
kekeliruan	سہو.	kekeliruan	سہو.	N;SG	
kekeliruan	غلطی	kekeliruan	غلطی	N;SG	
kekeliruan	سہو.	kekeliruan	سہو.	N;SG	
kontraksi	تشنج.	kontraksi	تشنج.	N;SG	PROPN;NOM;MASC;SG;3
kontraksi	سکڑنا	kontraksi	سکڑ	N;SG	V;NFIN;ACT
kontraksi	سمٹنا.	kontraksi	سمٹنا.	N;SG	PROPN;NOM;MASC;SG;3
menjebak	ڈھانچا	menjebak	ڈھانچا	V;SG;ACT	
lokakarya	کارخانہ	lokakarya	کارخانہ	N	PROPN;NOM;MASC;SG;3
suamiku	خاوند.	suami	خاوند.	N;SG	PROPN;NOM;MASC;SG;3
suamiku	میاں	suami	میاں	N;SG	PROPN;NOM;MASC;SG;3
suamiku	چلانا	suami	چلا	N;SG	V;MASC;SG;NFIN;ACT
suamiku	شوہر.	suami	شوہر.	N;SG	PROPN;NOM;MASC;SG;3
apocalypse	القا	apocalypse	القا	N	PROPN;NOM;MASC;SG;3
gelisah	پریشان	gelisah	پریشان	N;SG	ADJ
gelisah	مضطرب	gelisah	مضطرب	N;SG	ADJ
gelisah	مضطرب	gelisah	مضطرب	N;SG	ADJ
gelisah	پریشان.	gelisah	پریشان.	N;SG	PROPN;NOM;MASC;SG;3
dolly	dolly-bird	dolly	dolly-bird	PROPN	PROPN;NOM;MASC;SG;3
konsistensi	بستگی.	konsistensi	بستگی.	N	PROPN;NOM;MASC;SG;3
konsistensi	مطابقت	konsistensi	مطابقت	N	ADP
tar	قطران.	tar	قطران.	PROPN	PROPN;NOM;MASC;SG;3
tar	ملاح	tar	ملاح	PROPN	PROPN;NOM;MASC;SG;3
tar	ڈالنا.	tar	ڈالنا.	PROPN	V;SG;NFIN;ACT
tar	گاد.	tar	گاد.	PROPN	
tar	جہازی	tar	جہازی	PROPN	PROPN;NOM;MASC;SG;3
tar	چڑھانا	tar	چڑھا	PROPN	V;MASC;SG;NFIN;ACT
tar	قیر	tar	قیر	PROPN	PROPN;NOM;MASC;SG;3
tar	ڈامر	tar	ڈامر	PROPN	PROPN;NOM;MASC;SG;3
pegas	زقند.	pegas	زقند.	N;SG	PROPN;NOM;MASC;SG;3
pegas	لوچ.	pegas	لوچ.	N;SG	PROPN;NOM;MASC;SG;3
pegas	زقند.	pegas	زقند.	N;SG	PROPN;NOM;MASC;SG;3
pegas	لوچ.	pegas	لوچ.	N;SG	PROPN;NOM;MASC;SG;3
tebusan	عوض.	tebusan	عوض.	N;SG	PROPN;NOM;MASC;SG;3
tebusan	عوض.	tebusan	عوض.	N;SG	PROPN;NOM;MASC;SG;3
majesty	دبدبہ	majesty	دبدبہ	PROPN	PROPN;NOM;MASC;SG;3
majesty	جلالت	majesty	جلالت	PROPN	N;NOM;MASC;SG;3
bray	رَینک	bray	رَینک	PROPN	PROPN;NOM;MASC;SG;3
aristokrat	شاندار.	aristokrat	شاندار.	N	PROPN;NOM;MASC;SG;3
sbb	گروہ.	sbb	گروہ.		PROPN;NOM;MASC;SG;3
sbb	بعدازاں	sbb	بعدازاں		ADV;NOM;MASC;SG;3
pengukur	ناپنا.	penukur	ناپنا.	N;SG	PROPN;NOM;MASC;SG;3
pengukur	دبازت	penukur	دبازت	N;SG	PROPN;NOM;MASC;SG;3
pengukur	پرکھنا	penukur	پرکھ	N;SG	V;SG;NFIN;ACT
pengukur	ناپنے	penukur	ناپنے	N;SG	ADJ
pengukur	ہموار	penukur	ہموار	N;SG	ADJ
pengukur	مدوجزر	penukur	مدوجزر	N;SG	ADJ
pengukur	مقیاس.	penukur	مقیاس.	N;SG	PROPN;NOM;MASC;SG;3
pengukur	پہنائی	penukur	پہنا	N;SG	ADJ;FEM
lampiran	تعلیقہ.	lampiran	تعلیقہ.	N;SG	PROPN;NOM;MASC;SG;3
lampiran	تعلیقہ.	lampiran	تعلیقہ.	N;SG	PROPN;NOM;MASC;SG;3
lampiran	ضمیمہ	lampiran	ضمیمہ	N;SG	PROPN;NOM;MASC;SG;3
lampiran	نسبت.	lampiran	نسبت.	N;SG	PROPN;NOM;MASC;SG;3
lampiran	لگائو	lampiran	لگا	N;SG	
pace	دھیمی	pace	دھیمی	PROPN	N;NOM;MASC;SG;3
pace	دھیمی	pace	دھیمی	PROPN	N;NOM;MASC;SG;3
pace	گت	pace	گت	PROPN	
mew	شکروں	mew	شکر	PROPN	N;ACC;MASC;PL;3
mew	بند	mew	بند	PROPN	ADJ
mew	کریزکریں.	mew	کریزکریں	PROPN	V;IND;PL;3;FUT;FIN;ACT
loud	طرز	loud	طرز	PROPN	N;NOM;MASC;SG;3
loud	چیختے	loud	چیخ	PROPN	V;IPFV;MASC;PL;V.PTCP;ACT
loud	اونچا	loud	اونچا	PROPN	ADJ;MASC;SG
loud	شوخ	loud	شوخ	PROPN	N;NOM;MASC;SG;3
loud	تیز	loud	تیز	PROPN	ADJ
loud	بھڑکیلا	loud	بھڑکیلا	PROPN	V;PFV;MASC;SG;V.PTCP;ACT
kesabaran	دلآزاری	kesabaran	دلآزاری	N;SG	PROPN;NOM;MASC;SG;3
kesabaran	قدرت.	kesabaran	قدرت.	N;SG	
kesabaran	رواداری.	kesabaran	رواداری.	N;SG	PROPN;NOM;MASC;SG;3
kesabaran	دلآزاری	kesabaran	دلآزاری	N;SG	PROPN;NOM;MASC;SG;3
kesabaran	قدرت.	kesabaran	قدرت.	N;SG	
kesabaran	رواداری.	kesabaran	رواداری.	N;SG	PROPN;NOM;MASC;SG;3
prophet	محرک.	prophet	محرک.	PROPN	
paradoks	متناقض	paradoks	متناقض	N	ADJ
sial	بددعا.	sial	بددعا.	ADJ;SG	
sial	بکواس	sial	بکواس	ADJ;SG	PROPN;NOM;MASC;SG;3
sial	پاخانہ.	sial	پاخانہ.	ADJ;SG	PROPN;NOM;MASC;SG;3
sial	گو	sial	گو	ADJ;SG	
ekstrak	اکھاڑنا	ekstrak	اکھاڑنا	N;SG	V;NFIN;ACT
ekstrak	جوہر	ekstrak	جوہر	N;SG	PROPN;NOM;MASC;SG;3
