myös	וגם	myös	וגם	ADV	
veturi	קטר	veturi	קטר	N;NOM;SG	PROPN
lenin	לנין	lenin	לנין	N;NOM;SG	PROPN
view	צפי	view	None	N;NOM;SG	
view	צפה	view	צפה	N;NOM;SG	PROPN
view	הצג	view	הצג	N;NOM;SG	
hiihto	סקי	hiihto	סקי	N;NOM;SG	PROPN
hiihto	בסקי	hiihto	בסק	N;NOM;SG	
hiihto	סקי	hiihto	סקי	N;NOM;SG	PROPN
tilastoja	סטטיסטיקה	tilasto	סטטיסטיקה	N;PRT;PL	N;FEM;SG
tilastoja	סטטיסטיקה	tilasto	סטטיסטיקה	N;PRT;PL	N;FEM;SG
tilastoja	הסטטיסטיקה	tilasto	הסטטיסטיקה	N;PRT;PL	N;FEM;SG
hämähäkkimies	ספיידרמן	hämä#häkki#mies	ספיידרמן	N;NOM;SG	PROPN
muodosta	הטופס	muoto	הטופס	V;IMP;SG;2;FIN;ACT	PROPN
muodosta	צורת	muoto	צורה	V;IMP;SG;2;FIN;ACT	N;FEM;SG
muodosta	טופס	muoto	טופס	V;IMP;SG;2;FIN;ACT	N;MASC;SG
muodosta	צורה	muoto	צורה	V;IMP;SG;2;FIN;ACT	N;FEM;SG
merkkiä	דמויות	merkki	דמות	N;PRT;SG	N;FEM;PL
merkkiä	תווים	merkki	תווים	N;PRT;SG	N;MASC;PL
berliiniin	ברלין	berliini	ברלין	N;IN+ALL;SG	PROPN
brownin	בראון	brown	בראון	N;GEN;SG	PROPN
brownin	חומה	brown	חומה	N;GEN;SG	PROPN
brownin	חומות	brown	חומה	N;GEN;SG	N;FEM;PL
brownin	חום	brown	חום	N;GEN;SG	
christina	כריסטינה	christina	כריסטינה	N;NOM;SG	PROPN
christina	קריסטינה	christina	קריסטינה	N;NOM;SG	PROPN
finn	פין	finn	פין	PROPN;NOM;SG	
phillips	פיליפס	phillips	פיליפס	PROPN;NOM;SG	PROPN
solistina	סולן	solisti	סולן	N;FRML;SG	PROPN
seattle	סיאטל	seada	סיאטל		PROPN
leslie	לזלי	leslie	לזלי	N;NOM;SG	PROPN
leslie	לסלי	leslie	לסלי	N;NOM;SG	PROPN
teologi	תאולוג	teologi	תאולוג	N;NOM;SG	PROPN
einar	איינר	einar	איינר	PROPN;NOM;SG	PROPN
poistuu	היציאות	poistua	היציאות	V;IND;SG;3;PRS;FIN;ACT	N;FEM;SG
poistuu	יציאות	poistua	יציאה	V;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
poistuu	עוזב	poistua	עוזב	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP;ACT
poistuu	עוזבת	poistua	עזב	V;IND;SG;3;PRS;FIN;ACT	V;FEM;SG;V.PTCP;ACT
poistuu	עוזבים	poistua	עזב	V;IND;SG;3;PRS;FIN;ACT	V;MASC;PL;V.PTCP;ACT
poistuu	עזיבה	poistua	עזיבה	V;IND;SG;3;PRS;FIN;ACT	N;FEM;SG
oranssi	תפוז	oranssi	פז	N;NOM;SG	
oranssi	כתום	oranssi	כתום	N;NOM;SG	
oranssi	כתומה	oranssi	כתום	N;NOM;SG	
espanjalaiset	ספרדי	espanja#lainen	ספרדי	N;NOM;PL	PROPN
espanjalaiset	ספרדית	espanja#lainen	ספרדית	N;NOM;PL	PROPN
vaikuttaneet	הושפע	vaikuttaa	הושפע	V;NOM;PL;V.PTCP;ACT	V;MASC;SG;3;PST;PASS
vaikuttaneet	מושפעת	vaikuttaa	הושפע	V;NOM;PL;V.PTCP;ACT	V;FEM;SG;V.PTCP;PASS
vaikuttaneet	השפיע	vaikuttaa	השפיע	V;NOM;PL;V.PTCP;ACT	V;MASC;SG;3;PST;ACT
vaikuttaneet	מושפע	vaikuttaa	הושפע	V;NOM;PL;V.PTCP;ACT	V;MASC;SG;V.PTCP;PASS
ruth	רות	ruth	רות	N;NOM;SG	PROPN
amerikkalaiset	אמריקני	amerikkalainen	אמריקני	N;NOM;PL	PROPN
amerikkalaiset	אמריקאית	amerikkalainen	אמריקני	N;NOM;PL	ADV
amerikkalaiset	אמריקאי	amerikkalainen	אמריקני	N;NOM;PL	ADJ;MASC;SG
kortti	קארד	kortti	קארד	N;NOM;SG	PROPN
kortti	קלף	kortti	קלף	N;NOM;SG	PROPN
baijerin	בוואריה	baijeri	בוואריה	N;GEN;SG	PROPN
baijerin	בוואריה	baijeri	בוואריה	N;GEN;SG	PROPN
cameron	קמרון	cameron	קמרון	N;NOM;SG	PROPN
larsson	לארסון	larsso	ארסון	N;NOM;SG	PROPN
raskasta	כבד	raskas	כבד	ADJ;PRT;SG	
raskasta	כבדה	raskas	כבד	ADJ;PRT;SG	ADV
raskasta	כבדות	raskas	כבד	ADJ;PRT;SG	N;FEM;PL
bella	בלה	bella	בלה	N;NOM;SG	PROPN
martinin	מרטיני	martin	מרטיני	N;GEN;SG	PROPN
martinin	מרטן	martin	מרטן	N;GEN;SG	PROPN
martinin	מרטין	martin	מרטין	N;GEN;SG	PROPN
emanuel	עמנואל	emanuel	עמנואל	N;NOM;SG	PROPN
menetelmän	השיטה	menetelmä	השיט	N;GEN;SG	V;FEM;SG;3;PST;ACT
raita	פס	raita	פס	N;NOM;SG	PROPN
limited	מוגבלות	limited	מוגבל		N;FEM;SG
limited	מוגבלת	limited	הוגבל		V;FEM;SG;V.PTCP;PASS
limited	מוגבל	limited	מוגבל		V;MASC;SG;V.PTCP;PASS
meyer	מאייר	meyer	מאייר	PROPN;NOM;SG	PROPN
hong	הונג	hong	הונג	PROPN;NOM;SG	PROPN
seelanti	זילנד	seelanti	זילנד	N;NOM;SG	PROPN
owen	אוון	owe	אוון	PROPN;NOM;SG	PROPN
owen	אואן	owe	אואן	PROPN;NOM;SG	PROPN
ohut	סלים	ohut	סל	ADJ;NOM;SG	PROPN
ohut	דקים	ohut	דקים	ADJ;NOM;SG	N;MASC;PL
ohut	דק	ohut	None	ADJ;NOM;SG	
ohut	רזה	ohut	רזה	ADJ;NOM;SG	
hyväksyy	מקבל	hyväksyä	קיבל	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP;ACT
hyväksyy	מקבל	hyväksyä	קיבל	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP;ACT
hyväksyy	קבלת	hyväksyä	קבלה	V;IND;SG;3;PRS;FIN;ACT	N;FEM;SG
bernhard	ברנהרד	bernhard	ברנהרד	PROPN;NOM;SG	PROPN
ulkona	בחוץ	ulkona	בחוץ	ADV	
ulkona	מחוץ	ulkona	מחוץ	ADV	
solun	תא	solu	תא	N;GEN;SG	
sovitus	כפרה	sovitus	כפרה	V;NOM;SG;V.PTCP;PASS	N;FEM;SG
onnettomuudet	תאונה	onnettomuus	תאונה	N;NOM;PL	N;FEM;SG
rpm	rpm	rpm	rpm	N;NOM;SG	
kantoi	נשאו	kantaa	נשא	V;IND;SG;3;PST;FIN;ACT	V;PL;3;PST
kantoi	סחב	kantaa	סחב	V;IND;SG;3;PST;FIN;ACT	
perinne	המסורת	perinne	המסורה	N;NOM;SG	PROPN
quebec	קוויבק	quebec	קוויבק		PROPN
junan	טריין	juna	טריין	N;GEN;SG	PROPN
pimeyden	אפלה	pimeys	אפלה	N;GEN;SG	PROPN
pimeyden	החושך	pimeys	החושך	N;GEN;SG	ADV
pimeyden	חשכה	pimeys	חשך	N;GEN;SG	
pimeyden	חשיכה	pimeys	חשיכה	N;GEN;SG	
palveluja	שירותי	palvelu	שירותי	N;PRT;PL	PROPN
vastustivat	התנגד	vastustaa	התנגד	V;IND;PL;3;PST;FIN;ACT	V;MASC;SG;3;PST
vastustivat	התנגדה	vastustaa	התנגד	V;IND;PL;3;PST;FIN;ACT	V;FEM;SG;3;PST
leen	לי	lehrä	ל	N;GEN;SG	
knut	קנוט	knut	קנוט	PROPN;NOM;SG	PROPN
tunnusta	להתוודות	tuntu	התוודה	N;PRT;SG	V;NFIN
tunnusta	התוודה	tuntu	התוודה	N;PRT;SG	V;MASC;SG;3;PST
tunnusta	להכיר	tuntu	הכיר	N;PRT;SG	V;NFIN;ACT
erikoinen	חריגה	erikoinen	חריגה	ADJ;NOM;SG	N;FEM;SG
erikoinen	ספיישל	erikoinen	ספיישל	ADJ;NOM;SG	PROPN
erikoinen	מיוחדים	erikoinen	מיוחד	ADJ;NOM;SG	ADJ;MASC;PL
erikoinen	מיוחדות	erikoinen	מיוחד	ADJ;NOM;SG	ADJ;FEM;PL
apu	אפו	apu	אפו	N;NOM;SG	
orange	תפוז	orange	פז		
orange	כתום	orange	כתום		
orange	כתומה	orange	כתום		
haluttu	רצוי	haluta	None	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG
haluttu	הרצוי	haluta	הרצוי	V;NOM;SG;V.PTCP;PASS	PROPN
haluttu	רצויה	haluta	רצוי	V;NOM;SG;V.PTCP;PASS	ADJ;FEM;SG
haluttu	מבוקשים	haluta	מבוקש	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;PL
haluttu	מבוקשת	haluta	מבוקש	V;NOM;SG;V.PTCP;PASS	ADJ;FEM;SG
haluttu	מבוקש	haluta	מבוקש	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG
haluttu	רצה	haluta	רצה	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;3;PST;ACT
rantaan	שור	ranta	שור	N;IN+ALL;SG	
rantaan	לחוף	ranta	חוף	N;IN+ALL;SG	
marraskuu	נובמבר	marraskuu	נובמבר	N;NOM;SG	PROPN
marraskuu	בנובמבר	marraskuu	בנובמבר	N;NOM;SG	ADV
marraskuu	נוב	marraskuu	נוב	N;NOM;SG	
hills	הגבעות	hills	הגבעה		N;FEM;PL
hills	הילס	hills	הילס		PROPN
hills	גבעות	hills	גבעות		N;FEM;PL
brooklyn	ברוקלין	brookly	ברוקלין	N;NOM;SG	PROPN
newton	ניוטון	newto	ניוטון	N;NOM;SG	PROPN
bostonin	בוסטון	boston	בוסטון	N;GEN;SG	PROPN
päiviä	ימי	päivä	יום	N;PRT;PL	PROPN
taistelee	ריבים	taistella	ריב	V;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
taistelee	קטטות	taistella	קטט	V;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
taistelee	קרבות	taistella	קרב	V;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
henkinen	רוחנית	henkinen	רוחני	ADJ;NOM;SG	ADV
henkinen	רוחני	henkinen	רוחני	ADJ;NOM;SG	N;MASC;PL
henkinen	רוחניות	henkinen	רוחני	ADJ;NOM;SG	N;FEM;PL
henkinen	נפש	henkinen	נפש	ADJ;NOM;SG	N;FEM;SG
matkailu	נסיעות	matkailu	נסיעה	N;NOM;SG	N;FEM;PL
matkailu	תייר	matkailu	תייר	N;NOM;SG	
matkailu	תיירים	matkailu	תייר	N;NOM;SG	N;MASC;PL
emily	אמילי	emily	אמילי	N;NOM;SG	PROPN
galleria	הגלריה	galleri	הגלריה	N;PRT;SG	PROPN
xvi	xvi	xvi	xvi	ADJ	NUM
jälkeläisiä	צאצא	jälkeläinen	צאצא	N;PRT;PL	
avaa	פתח	avata	פתח	V;IMP;SG;2;FIN;ACT	PROPN
avaa	פתוחים	avata	פתוח	V;IMP;SG;2;FIN;ACT	ADJ;MASC;PL
avaa	פתחי	avata	פתח	V;IMP;SG;2;FIN;ACT	N;PSSD;MASC;PL
avaa	פתוחה	avata	פתוח	V;IMP;SG;2;FIN;ACT	ADJ;FEM;SG
avaa	פתוח	avata	פתוח	V;IMP;SG;2;FIN;ACT	ADJ;MASC;SG
majakka	מגדלור	majakka	מגדלור	N;NOM;SG	PROPN
majakka	המגדלור	majakka	המגדלור	N;NOM;SG	PROPN
majakka	משואת	majakka	משואת	N;NOM;SG	PROPN
majakka	משואה	majakka	משואה	N;NOM;SG	PROPN
vuosittainen	שנתי	vuosittainen	שנתי	ADJ;NOM;SG	PROPN
vuosittainen	שנתית	vuosittainen	שנתי	ADJ;NOM;SG	ADV
vuosittainen	השנתי	vuosittainen	השנתי	ADJ;NOM;SG	V;SG;1;PST;ACT
vuosittainen	שנתי	vuosittainen	שנתי	ADJ;NOM;SG	PROPN
vuosittainen	שנתית	vuosittainen	שנתי	ADJ;NOM;SG	ADV
kiinnostaa	מתעניין	kiinnostaa	התעניין	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP
kiinnostaa	מעוניינים	kiinnostaa	מעוניין	V;IND;SG;3;PRS;FIN;ACT	ADJ;MASC;PL
kiinnostaa	מעוניינת	kiinnostaa	עונין	V;IND;SG;3;PRS;FIN;ACT	V;FEM;SG;V.PTCP
kiinnostaa	מעונין	kiinnostaa	None	V;IND;SG;3;PRS;FIN;ACT	ADJ;MASC;SG
kiinnostaa	מעוניין	kiinnostaa	מעוניין	V;IND;SG;3;PRS;FIN;ACT	ADJ;MASC;SG
ruutu	קופסא	ruutua	קופסא	N;NOM;SG	
ruutu	המסגרת	ruutua	המסגרת	N;NOM;SG	PROPN
ruutu	מסך	ruutua	מסך	N;NOM;SG	PROPN
somalian	סומליה	somalia	סומליה	N;GEN;SG	PROPN
somalian	סומלי	somalia	סומל	N;GEN;SG	PROPN
negatiivinen	שליליות	negatiivinen	שלילי	ADJ;NOM;SG	ADJ;FEM;PL
negatiivinen	שלילית	negatiivinen	שלילי	ADJ;NOM;SG	ADV
mieli	אכפת	mieli	אכפת	N;NOM;SG	
varjo	הצל	varjo	הצל	N;NOM;SG	
varjo	שאדו	varjo	שאדו	N;NOM;SG	PROPN
varjo	צל	varjo	צל	N;NOM;SG	
varjo	צל	varjo	צל	N;NOM;SG	
pohjanmaa	אוסטרובוטניה	pohja#maa	אוסטרובוטניה	N;NOM;SG	PROPN
pudonnut	שנפלו	pudota	שנפל	V;NOM;SG;V.PTCP;ACT	PROPN
pudonnut	הנופלים	pudota	הנופל	V;NOM;SG;V.PTCP;ACT	N
pudonnut	נפלו	pudota	נפל	V;NOM;SG;V.PTCP;ACT	V;PL;3;PST
pudonnut	שנפל	pudota	שנפל	V;NOM;SG;V.PTCP;ACT	
puhetta	דיבורים	puhe	דיבור	N;PRT;SG	N;MASC;PL
puhetta	מדברת	puhe	דיבר	N;PRT;SG	V;FEM;SG;V.PTCP;ACT
puhetta	לדבר	puhe	דיבר	N;PRT;SG	V;NFIN;ACT
puhetta	דברי	puhe	דבר	N;PRT;SG	N;PSSD;MASC;PL
joulun	המולד	joulu	המולד	N;GEN;SG	
onnen	אושר	onni	אושר	N;GEN;SG	PROPN
kööpenhamina	קופנהגן	kööpenhama	קופנהגן	N;NOM;SG	PROPN
libyan	לוב	libya	לוב	N;GEN;SG	PROPN
romahti	קרס	romahtaa	קרס	V;IND;SG;3;PST;FIN;ACT	
zelda	זלדה	zelda	זלדה		PROPN
kilpi	מגן	kilpi	מגן	N;NOM;SG	PROPN
kilpi	המגן	kilpi	המגן	N;NOM;SG	
kuvio	תרשים	kuvio	תרשים	N;NOM;SG	
kuvio	הגיליון	kuvio	הגיליון	N;NOM;SG	PROPN
kuvio	גרף	kuvio	גרף	N;NOM;SG	PROPN
pyynnön	בקשי	pyyntö	בקש	N;GEN;SG	PROPN
pyynnön	בקש	pyyntö	בקש	N;GEN;SG	PROPN
vaiheita	צעדי	vaihe	צעד	N;PRT;PL	PROPN
latvia	לטביה	latvi	לטביה	N;NOM;SG	PROPN
latvia	לטביה	latvi	לטביה	N;NOM;SG	PROPN
epäiltiin	חשד	epäillä	חשד	V;IND;PST;FIN;PASS	N;MASC;SG
mestarit	מאסטרס	mestari	המאסטרס	N;NOM;PL	PROPN
taistella	נלחם	taistella	נלחם	V;SG;NFIN;ACT	V;MASC;SG;MID
taistella	לחימה	taistella	לחימה	V;SG;NFIN;ACT	N;FEM;SG
taistella	נלחמים	taistella	נלחם	V;SG;NFIN;ACT	V;MASC;PL;V.PTCP;MID
taistella	הילחם	taistella	הילחם	V;SG;NFIN;ACT	PROPN
taistella	להילחם	taistella	נלחם	V;SG;NFIN;ACT	V;NFIN;MID
nopeaa	מהיר	nopea	מהיר	ADJ;PRT;SG	
jumalat	אלים	jumala	אלים	N;NOM;PL	
luonnosta	הטבע	luonnos	הטבע	N;IN+ABL;SG	
luonnosta	טבע	luonnos	טבע	N;IN+ABL;SG	
lotta	שרלוט	lotta	שרלוט	N;NOM;SG	PROPN
lotta	שארלוט	lotta	שארלוט	N;NOM;SG	PROPN
korkeat	גבוה	korkea	גבוה	ADJ;NOM;PL	ADJ;MASC;SG
korkeat	גבוהה	korkea	גבוה	ADJ;NOM;PL	ADJ;FEM;SG
nigerian	הניגרי	nigeria	הניגרי	N;GEN;SG	PROPN
nigerian	ניגריה	nigeria	ניגריה	N;GEN;SG	PROPN
burns	שורף	burns	שורף	PROPN;NOM;SG	V;MASC;SG;V.PTCP;ACT
burns	כוויות	burns	כווית	PROPN;NOM;SG	N;FEM;PL
burns	ברנס	burns	ברנס	PROPN;NOM;SG	PROPN
kehon	הגוף	keho	הגוף	N;GEN;SG	
tunnukset	אסימון	tunnus	אסימון	N;NOM;PL	PROPN
massan	ציפה	massa	ציפה	N;GEN;SG	PROPN
guinean	גיני	guinea	גיני	ADJ;GEN;SG	PROPN
guinean	גינאה	guinea	גינאה	ADJ;GEN;SG	PROPN
rintama	קדמי	rintama	קדם	N;NOM;SG	PROPN
rintama	החזית	rintama	החזית	N;NOM;SG	ADV
rintama	לחזית	rintama	לחזית	N;NOM;SG	ADV
metallia	מטאל	metalli	מטאל	N;PRT;SG	PROPN
metallia	מתכות	metalli	מתכת	N;PRT;SG	N;FEM;PL
hanoi	האנוי	hanoa	האנוי	N;NOM;SG	PROPN
baldwin	בולדווין	baldw	בולדווין	N;NOM;SG	PROPN
pysynyt	נשארה	pysyä	נשאר	V;NOM;SG;V.PTCP;ACT	V;FEM;SG;3;PST;MID
pysynyt	נשארתי	pysyä	נשאר	V;NOM;SG;V.PTCP;ACT	V;SG;1;PST;MID
pysynyt	נשאר	pysyä	נשאר	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;3;PST;MID
kehittyneet	פיתח	kehittyä	פיתח	V;NOM;PL;V.PTCP;ACT	N;MASC;SG
kehittyneet	התפתח	kehittyä	התפתח	V;NOM;PL;V.PTCP;ACT	V;MASC;SG;3;PST
kehittyneet	מפותחת	kehittyä	מפותח	V;NOM;PL;V.PTCP;ACT	PROPN
kehittyneet	התפתחה	kehittyä	התפתח	V;NOM;PL;V.PTCP;ACT	V;FEM;SG;3;PST
kehittyneet	התפתח	kehittyä	התפתח	V;NOM;PL;V.PTCP;ACT	V;MASC;SG;3;PST
kehittyneet	התפתחה	kehittyä	התפתח	V;NOM;PL;V.PTCP;ACT	V;FEM;SG;3;PST
kehittyneet	מתקדמת	kehittyä	התקדם	V;NOM;PL;V.PTCP;ACT	V;FEM;SG;V.PTCP
kehittyneet	מתקדם	kehittyä	התקדם	V;NOM;PL;V.PTCP;ACT	V;MASC;SG;V.PTCP
portland	פורטלנד	portland	פורטלנד	N;NOM;SG	PROPN
oklahoma	אוקלהומה	okla#homa	אוקלהומה		PROPN
kärsii	תסבול	kärsiä	תסבול	V;IND;SG;3;PRS;FIN;ACT	V;FEM;SG;3;FUT;ACT
kärsii	יסבול	kärsiä	סבל	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;3;FUT;ACT
kärsii	סובלת	kärsiä	סבל	V;IND;SG;3;PRS;FIN;ACT	V;FEM;SG;V.PTCP;ACT
maisema	לרוחב	maisema	לרוחב	N;NOM;SG	
päiväntasaajan	המשוונית	päivän#tasaaja	המשווני	N;GEN;SG	PROPN
yleiset	שכיח	yleinen	שכיח	ADJ;NOM;PL	ADJ;MASC;SG
yleiset	נפוץ	yleinen	נפוץ	ADJ;NOM;PL	V;MASC;SG;V.PTCP;MID
yleiset	משותף	yleinen	משותף	ADJ;NOM;PL	ADJ;MASC;SG
yleiset	נפוצה	yleinen	נפוץ	ADJ;NOM;PL	ADJ;FEM;SG
yleiset	כללי	yleinen	כלל	ADJ;NOM;PL	N;MASC;PL
yleiset	גנרל	yleinen	גנרל	ADJ;NOM;PL	N;MASC;SG
key	מקש	keydä	מקש	N;NOM;SG	PROPN
key	המפתח	keydä	המפתח	N;NOM;SG	PROPN
perinteiset	מסורתית	perinteinen	מסורתי	ADJ;NOM;PL	ADV
perinteiset	מסורתי	perinteinen	מסורתי	ADJ;NOM;PL	ADJ;MASC;SG
susi	וולף	susi	וולף	N;NOM;SG	PROPN
susi	זאב	susi	זאב	N;NOM;SG	PROPN
korkeakoulu	המכללה	korkea#koulu	המכללה	N;NOM;SG	
huuliharppu	המפוחית	huuli#harppu	המפוחי	N;NOM;SG	PROPN
turkkilainen	טרק	turkki#lainen	טרק	ADJ;NOM;SG	PROPN
turkkilainen	טורק	turkki#lainen	טורק	ADJ;NOM;SG	PROPN
turkkilainen	טורקית	turkki#lainen	תורכי	ADJ;NOM;SG	PROPN
turkkilainen	טורקי	turkki#lainen	תורכי	ADJ;NOM;SG	PROPN
tapasivat	נפגשו	tavata	נפגש	V;IND;PL;3;PST;FIN;ACT	V;PL;3;PST;MID
tapasivat	פגשתי	tavata	פגש	V;IND;PL;3;PST;FIN;ACT	V;SG;1;PST;ACT
darwin	דרווין	darwin	דרווין	PROPN;NOM;SG	PROPN
darwin	דארווין	darwin	דארווין	PROPN;NOM;SG	PROPN
kiva	ניס	kiva	ניס	ADJ;NOM;SG	PROPN
puhuttu	דיברה	puhua	דיבר	V;NOM;SG;V.PTCP;PASS	V;FEM;SG;3;PST;ACT
kilpailijat	מתחרים	kilpailija	התחרה	N;NOM;PL	V;MASC;PL;V.PTCP
kilpailijat	מתחרים	kilpailija	התחרה	N;NOM;PL	V;MASC;PL;V.PTCP
rex	רקס	rex	רקס	N;NOM;SG	PROPN
hawk	הנץ	hawk	הנץ	PROPN;NOM;SG	
hawk	הוק	hawk	הוק	PROPN;NOM;SG	
hawk	נץ	hawk	נץ	PROPN;NOM;SG	
anaheim	אנהיים	anaheim	אנה	PROPN;NOM;SG	PROPN
käsikirja	ידני	käsi#kirja	ידני	N;NOM;SG	
käsikirja	מדריך	käsi#kirja	מדריך	N;NOM;SG	
järkeä	חוש	järki	חוש	N;PRT;SG	PROPN
pietro	פייטרו	pietro	פייטרו	PROPN;NOM;SG	PROPN
miljoonia	מליונים	miljoona	מליון	NUM;PRT;PL	N;MASC;PL
vasili	וסילי	vasili	וסילי	N;NOM;SG	PROPN
etsivä	בלשית	etsivä	בלשית	N;NOM;SG	PROPN
maineen	מיין	maine	מיין	N;GEN;SG	PROPN
anita	אניטה	anittaa	אניטה	N;NOM;SG	PROPN
ohittaa	מעקף	ohittaa	מעקף	V;IND;SG;PRS;FIN;ACT	PROPN
ohittaa	מעקפים	ohittaa	מעקף	V;IND;SG;PRS;FIN;ACT	N;MASC;PL
ohittaa	מעקף	ohittaa	מעקף	V;IND;SG;PRS;FIN;ACT	PROPN
ohittaa	עקיפה	ohittaa	עקיף	V;IND;SG;PRS;FIN;ACT	ADV
lego	לגו	lego	לגו	N;NOM;SG	PROPN
lindberg	לינדברג	lindberg	לינדברג	N;NOM;SG	PROPN
ilmaisee	מציינת	ilmaista	ציין	V;IND;SG;3;PRS;FIN;ACT	V;FEM;SG;V.PTCP;ACT
sovi	מתאימה	sovi	התאים	V;IMP;SG;2;FIN;ACT	V;FEM;SG;V.PTCP;ACT
sovi	בכושר	sovi	בכושר	V;IMP;SG;2;FIN;ACT	
baden	באדן	bade	באדן		PROPN
beta	ביתא	beta	ביתא	N;NOM;SG	PROPN
beta	בטא	beta	בטא	N;NOM;SG	PROPN
kristus	ישו	kristus	ישו	N;NOM;SG	
kristus	המשיח	kristus	המשיח	N;NOM;SG	V;MASC;SG;3;PST;ACT
pakottaa	כוח	pakottaa	כוח	V;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
pakottaa	פורס	pakottaa	פורס	V;IND;SG;3;PRS;FIN;ACT	PROPN
pakottaa	כח	pakottaa	כוח	V;IND;SG;3;PRS;FIN;ACT	
toivoi	קיוו	toivoa	קיווה	V;IND;SG;3;PST;FIN;ACT	V;PL;3;PST;ACT
hannah	חנה	hannah	חנה	N;NOM;SG	PROPN
hannah	האנה	hannah	האנה	N;NOM;SG	PROPN
kohtalon	גורל	kohtalo	גורל	N;GEN;SG	
kohtalon	דסטיני	kohtalo	דסטיני	N;GEN;SG	PROPN
kohtalon	ייעוד	kohtalo	ייעוד	N;GEN;SG	
kohtalon	הגורל	kohtalo	הגורל	N;GEN;SG	PROPN
kohtalon	גורל	kohtalo	גורל	N;GEN;SG	
kohtalon	הגורל	kohtalo	הגורל	N;GEN;SG	PROPN
katkesi	נשבר	katketa	נשבר	V;IND;SG;3;PST;FIN;ACT	V;MASC;SG;3;PST;MID
katkesi	מרושש	katketa	מרושש	V;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG
katkesi	שבר	katketa	שבר	V;IND;SG;3;PST;FIN;ACT	N;MASC;SG
taiteellinen	אומנותי	taiteellinen	אומנותי	ADJ;NOM;SG	N;MASC;SG
taiteellinen	אמנותית	taiteellinen	אמנותי	ADJ;NOM;SG	ADV
erityisiä	ספציפית	erityinen	ספציפית	ADJ;PRT;PL	ADV
erityisiä	ספציפי	erityinen	ספציפי	ADJ;PRT;PL	ADJ;MASC;SG
galaxy	גלקסי	galaxy	גלקסי	N;NOM;SG	PROPN
galaxy	הגלקסיה	galaxy	הגלקסיה	N;NOM;SG	PROPN
juttuja	חומר	juttu	חומר	N;PRT;PL	N;MASC;SG
pystytetty	שהוקם	pystyttää	שהוקם	V;NOM;SG;V.PTCP;PASS	PROPN
franco	פרנקו	franco	פרנקו	N;NOM;SG	PROPN
mason	מייסון	maso	מייסון	N;NOM;SG	PROPN
tyhjä	ריקה	tyhjä	ריק	ADJ;NOM;SG	PROPN
tyhjä	ריק	tyhjä	ריק	ADJ;NOM;SG	
tyhjä	בלאנק	tyhjä	בלאנק	ADJ;NOM;SG	PROPN
kannet	מכסה	kannet	כיסה	N;NOM;PL	V;FEM;SG;V.PTCP;ACT
naton	נאטו	natto	נאט	N;GEN;SG	PROPN
orgaaninen	אורגני	orgaaninen	אורגן	ADJ;NOM;SG	N;MASC;SG
orgaaninen	אורגניות	orgaaninen	אורגני	ADJ;NOM;SG	N;FEM;PL
orgaaninen	אורגניים	orgaaninen	אורגני	ADJ;NOM;SG	ADJ;MASC;PL
orgaaninen	אורגנית	orgaaninen	אורגני	ADJ;NOM;SG	N;FEM;SG
kiinasta	סין	kiina	סין	N;IN+ABL;SG	PROPN
nashville	נאשוויל	nashville	נאשוויל		PROPN
bordeaux	בורדו	bordeaux	בורדו		PROPN
loma	חופשות	loma	חופשה	N;NOM;SG	N;FEM;PL
loma	חגים	loma	חג	N;NOM;SG	N;MASC;PL
loma	חגי	loma	חגי	N;NOM;SG	PROPN
raportin	דווח	raportti	דווח	N;GEN;SG	PROPN
raportin	דוח	raportti	דיווח	N;GEN;SG	
sisilian	סיציליה	sisili	סיציליה	N;GEN;SG	PROPN
sisilian	סיציליאני	sisili	סיציליאני	N;GEN;SG	PROPN
airbus	איירבוס	airbus	איירבוס	N;NOM;SG	PROPN
vahinkoa	נזקים	vahinko	נזק	N;PRT;SG	N;MASC;PL
touko	מיי	touko	מיי	N;NOM;SG	
touko	מאי	touko	מאי	N;NOM;SG	PROPN
määrätty	מרשם	määrätä	מרשם	V;NOM;SG;V.PTCP;PASS	N;MASC;SG
määrätty	שהוקצה	määrätä	שהוקצה	V;NOM;SG;V.PTCP;PASS	PROPN
kristityt	כריסטיאן	kristityt	כריסטיאן	N;NOM;PL	PROPN
kristityt	נוצרי	kristityt	נוצרי	N;NOM;PL	PROPN
kristityt	נצרות	kristityt	נצרות	N;NOM;PL	N;FEM;SG
