konstgjorda	بناوٹی	konstgjord	بناوٹی	ADJ;NOM;PL;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
grind	ملنا	grind	مل	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
grind	پڑھنا	grind	پڑھ	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
grind	گھسائی	grind	گھسائی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
grind	رگڑائی	grind	رگڑائی	N;NOM;INDF;MASC+FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
grind	سحق-	grind	سحق-	N;NOM;INDF;MASC+FEM;SG	
grind	رگڑنا	grind	رگڑ	N;NOM;INDF;MASC+FEM;SG	V;SG;NFIN;ACT
grind	ملنا	grind	مل	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
vetskap	سیانا.	vetskap	سیانا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vetskap	عیّار	vetskap	عیّار	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vetskap	مکّار.	vetskap	مکّار.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vetskap	سچا	vetskap	سچا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sparar	بچت	spara	بچت	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG;3
sparar	بجز	spara	بجز	V;IND;PRS;FIN;ACT	
sparar	سوائے	spara	سوائے	V;IND;PRS;FIN;ACT	
sparar	کفایت	spara	کفایت	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG;3
klient	گاہک.	klient	گاہک.	N;NOM;INDF;MASC+FEM;SG	
klient	مصاحب.	klient	مصاحب.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
klient	طفیلی	klient	طفیلی	N;NOM;INDF;MASC+FEM;SG	ADJ
retirera	ضعیفوں	retirera	ضعیفہ	V;IMP;FIN;ACT	N;ACC;MASC;PL;3
retirera	اعتکاف	retirera	اعتکاف	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
retirera	مراقبہ	retirera	مراقبہ	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
kapitulera	جذبے	kapitulera	جذبہ	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
kapitulera	تسلیم.	kapitulera	تسلیم.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
gräl	بحث.	gräl	بحث.	N;NOM;INDF;NEUT;SG	ADP
gräl	نزاع.	gräl	نزاع.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
laboratoriet	معمل	laboratorium	معمل	N;NOM;DEF;NEUT;SG	PROPN;NOM;MASC;SG;3
gråa	دُھند	gråa	دُھند	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
gråa	کڑبڑا.	gråa	کڑبڑا.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
gråa	دُھندلا	gråa	دُھندلا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
gråa	انجانا	gråa	انجانا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
gråa	گمنام	gråa	گمنام	ADJ;NOM;PL	N;NOM;MASC;SG;3
gråa	دُھند	gråa	دُھند	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
gråa	کبرا	gråa	کبرا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
gråa	کڑبڑا.	gråa	کڑبڑا.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
gråa	دُھندلا	gråa	دُھندلا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
gråa	انجانا	gråa	انجانا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
gråa	گمنام	gråa	گمنام	ADJ;NOM;PL	N;NOM;MASC;SG;3
odjuret	حیوان	odjur	حیوان	N;NOM;DEF;NEUT;SG	PROPN;NOM;MASC;SG;3
vägvisare	تختی.	vägvis	تختی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
skymningen	جُھٹپٹا	skymning	جُھٹپٹا	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
skymningen	تباہی.	skymning	تباہی.	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
skymningen	اندھیرا.	skymning	اندھیرا.	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
skymningen	سایہ	skymning	سایہ	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
medling	ثالثی	medling	ثالثی	N;NOM;INDF;MASC+FEM;SG	ADJ
resurs	آسرا.	resurs	آسرا.	N;NOM;INDF;MASC+FEM;SG	
återspeglar	upon	återspegel	upon	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
återspeglar	how	återspegel	how	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
återspeglar	on	återspegel	on	V;IND;PRS;FIN;ACT	
hiss	off	hiss	off	N;NOM;INDF;MASC+FEM;SG	
hiss	(	hiss	(	N;NOM;INDF;MASC+FEM;SG	
hiss	اٹھنے	hiss	اٹھ	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
hiss	ابھرنے	hiss	ابھر	N;NOM;INDF;MASC+FEM;SG	V;NFIN
hiss	موافق	hiss	موافق	N;NOM;INDF;MASC+FEM;SG	ADJ
hiss	ابھرنا	hiss	ابھر	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
hiss	دنبال	hiss	دنبال	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kvartalet	پڑاؤ.	kvartal	پڑاؤ.	N;NOM;DEF;NEUT;SG	PROPN;NOM;MASC;SG;3
kvartalet	چہارم	kvartal	چہارم	N;NOM;DEF;NEUT;SG	PROPN;NOM;MASC;SG;3
kvartalet	(	kvartal	(	N;NOM;DEF;NEUT;SG	
kvartalet	ربع	kvartal	ربع	N;NOM;DEF;NEUT;SG	
skräddare	خیّاط.	skräddare	خیّاط.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
skräddare	درزی	skräddare	درزی	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
skräddare	خیّاط.	skräddare	خیّاط.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
markerat	نمایاں.	markera	نمایاں.	ADV	PROPN;NOM;MASC;SG;3
svanen	لچکیلی	svan	لچکیلی	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
svanen	ہنس	svan	ہنس	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
svanen	لچکیلی	svan	لچکیلی	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
resort	to	resa	to	N;NOM;INDF;NEUT;SG	
resort	(	resa	(	N;NOM;INDF;NEUT;SG	
burger	ہیمبرگر	burger	ہیمبرگر	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
brutal	ظالم	brutal	ظالم	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
brutal	درشت	brutal	درشت	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
brutal	وحشی.	brutal	وحشی.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
utbildar	ہدایت	utbilda	ہدایت	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG;3
överväldigande	غالب.	överväldigande	غالب.	ADJ;NOM;PRS;V.PTCP	
exploderar	غصے	explodera	غصے	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG;3
exploderar	بم	explodera	بم	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG;3
exploderar	بارود	explodera	بارود	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG;3
exploderar	جذبے	explodera	جذبہ	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG;3
vänligt	ہمدرد	vänlig	ہمدرد	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
vänligt	مربّیانہ.	vänlig	مربّیانہ.	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
vänligt	مہربان	vänlig	مہربان	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
vänligt	ہمدرد	vänlig	ہمدرد	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
vänligt	مربّیانہ.	vänlig	مربّیانہ.	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
vänligt	مہربان	vänlig	مہربان	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
slaveri	بندگی.	slaveri	بندگی.	N;NOM;INDF;NEUT;SG	V;MASC;IND;SG;3;FUT;FIN
kassör	متصّدی	kassör	متصّدی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
skrivelse	مراسلہ	skrivelse	مراسلہ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
skrivelse	فونٹ.	skrivelse	فونٹ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
blekt	پھیکا.	blikt	پھیکا.	ADV	PROPN;NOM;MASC;SG;3
blekt	باڑ.	blikt	باڑ.	ADV	
blekt	دھیما	blikt	دھیما	ADV	PROPN;NOM;MASC;SG;3
lånar	دَین	låna	دَین	V;IND;PRS;FIN;ACT	
lånar	قرضہ	låna	قرضہ	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG;3
häftigt	بارعب	häftig	بارعب	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
dole	کُڑھنا	döl	کُڑھ	PROPN;NOM	V;SG;NFIN;ACT
dole	غم	döl	غم	PROPN;NOM	N;NOM;MASC;SG;3
dole	قسمت.	döl	قسمت.	PROPN;NOM	PROPN;NOM;MASC;SG;3
dole	تقدیر	döl	تقدیر	PROPN;NOM	N;NOM;FEM;SG;3
dole	رنج	döl	رنج	PROPN;NOM	N;NOM;MASC;SG;3
firth	آبنائے	firth	آبنائے	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ludde	لفنگا.	luda	لفنگا.	PROPN;NOM	PROPN;NOM;MASC;SG;3
ludde	بدمعاش	luda	بدمعاش	PROPN;NOM	V;ACT
fosfor	فاسفورس.	fosfor	فاسفورس.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ställningar	ڈھانچا	ställning	ڈھانچا	N;NOM;INDF;MASC+FEM;PL	
olycklig	کمینہ.	olycklig	کمینہ.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
olycklig	منحوس	olycklig	منحوس	ADJ;NOM;INDF;MASC+FEM;SG	N;SG
olycklig	کنٹک	olycklig	کنٹک	ADJ;NOM;INDF;MASC+FEM;SG	
olycklig	افسردہ.	olycklig	افسردہ.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
olycklig	ناشاد.	olycklig	ناشاد.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
olycklig	منحوس	olycklig	منحوس	ADJ;NOM;INDF;MASC+FEM;SG	N;SG
prostituerad	صلاحیت	prostituera	صلاحیت	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;MASC;SG;3
prostituerad	صلاحیت	prostituera	صلاحیت	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;MASC;SG;3
prostituerad	طوائف	prostituera	طوائف	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	PROPN;NOM;MASC;SG;3
prostituerad	رنڈی	prostituera	رنڈی	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	PROPN;NOM;MASC;SG;3
urin	شاشی	urin	شاشی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
urin	بولی.	urin	بولی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
urin	بول	urin	بول	N;NOM;INDF;MASC+FEM;SG	V;ACT
urin	قارورہ.	urin	قارورہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
urin	بول	urin	بول	N;NOM;INDF;MASC+FEM;SG	V;ACT
urin	قارورہ.	urin	قارورہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
urin	شاش	urin	شاش	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
anthology	گیتوں	anthology	گیت	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL;3
kartlägga	چہرہ.	kartlägga	چہرہ.	V;IMP;NFIN;ACT	
brutalt	ظالم	brutal	ظالم	ADJ;NOM;INDF;NEUT;SG	N;NOM;MASC;SG;3
brutalt	درشت	brutal	درشت	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
brutalt	وحشی.	brutal	وحشی.	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
hosta	کھانسنا	hosta	کھانسنا	N;NOM;INDF;MASC+FEM;SG	V;SG;ACT
hosta	سُعال.	hosta	سُعال.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
hosta	کھنکارنا.	hosta	کھنکارنا.	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
hosta	کھانسنا	hosta	کھانسنا	N;NOM;INDF;MASC+FEM;SG	V;SG;ACT
hosta	سُعال.	hosta	سُعال.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
hosta	کھنکارنا.	hosta	کھنکارنا.	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
sänd	روشنی	sänd	روشنی	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
längtar	آرزومند.	längta	آرزومند.	V;IND;PRS;FIN;ACT	ADJ
längtar	آرزومند.	längta	آرزومند.	V;IND;PRS;FIN;ACT	ADJ
längtar	آرزو	längta	آرزو	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
längtar	تمنّا	längta	تمنّا	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
blåsa	نفخ	blåsa	نفخ	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
blåsa	شگفتگی	blåsa	شگفتگی	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
blåsa	پھونکنا	blåsa	پھونکنا	V;IMP;FIN;ACT	PROPN;ACC;MASC;SG;3
blåsa	ضرب.	blåsa	ضرب.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
blåsa	دھونکنا.	blåsa	دھونکنا.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
blåsa	ساز	blåsa	ساز	V;IMP;FIN;ACT	ADJ
blåsa	پھپھولا	blåsa	پھپھولا	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
blåsa	آبلہ.	blåsa	آبلہ.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
tillbakagång	پلٹنے	tillbakagång	پلٹ	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
tillbakagång	لوٹنے	tillbakagång	لوٹ	N;NOM;INDF;MASC+FEM;SG	V;ACC;NFIN
mångfalden	مختلف	mångfald	مختلف	N;NOM;DEF;MASC+FEM;SG	ADJ
planetens	دنیوی.	planet	دنیوی.	N;GEN;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
planetens	ارضی	planet	ارضی	N;GEN;DEF;MASC+FEM;SG	ADJ
planetens	زمینی	planet	زمینی	N;GEN;DEF;MASC+FEM;SG	ADJ
intriger	لُبھانا	intriga	لُبھانا	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
ammoniak	ایمونیا	ammoniak	ایمونیا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
offensiva	(	offensiv	(	ADJ;NOM;PL	
kontinuerliga	مسلسل	kontinuerlig	مسلسل	ADJ;NOM;PL	ADV
kontinuerliga	قواعد	kontinuerlig	قواعد	ADJ;NOM;PL	N;NOM;MASC;SG;3
symboliskt	رمزی.	symbolisk	رمزی.	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
symboliskt	رمزی.	symbolisk	رمزی.	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
konditori	پیسٹریاں.	konditori	پیسٹریاں.	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL;3
piga	نوکرانی.	pig	نوکرانی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
bruten	شکستہ	brut	شکستہ	N;NOM;DEF;MASC+FEM;SG	
bruten	خراب-	brut	خراب-	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
bruten	ناہموار	brut	ناہموار	N;NOM;DEF;MASC+FEM;SG	ADJ
bruten	ٹوٹی	brut	ٹوٹی	N;NOM;DEF;MASC+FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
rimliga	بامعنی.	rimlig	بامعنی.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
rimliga	غنیمت	rimlig	غنیمت	ADJ;NOM;PL	N;NOM;MASC;SG;3
rimliga	بامعنی.	rimlig	بامعنی.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
rimliga	غنیمت	rimlig	غنیمت	ADJ;NOM;PL	N;NOM;MASC;SG;3
partikel	ness	partikel	ness	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
partikel	حبہ.	partikel	حبہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
saklig	واقعی	saklig	واقعی	ADJ;NOM;INDF;MASC+FEM;SG	
saklig	درست.	saklig	درست.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
humoristisk	مزاحیہ	humoristisk	مزاحیہ	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
humoristisk	مذاقیہ.	humoristisk	مذاقیہ.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
besvara	بلاوے	besvara	بلاوا	V;IMP;FIN;ACT	
hållbarhet	(	hållbarhet	(	N;NOM;INDF;MASC+FEM;SG	
fransmän	بری	fransman	بری	N;NOM;INDF;MASC+FEM;PL	ADJ;FEM
fransmän	سوئزرلینڈ	fransman	سوئزرلینڈ	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
isolerat	نرالا.	isolerad	نرالاؤ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	PROPN;NOM;MASC;SG;3
tuffa	ہٹیلا	tuffa	ہٹیلا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
tuffa	اکھڑ	tuffa	اکھڑ	ADJ;NOM;PL	V;ACT
tuffa	اڑیل	tuffa	اڑیل	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
ondska	ناخوشگوار	ondsk	ناخوشگوار	N;NOM;INDF;MASC+FEM;SG	ADJ
ondska	بد.	ondsk	بد.	N;NOM;INDF;MASC+FEM;SG	
ondska	ناپسندیدہ	ondsk	ناپسندیدہ	N;NOM;INDF;MASC+FEM;SG	ADJ
ondska	ضرر.	ondsk	ضرر.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ondska	قبح.	ondsk	قبح.	N;NOM;INDF;MASC+FEM;SG	
ondska	ناخوشگوار	ondsk	ناخوشگوار	N;NOM;INDF;MASC+FEM;SG	ADJ
ondska	بد.	ondsk	بد.	N;NOM;INDF;MASC+FEM;SG	
ondska	ناپسندیدہ	ondsk	ناپسندیدہ	N;NOM;INDF;MASC+FEM;SG	ADJ
ondska	بدی	ondsk	بدی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ondska	ضرر.	ondsk	ضرر.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ondska	قبح.	ondsk	قبح.	N;NOM;INDF;MASC+FEM;SG	
räven	لُومڑ	räv	لُومڑ	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
räven	عّیار	räv	عّیار	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
indigo	نیل	indig	نیل	PROPN;NOM	PROPN;NOM;MASC;SG;3
upprätt	(	upprätt	(	ADV	
upprätt	عمودی.	upprätt	عمودیؤ	ADV	PROPN;NOM;MASC;SG;3
upprätt	اونچا.	upprätt	اونچا.	ADV	
upprätt	کھرا	upprätt	کھرا	ADV	V;PFV;MASC;SG;V.PTCP;ACT
upprätt	کھمبا	upprätt	کھمبا	ADV	PROPN;NOM;MASC;SG;3
upprätt	نافذ	upprätt	نافذ	ADV	ADJ
upprätt	اٹھانا	upprätt	اٹھا	ADV	V;MASC;SG;NFIN;ACT
upprätt	عمودی.	upprätt	عمودیؤ	ADV	PROPN;NOM;MASC;SG;3
upprätt	(	upprätt	(	ADV	
upprätt	نصب	upprätt	نصب	ADV	ADJ
bliss	سرور.	bliss	سرور.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
försiktigt	چوکس.	försiktig	چوکس.	ADV	PROPN;NOM;MASC;SG;3
outlook	نظریہ	outlook	نظریہ	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
importera	مدّعا	importera	مدّعا	V;IMP;FIN;ACT	
rip	جھپٹنا.	rip	جھپٹنا.	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
rip	ٹوٹنا	rip	ٹوٹنا	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
spot	ٹھکانا	spot	ٹھکانا	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;ACT
spot	۲.	spot	۲.	N;NOM;INDF;MASC+FEM;SG	
spot	بندکی	spot	بندکی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ökända	بدنام	ökänd	بدنام	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;MASC;SG
ökända	بدنام	ökänd	بدنام	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;MASC;SG
prägla	چھاپا.	prägla	چھاپا.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
prägla	نقش	prägla	نقش	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
chock	کھانا	chock	کھا	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
chock	صدمانا.	chock	صدمان	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL;3
chock	(	chock	(	N;NOM;INDF;MASC+FEM;SG	
chock	ہلچل.	chock	ہلچل.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
förankring	سہارا.	förankring	سہارا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
återförsäljare	تاجر	återförsäljare	تاجر	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
latinamerikanska	ہسپانوی	latinamerikansk	ہسپانوی	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
misstanke	شک	misstanke	شک	N;NOM;INDF;MASC+FEM;SG	;NOM;MASC;SG;3
seventh	ساتواں.	seventh	ساتواں.	PROPN;NOM	PROPN;NOM;MASC;SG;3
seventh	ساتواں.	seventh	ساتواں.	PROPN;NOM	PROPN;NOM;MASC;SG;3
seventh	ساتواں	seventh	ساتواں	PROPN;NOM	ADJ
grannen	پڑوسی	grann	پڑوسی	N;NOM;DEF;MASC+FEM;SG	ADJ
grannen	ہمسایہ	grann	ہمسایہ	N;NOM;DEF;MASC+FEM;SG	ADJ
ryggraden	سول	ryggrad	سول	N;NOM;DEF;MASC+FEM;SG	
ryggraden	خار	ryggrad	خار	N;NOM;DEF;MASC+FEM;SG	V;SG;ACT
ryggraden	کانٹا.	ryggrad	کانٹا.	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ryggraden	ریڑھ.	ryggrad	ریڑھ.	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kulturens	کارنامے	kultur	کارنامہ	N;GEN;DEF;MASC+FEM;SG	N;NOM;MASC;PL;3
kulturens	نشوونما.	kultur	نشوونما.	N;GEN;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
yxa	کلھاڑا	yxa	کلھاڑا	N;NOM;INDF;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
yxa	اخراجات	yxa	خرچ	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL;3
yxa	کلھاڑی	yxa	کلھاڑی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
yxa	تیشہ.	yxa	تیشہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
yxa	تبر	yxa	تبر	N;NOM;INDF;MASC+FEM;SG	
yxa	کلھاڑا	yxa	کلھاڑا	N;NOM;INDF;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
yxa	اخراجات	yxa	خرچ	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL;3
yxa	کلھاڑی	yxa	کلھاڑی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
yxa	تیشہ.	yxa	تیشہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
lucka	درّہ.	lucka	درّہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
lucka	شگاف.	lucka	شگاف.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
lucka	اختلاف.	lucka	اختلاف.	N;NOM;INDF;MASC+FEM;SG	ADJ
lucka	ریخ	lucka	ریخ	N;NOM;INDF;MASC+FEM;SG	
lucka	درّہ.	lucka	درّہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
lucka	شگاف.	lucka	شگاف.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
lucka	اختلاف.	lucka	اختلاف.	N;NOM;INDF;MASC+FEM;SG	ADJ
lucka	ریخ	lucka	ریخ	N;NOM;INDF;MASC+FEM;SG	
propeller	چرخی	propell	چرخی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
propeller	دھکیلنے	propell	دھکیل	N;NOM;INDF;MASC+FEM;SG	V;ACC;NFIN
vektor	سمتیانا	vektor	سمتیانا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sensation	تأثر	sensation	تأثر	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sensation	سنسنی	sensation	سنسنی	N;NOM;INDF;MASC+FEM;SG	ADJ
sensation	تأثر	sensation	تأثر	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
landsbygdens	مضافاتی	landsbygd	مضافاتی	N;GEN;DEF;MASC+FEM;SG	ADJ;NOM
landsbygdens	دیہاتی	landsbygd	دیہاتی	N;GEN;DEF;MASC+FEM;SG	ADJ
landsbygdens	دیہی	landsbygd	دیہی	N;GEN;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
landsbygdens	مضافاتی	landsbygd	مضافاتی	N;GEN;DEF;MASC+FEM;SG	ADJ;NOM
brutala	ظالم	brutal	ظالم	ADJ;NOM;PL	N;NOM;MASC;SG;3
brutala	درشت	brutal	درشت	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
