mekaniği	mehāniķi	mekanik	mehāniķis	N;NOM;SG;3	N;NOM;MASC;PL
tramvay	tramvaju	tramvay	tramvajs	N;NOM;SG;3	N;ACC;MASC;SG
tramvay	tramvaja	tramvay	tramvajs	N;NOM;SG;3	N;GEN;MASC;SG
ithal	importēts	ithal	importēt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
ithal	importē	ithal	importe		V;FH;IND;3;POS;PRS;FIN;ACT
ithal	importētas	ithal	importēt		V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
ithal	imports	ithal	imports		N;NOM;MASC;SG
ithal	importē	ithal	importe		V;FH;IND;3;POS;PRS;FIN;ACT
monako	monako	monako	monako	PROPN;NOM;SG;3	PROPN
romanlar	romu	roman	roma	N;NOM;PL;3	N;ACC;FEM;SG
romanlar	romānos	roman	romāns	N;NOM;PL;3	N;ESS;MASC;PL
iafd	iafd	iafd	iafd		
scooby	skubijs	Scooby	skubijs		N;NOM;MASC;SG
tedarik	iepirkumi	tedarik	iepirkums	N;NOM;SG;3	N;NOM;MASC;PL
şiddeti	smaguma	şiddet	smagums	N;NOM;SG;3	N;GEN;MASC;SG
şiddeti	smagumu	şiddet	smagums	N;NOM;SG;3	N;ACC;MASC;SG
luna	luna	li	luna		PROPN;NOM;FEM;SG
faiz	faiz	faiz	faiz		
faiz	procentiem	faiz	procents		N;DAT;MASC;PL
faiz	procentus	faiz	procents		N;ACC;MASC;PL
faiz	procenti	faiz	procents		N;NOM;MASC;PL
faiz	interese	faiz	interese		N;NOM;FEM;SG
çalışanları	nodarbinātie	çalışan	nodarbināt	N;ACC;PL;3	V;PFV;NOM;DEF;MASC;PL;PST;V.PTCP
çalışanları	darbinieki	çalışan	darbinieks	N;ACC;PL;3	N;NOM;MASC;PL
namibya	namībijas	namibya	namībija	PROPN;NOM;SG;3	N;NOM;FEM;PL
liège	ljēžas	liège	ljēsties	PROPN;NOM;SG;3	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
vie	vie	vie	vie		
mon	mon	mon	monētm		
döviz	forex	döviz	forey	N;NOM;SG;3	
döviz	apmaiņas	döviz	apmaiņa	N;NOM;SG;3	N;NOM;FEM;PL
şer	ļauni	şer	ļauni		ADJ;NOM;MASC;PL
şer	ļaunums	şer	ļaunums		N;NOM;MASC;SG
şer	ļaunumu	şer	ļaunums		N;ACC;MASC;SG
şer	ļauns	şer	ļauns		ADJ;NOM;MASC;SG
yakalanan	nozvejotas	yakala	nozvejot	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
çikolata	šokolādes	çikolata	šokolāde		N;NOM;FEM;PL
çikolata	šokolādi	çikolata	šokolādi		N;ACC;FEM;SG
çikolata	šokolāde	çikolata	šokolāde		N;NOM;FEM;SG
kenarları	malām	kenar	mala	ADJ;NOM;PL;3	N;DAT;FEM;PL
kenarları	malas	kenar	mala	ADJ;NOM;PL;3	N;NOM;FEM;PL
kayıpları	zudumi	kayıp	zudums	N;ACC;PL;3	N;NOM;MASC;PL
kayıpları	zaudējumi	kayıp	zaudējums	N;ACC;PL;3	N;NOM;MASC;PL
yap	padarītu	yap	padarīt	V;PFV;IMP;SG;2;POS;PRS	V;COND;POS;FIN;ACT
yap	make	yap	make	V;PFV;IMP;SG;2;POS;PRS	
yap	marka	yap	marka	V;PFV;IMP;SG;2;POS;PRS	N;NOM;FEM;SG
balta	asis	balta	asis		N;NOM;FEM;PL
balta	cirvi	balta	cirvis		N;ACC;MASC;SG
izi	izdrukāt	izi	izdrukāt		V;POS;NFIN
izi	drukāt	izi	drukāt		V;POS;NFIN
izi	drukas	izi	druka		N;NOM;FEM;PL
wang	vana	wang	vana		
ortası	vidū	orta	vidus		N;ESS;MASC
ortası	tuvie	orta	tuvs		N;NOM;MASC;PL
ortası	vidējie	orta	vidējs		ADJ;NOM;MASC;PL
vakum	vakuumā	vakum	vakuums		N;ESS;MASC;SG
vakum	vakuuma	vakum	vakuums		N;NOM;MASC;SG
vakum	vakuums	vakum	vakuums		N;NOM;MASC;SG
mainz	maincā	mainz	mainca	PROPN;NOM;SG;3	N;ESS;FEM;SG
minogue	minoga	minogue	minogs		N;NOM;MASC;SG
jeanne	džoanna	Teanne	džoanna		N;NOM;FEM;SG
jeanne	žanna	Teanne	žanna		N;NOM;FEM;SG
içeriğe	saturu	içerik	saturs	N;DAT;SG;3	N;ACC;MASC;SG
içeriğe	saturs	içerik	saturs	N;DAT;SG;3	N;NOM;MASC;SG
dürüst	godīgs	dürüst	godīgs		ADJ;NOM;MASC;SG
dürüst	godīgi	dürüst	godīgi		ADV
giorgio	giorgio	giorgio	giorgio	PROPN;NOM;SG;3	
stan	stens	stan	stens		PROPN
nuh	noā	nuh	noa		
pilav	rīsi	pilav	rīss	N;NOM;SG;3	N;NOM;MASC;PL
vida	vida	vida	vidus		
vida	skrūves	vida	skrūve		N;NOM;FEM;PL
andrey	andrejs	andrey	andrejs		PROPN;NOM;MASC;SG
montpellier	monpeljē	montpelli	monpeljēt	PROPN;NOM;SG;3	PROPN;ESS;FEM;SG
mediawiki	mediawiki	mediawik	mediafiki	N;NOM;SG;3	N;NOM;MASC;PL
böcekler	kukaiņu	böcek	kukains	N;NOM;PL;3	N;GEN;MASC;PL
elliott	eliots	elliott	eliots		N;NOM;MASC;SG
geleceğin	nākotnes	gelecek	nākotne	ADJ;GEN;SG;3	N;NOM;FEM;PL
geleceğin	nākotne	gelecek	nākotne	ADJ;GEN;SG;3	N;NOM;FEM;SG
geleceğin	nākotnē	gelecek	nākotne	ADJ;GEN;SG;3	N;ESS;FEM;SG
geleceğin	nākotni	gelecek	Nākotne	ADJ;GEN;SG;3	N;ACC;FEM;SG
şapka	cepures	şapka	cepure		N;NOM;FEM;PL
şapka	cap	şapka	cap		
şapka	klp	şapka	klp		PROPN
şapka	cokols	şapka	cokols		N;NOM;MASC;SG
şapka	vāciņš	şapka	vāciņš		N;NOM;MASC;SG
şapka	cepure	şapka	cepure		N;NOM;FEM;SG
şapka	cepuri	şapka	cepure		N;ACC;FEM;SG
hapishane	cietumu	hapishan	cietums		N;ACC;MASC;SG
hapishane	cietumos	hapishan	cietums		N;ESS;MASC;PL
hapishane	cietumā	hapishan	cietums		N;ESS;MASC;SG
hapishane	cietuma	hapishan	cietums		N;GEN;MASC;SG
hapishane	cietums	hapishan	cietums		N;NOM;MASC;SG
churchill	churchill	churchill	churchill	PROPN;NOM;SG;3	
karakol	stacija	karakol	stacija		N;NOM;FEM;SG
karakol	stacijā	karakol	stacija		N;ESS;FEM;SG
karakol	stacijas	karakol	stacija		N;NOM;FEM;PL
karakol	priekšposteni	karakol	priekšpostene		N;NOM;MASC;PL
enlem	platuma	enlem	platums	N;NOM;SG;3	N;GEN;MASC;SG
lastik	gumija	lastik	gumija		N;NOM;FEM;SG
lastik	gumijas	lastik	gumija		N;NOM;FEM;PL
lastik	riepas	lastik	riepa		N;NOM;FEM;PL
lastik	elastīgi	lastik	elastīgi		ADV
lastik	elastīga	lastik	elastīga		ADJ;NOM;FEM;SG
lastik	elastīgā	lastik	elastīga		ADJ;NOM;FEM;SG
lastik	riepa	lastik	rieps		N;NOM;FEM;SG
encyclopædia	encyclopædia	encyclopori	encyclopædia	N;ESS;SG;3	
chen	chen	chen	chen		
korosu	korī	koro	koris	N;NOM;SG;3	N;ESS;MASC;SG
lily	lilija	lily	lilija		N;NOM;FEM;SG
limit	limiti	limit	limiti		N;NOM;MASC;PL
limit	robežas	limit	robeža		N;NOM;FEM;PL
limit	ierobežojumi	limit	ierobežojums		N;NOM;MASC;PL
limit	ierobežot	limit	ierobežot		V;POS;NFIN
limit	robeža	limit	robeža		N;NOM;FEM;SG
limit	limits	limit	limits		N;NOM;MASC;SG
limit	ierobežojums	limit	ierobežojums		N;NOM;MASC;SG
private	privāti	privat	privāts	N;NOM;SG;3	ADJ;NOM;MASC;PL
private	privāta	privat	privāts	N;NOM;SG;3	ADJ;NOM;FEM;SG
private	privātie	privat	privāts	N;NOM;SG;3	ADJ;NOM;MASC;PL
private	private	privat	private	N;NOM;SG;3	
private	privātais	privat	privāts	N;NOM;SG;3	ADJ;NOM;MASC;SG
private	privāts	privat	privāts	N;NOM;SG;3	ADJ;NOM;MASC;SG
namaz	lūgšanas	namaz	lūgšana	N;NOM;SG;3	N;NOM;FEM;PL
namaz	lūgšanu	namaz	lūgšana	N;NOM;SG;3	N;ACC;FEM;SG
namaz	lūgšanas	namaz	lūgšana	N;NOM;SG;3	N;NOM;FEM;PL
ileriye	pārsūtīt	ileri	pārsūtīt	ADJ;DAT;SG;3	V;POS;NFIN
hisse	krājumi	hisse	krājums	N;NOM;SG;3	N;NOM;MASC;PL
hisse	krājumu	hisse	krājums	N;NOM;SG;3	N;ACC;MASC;SG
cin	džins	cin	džins		N;NOM;MASC;SG
şimdilerde	mūsdienās	şimdi	mūsdienas	N;ESS;PL;3	N;ESS;FEM
alejandro	alejandro	alejandro	alejandro		PROPN;NOM;FEM;SG
bela	nepatikšanas	bela	nepatikšana		N;NOM;FEM;PL
bela	bela	bela	bela		PROPN;NOM;FEM;SG
lancaster	lankasteras	lancaster	lankastera	PROPN;NOM;SG;3	N;NOM;FEM;PL
dizini	direktorija	diz	direktorija	N;ACC;SG;3	N;NOM;FEM;SG
dizini	mape	diz	mape	N;ACC;SG;3	N;NOM;FEM;SG
dizini	mapi	diz	maps	N;ACC;SG;3	N;VOC;MASC;SG
dizini	mape	diz	mape	N;ACC;SG;3	N;NOM;FEM;SG
çarşı	mola	çarşı	mols		N;GEN;MASC;SG
çarşı	molu	çarşı	mols		N;ACC;MASC;SG
çarşı	bazaar	çarşı	bazaar		
gabon	gabonas	gabon	gabona	PROPN;NOM;SG;3	PROPN;NOM;FEM;PL
gabon	gabona	gabon	gabons	PROPN;NOM;SG;3	N;NOM;MASC;SG
javier	javier	javier	javieris		
teorileri	teorijas	teori	teorija	N;ACC;PL;3	N;NOM;FEM;PL
kesilir	atdalītās	kes	atdalīt	V;IPFV;IND;SG;3;POS;PASS	V;PFV;NOM;DEF;FEM;PL;PST;V.PTCP
istasyonları	stacijas	ista	stacija	N;ACC;PL;3	N;NOM;FEM;PL
diyalog	dialogu	diyalog	dialogs		N;ACC;MASC;SG
diyalog	dialogs	diyalog	dialogs		N;NOM;MASC;SG
diyalog	dialogs	diyalog	dialogs		N;NOM;MASC;SG
hood	pārsegs	hood	pārsegs		N;NOM;MASC;SG
tufan	plūdu	tuf	plūdi		N;ACC;MASC
tufan	plūdi	tuf	plūdi		N;NOM;MASC
tufan	nepieredzējušam	tuf	nepieredzēt		V;PFV;DAT;INDF;MASC;SG;PST;V.PTCP
seçtiği	atlasa	seç	atlast	V;PFV;IND;POS;PST;V.PTCP	V;FH;IND;3;POS;PRS;FIN;ACT
seçtiği	izraugās	seç	izraudzīties	V;PFV;IND;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
seçtiği	izvēlas	seç	izvēlēties	V;PFV;IND;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
val	val	val	val	INTJ	
kapitalist	kapitālistu	kapitalist	kapitālists		N;ACC;MASC;SG
becker	becker	becker	beckert		
torpido	torpēdu	torpido	torpēds		N;ACC;MASC;SG
mülk	īpašums	mülk	īpašums		N;NOM;MASC;SG
mülk	īpašība	mülk	īpašība		N;NOM;FEM;SG
lucia	lūcija	lucia	lūcija	PROPN;NOM;SG;3	N;NOM;FEM;SG
yenilik	jauninājumi	yenilik	jauninājums	N;NOM;SG;3	N;NOM;MASC;PL
yenilik	inovācijas	yenilik	inovācija	N;NOM;SG;3	N;NOM;FEM;PL
yenilik	inovāciju	yenilik	inovācija	N;NOM;SG;3	N;ACC;FEM;SG
yenilik	jauninājumi	yenilik	jauninājums	N;NOM;SG;3	N;NOM;MASC;PL
yenilik	inovācijas	yenilik	inovācija	N;NOM;SG;3	N;NOM;FEM;PL
örtülü	netiešs	örtül	netiešs	N;NOM;SG;3	ADJ;NOM;MASC;SG
saldıran	uzbrucējs	sal	uzbrucējs	V;PFV;IND;POS;PRS;V.PTCP;CAUS	N;NOM;MASC;SG
ikram	ārstē	ikram	ārste	N;NOM;SG;3	V;FH;IND;3;POS;PRS;FIN;ACT
helyum	hēlija	helyu	Hēlija		N;NOM;FEM;SG
ebeveyn	audzināšanas	ebevey	audzināšana		N;NOM;FEM;PL
ebeveyn	vecāki	ebevey	vecāks		N;NOM;MASC;PL
ebeveyn	vecākiem	ebevey	vecāks		N;DAT;MASC;PL
ebeveyn	vecāks	ebevey	vecāks		ADJ;NOM;CMPR;MASC;SG
ebeveyn	vecāka	ebevey	veca		ADJ;NOM;CMPR;FEM;SG
ebeveyn	vecāku	ebevey	vecāks		N;ACC;MASC;PL
ashley	ešlija	ashley	ešlija	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
levha	lapa	levha	lapa		N;NOM;FEM;SG
levha	loksne	levha	loksne		N;NOM;FEM;SG
levha	plate	levha	plate		N;NOM;FEM;SG
levha	plāksne	levha	plāksne		N;NOM;FEM;SG
levha	plātne	levha	plātne		N;NOM;FEM;SG
levha	plāksnes	levha	plāksne		N;NOM;FEM;PL
avcılık	medību	avcılık	medības	N;NOM;SG;3	N;GEN;FEM
avcılık	medībās	avcılık	medības	N;NOM;SG;3	N;ESS;FEM
avcılık	medības	avcılık	medības	N;NOM;SG;3	N;NOM;FEM
bear	lācis	bear	lākt	INTJ	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
bear	lāča	bear	lācis	INTJ	N;GEN;MASC;SG
bear	lāci	bear	lāce	INTJ	N;ACC;FEM;SG
rita	rita	rita	rita		PROPN;NOM;FEM;SG
damla	piliens	dam	piliens		N;NOM;MASC;SG
damla	nomest	dam	nomest		V;POS;NFIN
damla	pilienu	dam	piliens		N;ACC;MASC;SG
damla	pilieni	dam	piliens		N;NOM;MASC;PL
damla	lāses	dam	lāse		N;NOM;FEM;PL
hazırlandı	sagatavoti	hazırla	sagatavot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
belle	belle	belle	belle		
keşke	vēlme	keşke	vēlme	ADV	N;NOM;FEM;SG
keşke	vēlos	keşke	vēlēties	ADV	V;FH;IND;SG;1;POS;REFL;PRS;FIN;ACT
dong	dong	dong	donis		
söyle	pateikt	söyle	pateikt		V;POS;NFIN
söyle	saki	söyle	sacīt		INTJ
söyle	teikt	söyle	teikt		V;POS;NFIN
asır	gadsimts	asır	gadsimts		N;NOM;MASC;SG
anarşist	anarhistu	anarşist	anarhists		N;ACC;MASC;SG
southampton	sauthemptonas	southa	sauthemptona	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
kademeli	pakāpeniskās	kademeli	pakāpeniska		ADJ;NOM;FEM;PL
kademeli	pakāpeniska	kademeli	pakāpeniska		ADJ;NOM;FEM;SG
kademeli	pakāpeniski	kademeli	pakāpeniski		ADV
percy	persijs	percy	persijs		PROPN;NOM;MASC;SG
reformu	reformu	reform	reforma	N;NOM;SG;3	N;ACC;FEM;SG
pusu	slēpnis	pus	slēpnis		N;NOM;MASC;SG
ruhani	garīgais	ruhani	garīgs		ADJ;NOM;MASC;SG
ruhani	garīgā	ruhani	garīga		ADJ;NOM;FEM;SG
ruhani	ēteriskā	ruhani	ēteriska		ADJ;NOM;FEM;SG
yüzünü	seja	yüz	seja	N;ACC;SG;3	N;NOM;FEM;SG
yürüdü	gāju	yürü	iet	V;PFV;IND;SG;3;POS;PST	V;FH;IND;SG;1;POS;PST;FIN;ACT
athena	athena	athena	athent		PROPN;NOM;FEM;SG
gsm	gsm	gsm	gūt		N
beck	beck	beck	beck		
statü	statuss	stat	statuss		N;NOM;MASC;SG
gözlemler	novērojumus	gözlem	novērojums	N;NOM;PL;3	N;ACC;MASC;PL
ultra	ultra	ultra	ultra		
zone	zona	zone	zons		N;NOM;FEM;SG
mistik	mistiska	mistik	mistiska		ADJ;NOM;FEM;SG
mistik	cīnītāji	mistik	cīnītājs		N;NOM;MASC;PL
mistik	mistika	mistik	mistika		N;NOM;FEM;SG
sagan	sagans	sagan	sagans		
beethoven	bēthovens	beethoven	bēthovens	PROPN;NOM;SG;3	N;NOM;MASC;SG
wonder	brīnums	wonder	brīnums		N;NOM;MASC;SG
wonder	brīnos	wonder	brīnīties		V;FH;IND;SG;1;POS;REFL;PRS;FIN;ACT
tsk	xxxx	tsk	xxxx		
evre	fāze	evre	fāze		N;NOM;FEM;SG
evre	posms	evre	posms		N;NOM;MASC;SG
evre	etaps	evre	etaps		N;NOM;MASC;SG
evre	posmi	evre	posme		N;NOM;MASC;PL
evre	fāzes	evre	fāze		N;NOM;FEM;PL
katman	slāņi	kat	slānis		N;NOM;MASC;PL
katman	slānis	kat	slānis		N;NOM;MASC;SG
kelt	ķeltu	kelt	ķelts		N;ACC;MASC;SG
lars	lars	i	lars		PROPN;NOM;MASC;SG
oturdu	sat	otur	sat	V;PFV;IND;SG;3;POS;PST	
atlar	zirgus	at	zirgs	N;NOM;PL;3	N;ACC;MASC;PL
zehir	indi	zehir	inds		N;NOM;FEM;SG
zehir	indes	zehir	inde		N;NOM;FEM;SG
zehir	inde	zehir	inde		N;NOM;FEM;SG
humboldt	humbolta	humboldt	humbolts		N;NOM;MASC;SG
kıymetli	vērtīgi	kıymetli	vērtīgi		ADV
kıymetli	vērtīgs	kıymetli	vērtīgs		ADJ;NOM;MASC;SG
kıymetli	dārgums	kıymetli	dārgums		N;NOM;MASC;SG
eight	astoņas	eight	astoņas		NUM;NOM;FEM;PL
eight	astoņi	eight	astoņi		NUM;NOM;MASC;PL
eight	astoņus	eight	astoņi		NUM;ACC;MASC;PL
eight	astoņiem	eight	astoņi		NUM;DAT;MASC;PL
küfür	zaimošanu	küfür	zaimošana	N;NOM;SG;3	N;ACC;FEM;SG
izlemek	vēro	izle	vērot	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IMP;SG;2;POS;PRS;FIN;ACT
hogwarts	cūkkārpā	hogoarts	cūkkārpa		N;ESS;MASC;SG
çalar	nozog	çal	nozagt		V;FH;IND;3;POS;PRS;FIN;ACT
tabanca	pistoles	tabanca	pistole		N;NOM;FEM;PL
tabanca	pistole	tabanca	pistole		N;NOM;FEM;SG
tabanca	ierocis	tabanca	ierokt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tabanca	ieroci	tabanca	ieroce		N;ACC;FEM;SG
tabanca	revolveri	tabanca	revolvers		N;ACC;FEM;SG
aba	aba	aba	aba		
togo	togo	togo	togo	PROPN;NOM;SG;3	
gran	gran	gran	gran	PROPN;NOM;SG;3	
destiny	likteni	dest	liktene		N;ACC;MASC;SG
destiny	liktenis	dest	liktenis		N;NOM;MASC;SG
destiny	likteņa	dest	liktenis		N;GEN;MASC;SG
espanyol	espanyol	espanyol	espanyol		N
montgomery	montgomerijs	montgomery	montgomerijs	PROPN;NOM;SG;3	N;NOM;MASC;SG
barut	šaujampulveri	barut	šaujampulvers		N;ACC;FEM;SG
barut	pulveri	barut	pulveris		N;ACC;FEM;SG
barut	pulveris	barut	pulveris		N;NOM;MASC;SG
ziyaretçi	apmeklētāju	ziyaretçi	apmeklētājs	N;NOM;SG;3	N;ACC;MASC;SG
ziyaretçi	apmeklētājiem	ziyaretçi	apmeklētājs	N;NOM;SG;3	N;DAT;MASC;PL
ziyaretçi	apmeklētāji	ziyaretçi	apmeklētājs	N;NOM;SG;3	N;NOM;MASC;PL
ziyaretçi	ciemiņi	ziyaretçi	ciemiņš	N;NOM;SG;3	N;NOM;MASC;PL
wrestlemania	wrestlemania	orestleman	wrestlemania	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG
baptiste	batists	baptis	batists		N;NOM;MASC;SG
çukur	caurumu	çukur	caurums		N;ACC;MASC;SG
çukur	caurums	çukur	caurums		N;NOM;MASC;SG
çukur	bedres	çukur	bedre		N;NOM;FEM;PL
çukur	pit	çukur	pit		
çukur	bedre	çukur	bedre		N;NOM;FEM;SG
federico	federiko	federico	federika	PROPN;NOM;SG;3	PROPN
chandler	čāndlers	chand	čāndlers	N;NOM;PL;3	N;NOM;MASC;SG
riga	riga	riga	riga	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
riga	rīga	riga	rīga	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
riga	rīgā	riga	rīgs	PROPN;NOM;SG;3	PROPN;ESS;FEM;SG
candan	sirsnīgas	candan	sirsnīga		ADJ;NOM;FEM;PL
kusursuz	perfekta	kusursuz	perfekts		ADJ;NOM;FEM;SG
kusursuz	ideāli	kusursuz	ideāli		ADV
kusursuz	perfekti	kusursuz	perfekts		ADV
kusursuz	ideāla	kusursuz	ideāla		ADJ;NOM;FEM;SG
kusursuz	perfekts	kusursuz	perfekts		ADJ;NOM;MASC;SG
kusursuz	nevainojamu	kusursuz	nevainojama		ADJ;ACC;MASC;SG
ekonomist	ekonomists	ekonomist	ekonomists		N;NOM;MASC;SG
aydınlanma	apgaismojums	aydınlan	apgaismojums	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;SG
aydınlanma	apgaismība	aydınlan	apgaismība	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG
çalışıyorum	darbs	çalış	darbs	V;PROG;IND;SG;1;POS;INFM;PRS	N;NOM;MASC;SG
çalışıyorum	darba	çalış	darbs	V;PROG;IND;SG;1;POS;INFM;PRS	N;GEN;MASC;SG
çalışıyorum	strādājam	çalış	strādāt	V;PROG;IND;SG;1;POS;INFM;PRS	V;FH;IND;PL;1;POS;PRS;FIN;ACT
çalışıyorum	strādā	çalış	strādāt	V;PROG;IND;SG;1;POS;INFM;PRS	V;FH;IND;3;POS;PRS;FIN;ACT
tiran	tirānas	tir	tirāna		N;NOM;FEM;PL
tiran	tirāns	tir	tirāns		N;NOM;MASC;SG
aek	aek	aek	aek		PROPN
patricia	patrīcija	patricia	patrīcija		N;NOM;FEM;SG
anlaşıldı	saprata	anlaş	saprast	V;PFV;IND;SG;3;POS;PST;PASS	V;FH;IND;3;POS;PST;FIN;ACT
dunlop	dunlop	dunlop	dunlop	N;NOM;SG;3	
jong	jong	jong	jong		
başlatan	iniciators	başla	iniciators	V;PFV;IND;POS;PRS;V.PTCP;CAUS	N;NOM;MASC;SG
başlatan	ierosinātājs	başla	ierosinātājs	V;PFV;IND;POS;PRS;V.PTCP;CAUS	N;NOM;MASC;SG
ark	loks	ark	loks		N;NOM;MASC;SG
ark	loka	ark	loks		N;NOM;FEM;SG
ark	ark	ark	ark		
rodrigo	rodrigo	rodrigo	rodrigā		PROPN
davies	davies	davies	davies		PROPN;NOM;MASC;SG
bağış	donors	bağış	donors		N;NOM;MASC;SG
bağış	donora	bağış	donors		N;GEN;MASC;SG
bağış	donoru	bağış	donors		N;ACC;MASC;SG
bağış	ziedojuma	bağış	ziedojums		N;GEN;MASC;SG
bağış	ziedojums	bağış	ziedojums		N;NOM;MASC;SG
bağış	ziedojumi	bağış	ziedojums		N;NOM;MASC;PL
bağış	ziedojumu	bağış	ziedojums		N;ACC;MASC;SG
bağış	ziedot	bağış	ziedot		V;POS;NFIN
bağış	ziedo	bağış	ziedot		V;FH;IND;3;POS;PRS;FIN;ACT
bağış	ziedojumi	bağış	ziedojums		N;NOM;MASC;PL
bağış	ziedojumus	bağış	ziedojums		N;ACC;MASC;PL
bağış	ziedojumiem	bağış	ziedojums		N;DAT;MASC;PL
bağış	iemaksu	bağış	iemaksa		N;ACC;FEM;SG
bağış	ieguldījums	bağış	ieguldījums		N;NOM;MASC;SG
bağış	devums	bağış	devums		N;NOM;MASC;SG
