през	poprzez	през	poprzez	ADP	
преследване	chase	преследване	chasa	N;INDF;NEUT;SG	
анти	anty	анти	ant	ADV	
хип	hip	хип	hip	N;INDF;MASC;SG	
хип	biodra	хип	biodro	N;INDF;MASC;SG	N;NOM;NEUT;PL
богданов	bogdanow	богданов	bogdanow	PROPN;INDF;MASC;SG	V;IPFV;IND;0;PST;FIN;ACT
робер	robert	робер	robert	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
робер	robercie	робер	robercie	PROPN;INDF;MASC;SG	N;VOC;MASC;SG
роб	rob	роб	rob	N;INDF;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
роб	roba	роб	roba	N;INDF;MASC;SG	
роб	niewolnicy	роб	niewolnik	N;INDF;MASC;SG	N;NOM;MASC;PL
нюрнберг	norymberdze	нюрнберг	norymberdzy	PROPN;INDF;MASC;SG	
кани	zaproszeń	кана	zaproszenie	V;IPFV;IMP;SG;2;FIN	N;GEN;NEUT;PL
кани	zaprasza	кана	zapraszać	V;IPFV;IMP;SG;2;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
кани	zaproszenia	кана	zaprosić	V;IPFV;IMP;SG;2;FIN	N;NOM;NEUT;SG
фабий	fabius	фабий	fabius	N;INDF;MASC;SG	
забележителност	landmark	забележителност	landmark	N;INDF;FEM;SG	
порода	rasy	пород	rasa	N;INDF;FEM;SG	N;ACC;FEM;PL
есен	jesień	есен	jesień	N;INDF;FEM;SG	
есен	jesieni	есен	jesień	N;INDF;FEM;SG	
есен	essen	есен	essen	N;INDF;FEM;SG	PROPN;NOM;MASC;SG
есен	jesień	есен	jesień	N;INDF;FEM;SG	
добавяне	dodać	добавяне	dodać	N;INDF;NEUT;SG	V;PFV;NFIN;ACT
добавяне	dodawać	добавяне	dodawać	N;INDF;NEUT;SG	V;IPFV;NFIN;ACT
добавяне	dodaj	добавяне	dodać	N;INDF;NEUT;SG	V;PFV;IMP;SG;2;FIN;ACT
аполон	apollo	аполон	apollo	N;INDF;MASC;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
дървото	drzewa	дърво	drzewo	N;DEF;NEUT;SG	N;NOM;NEUT;PL
поканен	zaproszono	поканя	zaprosić	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
поканен	zaproszone	поканя	zaprosić	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
поканен	zaproszeni	поканя	zaprosić	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
поканен	zaproszony	поканя	zaprosić	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
оригинални	oryginalna	оригинален	oryginalny	ADJ;INDF;PL	ADJ;NOM;FEM;SG
оригинални	pierwotnym	оригинален	pierwotny	ADJ;INDF;PL	ADJ;INS;MASC;SG
оригинални	oryginalny	оригинален	oryginalny	ADJ;INDF;PL	ADJ;NOM;MASC;SG
оригинални	oryginał	оригинален	oryginał	ADJ;INDF;PL	N;ACC;MASC;SG
оригинални	oryginalne	оригинален	oryginalny	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
еднакво	równo	еднакво	równo	ADV	
школи	szkół	школа	szkół	N;INDF;MASC;PL	
школи	szkoły	школа	szkoła	N;INDF;MASC;PL	N;GEN;FEM;SG
фокс	lisie	фокс	lisa	PROPN;INDF;MASC;SG	
фокс	fox	фокс	fox	PROPN;INDF;MASC;SG	
фокс	lis	фокс	lis	PROPN;INDF;MASC;SG	
прекъсване	break	прекъсване	break	N;INDF;NEUT;SG	
прекъсване	przerwa	прекъсване	przerwa	N;INDF;NEUT;SG	
прекъсване	złamać	прекъсване	złamać	N;INDF;NEUT;SG	V;PFV;NFIN;ACT
прекъсване	odłączyć	прекъсване	odłączyć	N;INDF;NEUT;SG	V;PFV;NFIN;ACT
готови	gotowy	готов	gotowy	ADJ;INDF;PL	ADJ;NOM;MASC;SG
готови	gotowe	готов	gotowy	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
талант	talenty	талант	talent	N;INDF;MASC;SG	N;NOM;MASC;PL
радост	joy	радост	joy	N;INDF;FEM;SG	
монета	monety	монета	monet	N;INDF;FEM;SG	N;NOM;MASC;PL
бреша	brescia	бреша	brescia	PROPN;INDF;FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
алберто	alberto	алберто	alberto	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
описан	opisano	опиша	opisać	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
описан	opisane	опиша	opisać	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
описан	opisał	опиша	opisać	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
описан	opisana	опиша	opisać	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
кели	kelly	келя	kelly	PROPN;INDF;FEM;SG	PROPN;NOM;MASC;SG
начално	podstawowy	начално	podstawowy	ADV	ADJ;NOM;MASC;SG
начално	podstawowej	начално	podstawowy	ADV	ADJ;GEN;FEM;SG
предприемач	przedsiębiorcy	предприемач	przedsiębiorca	N;INDF;MASC;SG	N;NOM;MASC;PL
предприемач	wykonawcy	предприемач	wykonawca	N;INDF;MASC;SG	N;NOM;MASC;PL
предприемач	twórcy	предприемач	twórca	N;INDF;MASC;SG	N;NOM;MASC;PL
постановки	productions	постановка	productions	N;INDF;FEM;PL	
извърши	wykonywana	извърша	wykonywać	V;PFV;IMP;SG;2;PST;FIN	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
извърши	przeprowadzone	извърша	przeprowadzić	V;PFV;IMP;SG;2;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
извърши	wykonywanych	извърша	wykonywać	V;PFV;IMP;SG;2;PST;FIN	ADJ;IPFV;GEN;MASC;PL;POS;V.PTCP;PASS
извърши	wykonywane	извърша	wykonywać	V;PFV;IMP;SG;2;PST;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
извърши	wykonane	извърша	wykonać	V;PFV;IMP;SG;2;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
джулия	julii	джулие	julia	N;INDF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
джулия	julia	джулие	julia	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
разпределени	przydzielony	разпределя	przydzielić	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
разпределени	przyznane	разпределя	przyznać	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
разпределени	przydzielone	разпределя	przydzielić	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
разпределени	przydzielona	разпределя	przydzielić	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
класация	rankingi	класация	ranking	N;INDF;FEM;SG	N;NOM;MASC;PL
типично	typowe	типичен	typowy	ADV	ADJ;NOM;NEUT;SG
типично	typowa	типичен	typowy	ADV	ADJ;NOM;FEM;SG
типично	typowo	типичен	typowo	ADV	
типично	typowy	типичен	typowy	ADV	ADJ;NOM;MASC;SG
обозначава	wyznaczają	обозначавам	wyznaczać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
мъри	moray	мъря-(се)	moray	PROPN;INDF;MASC;SG	
мъри	murray	мъря-(се)	murray	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
красота	uroda	красота	uroda	N;INDF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
красота	cudo	красота	cudo	N;INDF;FEM;SG	
красота	piękno	красота	piękno	N;INDF;FEM;SG	
модификация	modyfikacje	модификация	modyfikacja	N;INDF;FEM;SG	N;NOM;FEM;PL
пий	pić	пий	pić	N;INDF;MASC;SG	V;IPFV;NFIN;ACT
обмен	wymiany	обмен	wymiana	N;INDF;MASC;SG	
сложна	kompleks	сложен	kompleks	ADJ;INDF;FEM;SG	N;ACC;MASC;SG
марино	marino	марино	marino	N;INDF;NEUT;SG	
оклахома	oklahoma	оклахом	oklahy	PROPN;INDF;MASC;SG	N;NOM;NEUT;SG
генуа	genui	генуа	gen	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
изданието	wyd	издание	wyd	N;DEF;NEUT;SG	
мениджмънт	management	мениджмънт	management	N;INDF;MASC;SG	
клетките	ogniwa	клетка	ogniwy	N;DEF;FEM;PL	
посетители	odwiedziny	посетител	odwiedzina	N;INDF;MASC;PL	N;NOM;FEM;SG
посетители	odwiedzający	посетител	odwiedzać	N;INDF;MASC;PL	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
посетители	odwiedzających	посетител	odwiedzać	N;INDF;MASC;PL	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
кози	kozy	коза	koza	N;INDF;FEM;PL	
кози	kóz	коза	kóz	N;INDF;FEM;PL	
кози	kozioł	коза	kozioł	N;INDF;FEM;PL	N;NOM;MASC;SG
кози	kozie	коза	kozić	N;INDF;FEM;PL	
кози	kozy	коза	koza	N;INDF;FEM;PL	
кози	koza	коза	koza	N;INDF;FEM;PL	N;NOM;FEM;SG
кози	kóz	коза	kóz	N;INDF;FEM;PL	
болка	bóle	болка	ból	N;INDF;FEM;SG	N;NOM;MASC;PL
съставени	złożona	съставя	złożyć	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
съставени	złożony	съставя	złożyć	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ники	nicky	ника	nicky	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
ники	nikki	ника	nikki	PROPN;INDF;MASC;SG	PROPN;NOM;FEM;SG
ники	niki	ника	niki	PROPN;INDF;MASC;SG	
ники	nicki	ника	nicki	PROPN;INDF;MASC;SG	
щит	tarcze	щит	tarczyć	N;INDF;MASC;SG	N;NOM;FEM;PL
щит	osłony	щит	osłon	N;INDF;MASC;SG	N;ACC;FEM;PL
публични	publiczne	публичен	publiczny	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
публични	public	публичен	publica	ADJ;INDF;PL	
публични	publiczna	публичен	publiczny	ADJ;INDF;PL	ADJ;NOM;FEM;SG
публични	społeczeństwo	публичен	społeczeństwo	ADJ;INDF;PL	N;NOM;NEUT;SG
публични	publiczny	публичен	publiczny	ADJ;INDF;PL	ADJ;NOM;MASC;SG
яна	jana	яна	jani	PROPN;INDF;FEM;SG	
норма	norma	норма	norma	N;INDF;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
норма	norma	норма	norma	N;INDF;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
норма	normy	норма	norma	N;INDF;FEM;SG	
норма	norm	норма	norma	N;INDF;FEM;SG	
матю	mateusza	матю	mateusz	PROPN;INDF;MASC;SG	N;ACC;MASC;SG
матю	mateusz	матю	mateusz	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
матю	maciej	матю	maciej	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
бани	kąpiele	бана	kąpiel	N;INDF;FEM;PL	
бани	wanny	бана	wanny	N;INDF;FEM;PL	N;GEN;FEM;SG
алпи	alpy	алпи	alpy	N;INDF;FEM;PL	V;IPFV;IND;PL;PRS;FIN;ACT
клара	klara	клар	klara	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
клара	klara	клар	klara	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
клара	clara	клар	clara	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
публикувано	opublikowane	публикувам	opublikować	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
публикувано	opublikowany	публикувам	opublikować	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
публикувано	opublikowano	публикувам	opublikować	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
публикувано	publikacja	публикувам	publikacja	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	N;NOM;FEM;SG
публикувано	publikowane	публикувам	publikować	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
публикувано	wysłany	публикувам	wysłać	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
публикувано	opublikowane	публикувам	opublikować	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
публикувано	opublikowano	публикувам	opublikować	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
публикувано	opublikował	публикувам	opublikować	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
публикувано	zamieszczone	публикувам	zamieścić	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
адамс	addams	адамс	addams	PROPN;INDF;MASC;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
адамс	adams	адамс	adams	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
адамс	adamsa	адамс	adams	PROPN;INDF;MASC;SG	
краен	finał	краен	finał	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
краен	ekstremalnie	краен	ekstremalnie	ADJ;INDF;MASC;SG	ADV
местна	lokalnych	местен	lokalny	ADJ;INDF;FEM;SG	ADJ;GEN;MASC;PL
подредени	ułożone	подредя	ułożyć	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
мярка	miary	мярка	miara	N;INDF;FEM;SG	
вятъра	wiatry	вятър	wiatr	N;DEF;MASC;SG	N;NOM;MASC;PL
изобразен	przedstawiony	изобразя	przedstawić	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
фотография	fotografie	фотография	fotografia	N;INDF;FEM;SG	N;NOM;FEM;PL
фотография	photography	фотография	photographa	N;INDF;FEM;SG	
фотография	zdjęcia	фотография	zdjęcie	N;INDF;FEM;SG	N;NOM;NEUT;PL
росен	rosen	росен	rosen	PROPN;INDF;MASC;SG	
калибър	kaliber	калибър	kaliber	N;INDF;MASC;SG	
калибър	kaliber	калибър	kaliber	N;INDF;MASC;SG	
обявяване	zapowiedź	обявяване	zapowiedź	N;INDF;NEUT;SG	V;IPFV;IND;SG;FIN;ACT
силвия	sylvia	силвия	sylvia	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
силвия	sylwia	силвия	sylwia	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
силвия	silvia	силвия	silvia	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
силвия	sylwia	силвия	sylwia	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
устройството	urządzenia	устройство	urządzenie	N;DEF;NEUT;SG	N;NOM;NEUT;PL
попова	popowa	попова-(се)	popować	PROPN;INDF;FEM;SG	
железопътен	kolej	железопътен	kolej	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
железопътен	kolei	железопътен	kolej	ADJ;INDF;MASC;SG	
железопътен	kolej	железопътен	kolej	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
железопътен	szyny	железопътен	szyna	ADJ;INDF;MASC;SG	N;ACC;FEM;SG
зъби	ząbki	зъб	ząbek	N;INDF;MASC;PL	
тери	terry	тера	terry	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
мавритания	mauretanii	мавритание	mauretania	PROPN;INDF;FEM;SG	
квалификация	rating	квалификация	rating	N;INDF;FEM;SG	
квалификация	ocena	квалификация	ocenać	N;INDF;FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
квалификация	kwalifikacje	квалификация	kwalifikacja	N;INDF;FEM;SG	N;NOM;FEM;PL
квалификация	kwalifikacje	квалификация	kwalifikacja	N;INDF;FEM;SG	N;NOM;FEM;PL
отстраняване	zawiesiny	отстраняване	zawiesina	N;INDF;NEUT;SG	
осъдени	skazany	осъдя	skazać	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
осъдени	skazana	осъдя	skazać	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
осъдени	skazani	осъдя	skazać	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
осъдени	skazany	осъдя	skazać	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
осъдени	skazani	осъдя	skazać	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
осъдени	skazana	осъдя	skazać	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
осъдени	skazańcy	осъдя	skazaniec	V;PFV;INDF;PL;V.PTCP;PASS	V;IPFV;IMP;PL;2;FIN;ACT
въздушен	air	въздуша	air	N;INDF;MASC;SG	
бисау	bissau	бисау	bissa	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
спечелени	zarobił	спечеля	zarobić	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
хаити	haiti	хаит	haiti	N;INDF;MASC;SG	
хаити	haiti	хаит	haiti	N;INDF;MASC;SG	
значим	znaczne	значим	znaczny	ADJ;INDF;MASC;SG	V;PFV;IND;SG;FIN;ACT
значим	znaczące	значим	znaczący	ADJ;INDF;MASC;SG	
значим	znacząca	значим	znaczącać	ADJ;INDF;MASC;SG	
значим	znaczący	значим	znaczący	ADJ;INDF;MASC;SG	
антонов	antonow	антонов	antonowy	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
статистически	statystycznie	статистически	statystycznie	ADJ;INDF;MASC;SG	ADV
дневник	journal	дневник	journal	N;INDF;MASC;SG	
дневник	log	дневник	log	N;INDF;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
банката	bankowe	банка	bankowy	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
сена	sena	сена	sen	N;INDF;MASC;SG	
сена	seine	сена	seiny	N;INDF;MASC;SG	
сена	senny	сена	senny	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
сена	senna	сена	senna	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
зелена	zieleń	зелен	zieleń	ADJ;INDF;FEM;SG	
зелена	zielony	зелен	zielony	ADJ;INDF;FEM;SG	
зелена	zielono	зелен	zielono	ADJ;INDF;FEM;SG	
зелена	zielona	зелен	zielony	ADJ;INDF;FEM;SG	
зелена	zielone	зелен	zielony	ADJ;INDF;FEM;SG	
зелена	zelena	зелен	zelena	ADJ;INDF;FEM;SG	
гуми	opon	гумя	opon	N;INDF;FEM;PL	
гуми	opon	гумя	opon	N;INDF;FEM;PL	
финансово	finansowe	финансово	finansowy	ADV	ADJ;NOM;NEUT;SG
финансово	financial	финансово	financial	ADV	
финансово	finansowy	финансово	finansowy	ADV	ADJ;NOM;MASC;SG
финансово	finansowych	финансово	finansowy	ADV	ADJ;GEN;MASC;PL
финансово	finansowa	финансово	finansowy	ADV	ADJ;NOM;FEM;SG
инструкции	instrukcja	инструкция	instrukcja	N;INDF;FEM;PL	N;NOM;FEM;SG
инструкции	instrukcji	инструкция	instrukcja	N;INDF;FEM;PL	N;GEN;FEM;SG
инструкции	instrukcja	инструкция	instrukcja	N;INDF;FEM;PL	N;NOM;FEM;SG
божества	bóstwa	божество	bóstwo	N;INDF;NEUT;PL	N;NOM;NEUT;SG
твърдение	twierdzą	твърдение	twierdzić	N;INDF;NEUT;SG	V;IPFV;IND;PL;3;PRS;FIN;ACT
суша	suszy	суша	suszyć	N;INDF;FEM;SG	
товари	cargo	товар	cargo	N;INDF;MASC;PL	
товари	ładunek	товар	ładunek	N;INDF;MASC;PL	N;ACC;MASC;SG
товари	towarowy	товар	towarowy	N;INDF;MASC;PL	ADJ;NOM;MASC;SG
руснаци	rosyjski	руснак	rosyjski	N;INDF;MASC;PL	ADJ;NOM;MASC;SG
руснаци	rosyjska	руснак	rosyjski	N;INDF;MASC;PL	ADJ;NOM;FEM;SG
руснаци	rosyjskie	руснак	rosyjski	N;INDF;MASC;PL	ADJ;NOM;NEUT;SG
руснаци	rosjanin	руснак	rosjanin	N;INDF;MASC;PL	N;NOM;MASC;SG
лейди	dama	лейд	dam	N;INDF;FEM;SG	
лопес	lópez	лопес	lópez	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
лопес	lópez	лопес	lópez	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
лопес	lopez	лопес	lopez	PROPN;INDF;MASC;SG	
дипломирането	matura	дипломиране	matura	N;DEF;NEUT;SG	
изкуствено	sztuczna	изкуствено	sztuczny	ADV	ADJ;NOM;FEM;SG
изкуствено	sztuczny	изкуствено	sztuczny	ADV	ADJ;NOM;MASC;SG
изкуствено	sztuczne	изкуствено	sztuczny	ADV	ADJ;NOM;NEUT;SG
бор	bohr	бор	bohr	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
бор	sosna	бор	sosna	N;INDF;MASC;SG	
бор	pine	бор	pin	N;INDF;MASC;SG	
бор	sosny	бор	sosna	N;INDF;MASC;SG	
платото	plateau	плато	platea	N;DEF;NEUT;SG	
разни	różne	разен	różny	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
дублаж	dubbing	дублаж	dubbing	N;INDF;MASC;SG	
екземпляра	okazy	екземпляр	okaz	N;DEF;MASC;SG	N;NOM;MASC;PL
дупки	dziury	дупки	dziura	N;INDF;FEM;PL	
крила	skrzydeł	крило	skrzydło	N;INDF;NEUT;PL	
пътнически	pasażerów	пътнически	pasażer	ADJ;INDF;MASC;SG	N;ACC;MASC;PL
пътнически	pasażer	пътнически	pasażer	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
пътнически	pasażera	пътнически	pasażer	ADJ;INDF;MASC;SG	N;ACC;MASC;SG
рига	rydze	рига	ryda	PROPN;INDF;MASC;SG	
дъб	dub	дъб	dub	N;INDF;MASC;SG	
дъб	dąb	дъб	dąb	N;INDF;MASC;SG	
дъб	oak	дъб	oak	N;INDF;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
ном	nom	ном	nom	N;INDF;MASC;SG	
тюрингия	turyngii	тюрингия	turynga	N;INDF;FEM;SG	PROPN;GEN;FEM;SG
прекратяване	zaprzestanie	прекратяване	zaprzestać	N;INDF;NEUT;SG	V;PFV;IND;SG;PST;FIN;ACT
прекратяване	zaprzestania	прекратяване	zaprzestać	N;INDF;NEUT;SG	
курт	kurt	курт	kurt	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
курт	kurta	курт	kurta	N;INDF;MASC;SG	
милиони	miliony	милион	miliony	N;INDF;MASC;PL	
намерен	znaleziona	намеря-(се)	znaleźć	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
намерен	znaleziony	намеря-(се)	znaleźć	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
намерен	znaleziono	намеря-(се)	znaleźć	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
намерен	znalazł	намеря-(се)	znaleźć	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
намерен	znalezione	намеря-(се)	znaleźć	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
интересна	ciekawie	интересен	ciekawie	ADJ;INDF;FEM;SG	ADV
паоло	paolo	паоло	paolo	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
акули	rekina	акул	rekina	N;INDF;MASC;PL	N;ACC;MASC;SG
акули	rekin	акул	rekin	N;INDF;MASC;PL	N;NOM;MASC;SG
джибути	dżibuti	джибут	dżibuta	N;INDF;FEM;SG	PROPN;NOM;MASC;SG
турнета	tury	турне	tury	N;INDF;NEUT;PL	N;ACC;FEM;SG
турнета	touring	турне	touring	N;INDF;NEUT;PL	
уран	uranu	уран	uran	N;INDF;MASC;SG	
ленин	lenin	ленин	lenin	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
уроци	lekcji	урок	lekcja	N;INDF;MASC;PL	N;GEN;FEM;SG
леонид	leonid	леонид	leonid	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
обикновени	zwykły	обикновен	zwykły	ADJ;INDF;PL	ADJ;NOM;MASC;SG
обикновени	zwyczajne	обикновен	zwyczajny	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
обикновени	zwykła	обикновен	zwykły	ADJ;INDF;PL	ADJ;NOM;FEM;SG
обикновени	zwyczajny	обикновен	zwyczajny	ADJ;INDF;PL	ADJ;NOM;MASC;SG
обикновени	zwykłe	обикновен	zwykły	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
капитал	stolicy	капитал	stolica	N;INDF;MASC;SG	
капитал	capital	капитал	capital	N;INDF;MASC;SG	
олимпиада	olimpijskich	олимпиада	olimpijski	N;INDF;FEM;SG	ADJ;GEN;MASC;PL
езикови	językowej	езиков	językowy	ADJ;INDF;PL	ADJ;GEN;FEM;SG
обикаля	krążą	обикалям	krążyć	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
