til	za	til	za	ADV	ADP;ACC
stars	zvijezde	stars	zvijezda	N;INDF;NEUT;SG	N;NOM;FEM;PL
stars	zvezde	stars	zvezda	N;INDF;NEUT;SG	N;NOM;FEM;PL
stars	zvjezdice	stars	zvjezdica	N;INDF;NEUT;SG	N;NOM;MASC;PL
kastet	bačeni	kaste	bačen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
kastet	bačena	kaste	bacen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;V.PTCP
kastet	bačen	kaste	bačen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
dommere	žiri	dommer	žiri	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
bold	ball	bold	ball	N;INDF;MASC+FEM;SG	ADP
anklaget	optužen	anklage	optužiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
anklaget	optužena	anklage	optužiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;V.PTCP;PASS
anklaget	optuženi	anklage	optužiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
vilnius	vilniusu	vilnius	vilnius		N;DAT;MASC;SG
lejren	camp	lejr	camp	N;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG
gifte	oženjen	gifte	oženiti	V;NFIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
forventede	očekivao	forvente	očekivati	V;PL;PST;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
forventede	očekivano	forvente	očekivati	V;PL;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
landskaber	pejzaž	landskaber	pejzaž	N;INDF;NEUT;PL	N;NOM;MASC;SG
landskaber	krajolik	landskaber	krajolik	N;INDF;NEUT;PL	N;NOM;MASC;SG
indtægter	prihod	indtægte	prihod	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
indtægter	dohodak	indtægte	dohodak	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
indtægter	prihod	indtægte	prihod	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
guy	tip	guy	tip		N;NOM;MASC;SG
guy	guy	guy	guy		PROPN;NOM;MASC;SG
guy	momak	guy	momak		N;NOM;MASC;SG
styrede	kontrolirano	styre	kontroliran	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;NEUT;SG
relationer	odnosi	relation	odnos	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
relationer	veza	relation	veza	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
relationer	odnos	relation	odnos	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
relationer	odnosi	relation	odnos	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
mini	mini	mini	mina		PROPN;NOM;MASC;SG
skjold	štitovi	skjold	štit	N;INDF;NEUT;SG	N;NOM;MASC;PL
odder	vidra	odder	vidra		N;NOM;FEM;SG
persiske	perzijski	persisk	perzijski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
tyve	twenty	tyve	twenty	NUM	ADP
tyve	lopovi	tyve	lop	NUM	N;NOM;MASC;PL
tyve	lopove	tyve	lop	NUM	N;ACC;MASC;PL
felix	felix	felix	felix		N;NOM;MASC;SG
kaste	kaste	kaste	kasta	V;NFIN;ACT	N;NOM;FEM;PL
helbred	zdravstveni	helbred	zdravstven	N;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
cooper	cooper	coope	cooper	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
engagement	zaruke	engagement	zaruke	N;INDF;NEUT;SG	N;NOM;FEM;PL
sas	sas	sas	sas	PROPN	N;NOM;MASC;SG
håndværk	letjelice	håndværk	letjelica	N;INDF;NEUT;SG	N;NOM;FEM;PL
dyrket	njegovali	dyrke	njegovati	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
marianne	marianne	marianne	marianan	N;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
komplekse	složeno	komplekse	složen	ADJ;PL	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
komplekse	kompleks	komplekse	kompleks	ADJ;PL	N;NOM;MASC;SG
komplekse	složena	komplekse	složen	ADJ;PL	ADJ;NOM;DEF;FEM;SG;V.PTCP
libanon	libanonu	libanon	libanon	PROPN	N;DAT;MASC;SG
gray	sivo	gray	sivo		ADJ;NOM;NEUT;SG
gray	siva	gray	siv		N;NOM;FEM;SG
gray	gray	gray	gray		PROPN;NOM;MASC;SG
gray	sivi	gray	siv		ADJ;NOM;DEF;MASC;SG
åbning	otvaram	åbning	otvarati	N;INDF;MASC+FEM;SG	V;IND;SG;1;PRS;FIN
ibn	ibn	ibn	ibn	PROPN	PROPN;NOM;MASC;SG
birk	birch	birk	birch		ADP
got	imam	got	imati		V;IND;SG;1;PRS;FIN
got	dobio	got	dobiti		V;MASC;SG;PST;V.PTCP;ACT
inger	inger	inger	inger	PROPN	
evnen	sposobnosti	evne	sposobnost	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
jomfru	djevice	jomfru	djevice	ADJ;INDF;MASC+FEM;SG	N;NOM;FEM;PL
jomfru	djevica	jomfru	djevica	ADJ;INDF;MASC+FEM;SG	N;NOM;FEM;SG
jomfru	maiden	jomfru	maiden	ADJ;INDF;MASC+FEM;SG	ADP
indisk	indijski	indisk	indijski	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
indisk	indijanci	indisk	indijanac	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
indisk	indijska	indisk	indijski	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
hale	hale	hale	hali	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
grevinde	grofice	grevinde	grofica	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
behandler	poslastica	behandle	poslastica	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
behandler	poslastice	behandle	poslastica	V;IND;PRS;FIN;ACT	N;NOM;FEM;PL
luis	luis	luis	luis		PROPN;NOM;MASC;SG
luis	luise	luis	luis		N;NOM;FEM;SG
linda	linda	linda	linda		N;NOM;FEM;SG
tilbudt	ponuđena	tilbudt	ponuditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
tilbudt	ponuđen	tilbudt	ponuditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
tilbudt	ponuđeno	tilbudt	ponuditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
overleve	preživljavanje	overleve	preživljavanje	V;NFIN;ACT	N;NOM;NEUT;SG
mislykkedes	neuspjelo	mislykkes	neuspjeti	V;IND;PST;FIN;ACT	ADV
valencia	valenciji	valencia	valencija	PROPN	N;DAT;FEM;SG
uenighed	kontroverze	uenighed	kontroverza	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
uenighed	neslaganja	uenighed	neslaganje	N;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
uenighed	nesuglasice	uenighed	nesuglasica	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
uenighed	neslaganja	uenighed	neslaganje	N;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
rune	run	rune	run		ADP
rune	rune	rune	runa		N;NOM;FEM;PL
overbevist	uvjereni	overbevise	uvjeren	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL
overbevist	uvjeren	overbevise	uvjeren	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG
raymond	raymond	raymond	raymond		PROPN;NOM;MASC;SG
skarp	oštri	skarp	oštar	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
skarp	oštro	skarp	oštro	ADJ;INDF;MASC+FEM;SG	ADV
skarp	oštra	skarp	oštar	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
skarp	sharp	skarp	sharp	ADJ;INDF;MASC+FEM;SG	ADP
pattedyr	sisavac	pattedyr	sisavac	N;INDF;NEUT;PL	N;NOM;MASC;SG
besiddelser	holdings	besiddelse	holdings	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
kobber	bakra	kobber	bakra	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
kobber	bakar	kobber	bakar	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
abc	abc	abc	abc		N;NOM;MASC;SG
middelalderlige	srednjovjekovni	middelalderlig	srednjovjekovan	ADJ;PL	ADJ;NOM;DEF;MASC;SG
tilbageværende	preostalo	tilbageværende	preostati	ADJ	V;NEUT;SG;PST;V.PTCP;ACT
tegnefilm	crtani	tegnefilm	crtan	N;INDF;MASC+FEM;PL	ADJ;NOM;DEF;MASC;SG
tegnefilm	crtić	tegnefilm	crtić	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
tegnefilm	crtani	tegnefilm	crtan	N;INDF;MASC+FEM;PL	ADJ;NOM;DEF;MASC;SG
presley	presley	presley	presley	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
alaska	aljaske	alaska	aljaska	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
hjemmehørende	materinji	hjemmehørende	materinja	ADJ	N;NOM;MASC;SG
mønter	kovanica	mønt	kovanica	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
mønter	novčić	mønt	novčić	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
mønter	kovanica	mønt	kovanica	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
debatten	rasprave	debat	rasprava	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
debatten	debate	debat	debati	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
hjemland	domovine	hjemland	domovina	N;INDF;NEUT;SG	N;NOM;FEM;PL
hjemland	domovinska	hjemland	domovinski	N;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
pia	pia	pia	pia	PROPN	N;NOM;FEM;SG
medlemskab	članstva	medlemskab	članstvo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
nederlandsk	dutch	nederlandsk	dutch	ADJ;INDF;SG	ADP
nederlandsk	nizozemski	nederlandsk	nizozemski	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
forhånd	unaprijed	forhånd	unaprijed	N;INDF;MASC+FEM;SG	
repræsentere	predstavljajući	repræsentere	predstavljati	V;NFIN;ACT	ADV;RL
eje	vlastiti	eje	vlastit	V;NFIN;ACT	ADJ;NOM;DEF;MASC;SG
dramatisk	dramatična	dramatisk	dramatičan	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
dramatisk	dramatično	dramatisk	dramatičan	ADJ;INDF;SG	ADV
dramatisk	dramatično	dramatisk	dramatičan	ADJ;INDF;SG	ADV
nina	nina	nina	nin		N;NOM;FEM;SG
nina	ninu	nina	nin		N;ACC;FEM;SG
nina	nine	nina	niniti		PROPN;NOM;MASC;SG
nederst	dno	nederst	dno	ADV	N;NOM;NEUT;SG
viii	viii	viii	vije	NUM	ADJ
variationer	varijacija	variation	varijacija	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
vejret	diše	vejr	disati	N;DEF;NEUT;SG	V;IND;SG;3;PRS;FIN
oversætter	prevoditelj	oversætte	prevoditelj	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
oversætter	prevodilac	oversætte	prevodilac	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
oversætter	prevođenje	oversætte	prevođenje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
centimeter	inča	centimeter	inč	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
centimeter	centimetra	centimeter	centimetar	N;INDF;MASC+FEM;PL	N;GEN;MASC;SG
centimeter	centimetar	centimeter	centimetar	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
præcise	precizan	præcis	precizati	ADJ;PL	ADJ;NOM;INDF;MASC;SG
præcise	precizno	præcis	precizno	ADJ;PL	ADV
specifikt	specifično	specifikt	specifičan	ADV	ADJ;NOM;NEUT;SG
specifikt	specifične	specifikt	specifičan	ADV	ADJ;NOM;DEF;FEM;PL
specifikt	specifičan	specifikt	specifičan	ADV	ADJ;NOM;INDF;MASC;SG
specifikt	specifična	specifikt	specifičan	ADV	ADJ;NOM;DEF;FEM;SG
poly	poli	poly	poli		N;NOM;MASC;SG
dyre	skupo	dyr	skupo	ADJ;PL	ADV
dyre	skupa	dyr	skupa	ADJ;PL	ADV
dyre	skup	dyr	skup	ADJ;PL	N;NOM;MASC;SG
dyre	skupi	dyr	skup	ADJ;PL	ADJ;NOM;DEF;MASC;SG
insee	insee	inse	inse		
matematiske	matematički	matematisk	matematički	ADJ;PL	ADV
harold	harold	harold	harold		N;NOM;MASC;SG
drøm	dream	drøm	dream	N;INDF;MASC+FEM;SG	ADP
drøm	sanjaj	drøm	sanjaj	N;INDF;MASC+FEM;SG	V;IMP;SG;2;PRS;FIN
foreløbig	preliminarni	foreløbig	preliminaran	ADV	ADJ;NOM;DEF;MASC;SG
nazi	nacist	nazi	nacist		N;NOM;MASC;SG
nazi	nacisti	nazi	nacistiti		N;NOM;MASC;PL
nazi	nacistički	nazi	nacistički		ADJ;NOM;DEF;MASC;SG
wall	zid	wall	zid		N;NOM;MASC;SG
wall	zida	wall	zid		N;GEN;MASC;SG
lettiske	latvijski	lettisk	latvijski	ADJ;PL	ADJ;NOM;MASC;SG
fremskridt	napredak	fremskridt	napredak	N;INDF;NEUT;PL	N;NOM;MASC;SG
trade	trgovina	trade	trgovina		N;NOM;FEM;SG
bestyrelsesmedlem	direktore	bestyrelsesmedlem	direktor	N;INDF;NEUT;SG	N;ACC;MASC;PL
tætte	gust	tæt	gust	ADJ;PL	ADJ;NOM;INDF;MASC;SG
tætte	gusta	tæt	gust	ADJ;PL	ADJ;NOM;DEF;FEM;SG
parallelt	paralelni	parallelt	paralelan	ADV	ADJ;NOM;DEF;MASC;SG
parallelt	paralelne	parallelt	paralelan	ADV	ADJ;NOM;DEF;FEM;PL
colombia	columbia	colombia	columbia		N;NOM;MASC;SG
colombia	kolumbiju	colombia	kolumbija		N;ACC;FEM;SG
colombia	kolumbija	colombia	kolumbija		N;NOM;FEM;SG
colombia	kolumbiji	colombia	kolumbija		N;DAT;FEM;SG
donald	donald	donald	donald		N;NOM;MASC;SG
donald	donalda	donald	donalda		N;ANIM;ACC;MASC;SG
beskytter	zaštitnik	beskytte	zaštitnik	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
springer	springer	springe	springer	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
springer	vitez	springe	vitez	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
springer	skakač	springe	skakač	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
springer	skokove	springe	skok	V;IND;PRS;FIN;ACT	N;ACC;MASC;PL
springer	skakanje	springe	skakanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
springer	skakač	springe	skakač	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
reddet	spašeni	redde	spasti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
reddet	spašen	redde	spašiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
reddet	spremljena	redde	spremiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
oplysning	podaci	oplysning	podatak	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
oplysning	informacije	oplysning	informacija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
tiger	tiger	tige	tiger	N;INDF;MASC+FEM;SG	ADP
tiger	tigre	tige	tigar	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
engageret	zaručeni	engagere	zaručiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
engageret	zaručen	engagere	zaručiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP
engageret	počinjen	engagere	počiniti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
engageret	predan	engagere	predan	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP
uddannede	obrazovan	uddanne	obrazovati	V;PL;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG
uddannede	obrazovana	uddanne	obrazovati	V;PL;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
uddannede	obrazovani	uddanne	obrazovan	V;PL;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL
olesen	olesen	oles	olesen	PROPN	ADJ;NOM;MASC;SG;V.PTCP
jagger	jagger	jagge	jagger	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
silver	srebro	silve	srebro		N;NOM;NEUT;SG
silver	srebrni	silve	srebrn		ADJ;NOM;DEF;MASC;SG
silver	silver	silve	silver		ADP
temperaturen	temperature	temperatur	temperatura	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
camp	logor	camp	logor		N;NOM;MASC;SG
camp	kamp	camp	kamp		N;NOM;MASC;SG
camp	camp	camp	camp		PROPN;NOM;MASC;SG
perspektiv	perspektive	perspektiv	perspektiva	N;INDF;NEUT;SG	N;NOM;FEM;PL
måle	mjerenje	måle	mjerenje	V;NFIN;ACT	N;NOM;NEUT;SG
måle	mjera	måle	mjera	V;NFIN;ACT	N;NOM;FEM;SG
måle	mjeri	måle	mjera	V;NFIN;ACT	N;DAT;FEM;SG
måle	mjere	måle	mjera	V;NFIN;ACT	N;NOM;FEM;PL
stige	ljestve	stige	ljestvo	V;NFIN;ACT	N;NOM;NEUT;PL
fremover	budućnosti	fremover	budućnost	ADV	N;INS;FEM;SG
fremover	budućnost	fremover	budućnost	ADV	N;NOM;FEM;SG
optagelser	snimka	optagelse	snimka	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
litauiske	litvanski	litauisk	litvanski	ADJ;PL	ADJ;NOM;MASC;SG
instituttet	temelji	institut	temeljiti	N;DEF;NEUT;SG	V;IND;SG;3;PRS;FIN
edinburgh	edinburghu	edinburgh	edinburgh	PROPN	N;DAT;MASC;SG
georges	georges	george	georges	N;GEN;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
svær	ozbiljne	svær	ozbiljan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;PL
svær	teške	svær	težak	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;PL
svær	tvrdo	svær	tvrdo	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;NEUT;SG
svær	tesko	svær	tesko	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;NEUT;SG
svær	teško	svær	teško	ADJ;INDF;MASC+FEM;SG	ADV
svær	tesko	svær	tesko	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;NEUT;SG
svær	teško	svær	teško	ADJ;INDF;MASC+FEM;SG	ADV
enge	livade	enge	livada	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
bolivia	boliviji	bolivia	bolivija		N;DAT;FEM;SG
vera	vere	vera	vera	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
jordskælv	potresi	jordskælv	potres	N;INDF;NEUT;SG	N;NOM;MASC;PL
variation	varijacije	variation	varijacija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
astrid	astrid	astrid	astrid		N;NOM;FEM;SG
inspirerede	inspiriran	inspirere	inspirirati	V;PL;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP
inspirerede	inspirirala	inspirere	inspirirati	V;PL;PST;V.PTCP	V;FEM;SG;PST;V.PTCP;ACT
caspar	caspar	caspar	caspar		N;NOM;MASC;SG
baltiske	baltiku	baltisk	baltika	ADJ;PL	N;DAT;MASC;SG
motorvejen	autoceste	motorvej	autocesta	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
hemmelighed	tajno	hemmelighed	tajno	N;INDF;MASC+FEM;SG	ADV
hemmelighed	tajni	hemmelighed	tajan	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
deep	duboka	deep	dubok		ADJ;NOM;DEF;FEM;SG
deep	duboko	deep	duboko		ADV
protest	prosvjedi	protest	prosvjed	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
protest	prosvjede	protest	prosvjed	N;INDF;MASC+FEM;SG	N;ACC;MASC;PL
taiwan	tajvanu	taiwan	tajvana		N;DAT;MASC;SG
banker	banks	bank	banks	N;INDF;MASC+FEM;PL	ADP
stemning	raspoloženja	stemning	raspoloženje	N;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
simpel	jednostavna	simpel	jednostavan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
simpel	jednostavno	simpel	jednostavno	ADJ;INDF;MASC+FEM;SG	ADV
full	pun	full	pun		ADJ;NOM;INDF;MASC;SG
full	full	full	full		N;NOM;MASC;SG
full	puna	full	pun		ADJ;NOM;DEF;FEM;SG
full	puni	full	pun		ADJ;NOM;DEF;MASC;SG
sænket	smanjena	sænke	smanjiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
sænket	spuštena	sænke	spušten	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG
sænket	spuštene	sænke	spušten	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;PL
sænket	potopljen	sænke	potopiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
flertydig	dvosmisleno	flertydig	dvosmisleno	ADJ;INDF;MASC+FEM;SG	ADV
flertydig	razdvojba	flertydig	razdvojba	ADJ;INDF;MASC+FEM;SG	N;NOM;FEM;SG
opsat	keen	opsætte	keen	V;INDF;SG;PST;V.PTCP	ADP
forside	prednja	forside	prednji	V;IMP	ADJ;NOM;DEF;FEM;SG
costa	costa	costa	costa		N;NOM;MASC;SG
costa	kosta	costa	kosta		V;IND;SG;3;PRS;FIN
udlejet	iznajmljen	udleje	iznajmiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP
ruter	ruta	ruter	ruta	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
destroyere	razarača	destroyere	razarač	N;INDF;MASC+FEM;PL	N;ACC;MASC;SG
missiler	projektili	missil	projektiti	N;INDF;NEUT;PL	V;MASC;PL;PST;V.PTCP;ACT
ungarsk	mađarski	ungarsk	mađarski	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
lovende	obećava	lovende	obećavati	ADJ	V;IND;SG;3;PRS;FIN
lovende	obećavajući	lovende	obećavati	ADJ	ADV;RL
haag	haagu	haag	haag		N;DAT;MASC;SG
haag	haag	haag	haag		PROPN;NOM;MASC;SG
columbus	columbus	columbus	columbus		N;NOM;MASC;SG
columbus	kolumbo	columbus	kolumbo		N;NOM;MASC;SG
slovenien	slovenija	slovenie	slovenija	N;DEF;MASC+FEM;SG	ADJ;NOM;DEF;CMPR;FEM;SG
deling	dijeljenja	deling	dijeljenje	N;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
deling	podijeli	deling	podijetiti	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
konstrueret	dizajnirana	konstruere	dizajnirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
konstrueret	dizajnirani	konstruere	dizajnirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
konstrueret	osmišljen	konstruere	osmišiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP
konstrueret	dizajniran	konstruere	dizajnirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP
warren	warrena	warren	warren		N;ACC;MASC;SG
warren	warren	warren	warren		PROPN;NOM;MASC;SG
mer	mer	mer	mer	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
monte	monte	monte	monta		PROPN;NOM;MASC;SG
maurice	maurice	maurice	maurica		PROPN;NOM;MASC;SG
sammenslutning	asocijacije	sammenslutning	asocijacija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
fernando	fernando	fernando	fernando		PROPN;NOM;MASC;SG
creek	creek	creek	creek		PROPN;NOM;MASC;SG
beskyttede	zaštićeno	beskytte	zaštititi	V;PL;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
beskyttede	zaštićena	beskytte	zaštićen	V;PL;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
beskyttede	zaštićen	beskytte	zaštititi	V;PL;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
beskyttede	zaštićeni	beskytte	zaštititi	V;PL;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
bass	bas	bass	bas		PROPN;NOM;MASC;SG
bass	bass	bass	bass		N;NOM;MASC;SG
novgorod	novgorod	novgorod	novgorod		N;NOM;MASC;SG
offer	žrtvovati	offer	žrtvovati	N;INDF;NEUT;SG	V;NFIN
brasiliansk	brazilski	brasiliansk	brazilski	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
kristendom	kršćanstva	kristendom	kršćanstvo	N;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
betalt	plaćeno	betale	platiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
betalt	plaćeni	betale	platiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
betalt	plaćena	betale	platiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
malaysia	maleziji	malaysia	malezija		N;DAT;FEM;SG
svømning	plivati	svømning	plivati	N;INDF;MASC+FEM;SG	V;NFIN
lind	lind	lind	lind		N;NOM;FEM;SG
menneskelig	ljudski	menneskelig	ljudski	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
uheld	nesreće	uheld	nesreća	N;INDF;NEUT;SG	N;NOM;FEM;PL
uheld	nezgode	uheld	nezgoda	N;INDF;NEUT;SG	N;NOM;FEM;PL
udkast	skice	udkast	skica	N;INDF;NEUT;SG	N;NOM;FEM;PL
udkast	skice	udkast	skica	N;INDF;NEUT;SG	N;NOM;FEM;PL
påvirker	utjecaja	påvirke	utjecaj	V;IND;PRS;FIN;ACT	N;ACC;MASC;SG
ammunition	streljivo	ammunition	streljivo	N;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
ammunition	streljivo	ammunition	streljivo	N;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
fornyet	obnovljena	forny	obnoviti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
fornyet	obnovljen	forny	obnoviti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
lone	lone	lone	lone		N;NOM;MASC;SG
forår	proljeća	forår	proljeće	N;INDF;NEUT;SG	N;NOM;NEUT;PL
korrekte	ispravi	korrekt	isprava	ADJ;PL	V;IND;SG;3;PRS;FIN
lotte	lotte	lotte	lotta		N;NOM;FEM;SG
klimaet	klime	klima	klima	N;DEF;NEUT;SG	N;NOM;FEM;PL
krabbe	rakova	krabbe	rak	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
perry	peri	perry	prati		PROPN;NOM;MASC;SG
perry	perry	perry	perry		PROPN;NOM;MASC;SG
