din	від	din	від	ADP;ACC	ADP;GEN
atacurile	атакує	atac	атакувати	N;DEF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
atacurile	напади	atac	напади	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
atacurile	атаки	atac	атаки	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
gers	жер	gers	жер	PROPN	
sustinuta	приймається	sustinut	прийматися	ADJ;DEF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
sustinuta	постійний	sustinut	постійний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
alternativ	альтернатива	alternativ	альтернатива	ADV	N;INAN;NOM;FEM;SG
alternativ	варіант	alternativ	варіант	ADV	N;INAN;NOM;MASC;SG
alternativ	альтернативне	alternativ	альтернативний	ADV	ADJ;NOM;NEUT;SG
alternativ	альтернативні	alternativ	альтернативний	ADV	ADJ;NOM;PL
alternativ	альтернативна	alternativ	альтернативний	ADV	ADJ;NOM;FEM;SG
alternativ	альтернативний	alternativ	альтернативний	ADV	ADJ;NOM;MASC;SG
alternativ	альтернативне	alternativ	альтернативний	ADV	ADJ;NOM;NEUT;SG
alternativ	альтернативний	alternativ	альтернативний	ADV	ADJ;NOM;MASC;SG
warner	warner	warner	warner	PROPN	
industriala	промислові	industrial	промисловий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
industriala	промислова	industrial	промисловий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
industriala	промисловий	industrial	промисловий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
industriala	промислові	industrial	промисловий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
industriala	промислова	industrial	промисловий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
industriala	промисловий	industrial	промисловий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
lawrence	лоуренс	lawrenc	лоуренс	PROPN	PROPN;ANIM;NOM;MASC;SG
eva	єва	eva	єва	PROPN	PROPN;ANIM;NOM;FEM;SG
eva	єва	eva	єва	PROPN	PROPN;ANIM;NOM;FEM;SG
eva	єву	eva	бва	PROPN	PROPN;ANIM;VOC;FEM;SG
eva	переддень	eva	переддення	PROPN	N;INAN;NOM;NEUT;SG
eva	ів	eva	ів.	PROPN	
eva	єви	eva	ява	PROPN	PROPN;ANIM;NOM;FEM;SG
scriitoare	writer	scriitor	writer	ADJ;INDF;FEM	
scriitoare	письменник	scriitor	письменник	ADJ;INDF;FEM	N;ANIM;NOM;MASC;SG
disponibil	доступні	disponibil	доступний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
disponibil	наявні	disponibil	наявний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
timpuri	таймс	timp	таймс	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
timpuri	час	timp	час	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
timpuri	times	timp	times	N;INDF;FEM;PL	
strain	прибульці	strain	прибулець	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
strain	іноземець	strain	іноземець	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
strain	незнайомця	strain	незнайомець	ADJ;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
strain	іноземних	strain	іноземний	ADJ;INDF;MASC;SG	ADJ;ACC;PL
strain	іноземні	strain	іноземний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
strain	іноземець	strain	іноземець	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
strain	незнайомця	strain	незнайомець	ADJ;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
strain	іноземних	strain	іноземний	ADJ;INDF;MASC;SG	ADJ;ACC;PL
strain	іноземні	strain	іноземний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
kevin	кевін	kevin	кевін	PROPN	PROPN;ANIM;NOM;MASC;SG
moon	мун	moon	мун	N;INDF;MASC;SG	
moon	місячні	moon	місячний	N;INDF;MASC;SG	ADJ;NOM;PL
stapanirea	шин	stapanire	шина	N;DEF;FEM;SG	N;INAN;GEN;FEM;PL
aeriana	повітряна	aerian	повітряний	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
prezentarea	презентацію	prezentare	презентація	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
prezentarea	презентації	prezentare	презентація	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
prezentarea	презентація	prezentare	презентація	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
reforma	реформації	reformă	реформація	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
reforma	реформи	reformă	реформа	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
reforma	реформа	reformă	реформа	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
reforma	реформи	reformă	реформа	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
reforma	реформа	reformă	реформа	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
victorii	посіла	victorie	посіти	N;INDF;FEM;PL	V;PFV;FEM;IND;SG;PST;FIN
victorii	виграє	victorie	виграти	N;INDF;FEM;PL	V;PFV;IND;SG;3;FUT;FIN
sarcina	вагітність	sarcină	вагітність	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
sarcina	вагітність	sarcină	вагітність	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
sarcina	навантаження	sarcină	навантаження	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
sarcina	завантажити	sarcină	завантажити	N;DEF;FEM;SG	V;PFV;NFIN
sarcina	завантаження	sarcină	завантаження	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
sarcina	задачу	sarcină	задача	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
sarcina	завдання	sarcină	завдання	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
sarcina	задачі	sarcină	задача	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
three	три	three	три	N;INDF;MASC;SG	NUM;NOM
three	втрьох	three	втріх	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
inventat	вигадав	inventa	вигадати	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
inventat	винайшов	inventa	винайти	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
raspunsul	відповідь	raspuns	відповідь	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
avionul	літак	avion	літак	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
avionul	площина	avion	площина	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
tokyo	токіо	tokyo	токіо	PROPN	PROPN;INAN;NOM;NEUT;SG
tokyo	tokyo	tokyo	tokyo	PROPN	
contemporane	сучасна	contemporan	сучасний	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
contemporane	contemporary	contemporan	contemporary	ADJ;INDF;FEM;PL	
contemporane	сучасне	contemporan	сучасне	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
marimea	розмір	marime	розмір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
agentia	агенція	agentie	агенція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
agentia	агентство	agentie	агентство	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
agentia	агенція	agentie	агенція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
agentia	агентство	agentie	агентство	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
stuart	стюарт	stuart	стюарт	PROPN	PROPN;ANIM;NOM;MASC;SG
over	закінчилося	over	закінчитися	N;INDF;MASC;SG	V;PFV;NEUT;IND;SG;PST;FIN
over	над	over	над	N;INDF;MASC;SG	ADP;ACC
over	закінчено	over	закінчити	N;INDF;MASC;SG	V;PFV;IND;0;FIN
over	закінчилась	over	закінчитися	N;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
onoarea	честь	onoare	честь	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
onoarea	пошани	onoare	пошана	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
onoarea	честь	onoare	честь	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
onoarea	шанувати	onoare	шанувати	N;DEF;FEM;SG	V;IPFV;NFIN
onoarea	вшанування	onoare	вшанування	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
aparat	захищали	aparat	захищати	N;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
aparat	захищав	aparat	захищати	N;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN
apartinut	належали	apartine	належати	V;MASC;SG;V.PTCP	V;IPFV;IND;PL;PST;FIN
tiraspol	тирасполь	tiraspol	тирасполь	PROPN	PROPN;INAN;NOM;MASC;SG
ars	спалили	arde	спалити	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
ars	стомлені	arde	стомлений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
nasa	наса	nasă	нас	N;DEF;FEM;SG	PROPN;INAN;NOM;FEM;SG
nasa	nasa	nasă	nasa	N;DEF;FEM;SG	
absolvirea	випускний	absolvire	випускний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
adormirea	успенська	adormire	успенський	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
ascuns	приховані	ascuns	прихований	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
ascuns	приховано	ascuns	прихувати	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
ascuns	сховані	ascuns	схований	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
baterie	батареї	baterie	батарея	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
baterie	акумулятор	baterie	акумулятор	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
baterie	акумулятори	baterie	акумулятор	N;INDF;FEM;SG	N;INAN;NOM;MASC;PL
baterie	батарея	baterie	батарея	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
provinciile	провінції	provincie	провінція	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
dave	дейв	davă	дейти	PROPN	PROPN;ANIM;NOM;MASC;SG
crime	вбивства	crimă	вбивство	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
capela	каплиця	capela	каплиця	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
capela	каплиця	capela	каплиця	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
test	перевірити	test	перевірити	N;INDF;MASC;SG	V;PFV;NFIN
test	test	test	test	N;INDF;MASC;SG	
socialista	соціалістична	socialist	соціалістичний	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
simultan	одночасних	simultan	одночасний	ADV	ADJ;GEN;PL
mentine	підтримання	mentin	підтримання	V;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;SG
mentine	підтримання	mentin	підтримання	V;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;SG
hong	гонг	hong	гонг	N;INDF;MASC;SG	
brigada	бригада	brigadă	бригада	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
brigada	бригади	brigadă	бригада	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
brigada	бригада	brigadă	бригада	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
brigada	бригади	brigadă	бригада	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
profund	глибока	profund	глибока	ADV	ADJ;NOM;FEM;SG
profund	deep	profund	deep	ADV	
profund	глибокий	profund	глибокий	ADV	ADJ;NOM;MASC;SG
spatiale	просторовий	spatial	просторовий	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
raymond	раймонд	raymond	раймонд	PROPN	PROPN;ANIM;NOM;MASC;SG
grant	грант	grant	грант	N;INDF;MASC;SG	
grant	надати	grant	надати	N;INDF;MASC;SG	V;PFV;NFIN
portret	книжкова	portret	книжковий	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
antologie	антологія	antologie	антологія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
england	англія	england	англія	PROPN	PROPN;INAN;NOM;FEM;SG
instalat	встановлені	instala	встановлений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
instalat	встановлено	instala	встановити	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
reprezentantii	представники	reprezentant	представник	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
reprezentantii	представників	reprezentant	представник	N;DEF;MASC;PL	N;ANIM;ACC;MASC;PL
calatorii	подорож	calator	подорож	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
calatorii	подорожувати	calator	подорожувати	N;INDF;FEM;PL	V;IPFV;NFIN
negative	негативний	negativ	негативний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
negative	негативне	negativ	негативний	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
negative	негативна	negativ	негативний	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
negative	негатив	negativ	негатив	ADJ;INDF;FEM;PL	N;INAN;NOM;MASC;SG
miron	мирон	miron	мирон	PROPN	PROPN;ANIM;NOM;MASC;SG
etnice	національну	etnic	національний	ADJ;INDF;FEM;PL	ADJ;ACC;FEM;SG
etnice	етно	etnic	етно	ADJ;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
etnice	етнічна	etnic	етнічний	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
hills	пагорби	hills	пагорб	PROPN	N;INAN;NOM;MASC;PL
billy	біллі	billy	білля	PROPN	PROPN;ANIM;NOM;MASC;SG
opozitie	протистояння	opozitie	протистояння	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
opozitie	протистояння	opozitie	протистояння	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
nordic	скандинавських	nordic	скандинавський	ADJ;INDF;MASC;SG	ADJ;GEN;PL
url	url	url	url	N;INDF;MASC;SG	
frontiera	рамки	frontieră	рамка	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
frontiera	обрамлення	frontieră	обрамлення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
frontiera	межа	frontieră	межа	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
frontiera	кордон	frontieră	кордон	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
frontiera	рамка	frontieră	рамка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
frontiera	границя	frontieră	границя	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
frontiera	рамки	frontieră	рамка	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
frontiera	обрамлення	frontieră	обрамлення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
frontiera	межа	frontieră	межа	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
frontiera	кордон	frontieră	кордон	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
frontiera	рамка	frontieră	рамка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
frontiera	границя	frontieră	границя	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
interpretate	розібрати	interpreta	розібрати	ADJ;INDF;FEM;PL	V;PFV;NFIN
mecanic	механік	mecanic	механік	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
cercetatori	вчені	cercetator	вченя	N;INDF;MASC;PL	ADJ;PFV;NOM;PL;V.PTCP;PASS
cercetatori	вчених	cercetator	вчений	N;INDF;MASC;PL	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
cercetatori	вчені	cercetator	вченя	N;INDF;MASC;PL	ADJ;PFV;NOM;PL;V.PTCP;PASS
cercetatori	вчені	cercetator	вченя	N;INDF;MASC;PL	ADJ;PFV;NOM;PL;V.PTCP;PASS
conceput	запропонувала	conceput	запропонувати	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
conceput	розробив	conceput	розробити	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
conceput	розроблено	conceput	розробити	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
imprumut	кредитні	imprumut	кредитний	N;INDF;MASC;SG	ADJ;NOM;PL
imprumut	позичити	imprumut	позичити	N;INDF;MASC;SG	V;PFV;NFIN
israelului	ізраїлі	israel	ізраїль	N;DEF;MASC;SG	PROPN;INAN;DAT;MASC;SG
israelului	ізраїлю	israel	ізраїля	N;DEF;MASC;SG	PROPN;INAN;GEN;MASC;SG
israelului	ізраїль	israel	ізраїль	N;DEF;MASC;SG	PROPN;INAN;NOM;MASC;SG
electorale	колегія	electoral	колегія	ADJ;INDF;FEM;PL	N;INAN;NOM;FEM;SG
electorale	виборчий	electoral	виборчий	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
identificat	визначено	identifica	визначити	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
dubla	дабл	dublu	дабл	ADJ;DEF;FEM;SG	
dubla	двічі	dublu	двічі	ADJ;DEF;FEM;SG	ADV
dubla	дубль	dublu	дубль	ADJ;DEF;FEM;SG	N;INAN;NOM;MASC;SG
dubla	подвійна	dublu	подвійний	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
dubla	подвійний	dublu	подвійний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
dubla	подвійне	dublu	подвійний	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
dubla	дабл	dublu	дабл	ADJ;DEF;FEM;SG	
dubla	двічі	dublu	двічі	ADJ;DEF;FEM;SG	ADV
dubla	дубль	dublu	дубль	ADJ;DEF;FEM;SG	N;INAN;NOM;MASC;SG
dubla	подвійна	dublu	подвійний	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
dubla	подвійний	dublu	подвійний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
dubla	подвійне	dublu	подвійний	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
flora	флора	flor	флора	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
utilizatorul	користувача	utilizator	користувач	N;DEF;MASC;SG	N;ANIM;ACC;MASC;SG
utilizatorul	користувач	utilizator	користувач	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
reducerea	заднє	reducere	задній	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
reducerea	сприятиме	reducere	сприяти	N;DEF;FEM;SG	V;IPFV;IND;SG;3;FUT;FIN
reducerea	зменшення	reducere	зменшення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
june	червня	june	червень		N;INAN;GEN;MASC;SG
june	червні	june	червень		ADV
june	червень	june	червень		N;INAN;NOM;MASC;SG
atrage	знайдуться	atrage	знайтися	V;IND;SG;3;PRS;FIN	V;PFV;IND;PL;3;FUT;FIN
atrage	співом	atrage	спів	V;IND;SG;3;PRS;FIN	N;INAN;INS;MASC;SG
recunoaste	впізнав	recunoaste	впізнати	V;IND;SG;3;PRS;FIN	V;PFV;MASC;IND;SG;PST;FIN
recunoaste	впізнала	recunoaste	впізнати	V;IND;SG;3;PRS;FIN	V;PFV;FEM;IND;SG;PST;FIN
recunoaste	впізнали	recunoaste	впізнати	V;IND;SG;3;PRS;FIN	V;PFV;IND;PL;PST;FIN
comertul	торгівлі	comert	торгівля	N;DEF;MASC;SG	N;INAN;ACC;FEM;PL
comertul	торгівля	comert	торгівля	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
comertul	комерційні	comert	комерційний	N;DEF;MASC;SG	ADJ;NOM;PL
comertul	комерційна	comert	комерційний	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
comertul	комерційну	comert	комерційний	N;DEF;MASC;SG	ADJ;ACC;FEM;SG
miguel	мігель	miguel	мігель	PROPN	PROPN;ANIM;NOM;MASC;SG
arma	зброя	armă	зброя	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
arma	рушниця	armă	рушниця	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
arma	гармата	armă	гармат	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
arma	пістолет	armă	пістолет	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
arma	зброя	armă	зброя	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
arma	рушниця	armă	рушниця	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
arma	гармата	armă	гармат	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
arma	пістолет	armă	пістолет	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
tata	тато	tată	тато	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
tata	батька	tată	батько	N;DEF;MASC;SG	N;ANIM;ACC;MASC;SG
tata	батько	tată	батько	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
tata	батьку	tată	батько	N;DEF;MASC;SG	N;ANIM;VOC;MASC;SG
tata	отець	tată	отець	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
tata	тато	tată	тато	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
tata	батька	tată	батько	N;DEF;MASC;SG	N;ANIM;ACC;MASC;SG
tata	батько	tată	батько	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
tata	батьку	tată	батько	N;DEF;MASC;SG	N;ANIM;VOC;MASC;SG
tata	отець	tată	отець	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
rom	rom	rom	rom	N;INDF;MASC;SG	
echivalent	еквівалент	echivalent	еквівалент	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
temporar	тимчасове	temporar	тимчасовий	ADV	ADJ;NOM;NEUT;SG
temporar	тимчасові	temporar	тимчасовий	ADV	ADJ;NOM;PL
temporar	тимчасова	temporar	тимчасовий	ADV	ADJ;NOM;FEM;SG
temporar	тимчасовий	temporar	тимчасовий	ADV	ADJ;NOM;MASC;SG
tabara	табір	tabară	табір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
tabara	табір	tabară	табір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
tabara	табір	tabară	табір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
lichid	рідкий	lichid	рідкий	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
lichid	рідини	lichid	рідина	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
oricine	нікому	oricine	ніхто	PRO;SG;3	PRO;ANIM;DAT
oricine	нікого	oricine	ніхто	PRO;SG;3	PRO;ANIM;ACC
oricine	хтось	oricine	хтось	PRO;SG;3	PRO;ANIM;NOM
fan	фан	fan	фан	N;INDF;MASC;SG	
fan	шанувальників	fan	шанувальник	N;INDF;MASC;SG	N;ANIM;ACC;MASC;PL
fan	хей	fan	хей	N;INDF;MASC;SG	
criterii	критерій	criteriu	критерій	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
pennsylvania	pennsylvania	pennsylvania	pennsylvania	N;DEF;FEM;SG	
marcate	помічено	marca	помічити	ADJ;INDF;FEM;PL	V;PFV;IND;0;FIN
dispozitie	настрій	dispozitie	настрій	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
incasari	сплата	incasar	сплата	N;INDF;MASC;PL	N;INAN;NOM;FEM;SG
incasari	виплата	incasar	виплатий	N;INDF;MASC;PL	N;INAN;NOM;FEM;SG
incasari	надсилати	incasar	надсилати	N;INDF;MASC;PL	V;IPFV;NFIN
destinat	розміщені	destinat	розміщений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
destinat	призначено	destinat	призначити	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
destinat	вибрала	destinat	вибрати	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
destinat	обрана	destinat	обран	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
destinat	судилося	destinat	судитися	ADJ;INDF;MASC;SG	V;IPFV;NEUT;IND;SG;PST;FIN
plecarea	відправлення	plecare	відправлення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
plecarea	виліт	plecare	виліт	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
plecarea	залишаючи	plecare	залишати	N;DEF;FEM;SG	V;IPFV;PRS;V.CVB
plecarea	відправляється	plecare	відправлятися	N;DEF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
plecarea	йдемо	plecare	йти	N;DEF;FEM;SG	V;IPFV;IND;PL;1;PRS;FIN
intelegere	розуміючи	intelegere	розуміти	N;INDF;FEM;SG	V;IPFV;PRS;V.CVB
intelegere	взаєморозуміння	intelegere	взаєморозуміння	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
intelegere	розуміння	intelegere	розуміння	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
intelegere	розуміючи	intelegere	розуміти	N;INDF;FEM;SG	V;IPFV;PRS;V.CVB
