категория	catégories	категория	catégorie	N;INAN;NOM;FEM;SG	N;FEM;PL
чеченской	tchétchènes	чеченский	tchétchène	ADJ;INS;FEM;SG	N;MASC;PL
гей	homosexuel	гей	homosexuel	N;ANIM;NOM;MASC;SG	ADJ;MASC;SG
очереди	queue	очередь	queue	N;INAN;NOM;FEM;PL	N;FEM;SG
очереди	file	очередь	file	N;INAN;NOM;FEM;PL	N;FEM;SG
падает	chute	падать	chute	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;SG
падает	chutes	падать	chute	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
падает	falls	падать	falls	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN
слухи	rumeur	слух	rumeur	N;INAN;NOM;MASC;PL	N;FEM;SG
слухи	compère	слух	compérer	N;INAN;NOM;MASC;PL	N;MASC;SG
слухи	rumeur	слух	rumeur	N;INAN;NOM;MASC;PL	N;FEM;SG
слухи	rumeur	слух	rumeur	N;INAN;NOM;MASC;PL	N;FEM;SG
почтовой	postaux	почтовый	postal	ADJ;INS;FEM;SG	ADJ;MASC;PL
почтовой	postal	почтовый	postal	ADJ;INS;FEM;SG	N;MASC;SG
покрытие	enduit	покрытие	enduire	N;INAN;NOM;NEUT;SG	V;MASC;SG;PST;V.PTCP
югославия	yougoslave	югославие	yougoslave	N;INAN;NOM;NEUT;PL	ADJ;MASC;SG
югославия	yougoslavie	югославие	yougoslavie	N;INAN;NOM;NEUT;PL	N;FEM;SG
словении	slovénie	словение	slovénie	N;INAN;NOM;NEUT;SG	ADJ;FEM;SG
словении	slovène	словение	slovène	N;INAN;NOM;NEUT;SG	ADJ;MASC;SG
словении	slovènes	словение	slovène	N;INAN;NOM;NEUT;SG	ADJ;MASC;PL
словении	slovène	словение	slovène	N;INAN;NOM;NEUT;SG	ADJ;MASC;SG
словении	slovènes	словение	slovène	N;INAN;NOM;NEUT;SG	ADJ;MASC;PL
эпоха	era	эпоха	era	N;INAN;NOM;FEM;SG	PROPN
огайо	ohio	огато	ohio	N;INAN;NOM;MASC;SG	PROPN
драфт	brouillons	драфт	brouillon	N;INAN;NOM;MASC;SG	N;MASC;PL
драфт	draft	драфт	draft	N;INAN;NOM;MASC;SG	PROPN
драфт	brouillon	драфт	brouillon	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
достоинства	dignité	достоинство	dignité	N;INAN;NOM;NEUT;PL	N;FEM;SG
дона	dona	дон	dona	N;INAN;NOM;MASC;SG	PROPN
сектор	sectoriel	сектор	sectoriel	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
церковных	ecclésiastique	церковный	ecclésiastique	ADJ;GEN;PL	ADJ;MASC;SG
равен	égaux	равный	égal	ADJ;MASC;SG	ADJ;MASC;PL
равен	égales	равный	égal	ADJ;MASC;SG	ADJ;FEM;PL
мехико	méxico	мехико	méxico	N;INAN;NOM;MASC;SG	PROPN
легче	briquet	легкий	briquet	ADJ;CMPR	N;MASC;SG
легче	easy	легкий	easy	ADJ;CMPR	N;MASC;SG
легче	facilité	легкий	faciliter	ADJ;CMPR	V;FEM;SG;PST;V.PTCP
оки	oki	ока	oki	N;INAN;NOM;FEM;PL	PROPN
оки	okey	ока	okey	N;INAN;NOM;FEM;PL	N;MASC;SG
немногих	peu	немногие	peu	ADJ;GEN;PL	ADV
разряд	célibataire	разряд	célibataire	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
разряд	simple	разряд	simple	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
разряд	simples	разряд	simple	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
разряд	célibataires	разряд	célibataire	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
прага	prague	праг	prague	N;INAN;NOM;FEM;SG	PROPN
подтверждение	confirmez	подтверждение	confirmer	N;INAN;NOM;NEUT;SG	V;IMP;PL;2;PRS;FIN
подтверждение	confirmer	подтверждение	confirmer	N;INAN;NOM;NEUT;SG	V;NFIN
раненых	blessé	раненый	blesser	N;ANIM;GEN;MASC;PL	V;MASC;SG;PST;V.PTCP
раненых	blessée	раненый	blessé	N;ANIM;GEN;MASC;PL	V;FEM;SG;PST;V.PTCP
раненых	blessées	раненый	blesser	N;ANIM;GEN;MASC;PL	V;FEM;PL;PST;V.PTCP
раненых	blessés	раненый	blesser	N;ANIM;GEN;MASC;PL	V;MASC;PL;PST;V.PTCP
минимальным	minimes	минимальный	minime	ADJ;INS;NEUT;SG	ADJ;MASC;PL
праге	prague	прага	prague	N;INAN;NOM;MASC;SG	PROPN
сантьяго	santiago	сантий	santiago	N;INAN;NOM;MASC;SG	PROPN
тейлор	taylor	тейлор	taylor	N;ANIM;NOM;MASC;SG	PROPN
конфедерации	confédération	конфедерация	confédération	N;INAN;NOM;FEM;PL	N;FEM;SG
вступила	rejoints	вступить	rejoindre	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
традиционные	traditionnel	традиционный	traditionnel	ADJ;NOM;PL	ADJ;MASC;SG
традиционные	traditionnelle	традиционный	traditionnel	ADJ;NOM;PL	ADJ;FEM;SG
питание	alimentaire	питание	alimentaire	N;INAN;NOM;NEUT;SG	ADJ;MASC;SG
лидия	lidia	лидия	lidia	N;ANIM;NOM;FEM;SG	PROPN
лидия	lydia	лидия	lydia	N;ANIM;NOM;FEM;SG	PROPN
кларк	clarke	кларк	clarke	N;ANIM;NOM;MASC;SG	PROPN
кларк	clark	кларк	clark	N;ANIM;NOM;MASC;SG	PROPN
саша	sacha	саш	sacha	N;ANIM;NOM;MASC;SG	PROPN
саша	sascha	саш	sascha	N;ANIM;NOM;MASC;SG	PROPN
саша	sacha	саш	sacha	N;ANIM;NOM;MASC;SG	PROPN
саша	sasha	саш	sasha	N;ANIM;NOM;MASC;SG	PROPN
трудности	difficulté	трудность	difficulté	N;INAN;NOM;FEM;PL	N;FEM;SG
обнаружения	détection	обнаружение	détection	N;INAN;NOM;NEUT;PL	N;FEM;SG
действовали	agi	действовать	agir	V;IPFV;IND;PL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
альфа	alpha	альф	alpha	N;INAN;NOM;MASC;SG	PROPN
альфа	alfa	альф	alfa	N;INAN;NOM;MASC;SG	PROPN
ночной	nocturnes	ночной	nocturne	ADJ;NOM;MASC;SG	ADJ;FEM;PL
холм	hill	холм	hill	N;INAN;NOM;MASC;SG	PROPN
включен	activées	включить	activer	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
включен	activés	включить	activer	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
примечание	notez	примечание	noter	N;INAN;NOM;NEUT;SG	V;IMP;PL;2;PRS;FIN
существующие	existantes	существовать	existant	V;IPFV;NOM;PL;PRS;V.PTCP;ACT	ADJ;FEM;PL
существующие	existants	существовать	existant	V;IPFV;NOM;PL;PRS;V.PTCP;ACT	ADJ;MASC;PL
марш	marsh	марш	marsh	N;INAN;NOM;MASC;SG	PROPN
толстого	tolstoï	толстой	tolstoï	ADJ;ACC;MASC;SG	PROPN
скобках	parenthèse	скобка	parenthèse	N;INAN;ESS;FEM;PL	N;FEM;SG
скобках	parenthèse	скобка	parenthèse	N;INAN;ESS;FEM;PL	N;FEM;SG
открыли	ouvert	открыть	ouvrir	V;PFV;IND;PL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
открыли	débloqué	открыть	débloquer	V;PFV;IND;PL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
открыли	ouvert	открыть	ouvrir	V;PFV;IND;PL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
турок	turk	турок	turk	N;ANIM;NOM;MASC;SG	PROPN
турок	turques	турок	turc	N;ANIM;NOM;MASC;SG	ADJ;FEM;PL
турок	turque	турок	turc	N;ANIM;NOM;MASC;SG	ADJ;FEM;SG
турок	turcs	турок	turc	N;ANIM;NOM;MASC;SG	N;MASC;PL
офис	bureaux	офис	bureau	N;INAN;NOM;MASC;SG	N;MASC;PL
житель	résidente	житель	résident	N;ANIM;NOM;MASC;SG	ADJ;FEM;SG
житель	résidant	житель	résider	N;ANIM;NOM;MASC;SG	V;PRS;V.PTCP
житель	résidents	житель	résident	N;ANIM;NOM;MASC;SG	N;MASC;PL
повстанцев	insurgés	повстанец	insurgé	N;ANIM;GEN;MASC;PL	V;MASC;PL;PST;V.PTCP
повстанцев	insurgés	повстанец	insurgé	N;ANIM;GEN;MASC;PL	V;MASC;PL;PST;V.PTCP
повстанцев	rebel	повстанец	rebel	N;ANIM;GEN;MASC;PL	
повстанцев	rebelle	повстанец	rebelle	N;ANIM;GEN;MASC;PL	ADJ;MASC;SG
отмечено	étiquetés	отметить	étiqueté	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
отмечено	identifiées	отметить	identifier	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
отмечено	identifiés	отметить	identifier	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
приговор	peines	приговор	peine	N;INAN;NOM;MASC;SG	N;FEM;PL
менеджер	gestionnaire	менеджер	gestionnaire	N;ANIM;NOM;MASC;SG	ADJ;MASC;SG
тамара	tamara	тамара	tamara	N;ANIM;NOM;FEM;SG	PROPN
описаны	décrit	описать	décrire	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
описаны	décrite	описать	décrire	V;PFV;PL;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
состояли	consistait	состоять	consister	V;IPFV;IND;PL;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
седьмой	seventh	седьмой	seventh	ADJ;NOM;MASC;SG	N;MASC;SG
начальная	élémentaires	начальный	élémentaire	ADJ;NOM;FEM;SG	ADJ;MASC;PL
начальная	initiales	начальный	initial	ADJ;NOM;FEM;SG	ADJ;FEM;PL
антоний	anthony	антоний	anthony	N;ANIM;NOM;MASC;SG	PROPN
антоний	antony	антоний	antony	N;ANIM;NOM;MASC;SG	PROPN
антоний	antoni	антоний	antoni	N;ANIM;NOM;MASC;SG	PROPN
осады	siege	осада	siege	N;INAN;NOM;FEM;PL	N;MASC;SG
осады	siège	осада	siège	N;INAN;NOM;FEM;PL	N;MASC;SG
расширить	agrandissement	расширить	agrandissement	V;PFV;NFIN;ACT	N;MASC;SG
культурный	culturels	культурный	culturel	ADJ;NOM;MASC;SG	ADJ;MASC;PL
джузеппе	giuseppe	джузеппе	giuseppe	N;ANIM;NOM;MASC;SG	PROPN
модификация	modifications	модификация	modification	N;INAN;NOM;FEM;SG	N;FEM;PL
еврейских	juif	еврейский	juif	ADJ;GEN;PL	ADJ;MASC;SG
еврейских	juifs	еврейский	juif	ADJ;GEN;PL	N;MASC;PL
еврейских	juive	еврейский	juif	ADJ;GEN;PL	ADJ;FEM;SG
израильский	israéliens	израильский	israélien	ADJ;NOM;MASC;SG	ADJ;MASC;PL
израильский	israéliennes	израильский	israélien	ADJ;NOM;MASC;SG	ADJ;FEM;PL
окрестности	voisinage	окрестность	voisinage	N;INAN;NOM;FEM;PL	N;MASC;SG
окрестности	quartier	окрестность	quartier	N;INAN;NOM;FEM;PL	N;MASC;SG
окрестности	proximité	окрестность	proximité	N;INAN;NOM;FEM;PL	N;FEM;SG
мама	mum	мама	mum	N;ANIM;NOM;FEM;SG	
мама	mom	мама	mom	N;ANIM;NOM;FEM;SG	
посетителей	visiteur	посетитель	visiteur	N;ANIM;GEN;MASC;PL	N;MASC;SG
афины	athènes	афиный	athène	N;INAN;NOM;MASC;PL	PROPN
полные	complète	полный	complet	ADJ;NOM;PL	ADJ;FEM;SG
полные	pleine	полный	plein	ADJ;NOM;PL	ADJ;FEM;SG
полные	plein	полный	plein	ADJ;NOM;PL	ADJ;MASC;SG
полные	complet	полный	complet	ADJ;NOM;PL	ADJ;MASC;SG
тест	tester	тест	tester	N;INAN;NOM;MASC;SG	V;NFIN
японские	japonais	японский	japonais	ADJ;NOM;PL	ADJ;MASC;SG
японские	japonaise	японский	japonais	ADJ;NOM;PL	ADJ;FEM;SG
спрашивает	demandé	спрашивать	demander	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;PST;V.PTCP
рыба	poissons	рыба	poisson	N;ANIM;NOM;FEM;SG	N;MASC;PL
рыба	poissons	рыба	poisson	N;ANIM;NOM;FEM;SG	N;MASC;PL
рыба	pêcher	рыба	pêcher	N;ANIM;NOM;FEM;SG	V;NFIN
украинские	ukrainien	украинский	ukrainien	ADJ;NOM;PL	ADJ;MASC;SG
украинские	ukrainienne	украинский	ukrainien	ADJ;NOM;PL	ADJ;FEM;SG
вьетнама	vietnamiens	вьетнам	vietnamien	N;INAN;GEN;MASC;SG	ADJ;MASC;PL
вьетнама	vietnamien	вьетнам	vietnamien	N;INAN;GEN;MASC;SG	ADJ;MASC;SG
вьетнама	vietnamienne	вьетнам	vietnamien	N;INAN;GEN;MASC;SG	ADJ;FEM;SG
вьетнама	vietnamiennes	вьетнам	vietnamien	N;INAN;GEN;MASC;SG	ADJ;FEM;PL
оставшихся	restantes	остаться	restant	V;PFV;GEN;PL;PST;V.PTCP;MID	ADJ;FEM;PL
оставшихся	restant	остаться	rester	V;PFV;GEN;PL;PST;V.PTCP;MID	V;PRS;V.PTCP
оставшихся	restants	остаться	restant	V;PFV;GEN;PL;PST;V.PTCP;MID	ADJ;MASC;PL
подписи	signature	подпись	signature	N;INAN;NOM;FEM;PL	N;FEM;SG
мастерская	ateliers	мастерская	atelier	N;INAN;NOM;FEM;SG	N;MASC;PL
выигрывает	victoires	выигрывать	victoire	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
чжан	zhang	чжан	zhang	N;INAN;NOM;MASC;SG	PROPN
еврейский	juives	еврейский	juif	ADJ;NOM;MASC;SG	ADJ;FEM;PL
еврейский	juifs	еврейский	juif	ADJ;NOM;MASC;SG	N;MASC;PL
еврейский	hébreu	еврейский	hébreu	ADJ;NOM;MASC;SG	N;MASC;SG
еврейский	hébreux	еврейский	hébreux	ADJ;NOM;MASC;SG	N;MASC;PL
видели	vu	видеть	voir	V;IPFV;IND;PL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
дар	dar	дар	dar	N;INAN;NOM;MASC;SG	PROPN
дар	cadeaux	дар	cadeau	N;INAN;NOM;MASC;SG	N;MASC;PL
елены	hélène	елены	hélène	N;ANIM;NOM;FEM;PL	N;FEM;SG
елены	helena	елены	helener	N;ANIM;NOM;FEM;PL	PROPN
ист	orientale	ист	oriental	N;INAN;NOM;NEUT;SG	ADJ;FEM;SG
ист	est	ист	être	N;INAN;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
гостей	invités	гость	inviter	N;ANIM;GEN;MASC;PL	V;MASC;PL;PST;V.PTCP
грин	greene	грин	greene		PROPN
сухой	sèches	сухой	sec	ADJ;NOM;MASC;SG	ADJ;FEM;PL
сухой	secs	сухой	sec	ADJ;NOM;MASC;SG	ADJ;MASC;PL
сухой	sécher	сухой	sécher	ADJ;NOM;MASC;SG	V;NFIN
экономическая	economiques	экономический	economique	ADJ;NOM;FEM;SG	ADJ;MASC;PL
ленты	nourrit	лента	nourrir	N;INAN;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
ученые	universitaires	ученый	universitaire	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
ученые	scientifiques	ученый	scientifique	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
бруно	bruno	бруно	bruno	N;ANIM;NOM;MASC;SG	PROPN
автобусы	bus	автобус	bus	N;INAN;NOM;MASC;PL	N;MASC;SG
автобусы	autobus	автобус	autobus	N;INAN;NOM;MASC;PL	N;MASC;SG
водные	aquatique	водный	aquatique	ADJ;NOM;PL	ADJ;MASC;SG
крыло	ailes	крыло	aile	N;INAN;NOM;NEUT;SG	N;FEM;PL
луиза	luisa	луиз	luisa	N;ANIM;NOM;FEM;SG	PROPN
градусов	degré	градус	degré	N;INAN;GEN;MASC;PL	N;MASC;SG
влияет	affectent	влиять	affecter	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
индейцев	indiens	индеец	indien	N;ANIM;GEN;MASC;PL	ADJ;MASC;PL
ждать	attente	ждать	attente	V;IPFV;NFIN;ACT	N;FEM;SG
трансформации	transformation	трансформация	transformation	N;INAN;NOM;FEM;PL	N;FEM;SG
кди	cdi	кди	cdi		N;MASC;SG
орёл	orel	ореть	orel	N;INAN;NOM;MASC;SG	PROPN
орёл	eagle	ореть	eagle	N;INAN;NOM;MASC;SG	PROPN
орёл	têtes	ореть	tête	N;INAN;NOM;MASC;SG	N;FEM;PL
смело	braves	смело	brave	ADV	N;MASC;PL
смело	courageux	смело	courageux	ADV	ADJ;MASC;SG
смело	brave	смело	brave	ADV	ADJ;MASC;SG
смело	courageuse	смело	courageux	ADV	ADJ;FEM;SG
смело	audacieuse	смело	audacieux	ADV	ADJ;FEM;SG
смело	audace	смело	audace	ADV	N;FEM;SG
смело	audacieux	смело	audacieux	ADV	ADJ;MASC;SG
смело	oser	смело	oser	ADV	V;NFIN
франк	franck	франк	franck	N;INAN;NOM;MASC;SG	PROPN
франк	frank	франк	frank	N;INAN;NOM;MASC;SG	PROPN
франк	franck	франк	franck	N;INAN;NOM;MASC;SG	PROPN
франк	franc	франк	franc	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
франк	francs	франк	franc	N;INAN;NOM;MASC;SG	N;MASC;PL
весна	spring	весна	spring	N;INAN;NOM;FEM;SG	PROPN
дана	dana	дать	dana	V;PFV;FEM;SG;PST;V.PTCP;PASS	PROPN
брюс	bruce	брюс	bruce	N;ANIM;NOM;MASC;SG	PROPN
короны	crown	корона	crown	N;INAN;NOM;FEM;PL	PROPN
короны	couronner	корона	couronner	N;INAN;NOM;FEM;PL	V;NFIN
короны	couronne	корона	couronne	N;INAN;NOM;FEM;PL	N;FEM;SG
помещение	locaux	помещение	local	N;INAN;NOM;NEUT;SG	ADJ;MASC;PL
переводчики	traducteur	переводчик	traducteur	N;ANIM;NOM;MASC;PL	N;MASC;SG
химического	chimiques	химический	chimique	ADJ;GEN;MASC;SG	ADJ;MASC;PL
запасы	réserve	запас	réserve	N;INAN;NOM;MASC;PL	N;FEM;SG
ума	uma	ум	uma	N;INAN;GEN;MASC;SG	PROPN
сессии	session	сессия	session	N;INAN;NOM;FEM;PL	N;FEM;SG
сессии	séance	сессия	séance	N;INAN;NOM;FEM;PL	N;FEM;SG
отправить	envoi	отправить	envoi	V;PFV;NFIN;ACT	N;MASC;SG
объявили	annoncé	объявить	annoncer	V;PFV;IND;PL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
объявили	annoncée	объявить	annoncer	V;PFV;IND;PL;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
миллер	miller	миллер	miller	N;ANIM;NOM;MASC;SG	PROPN
цены	prix	цена	prix	N;INAN;NOM;FEM;PL	N;MASC;SG
зима	hivers	зима	hiver	N;INAN;NOM;FEM;SG	N;MASC;PL
цивилизации	civilisations	цивилизация	civilisation	N;INAN;NOM;FEM;SG	N;FEM;PL
цивилизации	civilisations	цивилизация	civilisation	N;INAN;NOM;FEM;SG	N;FEM;PL
цивилизации	civilisations	цивилизация	civilisation	N;INAN;NOM;FEM;SG	N;FEM;PL
нтв	ntv	нтв	ntv	N;INAN;NOM;NEUT;SG	PROPN
сознание	consciences	сознание	conscience	N;INAN;NOM;NEUT;SG	N;FEM;PL
внутрь	interieur	внутрь	interieur	ADV	ADJ;MASC;SG
внутрь	inside	внутрь	inside	ADV	
внутрь	intérieur	внутрь	intérieur	ADV	N;MASC;SG
логика	logique	логика	logique	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
логика	logiques	логика	logique	N;INAN;NOM;FEM;SG	ADJ;MASC;PL
думал	pensais	думать	penser	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;1;IPFV;FIN
думал	pensée	думать	pensée	V;IPFV;MASC;IND;SG;PST;FIN;ACT	N;FEM;SG
добычи	extraction	добыча	extraction	N;INAN;NOM;FEM;PL	N;FEM;SG
добычи	minier	добыча	minier	N;INAN;NOM;FEM;PL	N;MASC;SG
добычи	minière	добыча	minier	N;INAN;NOM;FEM;PL	ADJ;FEM;SG
варшава	varsovie	варшав	varsovie	N;INAN;NOM;FEM;SG	PROPN
сформирована	formés	сформировать	former	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
сформирована	formées	сформировать	former	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
недостаток	désavantages	недостаток	désavantage	N;INAN;NOM;MASC;SG	N;MASC;PL
соли	salé	соль	saler	N;INAN;NOM;FEM;PL	V;MASC;SG;PST;V.PTCP
соли	sel	соль	sel	N;INAN;NOM;FEM;PL	N;MASC;SG
переведены	transférée	перевести	transférer	V;PFV;PL;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
переведены	transféré	перевести	transférer	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
носить	usure	носить	usure	V;IPFV;NFIN;ACT	N;FEM;SG
астероид	astéroïdes	астероид	astéroïde	N;INAN;NOM;MASC;SG	N;MASC;PL
графика	graphiques	график	graphique	N;INAN;NOM;FEM;SG	ADJ;MASC;PL
графика	graphique	график	graphique	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
графика	graphismes	график	graphisme	N;INAN;NOM;FEM;SG	N;MASC;PL
андреа	andrea	андрей	andrea	N;ANIM;NOM;FEM;SG	PROPN
лишения	dénuement	лишение	dénuement	N;INAN;NOM;NEUT;PL	N;MASC;SG
лишения	privation	лишение	privation	N;INAN;NOM;NEUT;PL	N;FEM;SG
отличался	différait	отличаться	différer	V;IPFV;MASC;IND;SG;PST;FIN;MID	V;IND;SG;3;IPFV;FIN
отличался	différaient	отличаться	différer	V;IPFV;MASC;IND;SG;PST;FIN;MID	V;IND;PL;3;IPFV;FIN
смесь	mélanger	смесь	mélanger	N;INAN;NOM;FEM;SG	V;NFIN
иваново	ivanovo	ивановый	ivanovo	ADV	PROPN
явлений	phénomène	явление	phénomène	N;INAN;GEN;NEUT;PL	N;MASC;SG
отмечены	identifié	отметить	identifier	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
отмечены	étiqueté	отметить	étiqueté	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
