organe	elin	organ	elin	N;INDF;FEM;PL	N;NOM;SG
atingerea	koskettaa	atingere	koskettaa	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
atingerea	koskettava	atingere	koskettaa	N;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
pearl	helmi	pearl	helmi	PROPN	N;NOM;SG
pearl	pearl	pearl	pearl	PROPN	
statistice	tilastollinen	statistic	tilastollinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
statistice	tilasto	statistic	tilasto	ADJ;INDF;FEM;PL	N;NOM;SG
libia	libyan	libie	libya	PROPN	N;GEN;SG
libia	libyassa	libie	libya	PROPN	N;IN+ESS;SG
libia	libya	libie	libya	PROPN	N;NOM;SG
ambasadorul	suurlähettiläs	ambasador	suur#lähettiläs	N;DEF;MASC;SG	N;NOM;SG
ambasadorul	lähettiläs	ambasador	lähettiläs	N;DEF;MASC;SG	N;NOM;SG
masurarea	mittaus	masurare	mittaus	N;DEF;FEM;SG	N;NOM;SG
masurarea	mittaaminen	masurare	mittaaminen	N;DEF;FEM;SG	N;NOM;SG
masurarea	mittaus	masurare	mittaus	N;DEF;FEM;SG	N;NOM;SG
masurarea	mittaukset	masurare	mittaus	N;DEF;FEM;SG	N;NOM;PL
masurarea	mittaaminen	masurare	mittaaminen	N;DEF;FEM;SG	N;NOM;SG
aprovizionare	tarjonnan	aprovizionare	tarjonta	N;INDF;FEM;SG	N;GEN;SG
aprovizionare	tarjonta	aprovizionare	tarjonta	N;INDF;FEM;SG	N;NOM;SG
aprovizionare	toimitukset	aprovizionare	toimitus	N;INDF;FEM;SG	N;NOM;PL
litri	litraa	litru	litra	N;INDF;MASC;PL	N;PRT;SG
litri	litraa	litru	litra	N;INDF;MASC;PL	N;PRT;SG
jin	jin	jin	jin	PROPN	PROPN;NOM;SG
cris	cris	cris	cris	PROPN	PROPN;NOM;SG
cris	cris	cris	cris	PROPN	PROPN;NOM;SG
arborele	puu	arbor	puu	N;DEF;MASC;SG	N;NOM;SG
arborele	puuta	arbor	puu	N;DEF;MASC;SG	N;PRT;SG
arborele	puun	arbor	puu	N;DEF;MASC;SG	N;GEN;SG
porecla	lempinimi	poreclă	lempi#nimi	N;DEF;FEM;SG	N;NOM;SG
porecla	lempinimi	poreclă	lempi#nimi	N;DEF;FEM;SG	N;NOM;SG
oferita	tarjosi	oferita	tarjota	N;DEF;FEM;SG	V;IND;SG;3;PST;FIN;ACT
oferita	tarjottu	oferita	tarjota	N;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
oferita	tarjotaan	oferita	tarjota	N;DEF;FEM;SG	V;IND;PRS;FIN;PASS
genetic	geneettisesti	genetic	geneettisesti	ADJ;INDF;MASC;SG	ADV
cole	cole	cola	cole	PROPN	PROPN;NOM;SG
ascunse	piilossa	ascuns	piilo	ADJ;INDF;FEM;PL	N;IN+ESS;SG
ascunse	kätketty	ascuns	kätkeä	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
ascunse	piilotettu	ascuns	piilottaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
berkeley	berkeley	berkeley	berkeley	PROPN	N;NOM;SG
vazand	näkemistä	vazand	näkeminen	ADJ;INDF;MASC;SG	N;PRT;SG
vazand	näkeminen	vazand	näkeminen	ADJ;INDF;MASC;SG	N;NOM;SG
dieta	ruokavalio	dietă	ruoka#valio	N;DEF;FEM;SG	N;NOM;SG
dieta	ruokavaliota	dietă	ruoka#valio	N;DEF;FEM;SG	N;PRT;SG
dieta	ruokavalio	dietă	ruoka#valio	N;DEF;FEM;SG	N;NOM;SG
dieta	ruokavaliota	dietă	ruoka#valio	N;DEF;FEM;SG	N;PRT;SG
torres	torres	torres	torres	PROPN	
stralucitoare	heh	stralucitor	heh	ADJ;INDF;FEM	INTJ
stralucitoare	heh	stralucitor	heh	ADJ;INDF;FEM	INTJ
marcello	marcello	marcello	marcello	PROPN	PROPN;NOM;SG
carnea	liha	carne	liha	N;DEF;FEM;SG	N;NOM;SG
carnea	lihaa	carne	liha	N;DEF;FEM;SG	N;PRT;SG
comunicarea	viestintä	comunicare	viestin	N;DEF;FEM;SG	N;NOM;SG
comunicarea	tiedonanto	comunicare	tiedon#anto	N;DEF;FEM;SG	N;NOM;SG
comunicarea	tiedonannon	comunicare	tieto#anto	N;DEF;FEM;SG	N;GEN;SG
comunicarea	tiedottaminen	comunicare	tiedottaminen	N;DEF;FEM;SG	N;NOM;SG
comunicarea	viestintä	comunicare	viestin	N;DEF;FEM;SG	N;NOM;SG
comunicarea	kommunikoi	comunicare	kommunikoida	N;DEF;FEM;SG	V;IND;SG;2;FIN;ACT
martori	todistaja	martor	todistaja	N;INDF;MASC;PL	N;NOM;SG
martori	silminnäkijä	martor	silminnäkijä	N;INDF;MASC;PL	N;NOM;SG
martori	todistajan	martor	todistaja	N;INDF;MASC;PL	N;GEN;SG
armand	armand	armand	armand	PROPN	N;NOM;SG
continentul	mantereen	continent	manner	N;DEF;MASC;SG	N;GEN;SG
lan	ian	lan	ika	N;INDF;MASC;SG	PROPN;NOM;SG
reorganizarea	uudelleenjärjestely	reorganizare	uudelleenjärjestely	N;DEF;FEM;SG	N;NOM;SG
reorganizarea	uudelleenjärjestely	reorganizare	uudelleenjärjestely	N;DEF;FEM;SG	N;NOM;SG
sci	sci	sci	sci		N;NOM;SG
scriitorii	kirjailijoita	scriitor	kirjailija	N;DEF;MASC;PL	N;PRT;PL
mayer	mayer	mayer	mayer	PROPN	N;NOM;SG
ample	runsaasti	amplu	runsaasti	ADJ;INDF;FEM;PL	ADV
unificarea	yhdistymisen	unificare	yhdistyminen	N;DEF;FEM;SG	N;GEN;SG
unificarea	yhdistyminen	unificare	yhdistyminen	N;DEF;FEM;SG	N;NOM;SG
romantic	romantikko	romantic	romantikko	ADJ;INDF;MASC;SG	N;NOM;SG
divina	jumalainen	divina	jumalainen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
divina	jumalallinen	divina	jumalallinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
divina	jumalainen	divina	jumalainen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
divina	jumalallinen	divina	jumalallinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
plasata	laitettu	plasat	laittaa	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
plasata	sijoitettu	plasat	sijoittaa	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
nicole	nicole	nicol	nicole	N;INDF;MASC;SG	PROPN;NOM;SG
owen	owen	owen	owe	PROPN	PROPN;NOM;SG
owen	owenin	owen	owen	PROPN	N;GEN;SG
triple	kolminkertainen	triplu	kolmin#kertainen		ADJ;NOM;SG
triple	triple	triplu	triple		
calculul	laskelmat	calcul	laskelma	N;DEF;MASC;SG	N;NOM;PL
calculul	laskelma	calcul	laskelma	N;DEF;MASC;SG	N;NOM;SG
calculul	laskenta	calcul	laskentaa	N;DEF;MASC;SG	N;NOM;SG
calculul	laskettaessa	calcul	laskea	N;DEF;MASC;SG	V;IN+ESS;NFIN;PASS
calculul	laskeminen	calcul	laskeminen	N;DEF;MASC;SG	N;NOM;SG
abruzzo	abruzzo	abruzzo	abruzzo	PROPN	PROPN;NOM;SG
africane	afrikkalainen	african	afrikkalainen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
africane	afrikkalaiset	african	afrikka#lainen	ADJ;INDF;FEM;PL	N;NOM;PL
africane	afrikka	african	afrikka	ADJ;INDF;FEM;PL	N;NOM;SG
africane	afrikan	african	afrikka	ADJ;INDF;FEM;PL	N;GEN;SG
gerhard	gerhard	gerhard	gerhard	PROPN	PROPN;NOM;SG
ieri	eilisen	ieri	eilinen	ADV	ADJ;GEN;SG
ieri	eilinen	ieri	eilinen	ADV	ADJ;NOM;SG
pretins	teeskenteli	pretinge	teeskennellä	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
pretins	vaati	pretinge	vaatia	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
pretins	haettu	pretinge	hakea	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
pretins	väittivät	pretinge	väittää	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN;ACT
pretins	väitti	pretinge	väittää	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
pretins	väitetty	pretinge	väittää	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
fericire	onni	fericire	onni	N;INDF;FEM;SG	N;NOM;SG
fericire	onnen	fericire	onni	N;INDF;FEM;SG	N;GEN;SG
fericire	onnea	fericire	onni	N;INDF;FEM;SG	N;PRT;SG
fericire	onnellisuus	fericire	onnellisuus	N;INDF;FEM;SG	N;NOM;SG
virgin	neitsyen	virgin	neitsyä	N;INDF;MASC;SG	V;INS;SG;NFIN;ACT
reims	reims	reims	reims	PROPN	
copiat	kopioi	copia	kopioida	ADJ;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
copiat	kopioitu	copia	kopioida	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
premierul	pääministeri	premier	pää#ministeri	N;DEF;MASC;SG	N;NOM;SG
premierul	premier	premier	premier	N;DEF;MASC;SG	N;NOM;SG
fix	korjaa	fix	korjata	ADJ;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
fix	korjata	fix	korjata	ADJ;INDF;MASC;SG	V;SG;NFIN;ACT
fix	korjattu	fix	korjata	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
fix	kiinteät	fix	kiinteä	ADJ;INDF;MASC;SG	ADJ;NOM;PL
defensiva	puolustus	defensiva	puolustus	N;DEF;FEM;SG	N;NOM;SG
periculos	vaaralliset	periculos	vaarallinen	ADJ;INDF;MASC;SG	ADJ;NOM;PL
disciplina	kuria	disciplină	kuri	N;DEF;FEM;SG	N;PRT;SG
disciplina	kuri	disciplină	kuri	N;DEF;FEM;SG	N;NOM;SG
disciplina	kuria	disciplină	kuri	N;DEF;FEM;SG	N;PRT;SG
disciplina	kuri	disciplină	kuri	N;DEF;FEM;SG	N;NOM;SG
astronomice	tähtitieteellinen	astronomic	tähti#tieteellinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
phil	phil	phil	phil	PROPN	PROPN;NOM;SG
phil	philin	phil	philin	PROPN	N;GEN;SG
zeii	jumalat	zeu	jumala	N;DEF;MASC;PL	N;NOM;PL
zeii	jumalia	zeu	jumala	N;DEF;MASC;PL	N;PRT;PL
raw	raakana	raw	raaka		ADJ;FRML;SG
raw	raaka	raw	raaka		ADJ;NOM;SG
raw	raa	raw	raa		N;NOM;SG
calugarii	munkkeja	calugarie	munkki	N;DEF;MASC;PL	N;PRT;PL
calugarii	munkit	calugarie	munki	N;DEF;MASC;PL	N;NOM;PL
calugarii	munkkien	calugarie	munkki	N;DEF;MASC;PL	N;GEN;PL
inot	uimaan	inot	uimaan	N;INDF;MASC;SG	V;IN+ALL;SG;NFIN;ACT
inot	ui	inot	ui	N;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
inot	uida	inot	uida	N;INDF;MASC;SG	V;SG;NFIN;ACT
inot	uimassa	inot	uida	N;INDF;MASC;SG	V;IN+ESS;SG;NFIN;ACT
inot	uimaan	inot	uimaan	N;INDF;MASC;SG	V;IN+ALL;SG;NFIN;ACT
inot	uimaan	inot	uimaan	N;INDF;MASC;SG	V;IN+ALL;SG;NFIN;ACT
inot	ui	inot	ui	N;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
inot	uida	inot	uida	N;INDF;MASC;SG	V;SG;NFIN;ACT
inot	uimassa	inot	uida	N;INDF;MASC;SG	V;IN+ESS;SG;NFIN;ACT
inot	uimaan	inot	uimaan	N;INDF;MASC;SG	V;IN+ALL;SG;NFIN;ACT
blocare	lukko	blocare	lukko	N;INDF;FEM;SG	N;NOM;SG
blocare	lukitus	blocare	lukitus	N;INDF;FEM;SG	N;NOM;SG
blocare	lukitaan	blocare	lukia	N;INDF;FEM;SG	V;IND;PRS;FIN;PASS
blocare	lukitus	blocare	lukitus	N;INDF;FEM;SG	N;NOM;SG
arhiepiscopia	arkkihiippakunta	arhiepiscopie	arkki#hiippa#kunta	N;DEF;FEM;SG	N;NOM;SG
proza	proosaa	proză	proosa	N;DEF;FEM;SG	N;PRT;SG
functionale	toiminnallinen	functional	toiminnallinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
functionale	toimiva	functional	toimia	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
vite	karjaa	vită	karja	N;INDF;FEM;PL	N;PRT;SG
vite	karja	vită	karja	N;INDF;FEM;PL	N;NOM;SG
vite	nauta	vită	nauta	N;INDF;FEM;PL	N;NOM;SG
piept	rinnat	piept	rinta	N;INDF;MASC;SG	N;NOM;PL
piept	rintojen	piept	rinta	N;INDF;MASC;SG	N;GEN;PL
ong	kansalaisjärjestöjen	ong	kansalainen#järjestö	N;INDF;MASC;SG	N;GEN;PL
ong	ong	ong	ong	N;INDF;MASC;SG	PROPN;NOM;SG
presiuni	paine	presiune	paine	N;INDF;FEM;PL	N;NOM;SG
presiuni	painetta	presiune	paine	N;INDF;FEM;PL	N;PRT;SG
presiuni	paineen	presiune	paine	N;INDF;FEM;PL	N;GEN;SG
finlandeza	suomeksi	finlandez	suomi	ADJ;DEF;FEM;SG	N;TRANS;SG
finlandeza	suomalainen	finlandez	suomalainen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
finlandeza	suomen	finlandez	suomi	ADJ;DEF;FEM;SG	N;GEN;SG
finlandeza	suomalaista	finlandez	suomalainen	ADJ;DEF;FEM;SG	N;PRT;SG
consolidarea	vahvistetaan	consolidare	vahvistaa	N;DEF;FEM;SG	V;IND;PRS;FIN;PASS
consolidarea	vahvistaminen	consolidare	vahvistaminen	N;DEF;FEM;SG	N;NOM;SG
consolidarea	vakauttaminen	consolidare	vakauttaminen	N;DEF;FEM;SG	N;NOM;SG
consolidarea	lujittaa	consolidare	lujittaa	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
six	kuusi	six	kuusi	N;INDF;MASC;SG	NUM;NOM;SG
six	kuudes	six	kuudes	N;INDF;MASC;SG	ADJ;NOM;SG
inel	soida	inel	soida	N;INDF;MASC;SG	V;SG;NFIN;ACT
orar	tunti	orar	tunti	ADV	N;NOM;SG
orar	aikataulut	orar	aika#taulu	ADV	N;NOM;PL
orar	aikataulun	orar	aika#taulu	ADV	N;GEN;SG
orar	aikataulu	orar	aika#taulu	ADV	N;NOM;SG
orar	ajasta	orar	aika	ADV	N;IN+ABL;SG
orar	aikataulut	orar	aika#taulu	ADV	N;NOM;PL
orar	aikataulun	orar	aika#taulu	ADV	N;GEN;SG
orar	aikataulu	orar	aika#taulu	ADV	N;NOM;SG
expusa	alttiina	expune	altti	ADJ;DEF;FEM;SG	ADV
expusa	altistuvat	expune	altistua	ADJ;DEF;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
expusa	altistunut	expune	altistua	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;ACT
respinsa	hylättiin	respinsa	hylätä	N;DEF;FEM;SG	V;IND;PST;FIN;PASS
respinsa	hylätty	respinsa	hylätä	N;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
criteriu	perusteet	criteriu	peruste	N;INDF;MASC;SG	N;NOM;PL
criteriu	kriteerit	criteriu	kriteeri	N;INDF;MASC;SG	N;NOM;PL
dello	dello	dello	dello	PROPN	
consecinte	seuraukset	consecint	seuraus		N;NOM;PL
consecinte	seuraamukset	consecint	seuraamus		N;NOM;PL
consecinte	seurauksia	consecint	seuraus		N;PRT;PL
consecinte	seuraukset	consecint	seuraus		N;NOM;PL
consecinte	seuraamukset	consecint	seuraamus		N;NOM;PL
consecinte	seurauksia	consecint	seuraus		N;PRT;PL
qing	qing	qing	qing	PROPN	N;NOM;SG
furnizeaza	tarjoaa	furnizeaza	tarjota	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN;ACT
ursul	nalle	urs	nalle	N;DEF;MASC;SG	N;NOM;SG
ursul	karhu	urs	karhu	N;DEF;MASC;SG	N;NOM;SG
ursul	karhua	urs	karhu	N;DEF;MASC;SG	N;PRT;SG
ritual	riitti	ritual	riittää	N;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
gustave	gustave	gustav	gustave	PROPN	N;NOM;SG
ted	ted	ted	ted	PROPN	PROPN;NOM;SG
ted	tedin	ted	teddä	PROPN	N;GEN;SG
analize	analyysi	analiză	analyysi	N;INDF;FEM;PL	N;NOM;SG
analize	analysointi	analiză	analysointi	N;INDF;FEM;PL	N;NOM;SG
analize	analyysin	analiză	analyysi	N;INDF;FEM;PL	N;GEN;SG
julie	julie	julie	julie	N;INDF;FEM;SG	PROPN;NOM;SG
julie	julien	julie	julin	N;INDF;FEM;SG	N;GEN;PL
pierd	hävitä	pierde	hävitä	V;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
pierd	häviä	pierde	hävi	V;IND;PL;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
pierd	menettää	pierde	menettää	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
pierd	häviää	pierde	hävitä	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
mecanismul	mekanismi	mecanism	mekanismi	N;DEF;MASC;SG	N;NOM;SG
mecanismul	mekanismia	mecanism	mekanismi	N;DEF;MASC;SG	N;PRT;SG
gérard	gérard	gérard	gérard	PROPN	PROPN;NOM;SG
acceptarea	hyväksyy	acceptare	hyväksyä	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
acceptarea	hyväksyä	acceptare	hyväksyä	N;DEF;FEM;SG	V;SG;NFIN;ACT
acceptarea	hyväksytään	acceptare	hyväksyä	N;DEF;FEM;SG	V;IND;PRS;FIN;PASS
acceptarea	hyväksyminen	acceptare	hyväksyminen	N;DEF;FEM;SG	N;NOM;SG
acceptarea	hyväksyntä	acceptare	hyväksyntä	N;DEF;FEM;SG	N;NOM;SG
uscate	kuivaa	uscat	kuiva	ADJ;INDF;FEM;PL	ADJ;PRT;SG
uscate	kuiva	uscat	kuiva	ADJ;INDF;FEM;PL	ADJ;NOM;SG
uscate	kuivattu	uscat	kuivata	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
uscate	kuivatut	uscat	kuivata	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;PASS
intensitate	voimakkuus	intensitate	voimakkuus	N;INDF;FEM;SG	N;NOM;SG
intensitate	intensiteetti	intensitate	intensiteetti	N;INDF;FEM;SG	N;NOM;SG
tang	tang	tang	tang	PROPN	N;NOM;SG
egiptene	egypti	egipten	egypti	ADJ;INDF;FEM;PL	N;NOM;SG
egiptene	egyptiläiset	egipten	egyptiläinen	ADJ;INDF;FEM;PL	N;NOM;PL
egiptene	egyptiläinen	egipten	egyptiläinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
egiptene	egyptin	egipten	egypti	ADJ;INDF;FEM;PL	N;GEN;SG
pierdere	tappiot	pierdere	tappio	N;INDF;FEM;SG	N;NOM;PL
pierdere	tappio	pierdere	tappio	N;INDF;FEM;SG	N;NOM;SG
pierdere	menetys	pierdere	menetys	N;INDF;FEM;SG	N;NOM;SG
pierdere	menetykset	pierdere	menetys	N;INDF;FEM;SG	N;NOM;PL
termice	lämpö	termic	lämpö	ADJ;INDF;FEM;PL	N;NOM;SG
termice	terminen	termic	terminen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
surprins	yllätti	surprins	yllättää	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
surprins	yllättynyt	surprins	yllättyä	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
multumit	tyytyväisiä	multumi	tyytyväinen	ADJ;INDF;MASC;SG	ADJ;PRT;PL
cutie	laatikko	cutie	laatikko	N;INDF;FEM;SG	N;NOM;SG
cutie	ruutu	cutie	ruutua	N;INDF;FEM;SG	N;NOM;SG
cutie	box	cutie	box	N;INDF;FEM;SG	N;NOM;SG
cutie	kotelo	cutie	kotelo	N;INDF;FEM;SG	N;NOM;SG
cutie	kartonki	cutie	kartoa	N;INDF;FEM;SG	N;NOM;SG
modernizare	parannus	modernizare	parannus	N;INDF;FEM;SG	N;NOM;SG
modernizare	parantaminen	modernizare	parantaminen	N;INDF;FEM;SG	N;NOM;SG
modernizare	uudistaminen	modernizare	uudistaminen	N;INDF;FEM;SG	N;NOM;SG
mor	kuolla	muri	kuolla	V;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
mor	kuole	muri	kuolla	V;IND;PL;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
mor	kuolemaa	muri	kuolema	V;IND;PL;3;PRS;FIN	N;PRT;SG
mor	kuoleminen	muri	kuoleminen	V;IND;PL;3;PRS;FIN	N;NOM;SG
mor	kuolla	muri	kuolla	V;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
mor	mor	muri	mor	V;IND;PL;3;PRS;FIN	INTJ
descoperirile	löytöjä	descoperire	löytö	N;DEF;FEM;PL	N;PRT;PL
export	vie	export	vie	N;INDF;MASC;SG	INTJ
causa	causa	causa	causa	N;DEF;FEM;SG	N;NOM;SG
acuzatii	syytettyjen	acuzat	syytetty	N;INDF;FEM;PL	V;GEN;PL;V.PTCP;PASS
delegatia	valtuuskunnan	delegatie	valtuus#kunta	N;DEF;FEM;SG	N;GEN;SG
delegatia	lähetystö	delegatie	lähetystö	N;DEF;FEM;SG	N;NOM;SG
delegatia	valtuuskunta	delegatie	valtuus#kunta	N;DEF;FEM;SG	N;NOM;SG
delegatia	valtuuskuntaa	delegatie	valtuus#kunta	N;DEF;FEM;SG	N;PRT;SG
philipp	philipp	philipp	philipp	PROPN	PROPN;NOM;SG
sentimentele	tunteet	sentiment	tunne	N;DEF;FEM;PL	N;NOM;PL
sentimentele	tunteita	sentiment	tunne	N;DEF;FEM;PL	N;PRT;PL
sentimentele	tunteisiin	sentiment	tunne	N;DEF;FEM;PL	N;IN+ALL;PL
tamara	tamara	tamară	tamara	N;DEF;FEM;SG	N;NOM;SG
paza	vartiointi	pază	vartiointi	N;DEF;FEM;SG	N;NOM;SG
paza	turvallisuus	pază	turvallisuus	N;DEF;FEM;SG	N;NOM;SG
paza	turva	pază	turva	N;DEF;FEM;SG	N;NOM;SG
paza	turvallisuuden	pază	turvallisuus	N;DEF;FEM;SG	N;GEN;SG
paza	vartiointi	pază	vartiointi	N;DEF;FEM;SG	N;NOM;SG
paza	turvallisuus	pază	turvallisuus	N;DEF;FEM;SG	N;NOM;SG
paza	turva	pază	turva	N;DEF;FEM;SG	N;NOM;SG
paza	turvallisuuden	pază	turvallisuus	N;DEF;FEM;SG	N;GEN;SG
experimentale	kokeellinen	experimental	kokeellinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
sad	surullista	sad	surullinen	N;INDF;MASC;SG	ADJ;PRT;SG
sad	surullinen	sad	surullinen	N;INDF;MASC;SG	ADJ;NOM;SG
matase	silkkiä	mata	silkki		N;PRT;SG
matase	silkkiä	mata	silkki		N;PRT;SG
tatiana	tatiana	tatiană	tatia	N;DEF;FEM;SG	N;FRML;SG
rezolutia	päätöslauselman	rezolutie	päätös#lauselma	N;DEF;FEM;SG	N;GEN;SG
rezolutia	päätöslauselma	rezolutie	päätös#lauselma	N;DEF;FEM;SG	N;NOM;SG
taie	leikkaa	tăia	leikata	V;IND;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
asistat	avustuksella	asista	avustus	ADJ;INDF;MASC;SG	N;AT+ESS
;SG
scufundat	upposi	scufundat	upota	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
scufundat	uponnut	scufundat	upota	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
scufundat	uponnut	scufundat	upota	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
urmari	jäljittää	urmare	jäljittää		V;SG;NFIN;ACT
urmari	radan	urmare	rata		N;GEN;SG
urmari	rataa	urmare	rata		N;PRT;SG
urmari	raita	urmare	raita		N;NOM;SG
urmari	rata	urmare	rata		N;NOM;SG
specialitatea	erikoisuus	specialitate	erikoisuus	N;DEF;FEM;SG	N;NOM;SG
perfecta	täydelliset	perfecta	täydellinen		ADJ;NOM;PL
perfecta	täydellistä	perfecta	täydellinen		ADJ;PRT;SG
perfecta	täydellinen	perfecta	täydellinen		ADJ;NOM;SG
perfecta	täydelliset	perfecta	täydellinen		ADJ;NOM;PL
perfecta	täydellistä	perfecta	täydellinen		ADJ;PRT;SG
perfecta	täydellinen	perfecta	täydellinen		ADJ;NOM;SG
école	école	école	école	N;DEF;FEM;PL	N;NOM;SG
capabile	kykenee	capabil	kyetä	ADJ;INDF;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
capabile	kykenevät	capabil	kyetä	ADJ;INDF;FEM;PL	V;IND;PL;3;PRS;FIN;ACT
capabile	kykenevä	capabil	kyetä	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
img	img	img	img		N;NOM;SG
pura	puhdasta	pura	puhdas	ADJ;DEF;FEM;SG	ADJ;PRT;SG
pura	puhtaana	pura	puhdas	ADJ;DEF;FEM;SG	ADJ;FRML;SG
pura	puhdas	pura	puhdas	ADJ;DEF;FEM;SG	ADJ;NOM;SG
pura	puhtaat	pura	puhdas	ADJ;DEF;FEM;SG	ADJ;NOM;PL
pura	puhdasta	pura	puhdas	ADJ;DEF;FEM;SG	ADJ;PRT;SG
pura	puhtaana	pura	puhdas	ADJ;DEF;FEM;SG	ADJ;FRML;SG
pura	puhdas	pura	puhdas	ADJ;DEF;FEM;SG	ADJ;NOM;SG
pura	puhtaat	pura	puhdas	ADJ;DEF;FEM;SG	ADJ;NOM;PL
ecologice	ekologinen	ecologic	ekologinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
legislativ	lainsäädäntö	legislativ	lain#säädäntö	ADJ;INDF;MASC;SG	N;NOM;SG
pisa	pisa	pisa	pisa	N;DEF;FEM;SG	PROPN;NOM;SG
conservatoare	konservatiivien	conservator	konservatiivi	ADJ;INDF;FEM	N;GEN;PL
conservatoare	konservatiivit	conservator	konservatiivit	ADJ;INDF;FEM	N;NOM;PL
crescuta	kasvatettu	crescut	kasvattaa	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
crescuta	kasvatti	crescut	kasvattaa	ADJ;DEF;FEM;SG	V;IND;SG;3;PST;FIN;ACT
crescuta	nostettu	crescut	nostaa	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
crescuta	kasvatit	crescut	kasvatti	ADJ;DEF;FEM;SG	N;NOM;PL
crescuta	kasvanut	crescut	kasvaa	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;ACT
crescuta	lisääntynyt	crescut	lisääntyä	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;ACT
crescuta	kasvoi	crescut	kasvaa	ADJ;DEF;FEM;SG	V;IND;SG;3;PST;FIN;ACT
intensitatea	voimakkuus	intensitate	voimakkuus	N;DEF;FEM;SG	N;NOM;SG
intensitatea	intensiteetti	intensitate	intensiteetti	N;DEF;FEM;SG	N;NOM;SG
lacurile	järvien	lac	järvi	N;DEF;FEM;PL	N;GEN;PL
lacurile	järvet	lac	järvi	N;DEF;FEM;PL	N;NOM;PL
identifica	yksilöi	identifica	yksilöidä	V;IND;SG;3;IPFV;FIN	V;IMP;SG;2;FIN;ACT
