din	from	din	from	ADP;ACC	N
îmbunătățirea	mejorar	îmbunătățire	mejorar	N;DEF;FEM;SG	V;NFIN
continentală	continentales	continental	continental	ADJ;INDF;FEM;SG	ADJ;PL
continentală	continente	continental	continente	ADJ;INDF;FEM;SG	N;MASC;SG
niculescu	niculescu	niculescu	niculescu	PROPN	
construi	construya	construi	construir	V;IND;SG;3;PRS;FIN	V;IMP;SG;3;FIN
directe	directa	direct	directo	ADJ;INDF;FEM;PL	ADJ;FEM;SG
directe	directo	direct	directo	ADJ;INDF;FEM;PL	ADJ;MASC;SG
directe	directamente	direct	directamente	ADJ;INDF;FEM;PL	ADV
directe	direct	direct	directo	ADJ;INDF;FEM;PL	N
câștiga	win	câștiga	win	V;IND;SG;3;IPFV;FIN	N
câștiga	triunfo	câștiga	triunfo	V;IND;SG;3;IPFV;FIN	N;MASC;SG
câștiga	gana	câștiga	ganar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
câștiga	gane	câștiga	ganar	V;IND;SG;3;IPFV;FIN	V;IMP;SG;3;FIN
câștiga	gano	câștiga	ganar	V;IND;SG;3;IPFV;FIN	V;IND;SG;1;PRS;FIN
bologna	bolonia	bolognă	bolonia	PROPN	N;FEM;SG
republican	republicana	republican	republicano	N;INDF;MASC;SG	ADJ;FEM;SG
republican	republicanos	republican	republicano	N;INDF;MASC;SG	N;MASC;PL
picior	pié	picior	pié	N;INDF;MASC;SG	
considerabil	considerable	considerabil	considerable	ADV	ADJ;SG
considerabil	considerables	considerabil	considerable	ADV	ADJ;PL
explicit	explícita	explicit	explícito	ADV	ADJ;FEM;SG
explicit	explícita	explicit	explícito	ADV	ADJ;FEM;SG
explicit	explícitas	explicit	explícito	ADV	ADJ;FEM;PL
explicit	explícitos	explicit	explícito	ADV	ADJ;MASC;PL
explicit	explícito	explicit	explícito	ADV	ADJ;MASC;SG
caroline	caroline	carolină	caroline	N;INDF;FEM;PL	N;FEM;SG
caroline	carolina	carolină	carolina	N;INDF;FEM;PL	N;FEM;SG
modena	módena	modenă	módena	PROPN	PROPN
florea	florea	flore	florea	PROPN	V;IND;SG;3;PRS;FIN
dramă	dramática	dramă	dramático	N;INDF;FEM;SG	ADJ;FEM;SG
dramă	dramático	dramă	dramático	N;INDF;FEM;SG	ADJ;MASC;SG
drama	dramática	dramă	dramático	N;DEF;FEM;SG	ADJ;FEM;SG
drama	dramático	dramă	dramático	N;DEF;FEM;SG	ADJ;MASC;SG
angelo	angelo	angelo	angelo	PROPN	N;MASC;SG
angelo	ángelo	angelo	ángelo	PROPN	N;MASC;SG
ein	ein	ein	ein	N;INDF;MASC;SG	
regulat	regulares	regulat	regular	ADV	ADJ;PL
regulat	regular	regulat	regular	ADV	V;NFIN
regulat	regularidad	regulat	regularidad	ADV	N;FEM;SG
călinescu	călinescu	călinescu	călinescu	PROPN	
ghost	fantasmas	ghost	fantasma	N;INDF;MASC;SG	N;PL
colorado	colorado	colorado	colorado	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
wright	wright	wright	wright	PROPN	PROPN
bolyai	bolyai	bolyai	bolyai	PROPN	
dori	dori	dor	dori		N;FEM;SG
werner	werner	werner	werner	PROPN	PROPN
profit	ganancias	profit	ganancia	N;INDF;MASC;SG	N;FEM;PL
profit	beneficios	profit	beneficio	N;INDF;MASC;SG	N;MASC;PL
editorial	editoriales	editorial	editorial	N;INDF;MASC;SG	N;FEM;PL
shoemaker	zapatero	shoemaker	zapatero	PROPN	N;MASC;SG
respect	respeten	respect	respetar	N;INDF;MASC;SG	V;IMP;PL;3;FIN
respect	respetar	respect	respetar	N;INDF;MASC;SG	V;NFIN
respect	respeta	respect	respetar	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
sper	esperanzas	spera	esperanza	V;IND;SG;1;PRS;FIN	N;FEM;PL
sper	hope	spera	hope	V;IND;SG;1;PRS;FIN	N
sper	esperanza	spera	esperanza	V;IND;SG;1;PRS;FIN	N;FEM;SG
summer	summer	summer	summer		N
summer	verano	summer	verano		N;MASC;SG
grafice	gráficos	grafic	gráfico	ADJ;INDF;FEM;PL	N;MASC;PL
grafice	gráficos	grafic	gráfico	ADJ;INDF;FEM;PL	N;MASC;PL
grafice	gráfica	grafic	gráfico	ADJ;INDF;FEM;PL	ADJ;FEM;SG
grafice	gráfico	grafic	gráfico	ADJ;INDF;FEM;PL	ADJ;MASC;SG
grafice	gráficos	grafic	gráfico	ADJ;INDF;FEM;PL	N;MASC;PL
alese	elegido	ales	elegido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
alese	escogido	ales	escogido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
alese	elegida	ales	elegido	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
alese	escogida	ales	escogida	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
proteja	proteja	proteja	proteger	V;IND;SG;3;IPFV;FIN	V;IMP;SG;3;FIN
proteja	protegerla	proteja	protegerla	V;IND;SG;3;IPFV;FIN	PROPN
proteja	protege	proteja	proteger	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
intersectează	intersección	intersecta	intersección	V;IND;3;PRS;FIN	N;FEM;SG
descrise	descrito	descrie	descrito	V;IND;SG;3;PST;FIN	ADJ;MASC;SG;V.PTCP
descrise	descrita	descrie	descrito	V;IND;SG;3;PST;FIN	ADJ;FEM;SG;V.PTCP
descrise	descritos	descrie	descrito	V;IND;SG;3;PST;FIN	ADJ;MASC;PL;V.PTCP
marcu	mark	marcu	mark		PROPN
marcu	marcar	marcu	marcar		V;NFIN
marcu	marca	marcu	marca		N;FEM;SG
marcu	marcos	marcu	marco		N;MASC;PL
drosera	drosera	drosera	drosera	N;DEF;FEM;SG	ADJ;FEM;SG
principatul	principado	principat	principado	N;DEF;MASC;SG	ADJ;MASC;SG;V.PTCP
luigi	luigi	luig	luigi	N;INDF;MASC;SG	PROPN
platforma	plataformas	platformă	plataforma	N;DEF;FEM;SG	N;FEM;PL
gary	gary	gary	gary	PROPN	PROPN
consens	consensos	consens	consenso	N;INDF;MASC;SG	N;MASC;PL
absolută	absolutas	absolut	absoluto	ADJ;INDF;FEM;SG	ADJ;FEM;PL
absolută	absolutos	absolut	absoluto	ADJ;INDF;FEM;SG	ADJ;MASC;PL
kanem	kanem	kanem	kanem	V;IND;SG;1;PRS;FIN	
bonaparte	bonaparte	bonaparte	bonaparte	N;INDF;FEM;PL	N;MASC;SG
semnificativă	significativos	semnificativ	significativo	ADJ;INDF;FEM;SG	ADJ;MASC;PL
semnificativă	significativas	semnificativ	significativo	ADJ;INDF;FEM;SG	ADJ;FEM;PL
însemnând	significado	însemna	significado	V;V.MSDR	ADJ;MASC;SG;V.PTCP
materialele	material	material	material	N;DEF;FEM;PL	N;MASC;SG
valencia	valencia	valencie	valencia	PROPN	N;FEM;SG
călugări	monje	călugare	monje	N;INDF;MASC;PL	N;MASC;SG
paolo	paolo	paolo	paolo	PROPN	N;MASC;SG
repetate	repetido	repetat	repetido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
repetate	repetida	repetat	repetido	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
repetate	repitió	repetat	repetir	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
aus	aus	aus	aus	N;INDF;MASC;SG	PROPN
dem	dem	dem	dem	N;INDF;MASC;SG	
incinta	recintos	incintă	recinto	N;DEF;FEM;SG	N;MASC;PL
incinta	envolvente	incintă	envolvente	N;DEF;FEM;SG	ADJ;SG
incinta	cercado	incintă	cercado	N;DEF;FEM;SG	ADJ;MASC;SG;V.PTCP
magnetic	magnéticas	magnetic	magnético	ADJ;INDF;MASC;SG	ADJ;FEM;PL
magnetic	magnéticos	magnetic	magnético	ADJ;INDF;MASC;SG	ADJ;MASC;PL
tablou	pintar	tablou	pintar	N;INDF;MASC;SG	V;NFIN
tablou	pintando	tablou	pintar	N;INDF;MASC;SG	V;V.MSDR
închise	cerrada	închide	cerrado	V;IND;PL;3;PST;FIN	ADJ;FEM;SG;V.PTCP
închise	cerrado	închide	cerrado	V;IND;PL;3;PST;FIN	ADJ;MASC;SG;V.PTCP
închise	cerrados	închide	cerrado	V;IND;PL;3;PST;FIN	ADJ;MASC;PL;V.PTCP
respectă	cumpla	respecta	cumplir	V;IND;SG;3;PST;FIN	V;SBJV;SG;3;PRS;FIN
dificilă	difíciles	dificil	difícil	ADJ;INDF;FEM;SG	ADJ;PL
tehnologii	tecnología	tehnologie	tecnología	N;INDF;FEM;PL	N;FEM;SG
tehnologii	tecnologia	tehnologie	tecnologia	N;INDF;FEM;PL	N;FEM;SG
tehnologii	tecnológico	tehnologie	tecnológico	N;INDF;FEM;PL	ADJ;MASC;SG
tehnologii	tecnología	tehnologie	tecnología	N;INDF;FEM;PL	N;FEM;SG
tehnologii	tecnológica	tehnologie	tecnológico	N;INDF;FEM;PL	ADJ;FEM;SG
anuale	anualmente	anual	anualmente	ADJ;INDF;FEM;PL	ADV
anuale	anual	anual	anual	ADJ;INDF;FEM;PL	ADJ;SG
juridic	legales	juridic	legal	ADJ;INDF;MASC;SG	ADJ;PL
juridic	jurídicas	juridic	jurídico	ADJ;INDF;MASC;SG	ADJ;FEM;PL
julius	julio	juliu	julio	PROPN	N
imposibil	imposible	imposibil	imposible	ADV	ADJ;SG
imposibil	imposibles	imposibil	imposible	ADV	ADJ;PL
eagle	águila	eaglă	águila		N;FEM;SG
eagle	eagle	eaglă	eagle		N;SG
eagle	aguila	eaglă	aguilar		N;FEM;SG
mars	marte	mars	marte	N;INDF;MASC;SG	PROPN
graham	graham	graham	graham	PROPN	PROPN
sfântă	santo	sfânt	santo	ADJ;INDF;FEM;SG	
sfântă	santísimo	sfânt	santísimo	ADJ;INDF;FEM;SG	N;MASC;SG
sfântă	holy	sfânt	holy	ADJ;INDF;FEM;SG	N
contemporan	contemporáneas	contemporan	contemporáneo	ADJ;INDF;MASC;SG	ADJ;FEM;PL
contemporan	contemporáneos	contemporan	contemporáneo	ADJ;INDF;MASC;SG	N;MASC;PL
navy	armada	navy	armado	N;INDF;MASC;SG	ADJ;FEM;SG;V.PTCP
flotei	flotas	flotă	flota	N;DEF;FEM;SG	N;FEM;PL
deutsche	deutsche	deutsche	deutsche	PROPN	ADJ;SG
prevăzute	estipulado	prevăzut	estipulado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
prevăzute	estipulaba	prevăzut	estipular	ADJ;INDF;FEM;PL	V;IND;SG;3;IPFV;FIN
biografia	bio	biografie	bio	N;DEF;FEM;SG	
biografia	biografías	biografie	biografía	N;DEF;FEM;SG	N;FEM;PL
weimar	weimar	weimar	weimar	PROPN	N;FEM;SG
introduceți	entra	introduce	entrar	V;IND;PL;2;PRS;FIN	V;IND;SG;3;PRS;FIN
introduceți	ingresa	introduce	ingresar	V;IND;PL;2;PRS;FIN	V;IND;SG;3;PRS;FIN
introduceți	enter	introduce	enter	V;IND;PL;2;PRS;FIN	N
bibliotecă	bibliotecas	bibliotecă	biblioteca	N;INDF;FEM;SG	N;FEM;PL
zăpadă	nieves	zăpadă	nieve	N;INDF;FEM;SG	N;FEM;PL
zăpadă	nevado	zăpadă	nevar	N;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
transfer	traslados	transfer	traslado	N;INDF;MASC;SG	N;MASC;PL
jose	jose	jose	jose	PROPN	
întâlnite	tropezado	întâlni	tropezado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
vecinătatea	inmediaciones	vecinătate	inmediaciones	N;DEF;FEM;SG	N;FEM;PL
iowa	iowa	iowa	iowa	PROPN	N;MASC;SG
self	auto	self	auto		N;MASC;SG
self	self	self	self		N
asociații	asociativo	asociație	asociativo	N;INDF;FEM;PL	ADJ;MASC;SG
numărat	contaba	număra	contar	ADJ;INDF;MASC;SG	V;IND;SG;3;IPFV;FIN
numărat	contados	număra	contado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
numărat	contadas	număra	contado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
efectuează	realice	efectua	realizar	V;IND;3;PRS;FIN	V;SBJV;SG;3;FIN
util	utilidad	util	utilidad	ADJ;INDF;MASC;SG	N;FEM;SG
util	útiles	util	útil	ADJ;INDF;MASC;SG	ADJ;PL
util	útiles	util	útil	ADJ;INDF;MASC;SG	ADJ;PL
criticilor	crítica	critică	crítica	N;DEF;MASC;PL	N;FEM;SG
gene	gen	geană	gen	N;INDF;FEM;PL	N;MASC;SG
bach	bach	bach	bach	PROPN	N;FEM;SG
zürich	zürich	zürich	zürich	PROPN	N;FEM;SG
zürich	zúrich	zürich	zúrich	PROPN	N;MASC;SG
zürich	zúrich	zürich	zúrich	PROPN	N;MASC;SG
zürich	zurich	zürich	zurich	PROPN	N;MASC;SG
portugheză	portugueses	portugheză	portugués	N;INDF;FEM;SG	N;MASC;PL
portugheză	portuguesa	portugheză	portugués	N;INDF;FEM;SG	ADJ;FEM;SG
calculatoare	informática	calculator	informática	N;INDF;FEM;PL	N;FEM;SG
capua	capua	capua	capua	PROPN	N;FEM;SG
caracterizat	caracterizó	caracteriza	caracterizar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
caracterizat	caracterizados	caracteriza	caracterizado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
caracterizat	caracterizó	caracteriza	caracterizar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
caracterizat	caracterizados	caracteriza	caracterizado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
monumentele	monumento	monument	monumento	N;DEF;FEM;PL	N;MASC;SG
genova	génova	genovă	génovo	PROPN	N;FEM;SG
tipic	típico	tipic	típico	ADV	ADJ;MASC;SG
tipic	típicas	tipic	típico	ADV	ADJ;FEM;PL
tipic	típica	tipic	típico	ADV	ADJ;FEM;SG
tipic	típicos	tipic	típico	ADV	ADJ;MASC;PL
laterală	lateral	lateral	lateral	ADJ;INDF;FEM;SG	N;SG
laterală	laterales	lateral	lateral	ADJ;INDF;FEM;SG	N;PL
legislative	legislativo	legislativ	legislativo	ADJ;INDF;FEM;PL	ADJ;MASC;SG
legislative	legislativa	legislativ	legislativo	ADJ;INDF;FEM;PL	ADJ;FEM;SG
abraham	abraham	abraha	abraham	PROPN	PROPN
slabă	débiles	slab	débil	ADJ;INDF;FEM;SG	ADJ;PL
curentul	actual	curent	actual	N;DEF;MASC;SG	ADJ;SG
pat	pat	pat	pat	N;INDF;MASC;SG	PROPN
pat	camas	pat	cama	N;INDF;MASC;SG	N;FEM;PL
paralele	paralelo	paralel	paralelo	ADJ;INDF;FEM;PL	ADJ;MASC;SG
paralele	paralelismo	paralel	paralelismo	ADJ;INDF;FEM;PL	N;MASC;SG
paralele	paralela	paralel	paralelo	ADJ;INDF;FEM;PL	ADJ;FEM;SG
paralele	paralelismo	paralel	paralelismo	ADJ;INDF;FEM;PL	N;MASC;SG
mar	mar	mar	mar		N;SG
mar	manzana	mar	manzana		N;FEM;SG
mar	apple	mar	applir		PROPN
fischer	fischer	fischer	fischer	PROPN	PROPN
islamic	islámico	islamic	islámico	N;INDF;MASC;SG	ADJ;MASC;SG
islamic	islámica	islamic	islámico	N;INDF;MASC;SG	ADJ;FEM;SG
islamic	islámicas	islamic	islámico	N;INDF;MASC;SG	ADJ;FEM;PL
islamic	islámicos	islamic	islámico	N;INDF;MASC;SG	ADJ;MASC;PL
elev	pupilas	elev	pupila	N;INDF;MASC;SG	N;FEM;PL
elev	estudiantes	elev	estudiante	N;INDF;MASC;SG	N;PL
bridge	bridge	bridge	bridge		N;MASC;SG
bridge	puente	bridge	puente		N;MASC;SG
posedă	posee	poseda	poseer	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
posedă	poseen	poseda	poseer	V;IND;SG;3;PST;FIN	V;IND;PL;3;PRS;FIN
unită	united	unit	united	ADJ;INDF;FEM;SG	N;SG
unită	unidos	unit	unido	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
unită	unió	unit	unir	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
nervos	nerviosos	nervos	nervioso	ADJ;INDF;MASC;SG	ADJ;MASC;PL
mâncare	alimentos	mâncare	alimento	N;INDF;FEM;SG	N;MASC;PL
lorenzo	lorenzo	lorenzo	lorenzo	PROPN	N;MASC;SG
hardy	hardy	hardy	hardy	PROPN	N
federale	federal	federal	federal	ADJ;INDF;FEM;PL	ADJ;SG
extinsă	extendidas	extins	extendido	ADJ;INDF;FEM;SG	ADJ;FEM;PL;V.PTCP
realizare	logros	realizare	logro	N;INDF;FEM;SG	N;MASC;PL
finanțe	financiación	finanțe	financiación	N;INDF;FEM;PL	N;FEM;SG
finanțe	financiamiento	finanțe	financiamiento	N;INDF;FEM;PL	N;MASC;SG
ban	prohibir	ban	prohibir	N;INDF;MASC;SG	V;NFIN
venituri	ingreso	venit	ingreso	N;INDF;FEM;PL	N;MASC;SG
venituri	renta	venit	renta	N;INDF;FEM;PL	N;FEM;SG
invadat	invadió	invada	invadir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
demisionat	dimitió	demisiona	dimitir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
demisionat	renunció	demisiona	renunciar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
alain	alain	alain	alain	PROPN	PROPN
parțială	parciales	parțial	parcial	ADJ;INDF;FEM;SG	ADJ;PL
exterioare	exterior	exterior	exterior	ADJ;INDF;FEM;PL	ADJ;SG
heavy	pesado	heavy	pesado	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
heavy	pesadas	heavy	pesado	N;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
heavy	pesados	heavy	pesado	N;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
heavy	pesada	heavy	pesado	N;INDF;MASC;SG	ADJ;FEM;SG;V.PTCP
forest	bosque	forest	bosque	PROPN	N;MASC;SG
forest	forestales	forest	forestal	PROPN	ADJ;PL
forest	forestal	forest	forestal	PROPN	ADJ;SG
forest	selva	forest	selva	PROPN	N;FEM;SG
forest	bosques	forest	bosque	PROPN	N;MASC;PL
indonezia	indonesia	indonezie	indonesio	PROPN	N;FEM;SG
indonezia	indonesio	indonezie	indonesio	PROPN	N;MASC;SG
menținut	mantenidas	menține	mantenido	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
menținut	mantenidos	menține	mantener	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
animate	animado	animat	animado	N;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
animate	animados	animat	animado	N;INDF;FEM;PL	ADJ;MASC;PL;V.PTCP
animate	animada	animat	animado	N;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
acceptată	aceptadas	accepta	aceptado	ADJ;INDF;FEM;SG	ADJ;FEM;PL;V.PTCP
acceptată	aceptados	accepta	aceptar	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
geschichte	geschichte	geschichte	geschichte	N;INDF;MASC;SG	PROPN
our	nuestra	our	nuestro	N;INDF;MASC;SG	DET;FEM;SG;1
our	nuestras	our	nuestro	N;INDF;MASC;SG	DET;FEM;PL;1
our	nuestros	our	nuestro	N;INDF;MASC;SG	DET;MASC;PL;1
our	nuestro	our	nuestro	N;INDF;MASC;SG	DET;MASC;SG;1
early	primeros	early	primero	N;INDF;MASC;SG	ADJ;MASC;PL
early	temprano	early	temprano	N;INDF;MASC;SG	ADV
imi	imi	imi	imi		N
utile	util	util	util	ADJ;INDF;FEM;PL	ADJ;SG
utile	utilidad	util	utilidad	ADJ;INDF;FEM;PL	N;FEM;SG
utile	útil	util	útil	ADJ;INDF;FEM;PL	ADJ;SG
specializată	especializados	specializat	especializado	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
specializată	especializados	specializat	especializado	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
nazist	nazis	nazist	nazi	N;INDF;MASC;SG	N;PL
rea	malas	rău	malo	ADJ;INDF;FEM;SG	ADJ;FEM;PL
rea	malos	rău	malo	ADJ;INDF;FEM;SG	ADJ;MASC;PL
rea	bad	rău	bad	ADJ;INDF;FEM;SG	N;MASC;SG
rea	mal	rău	mal	ADJ;INDF;FEM;SG	ADV
cruz	cruz	cruz	cruz	PROPN	N;FEM;SG
ryan	ryan	ryan	ryan	PROPN	PROPN
wwe	wwe	wwe	wwe	PROPN	N
engl	engl	engl	engl		PROPN
mori	die	muri	die	V;IND;SG;2;PRS;FIN	PROPN
mori	mueren	muri	morir	V;IND;SG;2;PRS;FIN	V;IND;PL;3;PRS;FIN
mori	muera	muri	morir	V;IND;SG;2;PRS;FIN	V;IMP;SG;3;FIN
mori	muere	muri	morir	V;IND;SG;2;PRS;FIN	V;IND;SG;3;PRS;FIN
amintit	recordó	aminti	recordar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
moise	moses	moi	mos	V;IND;SG;3;PST+PRF;FIN	N
moise	moisés	moi	moisés	V;IND;SG;3;PST+PRF;FIN	PROPN
helin	helin	helin	helin	N;INDF;MASC;SG	
atribuit	atribuidas	atribui	atribuido	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
atribuit	atribuidos	atribui	atribuido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
atribuit	atribuyó	atribui	atribuir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
atribuit	asignadas	atribui	asignado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
atribuit	asignados	atribui	asignado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
marină	armada	marină	armado	N;INDF;FEM;SG	ADJ;FEM;SG;V.PTCP
marină	marinos	marină	marino	N;INDF;FEM;SG	N;MASC;PL
marină	marinas	marină	marina	N;INDF;FEM;SG	N;FEM;PL
călătorit	viajó	călători	viajar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
călătorit	viajó	călători	viajar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
nokia	nokia	nokie	nokia	PROPN	N;MASC;SG
dispariția	desapariciones	dispariție	desaparición	N;DEF;FEM;SG	N;FEM;PL
înlocuite	sustituido	înlocuit	sustituir	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
înlocuite	sustituyó	înlocuit	sustituir	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
înlocuite	sustituye	înlocuit	sustituir	ADJ;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
înlocuite	reemplazado	înlocuit	reemplazar	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
rafael	raphael	rafael	raphael	PROPN	N;MASC;SG
rafael	rafael	rafael	rafael	PROPN	N;MASC;SG
rafael	rafael	rafael	rafael	PROPN	N;MASC;SG
implicate	implicado	implicat	implicado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
implicate	implicada	implicat	implicar	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
implicate	involucrado	implicat	involucrado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
implicate	involucrada	implicat	involucrado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
morală	moraleja	moral	moraleja	ADJ;INDF;FEM;SG	N;FEM;SG
morală	moral	moral	moral	ADJ;INDF;FEM;SG	N;FEM;SG
morală	morales	moral	moral	ADJ;INDF;FEM;SG	ADJ;PL
morală	moral	moral	moral	ADJ;INDF;FEM;SG	N;FEM;SG
valois	valois	valois	valoi	PROPN	N;FEM;SG
bin	bin	bin	bin	PROPN	N;MASC;SG
brazilian	brasileño	brazilian	brasileño	ADJ;INDF;MASC;SG	N;MASC;SG
brazilian	brasileños	brazilian	brasileño	ADJ;INDF;MASC;SG	N;MASC;PL
ieșire	salir	ieșire	salir	N;INDF;FEM;SG	V;NFIN
jason	jasón	jason	jasón	PROPN	N;MASC;SG
jason	jason	jason	jason	PROPN	PROPN
angiosperme	angiospermas	angiosperm	angiosperma	N;INDF;FEM;SG	N;FEM;PL
legende	leyenda	legendă	leyenda	N;INDF;FEM;PL	N;FEM;SG
alberto	alberto	alberto	alberto	PROPN	N;MASC;SG
aplicate	aplicado	aplicat	aplicado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
aplicate	aplicada	aplicat	aplicado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
implicit	omisión	implicit	omisión	ADV	N;FEM;SG
implicit	incumplimiento	implicit	incumplimiento	ADV	N;MASC;SG
implicit	predeterminados	implicit	predeterminado	ADV	ADJ;MASC;PL;V.PTCP
implicit	defecto	implicit	defecto	ADV	N;MASC;SG
implicit	predeterminado	implicit	predeterminado	ADV	ADJ;MASC;SG;V.PTCP
cairo	cairo	cairo	cairo	PROPN	N;MASC;SG
nassau	nassau	nassa	nassau	PROPN	N;FEM;SG
alcool	alcoholes	alcool	alcohol	N;INDF;MASC;SG	N;MASC;PL
titus	tito	titus	tito	PROPN	PROPN
titus	titus	titus	titu	PROPN	N
remarcabile	notable	remarcabil	notable	ADJ;INDF;FEM;PL	ADJ;SG
promova	promueva	promova	promueva	V;IND;SG;3;IPFV;FIN	V;SBJV;SG;3;FIN
promova	promociona	promova	promocionar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
slave	eslava	slav	eslava	ADJ;INDF;FEM;PL	N;FEM;SG
slave	eslavos	slav	eslavo	ADJ;INDF;FEM;PL	N;MASC;PL
complexă	complejas	complex	complejo	ADJ;INDF;FEM;SG	ADJ;FEM;PL
complexă	complejos	complex	complejo	ADJ;INDF;FEM;SG	N;MASC;PL
academic	académicos	academic	académico	ADJ;INDF;MASC;SG	N;MASC;PL
academic	académicas	academic	académico	ADJ;INDF;MASC;SG	ADJ;FEM;PL
prelucrare	procesando	prelucrare	procesar	N;INDF;FEM;SG	V;V.MSDR
prelucrare	procesado	prelucrare	procesado	N;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
nobil	nobles	nobil	noble	ADJ;INDF;MASC;SG	N;PL
plătit	pagó	plătit	pagar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
plătit	pagadas	plătit	pagado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
kansas	kansas	kansas	kansa	PROPN	N;FEM;PL
marcată	marcadas	marca	marcado	ADJ;INDF;FEM;SG	ADJ;FEM;PL;V.PTCP
marcată	marcados	marca	marcado	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
descoperiri	discovery	descoperire	discovery	N;INDF;FEM;PL	N;MASC;SG
descoperiri	descubrimiento	descoperire	descubrimiento	N;INDF;FEM;PL	N;MASC;SG
fundal	antecedentes	fundal	antecedente	N;INDF;MASC;SG	N;MASC;PL
calificare	calificaciones	calificare	calificación	N;INDF;FEM;SG	N;FEM;PL
calificare	titulaciones	calificare	titulación	N;INDF;FEM;SG	N;FEM;PL
calificare	cualificaciones	calificare	cualificación	N;INDF;FEM;SG	N;FEM;PL
calificare	cualificaciones	calificare	cualificación	N;INDF;FEM;SG	N;FEM;PL
full	lleno	full	lleno		ADJ;MASC;SG
full	full	full	full		INTJ
full	llena	full	lleno		ADJ;FEM;SG
full	plena	full	pleno		ADJ;FEM;SG
full	completo	full	completo		ADJ;MASC;SG
paralela	paralelo	paralelă	paralelo	N;DEF;FEM;SG	ADJ;MASC;SG
paralela	paralelas	paralelă	paralelo	N;DEF;FEM;SG	ADJ;FEM;PL
