til	für	til	für	ADV	ADP
bytte	austauschen	bytte	austauschen	N;INDF;MASC+FEM;SG	V;NFIN
bytte	swap	bytte	swap	N;INDF;MASC+FEM;SG	
bytte	tausche	bytte	tausche	N;INDF;MASC+FEM;SG	;SG
bytte	tauschen	bytte	tauschen	N;INDF;MASC+FEM;SG	V;NFIN
bytte	außenhandel	bytte	außenhandel	N;INDF;MASC+FEM;SG	
bytte	warenverkehr	bytte	warenverkehr	N;INDF;MASC+FEM;SG	ADJ
bytte	handel	bytte	handel	N;INDF;MASC+FEM;SG	ADV
biflod	nebenfluss	biflod	nebenflussen	N;INDF;MASC+FEM;SG	V;V.PTCP
biflod	zufluss	biflod	zuflussen	N;INDF;MASC+FEM;SG	V;IND;SG;FIN
beskytter	beschützer	beskytte	beschützer	V;IND;PRS;FIN;ACT	ADJ
springer	springer	springe	spring	V;IND;PRS;FIN;ACT	ADJ
springer	knight	springe	knight	V;IND;PRS;FIN;ACT	PROPN
springer	springer	springe	spring	V;IND;PRS;FIN;ACT	ADJ
springer	ritter	springe	ritter	V;IND;PRS;FIN;ACT	PROPN;NOM;SG
springer	sprünge	springe	sprüngen	V;IND;PRS;FIN;ACT	N;NOM;SG
springer	sprünge	springe	sprüngen	V;IND;PRS;FIN;ACT	N;NOM;SG
springer	jumper	springe	jumper	V;IND;PRS;FIN;ACT	PROPN;NOM;SG
hockey	hockey	hockey	hockey	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
hockey	eishockey	hockey	eishockey	N;INDF;MASC+FEM;SG	
butik	shop	butik	shop	N;INDF;MASC+FEM;SG	
butik	einkaufen	butik	einkaufen	N;INDF;MASC+FEM;SG	V;NFIN
butik	speichern	butik	speichern	N;INDF;MASC+FEM;SG	V;NFIN
butik	laden	butik	laden	N;INDF;MASC+FEM;SG	V;NFIN
sibirien	sibirien	sibiri	sibirien	N;DEF;MASC+FEM;SG	PROPN;NOM;SG
sne	schnee	sne	schnen	N;INDF;MASC+FEM;SG	
sne	schneefall	sne	schneefall	N;INDF;MASC+FEM;SG	ADJ
oplysning	information	oplysning	information	N;INDF;MASC+FEM;SG	ADJ
oplysning	informationen	oplysning	information	N;INDF;MASC+FEM;SG	V;NFIN
oplysning	auskunft	oplysning	auskunft	N;INDF;MASC+FEM;SG	ADJ
tiger	tiger	tige	tiger	N;INDF;MASC+FEM;SG	ADJ
engageret	verlobt	engagere	verloben	V;INDF;SG;PST;V.PTCP	ADJ
engageret	engagiert	engagere	engagiert	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
engageret	engagiert	engagere	engagiert	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
astronom	astronom	astronom	astronom	N;INDF;MASC+FEM;SG	PROPN
astronom	astronomen	astronom	astronom	N;INDF;MASC+FEM;SG	ADJ
olesen	olesen	oles	olesen	PROPN	
ballet	ballet	bal	ballen	N;INDF;MASC+FEM;SG	
ballet	ballett	bal	ballett	N;INDF;MASC+FEM;SG	PROPN
symfonier	sinfonien	symfonium	sinfonien	N;INDF;MASC+FEM;PL	
jagger	jagger	jagge	jagger	N;INDF;MASC+FEM;PL	PROPN
its	ihre	itse	ihr		DET;NOM;FEM;SG
its	seine	itse	sein		DET;NOM;FEM;SG
its	seiner	itse	sein		DET;NOM;MASC;SG
silver	silber	silve	silber		
silver	silberne	silve	silbern		ADJ;NOM;FEM;PL
silver	silver	silve	silver		PROPN
temperaturen	temperaturen	temperatur	temperatur	N;DEF;MASC+FEM;SG	V;NFIN
temperaturen	temperaturbereich	temperatur	temperaturbereich	N;DEF;MASC+FEM;SG	ADJ
temperaturen	temperatur	temperatur	temperatur	N;DEF;MASC+FEM;SG	
temperaturen	wassertemperatur	temperatur	wassertemperatur	N;DEF;MASC+FEM;SG	ADJ
camp	lager	camp	lager		ADJ
camp	ferienlager	camp	ferienlager		ADJ
camp	camp	camp	camp		
camp	campingplatz	camp	campingplatz		
camp	campingplätze	camp	campingplatz		
frygtede	gefürchtete	frygte	gefürchtet	V;IND;PST;FIN;ACT	ADJ;NOM;SG
skelne	unterscheidung	skelne	unterscheidung	V;NFIN;ACT	ADJ
skelne	unterscheidung	skelne	unterscheidung	V;NFIN;ACT	ADJ
perspektiv	perspektiven	perspektiv	perspektiv	N;INDF;NEUT;SG	ADJ
perspektiv	perspektive	perspektiv	perspektiv	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
naval	naval	naval	naval		PROPN
naval	marine	naval	marin		N;NOM;FEM;SG
naval	schiffsbau	naval	schiffsbau		ADJ
parametre	kennwerte	parametre	kennwert	N;INDF;MASC+FEM;PL	N;SG
parametre	parametern	parametre	parametern	N;INDF;MASC+FEM;PL	V;NFIN
parametre	parameter	parametre	paramet	N;INDF;MASC+FEM;PL	ADJ
måle	vermessung	måle	vermessung	V;NFIN;ACT	N;NOM;FEM;SG
måle	messgeräte	måle	meßgerät	V;NFIN;ACT	N;NOM;FEM;PL
måle	messung	måle	messung	V;NFIN;ACT	N;SG
måle	maßnahme	måle	maßnahmen	V;NFIN;ACT	ADJ
måle	massnahme	måle	massnahm	V;NFIN;ACT	N;NOM;FEM;SG
stige	leiter	stige	leiter	V;NFIN;ACT	ADJ
fremover	künftige	fremover	künftig	ADV	ADJ;NOM;FEM;PL
fremover	zukunft	fremover	zukunft	ADV	N
fremover	future	fremover	futur	ADV	PROPN
fremover	zukünftige	fremover	zukünftig	ADV	ADJ;NOM;FEM;PL
optagelser	bildmaterial	optagelse	bildmaterial	N;INDF;MASC+FEM;PL	ADJ
optagelser	filmmaterial	optagelse	filmmaterial	N;INDF;MASC+FEM;PL	ADJ
optagelser	aufnahmen	optagelse	aufnehmen	N;INDF;MASC+FEM;PL	V;IND;PL;3;PST;FIN
optagelser	tonträger	optagelse	tonträger	N;INDF;MASC+FEM;PL	ADJ
optagelser	aufzeichnungen	optagelse	aufzeichnangen	N;INDF;MASC+FEM;PL	V;NFIN
optagelser	aufnahmen	optagelse	aufnehmen	N;INDF;MASC+FEM;PL	V;IND;PL;3;PST;FIN
litauiske	litauen	litauisk	litauen	ADJ;PL	PROPN;NOM
instituttet	institute	institut	institut	N;DEF;NEUT;SG	
instituttet	institut	institut	instituen	N;DEF;NEUT;SG	ADJ
instituttet	hochschulinstitut	institut	hochschulinstitut	N;DEF;NEUT;SG	ADJ
instituttet	gründung	institut	gründung	N;DEF;NEUT;SG	ADJ
instituttet	foundation	institut	foundation	N;DEF;NEUT;SG	PROPN;NOM;SG
instituttet	grundlage	institut	grundlage	N;DEF;NEUT;SG	ADJ;NOM;SG
bestemmelser	regelungen	bestemmelse	regelung	N;INDF;MASC+FEM;PL	V;NFIN
bestemmelser	regeln	bestemmelse	regeln	N;INDF;MASC+FEM;PL	V;NFIN
bestemmelser	vorschriften	bestemmelse	vorschreifen	N;INDF;MASC+FEM;PL	V;NFIN
bestemmelser	spielregeln	bestemmelse	spielregeln	N;INDF;MASC+FEM;PL	V;NFIN
bestemmelser	bestimmungen	bestemmelse	bestimmung	N;INDF;MASC+FEM;PL	V;NFIN
bestemmelser	vorschriften	bestemmelse	vorschreifen	N;INDF;MASC+FEM;PL	V;NFIN
edinburgh	edinburgh	edinburgh	edinburgh	PROPN	PROPN
georges	georges	george	georges	N;GEN;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
boulevard	boulevard	boulevard	boulevard	N;INDF;MASC+FEM;SG	
svær	schwere	svær	schwer	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
svær	hard	svær	hard	ADJ;INDF;MASC+FEM;SG	PROPN
svær	schwierige	svær	schwierig	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
enge	weideland	enge	weideland	N;INDF;MASC+FEM;SG	ADJ
enge	grünland	enge	grünland	N;INDF;MASC+FEM;SG	ADJ
enge	wiesen	enge	weisen	N;INDF;MASC+FEM;SG	V;NFIN
enge	wiesen	enge	weisen	N;INDF;MASC+FEM;SG	V;NFIN
bolivia	bolivien	bolivia	bolivien		PROPN;NOM;NEUT;SG
vera	vera	vera	vera	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
hjertet	herz	hjerte	herz	N;DEF;NEUT;SG	
hjertet	herzens	hjerte	herzens	N;DEF;NEUT;SG	N;NOM;NEUT;PL
hjertet	herzen	hjerte	herzen	N;DEF;NEUT;SG	
hjertet	heart	hjerte	hearen	N;DEF;NEUT;SG	PROPN
jordskælv	erdbeben	jordskælv	erdbeben	N;INDF;NEUT;SG	V;NFIN
jordskælv	beben	jordskælv	beben	N;INDF;NEUT;SG	
jordskælv	erdbeben	jordskælv	erdbeben	N;INDF;NEUT;SG	V;NFIN
variation	sorte	variation	sorten	N;INDF;MASC+FEM;SG	
variation	vielzahl	variation	vielzahl	N;INDF;MASC+FEM;SG	ADJ
variation	abwechslung	variation	abwechslung	N;INDF;MASC+FEM;SG	ADJ
variation	sorten	variation	sorten	N;INDF;MASC+FEM;SG	V;IND;PL;3;FIN
fordeling	aufgliederung	fordeling	aufgliederung	N;INDF;MASC+FEM;SG	ADJ
fordeling	aufteilung	fordeling	aufteilung	N;INDF;MASC+FEM;SG	ADJ;SG
fordeling	allokation	fordeling	allokation	N;INDF;MASC+FEM;SG	ADJ
fordeling	aufteilung	fordeling	aufteilung	N;INDF;MASC+FEM;SG	ADJ;SG
fordeling	zuweisungen	fordeling	zuweisung	N;INDF;MASC+FEM;SG	V;NFIN
fordeling	zuordnung	fordeling	zuordnung	N;INDF;MASC+FEM;SG	ADJ
fordeling	vertrieb	fordeling	vertreiben	N;INDF;MASC+FEM;SG	
fordeling	aufteilung	fordeling	aufteilung	N;INDF;MASC+FEM;SG	ADJ;SG
astrid	astrid	astrid	astrid		PROPN;NOM;FEM;SG
foden	foot	foden	foot	N;DEF;MASC+FEM;SG	PROPN;NOM;SG
foden	fuß	foden	faß	N;DEF;MASC+FEM;SG	ADJ
foden	fuss	foden	fassen	N;DEF;MASC+FEM;SG	
inspirerede	inspirierte	inspirere	inspirieren	V;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
ulykke	zufall	ulykke	zufall	N;INDF;MASC+FEM;SG	
ulykke	unfallversicherung	ulykke	unfallversicherung	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
lyden	sound	lyd	sound	N;DEF;MASC+FEM;SG	
lyden	geräusche	lyd	geräusch	N;DEF;MASC+FEM;SG	ADJ;NOM
lyden	ton	lyd	ton	N;DEF;MASC+FEM;SG	
lyden	klang	lyd	klingen	N;DEF;MASC+FEM;SG	
lyden	geräusch	lyd	geräusch	N;DEF;MASC+FEM;SG	ADJ
marius	marius	marius	marius	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
caspar	caspar	caspar	caspar		PROPN;NOM;MASC;SG
caspar	kaspar	caspar	kaspar		PROPN;NOM;MASC;SG
baltiske	ostsee	baltisk	ostsee	ADJ;PL	PROPN
baltiske	baltic	baltisk	baltic	ADJ;PL	PROPN
baltiske	baltikum	baltisk	baltikum	ADJ;PL	PROPN
motorvejen	autobahn	motorvej	Autobahn	N;DEF;MASC+FEM;SG	ADJ
motorvejen	freeway	motorvej	freeway	N;DEF;MASC+FEM;SG	PROPN
motorvejen	autobahn	motorvej	Autobahn	N;DEF;MASC+FEM;SG	ADJ
motorvejen	autobahn	motorvej	Autobahn	N;DEF;MASC+FEM;SG	ADJ
motorvejen	highway	motorvej	highway	N;DEF;MASC+FEM;SG	PROPN
hemmelighed	geheim	hemmelighed	geheim	N;INDF;MASC+FEM;SG	ADJ
hemmelighed	secret	hemmelighed	secren	N;INDF;MASC+FEM;SG	PROPN;SG
hemmelighed	geheimen	hemmelighed	geheimen	N;INDF;MASC+FEM;SG	ADJ
hemmelighed	heimlich	hemmelighed	heimlich	N;INDF;MASC+FEM;SG	ADJ
hemmelighed	geheimhaltung	hemmelighed	geheimhaltung	N;INDF;MASC+FEM;SG	ADJ
deep	tiefe	deep	tief		
deep	tief	deep	tief		ADJ
deep	deep	deep	deep		
deep	tiefen	deep	tief		V;NFIN
protest	einwand	protest	einwand	N;INDF;MASC+FEM;SG	ADV
protest	protestiere	protest	protestieren	N;INDF;MASC+FEM;SG	
protest	proteste	protest	prot	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
protest	protestieren	protest	protestieren	N;INDF;MASC+FEM;SG	V;NFIN
protest	protesten	protest	prot	N;INDF;MASC+FEM;SG	ADJ
protest	proteste	protest	prot	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
protest	demonstrationen	protest	demonstration	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
taiwan	taiwan	taiwan	taiwan		PROPN;NOM;MASC;SG
taiwan	südkorea	taiwan	südkorea		PROPN;NOM;MASC;SG
taiwan	taipeh	taiwan	taipeh		PROPN;NOM;MASC;SG
banker	banks	bank	banks	N;INDF;MASC+FEM;PL	PROPN;NOM;SG
banker	kreditinstitute	bank	kreditinstitut	N;INDF;MASC+FEM;PL	ADJ;SG
kronborg	kronborg	kronborg	kronborg	N;INDF;MASC+FEM;SG	PROPN
stemning	erdatmosphäre	stemning	erdatmosphäre	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
stemning	atmosphäre	stemning	atmosphäre	N;INDF;MASC+FEM;SG	ADJ;NOM;SG
stemning	laune	stemning	laun	N;INDF;MASC+FEM;SG	ADJ
stemning	gelaunt	stemning	gelaunt	N;INDF;MASC+FEM;SG	ADJ
stemning	stimmungen	stemning	stimmung	N;INDF;MASC+FEM;SG	V;PL
simpel	einfache	simpel	einfach	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
simpel	einfach	simpel	einfach	ADJ;INDF;MASC+FEM;SG	ADV
full	voll	full	voll		ADJ
full	voller	full	voll		
full	vollständig	full	vollständig		ADJ
full	vollen	full	voll		
full	volle	full	voll		N;NOM;FEM;PL
sænket	rückläufig	sænke	rückläufig	V;INDF;SG;PST;V.PTCP	ADJ
flertydig	unklare	flertydig	unklare	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
opsat	eifrig	opsætte	eifrig	V;INDF;SG;PST;V.PTCP	ADJ
opsat	keen	opsætte	keen	V;INDF;SG;PST;V.PTCP	
forside	front	forside	fronen	V;IMP	PROPN
forside	vorderseite	forside	vorderseite	V;IMP	
forside	vorne	forside	vorne	V;IMP	ADV
forside	vorn	forside	vorn	V;IMP	ADV
forside	vor	forside	vor	V;IMP	ADP
costa	costa	costa	costa		PROPN
afgørelse	beschluß	afgørelse	beschlaßen	N;INDF;MASC+FEM;SG	
ruter	strecken	ruter	strecken	N;INDF;MASC+FEM;PL	V;NFIN
ruter	routen	ruter	routen	N;INDF;MASC+FEM;PL	V;NFIN
destroyere	zerstörer	destroyere	zerstörer	N;INDF;MASC+FEM;PL	
poster	artikel	post	artikel	N;INDF;MASC+FEM;PL	ADJ
poster	positionen	post	position	N;INDF;MASC+FEM;PL	V;NFIN
systematisk	systematisch	systematisk	systematisch	ADV	ADJ
systematisk	systematisch	systematisk	systematisch	ADV	ADJ
systematisk	systematischer	systematisk	systematisch	ADV	ADJ
systematisk	systematisches	systematisk	systematisch	ADV	ADJ;NOM;NEUT;SG
systematisk	systematischen	systematisk	systematisch	ADV	ADJ
systematisk	systematische	systematisk	systematisch	ADV	ADJ;NOM;FEM;PL
missiler	geschosse	missil	geschoß	N;INDF;NEUT;PL	ADJ
missiler	flugkörper	missil	flugkörper	N;INDF;NEUT;PL	ADJ
ungarsk	ungarischen	ungarsk	ungarisch	ADJ;INDF;SG	ADJ;PL
ungarsk	ungarische	ungarsk	ungarisch	ADJ;INDF;SG	ADJ;NOM;FEM;PL
synspunkter	ansichten	synspunkt	ansichten	N;INDF;NEUT;PL	V;PL;FIN
synspunkter	aufrufe	synspunkt	aufrufen	N;INDF;NEUT;PL	
synspunkter	aussicht	synspunkt	aussechen	N;INDF;NEUT;PL	PROPN
synspunkter	meinungen	synspunkt	meinungen	N;INDF;NEUT;PL	V;NFIN
haag	hague	haag	hague		
haag	haag	haag	haagen		PROPN;NOM;SG
haag	haager	haag	haager		PROPN;NOM;SG
columbus	columbus	columbus	columbus		PROPN;NOM;MASC;SG
columbus	kolumbus	columbus	kolumbus		PROPN;NOM;MASC;SG
slovenien	slowenien	slovenie	slowenien	N;DEF;MASC+FEM;SG	PROPN
deling	teilen	deling	teilen	N;INDF;MASC+FEM;SG	V;NFIN
deling	sharing	deling	sharing	N;INDF;MASC+FEM;SG	
deling	teile	deling	teilen	N;INDF;MASC+FEM;SG	ADV
deling	teilen	deling	teilen	N;INDF;MASC+FEM;SG	V;NFIN
deling	share	deling	shar	N;INDF;MASC+FEM;SG	
deling	anteil	deling	anteil	N;INDF;MASC+FEM;SG	ADV
konstrueret	gestaltet	konstruere	gestalten	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
udtales	ausgeprägte	udtale	ausgeprägt	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;PL
udtales	ausgesprochen	udtale	ausgesprochen	V;IND;PRS;FIN;PASS	ADJ
udtales	ausgeprägt	udtale	ausprägen	V;IND;PRS;FIN;PASS	ADJ
warren	warren	warren	warr		
mer	mer	mer	mer	N;INDF;MASC+FEM;SG	
dokument	schriftstück	dokument	schriftstücken	N;INDF;NEUT;SG	ADJ
dokument	dokumentieren	dokument	dokumentieren	N;INDF;NEUT;SG	V;NFIN
monte	monte	monte	mont		PROPN;NOM;SG
rangers	rangers	range	rangers	N;GEN;INDF;MASC+FEM;PL	PROPN;NOM;SG
rangers	ranger	range	rang	N;GEN;INDF;MASC+FEM;PL	ADJ
maurice	moritz	maurice	moritz		PROPN;NOM;SG
maurice	maurice	maurice	maurice		PROPN;NOM;MASC;SG
sammenslutning	verschmelzung	sammenslutning	verschmelzung	N;INDF;MASC+FEM;SG	ADJ
sammenslutning	zusammenschluß	sammenslutning	zusammenschluß	N;INDF;MASC+FEM;SG	ADJ
sammenslutning	zusammenschlüsse	sammenslutning	zusammenschlüß	N;INDF;MASC+FEM;SG	N;NOM;PL
sammenslutning	fusionen	sammenslutning	fusionen	N;INDF;MASC+FEM;SG	N;NOM;PL
sammenslutning	verein	sammenslutning	verein	N;INDF;MASC+FEM;SG	
sammenslutning	verband	sammenslutning	verbinden	N;INDF;MASC+FEM;SG	
sammenslutning	association	sammenslutning	association	N;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
fernando	fernando	fernando	fernando		PROPN;NOM;MASC;SG
romeo	romeos	romeo	romeos	N;INDF;MASC+FEM;SG	ADJ
romeo	romeo	romeo	romeo	N;INDF;MASC+FEM;SG	
middelfart	middelfart	middelfart	middelfart	N;INDF;NEUT;SG	ADJ
creek	creek	creek	creek		PROPN
beskyttede	geschützter	beskytte	geschützter	V;PL;PST;V.PTCP	ADJ
beskyttede	geschützte	beskytte	geschützt	V;PL;PST;V.PTCP	ADJ;NOM;FEM;SG
beskyttede	geschützt	beskytte	schützen	V;PL;PST;V.PTCP	ADJ;V.PTCP
bass	bassisten	bass	bassist		
bass	bassist	bass	bassist		PROPN;NOM;SG
bass	bass	bass	bassen		
novgorod	nowgorod	novgorod	nowgorod		PROPN;NOM;SG
indgang	eintragung	indgang	eintragung	N;INDF;MASC+FEM;SG	ADJ
indgang	einreise	indgang	einreise	N;INDF;MASC+FEM;SG	
indgang	eintritt	indgang	eintreten	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
indgang	zufahrt	indgang	zufahren	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
indgang	einfahrt	indgang	einfahren	N;INDF;MASC+FEM;SG	ADJ
indgang	eintritt	indgang	eintreten	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
indgang	bucht	indgang	buchen	N;INDF;MASC+FEM;SG	ADJ
indgang	inlet	indgang	inlet	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
indgang	einlass	indgang	einlassen	N;INDF;MASC+FEM;SG	ADJ
offer	opfern	offer	opfern	N;INDF;NEUT;SG	V;NFIN
offer	opfert	offer	opfern	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
offer	geopfert	offer	pferen	N;INDF;NEUT;SG	V;V.PTCP
offer	opfer	offer	opfer	N;INDF;NEUT;SG	ADJ
offer	opfer	offer	opfer	N;INDF;NEUT;SG	ADJ
offer	unfallopfer	offer	unfallopfer	N;INDF;NEUT;SG	ADJ
brasiliansk	brasilianische	brasiliansk	brasilianisch	ADJ;INDF;SG	ADJ;NOM;FEM;PL
brasiliansk	brasilianischen	brasiliansk	brasilianisch	ADJ;INDF;SG	ADJ;NOM;MASC;PL
kristendom	christentum	kristendom	christentum	N;INDF;MASC+FEM;SG	PROPN
rendsborg	rendsburg	rendsborg	rendsburg	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
malaysia	malaysia	malaysia	malaysia		PROPN;NOM;SG
svømning	schwimmen	svømning	schwimmen	N;INDF;MASC+FEM;SG	V;NFIN
svømning	schwimmt	svømning	schwimmen	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
svømning	schwimm	svømning	schwimm	N;INDF;MASC+FEM;SG	
svømning	schwimmen	svømning	schwimmen	N;INDF;MASC+FEM;SG	V;NFIN
svømning	schwimmbad	svømning	schwimmbad	N;INDF;MASC+FEM;SG	ADJ
lind	lind	lind	lind		PROPN;NOM;SG
frederiks	frederiks	frederiks	frederiks	N;INDF;NEUT;SG	
menneskelig	mensch	menneskelig	mensch	ADJ;INDF;MASC+FEM;SG	N;SG
menneskelig	menschen	menneskelig	menschen	ADJ;INDF;MASC+FEM;SG	N;NOM;PL
menneskelig	menschliche	menneskelig	menschlich	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
uheld	unfällen	uheld	unfällen	N;INDF;NEUT;SG	V;NFIN
uheld	unfälle	uheld	unfallen	N;INDF;NEUT;SG	
uheld	arbeitsunfälle	uheld	arbeitsunfäll	N;INDF;NEUT;SG	ADJ;NOM;FEM;PL
uheld	verkehrsunfälle	uheld	verkehrsunfall	N;INDF;NEUT;SG	ADJ;NOM;FEM;PL
uheld	zufall	uheld	zufall	N;INDF;NEUT;SG	
uheld	unfallversicherung	uheld	unfallversicherung	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
udkast	draft	udkast	drafen	N;INDF;NEUT;SG	PROPN;NOM;SG
udkast	skizzen	udkast	skizzen	N;INDF;NEUT;SG	V;NFIN
udkast	entwürfe	udkast	entwürfen	N;INDF;NEUT;SG	N;NOM;MASC;PL
udkast	entwürfen	udkast	entwerfen	N;INDF;NEUT;SG	V;NFIN
påvirker	einflüsse	påvirke	einfluß	V;IND;PRS;FIN;ACT	N;NOM;MASC;PL
påvirker	einfluß	påvirke	einfluß	V;IND;PRS;FIN;ACT	N
påvirker	einflussnahme	påvirke	einflussnahm	V;IND;PRS;FIN;ACT	ADJ;NOM;FEM;SG
påvirker	einfluss	påvirke	einfluß	V;IND;PRS;FIN;ACT	ADJ
ammunition	munition	ammunition	Munition	N;INDF;MASC+FEM;SG	
ammunition	munition	ammunition	Munition	N;INDF;MASC+FEM;SG	
ammunition	munition	ammunition	Munition	N;INDF;MASC+FEM;SG	
lovgivende	wahlperiode	lovgivende	wahlperiode	ADJ	N;NOM;FEM;SG
lone	lone	lone	lon		PROPN;NOM;SG
lone	alleinstehende	lone	alleinstehend		ADJ;NOM;FEM;PL
røg	zigarette	røg	zigarett	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
røg	rauchen	røg	rauchen	N;INDF;MASC+FEM;SG	V;NFIN
røg	rauch	røg	rauch	N;INDF;MASC+FEM;SG	
forår	frühling	forår	frühling	N;INDF;NEUT;SG	ADJ
forår	frühjahr	forår	frühjahr	N;INDF;NEUT;SG	ADV
forår	frühlings	forår	frühlings	N;INDF;NEUT;SG	
forår	spring	forår	springen	N;INDF;NEUT;SG	PROPN
forår	frühling	forår	frühling	N;INDF;NEUT;SG	ADJ
korrekte	berichtigen	korrekt	berichtigen	ADJ;PL	V;NFIN
korrekte	korrigieren	korrekt	korrigieren	ADJ;PL	V;NFIN
korrekte	richtig	korrekt	richtig	ADJ;PL	ADV
nissen	nissen	nisse	nissen	N;DEF;MASC+FEM;SG	PROPN;NOM;SG
riis	riis	riis	riis	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
signaler	signale	signal	signal	N;INDF;NEUT;PL	ADJ;NOM;FEM;PL
suite	suite	suite	suite	N;INDF;MASC+FEM;SG	
suite	suiten	suite	suiten	N;INDF;MASC+FEM;SG	N;NOM;PL
def	def	def	def	N;INDF;NEUT;SG	PROPN;NOM;SG
fartøjer	gefäße	fartøj	gefäßen	N;INDF;NEUT;PL	
fartøjer	wasserfahrzeuge	fartøj	wasserfahrzeuge	N;INDF;NEUT;PL	ADJ;NOM;PL
lotte	lotte	lotte	loten		PROPN;SG
klimaet	klima	klima	klima	N;DEF;NEUT;SG	PROPN
klimaet	klimawandel	klima	klimawandel	N;DEF;NEUT;SG	
krabbe	krabbe	krabbe	krabben	N;INDF;MASC+FEM;SG	
krabbe	krabben	krabbe	krabben	N;INDF;MASC+FEM;SG	N;NOM;PL
perry	pery	perry	pery		
perry	perry	perry	perry		PROPN;NOM;MASC;SG
aar	aar	aar	aar	N;INDF;NEUT;SG	PROPN;NOM;SG
dakota	dakota	dakota	dakota	N;INDF;NEUT;SG	PROPN;NOM;MASC;SG
hjørnet	eck	hjørne	eck	N;DEF;NEUT;SG	
hjørnet	corner	hjørne	corner	N;DEF;NEUT;SG	
hjørnet	ecken	hjørne	ecken	N;DEF;NEUT;SG	
hjørnet	ecke	hjørne	eck	N;DEF;NEUT;SG	ADV
pan	pfanne	pan	pfannen		N;SG
pan	schwenken	pan	schwenken		V;NFIN
pan	pan	pan	pan		PROPN;NOM;MASC;SG
margaret	margaret	margar	margaret	N;DEF;NEUT;SG	PROPN;SG
margaret	margarethe	margar	margarethe	N;DEF;NEUT;SG	ADJ
fjende	gegner	fjende	gegner	N;INDF;MASC+FEM;SG	
fjende	feindliche	fjende	feindlich	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
fjende	feindlich	fjende	feindlich	N;INDF;MASC+FEM;SG	ADJ
fjende	feinde	fjende	feind	N;INDF;MASC+FEM;SG	
fjende	feind	fjende	feind	N;INDF;MASC+FEM;SG	
fjende	feind	fjende	feind	N;INDF;MASC+FEM;SG	
manga	manga	manga	manga		
univers	universums	univers	universums	N;INDF;NEUT;SG	PROPN
univers	grundgesamtheit	univers	grundgesamtheit	N;INDF;NEUT;SG	ADJ;NOM;SG
univers	weltall	univers	weltall	N;INDF;NEUT;SG	
univers	universum	univers	universum	N;INDF;NEUT;SG	ADV
nürnberg	nürnberg	nürnberg	nürnberg		PROPN;NOM;SG
unesco	unesco	unesco	unesco		
elektricitet	stromverbrauch	elektricitet	stromverbrauch	N;INDF;MASC+FEM;SG	ADJ
elektricitet	elektrizität	elektricitet	elektrizität	N;INDF;MASC+FEM;SG	ADJ
hip	hip	hip	hip	N;INDF;NEUT;SG	ADJ
hip	hüften	hip	hüfen	N;INDF;NEUT;SG	V;NFIN
hip	hüfte	hip	hüfen	N;INDF;NEUT;SG	
organist	organist	organist	organist	N;INDF;MASC+FEM;SG	ADJ
rejsende	reisende	rejse	reisend	V;PRS;V.PTCP	ADJ;NOM;FEM;SG
rejsende	reisenden	rejse	reisend	V;PRS;V.PTCP	ADJ
rejsende	reisender	rejse	reisend	V;PRS;V.PTCP	ADJ
rejsende	reisende	rejse	reisend	V;PRS;V.PTCP	ADJ;NOM;FEM;SG
rejsende	reisenden	rejse	reisend	V;PRS;V.PTCP	ADJ
rejsende	reisender	rejse	reisend	V;PRS;V.PTCP	ADJ
