категорія	kategorijo	категорія	kategorija	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
другом	prijateljico	друг	prijateljica	N;ANIM;INS;MASC;SG	N;ACC;FEM;SG
дівчину	punca	дівчина	punca	N;ANIM;ACC;FEM;SG	N;NOM;FEM;SG
дівчину	deklica	дівчина	deklica	N;ANIM;ACC;FEM;SG	N;NOM;FEM;SG
дівчину	dekle	дівчина	dekle	N;ANIM;ACC;FEM;SG	N;NOM;NEUT;SG
реформа	reforme	реформа	reforma	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
реформа	reformo	реформа	reforma	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
директорів	direktorjev	директор	direktor	N;ANIM;ACC;MASC;PL	N;GEN;MASC;PL
директорів	direktorji	директор	direktor	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
григорівна	gutman	григорівний	gutman	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
спадщину	dedovanje	спадщина	dedovanje	N;INAN;ACC;FEM;SG	N;NOM;NEUT;SG
спадщину	nasledstvo	спадщина	nasledstvo	N;INAN;ACC;FEM;SG	N;NOM;NEUT;SG
молдові	moldavija	молдовий	moldavija	ADJ;NOM;PL	N;NOM;FEM;SG
молдові	moldavijo	молдовий	moldavija	ADJ;NOM;PL	N;ACC;FEM;SG
підписано	podpisana	підписати	podpisan	V;PFV;IND;0;FIN	ADJ;NOM;FEM;SG;V.PTCP
підписано	podpisano	підписати	podpisan	V;PFV;IND;0;FIN	ADJ;NOM;NEUT;SG;V.PTCP
підписано	podpisan	підписати	podpisan	V;PFV;IND;0;FIN	ADJ;NOM;INDF;MASC;SG;V.PTCP
підписано	podpisani	підписати	podpisan	V;PFV;IND;0;FIN	ADJ;NOM;MASC;PL;V.PTCP
екологічна	ekološki	екологічний	ekološki	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
лисенко	lisenko	лисенко	lisenka	PROPN;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
нквд	nkvd	нквд	nkvd	PROPN;INAN;NOM;FEM;SG	N;NOM;FEM;SG
микита	nicky	микитий	nicky	PROPN;ANIM;NOM;MASC;SG	
микита	nikita	микитий	nikit	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
стіна	steno	стіна	stena	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
чан	chang	чан	chang		N;NOM;MASC;SG
чан	chan	чан	chan		PROPN;NOM;MASC;SG
чан	jang	чан	jang		N;NOM;MASC;SG
сомалі	somaliji	сомалі	somalija	PROPN;INAN;NOM;FEM;SG	N;NOM;MASC;PL
квебек	quebec	квебек	quebec	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
вдало	uspešen	вдало	uspešen	ADV	ADJ;NOM;INDF;MASC;SG
вдало	uspešni	вдало	uspešen	ADV	ADJ;NOM;MASC;PL
вдало	uspešna	вдало	uspešen	ADV	ADJ;NOM;FEM;SG
вдало	očistiti	вдало	očistiti	ADV	V;PFV;NFIN
вдало	očiščeno	вдало	očiščen	ADV	ADJ;NOM;NEUT;SG;V.PTCP
вдало	očiščen	вдало	očiščen	ADV	ADJ;NOM;INDF;MASC;SG;V.PTCP
вдало	očiščena	вдало	očiščen	ADV	ADJ;NOM;FEM;SG;V.PTCP
польське	poljskega	польський	poljski	ADJ;NOM;NEUT;SG	ADJ;GEN;NEUT;SG
леонардо	leonardo	леонардо	leonardo	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
фінансово	finančno	фінансово	finančen	ADV	ADJ;NOM;NEUT;SG
френсіс	franc	френсіс	franc	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
френсіс	francis	френсіс	francis	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
френсіс	frances	френсіс	frances	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
розпорядженні	odlaganje	розпорядження	odlaganje	N;INAN;DAT;NEUT;SG	N;NOM;NEUT;SG
розпорядженні	odstranjevanje	розпорядження	odstranjevanje	N;INAN;DAT;NEUT;SG	N;NOM;NEUT;SG
профілю	profil	профіль	profiti	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
зруйнований	porušili	зруйнований	porušiti	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	V;PFV;MASC;PL;V.PTCP
ставок	ribniku	ставка	ribnik	N;INAN;NOM;FEM;SG	N;DAT;MASC;SG
турнірів	turnirji	турнір	turnir	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
знайшла	najdeno	знайти	najden	V;PFV;FEM;IND;SG;PST;FIN	ADJ;NOM;RL;NEUT;SG
знайшла	najdeni	знайти	najden	V;PFV;FEM;IND;SG;PST;FIN	ADJ;NOM;RL;MASC;PL
знайшла	najdena	знайти	najden	V;PFV;FEM;IND;SG;PST;FIN	ADJ;NOM;RL;FEM;SG
знайшла	najden	знайти	najden	V;PFV;FEM;IND;SG;PST;FIN	ADJ;NOM;INDF;MASC;SG;V.PTCP
джим	jim	джим	on	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;PL
джим	jima	джим	on	PROPN;ANIM;NOM;MASC;SG	PRO;DAT;MASC;DU;3
структурні	strukturno	структурний	strukturen	ADJ;NOM;PL	ADV
структурні	strukturni	структурний	strukturen	ADJ;NOM;PL	ADJ;NOM;MASC;SG
структурні	strukturnih	структурний	strukturen	ADJ;NOM;PL	ADJ;GEN;MASC;PL
структурні	strukturna	структурний	strukturen	ADJ;NOM;PL	ADJ;NOM;FEM;SG
брюс	bruce	брюс	bruce	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
соціалістична	socialdemokratov	соціалістичний	socialdemokrat	ADJ;NOM;FEM;SG	N;GEN;MASC;PL
гітлер	hitlerju	гітлер	hitler	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
гітлер	hitlerja	гітлер	hitler	N;INAN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
кіровоград	kirovohrad	кіровоград	kirovohrad	PROPN;INAN;NOM;MASC;SG	N;GEN;MASC;SG
друзями	prijateljev	друг	prijatelj	N;ANIM;INS;MASC;PL	N;GEN;MASC;PL
друзями	prijatelji	друг	prijatelj	N;ANIM;INS;MASC;PL	N;NOM;MASC;PL
друзями	friends	друг	friends	N;ANIM;INS;MASC;PL	
друзями	prijatelje	друг	prijatelj	N;ANIM;INS;MASC;PL	N;ACC;MASC;PL
підтримали	podprta	підтримати	podprt	V;PFV;IND;PL;PST;FIN	ADJ;NOM;FEM;SG;V.PTCP
підтримали	podprte	підтримати	podprt	V;PFV;IND;PL;PST;FIN	ADJ;NOM;FEM;PL;V.PTCP
підтримали	podprti	підтримати	podprt	V;PFV;IND;PL;PST;FIN	ADJ;NOM;MASC;PL;V.PTCP
підтримали	podprt	підтримати	podprt	V;PFV;IND;PL;PST;FIN	ADJ;NOM;INDF;MASC;SG;V.PTCP
підтримали	podprto	підтримати	podprt	V;PFV;IND;PL;PST;FIN	ADJ;NOM;NEUT;SG;V.PTCP
довкола	okoli	довкола	okoli	ADV	ADP;GEN
довкола	okrog	довкола	okrog	ADV	ADP;GEN
всесвіт	vesolju	всесвіт	vesolje	N;INAN;NOM;MASC;SG	N;DAT;NEUT;SG
довга	dolge	довга	dolg	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
довга	dolgo	довга	dolgo	ADJ;NOM;FEM;SG	ADV
алжир	alžiru	алжир	alžir	PROPN;INAN;NOM;MASC;SG	N;DAT;MASC;SG
алжир	alžirija	алжир	alžirija	PROPN;INAN;NOM;MASC;SG	N;NOM;FEM;SG
маріо	mario	маріо	mario	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
реакцій	reakcije	реакція	reakcija	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
реакцій	odzivi	реакція	odziv	N;INAN;GEN;FEM;PL	N;NOM;MASC;PL
їде	jaha	їхати	jaha	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
водій	voznika	водій	voznik	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
пров	prov	пров	prova		
націонал	nacionalna	націонал	nacionalen		ADJ;NOM;FEM;SG
націонал	nacionalno	націонал	nacionalen		ADJ;NOM;NEUT;SG
націонал	nacionalni	націонал	nacionalen		ADJ;NOM;MASC;SG
олекса	aleksa	олекс	aleksa	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
малайзії	malezija	малайзія	malezija	PROPN;INAN;NOM;FEM;SG	N;NOM;FEM;SG
малайзії	malezije	малайзія	malezija	PROPN;INAN;NOM;FEM;SG	N;NOM;FEM;PL
рядків	vrstice	рядок	vrstica	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
рядків	črte	рядок	črta	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
рядків	vrstice	рядок	vrstica	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
рядків	proge	рядок	proga	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
рядків	strune	рядок	struna	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
рядків	nizi	рядок	nizeti	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
рядків	vrvice	рядок	vrvica	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
тарн	tarn	тарн	tarn		PROPN;NOM;MASC;SG
чисто	jasna	чисто	jasen	ADV	ADJ;NOM;FEM;SG
чисто	počisti	чисто	počist	ADV	V;PFV;IND;SG;3;PRS;FIN
чисто	jasno	чисто	jasen	ADV	ADJ;NOM;NEUT;SG
запровадження	prenovljena	запровадження	prenovljen	N;INAN;NOM;NEUT;SG	ADJ;NOM;FEM;SG;V.PTCP
користується	uporabe	користуватися	uporaba	V;IPFV;IND;SG;3;PRS;FIN	N;GEN;FEM;SG
податки	davčna	податок	davčen	N;INAN;NOM;MASC;PL	ADJ;NOM;FEM;SG
податки	davek	податок	davek	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG
податки	davke	податок	davek	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
театрів	gledališča	театр	gledališče	N;INAN;GEN;MASC;PL	N;NOM;NEUT;PL
театрів	kinih	театр	kino	N;INAN;GEN;MASC;PL	N;ESS;MASC;PL
театрів	gledališča	театр	gledališče	N;INAN;GEN;MASC;PL	N;NOM;NEUT;PL
традиційний	tradicionalne	традиційний	tradicionalen	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
традиційний	tradicionalno	традиційний	tradicionalno	ADJ;NOM;MASC;SG	ADV
людвіг	ludwig	людвіг	ludwig	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
людвіг	ludvik	людвіг	ludvik	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
спостерігати	opazuj	спостерігати	opazuj	V;IPFV;NFIN	V;PFV;IND;SG;3;PRS;FIN
спостерігати	opazuj	спостерігати	opazuj	V;IPFV;NFIN	V;PFV;IND;SG;3;PRS;FIN
спостерігати	ura	спостерігати	ura	V;IPFV;NFIN	N;NOM;FEM;SG
спостерігати	spremljanje	спостерігати	spremljanje	V;IPFV;NFIN	N;NOM;NEUT;SG
спостерігати	monitor	спостерігати	monitor	V;IPFV;NFIN	N;NOM;MASC;SG
відмову	zavrnitev	відмова	zavrnitev	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
пенсію	upokojil	пенсія	upokojiti	N;INAN;ACC;FEM;SG	V;PFV;MASC;SG;V.PTCP
біо	biot	біо	biot		N;NOM;MASC;SG
розвивати	razviti	розвивати	razviti	V;IPFV;NFIN	V;PFV;NFIN
експертів	strokovnjaki	експерт	strokovnjak	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
блоки	opeka	блок	opeka	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG
блоки	bloke	блок	blok	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
майстерність	veščine	майстерність	veščina	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
кеннеді	kennedy	кеннеда	kennedy	PROPN;ANIM;NOM;FEM;SG	N;NOM;MASC;SG
переконання	prepričanja	переконання	prepričanje	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;PL
переконання	prepričanj	переконання	prepričanje	N;INAN;NOM;NEUT;SG	N;GEN;NEUT;PL
переконання	verovanja	переконання	verovanje	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;PL
рига	riga	рига	riga	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
статтями	členi	стаття	člen	N;INAN;INS;FEM;PL	N;NOM;MASC;PL
статтями	članki	стаття	članek	N;INAN;INS;FEM;PL	N;NOM;MASC;PL
статтями	izdelki	стаття	izdelek	N;INAN;INS;FEM;PL	N;NOM;MASC;PL
хворобу	bolezen	хвороба	bolezen	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
хворобу	bolezni	хвороба	bolezen	N;INAN;ACC;FEM;SG	N;NOM;FEM;PL
середнє	povprečje	середній	povprečje	ADJ;NOM;NEUT;SG	N;NOM;NEUT;SG
біт	ritem	біт	ritem		N;NOM;MASC;SG
біт	premagal	біт	premagati		V;PFV;MASC;SG;V.PTCP
біт	bit	біт	bit		
біт	koščke	біт	košček		N;ACC;MASC;PL
біт	bitov	біт	biti		N;GEN;MASC;PL
люк	luc	люк	luc	N;INAN;NOM;MASC;SG	
шарант	charente	шарант	charent		N;NOM;MASC;SG
складно	zapleten	складно	zapleten	ADV	ADJ;NOM;INDF;MASC;SG
складно	zapletena	складно	zapleten	ADV	ADJ;NOM;FEM;SG
складно	zapleteno	складно	zapleten	ADV	ADJ;NOM;NEUT;SG
складно	težka	складно	težek	ADV	ADJ;NOM;FEM;SG
складно	težavna	складно	težaven	ADV	ADJ;NOM;FEM;SG
складно	težko	складно	težek	ADV	ADJ;NOM;NEUT;SG
цивілізація	civilizacijo	цивілізація	civilizacija	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
цивілізація	civilizacije	цивілізація	civilizacija	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
цивілізація	civilizacijo	цивілізація	civilizacija	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
цивілізація	civilizacije	цивілізація	civilizacija	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
буковина	bukovino	буковина	bukovina	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
монпельє	montpellier	монпельє	montpellier	PROPN;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
табори	taboriščih	табір	taborišče	N;INAN;NOM;MASC;PL	N;ESS;NEUT;PL
дордонь	dordogne	дордонь	dordogna	PROPN;INAN;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
казахстані	kazahstan	казахстань	kazahstan	N;INAN;ESS;MASC;PL	N;NOM;MASC;SG
рядки	vrstic	рядок	vrstica	N;INAN;NOM;MASC;PL	N;GEN;FEM;PL
рядки	vrstic	рядок	vrstica	N;INAN;NOM;MASC;PL	N;GEN;FEM;PL
інвестицій	naložbe	інвестиція	naložba	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
інвестицій	investicije	інвестиція	investicija	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
взято	slikano	взяти	slikan	V;PFV;IND;0;FIN	ADJ;NOM;NEUT;SG;V.PTCP
сутність	bistva	сутність	bistvo	N;INAN;NOM;FEM;SG	N;GEN;NEUT;SG
личинки	ličink	личинка	ličinka	N;ANIM;NOM;FEM;PL	N;GEN;FEM;PL
документа	dokumenta	документ	dokument	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
документа	dokument	документ	dokument	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
професії	poklice	професія	poklic	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL
морів	morja	моріти	morje	N;INAN;GEN;MASC;PL	N;GEN;NEUT;SG
довкілля	okoljsko	довкілля	okoljski	N;INAN;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
довкілля	okoljski	довкілля	okoljski	N;INAN;NOM;NEUT;SG	ADJ;NOM;MASC;SG
єврейський	žid	єврейський	žid	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
єврейський	judje	єврейський	judja	ADJ;NOM;MASC;SG	N;NOM;MASC;PL
печінки	jeter	печінка	jetra	N;INAN;NOM;FEM;PL	N;GEN;NEUT;PL
напади	napade	напади	napad	N;INAN;NOM;MASC;PL	N;ACC;MASC;SG
кларк	clarke	кларка	clarka		N;NOM;MASC;SG
кларк	clark	кларка	clark		PROPN;NOM;MASC;SG
кларк	clark	кларка	clark		PROPN;NOM;MASC;SG
квартал	četrt	квартал	četrt	N;INAN;NOM;MASC;SG	
математичний	matematika	математичний	matematika	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
математичний	matematiko	математичний	matematika	ADJ;NOM;MASC;SG	N;ACC;FEM;SG
математичний	matematiki	математичний	matematika	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
математичний	matematika	математичний	matematika	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
маленька	male	маленький	mali	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
ювілейна	jubilej	ювілейний	jubilej	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
контакт	stika	контакт	stik	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
популярна	priljubljene	популярний	priljubljen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
популярна	priljubljeno	популярний	priljubljen	ADJ;NOM;FEM;SG	ADV
популярна	priljubljeni	популярний	priljubljen	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
півкулі	hemisfere	півкуль	hemisfera	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
півкулі	polobli	півкуль	polobli	N;INAN;NOM;FEM;PL	ADJ;NOM;MASC;SG
глядачі	občinstvo	глядач	občinstvo	N;ANIM;NOM;MASC;PL	N;NOM;NEUT;SG
глядачі	gledalce	глядач	gledalec	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
глядачі	gledalcem	глядач	gledalec	N;ANIM;NOM;MASC;PL	N;DAT;MASC;PL
перемогли	poražen	перемогти	poražen	V;PFV;IND;PL;PST;FIN	ADJ;NOM;INDF;MASC;SG;V.PTCP
перемогли	premagani	перемогти	premagan	V;PFV;IND;PL;PST;FIN	ADJ;NOM;MASC;PL;V.PTCP
перемогли	poraženi	перемогти	poražen	V;PFV;IND;PL;PST;FIN	ADJ;NOM;MASC;PL;V.PTCP
перемогли	premagan	перемогти	premagan	V;PFV;IND;PL;PST;FIN	ADJ;NOM;INDF;MASC;SG;V.PTCP
провідний	vodilni	провідний	vodilen	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
хліба	kruh	хліб	kruh	N;INAN;GEN;MASC;SG	N;INAN;ACC;MASC;SG
продано	prodani	продати	prodan	V;PFV;IND;0;FIN	ADJ;NOM;MASC;PL;V.PTCP
продано	prodano	продати	prodan	V;PFV;IND;0;FIN	ADJ;NOM;NEUT;SG;V.PTCP
продано	prodana	продати	prodan	V;PFV;IND;0;FIN	ADJ;NOM;FEM;SG;V.PTCP
продано	prodan	продати	prodan	V;PFV;IND;0;FIN	ADJ;NOM;INDF;MASC;SG;V.PTCP
описано	opiše	описати	opisati	V;PFV;IND;0;FIN	V;PFV;IND;SG;3;PRS;FIN
описано	opisuje	описати	opisovati	V;PFV;IND;0;FIN	V;IPFV;IND;SG;3;PRS;FIN
описано	opisano	описати	opisan	V;PFV;IND;0;FIN	ADJ;NOM;NEUT;SG;V.PTCP
описано	opisane	описати	opisan	V;PFV;IND;0;FIN	ADJ;NOM;FEM;PL;V.PTCP
описано	opisan	описати	opisan	V;PFV;IND;0;FIN	ADJ;NOM;INDF;MASC;SG;V.PTCP
описано	opisani	описати	opisan	V;PFV;IND;0;FIN	ADJ;NOM;MASC;PL;V.PTCP
описано	opisana	описати	opisan	V;PFV;IND;0;FIN	ADJ;NOM;FEM;SG;V.PTCP
акція	deli	акція	del	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL
акція	delimo	акція	deliti	N;INAN;NOM;FEM;SG	V;IPFV;IND;PL;1;PRS;FIN
акція	delež	акція	delež	N;INAN;NOM;FEM;SG	N;INAN;ACC;MASC;SG
акція	delim	акція	del	N;INAN;NOM;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
акція	zaloge	акція	zaloga	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
зведена	zmanjšani	зведений	zmanjšan	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
ізер	isère	ізер	isrra		PROPN;NOM;MASC;SG
єжи	jerzy	бжа	jerzy	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
оздоблення	okraski	оздоблення	okraski	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL
виверження	izbruha	виверження	izbruh	N;INAN;NOM;NEUT;SG	N;GEN;MASC;SG
болівії	boliviji	болівія	bolivija	PROPN;INAN;GEN;FEM;SG	N;NOM;FEM;SG
відвідування	obiščite	відвідування	obiščiti	N;INAN;NOM;NEUT;SG	V;PFV;IMP;PL;2;FIN
відвідування	obiske	відвідування	obisk	N;INAN;NOM;NEUT;SG	N;ACC;MASC;PL
відвідування	obiski	відвідування	obisk	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL
відвідування	obiskov	відвідування	obisk	N;INAN;NOM;NEUT;SG	N;GEN;MASC;PL
дванадцять	twelve	дванадцять	twelve	NUM;NOM	
нуля	praska	нуля	praska		V;IPFV;IND;SG;3;PRS;FIN
особистість	identiteto	особистість	identiteta	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
особистість	osebnosti	особистість	osebnost	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
лоренцо	lorenzo	лоренцо	lorenza	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
люксембургу	luksemburg	люксембург	luksemburg	PROPN;INAN;NOM;MASC;SG	N;NOM;MASC;SG
помітив	opazili	помітив	opaziti	V;PFV;MASC;IND;SG;PST;FIN	V;PFV;MASC;PL;V.PTCP
націоналістів	nacionalisti	націоналіст	nacionalist	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
бретань	bretagne	бретання	bretagna	PROPN;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
закінчили	storjeno	закінчити	storjen	V;PFV;IND;PL;PST;FIN	ADJ;NOM;NEUT;SG;V.PTCP
закінчили	končano	закінчити	končan	V;PFV;IND;PL;PST;FIN	ADJ;NOM;NEUT;SG;V.PTCP
закінчили	opravljeno	закінчити	opravljen	V;PFV;IND;PL;PST;FIN	ADJ;NOM;NEUT;SG;V.PTCP
закінчили	narejeno	закінчити	narejen	V;PFV;IND;PL;PST;FIN	ADJ;NOM;NEUT;SG;V.PTCP
старим	stare	старий	star	ADJ;INS;NEUT;SG	ADJ;NOM;FEM;PL
старим	star	старий	star	ADJ;INS;NEUT;SG	N;NOM;MASC;SG
старим	staro	старий	star	ADJ;INS;NEUT;SG	ADJ;NOM;NEUT;SG
старим	stara	старий	star	ADJ;INS;NEUT;SG	ADJ;NOM;FEM;SG
старим	stari	старий	star	ADJ;INS;NEUT;SG	ADJ;NOM;MASC;PL
пуерто	puerto	пуерто	puert		PROPN;NOM;NEUT;SG
використана	uporabljene	використаний	uporabljen	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
використана	uporabljeni	використаний	uporabljen	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
звичаї	carinski	звичай	carinski	N;INAN;NOM;MASC;PL	ADJ;NOM;DEF;MASC;SG
звичаї	carinska	звичай	carinski	N;INAN;NOM;MASC;PL	ADJ;NOM;FEM;SG
звичаї	carina	звичай	carina	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG
травми	motnja	травма	motnja	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
травми	poškodba	травма	poškodba	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
травми	travmo	травма	travma	N;INAN;NOM;FEM;PL	N;ACC;FEM;SG
травми	travma	травма	travma	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
адмін	skrbnika	адмін	skrbnik	N;INAN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
типові	privzeta	тип	privzet	ADJ;NOM;PL	N;NOM;FEM;SG
типові	privzeto	тип	privzet	ADJ;NOM;PL	ADV
типові	tipičen	тип	tipičen	ADJ;NOM;PL	ADJ;NOM;INDF;MASC;SG
типові	značilno	тип	značilen	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
типові	tipično	тип	tipično	ADJ;NOM;PL	ADV
співака	pevka	співак	pevek	N;ANIM;ACC;MASC;SG	N;NOM;FEM;SG
співака	singer	співак	singer	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
співака	pevec	співак	pevec	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
золоте	zlat	золотий	zlat	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
золоте	zlate	золотий	zlat	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
латвія	latvije	латвія	latvija	PROPN;INAN;NOM;FEM;SG	N;NOM;FEM;PL
латвія	latvijo	латвія	latev	PROPN;INAN;NOM;FEM;SG	N;ACC;FEM;SG
латвія	latvija	латвія	latvija	PROPN;INAN;NOM;FEM;SG	N;NOM;FEM;SG
серйозні	resna	серйозний	resen	ADJ;NOM;PL	ADJ;NOM;FEM;SG
серйозні	resno	серйозний	resno	ADJ;NOM;PL	ADV
присутня	prisotni	присутня	prisoten	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
присутня	sedanjost	присутня	sedanjost	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
померлих	umrli	померлий	umreti	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS	V;PFV;MASC;PL;V.PTCP
померлих	preminil	померлий	preminiti	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP
померлих	umrl	померлий	umreti	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP
старт	začni	старт	začeti	N;INAN;NOM;MASC;SG	V;PFV;IMP;SG;2;FIN
згадував	omenjeno	згадувати	omenjen	V;IPFV;MASC;IND;SG;PST;FIN	ADJ;NOM;NEUT;SG;V.PTCP
