kategória	catégories	kategória	catégorie	N;NOM;FEM;SG	N;FEM;PL
sas	sas	sas	sas		PROPN
špeciálny	spéciales	špeciálny	spécial	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;PL
špeciálny	spéciaux	špeciálny	spécial	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;PL
brazílsky	brésiliens	brazílsky	brésilien	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;PL
brazílsky	brésiliennes	brazílsky	brésilien	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;PL
express	exprès	express	exprès	PROPN;ANIM;NOM;MASC;SG	INTJ
express	exprimer	express	exprimer	PROPN;ANIM;NOM;MASC;SG	V;NFIN
express	express	express	express	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
express	expresse	express	expresser	PROPN;ANIM;NOM;MASC;SG	ADJ;FEM;SG
prístavu	harbour	prístava	harbour	N;INAN;GEN;MASC;SG	PROPN
age	ère	age	ère	PROPN;NOM;MASC;SG	N;FEM;SG
age	age	age	age	PROPN;NOM;MASC;SG	N;MASC;SG
age	âge	age	âge	PROPN;NOM;MASC;SG	N;MASC;SG
age	âges	age	âge	PROPN;NOM;MASC;SG	N;MASC;PL
miami	miami	miam	miami	PROPN;ANIM;NOM;MASC;SG	PROPN
stretnúť	rencontre	stretnúť	rencontre	V;PFV;POS;NFIN	N;FEM;SG
rozsiahla	extensive	rozsiahnuť	extensif	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;FEM;SG
rozsiahla	vastes	rozsiahnuť	vaste	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;MASC;PL
rozsiahla	vaste	rozsiahnuť	vaste	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;MASC;SG
lough	lough	lough	lough	PROPN;ANIM;NOM;MASC;SG	PROPN
elena	elena	elena	elena	PROPN;NOM;FEM;SG	PROPN
slovenčina	slovaque	slovenčina	slovaque	N;NOM;FEM;SG	ADJ;MASC;SG
slovenčina	slovaques	slovenčina	slovaque	N;NOM;FEM;SG	ADJ;MASC;PL
slovenčina	anglaise	slovenčina	anglais	N;NOM;FEM;SG	ADJ;FEM;SG
slovenčina	francais	slovenčina	francais	N;NOM;FEM;SG	ADJ;MASC;SG
sudca	juger	sudca	juger	N;ANIM;NOM;MASC;SG	V;NFIN
howard	howard	howard	howard	PROPN;ANIM;NOM;MASC;SG	PROPN
julius	julius	julius	julius	N;ANIM;NOM;MASC;SG	PROPN
kroeger	kroeger	kroeger	kroeger	PROPN;ANIM;NOM;MASC;SG	PROPN
roll	rouler	roll	rouler	N;INAN;NOM;MASC;SG	V;NFIN
roll	roll	roll	roll	N;INAN;NOM;MASC;SG	PROPN
populárne	populaires	populárne	populaire	ADV	ADJ;MASC;PL
populárne	populaire	populárne	populaire	ADV	ADJ;MASC;SG
populárne	populaires	populárne	populaire	ADV	ADJ;MASC;PL
populárne	tendance	populárne	tendance	ADV	N;FEM;SG
populárne	populaire	populárne	populaire	ADV	ADJ;MASC;SG
nízky	basses	nízky	bas	N;INAN;NOM;MASC;SG	ADJ;FEM;PL
nízky	basse	nízky	bas	N;INAN;NOM;MASC;SG	ADJ;FEM;SG
nízky	faible	nízky	faible	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
nízky	faibles	nízky	faible	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
nízky	bas	nízky	bas	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
definovaný	définie	definovaný	définir	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
definovaný	définis	definovaný	définir	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
definovaný	définies	definovaný	définir	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
definovaný	défini	definovaný	définir	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
aktívna	actives	aktívny	actif	ADJ;NOM;FEM;SG	ADJ;FEM;PL
aktívna	actifs	aktívny	actif	ADJ;NOM;FEM;SG	ADJ;MASC;PL
kladno	kladno	kladno	kladno	PROPN;NOM;NEUT;SG	PROPN
fontána	fontaines	fontán	fontaine	N;NOM;FEM;SG	N;FEM;PL
kennedyho	kennedy	kennedy	kennedy	N;ANIM;ACC;MASC;SG	PROPN
panvy	pelvienne	panva	pelvien	N;NOM;FEM;PL	ADJ;FEM;SG
populácia	populations	populácia	population	N;NOM;FEM;SG	N;FEM;PL
minúty	mn	minúta	mn	N;NOM;FEM;PL	
steel	acier	stel	acier	INTJ	N;MASC;SG
zvýšil	augmentées	zvýšiť	augmenter	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
zvýšil	augmentation	zvýšiť	augmentation	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	N;FEM;SG
kontinentálne	continentaux	kontinentálne	continental	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
delá	guns	delo	gun	N;NOM;NEUT;PL	N;MASC;SG
delá	cannon	delo	cannon	N;NOM;NEUT;PL	PROPN
delá	canon	delo	canon	N;NOM;NEUT;PL	N;MASC;SG
spôsobili	causée	spôsobiť	causer	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
spôsobili	causé	spôsobiť	causer	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ženská	féminines	ženský	féminin	ADJ;NOM;FEM;SG	ADJ;FEM;PL
ženská	femme	ženský	femme	ADJ;NOM;FEM;SG	N;FEM;SG
ženská	femelles	ženský	femelle	ADJ;NOM;FEM;SG	N;FEM;PL
ženská	femmes	ženský	femme	ADJ;NOM;FEM;SG	N;FEM;PL
ženská	femme	ženský	femme	ADJ;NOM;FEM;SG	N;FEM;SG
fox	renard	fox	renard	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
fox	fox	fox	fox	PROPN;ANIM;NOM;MASC;SG	PROPN
fox	renards	fox	renard	PROPN;ANIM;NOM;MASC;SG	N;MASC;PL
rozpráva	pourparlers	rozprávať	pourparler	V;IPFV;IND;SG;3;POS;PRS;FIN	N;MASC;PL
turecka	turquie	turecko	turquie	N;NOM;FEM;SG	PROPN
tovar	marchandises	tovar	marchandise	N;INAN;NOM;MASC;SG	N;FEM;PL
tovar	biens	tovar	bien	N;INAN;NOM;MASC;SG	N;MASC;PL
tovar	marchandises	tovar	marchandise	N;INAN;NOM;MASC;SG	N;FEM;PL
krásna	magnifiques	krásny	magnifique	ADJ;NOM;FEM;SG	ADJ;MASC;PL
légie	légion	légia	légion	N;NOM;FEM;PL	N;FEM;SG
listina	chartes	listina	charte	N;NOM;FEM;SG	N;FEM;PL
chordata	chordata	chordata	chordata	N;NOM;FEM;SG	PROPN
staršia	âgées	starý	âgé	ADJ;NOM;CMPR;FEM;SG	ADJ;FEM;PL
základného	basiques	základný	basique	ADJ;GEN;NEUT;SG	ADJ;MASC;PL
základného	basic	základný	basic	ADJ;GEN;NEUT;SG	N;MASC;SG
mačka	chats	mačka	chat	N;NOM;FEM;SG	N;MASC;PL
mačka	cat	mačka	cat	N;NOM;FEM;SG	
manuel	manuel	manuel	manuel	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
potrebná	nécessaires	potrebný	nécessaire	ADJ;NOM;FEM;SG	ADJ;MASC;PL
potrebná	besoin	potrebný	besoin	ADJ;NOM;FEM;SG	N;MASC;SG
potrebná	requis	potrebný	requérir	ADJ;NOM;FEM;SG	V;MASC;SG;PST;V.PTCP
potrebná	nécessaires	potrebný	nécessaire	ADJ;NOM;FEM;SG	ADJ;MASC;PL
médiá	média	médiať	média	N;NOM;NEUT;PL	N;MASC;SG
pridať	ajout	pridať	ajout	V;PFV;POS;NFIN	N;MASC;SG
väzňov	prisonnières	väzeň	prisonnier	N;ANIM;GEN;MASC;PL	ADJ;FEM;PL
väzňov	détenus	väzeň	détenir	N;ANIM;GEN;MASC;PL	V;MASC;PL;PST;V.PTCP
väzňov	détenues	väzeň	détenu	N;ANIM;GEN;MASC;PL	V;FEM;PL;PST;V.PTCP
väzňov	détenus	väzeň	détenir	N;ANIM;GEN;MASC;PL	V;MASC;PL;PST;V.PTCP
väzňov	détenus	väzeň	détenir	N;ANIM;GEN;MASC;PL	V;MASC;PL;PST;V.PTCP
jason	jason	jason	jason	PROPN;ANIM;NOM;MASC;SG	PROPN
podpísaná	signées	podpísaný	signée	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
podpísaná	signée	podpísaný	signer	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
podpísaná	signé	podpísaný	signer	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
podpísaná	signés	podpísaný	signer	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
podpísaná	dédicacé	podpísaný	dédicacé	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
priniesli	apporté	priniesť	apporter	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
priniesli	amené	priniesť	amener	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
fiat	fiat	fiat	fiat	N;INAN;NOM;MASC;SG	PROPN
šumperk	šumperk	šumperk	šumperk	PROPN;NOM;MASC;SG	PROPN
písanie	taper	písanie	taper	N;NOM;NEUT;SG	V;NFIN
písanie	ecrire	písanie	ecrire	N;NOM;NEUT;SG	V;NFIN
písanie	écrire	písanie	écrire	N;NOM;NEUT;SG	V;NFIN
koňa	chevaux	kôň	cheval	N;ANIM;ACC;MASC;SG	N;MASC;PL
square	carrés	squar	carré	N;NOM;MASC;SG	N;MASC;PL
square	carrées	squar	carrée	N;NOM;MASC;SG	ADJ;FEM;PL
bunka	cell	bunka	cell	N;NOM;FEM;SG	PROPN
bunka	cellules	bunka	cellule	N;NOM;FEM;SG	N;FEM;PL
benešov	benešov	beneš	benešov	PROPN;INAN;NOM;MASC;SG	PROPN
pan	pan	pan	pan	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
pan	casserole	pan	casserole	PROPN;ANIM;NOM;MASC;SG	N;FEM;SG
mäso	viandes	mäso	viande	N;NOM;NEUT;SG	N;FEM;PL
zastaviť	arrêt	zastaviť	arrêt	V;PFV;POS;NFIN	N;MASC;SG
zastaviť	stop	zastaviť	stop	V;PFV;POS;NFIN	
zastaviť	halte	zastaviť	halte	V;PFV;POS;NFIN	N;FEM;SG
spirit	esprit	spirit	esprit	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
spirit	spirit	spirit	spirit	PROPN;ANIM;NOM;MASC;SG	PROPN
zničili	détruite	zničiť	détruire	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
zničili	détruit	zničiť	détruire	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
obsahovala	contenues	obsahovať	contenu	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
obsahovala	contenaient	obsahovať	contenir	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;PL;3;IPFV;FIN
domácnosti	ménage	domácnosť	ménage	N;NOM;FEM;PL	N;MASC;SG
zabiť	kill	zabiť	kill	V;PFV;POS;NFIN	PROPN
zviera	bête	zviera	bête	N;NOM;NEUT;SG	ADJ;FEM;SG
zviera	animale	zviera	animal	N;NOM;NEUT;SG	ADJ;FEM;SG
strata	pertes	strata	perte	N;NOM;FEM;SG	N;FEM;PL
kresťanská	chrétiens	kresťanský	chrétien	ADJ;NOM;FEM;SG	N;MASC;PL
kresťanská	christianisme	kresťanský	christianisme	ADJ;NOM;FEM;SG	N;MASC;SG
kresťanská	christian	kresťanský	christian	ADJ;NOM;FEM;SG	PROPN
moore	moore	moore	moore	PROPN;ANIM;NOM;MASC;SG	PROPN
ostali	resté	ostať	rester	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ostali	séjourné	ostať	séjourner	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
publikované	publiée	publikovaný	publier	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
publikované	publiées	publikovaný	publier	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
publikované	publiés	publikovaný	publier	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
publikované	publié	publikovaný	publier	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
publikované	publiée	publikovaný	publier	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
publikované	affiché	publikovaný	afficher	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
publikované	posté	publikovaný	posté	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
publikované	publié	publikovaný	publier	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
stalin	staline	stalin	staline	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	N;FEM;SG
ovplyvňuje	affectent	ovplyvňovať	affecter	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PL;3;PRS;FIN
via	via	via	via	PROPN;NOM;FEM;SG	ADP
hale	hale	hala	hale	N;DAT;FEM;SG	PROPN
ozbrojené	armés	ozbrojený	armer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
ozbrojené	armées	ozbrojený	armer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
ozbrojené	armé	ozbrojený	armer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
zrejmé	évidence	zrejmý	évidence	ADJ;NOM;NEUT;SG	N;FEM;SG
tichý	silencieuses	tichý	silencieux	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;PL
dar	dar	dar	dar	N;INAN;NOM;MASC;SG	PROPN
dar	cadeaux	dar	cadeau	N;INAN;NOM;MASC;SG	N;MASC;PL
zapísané	enregistrée	zapísaný	enregistrer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
zapísané	inscrits	zapísaný	inscrire	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
zapísané	enregistrés	zapísaný	enregistrer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
zapísané	enregistré	zapísaný	enregistrer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
zapísané	inscrit	zapísaný	inscrire	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
zapísané	entré	zapísaný	entrer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
zapísané	entrés	zapísaný	entrer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
silno	serrée	silno	serré	ADV	V;FEM;SG;PST;V.PTCP
silno	serré	silno	serré	ADV	V;MASC;SG;PST;V.PTCP
silno	serrés	silno	serrer	ADV	V;MASC;PL;PST;V.PTCP
silno	étroit	silno	étroit	ADV	ADJ;MASC;SG
silno	difficiles	silno	difficile	ADV	ADJ;MASC;PL
silno	dur	silno	dur	ADV	ADJ;MASC;SG
silno	hard	silno	hard	ADV	N;MASC;SG
silno	difficile	silno	difficile	ADV	ADJ;MASC;SG
silno	dure	silno	dur	ADV	ADJ;FEM;SG
zürich	zürich	zürich	zürich	PROPN;ANIM;NOM;MASC;SG	PROPN
zürich	zurich	zürich	zurich	PROPN;ANIM;NOM;MASC;SG	PROPN
povedané	parlant	povedaný	parler	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PRS;V.PTCP
stĺp	piliers	stĺp	pilier	N;INAN;NOM;MASC;SG	N;MASC;PL
dinosaurov	dinosaures	dinosaur	dinosaure	N;INAN;GEN;MASC;SG	N;MASC;PL
nájde	trouvailles	nájsť	trouvaille	V;PFV;IND;SG;3;POS;PRS;FIN	N;FEM;PL
regionálne	régionales	regionálny	régional	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
regionálne	régionaux	regionálny	régional	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
vyvinuté	développées	vyvinutý	développer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
vyvinuté	développés	vyvinutý	développer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
vyvinuté	développée	vyvinutý	développer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
vyvinuté	développé	vyvinutý	développer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
vyvinuté	évolué	vyvinutý	évoluer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
definované	définie	definovaný	définir	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
definované	définis	definovaný	définir	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
definované	définies	definovaný	définir	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
definované	défini	definovaný	définir	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
okno	fenêtres	okno	fenêtre	N;NOM;NEUT;SG	N;FEM;PL
obieha	orbites	obiehať	orbite	V;IPFV;IND;SG;3;POS;PRS;FIN	N;FEM;PL
zlúčenín	composés	zlúčeniny	composer	N;NOM;NEUT;PL	V;MASC;PL;PST;V.PTCP
zranených	blessé	zranený	blesser	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
zranených	blessée	zranený	blessé	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
zranených	blessées	zranený	blesser	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
zranených	blessés	zranený	blesser	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
zranených	lésée	zranený	léser	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
zranených	blessé	zranený	blesser	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
zranených	blessée	zranený	blessé	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
zranených	blessées	zranený	blesser	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
zranených	blessés	zranený	blesser	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
roviny	plains	rovina	plain	N;NOM;FEM;PL	INTJ
roviny	plaine	rovina	plaine	N;NOM;FEM;PL	N;FEM;SG
odborníkov	professionnels	odborník	professionnel	N;ANIM;ACC;MASC;PL	ADJ;MASC;PL
bao	bao	bao	bao	PROPN;ANIM;NOM;MASC;SG	PROPN
maximálny	max	maximálny	max	ADJ;INAN;NOM;MASC;SG	N;MASC;SG
maximálny	maxi	maximálny	maxi	ADJ;INAN;NOM;MASC;SG	N;MASC;SG
maximálny	maxime	maximálny	maxime	ADJ;INAN;NOM;MASC;SG	PROPN
maximálny	maximales	maximálny	maximal	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;PL
janeiro	janeiro	janeiro	janeiro		PROPN
chov	reproducteurs	chov	reproducteur	N;INAN;NOM;MASC;SG	N;MASC;PL
prehra	pertes	prehra	perte	N;NOM;FEM;SG	N;FEM;PL
prehra	défaites	prehra	défaite	N;NOM;FEM;SG	N;FEM;PL
prehra	vaincre	prehra	vaincre	N;NOM;FEM;SG	V;NFIN
prehra	perdant	prehra	perdre	N;NOM;FEM;SG	V;PRS;V.PTCP
prehra	perdre	prehra	perdre	N;NOM;FEM;SG	V;NFIN
cyprus	chypre	cyprus	chypre	N;INAN;NOM;MASC;SG	PROPN
premeny	transformation	premena	transformation	N;NOM;FEM;PL	N;FEM;SG
budúcnosť	future	budúcnosť	futur	N;NOM;FEM;SG	ADJ;FEM;SG
budúcnosť	futures	budúcnosť	futur	N;NOM;FEM;SG	ADJ;FEM;PL
budúcnosť	futur	budúcnosť	futur	N;NOM;FEM;SG	ADJ;MASC;SG
budúcnosť	futurs	budúcnosť	futur	N;NOM;FEM;SG	ADJ;MASC;PL
vzorec	formules	vzorec	formule	N;INAN;NOM;MASC;SG	N;FEM;PL
petrohrade	petrograd	petrohrad	petrograd	N;INAN;ESS;MASC;SG	PROPN
posun	dériver	posun	dériver	N;INAN;NOM;MASC;SG	V;NFIN
posun	cylindrée	posun	cylindrer	N;INAN;NOM;MASC;SG	V;FEM;SG;PST;V.PTCP
posun	compenser	posun	compenser	N;INAN;NOM;MASC;SG	V;NFIN
zničiť	ruine	zničiť	ruine	V;PFV;POS;NFIN	N;FEM;SG
debehogne	debehogne	debehogne	debehogne		PROPN
jazdy	conduire	jazda	conduire	N;NOM;FEM;PL	V;NFIN
jazdy	conduite	jazda	conduire	N;NOM;FEM;PL	V;FEM;SG;PST;V.PTCP
poľnohospodárstva	agriculture	poľnohospodárstvo	agriculture	N;NOM;NEUT;PL	N;FEM;SG
angličtina	anglaise	angličtina	anglais	N;NOM;FEM;SG	ADJ;FEM;SG
angličtina	francais	angličtina	francais	N;NOM;FEM;SG	ADJ;MASC;SG
laurent	laurent	laurent	laurer	PROPN;ANIM;NOM;MASC;SG	PROPN
kostí	bones	kosť	bone	N;GEN;FEM;PL	PROPN
kostí	os	kosť	os	N;GEN;FEM;PL	N;MASC;SG
detské	enfants	detský	enfant	ADJ;NOM;NEUT;SG	N;MASC;PL
detské	enfant	detský	enfant	ADJ;NOM;NEUT;SG	N;MASC;SG
myšlienok	pensées	myšlienka	penser	N;GEN;FEM;PL	V;FEM;PL;PST;V.PTCP
jerry	jerry	jerry	jerry	N;ANIM;NOM;MASC;SG	PROPN
žiaci	élève	žiak	élève	N;ANIM;NOM;MASC;PL	N;MASC;SG
žiaci	pupille	žiak	pupille	N;ANIM;NOM;MASC;PL	N;FEM;SG
cicavce	mammifère	cicavec	mammifère	N;INAN;NOM;MASC;PL	N;MASC;SG
cicavce	mammifère	cicavec	mammifère	N;INAN;NOM;MASC;PL	N;MASC;SG
maďari	hongrois	maďar	hongrois	N;ANIM;NOM;MASC;PL	ADJ;MASC;SG
patrik	patrik	patrik	patrik	PROPN;ANIM;NOM;MASC;SG	PROPN
patrik	patrick	patrik	patrick	PROPN;ANIM;NOM;MASC;SG	PROPN
presný	précises	presný	précis	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;PL
presný	précises	presný	précis	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;PL
presný	exactement	presný	exactement	ADJ;INAN;NOM;MASC;SG	ADV
presný	exactes	presný	exact	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;PL
galanta	galanta	galanta	galanta	N;INAN;NOM;MASC;SG	V;PRS;V.PTCP
zameraný	centrée	zameraný	centrer	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
zameraný	centré	zameraný	centrer	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
zameraný	concentré	zameraný	concentrer	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
zameraný	concentrée	zameraný	concentrer	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
modré	bleu	modrý	bleu	ADJ;NOM;NEUT;SG	N;MASC;SG
modré	bleus	modrý	bleu	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
modré	bleues	modrý	bleu	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
okolité	entourant	okolitý	entourer	ADJ;NOM;NEUT;SG	V;PRS;V.PTCP
okolité	ambiance	okolitý	ambiance	ADJ;NOM;NEUT;SG	N;FEM;SG
farebné	couleur	farebný	couleur	ADJ;NOM;NEUT;SG	N;FEM;SG
farebné	coloris	farebný	coloris	ADJ;NOM;NEUT;SG	N;MASC;PL
farebné	couleurs	farebný	couleur	ADJ;NOM;NEUT;SG	N;FEM;PL
farebné	couleur	farebný	couleur	ADJ;NOM;NEUT;SG	N;FEM;SG
farebné	coloris	farebný	coloris	ADJ;NOM;NEUT;SG	N;MASC;PL
farebné	couleurs	farebný	couleur	ADJ;NOM;NEUT;SG	N;FEM;PL
farebné	coloré	farebný	coloré	ADJ;NOM;NEUT;SG	V;MASC;SG;PST;V.PTCP
farebné	colorée	farebný	colorer	ADJ;NOM;NEUT;SG	V;FEM;SG;PST;V.PTCP
farebné	coloré	farebný	coloré	ADJ;NOM;NEUT;SG	V;MASC;SG;PST;V.PTCP
farebné	colorée	farebný	colorer	ADJ;NOM;NEUT;SG	V;FEM;SG;PST;V.PTCP
farebné	colorés	farebný	coloré	ADJ;NOM;NEUT;SG	V;MASC;PL;PST;V.PTCP
úplné	complets	úplný	complet	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
úplné	complètes	úplný	complet	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
severozápadnom	northwest	severozápadný	northwest	ADJ;GEN;NEUT;SG	PROPN
zahraničnej	étranger	zahraničný	étranger	ADJ;GEN;FEM;SG	N;MASC;SG
zahraničnej	etranger	zahraničný	etranger	ADJ;GEN;FEM;SG	N;MASC;SG
zahraničnej	étrangères	zahraničný	étranger	ADJ;GEN;FEM;SG	ADJ;FEM;PL
bežný	ordinaires	bežný	ordinaire	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;PL
bežný	normaux	bežný	normal	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;PL
bežný	normales	bežný	normal	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;PL
rozpore	incohérent	rozpor	incohérent	N;INAN;INS;MASC;SG	ADJ;MASC;SG
rozpore	incohérente	rozpor	incohérent	N;INAN;INS;MASC;SG	ADJ;FEM;SG
rozpore	incompatible	rozpor	incompatible	N;INAN;INS;MASC;SG	ADJ;MASC;SG
príčina	raisons	príčina	raison	N;NOM;FEM;SG	N;FEM;PL
glenn	glenn	glenn	glenn	PROPN;ANIM;NOM;MASC;SG	PROPN
interview	entrevues	interview	entrevue	N;INAN;NOM;MASC;SG	V;FEM;PL;PST;V.PTCP
vedieť	sais	vedieť	savoir	V;IPFV;POS;NFIN	INTJ
lotyšsko	lettonie	lotyšsko	lettonie	ADV	N;FEM;SG
elektronickej	électroniques	elektronický	électronique	ADJ;GEN;FEM;SG	ADJ;MASC;PL
